con	cu	con	cu	ADP	ADP;ACC
fuego	incendiu	fuego	incendiu	N;MASC;SG	N;INDF;MASC;SG
fuego	foc	fuego	foc	N;MASC;SG	N;INDF;MASC;SG
piedra	piatra	piedra	piatră	N;FEM;SG	N;DEF;FEM;SG
piedra	piatra	piedra	piatră	N;FEM;SG	N;DEF;FEM;SG
piedra	piatra	piedra	piatră	N;FEM;SG	N;DEF;FEM;SG
piedra	piatra	piedra	piatră	N;FEM;SG	N;DEF;FEM;SG
piedra	stanca	piedra	stancă	N;FEM;SG	N;DEF;FEM;SG
piedra	stanca	piedra	stancă	N;FEM;SG	N;DEF;FEM;SG
piedra	rock	piedra	rock	N;FEM;SG	N;INDF;MASC;SG
sub	submarin	sub	submarin	N;SG	N;INDF;MASC;SG
federación	federatiei	federación	federatie	N;FEM;SG	N;DEF;FEM;SG
federación	federatia	federación	federatie	N;FEM;SG	N;DEF;FEM;SG
federación	federatia	federación	federatie	N;FEM;SG	N;DEF;FEM;SG
black	black	black	black	N	N;INDF;MASC;SG
constitución	constitutia	constitución	constitutie	N;FEM;SG	N;DEF;FEM;SG
constitución	constitutie	constitución	constitutie	N;FEM;SG	N;INDF;FEM;SG
constitución	constitutie	constitución	constitutie	N;FEM;SG	N;INDF;FEM;SG
constitución	constitutia	constitución	constitutie	N;FEM;SG	N;DEF;FEM;SG
razón	motivul	razón	motiv	N;FEM;SG	N;DEF;MASC;SG
razón	motiv	razón	motiv	N;FEM;SG	N;INDF;MASC;SG
mil	mii	mil	mie	NUM;PL	NUM;INDF;FEM;PL
comercio	comert	comercio	comert	N;MASC;SG	N;INDF;MASC;SG
comercio	comert	comercio	comert	N;MASC;SG	N;INDF;MASC;SG
comercio	comertul	comercio	comert	N;MASC;SG	N;DEF;MASC;SG
comercio	tranzactionare	comercio	tranzactionare	N;MASC;SG	N;INDF;FEM;SG
comercio	comertul	comercio	comert	N;MASC;SG	N;DEF;MASC;SG
comercio	comert	comercio	comert	N;MASC;SG	N;INDF;MASC;SG
distancia	distanta	distancia	distantă	N;FEM;SG	N;DEF;FEM;SG
distancia	distanta	distancia	distantă	N;FEM;SG	N;DEF;FEM;SG
distancia	distanta	distancia	distantă	N;FEM;SG	N;DEF;FEM;SG
distancia	distanta	distancia	distantă	N;FEM;SG	N;DEF;FEM;SG
estudiantes	studenti	estudiante	student	N;PL	N;INDF;MASC;PL
estudiantes	elevi	estudiante	elev	N;PL	N;INDF;MASC;PL
estudiantes	studenti	estudiante	student	N;PL	N;INDF;MASC;PL
estudiantes	elevii	estudiante	elev	N;PL	N;DEF;MASC;PL
internet	internetul	internet	internet	N;SG	N;DEF;MASC;SG
internet	internet	internet	internet	N;SG	N;INDF;MASC;SG
episodios	episoadele	episodio	episod	N;MASC;PL	N;DEF;FEM;PL
episodios	episoade	episodio	episod	N;MASC;PL	N;INDF;FEM;PL
propiedad	proprietate	propiedad	proprietate	N;FEM;SG	N;INDF;FEM;SG
propiedad	proprietatea	propiedad	proprietate	N;FEM;SG	N;DEF;FEM;SG
propiedad	proprietate	propiedad	proprietate	N;FEM;SG	N;INDF;FEM;SG
propiedad	proprietatea	propiedad	proprietate	N;FEM;SG	N;DEF;FEM;SG
económica	economic	económico	economic	ADJ;FEM;SG	ADJ;INDF;MASC;SG
económica	economica	económico	economică	ADJ;FEM;SG	ADJ;DEF;FEM;SG
marca	brand	marca	brand	N;FEM;SG	N;INDF;MASC;SG
marca	marca	marca	marcă	N;FEM;SG	N;DEF;FEM;SG
marca	marca	marca	marcă	N;FEM;SG	N;DEF;FEM;SG
marca	marca	marca	marcă	N;FEM;SG	N;DEF;FEM;SG
tipos	tipuri	tipo	tip	N;MASC;PL	N;INDF;FEM;PL
tipos	tipurile	tipo	tip	N;MASC;PL	N;DEF;FEM;PL
baloncesto	basket	baloncesto	basket	N;MASC;SG	N;INDF;MASC;SG
baloncesto	baschet	baloncesto	baschet	N;MASC;SG	N;INDF;MASC;SG
contenido	continutul	contenido	continut	N;MASC;SG	N;DEF;MASC;SG
contenido	continut	contenido	continut	N;MASC;SG	N;INDF;MASC;SG
contenido	continut	contenido	continut	N;MASC;SG	N;INDF;MASC;SG
anteriores	anterioare	anterior	anterior	ADJ;PL	ADJ;INDF;FEM;PL
haciendo	fac	hacer	face	V;V.MSDR	V;IND;PL;3;PRS;FIN
sala	sala	sala	sală	N;FEM;SG	N;DEF;FEM;SG
sala	camera	sala	cameră	N;FEM;SG	N;DEF;FEM;SG
sala	camera	sala	cameră	N;FEM;SG	N;DEF;FEM;SG
estrella	vedeta	estrella	vedeta	N;FEM;SG	N;DEF;FEM;SG
estrella	steaua	estrella	stea	N;FEM;SG	N;DEF;FEM;SG
viaje	voiaj	viaje	voiaj	N;MASC;SG	N;INDF;MASC;SG
viaje	calatorie	viaje	calatorie	N;MASC;SG	N;INDF;FEM;SG
viaje	calatorie	viaje	calatorie	N;MASC;SG	N;INDF;FEM;SG
viaje	calatorie	viaje	calatorie	N;MASC;SG	N;INDF;FEM;SG
viaje	excursie	viaje	excursie	N;MASC;SG	N;INDF;FEM;SG
viaje	trip	viaje	trip	N;MASC;SG	N;INDF;MASC;SG
viaje	calatorie	viaje	calatorie	N;MASC;SG	N;INDF;FEM;SG
rosa	pink	rosa	pink	N;FEM;SG	N;INDF;MASC;SG
rosa	trandafir	rosa	trandafir	N;FEM;SG	N;INDF;MASC;SG
rosa	rosa	rosa	rosa	N;FEM;SG	N;DEF;FEM;SG
jóvenes	tineri	joven	tânăr	N;PL	N;INDF;MASC;PL
realizado	efectuat	realizado	efectua	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
formato	formatarea	formato	formatare	N;MASC;SG	N;DEF;FEM;SG
formato	formatul	formato	format	N;MASC;SG	N;DEF;MASC;SG
formato	format	formato	format	N;MASC;SG	N;INDF;MASC;SG
tour	tour	tour	tour	N;MASC;SG	N;INDF;MASC;SG
tour	tur	tour	tur	N;MASC;SG	N;INDF;MASC;SG
tour	turul	tour	tur	N;MASC;SG	N;DEF;MASC;SG
tour	turneu	tour	turneu	N;MASC;SG	N;INDF;MASC;SG
prueba	test	prueba	test	N;FEM;SG	N;INDF;MASC;SG
prueba	testul	prueba	test	N;FEM;SG	N;DEF;MASC;SG
prueba	incercarea	prueba	incercare	N;FEM;SG	N;DEF;FEM;SG
prueba	incercare	prueba	incercare	N;FEM;SG	N;INDF;FEM;SG
prueba	testare	prueba	testare	N;FEM;SG	N;INDF;FEM;SG
prueba	dovada	prueba	dovadă	N;FEM;SG	N;DEF;FEM;SG
prueba	dovada	prueba	dovadă	N;FEM;SG	N;DEF;FEM;SG
peso	greutate	peso	greutate	N;MASC;SG	N;INDF;FEM;SG
peso	greutatea	peso	greutate	N;MASC;SG	N;DEF;FEM;SG
peso	peso	peso	peso	N;MASC;SG	N
jersey	pulover	jersey	pulover	N;MASC;SG	N;INDF;MASC;SG
locales	locale	local	local	ADJ;PL	ADJ;INDF;FEM;PL
locales	localnici	local	localnic	ADJ;PL	ADJ;INDF;MASC;PL
marco	marcus	marco	marcus	N;MASC;SG	N;INDF;MASC;SG
marco	cadru	marco	cadru	N;MASC;SG	N;INDF;MASC;SG
marco	rama	marco	ramă	N;MASC;SG	N;DEF;FEM;SG
marco	rama	marco	ramă	N;MASC;SG	N;DEF;FEM;SG
sep	sep	sep	sep		
musicales	muzicaluri	musical	muzical	N;MASC;PL	N;INDF;FEM;PL
oct	oct	oct	oct		
duque	ducele	duque	duce	N;MASC;SG	N;DEF;MASC;SG
amigo	prieten	amigo	prieten	N;MASC;SG	N;INDF;MASC;SG
amigo	prietena	amigo	prietenă	N;MASC;SG	N;DEF;FEM;SG
evitar	evita	evitar	evita	V;NFIN	V;IND;SG;3;IPFV;FIN
evitar	evita	evitar	evita	V;NFIN	V;IND;SG;3;IPFV;FIN
emperador	imparat	emperador	impara	N;MASC;SG	N;INDF;MASC;SG
emperador	imparatul	emperador	imparat	N;MASC;SG	N;DEF;MASC;SG
emperador	imparat	emperador	impara	N;MASC;SG	N;INDF;MASC;SG
ingresos	veniturile	ingreso	venit	N;MASC;PL	N;DEF;FEM;PL
ingresos	venituri	ingreso	venit	N;MASC;PL	N;INDF;FEM;PL
ingresos	venituri	ingreso	venit	N;MASC;PL	N;INDF;FEM;PL
ingresos	veniturile	ingreso	venit	N;MASC;PL	N;DEF;FEM;PL
ingresos	incasari	ingreso	incasar	N;MASC;PL	N;INDF;MASC;PL
santos	sfinti	santo	sfinti	N;MASC;PL	N;INDF;MASC;PL
santos	sfinti	santo	sfinti	N;MASC;PL	N;INDF;MASC;PL
santos	sfintii	santo	sfânt	N;MASC;PL	N;DEF;MASC;PL
obispo	episcop	obispo	episcop	N;MASC;SG	N;INDF;MASC;SG
obispo	bishop	obispo	bishop	N;MASC;SG	N;INDF;MASC;SG
obispo	episcopul	obispo	episcop	N;MASC;SG	N;DEF;MASC;SG
campos	domenii	campo	domeniu	N;MASC;PL	N;INDF;FEM;PL
campos	campuri	campo	camp	N;MASC;PL	N;INDF;FEM;PL
campos	campurile	campo	camp	N;MASC;PL	N;DEF;FEM;PL
campos	lagare	campo	lagare	N;MASC;PL	N;INDF;FEM;PL
campos	tabere	campo	tabără	N;MASC;PL	N;INDF;FEM;PL
europea	european	europeo	european	ADJ;FEM;SG	ADJ;INDF;MASC;SG
kilómetros	kilometri	kilómetro	kilometru	N;MASC;PL	N;INDF;MASC;PL
kilómetros	kilometri	kilómetro	kilometru	N;MASC;PL	N;INDF;MASC;PL
kilómetros	kilometrii	kilómetro	kilometru	N;MASC;PL	N;DEF;MASC;PL
justicia	dreptate	justicia	dreptate	N;FEM;SG	N;INDF;FEM;SG
justicia	dreptatea	justicia	dreptate	N;FEM;SG	N;DEF;FEM;SG
justicia	justitie	justicia	justitie	N;FEM;SG	N;INDF;FEM;SG
justicia	justitie	justicia	justitie	N;FEM;SG	N;INDF;FEM;SG
justicia	corectitudine	justicia	corectitudine	N;FEM;SG	N;INDF;FEM;SG
justicia	corectitudinea	justicia	corectitudine	N;FEM;SG	N;DEF;FEM;SG
ago	aug	ago	augi		
love	iubire	love	iubire	N	N;INDF;FEM;SG
love	iubirea	love	iubire	N	N;DEF;FEM;SG
love	dragoste	love	dragoste	N	N;INDF;MASC
love	dragostea	love	dragoste	N	N;DEF;FEM;SG
señora	doamna	señora	doamnă	N;FEM;SG	N;DEF;FEM;SG
señora	doamna	señora	doamnă	N;FEM;SG	N;DEF;FEM;SG
señora	stapana	señora	stapană	N;FEM;SG	N;DEF;FEM;SG
señora	amanta	señora	amanta	N;FEM;SG	N;DEF;FEM;SG
señora	doamna	señora	doamnă	N;FEM;SG	N;DEF;FEM;SG
señora	doamna	señora	doamnă	N;FEM;SG	N;DEF;FEM;SG
deben	trebuie	deber	trebui	V;IND;PL;3;PRS;FIN	V;IND;3;PRS;FIN
ana	ana	ana	ana	N;FEM;SG	N;DEF;FEM;SG
naturales	naturale	natural	natural	ADJ;PL	ADJ;INDF;FEM;PL
naturales	naturali	natural	natural	ADJ;PL	ADJ;INDF;MASC;PL
publicación	publicare	publicación	publicare	N;FEM;SG	N;INDF;FEM;SG
publicación	publicarea	publicación	publicare	N;FEM;SG	N;DEF;FEM;SG
publicación	post	publicación	post	N;FEM;SG	N;INDF;MASC;SG
publicación	postare	publicación	postare	N;FEM;SG	N;INDF;FEM;SG
publicación	postarea	publicación	postare	N;FEM;SG	N;DEF;FEM;SG
publicación	publicare	publicación	publicare	N;FEM;SG	N;INDF;FEM;SG
publicación	publicarea	publicación	publicare	N;FEM;SG	N;DEF;FEM;SG
figura	figura	figura	figură	N;FEM;SG	N;DEF;FEM;SG
figura	figura	figura	figură	N;FEM;SG	N;DEF;FEM;SG
soldados	soldati	soldado	soldat	N;MASC;PL	N;INDF;MASC;PL
soldados	soldati	soldado	soldat	N;MASC;PL	N;INDF;MASC;PL
soldados	soldatii	soldado	soldat	N;MASC;PL	N;DEF;MASC;PL
soldados	soldati	soldado	soldat	N;MASC;PL	N;INDF;MASC;PL
blanca	alb	blanco	alb	ADJ;FEM;SG	ADJ;INDF;MASC;SG
aves	pasari	ave	pasar	N;FEM;PL	N;INDF;MASC;PL
aves	pasarile	ave	pasarilă	N;FEM;PL	N;DEF;FEM;PL
aves	pasari	ave	pasar	N;FEM;PL	N;INDF;MASC;PL
aves	pasarile	ave	pasarilă	N;FEM;PL	N;DEF;FEM;PL
pie	picior	pie	picior	N;MASC;SG	N;INDF;MASC;SG
pie	placinta	pie	placint	N;MASC;SG	N;DEF;FEM;SG
pie	placinta	pie	placint	N;MASC;SG	N;DEF;FEM;SG
hora	ora	hora	oră	N;FEM;SG	N;DEF;FEM;SG
hora	ora	hora	oră	N;FEM;SG	N;DEF;FEM;SG
hora	timp	hora	timp	N;FEM;SG	N;INDF;MASC;SG
hora	ora	hora	oră	N;FEM;SG	N;DEF;FEM;SG
hora	timpul	hora	timp	N;FEM;SG	N;DEF;MASC;SG
amigos	prietenii	amigo	prietenie	N;MASC;PL	N;DEF;MASC;PL
amigos	prieteni	amigo	prieten	N;MASC;PL	N;INDF;MASC;PL
numerosos	numerosi	numeroso	numeros	ADJ;MASC;PL	ADJ;INDF;MASC;PL
numerosos	numeroase	numeroso	numeros	ADJ;MASC;PL	ADJ;INDF;FEM;PL
crítica	critica	crítica	critică	N;FEM;SG	N;DEF;FEM;SG
crítica	critica	crítica	critică	N;FEM;SG	N;DEF;FEM;SG
crítica	critica	crítica	critică	N;FEM;SG	N;DEF;FEM;SG
crítica	critica	crítica	critică	N;FEM;SG	N;DEF;FEM;SG
maestro	maestru	maestro	maestru	N;MASC;SG	N;INDF;MASC;SG
maestro	profesor	maestro	profesor	N;MASC;SG	N;INDF;MASC;SG
maestro	profesoara	maestro	profesoară	N;MASC;SG	N;DEF;FEM;SG
cuba	cubaneza	cuba	cubaneză	N;FEM;SG	N;DEF;FEM;SG
asia	asiatica	asia	asiatică	N;FEM;SG	N;DEF;FEM;SG
casas	case	casa	casă	N;FEM;PL	N;INDF;FEM;PL
casas	casele	casa	casă	N;FEM;PL	N;DEF;FEM;PL
motor	motor	motor	motor	N;MASC;SG	N;INDF;MASC;SG
motor	motorul	motor	motor	N;MASC;SG	N;DEF;MASC;SG
motor	motor	motor	motor	N;MASC;SG	N;INDF;MASC;SG
efecto	efect	efecto	efect	N;MASC;SG	N;INDF;MASC;SG
efecto	efectul	efecto	efect	N;MASC;SG	N;DEF;MASC;SG
completo	plina	completo	plină	ADJ;MASC;SG	ADJ;DEF;FEM;SG
completo	plina	completo	plină	ADJ;MASC;SG	ADJ;DEF;FEM;SG
completo	completa	completo	completa	ADJ;MASC;SG	ADJ;DEF;FEM;SG
completo	completa	completo	completa	ADJ;MASC;SG	ADJ;DEF;FEM;SG
crecimiento	cresterea	crecimiento	crestere	N;MASC;SG	N;DEF;FEM;SG
crecimiento	cresterea	crecimiento	crestere	N;MASC;SG	N;DEF;FEM;SG
crecimiento	crestere	crecimiento	crestere	N;MASC;SG	N;INDF;FEM;SG
crecimiento	crestere	crecimiento	crestere	N;MASC;SG	N;INDF;FEM;SG
doctor	doctor	doctor	doctor	N;MASC;SG	N;INDF;MASC;SG
pequeños	mici	pequeño	mic	ADJ;MASC;PL	ADJ;INDF;PL
autores	autori	autor	autor	N;MASC;PL	N;INDF;MASC;PL
autores	autorilor	autor	autor	N;MASC;PL	N;DEF;MASC;PL
autores	autorii	autor	autor	N;MASC;PL	N;DEF;MASC;PL
junta	garnitura	junta	garnitură	N;FEM;SG	N;DEF;FEM;SG
junta	garnitura	junta	garnitură	N;FEM;SG	N;DEF;FEM;SG
junta	bord	junta	bord	N;FEM;SG	N;INDF;MASC;SG
junta	tabla	junta	tabla	N;FEM;SG	N;DEF;FEM;SG
junta	junta	junta	junta	N;FEM;SG	N;DEF;FEM;SG
europeo	european	europeo	european	ADJ;MASC;SG	ADJ;INDF;MASC;SG
grado	grad	grado	grad	N;MASC;SG	N;INDF;MASC;SG
grado	diploma	grado	diploma	N;MASC;SG	N;DEF;FEM;SG
grado	grad	grado	grad	N;MASC;SG	N;INDF;MASC;SG
grado	gradul	grado	grad	N;MASC;SG	N;DEF;MASC;SG
grado	diploma	grado	diploma	N;MASC;SG	N;DEF;FEM;SG
facultad	facultatea	facultad	facultate	N;FEM;SG	N;DEF;FEM;SG
facultad	facultate	facultad	facultate	N;FEM;SG	N;INDF;FEM;SG
cataluña	catalonia	cataluña	catalonie	N;FEM;SG	N;DEF;FEM;SG
tradicional	traditional	tradicional	traditional	ADJ;SG	ADJ;INDF;MASC;SG
tradicional	traditional	tradicional	traditional	ADJ;SG	ADJ;INDF;MASC;SG
tradicional	traditional	tradicional	traditional	ADJ;SG	ADJ;INDF;MASC;SG
tradicional	traditionala	tradicional	traditional	ADJ;SG	ADJ;DEF;FEM;SG
derecha	dreapta	derecha	dreaptă	N;FEM;SG	N;DEF;FEM;SG
niño	baiat	niño	baiat	N;MASC;SG	N;INDF;MASC;SG
niño	baiat	niño	baiat	N;MASC;SG	N;INDF;MASC;SG
niño	kid	niño	kid	N;MASC;SG	N;INDF;MASC;SG
niño	copila	niño	copilă	N;MASC;SG	N;DEF;FEM;SG
niño	copil	niño	copil	N;MASC;SG	N;INDF;MASC;SG
niño	copila	niño	copilă	N;MASC;SG	N;DEF;FEM;SG
plantilla	model	plantilla	model	N;FEM;SG	N;INDF;MASC;SG
votos	voturile	voto	vot	N;MASC;PL	N;DEF;FEM;PL
votos	voturi	voto	vot	N;MASC;PL	N;INDF;FEM;PL
votos	juramintele	voto	juramint	N;MASC;PL	N;DEF;FEM;PL
votos	juraminte	voto	juramint	N;MASC;PL	N;INDF;FEM;PL
banco	banco	banco	banco	N;MASC;SG	N;INDF;MASC;SG
banco	banca	banco	bancă	N;MASC;SG	N;DEF;FEM;SG
banco	banca	banco	bancă	N;MASC;SG	N;DEF;FEM;SG
banco	bank	banco	bank	N;MASC;SG	N;INDF;MASC;SG
banco	banca	banco	bancă	N;MASC;SG	N;DEF;FEM;SG
contrato	contractul	contrato	contract	N;MASC;SG	N;DEF;MASC;SG
contrato	contract	contrato	contract	N;MASC;SG	N;INDF;MASC;SG
contrato	contractului	contrato	contract	N;MASC;SG	N;DEF;MASC;SG
pintura	vopsea	pintura	vopsi	N;FEM;SG	N;DEF;FEM;SG
pintura	tablou	pintura	tablou	N;FEM;SG	N;INDF;MASC;SG
pintura	vopsire	pintura	vopsire	N;FEM;SG	N;INDF;FEM;SG
pintura	pictura	pintura	pictură	N;FEM;SG	N;DEF;FEM;SG
pintura	pictura	pintura	pictură	N;FEM;SG	N;DEF;FEM;SG
ruso	rus	ruso	rus	ADJ;MASC;SG	ADJ;INDF;MASC;SG
cuenca	bazinul	cuenca	bazin	N;FEM;SG	N;DEF;MASC;SG
cuenca	bazin	cuenca	bazin	N;FEM;SG	N;INDF;MASC;SG
cuenca	cumpana	cuenca	cumpană	N;FEM;SG	N;DEF;FEM;SG
batería	baterie	batería	baterie	N;FEM;SG	N;INDF;FEM;SG
batería	bateria	batería	baterie	N;FEM;SG	N;DEF;FEM;SG
diputados	parlamentarii	diputado	parlamentar	N;MASC;PL	N;DEF;MASC;PL
diputados	parlamentarilor	diputado	parlamentar	N;MASC;PL	N;DEF;MASC;PL
diputados	parlamentari	diputado	parlamentar	N;MASC;PL	N;INDF;MASC;PL
diputados	membrii	diputado	membru	N;MASC;PL	N;DEF;MASC;PL
diputados	membri	diputado	membru	N;MASC;PL	N;INDF;MASC;PL
pasa	trece	pasar	trece	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
pasa	trece	pasar	trece	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
máximo	maxim	máximo	maxim	ADJ;MASC;SG	ADJ;INDF;MASC;SG
máximo	maxim	máximo	maxim	ADJ;MASC;SG	ADJ;INDF;MASC;SG
deportes	sporturi	deporte	sport	N;MASC;PL	N;INDF;FEM;PL
recursos	resurse	recurso	resursă	N;MASC;PL	N;INDF;FEM;PL
recursos	resursele	recurso	resursă	N;MASC;PL	N;DEF;FEM;PL
recursos	resurse	recurso	resursă	N;MASC;PL	N;INDF;FEM;PL
misión	misiunea	misión	misiune	N;FEM;SG	N;DEF;FEM;SG
misión	misiune	misión	misiune	N;FEM;SG	N;INDF;FEM;SG
compositor	compunere	compositor	compunere	N;MASC;SG	N;INDF;FEM;SG
compositor	compozitor	compositor	compozitor	N;MASC;SG	N;INDF;MASC;SG
compositor	compozitorul	compositor	compozitor	N;MASC;SG	N;DEF;MASC;SG
corresponden	corespund	corresponder	corespunde	V;IND;PL;3;PRS;FIN	V;IND;PL;3;PRS;FIN
futuro	viitorul	futuro	viitor	N;MASC;SG	N;DEF;MASC;SG
futuro	viitor	futuro	viitor	N;MASC;SG	N;INDF;MASC;SG
ángeles	ingeri	ángel	inger	N;MASC;PL	N;INDF;MASC;PL
ángeles	ingerii	ángel	inger	N;MASC;PL	N;DEF;MASC;PL
ángeles	ingeri	ángel	inger	N;MASC;PL	N;INDF;MASC;PL
ángeles	ingerii	ángel	inger	N;MASC;PL	N;DEF;MASC;PL
utilizado	folosit	utilizado	folosit	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
utilizado	folosita	utilizado	folosit	ADJ;MASC;SG;V.PTCP	ADJ;DEF;FEM;SG
utilizado	utilizata	utilizado	utiliza	ADJ;MASC;SG;V.PTCP	ADJ;DEF;FEM;SG
utilizado	utilizat	utilizado	utilizat	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
vicente	val	vicente	val	N;SG	N;INDF;MASC;SG
tecnología	tech	tecnología	tech	N;FEM;SG	N
tecnología	tehnologie	tecnología	tehnologie	N;FEM;SG	N;INDF;FEM;SG
tecnología	tehnologia	tecnología	tehnologie	N;FEM;SG	N;DEF;FEM;SG
trabajar	muncind	trabajar	munci	V;NFIN	V;V.MSDR
tiempos	timpuri	tiempo	timp	N;MASC;PL	N;INDF;FEM;PL
tiempos	timpurile	tiempo	timp	N;MASC;PL	N;DEF;FEM;PL
tiempos	vremuri	tiempo	vreme	N;MASC;PL	N;INDF;FEM;PL
fiesta	fiesta	fiesta	fiestă	N;FEM;SG	N;DEF;FEM;SG
fiesta	party	fiesta	party	N;FEM;SG	N;INDF;MASC;SG
fiesta	petrecere	fiesta	petrecere	N;FEM;SG	N;INDF;FEM;SG
fiesta	partid	fiesta	partid	N;FEM;SG	N;INDF;MASC;SG
jardín	gradina	jardín	gradină	N;MASC;SG	N;DEF;FEM;SG
jardín	gradina	jardín	gradină	N;MASC;SG	N;DEF;FEM;SG
jardín	gradina	jardín	gradină	N;MASC;SG	N;DEF;FEM;SG
jardín	gardens	jardín	gardens	N;MASC;SG	N;INDF;MASC;SG
madera	lemn	madera	lemn	N;FEM;SG	N;INDF;MASC;SG
madera	lemnul	madera	lemn	N;FEM;SG	N;DEF;MASC;SG
madera	cherestea	madera	chereste	N;FEM;SG	N;DEF;FEM;SG
madera	cherestea	madera	chereste	N;FEM;SG	N;DEF;FEM;SG
inferior	inferioara	inferior	inferiora	ADJ;SG	ADJ;DEF;FEM;SG
inferior	inferioara	inferior	inferiora	ADJ;SG	ADJ;DEF;FEM;SG
inferior	inferior	inferior	inferior	ADJ;SG	ADJ;INDF;MASC;SG
clubes	cluburile	club	club	N;MASC;PL	N;DEF;FEM;PL
clubes	cluburi	club	club	N;MASC;PL	N;INDF;FEM;PL
mexicana	mexicana	mexicano	mexicana	ADJ;FEM;SG	ADJ;DEF;FEM;SG
mexicana	mexicana	mexicano	mexicana	ADJ;FEM;SG	ADJ;DEF;FEM;SG
mexicana	mexican	mexicano	mexican	ADJ;FEM;SG	ADJ;INDF;MASC;SG
incluyen	includ	incluir	include	V;IND;PL;3;PRS;FIN	V;IND;PL;3;PRS;FIN
frontera	frontiera	frontera	frontieră	N;FEM;SG	N;DEF;FEM;SG
frontera	granita	frontera	granită	N;FEM;SG	N;DEF;FEM;SG
frontera	frontiera	frontera	frontieră	N;FEM;SG	N;DEF;FEM;SG
frontera	hotar	frontera	hotar	N;FEM;SG	N;INDF;MASC;SG
frontera	frontiera	frontera	frontieră	N;FEM;SG	N;DEF;FEM;SG
frontera	frontiera	frontera	frontieră	N;FEM;SG	N;DEF;FEM;SG
torres	turnuri	torre	turn	N;FEM;PL	N;INDF;FEM;PL
torres	turnurile	torre	turn	N;FEM;PL	N;DEF;FEM;PL
doble	dubla	doble	dublu	ADJ;SG	ADJ;DEF;FEM;SG
doble	dubla	doble	dublu	ADJ;SG	ADJ;DEF;FEM;SG
doble	dublu	doble	dublu	ADJ;SG	ADJ;INDF;MASC;SG
comandante	maiorul	comandante	maior	N;SG	N;DEF;MASC;SG
comandante	comandant	comandante	comandant	N;SG	N;INDF;MASC;SG
comandante	comandante	comandante	comandant	N;SG	N;INDF;MASC;SG
comandante	comandantul	comandante	comandant	N;SG	N;DEF;MASC;SG
comandante	comandant	comandante	comandant	N;SG	N;INDF;MASC;SG
corazón	inima	corazón	inimă	N;MASC;SG	N;DEF;FEM;SG
corazón	inima	corazón	inimă	N;MASC;SG	N;DEF;FEM;SG
esos	acelea	ese	acela	PRO;MASC;PL	PRO;FEM;PL;3
esos	alea	ese	acela	PRO;MASC;PL	PRO;FEM;PL;3
secretario	grefierul	secretario	grefier	N;MASC;SG	N;DEF;MASC;SG
secretario	grefier	secretario	grefier	N;MASC;SG	N;INDF;MASC;SG
secretario	secretarul	secretario	secretar	N;MASC;SG	N;DEF;MASC;SG
secretario	secretara	secretario	secretar	N;MASC;SG	N;DEF;FEM;SG
secretario	secretar	secretario	secretar	N;MASC;SG	N;INDF;MASC;SG
secretario	secretara	secretario	secretar	N;MASC;SG	N;DEF;FEM;SG
letras	scrisori	letra	scrisoare	N;FEM;PL	N;INDF;FEM;PL
letras	litere	letra	literă	N;FEM;PL	N;INDF;FEM;PL
letras	versuri	letra	vers	N;FEM;PL	N;INDF;FEM;PL
letras	versurile	letra	vers	N;FEM;PL	N;DEF;FEM;PL
lenguas	limbi	lengua	limbă	N;FEM;PL	N;INDF;FEM;PL
lenguas	limbile	lengua	limbă	N;FEM;PL	N;DEF;FEM;PL
vivo	viu	vivo	viu	ADJ;MASC;SG	ADJ;INDF;MASC;SG
encuentro	intalnire	encuentro	intalnire	N;MASC;SG	N;INDF;FEM;SG
encuentro	intalnirea	encuentro	intalnire	N;MASC;SG	N;DEF;FEM;SG
encuentro	intalnire	encuentro	intalnire	N;MASC;SG	N;INDF;FEM;SG
obtener	obtine	obtener	obtin	V;NFIN	V;IND;SG;3;PRS;FIN
naturaleza	natura	naturaleza	natură	N;FEM;SG	N;DEF;FEM;SG
naturaleza	natura	naturaleza	natură	N;FEM;SG	N;DEF;FEM;SG
claro	clar	claro	clar	ADV	ADV
claro	limpede	claro	limpede	ADV	ADV
claro	sigur	claro	sigur	ADV	ADV
existencia	existenta	existencia	existent	N;FEM;SG	N;DEF;FEM;SG
existencia	existenta	existencia	existent	N;FEM;SG	N;DEF;FEM;SG
existencia	existenta	existencia	existent	N;FEM;SG	N;DEF;FEM;SG
man	barbat	man	barbat	N	N;INDF;MASC;SG
man	om	man	om	N	N;INDF;MASC;SG
man	omul	man	om	N	N;DEF;MASC;SG
man	barbat	man	barbat	N	N;INDF;MASC;SG
aragón	aragon	aragón	aragon	N;MASC;SG	N;INDF;MASC;SG
rico	delicios	rico	delicios	ADJ;MASC;SG	ADJ;INDF;MASC;SG
rico	bogata	rico	bogat	ADJ;MASC;SG	ADJ;DEF;FEM;SG
rico	bogata	rico	bogat	ADJ;MASC;SG	ADJ;DEF;FEM;SG
rico	bogat	rico	bogat	ADJ;MASC;SG	ADJ;INDF;MASC;SG
