категория	kategooria	категория	kategooria	N;INDF;FEM;SG	N;NOM;SG
режим	režiim	режим	režiim	N;INDF;MASC;SG	N;NOM;SG
дълги	pikad	дълъг	pikk	ADJ;INDF;PL	ADJ;NOM;PL
обществото	ühiskond	общество	ühiskond	N;DEF;NEUT;SG	N;NOM;SG
революционна	revolutsiooniline	революционен	revolutsiooniline	ADJ;INDF;FEM;SG	ADJ;NOM;SG
легенда	legend	легенда	legend	N;INDF;FEM;SG	N;NOM;SG
легенда	legendi	легенда	legend	N;INDF;FEM;SG	N;GEN;SG
сити	linn	сит	linn	N;INDF;MASC;SG	N;NOM;SG
сити	linna	сит	linn	N;INDF;MASC;SG	N;IN+ALL;LGSPEC1;SG
сити	city	сит	city	N;INDF;MASC;SG	N;NOM;SG
любов	love	любов	love	N;INDF;FEM;SG	N;NOM;SG
любов	armastus	любов	armastus	N;INDF;FEM;SG	N;NOM;SG
любов	armastust	любов	armastus	N;INDF;FEM;SG	N;PRT;SG
спартак	spartacus	спартак	spartacus	N;INDF;MASC;SG	N;NOM;SG
методи	meetodid	метод	meetod	N;INDF;MASC;PL	N;NOM;PL
галерия	galeriis	галерия	galeriis	N;INDF;FEM;SG	N;IN+ESS;SG
галерия	galerii	галерия	galerii	N;INDF;FEM;SG	N;NOM;SG
камък	kivi	камък	kivi	N;INDF;MASC;SG	N;NOM;SG
камък	kalju	камък	kalju	N;INDF;MASC;SG	N;NOM;SG
камък	rock	камък	rock	N;INDF;MASC;SG	N;NOM;SG
камък	kivi	камък	kivi	N;INDF;MASC;SG	N;NOM;SG
църкви	kirikud	църква	kirik	N;INDF;FEM;PL	N;NOM;PL
блокиране	plokk	блокиране	plokk	N;INDF;NEUT;SG	N;NOM;SG
блокиране	bloki	блокиране	blokk	N;INDF;NEUT;SG	N;GEN;SG
блокиране	blokk	блокиране	blokk	N;INDF;NEUT;SG	N;NOM;SG
блокиране	block	блокиране	block	N;INDF;NEUT;SG	N;NOM;SG
мюнхен	müncheni	мюнхен	münchen	N;INDF;MASC;SG	N;NOM;SG
квартал	naabrus	квартал	naabrus	N;INDF;MASC;SG	N;NOM;SG
квартал	naabrus	квартал	naabrus	N;INDF;MASC;SG	N;NOM;SG
квартал	ümbruskond	квартал	ümbruskond	N;INDF;MASC;SG	N;NOM;SG
открито	avatult	открито	avatult	ADV	ADV
открито	avalikult	открито	avalikult	ADV	ADV
защитата	kaitse	защита	kaitse	N;DEF;FEM;SG	N;NOM;SG
лекар	arst	лекар	arst	N;INDF;MASC;SG	N;NOM;SG
лекар	arsti	лекар	arst	N;INDF;MASC;SG	N;PRT;SG
лекар	arst	лекар	arst	N;INDF;MASC;SG	N;NOM;SG
лекар	arsti	лекар	arst	N;INDF;MASC;SG	N;PRT;SG
лекар	doktor	лекар	doktor	N;INDF;MASC;SG	N;NOM;SG
крепостта	kindlus	крепост	kindlus	N;DEF;FEM;SG	N;NOM;SG
играта	mängu	игра	mäng	N;DEF;FEM;SG	N;PRT;SG
играта	mäng	игра	mäng	N;DEF;FEM;SG	N;NOM;SG
промяна	muudatus	промяна	muudatus	N;INDF;FEM;SG	N;NOM;SG
промяна	muutus	промяна	muutus	N;INDF;FEM;SG	N;NOM;SG
собственост	omanduses	собственост	omandus	N;INDF;FEM;SG	N;IN+ESS;SG
собственост	omadus	собственост	omadus	N;INDF;FEM;SG	N;NOM;SG
собственост	omand	собственост	omand	N;INDF;FEM;SG	N;NOM;SG
собственост	omandi	собственост	omand	N;INDF;FEM;SG	N;PRT;SG
собственост	omand	собственост	omand	N;INDF;FEM;SG	N;NOM;SG
собственост	omandiõigus	собственост	omandi_õigus	N;INDF;FEM;SG	N;NOM;SG
помага	aitab	помагам	aitama	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN;ACT
хенри	henry	хенра	henry	N;INDF;MASC;SG	N;NOM;SG
кампания	campania	кампания	campania	N;INDF;FEM;SG	N;NOM;SG
кампания	kampaania	кампания	kampaania	N;INDF;FEM;SG	N;NOM;SG
жените	naised	жена	naine	N;DEF;FEM;PL	N;NOM;PL
специални	erilised	специален	eriline	ADJ;INDF;PL	ADJ;NOM;PL
наистина	tõepoolest	наистина	tõe_poolest	ADV	ADV
наистина	tõeliselt	наистина	tõeliselt	ADV	ADV
наистина	tõesti	наистина	tõesti	ADV	ADV
независимост	iseseisvus	независимост	ise_seisvus	N;INDF;FEM;SG	N;NOM;SG
независимост	sõltumatus	независимост	sõltumatus	N;INDF;FEM;SG	N;NOM;SG
транспорт	transport	транспорт	transport	N;INDF;MASC;SG	N;NOM;SG
транспорт	vedu	транспорт	vedu	N;INDF;MASC;SG	N;NOM;SG
транспорт	transport	транспорт	transport	N;INDF;MASC;SG	N;NOM;SG
правила	reeglid	правило	reegel	N;INDF;NEUT;PL	N;NOM;PL
правила	eeskirjad	правило	ees_kiri	N;INDF;NEUT;PL	N;NOM;PL
линии	read	линия	rida	N;INDF;FEM;PL	N;NOM;PL
линии	jooned	линия	joon	N;INDF;FEM;PL	N;NOM;PL
линии	liinid	линия	liin	N;INDF;FEM;PL	N;NOM;PL
номинация	kandidatuuri	номинация	kandidatuur	N;INDF;FEM;SG	N;PRT;SG
номинация	nimetamine	номинация	nimetamine	N;INDF;FEM;SG	N;NOM;SG
средната	keskmine	среден	keskmine	ADJ;DEF;FEM;SG	ADJ;NOM;SG
изглежда	tundub	изглежда	tunduma	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN;ACT
изглежда	paistab	изглежда	paistma	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN;ACT
шумен	lärmakas	шумен	lärmakas	ADJ;INDF;MASC;SG	ADJ;NOM;SG
корпус	kere	корпус	kere	N;INDF;MASC;SG	N;NOM;SG
корпус	corpus	корпус	corpus	N;INDF;MASC;SG	N;NOM;SG
корпус	korpus	корпус	korpus	N;INDF;MASC;SG	N;NOM;SG
корпус	korpus	корпус	korpus	N;INDF;MASC;SG	N;NOM;SG
участък	diviis	участък	diviis	N;INDF;MASC;SG	N;NOM;SG
участък	rajoon	участък	rajoon	N;INDF;MASC;SG	N;NOM;SG
участък	osakond	участък	osakond	N;INDF;MASC;SG	N;NOM;SG
конгрес	kongress	конгрес	kongress	N;INDF;MASC;SG	N;NOM;SG
конгрес	konventsiooni	конгрес	konventsioon	N;INDF;MASC;SG	N;PRT;SG
конгрес	konventsioon	конгрес	konventsioon	N;INDF;MASC;SG	N;NOM;SG
лице	näoga	лице	nägu	N;INDF;NEUT;SG	N;COM;SG
лице	näo	лице	nägu	N;INDF;NEUT;SG	N;GEN;SG
лице	nägu	лице	nägu	N;INDF;NEUT;SG	N;NOM;SG
лице	face	лице	face	N;INDF;NEUT;SG	N;NOM;SG
страницата	leht	страница	leht	N;DEF;FEM;SG	N;NOM;SG
страницата	lehekülg	страница	lehe_külg	N;DEF;FEM;SG	N;NOM;SG
страницата	page	страница	page	N;DEF;FEM;SG	N;NOM;SG
страницата	lehekülje	страница	lehe_külg	N;DEF;FEM;SG	N;GEN;SG
художници	esitajad	художник	esitaja	N;INDF;MASC;PL	N;NOM;PL
художници	kunstnikud	художник	kunstnik	N;INDF;MASC;PL	N;NOM;PL
машини	masinad	машина	masin	N;INDF;FEM;PL	N;NOM;PL
машини	masinad	машина	masin	N;INDF;FEM;PL	N;NOM;PL
оръжие	relv	оръжие	relv	N;INDF;NEUT;SG	N;NOM;SG
оръжие	püss	оръжие	püss	N;INDF;NEUT;SG	N;NOM;SG
оръжие	relv	оръжие	relv	N;INDF;NEUT;SG	N;NOM;SG
нидерландия	holland	нидерланд	holland	N;INDF;FEM;SG	N;NOM;SG
знае	teab	знам	teadma	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN;ACT
паша	pasha	паша	pasha	N;INDF;FEM;SG	N;IN+ALL;LGSPEC1;SG
паша	karjatamise	паша	karjatamine	N;INDF;FEM;SG	N;GEN;SG
основана	rajatud	основа	raja=tud	V;PFV;INDF;FEM;SG;V.PTCP;PASS	V;PST;V.PTCP;PASS
схема	skeem	схема	skeem	N;INDF;FEM;SG	N;NOM;SG
схема	kava	схема	kava	N;INDF;FEM;SG	N;NOM;SG
гара	jaamas	гара	jaam	N;INDF;FEM;SG	N;IN+ESS;SG
гара	jaam	гара	jaam	N;INDF;FEM;SG	N;NOM;SG
гара	jaama	гара	jaam	N;INDF;FEM;SG	N;NOM;SG
размер	suurus	размер	suurus	N;INDF;MASC;SG	N;NOM;SG
споменава	mainib	споменавам	mainima	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN;ACT
количество	kogus	количество	kogus	N;INDF;NEUT;SG	N;NOM;SG
количество	summa	количество	summa	N;INDF;NEUT;SG	N;NOM;SG
количество	kogus	количество	kogus	N;INDF;NEUT;SG	N;NOM;SG
брега	kalda	бряг	kallas	N;DEF;MASC;SG	N;NOM;SG
брега	kaldal	бряг	kallas	N;DEF;MASC;SG	N;AT+ESS
;SG
брега	shore	бряг	shore	N;DEF;MASC;SG	N;NOM;SG
снимка	pilt	снимка	pilt	N;INDF;FEM;SG	N;NOM;SG
снимка	pildi	снимка	pilt	N;INDF;FEM;SG	N;GEN;SG
снимка	foto	снимка	foto	N;INDF;FEM;SG	N;NOM;SG
снимка	foto	снимка	foto	N;INDF;FEM;SG	N;NOM;SG
басейн	bassein	басейн	bassein	N;INDF;MASC;SG	N;NOM;SG
басейн	basseini	басейн	bassein	N;INDF;MASC;SG	N;PRT;SG
бас	bass	бас	bass	N;INDF;MASC;SG	N;NOM;SG
бял	valge	бял	valge	ADJ;INDF;MASC;SG	ADJ;NOM;SG
оръдия	kahurid	оръди	kahur	N;INDF;NEUT;PL	N;NOM;PL
етнически	etniline	етнически	etniline	ADJ;INDF;MASC;SG	ADJ;NOM;SG
притежава	omab	притежавам	omama	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN;ACT
министерство	ministeerium	министерство	ministeerium	N;INDF;NEUT;SG	N;NOM;SG
дърво	puidust	дърво	puidus	N;INDF;NEUT;SG	N;PRT;SG
дърво	puit	дърво	puis	N;INDF;NEUT;SG	N;NOM;SG
дърво	puu	дърво	puu	N;INDF;NEUT;SG	N;NOM;SG
граждани	kodanikud	гражданин	kodanik	N;INDF;MASC;PL	N;NOM;PL
граждани	kodanikud	гражданин	kodanik	N;INDF;MASC;PL	N;NOM;PL
върха	top	връх	top	N;DEF;MASC;SG	N;NOM;SG
върха	ülemine	връх	ülemine	N;DEF;MASC;SG	N;NOM;SG
поредица	seeria	поредица	seeria	N;INDF;FEM;SG	N;NOM;SG
поредица	jada	поредица	jada	N;INDF;FEM;SG	N;NOM;SG
поредица	järjestus	поредица	järjestus	N;INDF;FEM;SG	N;NOM;SG
членовете	liikmed	член	liige	N;DEF;MASC;PL	N;NOM;PL
членовете	parlamendiliikmed	член	parlamendi_liige	N;DEF;MASC;PL	N;NOM;PL
фаза	etapp	фаза	etapp	N;INDF;FEM;SG	N;NOM;SG
фаза	faasi	фаза	faas	N;INDF;FEM;SG	N;PRT;SG
фаза	faas	фаза	faas	N;INDF;FEM;SG	N;NOM;SG
високи	kõrged	висок	kõrge	ADJ;INDF;PL	ADJ;NOM;PL
документи	paberid	документ	paber	N;INDF;MASC;PL	N;NOM;PL
документи	dokumendid	документ	dokument	N;INDF;MASC;PL	N;NOM;PL
храна	toit	храна	toit	N;INDF;FEM;SG	N;NOM;SG
храна	toitu	храна	toit	N;INDF;FEM;SG	N;PRT;SG
храна	söök	храна	söök	N;INDF;FEM;SG	N;NOM;SG
храна	eine	храна	eine	N;INDF;FEM;SG	N;NOM;SG
храна	jahu	храна	jahu	N;INDF;FEM;SG	N;PRT;SG
имената	nimetused	име	nimetus	N;DEF;NEUT;PL	N;NOM;PL
имената	nimed	име	nimi	N;DEF;NEUT;PL	N;NOM;PL
вашингтон	washingtoni	вашингтон	washington	N;INDF;MASC;SG	N;PRT;SG
вашингтон	washington	вашингтон	washington	N;INDF;MASC;SG	N;NOM;SG
хан	hahn	хан	hahn	N;INDF;MASC;SG	N;NOM;SG
хан	khan	хан	khan	N;INDF;MASC;SG	N;NOM;SG
хан	hani	хан	hani	N;INDF;MASC;SG	N;NOM;SG
хан	han	хан	han	N;INDF;MASC;SG	N;NOM;SG
използвана	kasutatud	използвам	kasutama	V;IPFV;INDF;FEM;SG;V.PTCP;PASS	V;PST;V.PTCP;PASS
босна	bosnia	босна	bosnia	ADJ;INDF;FEM;SG	ADJ
библиография	bibliograafia	библиография	bibliograafia	N;INDF;FEM;SG	N;NOM;SG
бригада	brigaad	бригада	brigaad	N;INDF;FEM;SG	N;NOM;SG
важни	tähtsad	важен	tähtis	ADJ;INDF;PL	ADJ;NOM;PL
важни	olulised	важен	oluline	ADJ;INDF;PL	ADJ;NOM;PL
графство	maakond	графство	maakond	N;INDF;NEUT;SG	N;NOM;SG
графство	maakonda	графство	maakond	N;INDF;NEUT;SG	N;IN+ALL;LGSPEC1;SG
изследователи	uurijad	изследовател	uurija	N;INDF;MASC;PL	N;NOM;PL
изследователи	teadlased	изследовател	teadlane	N;INDF;MASC;PL	N;NOM;PL
изследователи	uurijad	изследовател	uurija	N;INDF;MASC;PL	N;NOM;PL
езера	järved	езер	järv	N;INDF;NEUT;PL	N;NOM;PL
принцип	põhimõte	принцип	põhi_mõte	N;INDF;MASC;SG	N;NOM;SG
проекти	projektid	проект	projekt	N;INDF;MASC;PL	N;NOM;PL
медицина	meditsiin	медицина	meditsiin	N;INDF;FEM;SG	N;NOM;SG
участници	osalejad	участник	osaleja	N;INDF;MASC;PL	N;NOM;PL
участници	osalejaid	участник	osaleja	N;INDF;MASC;PL	N;PRT;PL
участници	osalejad	участник	osaleja	N;INDF;MASC;PL	N;NOM;PL
приятел	sõber	приятел	sõber	N;INDF;MASC;SG	N;NOM;SG
приятел	sõbranna	приятел	sõbranna	N;INDF;MASC;SG	N;NOM;SG
наследник	pärija	наследник	pärija	N;INDF;MASC;SG	N;NOM;SG
наследник	järglane	наследник	järglane	N;INDF;MASC;SG	N;NOM;SG
наследник	järeltulija	наследник	järeltulija	N;INDF;MASC;SG	N;NOM;SG
поезия	luule	поезия	luule	N;INDF;FEM;SG	N;NOM;SG
бяла	valge	бял	valge	ADJ;INDF;FEM;SG	ADJ;NOM;SG
функции	funktsioonid	функция	funktsioon	N;INDF;FEM;PL	N;NOM;PL
герб	vapi	герб	vapp	N;INDF;MASC;SG	N;NOM;SG
герб	vapp	герб	vapp	N;INDF;MASC;SG	N;NOM;SG
племена	hõimud	племя	hõim	N;INDF;NEUT;PL	N;NOM;PL
руска	vene	руски	vene	ADJ;INDF;FEM;SG	ADJ
журналист	ajakirjanik	журналист	aja_kirjanik	N;INDF;MASC;SG	N;NOM;SG
дворец	palee	дворец	palee	N;INDF;MASC;SG	N;NOM;SG
дворец	palace	дворец	palace	N;INDF;MASC;SG	N;NOM;SG
географски	geograafiline	географски	geo_graafiline	ADJ;INDF;MASC;SG	ADJ;NOM;SG
географски	geograafiline	географски	geo_graafiline	ADJ;INDF;MASC;SG	ADJ;NOM;SG
зала	saal	зала	saal	N;INDF;FEM;SG	N;NOM;SG
арабски	araabia	арабски	araabia	ADJ;INDF;MASC;SG	ADJ
арабски	araabia	арабски	araabia	ADJ;INDF;MASC;SG	ADJ
арабски	araabia	арабски	araabia	ADJ;INDF;MASC;SG	ADJ
пътища	marsruudid	път	marsruut	N;INDF;MASC;PL	N;NOM;PL
пътища	rajad	път	rada	N;INDF;MASC;PL	N;NOM;PL
мост	sild	мост	sild	N;INDF;MASC;SG	N;NOM;SG
активност	tegevus	активност	tegevus	N;INDF;FEM;SG	N;NOM;SG
активност	aktiivsus	активност	aktiivsus	N;INDF;FEM;SG	N;NOM;SG
лейтенант	leitnant	лейтенант	leitnant	N;INDF;MASC;SG	N;NOM;SG
епизод	episood	епизод	episoo	N;INDF;MASC;SG	N;NOM;SG
деление	diviis	деление	diviis	N;INDF;NEUT;SG	N;NOM;SG
деление	rajoon	деление	rajoon	N;INDF;NEUT;SG	N;NOM;SG
деление	osakond	деление	osakond	N;INDF;NEUT;SG	N;NOM;SG
есента	sügis	есен	sügis	N;DEF;FEM;SG	N;NOM;SG
есента	kukkumine	есен	kukkumine	N;DEF;FEM;SG	N;NOM;SG
есента	kuku	есен	kuku	N;DEF;FEM;SG	N;NOM;SG
революционери	revolutsionäärid	революционер	revolutsionäär	N;INDF;MASC;PL	N;NOM;PL
фестивал	festival	фестивал	festival	N;INDF;MASC;SG	N;NOM;SG
управител	manager	управител	manager	N;INDF;MASC;SG	N;NOM;SG
управител	juhataja	управител	juhataja	N;INDF;MASC;SG	N;NOM;SG
управител	haldur	управител	haldur	N;INDF;MASC;SG	N;NOM;SG
управител	kuberner	управител	kuberner	N;INDF;MASC;SG	N;NOM;SG
северен	põhja	северен	põhi	N;INDF;MASC;SG	N;IN+ALL;LGSPEC1;SG
важна	tähtis	важен	tähtis	ADJ;INDF;FEM;SG	ADJ;NOM;SG
важна	oluline	важен	oluline	ADJ;INDF;FEM;SG	ADJ;NOM;SG
пилот	piloot	пилот	piloot	N;INDF;MASC;SG	N;NOM;SG
играят	mängimas	играя	mängima	V;IPFV;IND;PL;3;PRS;FIN;ACT	V;IN+ESS;V.CVB;ACT
играят	mängivad	играя	mängima	V;IPFV;IND;PL;3;PRS;FIN;ACT	V;IND;PL;3;PRS;FIN;ACT
двигател	mootor	двигател	mootor	N;INDF;MASC;SG	N;NOM;SG
двигател	mootor	двигател	mootor	N;INDF;MASC;SG	N;NOM;SG
събор	kogudus	събор	kogudus	N;INDF;MASC;SG	N;NOM;SG
бизнес	äri	бизнес	äri	N;INDF;MASC;SG	N;NOM;SG
бизнес	äritegevus	бизнес	äri_tegevus	N;INDF;MASC;SG	N;NOM;SG
орган	asutus	орган	asutus	N;INDF;MASC;SG	N;NOM;SG
орган	ametiasutus	орган	ameti_asutus	N;INDF;MASC;SG	N;NOM;SG
орган	organi	орган	organi	N;INDF;MASC;SG	N;SG
орган	organ	орган	orgama	N;INDF;MASC;SG	N;NOM;SG
постоянно	pidevalt	постоянно	pidevalt	ADV	ADV
убити	mõrvati	убия	mõrvati	V;PFV;INDF;PL;V.PTCP;PASS	V;IND;PST;FIN;PASS
убити	tapetud	убия	tapmetu	V;PFV;INDF;PL;V.PTCP;PASS	V;PST;V.PTCP;PASS
убити	mõrvatud	убия	mõrva=tud	V;PFV;INDF;PL;V.PTCP;PASS	V;PST;V.PTCP;PASS
убити	tapetud	убия	tapmetu	V;PFV;INDF;PL;V.PTCP;PASS	V;PST;V.PTCP;PASS
убити	tapeti	убия	tapma	V;PFV;INDF;PL;V.PTCP;PASS	V;IND;PST;FIN;PASS
интервю	intervjuu	интервю	intervjuu	N;INDF;NEUT;SG	N;NOM;SG
интервю	intervjuud	интервю	intervjuu	N;INDF;NEUT;SG	N;PRT;SG
антон	anton	антон	anton	N;INDF;MASC;SG	N;NOM;SG
стар	vana	стар	vana	ADJ;INDF;MASC;SG	ADJ;NOM;SG
стар	vanaks	стар	vana	ADJ;INDF;MASC;SG	ADJ;TRANS;SG
пролетта	kevad	пролет	kevad	N;DEF;FEM;SG	N;NOM;SG
планини	mäed	планина	mägi	N;INDF;FEM;PL	N;NOM;PL
сравнение	võrdlemine	сравнение	võrdlemine	N;INDF;NEUT;SG	N;NOM;SG
сравнение	võrdlus	сравнение	võrdlus	N;INDF;NEUT;SG	N;NOM;SG
сравнение	võrdlemine	сравнение	võrdlemine	N;INDF;NEUT;SG	N;NOM;SG
бира	õlut	бира	õlu	N;INDF;FEM;SG	N;PRT;SG
бира	õlle	бира	õlu	N;INDF;FEM;SG	N;GEN;SG
бира	õlu	бира	õlu	N;INDF;FEM;SG	N;NOM;SG
художествена	kunstiline	художествен	kunstiline	ADJ;INDF;FEM;SG	ADJ;NOM;SG
позиции	positsioonid	позиция	positsioon	N;INDF;FEM;PL	N;NOM;PL
позиции	kirjed	позиция	kirje	N;INDF;FEM;PL	N;NOM;PL
позиции	elemendid	позиция	element	N;INDF;FEM;PL	N;NOM;PL
позиции	esemed	позиция	ese	N;INDF;FEM;PL	N;NOM;PL
сътрудничество	koostöö	сътрудничество	koos_töö	N;INDF;NEUT;SG	N;NOM;SG
сътрудничество	koostöö	сътрудничество	koos_töö	N;INDF;NEUT;SG	N;NOM;SG
щаб	staap	щаб	staap	N;INDF;MASC;SG	N;NOM;SG
щаб	peakorter	щаб	pea_korter	N;INDF;MASC;SG	N;NOM;SG
ръка	käe	ръка	käsi	N;INDF;FEM;SG	N;GEN;SG
ръка	kätt	ръка	käsi	N;INDF;FEM;SG	N;PRT;SG
ръка	käe	ръка	käsi	N;INDF;FEM;SG	N;GEN;SG
ръка	käega	ръка	käsi	N;INDF;FEM;SG	N;COM;SG
ричард	richard	ричард	richard	N;INDF;MASC;SG	N;NOM;SG
турци	türklased	турчин	türklane	N;INDF;MASC;PL	N;NOM;PL
песните	laulud	песен	laul	N;DEF;FEM;PL	N;NOM;PL
песните	laule	песен	laul	N;DEF;FEM;PL	N;PRT;PL
защитава	kaitseb	защитавам	kaitsma	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN;ACT
текстове	tekstid	текст	tekst	N;INDF;MASC;PL	N;NOM;PL
текстове	sõnad	текст	sõna	N;INDF;MASC;PL	N;NOM;PL
текстове	sõnu	текст	sõna	N;INDF;MASC;PL	N;PRT;PL
седмици	nädalad	седмица	nädal	N;INDF;FEM;PL	N;NOM;PL
седмици	nädalaid	седмица	nädal	N;INDF;FEM;PL	N;PRT;PL
изградена	ehitatud	изградя	ehitama	V;PFV;INDF;FEM;SG;V.PTCP;PASS	V;PST;V.PTCP;PASS
дадена	antud	даден	antud	ADJ;INDF;FEM;SG	ADJ;PST;V.PTCP;PASS
драма	draama	драма	draama	N;INDF;FEM;SG	N;NOM;SG
архитектура	arhitektuur	архитектура	arhitektuur	N;INDF;FEM;SG	N;NOM;SG
владетел	valitseja	владетел	valitseja	N;INDF;MASC;SG	N;NOM;SG
христос	kristus	христос	kristus	N;INDF;MASC;SG	N;NOM;SG
власти	võimud	власт	võim	N;INDF;FEM;PL	N;NOM;PL
власти	ametiasutused	власт	ameti_asutus	N;INDF;FEM;PL	N;NOM;PL
власти	asutused	власт	asutus	N;INDF;FEM;PL	N;NOM;PL
власти	ametivõimud	власт	ameti_võim	N;INDF;FEM;PL	N;NOM;PL
указ	edikti	указ	edikt	N;INDF;MASC;SG	N;NOM;SG
указ	dekreet	указ	dekreet	N;INDF;MASC;SG	N;NOM;SG
годишен	aastane	годишен	aastane	ADJ;INDF;MASC;SG	ADJ;NOM;SG
тегло	kaal	тегло	kaal	N;INDF;NEUT;SG	N;NOM;SG
тегло	kaalu	тегло	kaal	N;INDF;NEUT;SG	N;PRT;SG
японски	jaapani	японски	jaapani	ADJ;INDF;MASC;SG	ADJ
тома	thomas	том	thomas	N;DEF;MASC;SG	N;NOM;SG
местни	kohalikud	местен	kohalik	ADJ;INDF;PL	ADJ;NOM;PL
