dan	en	dan	en	CONJ	CONJ
dilihat	bekeken	dilihat	bekijken	V;SG;PASS	V;V.PTCP
percaya	geloven	percaya	geloven	V;SG;ACT	V;NFIN
percaya	geloof	percaya	geloven	V;SG;ACT	V;SG;PRS;FIN
percaya	vertrouw	percaya	vertrouwen	V;SG;ACT	V;SG;PRS;FIN
percaya	geloven	percaya	geloven	V;SG;ACT	V;NFIN
lengkap	complete	lengkap	compleet	ADJ;SG	ADJ
lengkap	compleet	lengkap	compleet	ADJ;SG	ADJ
meski	hoewel	meski	hoewel	CONJ	CONJ
volume	volume	volume	volume	N;SG	N;NEUT;SG
tari	dans	tari	dans	N;SG	N;MASC+FEM;SG
tari	dansje	tari	dans	N;SG	N;NEUT;SG
bukti	bewijs	bukti	bewijs	N;SG	N;NEUT;SG
bukti	bewijsmateriaal	bukti	bewijsmateriaal	N;SG	N;NEUT;SG
bukti	bewijs	bukti	bewijs	N;SG	N;NEUT;SG
adipati	duke	adipati	duk	N	N;MASC+FEM;SG
adipati	hertog	adipati	hertog	N	N;MASC+FEM;SG
kopi	koffie	kopi	koffie	N;SG	N;MASC+FEM;SG
region	streken	region	streek	N	N;PL
region	regio	region	regio	N	N;MASC+FEM;SG
diterima	ontvangen	diterima	ontvangen	V;SG;PASS	V;V.PTCP
diterima	geaccepteerde	diterima	accepteren	V;SG;PASS	V;SG;PST;FIN
diterima	aanvaard	diterima	aanvaarden	V;SG;PASS	V;V.PTCP
diterima	aanvaarde	diterima	aanvaarden	V;SG;PASS	V;SG;PST;FIN
diterima	geaccepteerd	diterima	accepteren	V;SG;PASS	V;V.PTCP
merilis	ontketent	menrilis	ontketent	V;SG;ACT	V;SG;PRS;FIN
kompleks	complex	kompleks	complex	N;SG	N;NEUT;SG
hujan	regen	hujan	regen	N;SG	N;MASC+FEM;SG
makam	kerkhof	makam	kerkhof	N;SG	N;NEUT;SG
makam	begraafplaats	makam	begraafplaats	N;SG	N;MASC+FEM;SG
makam	tombe	makam	tombe	N;SG	N;MASC+FEM;SG
makam	graftombe	makam	graftombe	N;SG	N;MASC+FEM;SG
makam	graf	makam	graf	N;SG	N;NEUT;SG
makam	grave	makam	grave	N;SG	N;MASC+FEM;SG
makam	graf	makam	graf	N;SG	N;NEUT;SG
makam	mausoleum	makam	mausoleum	N;SG	N;NEUT;SG
ketinggian	hoogte	ketinggian	hoogte	N;SG	N;MASC+FEM;SG
ketinggian	heights	ketinggian	heights	N;SG	N;MASC+FEM;SG
ketinggian	hoogte	ketinggian	hoogte	N;SG	N;MASC+FEM;SG
kejuaraan	kampioenschap	kejuaraan	kampioenschap	N;SG	N;NEUT;SG
profesional	professioneel	profesional	professioneel	ADJ;SG	ADJ
profesional	professionele	profesional	professioneel	ADJ;SG	ADJ
pembentukan	vestiging	penbentukan	vestiging	N;SG	N;MASC+FEM;SG
pembentukan	formatie	penbentukan	formatie	N;SG	N;MASC+FEM;SG
pembentukan	vorming	penbentukan	vorming	N;SG	N;MASC+FEM;SG
mengumumkan	aankondigen	menumumkan	aankondigen	V;SG;ACT	V;NFIN
mengumumkan	kondig	menumumkan	kondigen	V;SG;ACT	V;SG;PRS;FIN
mengumumkan	kondigen	menumumkan	kondigen	V;SG;ACT	V;NFIN
mengumumkan	aankondigen	menumumkan	aankondigen	V;SG;ACT	V;NFIN
mengumumkan	aangekondigde	menumumkan	aankondigen	V;SG;ACT	V;V.PTCP
mengumumkan	aangekondigd	menumumkan	aankondigen	V;SG;ACT	V;V.PTCP
mengumumkan	kondigde	menumumkan	kondigen	V;SG;ACT	V;SG;PST;FIN
dipilih	uitverkorene	dipilih	uitverkoren	V;SG;PASS	V;V.PTCP
dipilih	uitgekozen	dipilih	uitkiezen	V;SG;PASS	V;V.PTCP
dipilih	gekozen	dipilih	kiezen	V;SG;PASS	V;V.PTCP
dipilih	uitverkoren	dipilih	uitverkoren	V;SG;PASS	V;V.PTCP
dipilih	geselecteerde	dipilih	selecteren	V;SG;PASS	V;V.PTCP
dipilih	geselecteerd	dipilih	selecteren	V;SG;PASS	V;V.PTCP
dipilih	uitgekozen	dipilih	uitkiezen	V;SG;PASS	V;V.PTCP
dipilih	gekozen	dipilih	kiezen	V;SG;PASS	V;V.PTCP
konser	concert	konser	concert	N;SG	N;NEUT;SG
sayap	vleugel	sayap	vleugel	N;SG	N;MASC+FEM;SG
sayap	wing	sayap	wingen	N;SG	N;MASC+FEM;SG
sayap	wings	sayap	wing	N;SG	N;MASC+FEM;SG
channel	kanaal	channel	kanaal	N	N;NEUT;SG
parlemen	parlement	parlemen	parlement	N;SG	N;NEUT;SG
putaran	rotatie	putaran	rotatie	N;SG	N;MASC+FEM;SG
penonton	viewer	pentonton	viewer	N;SG	N;MASC+FEM;SG
penonton	kijker	pentonton	kijker	N;SG	N;MASC+FEM;SG
penonton	doelgroep	pentonton	doelgroep	N;SG	N;MASC+FEM;SG
penonton	publiek	pentonton	publiek	N;SG	N;NEUT;SG
penonton	toeschouwer	pentonton	toeschouwer	N;SG	N;MASC+FEM;SG
tema	thema	tema	thema	N;SG	N;NEUT;SG
fisika	natuurkunde	fisika	natuurkunde	N;SG	N;MASC+FEM;SG
fisika	fysica	fisika	fysica	N;SG	N;MASC+FEM;SG
berhubungan	gerelateerd	berhubungan	relateren	V;SG;ACT	V;V.PTCP
berhubungan	gerelateerde	berhubungan	relateren	V;SG;ACT	V;V.PTCP
setuju	afgesproken	setuju	afspreken	V;SG;ACT	V;V.PTCP
setuju	overeengekomen	setuju	overeenkomen	V;SG;ACT	V;V.PTCP
komandan	commandant	komandan	commandant	N;SG	N;MASC+FEM;SG
komandan	gezagvoerder	komandan	gezagvoerder	N;SG	N;MASC+FEM;SG
komandan	commander	komandan	commander	N;SG	N;MASC+FEM;SG
komandan	bevelhebber	komandan	bevelhebber	N;SG	N;MASC+FEM;SG
komandan	commandant	komandan	commandant	N;SG	N;MASC+FEM;SG
komandan	overste	komandan	overste	N;SG	N;MASC+FEM;SG
bgcolor	bgcolor	bgcolor	bgcolor	N	N;MASC+FEM;SG
pemuda	jeugd	pemuda	jeugd	N;SG	N;MASC+FEM;SG
golongan	factie	golongan	factie	N;SG	N;MASC+FEM;SG
motor	motors	motor	motor	N;SG	N;MASC+FEM;SG
motor	motorfiets	motor	motorfiets	N;SG	N;MASC+FEM;SG
motor	motor	motor	motor	N;SG	N;MASC+FEM;SG
motor	motor	motor	motor	N;SG	N;MASC+FEM;SG
miliar	miljard	miliar	miljard	N	N;NEUT;SG
miliar	miljarden	miliar	miljard	N	N;PL
diikuti	volgt	diikuti	volgen	V;SG;PASS	V;SG;PRS;FIN
diikuti	gevolgd	diikuti	volgen	V;SG;PASS	V;V.PTCP
diikuti	volgde	diikuti	volgen	V;SG;PASS	V;SG;PST;FIN
diikuti	gevolgde	diikuti	volgen	V;SG;PASS	V;V.PTCP
lulus	afgestudeerd	lulus	afstuderen	V;SG	V;V.PTCP
lulus	geslaagd	lulus	slagen	V;SG	V;V.PTCP
lulus	afgestudeerd	lulus	afstuderen	V;SG	V;V.PTCP
lulus	afgestudeerde	lulus	afstuderen	V;SG	V;V.PTCP
lulus	doorgegeven	lulus	doorgeven	V;SG	V;V.PTCP
lulus	geslaagd	lulus	slagen	V;SG	V;V.PTCP
lulus	passeren	lulus	passeren	V;SG	V;NFIN
pernikahan	bruiloft	pernikahan	bruiloft	N;SG	N;MASC+FEM;SG
pernikahan	huwelijk	pernikahan	huwelijk	N;SG	N;NEUT;SG
pernikahan	trouwfeest	pernikahan	trouwfeest	N;SG	N;NEUT;SG
pernikahan	bruiloft	pernikahan	bruiloft	N;SG	N;MASC+FEM;SG
pernikahan	huwelijk	pernikahan	huwelijk	N;SG	N;NEUT;SG
memasuki	binnenvaren	menmasuki	binnenvaren	V;SG;ACT	V;NFIN
melayani	opdienen	menlayani	opdienen	V;SG;ACT	V;NFIN
melayani	serveren	menlayani	serveren	V;SG;ACT	V;NFIN
melayani	opdienen	menlayani	opdienen	V;SG;ACT	V;NFIN
melayani	serveren	menlayani	serveren	V;SG;ACT	V;NFIN
melayani	dienen	menlayani	dienen	V;SG;ACT	V;NFIN
melayani	serveert	menlayani	serveren	V;SG;ACT	V;SG;PRS;FIN
terbatas	beperkt	terbatas	beperken	V;SG	V;V.PTCP
terbatas	gelimiteerd	terbatas	limiteren	V;SG	V;V.PTCP
terbatas	beperkte	terbatas	beperken	V;SG	V;SG;PST;FIN
terbatas	beperkt	terbatas	beperken	V;SG	V;V.PTCP
terbatas	beperkte	terbatas	beperken	V;SG	V;SG;PST;FIN
berkaitan	gerelateerd	berkaitan	relateren	V;SG;ACT	V;V.PTCP
berkaitan	gerelateerde	berkaitan	relateren	V;SG;ACT	V;V.PTCP
disingkat	opgemaakte	disingkat	opmaken	V;SG;PASS	V;V.PTCP
disingkat	gesnoeid	disingkat	snoeien	V;SG;PASS	V;V.PTCP
disingkat	getrimd	disingkat	trimden	V;SG;PASS	V;V.PTCP
disingkat	verkorte	disingkat	verkorten	V;SG;PASS	V;V.PTCP
disingkat	ingekort	disingkat	inkorten	V;SG;PASS	V;V.PTCP
disingkat	afgekort	disingkat	afkorten	V;SG;PASS	V;V.PTCP
pemeran	cast	penperan	cast	N;SG	N;MASC+FEM;SG
pemeran	gips	penperan	gips	N;SG	N;NEUT;SG
turnamen	toernooi	turnamen	toernooi	N;SG	N;NEUT;SG
turnamen	tournament	turnamen	tournament	N;SG	N;MASC+FEM;SG
turnamen	tornooi	turnamen	tornooi	N;SG	N;NEUT;SG
dokter	arts	dokter	arts	N;SG	N;MASC+FEM;SG
dokter	geneesheer	dokter	geneesheer	N;SG	N;MASC+FEM;SG
dokter	arts	dokter	arts	N;SG	N;MASC+FEM;SG
dokter	doktor	dokter	doktor	N;SG	N;MASC+FEM;SG
dokter	dokter	dokter	dokter	N;SG	N;MASC+FEM;SG
dokter	doctor	dokter	doctor	N;SG	N;MASC+FEM;SG
menyelesaikan	voltooien	menselesaikan	voltooien	V;SG;ACT	V;NFIN
menyelesaikan	afwerken	menselesaikan	afwerken	V;SG;ACT	V;NFIN
kuil	altaar	kuil	altaar	N;SG	N;NEUT;SG
kuil	heiligdom	kuil	heiligdom	N;SG	N;NEUT;SG
kuil	tempel	kuil	tempel	N;SG	N;MASC+FEM;SG
lambang	insigne	lambang	insigne	N;SG	N;NEUT;SG
lambang	embleem	lambang	embleem	N;SG	N;NEUT;SG
produser	producent	produser	producent	N;SG	N;MASC+FEM;SG
produser	producer	produser	producer	N;SG	N;MASC+FEM;SG
obat	geneeskunde	obat	geneeskunde	N;SG	N;MASC+FEM;SG
obat	geneesmiddel	obat	geneesmiddel	N;SG	N;NEUT;SG
obat	drug	obat	drug	N;SG	N;MASC+FEM;SG
sederhana	eenvoudige	sederhana	eenvoudig	ADJ;SG	ADJ
sederhana	simpel	sederhana	simpel	ADJ;SG	ADJ
sederhana	eenvoudig	sederhana	eenvoudig	ADJ;SG	ADJ
dilaksanakan	uitgevoerd	dilaksanakan	uitvoeren	V;SG;PASS	V;V.PTCP
dilaksanakan	geïmplementeerd	dilaksanakan	meïplementeerd	V;SG;PASS	V;V.PTCP
beroperasi	opereren	beroperasi	opereren	V;SG;ACT	V;NFIN
beroperasi	opereert	beroperasi	opereren	V;SG;ACT	V;SG;PRS;FIN
beroperasi	exploiteert	beroperasi	exploiteren	V;SG;ACT	V;SG;PRS;FIN
beroperasi	opereren	beroperasi	opereren	V;SG;ACT	V;NFIN
dukungan	ondersteuning	dukungan	ondersteuning	N;SG	N;MASC+FEM;SG
dukungan	steun	dukungan	steun	N;SG	N;MASC+FEM;SG
dukungan	support	dukungan	support	N;SG	N;MASC+FEM;SG
dukungan	bekrachtiging	dukungan	bekrachtiging	N;SG	N;MASC+FEM;SG
teater	bioscoop	teater	bioscoop	N	N;MASC+FEM;SG
teater	theater	teater	theater	N	N;NEUT;SG
teater	theater	teater	theater	N	N;NEUT;SG
teater	bioscopen	teater	bioscoop	N	N;PL
teater	theaters	teater	theater	N	N;PL
referensi	referentie	referensi	referentie	N;SG	N;MASC+FEM;SG
referensi	verwijzing	referensi	verwijzing	N;SG	N;MASC+FEM;SG
menjelaskan	uitleggen	menjelaskan	uitleggen	V;SG;ACT	V;NFIN
menjelaskan	toegelicht	menjelaskan	toelichten	V;SG;ACT	V;V.PTCP
menjelaskan	uitgelegd	menjelaskan	uitleggen	V;SG;ACT	V;V.PTCP
menjelaskan	beschrijven	menjelaskan	beschrijven	V;SG;ACT	V;NFIN
menjelaskan	verklaar	menjelaskan	verklaar	V;SG;ACT	V;SG;PRS;FIN
menjelaskan	uitleggen	menjelaskan	uitleggen	V;SG;ACT	V;NFIN
menjelaskan	verklaart	menjelaskan	verklaren	V;SG;ACT	V;SG;PRS;FIN
lebar	wijd	lebar	wijden	ADJ;SG	ADJ
lebar	breed	lebar	breed	ADJ;SG	ADJ
alias	alias	alias	alias	N;SG	N;MASC+FEM;SG
alias	schuilnaam	alias	schuilnaam	N;SG	N;MASC+FEM;SG
alias	aka	alias	aka	N;SG	N;MASC+FEM;SG
alias	alias	alias	alias	N;SG	N;MASC+FEM;SG
kabar	feed	kabar	feed	N;SG	N;MASC+FEM;SG
kabar	voeder	kabar	voeder	N;SG	N;NEUT;SG
menara	tower	menara	tower	N;SG	N;MASC+FEM;SG
menara	toren	menara	toren	N;SG	N;MASC+FEM;SG
benteng	bastion	benteng	bastion	N	N;NEUT;SG
benteng	bolwerk	benteng	bolwerk	N	N;NEUT;SG
benteng	kasteel	benteng	kasteel	N	N;NEUT;SG
benteng	fort	benteng	fort	N	N;NEUT;SG
benteng	burcht	benteng	burcht	N	N;MASC+FEM;SG
benteng	vesting	benteng	vesting	N	N;MASC+FEM;SG
benteng	fort	benteng	fort	N	N;NEUT;SG
benteng	citadel	benteng	citadel	N	N;MASC+FEM;SG
logo	logo	logo	logo	N;SG	N;NEUT;SG
logo	logos	logo	logos	N;SG	N;MASC+FEM;SG
daging	vlees	daging	vlees	N;SG	N;NEUT;SG
daging	vlees	daging	vlees	N;SG	N;NEUT;SG
menggambarkan	portretteren	mengambarkan	portretteren	V;SG;ACT	V;NFIN
menggambarkan	beschrijven	mengambarkan	beschrijven	V;SG;ACT	V;NFIN
digantikan	vervangen	digantikan	vervangen	V;SG;PASS	V;V.PTCP
pengadilan	hof	penadilan	hof	N;SG	N;NEUT;SG
pengadilan	gerechtsgebouw	penadilan	gerechtsgebouw	N;SG	N;NEUT;SG
pengadilan	rechtbank	penadilan	rechtbank	N;SG	N;MASC+FEM;SG
transportasi	vervoer	transportasi	vervoer	N;SG	N;NEUT;SG
transportasi	transport	transportasi	transport	N;SG	N;NEUT;SG
transportasi	vervoer	transportasi	vervoer	N;SG	N;NEUT;SG
transportasi	transport	transportasi	transport	N;SG	N;NEUT;SG
tiap	elke	tiap	elk	DET	DET
sinetron	sitcoms	sinetron	sitcom	N	N;PL
memainkan	speelt	menmainkan	spelen	V;SG;ACT	V;SG;PRS;FIN
memainkan	spelen	menmainkan	spelen	V;SG;ACT	V;NFIN
faktor	factor	faktor	factor	N;SG	N;MASC+FEM;SG
link	link	link	link	N	N;MASC+FEM;SG
link	koppeling	link	koppeling	N	N;MASC+FEM;SG
reaksi	reactie	reaksi	reactie	N;SG	N;MASC+FEM;SG
kesempatan	gelegenheid	kesempatan	gelegenheid	N;SG	N;MASC+FEM;SG
kesempatan	chance	kesempatan	chance	N;SG	N;MASC+FEM;SG
kesempatan	kans	kesempatan	kans	N;SG	N;MASC+FEM;SG
kesempatan	gelegenheid	kesempatan	gelegenheid	N;SG	N;MASC+FEM;SG
kesempatan	kans	kesempatan	kans	N;SG	N;MASC+FEM;SG
mengeluarkan	uitwerpen	menkeluarkan	uitwerpen	V;SG;ACT	V;NFIN
gitar	guitar	gitar	guitar	N;SG	N;MASC+FEM;SG
gitar	gitaar	gitar	gitaar	N;SG	N;MASC+FEM;SG
ganda	tweepersoons	ganda	tweepersoons	N;SG	N;MASC+FEM;SG
ganda	double	ganda	double	N;SG	N;MASC+FEM;SG
ganda	ganda	ganda	ganda	N;SG	N;MASC+FEM;SG
ganda	dubbelspel	ganda	dubbelspel	N;SG	N;NEUT;SG
peta	plattegrond	peta	plattegrond	N;SG	N;MASC+FEM;SG
peta	kaart	peta	kaart	N;SG	N;MASC+FEM;SG
peta	kaart	peta	kaart	N;SG	N;MASC+FEM;SG
fisik	lichaamsbouw	fisik	lichaamsbouw	N;SG	N;MASC+FEM;SG
injil	evangelie	injil	evangelie	N;SG	N;NEUT;SG
injil	gospel	injil	gospel	N;SG	N;MASC+FEM;SG
injil	evangelie	injil	evangelie	N;SG	N;NEUT;SG
pabrik	fabriek	pabrik	fabriek	N;SG	N;MASC+FEM;SG
pabrik	factory	pabrik	factory	N;SG	N;MASC+FEM;SG
ditetapkan	toegewezen	ditetapkan	toewijzen	V;SG;PASS	V;V.PTCP
kehilangan	verlies	kehilangan	verlies	N;SG	N;NEUT;SG
mewakili	vertegenwoordigen	menwakili	vertegenwoordigen	V;SG;ACT	V;NFIN
mewakili	vertegenwoordigen	menwakili	vertegenwoordigen	V;SG;ACT	V;NFIN
mewakili	vertegenwoordigt	menwakili	vertegenwoordigen	V;SG;ACT	V;SG;PRS;FIN
mewakili	representeert	menwakili	representeren	V;SG;ACT	V;SG;PRS;FIN
staf	personeel	staf	personeel	N;SG	N;NEUT;SG
delapan	acht	delapan	acht	NUM	NUM
gelandang	middenvelder	gelandang	middenvelder	N;SG	N;MASC+FEM;SG
antena	antenne	antena	antenn	N;SG	N;MASC+FEM;SG
telepon	telefoon	telepon	telefoon	N;SG	N;MASC+FEM;SG
telepon	oproep	telepon	oproep	N;SG	N;MASC+FEM;SG
telepon	telefoon	telepon	telefoon	N;SG	N;MASC+FEM;SG
sulit	lastig	sulit	lastig	ADJ;SG	ADJ
sulit	moeilijk	sulit	moeilijk	ADJ;SG	ADJ
sulit	moeilijke	sulit	moeilijk	ADJ;SG	ADJ
menentukan	bepaalt	mententukan	bepalen	V;SG;ACT	V;SG;PRS;FIN
menentukan	bepalen	mententukan	bepalen	V;SG;ACT	V;NFIN
menentukan	bepaal	mententukan	bepaal	V;SG;ACT	V;SG;PRS;FIN
menentukan	beslissend	mententukan	beslissen	V;SG;ACT	V;V.PTCP
menentukan	beslissende	mententukan	beslissen	V;SG;ACT	V;V.PTCP
menentukan	specificeren	mententukan	specificeren	V;SG;ACT	V;NFIN
perintah	commando	perintah	commando	N;SG	N;NEUT;SG
perintah	opdracht	perintah	opdracht	N;SG	N;MASC+FEM;SG
aksi	aktie	aksi	aktie	N;SG	N;MASC+FEM;SG
aksi	actie	aksi	actie	N;SG	N;MASC+FEM;SG
pendukung	aanhanger	pendukung	aanhanger	N;SG	N;MASC+FEM;SG
pendukung	supporter	pendukung	supporter	N;SG	N;MASC+FEM;SG
dana	financiering	dana	financiering	N;SG	N;MASC+FEM;SG
dana	dana	dana	dana	N;SG	N;MASC+FEM;SG
dana	fonds	dana	fonds	N;SG	N;NEUT;SG
famili	familie	famili	familie	N;SG	N;MASC+FEM;SG
famili	gezin	famili	gezin	N;SG	N;NEUT;SG
nusantara	nusantara	nusantara	nusantara	N;SG	N;MASC+FEM;SG
musuh	vijand	musuh	vijand	N;SG	N;MASC+FEM;SG
musuh	vijand	musuh	vijand	N;SG	N;MASC+FEM;SG
perbatasan	grens	perbatasan	grens	N;SG	N;MASC+FEM;SG
perbatasan	grens	perbatasan	grens	N;SG	N;MASC+FEM;SG
pemberontakan	opstand	penberontakan	opstand	N;SG	N;MASC+FEM;SG
pemberontakan	opstand	penberontakan	opstand	N;SG	N;MASC+FEM;SG
pemberontakan	opstand	penberontakan	opstand	N;SG	N;MASC+FEM;SG
pemberontakan	rebellie	penberontakan	rebellie	N;SG	N;MASC+FEM;SG
pemberontakan	opstand	penberontakan	opstand	N;SG	N;MASC+FEM;SG
pemberontakan	muiterij	penberontakan	muiterij	N;SG	N;MASC+FEM;SG
revolusi	revolutie	revolusi	revolutie	N;SG	N;MASC+FEM;SG
kucing	poes	kucing	poes	N;SG	N;MASC+FEM;SG
kucing	kat	kucing	kat	N;SG	N;MASC+FEM;SG
toko	winkel	toko	winkel	N;SG	N;MASC+FEM;SG
toko	winkel	toko	winkel	N;SG	N;MASC+FEM;SG
arti	betekenis	arti	betekenis	N;SG	N;MASC+FEM;SG
pelatih	trainer	penlatih	trainer	N;SG	N;MASC+FEM;SG
pelatih	opleider	penlatih	opleider	N;SG	N;MASC+FEM;SG
pelatih	trainer	penlatih	trainer	N;SG	N;MASC+FEM;SG
pelatih	coach	penlatih	coach	N;SG	N;MASC+FEM;SG
pelatih	koets	penlatih	koets	N;SG	N;MASC+FEM;SG
kursi	stoel	kursi	stoel	N;SG	N;MASC+FEM;SG
kursi	seat	kursi	seten	N;SG	N;MASC+FEM;SG
kursi	zitplaats	kursi	zitplaats	N;SG	N;MASC+FEM;SG
kursi	stoel	kursi	stoel	N;SG	N;MASC+FEM;SG
kursi	zetel	kursi	zetel	N;SG	N;MASC+FEM;SG
komisi	commissie	komisi	commissie	N;SG	N;MASC+FEM;SG
komisi	provisie	komisi	provisie	N;SG	N;MASC+FEM;SG
terjun	waterval	terjun	waterval	N;SG;ACT	N;MASC+FEM;SG
rute	route	rute	route	N;SG	N;MASC+FEM;SG
pertunjukan	toon	pertunjukan	toon	N;SG	N;MASC+FEM;SG
pertunjukan	show	pertunjukan	show	N;SG	N;MASC+FEM;SG
berfungsi	werkend	berfungsi	werkend	V;SG;ACT	V;V.PTCP
berfungsi	werken	berfungsi	werken	V;SG;ACT	V;NFIN
berfungsi	werkende	berfungsi	werken	V;SG;ACT	V;V.PTCP
pertumbuhan	groei	pertumbuhan	groei	N;SG	N;MASC+FEM;SG
atom	atoom	atom	atoom	N;SG	N;NEUT;SG
atom	atom	atom	atom	N;SG	N;MASC+FEM;SG
layar	screen	layar	screen	N;SG	N;MASC+FEM;SG
layar	scherm	layar	scherm	N;SG	N;NEUT;SG
layar	beeldscherm	layar	beeldscherm	N;SG	N;NEUT;SG
konflik	conflict	konflik	conflict	N;SG	N;NEUT;SG
konflik	conflict	konflik	conflict	N;SG	N;NEUT;SG
sarjana	bachelor	sarjana	bachelor	N	N;MASC+FEM;SG
sarjana	vrijgezel	sarjana	vrijgezel	N	N;MASC+FEM;SG
institut	instituut	institut	instituut	N	N;NEUT;SG
peningkatan	verbetering	pentingkatan	verbetering	N;SG	N;MASC+FEM;SG
peningkatan	verhoging	pentingkatan	verhoging	N;SG	N;MASC+FEM;SG
peningkatan	stijging	pentingkatan	stijging	N;SG	N;MASC+FEM;SG
peningkatan	verbetering	pentingkatan	verbetering	N;SG	N;MASC+FEM;SG
peningkatan	verhoging	pentingkatan	verhoging	N;SG	N;MASC+FEM;SG
peningkatan	increment	pentingkatan	increment	N;SG	N;NEUT;SG
penjualan	verkoop	penjualan	verkoop	N;SG	N;MASC+FEM;SG
penjualan	uitverkoop	penjualan	uitverkoop	N;SG	N;MASC+FEM;SG
penjualan	verkoop	penjualan	verkoop	N;SG	N;MASC+FEM;SG
pesisir	kust	pesisir	kust	N	N;MASC+FEM;SG
urutan	orde	urutan	orde	N;SG	N;MASC+FEM;SG
urutan	order	urutan	order	N;SG	N;MASC+FEM;SG
urutan	bestelling	urutan	bestelling	N;SG	N;MASC+FEM;SG
urutan	sequentie	urutan	sequentie	N;SG	N;MASC+FEM;SG
urutan	volgorde	urutan	volgorde	N;SG	N;MASC+FEM;SG
urutan	opeenvolging	urutan	opeenvolging	N;SG	N;MASC+FEM;SG
berhenti	stop	berhenti	stoppen	V;SG;ACT	V;SG;PRS;FIN
berhenti	stoppen	berhenti	stoppen	V;SG;ACT	V;NFIN
hadiah	kado	hadiah	kado	N;SG	N;NEUT;SG
hadiah	beloning	hadiah	beloning	N;SG	N;MASC+FEM;SG
hadiah	geschenk	hadiah	geschenk	N;SG	N;NEUT;SG
hadiah	cadeautje	hadiah	cadeautje	N;SG	N;NEUT;SG
hadiah	cadeau	hadiah	cadeau	N;SG	N;NEUT;SG
hadiah	gift	hadiah	gift	N;SG	N;MASC+FEM;SG
hadiah	kado	hadiah	kado	N;SG	N;NEUT;SG
siapa	wie	siapa	wie	PRO	PRO;3
prinsip	beginsel	prinsip	beginsel	N;SG	N;NEUT;SG
prinsip	principe	prinsip	principe	N;SG	N;NEUT;SG
line	line	line	lin	N	N;MASC+FEM;SG
line	lijn	line	lijn	N	N;MASC+FEM;SG
bulu	veertje	bulu	veer	N;SG	N;NEUT;SG
bulu	veer	bulu	veer	N;SG	N;MASC+FEM;SG
bulu	vacht	bulu	vacht	N;SG	N;MASC+FEM;SG
terjemahan	vertaling	terjemahan	vertaling	N;SG	N;MASC+FEM;SG
sisa	restant	sisa	restant	N;SG	N;NEUT;SG
kamu	jij	kamu	jij	PRO;SG;2;INFM	PRO;NOM;2
kamu	jou	kamu	jou	PRO;SG;2;INFM	PRO;ACC;2
angkasa	hemel	angkasa	hemel	N;SG	N;MASC+FEM;SG
angkasa	lucht	angkasa	lucht	N;SG	N;MASC+FEM;SG
angkasa	sky	angkasa	sky	N;SG	N;MASC+FEM;SG
angkasa	ruimte	angkasa	ruimte	N;SG	N;MASC+FEM;SG
angkasa	spatie	angkasa	spatie	N;SG	N;MASC+FEM;SG
diluncurkan	gelanceerd	diluncurkan	lanceren	V;SG;PASS	V;V.PTCP
pemilik	eigenaar	penmilik	eigenaar	N;SG	N;MASC+FEM;SG
pemilik	baasje	penmilik	baas	N;SG	N;NEUT;SG
pelajaran	les	pelajaran	les	N;SG	N;MASC+FEM;SG
pelajaran	lesje	pelajaran	les	N;SG	N;NEUT;SG
html	html	html	html	N;SG	N;MASC+FEM;SG
kalah	verliezen	kalah	verliezen	V;SG	V;NFIN
kalah	verloren	kalah	verliezen	V;SG	V;V.PTCP
kalah	lost	kalah	lost	V;SG	V;SG;PRS;FIN
kalah	verdwaald	kalah	verdwalen	V;SG	V;V.PTCP
kalah	verliezen	kalah	verliezen	V;SG	V;NFIN
lintas	kruis	lintas	kruis	N;SG;ACT	N;NEUT;SG
lintas	cross	lintas	cross	N;SG;ACT	N;MASC+FEM;SG
bacaan	lectuur	bacaan	lectuur	N;SG	N;MASC+FEM;SG
bacaan	reading	bacaan	reading	N;SG	N;MASC+FEM;SG
bacaan	lezing	bacaan	lezing	N;SG	N;MASC+FEM;SG
angin	bries	angin	bries	N;SG	N;MASC+FEM;SG
angin	breeze	angin	breeze	N;SG	N;MASC+FEM;SG
angin	wind	angin	wind	N;SG	N;MASC+FEM;SG
poin	punt	poin	punt	N;SG	N;NEUT;SG
poin	point	poin	point	N;SG	N;MASC+FEM;SG
mayoritas	meerderheid	mayoritas	meerderheid	N;SG	N;MASC+FEM;SG
english	engelsen	english	engelsen	N	N;PL
memuat	inladen	menmuat	inlad	V;SG;ACT	V;NFIN
memuat	laden	menmuat	laden	V;SG;ACT	V;NFIN
kuda	paard	kuda	paard	N;SG	N;NEUT;SG
kuda	kuda	kuda	kuda	N;SG	N;MASC+FEM;SG
mencetak	afdrukken	mencetak	afdrukken	V;SG;ACT	V;NFIN
mencetak	drukken	mencetak	drukken	V;SG;ACT	V;NFIN
mencetak	bedrukken	mencetak	bedrukken	V;SG;ACT	V;NFIN
mencetak	printen	mencetak	print	V;SG;ACT	V;NFIN
armada	armada	armada	armada	N;SG	N;MASC+FEM;SG
armada	vloot	armada	vloot	N;SG	N;MASC+FEM;SG
armada	wagenpark	armada	wagenpark	N;SG	N;NEUT;SG
mempertahankan	handhaven	menpertahankan	handhaven	V;SG;ACT	V;NFIN
harapan	hoop	harapan	hoop	N;SG	N;MASC+FEM;SG
harapan	hope	harapan	hope	N;SG	N;MASC+FEM;SG
