kao	som	kao	som	CONJ	CONJ
linija	line	linija	line	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
linija	linje	linija	linje	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
linija	rad	linija	rad	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
izgleda	ser	izgledati	se	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
znanja	kunskaper	znanje	kunskap	N;NOM;NEUT;PL	N;NOM;INDF;MASC+FEM;PL
prvenstveno	primärt	prvenstveno	primär	ADV	ADV
prvenstveno	huvudsakligen	prvenstveno	huvudsakligen	ADV	ADV
filmovi	filmer	film	filma	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;PL
filmovi	filmer	film	filma	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;PL
mase	massorna	masa	massa	N;NOM;FEM;PL	N;NOM;DEF;MASC+FEM;PL
mase	vikter	masa	vikt	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
sukob	konflikten	sukob	konflikt	N;NOM;MASC;SG	N;NOM;DEF;MASC+FEM;SG
sukob	konflikt	sukob	konflikt	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
politike	politiker	politika	politik	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
tema	ämne	tema	ämne	N;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
tema	ämnet	tema	ämne	N;NOM;FEM;SG	N;NOM;DEF;NEUT;SG
tema	tema	tema	tema	N;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
najstariji	äldsta	star	gammal	ADJ;NOM;DEF;RL;MASC;SG	ADJ;NOM;DEF;RL
najstariji	äldsta	star	gammal	ADJ;NOM;DEF;RL;MASC;SG	ADJ;NOM;DEF;RL
izgrađen	byggt	izgraditi	bygga	ADJ;NOM;MASC;SG;V.PTCP;PASS	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
izgrađen	byggd	izgraditi	bygga	ADJ;NOM;MASC;SG;V.PTCP;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
antun	antun	antun	antun	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
istok	öst	istok	öst	N;NOM;MASC;SG	N
istok	öster	istok	öster	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
misli	tror	misliti	tro	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
misli	tycker	misliti	tycka	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
club	club	club	club	N;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
club	klubb	club	klubb	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
club	klubben	club	klubb	N;NOM;MASC;SG	N;NOM;DEF;MASC+FEM;SG
club	klubba	club	klubba	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
hnk	hnk	hnk	hnk	N	N;NOM;INDF;MASC+FEM;SG
kritike	recensioner	kritika	recension	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
kraljica	queen	kraljica	queen	N;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
kraljica	drottningen	kraljica	drottning	N;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;SG
kraljica	drottning	kraljica	drottning	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
navodno	tydligen	navodno	tydligen	ADV	ADV
navodno	uppenbarligen	navodno	uppenbarligen	ADV	ADV
ide	går	ići	gå	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
čestica	partikel	čestica	partikel	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
opis	beskrivning	opis	beskrivning	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
izvorno	ursprungligen	izvorno	ursprungligen	ADV	ADV
europska	europeisk	europski	europeisk	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
europska	europeiskt	europski	europeisk	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;NEUT;SG
zrakoplov	flygplan	zrakoplov	flygplan	N;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
zrakoplov	planet	zrakoplov	plan	N;NOM;MASC;SG	N;NOM;DEF;NEUT;SG
zrakoplov	plan	zrakoplov	plan	N;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
zrakoplov	flygplan	zrakoplov	flygplan	N;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
zrakoplov	luftfartyg	zrakoplov	luftfartyg	N;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
međunarodna	internationell	međunarodan	internationell	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
međunarodna	internationellt	međunarodan	internationell	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;NEUT;SG
točka	punkt	točka	punkt	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
točka	poäng	točka	poäng	N;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
točka	point	točka	point	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
revolucije	revolutioner	revolucija	revolution	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
uključuju	inkluderar	uključivati	inkludera	V;IND;PL;3;PRS;FIN	V;IND;PRS;FIN;ACT
pogotovo	speciellt	pogotovo	speciell	ADV	ADV
pogotovo	särskilt	pogotovo	särskilt	ADV	ADV
grana	gren	grana	gren	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
grana	filial	grana	filial	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
grana	branch	grana	branch	N;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
grana	grenen	grana	gren	N;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;SG
pobijedio	vunnit	pobijediti	vinna	V;MASC;SG;PST;V.PTCP;ACT	V;V.CVB;ACT
pobijedio	vann	pobijediti	vann	V;MASC;SG;PST;V.PTCP;ACT	V;IND;PST;FIN;ACT
iznimno	extremt	iznimno	extrem	ADV	ADV
zrak	air	zrak	air	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
zrak	luft	zrak	luft	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
zbirka	samling	zbirka	samling	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
zbirka	samlingen	zbirka	samling	N;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;SG
zbirka	collection	zbirka	collection	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
zbirka	insamling	zbirka	insamling	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
količina	volym	količina	volym	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
količina	belopp	količina	belopp	N;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
količina	mängd	količina	mängd	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
količina	mängd	količina	mängd	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
količina	kvantitet	količina	kvantitet	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
svojstva	fastigheter	svojstvo	fastighet	N;NOM;NEUT;PL	N;NOM;INDF;MASC+FEM;PL
svojstva	egendomar	svojstvo	egendom	N;NOM;NEUT;PL	N;NOM;INDF;MASC+FEM;PL
svojstva	egenskaper	svojstvo	egenskap	N;NOM;NEUT;PL	N;NOM;INDF;MASC+FEM;PL
ljeto	sommaren	ljeto	sommar	N;NOM;NEUT;SG	N;NOM;DEF;MASC+FEM;SG
ljeto	sommar	ljeto	sommar	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
otoci	öar	otok	öar	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;PL
otoci	öarna	otok	öare	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;PL
novinar	journalisten	novinar	journalist	N;NOM;MASC;SG	N;NOM;DEF;MASC+FEM;SG
novinar	journalist	novinar	journalist	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
novinar	reportern	novinar	report	N;NOM;MASC;SG	N;NOM;DEF;MASC+FEM;SG
novinar	journalist	novinar	journalist	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
novinar	reporter	novinar	report	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
točke	prickar	točka	pricka	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
točke	punkter	točka	punkt	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
točke	punkter	točka	punkt	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
točke	punkterna	točka	punkt	N;NOM;FEM;PL	N;NOM;DEF;MASC+FEM;PL
točke	prickar	točka	pricka	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
točke	fläckar	točka	fläck	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
novine	tidningspapper	novina	tidningspapper	N;NOM;FEM;PL	N;NOM;INDF;NEUT;PL
novine	dagstidningar	novina	dagstidning	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
novine	tidningar	novina	tidning	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
šume	skogar	Šuma	skoga	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
šume	skogarna	Šuma	skogare	N;NOM;FEM;PL	N;NOM;DEF;MASC+FEM;PL
šume	skogar	Šuma	skoga	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
izravno	direkt	izravno	direkt	ADV	ADV
izravno	direkt	izravno	direkt	ADV	ADV
teme	ämnen	tema	ämne	N;NOM;FEM;PL	N;NOM;INDF;NEUT;PL
teme	teman	tema	teman	N;NOM;FEM;PL	N;NOM;INDF;NEUT;PL
zauzima	ockuperar	zauzimati	ockupera	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
zauzima	upptar	zauzimati	uppta	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
zauzima	intar	zauzimati	inta	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
sadržaj	innehållet	sadržaj	innehåll	N;NOM;MASC;SG	N;NOM;DEF;NEUT;SG
sadržaj	innehåll	sadržaj	innehåll	N;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
sadržaj	innehållet	sadržaj	innehåll	N;NOM;MASC;SG	N;NOM;DEF;NEUT;SG
sadržaj	innehåll	sadržaj	innehåll	N;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
sadržaj	innehållsförteckning	sadržaj	innehållsförteckning	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
gustoća	densitet	gustoća	densit	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
gustoća	täthet	gustoća	täthet	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
podjela	division	podjela	division	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
podjela	delning	podjela	delning	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
podjela	delning	podjela	delning	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
podjela	partition	podjela	partition	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
moć	kraft	moć	kraft	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
moć	makt	moć	makt	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
moć	power	moć	power	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
populacija	populationen	populacija	population	N;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;SG
populacija	befolkning	populacija	befolkning	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
populacija	befolkningen	populacija	befolkning	N;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;SG
populacija	folkmängd	populacija	folkmängd	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
populacija	population	populacija	population	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
kina	china	kino	chin	N;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
wikipedia	wikipedia	wikipedia	pikipedi	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
rijetko	sällan	rijetko	sällan	ADV	ADV
rijetko	sällan	rijetko	sällan	ADV	ADV
bilten	bulletin	bilten	bulletin	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
dani	dagarna	dati	dag	N;NOM;MASC;PL	N;NOM;DEF;MASC+FEM;PL
dani	dagar	dati	dag	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;PL
unije	union	unija	union	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
unije	fackförening	unija	fackförening	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
unije	unionen	unija	union	N;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;SG
srca	hjärter	srce	hjärta	N;NOM;NEUT;PL	N;NOM;INDF;MASC+FEM;PL
razred	klass	razred	klass	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
razred	klassen	razred	klass	N;NOM;MASC;SG	N;NOM;DEF;MASC+FEM;SG
institut	institute	institut	institute	N;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
institut	institut	institut	institut	N;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
institut	institutet	institut	institutet	N;NOM;MASC;SG	N;NOM;DEF;NEUT;SG
sunce	sön	sunce	sön	N;NOM;NEUT;SG	N
sunce	sun	sunce	sun	N;NOM;NEUT;SG	N;NOM;INDF;NEUT;SG
sunce	sol	sunce	sol	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
sunce	sunshine	sunce	sunshine	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
sunce	solsken	sunce	solsken	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
glave	huvuden	glava	huvud	N;NOM;FEM;PL	N;NOM;INDF;NEUT;PL
globus	globus	globus	globus	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
globus	globe	globus	globe	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
globus	globen	globus	glob	N;NOM;MASC;SG	N;NOM;DEF;MASC+FEM;SG
politika	policy	politika	policy	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
politika	politik	politika	politik	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
politika	policyn	politika	policyn	N;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;SG
politika	politik	politika	politik	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
riba	fisk	riba	fisk	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
turnir	turneringen	turnir	turnering	N;NOM;MASC;SG	N;NOM;DEF;MASC+FEM;SG
turnir	turnering	turnir	turnering	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
veza	anslutningen	veza	anslutning	N;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;SG
veza	anknytning	veza	anknytning	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
veza	koppling	veza	koppling	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
veza	anslutning	veza	anslutning	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
veza	samband	veza	samband	N;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
veza	länk	veza	länk	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
veza	länken	veza	länk	N;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;SG
veza	relation	veza	relation	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
veza	förhållande	veza	förhållande	N;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
veza	förhållandet	veza	förhållande	N;NOM;FEM;SG	N;NOM;DEF;NEUT;SG
veza	släktskap	veza	släktskap	N;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
djelomično	delvis	djelomično	delvis	ADV	ADV
djelomično	delvis	djelomično	delvis	ADV	ADV
djelomično	delvis	djelomično	delvis	ADV	ADV
značajno	påtagligt	značajno	påtaglig	ADV	ADV
značajno	betydligt	značajno	betydlig	ADV	ADV
proglasio	förklarade	proglasiti	förklara	V;MASC;SG;PST;V.PTCP;ACT	V;IND;PST;FIN;ACT
proglasio	proklamerade	proglasiti	proklamerad	V;MASC;SG;PST;V.PTCP;ACT	V;IND;PST;V.PTCP;ACT
proglasio	utropade	proglasiti	utropa	V;MASC;SG;PST;V.PTCP;ACT	V;IND;PST;FIN;ACT
proglasio	förkunnade	proglasiti	förkunnad	V;MASC;SG;PST;V.PTCP;ACT	V;IND;PST;V.PTCP;ACT
ptice	fåglar	ptica	fågel	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
sjever	norr	sjever	norr	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
travanj	april	travanj	april	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
ulica	gatan	ulica	gata	N;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;SG
ulica	gata	ulica	gata	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
udruge	föreningar	udruga	förening	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
udruge	intresseorganisationer	udruga	intresseorganisation	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
udruge	sammanslutningar	udruga	sammanslutning	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
javno	offentligt	javno	offentlig	ADV	ADV
javno	offentligt	javno	offentlig	ADV	ADV
ploče	skivor	ploča	skiva	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
ploče	paneler	ploča	panel	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
drama	drama	drama	drama	N;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
drama	dramatik	drama	dramatik	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
drama	dramat	drama	dramat	N;NOM;FEM;SG	N;NOM;DEF;NEUT;SG
org	org	org	org	N;NOM;MASC;SG	N;NOM;INDF;SG
ubijen	mördat	ubiti	mörda	ADJ;NOM;MASC;SG;V.PTCP;PASS	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
ubijen	mördad	ubiti	mörda	ADJ;NOM;MASC;SG;V.PTCP;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
ubijen	dödat	ubiti	döda	ADJ;NOM;MASC;SG;V.PTCP;PASS	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
ubijen	dödad	ubiti	dödad	ADJ;NOM;MASC;SG;V.PTCP;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
ubijen	mördad	ubiti	mörda	ADJ;NOM;MASC;SG;V.PTCP;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
ideje	idéer	ideja	idé	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
najviši	längsta	visok	lång	ADJ;NOM;DEF;RL;MASC;SG	ADJ;NOM;DEF;RL
finale	final	finale	final	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
finale	finalen	finale	final	N;NOM;NEUT;SG	N;NOM;DEF;MASC+FEM;SG
finale	final	finale	final	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
finale	finalen	finale	final	N;NOM;NEUT;SG	N;NOM;DEF;MASC+FEM;SG
provincije	provinserna	provincija	provins	N;NOM;FEM;PL	N;NOM;DEF;MASC+FEM;PL
provincije	provinser	provincija	provins	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
šuma	skog	šuma	skog	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
šuma	woods	šuma	woods	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
šuma	skogen	šuma	skog	N;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;SG
šuma	skog	šuma	skog	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
šuma	skogs	šuma	skoga	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
šuma	skogen	šuma	skog	N;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;SG
šuma	forest	šuma	forest	N;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
nekad	ibland	nekad	ibland	ADV	ADV
pjevačica	sångare	pjevačica	sång	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
pjevačica	sångerska	pjevačica	sångerska	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
rowspan	rowspan	rowspan	rowspan	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
scene	scener	scena	scen	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
kreće	flyttar	kretati	flytta	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
razlike	olikheter	razlika	olikhet	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
razlike	meningsskiljaktigheter	razlika	meningsskiljaktighet	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
razlike	skillnader	razlika	skillnad	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
vladao	härskade	vladati	härskad	V;MASC;SG;PST;V.PTCP;ACT	V;IND;PST;V.PTCP;ACT
vladao	regerade	vladati	regera	V;MASC;SG;PST;V.PTCP;ACT	V;IND;PST;V.PTCP;ACT
vladao	styrde	vladati	styra	V;MASC;SG;PST;V.PTCP;ACT	V;IND;PST;FIN;ACT
opisao	beskrev	opisati	beskrev	V;MASC;SG;PST;V.PTCP;ACT	V;IMP;PST;FIN;ACT
istraživanje	forskning	istraživanje	forskning	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
istraživanje	besiktning	istraživanje	besiktning	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
istraživanje	undersökning	istraživanje	undersökning	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
istraživanje	enkät	istraživanje	enkät	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
kapacitet	kapacitet	kapacitet	kapacitet	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
jednako	lika	jednako	lika	ADV	ADV
jednako	lika	jednako	lika	ADV	ADV
pokušao	provade	pokušati	prova	V;MASC;SG;PST;V.PTCP;ACT	V;IND;PST;FIN;ACT
pokušao	försökte	pokušati	försöka	V;MASC;SG;PST;V.PTCP;ACT	V;IND;PST;FIN;ACT
zapad	väst	zapad	väst	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
zapad	väster	zapad	väster	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
pape	påven	pape	påv	N;NOM;MASC;SG	N;NOM;DEF;MASC+FEM;SG
izgled	utseende	izgled	utseende	N;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
izgled	utseendet	izgled	utseende	N;NOM;MASC;SG	N;NOM;DEF;NEUT;SG
stariji	äldre	star	gammal	ADJ;NOM;DEF;CMPR;MASC;SG	ADJ;NOM;CMPR
dizajn	utformning	dizajn	utformning	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
dizajn	konstruktion	dizajn	konstruktion	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
dizajn	design	dizajn	desig	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
odbor	kommittén	odbor	kommitté	N;NOM;MASC;SG	N;NOM;DEF;MASC+FEM;SG
odbor	kommitté	odbor	kommitté	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
odbor	utskottet	odbor	utskott	N;NOM;MASC;SG	N;NOM;DEF;NEUT;SG
odbor	utskott	odbor	utskott	N;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
industrija	industrin	industrija	industri	N;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;SG
industrija	industri	industrija	industri	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
industrija	bransch	industrija	bransch	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
odgovara	matchar	odgovarati	matcha	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
odgovara	passar	odgovarati	passa	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
teorije	teorier	teorija	teori	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
provodi	spenderar	provoditi	spendera	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
provodi	tillbringar	provoditi	tillbring	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
mišljenje	yttrande	mišljenje	yttra	N;NOM;NEUT;SG	N;NOM;INDF;NEUT;SG
mišljenje	yttrandet	mišljenje	yttrande	N;NOM;NEUT;SG	N;NOM;DEF;NEUT;SG
mišljenje	opinion	mišljenje	opinion	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
marka	varumärket	marka	varumärket	N;NOM;FEM;SG	N;NOM;DEF;NEUT;SG
marka	brand	marka	brand	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
marka	märke	marka	märke	N;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
marka	varumärke	marka	varumärke	N;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
marka	märke	marka	märke	N;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
marka	mark	marka	mark	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
struktura	strukturen	struktura	struktur	N;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;SG
struktura	struktur	struktura	struktur	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
allium	allium	allium	allium	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
snimanje	registrering	snimanje	registrering	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
snimanje	inspelning	snimanje	inspelning	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
ceste	vägar	cesta	väg	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
nastavak	fortsättning	nastavak	fortsättning	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
nastavak	uppföljare	nastavak	uppföljare	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
nastavak	uppföljaren	nastavak	uppföljare	N;NOM;MASC;SG	N;NOM;DEF;MASC+FEM;SG
nastavak	fortsättning	nastavak	fortsättning	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
računala	datorer	računalo	dator	N;NOM;NEUT;PL	N;NOM;INDF;MASC+FEM;PL
utvrda	fästningen	utvrda	fästning	N;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;SG
utvrda	fästning	utvrda	fästning	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
utvrda	fort	utvrda	fort	N;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
otpor	motstånd	otpor	motstånd	N;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
otpor	motståndskraft	otpor	motståndskraft	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
otpor	resistens	otpor	resist	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
otpor	motståndsrörelsen	otpor	motståndsrörelse	N;NOM;MASC;SG	N;NOM;DEF;MASC+FEM;SG
otpor	beständighet	otpor	beständighet	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
portal	portal	portal	portal	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
portal	portalen	portal	portal	N;NOM;MASC;SG	N;NOM;DEF;MASC+FEM;SG
