dans	اندر	dans	اندر	ADP	ADP;NOM;MASC;SG;3
spectacle	کاروبار	spectacle	کاروبار	N;MASC;SG	N;NOM;MASC;SG;3
spectacle	تصویر	spectacle	تصویر	N;MASC;SG	N;NOM;MASC;SG;3
spectacle	کاروبار	spectacle	کاروبار	N;MASC;SG	N;NOM;MASC;SG;3
spectacle	کھیل	spectacle	کھیل	N;MASC;SG	N;NOM;MASC;SG;3
spectacle	تصویر	spectacle	تصویر	N;MASC;SG	N;NOM;MASC;SG;3
moulin	غلہ	moulin	غلہ	N;MASC;SG	N;NOM;MASC;SG;3
moulin	دانے	moulin	دا	N;MASC;SG	N;NOM;MASC;SG;3
débat	مباحثہ	débat	مباحثہ	N;MASC;SG	N;NOM;MASC;SG;3
débat	گفتگو	débat	گفتگو	N;MASC;SG	N;NOM;MASC;SG;3
débat	مباحثہ	débat	مباحثہ	N;MASC;SG	N;NOM;MASC;SG;3
débat	گفتگو	débat	گفتگو	N;MASC;SG	N;NOM;MASC;SG;3
débat	بحث	débat	بحث	N;MASC;SG	N;NOM;MASC;SG;3
débat	بحث	débat	بحث	N;MASC;SG	N;NOM;MASC;SG;3
rendu	دینا	rendre	دے	V;MASC;SG;PST;V.PTCP	V;MASC;SG;NFIN;ACT
musicien	موسیقار	musicien	موسیقار	N;MASC;SG	N;NOM;MASC;SG;3
rouges	اشتراکی	rouge	اشتراکی	ADJ;MASC;PL	ADJ
rouges	سرخ	rouge	سرخ	ADJ;MASC;PL	ADJ
rouges	روسی	rouge	روسی	ADJ;MASC;PL	ADJ
poésie	لطافت	poésie	لطافت	N;FEM;SG	N;NOM;MASC;SG;3
ouverte	برملا	ouvrir	برملا	V;FEM;SG;PST;V.PTCP	V;MASC;SG;ACT
ouverte	کُھلا	ouvrir	کھھلا	V;FEM;SG;PST;V.PTCP	V;PFV;MASC;SG;V.PTCP;ACT
ouverte	کھولنا	ouvrir	کھول	V;FEM;SG;PST;V.PTCP	V;NFIN
accueil	جگہ	accueil	جگہ	N;MASC;SG	N;NOM;MASC;SG;3
supprimer	مٹانا	supprimer	مٹا	V;NFIN	V;MASC;SG;NFIN;ACT
aventure	خطرے	aventure	خطرہ	N;FEM;SG	N;NOM;MASC;SG;3
religieuse	محتاط	religieux	محتاط	ADJ;FEM;SG	ADJ
religieuse	متقی	religieux	متقی	ADJ;FEM;SG	ADJ
jésus	حیرت	jésus	حیرت	N;MASC;SG	N;NOM;MASC;SG;3
actif	مشغول	actif	مشغول	ADJ;MASC;SG	ADJ
actif	فعال	actif	فعال	ADJ;MASC;SG	ADJ
actif	بانی	actif	بانی	ADJ;MASC;SG	ADJ
actif	مستعد	actif	مستعد	ADJ;MASC;SG	ADJ
événement	واقعہ	événement	واقعہ	N;MASC;SG	N;NOM;MASC;SG;3
installe	لگانا	installer	لگا	V;IND;SG;3;PRS;FIN	V;MASC;SG;NFIN;ACT
fonctionnement	عمل	fonctionnement	عمل	N;MASC;SG	N;NOM;MASC;SG;3
exception	استثنا	exception	استثنا	N;FEM;SG	N;NOM;MASC;SG;3
extrême	جابرانہ	extrême	جابرانہ	ADJ;MASC;SG	ADJ
extrême	آخری	extrême	آخری	ADJ;MASC;SG	ADJ
extrême	سخت	extrême	سخت	ADJ;MASC;SG	ADJ
associé	ملانا	associer	ملا	V;MASC;SG;PST;V.PTCP	V;MASC;SG;NFIN;ACT
associé	جوڑنا.	associer	جوڑنا.	V;MASC;SG;PST;V.PTCP	V;MASC;SG;NFIN;ACT
connaître	سیکھا	connaître	سیکھ	V;NFIN	V;PFV;MASC;SG;V.PTCP;ACT
connaître	سیکھا	connaître	سیکھ	V;NFIN	V;PFV;MASC;SG;V.PTCP;ACT
connaître	جاننا	connaître	جان	V;NFIN	V;MASC;SG;NFIN;ACT
lancer	کہنا	lancer	کہہ	V;NFIN	V;MASC;NFIN
lancer	کہنا	lancer	کہہ	V;NFIN	V;MASC;NFIN
commande	قبضہ	commande	قبضہ	N;FEM;SG	N;NOM;MASC;SG;3
commande	موجب	commande	موجب	N;FEM;SG	N;NOM;MASC;SG;3
commande	اختیار	commande	اختیار	N;FEM;SG	N;NOM;MASC;SG;3
commande	قدرت	commande	قدرت	N;FEM;SG	N;NOM;MASC;SG;3
commande	قبضہ	commande	قبضہ	N;FEM;SG	N;NOM;MASC;SG;3
commande	موجب	commande	موجب	N;FEM;SG	N;NOM;MASC;SG;3
commande	اختیار	commande	اختیار	N;FEM;SG	N;NOM;MASC;SG;3
commande	حکم	commande	حکم	N;FEM;SG	N;NOM;MASC;SG;3
commande	قدرت	commande	قدرت	N;FEM;SG	N;NOM;MASC;SG;3
commande	قسم	commande	قسم	N;FEM;SG	N;NOM;MASC;SG;3
commande	فرمان	commande	فرمان	N;FEM;SG	N;NOM;MASC;SG;3
commande	ترتیب	commande	ترتیب	N;FEM;SG	N;NOM;FEM;SG;3
commande	قسم	commande	قسم	N;FEM;SG	N;NOM;MASC;SG;3
interprète	ترجمان	interprète	ترجمان	N;MASC;SG	N;NOM;MASC;SG;3
standard	وضع	standard	وضع	N;MASC;SG	N;NOM;MASC;SG;3
standard	خوبی	standard	خوبی	N;MASC;SG	N;NOM;MASC;SG;3
standard	معیار	standard	معیار	N;MASC;SG	N;NOM;MASC;SG;3
introduction	تمہید	introduction	تمہید	N;FEM;SG	N;NOM;MASC;SG;3
reconnaissance	شناخت	reconnaissance	شناخت	N;FEM;SG	N;NOM;MASC;SG;3
reconnaissance	اقرار	reconnaissance	اقرار	N;FEM;SG	N;NOM;MASC;SG;3
reconnaissance	تسلیم	reconnaissance	تسلیم	N;FEM;SG	N;NOM;MASC;SG;3
metal	چاندی	metal	چاندی	N;MASC;SG	N;NOM;FEM;SG;3
flotte	کھوہ	flotte	کھوہ	N;FEM;SG	N;NOM;MASC;SG;3
indépendant	مستقل.	indépendant	مستقل.	ADJ;MASC;SG	ADJ
indépendant	آزادانہ	indépendant	آزادانہ	ADJ;MASC;SG	ADJ
mille	ہزار	mille	ہزار	NUM	NUM
direct	اصلی	direct	اصلی	ADJ;MASC;SG	ADJ
direct	مستقیم	direct	مستقیم	ADJ;MASC;SG	ADJ
direct	واضح	direct	واضح	ADJ;MASC;SG	ADJ
couronne	بادشاہت.	couronne	بادشاہت.	N;FEM;SG	N;NOM;MASC;SG;3
couronne	بادشاہت.	couronne	بادشاہت.	N;FEM;SG	N;NOM;MASC;SG;3
réaliser	پانا	réaliser	پانا	V;NFIN	V;SG;NFIN;ACT
appareil	ساخت	appareil	ساخت	N;MASC;SG	N;NOM;MASC;SG;3
appareil	شکل	appareil	شکل	N;MASC;SG	N;NOM;MASC;SG;3
appareil	وضع	appareil	وضع	N;MASC;SG	N;NOM;MASC;SG;3
appareil	آلہ	appareil	آلہ	N;MASC;SG	N;NOM;MASC;SG;3
considère	جانچنا	considérer	جانچ	V;IND;SG;3;PRS;FIN	V;MASC;SG;NFIN;ACT
complet	روشن	complet	روشن	ADJ;MASC;SG	ADJ
complet	کافی	complet	کافی	ADJ;MASC;SG	ADJ
complet	لبریز	complet	لبریز	ADJ;MASC;SG	ADJ
complet	روشن	complet	روشن	ADJ;MASC;SG	ADJ
complet	کافی	complet	کافی	ADJ;MASC;SG	ADJ
complet	لبریز	complet	لبریز	ADJ;MASC;SG	ADJ
complet	پورا	complet	پورا	ADJ;MASC;SG	ADJ;NOM;MASC;SG
complet	ماہر	complet	ماہر	ADJ;MASC;SG	ADJ
complet	پورا	complet	پورا	ADJ;MASC;SG	ADJ;NOM;MASC;SG
complet	ماہر	complet	ماہر	ADJ;MASC;SG	ADJ
complet	تمام	complet	تمام	ADJ;MASC;SG	ADJ
aspect	ظہور	aspect	ظہور	N;MASC;SG	N;NOM;MASC;SG;3
sinon	ورنہ	sinon	ورنہ	CONJ	CONJ
tôt	جلد	tôt	جلد	ADV	ADV
rares	طُرفہ.	rare	طُرفہ.	ADJ;MASC;PL	ADJ
rares	غیرمعمولی	rare	غیرمعمولی	ADJ;MASC;PL	ADJ
rares	طُرفہ.	rare	طُرفہ.	ADJ;MASC;PL	ADJ
rares	نایاب	rare	نایاب	ADJ;MASC;PL	ADJ
rares	غیرمعمولی	rare	غیرمعمولی	ADJ;MASC;PL	ADJ
septième	ساتواں	septième	ساتواں	ADJ;MASC;SG	ADJ
dispute	تکرار	dispute	تکرار	N;FEM;SG	N;NOM;MASC;SG;3
dispute	قضیہ	dispute	قضیہ	N;FEM;SG	N;NOM;MASC;SG;3
vois	پانا	vois	پانا	V;IND;SG;2;PRS;FIN	V;SG;NFIN;ACT
vois	سوچنا	vois	سوچ	V;IND;SG;2;PRS;FIN	V;MASC;SG;NFIN;ACT
vois	ملنا	vois	مل	V;IND;SG;2;PRS;FIN	V;MASC;SG;NFIN;ACT
interieur	کمتر	interieur	کمتر	ADJ;MASC;SG	ADJ
interieur	داخلی	interieur	داخلی	ADJ;MASC;SG	ADJ
interieur	اندرونی	interieur	اندرونی	ADJ;MASC;SG	ADJ
extension	میدان	extension	میدان	N;FEM;SG	N;NOM;MASC;SG;3
extension	افزائش	extension	افزائش	N;FEM;SG	N;NOM;MASC;SG;3
extension	اضافہ	extension	اضافہ	N;FEM;SG	N;NOM;MASC;SG;3
extension	وسعت	extension	وسعت	N;FEM;SG	N;NOM;MASC;SG;3
extension	توسیع	extension	توسیع	N;FEM;SG	N;NOM;MASC;SG;3
initiative	ابتدا.	initiative	ابتدا.	N;FEM;SG	N;NOM;MASC;SG;3
mathématiques	اعداد	mathématique	عدد	N;FEM;PL	N;NOM;MASC;PL;3
améliorer	سنوارنا	améliorer	سنوار	V;NFIN	V;MASC;SG;NFIN;ACT
morte	نڈھال	mourir	نڈھال	V;FEM;SG;PST;V.PTCP	V;ACT
morte	سُن	mourir	سُن	V;FEM;SG;PST;V.PTCP	V;ACT
morte	ٹھنڈا	mourir	ٹھنڈا	V;FEM;SG;PST;V.PTCP	V;PFV;MASC;SG;V.PTCP;ACT
morte	نڈھال	mourir	نڈھال	V;FEM;SG;PST;V.PTCP	V;ACT
morte	سُن	mourir	سُن	V;FEM;SG;PST;V.PTCP	V;ACT
profondeur	فاصلہ	profondeur	فاصلہ	N;FEM;SG	N;NOM;MASC;SG;3
profondeur	پیمائش	profondeur	پیمائش	N;FEM;SG	N;NOM;MASC;SG;3
partage	خیال	partage	خیال	N;MASC;SG	N;NOM;MASC;SG;3
changer	بدلنا	changer	بدل	V;NFIN	V;MASC;SG;NFIN;ACT
croissance	زراعت	croissance	زراعت	N;FEM;SG	N;NOM;FEM;SG;3
croissance	نمو	croissance	نمو	N;FEM;SG	N;NOM;MASC;SG;3
interne	اندرونی	interne	اندرونی	ADJ;MASC;SG	ADJ
toi	آپ	soi	آپ	PRO;SG;2	PRO;ACC
ère	عمر	ère	عمر	N;FEM;SG	N;NOM;MASC;SG;3
présidence	صدارت	présidence	صدارت	N;FEM;SG	N;NOM;MASC;SG;3
vision	نظر	vision	نظر	N;FEM;SG	N;NOM;MASC;SG;3
miss	کوتاہی	miss	کوتاہی	N;FEM;SG	N;NOM;MASC;SG;3
miss	چوک	miss	چوک	N;FEM;SG	N;NOM;MASC;SG;3
grade	خوبی	grade	خوبی	N;MASC;SG	N;NOM;MASC;SG;3
grade	مہارت	grade	مہارت	N;MASC;SG	N;NOM;MASC;SG;3
grade	ترتیب	grade	ترتیب	N;MASC;SG	N;NOM;FEM;SG;3
modifier	بدلنا.	modifier	بدلنا.	V;NFIN	V;NFIN;ACT
modifier	بدلنا	modifier	بدل	V;NFIN	V;MASC;SG;NFIN;ACT
dehors	باہر	dehors	باہر	ADV	ADV;NOM;MASC;SG;3
protéger	بچانا	protéger	بچا	V;NFIN	V;MASC;SG;NFIN;ACT
baisse	جنگ	baisse	جنگ	N;FEM;SG	N;NOM;FEM;SG;3
baisse	زندگی	baisse	زندگی	N;FEM;SG	N;NOM;FEM;SG;3
pacifique	پُرسکون.	pacifique	پُرسکون.	ADJ;MASC;SG	ADJ
madame	مادہ	Monsieur	مادہ	N;FEM;SG	N;NOM;MASC;SG;3
madame	مالکن	Monsieur	مالکن	N;FEM;SG	N;NOM;MASC;SG;3
madame	زن	Monsieur	زن	N;FEM;SG	N;NOM;MASC;SG;3
œil	آنکھ	œil	آنکھ	N;MASC;SG	N;NOM;MASC;SG;3
œil	بصارت	œil	بصارت	N;MASC;SG	N;NOM;MASC;SG;3
œil	شعور	œil	شعور	N;MASC;SG	N;NOM;MASC;SG;3
diplôme	نسبت	diplôme	نسبت	N;MASC;SG	N;NOM;MASC;SG;3
lié	روک	lier	روک	V;MASC;SG;PST;V.PTCP	V;ACT
lié	اچھال	lier	اچھال	V;MASC;SG;PST;V.PTCP	V;SG;ACT
lié	روک	lier	روک	V;MASC;SG;PST;V.PTCP	V;ACT
lié	اچھال	lier	اچھال	V;MASC;SG;PST;V.PTCP	V;SG;ACT
récit	حکایت	récit	حکایت	N;MASC;SG	N;NOM;MASC;SG;3
récit	حکایت	récit	حکایت	N;MASC;SG	N;NOM;MASC;SG;3
récit	کہانی	récit	کہانی	N;MASC;SG	N;NOM;FEM;SG;3
récit	کہانی	récit	کہانی	N;MASC;SG	N;NOM;FEM;SG;3
récit	حکایت	récit	حکایت	N;MASC;SG	N;NOM;MASC;SG;3
réaction	اُتار	réaction	اُتار	N;FEM;SG	N;NOM;MASC;SG;3
fabrication	ادب	fabrication	ادب	N;FEM;SG	N;NOM;MASC;SG;3
chevaux	طنابوں	cheval	طنابہ	N;MASC;PL	N;ACC;MASC;PL;3
chevaux	طنابوں	cheval	طنابہ	N;MASC;PL	N;ACC;MASC;PL;3
partis	غرق	partir	غرق	V;MASC;PL;PST;V.PTCP	V;ACT
instrument	اوزار	instrument	اوزار	N;MASC;SG	N;NOM;MASC;SG;3
automne	تال	automne	تال	N;MASC;SG	N;NOM;MASC;SG;3
automne	زوال	automne	زوال	N;MASC;SG	N;NOM;MASC;SG;3
automne	تال	automne	تال	N;MASC;SG	N;NOM;MASC;SG;3
secondaire	ثانوی	secondaire	ثانوی	ADJ;MASC;SG	ADJ
animal	پالتو	animal	پالتو	N;MASC;SG	N;NOM;MASC;SG;3
victime	حادثہ	victime	حادثہ	N;FEM;SG	N;NOM;MASC;SG;3
victime	شکار	victime	شکار	N;FEM;SG	N;NOM;MASC;SG;3
victime	نشانہ	victime	نشانہ	N;FEM;SG	N;NOM;MASC;SG;3
interprétation	تشریح	interprétation	تشریح	N;FEM;SG	N;NOM;MASC;SG;3
interprétation	تعبیر	interprétation	تعبیر	N;FEM;SG	N;NOM;FEM;SG;3
boulevard	شاہراہ	boulevard	شاہراہ	N;MASC;SG	N;NOM;MASC;SG;3
entier	پورا	entier	پورا	ADJ;MASC;SG	ADJ;NOM;MASC;SG
entier	مکمل	entier	مکمل	ADJ;MASC;SG	ADJ
entier	پورا	entier	پورا	ADJ;MASC;SG	ADJ;NOM;MASC;SG
entier	مکمل	entier	مکمل	ADJ;MASC;SG	ADJ
angle	کونا	angle	کونا	N;MASC;SG	N;NOM;MASC;SG;3
angle	کونا	angle	کونا	N;MASC;SG	N;NOM;MASC;SG;3
angle	زاویہ	angle	زاویہ	N;MASC;SG	N;NOM;MASC;SG;3
preuve	گواہی	preuve	گواہی	N;FEM;SG	N;NOM;FEM;SG;3
preuve	ثبوت	preuve	ثبوت	N;FEM;SG	N;NOM;MASC;SG;3
preuve	شہادت	preuve	شہادت	N;FEM;SG	N;NOM;MASC;SG;3
preuve	امتحان	preuve	امتحان	N;FEM;SG	N;NOM;MASC;SG;3
preuve	مزاحم	preuve	مزاحم	N;FEM;SG	N;NOM;MASC;SG;3
preuve	دافع	preuve	دافع	N;FEM;SG	N;NOM;MASC;SG;3
preuve	آزمائش.	preuve	آزمائش.	N;FEM;SG	N;NOM;MASC;SG;3
immédiatement	فوراً	immédiatement	فوراً	ADV	ADV
sable	ریت	sable	ریت	N;MASC;SG	N;NOM;MASC;SG;3
domicile	جگہ	domicile	جگہ	N;MASC;SG	N;NOM;MASC;SG;3
domicile	اقامت	domicile	اقامت	N;MASC;SG	N;NOM;MASC;SG;3
aime	چاہنا	aimer	چاہ	V;IND;SG;3;PRS;FIN	V;MASC;SG;NFIN;ACT
aime	جوڑ	aimer	جوڑ	V;IND;SG;3;PRS;FIN	V;ACT
aime	بدل	aimer	بدل	V;IND;SG;3;PRS;FIN	V;ACT
aime	جوڑ	aimer	جوڑ	V;IND;SG;3;PRS;FIN	V;ACT
aime	بدل	aimer	بدل	V;IND;SG;3;PRS;FIN	V;ACT
noblesse	عوام	noblesse	عوام	N;FEM;SG	N;NOM;MASC;SG;3
noblesse	شرافت	noblesse	شرافت	N;FEM;SG	N;NOM;MASC;SG;3
policier	سپاہی	policier	سپاہی	N;MASC;SG	N;NOM;MASC;SG;3
précise	مماثل	précis	مماثل	ADJ;FEM;SG	ADJ
secondaires	ثانوی	secondaire	ثانوی	ADJ;MASC;PL	ADJ
chercher	پرکھ	chercher	پرکھ	V;NFIN	V;ACT
chercher	پرکھ	chercher	پرکھ	V;NFIN	V;ACT
évaluation	تشخیص	évaluation	تشخیص	N;FEM;SG	N;NOM;MASC;SG;3
évaluation	جانچ	évaluation	جانچ	N;FEM;SG	N;NOM;MASC;SG;3
liaison	تعاون	liaison	تعاون	N;FEM;SG	N;NOM;MASC;SG;3
échec	تباہی	échec	تباہی	N;MASC;SG	N;NOM;MASC;SG;3
échec	ناکامی	échec	ناکامی	N;MASC;SG	N;NOM;MASC;SG;3
échec	تباہی	échec	تباہی	N;MASC;SG	N;NOM;MASC;SG;3
rédaction	کتاب	rédaction	کتاب	N;FEM;SG	N;NOM;MASC;SG;3
rédaction	تحریر	rédaction	تحریر	N;FEM;SG	N;NOM;MASC;SG;3
rédaction	کتاب	rédaction	کتاب	N;FEM;SG	N;NOM;MASC;SG;3
produire	جانچنے	produire	جانچ	V;NFIN	V;NFIN
profit	بھلائی	profit	بھلائی	N;MASC;SG	N;NOM;FEM;SG;3
profit	بھلائی	profit	بھلائی	N;MASC;SG	N;NOM;FEM;SG;3
profit	فائدہ	profit	فائدہ	N;MASC;SG	N;NOM;MASC;SG;3
profit	نفع	profit	نفع	N;MASC;SG	N;NOM;MASC;SG;3
chien	گرفت	chien	گرفت	N;MASC;SG	N;NOM;MASC;SG;3
nationaux	قومی	national	قومی	ADJ;MASC;PL	ADJ
requête	التجا	requête	التجا	N;FEM;SG	N;NOM;MASC;SG;3
requête	درخواست	requête	درخواست	N;FEM;SG	N;NOM;FEM;SG;3
requête	التجا	requête	التجا	N;FEM;SG	N;NOM;MASC;SG;3
requête	درخواست	requête	درخواست	N;FEM;SG	N;NOM;FEM;SG;3
requête	طلب	requête	طلب	N;FEM;SG	N;NOM;MASC;SG;3
ruisseau	ندی	ruisseau	ندی	N;MASC;SG	N;NOM;FEM;SG;3
largeur	چوڑائی	largeur	چوڑائی	N;FEM;SG	N;NOM;FEM;SG;3
largeur	وسعت	largeur	وسعت	N;FEM;SG	N;NOM;MASC;SG;3
largeur	چوڑائی	largeur	چوڑائی	N;FEM;SG	N;NOM;FEM;SG;3
largeur	گنجائش	largeur	گنجائش	N;FEM;SG	N;NOM;MASC;SG;3
largeur	وسعت	largeur	وسعت	N;FEM;SG	N;NOM;MASC;SG;3
largeur	فاصلہ	largeur	فاصلہ	N;FEM;SG	N;NOM;MASC;SG;3
largeur	چوڑائی	largeur	چوڑائی	N;FEM;SG	N;NOM;FEM;SG;3
largeur	گنجائش	largeur	گنجائش	N;FEM;SG	N;NOM;MASC;SG;3
largeur	وسعت	largeur	وسعت	N;FEM;SG	N;NOM;MASC;SG;3
largeur	فاصلہ	largeur	فاصلہ	N;FEM;SG	N;NOM;MASC;SG;3
spécial	مطلوبہ	spécial	مطلوبہ	ADJ;MASC;SG	ADJ
spécial	امتیازی	spécial	امتیازی	ADJ;MASC;SG	ADJ
spécial	اعلیٰ	spécial	اعلیٰ	ADJ;MASC;SG	ADJ
spécial	مقررہ	spécial	مقررہ	ADJ;MASC;SG	ADJ
foi	اقرار	foi	اقرار	N;FEM;SG	N;NOM;MASC;SG;3
foi	عہد	foi	عہد	N;FEM;SG	N;NOM;MASC;SG;3
foi	قول	foi	قول	N;FEM;SG	N;NOM;MASC;SG;3
foi	وعدہ	foi	وعدہ	N;FEM;SG	N;NOM;MASC;SG;3
foi	اقرار	foi	اقرار	N;FEM;SG	N;NOM;MASC;SG;3
foi	عہد	foi	عہد	N;FEM;SG	N;NOM;MASC;SG;3
foi	قول	foi	قول	N;FEM;SG	N;NOM;MASC;SG;3
foi	وعدہ	foi	وعدہ	N;FEM;SG	N;NOM;MASC;SG;3
complètement	کاملاً	complètement	کاملاً	ADV	ADV
nation	قوم	nation	قوم	N;FEM;SG	N;NOM;MASC;SG;3
notion	اندازہ	notion	اندازہ	N;FEM;SG	N;NOM;MASC;SG;3
notion	تصوّر	notion	تصوّر	N;FEM;SG	N;NOM;MASC;SG;3
notion	رجحان	notion	رجحان	N;FEM;SG	N;NOM;MASC;SG;3
symbole	خیال	symbole	خیال	N;MASC;SG	N;NOM;MASC;SG;3
symbole	رمز	symbole	رمز	N;MASC;SG	N;NOM;MASC;SG;3
symbole	خیال	symbole	خیال	N;MASC;SG	N;NOM;MASC;SG;3
symbole	علامت	symbole	علامت	N;MASC;SG	N;NOM;MASC;SG;3
puits	اقرار	puits	اقرار	N;MASC;SG	N;NOM;MASC;SG;3
puits	منبع	puits	منبع	N;MASC;SG	N;NOM;MASC;SG;3
appellation	نام	appellation	نام	N;FEM;SG	N;NOM;MASC;SG;3
appellation	القاب	appellation	القاب	N;FEM;SG	N;NOM;MASC;SG;3
appellation	نام	appellation	نام	N;FEM;SG	N;NOM;MASC;SG;3
facilement	بآسانی	facilement	بآسانی	ADV	ADV
end	تباہی	end	تباہی	N;MASC;SG	N;NOM;MASC;SG;3
end	جواز	end	جواز	N;MASC;SG	N;NOM;MASC;SG;3
étage	میدان	étage	میدان	N;MASC;SG	N;NOM;MASC;SG;3
étage	غار	étage	غار	N;MASC;SG	N;NOM;MASC;SG;3
modification	ترمیم	modification	ترمیم	N;FEM;SG	N;NOM;FEM;SG;3
modification	ترمیم	modification	ترمیم	N;FEM;SG	N;NOM;FEM;SG;3
pensée	تدبیر	pensée	تدبیر	N;FEM;SG	N;NOM;MASC;SG;3
pensée	مقصد	pensée	مقصد	N;FEM;SG	N;NOM;MASC;SG;3
pensée	ارادہ	pensée	ارادہ	N;FEM;SG	N;NOM;MASC;SG;3
pensée	خیال	pensée	خیال	N;FEM;SG	N;NOM;MASC;SG;3
pensée	تدبیر	pensée	تدبیر	N;FEM;SG	N;NOM;MASC;SG;3
pensée	مقصد	pensée	مقصد	N;FEM;SG	N;NOM;MASC;SG;3
pensée	ارادہ	pensée	ارادہ	N;FEM;SG	N;NOM;MASC;SG;3
pensée	افکار.	pensée	فک	N;FEM;SG	N;NOM;MASC;SG;3
établir	بنانا	établir	بنا	V;NFIN	V;MASC;SG;NFIN;ACT
tendance	رجحان	tendance	رجحان	N;FEM;SG	N;NOM;MASC;SG;3
libéral	فیاضانہ	libéral	فیاضانہ	ADJ;MASC;SG	ADJ
libéral	بھرپور	libéral	بھرپور	ADJ;MASC;SG	ADJ
ennemi	حریف	ennemi	حریف	N;MASC;SG	N;NOM;MASC;SG;3
multiples	مخلوط	multiple	مخلوط	ADJ;MASC;PL	ADJ
multiples	متنوع.	multiple	متنوع.	ADJ;MASC;PL	ADJ
calendrier	جدول	calendrier	جدول	N;MASC;SG	N;NOM;MASC;SG;3
avenir	مستقبل	avenir	مستقبل	N;MASC;SG	N;NOM;MASC;SG;3
avenir	شخص	avenir	شخص	N;MASC;SG	N;NOM;MASC;SG;3
mécanique	آلاتی	mécanique	آلا	ADJ;MASC;SG	ADJ
mécanique	آلاتی	mécanique	آلا	ADJ;MASC;SG	ADJ
mécanique	مشینی	mécanique	مشینی	ADJ;MASC;SG	ADJ
réel	اصلی	réel	اصلی	ADJ;MASC;SG	ADJ
écran	آڑ	écran	آڑ	N;MASC;SG	N;NOM;MASC;SG;3
rester	روک	rester	روک	V;NFIN	V;ACT
consommation	خرچ	consommation	خرچ	N;FEM;SG	N;NOM;MASC;SG;3
mauvais	زخمی	mauvais	زخمی	ADJ;MASC;SG	ADJ
mauvais	شدید	mauvais	شدید	ADJ;MASC;SG	ADJ
mauvais	ناکارہ	mauvais	ناکارہ	ADJ;MASC;SG	ADJ
mauvais	نامساعد	mauvais	نامساعد	ADJ;MASC;SG	ADJ
mauvais	گھٹیا	mauvais	گھٹیا	ADJ;MASC;SG	ADJ
mauvais	ناکافی	mauvais	ناکافی	ADJ;MASC;SG	ADJ
mauvais	ناسازگار	mauvais	ناسازگار	ADJ;MASC;SG	ADJ
mauvais	نادم	mauvais	نادم	ADJ;MASC;SG	ADJ
mauvais	بدتمیز	mauvais	بدتمیز	ADJ;MASC;SG	ADJ
mauvais	عمدہ	mauvais	عمدہ	ADJ;MASC;SG	ADJ
mauvais	شرمندہ	mauvais	شرمندہ	ADJ;MASC;SG	ADJ
mauvais	بیمار	mauvais	بیمار	ADJ;MASC;SG	ADJ
condition	شرط	condition	شرط	N;FEM;SG	N;NOM;FEM;SG;3
condition	موجب	condition	موجب	N;FEM;SG	N;NOM;MASC;SG;3
condition	کیفیت	condition	کیفیت	N;FEM;SG	N;NOM;FEM;SG;3
plaine	انداز	plaine	انداز	N;FEM;SG	N;NOM;MASC;SG;3
plaine	سلائی	plaine	سلائی	N;FEM;SG	N;NOM;FEM;SG;3
perte	نقصان	perte	نقصان	N;FEM;SG	N;NOM;MASC;SG;3
perte	نقصان	perte	نقصان	N;FEM;SG	N;NOM;MASC;SG;3
perte	ضرر	perte	ضرر	N;FEM;SG	N;NOM;MASC;SG;3
impact	اثر	impact	اثر	N;MASC;SG	N;NOM;MASC;SG;3
portée	پہنچنا	porter	پہنچ	V;FEM;SG;PST;V.PTCP	V;MASC;SG;NFIN;ACT
portée	پھیلانا	porter	پھیلانا	V;FEM;SG;PST;V.PTCP	V;MASC;SG;NFIN;ACT
portée	بڑھنا.	porter	بڑھنا.	V;FEM;SG;PST;V.PTCP	V;SG;NFIN;ACT
portée	پھیلانا	porter	پھیلانا	V;FEM;SG;PST;V.PTCP	V;MASC;SG;NFIN;ACT
portée	پہنچنا	porter	پہنچ	V;FEM;SG;PST;V.PTCP	V;MASC;SG;NFIN;ACT
portée	پانا	porter	پانا	V;FEM;SG;PST;V.PTCP	V;SG;NFIN;ACT
portée	پہنچ	porter	پہنچ	V;FEM;SG;PST;V.PTCP	V;ACT
portée	بڑھنا.	porter	بڑھنا.	V;FEM;SG;PST;V.PTCP	V;SG;NFIN;ACT
portée	پھیلانا	porter	پھیلانا	V;FEM;SG;PST;V.PTCP	V;MASC;SG;NFIN;ACT
quitter	بچنا.	quitter	بچنا.	V;NFIN	V;MASC;SG;ACT
quitter	سدھارنا	quitter	سدھار	V;NFIN	V;MASC;SG;NFIN;ACT
quitter	رخصت.	quitter	رخصت.	V;NFIN	V;SG;V.PTCP;ACT
quitter	چھوڑنا	quitter	چھوڑ	V;NFIN	V;NFIN
quitter	بچنا.	quitter	بچنا.	V;NFIN	V;MASC;SG;ACT
quitter	سدھارنا	quitter	سدھار	V;NFIN	V;MASC;SG;NFIN;ACT
quitter	رخصت.	quitter	رخصت.	V;NFIN	V;SG;V.PTCP;ACT
quitter	چھوڑنا	quitter	چھوڑ	V;NFIN	V;NFIN
performance	قصہ	performance	قصہ	N;FEM;SG	N;NOM;MASC;SG;3
performance	قضیہ	performance	قضیہ	N;FEM;SG	N;NOM;MASC;SG;3
définitivement	یقیناً	définitivement	یقیناً	ADV	ADV
définitivement	واجباً	définitivement	واجباً	ADV	ADV
définitivement	حکماً	définitivement	حکماً	ADV	ADV
