קטגוריה	categoria	קטגוריה	categoria	N;FEM;SG	N;FEM;SG
ביצוע	prestazione	ביצוע	prestazione	N;MASC;SG	N;FEM;SG
ביצוע	esecuzione	ביצוע	esecuzione	N;MASC;SG	N;FEM;SG
ביצוע	making	ביצוע	making	N;MASC;SG	N;MASC
גנרל	general	גנרל	general	N;MASC;SG	N;FEM;SG
גנרל	generalità	גנרל	generalità	N;MASC;SG	N;FEM
הביא	portato	הביא	portare	V;MASC;SG;3;PST;ACT	V;MASC;SG;PST;V.PTCP
ניצח	vinto	ניצח	vincere	V;MASC;SG;3;PST;ACT	V;MASC;SG;PST;V.PTCP
משפחות	famiglie	משפחה	famiglia	N;FEM;PL	N;FEM;PL
סיבה	ragione	סיבה	ragione	N;FEM;SG	N;FEM;SG
סיבה	motivo	סיבה	motivo	N;FEM;SG	N;MASC;SG
ידועה	conosciuto	ידע	conoscere	V;FEM;SG;V.PTCP;ACT	V;MASC;SG;PST;V.PTCP
ידועה	conosciuta	ידע	conoscere	V;FEM;SG;V.PTCP;ACT	V;FEM;SG;PST;V.PTCP
גודל	taglia	גודל	taglia	N;MASC;SG	N;FEM;SG
גודל	dimensione	גודל	dimensione	N;MASC;SG	N;FEM;SG
ספק	fornitore	ספק	fornitore	N;MASC;SG	N;MASC;SG
ספק	dubbio	ספק	dubbio	N;MASC;SG	N;MASC;SG
ספק	provider	ספק	provider	N;MASC;SG	N;MASC
ספק	fornitore	ספק	fornitore	N;MASC;SG	N;MASC;SG
נושאים	temi	נושא	tema	N;MASC;PL	N;MASC;PL
נושאים	argomenti	נושא	argomento	N;MASC;PL	N;MASC;PL
נושאים	soggetti	נושא	soggetto	N;MASC;PL	N;MASC;PL
נושאים	materie	נושא	materia	N;MASC;PL	N;FEM;PL
נושאים	questioni	נושא	questione	N;MASC;PL	N;FEM;PL
תמיכה	supporto	תמיכה	supporto	N;FEM;SG	N;MASC;SG
תמיכה	sostegno	תמיכה	sostegno	N;FEM;SG	N;MASC;SG
מעורב	mista	מעורב	misto	ADJ;MASC;SG	ADJ;FEM;SG
מעורב	misto	מעורב	misto	ADJ;MASC;SG	ADJ;MASC;SG
יסוד	elemento	יסוד	elemento	N;MASC;SG	N;MASC;SG
לאתר	localizzare	איתר	localizzare	V;NFIN;ACT	V;NFIN
צעירים	giovani	צעיר	giovane	N;MASC;PL	N;PL
צעירים	young	צעיר	young	N;MASC;PL	N
שיתוף	sharing	שיתוף	sharing	N;MASC;SG	N
שיתוף	condivisione	שיתוף	condivisione	N;MASC;SG	N;FEM;SG
מסכים	concordato	הסכים	concordare	V;MASC;SG;V.PTCP;ACT	V;MASC;SG;PST;V.PTCP
מסכים	convenuto	הסכים	convenire	V;MASC;SG;V.PTCP;ACT	V;MASC;SG;PST;V.PTCP
מסכים	concordare	הסכים	concordare	V;MASC;SG;V.PTCP;ACT	V;NFIN
קריית	kiryat	קריה	kiryat	N;PSSD;FEM;SG	N;MASC;SG
שש	sei	שש	sei	NUM;FEM;SG	NUM
הצליחה	riuscita	הצליח	riuscire	V;FEM;SG;3;PST;ACT	V;FEM;SG;PST;V.PTCP
הצליחה	succeduto	הצליח	succedere	V;FEM;SG;3;PST;ACT	V;MASC;SG;PST;V.PTCP
הצליחה	riuscito	הצליח	riuscire	V;FEM;SG;3;PST;ACT	V;MASC;SG;PST;V.PTCP
פרשת	pensionato	פרשה	pensionato	N;FEM;SG	N;MASC;SG
כיבוש	conquista	כיבוש	conquista	N;MASC;SG	N;FEM;SG
כיבוש	occupazione	כיבוש	occupazione	N;MASC;SG	N;FEM;SG
כיבוש	professione	כיבוש	professione	N;MASC;SG	N;FEM;SG
תוכן	contenuto	תוכן	contenuto	N;MASC;SG	N;MASC;SG
תוכן	contenuto	תוכן	contenuto	N;MASC;SG	N;MASC;SG
אורח	visitatore	אורח	visitatore	N;MASC;SG	N;MASC;SG
אורח	guest	אורח	guest	N;MASC;SG	N
אורח	ospite	אורח	ospite	N;MASC;SG	N;SG
שבועות	settimane	שבוע	settimana	N;MASC;PL	N;FEM;PL
קטנות	piccole	קטן	piccolo	ADJ;FEM;PL	ADJ;FEM;PL
קטנות	piccoli	קטן	piccolo	ADJ;FEM;PL	ADJ;MASC;PL
בריטים	british	בריטי	british	N;MASC;PL	N;MASC
בריטים	inglesi	בריטי	inglese	N;MASC;PL	N;PL
מקבל	accettare	קיבל	accettare	V;MASC;SG;V.PTCP;ACT	V;NFIN
מקבל	accettando	קיבל	accettare	V;MASC;SG;V.PTCP;ACT	V;V.MSDR
התבנית	modello	התבנית	modello	N;FEM;SG	N;MASC;SG
התבנית	template	התבנית	templare	N;FEM;SG	N;MASC
דרכים	strade	דרך	strada	N;FEM;PL	N;FEM;PL
דרכים	modi	דרך	modo	N;FEM;PL	N;MASC;PL
פרסום	pubblicazione	פרסום	pubblicazione	N;MASC;SG	N;FEM;SG
פרסום	post	פרסום	post	N;MASC;SG	N
פרסום	pubblicità	פרסום	pubblicità	N;MASC;SG	N;FEM
פרסום	pubblicazione	פרסום	pubblicazione	N;MASC;SG	N;FEM;SG
פרסום	editoria	פרסום	editoria	N;MASC;SG	N;FEM;SG
פעל	agito	פעל	agire	V;MASC;SG;3;PST;ACT	V;MASC;SG;PST;V.PTCP
אהבה	love	אהבה	love	N;FEM;SG	N
אהבה	amore	אהבה	amore	N;FEM;SG	N;MASC;SG
עסקים	affari	עסק	affare	N;MASC;PL	N;MASC;PL
עסקים	business	עסק	business	N;MASC;PL	N;MASC
מדליית	medaglia	מדליה	medaglia	N;PSSD;FEM;SG	N;FEM;SG
שבוע	settimana	שבוע	settimana	N;MASC;SG	N;FEM;SG
פועלים	operai	פועל	operaio	N;MASC;PL	N;MASC;PL
פועלים	lavoratori	פועל	lavoratore	N;MASC;PL	N;MASC;PL
כעת	adesso	כעת	adesso	ADV	ADV
כעת	ora	כעת	ora	ADV	ADV
מדוע	perchè	מדוע	perché	ADV	ADV
מדוע	perché	מדוע	perché	ADV	ADV
שותף	partner	שותף	partner	N;MASC;SG	N
שותף	socio	שותף	socio	N;MASC;SG	N;MASC;SG
רעיון	idea	רעיון	idea	N;MASC;SG	N;FEM;SG
אנרגיה	energia	אנרגיה	energia	N;FEM;SG	N;FEM;SG
הרשות	autorità	הרשה	autorità	N;FEM;PL	N;FEM
פיקוד	comando	פיקוד	comando	N;MASC;SG	N;MASC;SG
מדבר	deserto	מדבר	deserto	N;MASC;SG	N;MASC;SG
מחקרים	studi	מחקר	studio	N;MASC;PL	N;MASC;PL
אישית	personalmente	אישית	personalmente	ADV	ADV
נקודת	point	נקודה	point	N;FEM;SG	N
נקודת	punto	נקודה	punto	N;FEM;SG	N;MASC;SG
יחס	atteggiamento	יחס	atteggiamento	N;MASC;SG	N;MASC;SG
יחס	proporzione	יחס	proporzione	N;MASC;SG	N;FEM;SG
מבוסס	stabilita	None	stabilire	V;MASC;SG;V.PTCP	V;FEM;SG;PST;V.PTCP
מבוסס	stabilito	None	stabilire	V;MASC;SG;V.PTCP	V;MASC;SG;PST;V.PTCP
ניהול	management	ניהול	management	N;MASC;SG	N
ניהול	gestione	ניהול	gestione	N;MASC;SG	N;FEM;SG
עיצוב	progettazione	עיצוב	progettazione	N;MASC;SG	N;FEM;SG
עיצוב	design	עיצוב	design	N;MASC;SG	N;MASC
קיבוץ	kibbutz	קיבוץ	kibbutz	N;MASC;SG	N;MASC
קיבוץ	raggruppamento	קיבוץ	raggruppamento	N;MASC;SG	N;MASC;SG
שישה	sei	שישה	sei	NUM;MASC;SG	NUM
משתנה	cambiando	השתנה	cambiare	V;MASC;SG;V.PTCP	V;V.MSDR
משתנה	cambiare	השתנה	cambiare	V;MASC;SG;V.PTCP	V;NFIN
נשאר	soggiornato	נשאר	soggiornare	V;MASC;SG;3;PST;MID	V;MASC;SG;PST;V.PTCP
ציור	verniciatura	ציור	verniciatura	N;MASC;SG	N;FEM;SG
ציור	dipinto	ציור	dipinto	N;MASC;SG	N;MASC;SG
ציור	pittura	ציור	pittura	N;MASC;SG	N;FEM;SG
ציור	disegno	ציור	disegno	N;MASC;SG	N;MASC;SG
נמוכה	basso	נמוך	basso	ADJ;FEM;SG	ADJ;MASC;SG
נמוכה	bassa	נמוך	basso	ADJ;FEM;SG	ADJ;FEM;SG
מוסדות	istituzioni	מוסד	istituzione	N;MASC;PL	N;FEM;PL
מיוחדת	speciale	מיוחד	speciale	ADJ;FEM;SG	ADJ;SG
סיפורים	tales	סיפור	tales	N;MASC;PL	N;MASC
סיפורים	favole	סיפור	favola	N;MASC;PL	N;FEM;PL
סיפורים	fiabe	סיפור	fiabe	N;MASC;PL	N;FEM;PL
סיפורים	racconti	סיפור	racconto	N;MASC;PL	N;MASC;PL
סיפורים	storie	סיפור	storia	N;MASC;PL	N;FEM;PL
להגן	proteggere	הגן	proteggere	V;NFIN;ACT	V;NFIN
להגן	proteggi	הגן	proteggere	V;NFIN;ACT	V;IMP;SG;2;PRS;FIN
להגן	difendere	הגן	difendere	V;NFIN;ACT	V;NFIN
להגן	difendi	הגן	difendere	V;NFIN;ACT	V;IMP;SG;2;PRS;FIN
גבול	limite	גבול	limite	N;MASC;SG	N;MASC;SG
גבול	confine	גבול	confine	N;MASC;SG	N;MASC;SG
גבול	border	גבול	bordere	N;MASC;SG	N
גבול	frontiera	גבול	frontiera	N;MASC;SG	N;FEM;SG
התנגדות	obiezione	התנגדות	obiezione	N;FEM;SG	N;FEM;SG
התנגדות	resistenza	התנגדות	resistenza	N;FEM;SG	N;FEM;SG
התנגדות	opposizione	התנגדות	opposizione	N;FEM;SG	N;FEM;SG
מקרים	casi	מקרה	caso	N;MASC;PL	N;MASC;PL
חברתית	socialmente	חברתי	socialmente	ADV	ADV
אתרים	siti	אתר	sito	N;MASC;PL	N;MASC;PL
לילה	layla	לילה	layla	N;MASC;SG	N;FEM;SG
לילה	notte	לילה	notte	N;MASC;SG	N;FEM;SG
יחסים	relazioni	יחסים	relazione	N;MASC;PL	N;FEM;PL
יחסים	relazioni	יחסים	relazione	N;MASC;PL	N;FEM;PL
אדמה	terreno	אדמה	terreno	N;FEM;SG	N;MASC;SG
אדמה	suolo	אדמה	suolo	N;FEM;SG	N;MASC;SG
אדמה	land	אדמה	land	N;FEM;SG	N;MASC
אדמה	terra	אדמה	terra	N;FEM;SG	N;FEM;SG
אדמה	earth	אדמה	earth	N;FEM;SG	N
אדמה	terra	אדמה	terra	N;FEM;SG	N;FEM;SG
הלכה	gone	הלכה	gona	N;FEM;SG	N
מורה	insegnante	מורה	insegnante	N;MASC;SG	N;SG
מורה	docente	מורה	docente	N;MASC;SG	N;SG
שניים	due	שניים	due	NUM;MASC;PL	NUM
דוגמאות	esempi	דוגמה	esempio	N;FEM;PL	N;MASC;PL
נהרג	ucciso	נהרג	uccidere	V;MASC;SG;3;PST;MID	V;MASC;SG;PST;V.PTCP
למחוק	eliminare	מחק	eliminare	V;NFIN;ACT	V;NFIN
למחוק	elimina	מחק	eliminare	V;NFIN;ACT	V;IMP;SG;2;PRS;FIN
למחוק	cancella	מחק	cancellare	V;NFIN;ACT	V;IMP;SG;2;PRS;FIN
למחוק	cancellare	מחק	cancellare	V;NFIN;ACT	V;NFIN
מפתח	key	מפתח	key	N;MASC;SG	N
מפתח	chiave	מפתח	chiave	N;MASC;SG	N;FEM;SG
מפתח	tasto	מפתח	tasto	N;MASC;SG	N;MASC;SG
מפתח	sviluppatore	מפתח	sviluppatore	N;MASC;SG	N;MASC;SG
מתן	matan	מתן	matan	N;MASC;SG	N;MASC;SG
נחשבת	considerato	נחשב	considerare	V;FEM;SG;V.PTCP;MID	V;MASC;SG;PST;V.PTCP
להשתתף	partecipa	השתתף	partecipare	V;NFIN	V;IND;SG;3;PRS;FIN
להשתתף	partecipate	השתתף	partecipare	V;NFIN	V;IND;PL;PST;FIN
להשתתף	partecipare	השתתף	partecipare	V;NFIN	V;NFIN
עמדה	posizione	עמדה	posizione	N;FEM;SG	N;FEM;SG
אמנים	artisti	אמן	artista	N;MASC;PL	N;MASC;PL
מילה	word	מילה	word	N;FEM;SG	N
מילה	parola	מילה	parola	N;FEM;SG	N;FEM;SG
לקחת	prendi	None	prendere	V;NFIN	V;IMP;SG;2;PRS;FIN
לקחת	prendere	None	prendere	V;NFIN	V;NFIN
לקחת	prendete	None	prendere	V;NFIN	V;IND;PL;2;PRS;FIN
ילד	boy	ילד	boy	N;MASC;SG	N
ילד	maschietto	ילד	maschietto	N;MASC;SG	N;MASC;SG
ילד	ragazzo	ילד	ragazzo	N;MASC;SG	N;MASC;SG
ילד	ragazzo	ילד	ragazzo	N;MASC;SG	N;MASC;SG
ילד	kid	ילד	kid	N;MASC;SG	N;MASC
ילד	bambino	ילד	bambino	N;MASC;SG	N;MASC;SG
ילד	fanciullo	ילד	fanciullo	N;MASC;SG	N;MASC;SG
ילד	bambina	ילד	bambino	N;MASC;SG	N;FEM;SG
ענף	succursale	ענף	succursale	N;MASC;SG	N;MASC;SG
ענף	ramo	ענף	ramo	N;MASC;SG	N;MASC;SG
ענף	filiale	ענף	filiale	N;MASC;SG	N;FEM;SG
ענף	branca	ענף	branca	N;MASC;SG	N;FEM;SG
כדורגלן	calciatore	כדורגלן	calciatore	N;MASC;SG	N;MASC;SG
מוסד	istituto	מוסד	istituto	N;MASC;SG	N;MASC;SG
מוסד	stabilimento	מוסד	stabilimento	N;MASC;SG	N;MASC;SG
מוסד	istituzione	מוסד	istituzione	N;MASC;SG	N;FEM;SG
מוסד	mossad	מוסד	mossad	N;MASC;SG	N;MASC;SG
גילה	scoperto	גילה	scoprire	V;MASC;SG;3;PST;ACT	V;MASC;SG;PST;V.PTCP
נישא	sposato	נישא	sposare	V;MASC;SG;3;PST;MID	V;MASC;SG;PST;V.PTCP
נישא	sposata	נישא	sposare	V;MASC;SG;3;PST;MID	V;FEM;SG;PST;V.PTCP
טבעי	naturale	טבעי	naturale	ADJ;MASC;SG	ADJ;SG
קולות	votazioni	קול	votazione	N;MASC;PL	N;FEM;PL
קולות	voti	קול	voto	N;MASC;PL	N;MASC;PL
קולות	voci	קול	voce	N;MASC;PL	N;FEM;PL
קולות	voices	קול	voices	N;MASC;PL	N
לשלב	combina	שילב	combinare	V;NFIN;ACT	V;IND;SG;3;PRS;FIN
לשלב	combinare	שילב	combinare	V;NFIN;ACT	V;NFIN
המשיכה	proseguito	המשיך	proseguire	V;FEM;SG;3;PST;ACT	V;MASC;SG;PST;V.PTCP
המשיכה	continuato	המשיך	continuare	V;FEM;SG;3;PST;ACT	V;MASC;SG;PST;V.PTCP
פורסם	pubblicato	פורסם	pubblicare	V;MASC;SG;3;PST;PASS	V;MASC;SG;PST;V.PTCP
פורסם	pubblicata	פורסם	pubblicare	V;MASC;SG;3;PST;PASS	V;FEM;SG;PST;V.PTCP
פורסם	pubblicato	פורסם	pubblicare	V;MASC;SG;3;PST;PASS	V;MASC;SG;PST;V.PTCP
פורסם	pubblicata	פורסם	pubblicare	V;MASC;SG;3;PST;PASS	V;FEM;SG;PST;V.PTCP
פורסם	postato	פורסם	postare	V;MASC;SG;3;PST;PASS	V;MASC;SG;PST;V.PTCP
מנהיג	leader	מנהיג	leader	N;MASC;SG	N
מטה	down	מטה	down	N;MASC;SG	N
מטה	meta	מטה	meta	N;MASC;SG	N;FEM;SG
משך	durata	משך	durata	N;MASC;SG	N;FEM;SG
לפתוח	aprite	פתח	aprita	V;NFIN;ACT	V;IND;PL;2;PRS;FIN
לפתוח	apri	פתח	aprire	V;NFIN;ACT	V;IMP;SG;2;PRS;FIN
לפתוח	aprire	פתח	aprire	V;NFIN;ACT	V;NFIN
שיטות	metodi	שיטה	metodo	N;FEM;PL	N;MASC;PL
שליטה	control	שליטה	control	N;FEM;SG	N
שליטה	controllo	שליטה	controllo	N;FEM;SG	N;MASC;SG
שליטה	dominazione	שליטה	dominazione	N;FEM;SG	N;FEM;SG
שליטה	dominazione	שליטה	dominazione	N;FEM;SG	N;FEM;SG
מושג	concept	מושג	concept	N;MASC;SG	N;MASC
מושג	nozione	מושג	nozione	N;MASC;SG	N;FEM;SG
מושג	concetto	מושג	concetto	N;MASC;SG	N;MASC;SG
מושג	idea	מושג	idea	N;MASC;SG	N;FEM;SG
נוסדה	fondato	נוסד	fondare	V;FEM;SG;3;PST;MID	V;MASC;SG;PST;V.PTCP
נוסדה	fondata	נוסד	fondare	V;FEM;SG;3;PST;MID	V;FEM;SG;PST;V.PTCP
מצליח	riuscita	הצליח	riuscire	V;MASC;SG;V.PTCP;ACT	V;FEM;SG;PST;V.PTCP
מצליח	riuscito	הצליח	riuscire	V;MASC;SG;V.PTCP;ACT	V;MASC;SG;PST;V.PTCP
צורת	forma	צורה	forma	N;FEM;SG	N;FEM;SG
צורת	forma	צורה	forma	N;FEM;SG	N;FEM;SG
צורת	modulo	צורה	modulo	N;FEM;SG	N;MASC;SG
צורת	form	צורה	form	N;FEM;SG	N
חומרים	materiali	חומר	materiale	N;MASC;PL	N;MASC;PL
סביר	probabile	סביר	probabile	ADJ;MASC;SG	ADJ;SG
סביר	probabile	סביר	probabile	ADJ;MASC;SG	ADJ;SG
סביר	ragionevole	סביר	ragionevole	ADJ;MASC;SG	ADJ;SG
קריירה	carriera	קריירה	carriera	N;FEM;SG	N;FEM;SG
קריירה	carriera	קריירה	carriera	N;FEM;SG	N;FEM;SG
ניתוח	chirurgia	ניתוח	chirurgia	N;MASC;SG	N;FEM;SG
ניתוח	analisi	ניתוח	analisi	N;MASC;SG	N;FEM
מידה	misura	מידה	misura	N;FEM;SG	N;FEM;SG
מידה	taglia	מידה	taglia	N;FEM;SG	N;FEM;SG
מידה	dimensione	מידה	dimensione	N;FEM;SG	N;FEM;SG
אוניות	navi	אונייה	nave	N;FEM;PL	N;FEM;PL
שחקנית	attrice	שחקן	attore	N;FEM;SG	N;FEM;SG
פועל	lavoratore	פועל	lavoratore	N;MASC;SG	N;MASC;SG
פועל	operaio	פועל	operaio	N;MASC;SG	N;MASC;SG
פועל	verbo	פועל	verbo	N;MASC;SG	N;MASC;SG
פועל	works	פועל	works	N;MASC;SG	N
ציבור	public	ציבור	public	N;MASC;SG	N
פגיעה	impact	פגיעה	impact	N;FEM;SG	N;MASC
פגיעה	impatto	פגיעה	impatto	N;FEM;SG	N;MASC;SG
פגיעה	vulnerabilità	פגיעה	vulnerabilità	N;FEM;SG	N;FEM
לעיל	sopra	לעיל	sopra	ADV	ADV
אזרחים	cittadini	אזרח	cittadino	N;MASC;PL	N;MASC;PL
אזרחים	civili	אזרח	civile	N;MASC;PL	N;PL
לגמרי	assolutamente	לגמרי	assolutamente	ADV	ADV
לגמרי	totalmente	לגמרי	totalmente	ADV	ADV
לגמרי	completamente	לגמרי	completamente	ADV	ADV
לגמרי	totalmente	לגמרי	totalmente	ADV	ADV
לגמרי	completamente	לגמרי	completamente	ADV	ADV
רוחב	latitudine	רוחב	latitudine	N;MASC;SG	N;FEM;SG
רוחב	ampiezza	רוחב	ampiezza	N;MASC;SG	N;FEM;SG
רוחב	larghezza	רוחב	larghezza	N;MASC;SG	N;FEM;SG
קטע	thing	קטע	thing	N;MASC;SG	N
קטע	segmento	קטע	segmento	N;MASC;SG	N;MASC;SG
טרור	terrore	טרור	terrore	N;MASC;SG	N;MASC;SG
טרור	terrorismo	טרור	terrorismo	N;MASC;SG	N;MASC;SG
טרור	terrorista	טרור	terrorista	N;MASC;SG	N;SG
המחלקה	reparto	המחלק	reparto	N;FEM;SG	N;MASC;SG
המחלקה	dipartimento	המחלק	dipartimento	N;FEM;SG	N;MASC;SG
איחוד	union	None	union	N;MASC;SG	N;MASC;SG
איחוד	unione	None	unione	N;MASC;SG	N;FEM;SG
איחוד	sindacato	None	sindacato	N;MASC;SG	N;MASC;SG
איחוד	unificazione	None	unificazione	N;MASC;SG	N;FEM;SG
איחוד	riunione	None	riunione	N;MASC;SG	N;FEM;SG
איחוד	rimpatriata	None	rimpatriare	N;MASC;SG	N;FEM;SG
איחוד	reunion	None	reunion	N;MASC;SG	N;FEM
סעיף	sezione	סעיף	sezione	N;MASC;SG	N;FEM;SG
ליגה	lega	ליגה	lega	N;FEM;SG	N;FEM;SG
ליגה	league	ליגה	leaguo	N;FEM;SG	N;FEM
פתרון	soluzione	פתרון	soluzione	N;MASC;SG	N;FEM;SG
חדר	camera	חדר	camera	N;MASC;SG	N;FEM;SG
חדר	stanza	חדר	stanza	N;MASC;SG	N;FEM;SG
מנוע	motore	מנוע	motore	N;MASC;SG	N;MASC;SG
מנוע	motore	מנוע	motore	N;MASC;SG	N;MASC;SG
שיטה	acacia	שיטה	acaciare	N;FEM;SG	N;FEM;SG
שיטה	metodo	שיטה	metodo	N;FEM;SG	N;MASC;SG
נשלח	spedito	נשלח	spedito	V;MASC;SG;3;PST;MID	V;MASC;SG;PST;V.PTCP
נשלח	inviata	נשלח	inviare	V;MASC;SG;3;PST;MID	V;FEM;SG;PST;V.PTCP
עדיף	migliore	עדיף	migliore	ADJ;MASC;SG	ADJ;CMPR;SG
לקבוע	determinano	קבע	determinare	V;NFIN;ACT	V;IND;PL;3;PRS;FIN
לקבוע	determina	קבע	determinare	V;NFIN;ACT	V;IND;SG;3;PRS;FIN
לקבוע	determinare	קבע	determinare	V;NFIN;ACT	V;NFIN
תרומות	contributi	תרומה	contributo	N;FEM;PL	N;MASC;PL
תרומות	donazioni	תרומה	donazione	N;FEM;PL	N;FEM;PL
ציבורית	pubblicamente	ציבורי	pubblicamente	ADV	ADV
קיום	esistenza	קיום	esistenza	N;MASC;SG	N;FEM;SG
מיוחדים	speciali	מיוחד	speciale	ADJ;MASC;PL	ADJ;PL
מיוחדים	speciali	מיוחד	speciale	ADJ;MASC;PL	ADJ;PL
פרסים	ricompense	פרס	ricompensa	N;MASC;PL	N;FEM;PL
פרסים	premi	פרס	premio	N;MASC;PL	N;MASC;PL
פרסים	riconoscimenti	פרס	riconoscimento	N;MASC;PL	N;MASC;PL
פרסים	premi	פרס	premio	N;MASC;PL	N;MASC;PL
פרסים	persiani	פרס	persiano	N;MASC;PL	N;MASC;PL
מועמד	candidato	מועמד	candidato	N;MASC;SG	N;MASC;SG
נפש	psiche	נפש	psico	N;FEM;SG	N;FEM;SG
נפש	anima	נפש	anima	N;FEM;SG	N;FEM;SG
נפש	soul	נפש	soul	N;FEM;SG	N
פסטיבל	festival	פסטיבל	festival	N;MASC;SG	N;MASC
ייצור	fabbricazione	ייצור	fabbricazione	N;MASC;SG	N;FEM;SG
ייצור	produzione	ייצור	produzione	N;MASC;SG	N;FEM;SG
ייצור	manifattura	ייצור	manifattura	N;MASC;SG	N;FEM;SG
לפנות	evacuare	None	evacuare	V;NFIN	V;NFIN
לפנות	evacuate	None	evacuare	V;NFIN	V;FEM;PL;PST;V.PTCP
המורשת	lascito	המורשה	lascito	N;FEM;SG	N;MASC;SG
המורשת	legacy	המורשה	legacy	N;FEM;SG	N
המורשת	eredità	המורשה	eredità	N;FEM;SG	N;FEM
קורות	travi	קורה	trave	N;FEM;PL	N;FEM;PL
קורות	curriculum	קורה	curriculum	N;FEM;PL	N;MASC
ארוכה	lungo	ארוך	lungo	ADJ;FEM;SG	ADJ;MASC;SG
ארוכה	lunga	ארוך	lungo	ADJ;FEM;SG	ADJ;FEM;SG
תחרויות	competizioni	תחרות	competizione	N;FEM;PL	N;FEM;PL
תחרויות	concorsi	תחרות	concorso	N;FEM;PL	N;MASC;PL
תחרויות	concorsi	תחרות	concorso	N;FEM;PL	N;MASC;PL
הנאצים	nazisti	הנאץ	nazista	N;MASC;PL	N;MASC;PL
מרחב	spazio	מרחב	spazio	N;MASC;SG	N;MASC;SG
מרחב	space	מרחב	spacere	N;MASC;SG	N
תעופה	aviation	תעופה	aviation	N;FEM;SG	N;MASC
תעופה	aviazione	תעופה	aviazione	N;FEM;SG	N;FEM;SG
שלח	inviare	שלח	inviare	V;MASC;SG;3;PST	V;NFIN
איכות	qualità	איכות	qualità	N;FEM;SG	N;FEM
סוגים	tipi	סוג	tipo	N;MASC;PL	N;MASC;PL
סוגים	tipologie	סוג	tipologia	N;MASC;PL	N;FEM;PL
ההצעה	offerta	ההצעה	offerta	N;FEM;SG	N;FEM;SG
עבריים	ebrei	עבריים	ebreo	N;MASC;PL	N;MASC;PL
יושב	seduta	יושב	seduta	N;MASC;SG	N;FEM;SG
הסבר	spiegazione	הסבר	spiegazione	N;MASC;SG	N;FEM;SG
מחנה	accampamento	מחנה	accampamento	N;MASC;SG	N;MASC;SG
מחנה	camp	מחנה	camp	N;MASC;SG	N
נותר	restante	נותר	restare	V;MASC;SG;V.PTCP;MID	V;SG;PRS;V.PTCP
הצלחה	successo	הצלחה	successo	N;FEM;SG	N;MASC;SG
חיות	bestie	חיה	bestia	N;FEM;PL	N;FEM;PL
חיות	animali	חיה	animale	N;FEM;PL	N;MASC;PL
בריטי	british	בריטי	british	N;MASC;SG	N;MASC
מעלות	lauree	מעלה	laurea	N;FEM;PL	N;FEM;PL
מעלות	gradi	מעלה	grado	N;FEM;PL	N;MASC;PL
עריכות	modifiche	עריכה	modifica	N;FEM;PL	N;FEM;PL
דעות	opinioni	דעה	opinione	N;FEM;PL	N;FEM;PL
דעות	pareri	דעה	parere	N;FEM;PL	N;MASC;PL
הביאה	portato	הביא	portare	V;FEM;SG;3;PST;ACT	V;MASC;SG;PST;V.PTCP
חוקרים	esploratori	חוקר	esploratore	N;MASC;PL	N;MASC;PL
חוקרים	ricercatori	חוקר	ricercatore	N;MASC;PL	N;MASC;PL
חוקרים	investigatori	חוקר	investigatore	N;MASC;PL	N;MASC;PL
רגיל	normale	רגיל	normale	ADJ;MASC;SG	ADJ;SG
רגיל	regolare	רגיל	regolare	ADJ;MASC;SG	ADJ;SG
רגיל	ordinario	רגיל	ordinario	ADJ;MASC;SG	ADJ;MASC;SG
רגיל	ordinaria	רגיל	ordinario	ADJ;MASC;SG	ADJ;FEM;SG
מודל	modello	מודל	modello	N;MASC;SG	N;MASC;SG
מודל	modella	מודל	modello	N;MASC;SG	N;FEM;SG
מזכיר	segretario	מזכיר	segretario	N;MASC;SG	N;MASC;SG
מזכיר	segretaria	מזכיר	segretaria	N;MASC;SG	N;FEM;SG
איסור	proibizione	איסור	proibizione	N;MASC;SG	N;FEM;SG
איסור	ban	איסור	ban	N;MASC;SG	N
איסור	divieto	איסור	divieto	N;MASC;SG	N;MASC;SG
מספרים	numeri	מספר	numero	N;MASC;PL	N;MASC;PL
ארגונים	organizzazioni	ארגון	organizzazione	N;MASC;PL	N;FEM;PL
ארגונים	organizzazioni	ארגון	organizzazione	N;MASC;PL	N;FEM;PL
שושלת	dinastia	שושלת	dinastia	N;FEM;SG	N;FEM;SG
נזק	danneggiato	נזק	danneggiato	N;MASC;SG	N;MASC;SG
נזק	danno	נזק	danno	N;MASC;SG	N;MASC;SG
נזק	danneggiamento	נזק	danneggiamento	N;MASC;SG	N;MASC;SG
נזק	harm	נזק	harm	N;MASC;SG	N;MASC
כדורגלנים	calciatori	כדורגלן	calciatore	N;MASC;PL	N;MASC;PL
כלכלית	finanziariamente	כלכלי	finanziariamente	ADV	ADV
כלכלית	economicamente	כלכלי	economicamente	ADV	ADV
מגורים	alloggi	מגורים	alloggio	N;MASC;PL	N;MASC;PL
מגורים	residenziali	מגורים	residenziale	N;MASC;PL	N;MASC;PL
סיבוב	rotazione	סיבוב	rotazione	N;MASC;SG	N;FEM;SG
סיבוב	round	סיבוב	round	N;MASC;SG	N;MASC
כלים	strumenti	כלי	strumento	N;MASC;PL	N;MASC;PL
כלים	utensili	כלי	utensile	N;MASC;PL	N;MASC;PL
כלים	strumenti	כלי	strumento	N;MASC;PL	N;MASC;PL
כלים	attrezzi	כלי	attrezzo	N;MASC;PL	N;MASC;PL
