kas	кой	kas	кой	PRO;NOM	PRO;NOM;MASC;SG
joslas	банди	josla	банда	N;NOM;FEM;PL	N;INDF;MASC;PL
filozofs	философ	filozofs	философ	N;NOM;MASC;SG	N;INDF;MASC;SG
robeža	границата	robeža	граница	N;NOM;FEM;SG	N;DEF;FEM;SG
robeža	граница	robeža	граница	N;NOM;FEM;SG	N;INDF;FEM;SG
robeža	граница	robeža	граница	N;NOM;FEM;SG	N;INDF;FEM;SG
robeža	лимит	robeža	лимит	N;NOM;FEM;SG	N;INDF;MASC;SG
robeža	граница	robeža	граница	N;NOM;FEM;SG	N;INDF;FEM;SG
robeža	ограничаване	robeža	ограничаване	N;NOM;FEM;SG	N;INDF;NEUT;SG
robeža	ограничение	robeža	ограничение	N;NOM;FEM;SG	N;INDF;NEUT;SG
vadītāja	шофьорът	vadītāja	шофьор	N;NOM;FEM;SG	N;DEF;MASC;SG
vadītāja	шофьор	vadītāja	шофьор	N;NOM;FEM;SG	N;INDF;MASC;SG
vadītāja	шофьора	vadītāja	шофьор	N;NOM;FEM;SG	N;DEF;MASC;SG
zirgu	конче	zirgs	конче	N;ACC;MASC;SG	N;INDF;NEUT;SG
zirgu	кон	zirgs	кон	N;ACC;MASC;SG	N;INDF;MASC;SG
izdota	издадена	izdot	издам-(се)	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	V;PFV;INDF;FEM;SG;V.PTCP;PASS
izdota	издаден	izdot	издам-(се)	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	V;PFV;INDF;MASC;SG;V.PTCP;PASS
izdota	издадено	izdot	издам-(се)	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
tiesa	съдът	tiesa	съд	N;NOM;FEM;SG	N;DEF;MASC;SG
tiesa	съд	tiesa	съд	N;NOM;FEM;SG	N;INDF;MASC;SG
tiesa	корт	tiesa	корт	N;NOM;FEM;SG	N;INDF;MASC;SG
bankas	банките	banka	банка	N;NOM;FEM;PL	N;DEF;FEM;PL
bankas	банки	banka	банка	N;NOM;FEM;PL	N;INDF;FEM;PL
sieva	жена	sieva	жена	N;NOM;FEM;SG	N;INDF;FEM;SG
sieva	съпруга	sieva	съпруга	N;NOM;FEM;SG	N;INDF;FEM;SG
sieva	съпругата	sieva	съпруга	N;NOM;FEM;SG	N;DEF;FEM;SG
purva	блато	purva	блато	N;NOM;MASC;SG	N;INDF;NEUT;SG
purva	блатото	purva	блато	N;NOM;MASC;SG	N;DEF;NEUT;SG
bērniem	децата	bērns	дете	N;DAT;MASC;PL	N;DEF;NEUT;PL
bērniem	деца	bērns	дете	N;DAT;MASC;PL	N;INDF;NEUT;PL
lomas	ролите	loma	рола	N;NOM;FEM;PL	N;DEF;FEM;PL
lomas	роли	loma	рола	N;NOM;FEM;PL	N;INDF;FEM;PL
vietne	сайт	vietne	сайт	N;NOM;FEM;SG	N;INDF;MASC;SG
paliek	остава	palikt	оставам	V;FH;IND;3;POS;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
paliek	остава	palikt	оставам	V;FH;IND;3;POS;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
četri	четири	četri	четири	NUM;NOM;MASC;PL	NUM;INDF;PL
četri	четирима	četri	четирима	NUM;NOM;MASC;PL	NUM;INDF;PL
konferences	конференции	konference	конференция	N;NOM;FEM;PL	N;INDF;FEM;PL
savvaļas	диви	savvaļa	дивя-(се)	N;NOM;FEM;PL	N;INDF;FEM;PL
dod	дава	dot	давам-(се)	V;FH;IND;3;POS;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
projekts	проект	projekts	проект	N;NOM;MASC;SG	N;INDF;MASC;SG
projekts	проектът	projekts	проект	N;NOM;MASC;SG	N;DEF;MASC;SG
projekts	проекта	projekts	проект	N;NOM;MASC;SG	N;DEF;MASC;SG
pētījumi	изследвания	pētījums	изследване	N;NOM;MASC;PL	N;INDF;NEUT;PL
pētījumi	проучвания	pētījums	проучване	N;NOM;MASC;PL	N;INDF;NEUT;PL
pētījumi	проучвания	pētījums	проучване	N;NOM;MASC;PL	N;INDF;NEUT;PL
pētījumi	изследвания	pētījums	изследване	N;NOM;MASC;PL	N;INDF;NEUT;PL
institūtā	институт	Institūta	институт	N;ESS;MASC;SG	N;INDF;MASC;SG
institūtā	института	Institūta	институт	N;ESS;MASC;SG	N;DEF;MASC;SG
komandieri	командващ	komandiere	командващ	N;ACC;FEM;SG	N;INDF;MASC;SG
komandieri	командир	komandiere	командир	N;ACC;FEM;SG	N;INDF;MASC;SG
brāļi	братя	brālis	брат	N;NOM;MASC;PL	N;INDF;MASC;PL
vienlaicīgi	едновременно	vienlaicīgi	едновременно	ADV	ADV
izskatās	изглежда	izskatīties	изглежда	V;FH;IND;3;POS;REFL;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
tehnoloģiju	технология	tehnoloģija	технология	N;ACC;FEM;SG	N;INDF;FEM;SG
vada	кара	vadīt	карам-се	V;FH;IND;3;POS;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
vada	карат	vadīt	карам	V;FH;IND;3;POS;PRS;FIN;ACT	V;IPFV;IND;PL;3;PRS;FIN;ACT
malas	ръбове	mala	ръб	N;NOM;FEM;PL	N;INDF;MASC;PL
malas	краища	mala	край	N;NOM;FEM;PL	N;INDF;MASC;PL
virsnieks	офицер	virsnieks	офицер	N;NOM;MASC;SG	N;INDF;MASC;SG
virsnieks	полицай	virsnieks	полицай	N;NOM;MASC;SG	N;INDF;MASC;SG
saistīts	свързан	saistīt	свържа	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;PFV;INDF;MASC;SG;V.PTCP;PASS
saistīts	свързан	saistīt	свържа	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;PFV;INDF;MASC;SG;V.PTCP;PASS
saistīts	свързана	saistīt	свържа	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;PFV;INDF;FEM;SG;V.PTCP;PASS
saistīts	свързано	saistīt	свържа	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
tumši	тъмно	tumši	тъмно	ADV	ADV
struktūra	структура	struktūra	структура	N;NOM;FEM;SG	N;INDF;FEM;SG
struktūra	конструкция	struktūra	конструкция	N;NOM;FEM;SG	N;INDF;FEM;SG
centrālā	централен	centrāla	централен	ADJ;NOM;FEM;SG	ADJ;INDF;MASC;SG
centrālā	централна	centrāla	централен	ADJ;NOM;FEM;SG	ADJ;INDF;FEM;SG
jūnija	джун	jūnijs	джун	N;GEN;MASC;SG	N;INDF;MASC;SG
jūnija	юни	jūnijs	юни	N;GEN;MASC;SG	N;INDF;MASC;SG
ziemeļrietumu	северозапад	ziemeļrietums	северозапад	N;ACC;MASC;SG	N;INDF;MASC;SG
zinātnieki	учени	zinātnieks	учен	N;NOM;MASC;PL	N;INDF;MASC;PL
zinātnieki	учени	zinātnieks	учен	N;NOM;MASC;PL	N;INDF;MASC;PL
celta	изградена	celt	изградя	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	V;PFV;INDF;FEM;SG;V.PTCP;PASS
celta	построена	celt	построя-(се)	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	V;PFV;INDF;FEM;SG;V.PTCP;PASS
celta	построено	celt	построя-(се)	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
celta	построен	celt	построя-(се)	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	V;PFV;INDF;MASC;SG;V.PTCP;PASS
min	мин	minēt	минута	N	N;INDF;FEM;PL
iestādes	властите	iestāde	власт	N;NOM;FEM;PL	N;DEF;FEM;PL
iestādes	власти	iestāde	власт	N;NOM;FEM;PL	N;INDF;FEM;PL
iestādes	органи	iestāde	орган	N;NOM;FEM;PL	N;INDF;MASC;PL
iestādes	институциите	iestāde	институция	N;NOM;FEM;PL	N;DEF;FEM;PL
iestādes	институции	iestāde	институция	N;NOM;FEM;PL	N;INDF;FEM;PL
lietus	рейн	lietus	рейн	N;NOM;MASC;SG	N;INDF;MASC;SG
lietus	дъжд	lietus	дъжд	N;NOM;MASC;SG	N;INDF;MASC;SG
senās	древни	sena	древен	ADJ;NOM;FEM;PL	ADJ;INDF;PL
ādas	кожи	āda	кожа	N;NOM;FEM;PL	N;INDF;FEM;PL
ķermenis	тялото	ķermenis	тяло	N;NOM;MASC;SG	N;DEF;NEUT;SG
ķermenis	тяло	ķermenis	тяло	N;NOM;MASC;SG	N;INDF;NEUT;SG
kods	код	kods	код	N;NOM;MASC;SG	N;INDF;MASC;SG
enerģija	енергия	enerģija	енергия	N;NOM;FEM;SG	N;INDF;FEM;SG
enerģija	енергетика	enerģija	енергетика	N;NOM;FEM;SG	N;INDF;FEM;SG
pēdējās	последни	pēdējā	последен	ADJ;NOM;FEM;PL	ADJ;INDF;PL
panākumus	успехи	panākums	успех	N;ACC;MASC;PL	N;INDF;MASC;PL
metodes	методи	metode	метод	N;NOM;FEM;PL	N;INDF;MASC;PL
atkārtoti	многократно	atkārtoti	многократно	ADV	ADV
atkārtoti	неколкократно	atkārtoti	неколкократно	ADV	ADV
līmenis	подреждане	līmenis	подреждане	N;NOM;MASC;SG	N;INDF;NEUT;SG
līmenis	равнище	līmenis	равнище	N;NOM;MASC;SG	N;INDF;NEUT;SG
līmenis	ниво	līmenis	ниво	N;NOM;MASC;SG	N;INDF;NEUT;SG
jurists	адвокатка	jurists	адвокатка	N;NOM;MASC;SG	N;INDF;FEM;SG
jurists	адвокат	jurists	адвокат	N;NOM;MASC;SG	N;INDF;MASC;SG
jurists	юрист	jurists	юрист	N;NOM;MASC;SG	N;INDF;MASC;SG
dzimšanas	раждането	dzimšana	раждане	N;NOM;FEM;SG	N;DEF;NEUT;SG
dzimšanas	раждане	dzimšana	раждане	N;NOM;FEM;SG	N;INDF;NEUT;SG
dzimšanas	рождение	dzimšana	рождение	N;NOM;FEM;SG	N;INDF;NEUT;SG
modelis	образец	modelis	образец	N;NOM;MASC;SG	N;INDF;MASC;SG
modelis	модел	modelis	модел	N;NOM;MASC;SG	N;INDF;MASC;SG
uzstādīts	монтирана	uzstādīt	монтирам	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;PFV;INDF;FEM;SG;V.PTCP;PASS
uzstādīts	монтирано	uzstādīt	монтирам	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
uzstādīts	монтиран	uzstādīt	монтирам	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;PFV;INDF;MASC;SG;V.PTCP;PASS
uzstādīts	инсталирана	uzstādīt	инсталирам	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;PFV;INDF;FEM;SG;V.PTCP;PASS
uzstādīts	инсталиран	uzstādīt	инсталирам	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;PFV;INDF;MASC;SG;V.PTCP;PASS
uzstādīts	монтирано	uzstādīt	монтирам	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
uzstādīts	монтиран	uzstādīt	монтирам	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;PFV;INDF;MASC;SG;V.PTCP;PASS
simbols	символ	simbols	символ	N;NOM;MASC;SG	N;INDF;MASC;SG
cieta	страдала	ciest	страдам	V;FH;IND;3;POS;PST;FIN;ACT	V;IPFV;INDF;FEM;SG;PST;V.PTCP;ACT
cieta	страдал	ciest	страдам	V;FH;IND;3;POS;PST;FIN;ACT	V;IPFV;INDF;MASC;SG;PST;V.PTCP;ACT
salām	острови	sala	островя-(се)	N;DAT;FEM;PL	N;INDF;FEM;PL
salām	островите	sala	остров	N;DAT;FEM;PL	N;DEF;FEM;PL
kompānijas	дружества	kompānija	дружество	N;NOM;FEM;PL	N;INDF;NEUT;PL
kompānijas	фирми	kompānija	фирма	N;NOM;FEM;PL	N;INDF;FEM;PL
kompānijas	компании	kompānija	компания	N;NOM;FEM;PL	N;INDF;FEM;PL
ekspedīcija	експедиция	ekspedīcija	експедиция	N;NOM;FEM;SG	N;INDF;FEM;SG
īpašnieks	собственик	īpašnieks	собственик	N;NOM;MASC;SG	N;INDF;MASC;SG
īpašnieks	притежател	īpašnieks	притежател	N;NOM;MASC;SG	N;INDF;MASC;SG
īpašnieks	собственика	īpašnieks	собственик	N;NOM;MASC;SG	N;DEF;MASC;SG
īpašnieks	титуляр	īpašnieks	титуляр	N;NOM;MASC;SG	N;INDF;MASC;SG
īpašnieks	притежател	īpašnieks	притежател	N;NOM;MASC;SG	N;INDF;MASC;SG
īpašnieks	холдър	īpašnieks	холдър	N;NOM;MASC;SG	N;INDF;MASC;SG
īpašnieks	притежателя	īpašnieks	притежател	N;NOM;MASC;SG	N;DEF;MASC;SG
kustība	движение	kustība	движение	N;NOM;FEM;SG	N;INDF;NEUT;SG
kustība	придвижване	kustība	придвижване	N;NOM;FEM;SG	N;INDF;NEUT;SG
kustība	движение	kustība	движение	N;NOM;FEM;SG	N;INDF;NEUT;SG
kapos	гробове	kaps	гроб	N;ESS;MASC;PL	N;INDF;MASC;PL
kapos	гробовете	kaps	гроб	N;ESS;MASC;PL	N;DEF;MASC;PL
brīvi	свободно	brīvi	свободно	ADV	ADV
gāzes	газове	gāze	газ	N;NOM;FEM;PL	N;INDF;MASC;PL
gāzes	газове	gāze	газ	N;NOM;FEM;PL	N;INDF;MASC;PL
saruna	разговор	saruna	разговор	N;NOM;FEM;SG	N;INDF;MASC;SG
saruna	беседа	saruna	бесед	N;NOM;FEM;SG	N;INDF;FEM;SG
noteikumi	правила	noteikums	правило	N;NOM;MASC;PL	N;INDF;NEUT;PL
noteikumi	правилата	noteikums	правило	N;NOM;MASC;PL	N;DEF;NEUT;PL
noteikumi	разпоредби	noteikums	разпоредба	N;NOM;MASC;PL	N;INDF;FEM;PL
noteikumi	провизии	noteikums	провизия	N;NOM;MASC;PL	N;INDF;FEM;PL
pašvaldības	общините	pašvaldība	община	N;NOM;FEM;PL	N;DEF;FEM;PL
pašvaldības	общини	pašvaldība	община	N;NOM;FEM;PL	N;INDF;FEM;PL
eiro	евро	eiro	евро	N	N;INDF;NEUT;SG
eiro	еврото	eiro	евро	N	N;DEF;NEUT;SG
eiro	евро	eiro	евро	N	N;INDF;NEUT;SG
baznīcā	църква	baznīca	църква	N;ESS;FEM;SG	N;INDF;FEM;SG
baznīcā	църквата	baznīca	църква	N;ESS;FEM;SG	N;DEF;FEM;SG
dziedātājs	певецът	dziedātājs	певец	N;NOM;MASC;SG	N;DEF;MASC;SG
dziedātājs	певица	dziedātājs	певица	N;NOM;MASC;SG	N;INDF;FEM;SG
dziedātājs	сингър	dziedātājs	сингър	N;NOM;MASC;SG	N;INDF;MASC;SG
dziedātājs	певец	dziedātājs	певец	N;NOM;MASC;SG	N;INDF;MASC;SG
dievs	господ	dievs	господ	N;NOM;MASC;SG	N;INDF;MASC;SG
dievs	бог	dievs	бог	N;NOM;MASC;SG	N;INDF;MASC;SG
satiksmes	трафик	satiksme	трафик	N;NOM;FEM;SG	N;INDF;MASC;SG
satiksmes	задръстване	satiksme	задръстване	N;NOM;FEM;SG	N;INDF;NEUT;SG
literatūrā	литература	literatūra	литература	N;ESS;FEM;SG	N;INDF;FEM;SG
dzīvniekiem	животни	dzīvnieks	животно	N;DAT;MASC;PL	N;INDF;NEUT;PL
dzīvniekiem	животните	dzīvnieks	животно	N;DAT;MASC;PL	N;DEF;NEUT;PL
attīstība	развитие	attīstība	развитие	N;NOM;FEM;SG	N;INDF;NEUT;SG
attīstība	разработване	attīstība	разработване	N;NOM;FEM;SG	N;INDF;NEUT;SG
attīstība	разработка	attīstība	разработка	N;NOM;FEM;SG	N;INDF;FEM;SG
attīstība	еволюция	attīstība	еволюция	N;NOM;FEM;SG	N;INDF;FEM;SG
attīstība	еволюцията	attīstība	еволюция	N;NOM;FEM;SG	N;DEF;FEM;SG
vispirms	първо	vispirms	първо	ADV	ADV
iepriekšējā	предишна	iepriekšējs	предишен	ADJ;NOM;FEM;SG	ADJ;INDF;FEM;SG
iepriekšējā	предишен	iepriekšējs	предишен	ADJ;NOM;FEM;SG	ADJ;INDF;MASC;SG
parka	парк	parks	парк	N;GEN;MASC;SG	N;INDF;MASC;SG
līderis	лидер	līderis	лидер	N;NOM;MASC;SG	N;INDF;MASC;SG
līderis	водач	līderis	водач	N;NOM;MASC;SG	N;INDF;MASC;SG
klases	класи	klase	клася-(се)	N;NOM;FEM;PL	N;INDF;FEM;PL
klases	класовете	klase	клас	N;NOM;FEM;PL	N;DEF;MASC;PL
klases	класове	klase	клас	N;NOM;FEM;PL	N;INDF;MASC;PL
veidnes	шаблони	veidne	шаблон	N;NOM;FEM;PL	N;INDF;MASC;PL
veidnes	образци	veidne	образец	N;NOM;FEM;PL	N;INDF;MASC;PL
veidnes	плесени	veidne	плеса	N;NOM;FEM;PL	N;INDF;MASC;PL
veidnes	плесени	veidne	плеса	N;NOM;FEM;PL	N;INDF;MASC;PL
matemātiķis	математик	matemātiķis	математик	N;NOM;MASC;SG	N;INDF;MASC;SG
meitas	дъщери	meita	дъщеря	N;NOM;FEM;PL	N;INDF;FEM;PL
meitas	дъщерите	meita	дъщер	N;NOM;FEM;PL	N;DEF;FEM;PL
spārnu	крилото	spārns	крило	N;ACC;MASC;SG	N;DEF;NEUT;SG
spārnu	крило	spārns	крило	N;ACC;MASC;SG	N;INDF;NEUT;SG
pašvaldība	община	pašvaldība	община	N;NOM;FEM;SG	N;INDF;FEM;SG
profesionāls	професионална	profesionāls	професионален	ADJ;NOM;MASC;SG	ADJ;INDF;FEM;SG
profesionāls	професионален	profesionāls	професионален	ADJ;NOM;MASC;SG	ADJ;INDF;MASC;SG
platums	ширина	platums	ширина	N;NOM;MASC;SG	N;INDF;FEM;SG
platums	широчина	platums	широчина	N;NOM;MASC;SG	N;INDF;FEM;SG
platums	ширина	platums	ширина	N;NOM;MASC;SG	N;INDF;FEM;SG
prēmijas	премии	prēmija	премия	N;NOM;FEM;PL	N;INDF;FEM;PL
prēmijas	бонуси	prēmija	бонуса	N;NOM;FEM;PL	N;INDF;MASC;PL
prēmijas	премии	prēmija	премия	N;NOM;FEM;PL	N;INDF;FEM;PL
statistika	статистика	statistika	статистика	N;NOM;FEM;SG	N;INDF;FEM;SG
statistika	статистиката	statistika	статистика	N;NOM;FEM;SG	N;DEF;FEM;SG
statistika	статистика	statistika	статистика	N;NOM;FEM;SG	N;INDF;FEM;SG
statistika	статистика	statistika	статистика	N;NOM;FEM;SG	N;INDF;FEM;SG
programmu	програмата	programma	програма	N;ACC;FEM;SG	N;DEF;FEM;SG
programmu	програма	programma	програма	N;ACC;FEM;SG	N;INDF;FEM;SG
programmu	програма	programma	програма	N;ACC;FEM;SG	N;INDF;FEM;SG
saukts	наречен	saukt	нарека-(се)	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;PFV;INDF;MASC;SG;V.PTCP;PASS
saukts	наречена	saukt	нарека-(се)	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;PFV;INDF;FEM;SG;V.PTCP;PASS
skaņu	звук	skaņa	звук	N;ACC;FEM;SG	N;INDF;MASC;SG
skaņu	звука	skaņa	звук	N;ACC;FEM;SG	N;DEF;MASC;SG
zāle	трева	zāle	трева	N;NOM;FEM;SG	N;INDF;FEM;SG
zāle	тревата	zāle	трева	N;NOM;FEM;SG	N;DEF;FEM;SG
amats	функция	amats	функция	N;NOM;MASC;SG	N;INDF;FEM;SG
amats	длъжност	amats	длъжност	N;NOM;MASC;SG	N;INDF;FEM;SG
amats	функциониране	amats	функциониране	N;NOM;MASC;SG	N;INDF;NEUT;SG
amats	позиция	amats	позиция	N;NOM;MASC;SG	N;INDF;FEM;SG
amats	положение	amats	положение	N;NOM;MASC;SG	N;INDF;NEUT;SG
amats	длъжност	amats	длъжност	N;NOM;MASC;SG	N;INDF;FEM;SG
amats	post	amats	post	N;NOM;MASC;SG	N
amats	публикация	amats	публикация	N;NOM;MASC;SG	N;INDF;FEM;SG
amats	публикуване	amats	публикуване	N;NOM;MASC;SG	N;INDF;NEUT;SG
amats	пост	amats	пост	N;NOM;MASC;SG	N;INDF;MASC;SG
februāra	февруари	februāris	февруари	N;GEN;MASC;SG	N;INDF;MASC;SG
februāra	февруари	februāris	февруари	N;GEN;MASC;SG	N;INDF;MASC;SG
krastu	брега	krasts	бряг	N;ACC;MASC;SG	N;DEF;MASC;SG
krastu	шор	krasts	шор	N;ACC;MASC;SG	N;INDF;MASC;SG
krastu	бряг	krasts	бряг	N;ACC;MASC;SG	N;INDF;MASC;SG
paralēli	паралелно	paralēli	паралелно	ADV	ADV
paralēli	успоредно	paralēli	успореден	ADV	ADV
balta	бяла	balta	бял	ADJ;NOM;FEM;SG	ADJ;INDF;FEM;SG
balta	бял	balta	бял	ADJ;NOM;FEM;SG	ADJ;INDF;MASC;SG
izskats	появата	izskats	поява	N;NOM;MASC;SG	N;DEF;FEM;SG
izskats	появяване	izskats	появяване	N;NOM;MASC;SG	N;INDF;NEUT;SG
izskats	поява	izskats	поява	N;NOM;MASC;SG	N;INDF;FEM;SG
pulkvedis	полковник	pulkvedis	полковник	N;NOM;MASC;SG	N;INDF;MASC;SG
pašreizējais	текущ	pašreizējs	текущ	ADJ;NOM;MASC;SG	ADJ;INDF;MASC;SG
pašreizējais	текуща	pašreizējs	текущ	ADJ;NOM;MASC;SG	ADJ;INDF;FEM;SG
vienlaikus	едновременно	vienlaikus	едновременно	ADV	ADV
vienlaikus	едновременно	vienlaikus	едновременно	ADV	ADV
biedru	половинка	biedrs	половинка	N;ACC;MASC;SG	N;INDF;FEM;SG
žurnālists	журналист	žurnālists	журналист	N;NOM;MASC;SG	N;INDF;MASC;SG
žurnālists	журналистка	žurnālists	журналистка	N;NOM;MASC;SG	N;INDF;FEM;SG
tīmekļa	web	tīmeklis	web	N;NOM;MASC;SG	N;INDF;MASC;SG
tīmekļa	уеб	tīmeklis	уеб	N;NOM;MASC;SG	N;INDF;MASC;SG
masas	маси	masa	маса	N;NOM;FEM;PL	N;INDF;FEM;PL
masas	меса	masa	месо	N;NOM;FEM;PL	N;INDF;NEUT;PL
standarta	стандарт	standarts	стандарт	N;GEN;MASC;SG	N;INDF;MASC;SG
piemērs	пример	piemērs	пример	N;NOM;MASC;SG	N;INDF;MASC;SG
praktiski	практично	praktiski	практичен	ADV	ADV
praktiski	практическо	praktiski	практически	ADV	ADV
augstu	високо	augstu	високо	ADV	ADV
uzmanību	внимание	uzmanība	внимание	N;ACC;FEM;SG	N;INDF;NEUT;SG
teksts	текст	teksts	текст	N;NOM;MASC;SG	N;INDF;MASC;SG
iekārtas	машини	iekārta	машина	N;NOM;FEM;PL	N;INDF;FEM;PL
iekārtas	инсталации	iekārta	инсталация	N;NOM;FEM;PL	N;INDF;FEM;PL
ģitāra	китарата	ģitāra	китар	N;NOM;FEM;SG	N;DEF;FEM;SG
ģitāra	китара	ģitāra	китар	N;NOM;FEM;SG	N;INDF;FEM;SG
dienām	дни	diena	ден	N;DAT;FEM;PL	N;INDF;MASC;PL
veiksmīgi	успешно	veiksmīgi	успешно	ADV	ADV
veiksmīgi	успешно	veiksmīgi	успешно	ADV	ADV
mājaslapā	уебсайт	mājaslaps	уебсайт	N;ESS;MASC;SG	N;INDF;MASC;SG
mājaslapā	сайт	mājaslaps	сайт	N;ESS;MASC;SG	N;INDF;MASC;SG
fakultātes	преподаватели	fakultāte	преподавател	N;NOM;FEM;PL	N;INDF;MASC;PL
priekšā	отпред	priekšā	отпред	ADV	ADV
papildu	екстра	papildu	екстра	N	N;INDF;MASC;SG
tilta	мостик	tilts	мостик	N;GEN;MASC;SG	N;INDF;MASC;SG
tilta	мост	tilts	мост	N;GEN;MASC;SG	N;INDF;MASC;SG
tilta	бридж	tilts	бридж	N;GEN;MASC;SG	N;INDF;MASC;SG
rezerves	резерви	rezerve	резервя	N;NOM;FEM;PL	N;INDF;FEM;PL
rezerves	резерви	rezerve	резервя	N;NOM;FEM;PL	N;INDF;FEM;PL
dolāru	долар	dolārs	долар	N;ACC;MASC;SG	N;INDF;MASC;SG
kvalifikācijas	квалификации	kvalifikācija	квалификация	N;NOM;FEM;PL	N;INDF;FEM;PL
kvalifikācijas	квалификациите	kvalifikācija	квалификация	N;NOM;FEM;PL	N;DEF;FEM;PL
kvalifikācijas	квалификации	kvalifikācija	квалификация	N;NOM;FEM;PL	N;INDF;FEM;PL
versijas	версиите	versija	версия	N;NOM;FEM;PL	N;DEF;FEM;PL
versijas	версии	versija	версия	N;NOM;FEM;PL	N;INDF;FEM;PL
procesā	процес	process	процес	N;ESS;MASC;SG	N;INDF;MASC;SG
