על	om	על	om	ADP	ADP
אופי	tegn	אופי	tegn	N;MASC;SG	N;INDF;NEUT;SG
אופי	karakter	אופי	karakter	N;MASC;SG	N;INDF;MASC+FEM;SG
להקות	bands	הקה	band	N;FEM;PL	N;INDF;NEUT;PL
דגם	model	דגם	model	N;MASC;SG	N;INDF;MASC+FEM;SG
טעם	smagsprøve	טעם	smagsprøve	N;MASC;SG	N;INDF;MASC+FEM;SG
טעם	smag	טעם	smag	N;MASC;SG	N;INDF;MASC+FEM;SG
טעם	smag	טעם	smag	N;MASC;SG	N;INDF;MASC+FEM;SG
טעם	aroma	טעם	aroma	N;MASC;SG	N;INDF;MASC+FEM;SG
מפורטת	detaljeret	פורט	detaljeret	V;FEM;SG;V.PTCP;PASS	V;INDF;SG;PST;V.PTCP
שכר	løn	שכר	løn	N;MASC;SG	N;INDF;MASC+FEM;SG
שכר	løn	שכר	løn	N;MASC;SG	N;INDF;MASC+FEM;SG
חשבון	kontoen	חשבון	konto	N;MASC;SG	N;DEF;MASC+FEM;SG
חשבון	konto	חשבון	konto	N;MASC;SG	N;INDF;MASC+FEM;SG
חשבון	regning	חשבון	regning	N;MASC;SG	N;INDF;MASC+FEM;SG
מחיקה	sletning	מחיקה	sletning	N;FEM;SG	N;INDF;MASC+FEM;SG
מחיקה	sletning	מחיקה	sletning	N;FEM;SG	N;INDF;MASC+FEM;SG
קהילה	fællesskabet	קהילה	fællesskab	N;FEM;SG	N;DEF;NEUT;SG
קהילה	fællesskab	קהילה	fællesskab	N;FEM;SG	N;INDF;NEUT;SG
תנועות	vokaler	תנועה	vokale	N;FEM;PL	N;INDF;MASC+FEM;PL
תנועות	flytninger	תנועה	flytning	N;FEM;PL	N;INDF;MASC+FEM;PL
תנועות	bevægelser	תנועה	bevægelse	N;FEM;PL	N;INDF;MASC+FEM;PL
טנקים	tankene	טנק	tanke	N;MASC;PL	N;DEF;MASC+FEM;PL
טנקים	kampvogne	טנק	kampvogne	N;MASC;PL	N;INDF;MASC+FEM;PL
תיקון	reparation	תיקון	reparation	N;MASC;SG	N;INDF;MASC+FEM;SG
תיקון	udbedring	תיקון	udbedring	N;MASC;SG	N;INDF;MASC+FEM;SG
תיקון	korrektion	תיקון	korrektion	N;MASC;SG	N;INDF;MASC+FEM;SG
תיקון	rettelse	תיקון	rettelse	N;MASC;SG	N;INDF;MASC+FEM;SG
תיקון	berigtigelse	תיקון	berigtigelse	N;MASC;SG	N;INDF;MASC+FEM;SG
אזורים	regionerne	אזור	region	N;MASC;PL	N;DEF;MASC+FEM;PL
אזורים	regioner	אזור	region	N;MASC;PL	N;INDF;MASC+FEM;PL
אזורים	områder	אזור	område	N;MASC;PL	N;INDF;NEUT;PL
אזורים	zoner	אזור	zone	N;MASC;PL	N;INDF;MASC+FEM;PL
אזורים	områder	אזור	område	N;MASC;PL	N;INDF;NEUT;PL
אזורים	arealer	אזור	areal	N;MASC;PL	N;INDF;NEUT;PL
להניח	antag	הניח	antag	V;NFIN;ACT	V;IMP
להניח	antager	הניח	antage	V;NFIN;ACT	V;IND;PRS;FIN;ACT
להניח	antage	הניח	antage	V;NFIN;ACT	V;NFIN;ACT
פעילים	aktivister	פעיל	aktivist	N;MASC;PL	N;INDF;MASC+FEM;PL
קהילות	fællesskaber	קהילה	fællesskab	N;FEM;PL	N;INDF;NEUT;PL
בהחלט	absolut	בהחלט	absolut	ADV	ADV
איגוד	union	איגוד	union	N;MASC;SG	N;INDF;MASC+FEM;SG
איגוד	fagforening	איגוד	fagforening	N;MASC;SG	N;INDF;MASC+FEM;SG
איגוד	fagforeningen	איגוד	fagforening	N;MASC;SG	N;DEF;MASC+FEM;SG
איגוד	unionen	איגוד	union	N;MASC;SG	N;DEF;MASC+FEM;SG
איגוד	forening	איגוד	forening	N;MASC;SG	N;INDF;MASC+FEM;SG
איגוד	foreningen	איגוד	forening	N;MASC;SG	N;DEF;MASC+FEM;SG
איגוד	association	איגוד	association	N;MASC;SG	N;INDF;MASC+FEM;SG
איגוד	sammenslutning	איגוד	sammenslutning	N;MASC;SG	N;INDF;MASC+FEM;SG
איגוד	associering	איגוד	associering	N;MASC;SG	N;INDF;MASC+FEM;SG
תשובה	svar	תשובה	svar	N;FEM;SG	N;INDF;NEUT;SG
תשובה	svaret	תשובה	svar	N;FEM;SG	N;DEF;NEUT;SG
תשובה	svar	תשובה	svar	N;FEM;SG	N;INDF;NEUT;SG
תשובה	besvarelse	תשובה	besvarelse	N;FEM;SG	N;INDF;MASC+FEM;SG
תשובה	reaktion	תשובה	reaktion	N;FEM;SG	N;INDF;MASC+FEM;SG
תשובה	svar	תשובה	svar	N;FEM;SG	N;INDF;NEUT;SG
תשובה	respons	תשובה	respons	N;FEM;SG	N;INDF;MASC+FEM;SG
צרפתים	franskmænd	צרפתי	franskmand	N;MASC;PL	N;INDF;MASC+FEM;PL
סכום	sum	סכום	sum	N;MASC;SG	N;INDF;MASC+FEM;SG
סכום	summen	סכום	sum	N;MASC;SG	N;DEF;MASC+FEM;SG
סכום	beløb	סכום	beløb	N;MASC;SG	N;INDF;NEUT;SG
סכום	mængde	סכום	mængde	N;MASC;SG	N;INDF;MASC+FEM;SG
גבוהים	høje	גבוה	høj	ADJ;MASC;PL	ADJ;PL
לפגוע	skadet	פגע	skad	V;NFIN;ACT	V;INDF;SG;PST;V.PTCP
למדה	lærte	למד	lære	V;FEM;SG;3;PST	V;IND;PST;FIN;ACT
למדה	lært	למד	lære	V;FEM;SG;3;PST	V;INDF;SG;PST;V.PTCP
למדה	studeret	למד	studere	V;FEM;SG;3;PST	V;INDF;SG;PST;V.PTCP
למדה	undersøgt	למד	undersøge	V;FEM;SG;3;PST	V;INDF;SG;PST;V.PTCP
למדה	studerede	למד	studere	V;FEM;SG;3;PST	V;IND;PST;FIN;ACT
נהג	chauffør	נהג	chauffør	N;MASC;SG	N;INDF;MASC+FEM;SG
נהג	føreren	נהג	fører	N;MASC;SG	N;DEF;MASC+FEM;SG
קשור	bundet	קשר	binde	V;MASC;SG;V.PTCP;ACT	V;INDF;SG;PST;V.PTCP
קשור	relateret	קשר	relatere	V;MASC;SG;V.PTCP;ACT	V;INDF;SG;PST;V.PTCP
קשור	beslægtet	קשר	beslægte	V;MASC;SG;V.PTCP;ACT	V;INDF;SG;PST;V.PTCP
עלייה	forhøjelse	עלייה	forhøjelse	N;FEM;SG	N;INDF;MASC+FEM;SG
עלייה	forøgelse	עלייה	forøgelse	N;FEM;SG	N;INDF;MASC+FEM;SG
עלייה	stigning	עלייה	stigning	N;FEM;SG	N;INDF;MASC+FEM;SG
גיטרה	guitar	גיטרה	guitar	N;FEM;SG	N;INDF;MASC+FEM;SG
גיטרה	guitaren	גיטרה	guitar	N;FEM;SG	N;DEF;MASC+FEM;SG
זרים	udlændinge	זר	udlænding	N;MASC;PL	N;INDF;MASC+FEM;PL
בחר	vælg	בחר	vælg	V;MASC;SG;3;PST;ACT	V;IMP
בחר	vælge	בחר	vælge	V;MASC;SG;3;PST;ACT	V;NFIN;ACT
בחר	vælg	בחר	vælg	V;MASC;SG;3;PST;ACT	V;IMP
בחר	vælge	בחר	vælge	V;MASC;SG;3;PST;ACT	V;NFIN;ACT
לבנים	klodser	לבן	klods	N;MASC;PL	N;INDF;MASC+FEM;PL
קשרים	tilslutninger	קשר	tilslutning	N;MASC;PL	N;INDF;MASC+FEM;PL
קשרים	forbindelser	קשר	forbindelse	N;MASC;PL	N;INDF;MASC+FEM;PL
קשרים	knuder	קשר	knude	N;MASC;PL	N;INDF;MASC+FEM;PL
קשרים	kontakter	קשר	kontakt	N;MASC;PL	N;INDF;MASC+FEM;PL
קשרים	kontaktpersoner	קשר	kontaktperson	N;MASC;PL	N;INDF;MASC+FEM;PL
קשרים	kontaktlinser	קשר	kontaktlins	N;MASC;PL	N;INDF;MASC+FEM;PL
קורס	kursus	קורס	kursus	N;MASC;SG	N;INDF;NEUT;SG
קורס	styrt	קורס	styre	N;MASC;SG	N;INDF;NEUT;SG
חיבור	forbindelse	חיבור	forbindelse	N;MASC;SG	N;INDF;MASC+FEM;SG
חיבור	tilslutning	חיבור	tilslutning	N;MASC;SG	N;INDF;MASC+FEM;SG
חיבור	tilknytning	חיבור	tilknytning	N;MASC;SG	N;INDF;MASC+FEM;SG
מדגם	prøven	מדגם	prøve	N;MASC;SG	N;DEF;MASC+FEM;SG
מדגם	stikprøve	מדגם	stikprøve	N;MASC;SG	N;INDF;MASC+FEM;SG
הכריז	erklæret	הכריז	erklære	V;MASC;SG;3;PST;ACT	V;INDF;SG;PST;V.PTCP
מועצה	rådets	מועצה	råd	N;FEM;SG	N;GEN;DEF;NEUT;SG
מועצה	rådet	מועצה	råd	N;FEM;SG	N;DEF;NEUT;SG
בינתיים	imens	בינתיים	imens	ADV	ADV
רצון	ønske	רצון	ønske	N;MASC;SG	N;INDF;NEUT;SG
רצון	begær	רצון	begær	N;MASC;SG	N;INDF;NEUT;SG
רצון	lyst	רצון	lyst	N;MASC;SG	N;INDF;MASC+FEM;SG
פתוח	åbent	פתוח	åben	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
פתוח	åben	פתוח	åben	ADJ;MASC;SG	ADJ;INDF;MASC+FEM;SG
להצטרף	deltag	הצטרף	deltage	V;NFIN	V;IMP
שוק	markedspladsen	שוק	markedsplads	N;MASC;SG	N;DEF;MASC+FEM;SG
שוק	markedsplads	שוק	markedsplads	N;MASC;SG	N;INDF;MASC+FEM;SG
שוק	markedet	שוק	marked	N;MASC;SG	N;DEF;NEUT;SG
שוק	marked	שוק	marked	N;MASC;SG	N;INDF;NEUT;SG
שילוב	kombinationen	שילוב	kombination	N;MASC;SG	N;DEF;MASC+FEM;SG
שילוב	kombination	שילוב	kombination	N;MASC;SG	N;INDF;MASC+FEM;SG
שילוב	kombination	שילוב	kombination	N;MASC;SG	N;INDF;MASC+FEM;SG
חשמל	elektricitet	חשמל	elektricitet	N;MASC;SG	N;INDF;MASC+FEM;SG
אסור	forbudt	אסור	forbudt	ADJ;MASC;SG	ADJ;INDF;SG
אסור	forbudt	אסור	forbudt	ADJ;MASC;SG	ADJ;INDF;SG
התעשייה	industri	התעשייה	industri	N;FEM;SG	N;INDF;MASC+FEM;SG
התעשייה	erhverv	התעשייה	erhverv	N;FEM;SG	N;INDF;NEUT;SG
התעשייה	industrien	התעשייה	industri	N;FEM;SG	N;DEF;MASC+FEM;SG
ראיון	interview	ראיון	interview	N;MASC;SG	N;INDF;NEUT;SG
ראיון	jobsamtale	ראיון	jobsamtale	N;MASC;SG	N;INDF;MASC+FEM;SG
ראיון	interviewet	ראיון	interviewet	N;MASC;SG	N;DEF;NEUT;SG
חופש	frihed	חופש	frihed	N;MASC;SG	N;INDF;MASC+FEM;SG
חופש	friheden	חופש	frihed	N;MASC;SG	N;DEF;MASC+FEM;SG
פירוק	forrådnelse	פירוק	forrådnelse	N;MASC;SG	N;INDF;MASC+FEM;SG
פירוק	nedbrydning	פירוק	nedbrydning	N;MASC;SG	N;INDF;MASC+FEM;SG
פירוק	opløsning	פירוק	opløsning	N;MASC;SG	N;INDF;MASC+FEM;SG
פירוק	ophugning	פירוק	ophugning	N;MASC;SG	N;INDF;MASC+FEM;SG
רוצים	ønsker	רצה	ønske	V;MASC;PL;V.PTCP;ACT	V;IND;PRS;FIN;ACT
רוצים	vil	רצה	ville	V;MASC;PL;V.PTCP;ACT	V;IND;PRS;FIN;ACT
חובה	pligt	חובה	pligt	N;FEM;SG	N;INDF;MASC+FEM;SG
חובה	pligten	חובה	pligt	N;FEM;SG	N;DEF;MASC+FEM;SG
חובה	told	חובה	told	N;FEM;SG	N;INDF;MASC+FEM;SG
קטגוריות	kategorierne	קטגוריה	kategorium	N;FEM;PL	N;DEF;MASC+FEM;PL
קטגוריות	kategorier	קטגוריה	kategori	N;FEM;PL	N;INDF;MASC+FEM;PL
לגלות	opdage	None	opdage	V;NFIN	V;NFIN;ACT
ערבים	arabere	ערבי	araber	N;MASC;PL	N;INDF;MASC+FEM;PL
ערבים	araberne	ערבי	arab	N;MASC;PL	N;DEF;NEUT;PL
הודעה	meddelelse	הודעה	meddelelse	N;FEM;SG	N;INDF;MASC+FEM;SG
הודעה	underretning	הודעה	underretning	N;FEM;SG	N;INDF;MASC+FEM;SG
הודעה	anmeldelse	הודעה	anmeldelse	N;FEM;SG	N;INDF;MASC+FEM;SG
הודעה	meddelelse	הודעה	meddelelse	N;FEM;SG	N;INDF;MASC+FEM;SG
הודעה	budskab	הודעה	budskab	N;FEM;SG	N;INDF;NEUT;SG
הודעה	besked	הודעה	besked	N;FEM;SG	N;INDF;MASC+FEM;SG
הודעה	meddelelse	הודעה	meddelelse	N;FEM;SG	N;INDF;MASC+FEM;SG
הודעה	bekendtgørelse	הודעה	bekendtgørelse	N;FEM;SG	N;INDF;MASC+FEM;SG
הודעה	udmelding	הודעה	udmelding	N;FEM;SG	N;INDF;MASC+FEM;SG
הודעה	annoncering	הודעה	annoncering	N;FEM;SG	N;INDF;MASC+FEM;SG
סירב	afviste	סירב	afvise	V;MASC;SG;3;PST;ACT	V;IND;PST;FIN;ACT
סירב	nægtet	סירב	nægte	V;MASC;SG;3;PST;ACT	V;INDF;SG;PST;V.PTCP
סירב	afslået	סירב	afslå	V;MASC;SG;3;PST;ACT	V;INDF;SG;PST;V.PTCP
נבנתה	bygget	נבנה	bygge	V;FEM;SG;3;PST;MID	V;INDF;SG;PST;V.PTCP
נבנתה	opbygget	נבנה	opbygge	V;FEM;SG;3;PST;MID	V;INDF;SG;PST;V.PTCP
נבנתה	indbygget	נבנה	indbygge	V;FEM;SG;3;PST;MID	V;INDF;SG;PST;V.PTCP
נבנתה	konstrueret	נבנה	konstruere	V;FEM;SG;3;PST;MID	V;INDF;SG;PST;V.PTCP
רופא	læge	רופא	læge	N;MASC;SG	N;INDF;MASC+FEM;SG
רופא	lægen	רופא	læge	N;MASC;SG	N;DEF;MASC+FEM;SG
רופא	læge	רופא	læge	N;MASC;SG	N;INDF;MASC+FEM;SG
רופא	doktor	רופא	doktor	N;MASC;SG	N;INDF;MASC+FEM;SG
לעסוק	engagere	עסק	engagere	V;NFIN;ACT	V;NFIN;ACT
ממוקם	lokaliseret	מוקם	lokalisere	V;MASC;SG;V.PTCP;PASS	V;INDF;SG;PST;V.PTCP
ממוקם	placeret	מוקם	placere	V;MASC;SG;V.PTCP;PASS	V;INDF;SG;PST;V.PTCP
ממוקם	anbragt	מוקם	anbragt	V;MASC;SG;V.PTCP;PASS	V;INDF;SG;PST;V.PTCP
ממוקם	placeret	מוקם	placere	V;MASC;SG;V.PTCP;PASS	V;INDF;SG;PST;V.PTCP
מכתב	brev	מכתב	brev	N;MASC;SG	N;INDF;NEUT;SG
מכתב	skrivelse	מכתב	skrivelse	N;MASC;SG	N;INDF;MASC+FEM;SG
מכתב	bogstav	מכתב	bogstav	N;MASC;SG	N;INDF;NEUT;SG
קוראים	læserne	קורא	læser	N;MASC;PL	N;DEF;MASC+FEM;PL
קוראים	læsere	קורא	læser	N;MASC;PL	N;INDF;MASC+FEM;PL
בכורה	premiere	בכורה	premiere	N;FEM;SG	N;INDF;MASC+FEM;SG
בכורה	premieren	בכורה	premiere	N;FEM;SG	N;DEF;MASC+FEM;SG
כתיבה	skrivning	כתיבה	skrivning	N;FEM;SG	N;INDF;MASC+FEM;SG
כתיבה	brænding	כתיבה	brænding	N;FEM;SG	N;INDF;MASC+FEM;SG
ישראליות	israelere	ישראלי	israelere	N;FEM;PL	N;INDF;MASC+FEM;PL
זמנית	midlertidigt	זמנית	midlertidigt	ADV	ADV
זמנית	midlertidigt	זמנית	midlertidigt	ADV	ADV
חוקר	forsker	חוקר	forsker	N;MASC;SG	N;INDF;MASC+FEM;SG
חוקר	forskeren	חוקר	forsker	N;MASC;SG	N;DEF;MASC+FEM;SG
קהל	publikum	קהל	publikum	N;MASC;SG	N;INDF;NEUT;SG
קהל	målgruppe	קהל	målgruppe	N;MASC;SG	N;INDF;MASC+FEM;SG
קהל	målgruppen	קהל	målgruppe	N;MASC;SG	N;DEF;MASC+FEM;SG
קהל	flok	קהל	flok	N;MASC;SG	N;INDF;MASC+FEM;SG
קהל	publikum	קהל	publikum	N;MASC;SG	N;INDF;NEUT;SG
מחלות	sygdomme	מחלה	sygdom	N;FEM;PL	N;INDF;MASC+FEM;PL
מחלות	sygdomme	מחלה	sygdom	N;FEM;PL	N;INDF;MASC+FEM;PL
ירוק	grønt	ירוק	grøn	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
ירוק	grøn	ירוק	grøn	ADJ;MASC;SG	ADJ;INDF;MASC+FEM;SG
סטודנטים	eleverne	סטודנט	elev	N;MASC;PL	N;DEF;MASC+FEM;PL
סטודנטים	elever	סטודנט	elev	N;MASC;PL	N;INDF;MASC+FEM;PL
סטודנטים	studenter	סטודנט	student	N;MASC;PL	N;INDF;NEUT;PL
מקצוע	erhverv	מקצוע	erhverv	N;MASC;SG	N;INDF;NEUT;SG
מקצוע	profession	מקצוע	profession	N;MASC;SG	N;INDF;MASC+FEM;SG
מקצוע	besættelse	מקצוע	besættelse	N;MASC;SG	N;INDF;MASC+FEM;SG
מקצוע	erhverv	מקצוע	erhverv	N;MASC;SG	N;INDF;NEUT;SG
מקצוע	indflytning	מקצוע	indflytning	N;MASC;SG	N;INDF;MASC+FEM;SG
שיחות	samtaler	שיחה	samtale	N;FEM;PL	N;INDF;MASC+FEM;PL
ציבורי	offentlig	ציבורי	offentlig	ADJ;MASC;SG	ADJ;INDF;MASC+FEM;SG
זמרים	sangere	זמר	sangere	N;MASC;PL	N;INDF;MASC+FEM;PL
הופעה	effektivitet	הופעה	effektivitet	N;FEM;SG	N;INDF;MASC+FEM;SG
הופעה	ydelse	הופעה	ydelse	N;FEM;SG	N;INDF;MASC+FEM;SG
הופעה	ydeevne	הופעה	yde	N;FEM;SG	N;INDF;MASC+FEM;SG
הופעה	præstation	הופעה	præstation	N;FEM;SG	N;INDF;MASC+FEM;SG
הופעה	fremmøde	הופעה	fremmøde	N;FEM;SG	N;INDF;NEUT;SG
הופעה	udseende	הופעה	udseende	N;FEM;SG	N;INDF;NEUT;SG
הופעה	udseendet	הופעה	udseende	N;FEM;SG	N;DEF;NEUT;SG
הופעה	koncert	הופעה	koncert	N;FEM;SG	N;INDF;MASC+FEM;SG
הופעה	koncerten	הופעה	koncert	N;FEM;SG	N;DEF;MASC+FEM;SG
הציג	introduceret	הציג	introducere	V;MASC;SG;3;PST;ACT	V;INDF;SG;PST;V.PTCP
הציג	introducerede	הציג	introducere	V;MASC;SG;3;PST;ACT	V;IND;PST;FIN;ACT
הציג	indført	הציג	indføre	V;MASC;SG;3;PST;ACT	V;INDF;SG;PST;V.PTCP
הציג	indførte	הציג	indføre	V;MASC;SG;3;PST;ACT	V;IND;PST;FIN;ACT
עורכים	udgivere	ערך	udgiver	N;MASC;PL	N;INDF;MASC+FEM;PL
עורכים	redaktører	ערך	redaktør	N;MASC;PL	N;INDF;MASC+FEM;PL
להחליף	byt	החליף	byt	V;NFIN;ACT	V;IMP
הכנסות	indtægter	הכנסה	indtægte	N;FEM;PL	N;INDF;MASC+FEM;PL
הכנסות	indtægterne	הכנסה	indtægt	N;FEM;PL	N;DEF;MASC+FEM;PL
לאומית	nationalt	לאומי	nationalt	ADV	ADV
ביצע	udførte	ביצע	udføre	V;MASC;SG;3;PST;ACT	V;IND;PST;FIN;ACT
ביצע	udført	ביצע	udføre	V;MASC;SG;3;PST;ACT	V;INDF;SG;PST;V.PTCP
ביצע	forpligtet	ביצע	forpligte	V;MASC;SG;3;PST;ACT	V;INDF;SG;PST;V.PTCP
ביצע	begået	ביצע	begå	V;MASC;SG;3;PST;ACT	V;INDF;SG;PST;V.PTCP
ביצע	engageret	ביצע	engagere	V;MASC;SG;3;PST;ACT	V;INDF;SG;PST;V.PTCP
מקומית	lokalt	מקומית	lokalt	ADV	ADV
מקומית	lokalt	מקומית	lokalt	ADV	ADV
העלה	uploadet	העלה	upload	V;MASC;SG;3;PST;ACT	V;INDF;SG;PST;V.PTCP
העלה	overførte	העלה	overføre	V;MASC;SG;3;PST;ACT	V;IND;PST;FIN;ACT
העלה	overført	העלה	overføre	V;MASC;SG;3;PST;ACT	V;INDF;SG;PST;V.PTCP
העלה	upload	העלה	upload	V;MASC;SG;3;PST;ACT	V;IMP
העלה	overføre	העלה	overføre	V;MASC;SG;3;PST;ACT	V;NFIN;ACT
בריאות	sundhed	בריאות	sundhed	N;FEM;SG	N;INDF;MASC+FEM;SG
בריאות	helbred	בריאות	helbred	N;FEM;SG	N;INDF;NEUT;SG
כינוי	alias	כינוי	alias	N;MASC;SG	N;INDF;NEUT;SG
כינוי	dæknavn	כינוי	dæknavn	N;MASC;SG	N;INDF;NEUT;SG
כינוי	kaldenavn	כינוי	kaldenavn	N;MASC;SG	N;INDF;NEUT;SG
כינוי	øgenavn	כינוי	øgenavn	N;MASC;SG	N;INDF;NEUT;SG
כינוי	kælenavn	כינוי	kælenavn	N;MASC;SG	N;INDF;NEUT;SG
כינוי	kaldenavn	כינוי	kaldenavn	N;MASC;SG	N;INDF;NEUT;SG
כיתוב	billedtekst	כיתוב	billedtekst	N;MASC;SG	N;INDF;MASC+FEM;SG
כיתוב	overskrift	כיתוב	overskrift	N;MASC;SG	N;INDF;MASC+FEM;SG
הולך	går	הלך	gå	V;MASC;SG;V.PTCP;ACT	V;IND;PRS;FIN;ACT
תרופות	stoffer	תרופה	stof	N;FEM;PL	N;INDF;NEUT;PL
תרופות	lægemidler	תרופה	lægemiddel	N;FEM;PL	N;INDF;NEUT;PL
למנות	udnævner	None	udnævne	V;NFIN	V;IND;PRS;FIN;ACT
למנות	udnævne	None	udnævne	V;NFIN	V;NFIN;ACT
למנות	udpege	None	udpege	V;NFIN	V;NFIN;ACT
למנות	udpege	None	udpege	V;NFIN	V;NFIN;ACT
הצופים	observatørerne	הצוף	observatør	N;MASC;PL	N;DEF;MASC+FEM;PL
הצופים	observatører	הצוף	observatør	N;MASC;PL	N;INDF;MASC+FEM;PL
הצופים	iagttagere	הצוף	iagttager	N;MASC;PL	N;INDF;MASC+FEM;PL
הצופים	seere	הצוף	seer	N;MASC;PL	N;INDF;MASC+FEM;PL
הצופים	seerne	הצוף	seer	N;MASC;PL	N;DEF;MASC+FEM;PL
שעה	timen	שעה	time	N;FEM;SG	N;DEF;MASC+FEM;SG
שעה	time	שעה	time	N;FEM;SG	N;INDF;MASC+FEM;SG
שורה	streg	שורה	strige	N;FEM;SG	N;INDF;MASC+FEM;SG
שורה	linje	שורה	linje	N;FEM;SG	N;INDF;MASC+FEM;SG
שורה	linie	שורה	linie	N;FEM;SG	N;INDF;MASC+FEM;SG
שורה	ro	שורה	ro	N;FEM;SG	N;INDF;MASC+FEM;SG
שורה	række	שורה	række	N;FEM;SG	N;INDF;MASC+FEM;SG
חוקים	regler	חוק	regel	N;MASC;PL	N;INDF;MASC+FEM;PL
חוקים	bestemmelser	חוק	bestemmelse	N;MASC;PL	N;INDF;MASC+FEM;PL
חוקים	lovene	חוק	lov	N;MASC;PL	N;DEF;NEUT;PL
בכיר	højtstående	בכיר	højtstående	ADJ;MASC;SG	ADJ
כותבים	forfattere	כותב	forfatter	N;MASC;PL	N;INDF;MASC+FEM;PL
מדויק	nøjagtig	מדויק	nøjagtig	ADJ;MASC;SG	ADJ;INDF;MASC+FEM;SG
מדויק	korrekt	מדויק	korrekt	ADJ;MASC;SG	ADJ;INDF;SG
מדויק	nøjagtig	מדויק	nøjagtig	ADJ;MASC;SG	ADJ;INDF;MASC+FEM;SG
בקשת	forespørgsel	בקשה	forespørgsel	N;FEM;SG	N;INDF;MASC+FEM;SG
בקשת	anmodning	בקשה	anmodning	N;FEM;SG	N;INDF;MASC+FEM;SG
אמיתי	ægte	אמיתי	ægte	ADJ;MASC;SG	ADJ
עדות	vidneudsagn	עדות	vidneudsagn	N;FEM;SG	N;INDF;NEUT;SG
עדות	vidnesbyrd	עדות	vidnesbyrd	N;FEM;SG	N;INDF;NEUT;SG
עדות	vidneforklaring	עדות	vidneforklaring	N;FEM;SG	N;INDF;MASC+FEM;SG
טיסה	flyvning	טיסה	flyvning	N;FEM;SG	N;INDF;MASC+FEM;SG
טיסה	fly	טיסה	fly	N;FEM;SG	N;INDF;NEUT;SG
טיסה	flyvning	טיסה	flyvning	N;FEM;SG	N;INDF;MASC+FEM;SG
מטען	gods	מטען	gods	N;MASC;SG	N;INDF;NEUT;SG
מטען	last	מטען	last	N;MASC;SG	N;INDF;MASC+FEM;SG
מטען	fragt	מטען	fringe	N;MASC;SG	N;INDF;MASC+FEM;SG
מטען	bagage	מטען	bagage	N;MASC;SG	N;INDF;MASC+FEM;SG
מטען	nyttelast	מטען	nyttelast	N;MASC;SG	N;INDF;MASC+FEM;SG
מטען	oplader	מטען	oplade	N;MASC;SG	N;INDF;MASC+FEM;SG
עקרונות	principper	עיקרון	princip	N;MASC;PL	N;INDF;MASC+FEM;PL
עקרונות	principperne	עיקרון	princip	N;MASC;PL	N;DEF;MASC+FEM;PL
השתמש	anvend	השתמש	anvende	V;MASC;SG;3;PST	V;IMP
פרופיל	profil	פרופיל	profil	N;MASC;SG	N;INDF;MASC+FEM;SG
פרופיל	profilen	פרופיל	profil	N;MASC;SG	N;DEF;MASC+FEM;SG
אחרון	sidste	אחרון	sidste	ADJ;MASC;SG	ADJ
ניסו	forsøgte	ניסה	forsøge	V;PL;3;PST;ACT	V;IND;PST;FIN;ACT
ניסו	prøvede	ניסה	prøve	V;PL;3;PST;ACT	V;IND;PST;FIN;ACT
מחוזות	distrikterne	מחוז	distrikt	N;MASC;PL	N;DEF;NEUT;PL
מחוזות	kvarterer	מחוז	kvarter	N;MASC;PL	N;INDF;NEUT;PL
מחוזות	distrikter	מחוז	distrikt	N;MASC;PL	N;INDF;NEUT;PL
מחוזות	provinser	מחוז	provins	N;MASC;PL	N;INDF;MASC+FEM;PL
מחוזות	provinserne	מחוז	provins	N;MASC;PL	N;DEF;MASC+FEM;PL
מחוזות	amter	מחוז	amt	N;MASC;PL	N;INDF;NEUT;PL
מחוזות	amterne	מחוז	amt	N;MASC;PL	N;DEF;NEUT;PL
לחיות	bor	None	bo	V;NFIN	V;IND;PRS;FIN;ACT
לחיות	leve	None	leve	V;NFIN	V;NFIN;ACT
נוסד	grundlagt	נוסד	grundlægge	V;MASC;SG;3;PST;MID	V;INDF;SG;PST;V.PTCP
אזורי	regionerne	אזור	region	N;MASC;PL	N;DEF;MASC+FEM;PL
אזורי	regioner	אזור	region	N;MASC;PL	N;INDF;MASC+FEM;PL
אזורי	områder	אזור	område	N;MASC;PL	N;INDF;NEUT;PL
התקבל	modtages	התקבל	modtage	V;MASC;SG;3;PST	V;NFIN;PASS
התקבל	modtog	התקבל	modtage	V;MASC;SG;3;PST	V;IND;PST;FIN;ACT
התקבל	modtaget	התקבל	modtage	V;MASC;SG;3;PST	V;INDF;SG;PST;V.PTCP
התקבל	accepteret	התקבל	acceptere	V;MASC;SG;3;PST	V;INDF;SG;PST;V.PTCP
התקבל	accepterede	התקבל	acceptere	V;MASC;SG;3;PST	V;IND;PST;FIN;ACT
התקבל	godtaget	התקבל	godtage	V;MASC;SG;3;PST	V;INDF;SG;PST;V.PTCP
ריכוז	koncentration	ריכוז	koncentration	N;MASC;SG	N;INDF;MASC+FEM;SG
הוענק	ydet	הוענק	yde	V;MASC;SG;3;PST;PASS	V;INDF;SG;PST;V.PTCP
הוענק	tildelt	הוענק	tildele	V;MASC;SG;3;PST;PASS	V;INDF;SG;PST;V.PTCP
הוענק	bevilget	הוענק	bevilge	V;MASC;SG;3;PST;PASS	V;INDF;SG;PST;V.PTCP
