par	za	par	za		
vietne	stránka	vietne	stránka	N;NOM;FEM;SG	N;NOM;FEM;SG
vietne	lokalita	vietne	lokalita	N;NOM;FEM;SG	N;NOM;FEM;SG
vietne	mieste	vietne	miesto	N;NOM;FEM;SG	N;NOM;NEUT;SG
vietne	miesto	vietne	miesto	N;NOM;FEM;SG	N;NOM;NEUT;SG
paliek	ostáva	palikt	ostávať	V;FH;IND;3;POS;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
paliek	zostáva	palikt	zostávať	V;FH;IND;3;POS;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
paliek	zotrvať	palikt	zotrvať	V;FH;IND;3;POS;PRS;FIN;ACT	V;PFV;POS;NFIN
paliek	zostane	palikt	zostať	V;FH;IND;3;POS;PRS;FIN;ACT	V;PFV;IND;SG;3;POS;PRS;FIN
paliek	ostáva	palikt	ostávať	V;FH;IND;3;POS;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
paliek	ostane	palikt	ostať	V;FH;IND;3;POS;PRS;FIN;ACT	V;PFV;IND;SG;3;POS;PRS;FIN
četri	štyria	četri	štyri	NUM;NOM;MASC;PL	NUM;ANIM;NOM;MASC;PL
četri	štyri	četri	štyri	NUM;NOM;MASC;PL	NUM;INAN;NOM;MASC;PL
konferences	konferencie	konference	konferencia	N;NOM;FEM;PL	N;NOM;FEM;PL
dod	dáva	dot	dávať	V;FH;IND;3;POS;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
dod	dať	dot	dať	V;FH;IND;3;POS;PRS;FIN;ACT	V;POS;NFIN
projekts	projekt	projekts	projekt	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
pētījumi	štúdie	pētījums	štúdia	N;NOM;MASC;PL	N;NOM;NEUT;PL
pētījumi	výskumy	pētījums	výskum	N;NOM;MASC;PL	N;INAN;NOM;MASC;PL
brāļi	súrodenci	brālis	súrodenec	N;NOM;MASC;PL	N;ANIM;NOM;MASC;PL
brāļi	bratia	brālis	brat	N;NOM;MASC;PL	N;ANIM;NOM;MASC;PL
vienlaicīgi	zároveň	vienlaicīgi	zároveň	ADV	ADV
vienlaicīgi	simultánne	vienlaicīgi	simultánne	ADV	ADV
vienlaicīgi	súčasne	vienlaicīgi	súčasne	ADV	ADV
vienlaicīgi	súbežne	vienlaicīgi	súbežne	ADV	ADV
izskatās	vyzerá	izskatīties	vyzerať	V;FH;IND;3;POS;REFL;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
tehnoloģiju	technológiu	tehnoloģija	technológia	N;ACC;FEM;SG	N;ACC;FEM;SG
vada	jazdí	vadīt	jazdiť	V;FH;IND;3;POS;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
vada	poháňa	vadīt	poháň	V;FH;IND;3;POS;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
malas	hrany	mala	hrana	N;NOM;FEM;PL	N;NOM;FEM;PL
malas	hrany	mala	hrana	N;NOM;FEM;PL	N;NOM;FEM;PL
virsnieks	úradník	virsnieks	úradník	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
virsnieks	dôstojník	virsnieks	dôstojník	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
virsnieks	strážnik	virsnieks	strážnik	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
struktūra	konštrukcia	struktūra	konštrukcia	N;NOM;FEM;SG	N;NOM;FEM;SG
struktūra	štruktúra	struktūra	štruktúra	N;NOM;FEM;SG	N;NOM;FEM;SG
centrālā	centrálna	centrāla	centrálny	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
centrālā	stredná	centrāla	stredný	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
centrālā	centrálny	centrāla	centrálny	ADJ;NOM;FEM;SG	ADJ;INAN;NOM;MASC;SG
jūnija	júna	jūnijs	jún	N;GEN;MASC;SG	N;INAN;GEN;MASC;SG
zinātnieki	učenci	zinātnieks	učenie	N;NOM;MASC;PL	N;ANIM;NOM;MASC;PL
zinātnieki	vedci	zinātnieks	vedci	N;NOM;MASC;PL	N;ANIM;NOM;MASC;PL
iestādes	autority	iestāde	autorita	N;NOM;FEM;PL	N;INAN;NOM;MASC;PL
iestādes	úrady	iestāde	úrad	N;NOM;FEM;PL	N;INAN;NOM;MASC;PL
iestādes	orgány	iestāde	orgán	N;NOM;FEM;PL	N;INAN;NOM;MASC;PL
iestādes	inštitúcie	iestāde	inštitúcia	N;NOM;FEM;PL	N;NOM;FEM;PL
kreisais	ľavá	kreiss	ľavý	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
kreisais	ľavé	kreiss	ľavý	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
kreisais	ľavý	kreiss	ľavý	ADJ;NOM;MASC;SG	ADJ;ANIM;NOM;MASC;SG
lietus	dážď	lietus	dážď	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
mazuļi	mláďatá	mazulis	mláďatý	N;NOM;MASC;PL	N;NOM;NEUT;PL
ādas	kože	āda	koža	N;NOM;FEM;PL	N;NOM;FEM;PL
ķermenis	tele	ķermenis	telo	N;NOM;MASC;SG	N;NOM;NEUT;SG
ķermenis	orgán	ķermenis	orgán	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
ķermenis	telo	ķermenis	telo	N;NOM;MASC;SG	N;NOM;NEUT;SG
kods	kód	kods	kód	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
kods	kod	kods	kod	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
enerģija	energia	enerģija	energia	N;NOM;FEM;SG	N;NOM;FEM;SG
enerģija	energy	enerģija	energ	N;NOM;FEM;SG	N;NOM;FEM;SG
enerģija	energetika	enerģija	energetika	N;NOM;FEM;SG	N;NOM;FEM;SG
metodes	spôsoby	metode	spôsob	N;NOM;FEM;PL	N;INAN;NOM;MASC;PL
metodes	metódy	metode	metóda	N;NOM;FEM;PL	N;NOM;FEM;PL
ļāva	umožnilo	ļaut	umožniť	V;FH;IND;3;POS;PST;FIN;ACT	V;PFV;NEUT;SG;POS;PST;V.PTCP
atkārtoti	opakovane	atkārtoti	opakovane	ADV	ADV
līmenis	tier	līmenis	tier	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
līmenis	level	līmenis	levieť	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
līmenis	úroveň	līmenis	úroveň	N;NOM;MASC;SG	N;NOM;FEM;SG
līmenis	hladina	līmenis	hladina	N;NOM;MASC;SG	N;NOM;FEM;SG
jurists	právnik	jurists	právnik	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
jurists	advokát	jurists	advokát	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
dzimšanas	narodenie	dzimšana	narodenie	N;NOM;FEM;SG	N;NOM;NEUT;SG
dzimšanas	pôrod	dzimšana	pôrod	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
modelis	model	modelis	model	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
modelis	vzor	modelis	vzor	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
modelis	modelka	modelis	modelka	N;NOM;MASC;SG	N;NOM;FEM;SG
simbols	symbol	simbols	symbol	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
cieta	trpela	ciest	trpieť	V;FH;IND;3;POS;PST;FIN;ACT	V;IPFV;FEM;SG;POS;PST;V.PTCP
cieta	trpel	ciest	trpel	V;FH;IND;3;POS;PST;FIN;ACT	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP
cieta	utrpelo	ciest	utrpieť	V;FH;IND;3;POS;PST;FIN;ACT	V;PFV;NEUT;SG;POS;PST;V.PTCP
cieta	utrpeli	ciest	utrpieť	V;FH;IND;3;POS;PST;FIN;ACT	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP
cieta	utrpel	ciest	utrpieť	V;FH;IND;3;POS;PST;FIN;ACT	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
cieta	trpeli	ciest	trpieť	V;FH;IND;3;POS;PST;FIN;ACT	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP
ilgst	vydrží	ilgt	vydržať	V;FH;IND;3;POS;PRS;FIN;ACT	V;PFV;IND;SG;3;POS;PRS;FIN
ilgst	trvá	ilgt	trvať	V;FH;IND;3;POS;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
kompānijas	firmy	kompānija	firma	N;NOM;FEM;PL	N;NOM;FEM;PL
kompānijas	spoločnosti	kompānija	spoločnosť	N;NOM;FEM;PL	N;NOM;FEM;PL
ekspedīcija	expedícia	ekspedīcija	expedícia	N;NOM;FEM;SG	N;NOM;FEM;SG
īpašnieks	majiteľ	īpašnieks	majiteľ	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
īpašnieks	majiteľka	īpašnieks	majiteľka	N;NOM;MASC;SG	N;NOM;FEM;SG
īpašnieks	vlastník	īpašnieks	vlastník	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
īpašnieks	držiteľ	īpašnieks	držiteľ	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
īpašnieks	držiak	īpašnieks	držiak	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
kustība	návrh	kustība	návrh	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
kustība	pohyb	kustība	pohyb	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
kustība	presun	kustība	presun	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
kustība	premiestňovanie	kustība	premiestňovanie	N;NOM;FEM;SG	N;NOM;NEUT;SG
kustība	pohyb	kustība	pohyb	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
kustība	hnutie	kustība	hnutie	N;NOM;FEM;SG	N;NOM;NEUT;SG
brīvi	slobodne	brīvi	slobodne	ADV	ADV
brīvi	voľne	brīvi	voľne	ADV	ADV
brīvi	plynule	brīvi	plynule	ADV	ADV
gāzes	plyny	gāze	plyn	N;NOM;FEM;PL	N;INAN;NOM;MASC;PL
saruna	konverzácia	saruna	konverzácia	N;NOM;FEM;SG	N;NOM;FEM;SG
saruna	rozhovor	saruna	rozhovor	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
noteikumi	pravidlá	noteikums	pravidlo	N;NOM;MASC;PL	N;NOM;NEUT;PL
noteikumi	predpisy	noteikums	predpis	N;NOM;MASC;PL	N;INAN;NOM;MASC;PL
noteikumi	pravidla	noteikums	pravidlo	N;NOM;MASC;PL	N;NOM;NEUT;PL
noteikumi	ustanovenia	noteikums	ustanovenie	N;NOM;MASC;PL	N;NOM;NEUT;PL
noteikumi	rezervy	noteikums	rezerva	N;NOM;MASC;PL	N;NOM;FEM;PL
pašvaldības	obce	pašvaldība	obec	N;NOM;FEM;PL	N;NOM;FEM;PL
eiro	eurá	eiro	euro	N	N;NOM;FEM;PL
eiro	eurá	eiro	euro	N	N;NOM;FEM;PL
dziedātājs	spevák	dziedātājs	spevák	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
dziedātājs	speváčka	dziedātājs	speváčka	N;NOM;MASC;SG	N;NOM;FEM;SG
dievs	boh	dievs	boh	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
satiksmes	premávka	satiksme	premávka	N;NOM;FEM;SG	N;NOM;FEM;SG
satiksmes	doprava	satiksme	doprava	N;NOM;FEM;SG	N;NOM;FEM;SG
dzīvniekiem	zvieratám	dzīvnieks	zviera	N;DAT;MASC;PL	N;DAT;NEUT;PL
attīstība	rozvoj	attīstība	rozvoj	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
attīstība	vývoj	attīstība	vývoj	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
attīstība	evolúcia	attīstība	evolúcia	N;NOM;FEM;SG	N;NOM;FEM;SG
attīstība	vývoj	attīstība	vývoj	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
attīstība	vývoj	attīstība	vývoj	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
vispirms	najprv	vispirms	najprv	ADV	ADV
iepriekšējā	predošlý	iepriekšējs	predošlý	ADJ;NOM;FEM;SG	ADJ;ANIM;NOM;MASC;SG
iepriekšējā	predchádzajúci	iepriekšējs	predchádzajúci	ADJ;NOM;FEM;SG	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;ACT
iepriekšējā	predošlé	iepriekšējs	predošlý	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
iepriekšējā	predchádzajúca	iepriekšējs	predchádzajúci	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;ACT
iepriekšējā	predchádzajúce	iepriekšējs	predchádzajúci	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;ACT
parka	parku	parks	park	N;GEN;MASC;SG	N;INAN;GEN;MASC;SG
darboties	prevádzkovať	darboties	prevádzkovať	V;POS;REFL;NFIN	V;IPFV;POS;NFIN
darboties	operovať	darboties	operovať	V;POS;REFL;NFIN	V;IPFV;POS;NFIN
darboties	obsluhovať	darboties	obsluhovať	V;POS;REFL;NFIN	V;IPFV;POS;NFIN
līderis	vodca	līderis	vodca	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
līderis	líder	līderis	líder	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
klases	triedy	klase	trieda	N;NOM;FEM;PL	N;NOM;FEM;PL
veidnes	šablóny	veidne	šablón	N;NOM;FEM;PL	N;INAN;NOM;MASC;PL
veidnes	formy	veidne	forma	N;NOM;FEM;PL	N;NOM;FEM;PL
veidnes	formy	veidne	forma	N;NOM;FEM;PL	N;NOM;FEM;PL
matemātiķis	matematik	matemātiķis	matematik	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
meitas	dcéry	meita	dcéra	N;NOM;FEM;PL	N;NOM;FEM;PL
pašvaldība	samospráva	pašvaldība	samosprávať	N;NOM;FEM;SG	N;NOM;FEM;SG
pašvaldība	obec	pašvaldība	obec	N;NOM;FEM;SG	N;NOM;FEM;SG
profesionāls	odborná	profesionāls	odborný	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
profesionāls	profesionálny	profesionāls	profesionálny	ADJ;NOM;MASC;SG	ADJ;ANIM;NOM;MASC;SG
profesionāls	profesionálna	profesionāls	profesionálny	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
platums	šírka	platums	šírka	N;NOM;MASC;SG	N;NOM;FEM;SG
platums	šírka	platums	šírka	N;NOM;MASC;SG	N;NOM;FEM;SG
vairums	väčšina	vairums	väčšina	N;NOM;MASC;SG	N;NOM;FEM;SG
prēmijas	bonusy	prēmija	bonus	N;NOM;FEM;PL	N;INAN;NOM;MASC;PL
prēmijas	prémie	prēmija	prémieť	N;NOM;FEM;PL	N;NOM;FEM;PL
prēmijas	prémie	prēmija	prémieť	N;NOM;FEM;PL	N;NOM;FEM;PL
statistika	štatistika	statistika	štatistika	N;NOM;FEM;SG	N;NOM;FEM;SG
statistika	štatistika	statistika	štatistika	N;NOM;FEM;SG	N;NOM;FEM;SG
zāle	tráva	zāle	tráva	N;NOM;FEM;SG	N;NOM;FEM;SG
amats	funkcia	amats	funkcia	N;NOM;MASC;SG	N;NOM;FEM;SG
amats	poloha	amats	poloha	N;NOM;MASC;SG	N;NOM;FEM;SG
amats	postavenie	amats	postavenie	N;NOM;MASC;SG	N;NOM;NEUT;SG
amats	pozícia	amats	pozícia	N;NOM;MASC;SG	N;NOM;FEM;SG
amats	príspevok	amats	príspevok	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
amats	pošta	amats	pošta	N;NOM;MASC;SG	N;NOM;FEM;SG
amats	post	amats	post	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
februāra	februára	februāris	február	N;GEN;MASC;SG	N;INAN;GEN;MASC;SG
paralēli	súbežne	paralēli	súbežne	ADV	ADV
paralēli	paralelne	paralēli	paralelne	ADV	ADV
balta	biela	balta	biely	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
balta	biely	balta	biely	ADJ;NOM;FEM;SG	ADJ;ANIM;NOM;MASC;SG
balta	biele	balta	biely	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
izskats	vzhľad	izskats	vzhľad	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
pulkvedis	plukovník	pulkvedis	plukovník	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
pašreizējais	súčasné	pašreizējs	súčasný	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
pašreizējais	aktuálna	pašreizējs	aktuálny	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
pašreizējais	súčasný	pašreizējs	súčasný	ADJ;NOM;MASC;SG	ADJ;ANIM;NOM;MASC;SG
pašreizējais	aktuálny	pašreizējs	aktuálny	ADJ;NOM;MASC;SG	ADJ;INAN;NOM;MASC;SG
pašreizējais	prítomná	pašreizējs	prítomný	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
pašreizējais	prítomný	pašreizējs	prítomný	ADJ;NOM;MASC;SG	ADJ;ANIM;NOM;MASC;SG
vienlaikus	simultánne	vienlaikus	simultánne	ADV	ADV
vienlaikus	zároveň	vienlaikus	zároveň	ADV	ADV
vienlaikus	simultánne	vienlaikus	simultánne	ADV	ADV
vienlaikus	súčasne	vienlaikus	súčasne	ADV	ADV
vienlaikus	súbežne	vienlaikus	súbežne	ADV	ADV
žurnālists	novinárka	žurnālists	novinárka	N;NOM;MASC;SG	N;NOM;FEM;SG
žurnālists	novinár	žurnālists	novinár	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
tīmekļa	web	tīmeklis	web	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
tīmekļa	webe	tīmeklis	wiaba	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
masas	hmotností	masa	hmotnosť	N;NOM;FEM;PL	N;NOM;FEM;PL
masas	hmotnosti	masa	hmotnosť	N;NOM;FEM;PL	N;NOM;FEM;PL
masas	masy	masa	masy	N;NOM;FEM;PL	N;NOM;FEM;PL
piemērs	príklad	piemērs	príklad	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
praktiski	prakticky	praktiski	prakticky	ADV	ADV
praktiski	prakticky	praktiski	prakticky	ADV	ADV
neliels	mierna	neliels	mierny	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
vajadzētu	malo	vajadzēt	mať	V;COND;POS;FIN;ACT	V;IPFV;NEUT;SG;POS;PST;V.PTCP
augstu	vysoko	augstu	vysoko	ADV	ADV
teksts	text	teksts	text	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
iekārtas	zariadenia	iekārta	zariadenie	N;NOM;FEM;PL	N;NOM;NEUT;PL
iekārtas	stroje	iekārta	stroj	N;NOM;FEM;PL	N;INAN;NOM;MASC;PL
iekārtas	inštalácie	iekārta	inštalácia	N;NOM;FEM;PL	N;NOM;FEM;PL
iekārtas	zariadenia	iekārta	zariadenie	N;NOM;FEM;PL	N;NOM;NEUT;PL
iekārtas	prevádzky	iekārta	prevádzka	N;NOM;FEM;PL	N;NOM;FEM;PL
ģitāra	gitara	ģitāra	gitaer	N;NOM;FEM;SG	N;NOM;FEM;SG
veiksmīgi	úspešne	veiksmīgi	úspešne	ADV	ADV
fakultātes	fakulty	fakultāte	fakulta	N;NOM;FEM;PL	N;NOM;FEM;PL
fakultātes	fakulty	fakultāte	fakulta	N;NOM;FEM;PL	N;NOM;FEM;PL
priekšā	dopredu	priekšā	dopredu	ADV	ADV
priekšā	vpred	priekšā	vpred	ADV	ADV
operas	opery	opera	oper	N;NOM;FEM;PL	N;NOM;FEM;PL
papildu	extra	papildu	extra	N	N;INAN;NOM;MASC;SG
tilta	mosta	tilts	most	N;GEN;MASC;SG	N;INAN;GEN;MASC;SG
rezerves	rezervy	rezerve	rezerva	N;NOM;FEM;PL	N;NOM;FEM;PL
rezerves	rezervy	rezerve	rezerva	N;NOM;FEM;PL	N;NOM;FEM;PL
runā	hovoriť	runāt	hovoriť	V;FH;IND;2;POS;PRS;FIN;ACT	V;IPFV;POS;NFIN
kvalifikācijas	kvalifikácie	kvalifikācija	kvalifikácia	N;NOM;FEM;PL	N;NOM;FEM;PL
kvalifikācijas	kvalifikácie	kvalifikācija	kvalifikácia	N;NOM;FEM;PL	N;NOM;FEM;PL
versijas	verzie	versija	verzia	N;NOM;FEM;PL	N;NOM;FEM;PL
apraksts	popis	apraksts	popis	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
apraksts	opis	apraksts	opis	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
biedrība	asociácia	biedrība	asociácia	N;NOM;FEM;SG	N;NOM;FEM;SG
biedrība	združenie	biedrība	združenie	N;NOM;FEM;SG	N;NOM;NEUT;SG
uzdevums	poslanie	uzdevums	poslanie	N;NOM;MASC;SG	N;NOM;NEUT;SG
uzdevums	úloha	uzdevums	úloha	N;NOM;MASC;SG	N;NOM;FEM;SG
skaitlis	číslo	skaitlis	číslo	N;NOM;MASC;SG	N;NOM;NEUT;SG
skaitlis	počet	skaitlis	počet	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
skaitlis	čislo	skaitlis	čislo	N;NOM;MASC;SG	N;NOM;NEUT;SG
paraksts	podpis	paraksts	podpis	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
sērija	séria	sērija	séria	N;NOM;FEM;SG	N;NOM;FEM;SG
sērija	rad	sērija	rad	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
sērija	séria	sērija	séria	N;NOM;FEM;SG	N;NOM;FEM;SG
kristus	krista	krists	kristus	N;ACC;MASC;SG	N;ANIM;ACC;MASC;SG
platības	plochy	platība	plocha	N;NOM;FEM;PL	N;NOM;FEM;PL
platības	oblasti	platība	oblasť	N;NOM;FEM;PL	N;NOM;FEM;PL
ietekme	dosah	ietekme	dosah	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
ietekme	vplyv	ietekme	vplyv	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
ietekme	náraz	ietekme	náraz	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
ietekme	ovplyvnenie	ietekme	ovplyvnenie	N;NOM;FEM;SG	N;NOM;NEUT;SG
ietekme	ovplyvňovanie	ietekme	ovplyvňovanie	N;NOM;FEM;SG	N;NOM;NEUT;SG
ietekme	vplyv	ietekme	vplyv	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
ietekme	efekt	ietekme	efekt	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
ietekme	účinok	ietekme	účinok	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
ietekme	vplyv	ietekme	vplyv	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
vēsturi	históriu	vēsture	história	N;ACC;FEM;SG	N;ACC;FEM;SG
notikumi	podujatia	notikums	podujatie	N;NOM;MASC;PL	N;NOM;NEUT;PL
notikumi	udalosti	notikums	udalosť	N;NOM;MASC;PL	N;NOM;FEM;PL
tomass	thomas	tomass	thomas	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
tomass	tomáš	tomass	tomať	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
uzņēmumi	podniky	uzņēmums	podnik	N;NOM;MASC;PL	N;INAN;NOM;MASC;PL
uzņēmumi	firmy	uzņēmums	firma	N;NOM;MASC;PL	N;NOM;FEM;PL
uzņēmumi	podniky	uzņēmums	podnik	N;NOM;MASC;PL	N;INAN;NOM;MASC;PL
uzņēmumi	firmy	uzņēmums	firma	N;NOM;MASC;PL	N;NOM;FEM;PL
uzņēmumi	spoločnosti	uzņēmums	spoločnosť	N;NOM;MASC;PL	N;NOM;FEM;PL
uzņēmumi	prevádzky	uzņēmums	prevádzka	N;NOM;MASC;PL	N;NOM;FEM;PL
uzņēmumi	podniky	uzņēmums	podnik	N;NOM;MASC;PL	N;INAN;NOM;MASC;PL
acis	oči	acs	oko	N;NOM;FEM;PL	N;NOM;NEUT;PL
acis	očká	acs	očko	N;NOM;FEM;PL	N;NOM;NEUT;PL
ieguvēji	víťazi	ieguvēt	víťaz	N;NOM;MASC;PL	N;ANIM;NOM;MASC;PL
atmosfēras	atmosféry	atmosfēra	atmosféra	N;NOM;FEM;PL	N;NOM;FEM;PL
līdzīga	podobné	līdzīga	podobný	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
līdzīga	podobná	līdzīga	podobný	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
līdzīga	podobný	līdzīga	podobný	ADJ;NOM;FEM;SG	ADJ;ANIM;NOM;MASC;SG
izraisīja	vyprovokoval	izraisīt	vyprovokovať	V;FH;IND;3;POS;PST;FIN;ACT	V;ANIM;MASC;SG;POS;PST;V.PTCP
literatūra	literatúra	literatūra	literatúra	N;NOM;FEM;SG	N;NOM;FEM;SG
literatūra	bibliografia	literatūra	bibliografia	N;NOM;FEM;SG	N;NOM;FEM;SG
pakāpeniski	postupne	pakāpeniski	postupne	ADV	ADV
flotes	flotily	flote	flotil	N;NOM;FEM;PL	N;NOM;FEM;PL
flotes	flotily	flote	flotil	N;NOM;FEM;PL	N;NOM;FEM;PL
piedalījusies	zúčastnila	piedalīties	zúčastniť	V;PFV;NOM;INDF;FEM;SG;REFL;PST;V.PTCP	V;PFV;FEM;SG;POS;PST;V.PTCP
pietiekami	dosť	pietiekami	dosť	ADV	ADV
kopienas	spoločenstvá	kopiena	spoločenstvo	N;NOM;FEM;PL	N;NOM;NEUT;PL
kopienas	komunity	kopiena	komunita	N;NOM;FEM;PL	N;NOM;FEM;PL
kopienas	spoločenstva	kopiena	spoločenstvo	N;NOM;FEM;PL	N;NOM;NEUT;PL
augi	rastliny	augs	rastlina	N;NOM;MASC;PL	N;NOM;FEM;PL
augi	bylinky	augs	bylinka	N;NOM;MASC;PL	N;NOM;FEM;PL
apvienības	združenia	apvienība	združenie	N;NOM;FEM;PL	N;NOM;NEUT;PL
apvienības	asociácie	apvienība	asociácia	N;NOM;FEM;PL	N;NOM;FEM;PL
apvienības	združení	apvienība	združenie	N;NOM;FEM;PL	N;NOM;NEUT;PL
apvienības	spojenectvá	apvienība	spojenectvo	N;NOM;FEM;PL	N;NOM;NEUT;PL
apvienības	aliancie	apvienība	aliancia	N;NOM;FEM;PL	N;NOM;FEM;PL
raksturīgs	typický	raksturīgs	typický	ADJ;NOM;MASC;SG	ADJ;ANIM;NOM;MASC;SG
raksturīgs	typická	raksturīgs	typický	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
raksturīgs	typické	raksturīgs	typický	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
pakāpes	známky	pakāpe	známka	N;NOM;FEM;PL	N;NOM;FEM;PL
pakāpes	stupne	pakāpe	stupeň	N;NOM;FEM;PL	N;INAN;NOM;MASC;PL
minēts	spomenul	minēt	spomenúť	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
minēts	spomenula	minēt	spomenúť	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;PFV;FEM;SG;POS;PST;V.PTCP
uzvārds	priezvisko	uzvārds	priezvisko	N;NOM;MASC;SG	N;NOM;NEUT;SG
baltā	biela	balts	biely	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
baltā	biely	balts	biely	ADJ;NOM;FEM;SG	ADJ;ANIM;NOM;MASC;SG
baltā	biele	balts	biely	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
