dan	in	dan	in	CONJ	CONJ
menciptakan	ustvarja	menciptakan	ustvarjati	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN
menciptakan	ustvari	menciptakan	ustvariti	V;SG;ACT	V;PFV;IND;SG;3;PRS;FIN
teluk	zalivu	teluk	zaliv	N;SG	N;DAT;MASC;SG
teluk	zaliv	teluk	zaliv	N;SG	N;NOM;MASC;SG
teluk	zaliv	teluk	zaliv	N;SG	N;NOM;MASC;SG
difusi	razširjanje	difusi	razširjanje	N;SG	N;NOM;NEUT;SG
jasa	storitev	jasa	storitev	N;SG	N;NOM;FEM;SG
jasa	servis	jasa	servis	N;SG	N;NOM;MASC;SG
membuka	odpre	menbuka	odpreti	V;SG;ACT	V;PFV;IND;SG;3;PRS;FIN
swasta	zasebno	swasta	zaseben	ADJ;SG	ADJ;NOM;NEUT;SG
swasta	zasebno	swasta	zaseben	ADJ;SG	ADJ;NOM;NEUT;SG
swasta	zasebna	swasta	zaseben	ADJ;SG	ADJ;NOM;FEM;SG
swasta	zasebnega	swasta	zaseben	ADJ;SG	ADJ;GEN;NEUT;SG
swasta	zasebni	swasta	zaseben	ADJ;SG	ADJ;NOM;MASC;SG
bakar	bakar	bakar	bakar	N;SG;ACT	N;NOM;FEM;SG
pegunungan	gorovje	pegunungan	gorovje	N;SG	N;NOM;NEUT;SG
pegunungan	gora	pegunungan	gora	N;SG	N;NOM;FEM;SG
pegunungan	planina	pegunungan	planina	N;SG	N;NOM;FEM;SG
pegunungan	goro	pegunungan	gora	N;SG	N;ACC;FEM;SG
kelahiran	rojstvo	kelahiran	rojstvo	N;SG	N;NOM;NEUT;SG
bendera	označitev	bendera	označitev	N;SG	N;NOM;FEM;SG
bendera	zastava	bendera	zastava	N;SG	N;NOM;FEM;SG
bendera	zastavo	bendera	zastava	N;SG	N;ACC;FEM;SG
pelayanan	storitev	penlayanan	storitev	N;SG	N;NOM;FEM;SG
pelayanan	servis	penlayanan	servis	N;SG	N;NOM;MASC;SG
pelayanan	ministrstvo	penlayanan	ministrstvo	N;SG	N;NOM;NEUT;SG
fitur	lastnost	fitur	lastnost	N;SG	N;NOM;FEM;SG
fitur	značilnost	fitur	značilnost	N;SG	N;NOM;FEM;SG
aplikasi	zahtevek	aplikasi	zahtevek	N;SG	N;NOM;MASC;SG
aplikasi	vloga	aplikasi	vloga	N;SG	N;NOM;FEM;SG
aplikasi	app	aplikasi	app	N;SG	N;NOM;MASC;SG
aplikasi	aplikacija	aplikasi	aplikacija	N;SG	N;NOM;FEM;SG
aplikasi	aplikaciji	aplikasi	aplikacija	N;SG	N;DAT;FEM;SG
aplikasi	aplikacijo	aplikasi	aplikacija	N;SG	N;ACC;FEM;SG
tersedia	razpoložljivi	tersedia	razpoložljiv	ADJ;SG	ADJ;NOM;MASC;SG
tersedia	razpoložljiva	tersedia	razpoložljiv	ADJ;SG	ADJ;NOM;FEM;SG
kemenangan	zmaga	kemenangan	zmaga	N;SG	N;NOM;FEM;SG
kemenangan	zmago	kemenangan	zmaga	N;SG	N;ACC;FEM;SG
kemenangan	zmagoslavje	kemenangan	zmagoslavje	N;SG	N;NOM;NEUT;SG
sipil	civilno	sipil	civilen	ADJ;SG	ADJ;NOM;NEUT;SG
sipil	civilna	sipil	civilen	ADJ;SG	ADJ;NOM;FEM;SG
sipil	civilno	sipil	civilen	ADJ;SG	ADJ;NOM;NEUT;SG
sipil	civilni	sipil	civilen	ADJ;SG	ADJ;NOM;MASC;SG
sipil	civilna	sipil	civilen	ADJ;SG	ADJ;NOM;FEM;SG
sipil	državljanska	sipil	državljanski	ADJ;SG	ADJ;NOM;FEM;SG
artinya	pomen	arti	pomen	N;SG	N;NOM;MASC;SG
misi	misija	misi	misija	N;SG	N;NOM;FEM;SG
misi	misijo	misi	misiti	N;SG	N;ACC;FEM;SG
misi	poslanstvo	misi	poslanstvo	N;SG	N;NOM;NEUT;SG
misi	naloga	misi	naloga	N;SG	N;NOM;FEM;SG
satelit	satelit	satelit	satelit	N;SG	N;NOM;MASC;SG
kejadian	pojav	kejadian	pojav	N;SG	N;NOM;MASC;SG
kejadian	incident	kejadian	incident	N;SG	N;NOM;MASC;SG
sukses	uspešen	sukses	uspešen	ADJ;SG	ADJ;NOM;INDF;MASC;SG
sukses	uspešna	sukses	uspešen	ADJ;SG	ADJ;NOM;FEM;SG
massa	mafija	massa	mafija	N	N;NOM;FEM;SG
massa	drhal	massa	drhati	N	N;NOM;NEUT;SG
massa	množice	massa	množica	N	N;NOM;FEM;PL
massa	mase	massa	masa	N	N;NOM;FEM;PL
massa	massa	massa	massa	N	N;NOM;MASC;SG
massa	maso	massa	masa	N	N;ACC;FEM;SG
massa	mase	massa	masa	N	N;NOM;FEM;PL
massa	mass	massa	mass	N	N;NOM;MASC;SG
massa	masa	massa	mas	N	N;NOM;FEM;SG
jawab	odgovor	jawab	odgovor	N;SG;ACT	N;NOM;MASC;SG
petani	kmet	petani	kmet	N;SG	N;NOM;MASC;SG
petani	kmetica	petani	kmetica	N;SG	N;NOM;FEM;SG
petani	kmeta	petani	kmet	N;SG	N;ACC;MASC;SG
petani	kmet	petani	kmet	N;SG	N;NOM;MASC;SG
petani	farmer	petani	farmera	N;SG	N;NOM;MASC;SG
bar	bari	bar	bar	N	N;NOM;MASC;PL
bar	rešetke	bar	rešetek	N	N;ACC;MASC;PL
bar	bare	bar	bar	N	N;ACC;MASC;PL
bar	palice	bar	palica	N	N;NOM;FEM;PL
bar	bar	bar	bar	N	N;NOM;MASC;SG
membunuh	ubil	menbunuh	ubiti	V;SG;ACT	V;PFV;MASC;SG;V.PTCP
berkata	pove	berkata	povedati	V;SG;ACT	V;PFV;IND;SG;3;PRS;FIN
berkata	pravi	berkata	praviti	V;SG;ACT	V;IND;SG;3;PRS;FIN
nominasi	nominacijo	nominasi	nominacija	N;SG	N;ACC;FEM;SG
desain	zasnova	desain	zasnova	N;SG	N;NOM;FEM;SG
desain	oblikovanje	desain	oblikovanje	N;SG	N;NOM;NEUT;SG
desain	dizajn	desain	dizajno	N;SG	N;NOM;MASC;SG
dibuka	odpre	dibuka	odpreti	V;SG;PASS	V;PFV;IND;SG;3;PRS;FIN
puncak	top	puncak	top	N;SG	N;NOM;MASC;SG
puncak	vrh	puncak	vrh	N;SG	N;NOM;MASC;SG
puncak	vrh	puncak	vrh	N;SG	N;NOM;MASC;SG
insting	instinkt	insting	instinkt	N;SG	N;NOM;MASC;SG
insting	nagon	insting	nagon	N;SG	N;NOM;MASC;SG
insting	instinkt	insting	instinkt	N;SG	N;NOM;MASC;SG
profil	profil	profil	profiti	N;SG	N;NOM;MASC;SG
profil	profiliranje	profil	profiliranje	N;SG	N;NOM;NEUT;SG
system	sistem	system	sistem	N	N;NOM;MASC;SG
pembagian	razdelek	penbagian	razdelek	N;SG	N;NOM;MASC;SG
pembagian	delitev	penbagian	delitev	N;SG	N;NOM;FEM;SG
pembagian	deljenje	penbagian	deljenje	N;SG	N;NOM;NEUT;SG
pembagian	oddelek	penbagian	oddelek	N;SG	N;NOM;MASC;SG
pembagian	divizija	penbagian	divizija	N;SG	N;NOM;FEM;SG
tindakan	akcija	tindakan	akcija	N;SG	N;NOM;FEM;SG
tindakan	dejanje	tindakan	dejanje	N;SG	N;NOM;NEUT;SG
tindakan	ukrepanje	tindakan	ukrepanje	N;SG	N;NOM;NEUT;SG
currentclub	currentclub	currentclub	currentclub	N	N;DAT;MASC;SG
sekretaris	sekretarja	sekretaris	sekretar	N;SG	N;NOM;MASC;SG
sekretaris	tajnik	sekretaris	tajnik	N;SG	N;NOM;MASC;SG
sekretaris	sekretarka	sekretaris	sekretarka	N;SG	N;NOM;FEM;SG
sekretaris	sekretar	sekretaris	sekretar	N;SG	N;NOM;MASC;SG
sekretaris	tajnica	sekretaris	tajnica	N;SG	N;NOM;FEM;SG
sekretaris	minister	sekretaris	minister	N;SG	N;NOM;MASC;SG
gadis	punca	gadis	punca	N;SG	N;NOM;FEM;SG
gadis	deklica	gadis	deklica	N;SG	N;NOM;FEM;SG
gadis	dekle	gadis	dekle	N;SG	N;NOM;NEUT;SG
gadis	punco	gadis	punca	N;SG	N;ACC;FEM;SG
gadis	punci	gadis	punca	N;SG	N;NOM;FEM;SG
entertainment	zabava	entertainment	zabava	N	N;NOM;FEM;SG
entertainment	zabavo	entertainment	zabava	N	N;ACC;FEM;SG
olimpiade	olympic	olimpiade	olympica	N;SG	N;NOM;MASC;SG
olimpiade	olimpijada	olimpiade	olimpijad	N;SG	N;NOM;FEM;SG
penampilan	videz	pentampilan	videz	N;SG	N;NOM;MASC;SG
satuan	enoti	satuan	enota	N;SG	N;NOM;FEM;SG
satuan	enota	satuan	enota	N;SG	N;NOM;FEM;SG
efek	učinka	efek	učinek	N;SG	N;GEN;MASC;SG
efek	učinek	efek	učinek	N;SG	N;NOM;MASC;SG
efek	efekt	efek	efekt	N;SG	N;NOM;MASC;SG
calon	kandidata	calon	kandidat	N;SG	N;NOM;MASC;SG
calon	kandidatka	calon	kandidatka	N;SG	N;NOM;FEM;SG
calon	kandidata	calon	kandidat	N;SG	N;NOM;MASC;SG
calon	kandidat	calon	kandidat	N;SG	N;NOM;MASC;SG
upaya	poskus	upaya	poskus	N;SG	N;NOM;MASC;SG
upaya	napora	upaya	napor	N;SG	N;GEN;MASC;SG
upaya	napor	upaya	napor	N;SG	N;NOM;MASC;SG
upaya	trud	upaya	trud	N;SG	N;NOM;MASC;SG
upaya	prizadevanje	upaya	prizadevanje	N;SG	N;NOM;NEUT;SG
pembuatan	stvaritev	penbuatan	stvaritev	N;SG	N;NOM;FEM;SG
pembuatan	ustanovitev	penbuatan	ustanovitev	N;SG	N;NOM;FEM;SG
pembuatan	ustvarjanje	penbuatan	ustvarjanje	N;SG	N;NOM;NEUT;SG
ajaran	doktrina	ajaran	doktrina	N;SG	N;NOM;FEM;SG
uskup	tekač	uskup	tekač	N;SG	N;NOM;MASC;SG
uskup	škof	uskup	škof	N;SG	N;NOM;MASC;SG
harga	cen	harga	cena	N;SG	N;NOM;FEM;SG
harga	cena	harga	cena	N;SG	N;NOM;FEM;SG
kebutuhan	potrebo	kebutuhan	potreba	N;SG	N;ACC;FEM;SG
kebutuhan	potreba	kebutuhan	potreba	N;SG	N;NOM;FEM;SG
kebutuhan	nujnost	kebutuhan	nujnost	N;SG	N;NOM;FEM;SG
kebutuhan	potreba	kebutuhan	potreba	N;SG	N;NOM;FEM;SG
menyediakan	zagotavlja	mensediakan	zagotavljati	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN
remaja	teen	remaja	teen	N;SG	N;NOM;FEM;SG
remaja	najstnik	remaja	najstnik	N;SG	N;NOM;MASC;SG
remaja	najstnik	remaja	najstnik	N;SG	N;NOM;MASC;SG
remaja	najstnica	remaja	najstnica	N;SG	N;NOM;FEM;SG
terminal	terminal	terminal	terminal	N	N;NOM;MASC;SG
terminal	terminalu	terminal	terminal	N	N;DAT;MASC;SG
terminal	terminali	terminal	terminal	N	N;NOM;MASC;PL
terminal	terminalov	terminal	terminal	N	N;GEN;MASC;PL
biaya	strošek	biaya	strošek	N;SG	N;NOM;MASC;SG
artis	umetnik	artis	umetnik	N;SG	N;NOM;MASC;SG
artis	izvajalec	artis	izvajalec	N;SG	N;NOM;MASC;SG
artis	umetnica	artis	umetnica	N;SG	N;NOM;FEM;SG
memenuhi	izpolnjuje	menpenuhi	izpolnjevati	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN
memenuhi	izpolnil	menpenuhi	izpolniti	V;SG;ACT	V;PFV;MASC;SG;V.PTCP
rekaman	posnetek	rekaman	posnetek	N;SG	N;NOM;MASC;SG
rekaman	evidentiranje	rekaman	evidentiranje	N;SG	N;NOM;NEUT;SG
rekaman	zapisovanje	rekaman	zapisovanje	N;SG	N;NOM;NEUT;SG
rekaman	snemanje	rekaman	snemanje	N;SG	N;NOM;NEUT;SG
rekaman	trak	rekaman	trak	N;SG	N;NOM;MASC;SG
rekaman	kaseta	rekaman	kaseta	N;SG	N;NOM;FEM;SG
tahap	faza	tahap	faza	N;SG	N;NOM;FEM;SG
tahap	oder	tahap	oder	N;SG	N;NOM;MASC;SG
game	igro	game	igra	N;SG	N;ACC;FEM;SG
game	tekma	game	tekma	N;SG	N;NOM;FEM;SG
game	tekmo	game	tekma	N;SG	N;ACC;FEM;SG
game	igra	game	igra	N;SG	N;NOM;FEM;SG
pertemuan	seji	pertemuan	seja	N;SG	N;NOM;FEM;SG
pertemuan	srečanje	pertemuan	srečanje	N;SG	N;NOM;NEUT;SG
pertemuan	sestanek	pertemuan	sestanek	N;SG	N;NOM;MASC;SG
administrasi	dajanje	administrasi	dajanje	N;SG	N;NOM;NEUT;SG
langit	nebesa	langit	nebo	N;SG	N;NOM;FEM;SG
langit	nebo	langit	nebo	N;SG	N;NOM;NEUT;SG
langit	nebo	langit	nebo	N;SG	N;NOM;NEUT;SG
indah	čudovita	indah	čudovit	ADJ;SG	ADJ;NOM;FEM;SG
indah	lepa	indah	lep	ADJ;SG	ADJ;NOM;FEM;SG
indah	ljubka	indah	ljubek	ADJ;SG	ADJ;NOM;FEM;SG
mencakup	zajema	mencakup	zajema	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN
mencakup	vključuje	mencakup	vključevati	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN
debut	prvenec	debut	prvenec	N;SG	N;NOM;MASC;SG
perwakilan	zastopanje	perwakilan	zastopanje	N;SG	N;NOM;NEUT;SG
perwakilan	ponazoritev	perwakilan	ponazoritev	N;SG	N;NOM;FEM;SG
perwakilan	predstavništvo	perwakilan	predstavništvo	N;SG	N;NOM;NEUT;SG
perwakilan	zastopnik	perwakilan	zastopnik	N;SG	N;NOM;MASC;SG
perwakilan	predstavnik	perwakilan	predstavnik	N;SG	N;NOM;MASC;SG
pagi	jutro	pagi	jutro	N;SG	N;NOM;NEUT;SG
dilihat	videl	dilihat	videti	V;SG;PASS	V;MASC;SG;V.PTCP
dilihat	obravnavati	dilihat	obravnavati	V;SG;PASS	V;IPFV;NFIN
percaya	verjemi	percaya	verje	V;SG;ACT	V;IND;SG;1;PRS;FIN
percaya	verjeti	percaya	verjeti	V;SG;ACT	V;NFIN
percaya	verjeti	percaya	verjeti	V;SG;ACT	V;NFIN
lengkap	popolna	lengkap	popoln	ADJ;SG	ADJ;NOM;FEM;SG
lengkap	popolno	lengkap	popoln	ADJ;SG	ADJ;NOM;NEUT;SG
meski	čeprav	meski	čeprav	CONJ	CONJ
volume	volumen	volume	volumen	N;SG	N;NOM;MASC;SG
volume	glasnost	volume	glasnost	N;SG	N;NOM;FEM;SG
volume	prostornina	volume	prostornina	N;SG	N;NOM;FEM;SG
volume	zvezek	volume	zvezek	N;SG	N;NOM;MASC;SG
volume	obseg	volume	obseg	N;SG	N;NOM;MASC;SG
tari	dance	tari	danca	N;SG	N;NOM;MASC;SG
tari	pleši	tari	plešiti	N;SG	N;NOM;MASC;SG
tari	ples	tari	ples	N;SG	N;NOM;MASC;SG
bukti	dokaz	bukti	dokaz	N;SG	N;NOM;MASC;SG
bukti	dokaz	bukti	dokaz	N;SG	N;NOM;MASC;SG
bukti	dokazilo	bukti	dokazilo	N;SG	N;NOM;NEUT;SG
adipati	vojvodo	adipati	vojvoda	N	N;ACC;FEM;SG
adipati	duke	adipati	duka	N	N;NOM;MASC;SG
adipati	knez	adipati	knez	N	N;NOM;MASC;SG
adipati	vojvoda	adipati	vojvoda	N	N;NOM;MASC;SG
kopi	kavo	kopi	kava	N;SG	N;ACC;FEM;SG
kopi	kava	kopi	kava	N;SG	N;NOM;FEM;SG
region	regije	region	regija	N	N;NOM;FEM;PL
region	regij	region	regija	N	N;GEN;FEM;PL
region	regiji	region	regija	N	N;DAT;FEM;SG
region	regija	region	regija	N	N;NOM;FEM;SG
diterima	prejeti	diterima	prejeti	V;SG;PASS	V;PFV;NFIN
ibrani	hebrejcem	ibrani	hebrejec	N	N;DAT;MASC;PL
kompleks	kompleks	kompleks	kompleks	N;SG	N;NOM;MASC;SG
hujan	dežja	hujan	dež	N;SG	N;GEN;MASC;SG
hujan	dež	hujan	dež	N;SG	N;NOM;MASC;SG
makam	pokopališče	makam	pokopališče	N;SG	N;NOM;NEUT;SG
makam	grobnica	makam	grobnica	N;SG	N;NOM;FEM;SG
makam	grobnico	makam	grobnica	N;SG	N;ACC;FEM;SG
makam	grob	makam	grob	N;SG	N;NOM;MASC;SG
makam	groba	makam	grob	N;SG	N;NOM;MASC;SG
makam	mavzolej	makam	mavzolej	N;SG	N;NOM;MASC;SG
ketinggian	višina	ketinggian	višina	N;SG	N;NOM;FEM;SG
ketinggian	heights	ketinggian	heights	N;SG	N;NOM;MASC;SG
kejuaraan	prvenstvo	kejuaraan	prvenstvo	N;SG	N;NOM;NEUT;SG
profesional	strokovna	profesional	strokoven	ADJ;SG	ADJ;NOM;FEM;SG
profesional	poklicna	profesional	poklicen	ADJ;SG	ADJ;NOM;FEM;SG
profesional	strokovni	profesional	strokoven	ADJ;SG	ADJ;NOM;MASC;SG
pembentukan	ustanova	penbentukan	ustanova	N;SG	N;NOM;FEM;SG
pembentukan	ustanavljanje	penbentukan	ustanavljanje	N;SG	N;NOM;NEUT;SG
pembentukan	ustanovitev	penbentukan	ustanovitev	N;SG	N;NOM;FEM;SG
pembentukan	obrat	penbentukan	obrat	N;SG	N;NOM;MASC;SG
pembentukan	vzpostavitev	penbentukan	vzpostavitev	N;SG	N;NOM;FEM;SG
pembentukan	nastanek	penbentukan	nastanek	N;SG	N;NOM;MASC;SG
pembentukan	formacijo	penbentukan	formacija	N;SG	N;ACC;FEM;SG
mengumumkan	objavim	menumumkan	objaveti	V;SG;ACT	V;PFV;IND;SG;1;PRS;FIN
mengumumkan	napovedala	menumumkan	napovedati	V;SG;ACT	V;PFV;FEM;SG;V.PTCP
konser	koncert	konser	koncert	N;SG	N;NOM;MASC;SG
sayap	krilo	sayap	krilo	N;SG	N;NOM;NEUT;SG
sayap	kril	sayap	krilo	N;SG	N;NOM;MASC;SG
suka	dopade	suka	dopada	V;SG	V;PFV;IND;SG;3;PRS;FIN
channel	kanal	channel	kanal	N	N;NOM;MASC;SG
parlemen	parlament	parlemen	parlament	N;SG	N;NOM;MASC;SG
putaran	zasuk	putaran	zasuka	N;SG	N;NOM;MASC;SG
putaran	kroženje	putaran	kroženje	N;SG	N;NOM;NEUT;SG
putaran	vrtenje	putaran	vrtenje	N;SG	N;NOM;NEUT;SG
penonton	pregledovalnik	pentonton	pregledovalnik	N;SG	N;NOM;MASC;SG
penonton	občinstvo	pentonton	občinstvo	N;SG	N;NOM;NEUT;SG
tema	temo	tema	tema	N;SG	N;ACC;FEM;SG
tema	tema	tema	tema	N;SG	N;NOM;FEM;SG
fisika	fiziko	fisika	fizika	N;SG	N;ACC;FEM;SG
fisika	fiziki	fisika	fizika	N;SG	N;NOM;FEM;SG
fisika	fizika	fisika	fizik	N;SG	N;NOM;FEM;SG
nationalcaps	nationalcaps	nationalcaps	nationalcaps	N	N;NOM;MASC;SG
komandan	komandant	komandan	komandant	N;SG	N;NOM;MASC;SG
komandan	poveljnik	komandan	poveljnik	N;SG	N;NOM;MASC;SG
bgcolor	bgcolor	bgcolor	bgcolor	N	N;NOM;MASC;SG
pemuda	mladosti	pemuda	mladost	N;SG	N;GEN;FEM;SG
pemuda	mladina	pemuda	mladina	N;SG	N;NOM;FEM;SG
pemuda	mladost	pemuda	mladost	N;SG	N;NOM;FEM;SG
golongan	frakcija	golongan	frakcija	N;SG	N;NOM;FEM;SG
motor	motocikel	motor	motocikel	N;SG	N;NOM;MASC;SG
motor	motor	motor	motor	N;SG	N;NOM;MASC;SG
motor	motor	motor	motor	N;SG	N;NOM;MASC;SG
miliar	milijard	miliar	milijarda	N	N;GEN;FEM;SG
miliar	milijarde	miliar	milijarda	N	N;NOM;FEM;PL
miliar	milijarda	miliar	milijarda	N	N;NOM;FEM;SG
miliar	milijarde	miliar	milijarda	N	N;NOM;FEM;PL
miliar	milijard	miliar	milijarda	N	N;GEN;FEM;SG
diikuti	sledilo	diikuti	slediti	V;SG;PASS	V;IPFV;NEUT;SG;V.PTCP
diikuti	sledila	diikuti	slediti	V;SG;PASS	V;IPFV;FEM;SG;V.PTCP
diikuti	sledil	diikuti	slediti	V;SG;PASS	V;IPFV;MASC;SG;V.PTCP
lulus	diplomiral	lulus	diplomirati	V;SG	V;MASC;SG;V.PTCP
lulus	diplomirala	lulus	diplomirati	V;SG	V;FEM;SG;V.PTCP
lulus	diplomiral	lulus	diplomirati	V;SG	V;MASC;SG;V.PTCP
lulus	podaja	lulus	podajati	V;SG	V;IPFV;IND;SG;3;PRS;FIN
pernikahan	porok	pernikahan	porok	N;SG	N;NOM;MASC;SG
pernikahan	poroka	pernikahan	poroka	N;SG	N;NOM;FEM;SG
pernikahan	zakon	pernikahan	zakon	N;SG	N;NOM;MASC;SG
pernikahan	poroka	pernikahan	poroka	N;SG	N;NOM;FEM;SG
pernikahan	poroko	pernikahan	poroka	N;SG	N;ACC;FEM;SG
memasuki	vstopi	menmasuki	vstop	V;SG;ACT	V;PFV;IND;SG;3;PRS;FIN
melayani	služiti	menlayani	služiti	V;SG;ACT	V;IPFV;NFIN
melayani	služil	menlayani	služiti	V;SG;ACT	V;IPFV;MASC;SG;V.PTCP
melayani	služi	menlayani	služiti	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN
melayani	služi	menlayani	služiti	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN
pemeran	mavec	penperan	mavec	N;SG	N;NOM;MASC;SG
pemeran	zasedbo	penperan	zasedba	N;SG	N;ACC;FEM;SG
pemeran	cast	penperan	cast	N;SG	N;NOM;MASC;SG
pemeran	zasedba	penperan	zasedba	N;SG	N;NOM;FEM;SG
turnamen	turnirju	turnamen	turnir	N;SG	N;DAT;MASC;SG
turnamen	turnir	turnamen	turnir	N;SG	N;NOM;MASC;SG
turnamen	turnirja	turnamen	turnir	N;SG	N;NOM;MASC;SG
dokter	zdravnik	dokter	zdravnik	N;SG	N;NOM;MASC;SG
dokter	zdravnika	dokter	zdravnik	N;SG	N;ACC;MASC;SG
dokter	zdravnik	dokter	zdravnik	N;SG	N;NOM;MASC;SG
dokter	zdravnika	dokter	zdravnik	N;SG	N;ACC;MASC;SG
dokter	zdravnica	dokter	zdravnica	N;SG	N;NOM;FEM;SG
dokter	doktor	dokter	doktor	N;SG	N;NOM;MASC;SG
kuil	svetišče	kuil	svetišče	N;SG	N;NOM;NEUT;SG
kuil	oltar	kuil	oltar	N;SG	N;NOM;MASC;SG
kuil	svetišče	kuil	svetišče	N;SG	N;NOM;NEUT;SG
kuil	tempelj	kuil	tempelj	N;SG	N;NOM;MASC;SG
kuil	hram	kuil	hrama	N;SG	N;NOM;MASC;SG
lambang	emblem	lambang	emblem	N;SG	N;NOM;MASC;SG
produser	proizvajalec	produser	proizvajalec	N;SG	N;NOM;MASC;SG
produser	producent	produser	producent	N;SG	N;NOM;MASC;SG
obat	zdravilo	obat	zdravilo	N;SG	N;NOM;NEUT;SG
obat	medicino	obat	medicina	N;SG	N;ACC;FEM;SG
obat	medicina	obat	medicina	N;SG	N;NOM;FEM;SG
obat	zdravilo	obat	zdravilo	N;SG	N;NOM;NEUT;SG
obat	droga	obat	drog	N;SG	N;NOM;FEM;SG
sederhana	preprost	sederhana	preprosto	ADJ;SG	ADJ;NOM;INDF;MASC;SG
sederhana	preprosta	sederhana	preprost	ADJ;SG	ADJ;NOM;FEM;SG
beroperasi	obratuje	beroperasi	obratovati	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN
dukungan	podporo	dukungan	podpora	N;SG	N;ACC;FEM;SG
dukungan	podpora	dukungan	podpora	N;SG	N;NOM;FEM;SG
dukungan	zaznamek	dukungan	zaznamek	N;SG	N;NOM;MASC;SG
teater	gledališče	teater	gledališče	N	N;NOM;NEUT;SG
teater	gledališče	teater	gledališče	N	N;NOM;NEUT;SG
teater	kinih	teater	kino	N	N;ESS;MASC;PL
teater	gledališča	teater	gledališče	N	N;NOM;NEUT;PL
teater	gledališča	teater	gledališče	N	N;NOM;NEUT;PL
referensi	sklicevanje	referensi	sklicevanje	N;SG	N;NOM;NEUT;SG
referensi	referenca	referensi	referenca	N;SG	N;NOM;FEM;SG
referensi	sklic	referensi	sklic	N;SG	N;NOM;MASC;SG
referensi	sklicevanje	referensi	sklicevanje	N;SG	N;NOM;NEUT;SG
menjelaskan	pojasnil	menjelaskan	pojasniti	V;SG;ACT	V;PFV;MASC;SG;V.PTCP
menjelaskan	razloži	menjelaskan	razložiti	V;SG;ACT	V;PFV;IND;SG;3;PRS;FIN
menjelaskan	pojasni	menjelaskan	pojasen	V;SG;ACT	V;PFV;IND;SG;3;PRS;FIN
menjelaskan	razloži	menjelaskan	razložiti	V;SG;ACT	V;PFV;IND;SG;3;PRS;FIN
menjelaskan	pojasnjuje	menjelaskan	pojasnjevati	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN
lebar	široka	lebar	širok	ADJ;SG	ADJ;NOM;FEM;SG
lebar	širok	lebar	širok	ADJ;SG	ADJ;NOM;INDF;MASC;SG
alias	alias	alias	alias	N;SG	N;NOM;MASC;SG
kabar	krma	kabar	krma	N;SG	N;NOM;FEM;SG
kabar	krmo	kabar	krma	N;SG	N;ACC;FEM;SG
menara	stolp	menara	stolp	N;SG	N;NOM;MASC;SG
menara	zvonika	menara	zvonik	N;SG	N;NOM;MASC;SG
benteng	branik	benteng	branik	N	N;NOM;MASC;SG
benteng	castle	benteng	castla	N	N;NOM;MASC;SG
benteng	grad	benteng	grad	N	N;NOM;MASC;SG
benteng	dvorec	benteng	dvorec	N	N;NOM;MASC;SG
benteng	utrdba	benteng	utrdba	N	N;NOM;FEM;SG
benteng	trdnjava	benteng	trdnjava	N	N;NOM;FEM;SG
benteng	utrdbo	benteng	utrdba	N	N;ACC;FEM;SG
benteng	fort	benteng	fort	N	N;NOM;MASC;SG
benteng	utrdba	benteng	utrdba	N	N;NOM;FEM;SG
benteng	trdnjavo	benteng	trdnjava	N	N;ACC;FEM;SG
benteng	trdnjava	benteng	trdnjava	N	N;NOM;FEM;SG
benteng	citadele	benteng	citadel	N	N;NOM;FEM;PL
logo	logo	logo	log	N;SG	N;NOM;MASC;SG
logo	logotip	logo	logotip	N;SG	N;NOM;MASC;SG
daging	mesa	daging	meso	N;SG	N;GEN;NEUT;SG
daging	meso	daging	meso	N;SG	N;NOM;NEUT;SG
daging	meso	daging	meso	N;SG	N;NOM;NEUT;SG
pengadilan	sodišče	penadilan	sodišče	N;SG	N;NOM;NEUT;SG
pengadilan	dvor	penadilan	dvor	N;SG	N;NOM;MASC;SG
pengadilan	sodstvo	penadilan	sodstvo	N;SG	N;NOM;NEUT;SG
pengadilan	pravosodje	penadilan	pravosodje	N;SG	N;NOM;NEUT;SG
transportasi	prevoz	transportasi	prevoz	N;SG	N;NOM;MASC;SG
transportasi	prevoz	transportasi	prevoz	N;SG	N;NOM;MASC;SG
transportasi	transport	transportasi	transport	N;SG	N;NOM;MASC;SG
transportasi	promet	transportasi	promet	N;SG	N;NOM;MASC;SG
tiap	vsak	tiap	vsak	DET	DET;NOM;MASC;SG
tiap	vsaka	tiap	vsak	DET	DET;NOM;FEM;SG
memainkan	predvaja	menmainkan	predvajati	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN
faktor	dejavnik	faktor	dejavnik	N;SG	N;NOM;MASC;SG
faktor	faktor	faktor	faktor	N;SG	N;NOM;MASC;SG
link	link	link	linka	N	N;NOM;MASC;SG
link	povezava	link	povezava	N	N;NOM;FEM;SG
link	povezave	link	povezava	N	N;NOM;FEM;PL
