pentru	pre	pentru	pre	ADP;ACC	ADP;ACC
categorii	kategórií	categorie	kategória	N;INDF;FEM;PL	N;GEN;FEM;PL
acces	pristup	acces	pristup	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
acces	prístup	acces	prístup	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
specifice	konkrétnych	specific	konkrétny	ADJ;INDF;FEM;PL	ADJ;GEN;MASC;PL
primește	prijímať	primi	prijímať	V;IND;SG;3;PRS;FIN	V;IPFV;POS;NFIN
primește	dostávať	primi	dostávať	V;IND;SG;3;PRS;FIN	V;IPFV;POS;NFIN
primește	prijať	primi	prijať	V;IND;SG;3;PRS;FIN	V;PFV;POS;NFIN
primește	prijíma	primi	prijímať	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN
primește	dostáva	primi	dostávať	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN
povestiri	príbehy	povestire	príbeh	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
povestiri	príspevky	povestire	príspevok	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
povestiri	príbehov	povestire	príbeh	N;INDF;FEM;PL	N;INAN;GEN;MASC;PL
red	červenú	red	červený	N;INDF;MASC;SG	N;ACC;FEM;SG
comunități	spoločenstvá	comunitate	spoločenstvo	N;INDF;FEM;PL	N;NOM;NEUT;PL
comunități	spoločenstiev	comunitate	spoločenstvo	N;INDF;FEM;PL	N;GEN;NEUT;PL
comunități	komunity	comunitate	komunita	N;INDF;FEM;PL	N;NOM;FEM;PL
guvern	vláda	guvern	vláda	N;INDF;MASC;SG	N;NOM;FEM;SG
occidental	západný	occidental	západný	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG
occidental	západnej	occidental	západný	ADJ;INDF;MASC;SG	ADJ;GEN;FEM;SG
occidental	západná	occidental	západný	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
occidental	západné	occidental	západný	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
propus	navrhovaná	propune	navrhovaný	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
propus	navrhnutý	propune	navrhnutý	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
propus	navrhované	propune	navrhovaný	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
propus	navrhnuté	propune	navrhnutý	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
propus	navrhovaný	propune	navrhovaný	ADJ;INDF;MASC;SG	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
markgraf	markgróf	markgraf	markgróf	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
cuvânt	slovo	cuvânt	slovo	N;INDF;MASC;SG	N;NOM;NEUT;SG
cuvânt	slovom	cuvânt	slovo	N;INDF;MASC;SG	N;INS;NEUT;SG
dinamo	dinamo	dinamo	dinamo	N;INDF;MASC;SG	N;NOM;NEUT;SG
dinamo	dynamo	dinamo	dynamo	N;INDF;MASC;SG	N;NOM;NEUT;SG
refuzat	zamietnutý	refuza	zamietnutý	ADJ;INDF;MASC;SG	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
refuzat	odmietnutý	refuza	odmietnutý	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
refuzat	zamietnuté	refuza	zamietnutý	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
refuzat	odmietnuté	refuza	odmietnutý	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
refuzat	odmietnutá	refuza	odmietnutý	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
refuzat	odmietnuté	refuza	odmietnutý	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
refuzat	odmietnutá	refuza	odmietnutý	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
refuzat	odmietnutý	refuza	odmietnutý	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
refuzat	zamietnuté	refuza	zamietnutý	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
oferit	ponúkané	oferit	ponúkaný	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
oferit	ponúknutá	oferit	ponúknutý	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
oferit	ponúknuté	oferit	ponúknutý	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
independent	samostatne	independent	samostatne	ADV	ADV
independent	nezávisle	independent	závisel	ADV	ADV
terminat	hotové	termina	hotový	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
terminat	ukončené	termina	ukončený	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
terminat	dokončené	termina	dokončený	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
calificat	kvalifikovaný	califica	kvalifikovaný	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
calificat	kvalifikovaná	califica	kvalifikovaný	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
bazat	založený	baza	založený	ADJ;INDF;MASC;SG	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
bazat	založená	baza	založený	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
bazat	založené	baza	založený	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
relații	vzťahy	relație	vzťah	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
relații	vzťahov	relație	vzťah	N;INDF;FEM;PL	N;INAN;GEN;MASC;PL
relații	vzťahy	relație	vzťah	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
democrat	demokrat	democrat	demokrat	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
html	html	html	htmly	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
ternopil	ternopiľ	ternopil	ternopiľ	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
trăit	žilo	trăi	žiť	V;MASC;SG;V.PTCP	V;IPFV;NEUT;SG;POS;PST;V.PTCP
trăit	žila	trăi	žiť	V;MASC;SG;V.PTCP	V;IPFV;FEM;SG;POS;PST;V.PTCP
trăit	žil	trăi	žiť	V;MASC;SG;V.PTCP	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP
pro	profesionáli	prubi	profesionáliť	N;INDF	N;ANIM;NOM;MASC;PL
parțial	čiastočne	parțial	čiastočne	ADV	ADV
parțial	čiastočne	parțial	čiastočne	ADV	ADV
modern	moderné	modern	moderný	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
modern	moderný	modern	moderný	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG
modern	moderná	modern	moderný	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
critic	kritický	critic	kritický	ADJ;INDF;MASC;SG	ADJ;INAN;NOM;MASC;SG
critic	kritické	critic	kritický	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
critic	kritická	critic	kritický	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
critic	rozhodujúce	critic	rozhodujúci	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;ACT
spectatori	diváci	spectator	divák	N;INDF;MASC;PL	N;ANIM;NOM;MASC;PL
spectatori	divákov	spectator	divák	N;INDF;MASC;PL	N;ANIM;ACC;MASC;PL
spectatori	diváci	spectator	divák	N;INDF;MASC;PL	N;ANIM;NOM;MASC;PL
spectatori	divákov	spectator	divák	N;INDF;MASC;PL	N;ANIM;ACC;MASC;PL
personaje	postavy	personaj	postava	N;INDF;FEM;PL	N;NOM;FEM;PL
personaje	znaky	personaj	znak	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
personaje	znakov	personaj	znak	N;INDF;FEM;PL	N;INAN;GEN;MASC;PL
disc	kotúč	disc	kotúč	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
disc	kotúča	disc	kotúč	N;INDF;MASC;SG	N;INAN;GEN;MASC;SG
disc	disk	disc	disk	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
disc	disku	disc	disko	N;INDF;MASC;SG	N;NOM;NEUT;SG
disc	disk	disc	disk	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
disc	disku	disc	disko	N;INDF;MASC;SG	N;NOM;NEUT;SG
participă	zúčastniť	participa	zúčastniť	V;IND;SG;3;PST;FIN	V;PFV;POS;NFIN
activități	aktivít	activitate	aktivita	N;INDF;FEM;PL	N;GEN;FEM;PL
activități	činnosti	activitate	činnosť	N;INDF;FEM;PL	N;NOM;FEM;PL
activități	aktivity	activitate	aktivita	N;INDF;FEM;PL	N;NOM;FEM;PL
suferit	trpela	suferi	trpieť	V;MASC;SG;V.PTCP	V;IPFV;FEM;SG;POS;PST;V.PTCP
suferit	trpel	suferi	trpel	V;MASC;SG;V.PTCP	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP
suferit	utrpelo	suferi	utrpieť	V;MASC;SG;V.PTCP	V;PFV;NEUT;SG;POS;PST;V.PTCP
suferit	utrpel	suferi	utrpieť	V;MASC;SG;V.PTCP	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
prinț	princa	prințe	princ	N;INDF;MASC;SG	N;ANIM;ACC;MASC;SG
prinț	princom	prințe	princ	N;INDF;MASC;SG	N;ANIM;INS;MASC;SG
prinț	princovi	prințe	princ	N;INDF;MASC;SG	N;ANIM;DAT;MASC;SG
prinț	princ	prințe	princ	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
champagne	champagne	champagn	champagne	N;INDF;MASC;SG	N;NOM;MASC;SG
air	ovzdušie	air	ovzdušie	N;INDF;MASC;SG	N;NOM;NEUT;SG
air	vzduchu	air	vzduch	N;INDF;MASC;SG	N;INAN;GEN;MASC;SG
air	vzduch	air	vzduch	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
învins	porazený	învins	porazený	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
premiu	ocenenie	premiu	ocenenie	N;INDF;MASC;SG	N;NOM;NEUT;SG
premiu	zadanie	premiu	zadanie	N;INDF;MASC;SG	N;NOM;NEUT;SG
garonne	garonne	garonn	garonne	N;INDF;FEM;SG	N;NOM;FEM;SG
recunoscut	uznávané	recunoscut	uznávaný	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
recunoscut	uznané	recunoscut	uznaný	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
recunoscut	uznaná	recunoscut	uznaný	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
recunoscut	uznaná	recunoscut	uznaný	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
recunoscut	uznaný	recunoscut	uznaný	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
recunoscut	uznávané	recunoscut	uznávaný	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
recunoscut	uznávaná	recunoscut	uznávaný	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
recunoscut	uznané	recunoscut	uznaný	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
recunoscut	uznávaný	recunoscut	uznávaný	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
recunoscut	uznávané	recunoscut	uznávaný	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
recunoscut	uznané	recunoscut	uznaný	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
recunoscut	uznaná	recunoscut	uznaný	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
dimensiuni	dimenzie	dimensiune	dimenzia	N;INDF;FEM;PL	N;NOM;FEM;PL
dimensiuni	rozmery	dimensiune	rozmer	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
dimensiuni	rozmery	dimensiune	rozmer	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
dimensiuni	veľkosti	dimensiune	veľkosť	N;INDF;FEM;PL	N;NOM;FEM;PL
activ	aktívneho	activ	aktívny	ADJ;INDF;MASC;SG	ADJ;GEN;NEUT;SG
activ	aktívny	activ	aktívny	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG
activ	aktívna	activ	aktívny	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
grad	triede	grad	trieda	N;INDF;MASC;SG	N;DAT;FEM;SG
grad	stupeň	grad	stupeň	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
grad	stupeň	grad	stupeň	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
grad	hodnosť	grad	hodnosť	N;INDF;MASC;SG	N;NOM;FEM;SG
interviu	interview	interviu	interview	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
interviu	pohovor	interviu	pohovor	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
interviu	rozhovor	interviu	rozhovor	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
tratat	liečení	tratat	liečenie	N;INDF;MASC;SG	N;NOM;NEUT;SG
tratat	zmluva	tratat	zmluva	N;INDF;MASC;SG	N;NOM;FEM;SG
sisteme	systémov	sistem	systém	N;INDF;FEM;PL	N;INAN;GEN;MASC;PL
sisteme	systémy	sistem	systém	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
indicativ	orientačné	indicativ	orientačný	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
indicativ	orientačný	indicativ	orientačný	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG
arbitru	rozhodca	arbitru	rozhodca	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
arbitru	rozhodcu	arbitru	rozhodca	N;INDF;MASC;SG	N;ANIM;ACC;MASC;SG
arbitru	rozhodca	arbitru	rozhodca	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
cântec	pesnička	cântec	pesnička	N;INDF;MASC;SG	N;NOM;FEM;SG
cântec	pieseň	cântec	pieseň	N;INDF;MASC;SG	N;NOM;FEM;SG
cântec	skladba	cântec	skladba	N;INDF;MASC;SG	N;NOM;FEM;SG
ajutor	pomoc	ajutor	pomoc	N;INDF;MASC;SG	N;ACC;FEM;SG
titular	držiteľa	titular	držiteľ	N;INDF;MASC;SG	N;ANIM;ACC;MASC;SG
titular	držiteľ	titular	držiteľ	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
titular	držiak	titular	držiak	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
foc	oheň	foc	oheň	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
foc	požiar	foc	požiar	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
funcții	funkcie	funcție	funkcia	N;INDF;FEM;PL	N;NOM;FEM;PL
funcții	funkcií	funcție	funkcia	N;INDF;FEM;PL	N;GEN;FEM;PL
maghiar	maďarská	maghiar	maďarský	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
maghiar	maďarský	maghiar	maďarský	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG
maghiar	maďarské	maghiar	maďarský	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
scriitori	autori	scriitor	autori	N;INDF;MASC;PL	N;ANIM;NOM;MASC;PL
scriitori	spisovatelia	scriitor	spisovateľ	N;INDF;MASC;PL	N;ANIM;NOM;MASC;PL
scriitori	spisovateľov	scriitor	spisovateľ	N;INDF;MASC;PL	N;ANIM;ACC;MASC;PL
ținut	držané	ține	držaný	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
școli	škôl	școală	škola	N;INDF;FEM;PL	N;GEN;FEM;PL
școli	školy	școală	škola	N;INDF;FEM;PL	N;NOM;FEM;PL
șterge	odstrániť	șterge	odstrániť	V;IND;SG;3;PRS;FIN	V;PFV;POS;NFIN
șterge	vymazať	șterge	vymazať	V;IND;SG;3;PRS;FIN	V;PFV;POS;NFIN
șterge	zmazať	șterge	zmazať	V;IND;SG;3;PRS;FIN	V;PFV;POS;NFIN
personaj	znak	personaj	znak	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
personaj	postava	personaj	postava	N;INDF;MASC;SG	N;NOM;FEM;SG
personaj	charakter	personaj	charakter	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
personaj	postavu	personaj	postava	N;INDF;MASC;SG	N;ACC;FEM;SG
făcând	robí	face	robiť	V;V.MSDR	V;IPFV;IND;SG;3;POS;PRS;FIN
făcând	robiť	face	robiť	V;V.MSDR	V;IPFV;POS;NFIN
făcând	robim	face	robim	V;V.MSDR	V;IPFV;IND;SG;1;POS;PRS;FIN
cezar	cézar	cezar	cézar	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
cezar	caesar	cezar	caesar	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
cere	opýtať	cere	opýtať	V;IND;SG;3;PRS;FIN	V;PFV;POS;NFIN
avioane	lietadlá	avion	lietadlo	N;INDF;FEM;PL	N;NOM;NEUT;PL
avioane	lietadla	avion	lietadlo	N;INDF;FEM;PL	N;NOM;NEUT;PL
avioane	lietadlá	avion	lietadlo	N;INDF;FEM;PL	N;NOM;NEUT;PL
avioane	letúnov	avion	letún	N;INDF;FEM;PL	N;ANIM;GEN;MASC;PL
avioane	lietadlá	avion	lietadlo	N;INDF;FEM;PL	N;NOM;NEUT;PL
avioane	lietadlá	avion	lietadlo	N;INDF;FEM;PL	N;NOM;NEUT;PL
inginer	inžinier	inginer	inžinker	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
sovietic	sovietsky	sovietic	sovietsky	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG
sovietic	sovietskeho	sovietic	sovietsky	ADJ;INDF;MASC;SG	ADJ;GEN;MASC;SG
anual	každoročne	anual	každoročne	ADV	ADV
anual	ročne	anual	ročnúť	ADV	ADV
anual	ročne	anual	ročnúť	ADV	ADV
luxemburg	luxembursko	luxemburg	luxembursko	N;INDF;MASC;SG	N;NOM;NEUT;SG
cercetări	výskumy	cercetare	výskum	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
părăsit	opustený	părăsi	opustený	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
titluri	titulky	titlu	titulka	N;INDF;FEM;PL	N;NOM;FEM;PL
titluri	názvy	titlu	názov	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
titluri	tituly	titlu	titula	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
dovedit	dokázaná	dovedi	dokázaný	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
dovedit	preukázané	dovedi	preukázaný	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
dovedit	preukázaná	dovedi	preukázaný	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
dovedit	dokázané	dovedi	dokázaný	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
existente	existujúcich	existent	existujúci	ADJ;INDF;FEM;PL	ADJ;ANIM;GEN;MASC;PL;POS;V.PTCP;ACT
linii	čiary	linie	čiara	N;INDF;FEM;PL	N;NOM;FEM;PL
linii	riadkov	linie	riadok	N;INDF;FEM;PL	N;INAN;GEN;MASC;PL
linii	linky	linie	linka	N;INDF;FEM;PL	N;NOM;FEM;PL
linii	riadky	linie	riadok	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
linii	trate	linie	triata	N;INDF;FEM;PL	N;NOM;FEM;PL
litere	písmená	literă	písmeno	N;INDF;FEM;PL	N;NOM;NEUT;PL
litere	listy	literă	list	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
litere	písmen	literă	písmen	N;INDF;FEM;PL	N;NOM;NEUT;PL
practic	prakticky	practic	prakticky	ADV	ADV
feminin	ženská	feminin	ženský	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
feminin	ženského	feminin	ženský	ADJ;INDF;MASC;SG	ADJ;ANIM;GEN;MASC;SG
feminin	ženský	feminin	ženský	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG
feminin	ženské	feminin	ženský	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
feminin	ženská	feminin	ženský	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
drepturi	práva	drept	právo	N;INDF;FEM;PL	N;NOM;NEUT;PL
drepturi	práv	drept	právo	N;INDF;FEM;PL	N;GEN;NEUT;PL
magazine	obchody	magazine	obchod	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
magazine	predajne	magazine	predajňa	N;INDF;FEM;PL	N;NOM;FEM;PL
magazine	obchodov	magazine	obchod	N;INDF;FEM;PL	N;INAN;GEN;MASC;PL
magazine	obchody	magazine	obchod	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
magazine	predajne	magazine	predajňa	N;INDF;FEM;PL	N;NOM;FEM;PL
clădiri	budov	clădire	budova	N;INDF;FEM;PL	N;GEN;FEM;PL
clădiri	budovy	clădire	budova	N;INDF;FEM;PL	N;NOM;FEM;PL
act	čin	act	čin	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
act	akt	act	akt	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
editor	vydavateľ	editor	vydavateľ	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
editor	vydavateľa	editor	vydavateľ	N;INDF;MASC;SG	N;ANIM;ACC;MASC;SG
editor	vydavateľstvo	editor	vydavateľstvo	N;INDF;MASC;SG	N;NOM;NEUT;SG
editor	vydavateľ	editor	vydavateľ	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
editor	editor	editor	editor	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
exemple	príklady	exemplu	príklad	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
exemple	príkladov	exemplu	príklad	N;INDF;FEM;PL	N;INAN;GEN;MASC;PL
alegeri	volieb	alegere	volieb	N;INDF;FEM;PL	N;GEN;FEM;PL
alegeri	voľby	alegere	voľba	N;INDF;FEM;PL	N;NOM;FEM;PL
alegeri	volieb	alegere	volieb	N;INDF;FEM;PL	N;GEN;FEM;PL
alegeri	voľby	alegere	voľba	N;INDF;FEM;PL	N;NOM;FEM;PL
poezii	básne	poezie	báseň	N;INDF;FEM;PL	N;NOM;FEM;PL
poezii	poézie	poezie	poézia	N;INDF;FEM;PL	N;NOM;FEM;PL
ofițer	úradník	ofițer	úradník	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
ofițer	dôstojník	ofițer	dôstojník	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
ofițer	strážnik	ofițer	strážnik	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
link	spojenie	link	spojenie	N;INDF;MASC;SG	N;NOM;NEUT;SG
link	súvislosť	link	súvislosť	N;INDF;MASC;SG	N;NOM;FEM;SG
link	odkaz	link	odkaz	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
link	link	link	link	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
ruși	rusov	rus	rus	N;INDF;MASC;PL	N;INAN;GEN;MASC;PL
ruși	rusi	rus	rus	N;INDF;MASC;PL	N;ANIM;NOM;MASC;PL
ruși	rusom	rus	rus	N;INDF;MASC;PL	N;ANIM;DAT;MASC;PL
frecvent	často	frecvent	často	ADV	ADV
administrator	admin	administrator	admin	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
administrator	administrátor	administrator	administrátor	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
administrator	administrátor	administrator	administrátor	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
administrator	správcu	administrator	správca	N;INDF;MASC;SG	N;ANIM;ACC;MASC;SG
administrator	správca	administrator	správca	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
civile	občianskych	civil	občiansky	ADJ;INDF;FEM;PL	ADJ;GEN;MASC;PL
catolic	katolíckej	catolic	katolícky	ADJ;INDF;MASC;SG	ADJ;GEN;FEM;SG
bizantin	byzantský	bizantin	byzantský	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG
polonez	poľská	polonez	poľský	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
polonez	poľské	polonez	poľský	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
polonez	poľský	polonez	poľský	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG
petrecut	vynaložené	petrece	vynaložený	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
petrecut	strávené	petrece	strávený	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
petrecut	strávený	petrece	strávený	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
imperiu	ríša	imperiu	ríša	N;INDF;MASC;SG	N;NOM;FEM;SG
imperiu	impérium	imperiu	impérium	N;INDF;MASC;SG	N;NOM;NEUT;SG
imperiu	ríši	imperiu	ríš	N;INDF;MASC;SG	N;DAT;FEM;SG
secret	secret	secret	secret	N;INDF;MASC;SG	N;NOM;FEM;SG
secret	tajomstvo	secret	tajomstvo	N;INDF;MASC;SG	N;NOM;NEUT;SG
curând	čoskoro	curând	čoskoro	ADV	ADV
curând	onedlho	curând	onedlho	ADV	ADV
întrucât	keďže	întrucât	keďže	CONJ;POS	CONJ
închis	uzavretá	închis	uzavretý	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
închis	zatvorená	închis	zatvorený	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
închis	zatvorené	închis	zatvorený	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
închis	zavreté	închis	zavretý	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
închis	uzavreté	închis	uzavretý	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
element	položka	element	položka	N;INDF;MASC;SG	N;NOM;FEM;SG
element	položku	element	položka	N;INDF;MASC;SG	N;ACC;FEM;SG
element	prvok	element	prvok	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
element	element	element	element	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
funcționează	funguje	funcționa	fungovať	V;IND;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN
funcționează	pracuje	funcționa	pracovať	V;IND;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN
contact	kontakt	contact	kontakt	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
