den	la	den	él	PRO;DEF;MASC+FEM;SG	PRO;ACC;FEM;SG;3
gabon	gabón	gabon	gabón	N;NOM;INDF;NEUT;SG	N;FEM;SG
debuterade	debutó	debutera	debutar	V;IND;PST;V.PTCP;ACT	V;IND;SG;3;PST;FIN
american	american	america	americar	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
hustru	esposa	hustru	esposa	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
hustru	mujer	hustru	mujer	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
guvernör	gobernadora	guvernör	gobernador	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
guvernör	gobernador	guvernör	gobernador	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
dos	dosificación	dos	dosificación	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
dos	dosis	dos	dosis	N;NOM;INDF;MASC+FEM;SG	N;FEM
dos	posología	dos	posología	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
dos	dosis	dos	dosis	N;NOM;INDF;MASC+FEM;SG	N;FEM
slutligen	finalmente	slutligen	finalmente	ADV	ADV
vanlig	frecuente	vanlig	frecuente	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;SG
vanlig	común	vanlig	común	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;SG
estero	estero	estero	estero	N;NOM;INDF;NEUT;SG	N;MASC;SG
utgiven	publicada	utge	publicado	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;FEM;SG;V.PTCP
utgiven	publicado	utge	publicado	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;MASC;SG;V.PTCP
italiensk	italiana	italiensk	italiano	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;FEM;SG
range	alcance	range	alcance	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
range	intervalo	range	intervalo	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
range	gama	range	gama	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
range	rango	range	rango	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
range	cordillera	range	cordillera	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
hitta	encontrar	hitta	encontrar	V;IMP;FIN;ACT	V;NFIN
hitta	encontrar	hitta	encontrar	V;IMP;FIN;ACT	V;NFIN
forskning	investigación	forskning	investigación	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
forskning	investigacion	forskning	investigacion	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
klart	despejado	klar	despejar	ADJ;NOM;INDF;NEUT;SG	ADJ;MASC;SG;V.PTCP
haiti	haiti	haiti	haiti	N;NOM;INDF;NEUT;SG	N;MASC;SG
viktigaste	principales	viktig	principal	ADJ;NOM;DEF;RL	ADJ;PL
viktigaste	principal	viktig	principal	ADJ;NOM;DEF;RL	ADJ;SG
följde	seguí	följa	seguir	V;IND;PST;FIN;ACT	V;IND;SG;1;PST;FIN
följde	siguió	följa	seguir	V;IND;PST;FIN;ACT	V;IND;SG;3;PST;FIN
skola	colegio	skola	colegio	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
skola	escuela	skola	escuela	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
hertig	duque	hertig	duque	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
tidiga	primeros	tidig	primero	ADJ;NOM;PL	ADJ;MASC;PL
ledning	gerencia	ledning	gerencia	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
ledning	gestión	ledning	gestión	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
ledning	dirección	ledning	dirección	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
ledning	administración	ledning	administración	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
litteratur	literatura	litteratur	literatura	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
rysk	rusa	rysk	ruso	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;FEM;SG
rysk	ruso	rysk	ruso	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;MASC;SG
metal	metal	metal	metal	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
viktiga	importantes	viktig	importante	ADJ;NOM;PL	ADJ;PL
upplagan	edición	upplaga	edición	N;NOM;DEF;MASC+FEM;SG	N;FEM;SG
upplagan	edition	upplaga	edition	N;NOM;DEF;MASC+FEM;SG	N;MASC;SG
nio	nueve	nio	nueve	NUM;NOM	NUM;PL
fungerar	trabajando	fungera	trabajar	V;IND;PRS;FIN;ACT	V;V.MSDR
fungerar	funcionando	fungera	funcionar	V;IND;PRS;FIN;ACT	V;V.MSDR
fungerar	trabajar	fungera	trabajar	V;IND;PRS;FIN;ACT	V;NFIN
fungerar	trabaja	fungera	trabajar	V;IND;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
fungerar	funciona	fungera	funcionar	V;IND;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
läkare	doctores	läkare	doctor	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
läkare	medicos	läkare	medico	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
läkare	médicos	läkare	médico	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
vunnit	ganó	vinna	ganar	V;V.CVB;ACT	V;IND;SG;3;PST;FIN
vunnit	gané	vinna	ganar	V;V.CVB;ACT	V;IND;SG;1;PST;FIN
vunnit	gano	vinna	ganar	V;V.CVB;ACT	V;IND;SG;1;PRS;FIN
motsvarar	corresponden	motsvara	corresponder	V;IND;PRS;FIN;ACT	V;IND;PL;3;PRS;FIN
motsvarar	corresponde	motsvara	corresponder	V;IND;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
hot	amenaza	hot	amenaza	N;NOM;INDF;NEUT;SG	N;FEM;SG
hot	hot	hot	hot	N;NOM;INDF;NEUT;SG	N
hot	calor	hot	calor	N;NOM;INDF;NEUT;SG	N;MASC;SG
hot	amenaza	hot	amenaza	N;NOM;INDF;NEUT;SG	N;FEM;SG
resultatet	resultado	resultat	resultado	N;NOM;DEF;NEUT;SG	N;MASC;SG
försöker	intenta	försöka	intentar	V;IND;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
försöker	intentando	försöka	intentar	V;IND;PRS;FIN;ACT	V;V.MSDR
försöker	probando	försöka	probar	V;IND;PRS;FIN;ACT	V;V.MSDR
försöker	tratando	försöka	tratar	V;IND;PRS;FIN;ACT	V;V.MSDR
yrke	profesión	yrke	profesión	N;NOM;INDF;NEUT;SG	N;FEM;SG
yrke	ocupación	yrke	ocupación	N;NOM;INDF;NEUT;SG	N;FEM;SG
yrke	profesión	yrke	profesión	N;NOM;INDF;NEUT;SG	N;FEM;SG
katanga	katanga	katang	katanga	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
fartyg	recipiente	fartyg	recipiente	N;NOM;INDF;NEUT;SG	N;MASC;SG
fartyg	embarcación	fartyg	embarcación	N;NOM;INDF;NEUT;SG	N;FEM;SG
fartyg	buque	fartyg	buque	N;NOM;INDF;NEUT;SG	N;MASC;SG
fartyg	barco	fartyg	barco	N;NOM;INDF;NEUT;SG	N;MASC;SG
fartyg	nave	fartyg	nave	N;NOM;INDF;NEUT;SG	N;FEM;SG
fartyg	buque	fartyg	buque	N;NOM;INDF;NEUT;SG	N;MASC;SG
japanska	japonés	japansk	japonés	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
universitetet	universitario	universitet	universitario	N;NOM;DEF;NEUT;SG	N;MASC;SG
universitetet	universidad	universitet	universidad	N;NOM;DEF;NEUT;SG	N;FEM;SG
begreppet	concepto	begrepp	concepto	N;NOM;DEF;NEUT;SG	N;MASC;SG
arbetar	trabaja	arbeta	trabajar	V;IND;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
arbetar	funciona	arbeta	funcionar	V;IND;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
arbetar	trabajando	arbeta	trabajar	V;IND;PRS;FIN;ACT	V;V.MSDR
arbetar	funcionando	arbeta	funcionar	V;IND;PRS;FIN;ACT	V;V.MSDR
arbetar	trabajar	arbeta	trabajar	V;IND;PRS;FIN;ACT	V;NFIN
motsvarande	equivalentes	motsvarande	equivalente	ADJ;NOM;PRS;V.PTCP	ADJ;PL
motsvarande	equivalente	motsvarande	equivalente	ADJ;NOM;PRS;V.PTCP	ADJ;SG
motsvarande	correspondiente	motsvarande	correspondiente	ADJ;NOM;PRS;V.PTCP	ADJ;SG
motsvarande	correspondientes	motsvarande	correspondiente	ADJ;NOM;PRS;V.PTCP	ADJ;PL
riksdagen	reichstag	riksdag	reichstag	N;NOM;DEF;MASC+FEM;SG	N;MASC;SG
riksdagen	parlamento	riksdag	parlamento	N;NOM;DEF;MASC+FEM;SG	N;MASC;SG
klass	clase	klass	clase	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
klass	class	klass	clas	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
fru	sra	fru	ser	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
fru	mrs	fru	mrs	N;NOM;INDF;MASC+FEM;SG	N;SG
fru	esposa	fru	esposa	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
fru	mujer	fru	mujer	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
filippinerna	filipinas	filippin	filipino	N;NOM;DEF;MASC+FEM;PL	N;FEM;PL
etikett	label	etikett	label	N;NOM;INDF;MASC+FEM;SG	N;SG
etikett	etiqueta	etikett	etiqueta	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
royal	royal	royal	royal	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
rapids	rapids	rapid	rapids	N;NOM;INDF;MASC+FEM;SG	N;MASC
cypern	chipre	cypern	chipre	N;NOM;DEF;MASC+FEM;SG	N;FEM;SG
herrar	caballeros	herre	caballero	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
herrar	señores	herre	señor	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
herrar	lores	herre	lor	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
herrar	señores	herre	señor	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
herrar	masters	herre	master	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
herrar	maestros	herre	maestro	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
herrar	caballeros	herre	caballero	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
politisk	político	politisk	político	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;MASC;SG
invigdes	inauguró	inviga	inaugurar	V;IND;PST;FIN;PASS	V;IND;SG;3;PST;FIN
speciellt	especialmente	speciell	especialmente	ADV	ADV
speciellt	especialmente	speciell	especialmente	ADV	ADV
media	media	media	media	N;NOM;INDF;NEUT;SG	N;FEM;SG
perioden	periodo	period	periodo	N;NOM;DEF;MASC+FEM;SG	N;MASC;SG
perioden	período	period	período	N;NOM;DEF;MASC+FEM;SG	N;MASC;SG
manus	guión	manus	guión	N;NOM;INDF;NEUT;SG	N;MASC;SG
manus	guion	manus	guion	N;NOM;INDF;NEUT;SG	N;MASC;SG
manus	manus	manus	manus	N;NOM;INDF;NEUT;SG	N
manus	manuscrito	manus	manuscrito	N;NOM;INDF;NEUT;SG	N;MASC;SG
manus	script	manus	script	N;NOM;INDF;NEUT;SG	N;MASC;SG
manus	guion	manus	guion	N;NOM;INDF;NEUT;SG	N;MASC;SG
manus	guión	manus	guión	N;NOM;INDF;NEUT;SG	N;MASC;SG
skapade	creó	skapa	crear	V;IND;PST;FIN;ACT	V;IND;SG;3;PST;FIN
pass	pasaporte	pass	pasaporte	N;NOM;INDF;NEUT;SG	N;MASC;SG
pass	pasaporte	pass	pasaporte	N;NOM;INDF;NEUT;SG	N;MASC;SG
gått	ido	gå	ir	V;V.CVB;ACT	V;MASC;SG;PST;V.PTCP
gått	pasó	gå	pasar	V;V.CVB;ACT	V;IND;SG;3;PST;FIN
press	prensa	press	prensa	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
tränare	entrenador	tränare	entrenador	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
tränare	entrenadora	tränare	entrenador	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
tränare	formador	tränare	formador	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
tränare	entrenador	tränare	entrenador	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
tränare	autocar	tränare	autocar	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
tränare	coach	tränare	coach	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
tränare	entrenadora	tränare	entrenador	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
kultur	cultivo	kultur	cultivo	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
kultur	cultura	kultur	cultura	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
blå	azules	blå	azul	ADJ;NOM;PL	ADJ;PL
intresse	interes	intresse	inter	N;NOM;INDF;NEUT;SG	N;MASC;SG
intresse	interés	intresse	interés	N;NOM;INDF;NEUT;SG	N;MASC;SG
tävling	race	tävling	race	N;NOM;INDF;MASC+FEM;SG	N
tävling	carrera	tävling	carrera	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
tävling	raza	tävling	raza	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
tävling	concurso	tävling	concurso	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
tävling	competición	tävling	competición	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
tävling	competencia	tävling	competencia	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
tävling	concurso	tävling	concurso	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
tävling	certamen	tävling	certamen	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
sändes	emitió	sända	emitir	V;IND;PST;FIN;PASS	V;IND;SG;3;PST;FIN
lägre	inferior	låg	inferior	ADJ;NOM;CMPR	ADJ;SG
författaren	autor	författare	autor	N;NOM;DEF;MASC+FEM;SG	N;MASC;SG
författaren	autora	författare	autora	N;NOM;DEF;MASC+FEM;SG	N;FEM;SG
omgivningen	entorno	omgivning	entorno	N;NOM;DEF;MASC+FEM;SG	N;MASC;SG
bestående	permanente	bestående	permanente	ADJ;NOM;PRS;V.PTCP	ADJ;SG
bestående	permanentes	bestående	permanente	ADJ;NOM;PRS;V.PTCP	ADJ;PL
bestående	perdurable	bestående	perdurable	ADJ;NOM;PRS;V.PTCP	ADJ;SG
bestående	duradera	bestående	duradero	ADJ;NOM;PRS;V.PTCP	ADJ;FEM;SG
bestående	duradero	bestående	duradero	ADJ;NOM;PRS;V.PTCP	ADJ;MASC;SG
kvinna	mujer	kvinna	mujer	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
kvinna	mujer	kvinna	mujer	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
kvinna	hembra	kvinna	hembra	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
témiscamingue	témiscamingue	témiscamingue	témiscamingue	N;NOM;INDF;MASC+FEM;SG	N
ersattes	sustituyó	ersätta	sustituir	V;IND;PST;FIN;PASS	V;IND;SG;3;PST;FIN
baie	baie	baie	baie	N;NOM;INDF;NEUT;SG	N;MASC
uppgift	tarea	uppgift	tarea	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
air	aire	air	aire	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
air	air	air	air	N;NOM;INDF;MASC+FEM;SG	N
persiska	persa	persisk	persa	N;NOM;INDF;NEUT;SG	N;MASC;SG
cañada	cañada	cana	cañada	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
översatt	traducida	översätta	traducir	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	ADJ;FEM;SG;V.PTCP
översatt	traducido	översätta	traducido	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	ADJ;MASC;SG;V.PTCP
teater	teatro	teat	teatro	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
teater	teatro	teat	teatro	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
rosa	pink	rosa	pink	N;NOM;INDF;MASC+FEM;SG	N;SG
rosa	rosado	rosa	rosar	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
rosa	rosa	rosa	rosa	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
rosa	rosa	rosa	rosa	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
cachoeira	cachoeira	cachoeira	cachoeira	N;NOM;INDF;NEUT;SG	N;FEM;SG
loire	loira	loire	loira	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
loire	loire	loire	loirar	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
sid	sid	sid	sid	N	N;MASC;SG
vice	adjunto	vice	adjunto	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
vice	ayudante	vice	ayudante	N;NOM;INDF;MASC+FEM;SG	N;SG
vice	diputado	vice	diputado	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
vice	vicepresidente	vice	vicepresidente	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
vice	vicio	vice	vicio	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
ekonomisk	económico	ekonomisk	económico	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;MASC;SG
ekonomisk	economico	ekonomisk	economico	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;MASC;SG
ekonomisk	económica	ekonomisk	económico	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;FEM;SG
betydande	sustancial	betydande	sustancial	ADJ;NOM;PRS;V.PTCP	ADJ;SG
betydande	substancial	betydande	substancial	ADJ;NOM;PRS;V.PTCP	ADJ;SG
betydande	sustanciales	betydande	sustancial	ADJ;NOM;PRS;V.PTCP	ADJ;PL
betydande	significativos	betydande	significativo	ADJ;NOM;PRS;V.PTCP	ADJ;MASC;PL
betydande	significativas	betydande	significativo	ADJ;NOM;PRS;V.PTCP	ADJ;FEM;PL
betydande	significativo	betydande	significativo	ADJ;NOM;PRS;V.PTCP	ADJ;MASC;SG
betydande	significativa	betydande	significativo	ADJ;NOM;PRS;V.PTCP	ADJ;FEM;SG
betydande	significante	betydande	significante	ADJ;NOM;PRS;V.PTCP	ADJ;SG
veckor	semanas	vecka	semana	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
resa	viaje	resa	viaje	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
resa	travesía	resa	travesía	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
resa	viaje	resa	viaje	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
resa	trayecto	resa	trayecto	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
resa	viaje	resa	viaje	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
helst	preferiblemente	gärna	preferiblemente	ADV;RL	ADV
helst	preferentemente	gärna	preferentemente	ADV;RL	ADV
helst	idealmente	gärna	idealmente	ADV;RL	ADV
öppen	abierta	öppen	abierto	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;FEM;SG;V.PTCP
öppen	abierto	öppen	abierto	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;MASC;SG;V.PTCP
deltagare	asistentes	deltagare	asistente	N;NOM;INDF;MASC+FEM;PL	N;PL
deltagare	participantes	deltagare	participante	N;NOM;INDF;MASC+FEM;PL	N;PL
deltagare	participantes	deltagare	participante	N;NOM;INDF;MASC+FEM;PL	N;PL
gruva	mina	gruva	mina	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
lämna	dejar	lämna	dejar	V;IMP;FIN;ACT	V;NFIN
bangui	bangui	bangui	bangui	N;NOM;INDF;NEUT;SG	N;FEM;SG
pengar	money	pengar	money	N;NOM;INDF;MASC+FEM;PL	N
priser	precios	pris	precio	N;NOM;INDF;NEUT;PL	N;MASC;PL
priser	premios	pris	premio	N;NOM;INDF;NEUT;PL	N;MASC;PL
din	tus	du	tu	PRO;DEF;MASC+FEM;SG	PRO;SG;2
din	tuyo	du	tuyo	PRO;DEF;MASC+FEM;SG	PRO;MASC;SG;2
din	tuyos	du	tuyo	PRO;DEF;MASC+FEM;SG	PRO;MASC;SG;2
ägare	propietarios	gg	propietario	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
ägare	propietarios	gg	propietario	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
ägare	dueños	gg	dueño	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
kasai	kasai	kasai	kasai	N;NOM;INDF;NEUT;SG	N;MASC;SG
museet	museo	museet	museo	N;NOM;DEF;NEUT;SG	N;MASC;SG
vänster	izquierda	vänster	izquierda	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
spelas	jugaron	spela	jugar	V;IND;FIN;PASS	V;IND;PL;3;PST;FIN
spelas	jugó	spela	jugar	V;IND;FIN;PASS	V;IND;SG;3;PST;FIN
regissör	directora	regissöra	directora	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
regissör	director	regissöra	director	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
storlek	size	storlek	sizar	N;NOM;INDF;MASC+FEM;SG	N
storlek	talla	storlek	talla	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
storlek	tamaño	storlek	tamaño	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
sweden	suecia	söede	suecia	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
grad	grad	grad	grad	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
grad	posgrado	grad	posgrado	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
grad	rango	grad	rango	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
grad	grado	grad	grado	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
grad	licenciatura	grad	licenciatura	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
lån	préstamos	lån	préstamo	N;NOM;INDF;NEUT;PL	N;MASC;PL
lån	préstamos	lån	préstamo	N;NOM;INDF;NEUT;PL	N;MASC;PL
valley	valle	valley	valle	N;NOM;INDF;NEUT;SG	N;MASC;SG
levde	vivió	leva	vivir	V;IND;PST;FIN;ACT	V;IND;SG;3;PST;FIN
levde	viví	leva	vivir	V;IND;PST;FIN;ACT	V;IND;SG;1;PST;FIN
rid	cabalgata	rid	cabalgata	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
rid	ride	rid	redir	N;NOM;INDF;MASC+FEM;SG	N
rid	paseo	rid	paseo	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
kategorin	categoria	kategori	categoria	N;NOM;DEF;MASC+FEM;SG	N;FEM;SG
kategorin	categoría	kategori	categoría	N;NOM;DEF;MASC+FEM;SG	N;FEM;SG
delta	participen	delta	participar	V;IMP;FIN;ACT	V;IMP;PL;3;FIN
delta	participar	delta	participar	V;IMP;FIN;ACT	V;NFIN
kör	ejecutar	köra	ejecutar	V;IMP;FIN;ACT	V;NFIN
kör	corran	köra	correr	V;IMP;FIN;ACT	V;IMP;PL;3;FIN
kör	correr	köra	correr	V;IMP;FIN;ACT	V;NFIN
kör	ejecutar	köra	ejecutar	V;IMP;FIN;ACT	V;NFIN
kör	conduciendo	köra	conducir	V;IMP;FIN;ACT	V;V.MSDR
kör	manejando	köra	manejar	V;IMP;FIN;ACT	V;V.MSDR
kör	conducir	köra	conducir	V;IMP;FIN;ACT	V;NFIN
kör	conducir	köra	conducir	V;IMP;FIN;ACT	V;NFIN
kör	ejecutando	köra	ejecutar	V;IMP;FIN;ACT	V;V.MSDR
kör	corriendo	köra	correr	V;IMP;FIN;ACT	V;V.MSDR
kör	correr	köra	correr	V;IMP;FIN;ACT	V;NFIN
funnits	existió	finnas	existir	V;V.CVB;PASS	V;IND;SG;3;PST;FIN
funnits	existía	finnas	existir	V;V.CVB;PASS	V;IND;SG;3;IPFV;FIN
funnits	existieron	finnas	existir	V;V.CVB;PASS	V;IND;PL;3;PST;FIN
funnits	existían	finnas	existir	V;V.CVB;PASS	V;IND;PL;3;IPFV;FIN
kritik	crítica	kritik	crítica	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
högt	alto	hög	alto	ADJ;NOM;INDF;NEUT;SG	ADJ;MASC;SG
högt	elevada	hög	elevado	ADJ;NOM;INDF;NEUT;SG	ADJ;FEM;SG;V.PTCP
högt	alta	hög	alto	ADJ;NOM;INDF;NEUT;SG	ADJ;FEM;SG
högt	ruidoso	hög	ruidoso	ADJ;NOM;INDF;NEUT;SG	ADJ;MASC;SG
image	imagen	image	imagen	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
image	imágen	image	imágen	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
stark	fuerte	stark	fuerte	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;SG
morne	morne	morne	morne	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
regering	gobierno	regering	gobierno	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
språket	lengua	språk	lengua	N;NOM;DEF;NEUT;SG	N;FEM;SG
språket	idioma	språk	idioma	N;NOM;DEF;NEUT;SG	N;MASC;SG
språket	lenguaje	språk	lenguaje	N;NOM;DEF;NEUT;SG	N;MASC;SG
rubriken	titular	rubrik	titular	N;NOM;DEF;MASC+FEM;SG	N;MASC;SG
spelaren	player	spelare	player	N;NOM;DEF;MASC+FEM;SG	N;SG
spelaren	reproductor	spelare	reproductor	N;NOM;DEF;MASC+FEM;SG	N;MASC;SG
spelaren	jugador	spelare	jugador	N;NOM;DEF;MASC+FEM;SG	N;MASC;SG
spelaren	jugadora	spelare	jugadora	N;NOM;DEF;MASC+FEM;SG	N;FEM;SG
valkrets	circunscripción	valkrets	circunscripción	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
okänt	desconocida	okän	desconocido	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	ADJ;FEM;SG;V.PTCP
okänt	desconocido	okän	desconocido	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	ADJ;MASC;SG;V.PTCP
utvecklades	evolucionaron	utvecklad	evolucionar	V;IND;PST;FIN;PASS	V;IND;PL;3;PST;FIN
utvecklades	evolucionó	utvecklad	evolucionar	V;IND;PST;FIN;PASS	V;IND;SG;3;PST;FIN
romersk	romana	romersk	romano	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;FEM;SG
romersk	romano	romersk	romano	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;MASC;SG
syster	sister	syster	sister	N;NOM;INDF;MASC+FEM;SG	N
syster	hermana	syster	hermana	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
syster	enfermera	syster	enfermera	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
syster	enfermero	syster	enfermero	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
skiljer	distingue	skilja	distinguir	V;IND;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
skiljer	separa	skilja	separar	V;IND;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
enkelt	simple	enkel	simple	ADJ;NOM;INDF;NEUT;SG	ADJ;SG
enkelt	sencilla	enkel	sencillo	ADJ;NOM;INDF;NEUT;SG	ADJ;FEM;SG
enkelt	sencillo	enkel	sencillo	ADJ;NOM;INDF;NEUT;SG	ADJ;MASC;SG
enkelt	facil	enkel	facil	ADJ;NOM;INDF;NEUT;SG	ADJ;SG
enkelt	sencilla	enkel	sencillo	ADJ;NOM;INDF;NEUT;SG	ADJ;FEM;SG
enkelt	fácil	enkel	fácil	ADJ;NOM;INDF;NEUT;SG	ADJ;SG
enkelt	sencillo	enkel	sencillo	ADJ;NOM;INDF;NEUT;SG	ADJ;MASC;SG
