この	ovo	この	ovaj	DET	DET;NOM;NEUT;SG
観客	publika	観客	publika	N	N;NOM;FEM;SG
観客	publike	観客	publika	N	N;NOM;FEM;PL
観客	publika	観客	publika	N	N;NOM;FEM;SG
免許	dozvola	免許	dozvola	N	N;NOM;FEM;SG
免許	dozvolu	免許	dozvola	N	N;ACC;FEM;SG
装甲	oklop	装甲	oklop	N	N;NOM;MASC;SG
装甲	oklop	装甲	oklop	N	N;NOM;MASC;SG
寺院	hram	寺院	hram	N	N;NOM;MASC;SG
寺院	hramove	寺院	hram	N	N;ACC;MASC;PL
青春	mladež	青春	mladež	N	N;NOM;FEM;SG
青春	mladost	青春	mladost	N	N;NOM;FEM;SG
青春	mladosti	青春	mladost	N	N;NOM;FEM;SG
背景	pozadina	背景	pozadina	N	N;NOM;FEM;SG
比較的	relativno	比較的	relativno	ADV	ADV
アート	umjetnost	アート	umjetnost	N	N;NOM;FEM;SG
規格	standarde	規格	standard	N	N;ACC;MASC;PL
規格	standardi	規格	standard	N	N;NOM;MASC;PL
規格	standarda	規格	standard	N	N;GEN;MASC;PL
規格	standardima	規格	standard	N	N;INS;MASC;PL
形状	oblici	形状	oblik	N	N;NOM;MASC;PL
形状	oblike	形状	oblik	N	N;ACC;MASC;PL
形状	oblik	形状	oblik	N	N;NOM;MASC;SG
シアター	teatar	シアター	teatar	N	N;NOM;MASC;SG
シアター	kazalište	シアター	kazalište	N	N;NOM;NEUT;SG
知事	guverneru	知事	guverner	N	N;DAT;MASC;SG
知事	guverner	知事	guverner	N	N;NOM;MASC;SG
キリスト	kršćanin	キリスト	kršćanin	N	N;NOM;MASC;SG
キリスト	kristijan	キリスト	kristijan	N	N;NOM;MASC;SG
キリスト	kršćanstvo	キリスト	kršćanstvo	N	N;NOM;NEUT;SG
キリスト	kršćanstva	キリスト	kršćanstvo	N	N;NOM;NEUT;PL
交渉	pregovara	交渉	pregovarati	V	V;IND;SG;3;PRS;FIN
マスター	majstor	マスター	majstor	N	N;NOM;MASC;SG
マスター	učitelju	マスター	učitelj	N	N;DAT;MASC;SG
オール	veslo	オール	veslo	N	N;NOM;NEUT;SG
スクール	skola	スクール	skola	N	N;NOM;FEM;SG
スクール	škola	スクール	škola	N	N;NOM;FEM;SG
推定	pretpostavlja	推定	pretpostavljati	V	V;IND;SG;3;PRS;FIN
事務	afere	事務	afera	N	N;NOM;FEM;PL
大佐	pukovnik	大佐	pukovnik	N	N;NOM;MASC;SG
ブック	knjiga	ブック	knjiga	N	N;NOM;FEM;SG
軍団	korpus	軍団	korpus	N	N;NOM;MASC;SG
軍団	korpusa	軍団	korpus	N	N;GEN;MASC;SG
遺跡	ruševinama	遺跡	ruševina	N	N;INS;FEM;PL
遺跡	ruševine	遺跡	ruševina	N	N;NOM;FEM;PL
遺跡	ruševina	遺跡	ruševina	N	N;NOM;FEM;SG
アクション	akcija	アクション	akcija	N	N;NOM;FEM;SG
アクション	postupci	アクション	postupak	N	N;NOM;MASC;PL
アクション	radnje	アクション	radnja	N	N;NOM;FEM;PL
アクション	akcije	アクション	akcija	N	N;NOM;FEM;PL
アクション	djela	アクション	djelo	N	N;NOM;NEUT;PL
検証	potvrdi	検証	potvrditi	V	V;IND;SG;3;PRS;FIN
逮捕	uhititi	逮捕	uhititi	V	V;NFIN
金属	metala	金属	metal	N	N;GEN;MASC;SG
金属	metal	金属	metal	N	N;NOM;MASC;SG
金属	metala	金属	metal	N	N;GEN;MASC;SG
バラ	ruža	バラ	ruž	N	N;NOM;FEM;SG
バラ	ruže	バラ	ruža	N	N;NOM;FEM;PL
バラ	ruža	バラ	ruž	N	N;NOM;FEM;SG
バラ	rose	バラ	rose	N	N;NOM;FEM;SG
拒否	odbiti	拒否	odbiti	V	V;NFIN
拒否	odbiti	拒否	odbiti	V	V;NFIN
拒否	poreći	拒否	poreći	V	V;NFIN
拒否	odbaci	拒否	odbaciti	V	V;IND;SG;3;PRS;FIN
ボス	gazda	ボス	gazda	N	N;NOM;MASC;SG
ボス	šef	ボス	šef	N	N;NOM;MASC;SG
戦略	strategije	戦略	strategija	N	N;NOM;FEM;PL
戦略	strategije	戦略	strategija	N	N;NOM;FEM;PL
戦略	strategiju	戦略	strategija	N	N;ACC;FEM;SG
戦略	strategija	戦略	strategija	N	N;NOM;FEM;SG
クロス	križ	クロス	križ	N	N;NOM;MASC;SG
クロス	krst	クロス	krst	N	N;NOM;MASC;SG
クロス	kros	クロス	kros	N	N;NOM;MASC;SG
関数	funkcija	関数	funkcija	N	N;NOM;FEM;SG
関数	funkcije	関数	funkcija	N	N;NOM;FEM;PL
関数	funkciju	関数	funkcija	N	N;ACC;FEM;SG
関数	funkcije	関数	funkcija	N	N;NOM;FEM;PL
ガール	djevojka	ガール	djevojka	N	N;NOM;FEM;SG
ガール	devojka	ガール	devojka	N	N;NOM;FEM;SG
ガール	cura	ガール	cur	N	N;NOM;FEM;SG
職員	zaposlenik	職員	zaposlenik	N	N;NOM;MASC;SG
職員	zaposlenica	職員	zaposlenica	N	N;NOM;FEM;SG
職員	zaposlenika	職員	zaposlenik	N	N;ACC;MASC;PL
職員	osoblje	職員	osoblje	N	N;NOM;NEUT;SG
ポート	port	ポート	port	N	N;NOM;MASC;SG
ポート	luka	ポート	luka	N	N;NOM;FEM;SG
ポート	lukama	ポート	luka	N	N;INS;FEM;PL
検査	inspekcija	検査	inspekcija	N	N;NOM;FEM;SG
ミックス	miks	ミックス	miks	N	N;NOM;MASC;SG
資金	sredstva	資金	sredstvo	N	N;NOM;NEUT;PL
資金	sredstava	資金	sredstvo	N	N;NOM;NEUT;PL
資金	fondove	資金	fond	N	N;ACC;MASC;PL
演劇	teatar	演劇	teatar	N	N;NOM;MASC;SG
演劇	kazalište	演劇	kazalište	N	N;NOM;NEUT;SG
演劇	teatar	演劇	teatar	N	N;NOM;MASC;SG
演劇	kazalište	演劇	kazalište	N	N;NOM;NEUT;SG
言及	spominjem	言及	spominjati	V	V;IND;SG;1;PRS;FIN
言及	spomenuti	言及	spomenuti	V	V;NFIN
言及	spomenuo	言及	spomenuti	V	V;MASC;SG;PST;V.PTCP;ACT
言及	spominje	言及	spominjati	V	V;IND;SG;3;PRS;FIN
金曜日	petak	金曜日	petak	N	N;NOM;MASC;SG
金曜日	petkom	金曜日	petak	N	N;INS;MASC;SG
ライフ	zivot	ライフ	zivot	N	N;NOM;MASC;SG
ライフ	život	ライフ	život	N	N;NOM;MASC;SG
否定	poreći	否定	poreći	V	V;NFIN
大使	veleposlanik	大使	veleposlanik	N	N;NOM;MASC;SG
大使	ambasador	大使	ambasador	N	N;NOM;MASC;SG
大使	veleposlanici	大使	veleposlanik	N	N;NOM;MASC;PL
広場	trgu	広場	trg	N	N;DAT;MASC;SG
広場	trg	広場	trg	N	N;NOM;MASC;SG
広場	kvadrat	広場	kvadrat	N	N;NOM;MASC;SG
常に	uvek	常に	uvek	ADV	ADV
常に	uvijek	常に	uvijek	ADV	ADV
振興	napredovanje	振興	napredovanje	N	N;NOM;NEUT;SG
売上	prodaja	売上	prodaja	N	N;NOM;FEM;SG
重	duplikat	重	duplikat	N	N;NOM;MASC;SG
重	kopija	重	kopija	N	N;NOM;FEM;SG
重	preklapanja	重	preklapanje	N	N;NOM;NEUT;PL
概念	koncept	概念	koncept	N	N;NOM;MASC;SG
概念	pojam	概念	pojam	N	N;NOM;MASC;SG
概念	koncepti	概念	koncept	N	N;NOM;MASC;PL
パート	dijelom	パート	dio	N	N;INS;MASC;SG
パート	dio	パート	dio	N	N;NOM;MASC;SG
危機	kriza	危機	kriza	N	N;NOM;FEM;SG
危機	krize	危機	kriza	N	N;NOM;FEM;PL
ドライバー	vozači	ドライバー	vozač	N	N;NOM;MASC;PL
ドライバー	vozač	ドライバー	vozač	N	N;NOM;MASC;SG
トーナメント	turnir	トーナメント	turnir	N	N;NOM;MASC;SG
北東	sjeveroistoku	北東	sjeveroistok	N	N;DAT;MASC;SG
アクセス	pristupio	アクセス	pristupiti	V	V;MASC;SG;PST;V.PTCP;ACT
アクセス	pristupili	アクセス	pristupiti	V	V;MASC;PL;PST;V.PTCP;ACT
アクセス	pristupiti	アクセス	pristupiti	V	V;NFIN
調整	prilagodi	調整	prilagod	V	V;IND;SG;3;PRS;FIN
調整	prilagoditi	調整	prilagoditi	V	V;NFIN
プレイ	sviraj	プレイ	sviraj	V	V;IND;SG;3;PRS;FIN
プレイ	igraj	プレイ	igraj	V	V;IND;SG;3;PRS;FIN
ビット	komadiće	ビット	komadić	N	N;ACC;MASC;PL
ビット	komadići	ビット	komadići	N	N;NOM;MASC;PL
日曜日	nedjeljom	日曜日	nedjelja	N	N;INS;FEM;SG
日曜日	nedjelje	日曜日	nedjelja	N	N;NOM;FEM;PL
日曜日	nedjelja	日曜日	nedjelja	N	N;NOM;FEM;SG
日曜日	nedelja	日曜日	nedelja	N	N;NOM;FEM;SG
国王	kralju	国王	kralj	N	N;DAT;MASC;SG
国王	kralj	国王	kralj	N	N;NOM;MASC;SG
パス	put	パス	put	N	N;NOM;MASC;SG
パス	staza	パス	staz	N	N;NOM;FEM;SG
パス	putanja	パス	putanje	N	N;NOM;NEUT;SG
パス	staze	パス	staza	N	N;NOM;FEM;PL
パス	putevi	パス	put	N	N;NOM;MASC;PL
パス	putanje	パス	putanja	N	N;NOM;FEM;PL
ミュージシャン	glazbenik	ミュージシャン	glazbenik	N	N;NOM;MASC;SG
ミュージシャン	glazbenici	ミュージシャン	glazbenik	N	N;NOM;MASC;PL
ミュージシャン	glazbenike	ミュージシャン	glazbenik	N	N;ACC;MASC;PL
リーダー	čitatelji	リーダー	čitatelj	N	N;NOM;MASC;PL
リーダー	lider	リーダー	lider	N	N;NOM;MASC;SG
リーダー	vođa	リーダー	vođa	N	N;NOM;MASC;SG
リーダー	čitač	リーダー	čitač	N	N;NOM;MASC;SG
リーダー	reader	リーダー	reader	N	N;NOM;MASC;SG
テニス	tenis	テニス	tenis	N	N;NOM;MASC;SG
結合	obveznica	結合	obveznica	N	N;NOM;FEM;SG
結合	bond	結合	bond	N	N;NOM;MASC;SG
知識	znanja	知識	znanje	N	N;NOM;NEUT;PL
知識	poznavanje	知識	poznavanje	N	N;NOM;NEUT;SG
知識	znanje	知識	znanje	N	N;NOM;NEUT;SG
ライセンス	dozvole	ライセンス	dozvola	N	N;NOM;FEM;PL
ライセンス	licence	ライセンス	licenca	N	N;NOM;FEM;PL
ライセンス	dozvola	ライセンス	dozvola	N	N;NOM;FEM;SG
ライセンス	dozvolu	ライセンス	dozvola	N	N;ACC;FEM;SG
ライセンス	dozvola	ライセンス	dozvola	N	N;NOM;FEM;SG
ライセンス	dozvolu	ライセンス	dozvola	N	N;ACC;FEM;SG
メール	mail	メール	mail	N	N;NOM;MASC;SG
メール	pošta	メール	pošta	N	N;NOM;FEM;SG
メール	mailove	メール	mail	N	N;ACC;MASC;PL
メール	mailovi	メール	mail	N	N;NOM;MASC;PL
赤い	crvena	赤い	crven	ADJ	ADJ;NOM;DEF;FEM;SG
赤い	crven	赤い	crven	ADJ	ADJ;NOM;INDF;MASC;SG
赤い	crveni	赤い	crven	ADJ	ADJ;NOM;DEF;MASC;SG
実績	dostignuća	実績	dostignuće	N	N;NOM;NEUT;PL
実績	postignuća	実績	postignuće	N	N;NOM;NEUT;PL
実績	dostignuća	実績	dostignuće	N	N;NOM;NEUT;PL
実績	postignuća	実績	postignuće	N	N;NOM;NEUT;PL
実績	ostvarenje	実績	ostvarenje	N	N;NOM;NEUT;SG
実績	postignuće	実績	postignuće	N	N;NOM;NEUT;SG
実績	dostignuće	実績	dostignuće	N	N;NOM;NEUT;SG
バスケット	košarka	バスケット	košarka	N	N;NOM;FEM;SG
バスケット	košarku	バスケット	košarka	N	N;ACC;FEM;SG
新規	novo	新規	nov	ADJ	ADJ;NOM;NEUT;SG
新規	nova	新規	nov	ADJ	ADJ;NOM;DEF;FEM;SG
新規	novi	新規	nov	ADJ	ADJ;NOM;DEF;MASC;SG
土曜日	subotu	土曜日	subota	N	N;ACC;FEM;SG
土曜日	subota	土曜日	subota	N	N;NOM;FEM;SG
土曜日	subotom	土曜日	subota	N	N;INS;FEM;SG
土曜日	subote	土曜日	subota	N	N;NOM;FEM;PL
端末	terminal	端末	terminal	N	N;NOM;MASC;SG
事情	okolnosti	事情	okolnost	N	N;NOM;FEM;PL
都道府県	prefektura	都道府県	prefektura	N	N;NOM;FEM;SG
都道府県	stanje	都道府県	stanje	N	N;NOM;NEUT;SG
都道府県	država	都道府県	država	N	N;NOM;FEM;SG
都道府県	stanja	都道府県	stanje	N	N;NOM;NEUT;PL
都道府県	stanju	都道府県	stanje	N	N;DAT;NEUT;SG
隊長	kapetan	隊長	kapetan	N	N;NOM;MASC;SG
隊長	kapetane	隊長	kapetan	N	N;ACC;MASC;PL
悪魔	vrag	悪魔	vrag	N	N;NOM;MASC;SG
悪魔	đavo	悪魔	đavo	N	N;NOM;MASC;SG
悪魔	demona	悪魔	demona	N	N;ACC;MASC;SG
悪魔	demon	悪魔	demon	N	N;NOM;MASC;SG
規制	regulira	規制	regulirati	V	V;IND;SG;3;PRS;FIN
判決	presuda	判決	presuda	N	N;NOM;FEM;SG
駐車	parkiranje	駐車	parkiranje	N	N;NOM;NEUT;SG
駐車	parking	駐車	parking	N	N;NOM;MASC;SG
女王	matica	女王	matica	N	N;NOM;FEM;SG
女王	kraljice	女王	kraljica	N	N;NOM;FEM;PL
女王	kraljica	女王	kraljica	N	N;NOM;FEM;SG
木曜	četvrtak	木曜	četvrtak	N	N;NOM;MASC;SG
ローズ	ruža	ローズ	ruž	N	N;NOM;FEM;SG
ローズ	rose	ローズ	rose	N	N;NOM;FEM;SG
数字	brojevi	数字	broj	N	N;NOM;MASC;PL
数字	brojeve	数字	broj	N	N;ACC;MASC;PL
提示	predstavljamo	提示	predstavljati	V	V;IND;PL;1;PRS;FIN
提示	predstavio	提示	predstaviti	V	V;MASC;SG;PST;V.PTCP;ACT
国旗	zastava	国旗	zastava	N	N;NOM;FEM;SG
国旗	zastave	国旗	zastava	N	N;NOM;FEM;PL
人類	čovječanstvo	人類	čovječanstvo	N	N;NOM;NEUT;SG
人類	ljudskost	人類	ljudskost	N	N;NOM;FEM;SG
人類	humanost	人類	humanost	N	N;NOM;FEM;SG
人類	čovječanstvo	人類	čovječanstvo	N	N;NOM;NEUT;SG
現象	fenomen	現象	fenomen	N	N;NOM;MASC;SG
現象	fenomen	現象	fenomen	N	N;NOM;MASC;SG
現象	pojava	現象	pojava	N	N;NOM;FEM;SG
二	dva	二	dva	NUM	NUM
証明	dokazati	証明	dokazati	V	V;NFIN
祭り	festival	祭り	festival	N	N;NOM;MASC;SG
祭り	festivala	祭り	festival	N	N;GEN;MASC;SG
ゴールド	zlato	ゴールド	zlato	N	N;NOM;NEUT;SG
ゴールド	zlata	ゴールド	zlat	N	N;GEN;MASC;SG
社員	zaposlenik	社員	zaposlenik	N	N;NOM;MASC;SG
社員	zaposlenica	社員	zaposlenica	N	N;NOM;FEM;SG
社員	zaposlenika	社員	zaposlenik	N	N;ACC;MASC;PL
社員	zaposlenici	社員	zaposlenik	N	N;NOM;MASC;PL
社員	zaposlenika	社員	zaposlenik	N	N;ACC;MASC;PL
ボタン	dugmad	ボタン	dugmad	N	N;NOM;FEM;SG
ボタン	gumb	ボタン	gumb	N	N;NOM;MASC;SG
ボタン	dugme	ボタン	dugma	N	N;ACC;FEM;SG
ボタン	tipka	ボタン	tipkati	N	N;NOM;FEM;SG
プロフィール	profil	プロフィール	profil	N	N;NOM;MASC;SG
プロフィール	profile	プロフィール	profil	N	N;ACC;MASC;PL
仏教	budizam	仏教	budizam	N	N;NOM;MASC;SG
ストリート	ulica	ストリート	ulica	N	N;NOM;FEM;SG
ストリート	ulicu	ストリート	ulica	N	N;ACC;FEM;SG
ストリート	ulice	ストリート	ulica	N	N;NOM;FEM;PL
ストリート	ulica	ストリート	ulica	N	N;NOM;FEM;SG
ストリート	ulicama	ストリート	ulica	N	N;INS;FEM;PL
サウンド	zvuk	サウンド	zvuk	N	N;NOM;MASC;SG
サウンド	sound	サウンド	sound	N	N;NOM;MASC;SG
サウンド	zvuci	サウンド	zvuk	N	N;NOM;MASC;SG
サウンド	zvukovi	サウンド	zvuk	N	N;NOM;MASC;PL
世帯	domaćinstva	世帯	domaćinstvo	N	N;NOM;NEUT;PL
世帯	kućanstava	世帯	kućanstvo	N	N;NOM;NEUT;PL
世帯	domaćinstva	世帯	domaćinstvo	N	N;NOM;NEUT;PL
世帯	kućanstvu	世帯	kućanstvo	N	N;DAT;NEUT;SG
世帯	domaćinstvo	世帯	domaćinstvo	N	N;NOM;NEUT;SG
生成	generirati	生成	generirati	V	V;NFIN
ローカル	lokalni	ローカル	lokalan	ADJ	ADJ;NOM;DEF;MASC;SG
境界	granice	境界	granica	N	N;NOM;FEM;PL
続ける	nastavi	続ける	nastaviti	V	V;IND;SG;3;PRS;FIN
蒸気	para	蒸気	par	N	N;NOM;MASC;SG
巡洋艦	krstarice	巡洋艦	krstarica	N	N;NOM;FEM;PL
巡洋艦	krstarica	巡洋艦	krstarica	N	N;NOM;FEM;SG
インチ	centimetar	インチ	centimetar	N	N;NOM;MASC;SG
インチ	inča	インチ	inč	N	N;NOM;MASC;SG
インチ	inča	インチ	inč	N	N;NOM;MASC;SG
アメリカン	amerikanac	アメリカン	amerikanac	N	N;NOM;MASC;SG
ブレーキ	kočenja	ブレーキ	kočenje	N	N;NOM;NEUT;PL
ブレーキ	kočnice	ブレーキ	kočnica	N	N;NOM;FEM;PL
ブレーキ	kočnice	ブレーキ	kočnica	N	N;NOM;FEM;PL
兵士	vojnik	兵士	vojnik	N	N;NOM;MASC;SG
兵士	vojnici	兵士	vojnik	N	N;NOM;MASC;PL
石油	ulje	石油	ulje	N	N;NOM;NEUT;SG
石油	nafta	石油	nafta	N	N;NOM;FEM;SG
バレーボール	odbojku	バレーボール	odbojka	N	N;ACC;FEM;SG
バレーボール	odbojka	バレーボール	odbojka	N	N;NOM;FEM;SG
リード	olova	リード	olovo	N	N;GEN;MASC;SG
リード	olovo	リード	olovo	N	N;NOM;MASC;SG
ゴルフ	golfa	ゴルフ	golf	N	N;GEN;MASC;SG
ゴルフ	golf	ゴルフ	golf	N	N;NOM;MASC;SG
シート	list	シート	list	N	N;NOM;MASC;SG
シート	plahte	シート	plaht	N	N;ACC;MASC;PL
ミッション	zadatak	ミッション	zadatak	N	N;NOM;MASC;SG
ミッション	misija	ミッション	misija	N	N;NOM;FEM;SG
ミッション	misijama	ミッション	misija	N	N;INS;FEM;PL
ミッション	misije	ミッション	misija	N	N;NOM;FEM;PL
組み合わせ	kombinirati	組み合わせる	kombinirati	V	V;NFIN
準決勝	polufinale	準決勝	polufinale	N	N;NOM;NEUT;SG
人形	lutka	人形	lutak	N	N;NOM;FEM;SG
ミュージカル	mjuzikle	ミュージカル	mjuzikla	N	N;ACC;MASC;PL
ミュージカル	mjuzikl	ミュージカル	mjuzikl	N	N;NOM;MASC;SG
現場	scena	現場	scena	N	N;NOM;FEM;SG
現場	prizor	現場	prizor	N	N;NOM;MASC;SG
趣味	hobi	趣味	hoba	N	N;NOM;MASC;SG
趣味	hobija	趣味	hobija	N	N;NOM;MASC;SG
授業	lekcije	授業	lekcija	N	N;NOM;FEM;PL
授業	lekcija	授業	lekcija	N	N;NOM;FEM;SG
授業	lekciju	授業	lekcija	N	N;ACC;FEM;SG
授業	pouka	授業	pouka	N	N;NOM;FEM;SG
料金	naknada	料金	naknada	N	N;NOM;FEM;SG
料金	honorar	料金	honorar	N	N;NOM;MASC;SG
料金	naknadu	料金	naknada	N	N;ACC;FEM;SG
身体	telo	身体	telo	N	N;NOM;NEUT;SG
身体	tijelo	身体	tijelo	N	N;NOM;NEUT;SG
作者	autori	作者	autor	N	N;NOM;MASC;PL
作者	autora	作者	autor	N	N;ACC;MASC;SG
作者	autor	作者	autor	N	N;NOM;MASC;SG
地理	geografija	地理	geografija	N	N;NOM;FEM;SG
ダブルス	dubl	ダブルス	dubl	N	N;NOM;MASC;SG
ダブルス	duple	ダブルス	duple	N	N;NOM;FEM;PL
表面	površine	表面	površina	N	N;NOM;FEM;PL
表面	površina	表面	površina	N	N;NOM;FEM;SG
訪問	posjetite	訪問	posjetiti	V	V;IMP;PL;2;FIN
訪問	posjetiti	訪問	posjetiti	V	V;NFIN
合格	prolazi	合格	prolaziti	V	V;IND;SG;3;PRS;FIN
合格	prošao	合格	proći	V	V;MASC;SG;PST;V.PTCP;ACT
合格	položio	合格	položiti	V	V;MASC;SG;PST;V.PTCP;ACT
パイロット	piloti	パイロット	pilot	N	N;NOM;MASC;PL
パイロット	pilote	パイロット	pilot	N	N;ACC;MASC;PL
パイロット	pilot	パイロット	pilot	N	N;NOM;MASC;SG
マス	pastrva	マス	pastrva	N	N;NOM;FEM;SG
マス	pastrve	マス	pastrva	N	N;NOM;FEM;PL
ディスク	disk	ディスク	disk	N	N;NOM;MASC;SG
ディスク	diska	ディスク	disk	N	N;GEN;MASC;SG
ディスク	medij	ディスク	medij	N	N;NOM;MASC;SG
ディスク	disk	ディスク	disk	N	N;NOM;MASC;SG
次元	dimenzija	次元	dimenzija	N	N;NOM;FEM;SG
次元	dimenzije	次元	dimenzija	N	N;NOM;FEM;PL
パーソナリティ	osobnost	パーソナリティ	osobnost	N	N;NOM;FEM;SG
パーソナリティ	osobnosti	パーソナリティ	osobnost	N	N;NOM;FEM;PL
パーソナリティ	ličnost	パーソナリティ	ličnost	N	N;NOM;FEM;SG
国籍	nacionalnosti	国籍	nacionalnost	N	N;NOM;FEM;PL
称号	naslovi	称号	naslov	N	N;NOM;MASC;PL
称号	titule	称号	titul	N	N;NOM;FEM;PL
称号	naslova	称号	naslov	N	N;GEN;MASC;SG
称号	naslov	称号	naslov	N	N;NOM;MASC;SG
称号	naziv	称号	naziv	N	N;NOM;MASC;SG
セン	sen	セン	sen	N	N;NOM;MASC;SG
規則	pravila	規則	pravilo	N	N;NOM;NEUT;PL
車線	lane	車線	lan	N	N;NOM;FEM;SG
機会	prilika	機会	prilika	N	N;NOM;FEM;SG
機会	prigoda	機会	prigoda	N	N;NOM;FEM;SG
機会	prilike	機会	prilika	N	N;NOM;FEM;PL
大隊	bojna	大隊	bojna	N	N;NOM;FEM;SG
大隊	bataljun	大隊	bataljun	N	N;NOM;MASC;SG
大隊	bataljon	大隊	bataljon	N	N;NOM;MASC;SG
スカイ	neba	スカイ	nebo	N	N;NOM;MASC;SG
スカイ	nebu	スカイ	nebo	N	N;DAT;MASC;SG
スカイ	nebo	スカイ	nebo	N	N;NOM;NEUT;SG
ドリーム	san	ドリーム	san	N	N;NOM;MASC;SG
ロゴ	logo	ロゴ	logo	N	N;NOM;MASC;SG
ロゴ	logos	ロゴ	logos	N	N;NOM;MASC;SG
コア	core	コア	cora	N	N;NOM;MASC;SG
コア	jezgro	コア	jezgro	N	N;NOM;NEUT;SG
コア	jezgra	コア	jezgra	N	N;NOM;FEM;SG
学期	semestra	学期	semestar	N	N;GEN;MASC;SG
学期	semestar	学期	semestar	N	N;NOM;MASC;SG
古典	klasike	古典	klasika	N	N;NOM;FEM;PL
海岸	obale	海岸	obala	N	N;NOM;FEM;PL
海岸	obali	海岸	obala	N	N;DAT;FEM;SG
海岸	obala	海岸	obala	N	N;NOM;FEM;SG
ボックス	box	ボックス	box	N	N;NOM;MASC;SG
ボックス	kutija	ボックス	kutija	N	N;NOM;FEM;SG
ボックス	kutiju	ボックス	kutija	N	N;ACC;FEM;SG
ボックス	kutije	ボックス	kutija	N	N;NOM;FEM;PL
神話	mitovi	神話	mit	N	N;NOM;MASC;PL
神話	mitologiji	神話	mitologija	N	N;DAT;FEM;SG
神話	mitologija	神話	mitologija	N	N;NOM;FEM;SG
神話	mitu	神話	mit	N	N;DAT;MASC;SG
神話	mit	神話	mit	N	N;NOM;MASC;SG
フィギュア	figurica	フィギュア	figurica	N	N;NOM;FEM;SG
フィギュア	brojke	フィギュア	brojka	N	N;NOM;FEM;PL
フィギュア	figure	フィギュア	figura	N	N;NOM;FEM;PL
フィギュア	figura	フィギュア	figura	N	N;NOM;FEM;SG
柔道	judo	柔道	judo	N	N;NOM;MASC;SG
支部	grana	支部	grana	N	N;NOM;FEM;SG
支部	branch	支部	branch	N	N;NOM;MASC;SG
支部	grane	支部	grana	N	N;NOM;FEM;PL
支部	granu	支部	grana	N	N;ACC;FEM;SG
貿易	trgovina	貿易	trgovina	N	N;NOM;FEM;SG
挿入	ubaci	挿入	ubac	V	V;IND;SG;3;PRS;FIN
敷地	site	敷地	site	N	N;NOM;MASC;SG
敷地	sajt	敷地	sajt	N	N;NOM;MASC;SG
マッチ	podudaranja	マッチ	podudaranje	N	N;NOM;NEUT;PL
マッチ	šibice	マッチ	šibica	N	N;NOM;FEM;PL
マッチ	meč	マッチ	meč	N	N;NOM;MASC;SG
マッチ	podudaranje	マッチ	podudaranje	N	N;NOM;NEUT;SG
空気	zrak	空気	zrak	N	N;NOM;MASC;SG
空気	zraka	空気	zrak	N	N;GEN;MASC;SG
譲渡	prebaci	譲渡	prebac	V	V;IND;SG;3;PRS;FIN
ピン	igle	ピン	igla	N	N;NOM;FEM;PL
ピン	igla	ピン	igl	N	N;NOM;FEM;SG
ピン	pin	ピン	pin	N	N;NOM;MASC;SG
両親	roditelji	両親	roditelj	N	N;NOM;MASC;PL
両親	roditelje	両親	roditelj	N	N;ACC;MASC;PL
投資	ulaganje	投資	ulaganje	N	N;NOM;NEUT;SG
投資	investicija	投資	investicija	N	N;NOM;FEM;SG
投資	ulaganje	投資	ulaganje	N	N;NOM;NEUT;SG
投資	investicije	投資	investicija	N	N;NOM;FEM;PL
投資	ulaganja	投資	ulaganje	N	N;NOM;NEUT;PL
投資	investicije	投資	investicija	N	N;NOM;FEM;PL
投資	ulaganja	投資	ulaganje	N	N;NOM;NEUT;PL
芸人	zabavljači	芸人	zabavljač	N	N;NOM;MASC;PL
ミステリー	misterija	ミステリー	misterija	N	N;NOM;FEM;SG
ミステリー	misterij	ミステリー	misterij	N	N;NOM;MASC;SG
経過	proteklo	経過	protekao	V	V;NEUT;SG;PST;V.PTCP;ACT
キャンパス	kampusa	キャンパス	kampus	N	N;GEN;MASC;SG
キャンパス	kampusu	キャンパス	kampus	N	N;DAT;MASC;SG
キャンパス	kampus	キャンパス	kampus	N	N;NOM;MASC;SG
ゲート	kapija	ゲート	kapija	N	N;NOM;FEM;SG
恋人	dragane	恋人	dragan	N	N;NOM;FEM;SG
恋人	ljubavnici	恋人	ljubavnik	N	N;NOM;MASC;PL
恋人	ljubavnice	恋人	ljubavnica	N	N;NOM;FEM;PL
恋人	ljubavnik	恋人	ljubavnik	N	N;NOM;MASC;SG
恋人	ljubavnica	恋人	ljubavnica	N	N;NOM;FEM;SG
恋人	ljubavnice	恋人	ljubavnica	N	N;NOM;FEM;PL
ロング	duga	ロング	dug	N	N;NOM;FEM;SG
別名	alias	別名	alias	N	N;NOM;MASC;SG
別名	pseudonim	別名	pseudon	N	N;NOM;MASC;SG
話題	tema	話題	tema	N	N;NOM;FEM;SG
水曜	srijeda	水曜	srijeda	N	N;NOM;FEM;SG
水曜	srijedom	水曜	srijeda	N	N;INS;FEM;SG
本体	telo	本体	telo	N	N;NOM;NEUT;SG
本体	tijelo	本体	tijelo	N	N;NOM;NEUT;SG
怪獣	čudovište	怪獣	čudovište	N	N;NOM;NEUT;SG
怪獣	monstrum	怪獣	monstrum	N	N;NOM;MASC;SG
反乱	pobune	反乱	pobuna	N	N;NOM;FEM;PL
反乱	pobuna	反乱	pobuna	N	N;NOM;FEM;SG
反乱	ustanak	反乱	ustanak	N	N;NOM;MASC;SG
