conquistando	conquérir	conquistare	conquérir	V;V.MSDR	V;NFIN
attendere	attendez	attendere	attendre	V;NFIN	V;IMP;PL;2;PRS;FIN
riti	rites	rito	rite	N;MASC;PL	N;MASC;PL
tipografia	typographie	tipografia	typographie	N;FEM;SG	N;FEM;SG
impiegata	employé	impiegare	employer	V;FEM;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
affermazioni	assertions	affermazione	assertion	N;FEM;PL	N;FEM;PL
affermazioni	affirmations	affermazione	affirmation	N;FEM;PL	N;FEM;PL
affermazioni	affirmations	affermazione	affirmation	N;FEM;PL	N;FEM;PL
curata	guérie	curare	guérie	V;FEM;SG;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
curata	soigné	curare	soigné	V;FEM;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
curata	guéri	curare	guéri	V;FEM;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
curata	organisée	curare	organiser	V;FEM;SG;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
adesione	adhérence	adesione	adhérence	N;FEM;SG	N;FEM;SG
adesione	adhésion	adesione	adhésion	N;FEM;SG	N;FEM;SG
adesione	accession	adesione	accession	N;FEM;SG	N;FEM;SG
adesione	adhésion	adesione	adhésion	N;FEM;SG	N;FEM;SG
reich	reich	reich	reich	N;MASC	N;MASC;SG
doctor	médecin	doctor	médecin	N;MASC	N;MASC;SG
doctor	docteur	doctor	docteur	N;MASC	N;MASC;SG
applicato	appliquée	applicare	appliquer	V;MASC;SG;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
applicato	appliqué	applicare	appliquer	V;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
cara	chère	caro	cher	ADJ;FEM;SG	ADJ;FEM;SG
cara	cher	caro	cher	ADJ;FEM;SG	ADJ;MASC;SG
esegue	exécute	eseguire	exécuter	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
esegue	accomplit	eseguire	accomplir	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
esegue	effectue	eseguire	effectuer	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
causata	causée	causare	causer	V;FEM;SG;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
causata	causé	causare	causer	V;FEM;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
ovunque	partout	ovunque	partout	ADV	ADV
ovunque	partout	ovunque	partout	ADV	ADV
precipitazioni	précipitations	precipitazione	précipitation	N;FEM;PL	N;FEM;PL
precipitazioni	pluies	precipitazione	pluie	N;FEM;PL	N;FEM;PL
precipitazioni	précipitations	precipitazione	précipitation	N;FEM;PL	N;FEM;PL
processore	transformateur	processore	transformateur	N;MASC;SG	N;MASC;SG
processore	processeur	processore	processeur	N;MASC;SG	N;MASC;SG
ricostruire	reconstruire	ricostruire	reconstruire	V;NFIN	V;NFIN
ricostruire	rebâtir	ricostruire	rebâtir	V;NFIN	V;NFIN
ricostruire	reconstruire	ricostruire	reconstruire	V;NFIN	V;NFIN
proteste	protestations	protesta	protestation	N;FEM;PL	N;FEM;PL
proteste	protestations	protesta	protestation	N;FEM;PL	N;FEM;PL
membrana	membrane	membrana	membrane	N;FEM;SG	N;FEM;SG
banche	banques	banca	banque	N;FEM;PL	N;FEM;PL
banche	banques	banca	banque	N;FEM;PL	N;FEM;PL
validi	valables	valido	valable	ADJ;MASC;PL	ADJ;MASC;PL
validi	valides	valido	valide	ADJ;MASC;PL	ADJ;MASC;PL
piombo	plomb	piombo	plomb	N;MASC;SG	N;MASC;SG
ripristino	restauration	ripristino	restauration	N;MASC;SG	N;FEM;SG
gustav	gustave	gustav	gustave	N;MASC;SG	N;MASC;SG
nazisti	nazis	nazista	nazi	N;MASC;PL	N;MASC;PL
nazisti	nazis	nazista	nazi	N;MASC;PL	N;MASC;PL
hood	capot	hood	capot	N	N;MASC;SG
hood	cagoule	hood	cagoule	N	N;FEM;SG
hood	capuche	hood	capuche	N	N;FEM;SG
hood	capuchon	hood	capuchon	N	N;MASC;SG
cripta	crypte	cripta	crypte	N;FEM;SG	N;FEM;SG
uovo	ovule	uovo	ovule	N;MASC;SG	N;FEM;SG
uovo	œuf	uovo	œuf	N;MASC;SG	N;MASC;SG
uovo	oeuf	uovo	oeuf	N;MASC;SG	N;MASC;SG
rifiuti	déchets	rifiuto	déchet	N;MASC;PL	N;MASC;PL
rifiuti	gaspillages	rifiuto	gaspillage	N;MASC;PL	N;MASC;PL
rifiuti	déchets	rifiuto	déchet	N;MASC;PL	N;MASC;PL
entrate	revenus	entrata	revenu	N;FEM;PL	N;MASC;PL
entrate	revenus	entrata	revenu	N;FEM;PL	N;MASC;PL
entrate	recettes	entrata	recette	N;FEM;PL	N;FEM;PL
cancelliere	chancelier	cancelliere	chancelier	N;MASC;SG	N;MASC;SG
cancelliere	chancelière	cancelliere	chancelier	N;MASC;SG	N;FEM;SG
cancelliere	greffier	cancelliere	greffier	N;MASC;SG	N;MASC;SG
incidenti	accidents	incidente	accident	N;MASC;PL	N;MASC;PL
incidenti	incidents	incidente	incident	N;MASC;PL	N;MASC;PL
sonda	sonde	sonda	sonde	N;FEM;SG	N;FEM;SG
boeing	boeing	boeing	boeing	N;MASC	N;MASC;SG
applicare	postuler	applicare	postuler	V;NFIN	V;NFIN
applicare	appliquer	applicare	appliquer	V;NFIN	V;NFIN
applicare	appliquez	applicare	appliquer	V;NFIN	V;IMP;PL;2;PRS;FIN
finanze	finances	finanza	finance	N;FEM;PL	N;FEM;PL
finanze	finances	finanza	finance	N;FEM;PL	N;FEM;PL
grasso	graisse	grasso	graisse	N;MASC;SG	N;FEM;SG
grasso	graisse	grasso	graisse	N;MASC;SG	N;FEM;SG
annuncio	annonce	annuncio	annonce	N;MASC;SG	N;FEM;SG
innumerevoli	innombrables	innumerevole	innombrable	ADJ;PL	ADJ;MASC;PL
innumerevoli	innombrables	innumerevole	innombrable	ADJ;PL	ADJ;MASC;PL
aggregato	agrégée	aggregare	agrégé	V;MASC;SG;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
aggregato	agrégé	aggregare	agrégé	V;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
consacrato	consacrée	consacrare	consacrer	V;MASC;SG;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
consacrato	consacré	consacrare	consacrer	V;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
collettivo	collective	collettivo	collectif	ADJ;MASC;SG	ADJ;FEM;SG
collettivo	collectif	collettivo	collectif	ADJ;MASC;SG	ADJ;MASC;SG
febbre	fièvre	febbre	fièvre	N;FEM;SG	N;FEM;SG
sella	selle	sella	selle	N;FEM;SG	N;FEM;SG
cacciatore	chasseur	cacciatore	chasseur	N;MASC;SG	N;MASC;SG
mattoni	briques	mattone	brique	N;MASC;PL	N;FEM;PL
mattoni	briques	mattone	brique	N;MASC;PL	N;FEM;PL
seta	soie	seta	soie	N;FEM;SG	N;FEM;SG
ideali	idéaux	ideale	idéau	ADJ;PL	ADJ;MASC;PL
liberali	libéraux	liberale	libéral	N;PL	N;MASC;PL
liberali	libéraux	liberale	libéral	N;PL	N;MASC;PL
elettronico	electronique	elettronico	electronique	ADJ;MASC;SG	ADJ;MASC;SG
elettronico	électronique	elettronico	électronique	ADJ;MASC;SG	ADJ;MASC;SG
estetica	esthétique	estetico	esthétique	ADJ;FEM;SG	ADJ;MASC;SG
estetica	esthétique	estetico	esthétique	ADJ;FEM;SG	ADJ;MASC;SG
sonno	sommeil	sonno	sommeil	N;MASC;SG	N;MASC;SG
sonno	sommeil	sonno	sommeil	N;MASC;SG	N;MASC;SG
sonno	sommeil	sonno	sommeil	N;MASC;SG	N;MASC;SG
sonno	couchage	sonno	couchage	N;MASC;SG	N;MASC;SG
shadow	ombre	shadow	ombre	N	N;FEM;SG
shadow	ombres	shadow	ombre	N	N;FEM;PL
occupare	occupant	occupare	occuper	V;NFIN	V;PRS;V.PTCP
occupare	occupent	occupare	occuper	V;NFIN	V;IND;PL;3;PRS;FIN
occupare	occupons	occupare	occupon	V;NFIN	V;IMP;PL;1;PRS;FIN
occupare	occuper	occupare	occuper	V;NFIN	V;NFIN
occupare	occupez	occupare	occuper	V;NFIN	V;IMP;PL;2;PRS;FIN
eccezionale	remarquable	eccezionale	remarquable	ADJ;SG	ADJ;MASC;SG
eccezionale	exceptionnel	eccezionale	exceptionnel	ADJ;SG	ADJ;MASC;SG
eccezionale	exceptionnelle	eccezionale	exceptionnel	ADJ;SG	ADJ;FEM;SG
chiostro	cloître	chiostro	cloître	N;MASC;SG	N;MASC;SG
incisioni	gravures	incisione	gravure	N;FEM;PL	N;FEM;PL
incisioni	gravures	incisione	gravure	N;FEM;PL	N;FEM;PL
progressivo	progressif	progressivo	progressif	ADJ;MASC;SG	ADJ;MASC;SG
progressivo	graduelle	progressivo	graduel	ADJ;MASC;SG	ADJ;FEM;SG
progressivo	graduel	progressivo	graduel	ADJ;MASC;SG	ADJ;MASC;SG
progressivo	progressive	progressivo	progressif	ADJ;MASC;SG	ADJ;FEM;SG
progressivo	progressiste	progressivo	progressiste	ADJ;MASC;SG	ADJ;MASC;SG
progressivo	progressif	progressivo	progressif	ADJ;MASC;SG	ADJ;MASC;SG
progressivo	graduel	progressivo	graduel	ADJ;MASC;SG	ADJ;MASC;SG
progressivo	progressive	progressivo	progressif	ADJ;MASC;SG	ADJ;FEM;SG
sardo	sarde	sardo	sarde	ADJ;MASC;SG	ADJ;MASC;SG
rischi	aléas	rischio	aléa	N;MASC;PL	N;MASC;PL
rischi	dangers	rischio	danger	N;MASC;PL	N;MASC;PL
rischi	risques	rischio	risque	N;MASC;PL	N;MASC;PL
rischi	risques	rischio	risque	N;MASC;PL	N;MASC;PL
rischi	risques	rischio	risque	N;MASC;PL	N;MASC;PL
fusto	tige	fusto	tige	N;MASC;SG	N;FEM;SG
fusto	potence	fusto	potence	N;MASC;SG	N;FEM;SG
rumore	bruit	rumore	bruit	N;MASC;SG	N;MASC;SG
rinascita	renaissance	rinascita	renaissance	N;FEM;SG	N;FEM;SG
rinascita	renouveau	rinascita	renouveau	N;FEM;SG	N;MASC;SG
sciatore	skieur	sciatore	skieur	N;MASC;SG	N;MASC;SG
sceglie	choisit	scegliere	choisir	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
scout	scout	scout	scout	N;MASC	N;MASC;SG
scout	éclaireur	scout	éclaireur	N;MASC	N;MASC;SG
scout	éclaireurs	scout	éclaireur	N;MASC	N;MASC;PL
scout	scoutisme	scout	scoutisme	N;MASC	N;MASC;SG
scout	recruteurs	scout	recruteur	N;MASC	N;MASC;PL
scout	scouts	scout	scout	N;MASC	N;MASC;PL
arabia	saoudite	arabia	saoudite	N;FEM;SG	N;MASC;SG
eccessiva	excessif	eccessivo	excessif	ADJ;FEM;SG	ADJ;MASC;SG
eccessiva	excessive	eccessivo	excessif	ADJ;FEM;SG	ADJ;FEM;SG
osservata	observée	osservare	observer	V;FEM;SG;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
osservata	observé	osservare	observer	V;FEM;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
attrazione	attraction	attrazione	attraction	N;FEM;SG	N;FEM;SG
attrazione	attirance	attrazione	attirance	N;FEM;SG	N;FEM;SG
attrazione	attrait	attrazione	attrait	N;FEM;SG	N;MASC;SG
divieto	ban	divieto	ban	N;MASC;SG	N;MASC;SG
divieto	bannissement	divieto	bannissement	N;MASC;SG	N;MASC;SG
divieto	interdiction	divieto	interdiction	N;MASC;SG	N;FEM;SG
divieto	interdiction	divieto	interdiction	N;MASC;SG	N;FEM;SG
divieto	prohibition	divieto	prohibition	N;MASC;SG	N;FEM;SG
earl	comte	earl	comte	N;MASC	N;MASC;SG
nana	nana	nana	nana	N;FEM;SG	N;FEM;SG
nana	mamie	nana	mamie	N;FEM;SG	N;FEM;SG
intelligente	intelligent	intelligente	intelligent	ADJ;SG	ADJ;MASC;SG
intelligente	malin	intelligente	malin	ADJ;SG	ADJ;MASC;SG
intelligente	astucieux	intelligente	astucieux	ADJ;SG	ADJ;MASC;SG
intelligente	habile	intelligente	habile	ADJ;SG	ADJ;MASC;SG
intelligente	ingénieux	intelligente	ingénieux	ADJ;SG	ADJ;MASC;SG
intelligente	intelligente	intelligente	intelligent	ADJ;SG	ADJ;FEM;SG
intelligente	intelligent	intelligente	intelligent	ADJ;SG	ADJ;MASC;SG
intelligente	intelligente	intelligente	intelligent	ADJ;SG	ADJ;FEM;SG
intelligente	malin	intelligente	malin	ADJ;SG	ADJ;MASC;SG
intelligente	intelligent	intelligente	intelligent	ADJ;SG	ADJ;MASC;SG
minoranza	minorité	minoranza	minorité	N;FEM;SG	N;FEM;SG
navarra	pampelune	navarra	pampelune	N;FEM;SG	N;FEM;SG
meriti	mérites	merito	mérite	N;MASC;PL	N;MASC;PL
meriti	mérites	merito	mérite	N;MASC;PL	N;MASC;PL
michelle	michelle	michella	michelle	N;FEM;SG	N;FEM;SG
molecola	molécule	molecola	molécule	N;FEM;SG	N;FEM;SG
square	carré	square	carré	N;MASC	N;MASC;SG
square	carrés	square	carré	N;MASC	N;MASC;PL
square	square	square	square	N;MASC	N;MASC;SG
steel	acier	steel	acier	N	N;MASC;SG
magica	magique	magico	magique	ADJ;FEM;SG	ADJ;MASC;SG
magica	magique	magico	magique	ADJ;FEM;SG	ADJ;MASC;SG
significative	significatifs	significativo	significatif	ADJ;FEM;PL	ADJ;MASC;PL
bacio	bisou	bacio	bisou	N;MASC;SG	N;MASC;SG
spara	tirer	sparare	tirer	V;IND;SG;3;PRS;FIN	V;NFIN
spara	tire	sparare	tirer	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
spara	tire	sparare	tirer	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
rispose	répondu	rispondere	répondre	V;IND;SG;3;PST;FIN	V;MASC;SG;PST;V.PTCP
rispose	répondit	rispondere	répondre	V;IND;SG;3;PST;FIN	V;IND;SG;3;PST;FIN
sensibile	sensible	sensibile	sensible	ADJ;SG	ADJ;MASC;SG
sensibile	délicat	sensibile	délicat	ADJ;SG	ADJ;MASC;SG
mediaset	mediaset	mediaset	mediaset	N;FEM;SG	N;FEM;SG
guarnigione	garnison	guarnigione	garnison	N;FEM;SG	N;FEM;SG
incantesimo	enchantement	incantesimo	enchantement	N;MASC;SG	N;MASC;SG
incantesimo	incantation	incantesimo	incantation	N;MASC;SG	N;FEM;SG
incantesimo	sort	incantesimo	sort	N;MASC;SG	N;MASC;SG
incantesimo	sortilège	incantesimo	sortilège	N;MASC;SG	N;MASC;SG
incantesimo	orthographe	incantesimo	orthographe	N;MASC;SG	N;FEM;SG
spade	épées	spada	épée	N;FEM;PL	N;FEM;PL
spade	sabres	spada	sabre	N;FEM;PL	N;MASC;PL
senna	senne	senno	senne	N;FEM;SG	N;FEM;SG
senna	seine	senno	seine	N;FEM;SG	N;FEM;SG
oliva	olive	oliva	olive	N;FEM;SG	N;FEM;SG
medievali	médiévales	medievale	médiéval	ADJ;PL	ADJ;FEM;PL
medievali	médiévaux	medievale	médiéval	ADJ;PL	ADJ;MASC;PL
diamond	losange	diamond	losange	N;MASC;SG	N;MASC;SG
diamond	diamant	diamond	diamant	N;MASC;SG	N;MASC;SG
mappe	cartes	mappa	carte	N;FEM;PL	N;FEM;PL
soccer	football	soccere	football	N;MASC	N;MASC;SG
soccer	foot	soccere	foot	N;MASC	N;MASC;SG
soccer	soccer	soccere	soccer	N;MASC	N;MASC;SG
miniera	mine	miniera	mine	N;FEM;SG	N;FEM;SG
miniera	mienne	miniera	mienne	N;FEM;SG	N;FEM;SG
miniera	mien	miniera	mien	N;FEM;SG	N;MASC;SG
battute	blagues	battuta	blague	N;FEM;PL	N;FEM;PL
battute	plaisanteries	battuta	plaisanterie	N;FEM;PL	N;FEM;PL
determina	détermine	determinare	déterminer	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
determina	déterminer	determinare	déterminer	V;IND;SG;3;PRS;FIN	V;NFIN
determina	détermine	determinare	déterminer	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
onorario	honoraire	onorario	honoraire	ADJ;MASC;SG	ADJ;MASC;SG
onorario	honorifique	onorario	honorifique	ADJ;MASC;SG	ADJ;MASC;SG
trovate	trouver	trovare	trouver	V;IND;PL;2;PRS;FIN	V;NFIN
selezionato	sélectionnée	selezionato	sélectionner	V;MASC;SG;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
selezionato	sélectionné	selezionato	sélectionner	V;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
nido	nid	nido	nid	N;MASC;SG	N;MASC;SG
pubblicamente	publiquement	pubblicamente	publiquement	ADV	ADV
ordinaria	ordinaire	ordinario	ordinaire	ADJ;FEM;SG	ADJ;MASC;SG
belli	magnifiques	bello	magnifique	ADJ;MASC;PL	ADJ;MASC;PL
bundesliga	bundesliga	bundesliga	bundesliga	N;FEM;SG	N;FEM;SG
riso	riz	riso	riz	N;MASC;SG	N;MASC;SG
player	joueurs	player	joueur	N;MASC	N;MASC;PL
player	joueur	player	joueur	N;MASC	N;MASC;SG
player	lecteur	player	lecteur	N;MASC	N;MASC;SG
volpe	renard	volpe	renard	N;FEM;SG	N;MASC;SG
poker	poker	poker	poker	N;MASC	N;MASC;SG
oscura	obscure	oscuro	obscur	ADJ;FEM;SG	ADJ;FEM;SG
oscura	obscur	oscuro	obscur	ADJ;FEM;SG	ADJ;MASC;SG
mortale	mortel	mortale	mortel	ADJ;SG	ADJ;MASC;SG
mortale	mortelle	mortale	mortel	ADJ;SG	ADJ;FEM;SG
mortale	fatale	mortale	fatal	ADJ;SG	ADJ;FEM;SG
mortale	fatal	mortale	fatal	ADJ;SG	ADJ;MASC;SG
mortale	mortelle	mortale	mortel	ADJ;SG	ADJ;FEM;SG
mortale	mortel	mortale	mortel	ADJ;SG	ADJ;MASC;SG
mortale	mortel	mortale	mortel	ADJ;SG	ADJ;MASC;SG
mortale	mortelle	mortale	mortel	ADJ;SG	ADJ;FEM;SG
opzione	option	opzione	option	N;FEM;SG	N;FEM;SG
strana	étrange	strano	étrange	ADJ;FEM;SG	ADJ;MASC;SG
strana	bizarre	strano	bizarre	ADJ;FEM;SG	ADJ;MASC;SG
strana	etrange	strano	etrange	ADJ;FEM;SG	ADJ;MASC;SG
strana	étrange	strano	étrange	ADJ;FEM;SG	ADJ;MASC;SG
strana	bizarre	strano	bizarre	ADJ;FEM;SG	ADJ;MASC;SG
strana	etrange	strano	etrange	ADJ;FEM;SG	ADJ;MASC;SG
interviste	entretiens	intervista	entretien	N;FEM;PL	N;MASC;PL
interviste	interviews	intervista	interview	N;FEM;PL	N;FEM;PL
celebrare	fêter	celebrare	fêter	V;NFIN	V;NFIN
celebrare	célébrer	celebrare	célébrer	V;NFIN	V;NFIN
giovinezza	jeunesse	giovinezza	jeunesse	N;FEM;SG	N;FEM;SG
guitar	guitare	guitare	guitare	N;MASC	N;FEM;SG
guitar	guitares	guitare	guitare	N;MASC	N;FEM;PL
succeduto	réussi	succedere	réussir	V;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
sostituisce	remplace	sostituire	remplacer	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
vinti	gagnées	vincere	gagnée	V;MASC;PL;PST;V.PTCP	V;FEM;PL;PST;V.PTCP
vinti	gagnés	vincere	gagner	V;MASC;PL;PST;V.PTCP	V;MASC;PL;PST;V.PTCP
vinti	vaincus	vincere	vaincre	V;MASC;PL;PST;V.PTCP	V;MASC;PL;PST;V.PTCP
sommergibile	submersible	sommergibile	submersible	N;MASC;SG	N;MASC;SG
cantoni	cantons	cantone	canton	N;MASC;PL	N;MASC;PL
costruttore	constructeur	costruttore	constructeur	N;MASC;SG	N;MASC;SG
costruttore	constructeur	costruttore	constructeur	N;MASC;SG	N;MASC;SG
costruttore	constructeur	costruttore	constructeur	N;MASC;SG	N;MASC;SG
costruttore	manufacturier	costruttore	manufacturier	N;MASC;SG	N;MASC;SG
costruttore	fabricant	costruttore	fabricant	N;MASC;SG	N;MASC;SG
pci	pci	pci	pci	N;MASC	N;MASC;SG
württemberg	wurtemberg	württemberg	wurtemberg	N;MASC;SG	N;MASC;SG
baptiste	baptiste	baptista	baptiste	N;MASC;SG	N;MASC;SG
toscano	toscane	toscano	toscane	ADJ;MASC;SG	ADJ;FEM;SG
preparare	prépare	preparare	préparer	V;NFIN	V;IND;SG;3;PRS;FIN
preparare	préparer	preparare	préparer	V;NFIN	V;NFIN
preparare	préparez	preparare	préparer	V;NFIN	V;IMP;PL;2;PRS;FIN
intel	intel	intel	intel	N	N;MASC;SG
batte	bat	battere	battre	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
bonifacio	boniface	bonifacio	boniface	N;MASC;SG	N;MASC;SG
loira	loire	loira	loire	N;FEM;SG	N;FEM;SG
lupi	loups	lupe	loup	N;MASC;PL	N;MASC;PL
lupi	loups	lupe	loup	N;MASC;PL	N;MASC;PL
abuso	abus	abuso	abus	N;MASC;SG	N;MASC;SG
abuso	abus	abuso	abus	N;MASC;SG	N;MASC;SG
abuso	maltraitance	abuso	maltraitance	N;MASC;SG	N;FEM;SG
capolinea	terminus	capolinea	terminus	N;MASC;SG	N;MASC;SG
spiriti	alcools	spirito	alcool	N;MASC;PL	N;MASC;PL
spiriti	esprits	spirito	esprit	N;MASC;PL	N;MASC;PL
dirty	cochonne	dirty	cochonne	N	N;FEM;SG
sosta	escale	sosta	escale	N;FEM;SG	N;FEM;SG
wisconsin	wisconsin	wisconsin	wisconsin	N;MASC	N;MASC;SG
gesuita	jésuite	gesuito	jésuite	N;MASC;SG	N;MASC;SG
linguista	linguiste	linguista	linguiste	N;SG	N;MASC;SG
restaurato	rénové	restaurare	rénover	V;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
restaurato	rénovée	restaurare	rénover	V;MASC;SG;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
restaurato	restaurée	restaurare	restaurer	V;MASC;SG;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
restaurato	rétabli	restaurare	rétablir	V;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
restaurato	restauré	restaurare	restaurer	V;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
tunisia	tunisie	tunisia	tunisie	N;FEM;SG	N;FEM;SG
sophie	sophie	sophia	sophie	N;FEM;SG	N;FEM;SG
povero	pauvre	povero	pauvre	ADJ;MASC;SG	ADJ;MASC;SG
povero	médiocre	povero	médiocre	ADJ;MASC;SG	ADJ;MASC;SG
rivelazione	révélation	rivelazione	révélation	N;FEM;SG	N;FEM;SG
impegnata	occupé	impegnare	occuper	V;FEM;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
impegnata	occupée	impegnare	occuper	V;FEM;SG;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
sottili	minces	sottile	mince	ADJ;PL	ADJ;MASC;PL
spia	espion	spia	espion	N;FEM;SG	N;MASC;SG
spia	espionne	spia	espionner	N;FEM;SG	N;FEM;SG
spia	espionnage	spia	espionnage	N;FEM;SG	N;MASC;SG
becco	bec	becco	bec	N;MASC;SG	N;MASC;SG
combustibile	carburant	combustibile	carburant	N;MASC;SG	N;MASC;SG
viso	visage	viso	visage	N;MASC;SG	N;MASC;SG
viso	facial	viso	facial	N;MASC;SG	N;MASC;SG
viso	visage	viso	visage	N;MASC;SG	N;MASC;SG
viso	face	viso	face	N;MASC;SG	N;FEM;SG
schiena	dos	schiena	dos	N;FEM;SG	N;MASC;SG
schiena	arrière	schiena	arrière	N;FEM;SG	N;MASC;SG
schiena	retour	schiena	retour	N;FEM;SG	N;MASC;SG
fiamma	flamme	fiamma	flamme	N;FEM;SG	N;FEM;SG
risparmio	épargne	risparmio	épargner	N;MASC;SG	N;FEM;SG
risparmio	épargne	risparmio	épargner	N;MASC;SG	N;FEM;SG
mercanti	commerçants	mercante	commerçant	N;MASC;PL	N;MASC;PL
mercanti	marchands	mercante	marchand	N;MASC;PL	N;MASC;PL
brooks	ruisseaux	brooks	ruisseau	N;MASC	N;MASC;PL
facebook	facebook	facebook	facebook	N	N;MASC;SG
sostituendo	remplacer	sostituire	remplacer	V;V.MSDR	V;NFIN
sostituendo	remplaçant	sostituire	remplacer	V;V.MSDR	V;PRS;V.PTCP
motion	motion	motion	motion	N;MASC	N;FEM;SG
motion	mouvement	motion	mouvement	N;MASC	N;MASC;SG
dotazione	dotation	dotazione	dotation	N;FEM;SG	N;FEM;SG
annie	annie	annia	annie	N;FEM;SG	N;FEM;SG
fianchi	hanches	fianco	hanche	N;MASC;PL	N;FEM;PL
fianchi	hanches	fianco	hanche	N;MASC;PL	N;FEM;PL
fianchi	flancs	fianco	flanc	N;MASC;PL	N;MASC;PL
bull	taureau	bull	taureau	N;MASC	N;MASC;SG
bull	taureaux	bull	taureau	N;MASC	N;MASC;PL
finanza	financement	finanza	financement	N;FEM;SG	N;MASC;SG
finanza	finance	finanza	finance	N;FEM;SG	N;FEM;SG
finanza	finance	finanza	finance	N;FEM;SG	N;FEM;SG
pressioni	pressions	pressione	pression	N;FEM;PL	N;FEM;PL
pressioni	pressions	pressione	pression	N;FEM;PL	N;FEM;PL
deboli	faibles	debole	faible	ADJ;PL	ADJ;MASC;PL
metalli	métaux	metallo	métal	N;MASC;PL	N;MASC;PL
metalli	métaux	metallo	métal	N;MASC;PL	N;MASC;PL
chirurgia	chirurgie	chirurgia	chirurgie	N;FEM;SG	N;FEM;SG
chirurgia	chirurgie	chirurgia	chirurgie	N;FEM;SG	N;FEM;SG
diminuzione	diminution	diminuzione	diminution	N;FEM;SG	N;FEM;SG
diminuzione	diminution	diminuzione	diminution	N;FEM;SG	N;FEM;SG
diminuzione	baisse	diminuzione	baisse	N;FEM;SG	N;FEM;SG
conferenze	conférences	conferenza	conférence	N;FEM;PL	N;FEM;PL
conferenze	colloques	conferenza	colloque	N;FEM;PL	N;MASC;PL
seguiti	suivis	seguire	suivre	V;MASC;PL;PST;V.PTCP	V;MASC;PL;PST;V.PTCP
seguiti	suivies	seguire	suivre	V;MASC;PL;PST;V.PTCP	V;FEM;PL;PST;V.PTCP
vulcano	volcan	vulcano	volcan	N;MASC;SG	N;MASC;SG
vulcano	vulcain	vulcano	vulcain	N;MASC;SG	N;MASC;SG
sonoro	sonore	sonoro	sonore	ADJ;MASC;SG	ADJ;MASC;SG
dialoghi	dialogues	dialogo	dialogue	N;MASC;PL	N;MASC;PL
dialoghi	dialogues	dialogo	dialogue	N;MASC;PL	N;MASC;PL
adelaide	adélaïde	adelaide	adélaïde	N;FEM;SG	N;FEM;SG
radiale	radiale	radiale	radial	ADJ;SG	ADJ;FEM;SG
concludere	conclure	concludere	conclure	V;NFIN	V;NFIN
ice	verglas	ice	verglas	N	N;MASC;SG
ice	ice	ice	ice	N	N;MASC;SG
ice	glace	ice	glace	N	N;FEM;SG
molecolare	moléculaire	molecolare	moléculaire	ADJ;SG	ADJ;MASC;SG
sepoltura	enfouissement	sepoltura	enfouissement	N;FEM;SG	N;MASC;SG
sepoltura	inhumation	sepoltura	inhumation	N;FEM;SG	N;FEM;SG
sepoltura	enterrement	sepoltura	enterrement	N;FEM;SG	N;MASC;SG
tumore	tumeur	tumore	tumeur	N;MASC;SG	N;FEM;SG
tumore	tumeur	tumore	tumeur	N;MASC;SG	N;FEM;SG
tumore	cancer	tumore	cancer	N;MASC;SG	N;MASC;SG
cliente	client	cliente	client	N;SG	N;MASC;SG
