על	om	על	om	ADP	ADP
מוות	død	מוות	død	N;MASC;SG	N;INDF;MASC;SG
מוות	death	מוות	death	N;MASC;SG	N
מוות	dødsstraff	מוות	dødsstraff	N;MASC;SG	N;INDF;FEM;SG
מצא	fann	מצא	finne	V;MASC;SG;3;PST;ACT	V;IND;PST;FIN
מצא	fant	מצא	finne	V;MASC;SG;3;PST;ACT	V;IND;PST;FIN
מצא	finne	מצא	finne	V;MASC;SG;3;PST;ACT	V;IMP;NFIN
מיקום	plassering	מיקום	plassering	N;MASC;SG	N;INDF;FEM;SG
מיקום	plasseringen	מיקום	plassering	N;MASC;SG	N;DEF;MASC;SG
מיקום	beliggenhet	מיקום	beliggenhet	N;MASC;SG	N;DEF;MASC;SG
מיקום	lokalisering	מיקום	lokalisering	N;MASC;SG	N;INDF;FEM;SG
מיקום	lokasjon	מיקום	lokasjon	N;MASC;SG	N;INDF;MASC;SG
מיקום	posisjon	מיקום	posisjon	N;MASC;SG	N;INDF;MASC;SG
מיקום	plassering	מיקום	plassering	N;MASC;SG	N;INDF;FEM;SG
ממשיך	fortsetter	המשיך	fortsetter	V;MASC;SG;V.PTCP;ACT	V;IND;PRS;FIN
ממשיך	fortsetter	המשיך	fortsetter	V;MASC;SG;V.PTCP;ACT	V;IND;PRS;FIN
ממשיך	fortsetter	המשיך	fortsetter	V;MASC;SG;V.PTCP;ACT	V;IND;PRS;FIN
מאמן	coaching	מאמן	coaching	N;MASC;SG	N;INDF;FEM;SG
מאמן	coach	מאמן	coach	N;MASC;SG	N
פירוש	tolkning	פירוש	tolkning	N;MASC;SG	N;INDF;FEM;SG
טקסט	tekst	טקסט	tekst	N;MASC;SG	N;INDF;FEM;SG
טקסט	teksten	טקסט	tekst	N;MASC;SG	N;DEF;MASC;SG
קרבות	kamper	קרב	kamp	N;MASC;PL	N;INDF;FEM;PL
קרבות	slagene	קרב	slag	N;MASC;PL	N;DEF;FEM;PL
קרבות	kamper	קרב	kamp	N;MASC;PL	N;INDF;FEM;PL
פורטל	portal	פורטל	portal	N;MASC;SG	N;INDF;MASC;SG
פורטל	portalen	פורטל	portal	N;MASC;SG	N;DEF;MASC;SG
ביקש	spurte	ביקש	spørje	V;MASC;SG;3;PST;ACT	V;IND;PST;FIN
יישובים	bosetninger	יישוב	bosetning	N;MASC;PL	N;INDF;FEM;PL
קרא	lese	קרא	lese	V;MASC;SG;3;PST;ACT	V;V.PTCP
קרא	les	קרא	lese	V;MASC;SG;3;PST;ACT	V;IMP;FIN
הסדר	bosetning	הסדר	bosetning	N;MASC;SG	N;INDF;FEM;SG
הסדר	orden	הסדר	orden	N;MASC;SG	N;INDF;MASC;SG
הסדר	bestilling	הסדר	bestilling	N;MASC;SG	N;INDF;FEM;SG
הסדר	order	הסדר	ord	N;MASC;SG	N;INDF
הסדר	rekkefølge	הסדר	rekkefølg	N;MASC;SG	N;INDF;MASC;SG
אוכל	mat	אוכל	mat	N;MASC;SG	N;INDF;MASC;SG
שמן	olje	שמן	olje	N;MASC;SG	N;INDF;FEM;SG
שמן	fett	שמן	fett	N;MASC;SG	N;INDF;MASC;SG
שמן	fat	שמן	fat	N;MASC;SG	N;INDF;NEUT;SG
שמן	fet	שמן	fet	N;MASC;SG	N;INDF;MASC;SG
שמן	feit	שמן	feit	N;MASC;SG	N;INDF;MASC;SG
גילוי	oppdagelse	גילוי	oppdagelse	N;MASC;SG	N;INDF;MASC;SG
גילוי	discovery	גילוי	discovery	N;MASC;SG	N;INDF;MASC;SG
מתייחס	refererer	התייחס	referere	V;MASC;SG;V.PTCP	V;IND;PRS;FIN
הצעה	frieri	הצעה	frieri	N;FEM;SG	N;INDF;MASC;SG
הצעה	forslag	הצעה	forslag	N;FEM;SG	N;INDF;NEUT;SG
הצעה	tilbudet	הצעה	tilbud	N;FEM;SG	N;DEF;NEUT;SG
הצעה	tilbud	הצעה	tilbud	N;FEM;SG	N;INDF;NEUT;SG
זהות	identitet	זהות	identitet	N;FEM;SG	N;INDF;MASC;SG
זהות	identiteten	זהות	identitet	N;FEM;SG	N;DEF;MASC;SG
ביטחון	tillit	ביטחון	tillit	N;MASC;SG	N;INDF;FEM;SG
ביטחון	fortrolighet	ביטחון	fortrolighet	N;MASC;SG	N;INDF;FEM;SG
ביטחון	selvtillit	ביטחון	selvtillit	N;MASC;SG	N;INDF;NEUT;SG
ביטחון	sikkerheten	ביטחון	sikkerheten	N;MASC;SG	N;DEF;MASC;SG
ביטחון	trygghet	ביטחון	trygghet	N;MASC;SG	N;INDF;MASC;SG
ביטחון	sikkerhet	ביטחון	sikkerhet	N;MASC;SG	N;INDF;NEUT;SG
שלם	komplett	שלם	komplett	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
שלם	fullført	שלם	fullføre	ADJ;MASC;SG	ADJ;INDF;NEUT;SG;V.PTCP
ממשלה	regjering	ממשלה	regjering	N;FEM;SG	N;INDF;FEM;SG
אמת	true	אמת	tru	N;FEM;SG	N;INDF;NEUT;SG
אמת	sannhet	אמת	sannhet	N;FEM;SG	N;INDF;MASC;SG
תוכנה	program	תוכנה	program	N;FEM;SG	N;INDF;NEUT;SG
תוכנה	programvare	תוכנה	programvare	N;FEM;SG	N;INDF;FEM;SG
התזמורת	orchestra	התזמורת	orchestre	N	N;INDF;NEUT;SG
התזמורת	orkester	התזמורת	orkester	N	N;INDF;NEUT;SG
זוגות	parene	זוג	pare	N;MASC;PL	N;DEF;FEM;PL
משותף	delte	משותף	delte	ADJ;MASC;SG	ADJ;INDF;SG;V.PTCP
משותף	delt	משותף	dele	ADJ;MASC;SG	ADJ;INDF;NEUT;SG;V.PTCP
משותף	felles	משותף	felles	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
משותף	vanlig	משותף	vanlig	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
חברתי	sosialt	חברתי	sosial	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
חברתי	sosial	חברתי	sosial	ADJ;MASC;SG	ADJ;INDF;SG
הביאו	brakte	הביא	brake	V;PL;3;PST;ACT	V;IND;PST;FIN
הוצאה	bekostning	הוצאה	bekostning	N;FEM;SG	N;INDF;FEM;SG
הוצאה	utgift	הוצאה	utgift	N;FEM;SG	N;INDF;FEM;SG
הוצאה	forbruk	הוצאה	forbruk	N;FEM;SG	N;INDF;NEUT;SG
לפעמים	iblant	לפעמים	iblant	ADV	ADV
צלב	kryss	צלב	kryss	N;MASC;SG	N;INDF;NEUT;SG
צלב	cross	צלב	cross	N;MASC;SG	N;INDF;SG
צלב	kors	צלב	kors	N;MASC;SG	N;INDF;NEUT;SG
סיוע	aid	סיוע	aid	N;MASC;SG	N;INDF;NEUT;SG
סיוע	assistanse	סיוע	assistanse	N;MASC;SG	N;INDF;MASC;SG
הגרסה	versjonen	הגרסה	versjon	N;FEM;SG	N;DEF;MASC;SG
הגרסה	versjon	הגרסה	versjon	N;FEM;SG	N;INDF;MASC;SG
כלכלי	økonomisk	כלכלי	økonomisk	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
ישיבה	yeshiva	ישיבה	yeshiva	N;FEM;SG	N
ישיבה	møte	ישיבה	møte	N;FEM;SG	N;INDF;NEUT;SG
יצירה	skapelsen	יצירה	skapelse	N;FEM;SG	N;DEF;MASC;SG
יצירה	oppretting	יצירה	oppretting	N;FEM;SG	N;INDF;FEM;SG
יצירה	skapning	יצירה	skapning	N;FEM;SG	N;INDF;MASC;SG
יצירה	skaperverk	יצירה	skaperverk	N;FEM;SG	N;INDF;NEUT;SG
יצירה	skapelse	יצירה	skapelse	N;FEM;SG	N;INDF;MASC;SG
יצירה	opprettelse	יצירה	opprettelse	N;FEM;SG	N;INDF;MASC;SG
תלמידים	studenter	תלמיד	studenter	N;MASC;PL	N;INDF;FEM;PL
תלמידים	studentene	תלמיד	student	N;MASC;PL	N;DEF;FEM;PL
תלמידים	elevene	תלמיד	elev	N;MASC;PL	N;DEF;FEM;PL
חלל	rom	חלל	rom	N;MASC;SG	N;INDF;NEUT;SG
חלל	space	חלל	space	N;MASC;SG	N
חלל	verdensrommet	חלל	verdensrom	N;MASC;SG	N;DEF;NEUT;SG
חלל	plass	חלל	plass	N;MASC;SG	N;INDF;MASC;SG
תכונות	eiendommer	תכונה	eiendom	N;FEM;PL	N;INDF;MASC;PL
טווח	range	טווח	rang	N;MASC;SG	N;INDF;FEM;SG
טווח	rekkevidde	טווח	rekkevidd	N;MASC;SG	N;INDF;FEM;SG
טווח	spekter	טווח	spekter	N;MASC;SG	N;INDF;NEUT;SG
מציג	presenterer	הציג	presentere	V;MASC;SG;V.PTCP;ACT	V;IND;PRS;FIN
מציג	presentere	הציג	presentere	V;MASC;SG;V.PTCP;ACT	V;NFIN
מציג	presenterer	הציג	presentere	V;MASC;SG;V.PTCP;ACT	V;IND;PRS;FIN
מציג	viser	הציג	vise	V;MASC;SG;V.PTCP;ACT	V;IND;PRS;FIN
מציג	syner	הציג	syne	V;MASC;SG;V.PTCP;ACT	V;IND;PRS;FIN
מציג	viser	הציג	vise	V;MASC;SG;V.PTCP;ACT	V;IND;PRS;FIN
מחלוקת	uenighet	מחלוקת	uenighet	N;FEM;SG	N;INDF;MASC;SG
מחלוקת	strides	מחלוקת	strides	N;FEM;SG	N;INDF;MASC;SG
מחלוקת	tvist	מחלוקת	tvist	N;FEM;SG	N;INDF;MASC;SG
מחלוקת	tvisten	מחלוקת	tvist	N;FEM;SG	N;DEF;MASC;SG
מחלוקת	kontroverser	מחלוקת	kontrovers	N;FEM;SG	N;INDF;MASC;SG
טענה	hevdet	טענה	hevd	N;FEM;SG	N;DEF;NEUT;SG
טענה	benyttet	טענה	benytt	N;FEM;SG	N;DEF;NEUT;SG
עותקים	eksemplarer	עותק	eksemplare	N;MASC;PL	N;INDF;FEM;PL
חזקה	sterk	חזק	sterk	ADJ;FEM;SG	ADJ;INDF;SG
חזקה	sterkt	חזק	sterk	ADJ;FEM;SG	ADJ;INDF;NEUT;SG
חזקה	kraftfull	חזק	kraftfull	ADJ;FEM;SG	ADJ;INDF;SG
חזקה	mektig	חזק	mektig	ADJ;FEM;SG	ADJ;INDF;NEUT;SG
חזקה	kraftig	חזק	kraftig	ADJ;FEM;SG	ADJ;INDF;NEUT;SG
רובם	most	None	most	N;MASC;SG	N;INDF;FEM;SG
צדק	justice	צדק	justice	N;MASC;SG	N
צדק	rettferdighet	צדק	rettferdighet	N;MASC;SG	N;INDF;FEM;SG
צדק	jupiter	צדק	jupiter	N;MASC;SG	N;INDF;MASC;SG
שיעור	lekse	שיעור	lekse	N;MASC;SG	N;INDF;FEM;SG
שיעור	leksjon	שיעור	leksjon	N;MASC;SG	N;INDF;MASC;SG
שיעור	vurder	שיעור	vurd	N;MASC;SG	N;INDF;NEUT;SG
שיעור	rate	שיעור	rate	N;MASC;SG	N;INDF;MASC;SG
טקס	seremoni	טקס	seremoni	N;MASC;SG	N;INDF;MASC;SG
טקס	tex	טקס	tex	N;MASC;SG	N;INDF;SG
טקס	ritual	טקס	ritual	N;MASC;SG	N;INDF;NEUT;SG
התנהגות	oppførsel	התנהגות	oppførsel	N;FEM;SG	N;INDF;MASC;SG
התנהגות	atferd	התנהגות	atferd	N;FEM;SG	N;INDF;NEUT;SG
התנהגות	oppførsel	התנהגות	oppførsel	N;FEM;SG	N;INDF;MASC;SG
אפשרי	mulig	אפשרי	mulig	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
תכנון	planlegging	תכנון	planlegging	N;MASC;SG	N;INDF;FEM;SG
לספק	leverer	סיפק	levere	V;NFIN;ACT	V;IND;PRS;FIN
לספק	levere	סיפק	levere	V;NFIN;ACT	V;NFIN
מרד	mytteri	מרד	mytteri	N;MASC;SG	N;INDF;NEUT;SG
מרד	mytteriet	מרד	mytterium	N;MASC;SG	N;DEF;NEUT;SG
מרד	opprør	מרד	opprør	N;MASC;SG	N;INDF;NEUT;SG
עצמאי	uavhengig	עצמאי	uavhengig	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
עצמאי	selvstendig	עצמאי	selvstendig	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
נבחרה	valgte	נבחר	velge	V;FEM;SG;3;PST;MID	V;IND;PST;FIN
מטרות	målsettingene	מטרה	målsetting	N;FEM;PL	N;DEF;FEM;PL
מטרות	målsettinger	מטרה	målsettinger	N;FEM;PL	N;INDF;FEM;PL
מטרות	målene	מטרה	mål	N;FEM;PL	N;DEF;FEM;PL
מטרות	målene	מטרה	mål	N;FEM;PL	N;DEF;FEM;PL
נקודה	punktum	נקודה	punktum	N;FEM;SG	N;INDF;NEUT;SG
נקודה	perioden	נקודה	periode	N;FEM;SG	N;DEF;MASC;SG
נקודה	periode	נקודה	periode	N;FEM;SG	N;INDF;MASC;SG
נקודה	prikk	נקודה	prikk	N;FEM;SG	N;INDF;MASC;SG
נקודה	poeng	נקודה	poeng	N;FEM;SG	N;INDF;NEUT;SG
נקודה	punkt	נקודה	punkt	N;FEM;SG	N;INDF;NEUT;SG
נקודה	point	נקודה	poin	N;FEM;SG	N;INDF;MASC;SG
חיפוש	søk	חיפוש	søk	N;MASC;SG	N;INDF;NEUT;SG
חיפוש	søker	חיפוש	søke	N;MASC;SG	N;INDF;MASC;SG
חיפוש	leting	חיפוש	leting	N;MASC;SG	N;INDF;MASC;SG
לפתח	utvikle	פיתח	utvikle	V;NFIN;ACT	V;NFIN
ענק	svær	ענק	svær	N;MASC;SG	N;INDF;MASC;SG
ענק	jotne	ענק	jotne	N;MASC;SG	N;INDF;MASC;SG
ענק	giant	ענק	giant	N;MASC;SG	N;INDF;MASC;SG
נפרד	separert	נפרד	separere	ADJ;MASC;SG	ADJ;INDF;SG;V.PTCP
נפרד	separat	נפרד	separat	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
נוסעים	passasjerene	נוסע	passasjere	N;MASC;PL	N;DEF;FEM;PL
נוסעים	passasjerer	נוסע	passasjere	N;MASC;PL	N;INDF;MASC;PL
זרם	gjeldende	זרם	gjeldende	N;MASC;SG	N;INDF;MASC;SG
זרם	nåværende	זרם	nåværende	N;MASC;SG	N;INDF;NEUT;SG
זרם	bekk	זרם	bekk	N;MASC;SG	N;INDF;MASC;SG
זרם	bekken	זרם	bekk	N;MASC;SG	N;DEF;MASC;SG
זרם	strøm	זרם	strøm	N;MASC;SG	N;INDF;MASC;SG
מלון	melon	מלון	melon	N;MASC;SG	N;INDF;MASC;SG
מלון	hotell	מלון	hotell	N;MASC;SG	N;INDF;NEUT;SG
מלון	hotel	מלון	hotel	N;MASC;SG	N;INDF;NEUT;SG
עיטור	medalje	עיטור	medalje	N;MASC;SG	N;INDF;MASC;SG
עיטור	medal	עיטור	medal	N;MASC;SG	N;INDF;MASC;SG
עיטור	medaljen	עיטור	medalj	N;MASC;SG	N;DEF;MASC;SG
עיבוד	behandles	עיבוד	behandles	N;MASC;SG	N;INDF;SG
עמודים	søyler	עמוד	søyle	N;MASC;PL	N;INDF;FEM;PL
עמודים	søylene	עמוד	søyle	N;MASC;PL	N;DEF;FEM;PL
עמודים	sidene	עמוד	side	N;MASC;PL	N;DEF;FEM;PL
עמודים	sider	עמוד	side	N;MASC;PL	N;INDF;FEM;PL
עמודים	kolonnene	עמוד	kolonne	N;MASC;PL	N;DEF;MASC;PL
עמודים	kolonner	עמוד	kolonner	N;MASC;PL	N;INDF;MASC;PL
קרקע	jord	קרקע	jord	N;FEM;SG	N;INDF;FEM;SG
קרקע	land	קרקע	land	N;FEM;SG	N;INDF;NEUT;SG
קרקע	lende	קרקע	lende	N;FEM;SG	N;INDF;NEUT;SG
קרקע	bakken	קרקע	bakke	N;FEM;SG	N;DEF;MASC;SG
קרקע	marka	קרקע	marka	N;FEM;SG	N;INDF;MASC;SG
קרקע	ground	קרקע	ground	N;FEM;SG	N;INDF;MASC;SG
מעניין	interessant	מעניין	interessant	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
צורה	formen	צורה	form	N;FEM;SG	N;DEF;MASC;SG
צורה	shape	צורה	shape	N;FEM;SG	N
צורה	form	צורה	form	N;FEM;SG	N;INDF;FEM;SG
צורה	fasong	צורה	fasong	N;FEM;SG	N;INDF;MASC;SG
צורה	skjemaet	צורה	skjema	N;FEM;SG	N;DEF;NEUT;SG
צורה	skjema	צורה	skjeme	N;FEM;SG	N;INDF;NEUT;SG
הצלב	kryss	הצלב	kryss	N;MASC;SG	N;INDF;NEUT;SG
הצלב	cross	הצלב	cross	N;MASC;SG	N;INDF;SG
הצלב	kors	הצלב	kors	N;MASC;SG	N;INDF;NEUT;SG
חשובה	viktig	חשוב	viktig	ADJ;FEM;SG	ADJ;INDF;NEUT;SG
ציוד	utstyr	ציוד	utstyr	N;MASC;SG	N;INDF;NEUT;SG
ציוד	utstyr	ציוד	utstyr	N;MASC;SG	N;INDF;NEUT;SG
ציוד	gear	ציוד	gje	N;MASC;SG	N;INDF;MASC;SG
עיתון	avispapir	עיתון	avispapir	N;MASC;SG	N;INDF;MASC;SG
עיתון	avis	עיתון	avis	N;MASC;SG	N;INDF;FEM;SG
עיתון	paper	עיתון	paper	N;MASC;SG	N;INDF;MASC;SG
עיתון	papir	עיתון	papir	N;MASC;SG	N;INDF;NEUT;SG
אופי	karakter	אופי	karakter	N;MASC;SG	N;INDF;MASC;SG
אופי	rollefigur	אופי	rollefigur	N;MASC;SG	N;INDF;MASC;SG
דגם	modell	דגם	modell	N;MASC;SG	N;INDF;MASC;SG
טעם	smak	טעם	smak	N;MASC;SG	N;INDF;MASC;SG
טעם	smakebit	טעם	smakebit	N;MASC;SG	N;INDF;MASC;SG
שכר	lønn	שכר	lønn	N;MASC;SG	N;INDF;FEM;SG
שכר	lønna	שכר	lønn	N;MASC;SG	N;DEF;FEM;SG
שכר	lønn	שכר	lønn	N;MASC;SG	N;INDF;FEM;SG
שכר	innleid	שכר	innleid	N;MASC;SG	N;INDF;MASC;SG
חשבון	kontoen	חשבון	konto	N;MASC;SG	N;DEF;MASC;SG
חשבון	konto	חשבון	konto	N;MASC;SG	N;INDF;MASC;SG
חשבון	brukerkonto	חשבון	brukerkonto	N;MASC;SG	N;INDF;NEUT;SG
חשבון	aritmetikk	חשבון	aritmetikk	N;MASC;SG	N;INDF;MASC;SG
מחיקה	slette	מחיקה	slette	N;FEM;SG	N;INDF;FEM;SG
מחיקה	sletting	מחיקה	sletting	N;FEM;SG	N;INDF;FEM;SG
מחיקה	slettingen	מחיקה	sletting	N;FEM;SG	N;DEF;MASC;SG
מחיקה	sletting	מחיקה	sletting	N;FEM;SG	N;INDF;FEM;SG
מחיקה	slette	מחיקה	slette	N;FEM;SG	N;INDF;FEM;SG
קהילה	fellesskap	קהילה	fellesskap	N;FEM;SG	N;INDF;NEUT;SG
קהילה	samfunnet	קהילה	samfunn	N;FEM;SG	N;DEF;NEUT;SG
קהילה	samfunn	קהילה	samfunn	N;FEM;SG	N;INDF;NEUT;SG
קהילה	fellesskapet	קהילה	fellesskap	N;FEM;SG	N;DEF;NEUT;SG
תנועות	moves	תנועה	moves	N;FEM;PL	N
טנקים	stridsvogner	טנק	stridsvogn	N;MASC;PL	N;INDF;FEM;PL
תיקון	reparasjon	תיקון	reparasjon	N;MASC;SG	N;INDF;MASC;SG
תיקון	rettelse	תיקון	rettelse	N;MASC;SG	N;INDF;MASC;SG
אזורים	regioner	אזור	regionere	N;MASC;PL	N;INDF;MASC;PL
אזורים	soner	אזור	son	N;MASC;PL	N;INDF;FEM;PL
אזורים	områder	אזור	område	N;MASC;PL	N;INDF;MASC;PL
אזורים	områdene	אזור	område	N;MASC;PL	N;DEF;FEM;PL
איגוד	union	איגוד	union	N;MASC;SG	N;INDF;MASC;SG
איגוד	fagforening	איגוד	fagforening	N;MASC;SG	N;INDF;FEM;SG
איגוד	unionen	איגוד	union	N;MASC;SG	N;DEF;MASC;SG
איגוד	forening	איגוד	forening	N;MASC;SG	N;INDF;FEM;SG
איגוד	association	איגוד	association	N;MASC;SG	N
תשובה	svar	תשובה	svar	N;FEM;SG	N;INDF;NEUT;SG
תשובה	svar	תשובה	svar	N;FEM;SG	N;INDF;NEUT;SG
תשובה	respons	תשובה	respons	N;FEM;SG	N;INDF;MASC;SG
סכום	sum	סכום	sum	N;MASC;SG	N;INDF;MASC;SG
סכום	summen	סכום	sum	N;MASC;SG	N;DEF;MASC;SG
סכום	mengde	סכום	mengde	N;MASC;SG	N
סכום	beløp	סכום	beløp	N;MASC;SG	N;INDF;NEUT;SG
למדה	lærte	למד	lære	V;FEM;SG;3;PST	V;IND;PST;FIN
למדה	lært	למד	lære	V;FEM;SG;3;PST	V;V.PTCP
למדה	studerte	למד	studere	V;FEM;SG;3;PST	V;IND;PST;FIN
נהג	sjåfør	נהג	sjåfør	N;MASC;SG	N;INDF;MASC;SG
עלייה	øk	עלייה	øk	N;FEM;SG	N;INDF;NEUT;SG
עלייה	økning	עלייה	økning	N;FEM;SG	N;INDF;FEM;SG
עלייה	aliyah	עלייה	aliyah	N;FEM;SG	N;INDF;MASC;SG
גיטרה	guitar	גיטרה	guit	N;FEM;SG	N;INDF;MASC;SG
גיטרה	gitar	גיטרה	gitar	N;FEM;SG	N;INDF;MASC;SG
בחר	velge	בחר	velge	V;MASC;SG;3;PST;ACT	V;IMP;FIN
בחר	velge	בחר	velge	V;MASC;SG;3;PST;ACT	V;IMP;FIN
קשרים	tilknytninger	קשר	tilknytning	N;MASC;PL	N;INDF;FEM;PL
קשרים	tilkoblinger	קשר	tilkoblinger	N;MASC;PL	N;INDF;FEM;PL
קשרים	knuter	קשר	knute	N;MASC;PL	N;INDF;FEM;PL
קורס	kurs	קורס	kurs	N;MASC;SG	N;INDF;MASC;SG
קורס	løype	קורס	løype	N;MASC;SG	N;INDF;FEM;SG
קורס	krasje	קורס	krasje	N;MASC;SG	N;INDF;MASC;SG
הקודמת	tidligere	הקודם	tidligere	N;FEM;SG	N;INDF;FEM;SG
חיבור	forbindelse	חיבור	forbindelse	N;MASC;SG	N;INDF;MASC;SG
חיבור	tilkobling	חיבור	tilkobling	N;MASC;SG	N;INDF;FEM;SG
חיבור	tilkobling	חיבור	tilkobling	N;MASC;SG	N;INDF;FEM;SG
חיבור	kobler	חיבור	koble	N;MASC;SG	N;INDF;MASC;SG
מדגם	utvalg	מדגם	utvalg	N;MASC;SG	N;INDF;NEUT;SG
מדגם	eksempel	מדגם	eksempel	N;MASC;SG	N;INDF;NEUT;SG
הכריז	erklærte	הכריז	erklære	V;MASC;SG;3;PST;ACT	V;IND;PST;FIN
מועצה	kommunestyret	מועצה	kommunestyre	N;FEM;SG	N;DEF;NEUT;SG
מועצה	council	מועצה	council	N;FEM;SG	N
רצון	begjær	רצון	begjær	N;MASC;SG	N;INDF;MASC;SG
פתוח	åpent	פתוח	åpent	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
פתוח	open	פתוח	open	ADJ;MASC;SG	ADJ;INDF;MASC;SG
שוק	markedsplass	שוק	markedsplass	N;MASC;SG	N;INDF;MASC;SG
שוק	markedsplassen	שוק	markedsplass	N;MASC;SG	N;DEF;MASC;SG
שוק	markedet	שוק	marked	N;MASC;SG	N;DEF;NEUT;SG
שוק	market	שוק	mark	N;MASC;SG	N;INDF;NEUT;SG
שוק	marked	שוק	marked	N;MASC;SG	N;INDF;MASC;SG
שילוב	kombinasjon	שילוב	kombinasjon	N;MASC;SG	N;INDF;MASC;SG
חשמל	elektrisitet	חשמל	elektrisitet	N;MASC;SG	N;INDF;MASC;SG
אסור	forbudt	אסור	forbude	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
אסור	forbudt	אסור	forbude	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
התעשייה	industri	התעשייה	industri	N;FEM;SG	N;INDF;MASC;SG
התעשייה	bransje	התעשייה	bransje	N;FEM;SG	N;INDF;MASC;SG
מותר	tillatt	מותר	tillatt	ADJ;MASC;SG	ADJ;INDF;NEUT;SG;V.PTCP
ראיון	intervju	ראיון	intervju	N;MASC;SG	N;INDF;NEUT;SG
חופש	frihet	חופש	frih	N;MASC;SG	N;INDF;MASC;SG
פירוק	forråtnelse	פירוק	forråtnelse	N;MASC;SG	N;INDF;MASC;SG
פירוק	oppløsning	פירוק	oppløsning	N;MASC;SG	N;INDF;FEM;SG
רוצים	ønsker	רצה	ønske	V;MASC;PL;V.PTCP;ACT	V;IND;PRS;FIN
רוצים	vil	רצה	vilje	V;MASC;PL;V.PTCP;ACT	V;IND;PRS;FIN
חובה	plikt	חובה	plikt	N;FEM;SG	N;INDF;FEM;SG
חובה	kreves	חובה	krevje	N;FEM;SG	N;INDF;MASC;SG
קטגוריות	kategoriene	קטגוריה	kategorie	N;FEM;PL	N;DEF;FEM;PL
קטגוריות	kategorier	קטגוריה	kategorie	N;FEM;PL	N;INDF;FEM;PL
לגלות	oppdager	None	oppdage	V;NFIN	V;IND;PRS;FIN
לגלות	oppdage	None	oppdage	V;NFIN	V;NFIN
הודעה	varsel	הודעה	varsel	N;FEM;SG	N;INDF;NEUT;SG
הודעה	varsling	הודעה	varsling	N;FEM;SG	N;INDF;FEM;SG
הודעה	melding	הודעה	melding	N;FEM;SG	N;INDF;FEM;SG
הודעה	budskap	הודעה	budskap	N;FEM;SG	N;INDF;MASC;SG
הודעה	beskjed	הודעה	beskjed	N;FEM;SG	N;INDF;FEM;SG
הודעה	kunngjøring	הודעה	kunngjøring	N;FEM;SG	N;INDF;FEM;SG
הודעה	kunngjøringen	הודעה	kunngjøring	N;FEM;SG	N;DEF;MASC;SG
סירב	avslo	סירב	avslo	V;MASC;SG;3;PST;ACT	V;IND;PST;FIN
רופא	lege	רופא	lege	N;MASC;SG	N;INDF;MASC;SG
רופא	doktor	רופא	doktor	N;MASC;SG	N;INDF;FEM;SG
רופא	doktoren	רופא	doktor	N;MASC;SG	N;DEF;MASC;SG
רופא	lege	רופא	lege	N;MASC;SG	N;INDF;MASC;SG
רופא	doctor	רופא	doctor	N;MASC;SG	N
לעסוק	engasjere	עסק	engasjere	V;NFIN;ACT	V;NFIN
לעסוק	angrip	עסק	angrip	V;NFIN;ACT	V;IND;PRS;FIN
ממוקם	plasserte	מוקם	plassere	V;MASC;SG;V.PTCP;PASS	V;IND;PST;FIN
מכתב	brev	מכתב	brev	N;MASC;SG	N;INDF;NEUT;SG
מכתב	bokstav	מכתב	bokstav	N;MASC;SG	N;INDF;MASC;SG
בכורה	premiere	בכורה	premiere	N;FEM;SG	N;INDF;MASC;SG
בכורה	premieren	בכורה	premiere	N;FEM;SG	N;DEF;MASC;SG
כתיבה	skriving	כתיבה	skriving	N;FEM;SG	N;INDF;FEM;SG
חוקר	forsker	חוקר	forske	N;MASC;SG	N;INDF;MASC;SG
חוקר	utforsker	חוקר	utforsker	N;MASC;SG	N;INDF;MASC;SG
חוקר	oppdagelsesreisende	חוקר	oppdagelsesreisende	N;MASC;SG	N;INDF;MASC;SG
קהל	publikum	קהל	publikum	N;MASC;SG	N;INDF;NEUT;SG
קהל	publikummet	קהל	publikum	N;MASC;SG	N;DEF;NEUT;SG
קהל	folkemengde	קהל	folkemengd	N;MASC;SG	N;INDF;FEM;SG
מחלות	sykdommer	מחלה	sykdom	N;FEM;PL	N;INDF;FEM;PL
ירוק	grønt	ירוק	grøn	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
סטודנטים	studenter	סטודנט	studenter	N;MASC;PL	N;INDF;FEM;PL
סטודנטים	studentene	סטודנט	student	N;MASC;PL	N;DEF;FEM;PL
סטודנטים	elevene	סטודנט	elev	N;MASC;PL	N;DEF;FEM;PL
מקצוע	yrke	מקצוע	yrke	N;MASC;SG	N;INDF;NEUT;SG
מקצוע	profesjon	מקצוע	profesjon	N;MASC;SG	N;INDF;MASC;SG
