gard	gard	gard	gard	N;MASC;SG	N;INDF;MASC+FEM;SG
conducteur	chauffør	conducteur	chauffør	N;MASC;SG	N;INDF;MASC+FEM;SG
conducteur	føreren	conducteur	fører	N;MASC;SG	N;DEF;MASC+FEM;SG
conducteur	dirigent	conducteur	dirigent	N;MASC;SG	N;INDF;MASC+FEM;SG
étendu	forlænget	étendre	forlænge	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
étendu	udvidet	étendre	udvide	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
étendu	udvidet	étendre	udvide	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
sphère	sfære	sphère	sfære	N;FEM;SG	N;INDF;MASC+FEM;SG
libye	libyen	libye	liby	N;FEM;SG	N;DEF;MASC+FEM;SG
libye	libyens	libye	libye	N;FEM;SG	N;GEN;DEF;MASC+FEM;SG
choisie	valgt	choisir	vælge	V;FEM;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
choisie	udvalgt	choisir	udvælge	V;FEM;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
choisie	valgte	choisir	vælge	V;FEM;SG;PST;V.PTCP	V;IND;PST;FIN;ACT
chirurgie	operation	chirurgie	operation	N;FEM;SG	N;INDF;MASC+FEM;SG
chirurgie	kirurgi	chirurgie	kirurgi	N;FEM;SG	N;INDF;MASC+FEM;SG
sent	lugte	sentir	lugt	V;IND;SG;3;PRS;FIN	V;NFIN;ACT
sent	dufter	sentir	dufte	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
sent	lugter	sentir	lugte	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
oublié	glemte	oublier	glemme	V;MASC;SG;PST;V.PTCP	V;IND;PST;FIN;ACT
oublié	glemt	oublier	glemme	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
oublié	glemte	oublier	glemme	V;MASC;SG;PST;V.PTCP	V;IND;PST;FIN;ACT
oublié	glemt	oublier	glemme	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
grammaire	grammatik	grammaire	grammatik	N;FEM;SG	N;INDF;MASC+FEM;SG
mineure	mindreårig	mineur	mindreårig	ADJ;FEM;SG	ADJ;INDF;MASC+FEM;SG
balles	kugler	balle	kugle	N;FEM;PL	N;INDF;MASC+FEM;PL
balles	bolde	balle	bold	N;FEM;PL	N;INDF;MASC+FEM;PL
balles	nosser	balle	nosse	N;FEM;PL	N;INDF;MASC+FEM;PL
balles	boller	balle	bolle	N;FEM;PL	N;INDF;MASC+FEM;PL
balles	kugler	balle	kugle	N;FEM;PL	N;INDF;MASC+FEM;PL
balles	kuglerne	balle	kugle	N;FEM;PL	N;DEF;MASC+FEM;PL
balles	patroner	balle	patron	N;FEM;PL	N;INDF;MASC+FEM;PL
tigre	tiger	tigre	tige	N;MASC;SG	N;INDF;MASC+FEM;SG
tigre	tigeren	tigre	tiger	N;MASC;SG	N;DEF;MASC+FEM;SG
compromis	kompromis	compromis	kompromis	N;MASC;SG	N;INDF;NEUT;SG
compromis	kompromisforslag	compromis	kompromisforslag	N;MASC;SG	N;INDF;NEUT;SG
horloge	uret	horloge	uret	N;FEM;SG	N;DEF;NEUT;SG
horloge	ur	horloge	ur	N;FEM;SG	N;INDF;NEUT;SG
chaine	lænke	chaîne	lænke	N;FEM;SG	N;INDF;MASC+FEM;SG
chaine	kæde	chaîne	kæde	N;FEM;SG	N;INDF;MASC+FEM;SG
chaine	kæden	chaîne	kæde	N;FEM;SG	N;DEF;MASC+FEM;SG
parts	delinger	part	deling	N;FEM;PL	N;INDF;MASC+FEM;PL
parts	aktier	part	aktie	N;FEM;PL	N;INDF;MASC+FEM;PL
parts	andele	part	anden	N;FEM;PL	N;INDF;MASC+FEM;PL
partager	deler	partager	dele	V;NFIN	V;IND;PRS;FIN;ACT
partager	deler	partager	dele	V;NFIN	V;IND;PRS;FIN;ACT
pluriel	flertal	pluriel	flertal	N;MASC;SG	N;INDF;NEUT;SG
dépôts	indeståender	dépôt	indestående	N;MASC;PL	N;INDF;NEUT;PL
dépôts	aflejringer	dépôt	aflejring	N;MASC;PL	N;INDF;MASC+FEM;PL
dépôts	indlån	dépôt	indlån	N;MASC;PL	N;INDF;NEUT;PL
pommes	æbler	pomme	æble	N;FEM;PL	N;INDF;MASC+FEM;PL
vannes	porte	vanne	porte	N;MASC;PL	N;INDF;MASC+FEM;PL
vannes	portene	vanne	port	N;MASC;PL	N;DEF;MASC+FEM;PL
vannes	ventiler	vanne	ventil	N;MASC;PL	N;INDF;MASC+FEM;PL
haine	had	haine	had	N;FEM;SG	N;INDF;NEUT;SG
haine	had	haine	had	N;FEM;SG	N;INDF;NEUT;SG
nommer	udnævner	nommer	udnævne	V;NFIN	V;IND;PRS;FIN;ACT
nommer	udnævne	nommer	udnævne	V;NFIN	V;NFIN;ACT
nommer	udpege	nommer	udpege	V;NFIN	V;NFIN;ACT
lettonie	letlands	lettonie	letlands	N;FEM;SG	N;GEN;INDF;NEUT;SG
lettonie	letlands	lettonie	letlands	N;FEM;SG	N;GEN;INDF;NEUT;SG
alerte	alarm	alerte	alarm	N;FEM;SG	N;INDF;MASC+FEM;SG
alerte	advarsel	alerte	advarsel	N;FEM;SG	N;INDF;MASC+FEM;SG
alerte	varsling	alerte	varsling	N;FEM;SG	N;INDF;MASC+FEM;SG
alerte	alarm	alerte	alarm	N;FEM;SG	N;INDF;MASC+FEM;SG
alerte	varsling	alerte	varsling	N;FEM;SG	N;INDF;MASC+FEM;SG
alerte	indberetning	alerte	indberetning	N;FEM;SG	N;INDF;MASC+FEM;SG
échappe	undslipper	échapper	undslippe	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
tunisienne	tunesisk	tunisien	tunesisk	ADJ;FEM;SG	ADJ;INDF;SG
copies	kopier	copie	kopie	N;FEM;PL	N;INDF;MASC+FEM;PL
copies	eksemplarer	copie	eksemplar	N;FEM;PL	N;INDF;NEUT;PL
restaurer	genoprette	restaurer	genoprette	V;NFIN	V;NFIN;ACT
restaurer	genoprette	restaurer	genoprette	V;NFIN	V;NFIN;ACT
raid	razzia	raid	razzia	N;MASC;SG	N;INDF;MASC+FEM;SG
distances	afstande	distance	afstand	N;FEM;PL	N;INDF;MASC+FEM;PL
distances	afstandene	distance	afstand	N;FEM;PL	N;DEF;MASC+FEM;PL
gardiens	vagter	gardien	vagt	N;MASC;PL	N;INDF;MASC+FEM;PL
gardiens	vagterne	gardien	vagt	N;MASC;PL	N;DEF;MASC+FEM;PL
gardiens	vogtere	gardien	vogter	N;MASC;PL	N;INDF;MASC+FEM;PL
gardiens	vogterne	gardien	vogte	N;MASC;PL	N;DEF;MASC+FEM;PL
plafond	loft	plafond	loft	N;MASC;SG	N;INDF;NEUT;SG
piscine	pulje	piscine	pulje	N;FEM;SG	N;INDF;MASC+FEM;SG
piscine	bassin	piscine	bassin	N;FEM;SG	N;INDF;NEUT;SG
piscine	swimmingpool	piscine	swimmingpool	N;FEM;SG	N;INDF;MASC+FEM;SG
piscine	pool	piscine	pool	N;FEM;SG	N;INDF;MASC+FEM;SG
piscine	billard	piscine	billard	N;FEM;SG	N;INDF;MASC+FEM;SG
donnés	donerede	donner	donere	V;MASC;PL;PST;V.PTCP	V;IND;PST;FIN;ACT
minorité	mindretallet	minorité	mindretal	N;FEM;SG	N;DEF;NEUT;SG
minorité	minoritet	minorité	minoritet	N;FEM;SG	N;INDF;MASC+FEM;SG
minorité	mindretal	minorité	mindretal	N;FEM;SG	N;INDF;NEUT;SG
charité	velgørenhed	charité	velgørenhed	N;FEM;SG	N;INDF;MASC+FEM;SG
exceptionnelle	ekstraordinær	exceptionnel	ekstraordinær	ADJ;FEM;SG	ADJ;INDF;MASC+FEM;SG
explications	redegørelser	explication	redegørelse	N;FEM;PL	N;INDF;MASC+FEM;PL
explications	forklaringer	explication	forklaring	N;FEM;PL	N;INDF;MASC+FEM;PL
abel	abel	abel	abel	N;MASC;SG	N;INDF;MASC+FEM;SG
extérieures	udvendige	extérieur	udvendig	ADJ;FEM;PL	ADJ;PL
cave	kælder	cave	kælde	N;FEM;SG	N;INDF;MASC+FEM;SG
cave	kælderen	cave	kælder	N;FEM;SG	N;DEF;MASC+FEM;SG
cave	hule	cave	hule	N;FEM;SG	N;INDF;MASC+FEM;SG
cave	grotte	cave	grotte	N;FEM;SG	N;INDF;MASC+FEM;SG
cave	hulen	cave	hulen	N;FEM;SG	N;DEF;MASC+FEM;SG
cave	vingård	cave	vingård	N;FEM;SG	N;INDF;MASC+FEM;SG
cave	kælder	cave	kælde	N;FEM;SG	N;INDF;MASC+FEM;SG
cave	kælderen	cave	kælder	N;FEM;SG	N;DEF;MASC+FEM;SG
dessiné	trukket	dessiner	trække	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
dessiné	tegnet	dessiner	tegne	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
dessiné	draget	dessiner	drage	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
acquérir	erhverver	acquérir	erhverve	V;NFIN	V;IND;PRS;FIN;ACT
acquérir	erhverve	acquérir	erhverve	V;NFIN	V;NFIN;ACT
acquérir	anskaffe	acquérir	anskaffe	V;NFIN	V;NFIN;ACT
acquérir	erhverver	acquérir	erhverve	V;NFIN	V;IND;PRS;FIN;ACT
séparé	adskilt	séparer	adskille	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
séparé	separeret	séparer	separere	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
séparé	adskilt	séparer	adskille	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
graphe	diagram	graphe	diagram	N;MASC;SG	N;INDF;NEUT;SG
graphe	figur	graphe	figur	N;MASC;SG	N;INDF;MASC+FEM;SG
graphe	graf	graphe	graf	N;MASC;SG	N;INDF;MASC+FEM;SG
enregistrée	indspillet	enregistrer	indspille	V;FEM;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
enregistrée	optaget	enregistrer	optage	V;FEM;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
enregistrée	registreret	enregistrer	registrere	V;FEM;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
enregistrée	indspillede	enregistrer	indspille	V;FEM;SG;PST;V.PTCP	V;IND;PST;FIN;ACT
enregistrée	indregistreret	enregistrer	indregistrere	V;FEM;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
enregistrée	registreret	enregistrer	registrere	V;FEM;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
enregistrée	tilmeldt	enregistrer	tilmelde	V;FEM;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
enregistrée	sparet	enregistrer	spar	V;FEM;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
enregistrée	reddede	enregistrer	redde	V;FEM;SG;PST;V.PTCP	V;IND;PST;FIN;ACT
enregistrée	reddet	enregistrer	redde	V;FEM;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
enregistrée	gemt	enregistrer	gemme	V;FEM;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
archéologue	arkæolog	archéologue	arkæolog	N;MASC;SG	N;INDF;MASC+FEM;SG
recommandations	henstillinger	recommandation	henstilling	N;FEM;PL	N;INDF;MASC+FEM;PL
recommandations	anbefalinger	recommandation	anbefaling	N;FEM;PL	N;INDF;MASC+FEM;PL
plainte	klage	plainte	klag	N;FEM;SG	N;INDF;MASC+FEM;SG
plainte	klagen	plainte	klag	N;FEM;SG	N;DEF;MASC+FEM;SG
plainte	klage	plainte	klag	N;FEM;SG	N;INDF;MASC+FEM;SG
hippolyte	hippolyte	hippolyte	hippolyt	N;MASC;SG	N;INDF;MASC+FEM;SG
égyptienne	egyptisk	égyptien	egyptisk	ADJ;FEM;SG	ADJ;INDF;SG
idéologie	ideologi	idéologie	ideologi	N;FEM;SG	N;INDF;MASC+FEM;SG
cage	bur	cage	bur	N;FEM;SG	N;INDF;NEUT;SG
cage	buret	cage	buret	N;FEM;SG	N;DEF;NEUT;SG
préserver	bevare	préserver	bevare	V;NFIN	V;NFIN;ACT
préserver	bevar	préserver	bevare	V;NFIN	V;IMP
tronçon	strækning	tronçon	strækning	N;MASC;SG	N;INDF;MASC+FEM;SG
tronçon	stræk	tronçon	stræk	N;MASC;SG	N;INDF;NEUT;SG
banc	bænken	banc	bænke	N;MASC;SG	N;DEF;MASC+FEM;SG
banc	bænk	banc	bænk	N;MASC;SG	N;INDF;MASC+FEM;SG
souverains	magthavere	souverain	magthaver	N;MASC;PL	N;INDF;MASC+FEM;PL
souverains	herskere	souverain	herskere	N;MASC;PL	N;INDF;MASC+FEM;PL
copyright	ophavsretten	copyright	ophavsret	N;MASC;SG	N;DEF;MASC+FEM;SG
copyright	ophavsret	copyright	ophavsre	N;MASC;SG	N;INDF;MASC+FEM;SG
copyright	copyright	copyright	copyright	N;MASC;SG	N;INDF;MASC+FEM;SG
martine	martine	martine	martine	N;FEM;SG	N;INDF;MASC+FEM;SG
indochine	indochine	indochine	indochin	N;FEM;SG	N;INDF;NEUT;SG
ménages	husstande	ménage	husstand	N;MASC;PL	N;INDF;MASC+FEM;PL
ménages	husholdningerne	ménage	husholdning	N;MASC;PL	N;DEF;MASC+FEM;PL
ménages	husholdninger	ménage	husholdning	N;MASC;PL	N;INDF;MASC+FEM;PL
italiennes	italienske	italien	italiensk	ADJ;FEM;PL	ADJ;PL
juriste	sagfører	juriste	sagfører	N;MASC;SG	N;INDF;MASC+FEM;SG
juriste	jurist	juriste	jurist	N;MASC;SG	N;INDF;MASC+FEM;SG
juriste	advokat	juriste	advokat	N;MASC;SG	N;INDF;MASC+FEM;SG
juriste	advokatbistand	juriste	advokatbistand	N;MASC;SG	N;INDF;MASC+FEM;SG
enlever	fjerne	enlever	fjerne	V;NFIN	V;NFIN;ACT
enlever	fjern	enlever	fjern	V;NFIN	V;IMP
démographie	demografi	démographie	demografi	N;FEM;SG	N;INDF;MASC+FEM;SG
démographie	demografi	démographie	demografi	N;FEM;SG	N;INDF;MASC+FEM;SG
asiatique	asiatisk	asiatique	asiatisk	ADJ;MASC;SG	ADJ;INDF;SG
asiatique	asiat	asiatique	asiat	ADJ;MASC;SG	ADJ;INDF;MASC+FEM;SG
regarde	se	regarder	se	V;IND;SG;3;PRS;FIN	V;NFIN;ACT
regarde	se	regarder	se	V;IND;SG;3;PRS;FIN	V;NFIN;ACT
suffixe	suffiks	suffixe	suffiks	N;MASC;SG	N;INDF;NEUT;SG
corde	reb	corde	reb	N;FEM;SG	N;INDF;NEUT;SG
corde	tov	corde	tov	N;FEM;SG	N;INDF;NEUT;SG
corde	rebet	corde	rebet	N;FEM;SG	N;DEF;NEUT;SG
corde	akkord	corde	akkord	N;FEM;SG	N;INDF;MASC+FEM;SG
sep	sep	sep	sep	N;MASC;SG	N;INDF;MASC+FEM;SG
pâte	dejen	pâte	dej	N;FEM;SG	N;DEF;MASC+FEM;SG
pâte	dej	pâte	dej	N;FEM;SG	N;INDF;MASC+FEM;SG
pâte	pasta	pâte	pasta	N;FEM;SG	N;INDF;MASC+FEM;SG
pâte	papirmasse	pâte	papirmasse	N;FEM;SG	N;INDF;MASC+FEM;SG
organisateur	organisator	organisateur	organisator	N;MASC;SG	N;INDF;MASC+FEM;SG
organisateur	organisator	organisateur	organisator	N;MASC;SG	N;INDF;MASC+FEM;SG
organisateur	arrangøren	organisateur	arrangør	N;MASC;SG	N;DEF;MASC+FEM;SG
organisateur	arrangør	organisateur	arrangør	N;MASC;SG	N;INDF;MASC+FEM;SG
papa	far	papa	far	N;MASC;SG	N;INDF;MASC+FEM;SG
papa	svigerfar	papa	svigerfar	N;MASC;SG	N;INDF;MASC+FEM;SG
papa	far	papa	far	N;MASC;SG	N;INDF;MASC+FEM;SG
papa	farmand	papa	farmand	N;MASC;SG	N;INDF;MASC+FEM;SG
papa	farmand	papa	farmand	N;MASC;SG	N;INDF;MASC+FEM;SG
papa	pappa	papa	pappa	N;MASC;SG	N;INDF;MASC+FEM;SG
rames	årer	rame	år	N;FEM;PL	N;INDF;MASC+FEM;PL
rames	årerne	rame	åre	N;FEM;PL	N;DEF;MASC+FEM;PL
archidiocèse	ærkebispedømmet	archidiocèse	ærkebispedøm	N;MASC;SG	N;DEF;NEUT;SG
ordinateurs	computere	ordinateur	computere	N;MASC;PL	N;INDF;MASC+FEM;PL
ordinateurs	datamater	ordinateur	datamat	N;MASC;PL	N;INDF;MASC+FEM;PL
tables	tabellerne	table	tabel	N;FEM;PL	N;DEF;MASC+FEM;PL
tables	tabeller	table	tabel	N;FEM;PL	N;INDF;NEUT;PL
tables	borde	table	bord	N;FEM;PL	N;INDF;NEUT;PL
bassiste	bassist	bassiste	bassist	N;MASC;SG	N;INDF;MASC+FEM;SG
bassiste	bassen	bassiste	basse	N;MASC;SG	N;DEF;MASC+FEM;SG
bassiste	bas	bassiste	bas	N;MASC;SG	N;INDF;MASC+FEM;SG
gang	slænget	gang	slænge	N;MASC;SG	N;DEF;NEUT;SG
gang	banden	gang	band	N;MASC;SG	N;DEF;MASC+FEM;SG
gang	bande	gang	bande	N;MASC;SG	N;INDF;MASC+FEM;SG
martial	krigsret	martial	krigsret	N;MASC;SG	N;INDF;MASC+FEM;SG
bouton	knappen	bouton	knap	N;MASC;SG	N;DEF;MASC+FEM;SG
toucher	rør	toucher	røre	V;NFIN	V;IMP
combattant	bokser	combattant	bokse	N;MASC;SG	N;INDF;MASC+FEM;SG
combattant	fighter	combattant	fight	N;MASC;SG	N;INDF;MASC+FEM;SG
tropicale	tropisk	tropical	tropisk	ADJ;FEM;SG	ADJ;INDF;SG
fossiles	fossiler	fossile	fossil	N;MASC;PL	N;INDF;MASC+FEM;PL
fossiles	fossile	fossile	fossile	N;MASC;PL	N;INDF;MASC+FEM;PL
citadelle	kastellet	citadelle	kastel	N;FEM;SG	N;DEF;NEUT;SG
exister	eksisterer	exister	eksistere	V;NFIN	V;IND;PRS;FIN;ACT
exister	eksistere	exister	eksistere	V;NFIN	V;NFIN;ACT
exister	findes	exister	findes	V;NFIN	V;IND;PRS;FIN;ACT
décider	beslutte	décider	beslutte	V;NFIN	V;NFIN;ACT
décider	beslutter	décider	beslutte	V;NFIN	V;IND;PRS;FIN;ACT
décider	bestem	décider	bestem	V;NFIN	V;IMP
décider	beslut	décider	beslut	V;NFIN	V;IMP
décider	beslutte	décider	beslutte	V;NFIN	V;NFIN;ACT
décider	beslutter	décider	beslutte	V;NFIN	V;IND;PRS;FIN;ACT
menaces	trusler	menace	trusel	N;FEM;PL	N;INDF;MASC+FEM;PL
menaces	trusler	menace	trusel	N;FEM;PL	N;INDF;MASC+FEM;PL
ventre	mave	ventre	mave	N;MASC;SG	N;INDF;MASC+FEM;SG
ventre	maven	ventre	mave	N;MASC;SG	N;DEF;MASC+FEM;SG
ventre	mave	ventre	mave	N;MASC;SG	N;INDF;MASC+FEM;SG
ventre	maven	ventre	mave	N;MASC;SG	N;DEF;MASC+FEM;SG
ventre	mave	ventre	mave	N;MASC;SG	N;INDF;MASC+FEM;SG
forestier	skovbrug	forestier	skovbrug	N;MASC;SG	N;INDF;NEUT;SG
forestier	skovbruget	forestier	skovbrug	N;MASC;SG	N;DEF;NEUT;SG
forestier	skov	forestier	skov	N;MASC;SG	N;INDF;MASC+FEM;SG
forestier	skoven	forestier	skov	N;MASC;SG	N;DEF;MASC+FEM;SG
carrières	karrierer	carrière	karriere	N;FEM;PL	N;INDF;MASC+FEM;PL
identiques	identiske	identique	identisk	ADJ;MASC;PL	ADJ;PL
mécaniques	mekaniske	mécanique	mekanisk	ADJ;MASC;PL	ADJ;PL
plages	strande	plage	strand	N;FEM;PL	N;INDF;MASC+FEM;PL
plages	strandene	plage	strand	N;FEM;PL	N;DEF;MASC+FEM;PL
barrages	dæmninger	barrage	dæmning	N;MASC;PL	N;INDF;MASC+FEM;PL
barrages	vejspærringer	barrage	vejspærring	N;MASC;PL	N;INDF;MASC+FEM;PL
intérim	vikar	intérim	vikar	N;MASC;SG	N;INDF;MASC+FEM;SG
entraîné	trænet	entraîner	træne	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
entraîné	uddannet	entraîner	uddanne	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
entraîné	oplært	entraîner	oplære	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
brasserie	brasserie	brasserie	brasseri	N;FEM;SG	N;INDF;NEUT;SG
brasserie	bryggeriet	brasserie	bryggeri	N;FEM;SG	N;DEF;NEUT;SG
brasserie	bryggeri	brasserie	bryggeri	N;FEM;SG	N;INDF;NEUT;SG
vendue	solgte	vendre	sælge	V;FEM;SG;PST;V.PTCP	V;PST;FIN;ACT
vendue	solgt	vendre	sælge	V;FEM;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
favorables	gunstige	favorable	gunstig	ADJ;MASC;PL	ADJ;PL
favorables	favorable	favorable	favorable	ADJ;MASC;PL	ADJ;PL
spirituel	åndeligt	spirituel	åndelig	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
spirituel	spirituel	spirituel	spirituel	ADJ;MASC;SG	ADJ;INDF;MASC+FEM;SG
spirituel	åndelig	spirituel	åndelig	ADJ;MASC;SG	ADJ;INDF;MASC+FEM;SG
priorité	prioritet	priorité	prioritet	N;FEM;SG	N;INDF;MASC+FEM;SG
priorité	prioritering	priorité	prioritering	N;FEM;SG	N;INDF;MASC+FEM;SG
constitutionnelle	forfatningsmæssig	constituinnnel	forfatningsmæssig	ADJ;FEM;SG	ADJ;INDF;MASC+FEM;SG
coéquipier	holdkammerat	coéquipier	holdkammerat	N;MASC;SG	N;INDF;MASC+FEM;SG
rivalité	fejde	rivalité	fejde	N;FEM;SG	N;INDF;MASC+FEM;SG
rivalité	rivalisering	rivalité	rivalisering	N;FEM;SG	N;INDF;MASC+FEM;SG
valentin	valentin	valentin	valentin	N;FEM;SG	N;INDF;MASC+FEM;SG
valentin	valentin	valentin	valentin	N;FEM;SG	N;INDF;MASC+FEM;SG
valentin	valentinsdag	valentin	valentinsdag	N;FEM;SG	N;INDF;MASC+FEM;SG
valentin	valentine	valentin	valentine	N;FEM;SG	N;INDF;MASC+FEM;SG
problématique	problematisk	problématique	problematisk	ADJ;FEM;SG	ADJ;INDF;SG
earth	jorden	earth	jord	N;MASC;SG	N;DEF;MASC+FEM;SG
earth	jord	earth	jord	N;MASC;SG	N;INDF;MASC+FEM;SG
earth	jordens	earth	jord	N;MASC;SG	N;GEN;DEF;MASC+FEM;SG
violent	voldelig	violent	voldelig	ADJ;MASC;SG	ADJ;INDF;MASC+FEM;SG
violent	voldeligt	violent	voldeligt	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
violent	voldsom	violent	voldsom	ADJ;MASC;SG	ADJ;INDF;MASC+FEM;SG
démon	dæmon	démon	dæmon	N;MASC;SG	N;INDF;MASC+FEM;SG
démon	dæmonen	démon	dæmon	N;MASC;SG	N;DEF;MASC+FEM;SG
démon	djævelen	démon	djævel	N;MASC;SG	N;DEF;MASC+FEM;SG
démon	djævel	démon	djævel	N;MASC;SG	N;INDF;MASC+FEM;SG
démon	dæmon	démon	dæmon	N;MASC;SG	N;INDF;MASC+FEM;SG
démon	dæmonen	démon	dæmon	N;MASC;SG	N;DEF;MASC+FEM;SG
constructeurs	bygherrer	constructeur	bygherre	N;MASC;PL	N;INDF;MASC+FEM;PL
constructeurs	producenter	constructeur	producent	N;MASC;PL	N;INDF;MASC+FEM;PL
constructeurs	fabrikanterne	constructeur	fabrikant	N;MASC;PL	N;DEF;MASC+FEM;PL
constructeurs	fabrikanter	constructeur	fabrikant	N;MASC;PL	N;INDF;MASC+FEM;PL
constructeurs	fremstillere	constructeur	fremstillere	N;MASC;PL	N;INDF;MASC+FEM;PL
arcades	spillehaller	arcade	spillehal	N;FEM;PL	N;INDF;MASC+FEM;PL
sourire	smil	sourire	smil	N;MASC;SG	N;INDF;NEUT;SG
sourire	smil	sourire	smil	N;MASC;SG	N;INDF;NEUT;SG
carrés	firkanter	carré	firkanter	N;MASC;PL	N;INDF;MASC+FEM;PL
sommeil	sleep	sommeil	sleep	N;MASC;SG	N;INDF;MASC+FEM;SG
sommeil	søvn	sommeil	søvn	N;MASC;SG	N;INDF;MASC+FEM;SG
digne	værdig	digne	værdig	ADJ;MASC;SG	ADJ;INDF;MASC+FEM;SG
digne	værdigt	digne	værdig	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
digne	værdig	digne	værdig	ADJ;MASC;SG	ADJ;INDF;MASC+FEM;SG
digne	værdigt	digne	værdig	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
saoudite	arabien	saoudite	arabi	N;MASC;SG	N;DEF;MASC+FEM;SG
perdus	tabte	perdre	tabe	V;MASC;PL;PST;V.PTCP	V;IND;PST;FIN;ACT
perdus	mistede	perdre	miste	V;MASC;PL;PST;V.PTCP	V;IND;PST;FIN;ACT
chirurgien	kirurg	chirurgien	kirurg	N;MASC;SG	N;INDF;MASC+FEM;SG
chirurgien	kirurgen	chirurgien	kirurg	N;MASC;SG	N;DEF;MASC+FEM;SG
défi	challenge	défi	challenge	N;MASC;SG	N;INDF;MASC+FEM;SG
défi	udfordring	défi	udfordring	N;MASC;SG	N;INDF;MASC+FEM;SG
défi	udfordringen	défi	udfordring	N;MASC;SG	N;DEF;MASC+FEM;SG
rite	ritual	rite	ritual	N;MASC;SG	N;INDF;NEUT;SG
consulat	konsulatet	consulat	konsulat	N;MASC;SG	N;DEF;NEUT;SG
consulat	konsulat	consulat	konsulat	N;MASC;SG	N;INDF;NEUT;SG
indigènes	hjemmehørende	indigène	hjemmehørende	ADJ;MASC;PL	ADJ
magnifique	smukt	magnifique	smuk	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
magnifique	smuk	magnifique	smuk	ADJ;MASC;SG	ADJ;INDF;MASC+FEM;SG
magnifique	smukkeste	magnifique	smuk	ADJ;MASC;SG	ADJ;DEF;RL
magnifique	storslået	magnifique	storslå	ADJ;MASC;SG	ADJ;INDF;SG
magnifique	betagende	magnifique	betage	ADJ;MASC;SG	ADJ
magnifique	lækker	magnifique	lække	ADJ;MASC;SG	ADJ;INDF;MASC+FEM;SG
classic	klassiker	classic	klassiker	N;MASC;SG	N;INDF;MASC+FEM;SG
chances	chancerne	chance	chance	N;FEM;PL	N;DEF;MASC+FEM;PL
chances	chancer	chance	chance	N;FEM;PL	N;INDF;MASC+FEM;PL
chances	odds	chance	odds	N;FEM;PL	N;INDF;MASC+FEM;PL
chances	oddsene	chance	odds	N;FEM;PL	N;DEF;NEUT;PL
hôpitaux	sygehusene	hôpital	sygehus	N;MASC;PL	N;DEF;NEUT;PL
hôpitaux	hospitaler	hôpital	hospital	N;MASC;PL	N;INDF;NEUT;PL
hôpitaux	hospitalerne	hôpital	hospital	N;MASC;PL	N;DEF;NEUT;PL
hôpitaux	sygehuse	hôpital	sygehus	N;MASC;PL	N;INDF;NEUT;PL
divinité	guddom	divinité	guddom	N;FEM;SG	N;INDF;MASC+FEM;SG
divinité	guddommelighed	divinité	guddommelighed	N;FEM;SG	N;INDF;MASC+FEM;SG
ukrainien	ukrainsk	ukrainien	ukrainsk	ADJ;MASC;SG	ADJ;INDF;SG
confiée	betroet	confier	betro	V;FEM;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
confiée	overdraget	confier	overdrage	V;FEM;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
