tagasiside	odozva	tagasi_side	odozva	N;NOM;SG	N;NOM;FEM;SG
seisnud	stál	seisma	stáť	V;PST;V.PTCP;ACT	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP
seisnud	stáli	seisma	stáť	V;PST;V.PTCP;ACT	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP
seisnud	stála	seisma	stáť	V;PST;V.PTCP;ACT	V;IPFV;FEM;SG;POS;PST;V.PTCP
toledo	toledo	toledo	toledo	N;NOM;SG	N;ANIM;NOM;MASC;SG
plii	vedúci	plii	vedúci	N;NOM;SG	N;ANIM;NOM;MASC;SG
plii	olovo	plii	olovo	N;NOM;SG	N;NOM;NEUT;SG
plii	vedenie	plii	vedenie	N;NOM;SG	N;NOM;NEUT;SG
tais	thajsku	tais	thajsko	N;NOM;SG	N;NOM;NEUT;SG
tais	thajsko	tais	thajsko	N;NOM;SG	N;NOM;NEUT;SG
liivakivi	pieskovec	liiva_kivi	pieskovec	N;NOM;SG	N;INAN;NOM;MASC;SG
küsib	žiada	küsima	žiada	V;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
küsib	pýta	küsima	pýtať	V;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
laused	vety	lause	veta	N;NOM;PL	N;NOM;FEM;PL
laused	frázy	lause	fráza	N;NOM;PL	N;NOM;FEM;PL
laused	vety	lause	veta	N;NOM;PL	N;NOM;FEM;PL
sarnasus	podobnosť	sarnasus	podobnosť	N;NOM;SG	N;NOM;FEM;SG
sarnasus	podoba	sarnasus	podoba	N;NOM;SG	N;NOM;FEM;SG
sarnasus	podobnosť	sarnasus	podobnosť	N;NOM;SG	N;NOM;FEM;SG
scsi	scsi	scsi	scsi	N;NOM;SG	N;INAN;NOM;MASC;SG
ardo	ardo	ardo	ardo	N;NOM;SG	N;NOM;FEM;SG
palavik	horúčka	palavik	horúčka	N;NOM;SG	N;NOM;FEM;SG
vallandati	vyhodil	vallandama	vyhodiť	V;IND;PST;FIN;PASS	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
hääldatakse	vyslovuje	hääldama	vyslovovať	V;IND;PRS;FIN;PASS	V;IPFV;IND;SG;3;POS;PRS;FIN
ohver	obeť	ohver	obeť	N;NOM;SG	N;NOM;FEM;SG
kiirabi	sanitka	kiir_abi	sanitka	N;NOM;SG	N;NOM;FEM;SG
kiirabi	ambulancia	kiir_abi	ambulancia	N;NOM;SG	N;NOM;FEM;SG
raúl	raúl	raúl	raúl	N;NOM;SG	N;ANIM;NOM;MASC;SG
hääletus	hlasovanie	hääletus	hlasovanie	N;NOM;SG	N;NOM;NEUT;SG
hääletus	hlasovanie	hääletus	hlasovanie	N;NOM;SG	N;NOM;NEUT;SG
marcello	marcello	marcello	marcello	N;NOM;SG	N;ANIM;NOM;MASC;SG
vastupidav	trvalý	vastu_pidav	trvalý	ADJ;NOM;SG;PRS;V.PTCP;ACT	ADJ;INAN;NOM;MASC;SG
vastupidav	trvalé	vastu_pidav	trvalý	ADJ;NOM;SG;PRS;V.PTCP;ACT	ADJ;NOM;NEUT;SG
pereira	pereira	pere_ira	pereira	N;NOM;SG	N;ANIM;NOM;MASC;SG
säde	iskra	säde	iskra	N;NOM;SG	N;NOM;FEM;SG
varade	aktív	vara	aktívum	N;GEN;PL	N;GEN;NEUT;PL
reuters	reuters	reuters	reuters	N;NOM;SG	N;NOM;FEM;SG
tantsud	tance	tantma	tanec	N;NOM;PL	N;INAN;NOM;MASC;PL
cannes	cannes	cannes	cannes	N;NOM;SG	N;NOM;MASC;SG
larissa	larisa	larissama	larisa	N;NOM;SG	N;NOM;FEM;SG
pane	daj	panema	dať	V;IMP;SG;2;PRS;FIN;ACT	V;IPFV;IMP;SG;2;POS;FIN
isiksus	osobnosť	isiksus	osobnosť	N;NOM;SG	N;NOM;FEM;SG
olendid	bytosti	olend	bytosť	N;NOM;PL	N;NOM;FEM;PL
olendid	stvorenia	olend	stvorenie	N;NOM;PL	N;NOM;NEUT;PL
olendid	bytosti	olend	bytosť	N;NOM;PL	N;NOM;FEM;PL
olendid	tvory	olend	tvor	N;NOM;PL	N;INAN;NOM;MASC;PL
kanalid	kanály	kanal	kanál	N;NOM;PL	N;INAN;NOM;MASC;PL
põletatud	spálené	põletama	spálený	ADJ;PST;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
põletatud	spálenej	põletama	spálený	ADJ;PST;V.PTCP;PASS	ADJ;GEN;FEM;SG;POS;V.PTCP;PASS
põletatud	spálenej	põletama	spálený	ADJ;PST;V.PTCP;PASS	ADJ;GEN;FEM;SG;POS;V.PTCP;PASS
põletatud	spálené	põletama	spálený	ADJ;PST;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
sain	dostala	saama	dostať	V;IND;SG;1;PST;FIN;ACT	V;PFV;FEM;SG;POS;PST;V.PTCP
sain	dostal	saama	dostať	V;IND;SG;1;PST;FIN;ACT	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
kontaktid	kontakty	kontakt	kontakt	N;NOM;PL	N;INAN;NOM;MASC;PL
suremus	úmrtnosť	suremus	úmrtnosť	N;NOM;SG	N;NOM;FEM;SG
suremus	mortalita	suremus	mortalita	N;NOM;SG	N;NOM;FEM;SG
juhend	príručka	juhend	príručka	N;NOM;SG	N;NOM;FEM;SG
juhend	sprievodca	juhend	sprievodca	N;NOM;SG	N;INAN;NOM;MASC;SG
juhend	návod	juhend	návod	N;NOM;SG	N;INAN;NOM;MASC;SG
juhend	návod	juhend	návod	N;NOM;SG	N;INAN;NOM;MASC;SG
pankur	bankár	pankur	bankár	N;NOM;SG	N;ANIM;NOM;MASC;SG
kana	kurča	kana	kurča	N;NOM;SG	N;INAN;NOM;MASC;SG
kana	sliepka	kana	sliepka	N;NOM;SG	N;NOM;FEM;SG
kana	kura	kana	kura	N;NOM;SG	N;INAN;NOM;MASC;SG
kana	sliepka	kana	sliepka	N;NOM;SG	N;NOM;FEM;SG
täitmine	presadzovanie	täitmine	presadzovanie	N;NOM;SG	N;NOM;NEUT;SG
täitmine	vymáhanie	täitmine	vymáhanie	N;NOM;SG	N;NOM;NEUT;SG
täitmine	plnenie	täitmine	plnenie	N;NOM;SG	N;NOM;NEUT;SG
täitmine	vykonávanie	täitmine	vykonávanie	N;NOM;SG	N;NOM;NEUT;SG
täitmine	poprava	täitmine	poprava	N;NOM;SG	N;NOM;FEM;SG
täitmine	vykonanie	täitmine	vykonanie	N;NOM;SG	N;NOM;NEUT;SG
täitmine	realizácia	täitmine	realizácia	N;NOM;SG	N;NOM;FEM;SG
täitmine	plnenie	täitmine	plnenie	N;NOM;SG	N;NOM;NEUT;SG
koopad	jaskyne	koob	jaskyňa	N;NOM;PL	N;NOM;FEM;PL
keeld	zákaz	keeld	zákaz	N;NOM;SG	N;INAN;NOM;MASC;SG
keeld	zákaz	keeld	zákaz	N;NOM;SG	N;INAN;NOM;MASC;SG
komplekt	set	komplekt	set	N;NOM;SG	N;INAN;NOM;MASC;SG
komplekt	súprava	komplekt	súprava	N;NOM;SG	N;NOM;FEM;SG
komplekt	kit	komplekt	kit	N;NOM;SG	N;INAN;NOM;MASC;SG
kolju	lebka	kolju	lebka	N;NOM;SG	N;NOM;FEM;SG
kadusid	zmizli	kaduma	zmiznúť	V;IND;PL;3;PST;FIN;ACT	V;PFV;MASC;PL;POS;PST;V.PTCP
abdul	abdul	abdul	abdula	N;NOM;SG	N;ANIM;NOM;MASC;SG
alabama	alabama	alabam	alabama	N;NOM;SG	N;NOM;FEM;SG
arendaja	vývojár	arendaja	vývojár	N;NOM;SG	N;ANIM;NOM;MASC;SG
otsad	konce	ots	koniec	N;NOM;PL	N;INAN;NOM;MASC;PL
löök	úder	löök	úder	N;NOM;SG	N;INAN;NOM;MASC;SG
löök	bicie	löök	bicia	N;NOM;SG	N;NOM;MASC;SG
löök	strike	löök	strika	N;NOM;SG	N;INAN;NOM;MASC;SG
löök	štrajk	löök	štrajk	N;NOM;SG	N;INAN;NOM;MASC;SG
löök	kop	löök	kop	N;NOM;SG	N;INAN;NOM;MASC;SG
tundsid	cítili	tundma	cítiť	V;IND;PL;3;PST;FIN;ACT	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP
pzkpfw	panzer	pzkpfw	panzer	N;NOM;SG	N;INAN;NOM;MASC;SG
bismarck	bismarck	bismarck	bismarck	N;NOM;SG	N;ANIM;NOM;MASC;SG
teadlikult	vedome	teadlikult	vedom	ADV	ADV
teadlikult	vedome	teadlikult	vedom	ADV	ADV
athena	athena	atuna	athena	N;NOM;SG	N;ANIM;NOM;MASC;SG
leiutatud	vynašiel	leiutama	vynašlo	V;PST;V.PTCP;PASS	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
pippin	pipin	pippima	pipin	N;NOM;SG	N;INAN;NOM;MASC;SG
liikumised	presuny	liikumine	presun	N;NOM;PL	N;INAN;NOM;MASC;PL
liikumised	pohyby	liikumine	pohyb	N;NOM;PL	N;INAN;NOM;MASC;PL
soovitav	žiaduce	soovitav	žiaduci	ADJ;NOM;SG;PRS;V.PTCP;ACT	ADJ;NOM;NEUT;SG
vietnam	vietnam	vietnam	vieton	N;NOM;SG	N;ANIM;NOM;MASC;SG
veronica	veronika	veronica	veronika	N;NOM;SG	N;NOM;FEM;SG
veronica	veronica	veronica	veronica	N;NOM;SG	N;NOM;FEM;SG
rahaühik	mena	raha_ühik	meno	N;NOM;SG	N;NOM;NEUT;SG
kukub	padá	kukkuma	padať	V;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
kukub	spadne	kukkuma	spadnúť	V;IND;SG;3;PRS;FIN;ACT	V;PFV;IND;SG;3;POS;PRS;FIN
ibrahim	ibrahim	ibrahim	ibrah	N;NOM;SG	N;ANIM;NOM;MASC;SG
küpros	cyprus	küpros	cyprus	N;NOM;SG	N;INAN;NOM;MASC;SG
pealkirjad	titulky	peal_kiri	titulka	N;NOM;PL	N;NOM;FEM;PL
pealkirjad	názvy	peal_kiri	názov	N;NOM;PL	N;INAN;NOM;MASC;PL
pealkirjad	tituly	peal_kiri	titula	N;NOM;PL	N;INAN;NOM;MASC;PL
kõrvad	uši	kõrv	ucho	N;NOM;PL	N;NOM;NEUT;PL
luisa	luisa	luisa	luisa	N;NOM;SG	N;ANIM;NOM;MASC;SG
atlantis	atlantis	atlant	atlantis	N;NOM;SG	N;NOM;MASC;SG
laos	laos	laos	laos	N;NOM;SG	N;INAN;NOM;MASC;SG
vabrik	továreň	vabrik	továreň	N;NOM;SG	N;NOM;FEM;SG
mehhanismid	mechanizmy	mehhanism	mechanizmus	N;NOM;PL	N;INAN;NOM;MASC;PL
kehti	aplikovať	kehtima	aplikovať	V;IMP;SG;2;PRS;FIN;ACT	V;IPFV;POS;NFIN
kehti	použiť	kehtima	použiť	V;IMP;SG;2;PRS;FIN;ACT	V;PFV;POS;NFIN
kehti	uplatniť	kehtima	uplatniť	V;IMP;SG;2;PRS;FIN;ACT	V;PFV;POS;NFIN
ash	popol	ash	popol	N;NOM;SG	N;INAN;NOM;MASC;SG
raport	správa	raport	správa	N;NOM;SG	N;NOM;FEM;SG
raport	hlásenie	raport	hlásenie	N;NOM;SG	N;NOM;NEUT;SG
süüdistatud	obvinili	süüdistama	obviniť	V;PST;V.PTCP;PASS	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP
nõudlus	dopyt	nõudlus	dopyt	N;NOM;SG	N;INAN;NOM;MASC;SG
erapooletu	nestranné	era_pooletu	stranný	ADJ;NOM;SG	ADJ;NOM;NEUT;SG
erapooletu	neutrálny	era_pooletu	neutrálny	ADJ;NOM;SG	ADJ;INAN;NOM;MASC;SG
erapooletu	neutrálna	era_pooletu	utrálny	ADJ;NOM;SG	ADJ;NOM;FEM;SG
balthasar	baltazár	balthasar	baltazár	N;NOM;SG	N;ANIM;NOM;MASC;SG
duke	vojvoda	duke	vojvoda	N;NOM;SG	N;ANIM;NOM;MASC;SG
juut	žid	juut	žid	N;NOM;SG	N;ANIM;NOM;MASC;SG
juut	žid	juut	žid	N;NOM;SG	N;ANIM;NOM;MASC;SG
lahendused	roztoky	lahendus	roztok	N;NOM;PL	N;INAN;NOM;MASC;PL
lahendused	riešenia	lahendus	riešenie	N;NOM;PL	N;NOM;NEUT;PL
laulda	spievaj	laulma	spievať	V;NFIN	V;IPFV;IMP;SG;2;POS;FIN
laulda	zaspievať	laulma	zaspievať	V;NFIN	V;IPFV;POS;NFIN
laulda	spievať	laulma	spievať	V;NFIN	V;IPFV;POS;NFIN
planeerimine	plánovanie	planeerimine	plánovanie	N;NOM;SG	N;NOM;NEUT;SG
võrreldakse	porovnávajú	võrdlema	porovnávať	V;IND;PRS;FIN;PASS	V;IPFV;IND;PL;3;POS;PRS;FIN
võrreldakse	porovná	võrdlema	porovný	V;IND;PRS;FIN;PASS	V;PFV;IND;SG;3;POS;PRS;FIN
võrreldakse	porovnáva	võrdlema	porovnávať	V;IND;PRS;FIN;PASS	V;IPFV;IND;SG;3;POS;PRS;FIN
cesare	cesare	cesare	cesare	N;NOM;SG	N;ANIM;NOM;MASC;SG
ameeriklased	američania	ameeriklane	američan	N;NOM;PL	N;ANIM;NOM;MASC;PL
tehnoloogiad	technológie	tehnoloogia	technológia	N;NOM;PL	N;NOM;FEM;PL
kohtuda	stretnúť	kohtuma	stretnúť	V;NFIN	V;PFV;POS;NFIN
kohtuda	spoznať	kohtuma	spoznať	V;NFIN	V;PFV;POS;NFIN
mercia	mercia	mercia	mercia	N;NOM;SG	N;NOM;FEM;SG
kuude	mesiacov	kuu	mesiac	N;GEN;PL	N;INAN;GEN;MASC;PL
ministrid	ministri	minister	minister	N;NOM;PL	N;ANIM;NOM;MASC;PL
racing	dostihy	racing	dostiha	N;NOM;SG	N;INAN;NOM;MASC;SG
solanum	solanum	solanum	solana	N;NOM;SG	N;INAN;NOM;MASC;SG
pöörab	otáča	pöörama	otáč	V;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
tudengid	študenti	tudeng	študent	N;NOM;PL	N;ANIM;NOM;MASC;PL
tudengid	žiaci	tudeng	žiak	N;NOM;PL	N;ANIM;NOM;MASC;PL
tudengid	študentky	tudeng	študentka	N;NOM;PL	N;NOM;FEM;PL
quintus	quintus	quintus	quintus	N;NOM;SG	N;ANIM;NOM;MASC;SG
karvane	chlpatý	karvane	chlpatý	ADJ;NOM;SG	ADJ;ANIM;NOM;MASC;SG
karvane	chlpaté	karvane	chlpatý	ADJ;NOM;SG	ADJ;NOM;NEUT;SG
karvane	chlpatý	karvane	chlpatý	ADJ;NOM;SG	ADJ;ANIM;NOM;MASC;SG
karvane	chlpaté	karvane	chlpatý	ADJ;NOM;SG	ADJ;NOM;NEUT;SG
ülevõtmine	prebratie	üle_võtmine	prebratie	N;NOM;SG	N;NOM;NEUT;SG
ülevõtmine	transpozícia	üle_võtmine	transpozícia	N;NOM;SG	N;NOM;FEM;SG
ülevõtmine	prevzatie	üle_võtmine	prevzatie	N;NOM;SG	N;NOM;NEUT;SG
kristo	kristo	kristo	kristo	N;NOM;SG	N;ANIM;NOM;MASC;SG
kasvatus	výchova	kasvatus	výchova	N;NOM;SG	N;NOM;FEM;SG
kasvatus	rodičovstvo	kasvatus	rodičovstvo	N;NOM;SG	N;NOM;NEUT;SG
sõnastik	slovník	sõnastik	slovník	N;NOM;SG	N;INAN;NOM;MASC;SG
sõnastik	slovník	sõnastik	slovník	N;NOM;SG	N;INAN;NOM;MASC;SG
hädavajalik	nevyhnutná	häda_vajalik	nevyhnutný	ADJ;NOM;SG	ADJ;NOM;FEM;SG
hädavajalik	základné	häda_vajalik	základný	ADJ;NOM;SG	ADJ;NOM;NEUT;SG
hädavajalik	nevyhnutné	häda_vajalik	nevyhnutný	ADJ;NOM;SG	ADJ;NOM;NEUT;SG
martino	martino	martino	martino	N;NOM;SG	N;ANIM;NOM;MASC;SG
keerukas	zložitá	keerukas	zložitý	ADJ;NOM;SG	ADJ;NOM;FEM;SG
keerukas	komplexný	keerukas	komplexný	ADJ;NOM;SG	ADJ;INAN;NOM;MASC;SG
keerukas	zložité	keerukas	zložitý	ADJ;NOM;SG	ADJ;NOM;NEUT;SG
keerukas	komplexné	keerukas	komplexný	ADJ;NOM;SG	ADJ;NOM;NEUT;SG
põrgu	peklo	põrgu	peklo	N;NOM;SG	N;NOM;NEUT;SG
põrgu	čert	põrgu	čert	N;NOM;SG	N;ANIM;NOM;MASC;SG
eranditult	výhradne	eranditult	výhradne	ADV	ADV
eranditult	výlučne	eranditult	výlučne	ADV	ADV
kollektsioon	zhromažďovanie	kollektsioon	zhromažďovanie	N;NOM;SG	N;NOM;NEUT;SG
kollektsioon	zbierka	kollektsioon	zbierka	N;NOM;SG	N;NOM;FEM;SG
kollektsioon	kolekcia	kollektsioon	kolekcia	N;NOM;SG	N;NOM;FEM;SG
kollektsioon	odber	kollektsioon	odber	N;NOM;SG	N;INAN;NOM;MASC;SG
kollektsioon	zber	kollektsioon	zber	N;NOM;SG	N;INAN;NOM;MASC;SG
spordiala	šport	spordi_ala	šport	N;NOM;SG	N;INAN;NOM;MASC;SG
moto	motto	moto	motto	N;NOM;SG	N;NOM;NEUT;SG
dünamo	dynamo	dünamo	dynamo	N;NOM;SG	N;NOM;NEUT;SG
pilk	pohlad	pilk	pohlad	N;NOM;SG	N;INAN;NOM;MASC;SG
elektriliselt	elektricky	elektriliselt	elektricky	ADV	ADV
osapooled	protistrany	osa_pool	protistrana	N;NOM;PL	N;NOM;FEM;PL
lõpetamine	doplnenie	lõpetamine	doplnenie	N;NOM;SG	N;NOM;NEUT;SG
lõpetamine	ukončenie	lõpetamine	ukončenie	N;NOM;SG	N;NOM;NEUT;SG
lõpetamine	dokončenie	lõpetamine	dokončenie	N;NOM;SG	N;NOM;NEUT;SG
lõpetamine	dopĺňanie	lõpetamine	dopĺňanie	N;NOM;SG	N;NOM;NEUT;SG
lõpetamine	uzavretie	lõpetamine	uzavretie	N;NOM;SG	N;NOM;NEUT;SG
lõpetamine	zatvorenie	lõpetamine	zatvorenie	N;NOM;SG	N;NOM;NEUT;SG
lõpetamine	uzatvorenie	lõpetamine	uzatvorenie	N;NOM;SG	N;NOM;NEUT;SG
lõpetamine	vypovedanie	lõpetamine	vypovedanie	N;NOM;SG	N;NOM;NEUT;SG
lõpetamine	ukončenie	lõpetamine	ukončenie	N;NOM;SG	N;NOM;NEUT;SG
potentsiaal	potenciál	potentsiaal	potenciál	N;NOM;SG	N;INAN;NOM;MASC;SG
klient	zákazník	klient	zákazník	N;NOM;SG	N;ANIM;NOM;MASC;SG
klient	odberateľ	klient	odberateľ	N;NOM;SG	N;ANIM;NOM;MASC;SG
klient	klient	klient	klient	N;NOM;SG	N;ANIM;NOM;MASC;SG
edastamine	vysielanie	edastamine	vysielanie	N;NOM;SG	N;NOM;NEUT;SG
edastamine	prenos	edastamine	prenos	N;NOM;SG	N;INAN;NOM;MASC;SG
edastamine	zasielanie	edastamine	zasielanie	N;NOM;SG	N;NOM;NEUT;SG
skt	hdp	skt	hdp	N;NOM;SG	N;INAN;NOM;MASC;SG
pakistan	pakistan	pakistama	pakistan	N;NOM;SG	N;ANIM;NOM;MASC;SG
pakistan	pakistane	pakistama	pakistať	N;NOM;SG	N;INAN;NOM;MASC;SG
ühtlane	jednotná	ühtlane	jednotný	ADJ;NOM;SG	ADJ;NOM;FEM;SG
ühtlane	jednotné	ühtlane	jednotný	ADJ;NOM;SG	ADJ;NOM;NEUT;SG
ühtlane	jednotný	ühtlane	jednotný	ADJ;NOM;SG	ADJ;INAN;NOM;MASC;SG
birger	birger	birger	birger	N;NOM;SG	N;NOM;FEM;SG
seks	pohlavie	seks	pohlavie	N;NOM;SG	N;NOM;NEUT;SG
seks	sex	seks	sex	N;NOM;SG	N;INAN;NOM;MASC;SG
sarnanes	pripomínal	sarnanema	pripomínať	V;IND;SG;3;PST;FIN;ACT	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP
renoveeritud	zrekonštruovaný	renoveerima	zrekonštruovaný	ADJ;PST;V.PTCP;PASS	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
stabiilsus	stabilita	stabiilsus	stabilita	N;NOM;SG	N;NOM;FEM;SG
stabiilsus	stálosť	stabiilsus	stálosť	N;NOM;SG	N;NOM;FEM;SG
reaalsus	skutočnosť	reaalsus	skutočnosť	N;NOM;SG	N;NOM;FEM;SG
reaalsus	realita	reaalsus	realita	N;NOM;SG	N;NOM;FEM;SG
evolutsioon	evolúcia	evolutsioon	evolúcia	N;NOM;SG	N;NOM;FEM;SG
evolutsioon	vývoj	evolutsioon	vývoj	N;NOM;SG	N;INAN;NOM;MASC;SG
tõmbas	vytiahol	tõmbama	vytiahnuť	V;IND;SG;3;PST;FIN;ACT	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
konfliktid	konflikty	konflikt	konflikt	N;NOM;PL	N;INAN;NOM;MASC;PL
konfliktid	konflikty	konflikt	konflikt	N;NOM;PL	N;INAN;NOM;MASC;PL
signaalid	signály	signaal	signál	N;NOM;PL	N;INAN;NOM;MASC;PL
phelps	phelps	phelps	phelps	N;NOM;SG	N;ANIM;NOM;MASC;SG
salvatore	salvatore	salva_tore	salvator	N;NOM;SG	N;INAN;NOM;MASC;SG
süüdistus	obvinenie	süüdistus	obvinenie	N;NOM;SG	N;NOM;NEUT;SG
süüdistus	poplatok	süüdistus	poplatok	N;NOM;SG	N;INAN;NOM;MASC;SG
süüdistus	obžaloba	süüdistus	obžaloba	N;NOM;SG	N;NOM;FEM;SG
süüdistus	žaloba	süüdistus	žaloba	N;NOM;SG	N;NOM;FEM;SG
süüdistus	obvinenie	süüdistus	obvinenie	N;NOM;SG	N;NOM;NEUT;SG
airbus	airbus	airbuma	airbus	N;NOM;SG	N;INAN;NOM;MASC;SG
setted	sedimenty	sete	sediment	N;NOM;PL	N;INAN;NOM;MASC;PL
uraan	urán	uraan	urán	N;NOM;SG	N;INAN;NOM;MASC;SG
uraan	urán	uraan	urán	N;NOM;SG	N;INAN;NOM;MASC;SG
süstemaatiliselt	systematicky	süstemaatiliselt	systematicky	ADV	ADV
maadlus	wrestling	maadlus	wrestling	N;NOM;SG	N;INAN;NOM;MASC;SG
piibel	biblia	piibel	biblia	N;NOM;SG	N;NOM;FEM;SG
borussia	borussia	borussia	borussie	N;NOM;SG	N;NOM;FEM;SG
palk	mzda	palk	mzda	N;NOM;SG	N;NOM;FEM;SG
palk	plat	palk	plat	N;NOM;SG	N;INAN;NOM;MASC;SG
palk	mzda	palk	mzda	N;NOM;SG	N;NOM;FEM;SG
kosmonaut	kozmonaut	kosmonaut	kozmonaut	N;NOM;SG	N;ANIM;NOM;MASC;SG
sojuz	sojuz	sojuz	sojuz	N;NOM;SG	N;INAN;NOM;MASC;SG
hüljatud	opustené	hüljatud	opustený	ADJ;PST;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
hüljatud	opustenej	hüljatud	opustený	ADJ;PST;V.PTCP;PASS	ADJ;GEN;FEM;SG;POS;V.PTCP;PASS
hüljatud	opustený	hüljatud	opustený	ADJ;PST;V.PTCP;PASS	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
hüljatud	opustená	hüljatud	opustený	ADJ;PST;V.PTCP;PASS	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
vahekord	súlož	vahe_kord	súlož	N;NOM;SG	N;NOM;FEM;SG
vahekord	styk	vahe_kord	styk	N;NOM;SG	N;INAN;NOM;MASC;SG
failid	súbory	fail	súbor	N;NOM;PL	N;INAN;NOM;MASC;PL
tõlgendus	interpretácia	tõlgendus	interpretácia	N;NOM;SG	N;NOM;FEM;SG
tõlgendus	výklad	tõlgendus	výklad	N;NOM;SG	N;INAN;NOM;MASC;SG
tõlgendus	tlmočenie	tõlgendus	tlmočenie	N;NOM;SG	N;NOM;NEUT;SG
mõistmine	chápanie	mõistmine	chápanie	N;NOM;SG	N;NOM;NEUT;SG
mõistmine	pochopenie	mõistmine	pochopenie	N;NOM;SG	N;NOM;NEUT;SG
mõistmine	porozumenie	mõistmine	porozumenie	N;NOM;SG	N;NOM;NEUT;SG
gustave	gustave	gustave	gustava	N;NOM;SG	N;ANIM;NOM;MASC;SG
kuraator	kurátor	kuraator	kurátor	N;NOM;SG	N;ANIM;NOM;MASC;SG
mutatsioonid	mutácie	mutatsioon	mutácia	N;NOM;PL	N;NOM;FEM;PL
streik	strike	streik	strika	N;NOM;SG	N;INAN;NOM;MASC;SG
streik	štrajk	streik	štrajk	N;NOM;SG	N;INAN;NOM;MASC;SG
karistada	potrestať	karistama	potrestať	V;NFIN	V;PFV;POS;NFIN
karistada	trestať	karistama	trestať	V;NFIN	V;IPFV;POS;NFIN
vangid	väzni	vang	väzeň	N;NOM;PL	N;ANIM;NOM;MASC;PL
määratleb	vymedzuje	määratlema	vymedzovať	V;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
määratleb	definuje	määratlema	definovať	V;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
vaatlused	obhliadky	vaatlus	obhliadka	N;NOM;PL	N;NOM;FEM;PL
vaatlused	prieskumy	vaatlus	prieskum	N;NOM;PL	N;INAN;NOM;MASC;PL
vaatlused	zisťovania	vaatlus	zisťovanie	N;NOM;PL	N;NOM;NEUT;PL
vaatlused	postrehy	vaatlus	postreh	N;NOM;PL	N;INAN;NOM;MASC;PL
vaatlused	pripomienky	vaatlus	pripomienka	N;NOM;PL	N;NOM;FEM;PL
vaatlused	pozorovania	vaatlus	pozorovanie	N;NOM;PL	N;NOM;NEUT;PL
tunnustus	uznanie	tunnustus	uznanie	N;NOM;SG	N;NOM;NEUT;SG
tunnustus	rozpoznávanie	tunnustus	rozpoznávanie	N;NOM;SG	N;NOM;NEUT;SG
tunnustus	uznávanie	tunnustus	uznávanie	N;NOM;SG	N;NOM;NEUT;SG
martha	marta	martama	marta	N;NOM;SG	N;NOM;FEM;SG
martha	martha	martama	martha	N;NOM;SG	N;NOM;FEM;SG
diagnostika	diagnostika	diagnostika	diagnostika	N;NOM;SG	N;NOM;FEM;SG
diagnostika	diagnostika	diagnostika	diagnostika	N;NOM;SG	N;NOM;FEM;SG
cpu	procesor	cpu	procesor	N;NOM;SG	N;INAN;NOM;MASC;SG
cpu	cpu	cpu	cp	N;NOM;SG	N;INAN;NOM;MASC;SG
efektiivselt	efektívne	efektiivselt	efektívny	ADV	ADV
efektiivselt	účinne	efektiivselt	účinne	ADV	ADV
efektiivselt	efektívne	efektiivselt	efektívny	ADV	ADV
efektiivselt	účinne	efektiivselt	účinne	ADV	ADV
peer	peer	peer	peer	N;NOM;SG	N;ANIM;NOM;MASC;SG
meeleavaldajate	demonštrantov	meele_avaldaja	demonštrant	N;GEN;PL	N;ANIM;GEN;MASC;PL
meeleavaldajate	demonštrantov	meele_avaldaja	demonštrant	N;GEN;PL	N;ANIM;GEN;MASC;PL
crystal	kryštál	crystal	kryštál	N;NOM;SG	N;INAN;NOM;MASC;SG
politseinikud	policajti	politseinik	policajt	N;NOM;PL	N;ANIM;NOM;MASC;PL
kubernerkond	gubernia	kubernerkond	guberní	N;NOM;SG	N;NOM;FEM;SG
lahutatud	odpojené	lahutama	odpojený	ADJ;PST;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
