この	این	この	این	DET	DET
判決	قضاوتی	判決	قضاوتی	N	N;SG
判決	داوری	判決	داوری	N	N;SG
駐車	پارکینگ	駐車	پارکینگ	N	N;SG
女王	queen	女王	queen	N	N;SG
女王	ملکه	女王	ملکه	N	N;SG
女王	بیبی	女王	بیبی	N	N;SG
木曜	پنجشنبه	木曜	پنجشنبه	N	N;SG
ローズ	رز	ローズ	رز	N	N;SG
ローズ	رُز	ローズ	رُز	N	N;SG
数字	اعداد	数字	اعداد	N	N;PL
数字	عدد	数字	عدد	N	N;SG
数字	اعدادی	数字	اعدادی	N	N;PL
国旗	پرچم	国旗	پرچم	N	N;SG
国旗	پرچم	国旗	پرچم	N	N;SG
国旗	پرچمها	国旗	پرچم	N	N;PL
国旗	پرچمهای	国旗	پرچم	N	N;PL
人類	انسانیت	人類	انسانیت	N	N;SG
人類	بشر	人類	بشر	N	N;SG
人類	بشریت	人類	بشریت	N	N;SG
現象	پدیده	現象	پدیده	N	N;SG
現象	پدیدهای	現象	پدید	N	N;PL
二	دو	二	دو	NUM	NUM
祭り	عیدی	祭り	عیدی	N	N;SG
祭り	جشنواره	祭り	جشنواره	N	N;SG
祭り	جشنهای	祭り	جشن	N	N;PL
ゴールド	طلای	ゴールド	طلا	N	N;SG
ゴールド	gold	ゴールド	gold	N	N;SG
ゴールド	طلا	ゴールド	طلا	N	N;SG
ゴールド	گلد	ゴールド	گلد	N	N;SG
ゴールド	زرین	ゴールド	None	N	N;SG
社員	کارمند	社員	کارمند	N	N;SG
社員	کارمندان	社員	کارمند	N	N;PL
社員	کارکنان	社員	کارکن	N	N;PL
社員	کارمند	社員	کارمند	N	N;SG
原子力	هسته	原子力	هسته	N	N;SG
ボタン	دکمه	ボタン	دکمه	N	N;SG
ボタン	دکمه	ボタン	دکمه	N	N;SG
プロフィール	profile	プロフィール	profile	N	N;SG
プロフィール	نمایه	プロフィール	نمایه	N	N;SG
プロフィール	پروفایل	プロフィール	پروفایل	N	N;SG
プロフィール	profile	プロフィール	profile	N	N;SG
仏教	بوداگرایی	仏教	بوداگرایی	N	N;SG
仏教	بودایی	仏教	بودا	N	N;SG
仏教	بودایی	仏教	بودا	N	N;SG
ストリート	استریت	ストリート	استریت	N	N;SG
ストリート	خیابانی	ストリート	خیابانی	N	N;SG
ストリート	خیابان	ストリート	خیابان	N	N;SG
ストリート	خیابون	ストリート	خیابون	N	N;SG
ストリート	خیابانها	ストリート	خیابان	N	N;PL
ストリート	خیابان	ストリート	خیابان	N	N;SG
ロス	راس	ロス	None	N	N;SG
サウンド	صوت	サウンド	صوت	N	N;SG
サウンド	صدا	サウンド	صدا	N	N;SG
世帯	خانوار	世帯	خانوار	N	N;SG
世帯	خانوار	世帯	خانوار	N	N;SG
境界	مرز	境界	مرز	N	N;SG
蒸気	بخار	蒸気	بخار	N	N;SG
蒸気	بخار	蒸気	بخار	N	N;SG
蒸気	استیم	蒸気	استیم	N	N;SG
巡洋艦	ناو	巡洋艦	ناو	N	N;SG
巡洋艦	رزمناو	巡洋艦	رزمناو	N	N;SG
インチ	اینچ	インチ	اینچ	N	N;SG
インチ	اینچ	インチ	اینچ	N	N;SG
アメリカン	امریکایی	アメリカン	None	N	N;SG
アメリカン	امریکن	アメリカン	None	N	N;SG
アメリカン	آمریکن	アメリカン	آمریکن	N	N;SG
ブレーキ	ترمز	ブレーキ	ترمز	N	N;SG
ブレーキ	ترمز	ブレーキ	ترمز	N	N;SG
兵士	سرباز	兵士	سرباز	N	N;SG
兵士	سربازی	兵士	سربازی	N	N;SG
兵士	سربازها	兵士	سرباز	N	N;PL
兵士	سربازان	兵士	سرباز	N	N;PL
石油	نفت	石油	نفت	N	N;SG
石油	اویل	石油	اویل	N	N;SG
石油	روغن	石油	روغن	N	N;SG
バレーボール	والیبال	バレーボール	والیبال	N	N;SG
リード	رید	リード	رید	N	N;SG
リード	تقدم	リード	تقدم	N	N;SG
リード	سرب	リード	سرب	N	N;SG
リード	لید	リード	لید	N	N;SG
ゴルフ	گلف	ゴルフ	گلف	N	N;SG
シート	ورقه	シート	None	N	N;SG
シート	برگه	シート	برگه	N	N;SG
シート	ملافه	シート	ملافه	N	N;SG
ミッション	مأموریت	ミッション	مأموریت	N	N;SG
ミッション	ماموریت	ミッション	ماموریت	N	N;SG
人形	عروسک	人形	عروسک	N	N;SG
人形	عروسکی	人形	عروسکی	N	N;SG
人形	عروسک	人形	عروسک	N	N;SG
ミュージカル	موزیکال	ミュージカル	موزیکال	N	N;SG
現場	صحنه	現場	صحنه	N	N;SG
現場	سکانس	現場	سکانس	N	N;SG
趣味	سرگرمی	趣味	سرگرمی	N	N;SG
趣味	سرگرمی	趣味	سرگرمی	N	N;SG
将来	اینده	将来	اینده		
授業	درسهای	授業	درس	N	N;PL
授業	دروس	授業	None	N	N;PL
授業	درس	授業	درس	N	N;SG
授業	درس	授業	درس	N	N;SG
授業	درسی	授業	درسی	N	N;SG
料金	کرایه	料金	کرایه	N	N;SG
料金	اجرت	料金	اجرت	N	N;SG
料金	مزد	料金	مزد	N	N;SG
料金	دستمزد	料金	دستمزد	N	N;SG
身体	بدن	身体	بدن	N	N;SG
身体	بدنی	身体	بدنی	N	N;SG
身体	بدنه	身体	بدنه	N	N;SG
身体	جسم	身体	جسم	N	N;SG
身体	b	身体	b	N	N;SG
作者	نویسندگان	作者	نویسنده	N	N;PL
作者	مؤلف	作者	مؤلف	N	N;SG
作者	نویسندۀ	作者	نویسندۀ	N	N;SG
作者	نویسنده	作者	نویسنده	N	N;SG
地理	جغرافی	地理	جغرافی	N	N;SG
地理	جغرافیای	地理	جغرافی	N	N;SG
地理	جغرافیا	地理	جغرافیا	N	N;SG
ダブルス	دونفره	ダブルス	دونفره	N	N;SG
百万	میلیون	百万	میلیون	NUM	NUM
表面	سطح	表面	سطح	N	N;SG
表面	سطحی	表面	سطحی	N	N;SG
訪問	برسد	訪問	رسید#رس	V	V;SBJV;SG;3;PRS
パイロット	خلبانان	パイロット	خلبان	N	N;PL
パイロット	خلبان	パイロット	None	N	N;SG
パイロット	راهبری	パイロット	راهبری	N	N;SG
マス	تراوت	マス	تراوت	N	N;SG
ディスク	دیسک	ディスク	دیسک	N	N;SG
ディスク	دیسک	ディスク	دیسک	N	N;SG
国勢調査	سرشماری	国勢調査	سرشماری	N	N;SG
次元	بُعد	次元	بوعد	N	N;SG
パーソナリティ	شخصیت	パーソナリティ	شخصیت	N	N;SG
パーソナリティ	شخصیتی	パーソナリティ	شخصیت	N	N;SG
国籍	تابعیت	国籍	None	N	N;SG
国籍	ملیت	国籍	ملیت	N	N;SG
国籍	ملیتی	国籍	ملیتی	N	N;SG
称号	عناوین	称号	عناوین	N	N;PL
セン	sen	セン	sen	N	N;SG
セン	سن	セン	سن	N	N;SG
規則	قواعد	規則	None	N	N;PL
規則	قوانین	規則	قانون	N	N;PL
クラシック	کلاسیک	クラシック	کلاسیک	N	N;SG
クラシック	کلاسیک	クラシック	کلاسیک	N	N;SG
クラシック	classic	クラシック	classic	N	N;SG
機会	فرصتی	機会	فرصت	N	N;SG
機会	فرصت	機会	فرصت	N	N;SG
機会	فرصتها	機会	فرصت	N	N;PL
機会	فرصتهای	機会	فرصت	N	N;PL
大隊	گردان	大隊	گردان	N	N;SG
新幹線	شینکانسن	新幹線	شینکانسن	N	N;SG
スカイ	اسکای	スカイ	اسکا	N	N;SG
スカイ	آسمان	スカイ	آسمان	N	N;SG
スカイ	اسکای	スカイ	اسکا	N	N;SG
ドリーム	دریم	ドリーム	دریم	N	N;SG
ドリーム	خواب	ドリーム	خواب	N	N;SG
ドリーム	رویا	ドリーム	رویا	N	N;SG
ドリーム	رؤیا	ドリーム	رؤیا	N	N;SG
ドリーム	رویای	ドリーム	رویا	N	N;SG
ドリーム	رؤیای	ドリーム	رؤیا	N	N;SG
ロゴ	لوگو	ロゴ	لوگو	N	N;SG
ロゴ	logos	ロゴ	logos	N	N;SG
コア	هسته	コア	هسته	N	N;SG
学期	نیمسال	学期	نیمسال	N	N;SG
古典	کلاسیک	古典	کلاسیک	N	N;SG
古典	کلاسیک	古典	کلاسیک	N	N;SG
古典	classic	古典	classic	N	N;SG
大人	بزرگسال	大人	بزرگسال	N	N;SG
大人	بزرگسالان	大人	بزرگسال	N	N;PL
大人	بزرگسال	大人	بزرگسال	N	N;SG
大人	بزرگسالان	大人	بزرگسال	N	N;PL
大人	بزرگترها	大人	بزرگتر	N	N;PL
海岸	کوست	海岸	کوست	N	N;SG
ボックス	باکس	ボックス	باکس	N	N;SG
ボックス	جعبه	ボックス	جعبه	N	N;SG
ボックス	جعبه	ボックス	جعبه	N	N;SG
神話	اساطیر	神話	اساطیر	N	N;SG
神話	اسطوره	神話	اسطوره	N	N;SG
神話	افسانه	神話	افسانه	N	N;SG
神話	اسطوره	神話	اسطوره	N	N;SG
フィギュア	شکلها	フィギュア	شکل	N	N;PL
フィギュア	شکلی	フィギュア	شکل	N	N;SG
フィギュア	شکلهای	フィギュア	شکل	N	N;PL
フィギュア	ارقام	フィギュア	رقم	N	N;PL
フィギュア	شکل	フィギュア	شکل	N	N;SG
区画	زیربخش	区画	زیربخش	N	N;SG
柔道	جودو	柔道	جودو	N	N;SG
支部	انشعاب	支部	انشعاب	N	N;SG
支部	برنچ	支部	برنچ	N	N;SG
支部	شاخه	支部	شاخه	N	N;SG
貿易	تجارت	貿易	تجارت	N	N;SG
敷地	سایت	敷地	سایت	N	N;SG
マッチ	کبریت	マッチ	کبریت	N	N;SG
マッチ	تطبیق	マッチ	None	N	N;SG
マッチ	مسابقه	マッチ	مسابقه	N	N;SG
マッチ	کبریت	マッチ	کبریت	N	N;SG
マッチ	تطابق	マッチ	تطابق	N	N;SG
空気	ایر	空気	ایر	N	N;SG
空気	هوا	空気	هوا	N	N;SG
ピン	سنجاق	ピン	سنجاق	N	N;SG
ピン	سنجاق	ピン	سنجاق	N	N;SG
ピン	پین	ピン	پین	N	N;SG
芸人	مربیان	芸人	مربی	N	N;PL
ミステリー	معمای	ミステリー	معما	N	N;SG
キャンパス	پردیس	キャンパス	پردیس	N	N;SG
ゲート	دروازه	ゲート	دروازه	N	N;SG
ゲート	گیت	ゲート	گرفت#گیر	N	N;SG
ゲート	دری	ゲート	دری	N	N;SG
恋人	عزیزان	恋人	عزیز	N	N;PL
恋人	عشاق	恋人	عشاق	N	N;SG
恋人	عاشقان	恋人	عاشق	N	N;PL
恋人	lover	恋人	lover	N	N;SG
ロング	لانگ	ロング	لانگ	N	N;SG
話題	مبحث	話題	مبحث	N	N;SG
話題	موضوع	話題	موضوع	N	N;SG
水曜	چهارشنبه	水曜	چهارشنبه	N	N;SG
本体	بدن	本体	بدن	N	N;SG
本体	بدنی	本体	بدنی	N	N;SG
本体	بدنه	本体	بدنه	N	N;SG
本体	جسم	本体	جسم	N	N;SG
本体	b	本体	b	N	N;SG
怪獣	کایجو	怪獣	کایجو	N	N;SG
怪獣	هیولا	怪獣	هیولا	N	N;SG
反乱	عصیان	反乱	عصیان	N	N;SG
反乱	طغیان	反乱	طغیان	N	N;SG
反乱	سرکشی	反乱	سرکشی	N	N;SG
反乱	شورش	反乱	شورش	N	N;SG
不可能	ناممکن	不可能	ناممکن	ADJ	ADJ
不可能	غیرممکن	不可能	غیرممکن	ADJ	ADJ
ジャズ	جاز	ジャズ	جاز	N	N;SG
利益	سودش	利益	سودش	N	N;SG
利益	منفعت	利益	منفعت	N	N;SG
利益	سودی	利益	None	N	N;SG
利益	سود	利益	None	N	N;SG
利益	منفعت	利益	منفعت	N	N;SG
利益	نفع	利益	نفع	N	N;SG
利益	سودی	利益	None	N	N;SG
利益	سود	利益	None	N	N;SG
爆弾	بمب	爆弾	بمب	N	N;SG
文芸	ادبیات	文芸	ادبیات	N	N;SG
文芸	literature	文芸	literature	N	N;SG
側面	جناح	側面	جناح	N	N;SG
側面	پهلوها	側面	پهلو	N	N;PL
側面	دیدگاه	側面	دیدگاه	N	N;SG
側面	جنبه	側面	جنبه	N	N;SG
患者	بیمارها	患者	بیمار	N	N;PL
患者	بیماران	患者	بیمار	N	N;PL
患者	بیمار	患者	بیمار	N	N;SG
患者	صبور	患者	None	N	N;SG
患者	صبر	患者	None	N	N;SG
患者	استقامت	患者	None	N	N;SG
カット	قطع	カット	قطع	N	N;SG
カット	برش	カット	None	N	N;SG
カット	کات	カット	کات	N	N;SG
メタル	متال	メタル	متال	N	N;SG
メタル	فلز	メタル	فلز	N	N;SG
メタル	فلزی	メタル	فلزی	N	N;SG
プラス	پلاس	プラス	پلاس	N	N;SG
学年	درجه	学年	درجه	N	N;SG
学年	نمره	学年	نمره	N	N;SG
相互	متقابل	相互	متقابل	N	N;SG
相互	دوطرفه	相互	دوطرفه	N	N;SG
業界	صنعت	業界	صنعت	N	N;SG
業界	صنایع	業界	صنعت	N	N;PL
白い	سفید	白い	سفید	ADJ	ADJ
株主	سهامداران	株主	سهامدار	N	N;PL
株主	سهامدار	株主	سهامدار	N	N;SG
場面	صحنه	場面	صحنه	N	N;SG
場面	سکانس	場面	سکانس	N	N;SG
書く	نوشت	書く	نوشت#نویس	V	V;SG;3;PST
書く	نویسند	書く	نویست#نویس	V	V;SBJV;PL;3;PRS
書く	بنویسید	書く	نسود#آو	V	V;SBJV;PL;2;PRS
書く	بنویسد	書く	نوشت#نویس	V	V;SBJV;SG;3;PRS
ジム	باشگاه	ジム	باشگاه	N	N;SG
ジム	ورزشگاه	ジム	ورزشگاه	N	N;SG
ジム	ورزش	ジム	ورزش	N	N;SG
ジム	جیم	ジム	None	N	N;SG
メッセージ	پیغام	メッセージ	پیغام	N	N;SG
メッセージ	پیام	メッセージ	پیام	N	N;SG
メッセージ	پیامها	メッセージ	پیام	N	N;PL
メッセージ	پیام	メッセージ	پیام	N	N;SG
詩人	poet	詩人	poet	N	N;SG
詩人	شاعری	詩人	شاعر	N	N;SG
詩人	شاعر	詩人	شاعر	N	N;SG
詩人	شاعران	詩人	شاعر	N	N;PL
顧問	مشاور	顧問	مشاور	N	N;SG
ランク	رتبه	ランク	None	N	N;SG
ランク	درجه	ランク	درجه	N	N;SG
オンライン	online	オンライン	online	N	N;SG
オンライン	برخط	オンライン	برخط	N	N;SG
オンライン	آنلاین	オンライン	آنلاین	N	N;SG
記号	نمادهای	記号	نماد	N	N;PL
記号	نمادها	記号	نماد	N	N;PL
記号	نماد	記号	نماد	N	N;SG
記号	امضا	記号	None	N	N;SG
記号	امضاء	記号	امضاء	N	N;SG
記号	علامت	記号	None	N	N;SG
過程	فرایند	過程	فرایند	N	N;SG
過程	پروسه	過程	پروسه	N	N;SG
過程	فرآیند	過程	فرآیند	N	N;SG
過程	روند	過程	روند	N	N;SG
過程	مراحل	過程	مرحله	N	N;PL
ヘッド	هد	ヘッド	هد	N	N;SG
ヘッド	سر	ヘッド	سر	N	N;SG
ヘッド	سر	ヘッド	سر	N	N;SG
ヘッド	سرها	ヘッド	سر	N	N;PL
ヘッド	سرهای	ヘッド	سر	N	N;PL
資産	دارائی	資産	دارائی	N	N;SG
資産	دارایی	資産	دارایی	N	N;SG
資産	داراییها	資産	دارایی	N	N;PL
資産	داراییهای	資産	دارایی	N	N;PL
資産	دارائی	資産	دارائی	N	N;SG
資産	دارایی	資産	دارایی	N	N;SG
手紙	حروف	手紙	حرف	N	N;PL
手紙	حرف	手紙	حرف	N	N;SG
手紙	نامه	手紙	نامه	N	N;SG
手紙	نامهای	手紙	نامه	N	N;PL
アイテム	فقره	アイテム	None	N	N;SG
アイテム	موارد	アイテム	مورد	N	N;PL
爆撃	بمبگذاری	爆撃	بمبگذاری	N	N;SG
爆撃	بمباران	爆撃	بمبار	N	N;SG
ダブル	دابل	ダブル	دابل	N	N;SG
交響曲	سمفونی	交響曲	سمفونی	N	N;SG
任意	اختیاری	任意	اختیار	N	N;SG
任意	دلخواه	任意	دلخواه	N	N;SG
黄金	زرین	黄金	None	N	N;SG
黄金	گلدن	黄金	گلدن	N	N;SG
黄金	طلائی	黄金	طلایی	N	N;SG
短い	کوتاه	短い	کوتاه	ADJ	ADJ
神経	عصب	神経	عصب	N	N;SG
ボード	بورد	ボード	بورد#بور	N	N;SG
ボード	تخته	ボード	تخته	N	N;SG
姿勢	نگرش	姿勢	نگرش	N	N;SG
姿勢	منش	姿勢	منش	N	N;SG
姿勢	گرایش	姿勢	گرایش	N	N;SG
議長	جوبالند	議長	جوبالند	N	N;SG
議長	بلندگو	議長	بلندگو	N	N;SG
議長	سخنگوی	議長	سخنگو	N	N;SG
議長	اسپیکر	議長	اسپیکر	N	N;SG
議長	سخنگو	議長	سخنگو	N	N;SG
スポンサー	اسپانسر	スポンサー	اسپانسر	N	N;SG
スポンサー	مولای	スポンサー	مولای	N	N;SG
スポンサー	حامی	スポンサー	حامی	N	N;SG
スポンサー	حامی	スポンサー	حامی	N	N;SG
ドイツ語	آلمان	ドイツ語	آلمان	N	N;SG
ドイツ語	آلمانی	ドイツ語	آلمانی	N	N;SG
気象	هوای	気象	هوا	N	N;SG
気象	هوا	気象	هوا	N	N;SG
有限	متناهی	有限	متناهی	N	N;SG
ボディ	بدن	ボディ	بدن	N	N;SG
ボディ	بدنی	ボディ	بدنی	N	N;SG
ボディ	بدنه	ボディ	بدنه	N	N;SG
ボディ	جسم	ボディ	جسم	N	N;SG
ボディ	b	ボディ	b	N	N;SG
ポケット	جیبی	ポケット	جیبی	N	N;SG
ポケット	جیب	ポケット	None	N	N;SG
ポケット	جیب	ポケット	None	N	N;SG
ナレーション	سرگذشت	ナレーション	سرگذشت	N	N;SG
ヒーロー	قهرمان	ヒーロー	قهرمان	N	N;SG
ヒーロー	پهلوان	ヒーロー	None	N	N;SG
フロント	جبهه	フロント	جبهه	N	N;SG
フロント	جلو	フロント	جلو	N	N;SG
再	بازسازی	再	بازسازی	N	N;SG
再	بازسازی	再	بازسازی	N	N;SG
ドーム	گنبد	ドーム	گنبد	N	N;SG
ブラウン	قهوهای	ブラウン	قهو	N	N;PL
ブラウン	براون	ブラウン	براون	N	N;SG
ブラウン	براون	ブラウン	براون	N	N;SG
オス	ذکور	オス	None	N	N;SG
オス	مذکر	オス	None	N	N;SG
オス	نر	オス	نر	N	N;SG
国境	لبه	国境	لبه	N	N;SG
国境	مرزی	国境	مرز	N	N;SG
国境	مرزبانی	国境	مرزبانی	N	N;PL
国境	مرز	国境	مرز	N	N;SG
国境	لبۀ	国境	لبۀ	N	N;SG
リニューアル	نوسازی	リニューアル	نوسازی	N	N;SG
リニューアル	بازسازی	リニューアル	بازسازی	N	N;SG
リニューアル	تجدید	リニューアル	تجدید	N	N;SG
ドライブ	درایو	ドライブ	درایو	N	N;SG
ドライブ	رانندگی	ドライブ	None	N	N;SG
ドライブ	سوق	ドライブ	سوق	N	N;SG
不動産	ملک	不動産	ملک	N	N;SG
不動産	املاک	不動産	None	N	N;PL
漢字	کانجی	漢字	کانجی	N	N;SG
クール	خنک	クール	خنک	N	N;SG
クール	cool	クール	cool	N	N;SG
多様	گوناگون	多様	گوناگون	ADJ	ADJ
地獄	جهنم	地獄	جهنم	N	N;SG
地獄	دوزخ	地獄	دوزخ	N	N;SG
現実	واقعیت	現実	واقعیت	N	N;SG
幼稚	مهدکودک	幼稚	مهدکودک	N	N;SG
幼稚	کودکستان	幼稚	کودکستان	N	N;SG
幼稚	دبستانی	幼稚	دبستانی	N	N;SG
若い	جوانتر	若い	جوان	ADJ	ADJ;CMPR
フライ	پرواز	フライ	پرواز	N	N;SG
フライ	مدنظر	フライ	مدنظر	N	N;SG
フライ	فرای	フライ	فرا	N	N;SG
スピード	سرعت	スピード	سرعت	N	N;SG
プレス	پرس	プレス	پرس	N	N;SG
プレス	فشار	プレス	فشار	N	N;SG
アシスタント	دستیاری	アシスタント	دستیار	N	N;SG
アシスタント	دستیار	アシスタント	دستیار	N	N;SG
半分	نیم	半分	نیم	N	N;SG
半分	نیمی	半分	نیم	N	N;SG
