que	että	que	että	CONJ	CONJ
reyes	kuninkaita	rey	kuningas	N;MASC;PL	N;PRT;PL
combate	taistelu	combate	taistelu	N;MASC;SG	N;NOM;SG
combate	taisto	combate	taisto	N;MASC;SG	N;NOM;SG
combate	taistelun	combate	taistelu	N;MASC;SG	N;GEN;SG
mayores	vanhempia	mayor	vanha	ADJ;PL	ADJ;PRT;CMPR;PL
azul	sininen	azul	sininen	ADJ;SG	ADJ;NOM;SG
azul	sinistä	azul	sininen	ADJ;SG	ADJ;PRT;SG
motivo	motiivi	motivo	motiivi	N;MASC;SG	N;NOM;SG
motivo	motiivia	motivo	motiivi	N;MASC;SG	N;PRT;SG
motivo	järki	motivo	järki	N;MASC;SG	N;NOM;SG
motivo	syy	motivo	syy	N;MASC;SG	N;NOM;SG
motivo	syyn	motivo	syy	N;MASC;SG	N;GEN;SG
líneas	rivit	línea	rivi	N;FEM;PL	N;NOM;PL
líneas	viivat	línea	viiva	N;FEM;PL	N;NOM;PL
líneas	linjat	línea	linja	N;FEM;PL	N;NOM;PL
pasado	mennyttä	pasado	mennyt	ADJ;MASC;SG;V.PTCP	ADJ;PRT;SG
páginas	sivujen	página	sivu	N;FEM;PL	N;GEN;PL
páginas	sivuja	página	siva	N;FEM;PL	N;PRT;PL
páginas	sivut	página	sivu	N;FEM;PL	N;NOM;PL
españoles	espanjalaisia	español	espanjalainen	N;MASC;PL	N;PRT;PL
españoles	espanjalaiset	español	espanja#lainen	N;MASC;PL	N;NOM;PL
medida	mitta	medida	mitta	N;FEM;SG	N;NOM;SG
medida	toimenpide	medida	toimen#pide	N;FEM;SG	N;NOM;SG
medida	toimenpiteen	medida	toimen#pide	N;FEM;SG	N;GEN;SG
medida	mittaus	medida	mittaus	N;FEM;SG	N;NOM;SG
medida	mittaaminen	medida	mittaaminen	N;FEM;SG	N;NOM;SG
influencia	vaikutusvalta	influencia	vaikutus#valta	N;FEM;SG	N;NOM;SG
influencia	vaikutusta	influencia	vaikutus	N;FEM;SG	N;PRT;SG
influencia	vaikutusvaltaa	influencia	vaikutus#valta	N;FEM;SG	N;PRT;SG
influencia	vaikutus	influencia	vaikutus	N;FEM;SG	N;NOM;SG
influencia	sway	influencia	sway	N;FEM;SG	N;NOM;SG
lago	järven	lago	järvi	N;MASC;SG	N;GEN;SG
lago	järvi	lago	järvi	N;MASC;SG	N;NOM;SG
lago	järvessä	lago	järvi	N;MASC;SG	N;IN+ESS;SG
lago	järvelle	lago	järvi	N;MASC;SG	N;AT+ALL;SG
condiciones	ehtoja	condición	ehto	N;FEM;PL	N;PRT;PL
condiciones	termit	condición	termi	N;FEM;PL	N;NOM;PL
condiciones	ehdot	condición	ehto	N;FEM;PL	N;NOM;PL
condiciones	edellytykset	condición	edellytys	N;FEM;PL	N;NOM;PL
condiciones	olosuhteet	condición	olo#suhteet	N;FEM;PL	N;NOM;PL
condiciones	ehdot	condición	ehto	N;FEM;PL	N;NOM;PL
condiciones	ehtoja	condición	ehto	N;FEM;PL	N;PRT;PL
hospital	sairaala	hospital	sairaala	N;MASC;SG	N;NOM;SG
hospital	sairaalassa	hospital	sairaala	N;MASC;SG	N;IN+ESS;SG
fuego	tulipalo	fuego	tuli#palo	N;MASC;SG	N;NOM;SG
piedra	kivestä	piedra	kivi	N;FEM;SG	N;IN+ABL;SG
piedra	kiven	piedra	kivi	N;FEM;SG	N;GEN;SG
piedra	kivi	piedra	kivi	N;FEM;SG	N;NOM;SG
piedra	kallio	piedra	kallio	N;FEM;SG	N;NOM;SG
piedra	kivi	piedra	kivi	N;FEM;SG	N;NOM;SG
federación	federaatio	federación	federaatio	N;FEM;SG	N;NOM;SG
federación	liitto	federación	liitto	N;FEM;SG	N;NOM;SG
federación	federaation	federación	federaatio	N;FEM;SG	N;GEN;SG
federación	liittovaltio	federación	liitto#valtio	N;FEM;SG	N;NOM;SG
black	musta	black	musta	N	N;NOM;SG
constitución	perustuslaki	constitución	perustus#laki	N;FEM;SG	N;NOM;SG
constitución	perustuslain	constitución	perustus#laki	N;FEM;SG	N;GEN;SG
razón	järki	razón	järki	N;FEM;SG	N;NOM;SG
razón	syy	razón	syy	N;FEM;SG	N;NOM;SG
razón	syyn	razón	syy	N;FEM;SG	N;GEN;SG
mil	tuhansia	mil	tuhat	NUM;PL	NUM;PRT;PL
comercio	kauppa	comercio	kauppa	N;MASC;SG	N;NOM;SG
comercio	kaupan	comercio	kauppa	N;MASC;SG	N;GEN;SG
comercio	kaupankäynnin	comercio	kaupan#käynti	N;MASC;SG	N;GEN;SG
comercio	kaupankäynti	comercio	kaupan#käynti	N;MASC;SG	N;NOM;SG
comercio	kaupankäynnin	comercio	kaupan#käynti	N;MASC;SG	N;GEN;SG
comercio	kaupankäynti	comercio	kaupan#käynti	N;MASC;SG	N;NOM;SG
comercio	kauppa	comercio	kauppa	N;MASC;SG	N;NOM;SG
comercio	kauppaa	comercio	kauppa	N;MASC;SG	N;PRT;SG
comercio	kaupan	comercio	kauppa	N;MASC;SG	N;GEN;SG
comercio	kaupankäynti	comercio	kaupan#käynti	N;MASC;SG	N;NOM;SG
pop	pop	pop	pop	N	N;NOM;SG
distancia	välimatka	distancia	väli#matka	N;FEM;SG	N;NOM;SG
distancia	etäisyys	distancia	etäisyys	N;FEM;SG	N;NOM;SG
estudiantes	opiskelijat	estudiante	opiskelija	N;PL	N;NOM;PL
estudiantes	opiskelijoille	estudiante	opiskelija	N;PL	N;AT+ALL;PL
estudiantes	oppilaat	estudiante	oppilas	N;PL	N;NOM;PL
estudiantes	oppilaita	estudiante	oppilas	N;PL	N;PRT;PL
estudiantes	opiskelijoita	estudiante	opiskelija	N;PL	N;PRT;PL
internet	internet	internet	internet	N;SG	N;NOM;SG
episodios	jaksoista	episodio	jakso	N;MASC;PL	N;IN+ABL;PL
episodios	jaksot	episodio	jakso	N;MASC;PL	N;NOM;PL
propiedad	omaisuutta	propiedad	omaisuus	N;FEM;SG	N;PRT;SG
propiedad	kiinteistö	propiedad	kiinteistö	N;FEM;SG	N;NOM;SG
propiedad	ominaisuus	propiedad	ominaisuus	N;FEM;SG	N;NOM;SG
propiedad	omaisuus	propiedad	omaisuus	N;FEM;SG	N;NOM;SG
propiedad	tontti	propiedad	tontti	N;FEM;SG	N;NOM;SG
propiedad	omistuksen	propiedad	omistus	N;FEM;SG	N;GEN;SG
propiedad	omistusoikeus	propiedad	omistus#oikeus	N;FEM;SG	N;NOM;SG
propiedad	omistus	propiedad	omistus	N;FEM;SG	N;NOM;SG
económica	taloudellinen	económico	taloudellinen	ADJ;FEM;SG	ADJ;NOM;SG
marca	brändin	marca	brändi	N;FEM;SG	N;GEN;SG
marca	merkki	marca	merkki	N;FEM;SG	N;NOM;SG
marca	tavaramerkki	marca	tavara#merkki	N;FEM;SG	N;NOM;SG
marca	tavaramerkin	marca	tavara#merkki	N;FEM;SG	N;GEN;SG
marca	merkki	marca	merkki	N;FEM;SG	N;NOM;SG
tipos	tyypit	tipo	tyyppi	N;MASC;PL	N;NOM;PL
baloncesto	korista	baloncesto	kori	N;MASC;SG	N;IN+ABL;SG
baloncesto	koripalloa	baloncesto	kori#pallo	N;MASC;SG	N;PRT;SG
baloncesto	koripallo	baloncesto	kori#pallo	N;MASC;SG	N;NOM;SG
contenido	sisältö	contenido	sisältö	N;MASC;SG	N;NOM;SG
contenido	sisältöä	contenido	sisältö	N;MASC;SG	N;PRT;SG
contenido	sisältö	contenido	sisältö	N;MASC;SG	N;NOM;SG
todavía	vielä	todavía	vielä	ADV	ADV
todavía	vieläkin	todavía	vieläkin	ADV	ADV
todavía	edelleen	todavía	edelleen	ADV	ADV
todavía	yhä	todavía	yhä	ADV	ADV
anteriores	aikaisemmat	anterior	aikainen	ADJ;PL	ADJ;NOM;CMPR;PL
anteriores	edelliset	anterior	edellinen	ADJ;PL	ADJ;NOM;PL
anteriores	aiemmat	anterior	aiempi	ADJ;PL	ADJ;NOM;PL
haciendo	tekemässä	hacer	tehdä	V;V.MSDR	V;IN+ESS;SG;NFIN;ACT
haciendo	tekee	hacer	tehdä	V;V.MSDR	V;IND;SG;3;PRS;FIN;ACT
sala	sala	sala	sala	N;FEM;SG	N;NOM;SG
sala	huoneen	sala	huone	N;FEM;SG	N;GEN;SG
sala	huone	sala	huone	N;FEM;SG	N;NOM;SG
estrella	estrella	estrella	estrella	N;FEM;SG	N;NOM;SG
estrella	tähti	estrella	tähti	N;FEM;SG	N;NOM;SG
estrella	tähteä	estrella	tähteä	N;FEM;SG	N;PRT;SG
estrella	tähden	estrella	tähti	N;FEM;SG	N;GEN;SG
viaje	matkustaminen	viaje	matkustaminen	N;MASC;SG	N;NOM;SG
viaje	matkailu	viaje	matkailu	N;MASC;SG	N;NOM;SG
viaje	matka	viaje	matka	N;MASC;SG	N;NOM;SG
viaje	matkaa	viaje	matka	N;MASC;SG	N;PRT;SG
viaje	matkan	viaje	matka	N;MASC;SG	N;GEN;SG
viaje	matka	viaje	matka	N;MASC;SG	N;NOM;SG
viaje	reissu	viaje	reissu	N;MASC;SG	N;NOM;SG
viaje	matkan	viaje	matka	N;MASC;SG	N;GEN;SG
viaje	matka	viaje	matka	N;MASC;SG	N;NOM;SG
rosa	pinkki	rosa	pinkki	N;FEM;SG	N;NOM;SG
rosa	ruusun	rosa	ruusu	N;FEM;SG	N;GEN;SG
rosa	ruusu	rosa	ruusu	N;FEM;SG	N;NOM;SG
rosa	rosa	rosa	rosa	N;FEM;SG	N;NOM;SG
jóvenes	nuoret	joven	nuori	N;PL	N;NOM;PL
jóvenes	nuoret	joven	nuori	N;PL	N;NOM;PL
formato	muotoilua	formato	muotoilu	N;MASC;SG	N;PRT;SG
formato	muotoilu	formato	muotoilu	N;MASC;SG	N;NOM;SG
formato	muodossa	formato	muoto	N;MASC;SG	N;IN+ESS;SG
formato	muoto	formato	muoto	N;MASC;SG	N;NOM;SG
tour	kierros	tour	kierros	N;MASC;SG	N;NOM;SG
tour	kiertue	tour	kiertue	N;MASC;SG	N;NOM;SG
prueba	testi	prueba	testi	N;FEM;SG	N;NOM;SG
prueba	testin	prueba	testi	N;FEM;SG	N;GEN;SG
prueba	todistus	prueba	todistus	N;FEM;SG	N;NOM;SG
prueba	todiste	prueba	todiste	N;FEM;SG	N;NOM;SG
peso	paino	peso	paino	N;MASC;SG	N;NOM;SG
peso	painon	peso	paino	N;MASC;SG	N;GEN;SG
peso	peso	peso	peso	N;MASC;SG	N;NOM;SG
mal	väärin	mal	väärin	ADV	ADV
jersey	jerseyn	jersey	jerseyn	N;MASC;SG	N;GEN;SG
jersey	jerseyssä	jersey	jerseys	N;MASC;SG	N;IN+ESS;SG
locales	paikalliset	local	paikallinen	ADJ;PL	ADJ;NOM;PL
locales	paikallisia	local	paikallinen	ADJ;PL	ADJ;PRT;PL
locales	paikallisten	local	paikallinen	ADJ;PL	ADJ;GEN;PL
locales	paikalliset	local	paikallinen	ADJ;PL	ADJ;NOM;PL
locales	paikallisia	local	paikallinen	ADJ;PL	ADJ;PRT;PL
marco	ruutu	marco	ruutua	N;MASC;SG	N;NOM;SG
marco	kehys	marco	kehys	N;MASC;SG	N;NOM;SG
llega	saapuu	llegar	saapua	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN;ACT
musicales	musikaaleja	musical	musikaali	N;MASC;PL	N;PRT;PL
eduardo	eduardo	eduardo	edu#ardo	N;MASC;SG	N;NOM;SG
eduardo	edvard	eduardo	edvard	N;MASC;SG	N;NOM;SG
eduardo	edward	eduardo	edward	N;MASC;SG	N;NOM;SG
eduardo	edwardin	eduardo	edward	N;MASC;SG	N;GEN;SG
acerca	noin	acerca	noin	ADV	ADV
duque	herttua	duque	herttua	N;MASC;SG	N;NOM;SG
amigo	ystävä	amigo	ystävä	N;MASC;SG	N;NOM;SG
amigo	kaveri	amigo	kaveri	N;MASC;SG	N;NOM;SG
amigo	kaverin	amigo	kaveri	N;MASC;SG	N;GEN;SG
empezó	alkanut	empezar	alkaa	V;IND;SG;3;PST;FIN	V;NOM;SG;V.PTCP;ACT
empezó	alkoi	empezar	alkaa	V;IND;SG;3;PST;FIN	V;IND;SG;3;PST;FIN;ACT
empezó	aloitti	empezar	aloittaa	V;IND;SG;3;PST;FIN	V;IND;SG;3;PST;FIN;ACT
evitar	välttää	evitar	välttää	V;NFIN	V;SG;NFIN;ACT
evitar	välttää	evitar	välttää	V;NFIN	V;SG;NFIN;ACT
evitar	vältä	evitar	vältä	V;NFIN	V;IMP;SG;2;FIN;ACT
evitar	vältetään	evitar	välttää	V;NFIN	V;IND;PRS;FIN;PASS
evitar	vältettävä	evitar	välttää	V;NFIN	V;NOM;SG;V.PTCP;PASS
emperador	keisari	emperador	keisari	N;MASC;SG	N;NOM;SG
emperador	keisaria	emperador	keisari	N;MASC;SG	N;PRT;SG
emperador	keisarin	emperador	keisari	N;MASC;SG	N;GEN;SG
restos	jäännökset	resto	jäännös	N;MASC;PL	N;NOM;PL
ingresos	tuotot	ingreso	tuotto	N;MASC;PL	N;NOM;PL
ingresos	tulot	ingreso	tulo	N;MASC;PL	N;NOM;PL
ingresos	ansiot	ingreso	ansio	N;MASC;PL	N;NOM;PL
ingresos	tuotot	ingreso	tuotto	N;MASC;PL	N;NOM;PL
ingresos	voitot	ingreso	voitto	N;MASC;PL	N;NOM;PL
ingresos	tulot	ingreso	tulo	N;MASC;PL	N;NOM;PL
ingresos	tuotot	ingreso	tuotto	N;MASC;PL	N;NOM;PL
ingresos	tulot	ingreso	tulo	N;MASC;PL	N;NOM;PL
ingresos	tuotot	ingreso	tuotto	N;MASC;PL	N;NOM;PL
ingresos	tulot	ingreso	tulo	N;MASC;PL	N;NOM;PL
ingresos	tulot	ingreso	tulo	N;MASC;PL	N;NOM;PL
santos	pyhimyksiä	santo	pyhimys	N;MASC;PL	N;PRT;PL
obispo	piispa	obispo	piispa	N;MASC;SG	N;NOM;SG
pocos	harvat	poco	harva	PRO;MASC;PL	PRO;NOM;PL
toma	ottaa	tomar	ottaa	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN;ACT
toma	otetaan	tomar	ottaa	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;PASS
toma	vaatii	tomar	vaatia	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN;ACT
campos	kentät	campo	kenttä	N;MASC;PL	N;NOM;PL
campos	kenttiä	campo	kentti	N;MASC;PL	N;PRT;PL
campos	leirit	campo	leiri	N;MASC;PL	N;NOM;PL
mexicano	meksikolaista	mexicano	meksi#kolainen	N;MASC;SG	N;PRT;SG
mexicano	meksikon	mexicano	meksikko	N;MASC;SG	N;GEN;SG
kilómetros	kilometrejä	kilómetro	kilo#metri	N;MASC;PL	N;PRT;PL
justicia	oikeudenmukaisuus	justicia	oikeuden#mukaisuus	N;FEM;SG	N;NOM;SG
justicia	oikeus	justicia	oikeus	N;FEM;SG	N;NOM;SG
justicia	oikeutta	justicia	oikeus	N;FEM;SG	N;PRT;SG
justicia	oikeudenmukaisuus	justicia	oikeuden#mukaisuus	N;FEM;SG	N;NOM;SG
justicia	oikeudenmukaisuutta	justicia	oikeuden#mukaisuus	N;FEM;SG	N;PRT;SG
bastante	melko	bastante	melko	ADV	ADV
love	rakasta	love	rakas	N	N;PRT;SG
love	rakkautta	love	rakkaus	N	N;PRT;SG
love	rakkaus	love	rakkaus	N	N;NOM;SG
señora	rouva	señora	rouva	N;FEM;SG	N;NOM;SG
señora	rakastajatar	señora	rakastajatar	N;FEM;SG	N;NOM;SG
señora	emäntä	señora	emäntä	N;FEM;SG	N;NOM;SG
señora	valtiatar	señora	valtiatar	N;FEM;SG	N;NOM;SG
señora	neito	señora	neito	N;FEM;SG	N;NOM;SG
señora	rouva	señora	rouva	N;FEM;SG	N;NOM;SG
señora	madame	señora	madame	N;FEM;SG	N;NOM;SG
realiza	suorittaa	realizar	suorittaa	V;IND;SG;3;PRS;FIN	V;SG;NFIN;ACT
ana	anne	ana	antaa	N;FEM;SG	N;NOM;SG
naturales	luonnolliset	natural	luonnollinen	ADJ;PL	ADJ;NOM;PL
publicación	julkaiseminen	publicación	julkaiseminen	N;FEM;SG	N;NOM;SG
publicación	julkaisu	publicación	julkaisu	N;FEM;SG	N;NOM;SG
publicación	postitse	publicación	postita	N;FEM;SG	N;NOM;SG
publicación	post	publicación	post	N;FEM;SG	N;NOM;SG
publicación	julkaisu	publicación	julkaisu	N;FEM;SG	N;NOM;SG
publicación	julkaisun	publicación	julkaisu	N;FEM;SG	N;GEN;SG
publicación	julkaiseminen	publicación	julkaiseminen	N;FEM;SG	N;NOM;SG
publicación	julkaisu	publicación	julkaisu	N;FEM;SG	N;NOM;SG
figura	hahmo	figura	hahmo	N;FEM;SG	N;NOM;SG
soldados	sotilaat	soldado	sotala	N;MASC;PL	N;NOM;PL
soldados	sotilaita	soldado	sotilas	N;MASC;PL	N;PRT;PL
blanca	valkoinen	blanco	valkoinen	ADJ;FEM;SG	ADJ;NOM;SG
blanca	valkoista	blanco	valkoinen	ADJ;FEM;SG	ADJ;PRT;SG
aves	lintuja	ave	lintu	N;FEM;PL	N;PRT;PL
aves	linnut	ave	lintu	N;FEM;PL	N;NOM;PL
aves	lintujen	ave	lintu	N;FEM;PL	N;GEN;PL
peter	petteri	peter	petteri	N;MASC;SG	N;NOM;SG
peter	pietari	peter	pietari	N;MASC;SG	N;NOM;SG
pie	jalkaa	pie	jalka	N;MASC;SG	N;PRT;SG
pie	jalka	pie	jalka	N;MASC;SG	N;NOM;SG
pie	jalan	pie	jalka	N;MASC;SG	N;GEN;SG
pie	piirakka	pie	piirakka	N;MASC;SG	N;NOM;SG
hora	tunti	hora	tunti	N;FEM;SG	N;NOM;SG
hora	tunnin	hora	tunti	N;FEM;SG	N;GEN;SG
hora	aika	hora	aika	N;FEM;SG	N;NOM;SG
hora	ajan	hora	aika	N;FEM;SG	N;GEN;SG
hora	aikaa	hora	aika	N;FEM;SG	N;PRT;SG
amigos	ystävät	amigo	ystävä	N;MASC;PL	N;NOM;PL
amigos	ystäviä	amigo	ystävä	N;MASC;PL	N;PRT;PL
amigos	kavereita	amigo	kaveri	N;MASC;PL	N;PRT;PL
amigos	kaverit	amigo	kaveri	N;MASC;PL	N;NOM;PL
numerosos	lukuisat	numeroso	lukuisa	ADJ;MASC;PL	ADJ;NOM;PL
numerosos	lukuisia	numeroso	lukuinen	ADJ;MASC;PL	ADJ;PRT;PL
crítica	kritiikki	crítica	kritiikki	N;FEM;SG	N;NOM;SG
crítica	arvostelua	crítica	arvostelu	N;FEM;SG	N;PRT;SG
crítica	arvostelu	crítica	arvostelu	N;FEM;SG	N;NOM;SG
crítica	arvostelun	crítica	arvostelu	N;FEM;SG	N;GEN;SG
crítica	kritiikkiä	crítica	kritiikki	N;FEM;SG	N;PRT;SG
crítica	kriitikko	crítica	kriitikko	N;FEM;SG	N;NOM;SG
maestro	maestro	maestro	maestro	N;MASC;SG	N;NOM;SG
maestro	mestari	maestro	mestari	N;MASC;SG	N;NOM;SG
maestro	isäntä	maestro	isäntä	N;MASC;SG	N;NOM;SG
maestro	opettaja	maestro	opettaja	N;MASC;SG	N;NOM;SG
cuba	kuuban	cuba	kuuba	N;FEM;SG	N;GEN;SG
cuba	kuubasta	cuba	kuuba	N;FEM;SG	N;IN+ABL;SG
cuba	kuubaan	cuba	kuura	N;FEM;SG	N;IN+ALL;SG
cuba	kuubassa	cuba	kuuba	N;FEM;SG	N;IN+ESS;SG
cuba	kuuban	cuba	kuuba	N;FEM;SG	N;GEN;SG
cuba	kuuba	cuba	kuuba	N;FEM;SG	N;NOM;SG
asia	aasian	asia	aasia	N;FEM;SG	N;GEN;SG
asia	aasian	asia	aasia	N;FEM;SG	N;GEN;SG
asia	aasia	asia	aasia	N;FEM;SG	N;NOM;SG
casas	koteihin	casa	kote	N;FEM;PL	N;IN+ALL;PL
casas	koteja	casa	koti	N;FEM;PL	N;PRT;PL
casas	talot	casa	talo	N;FEM;PL	N;NOM;PL
casas	talojen	casa	talo	N;FEM;PL	N;GEN;PL
casas	taloja	casa	talo	N;FEM;PL	N;PRT;PL
motor	moottorin	motor	moottori	N;MASC;SG	N;GEN;SG
motor	moottori	motor	moottori	N;MASC;SG	N;NOM;SG
motor	moottori	motor	moottori	N;MASC;SG	N;NOM;SG
efecto	vaikutusta	efecto	vaikutus	N;MASC;SG	N;PRT;SG
efecto	vaikutus	efecto	vaikutus	N;MASC;SG	N;NOM;SG
efecto	seuraus	efecto	seuraus	N;MASC;SG	N;NOM;SG
completo	täyden	completo	täysi	ADJ;MASC;SG	ADJ;GEN;SG
completo	täysi	completo	täysi	ADJ;MASC;SG	ADJ;NOM;SG
completo	täydellinen	completo	täydellinen	ADJ;MASC;SG	ADJ;NOM;SG
trabajó	työskennellyt	trabajar	työskennellä	V;IND;SG;3;PST;FIN	V;NOM;SG;V.PTCP;ACT
trabajó	työskenteli	trabajar	työskennellä	V;IND;SG;3;PST;FIN	V;IND;SG;3;PST;FIN;ACT
trabajó	toiminut	trabajar	toimia	V;IND;SG;3;PST;FIN	V;NOM;SG;V.PTCP;ACT
crecimiento	kasvu	crecimiento	kasvu	N;MASC;SG	N;NOM;SG
crecimiento	kasvuun	crecimiento	kasvu	N;MASC;SG	N;IN+ALL;SG
crecimiento	kasvua	crecimiento	kasvu	N;MASC;SG	N;PRT;SG
doctor	tohtori	doctor	tohtori	N;MASC;SG	N;NOM;SG
doctor	lääkäri	doctor	lääkäri	N;MASC;SG	N;NOM;SG
pequeños	pienet	pequeño	pieni	ADJ;MASC;PL	ADJ;NOM;PL
autores	laatijat	autor	laatija	N;MASC;PL	N;NOM;PL
autores	tekijät	autor	tekijä	N;MASC;PL	N;NOM;PL
junta	tiiviste	junta	tiiviste	N;FEM;SG	N;NOM;SG
junta	lauta	junta	lauta	N;FEM;SG	N;NOM;SG
junta	johtokunta	junta	johto#kunta	N;FEM;SG	N;NOM;SG
junta	laudan	junta	lauta	N;FEM;SG	N;GEN;SG
junta	johtokunnan	junta	johto#kunta	N;FEM;SG	N;GEN;SG
junta	juntta	junta	juntta	N;FEM;SG	N;NOM;SG
nuevamente	uudestaan	nuevamente	uudestaan	ADV	ADV
nuevamente	uudelleen	nuevamente	uudelleen	ADV	ADV
nuevamente	taas	nuevamente	taas	ADV	ADV
nuevamente	jälleen	nuevamente	jälleen	ADV	ADV
grado	asteen	grado	aste	N;MASC;SG	N;GEN;SG
grado	tutkinto	grado	tutkinto	N;MASC;SG	N;NOM;SG
grado	aste	grado	aste	N;MASC;SG	N;NOM;SG
facultad	tiedekunnan	facultad	tiede#kunta	N;FEM;SG	N;GEN;SG
cataluña	catalunya	cataluña	cataluny	N;FEM;SG	N;NOM;SG
cataluña	katalonian	cataluña	katalonia	N;FEM;SG	N;GEN;SG
tradicional	perinteinen	tradicional	perinteinen	ADJ;SG	ADJ;NOM;SG
niño	poika	niño	poika	N;MASC;SG	N;NOM;SG
niño	poika	niño	poika	N;MASC;SG	N;NOM;SG
niño	pentu	niño	pentu	N;MASC;SG	N;NOM;SG
niño	kid	niño	kidossa	N;MASC;SG	N;NOM;SG
niño	lasta	niño	lapsi	N;MASC;SG	N;PRT;SG
niño	lapsen	niño	lapsi	N;MASC;SG	N;GEN;SG
niño	lapsi	niño	lapsi	N;MASC;SG	N;NOM;SG
plantilla	pohja	plantilla	pohja	N;FEM;SG	N;NOM;SG
plantilla	mallissa	plantilla	malli	N;FEM;SG	N;IN+ESS;SG
plantilla	malli	plantilla	malli	N;FEM;SG	N;NOM;SG
votos	ääniä	voto	ääni	N;MASC;PL	N;PRT;PL
votos	äänestykset	voto	äänestys	N;MASC;PL	N;NOM;PL
votos	äänet	voto	ääni	N;MASC;PL	N;NOM;PL
banco	pankkiin	banco	pankki	N;MASC;SG	N;IN+ALL;SG
banco	pankki	banco	pankki	N;MASC;SG	N;NOM;SG
banco	pankin	banco	pankki	N;MASC;SG	N;GEN;SG
banco	penkin	banco	penkki	N;MASC;SG	N;GEN;SG
banco	penkki	banco	penkki	N;MASC;SG	N;NOM;SG
banco	penkillä	banco	penkki	N;MASC;SG	N;AT+ESS
;SG
contrato	sopimus	contrato	sopimus	N;MASC;SG	N;NOM;SG
contrato	sopimuksen	contrato	sopimus	N;MASC;SG	N;GEN;SG
pintura	maali	pintura	maali	N;FEM;SG	N;NOM;SG
pintura	maalia	pintura	maali	N;FEM;SG	N;PRT;SG
pintura	maalaus	pintura	maalaus	N;FEM;SG	N;NOM;SG
pintura	maalausta	pintura	maalaus	N;FEM;SG	N;PRT;SG
pintura	taulua	pintura	taulu	N;FEM;SG	N;PRT;SG
pintura	taulu	pintura	taulu	N;FEM;SG	N;NOM;SG
ruso	venäläinen	ruso	venäläinen	ADJ;MASC;SG	ADJ;NOM;SG
cuenca	valuma	cuenca	valuma	N;FEM;SG	N;NOM;SG
batería	akku	batería	akku	N;FEM;SG	N;NOM;SG
batería	akun	batería	aku	N;FEM;SG	N;GEN;SG
diputados	jäseniä	diputado	jäsen	N;MASC;PL	N;PRT;PL
diputados	jäsenet	diputado	jäsen	N;MASC;PL	N;NOM;PL
pasa	tapahtuu	pasar	tapahtua	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN;ACT
pasa	kulkee	pasar	kulkea	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN;ACT
máximo	suurin	máximo	suuri	ADJ;MASC;SG	ADJ;NOM;RL;SG
representa	edustaa	representar	edustaa	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN;ACT
representa	edustaa	representar	edustaa	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN;ACT
recursos	resurssien	recurso	resurssi	N;MASC;PL	N;GEN;PL
recursos	varat	recurso	vara	N;MASC;PL	N;NOM;PL
recursos	voimavarat	recurso	voima#vara	N;MASC;PL	N;NOM;PL
recursos	resursseja	recurso	resurssi	N;MASC;PL	N;PRT;PL
recursos	resurssit	recurso	resurssi	N;MASC;PL	N;NOM;PL
misión	mission	misión	missio	N;FEM;SG	N;NOM;SG
misión	tehtävä	misión	tehtävä	N;FEM;SG	N;NOM;SG
misión	tehtävän	misión	tehtävä	N;FEM;SG	N;GEN;SG
compositor	lauluntekijä	compositor	laulun#tekijä	N;MASC;SG	N;NOM;SG
compositor	säveltäjä	compositor	säveltäjä	N;MASC;SG	N;NOM;SG
futuro	tulevaisuuden	futuro	tulevaisuus	N;MASC;SG	N;GEN;SG
futuro	tulevaisuus	futuro	tulevaisuus	N;MASC;SG	N;NOM;SG
futuro	tulevaisuutta	futuro	tulevaisuus	N;MASC;SG	N;PRT;SG
futuro	tulevaisuudessa	futuro	tulevaisuus	N;MASC;SG	N;IN+ESS;SG
futuro	tulevaisuuteen	futuro	tulevaisuus	N;MASC;SG	N;IN+ALL;SG
ángeles	enkelit	ángel	enkeli	N;MASC;PL	N;NOM;PL
ángeles	enkeleitä	ángel	enkeli	N;MASC;PL	N;PRT;PL
vicente	vincent	vicente	vincemt	N;SG	N;NOM;SG
vicente	vincentin	vicente	vincentti	N;SG	N;GEN;SG
terminó	loppui	terminar	loppua	V;IND;SG;3;PST;FIN	V;IND;SG;3;PST;FIN;ACT
terminó	päättyi	terminar	päättyä	V;IND;SG;3;PST;FIN	V;IND;SG;3;PST;FIN;ACT
terminó	päättynyt	terminar	päättyä	V;IND;SG;3;PST;FIN	V;NOM;SG;V.PTCP;ACT
tecnología	teknologia	tecnología	teknologi	N;FEM;SG	N;NOM;SG
tecnología	teknologian	tecnología	teknologia	N;FEM;SG	N;GEN;SG
tecnología	tekniikka	tecnología	tekniikka	N;FEM;SG	N;NOM;SG
tiempos	aikoja	tiempo	aika	N;MASC;PL	N;PRT;PL
