bedeuten	antyde	bedeuten	antyde	V;NFIN	V;NFIN;ACT
rechtfertigen	begrunde	rechtfertigen	begrunde	V;NFIN	V;NFIN;ACT
störung	forstyrrelse	störung	forstyrrelse	N;FEM;SG	N;INDF;MASC+FEM;SG
störung	afbrydelse	störung	afbrydelse	N;FEM;SG	N;INDF;MASC+FEM;SG
störung	forstyrrelse	störung	forstyrrelse	N;FEM;SG	N;INDF;MASC+FEM;SG
störung	indblanding	störung	indblanding	N;FEM;SG	N;INDF;MASC+FEM;SG
störung	interferens	störung	interfere	N;FEM;SG	N;GEN;DEF;MASC+FEM;SG
störung	indgreb	störung	indgreb	N;FEM;SG	N;INDF;NEUT;SG
störung	forstyrrelse	störung	forstyrrelse	N;FEM;SG	N;INDF;MASC+FEM;SG
störung	uorden	störung	uorden	N;FEM;SG	N;INDF;MASC+FEM;SG
störung	lidelse	störung	lidelse	N;FEM;SG	N;INDF;MASC+FEM;SG
störung	forstyrrelse	störung	forstyrrelse	N;FEM;SG	N;INDF;MASC+FEM;SG
rekonstruktion	genopbygning	rekonstruktion	genopbygning	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
rekonstruktion	rekonstruktion	rekonstruktion	rekonstruktion	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
administratoren	administratorer	administratoren	administrator	N;NOM;PL	N;INDF;MASC+FEM;PL
administratoren	administratorer	administratoren	administrator	N;NOM;PL	N;INDF;MASC+FEM;PL
gelernt	lærte	lernen	lære	V;V.PTCP	V;IND;PST;FIN;ACT
gelernt	lært	lernen	lære	V;V.PTCP	V;INDF;SG;PST;V.PTCP
gelernt	læres	lernen	læres	V;V.PTCP	V;IND;PRS;FIN;PASS
gelernt	lærte	lernen	lære	V;V.PTCP	V;IND;PST;FIN;ACT
gelernt	lært	lernen	lære	V;V.PTCP	V;INDF;SG;PST;V.PTCP
gefüllt	fyldt	füllen	fylde	V;V.PTCP	V;INDF;SG;PST;V.PTCP
gefüllt	proppet	füllen	prop	V;V.PTCP	V;INDF;SG;PST;V.PTCP
gefüllt	fyldte	füllen	fylde	V;V.PTCP	V;PST;V.PTCP
gefüllt	udstoppet	füllen	udstop	V;V.PTCP	V;INDF;SG;PST;V.PTCP
gefüllt	fyldt	füllen	fylde	V;V.PTCP	V;INDF;SG;PST;V.PTCP
gefüllt	fyldte	füllen	fylde	V;V.PTCP	V;PST;V.PTCP
gefüllt	udfyldt	füllen	udfylde	V;V.PTCP	V;INDF;SG;PST;V.PTCP
installation	montering	installation	montering	N;SG	N;INDF;MASC+FEM;SG
installation	installering	installation	installering	N;SG	N;INDF;MASC+FEM;SG
installation	installation	installation	installation	N;SG	N;INDF;MASC+FEM;SG
installation	anlæg	installation	anlæg	N;SG	N;INDF;NEUT;SG
installation	installer	installation	instal	N;SG	N;INDF;MASC+FEM;SG
installation	installation	installation	installation	N;SG	N;INDF;MASC+FEM;SG
schöner	smukt	schön	smuk	ADJ	ADJ;INDF;NEUT;SG
schöner	smukke	schön	smukke	ADJ	ADJ;PL
schöner	smuk	schön	smuk	ADJ	ADJ;INDF;MASC+FEM;SG
schöner	smukkeste	schön	smuk	ADJ	ADJ;DEF;RL
schöner	pænere	schön	pæner	ADJ	ADJ;CMPR
schöner	sødere	schön	sød	ADJ	ADJ;CMPR
schöner	lækkert	schön	lækker	ADJ	ADJ;INDF;NEUT;SG
schöner	dejligt	schön	dejlig	ADJ	ADJ;INDF;NEUT;SG
schöner	hyggeligt	schön	hyggelig	ADJ	ADJ;INDF;NEUT;SG
schöner	flot	schön	flot	ADJ	ADJ;INDF;SG
schöner	pænt	schön	pæn	ADJ	ADJ;INDF;NEUT;SG
speichern	gemme	speichern	gemme	V;NFIN	V;NFIN;ACT
speichern	gem	speichern	gem	V;NFIN	V;IMP
speichern	spar	speichern	spar	V;NFIN	V;IMP
speichern	gemmer	speichern	gemme	V;NFIN	V;IND;PRS;FIN;ACT
speichern	redde	speichern	redde	V;NFIN	V;NFIN;ACT
speichern	opbevares	speichern	opbevare	V;NFIN	V;IND;PRS;FIN;PASS
zurückkehren	returnerer	zurückkehren	returnere	V;NFIN	V;IND;PRS;FIN;ACT
sprachlich	sproglige	sprachlich	sproglig	ADJ	ADJ;PL
sprachlich	sproglig	sprachlich	sproglig	ADJ	ADJ;INDF;MASC+FEM;SG
freundlich	venligt	freundlich	venligt	ADJ	ADJ;INDF;NEUT;SG
freundlich	venlig	freundlich	venlig	ADJ	ADJ;INDF;MASC+FEM;SG
freundlich	venskabelig	freundlich	venskabelig	ADJ	ADJ;INDF;MASC+FEM;SG
freundlich	venlig	freundlich	venlig	ADJ	ADJ;INDF;MASC+FEM;SG
freundlich	venligt	freundlich	venligt	ADJ	ADJ;INDF;NEUT;SG
freundlich	venlige	freundlich	venlig	ADJ	ADJ;PL
vorschlagen	foreslå	vorschlagen	foreslå	V;NFIN	V;NFIN;ACT
vorschlagen	foreslå	vorschlagen	foreslå	V;NFIN	V;NFIN;ACT
vorschlagen	foreslår	vorschlagen	foreslå	V;NFIN	V;IND;PRS;FIN;ACT
portugiesisch	portugisiske	portugiesisch	portugisk	ADJ	ADJ;PL
portugiesisch	portugisisk	portugiesisch	portugisisk	ADJ	ADJ;INDF;SG
reduzieren	reducerer	reduzieren	reducere	V;NFIN	V;IND;PRS;FIN;ACT
reduzieren	mindsker	reduzieren	mindske	V;NFIN	V;IND;PRS;FIN;ACT
reduzieren	nedsætter	reduzieren	nedsætte	V;NFIN	V;IND;PRS;FIN;ACT
reduzieren	reducerende	reduzieren	reducerende	V;NFIN	V;PRS;V.PTCP
reduzieren	reducerer	reduzieren	reducere	V;NFIN	V;IND;PRS;FIN;ACT
reduzieren	reducere	reduzieren	reducere	V;NFIN	V;NFIN;ACT
filmmusik	soundtrack	filmmusik	soundtrack	N	N;INDF;NEUT;SG
filmmusik	scoring	filmmusik	scoring	N	N;INDF;MASC+FEM;SG
verknüpft	knyttet	verknüpfen	knytte	V;V.PTCP	V;INDF;SG;PST;V.PTCP
abgekürzt	afkortet	abkürzen	afkorte	V;V.PTCP	V;INDF;SG;PST;V.PTCP
abgekürzt	forkortet	abkürzen	forkorte	V;V.PTCP	V;INDF;SG;PST;V.PTCP
abgekürzt	forkortede	abkürzen	forkorte	V;V.PTCP	V;PL;PST;V.PTCP
wände	vægge	wanden	vægge	N;NOM;PL	N;INDF;MASC+FEM;PL
wände	væggene	wanden	væg	N;NOM;PL	N;DEF;MASC+FEM;PL
wände	mure	wanden	mur	N;NOM;PL	N;INDF;MASC+FEM;PL
begleitung	opfølgning	begleitung	opfølgning	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
begleitung	monitorering	begleitung	monitorering	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
begleitung	overvågning	begleitung	overvågning	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
begleitung	eskorte	begleitung	eskort	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
abwehr	forsvar	abwehr	forsvar	N;SG	N;INDF;NEUT;SG
abwehr	forsvaret	abwehr	forsvar	N;SG	N;DEF;NEUT;SG
abwehr	forsvar	abwehr	forsvar	N;SG	N;INDF;NEUT;SG
abwehr	forsvar	abwehr	forsvar	N;SG	N;INDF;NEUT;SG
abwehr	forsvaret	abwehr	forsvar	N;SG	N;DEF;NEUT;SG
abwehr	defensive	abwehr	defensive	N;SG	N;INDF;MASC+FEM;SG
abwehr	defensiv	abwehr	defensiv	N;SG	N;INDF;MASC+FEM;SG
genres	genrer	gen	genre	N;NOM;NEUT;PL	N;INDF;MASC+FEM;PL
wiederholte	gentaget	wiederholt	gentage	V;IND;SG;3;PST;FIN	V;INDF;SG;PST;V.PTCP
landstraße	motorvej	landstraße	motorvej	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
landstraße	hovedvej	landstraße	hovedvej	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
landstraße	motorvejen	landstraße	motorvej	N;NOM;FEM;SG	N;DEF;MASC+FEM;SG
landstraße	highway	landstraße	highway	N;NOM;FEM;SG	N;INDF;NEUT;SG
landstraße	landevej	landstraße	landevej	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
stören	forstyrre	stören	forstyrre	V;NFIN	V;NFIN;ACT
stören	forstyrrer	stören	forstyrre	V;NFIN	V;IND;PRS;FIN;ACT
stören	jammer	stören	jammer	V;NFIN	V;IND;PRS;FIN;ACT
denkt	tror	denken	tro	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
wünschen	ønsker	wünschen	ønske	V;NFIN	V;IND;PRS;FIN;ACT
wünschen	ønsker	wünschen	ønske	V;NFIN	V;IND;PRS;FIN;ACT
wünschen	ønsker	wünschen	ønske	V;NFIN	V;IND;PRS;FIN;ACT
rosen	roser	rosen	rose	N;NOM;PL	N;INDF;MASC+FEM;PL
beigetragen	bidrog	beitragen	bidrog	V;V.PTCP	V;IND;PST;FIN;ACT
beigetragen	bidraget	beitragen	bidrage	V;V.PTCP	V;INDF;SG;PST;V.PTCP
fassen	pågribe	fassen	pågrib	V;NFIN	V;NFIN;ACT
renommierten	prestigefyldte	renommiert	prestigefyldt	V;IND;PL;3;PST;FIN	V;PL;PST;V.PTCP
selbständig	selvstændig	selbständig	selvstændig	ADJ	ADJ;INDF;MASC+FEM;SG
selbständig	selvstændigt	selbständig	selvstændigt	ADJ	ADJ;INDF;NEUT;SG
selbständig	uafhængig	selbständig	uafhængig	ADJ	ADJ;INDF;MASC+FEM;SG
selbständig	uafhængige	selbständig	uafhængig	ADJ	ADJ;PL
selbständig	uafhængig	selbständig	uafhængig	ADJ	ADJ;INDF;MASC+FEM;SG
selbständig	selvstændigt	selbständig	selvstændigt	ADJ	ADJ;INDF;NEUT;SG
meisterin	herskerinde	meisterin	herskerinde	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
meisterin	elskerinde	meisterin	elskerinde	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
meisterin	fruen	meisterin	frue	N;NOM;FEM;SG	N;DEF;MASC+FEM;SG
meisterin	frue	meisterin	frue	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
jüngsten	yngste	jung	ynge	ADJ;PL	ADJ;DEF;RL
jüngsten	nylige	jung	nylig	ADJ;PL	ADJ;PL
jüngsten	seneste	jung	sen	ADJ;PL	ADJ;DEF;RL
nase	snude	nase	snude	N;SG	N;INDF;MASC+FEM;SG
nase	næsen	nase	næse	N;SG	N;DEF;MASC+FEM;SG
nase	næse	nase	næse	N;SG	N;INDF;MASC+FEM;SG
