ψωμί	pão	ψωμί	pão	N;NOM;NEUT;SG	N;MASC;SG
στρατηγούς	generais	στρατηγός	general	N;ACC;MASC;PL	N;MASC;PL
εξηγήσεις	explicações	εξήγηση	explicação	N;NOM;FEM;PL	N;FEM;PL
πληρωμή	pagamento	πληρωμή	pagamento	N;NOM;FEM;SG	N;MASC;SG
λύσει	resolve	λύνω	resolver	V;PFV;NFIN;ACT	V;IND;SG;3;PRS;FIN
λύσει	solucionar	λύνω	solucionar	V;PFV;NFIN;ACT	V;NFIN
λύσει	resolver	λύνω	resolver	V;PFV;NFIN;ACT	V;NFIN
λύσει	resolva	λύνω	resolver	V;PFV;NFIN;ACT	V;SBJV;SG;3;PRS;FIN
υπόσχεση	promessa	υπόσχεση	promessa	N;ACC;FEM;SG	N;FEM;SG
υπόσχεση	promessa	υπόσχεση	promessa	N;ACC;FEM;SG	N;FEM;SG
υπόσχεση	penhor	υπόσχεση	penhor	N;ACC;FEM;SG	N;MASC;SG
μπροστινό	front	μπροστινός	front	N;NOM;NEUT;SG	N;MASC;SG
μπροστινό	fachada	μπροστινός	fachada	N;NOM;NEUT;SG	N;FEM;SG
γερουσιαστές	senadores	γερουσιαστής	senador	N;NOM;MASC;PL	N;MASC;PL
ενωμένη	unida	ενώνω	unida	V;PFV;NOM;FEM;SG;V.PTCP;PASS	V;FEM;SG;V.PTCP
κινητά	móveis	κινητός	móvel	N;NOM;NEUT;PL	N;MASC;PL
λίθιο	lítio	λίθιο	lítio	N;NOM;NEUT;SG	N;MASC;SG
διάβασε	ler	διαβάζω	ler	V;PFV;IND;SG;3;PST;FIN;ACT	V;NFIN
στάλθηκαν	enviadas	στάλλω	enviar	V;PFV;IND;PL;3;PST;FIN;PASS	V;FEM;PL;V.PTCP
στάλθηκαν	enviados	στάλλω	enviar	V;PFV;IND;PL;3;PST;FIN;PASS	V;MASC;PL;V.PTCP
αρχίζοντας	começando	αρχίζω	começar	V;IPFV;V.CVB;ACT	V;V.MSDR
αρχίζοντας	iniciando	αρχίζω	iniciar	V;IPFV;V.CVB;ACT	V;V.MSDR
ανάρτηση	suspensão	ανάρτηση	suspensão	N;ACC;FEM;SG	N;FEM;SG
μετράει	contando	μετρώ	contar	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;V.MSDR
μετράει	contar	μετρώ	contar	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;NFIN
ελπίδες	esperanças	ελπίδα	esperança	N;NOM;FEM;PL	N;FEM;PL
φάλαγγα	falange	φάλαγγα	falange	N;ACC;FEM;SG	N;FEM;SG
δέσμη	pacote	δέσμη	pacote	N;NOM;FEM;SG	N;MASC;SG
δέσμη	trouxa	δέσμη	trazer	N;NOM;FEM;SG	N;MASC;SG
εξερευνητής	explorer	εξερευνητής	explorer	N;NOM;MASC;SG	N;MASC;SG
εξερευνητής	explorador	εξερευνητής	explorador	N;NOM;MASC;SG	N;MASC;SG
άντον	anton	άντον	anton	N	N;MASC;SG
αποσπάσει	distrai	αποσπάζω	distrair	V;PFV;NFIN;ACT	V;IND;SG;3;PRS;FIN
αποσπάσει	distrair	αποσπάζω	distrair	V;PFV;NFIN;ACT	V;NFIN
ορατή	visível	ορατός	visível	ADJ;NOM;FEM;SG	ADJ;MASC;SG
συναισθηματική	emocional	συναισθηματικός	emocional	ADJ;NOM;FEM;SG	ADJ;MASC;SG
συναισθηματική	emotiva	συναισθηματικός	emotivo	ADJ;NOM;FEM;SG	ADJ;FEM;SG
συναισθηματική	emotivo	συναισθηματικός	emotivo	ADJ;NOM;FEM;SG	ADJ;MASC;SG
συναισθηματική	sentimental	συναισθηματικός	sentimental	ADJ;NOM;FEM;SG	ADJ;MASC;SG
πείνα	fome	πείνα	fome	N;ACC;FEM;SG	N;FEM;SG
πείνα	fome	πείνα	fome	N;ACC;FEM;SG	N;FEM;SG
πιθανότητας	probabilidade	πιθανώτητα	probabilidade	N;GEN;FEM;SG	N;FEM;SG
χειρισμό	manuseamento	χειρισμός	manuseamento	N;ACC;MASC;SG	N;MASC;SG
χειρισμό	manipulação	χειρισμός	manipulação	N;ACC;MASC;SG	N;FEM;SG
χειρισμό	movimentação	χειρισμός	movimentação	N;ACC;MASC;SG	N;FEM;SG
σεμινάρια	seminários	σεμινάριο	seminário	N;NOM;NEUT;PL	N;MASC;PL
πρίγκιπες	príncipes	πρίγκιπας	príncipe	N;NOM;FEM;PL	N;MASC;PL
αυτόνομο	autónomo	αυτόνομος	autónomo	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
αυτόνομο	autônoma	αυτόνομος	autônomo	ADJ;NOM;NEUT;SG	ADJ;FEM;SG
αιτιολογία	justificação	αιτιολογία	justificação	N;NOM;FEM;SG	N;FEM;SG
αιτιολογία	justificativa	αιτιολογία	justificativa	N;NOM;FEM;SG	N;FEM;SG
μεθάνιο	metano	μεθάνιο	metano	N;NOM;NEUT;SG	N;MASC;SG
ανάμειξη	mistura	ανάμειξη	mistura	N;ACC;FEM;SG	N;FEM;SG
ανάμειξη	mistura	ανάμειξη	mistura	N;ACC;FEM;SG	N;FEM;SG
ανάμειξη	mixagem	ανάμειξη	mixagem	N;ACC;FEM;SG	N;FEM;SG
απόρριψη	rejeição	απόρριψη	rejeição	N;ACC;FEM;SG	N;FEM;SG
απόρριψη	cessão	απόρριψη	cessão	N;ACC;FEM;SG	N;FEM;SG
απόρριψη	eliminação	απόρριψη	eliminação	N;ACC;FEM;SG	N;FEM;SG
απόρριψη	alienação	απόρριψη	alienação	N;ACC;FEM;SG	N;FEM;SG
ζητήθηκε	solicitada	ζητώ	solicitar	V;PFV;IND;SG;3;PST;FIN;PASS	V;FEM;SG;V.PTCP
ζητήθηκε	solicitado	ζητώ	solicitar	V;PFV;IND;SG;3;PST;FIN;PASS	V;MASC;SG;V.PTCP
ζητήθηκε	pedida	ζητώ	pedir	V;PFV;IND;SG;3;PST;FIN;PASS	V;FEM;SG;V.PTCP
παράδοξο	paradoxo	παράδοξος	paradoxo	N;NOM;NEUT;SG	N;MASC;SG
οχτώ	oito	οχτώ	oito	NUM;NOM;MASC;PL	NUM
αγοράστηκε	comprou	αγοράζω	comprar	V;PFV;IND;SG;3;PST;FIN;PASS	V;IND;SG;3;PST;FIN
αγοράστηκε	comprada	αγοράζω	comprar	V;PFV;IND;SG;3;PST;FIN;PASS	V;FEM;SG;V.PTCP
αγοράστηκε	adquirido	αγοράζω	adquirir	V;PFV;IND;SG;3;PST;FIN;PASS	V;MASC;SG;V.PTCP
αγοράστηκε	comprado	αγοράζω	comprar	V;PFV;IND;SG;3;PST;FIN;PASS	V;MASC;SG;V.PTCP
αγοράστηκε	comprou	αγοράζω	comprar	V;PFV;IND;SG;3;PST;FIN;PASS	V;IND;SG;3;PST;FIN
αγοράστηκε	comprada	αγοράζω	comprar	V;PFV;IND;SG;3;PST;FIN;PASS	V;FEM;SG;V.PTCP
αγοράστηκε	comprado	αγοράζω	comprar	V;PFV;IND;SG;3;PST;FIN;PASS	V;MASC;SG;V.PTCP
εστιατόρια	restaurantes	εστιατόριο	restaurante	N;NOM;NEUT;PL	N;MASC;PL
προτείνεται	recomendada	προτείνω	recomendar	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;FEM;SG;V.PTCP
προτείνεται	recomendado	προτείνω	recomendar	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;MASC;SG;V.PTCP
εφαρμόστηκε	aplicado	εφαρμόζω	aplicar	V;PFV;IND;SG;3;PST;FIN;PASS	V;MASC;SG;V.PTCP
εφαρμόστηκε	aplicou	εφαρμόζω	aplicar	V;PFV;IND;SG;3;PST;FIN;PASS	V;IND;SG;3;PST;FIN
εφαρμόστηκε	aplicada	εφαρμόζω	aplicar	V;PFV;IND;SG;3;PST;FIN;PASS	V;FEM;SG;V.PTCP
εφαρμόστηκε	implementado	εφαρμόζω	implementar	V;PFV;IND;SG;3;PST;FIN;PASS	V;MASC;SG;V.PTCP
εφαρμόστηκε	implementada	εφαρμόζω	implementar	V;PFV;IND;SG;3;PST;FIN;PASS	V;FEM;SG;V.PTCP
σύντροφος	sócio	σύντροφος	sócio	N;NOM;MASC;SG	N;MASC;SG
σύντροφος	parceira	σύντροφος	parceira	N;NOM;MASC;SG	N;FEM;SG
σύντροφος	parceiro	σύντροφος	parceiro	N;NOM;MASC;SG	N;MASC;SG
σύντροφος	camarada	σύντροφος	camarada	N;NOM;MASC;SG	N;MASC;SG
σύντροφος	companheiro	σύντροφος	companheiro	N;NOM;MASC;SG	N;MASC;SG
σύντροφος	companheira	σύντροφος	companheiro	N;NOM;MASC;SG	N;FEM;SG
γονίδια	genes	γονίδι	gene	N;NOM;NEUT;PL	N;MASC;PL
έτοιμο	pronto	έτοιμο	pronto	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
έτοιμο	pronta	έτοιμο	pronto	ADJ;NOM;NEUT;SG	ADJ;FEM;SG
συνεχίζονται	continuar	συνεχίζω	continuar	V;IPFV;IND;PL;3;PRS;FIN;PASS	V;NFIN
συνεχίζονται	continuando	συνεχίζω	continuar	V;IPFV;IND;PL;3;PRS;FIN;PASS	V;V.MSDR
ψυχική	psíquica	ψυχικός	psíquico	ADJ;NOM;FEM;SG	ADJ;FEM;SG
ψυχική	psíquico	ψυχικός	psíquico	ADJ;NOM;FEM;SG	ADJ;MASC;SG
πρόωρα	prematuramente	πρόωρα	prematuramente	ADV	ADV
απασχολεί	emprega	απασχολώ	empregar	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
συνθέτουν	compor	συνθέτω	compor	V;IPFV;IND;PL;3;PRS;FIN;ACT	V;NFIN
λογότυπα	logos	λογότυπο	logo	N;NOM;NEUT;PL	N;MASC;PL
λογότυπα	logotipos	λογότυπο	logotipo	N;NOM;NEUT;PL	N;MASC;PL
καταστρέφει	destrói	καταστρέφω	destruir	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
γαμπρός	noivo	γαμπρός	noivo	N;NOM;MASC;SG	N;MASC;SG
γαμπρός	noivo	γαμπρός	noivo	N;NOM;MASC;SG	N;MASC;SG
χορηγός	patrocínio	χορηγός	patrocínio	N;NOM;MASC;SG	N;MASC;SG
χορηγός	patrocinador	χορηγός	patrocinador	N;NOM;MASC;SG	N;MASC;SG
χορηγός	patrocínio	χορηγός	patrocínio	N;NOM;MASC;SG	N;MASC;SG
αντιστοιχία	match	αντιστοιχία	match	N;NOM;FEM;SG	N;MASC;SG
διέλευση	cruzamento	διέλευση	cruzamento	N;ACC;FEM;SG	N;MASC;SG
διέλευση	travessia	διέλευση	travessia	N;ACC;FEM;SG	N;FEM;SG
διέλευση	trânsito	διέλευση	trânsito	N;ACC;FEM;SG	N;MASC;SG
μερίδιο	partilha	μερίδιο	partilha	N;NOM;NEUT;SG	N;FEM;SG
μερίδιο	compartilhamento	μερίδιο	compartilhamento	N;NOM;NEUT;SG	N;MASC;SG
γόνος	spawn	γόνος	spawn	N;NOM;MASC;SG	N;MASC;SG
σχεδιάσει	planeado	σχεδιάζω	planear	V;PFV;NFIN;ACT	V;MASC;SG;V.PTCP
σχεδιάσει	planejou	σχεδιάζω	planejar	V;PFV;NFIN;ACT	V;IND;SG;3;PST;FIN
σχεδιάσει	planejado	σχεδιάζω	planejar	V;PFV;NFIN;ACT	V;MASC;SG;V.PTCP
σχεδιάσει	planejada	σχεδιάζω	planejar	V;PFV;NFIN;ACT	V;FEM;SG;V.PTCP
σχεδιάσει	planeada	σχεδιάζω	planear	V;PFV;NFIN;ACT	V;FEM;SG;V.PTCP
πυρετό	febre	πυρετό	febre	N;NOM;NEUT;SG	N;FEM;SG
αποκαλύψει	revelar	αποκαλύπτω	revelar	V;PFV;3;NFIN;ACT	V;NFIN
αποκαλύψει	revele	αποκαλύπτω	revelar	V;PFV;3;NFIN;ACT	V;SBJV;SG;3;PRS;FIN
ζάχαρη	açúcar	ζάχαρος	açúcar	N;NOM;FEM;SG	N;MASC;SG
ζάχαρη	açucar	ζάχαρος	açucar	N;NOM;FEM;SG	N;MASC;SG
παράγραφο	parágrafo	παράγραφο	parágrafo	N;ACC;FEM;SG	N;MASC;SG
διευθέτηση	liquidação	διευθέτηση	liquidação	N;ACC;FEM;SG	N;FEM;SG
διευθέτηση	povoamento	διευθέτηση	povoamento	N;ACC;FEM;SG	N;MASC;SG
διευθέτηση	assentamento	διευθέτηση	assentamento	N;ACC;FEM;SG	N;MASC;SG
χρησιμοποίηση	uso	χρησιμοποίηση	uso	N;ACC;FEM;SG	N;MASC;SG
χρησιμοποίηση	utilização	χρησιμοποίηση	utilização	N;ACC;FEM;SG	N;FEM;SG
εξαφανίστηκε	desaparecido	εξαφανίζω	desaparecer	V;PFV;IND;SG;3;PST;FIN;PASS	V;MASC;SG;V.PTCP
εξαφανίστηκε	sumiu	εξαφανίζω	sumir	V;PFV;IND;SG;3;PST;FIN;PASS	V;IND;SG;3;PST;FIN
εξαφανίστηκε	desapareceu	εξαφανίζω	desaparecer	V;PFV;IND;SG;3;PST;FIN;PASS	V;IND;SG;3;PST;FIN
ενέπνευσε	inspirado	ενδνεύδω	inspirar	V;PFV;IND;SG;3;PST;FIN;ACT	V;MASC;SG;V.PTCP
ενέπνευσε	inspirou	ενδνεύδω	inspirar	V;PFV;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
ενέπνευσε	inspirada	ενδνεύδω	inspirar	V;PFV;IND;SG;3;PST;FIN;ACT	V;FEM;SG;V.PTCP
δικαστές	juízes	δικαστής	juíz	N;NOM;MASC;PL	N;MASC;PL
δικαστές	juizes	δικαστής	juiz	N;NOM;MASC;PL	N;MASC;PL
συγγένεια	afinidade	συγγένεια	afinidade	N;NOM;FEM;SG	N;FEM;SG
συγγένεια	parentesco	συγγένεια	parentesco	N;NOM;FEM;SG	N;MASC;SG
όγδοη	oitava	όγδος	oitavo	N;ACC;FEM;SG	N;FEM;SG
δημιουργίες	criações	δημιουργία	criação	N;NOM;FEM;PL	N;FEM;PL
υποδιαίρεση	subdivisão	υποδιαίρεση	subdivisão	N;NOM;FEM;SG	N;FEM;SG
υποδιαίρεση	subsecção	υποδιαίρεση	subsecção	N;NOM;FEM;SG	N;FEM;SG
αντιπροσωπεία	delegação	αντιπροσωπεία	delegação	N;NOM;FEM;SG	N;FEM;SG
πιανίστας	pianista	πιανίστας	pianista	N;NOM;MASC;SG	N;MASC;SG
ικανότητας	competência	ικανότητα	competência	N;GEN;FEM;SG	N;FEM;SG
συναδέλφους	colegas	συνάδελφος	colega	N;ACC;MASC;PL	N;MASC;PL
συναδέλφους	colegas	συνάδελφος	colega	N;ACC;MASC;PL	N;MASC;PL
υπολογισμός	cálculo	υπολογισμός	cálculo	N;NOM;MASC;SG	N;MASC;SG
πελάτη	cliente	πελάτης	cliente	N;VOC;MASC;SG	N;MASC;SG
πελάτη	cliente	πελάτης	cliente	N;VOC;MASC;SG	N;MASC;SG
δείχνοντας	mostrando	δείχνω	mostrar	V;IPFV;V.CVB;ACT	V;V.MSDR
δείχνοντας	apontar	δείχνω	apontar	V;IPFV;V.CVB;ACT	V;NFIN
δείχνοντας	apontando	δείχνω	apontar	V;IPFV;V.CVB;ACT	V;V.MSDR
επιγράμματα	epigramas	επίγραμμα	epigrama	N;NOM;NEUT;PL	N;MASC;PL
έκκληση	contestação	έκκληση	contestação	N;ACC;FEM;SG	N;FEM;SG
έκκληση	apelação	έκκληση	apelação	N;ACC;FEM;SG	N;FEM;SG
έκκληση	apelo	έκκληση	apelo	N;ACC;FEM;SG	N;MASC;SG
έκκληση	recurso	έκκληση	recurso	N;ACC;FEM;SG	N;MASC;SG
διαχωρισμού	separação	διαχωρισμός	separação	N;GEN;MASC;SG	N;FEM;SG
υγρή	úmida	υγρή	úmida	ADJ;NOM;FEM;SG	ADJ;FEM;SG
υγρή	húmida	υγρή	húmido	ADJ;NOM;FEM;SG	ADJ;FEM;SG
υγρή	húmido	υγρή	húmido	ADJ;NOM;FEM;SG	ADJ;MASC;SG
υγρή	úmido	υγρή	úmido	ADJ;NOM;FEM;SG	ADJ;MASC;SG
υγρή	líquido	υγρή	líquido	ADJ;NOM;FEM;SG	ADJ;MASC;SG
υγρή	líquida	υγρή	líquido	ADJ;NOM;FEM;SG	ADJ;FEM;SG
υγρή	húmido	υγρή	húmido	ADJ;NOM;FEM;SG	ADJ;MASC;SG
υγρή	húmida	υγρή	húmido	ADJ;NOM;FEM;SG	ADJ;FEM;SG
διαγράμματα	gráficos	διάγραμμα	gráfico	N;NOM;NEUT;PL	N;MASC;PL
διαγράμματα	paradas	διάγραμμα	parada	N;NOM;NEUT;PL	N;FEM;PL
διαγράμματα	diagramas	διάγραμμα	diagrama	N;NOM;NEUT;PL	N;MASC;PL
απαγωγή	sequestro	απαγωγή	sequestro	N;NOM;FEM;SG	N;MASC;SG
απαγωγή	rapto	απαγωγή	rapto	N;NOM;FEM;SG	N;MASC;SG
απαγωγή	sequestro	απαγωγή	sequestro	N;NOM;FEM;SG	N;MASC;SG
απαγωγή	rapto	απαγωγή	rapto	N;NOM;FEM;SG	N;MASC;SG
απαγωγή	seqüestro	απαγωγή	seqüestro	N;NOM;FEM;SG	N;MASC;SG
απαγωγή	sequestro	απαγωγή	sequestro	N;NOM;FEM;SG	N;MASC;SG
ενεργοποίηση	ativação	ενεργοποίηση	ativação	N;ACC;FEM;SG	N;FEM;SG
ενεργοποίηση	activação	ενεργοποίηση	activação	N;ACC;FEM;SG	N;FEM;SG
μηχανικά	mecanicamente	μηχανικά	mecanicamente	ADV	ADV
διακριτικά	insígnias	διακριτικός	insígnia	N;NOM;NEUT;PL	N;FEM;PL
καμπύλες	curvas	καμπύλα	curva	N;NOM;FEM;PL	N;FEM;PL
καλλιεργούνται	cultivados	καλλιεργώ	cultivar	V;IPFV;IND;PL;3;PRS;FIN;PASS	V;MASC;PL;V.PTCP
ξίφος	sword	ξίφος	sword	N;NOM;NEUT;SG	N;MASC;SG
ξίφος	espada	ξίφος	espada	N;NOM;NEUT;SG	N;FEM;SG
αισθήσεις	sentidos	αίσθηση	sentido	N;NOM;FEM;PL	N;MASC;PL
έσωσε	salvou	σώνω	salvar	V;PFV;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
έσωσε	guardado	σώνω	guardar	V;PFV;IND;SG;3;PST;FIN;ACT	V;MASC;SG;V.PTCP
καινοτομία	inovação	καινοτομία	inovação	N;NOM;FEM;SG	N;FEM;SG
φορτία	envios	φορτία	envio	N;NOM;NEUT;PL	N;MASC;PL
φορτία	remessas	φορτία	remessa	N;NOM;NEUT;PL	N;FEM;PL
φορτία	carregamentos	φορτία	carregamento	N;NOM;NEUT;PL	N;MASC;PL
φορτία	cargas	φορτία	carga	N;NOM;NEUT;PL	N;FEM;PL
παράδεισο	heaven	παράδεισος	heaven	N;ACC;MASC;SG	N;MASC;SG
παράδεισο	paraíso	παράδεισος	paraíso	N;ACC;MASC;SG	N;MASC;SG
παράδεισο	céu	παράδεισος	céu	N;ACC;MASC;SG	N;MASC;SG
παράδεισο	paraiso	παράδεισος	paraiso	N;ACC;MASC;SG	N;MASC;SG
παράδεισο	paraíso	παράδεισος	paraíso	N;ACC;MASC;SG	N;MASC;SG
παράδεισο	paradise	παράδεισος	paradise	N;ACC;MASC;SG	N;MASC;SG
εκδηλώνεται	manifestando	εκδηλώνω	manifestar	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;V.MSDR
εκδηλώνεται	manifestada	εκδηλώνω	manifestar	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;FEM;SG;V.PTCP
εκδηλώνεται	manifestado	εκδηλώνω	manifestar	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;MASC;SG;V.PTCP
χωράφια	campos	χωράφιο	campo	N;NOM;NEUT;PL	N;MASC;PL
ντίζελ	diesel	ντίζελ	diesel	N	N;MASC;SG
ντίζελ	gasóleo	ντίζελ	gasóleo	N	N;MASC;SG
υπουργούς	ministros	υπουργός	ministro	N;ACC;MASC;PL	N;MASC;PL
ευγενία	eugenia	ευγενία	eugenia	N;NOM;FEM;SG	N;FEM;SG
κατηγορεί	acusa	κατηγορώ	acusar	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
διάσημοι	famosos	διάσημος	famoso	N;NOM;MASC;PL	N;MASC;PL
διάσημοι	celebridades	διάσημος	celebridade	N;NOM;MASC;PL	N;FEM;PL
διάσημοι	celebridades	διάσημος	celebridade	N;NOM;MASC;PL	N;FEM;PL
δαπάνη	despesa	δαπάνη	despesa	N;NOM;FEM;SG	N;FEM;SG
παρουσιαστής	apresentadora	παρουσιαστής	apresentador	N;NOM;MASC;SG	N;FEM;SG
παρουσιαστής	apresentador	παρουσιαστής	apresentador	N;NOM;MASC;SG	N;MASC;SG
παρουσιαστής	organizador	παρουσιαστής	organizador	N;NOM;MASC;SG	N;MASC;SG
παρουσιαστής	hospedeiro	παρουσιαστής	hospedeiro	N;NOM;MASC;SG	N;MASC;SG
παρουσιαστής	anfitrião	παρουσιαστής	anfitrião	N;NOM;MASC;SG	N;MASC;SG
παρουσιαστής	host	παρουσιαστής	host	N;NOM;MASC;SG	N;MASC;SG
παρουσιαστής	apresentador	παρουσιαστής	apresentador	N;NOM;MASC;SG	N;MASC;SG
παρουσιαστής	acolhimento	παρουσιαστής	acolhimento	N;NOM;MASC;SG	N;MASC;SG
εξάρτηση	dependência	εξάρτηση	dependência	N;ACC;FEM;SG	N;FEM;SG
εξάρτηση	dependência	εξάρτηση	dependência	N;ACC;FEM;SG	N;FEM;SG
κώδικες	códigos	κώδικας	código	N;NOM;MASC;PL	N;MASC;PL
κρατήρες	crateras	κρατήρας	cratera	N;NOM;FEM;PL	N;FEM;PL
διακριτικό	distintivo	διακριτικός	distintivo	N;NOM;NEUT;SG	N;MASC;SG
διακριτικό	token	διακριτικός	token	N;NOM;NEUT;SG	N;MASC;SG
λιμνών	lagos	λιμνό	lago	N;GEN;FEM;PL	N;MASC;PL
ύφεση	recessão	ύφεση	recessão	N;ACC;FEM;SG	N;FEM;SG
ύφεση	remissão	ύφεση	remissão	N;ACC;FEM;SG	N;FEM;SG
εξαφανιστεί	desaparecer	εξαφανίζω	desaparecer	V;PFV;NFIN;PASS	V;NFIN
εξαφανιστεί	desaparece	εξαφανίζω	desaparecer	V;PFV;NFIN;PASS	V;IND;SG;3;PRS;FIN
εξαφανιστεί	sumir	εξαφανίζω	sumir	V;PFV;NFIN;PASS	V;NFIN
εξαφανιστεί	desapareça	εξαφανίζω	desapareçar	V;PFV;NFIN;PASS	V;SBJV;SG;3;PRS;FIN
εύνοια	favor	εύνοια	favor	N;ACC;FEM;SG	N;MASC;SG
εύνοια	favor	εύνοια	favor	N;ACC;FEM;SG	N;MASC;SG
ανησυχίες	preocupações	ανησυχία	preocupação	N;NOM;FEM;PL	N;FEM;PL
ανησυχίες	inquietações	ανησυχία	inquietação	N;NOM;FEM;PL	N;FEM;PL
ανησυχίες	preocupações	ανησυχία	preocupação	N;NOM;FEM;PL	N;FEM;PL
εστιατόριο	restaurante	εστιατόριο	restaurante	N;NOM;NEUT;SG	N;MASC;SG
ιππότη	knight	ιππότης	knight	N;NOM;MASC;SG	N;MASC;SG
ιππότη	cavaleiro	ιππότης	cavaleiro	N;NOM;MASC;SG	N;MASC;SG
ιππότη	cavalo	ιππότης	cavalo	N;NOM;MASC;SG	N;MASC;SG
χαρακτηρίζουν	caracterizam	χαρακτηρίζω	caracterizar	V;IPFV;IND;PL;3;PRS;FIN;ACT	V;IND;PL;3;PRS;FIN
χαρακτηρίζουν	caracterizar	χαρακτηρίζω	caracterizar	V;IPFV;IND;PL;3;PRS;FIN;ACT	V;NFIN
χειρότερο	pior	κακός	mau	ADJ;NOM;CMPR;NEUT;SG	ADJ;MASC;SG
χειρότερο	pior	κακός	mau	ADJ;NOM;CMPR;NEUT;SG	ADJ;MASC;SG
βάθη	profundezas	βάθη	profundeza	N;NOM;NEUT;PL	N;FEM;PL
βάθη	profundidades	βάθη	profundidade	N;NOM;NEUT;PL	N;FEM;PL
ύλες	materiais	ύλος	material	N;NOM;FEM;PL	N;MASC;PL
οπίσθια	nádegas	οπίσθια	nádega	N;NOM;NEUT;PL	N;FEM;PL
οπίσθια	traseiros	οπίσθια	traseiro	N;NOM;NEUT;PL	N;MASC;PL
νουβέλα	romance	νουβέλα	romance	N;NOM;FEM;SG	N;MASC;SG
νουβέλα	novela	νουβέλα	novela	N;NOM;FEM;SG	N;FEM;SG
επιβεβαιώνει	confirma	επιβεβαιώνω	confirmar	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
ψηφία	algarismos	ψηφία	algarismo	N;NOM;NEUT;PL	N;MASC;PL
ψηφία	dígitos	ψηφία	dígito	N;NOM;NEUT;PL	N;MASC;PL
κάθειρξη	encarceramento	κάθειρξη	encarceramento	N;ACC;FEM;SG	N;MASC;SG
άουσβιτς	auschwitz	άουσβιτς	auschwitz	N;NOM;NEUT;SG	N;MASC;SG
ενδιάμεση	interino	ενδιάμεση	interino	N;NOM;FEM;SG	N;MASC;SG
ενδιάμεση	provisório	ενδιάμεση	provisório	N;NOM;FEM;SG	N;MASC;SG
ενδιάμεση	intermediária	ενδιάμεση	intermediária	N;NOM;FEM;SG	N;FEM;SG
ενδιάμεση	intermédio	ενδιάμεση	intermédio	N;NOM;FEM;SG	N;MASC;SG
φθόριο	flúor	φθόριο	flúor	N;NOM;NEUT;SG	N;MASC;SG
χείλος	lábio	χείλος	lábio	N;NOM;NEUT;SG	N;MASC;SG
χείλος	lip	χείλος	lip	N;NOM;NEUT;SG	N;MASC;SG
σκαρφάλωσε	subir	σκαρφαλώνω	subir	V;PFV;IND;SG;3;PST;FIN;ACT	V;NFIN
σκαρφάλωσε	escalar	σκαρφαλώνω	escalar	V;PFV;IND;SG;3;PST;FIN;ACT	V;NFIN
παραδοθεί	entregou	παραδίδω	entregar	V;PFV;NFIN;PASS	V;IND;SG;3;PST;FIN
παραδοθεί	entregue	παραδίδω	entregar	V;PFV;NFIN;PASS	V;MASC;SG;V.PTCP
παραδοθεί	entregues	παραδίδω	entregar	V;PFV;NFIN;PASS	V;MASC;PL;V.PTCP
περιγράφηκε	descreveu	περιγράφω	descrever	V;PFV;IND;SG;3;PST;FIN;PASS	V;IND;SG;3;PST;FIN
περιγράφηκε	descrita	περιγράφω	descrever	V;PFV;IND;SG;3;PST;FIN;PASS	V;FEM;SG;V.PTCP
περιγράφηκε	descrito	περιγράφω	descrever	V;PFV;IND;SG;3;PST;FIN;PASS	V;MASC;SG;V.PTCP
περιβάλλει	rodeia	περιβάλλω	rodear	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
ποιητικό	poético	ποιητικός	poético	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
απαγόρευσε	proibi	απαγορεύω	proibir	V;PFV;IND;SG;3;PST;FIN;ACT	V;NFIN
απαγόρευσε	proibiu	απαγορεύω	proibir	V;PFV;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
μαχαίρι	faca	μαχαίρι	facar	N;NOM;NEUT;SG	N;FEM;SG
συνήθειες	hábitos	συνήθεια	hábito	N;NOM;FEM;PL	N;MASC;PL
επενδύσεων	investimentos	επένδυση	investimento	N;GEN;FEM;PL	N;MASC;PL
τραγουδά	canta	τραγουδά	canta	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
προσδιορίζει	especifica	προσδιορίζω	especificar	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
