رده	classe	رده	classe	N;SG	N;FEM;SG
فیلمبرداری	tiro	فیلمبرداری	tiro	N;SG	N;MASC;SG
آورده	portato	آورد#آور	portare	V;SG;3;V.PTCP	V;MASC;SG;PST;V.PTCP
جایگزین	alternativo	جایگزین	alternativo	ADJ	ADJ;MASC;SG
جایگزین	alternativi	جایگزین	alternativo	ADJ	ADJ;MASC;PL
حفاظت	conservazione	حفاظت	conservazione	N;SG	N;FEM;SG
حفاظت	protezione	حفاظت	protezione	N;SG	N;FEM;SG
معادل	equivalenti	معادل	equivalente	ADJ	ADJ;PL
معادل	equivalente	معادل	equivalente	ADJ	ADJ;SG
بافت	tessuto	بافت	tessuto	N;SG	N;MASC;SG
بافت	consistenza	بافت	consistenza	N;SG	N;FEM;SG
بافت	trama	بافت	trama	N;SG	N;FEM;SG
بافت	tessitura	بافت	tessitura	N;SG	N;FEM;SG
بافت	texture	بافت	texture	N;SG	N;FEM;SG
مسائل	problemi	مسأله	problema	N;PL	N;MASC;PL
مسائل	questioni	مسأله	questione	N;PL	N;FEM;PL
بهبود	miglioramento	بهبود	miglioramento	N;SG	N;MASC;SG
بهبود	miglioramento	بهبود	miglioramento	N;SG	N;MASC;SG
کانزاس	kansas	کانزاس	kansas	N;SG	N;MASC
پنسیلوانیا	pennsylvania	None	pennsylvania	N;SG	N;FEM;SG
داکوتای	dakota	داکوتا	dakota	N;SG	N;MASC;SG
ایرانیان	iraniani	ایرانی	iraniano	N;PL	N;MASC;PL
ایرانیان	persiani	ایرانی	persiano	N;PL	N;MASC;PL
ایرانیان	persiani	ایرانی	persiano	N;PL	N;MASC;PL
ایرانیان	iraniani	ایرانی	iraniano	N;PL	N;MASC;PL
عبدالله	abdullah	عبدالله	abdullare	N;SG	N
عبدالله	abdulla	عبدالله	abdullare	N;SG	N;MASC
تک	single	تک	single	N;SG	N
ولایت	provincia	ولایت	provincia	N;SG	N;FEM;SG
ولایت	impotenza	ولایت	impotenza	N;SG	N;FEM;SG
گفتگو	conversazione	گفتگو	conversazione	N;SG	N;FEM;SG
رومانی	romania	رومانی	romania	N;SG	N;FEM;SG
استادان	masters	استاد	masters	N;PL	N;MASC
استادان	padroni	استاد	padrone	N;PL	N;MASC;PL
استادان	maestri	استاد	maestro	N;PL	N;MASC;PL
نهایی	finale	نهایی	finale	ADJ	ADJ;SG
نهایی	finali	نهایی	finale	ADJ	ADJ;PL
سومین	terzo	سومین	terzo	ADJ;RL	ADJ;MASC;SG
سومین	terza	سومین	terzo	ADJ;RL	ADJ;FEM;SG
کردستان	kurdistan	کردستان	kurdistan	N;SG	N;SG
فلزی	metal	فلزی	metal	N;SG	N
فلزی	metallo	فلزی	metallo	N;SG	N;MASC;SG
هنرهای	arti	هنر	arte	N;PL	N;FEM;PL
هنرهای	artt	هنر	artt	N;PL	N;MASC;PL
پرچم	flag	پرچم	flag	N;SG	N;MASC
پرچم	bandiera	پرچم	bandiera	N;SG	N;FEM;SG
سینمای	cinema	سینما	cinema	N;SG	N;MASC
کاخ	palazzo	کاخ	palazzo	N;SG	N;MASC;SG
کاخ	palazzo	کاخ	palazzo	N;SG	N;MASC;SG
صحنه	scena	صحنه	scena	N;SG	N;FEM;SG
صحنه	tappa	صحنه	tappa	N;SG	N;FEM;SG
صحنه	palcoscenico	صحنه	palcoscenico	N;SG	N;MASC;SG
صحنه	stage	صحنه	stage	N;SG	N;MASC
واکنش	reazione	واکنش	reazione	N;SG	N;FEM;SG
واکنش	riflesso	واکنش	riflesso	N;SG	N;MASC;SG
واکنش	risposta	واکنش	risposta	N;SG	N;FEM;SG
عوامل	fattori	عامل	fattore	N;PL	N;MASC;PL
ورودی	input	ورودی	input	N;SG	N;MASC
ورودی	immissione	ورودی	immissione	N;SG	N;FEM;SG
ورودی	ingresso	ورودی	ingresso	N;SG	N;MASC;SG
ورودی	entrata	ورودی	entrata	N;SG	N;FEM;SG
ورودی	ingresso	ورودی	ingresso	N;SG	N;MASC;SG
ورودی	entrata	ورودی	entrata	N;SG	N;FEM;SG
روشن	leggero	روشن	leggero	ADJ	ADJ;MASC;SG
روشن	leggeri	روشن	leggero	ADJ	ADJ;MASC;PL
روشن	leggera	روشن	leggero	ADJ	ADJ;FEM;SG
روشن	limpida	روشن	limpida	ADJ	ADJ;FEM;SG
روشن	chiara	روشن	chiaro	ADJ	ADJ;FEM;SG
روشن	chiaro	روشن	chiaro	ADJ	ADJ;MASC;SG
رسیدگی	considerazione	رسیدگی	considerazione	N;SG	N;FEM;SG
صورتی	pink	صورت	pink	N;SG	N
صورتی	rosa	صورت	rosa	N;SG	N;FEM;SG
اجرایی	esecutivi	اجرایی	esecutivo	ADJ	ADJ;MASC;PL
اجرایی	esecutivo	اجرایی	esecutivo	ADJ	ADJ;MASC;SG
پست	post	پست	post	N;SG	N
پست	inviato	پست	inviato	N;SG	N;MASC;SG
امی	amy	امی	amy	N;SG	N;FEM;SG
عملکرد	performance	عملکرد	performance	N;SG	N;FEM
عملکرد	prestazione	عملکرد	prestazione	N;SG	N;FEM;SG
بشر	umanità	بشر	umanità	N;SG	N;FEM
بشر	human	بشر	human	N;SG	N
مدار	orbita	مدار	orbita	N;SG	N;FEM;SG
مدار	circuito	مدار	circuito	N;SG	N;MASC;SG
نگهداری	mantenimento	نگهداری	mantenimento	N;SG	N;MASC;SG
نگهداری	manutenzione	نگهداری	manutenzione	N;SG	N;FEM;SG
بهره	interesse	بهره	interesse	N;SG	N;MASC;SG
باب	bab	باب	bab	N;SG	N;MASC;SG
گرمی	calore	گرمی	calore	N;SG	N;MASC;SG
گرمی	grammy	گرمی	grammy	N;SG	N;MASC
رفتار	comportamento	رفتار	comportamento	N;SG	N;MASC;SG
رفتار	recitazione	رفتار	recitazione	N;SG	N;FEM;SG
رفتار	comportamento	رفتار	comportamento	N;SG	N;MASC;SG
فرمول	formula	None	formula	N;SG	N;FEM;SG
نوری	nuri	نوری	nuro	N;SG	N;MASC
نوری	light	نوری	light	N;SG	N
نوری	luce	نوری	luce	N;SG	N;FEM;SG
نوری	ottico	نوری	ottico	N;SG	N;MASC;SG
نوری	ottica	نوری	ottica	N;SG	N;FEM;SG
زیبا	belli	زیبا	bello	ADJ	ADJ;MASC;PL
زیبا	bella	زیبا	bello	ADJ	ADJ;FEM;SG
دانشجویان	studenti	دانشجو	studente	N;PL	N;MASC;PL
مربیان	intrattenitori	مربی	intrattenitore	N;PL	N;MASC;PL
مربیان	animatori	مربی	animatore	N;PL	N;MASC;PL
محور	asse	محور	assa	N;SG	N;MASC;SG
محور	assale	محور	assale	N;SG	N;MASC;SG
محور	asse	محور	assa	N;SG	N;MASC;SG
مخالفت	dissenso	مخالفت	dissenso	N;SG	N;MASC;SG
مخالفت	opposizione	مخالفت	opposizione	N;SG	N;FEM;SG
مسلمانان	musulmani	مسلمان	musulmano	N;PL	N;MASC;PL
مسلمانان	mussulmani	مسلمان	mussulmano	N;PL	N;MASC;PL
مسلمانان	musulmani	مسلمان	musulmano	N;PL	N;MASC;PL
گورستان	cimitero	گورستان	cimitero	N;SG	N;MASC;SG
آهن	iron	آهن	iron	N;SG	N
آهن	ferro	آهن	ferro	N;SG	N;MASC;SG
مقایسه	raffronto	مقایسه	raffronto	N;SG	N;MASC;SG
مقایسه	paragone	مقایسه	paragone	N;SG	N;MASC;SG
مقایسه	confronto	مقایسه	confronto	N;SG	N;MASC;SG
مقایسه	comparazione	مقایسه	comparazione	N;SG	N;FEM;SG
ابزار	strumento	ابزار	strumento	N;SG	N;MASC;SG
ابزار	attrezzo	ابزار	attrezzo	N;SG	N;MASC;SG
ابزار	utensile	ابزار	utensile	N;SG	N;MASC;SG
مهاجرت	colonizzazione	مهاجرت	colonizzazione	N;SG	N;FEM;SG
مهاجرت	immigrazione	مهاجرت	immigrazione	N;SG	N;FEM;SG
مهاجرت	migrazione	مهاجرت	migrazione	N;SG	N;FEM;SG
اشعار	inni	شعر	inni	N;PL	N;MASC;PL
مقاومت	resistenza	مقاومت	resistenza	N;SG	N;FEM;SG
سینمایی	cinematografico	سینمایی	cinematografico	ADJ	ADJ;MASC;SG
بیمارستان	ospedale	بیمارستان	ospedale	N;SG	N;MASC;SG
پا	foot	پا	foot	N;SG	N;MASC
پا	piede	پا	piede	N;SG	N;MASC;SG
پا	gamba	پا	gamba	N;SG	N;FEM;SG
اصول	assiomi	اصل	assiome	N;PL	N;MASC;PL
اصول	principi	اصل	principio	N;PL	N;MASC;PL
مجموع	sum	مجموع	sum	N;SG	N;MASC;SG
مجموع	somma	مجموع	somma	N;SG	N;FEM;SG
تفاوت	diff	تفاوت	diff	N;SG	N;MASC
تفاوت	differenza	تفاوت	differenza	N;SG	N;FEM;SG
دانمارک	danimarca	دانمارک	danimarco	N;SG	N;FEM;SG
نوشتن	scrittura	نوشتن	scrittura	N;SG	N;FEM;SG
اختلاف	disaccordo	اختلاف	disaccordo	N;SG	N;MASC;SG
اختلاف	dissenso	اختلاف	dissenso	N;SG	N;MASC;SG
اختلاف	disaccordo	اختلاف	disaccordo	N;SG	N;MASC;SG
هشت	otto	هشت	otto	NUM	NUM
شهردار	sindaco	شهردار	sindaco	N;SG	N;MASC;SG
نوبل	noble	نوبل	nobla	N;SG	N;FEM;SG
نوبل	nobel	نوبل	nobel	N;SG	N;MASC;SG
بسکتبال	pallacanestro	بسکتبال	pallacanestro	N;SG	N;FEM
بسکتبال	basket	بسکتبال	basket	N;SG	N;MASC;SG
سامانه	sistema	سامانه	sistema	N;SG	N;MASC;SG
هدایت	guida	هدایت	guida	N;SG	N;FEM;SG
تخیلی	fantascienza	تخیل	fantascienza	N;SG	N;FEM;SG
تخیلی	fiction	تخیل	fiction	N;SG	N;FEM
تخیلی	finzione	تخیل	finzione	N;SG	N;FEM;SG
تخیلی	narrativa	تخیل	narrativa	N;SG	N;FEM;SG
پیام	messaggio	پیام	messaggio	N;SG	N;MASC;SG
فردی	freddie	فرد	freddia	N;SG	N
فردی	freddy	فرد	freddy	N;SG	N
گیتار	guitar	گیتار	guitare	N;SG	N;MASC
گیتار	chitarra	گیتار	chitarra	N;SG	N;FEM;SG
پلیس	polizia	پلیس	polizia	N;SG	N;FEM;SG
پلیس	police	پلیس	police	N;SG	N
مفهوم	concept	مفهوم	concept	N;SG	N;MASC
مفهوم	nozione	مفهوم	nozione	N;SG	N;FEM;SG
مفهوم	concetto	مفهوم	concetto	N;SG	N;MASC;SG
خطی	manoscritto	خطی	manoscritto	N;SG	N;MASC;SG
خوانده	leggere	خواند#خوان	leggere	V;SG;3;V.PTCP	V;NFIN
بنده	servitore	بنده	servitore	N;SG	N;MASC;SG
بنده	servo	بنده	servo	N;SG	N;MASC;SG
بنده	servitù	بنده	servitù	N;SG	N;FEM
بنده	schiavo	بنده	schiavo	N;SG	N;MASC;SG
بنده	schiava	بنده	schiavare	N;SG	N;FEM;SG
کمیته	comitato	کمیته	comitato	N;SG	N;MASC;SG
ژان	jean	ژان	jean	N;SG	N;MASC;SG
ژان	giovanna	ژان	giovanna	N;SG	N;FEM;SG
ژان	joan	ژان	joan	N;SG	N;SG
ژان	giovanna	ژان	giovanna	N;SG	N;FEM;SG
ژان	jeanne	ژان	jeanne	N;SG	N;FEM;SG
اسماعیل	ismail	اسماعیل	ismail	N;SG	N;MASC
اسماعیل	ismaele	اسماعیل	ismaele	N;SG	N;SG
اسماعیل	ismael	اسماعیل	ismael	N;SG	N;MASC;SG
تنظیم	adeguamento	تنظیم	adeguamento	N;SG	N;MASC;SG
تنظیم	regolazione	تنظیم	regolazione	N;SG	N;FEM;SG
تنظیم	aggiustamento	تنظیم	aggiustamento	N;SG	N;MASC;SG
تنظیم	imposta	تنظیم	imposta	N;SG	N;FEM;SG
تنظیم	set	تنظیم	set	N;SG	N;MASC
تنظیم	impostazione	تنظیم	impostazione	N;SG	N;FEM;SG
خلاصه	sintesi	خلاصه	sintesi	N;SG	N;FEM
خلاصه	riepilogo	خلاصه	riepilogo	N;SG	N;MASC;SG
ساکن	occupante	ساکن	occupare	N;SG	N;SG
دیوان	diwan	دیوان	diwan	N;SG	N
گسترده	espanso	گسترده	espanso	ADJ	ADJ;MASC;SG
گسترده	estesa	گسترده	esteso	ADJ	ADJ;FEM;SG
گسترده	esteso	گسترده	esteso	ADJ	ADJ;MASC;SG
الکتریکی	electric	الکتریکی	electric	N;SG	N;MASC
رایانه	computer	رایانه	computer	N;SG	N;MASC
رایانه	computer	رایانه	computer	N;SG	N;MASC
رایانه	informatica	رایانه	informatica	N;SG	N;FEM;SG
عبور	transito	عبور	transito	N;SG	N;MASC;SG
عبور	croce	عبور	croce	N;SG	N;FEM;SG
عبور	cross	عبور	cross	N;SG	N;MASC
عبور	passo	عبور	passo	N;SG	N;MASC;SG
عبور	pass	عبور	pass	N;SG	N;MASC
ششم	sesto	ششم	sesto	ADJ	ADJ;MASC;SG
ششم	sesta	ششم	sesto	ADJ	ADJ;FEM;SG
هنرمند	artista	هنرمند	artista	N;SG	N;SG
گوناگون	varie	گوناگون	vario	ADJ	ADJ;FEM;PL
گوناگون	vari	گوناگون	vario	ADJ	ADJ;MASC;PL
مدرن	modern	مدرن	modern	N;SG	N
مدرن	modernità	مدرن	modernità	N;SG	N;FEM
ماشین	macchina	ماشین	macchina	N;SG	N;FEM;SG
ماشین	auto	ماشین	auto	N;SG	N;FEM
ماشین	macchina	ماشین	macchina	N;SG	N;FEM;SG
ماشین	automobile	ماشین	automobile	N;SG	N;FEM;SG
ماشین	veicolo	ماشین	veicolo	N;SG	N;MASC;SG
گلدن	golden	گلدن	golden	N;SG	N;MASC;SG
شیر	lion	شیر	lion	N;SG	N
شیر	leone	شیر	leone	N;SG	N;MASC;SG
شیر	milk	شیر	milk	N;SG	N;MASC
شیر	latte	شیر	latte	N;SG	N;MASC;SG
آذر	azar	آذر	azare	N;SG	N;MASC;SG
سخن	word	سخن	word	N;SG	N
سخن	parola	سخن	parola	N;SG	N;FEM;SG
نقد	critica	نقد	critica	N;SG	N;FEM;SG
نقد	contante	نقد	contante	N;SG	N;MASC;SG
نقد	cash	نقد	cash	N;SG	N
محافظت	protezione	محافظت	protezione	N;SG	N;FEM;SG
تنیس	tennis	تنیس	tennis	N;SG	N;MASC;SG
بهار	molla	بهار	molla	N;SG	N;FEM;SG
بهار	primavera	بهار	primavera	N;SG	N;FEM;SG
بهار	bahar	بهار	bahare	N;SG	N;SG
حکم	giudizio	حکم	giudizio	N;SG	N;MASC;SG
حکم	sentenza	حکم	sentenza	N;SG	N;FEM;SG
حکم	giudizio	حکم	giudizio	N;SG	N;MASC;SG
حکم	frase	حکم	frase	N;SG	N;FEM;SG
حکم	condanna	حکم	condanna	N;SG	N;FEM;SG
حکم	sentenza	حکم	sentenza	N;SG	N;FEM;SG
قصد	intenzione	قصد	intenzione	N;SG	N;FEM;SG
قصد	intenzione	قصد	intenzione	N;SG	N;FEM;SG
قصد	intento	قصد	intento	N;SG	N;MASC;SG
هوای	huai	هوا	huaio	N;SG	N;MASC;SG
ماهی	pesce	ماهی	pesce	N;SG	N;MASC;SG
رم	roma	رم	roma	N;SG	N;FEM;SG
رم	ram	رم	ram	N;SG	N;MASC
رم	ariete	رم	arieto	N;SG	N;FEM;SG
رایج	common	رایج	common	N;SG	N
کبک	partridge	کبک	partridgia	N;SG	N
کبک	québec	کبک	québec	N;SG	N;MASC;SG
مستند	documentario	مستند	documentario	N;SG	N;MASC;SG
مهاجر	immigrato	مهاجر	immigrato	N;SG	N;MASC;SG
فرهنگستان	accademia	فرهنگست	accademia	N;SG	N;FEM;SG
فرهنگستان	academy	فرهنگست	academy	N;SG	N;MASC
جایگاه	residenza	جایگاه	residenza	N;SG	N;FEM;SG
جایگاه	resort	جایگاه	resort	N;SG	N;MASC
خطوط	linee	خط	linea	N;PL	N;FEM;PL
خطوط	righe	خط	riga	N;PL	N;FEM;PL
سالهای	anni	سال	anno	N;PL	N;MASC;PL
زمینی	ground	زمینی	ground	N;SG	N
نژاد	razza	نژاد	razza	N;SG	N;FEM;SG
نژاد	regata	نژاد	regare	N;SG	N;FEM;SG
نژاد	razza	نژاد	razza	N;SG	N;FEM;SG
نژاد	corsa	نژاد	corsa	N;SG	N;FEM;SG
نژاد	gara	نژاد	gara	N;SG	N;FEM;SG
نژاد	stirpe	نژاد	stirpe	N;SG	N;FEM;SG
نژاد	discendenza	نژاد	discendenza	N;SG	N;FEM;SG
خمینی	khomeini	خمینی	khomeini	N;SG	N;MASC
اروپای	europa	اروپا	europa	N;SG	N;FEM;SG
خاندان	clan	خاندان	clan	N;SG	N;MASC
طولانی	lungo	طولانی	lungo	ADJ	ADJ;MASC;SG
طولانی	lunghe	طولانی	lungo	ADJ	ADJ;FEM;PL
طولانی	lunga	طولانی	lungo	ADJ	ADJ;FEM;SG
طولانی	lunghi	طولانی	lungo	ADJ	ADJ;MASC;PL
ریشه	root	ریشه	root	N;SG	N;MASC
ریشه	radice	ریشه	radice	N;SG	N;FEM;SG
مریلند	maryland	مریلند	maryland	N;SG	N;MASC
سرد	cold	سرد	cold	N;SG	N
سرد	raffreddore	سرد	raffreddore	N;SG	N;MASC;SG
تحقیق	investigazione	تحقیق	investigazione	N;SG	N;FEM;SG
تحقیق	indagine	تحقیق	indagine	N;SG	N;FEM;SG
تحقیق	inchiesta	تحقیق	inchiesta	N;SG	N;FEM;SG
تحقیق	richiesta	تحقیق	richiesta	N;SG	N;FEM;SG
تحقیق	ricerca	تحقیق	ricerca	N;SG	N;FEM;SG
ریچارد	riccardo	ریچارد	riccardo	N;SG	N;MASC;SG
تنسی	tennessee	None	tennesse	N;SG	N;FEM;SG
اکلاهما	oklahoma	اکلاهما	oklahoma	N;SG	N;MASC
جنگی	guerra	جنگی	guerra	N;SG	N;FEM;SG
متوسط	medio	متوسط	medio	ADJ	ADJ;MASC;SG
متوسط	medio	متوسط	medio	ADJ	ADJ;MASC;SG
دادگاه	corte	دادگاه	corte	N;SG	N;FEM;SG
محسن	mohsen	محسن	mohsen	N;SG	N;MASC
کنتاکی	kentucky	کنتاکی	kentucky	N;SG	N;MASC
سزار	cesare	سزار	cesare	N;SG	N;MASC;SG
سزار	cesar	سزار	cesare	N;SG	N;FEM;SG
سزار	césar	سزار	césare	N;SG	N;SG
سزار	cesare	سزار	cesare	N;SG	N;MASC;SG
سزار	caesar	سزار	caesare	N;SG	N;MASC;SG
یمن	yemen	یمن	yemen	N;SG	N;MASC
حاج	haj	حاج	avere	N;SG	N
حاج	hajj	حاج	hajj	N;SG	N;MASC
شناسایی	identificazione	شناسایی	identificazione	N;SG	N;FEM;SG
قطر	qatar	قطر	qatare	N;SG	N;MASC
بند	band	بند	band	N;SG	N;FEM
بند	banda	بند	banda	N;SG	N;FEM;SG
بند	paragrafo	بند	paragrafo	N;SG	N;MASC;SG
ستارگان	stelle	None	stella	N;PL	N;FEM;PL
درختان	alberi	درخت	albero	N;PL	N;MASC;PL
نتایج	risultati	نتیجه	risultato	N;PL	N;MASC;PL
ادغام	fusione	None	fusione	N;SG	N;FEM;SG
ادغام	unione	None	unione	N;SG	N;FEM;SG
ادغام	fusione	None	fusione	N;SG	N;FEM;SG
ادغام	fusione	None	fusione	N;SG	N;FEM;SG
جذب	assorbimento	جذب	assorbimento	N;SG	N;MASC;SG
جذب	attrazione	جذب	attrazione	N;SG	N;FEM;SG
لباس	abbigliamento	لباس	abbigliamento	N;SG	N;MASC;SG
لباس	vestito	لباس	vestire	N;SG	N;MASC;SG
لباس	abito	لباس	abitare	N;SG	N;MASC;SG
لباس	abbigliamento	لباس	abbigliamento	N;SG	N;MASC;SG
ترکی	tacchino	ترکی	tacchino	N;SG	N;MASC;SG
ترکی	turchia	ترکی	turchia	N;SG	N;FEM;SG
ترکی	turki	ترکی	turko	N;SG	N
سلام	hello	None	hello	N;SG	N;MASC
سلام	pace	None	pace	N;SG	N;FEM;SG
سلام	peace	None	peace	N;SG	N;MASC
تحلیل	analisi	تحلیل	analisi	N;SG	N;FEM
سعید	saeed	سعید	saeed	N;SG	N;MASC
ریاضی	matematica	ریاضی	matematica	N;SG	N;FEM;SG
ریاضی	matematica	ریاضی	matematica	N;SG	N;FEM;SG
ریاضی	matematica	ریاضی	matematica	N;SG	N;FEM;SG
همچنان	ancora	همچنان	ancora	ADV	ADV
تاریخچه	storia	تاریخچه	storia	N;SG	N;FEM;SG
نوشتار	documento	نوشتار	documento	N;SG	N;MASC;SG
نقره	argento	نقره	argento	N;SG	N;MASC;SG
نقره	silver	نقره	silvere	N;SG	N
آواز	sang	آواز	sang	N;SG	N;SG
آواز	canto	آواز	canto	N;SG	N;MASC;SG
آواز	canto	آواز	canto	N;SG	N;MASC;SG
آواز	canzone	آواز	canzone	N;SG	N;FEM;SG
آواز	song	آواز	song	N;SG	N
گلوب	globo	گلوب	globo	N;SG	N;MASC;SG
گلوب	globe	گلوب	globa	N;SG	N;MASC
نظرات	opinioni	نظر	opinione	N;PL	N;FEM;PL
نظرات	pareri	نظر	parere	N;PL	N;MASC;PL
نظرات	osservazioni	نظر	osservazione	N;PL	N;FEM;PL
نظرات	commenti	نظر	commento	N;PL	N;MASC;PL
مرز	confine	مرز	confine	N;SG	N;MASC;SG
مرز	border	مرز	bordere	N;SG	N
مرز	frontiera	مرز	frontiera	N;SG	N;FEM;SG
مرز	confine	مرز	confine	N;SG	N;MASC;SG
رویدادهای	manifestazioni	رویداد	manifestazione	N;PL	N;FEM;PL
رویدادهای	eventi	رویداد	evento	N;PL	N;MASC;PL
روستاها	borghi	روستا	borgo	N;PL	N;MASC;PL
روستاها	villaggi	روستا	villaggio	N;PL	N;MASC;PL
فدرال	federal	فدرال	federal	N;SG	N;FEM;SG
گیاه	pianta	گیاه	pianta	N;SG	N;FEM;SG
فرزندان	sons	فرزند	sons	N;PL	N;MASC
فرزندان	figli	فرزند	figlio	N;PL	N;MASC;PL
فرزندان	bimbi	فرزند	bimbo	N;PL	N;MASC;PL
فرزندان	figli	فرزند	figlio	N;PL	N;MASC;PL
فرزندان	bambini	فرزند	bambino	N;PL	N;MASC;PL
تدریس	didattica	تدریس	didattico	N;SG	N;FEM;SG
تدریس	insegnamento	تدریس	insegnamento	N;SG	N;MASC;SG
امپراتور	imperatore	امپراتور	imperatore	N;SG	N;MASC;SG
نویسندگی	scrittura	نویسندگی	scrittura	N;SG	N;FEM;SG
حاکم	righello	حاکم	righello	N;SG	N;MASC;SG
حاکم	governatore	حاکم	governatore	N;SG	N;MASC;SG
بندر	harbor	بندر	harbor	N;SG	N;MASC;SG
بندر	bender	بندر	bendere	N;SG	N;MASC
بندر	porto	بندر	porto	N;SG	N;MASC;SG
بندر	port	بندر	port	N;SG	N;MASC
بندر	bandar	بندر	bandare	N;SG	N
اینترنتی	internet	اینترنتی	internet	N;SG	N
جو	joe	جو	joe	N;SG	N;MASC
هزینه	costo	هزینه	costo	N;SG	N;MASC;SG
هزینه	spesa	هزینه	spesa	N;SG	N;FEM;SG
آرکانزاس	arkansas	آرکانزاس	arkansas	N;SG	N;MASC;SG
همزمان	simultaneamente	همزمان	simultaneamente	ADV	ADV
همزمان	contemporaneamente	همزمان	contemporaneamente	ADV	ADV
اتاق	camera	None	camera	N;SG	N;FEM;SG
اتاق	stanza	None	stanza	N;SG	N;FEM;SG
نسل	generation	نسل	generation	N;SG	N;MASC
نسل	generazione	نسل	generazione	N;SG	N;FEM;SG
نسل	seme	نسل	seme	N;SG	N;MASC;SG
طبقه	pavimento	طبقه	pavimento	N;SG	N;MASC;SG
روند	trend	روند	trend	N;SG	N;MASC
روند	tendenza	روند	tendenza	N;SG	N;FEM;SG
روند	process	روند	process	N;SG	N
روند	processo	روند	processo	N;SG	N;MASC;SG
روند	procedura	روند	procedura	N;SG	N;FEM;SG
روند	procedimento	روند	procedimento	N;SG	N;MASC;SG
شیوه	mla	شیوه	mla	N;SG	N;MASC
قیمت	prezzo	قیمت	prezzo	N;SG	N;MASC;SG
ضبط	registrazione	None	registrazione	N;SG	N;FEM;SG
ضبط	record	None	record	N;SG	N;MASC
هفتم	vii	هفتم	vii	ADJ	ADJ;SG
هفتم	settima	هفتم	settimo	ADJ	ADJ;FEM;SG
هفتم	settimo	هفتم	settimo	ADJ	ADJ;MASC;SG
قابلیت	capacità	قابلیت	capacità	N;SG	N;FEM
قابلیت	abilità	قابلیت	abilità	N;SG	N;FEM
قابلیت	capacità	قابلیت	capacità	N;SG	N;FEM
صلح	pace	صلح	pace	N;SG	N;FEM;SG
صلح	peace	صلح	peace	N;SG	N;MASC
سلسله	dinastia	سلسله	dinastia	N;SG	N;FEM;SG
نیازمند	bisognosa	نیازمند	bisognosa	ADJ	ADJ;FEM;SG
نیازمند	bisognoso	نیازمند	bisognoso	ADJ	ADJ;MASC;SG
نیازمند	bisognosi	نیازمند	bisognosi	ADJ	ADJ;MASC;PL
اعداد	numeri	اعداد	numero	N;PL	N;MASC;PL
صفوی	ism	صفوی	ism	N;SG	N;MASC
توانایی	abilità	توانایی	abilità	N;SG	N;FEM
توانایی	capacità	توانایی	capacità	N;SG	N;FEM
ویندوز	windows	ویندوز	windows	N;SG	N;MASC
اورگن	oregon	اورگن	oregon	N;SG	N;MASC;SG
نصب	installazione	نصب	installazione	N;SG	N;FEM;SG
نصب	installazione	نصب	installazione	N;SG	N;FEM;SG
نصب	installazione	نصب	installazione	N;SG	N;FEM;SG
هندی	indian	هندی	indian	N;SG	N
هندی	hindi	هندی	hinde	N;SG	N;MASC
موج	onda	موج	onda	N;SG	N;FEM;SG
موج	wave	موج	wave	N;SG	N
نوشت	scrivere	نوشت#نویس	scrivere	V;SG;3;PST	V;NFIN
قلمرو	territorio	قلمرو	territorio	N;SG	N;MASC;SG
قلمرو	reame	قلمرو	reame	N;SG	N;MASC;SG
کشیده	trascinata	کشید#کش	trascinare	V;SG;3;V.PTCP	V;FEM;SG;PST;V.PTCP
کشیده	trascinato	کشید#کش	trascinare	V;SG;3;V.PTCP	V;MASC;SG;PST;V.PTCP
آبشار	cascata	آبشار	cascata	N;SG	N;FEM;SG
ویسکانسین	wisconsin	ویسکانسین	wisconsin	N;SG	N;MASC
تالار	padiglione	تالار	padiglione	N;SG	N;MASC;SG
تالار	hall	تالار	hall	N;SG	N;MASC
مذهب	religione	مذهب	religione	N;SG	N;FEM;SG
باور	bauer	باور	bauer	N;SG	N;MASC
نظارت	monitoraggio	نظارت	monitoraggio	N;SG	N;MASC;SG
نظارت	monitor	نظارت	monitor	N;SG	N;MASC;SG
نظارت	vigilanza	نظارت	vigilanza	N;SG	N;FEM;SG
نظارت	supervisione	نظارت	supervisione	N;SG	N;FEM;SG
نظارت	sorveglianza	نظارت	sorveglianza	N;SG	N;FEM;SG
آسیب	danno	آسیب	danno	N;SG	N;MASC;SG
آسیب	danneggiamento	آسیب	danneggiamento	N;SG	N;MASC;SG
