per	pre	per	pre	ADP	ADP;ACC
eletto	voliť	eleggere	voliť	V;MASC;SG;PST;V.PTCP	V;IPFV;POS;NFIN
eletto	zvoliť	eleggere	zvoliť	V;MASC;SG;PST;V.PTCP	V;PFV;POS;NFIN
soldati	vojaci	soldato	vojaci	N;MASC;PL	N;ANIM;NOM;MASC;PL
soldati	vojakov	soldato	vojak	N;MASC;PL	N;ANIM;ACC;MASC;PL
king	kráľ	king	kráľ	N;MASC	N;ANIM;NOM;MASC;SG
king	kráľa	king	kráľ	N;MASC	N;ANIM;ACC;MASC;SG
king	král	king	král	N;MASC	N;ANIM;NOM;MASC;SG
federazione	federácia	federazione	federácia	N;FEM;SG	N;NOM;FEM;SG
passaggio	priechod	passaggio	priechod	N;MASC;SG	N;INAN;NOM;MASC;SG
passaggio	pasáž	passaggio	pasáž	N;MASC;SG	N;NOM;FEM;SG
perchè	prečo	perché	prečo	ADV	ADV
off	vypnuté	off	vypnutý	ADJ;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
ragazzo	chlapček	ragazzo	chlapček	N;MASC;SG	N;ANIM;NOM;MASC;SG
ragazzo	chalan	ragazzo	chalan	N;MASC;SG	N;ANIM;NOM;MASC;SG
ragazzo	chlapec	ragazzo	chlapec	N;MASC;SG	N;ANIM;NOM;MASC;SG
ragazzo	decko	ragazzo	decko	N;MASC;SG	N;NOM;NEUT;SG
ragazzo	dieťa	ragazzo	dieťa	N;MASC;SG	N;NOM;NEUT;SG
ottenuto	získala	ottenere	získať	V;MASC;SG;PST;V.PTCP	V;PFV;FEM;SG;POS;PST;V.PTCP
male	blbo	male	blbo	ADV	ADV
confronti	porovnávania	confronto	porovnávanie	N;MASC;PL	N;NOM;NEUT;PL
confronti	porovnania	confronto	porovnanie	N;MASC;PL	N;NOM;NEUT;PL
carattere	písmo	carattere	písmo	N;MASC;SG	N;NOM;NEUT;SG
carattere	font	carattere	font	N;MASC;SG	N;INAN;NOM;MASC;SG
carattere	znak	carattere	znak	N;MASC;SG	N;INAN;NOM;MASC;SG
carattere	postava	carattere	postava	N;MASC;SG	N;NOM;FEM;SG
carattere	charakter	carattere	charakter	N;MASC;SG	N;INAN;NOM;MASC;SG
carattere	postavu	carattere	postava	N;MASC;SG	N;ACC;FEM;SG
bottom	dne	bottom	deň	N	N;NOM;NEUT;SG
bottom	dno	bottom	dno	N	N;NOM;NEUT;SG
bottom	spodok	bottom	spodok	N	N;INAN;NOM;MASC;SG
monaco	monk	monaco	monk	N;MASC;SG	N;ANIM;NOM;MASC;SG
monaco	mních	monaco	mní	N;MASC;SG	N;ANIM;NOM;MASC;SG
monaco	monaco	monaco	monaco	N;MASC;SG	N;INAN;NOM;MASC;SG
rappresenta	zastupuje	rappresentare	zastupovať	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN
rappresenta	predstavuje	rappresentare	predstavovať	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN
rappresenta	reprezentuje	rappresentare	reprezentovať	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN
nomination	nominácie	nomination	nominácia	N;FEM;PL	N;NOM;FEM;PL
operazione	fungovanie	operazione	fungovanie	N;FEM;SG	N;NOM;NEUT;SG
operazione	operácia	operazione	operácia	N;FEM;SG	N;NOM;FEM;SG
operazione	prevádzka	operazione	prevádzka	N;FEM;SG	N;NOM;FEM;SG
ucciso	zabil	uccidere	zabiť	V;MASC;SG;PST;V.PTCP	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
ucciso	zabila	uccidere	zabiť	V;MASC;SG;PST;V.PTCP	V;PFV;FEM;SG;POS;PST;V.PTCP
sorella	sestra	sorella	sestra	N;FEM;SG	N;NOM;FEM;SG
sorella	sestrička	sorella	sestrička	N;FEM;SG	N;NOM;FEM;SG
aree	plochy	area	plocha	N;FEM;PL	N;NOM;FEM;PL
aree	oblasti	area	oblasť	N;FEM;PL	N;NOM;FEM;PL
vincitore	víťaza	vincitore	víťaz	N;MASC;SG	N;ANIM;ACC;MASC;SG
vincitore	výherca	vincitore	výherca	N;MASC;SG	N;ANIM;NOM;MASC;SG
vincitore	víťaz	vincitore	víťaz	N;MASC;SG	N;ANIM;NOM;MASC;SG
raccoglie	zhromažďuje	raccogliere	zhromažďovať	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN
raccoglie	zbiera	raccogliere	zbiera	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN
raccoglie	zhromažďuje	raccogliere	zhromažďovať	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN
raccoglie	zhromaždí	raccogliere	zhromaždiť	V;IND;SG;3;PRS;FIN	V;PFV;IND;SG;3;POS;PRS;FIN
permette	dovoľuje	permettere	dovoľovať	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN
permette	umožňuje	permettere	umožňovať	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN
permette	povoľuje	permettere	povoľovať	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN
sicurezza	ochranka	sicurezza	ochranka	N;FEM;SG	N;NOM;FEM;SG
sicurezza	bezpečnosť	sicurezza	bezpečnosť	N;FEM;SG	N;NOM;FEM;SG
sicurezza	zabezpečenie	sicurezza	zabezpečenie	N;FEM;SG	N;NOM;NEUT;SG
sicurezza	bezpečie	sicurezza	bezpečie	N;FEM;SG	N;NOM;NEUT;SG
sicurezza	bezpečnosť	sicurezza	bezpečnosť	N;FEM;SG	N;NOM;FEM;SG
giornata	deň	giornata	deň	N;FEM;SG	N;INAN;NOM;MASC;SG
giornata	dňa	giornata	deň	N;FEM;SG	N;INAN;GEN;MASC;SG
passo	step	passo	step	N;MASC;SG	N;INAN;NOM;MASC;SG
passo	krok	passo	krok	N;MASC;SG	N;INAN;NOM;MASC;SG
passo	passo	passo	passo	N;MASC;SG	N;INAN;NOM;MASC;SG
biblioteca	knižnica	biblioteca	knižnica	N;FEM;SG	N;NOM;FEM;SG
biblioteca	knižnici	biblioteca	knižnica	N;FEM;SG	N;DAT;FEM;SG
biblioteca	knižnicu	biblioteca	knižnica	N;FEM;SG	N;ACC;FEM;SG
brasile	brazíliu	brasile	brazília	N;MASC;SG	N;ACC;FEM;SG
brasile	brazília	brasile	brazíliť	N;MASC;SG	N;NOM;FEM;SG
posti	reštaurácie	posto	reštaurácia	N;MASC;PL	N;NOM;FEM;PL
posti	miest	posto	mesto	N;MASC;PL	N;GEN;NEUT;PL
posti	miesta	posto	miesto	N;MASC;PL	N;NOM;NEUT;PL
sistemi	systémov	sistema	systém	N;MASC;PL	N;INAN;GEN;MASC;PL
sistemi	systémy	sistema	systém	N;MASC;PL	N;INAN;NOM;MASC;PL
volo	letu	volo	let	N;MASC;SG	N;INAN;GEN;MASC;SG
volo	let	volo	let	N;MASC;SG	N;INAN;NOM;MASC;SG
volo	letom	volo	let	N;MASC;SG	N;INAN;INS;MASC;SG
web	web	web	web	N;MASC	N;INAN;NOM;MASC;SG
web	webe	web	wiaba	N;MASC	N;INAN;NOM;MASC;SG
significa	znamená	significare	znamenať	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN
architettura	architektúra	architettura	architektúra	N;FEM;SG	N;NOM;FEM;SG
architettura	architektúru	architettura	architektúra	N;FEM;SG	N;ACC;FEM;SG
settentrionale	severný	settentrionale	severný	ADJ;SG	ADJ;ANIM;NOM;MASC;SG
settentrionale	severnej	settentrionale	severný	ADJ;SG	ADJ;GEN;FEM;SG
settentrionale	severné	settentrionale	severný	ADJ;SG	ADJ;NOM;NEUT;SG
settentrionale	severná	settentrionale	severný	ADJ;SG	ADJ;NOM;FEM;SG
settentrionale	severnom	settentrionale	severný	ADJ;SG	ADJ;ESS;NEUT;SG
necessario	potrebný	necessario	potrebný	ADJ;MASC;SG	ADJ;INAN;NOM;MASC;SG
necessario	potrebné	necessario	potrebný	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
necessario	potrebná	necessario	potrebný	ADJ;MASC;SG	ADJ;NOM;FEM;SG
necessario	potrebná	necessario	potrebný	ADJ;MASC;SG	ADJ;NOM;FEM;SG
necessario	nevyhnutná	necessario	nevyhnutný	ADJ;MASC;SG	ADJ;NOM;FEM;SG
necessario	nutné	necessario	nutný	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
necessario	nevyhnutné	necessario	nevyhnutný	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
necessario	potrebné	necessario	potrebný	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
necessario	nutná	necessario	nutný	ADJ;MASC;SG	ADJ;NOM;FEM;SG
attorno	dookola	attorno	dookola	ADV	ADV
difficoltà	ťažkosti	difficoltà	ťažkosť	N;FEM	N;NOM;FEM;PL
difficoltà	ťažkostiach	difficoltà	ťažkosť	N;FEM	N;GEN;FEM;PL
difficoltà	náročnosť	difficoltà	náročnosť	N;FEM	N;NOM;FEM;SG
difficoltà	ťažkosti	difficoltà	ťažkosť	N;FEM	N;NOM;FEM;PL
difficoltà	ťažkostí	difficoltà	ťažkosť	N;FEM	N;GEN;FEM;PL
tema	téma	tema	téma	N;MASC;SG	N;NOM;FEM;SG
tema	témou	tema	téma	N;MASC;SG	N;INS;FEM;SG
tema	tému	tema	téma	N;MASC;SG	N;ACC;FEM;SG
animali	zvierat	animale	zviera	N;MASC;PL	N;GEN;NEUT;PL
animali	zvieratám	animale	zviera	N;MASC;PL	N;DAT;NEUT;PL
animali	zvieratá	animale	zviera	N;MASC;PL	N;NOM;NEUT;PL
animali	živočíchy	animale	živočíchy	N;MASC;PL	N;INAN;NOM;MASC;PL
ingresso	vstup	ingresso	vstup	N;MASC;SG	N;INAN;NOM;MASC;SG
ingresso	vchod	ingresso	vchod	N;MASC;SG	N;INAN;NOM;MASC;SG
ingresso	vstup	ingresso	vstup	N;MASC;SG	N;INAN;NOM;MASC;SG
ingresso	nástup	ingresso	nástup	N;MASC;SG	N;INAN;NOM;MASC;SG
val	val	valle	vať	N;FEM;SG	N;INAN;NOM;MASC;SG
olandese	holandská	olandese	holandský	ADJ;SG	ADJ;NOM;FEM;SG
olandese	holandské	olandese	holandský	ADJ;SG	ADJ;NOM;NEUT;SG
olandese	holandskej	olandese	holandský	ADJ;SG	ADJ;GEN;FEM;SG
olandese	holandský	olandese	holandský	ADJ;SG	ADJ;ANIM;NOM;MASC;SG
musicista	hudobník	musicista	hudobník	N;SG	N;ANIM;NOM;MASC;SG
caccia	lov	caccia	lov	N;FEM;SG	N;INAN;NOM;MASC;SG
caccia	lovu	caccia	lov	N;FEM;SG	N;GEN;NEUT;SG
caccia	lovu	caccia	lov	N;FEM;SG	N;GEN;NEUT;SG
caccia	lov	caccia	lov	N;FEM;SG	N;INAN;NOM;MASC;SG
creazione	tvorba	creazione	tvorba	N;FEM;SG	N;NOM;FEM;SG
creazione	stvorenie	creazione	stvorenie	N;FEM;SG	N;NOM;NEUT;SG
creazione	vytváranie	creazione	vytváranie	N;FEM;SG	N;NOM;NEUT;SG
creazione	vytvorenie	creazione	vytvorenie	N;FEM;SG	N;NOM;NEUT;SG
creazione	vytváranie	creazione	vytváranie	N;FEM;SG	N;NOM;NEUT;SG
creazione	vytvorenie	creazione	vytvorenie	N;FEM;SG	N;NOM;NEUT;SG
utilizzo	využívanie	utilizzo	využívanie	N;MASC;SG	N;NOM;NEUT;SG
utilizzo	využitie	utilizzo	využitie	N;MASC;SG	N;NOM;NEUT;SG
utilizzo	používanie	utilizzo	používanie	N;MASC;SG	N;NOM;NEUT;SG
utilizzo	použitie	utilizzo	použitie	N;MASC;SG	N;NOM;NEUT;SG
utilizzo	používanie	utilizzo	používanie	N;MASC;SG	N;NOM;NEUT;SG
utilizzo	použitie	utilizzo	použitie	N;MASC;SG	N;NOM;NEUT;SG
cesare	cesare	cesare	cesare	N;MASC;SG	N;ANIM;NOM;MASC;SG
cesare	cézar	cesare	cézar	N;MASC;SG	N;ANIM;NOM;MASC;SG
cesare	caesar	cesare	caesar	N;MASC;SG	N;ANIM;NOM;MASC;SG
cesare	cézar	cesare	cézar	N;MASC;SG	N;ANIM;NOM;MASC;SG
cesare	cesar	cesare	cesar	N;MASC;SG	N;ANIM;NOM;MASC;SG
cesare	césar	cesare	césar	N;MASC;SG	N;ANIM;NOM;MASC;SG
colori	farieb	colore	farba	N;MASC;PL	N;GEN;FEM;PL
colori	farbivá	colore	farbivý	N;MASC;PL	N;NOM;FEM;PL
colori	farby	colore	farba	N;MASC;PL	N;NOM;FEM;PL
colori	farby	colore	farba	N;MASC;PL	N;NOM;FEM;PL
colori	farby	colore	farba	N;MASC;PL	N;NOM;FEM;PL
scopre	objaví	scoprire	objaviť	V;IND;SG;3;PRS;FIN	V;PFV;IND;SG;3;POS;PRS;FIN
cattedrale	katedrála	cattedrale	katedrál	N;FEM;SG	N;NOM;FEM;SG
stampa	tlač	stampa	tlač	N;FEM;SG	N;NOM;FEM;SG
stampa	tlač	stampa	tlač	N;FEM;SG	N;NOM;FEM;SG
stampa	tlači	stampa	tlač	N;FEM;SG	N;DAT;FEM;SG
stampa	tlač	stampa	tlač	N;FEM;SG	N;NOM;FEM;SG
stampa	potlač	stampa	potlač	N;FEM;SG	N;NOM;FEM;SG
messo	daj	mettere	dať	V;MASC;SG;PST;V.PTCP	V;IPFV;IMP;SG;2;POS;FIN
arti	umenia	arte	umenie	N;FEM;PL	N;NOM;NEUT;PL
arti	končatiny	arte	končatina	N;FEM;PL	N;NOM;FEM;PL
arti	končatín	arte	končatina	N;FEM;PL	N;NOM;NEUT;PL
mosca	moskve	mosca	moskva	N;FEM;SG	N;INAN;NOM;MASC;SG
mosca	moskva	mosca	moskvo	N;FEM;SG	N;INAN;NOM;MASC;SG
diventare	stáva	diventare	stávať	V;NFIN	V;IPFV;IND;SG;3;POS;PRS;FIN
storica	historický	storico	historický	ADJ;FEM;SG	ADJ;INAN;NOM;MASC;SG
storica	historické	storico	historický	ADJ;FEM;SG	ADJ;NOM;NEUT;SG
storica	historická	storico	historický	ADJ;FEM;SG	ADJ;NOM;FEM;SG
storica	historický	storico	historický	ADJ;FEM;SG	ADJ;INAN;NOM;MASC;SG
storica	historické	storico	historický	ADJ;FEM;SG	ADJ;NOM;NEUT;SG
storica	historická	storico	historický	ADJ;FEM;SG	ADJ;NOM;FEM;SG
lettera	dopis	lettera	dopis	N;FEM;SG	N;INAN;NOM;MASC;SG
lettera	písmeno	lettera	písmeno	N;FEM;SG	N;NOM;NEUT;SG
lettera	list	lettera	list	N;FEM;SG	N;INAN;NOM;MASC;SG
europei	európanom	europeo	európaný	N;MASC;PL	N;ANIM;DAT;MASC;PL
europei	európanov	europeo	európan	N;MASC;PL	N;ANIM;ACC;MASC;PL
europei	európania	europeo	európanie	N;MASC;PL	N;ANIM;NOM;MASC;PL
messa	hmota	messa	hmota	N;FEM;SG	N;NOM;FEM;SG
messa	omšu	messa	ono	N;FEM;SG	N;ACC;FEM;SG
messa	hmotnosť	messa	hmotnosť	N;FEM;SG	N;NOM;FEM;SG
esistono	existovať	esistere	existovať	V;IND;PL;3;PRS;FIN	V;IPFV;POS;NFIN
esistono	existujú	esistere	existovať	V;IND;PL;3;PRS;FIN	V;IPFV;IND;PL;3;POS;PRS;FIN
libera	voľné	libero	voľný	ADJ;FEM;SG	ADJ;NOM;NEUT;SG
libera	slobodný	libero	slobodný	ADJ;FEM;SG	ADJ;ANIM;NOM;MASC;SG
libera	voľný	libero	voľný	ADJ;FEM;SG	ADJ;ANIM;NOM;MASC;SG
austria	rakúska	austria	rakúska	N;FEM;SG	N;NOM;FEM;SG
austria	rakúsko	austria	rakúsko	N;FEM;SG	N;NOM;NEUT;SG
singolare	jednotnom	singolare	jednotný	ADJ;SG	ADJ;ESS;NEUT;SG
esemplari	exempláre	esemplare	exemplár	N;MASC;PL	N;INAN;NOM;MASC;PL
esemplari	exemplárov	esemplare	exemplár	N;MASC;PL	N;INAN;GEN;MASC;PL
daniel	danielovi	daniel	daniel	N;MASC;SG	N;ANIM;DAT;MASC;SG
daniel	daniel	daniel	danieť	N;MASC;SG	N;ANIM;NOM;MASC;SG
voti	hlasy	voto	hlas	N;MASC;PL	N;INAN;NOM;MASC;PL
voti	hlasov	voto	hlas	N;MASC;PL	N;INAN;GEN;MASC;PL
voti	hlasovania	voto	hlasovanie	N;MASC;PL	N;NOM;NEUT;PL
motivi	dôvodov	motivo	dôvod	N;MASC;PL	N;INAN;GEN;MASC;PL
motivi	príčiny	motivo	príčina	N;MASC;PL	N;NOM;FEM;PL
motivi	dôvody	motivo	dôvod	N;MASC;PL	N;INAN;NOM;MASC;PL
giulio	julius	giulio	julius	N;MASC;SG	N;ANIM;NOM;MASC;SG
pubblicazione	uverejnenie	pubblicazione	uverejnenie	N;FEM;SG	N;NOM;NEUT;SG
pubblicazione	uverejňovanie	pubblicazione	uverejňovanie	N;FEM;SG	N;NOM;NEUT;SG
pubblicazione	publikácia	pubblicazione	publikácia	N;FEM;SG	N;NOM;FEM;SG
pubblicazione	zverejnenie	pubblicazione	zverejnenie	N;FEM;SG	N;NOM;NEUT;SG
pubblicazione	zverejňovanie	pubblicazione	zverejňovanie	N;FEM;SG	N;NOM;NEUT;SG
pubblicazione	vydávanie	pubblicazione	vydávanie	N;FEM;SG	N;NOM;NEUT;SG
pubblicazione	publikovanie	pubblicazione	publikovanie	N;FEM;SG	N;NOM;NEUT;SG
pubblicazione	zverejnenie	pubblicazione	zverejnenie	N;FEM;SG	N;NOM;NEUT;SG
pubblicazione	uverejňovanie	pubblicazione	uverejňovanie	N;FEM;SG	N;NOM;NEUT;SG
pubblicazione	vydavateľstvo	pubblicazione	vydavateľstvo	N;FEM;SG	N;NOM;NEUT;SG
berlino	berlín	berlino	berlina	N;MASC;SG	N;NOM;MASC;SG
postale	poštový	postale	poštový	ADJ;SG	ADJ;ANIM;NOM;MASC;SG
postale	poštové	postale	poštový	ADJ;SG	ADJ;NOM;NEUT;SG
postale	poštová	postale	poštový	ADJ;SG	ADJ;NOM;FEM;SG
onore	cest	onore	cesta	N;MASC;SG	N;INAN;NOM;MASC;SG
onore	česť	onore	česť	N;MASC;SG	N;NOM;FEM;SG
onore	pocta	onore	pocta	N;MASC;SG	N;NOM;FEM;SG
onore	cest	onore	cesta	N;MASC;SG	N;INAN;NOM;MASC;SG
onore	česť	onore	česť	N;MASC;SG	N;NOM;FEM;SG
conoscenza	poznanie	conoscenza	poznanie	N;FEM;SG	N;NOM;NEUT;SG
conoscenza	znalosť	conoscenza	znalosť	N;FEM;SG	N;NOM;FEM;SG
mettere	daj	mettere	dať	V;NFIN	V;IPFV;IMP;SG;2;POS;FIN
aperto	otvorené	aperto	otvorený	ADJ;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
aperto	otvorená	aperto	otvorený	ADJ;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
aperto	otvorená	aperto	otvorený	ADJ;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
aperto	otvorené	aperto	otvorený	ADJ;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
aperto	otvorený	aperto	otvorený	ADJ;MASC;SG	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
blocco	zablokovanie	blocco	zablokovanie	N;MASC;SG	N;NOM;NEUT;SG
blocco	blokovanie	blocco	blokovanie	N;MASC;SG	N;NOM;NEUT;SG
blocco	blok	blocco	blok	N;MASC;SG	N;INAN;NOM;MASC;SG
blocco	blokovanie	blocco	blokovanie	N;MASC;SG	N;NOM;NEUT;SG
blocco	zablokovanie	blocco	zablokovanie	N;MASC;SG	N;NOM;NEUT;SG
blocco	bloku	blocco	blok	N;MASC;SG	N;INAN;GEN;MASC;SG
maglia	košeľa	maglia	košeľa	N;FEM;SG	N;NOM;FEM;SG
maglia	trička	maglia	trička	N;FEM;SG	N;NOM;FEM;SG
maglia	tričko	maglia	tričko	N;FEM;SG	N;NOM;NEUT;SG
maglia	dres	maglia	dres	N;FEM;SG	N;INAN;NOM;MASC;SG
maglia	drese	maglia	dres	N;FEM;SG	N;INAN;NOM;MASC;SG
corsa	závod	corsa	závod	N;FEM;SG	N;INAN;NOM;MASC;SG
corsa	rasa	corsa	ras	N;FEM;SG	N;NOM;FEM;SG
pratica	prax	pratica	prax	N;FEM;SG	N;NOM;FEM;SG
pratica	praxi	pratica	prax	N;FEM;SG	N;DAT;FEM;SG
commissione	komisia	commissione	komisia	N;FEM;SG	N;NOM;FEM;SG
commissione	komisii	commissione	komisia	N;FEM;SG	N;NOM;FEM;SG
generalmente	všeobecne	generalmente	všeobecne	ADV	ADV
attenzione	pozornosť	attenzione	pozornosť	N;FEM;SG	N;NOM;FEM;SG
caratterizzata	charakterizovať	caratterizzare	charakterizovať	V;FEM;SG;PST;V.PTCP	V;IPFV;POS;NFIN
pubblicata	uverejnil	pubblicare	uverejniť	V;FEM;SG;PST;V.PTCP	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
pubblicata	pridal	pubblicare	pridať	V;FEM;SG;PST;V.PTCP	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
arco	oblúk	arco	oblúk	N;MASC;SG	N;INAN;NOM;MASC;SG
arco	oblúk	arco	oblúk	N;MASC;SG	N;INAN;NOM;MASC;SG
arco	luk	arco	luk	N;MASC;SG	N;INAN;NOM;MASC;SG
autorità	autority	autorità	autorita	N;FEM	N;INAN;NOM;MASC;PL
autorità	úrady	autorità	úrad	N;FEM	N;INAN;NOM;MASC;PL
autorità	orgány	autorità	orgán	N;FEM	N;INAN;NOM;MASC;PL
autorità	autorita	autorità	autorita	N;FEM	N;NOM;FEM;SG
autorità	právomoc	autorità	právomoc	N;FEM	N;NOM;FEM;SG
autorità	orgán	autorità	orgán	N;FEM	N;INAN;NOM;MASC;SG
autorità	úrad	autorità	úrad	N;FEM	N;INAN;NOM;MASC;SG
campi	polia	campo	pole	N;MASC;PL	N;NOM;NEUT;PL
campi	polí	campo	poliť	N;MASC;PL	N;GEN;FEM;PL
oggetti	položky	oggetto	položka	N;MASC;PL	N;NOM;FEM;PL
oggetti	položiek	oggetto	položka	N;MASC;PL	N;GEN;FEM;PL
oggetti	objekty	oggetto	objekt	N;MASC;PL	N;INAN;NOM;MASC;PL
oggetti	objektov	oggetto	objekt	N;MASC;PL	N;INAN;GEN;MASC;PL
oggetti	predmety	oggetto	predmet	N;MASC;PL	N;INAN;NOM;MASC;PL
autori	autori	autore	autori	N;MASC;PL	N;ANIM;NOM;MASC;PL
autori	autorov	autore	autor	N;MASC;PL	N;ANIM;GEN;MASC;PL
abbastanza	dosť	abbastanza	dosť	ADV	ADV
bob	boba	bob	boba	N;MASC	N;ANIM;ACC;MASC;SG
tedeschi	nemcov	tedesco	nemec	N;MASC;PL	N;INAN;GEN;MASC;PL
tedeschi	nemci	tedesco	nemec	N;MASC;PL	N;ANIM;NOM;MASC;PL
lettere	písmená	lettera	písmeno	N;FEM;PL	N;NOM;NEUT;PL
lettere	listy	lettera	list	N;FEM;PL	N;INAN;NOM;MASC;PL
lettere	písmen	lettera	písmen	N;FEM;PL	N;NOM;NEUT;PL
effetto	efekt	effetto	efekt	N;MASC;SG	N;INAN;NOM;MASC;SG
effetto	účinok	effetto	účinok	N;MASC;SG	N;INAN;NOM;MASC;SG
effetto	vplyv	effetto	vplyv	N;MASC;SG	N;INAN;NOM;MASC;SG
resistenza	výdrž	resistenza	výdrž	N;FEM;SG	N;NOM;FEM;SG
resistenza	vytrvalosť	resistenza	vytrvalosť	N;FEM;SG	N;NOM;FEM;SG
resistenza	výdrž	resistenza	výdrž	N;FEM;SG	N;NOM;FEM;SG
resistenza	trvanlivosť	resistenza	trvanlivosť	N;FEM;SG	N;NOM;FEM;SG
resistenza	vytrvalosť	resistenza	vytrvalosť	N;FEM;SG	N;NOM;FEM;SG
resistenza	odolnosť	resistenza	odolnosť	N;FEM;SG	N;NOM;FEM;SG
resistenza	rezistencia	resistenza	rezistencia	N;FEM;SG	N;NOM;FEM;SG
resistenza	odpor	resistenza	odpor	N;FEM;SG	N;INAN;NOM;MASC;SG
tentativo	pokus	tentativo	pokus	N;MASC;SG	N;INAN;NOM;MASC;SG
intera	celý	intero	celý	ADJ;FEM;SG	ADJ;INAN;NOM;MASC;SG
intera	celé	intero	celý	ADJ;FEM;SG	ADJ;NOM;NEUT;SG
intera	celá	intero	celý	ADJ;FEM;SG	ADJ;NOM;FEM;SG
west	západ	west	západ	N;MASC	N;INAN;NOM;MASC;SG
gestione	hospodárenie	gestione	hospodárenie	N;FEM;SG	N;NOM;NEUT;SG
gestione	riadenie	gestione	riadenie	N;FEM;SG	N;NOM;NEUT;SG
gestione	vedenie	gestione	vedenie	N;FEM;SG	N;NOM;NEUT;SG
gestione	manažment	gestione	manažment	N;FEM;SG	N;INAN;NOM;MASC;SG
gestione	spravovanie	gestione	spravovanie	N;FEM;SG	N;NOM;NEUT;SG
canvas	plátno	canvas	plátno	N;MASC	N;NOM;NEUT;SG
scala	rebrík	scala	rebrík	N;FEM;SG	N;INAN;NOM;MASC;SG
scala	rozsahu	scala	rozsah	N;FEM;SG	N;INAN;GEN;MASC;SG
scala	stupnica	scala	stupnica	N;FEM;SG	N;NOM;FEM;SG
scala	scala	scala	scala	N;FEM;SG	N;NOM;FEM;SG
censimento	sčítanie	censimento	sčítanie	N;MASC;SG	N;NOM;NEUT;SG
partecipazione	účasť	partecipazione	účasť	N;FEM;SG	N;NOM;FEM;SG
partecipazione	účasti	partecipazione	účasť	N;FEM;SG	N;NOM;FEM;SG
partecipazione	účasť	partecipazione	účasť	N;FEM;SG	N;NOM;FEM;SG
vincenzo	vincent	vincenzo	vincent	N;MASC;SG	N;ANIM;NOM;MASC;SG
vincenzo	valery	vincenzo	valer	N;MASC;SG	N;INAN;NOM;MASC;SG
prendere	brať	prendere	brať	V;NFIN	V;IPFV;POS;NFIN
prendere	vziať	prendere	vziať	V;NFIN	V;PFV;POS;NFIN
prendere	zober	prendere	zober	V;NFIN	V;PFV;IMP;SG;2;POS;FIN
prendere	zoberte	prendere	zoberiť	V;NFIN	V;PFV;IMP;PL;2;POS;FIN
modifiche	úpravy	modifica	úprava	N;FEM;PL	N;NOM;FEM;PL
modifiche	zmeny	modifica	zmena	N;FEM;PL	N;NOM;FEM;PL
modifiche	zmien	modifica	zmena	N;FEM;PL	N;GEN;FEM;PL
modifiche	modifikácie	modifica	modifikácia	N;FEM;PL	N;NOM;FEM;PL
modifiche	úpravy	modifica	úprava	N;FEM;PL	N;NOM;FEM;PL
modifiche	zmeny	modifica	zmena	N;FEM;PL	N;NOM;FEM;PL
coppe	šálky	coppa	šálka	N;FEM;PL	N;NOM;FEM;PL
coppe	poháre	coppa	pohár	N;FEM;PL	N;INAN;NOM;MASC;PL
scalemajor	scalemajor	scalemajor	scalemajor	N;MASC;SG	N;INAN;NOM;MASC;SG
timeaxis	timeaxis	timeaxis	timeaxis	N;MASC;SG	N;ANIM;NOM;MASC;SG
imagesize	imagesize	imagesizo	imagesiza	N;FEM;SG	N;NOM;FEM;SG
famiglie	domácností	famiglia	domácnosť	N;FEM;PL	N;GEN;FEM;PL
famiglie	domácnostiach	famiglia	domácnosť	N;FEM;PL	N;GEN;FEM;PL
famiglie	domácnosti	famiglia	domácnosť	N;FEM;PL	N;NOM;FEM;PL
famiglie	rodiny	famiglia	rodina	N;FEM;PL	N;NOM;FEM;PL
famiglie	rodín	famiglia	rodina	N;FEM;PL	N;GEN;FEM;PL
