uma	unu	um	unu	NUM	NUM;MASC;SG
concelho	comuna	concelho	comună	N;MASC;SG	N;DEF;FEM;SG
hora	hora	hora	horă	N;FEM;SG	N;DEF;FEM;SG
hora	oră	hora	oră	N;FEM;SG	N;INDF;FEM;SG
hora	ora	hora	oră	N;FEM;SG	N;DEF;FEM;SG
hora	timp	hora	timp	N;FEM;SG	N;INDF;MASC;SG
hora	ora	hora	oră	N;FEM;SG	N;DEF;FEM;SG
hora	timpul	hora	timp	N;FEM;SG	N;DEF;MASC;SG
henrique	henric	henrique	henric	N;MASC;SG	N;INDF;MASC;SG
compositor	compunere	compositor	compunere	N;MASC;SG	N;INDF;FEM;SG
compositor	compozitor	compositor	compozitor	N;MASC;SG	N;INDF;MASC;SG
compositor	compozitorul	compositor	compozitor	N;MASC;SG	N;DEF;MASC;SG
significa	înseamnă	significar	însemna	V;IND;SG;3;PRS;FIN	V;IND;3;PRS;FIN
plano	planul	plano	plan	N;MASC;SG	N;DEF;MASC;SG
plano	plan	plano	plan	N;MASC;SG	N;INDF;MASC;SG
interesse	interes	interesse	interes	N;MASC;SG	N;INDF;MASC;SG
interesse	dobânda	interesse	dobândă	N;MASC;SG	N;DEF;FEM;SG
interesse	dobândă	interesse	dobândă	N;MASC;SG	N;INDF;FEM;SG
interesse	interesul	interesse	interes	N;MASC;SG	N;DEF;MASC;SG
cabo	cape	cabo	cape	N;MASC;SG	N;INDF;MASC;SG
cabo	pelerina	cabo	pelerină	N;MASC;SG	N;DEF;FEM;SG
cabo	pelerină	cabo	pelerină	N;MASC;SG	N;INDF;FEM;SG
cabo	cabo	cabo	cabo	N;MASC;SG	N;INDF;MASC;SG
cabo	cablu	cabo	cablu	N;MASC;SG	N;INDF;MASC;SG
left	stâng	left	stâng	N;MASC;SG	N;INDF;MASC;SG
left	stânga	left	stângă	N;MASC;SG	N;DEF;FEM;SG
left	stanga	left	stanga	N;MASC;SG	N;DEF;FEM;SG
left	stînga	left	stângă	N;MASC;SG	N;DEF;FEM;SG
voto	vot	voto	vot	N;MASC;SG	N;INDF;MASC;SG
voto	votare	voto	votare	N;MASC;SG	N;INDF;FEM;SG
voto	votul	voto	vot	N;MASC;SG	N;DEF;MASC;SG
voto	votarea	voto	votare	N;MASC;SG	N;DEF;FEM;SG
economia	economie	economia	economie	N;FEM;SG	N;INDF;FEM;SG
economia	economia	economia	economie	N;FEM;SG	N;DEF;FEM;SG
economia	economie	economia	economie	N;FEM;SG	N;INDF;FEM;SG
curso	cursul	curso	curs	N;MASC;SG	N;DEF;MASC;SG
curso	curs	curso	curs	N;MASC;SG	N;INDF;MASC;SG
programas	programe	programa	program	N;MASC;PL	N;INDF;FEM;PL
programas	programe	programa	program	N;MASC;PL	N;INDF;FEM;PL
programas	programele	programa	program	N;MASC;PL	N;DEF;FEM;PL
ferro	fier	ferro	fier	N;MASC;SG	N;INDF;MASC;SG
ferro	fierul	ferro	fier	N;MASC;SG	N;DEF;MASC;SG
ferro	ferro	ferro	ferro	N;MASC;SG	N;INDF;MASC;SG
masculino	bărbat	masculino	bărbat	N;MASC;SG	N;INDF;MASC;SG
masculino	mascul	masculino	masc	N;MASC;SG	N;INDF;MASC;SG
masculino	barbat	masculino	barbat	N;MASC;SG	N;INDF;MASC;SG
armas	armele	arma	armă	N;FEM;PL	N;DEF;FEM;PL
armas	arme	arma	armă	N;FEM;PL	N;INDF;FEM;PL
armas	armele	arma	armă	N;FEM;PL	N;DEF;FEM;PL
armas	arme	arma	armă	N;FEM;PL	N;INDF;FEM;PL
álbuns	albumele	álbum	album	N;MASC;PL	N;DEF;FEM;PL
álbuns	albume	álbum	album	N;MASC;PL	N;INDF;FEM;PL
comando	comanda	comando	comandă	N;MASC;SG	N;DEF;FEM;SG
comando	comandă	comando	comandă	N;MASC;SG	N;INDF;FEM;SG
comando	comando	comando	comando	N;MASC;SG	N;INDF;MASC;SG
produtos	produse	produto	produs	N;MASC;PL	N;INDF;FEM;PL
produtos	produsele	produto	produs	N;MASC;PL	N;DEF;FEM;PL
coisas	lucrurile	coisa	lucru	N;FEM;PL	N;DEF;FEM;PL
coisas	lucruri	coisa	lucru	N;FEM;PL	N;INDF;FEM;PL
inicialmente	inițial	inicialmente	inițial	ADV	ADV
inicialmente	inițial	inicialmente	inițial	ADV	ADV
sistemas	sisteme	sistema	sistem	N;MASC;PL	N;INDF;FEM;PL
marca	brand	marca	brand	N;FEM;SG	N;INDF;MASC;SG
marca	marca	marca	marcă	N;FEM;SG	N;DEF;FEM;SG
marca	marcă	marca	marcă	N;FEM;SG	N;INDF;FEM;SG
marca	eticheta	marca	etichetă	N;FEM;SG	N;DEF;FEM;SG
marca	etichetă	marca	etichetă	N;FEM;SG	N;INDF;FEM;SG
marca	marcaj	marca	marcaj	N;FEM;SG	N;INDF;MASC;SG
marca	marca	marca	marcă	N;FEM;SG	N;DEF;FEM;SG
nacionalidade	cetățenie	nacionalidade	cetățenie	N;FEM;SG	N;INDF;FEM;SG
nacionalidade	cetățenia	nacionalidade	cetățenie	N;FEM;SG	N;DEF;FEM;SG
volume	volumul	volume	volum	N;MASC;SG	N;DEF;MASC;SG
volume	volum	volume	volum	N;MASC;SG	N;INDF;MASC;SG
italiano	italiana	italiano	italiană	N;MASC;SG	N;DEF;FEM;SG
italiano	italiană	italiano	italiană	N;MASC;SG	N;INDF;FEM;SG
médio	mediu	médio	mediu	ADJ;MASC;SG	ADJ;INDF;MASC;SG
médio	mediu	médio	mediu	ADJ;MASC;SG	ADJ;INDF;MASC;SG
estudo	studiul	estudo	studiu	N;MASC;SG	N;DEF;MASC;SG
estudo	studiu	estudo	studiu	N;MASC;SG	N;INDF;MASC;SG
faixas	piese	faixa	piesă	N;FEM;PL	N;INDF;FEM;PL
faixas	urme	faixa	urmă	N;FEM;PL	N;INDF;FEM;PL
fronteira	hotar	fronteira	hotar	N;FEM;SG	N;INDF;MASC;SG
fronteira	frontiera	fronteira	frontieră	N;FEM;SG	N;DEF;FEM;SG
fronteira	granita	fronteira	granită	N;FEM;SG	N;DEF;FEM;SG
fronteira	frontieră	fronteira	frontieră	N;FEM;SG	N;INDF;FEM;SG
fronteira	frontiera	fronteira	frontieră	N;FEM;SG	N;DEF;FEM;SG
fronteira	frontieră	fronteira	frontieră	N;FEM;SG	N;INDF;FEM;SG
prova	dovadă	prova	dovadă	N;FEM;SG	N;INDF;FEM;SG
prova	dovada	prova	dovadă	N;FEM;SG	N;DEF;FEM;SG
prova	dovadă	prova	dovadă	N;FEM;SG	N;INDF;FEM;SG
prova	dovada	prova	dovadă	N;FEM;SG	N;DEF;FEM;SG
ali	acolo	ali	acolo	ADV	ADV
relatório	raport	relatório	raport	N;MASC;SG	N;INDF;MASC;SG
relatório	raportul	relatório	raport	N;MASC;SG	N;DEF;MASC;SG
estrada	autostrada	estrada	autostradă	N;FEM;SG	N;DEF;FEM;SG
estrada	autostradă	estrada	autostradă	N;FEM;SG	N;INDF;FEM;SG
estrada	drum	estrada	drum	N;FEM;SG	N;INDF;MASC;SG
estrada	drumul	estrada	drum	N;FEM;SG	N;DEF;MASC;SG
estrada	road	estrada	road	N;FEM;SG	N;INDF;MASC;SG
caminho	cărare	caminho	cărare	N;MASC;SG	N;INDF;FEM;SG
caminho	cale	caminho	cale	N;MASC;SG	N;INDF;FEM;SG
caminho	calea	caminho	cale	N;MASC;SG	N;DEF;FEM;SG
rainha	damă	rainha	damă	N;FEM;SG	N;INDF;FEM;SG
rainha	regina	rainha	regină	N;FEM;SG	N;DEF;FEM;SG
rainha	queen	rainha	queen	N;FEM;SG	N;INDF;MASC;SG
faculdade	facultate	faculdade	facultate	N;FEM;SG	N;INDF;FEM;SG
faculdade	facultatea	faculdade	facultate	N;FEM;SG	N;DEF;FEM;SG
faculdade	colegiul	faculdade	colegiu	N;FEM;SG	N;DEF;MASC;SG
faculdade	colegiu	faculdade	colegiu	N;FEM;SG	N;INDF;MASC;SG
faculdade	facultatea	faculdade	facultate	N;FEM;SG	N;DEF;FEM;SG
faculdade	facultate	faculdade	facultate	N;FEM;SG	N;INDF;FEM;SG
características	caracteristici	característica	caracteristică	N;FEM;PL	N;INDF;FEM;PL
características	caracteristicile	característica	caracteristică	N;FEM;PL	N;DEF;FEM;PL
características	caracteristici	característica	caracteristică	N;FEM;PL	N;INDF;FEM;PL
características	trăsături	característica	trăsătură	N;FEM;PL	N;INDF;FEM;PL
casamento	căsătorie	casamento	căsătorie	N;MASC;SG	N;INDF;FEM;SG
casamento	căsătoria	casamento	căsătorie	N;MASC;SG	N;DEF;FEM;SG
casamento	casatorie	casamento	casatorie	N;MASC;SG	N;INDF;FEM;SG
casamento	casatoria	casamento	casatorie	N;MASC;SG	N;DEF;FEM;SG
casamento	căsnicie	casamento	căsnicie	N;MASC;SG	N;INDF;FEM;SG
casamento	nuntă	casamento	nuntă	N;MASC;SG	N;INDF;FEM;SG
casamento	nunta	casamento	nunta	N;MASC;SG	N;DEF;FEM;SG
usando	folosind	usar	folosi	V;V.MSDR	V;V.MSDR
usando	utilizând	usar	utiliza	V;V.MSDR	V;V.MSDR
formato	formatul	formato	format	N;MASC;SG	N;DEF;MASC;SG
formato	format	formato	format	N;MASC;SG	N;INDF;MASC;SG
relevância	relevanța	relevância	relevanță	N;FEM;SG	N;DEF;FEM;SG
relevância	relevanță	relevância	relevanță	N;FEM;SG	N;INDF;FEM;SG
university	facultate	university	facultate	N;MASC;SG	N;INDF;FEM;SG
university	university	university	university	N;MASC;SG	N;INDF;MASC;SG
university	universitate	university	universitate	N;MASC;SG	N;INDF;FEM;SG
university	universitatea	university	universitate	N;MASC;SG	N;DEF;FEM;SG
lima	lima	lima	limă	N;MASC;SG	N;DEF;FEM;SG
polícia	poliție	polícia	poliție	N;FEM;SG	N;INDF;FEM;SG
polícia	politia	polícia	politie	N;FEM;SG	N;DEF;FEM;SG
polícia	poliția	polícia	poliție	N;FEM;SG	N;DEF;FEM;SG
unidade	unitate	unidade	unitate	N;FEM;SG	N;INDF;FEM;SG
unidade	unitatea	unidade	unitate	N;FEM;SG	N;DEF;FEM;SG
unidade	unitate	unidade	unitate	N;FEM;SG	N;INDF;FEM;SG
unidade	unitatea	unidade	unitate	N;FEM;SG	N;DEF;FEM;SG
nascimento	naștere	nascimento	naștere	N;MASC;SG	N;INDF;FEM;SG
nascimento	naşterea	nascimento	naștere	N;MASC;SG	N;DEF;FEM;SG
estreia	premiera	estreia	premiera	N;FEM;SG	N;DEF;FEM;SG
estreia	premieră	estreia	premieră	N;FEM;SG	N;INDF;FEM;SG
estreia	debut	estreia	debut	N;FEM;SG	N;INDF;MASC;SG
estreia	debutul	estreia	debut	N;FEM;SG	N;DEF;MASC;SG
romano	roman	romano	roman	N;MASC;SG	N;INDF;MASC;SG
romano	romano	romano	romană	N;MASC;SG	N;INDF;MASC;SG
assunto	subiect	assunto	subiect	N;MASC;SG	N;INDF;MASC;SG
assunto	subiectul	assunto	subiect	N;MASC;SG	N;DEF;MASC;SG
mês	lună	mês	lună	N;MASC;SG	N;INDF;FEM;SG
mês	luna	mês	lună	N;MASC;SG	N;DEF;FEM;SG
opinião	părere	opinião	părere	N;FEM;SG	N;INDF;FEM;SG
opinião	aviz	opinião	aviz	N;FEM;SG	N;INDF;MASC;SG
opinião	opinie	opinião	opinie	N;FEM;SG	N;INDF;FEM;SG
opinião	feedback	opinião	feedback	N;FEM;SG	N;INDF;MASC;SG
van	dubă	van	dubă	N;MASC;SG	N;INDF;FEM;SG
van	duba	van	duba	N;MASC;SG	N;DEF;FEM;SG
crianças	copii	criança	copil	N;FEM;PL	N;INDF;MASC;PL
crianças	copiii	criança	copil	N;FEM;PL	N;DEF;MASC;PL
crianças	copii	criança	copil	N;FEM;PL	N;INDF;MASC;PL
crianças	copiii	criança	copil	N;FEM;PL	N;DEF;MASC;PL
claro	sigur	claro	sigur	ADV	ADV
quarto	cameră	quarto	cameră	N;MASC;SG	N;INDF;FEM;SG
quarto	camera	quarto	cameră	N;MASC;SG	N;DEF;FEM;SG
quarto	dormitor	quarto	dormitor	N;MASC;SG	N;INDF;MASC;SG
quarto	dormitorul	quarto	dormitor	N;MASC;SG	N;DEF;MASC;SG
espírito	spiritul	espírito	spirit	N;MASC;SG	N;DEF;MASC;SG
espírito	spirit	espírito	spirit	N;MASC;SG	N;INDF;MASC;SG
sexo	sexul	sexo	sex	N;MASC;SG	N;DEF;MASC;SG
sexo	gen	sexo	gen	N;MASC;SG	N;INDF;MASC;SG
sexo	sex	sexo	sex	N;MASC;SG	N;INDF;MASC;SG
sexo	sexul	sexo	sex	N;MASC;SG	N;DEF;MASC;SG
sexo	sex	sexo	sex	N;MASC;SG	N;INDF;MASC;SG
artistas	artisti	artista	artisti	N;MASC;PL	N;INDF;MASC;PL
artistas	artiști	artista	artist	N;MASC;PL	N;INDF;MASC;PL
carvalho	stejarul	carvalho	stejar	N;MASC;SG	N;DEF;MASC;SG
carvalho	stejar	carvalho	stejar	N;MASC;SG	N;INDF;MASC;SG
carvalho	oak	carvalho	oak	N;MASC;SG	N;INDF;MASC;SG
espanhol	spaniola	espanhol	spaniolă	N;MASC;SG	N;DEF;FEM;SG
espanhol	spaniolă	espanhol	spaniolă	N;MASC;SG	N;INDF;FEM;SG
oito	opt	oito	opt	NUM	NUM;PL
ocidental	vest	ocidental	vest	N;FEM;SG	N;INDF;MASC;SG
diferente	diferit	diferente	diferit	ADJ;MASC;SG	ADJ;INDF;MASC;SG
diferente	diferită	diferente	diferit	ADJ;MASC;SG	ADJ;INDF;FEM;SG
diferente	diferita	diferente	diferita	ADJ;MASC;SG	ADJ;DEF;FEM;SG
ficar	rămâi	ficar	ramâne	V;NFIN	V;IND;SG;2;PRS;FIN
ficar	stai	ficar	sta	V;NFIN	V;IND;SG;2;IPFV;FIN
palavras	cuvintele	palavra	cuvânt	N;FEM;PL	N;DEF;FEM;PL
palavras	cuvinte	palavra	cuvânt	N;FEM;PL	N;INDF;FEM;PL
palavras	vorbe	palavra	vorbă	N;FEM;PL	N;INDF;FEM;PL
prata	argint	prata	argint	N;FEM;SG	N;INDF;MASC;SG
prata	silver	prata	silver	N;FEM;SG	N;INDF;MASC;SG
prata	argintiu	prata	argintiu	N;FEM;SG	N;INDF;MASC;SG
academia	academy	academia	academy	N;FEM;SG	N;INDF;MASC;SG
academia	academia	academia	academie	N;FEM;SG	N;DEF;FEM;SG
academia	academie	academia	academie	N;FEM;SG	N;INDF;FEM;SG
academia	sala	academia	sală	N;FEM;SG	N;DEF;FEM;SG
academia	sală	academia	sală	N;FEM;SG	N;INDF;FEM;SG
digital	digital	digital	digital	N;MASC;SG	N;INDF;MASC;SG
paz	paz	paz	paz	N;FEM;SG	N;INDF;MASC;SG
paz	pace	paz	pace	N;FEM;SG	N;INDF;FEM;SG
paz	pacea	paz	pace	N;FEM;SG	N;DEF;FEM;SG
animais	animale	animal	animal	N;MASC;PL	N;INDF;FEM;PL
animais	animalelor	animal	animal	N;MASC;PL	N;DEF;FEM;PL
animais	animalele	animal	animal	N;MASC;PL	N;DEF;FEM;PL
ficheiro	fișierul	ficheiro	fișier	N;MASC;SG	N;DEF;MASC;SG
ficheiro	fişier	ficheiro	fişier	N;MASC;SG	N;INDF;MASC;SG
ficheiro	fișier	ficheiro	fișier	N;MASC;SG	N;INDF;MASC;SG
ficheiro	dosar	ficheiro	dosar	N;MASC;SG	N;INDF;MASC;SG
amigo	prieten	amigo	prieten	N;MASC;SG	N;INDF;MASC;SG
amigo	prietenă	amigo	prietenă	N;MASC;SG	N;INDF;FEM;SG
relações	relații	relação	relație	N;FEM;PL	N;INDF;FEM;PL
relações	relațiile	relação	relație	N;FEM;PL	N;DEF;FEM;PL
relações	relatii	relação	relatie	N;FEM;PL	N;INDF;FEM;PL
relações	relații	relação	relație	N;FEM;PL	N;INDF;FEM;PL
relações	relațiile	relação	relație	N;FEM;PL	N;DEF;FEM;PL
relações	relatii	relação	relatie	N;FEM;PL	N;INDF;FEM;PL
ideia	idee	ideia	idee	N;FEM;SG	N;INDF;FEM;SG
ideia	ideea	ideia	idee	N;FEM;SG	N;DEF;FEM;SG
ideia	idea	ideia	idee	N;FEM;SG	N;DEF;FEM;SG
monte	muntele	monte	munte	N;MASC;SG	N;DEF;MASC;SG
praia	plajă	praia	plajă	N;FEM;SG	N;INDF;FEM;SG
praia	plaja	praia	plajă	N;FEM;SG	N;DEF;FEM;SG
praia	beach	praia	beach	N;FEM;SG	N;INDF;MASC;SG
necessário	necesară	necessário	necesar	ADJ;MASC;SG	ADJ;INDF;FEM;SG
necessário	necesara	necessário	necesar	ADJ;MASC;SG	ADJ;DEF;FEM;SG
necessário	necesară	necessário	necesar	ADJ;MASC;SG	ADJ;INDF;FEM;SG
idioma	limba	idioma	limbă	N;MASC;SG	N;DEF;FEM;SG
idioma	limbă	idioma	limbă	N;MASC;SG	N;INDF;FEM;SG
idioma	limbaj	idioma	limbaj	N;MASC;SG	N;INDF;MASC;SG
idioma	limbajul	idioma	limbaj	N;MASC;SG	N;DEF;MASC;SG
importância	importanța	importância	importanță	N;FEM;SG	N;DEF;FEM;SG
importância	importanță	importância	importanță	N;FEM;SG	N;INDF;FEM;SG
natal	crăciunul	natal	crăciun	N;MASC;SG	N;DEF;MASC;SG
natal	crăciun	natal	crăciun	N;MASC;SG	N;INDF;MASC;SG
natal	craciun	natal	craciun	N;MASC;SG	N;INDF;MASC;SG
natal	craciunul	natal	craciun	N;MASC;SG	N;DEF;MASC;SG
eleições	alegeri	eleição	alegere	N;FEM;PL	N;INDF;FEM;PL
eleições	alegerile	eleição	alegere	N;FEM;PL	N;DEF;FEM;PL
eleições	alegeri	eleição	alegere	N;FEM;PL	N;INDF;FEM;PL
provavelmente	probabil	provavelmente	probabil	ADV	ADV
romance	romantism	romance	romantism	N;MASC;SG	N;INDF;MASC;SG
romance	roman	romance	roman	N;MASC;SG	N;INDF;MASC;SG
romance	romanul	romance	roman	N;MASC;SG	N;DEF;MASC;SG
romance	nuvelă	romance	nuvelă	N;MASC;SG	N;INDF;FEM;SG
entrou	intrat	entrar	intra	V;IND;SG;3;PST;FIN	V;MASC;SG;V.PTCP
britânico	britanic	britânico	britanic	ADJ;MASC;SG	ADJ;INDF;MASC;SG
britânico	britanică	britânico	britanic	ADJ;MASC;SG	ADJ;INDF;FEM;SG
atenção	atenție	atenção	atenție	N;FEM;SG	N;INDF;FEM;SG
começa	începe	começar	începe	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
razão	motivul	razão	motiv	N;FEM;SG	N;DEF;MASC;SG
razão	motiv	razão	motiv	N;FEM;SG	N;INDF;MASC;SG
disputa	litigiu	disputa	litigiu	N;FEM;SG	N;INDF;MASC;SG
amigos	prietenii	amigo	prietenie	N;MASC;PL	N;DEF;MASC;PL
amigos	prieteni	amigo	prieten	N;MASC;PL	N;INDF;MASC;PL
influência	influența	influência	influență	N;FEM;SG	N;DEF;FEM;SG
influência	influență	influência	influență	N;FEM;SG	N;INDF;FEM;SG
influência	influenta	influência	influenta	N;FEM;SG	N;DEF;FEM;SG
distribuição	distributie	distribuição	distributie	N;FEM;SG	N;INDF;FEM;SG
distribuição	distribuţia	distribuição	distribugie	N;FEM;SG	N;DEF;FEM;SG
distribuição	distribuția	distribuição	distribuție	N;FEM;SG	N;DEF;FEM;SG
distribuição	distribuire	distribuição	distribuire	N;FEM;SG	N;INDF;FEM;SG
distribuição	distribuție	distribuição	distribuție	N;FEM;SG	N;INDF;FEM;SG
velho	bătrân	velho	bătrân	ADJ;MASC;SG	ADJ;INDF;MASC;SG
velho	vechi	velho	vechi	ADJ;MASC;SG	ADJ;INDF;MASC;SG
velho	veche	velho	vechi	ADJ;MASC;SG	ADJ;INDF;FEM;SG
políticas	politicile	política	politică	N;FEM;PL	N;DEF;FEM;PL
senhor	domnule	senhor	domn	N;MASC;SG	N;VOC;DEF;MASC;SG
crítica	critica	crítico	critică	N;FEM;SG	N;DEF;FEM;SG
crítica	critica	crítico	critică	N;FEM;SG	N;DEF;FEM;SG
crítica	critica	crítico	critică	N;FEM;SG	N;DEF;FEM;SG
aumento	creștere	aumento	creștere	N;MASC;SG	N;INDF;FEM;SG
católica	catolica	católico	catolică	N;FEM;SG	N;DEF;FEM;SG
busca	căutare	busca	căutare	N;FEM;SG	N;INDF;FEM;SG
busca	cautare	busca	cautare	N;FEM;SG	N;INDF;FEM;SG
condições	condițiile	condição	condiție	N;FEM;PL	N;DEF;FEM;PL
condições	condiții	condição	condiție	N;FEM;PL	N;INDF;FEM;PL
condições	conditii	condição	conditie	N;FEM;PL	N;INDF;FEM;PL
condições	conditiile	condição	conditie	N;FEM;PL	N;DEF;FEM;PL
comunicação	comunicare	comunicação	comunicare	N;FEM;SG	N;INDF;FEM;SG
comunicação	comunicarea	comunicação	comunicare	N;FEM;SG	N;DEF;FEM;SG
comunicação	comunicarea	comunicação	comunicare	N;FEM;SG	N;DEF;FEM;SG
cabeça	cap	cabeça	cap	N;FEM;SG	N;INDF;MASC;SG
cabeça	capul	cabeça	cap	N;FEM;SG	N;DEF;MASC;SG
jardim	grădină	jardim	grădină	N;MASC;SG	N;INDF;FEM;SG
jardim	grădina	jardim	grădină	N;MASC;SG	N;DEF;FEM;SG
jardim	gradina	jardim	gradină	N;MASC;SG	N;DEF;FEM;SG
ciências	ştiinţe	ciência	ştiinţe	N;FEM;PL	N;INDF;FEM;PL
ciências	stiinte	ciência	stiinte	N;FEM;PL	N;INDF;FEM;PL
ciências	științe	ciência	ști	N;FEM;PL	N;INDF;FEM;PL
ciências	ştiinţe	ciência	ştiinţe	N;FEM;PL	N;INDF;FEM;PL
entrada	intrarea	entrada	intrare	N;FEM;SG	N;DEF;FEM;SG
entrada	intrare	entrada	intrare	N;FEM;SG	N;INDF;FEM;SG
entrada	intrarea	entrada	intrare	N;FEM;SG	N;DEF;FEM;SG
entrada	intrare	entrada	intrare	N;FEM;SG	N;INDF;FEM;SG
entrada	intrare	entrada	intrare	N;FEM;SG	N;INDF;FEM;SG
tempos	timpuri	tempo	timp	N;MASC;PL	N;INDF;FEM;PL
tempos	timpurile	tempo	timp	N;MASC;PL	N;DEF;FEM;PL
tempos	vremuri	tempo	vreme	N;MASC;PL	N;INDF;FEM;PL
terras	terenuri	terra	teren	N;FEM;PL	N;INDF;FEM;PL
terras	pământurile	terra	pământ	N;FEM;PL	N;DEF;FEM;PL
terras	meleaguri	terra	meleag	N;FEM;PL	N;INDF;FEM;PL
terras	pământuri	terra	pământ	N;FEM;PL	N;INDF;FEM;PL
terras	pământuri	terra	pământ	N;FEM;PL	N;INDF;FEM;PL
terras	terenuri	terra	teren	N;FEM;PL	N;INDF;FEM;PL
independente	independentă	independente	independent	ADJ;MASC;SG	ADJ;INDF;FEM;SG
técnica	tehnică	técnica	tehnică	N;FEM;SG	N;INDF;FEM;SG
técnica	tehnică	técnica	tehnică	N;FEM;SG	N;INDF;FEM;SG
técnica	tehnica	técnica	tehnică	N;FEM;SG	N;DEF;FEM;SG
comercial	comercial	comercial	comercial	ADJ;MASC;SG	ADJ;INDF;MASC;SG
comercial	comercială	comercial	comercial	ADJ;MASC;SG	ADJ;INDF;FEM;SG
sol	soare	sol	soare	N;MASC;SG	N;INDF;MASC;SG
sol	soarele	sol	soare	N;MASC;SG	N;DEF;MASC;SG
sol	soare	sol	soare	N;MASC;SG	N;INDF;MASC;SG
sol	sunshine	sol	sunshine	N;MASC;SG	N;INDF;MASC;SG
sol	sol	sol	sol	N;MASC;SG	N;INDF;MASC;SG
mestre	maestru	mestre	maestru	N;MASC;SG	N;INDF;MASC;SG
tipos	băieți	tipo	băiat	N;MASC;PL	N;INDF;MASC;PL
tipos	tipuri	tipo	tip	N;MASC;PL	N;INDF;FEM;PL
tipos	tipurile	tipo	tip	N;MASC;PL	N;DEF;FEM;PL
abertura	deschidere	abertura	deschidere	N;FEM;SG	N;INDF;FEM;SG
abertura	deschiderea	abertura	deschidere	N;FEM;SG	N;DEF;FEM;SG
abertura	deschidere	abertura	deschidere	N;FEM;SG	N;INDF;FEM;SG
critérios	criteriile	critério	criteriu	N;MASC;PL	N;DEF;FEM;PL
critérios	criterii	critério	criteriu	N;MASC;PL	N;INDF;FEM;PL
bispo	episcop	bispo	episcop	N;MASC;SG	N;INDF;MASC;SG
bispo	bishop	bispo	bishop	N;MASC;SG	N;INDF;MASC;SG
bispo	episcopul	bispo	episcop	N;MASC;SG	N;DEF;MASC;SG
prática	practica	prática	practică	N;FEM;SG	N;DEF;FEM;SG
ministério	ministerul	ministério	minister	N;MASC;SG	N;DEF;MASC;SG
ministério	ministerului	ministério	minister	N;MASC;SG	N;DEF;MASC;SG
ministério	minister	ministério	minister	N;MASC;SG	N;INDF;MASC;SG
inclusive	inclusiv	inclusive	inclusiv	ADV	ADV
contrário	contrar	contrário	contrar	ADV	ADV
capitão	căpitan	capitão	căpitan	N;MASC;SG	N;INDF;MASC;SG
capitão	skipper	capitão	skipper	N;MASC;SG	N;INDF;MASC;SG
ambiente	mediul	ambiente	mediu	N;MASC;SG	N;DEF;MASC;SG
futuro	viitorul	futuro	viitor	N;MASC;SG	N;DEF;MASC;SG
futuro	viitor	futuro	viitor	N;MASC;SG	N;INDF;MASC;SG
unidades	unități	unidade	unitate	N;FEM;PL	N;INDF;FEM;PL
unidades	unităţi	unidade	unitate	N;FEM;PL	N;INDF;FEM;PL
unidades	unitati	unidade	unitati	N;FEM;PL	N;INDF;FEM;PL
física	fizica	física	fizică	N;FEM;SG	N;DEF;FEM;SG
aeroporto	aeroport	aeroporto	aeroport	N;MASC;SG	N;INDF;MASC;SG
aeroporto	aeroportul	aeroporto	aeroport	N;MASC;SG	N;DEF;MASC;SG
quantidade	sumă	quantidade	sumă	N;FEM;SG	N;INDF;FEM;SG
quantidade	cantitate	quantidade	cantitate	N;FEM;SG	N;INDF;FEM;SG
quantidade	suma	quantidade	sumă	N;FEM;SG	N;DEF;FEM;SG
quantidade	cantitatea	quantidade	cantitate	N;FEM;SG	N;DEF;FEM;SG
quantidade	cantitate	quantidade	cantitate	N;FEM;SG	N;INDF;FEM;SG
originalmente	inițial	originalmente	inițial	ADV	ADV
mandato	mandat	mandato	mandat	N;MASC;SG	N;INDF;MASC;SG
mandato	mandatul	mandato	mandat	N;MASC;SG	N;DEF;MASC;SG
mandato	mandatului	mandato	mandat	N;MASC;SG	N;DEF;MASC;SG
mandato	mandat	mandato	mandat	N;MASC;SG	N;INDF;MASC;SG
mandato	mandatul	mandato	mandat	N;MASC;SG	N;DEF;MASC;SG
diagrama	diagrama	diagrama	diagramă	N;MASC;SG	N;DEF;FEM;SG
diagrama	diagramă	diagrama	diagramă	N;MASC;SG	N;INDF;FEM;SG
militares	militari	militar	militar	N;MASC;PL	N;INDF;MASC;PL
tamanho	dimensiune	tamanho	dimensiune	N;MASC;SG	N;INDF;FEM;SG
tamanho	marime	tamanho	marim	N;MASC;SG	N;INDF;FEM;SG
tamanho	dimensiunea	tamanho	dimensiune	N;MASC;SG	N;DEF;FEM;SG
tamanho	mărimea	tamanho	mărime	N;MASC;SG	N;DEF;FEM;SG
tamanho	mărime	tamanho	mărime	N;MASC;SG	N;INDF;FEM;SG
link	legătura	link	legătură	N;MASC;SG	N;DEF;FEM;SG
link	legătură	link	legătură	N;MASC;SG	N;INDF;FEM;SG
link	link	link	link	N;MASC;SG	N;INDF;MASC;SG
link	linkul	link	link	N;MASC;SG	N;DEF;MASC;SG
inclui	include	incluir	include	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
inclui	include	incluir	include	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
encontrar	găsiți	encontrar	găsi	V;NFIN	V;IND;PL;2;IPFV;FIN
