uma	unu	um	unu	NUM	NUM;MASC;SG
golos	obiectivele	golo	obiectiv	N;MASC;PL	N;DEF;FEM;PL
golos	goluri	golo	gol	N;MASC;PL	N;INDF;FEM;PL
golos	obiective	golo	obiectiv	N;MASC;PL	N;INDF;FEM;PL
tradicional	traditional	tradicional	traditional	ADJ;MASC;SG	ADJ;INDF;MASC;SG
tradicional	traditional	tradicional	traditional	ADJ;MASC;SG	ADJ;INDF;MASC;SG
tradicional	traditional	tradicional	traditional	ADJ;MASC;SG	ADJ;INDF;MASC;SG
tradicional	traditionala	tradicional	traditional	ADJ;MASC;SG	ADJ;DEF;FEM;SG
american	americana	american	americană	N;MASC;SG	N;DEF;FEM;SG
american	americanca	american	americancă	N;MASC;SG	N;DEF;FEM;SG
colégio	facultate	colégio	facultate	N;MASC;SG	N;INDF;FEM;SG
colégio	facultatea	colégio	facultate	N;MASC;SG	N;DEF;FEM;SG
colégio	colegiul	colégio	colegiu	N;MASC;SG	N;DEF;MASC;SG
colégio	colegiu	colégio	colegiu	N;MASC;SG	N;INDF;MASC;SG
guarda	gardian	guarda	gardian	N;FEM;SG	N;INDF;MASC;SG
guarda	garda	guarda	gardă	N;FEM;SG	N;DEF;FEM;SG
guarda	paznic	guarda	paznic	N;FEM;SG	N;INDF;MASC;SG
motor	motor	motor	motor	N;MASC;SG	N;INDF;MASC;SG
motor	motorul	motor	motor	N;MASC;SG	N;DEF;MASC;SG
motor	motor	motor	motor	N;MASC;SG	N;INDF;MASC;SG
desempenho	performanta	desempenho	performant	N;MASC;SG	N;DEF;FEM;SG
desempenho	performanta	desempenho	performant	N;MASC;SG	N;DEF;FEM;SG
desempenho	performanta	desempenho	performant	N;MASC;SG	N;DEF;FEM;SG
línguas	limbi	língua	limbă	N;FEM;PL	N;INDF;FEM;PL
línguas	limbile	língua	limbă	N;FEM;PL	N;DEF;FEM;PL
efeitos	efectele	efeito	efect	N;MASC;PL	N;DEF;FEM;PL
efeitos	efecte	efeito	efect	N;MASC;PL	N;INDF;FEM;PL
reis	regilor	rei	regilor	N;MASC;PL	N;DEF;MASC;PL
reis	regii	rei	regie	N;MASC;PL	N;INDF;MASC;PL
reis	regi	rei	rege	N;MASC;PL	N;INDF;MASC;PL
visão	viziune	visão	viziune	N;FEM;SG	N;INDF;FEM;SG
visão	viziunea	visão	viziune	N;FEM;SG	N;DEF;FEM;SG
especiais	speciale	especial	special	ADJ;MASC;PL	ADJ;INDF;FEM;PL
cores	culori	cor	culoare	N;FEM;PL	N;INDF;FEM;PL
cores	culori	cor	culoare	N;FEM;PL	N;INDF;FEM;PL
cores	culorile	cor	culoare	N;FEM;PL	N;DEF;FEM;PL
ajudar	ajuta	ajudar	ajuta	V;NFIN	V;IND;SG;3;IPFV;FIN
humano	umana	humano	umană	ADJ;MASC;SG	ADJ;DEF;FEM;SG
humano	uman	humano	uman	ADJ;MASC;SG	ADJ;INDF;MASC;SG
sítio	locul	sítio	loc	N;MASC;SG	N;DEF;MASC;SG
sítio	loc	sítio	loc	N;MASC;SG	N;INDF;MASC;SG
sítio	situl	sítio	sit	N;MASC;SG	N;DEF;MASC;SG
sítio	sit	sítio	sit	N;MASC;SG	N;INDF;MASC;SG
conflito	conflictul	conflito	conflict	N;MASC;SG	N;DEF;MASC;SG
conflito	conflict	conflito	conflict	N;MASC;SG	N;INDF;MASC;SG
dinheiro	cash	dinheiro	cash	N;MASC;SG	N;INDF;MASC;SG
dinheiro	numerar	dinheiro	numerar	N;MASC;SG	N;INDF;MASC;SG
imprensa	presa	imprensa	presă	N;FEM;SG	N;DEF;FEM;SG
imprensa	press	imprensa	press	N;FEM;SG	N;INDF;MASC;SG
dvd	dvd	dvd	dvd	N;MASC;SG	N;INDF;MASC;SG
tour	tour	tour	tour	N;MASC;SG	N;INDF;MASC;SG
tour	tur	tour	tur	N;MASC;SG	N;INDF;MASC;SG
tour	turul	tour	tur	N;MASC;SG	N;DEF;MASC;SG
tour	turneu	tour	turneu	N;MASC;SG	N;INDF;MASC;SG
finais	finaluri	final	final	N;MASC;PL	N;INDF;FEM;PL
inicial	initiala	inicial	initial	ADJ;MASC;SG	ADJ;DEF;FEM;SG
inicial	initiala	inicial	initial	ADJ;MASC;SG	ADJ;DEF;FEM;SG
inicial	initiala	inicial	initial	ADJ;MASC;SG	ADJ;DEF;FEM;SG
inicial	initial	inicial	initial	ADJ;MASC;SG	ADJ;INDF;MASC;SG
rapidamente	repede	rapidamente	repede	ADV	ADV
porta	usa	porta	usa	N;FEM;SG	N;DEF;FEM;SG
porta	usa	porta	usa	N;FEM;SG	N;DEF;FEM;SG
porta	usa	porta	usa	N;FEM;SG	N;DEF;FEM;SG
porta	usa	porta	usa	N;FEM;SG	N;DEF;FEM;SG
porta	porta	porta	port	N;FEM;SG	N;DEF;FEM;SG
lugares	localuri	lugar	local	N;MASC;PL	N;INDF;FEM;PL
lugares	locuri	lugar	loc	N;MASC;PL	N;INDF;FEM;PL
lugares	scaune	lugar	scaun	N;MASC;PL	N;INDF;FEM;PL
lugares	locuri	lugar	loc	N;MASC;PL	N;INDF;FEM;PL
superfície	suprafata	superfície	suprafată	N;FEM;SG	N;DEF;FEM;SG
superfície	suprafata	superfície	suprafată	N;FEM;SG	N;DEF;FEM;SG
superfície	suprafata	superfície	suprafată	N;FEM;SG	N;DEF;FEM;SG
superfície	suprafata	superfície	suprafată	N;FEM;SG	N;DEF;FEM;SG
superfície	suprafata	superfície	suprafată	N;FEM;SG	N;DEF;FEM;SG
ações	distribuiri	ação	distribuire	N;FEM;PL	N;INDF;FEM;PL
ações	actiuni	ação	actiune	N;FEM;PL	N;INDF;FEM;PL
ações	actiunile	ação	actiune	N;FEM;PL	N;DEF;FEM;PL
ações	actiuni	ação	actiune	N;FEM;PL	N;INDF;FEM;PL
comentário	comentariul	comentário	comentariu	N;MASC;SG	N;DEF;MASC;SG
comentário	comentariu	comentário	comentariu	N;MASC;SG	N;INDF;MASC;SG
medida	masura	medida	masură	N;FEM;SG	N;DEF;FEM;SG
medida	masura	medida	masură	N;FEM;SG	N;DEF;FEM;SG
medida	masoara	medida	masoară	N;FEM;SG	N;DEF;FEM;SG
medida	masura	medida	masură	N;FEM;SG	N;DEF;FEM;SG
branca	alba	branco	alb	N;FEM;SG	N;DEF;FEM;SG
branca	branca	branco	branca	N;FEM;SG	N;DEF;FEM;SG
national	nationala	national	national	N;MASC;SG	N;DEF;FEM;SG
national	nationala	national	national	N;MASC;SG	N;DEF;FEM;SG
oriental	oriental	oriental	oriental	ADJ;MASC;SG	ADJ;INDF;MASC;SG
oriental	orientala	oriental	orientală	ADJ;MASC;SG	ADJ;DEF;FEM;SG
constituição	constitutia	constituição	constitutie	N;FEM;SG	N;DEF;FEM;SG
constituição	constitutie	constituição	constitutie	N;FEM;SG	N;INDF;FEM;SG
constituição	constitutie	constituição	constitutie	N;FEM;SG	N;INDF;FEM;SG
constituição	constitutia	constituição	constitutie	N;FEM;SG	N;DEF;FEM;SG
memória	memorie	memória	memorie	N;FEM;SG	N;INDF;FEM;SG
memória	memoria	memória	memorie	N;FEM;SG	N;DEF;FEM;SG
memória	amintirea	memória	amintire	N;FEM;SG	N;DEF;FEM;SG
memória	amintire	memória	amintire	N;FEM;SG	N;INDF;FEM;SG
biblioteca	biblioteca	biblioteca	bibliotecă	N;FEM;SG	N;DEF;FEM;SG
biblioteca	biblioteca	biblioteca	bibliotecă	N;FEM;SG	N;DEF;FEM;SG
biblioteca	librarie	biblioteca	librarie	N;FEM;SG	N;INDF;FEM;SG
medicina	medicament	medicina	medicament	N;FEM;SG	N;INDF;MASC;SG
medicina	medicina	medicina	medicină	N;FEM;SG	N;DEF;FEM;SG
medicina	medicina	medicina	medicină	N;FEM;SG	N;DEF;FEM;SG
medicina	medicala	medicina	medicală	N;FEM;SG	N;DEF;FEM;SG
peça	bucata	peça	bucată	N;FEM;SG	N;DEF;FEM;SG
peça	piesa	peça	piesă	N;FEM;SG	N;DEF;FEM;SG
peça	bucata	peça	bucată	N;FEM;SG	N;DEF;FEM;SG
semanas	saptamanile	semana	saptaman	N;FEM;PL	N;DEF;FEM;PL
propriedade	detinuta	propriedade	detinuta	N;FEM;SG	N;DEF;FEM;SG
propriedade	proprietate	propriedade	proprietate	N;FEM;SG	N;INDF;FEM;SG
propriedade	proprietatea	propriedade	proprietate	N;FEM;SG	N;DEF;FEM;SG
propriedade	proprietate	propriedade	proprietate	N;FEM;SG	N;INDF;FEM;SG
propriedade	proprietatea	propriedade	proprietate	N;FEM;SG	N;DEF;FEM;SG
fundador	fondatorul	fundador	fondator	N;MASC;SG	N;DEF;MASC;SG
fundador	fondator	fundador	fondator	N;MASC;SG	N;INDF;MASC;SG
regra	regula	regra	regulă	N;FEM;SG	N;DEF;FEM;SG
regra	regula	regra	regulă	N;FEM;SG	N;DEF;FEM;SG
tratamento	tratamentul	tratamento	tratament	N;MASC;SG	N;DEF;MASC;SG
tratamento	tratamentului	tratamento	tratament	N;MASC;SG	N;DEF;MASC;SG
tratamento	tratament	tratamento	tratament	N;MASC;SG	N;INDF;MASC;SG
europeu	europeana	europeu	european	N;MASC;SG	N;DEF;FEM;SG
temas	teme	tema	temă	N;MASC;PL	N;INDF;FEM;PL
temas	subiectele	tema	subiect	N;MASC;PL	N;DEF;FEM;PL
temas	subiecte	tema	subiect	N;MASC;PL	N;INDF;FEM;PL
aberto	deschide	abrir	deschide	V;MASC;SG;V.PTCP	V;IND;SG;3;PRS;FIN
passagem	pasajul	passagem	pasaj	N;FEM;SG	N;DEF;MASC;SG
passagem	pasaj	passagem	pasaj	N;FEM;SG	N;INDF;MASC;SG
novela	roman	novela	roman	N;FEM;SG	N;INDF;MASC;SG
novela	romanul	novela	roman	N;FEM;SG	N;DEF;MASC;SG
novela	nuvela	novela	nuvelă	N;FEM;SG	N;DEF;FEM;SG
novela	nuvela	novela	nuvelă	N;FEM;SG	N;DEF;FEM;SG
novela	nuvela	novela	nuvelă	N;FEM;SG	N;DEF;FEM;SG
falar	vorbim	falar	vorbi	V;NFIN	V;IND;PL;1;PRS;FIN
falar	vorbeste	falar	vorbi	V;NFIN	V;IND;SG;3;PRS;FIN
carta	scrisoare	carta	scrisoare	N;FEM;SG	N;INDF;FEM;SG
carta	scrisoarea	carta	scrisoare	N;FEM;SG	N;DEF;FEM;SG
carta	litera	carta	literă	N;FEM;SG	N;DEF;FEM;SG
notas	bancnotele	nota	bancnotă	N;FEM;PL	N;DEF;FEM;PL
notas	bancnote	nota	bancnot	N;FEM;PL	N;INDF;FEM;PL
notas	note	nota	notă	N;FEM;PL	N;INDF;FEM;PL
proteção	protejarea	proteção	protejare	N;FEM;SG	N;DEF;FEM;SG
proteção	protectie	proteção	protectie	N;FEM;SG	N;INDF;FEM;SG
proteção	protectia	proteção	protectie	N;FEM;SG	N;DEF;FEM;SG
proteção	protectie	proteção	protectie	N;FEM;SG	N;INDF;FEM;SG
alemã	germana	alemã	germană	N;FEM;SG	N;DEF;FEM;SG
alemã	germana	alemã	germană	N;FEM;SG	N;DEF;FEM;SG
sonora	sonora	sonoro	sonora	N;FEM;SG	N;DEF;FEM;SG
carro	masina	carro	masină	N;MASC;SG	N;DEF;FEM;SG
carro	masina	carro	masină	N;MASC;SG	N;DEF;FEM;SG
carro	masina	carro	masină	N;MASC;SG	N;DEF;FEM;SG
carro	masina	carro	masină	N;MASC;SG	N;DEF;FEM;SG
carro	masina	carro	masină	N;MASC;SG	N;DEF;FEM;SG
max	max	max	max	N;MASC;SG	N;INDF;MASC;SG
japonês	japoneza	japonês	japoneză	N;MASC;SG	N;DEF;FEM;SG
japonês	japoneza	japonês	japoneză	N;MASC;SG	N;DEF;FEM;SG
geração	generatie	geração	generatie	N;FEM;SG	N;INDF;FEM;SG
geração	generatie	geração	generatie	N;FEM;SG	N;INDF;FEM;SG
geração	generarea	geração	generare	N;FEM;SG	N;DEF;FEM;SG
geração	generatie	geração	generatie	N;FEM;SG	N;INDF;FEM;SG
frequentemente	frecvent	frequentemente	frecvent	ADV	ADV
frequentemente	deseori	frequentemente	deseori	ADV	ADV
frequentemente	adeseori	frequentemente	adeseori	ADV	ADV
frequentemente	adesea	frequentemente	adesea	ADV	ADV
frequentemente	des	frequentemente	des	ADV	ADV
necessidade	nevoie	necessidade	nevoie	N;FEM;SG	N;INDF;FEM;SG
necessidade	necesitate	necessidade	necesitate	N;FEM;SG	N;INDF;FEM;SG
necessidade	necesitatea	necessidade	necesitate	N;FEM;SG	N;DEF;FEM;SG
fortaleza	fortaleza	fortaleza	fortaleză	N;FEM;SG	N;DEF;FEM;SG
fortaleza	fortareata	fortaleza	fortareat	N;FEM;SG	N;DEF;FEM;SG
fortaleza	cetatea	fortaleza	cetate	N;FEM;SG	N;DEF;FEM;SG
fortaleza	fortareata	fortaleza	fortareat	N;FEM;SG	N;DEF;FEM;SG
fortaleza	fortul	fortaleza	fort	N;FEM;SG	N;DEF;MASC;SG
fortaleza	fort	fortaleza	fort	N;FEM;SG	N;INDF;MASC;SG
solicitação	solicitare	solicitação	solicitare	N;FEM;SG	N;INDF;FEM;SG
solicitação	cererea	solicitação	cerere	N;FEM;SG	N;DEF;FEM;SG
solicitação	cerere	solicitação	cerere	N;FEM;SG	N;INDF;FEM;SG
taça	castron	taça	castron	N;FEM;SG	N;INDF;MASC;SG
taça	bol	taça	bol	N;FEM;SG	N;INDF;MASC;SG
taça	cupa	taça	cupă	N;FEM;SG	N;DEF;FEM;SG
taça	cupa	taça	cupă	N;FEM;SG	N;DEF;FEM;SG
taça	ceasca	taça	cească	N;FEM;SG	N;DEF;FEM;SG
bronze	alama	bronze	alama	N;MASC;SG	N;DEF;FEM;SG
bronze	alama	bronze	alama	N;MASC;SG	N;DEF;FEM;SG
bronze	bronz	bronze	bronz	N;MASC;SG	N;INDF;MASC;SG
romana	romana	romano	romană	N;FEM;SG	N;DEF;FEM;SG
romana	roman	romano	roman	N;FEM;SG	N;INDF;MASC;SG
romana	romana	romano	romană	N;FEM;SG	N;DEF;FEM;SG
incluem	includ	incluir	include	V;IND;PL;3;PRS;FIN	V;IND;PL;3;PRS;FIN
descoberta	descoperire	descoberta	descoperire	N;FEM;SG	N;INDF;FEM;SG
descoberta	descoperirea	descoberta	descoperire	N;FEM;SG	N;DEF;FEM;SG
descoberta	discovery	descoberta	discovery	N;FEM;SG	N;INDF;MASC;SG
satélite	satelitul	satélite	satelit	N;MASC;SG	N;DEF;MASC;SG
satélite	satelit	satélite	satelit	N;MASC;SG	N;INDF;MASC;SG
svg	svg	svg	svg	N;MASC;SG	N
participar	participa	participar	participa	V;NFIN	V;IND;SG;3;IPFV;FIN
participar	participa	participar	participa	V;NFIN	V;IND;SG;3;IPFV;FIN
participar	particip	participar	particip	V;NFIN	V;IND;SG;1;PRS;FIN
botânico	botanica	botânico	botanică	N;MASC;SG	N;DEF;FEM;SG
botânico	botanica	botânico	botanică	N;MASC;SG	N;DEF;FEM;SG
botânico	botanist	botânico	botanist	N;MASC;SG	N;INDF;MASC;SG
mata	kill	matar	kill	N;FEM;SG	N;INDF;MASC;SG
negro	neagra	negro	negru	ADJ;MASC;SG	ADJ;DEF;FEM;SG
negro	negru	negro	negru	ADJ;MASC;SG	ADJ;INDF;MASC;SG
negro	neagra	negro	negru	ADJ;MASC;SG	ADJ;DEF;FEM;SG
gestão	gestionare	gestão	gestionare	N;FEM;SG	N;INDF;FEM;SG
gestão	conducerea	gestão	conducere	N;FEM;SG	N;DEF;FEM;SG
gestão	managementul	gestão	management	N;FEM;SG	N;DEF;MASC;SG
gestão	gestionarea	gestão	gestionare	N;FEM;SG	N;DEF;FEM;SG
gestão	management	gestão	management	N;FEM;SG	N;INDF;MASC;SG
trilha	pista	trilha	pistă	N;FEM;SG	N;DEF;FEM;SG
trilha	pista	trilha	pistă	N;FEM;SG	N;DEF;FEM;SG
trilha	traseu	trilha	traseu	N;FEM;SG	N;INDF;MASC;SG
marcos	marci	marco	marcă	N;MASC;PL	N;INDF;FEM;PL
marcos	semne	marco	semn	N;MASC;PL	N;INDF;FEM;PL
marcos	repere	marco	repere	N;MASC;PL	N;INDF;FEM;PL
luis	ludovic	lui	ludovic	N;MASC;SG	N;INDF;MASC;SG
lago	lago	lago	lago	N;MASC;SG	N;INDF;MASC;SG
lago	lacul	lago	lac	N;MASC;SG	N;DEF;MASC;SG
lago	lac	lago	lac	N;MASC;SG	N;INDF;MASC;SG
arena	arena	arena	arena	N;FEM;SG	N;DEF;FEM;SG
arena	arena	arena	arena	N;FEM;SG	N;DEF;FEM;SG
comédia	comedia	comédia	comedie	N;FEM;SG	N;DEF;FEM;SG
comédia	comedie	comédia	comedie	N;FEM;SG	N;INDF;FEM;SG
relevante	relevant	relevante	relevant	ADJ;MASC;SG	ADJ;INDF;MASC;SG
pequenas	mici	pequeno	mic	ADJ;FEM;PL	ADJ;INDF;PL
sala	sala	sala	sală	N;FEM;SG	N;DEF;FEM;SG
sala	camera	sala	cameră	N;FEM;SG	N;DEF;FEM;SG
sala	camera	sala	cameră	N;FEM;SG	N;DEF;FEM;SG
extensão	extensie	extensão	extensie	N;FEM;SG	N;INDF;FEM;SG
extensão	prelungirea	extensão	prelungire	N;FEM;SG	N;DEF;FEM;SG
extensão	extindere	extensão	extindere	N;FEM;SG	N;INDF;FEM;SG
extensão	prelungire	extensão	prelungire	N;FEM;SG	N;INDF;FEM;SG
extensão	extensia	extensão	extensie	N;FEM;SG	N;DEF;FEM;SG
números	cifre	número	cifră	N;MASC;PL	N;INDF;FEM;PL
números	figuri	número	figură	N;MASC;PL	N;INDF;FEM;PL
números	cifrele	número	cifre	N;MASC;PL	N;DEF;FEM;PL
números	numerele	número	număr	N;MASC;PL	N;DEF;FEM;PL
números	numere	número	număr	N;MASC;PL	N;INDF;FEM;PL
direita	dreapta	direita	dreaptă	N;FEM;SG	N;DEF;FEM;SG
isabel	isabel	isabel	isabel	N;FEM;SG	N;INDF;MASC;SG
isabel	elisabeta	isabel	elisabetă	N;FEM;SG	N;DEF;FEM;SG
anteriormente	anterior	anteriormente	anterior	ADV	ADV
completamente	complet	completamente	complet	ADV	ADV
completamente	total	completamente	total	ADV	ADV
candidato	solicitantul	candidato	solicitant	N;MASC;SG	N;DEF;MASC;SG
candidato	candidata	candidato	candidat	N;MASC;SG	N;DEF;FEM;SG
candidato	candidatul	candidato	candidat	N;MASC;SG	N;DEF;MASC;SG
candidato	candidat	candidato	candidat	N;MASC;SG	N;INDF;MASC;SG
padre	preot	padre	preot	N;MASC;SG	N;INDF;MASC;SG
padre	preotul	padre	preot	N;MASC;SG	N;DEF;MASC;SG
padre	tata	padre	tată	N;MASC;SG	N;DEF;MASC;SG
padre	tata	padre	tată	N;MASC;SG	N;DEF;MASC;SG
evitar	evita	evitar	evita	V;NFIN	V;IND;SG;3;IPFV;FIN
evitar	evita	evitar	evita	V;NFIN	V;IND;SG;3;IPFV;FIN
evitar	previne	evitar	preveni	V;NFIN	V;IND;SG;3;PRS;FIN
rocha	piatra	rocha	piatră	N;FEM;SG	N;DEF;FEM;SG
rocha	piatra	rocha	piatră	N;FEM;SG	N;DEF;FEM;SG
rocha	stanca	rocha	stancă	N;FEM;SG	N;DEF;FEM;SG
rocha	stanca	rocha	stancă	N;FEM;SG	N;DEF;FEM;SG
rocha	rock	rocha	rock	N;FEM;SG	N;INDF;MASC;SG
objeto	obiect	objeto	obiect	N;MASC;SG	N;INDF;MASC;SG
objeto	obiectul	objeto	obiect	N;MASC;SG	N;DEF;MASC;SG
king	regele	king	rege	N;MASC;SG	N;DEF;MASC;SG
king	king	king	king	N;MASC;SG	N;INDF;MASC;SG
king	rege	king	rege	N;MASC;SG	N;INDF;MASC;SG
madrid	madrid	madrid	madrid	N;MASC;SG	N;INDF;MASC;SG
difícil	dur	difícil	dur	ADJ;MASC;SG	ADJ;INDF;MASC;SG
difícil	dificila	difícil	dificila	ADJ;MASC;SG	ADJ;DEF;FEM;SG
casas	case	casa	casă	N;FEM;PL	N;INDF;FEM;PL
casas	casele	casa	casă	N;FEM;PL	N;DEF;FEM;PL
assembleia	adunare	assembleia	adunare	N;FEM;SG	N;INDF;FEM;SG
assembleia	asamblare	assembleia	asamblare	N;FEM;SG	N;INDF;FEM;SG
assembleia	adunarea	assembleia	adunare	N;FEM;SG	N;DEF;FEM;SG
césar	caesar	césar	caesar	N;MASC;SG	N;INDF;MASC;SG
césar	cezar	césar	cezar	N;MASC;SG	N;INDF;MASC;SG
mudanças	schimbari	mudança	schimbari	N;FEM;PL	N;INDF;FEM;PL
mudanças	schimbari	mudança	schimbari	N;FEM;PL	N;INDF;FEM;PL
fórmula	formula	fórmula	formulă	N;FEM;SG	N;DEF;FEM;SG
fórmula	formula	fórmula	formulă	N;FEM;SG	N;DEF;FEM;SG
experiência	experimentul	experiência	experiment	N;FEM;SG	N;DEF;MASC;SG
experiência	experiment	experiência	experiment	N;FEM;SG	N;INDF;MASC;SG
experiência	experienta	experiência	experient	N;FEM;SG	N;DEF;FEM;SG
experiência	experienta	experiência	experient	N;FEM;SG	N;DEF;FEM;SG
experiência	experienta	experiência	experient	N;FEM;SG	N;DEF;FEM;SG
curta	scurta	curto	scurta	ADJ;FEM;SG	ADJ;DEF;FEM;SG
curta	scurta	curto	scurta	ADJ;FEM;SG	ADJ;DEF;FEM;SG
composição	compozitia	composição	compozitie	N;FEM;SG	N;DEF;FEM;SG
composição	compozitia	composição	compozitie	N;FEM;SG	N;DEF;FEM;SG
composição	compozitie	composição	compozitie	N;FEM;SG	N;INDF;FEM;SG
método	metoda	método	metodă	N;MASC;SG	N;DEF;FEM;SG
método	metoda	método	metodă	N;MASC;SG	N;DEF;FEM;SG
capaz	capabil	capaz	capabil	ADJ;MASC;SG	ADJ;INDF;MASC;SG
capaz	capabila	capaz	capabilă	ADJ;MASC;SG	ADJ;DEF;FEM;SG
capaz	capabila	capaz	capabilă	ADJ;MASC;SG	ADJ;DEF;FEM;SG
capaz	capabil	capaz	capabil	ADJ;MASC;SG	ADJ;INDF;MASC;SG
obrigado	multumesc	obrigar	multumi	V;MASC;SG;V.PTCP	V;IND;SG;3;PRS;FIN
obrigado	multumesc	obrigar	multumi	V;MASC;SG;V.PTCP	V;IND;SG;3;PRS;FIN
industrial	industriala	industrial	industrial	ADJ;MASC;SG	ADJ;DEF;FEM;SG
industrial	industriala	industrial	industrial	ADJ;MASC;SG	ADJ;DEF;FEM;SG
industrial	industrial	industrial	industrial	ADJ;MASC;SG	ADJ;INDF;MASC;SG
semelhante	asemanator	semelhante	asemanator	ADJ;MASC;SG	ADJ;INDF;MASC;SG
semelhante	similar	semelhante	similar	ADJ;MASC;SG	ADJ;INDF;MASC;SG
semelhante	asemanator	semelhante	asemanator	ADJ;MASC;SG	ADJ;INDF;MASC;SG
semelhante	asemanatoare	semelhante	asemanator	ADJ;MASC;SG	ADJ;INDF;FEM
semelhante	similara	semelhante	similar	ADJ;MASC;SG	ADJ;DEF;FEM;SG
semelhante	asemanatoare	semelhante	asemanator	ADJ;MASC;SG	ADJ;INDF;FEM
expressão	expresia	expressão	expresie	N;FEM;SG	N;DEF;FEM;SG
expressão	exprimare	expressão	exprimare	N;FEM;SG	N;INDF;FEM;SG
expressão	expresie	expressão	expresie	N;FEM;SG	N;INDF;FEM;SG
templo	templul	templo	templu	N;MASC;SG	N;DEF;MASC;SG
templo	templu	templo	templu	N;MASC;SG	N;INDF;MASC;SG
tribunal	tribunal	tribunal	tribunal	N;MASC;SG	N;INDF;MASC;SG
tribunal	tribunalul	tribunal	tribunal	N;MASC;SG	N;DEF;MASC;SG
tribunal	tribunal	tribunal	tribunal	N;MASC;SG	N;INDF;MASC;SG
tribunal	curtea	tribunal	curte	N;MASC;SG	N;DEF;FEM;SG
tribunal	court	tribunal	court	N;MASC;SG	N;INDF;MASC;SG
tribunal	curte	tribunal	curte	N;MASC;SG	N;INDF;FEM;SG
tribunal	instanta	tribunal	instant	N;MASC;SG	N;DEF;FEM;SG
escrever	scrieti	escrever	scrieti	V;NFIN	V;IND;SG;2;PRS;FIN
escrever	scrieti	escrever	scrieti	V;NFIN	V;IND;SG;2;PRS;FIN
escrever	scriu	escrever	scrie	V;NFIN	V;IND;PL;3;PRS;FIN
escrever	scrie	escrever	scrie	V;NFIN	V;IND;SG;3;PRS;FIN
escrever	scriind	escrever	scrie	V;NFIN	V;V.MSDR
escrever	scriu	escrever	scrie	V;NFIN	V;IND;PL;3;PRS;FIN
conhecidos	cunoscute	conhecido	cunoscut	ADJ;MASC;PL	ADJ;INDF;FEM;PL
famoso	celebra	famoso	celebra	ADJ;MASC;SG	ADJ;DEF;FEM;SG
famoso	faimoasa	famoso	faimos	ADJ;MASC;SG	ADJ;DEF;FEM;SG
famoso	faimos	famoso	faimos	ADJ;MASC;SG	ADJ;INDF;MASC;SG
famoso	celebru	famoso	celebru	ADJ;MASC;SG	ADJ;INDF;MASC;SG
soldados	soldati	soldado	soldat	N;MASC;PL	N;INDF;MASC;PL
soldados	soldati	soldado	soldat	N;MASC;PL	N;INDF;MASC;PL
soldados	soldatii	soldado	soldat	N;MASC;PL	N;DEF;MASC;PL
soldados	soldati	soldado	soldat	N;MASC;PL	N;INDF;MASC;PL
prefeitura	prefectura	prefeitura	prefectură	N;FEM;SG	N;DEF;FEM;SG
prefeitura	prefectura	prefeitura	prefectură	N;FEM;SG	N;DEF;FEM;SG
soviética	sovietica	soviético	sovietică	N;FEM;SG	N;DEF;FEM;SG
vencedor	castigator	vencedor	castigator	N;MASC;SG	N;INDF;MASC;SG
vencedor	invingator	vencedor	invingator	N;MASC;SG	N;INDF;MASC;SG
vencedor	castigator	vencedor	castigator	N;MASC;SG	N;INDF;MASC;SG
estrelas	staruri	estrela	star	N;FEM;PL	N;INDF;FEM;PL
estrelas	stelele	estrela	stea	N;FEM;PL	N;DEF;FEM;PL
estrelas	stele	estrela	stea	N;FEM;PL	N;INDF;FEM;PL
famílias	gospodarii	família	gospodar	N;FEM;PL	N;INDF;FEM;PL
famílias	gospodariile	família	gospodarie	N;FEM;PL	N;DEF;FEM;PL
famílias	gospodariilor	família	gospodarie	N;FEM;PL	N;DEF;FEM;PL
famílias	familiile	família	familie	N;FEM;PL	N;DEF;FEM;PL
famílias	familii	família	familie	N;FEM;PL	N;INDF;FEM;PL
políticos	politicienii	político	politician	N;MASC;PL	N;DEF;MASC;PL
políticos	politicienilor	político	politiciene	N;MASC;PL	N;DEF;MASC;PL
políticos	politicieni	político	politician	N;MASC;PL	N;INDF;MASC;PL
posto	rang	posto	rang	N;MASC;SG	N;INDF;MASC;SG
posto	grad	posto	grad	N;MASC;SG	N;INDF;MASC;SG
posto	gradul	posto	grad	N;MASC;SG	N;DEF;MASC;SG
posto	rangul	posto	rang	N;MASC;SG	N;DEF;MASC;SG
disponível	disponibila	disponível	disponibil	ADJ;MASC;SG	ADJ;DEF;FEM;SG
disponível	disponibila	disponível	disponibil	ADJ;MASC;SG	ADJ;DEF;FEM;SG
disponível	disponibil	disponível	disponibil	ADJ;MASC;SG	ADJ;INDF;MASC;SG
programação	programare	programação	programare	N;FEM;SG	N;INDF;FEM;SG
programação	programarea	programação	programare	N;FEM;SG	N;DEF;FEM;SG
programação	program	programação	program	N;FEM;SG	N;INDF;MASC;SG
programação	programul	programação	program	N;FEM;SG	N;DEF;MASC;SG
bandas	trupe	banda	trupă	N;FEM;PL	N;INDF;FEM;PL
letra	scrisoare	letra	scrisoare	N;FEM;SG	N;INDF;FEM;SG
letra	scrisoarea	letra	scrisoare	N;FEM;SG	N;DEF;FEM;SG
letra	litera	letra	literă	N;FEM;SG	N;DEF;FEM;SG
software	software	software	software	N;MASC;SG	N;INDF;MASC;SG
