comparte	distribuie	compartir	distribui	V;IND;SG;3;PRS;FIN	V;IND;3;PRS;FIN
eficaz	eficienta	eficaz	eficient	ADJ;SG	ADJ;DEF;FEM;SG
eficaz	eficace	eficaz	eficace	ADJ;SG	ADJ
eficaz	efectiva	eficaz	efectiva	ADJ;SG	ADJ;DEF;FEM;SG
piedad	mila	piedad	milă	N;FEM;SG	N;DEF;FEM;SG
piedad	mila	piedad	milă	N;FEM;SG	N;DEF;FEM;SG
piedad	mila	piedad	milă	N;FEM;SG	N;DEF;FEM;SG
ram	berbec	ram	berbec	N;FEM;SG	N;INDF;MASC;SG
ram	ram	ram	ram	N;FEM;SG	N;INDF;MASC;SG
realismo	realism	realismo	realism	N;MASC;SG	N;INDF;MASC;SG
espinosa	spinoasa	espinoso	spinosa	ADJ;FEM;SG	ADJ;DEF;FEM;SG
conversación	conversatie	conversación	conversatie	N;FEM;SG	N;INDF;FEM;SG
conversación	conversatie	conversación	conversatie	N;FEM;SG	N;INDF;FEM;SG
dante	dante	dante	dante		
clasificar	clasifica	clasificar	clasifica	V;NFIN	V;IND;SG;3;IPFV;FIN
clasificar	clasifica	clasificar	clasifica	V;NFIN	V;IND;SG;3;IPFV;FIN
emisoras	statii	emisora	stat	N;FEM;PL	N;INDF;FEM;PL
emisoras	statii	emisora	stat	N;FEM;PL	N;INDF;FEM;PL
espinas	spini	espina	spin	N;FEM;PL	N;INDF;MASC;PL
habitaciones	dormitoarele	habitación	dormitor	N;FEM;PL	N;DEF;FEM;PL
habitaciones	camerele	habitación	cameră	N;FEM;PL	N;DEF;FEM;PL
habitaciones	camere	habitación	cameră	N;FEM;PL	N;INDF;FEM;PL
myspace	myspace	myspace	myspac	N;MASC;SG	N;INDF;MASC;SG
constituida	constituita	constituido	constituita	ADJ;FEM;SG;V.PTCP	ADJ;DEF;FEM;SG
constituida	constituit	constituido	constitui	ADJ;FEM;SG;V.PTCP	ADJ;INDF;MASC;SG
arbustos	tufisuri	arbusto	tufis	N;MASC;PL	N;INDF;FEM;PL
consecutivas	consecutive	consecutivo	consecutiv	ADJ;FEM;PL	ADJ;INDF;FEM;PL
aeropuertos	aeroporturi	aeropuerto	aeroport	N;MASC;PL	N;INDF;FEM;PL
aeropuertos	aeroporturile	aeropuerto	aeroport	N;MASC;PL	N;DEF;FEM;PL
urbanización	urbanizare	urbanización	urbanizare	N;FEM;SG	N;INDF;FEM;SG
supervivencia	supravietuire	supervivencia	supravietuire	N;FEM;SG	N;INDF;FEM;SG
supervivencia	supravietuire	supervivencia	supravietuire	N;FEM;SG	N;INDF;FEM;SG
pistola	pistol	pistola	pistol	N;FEM;SG	N;INDF;MASC;SG
pistola	pistol	pistola	pistol	N;FEM;SG	N;INDF;MASC;SG
pistola	arma	pistola	armă	N;FEM;SG	N;DEF;FEM;SG
pistola	arma	pistola	armă	N;FEM;SG	N;DEF;FEM;SG
ascensión	inaltarea	ascensión	inaltare	N;FEM;SG	N;DEF;FEM;SG
ascensión	ascensiunea	ascensión	ascensiune	N;FEM;SG	N;DEF;FEM;SG
ascensión	ascensiune	ascensión	ascensiune	N;FEM;SG	N;INDF;FEM;SG
ascensión	ascensiune	ascensión	ascensiune	N;FEM;SG	N;INDF;FEM;SG
cover	coperta	cover	copertă	N	N;DEF;FEM;SG
cover	coperta	cover	copertă	N	N;DEF;FEM;SG
cover	cover	cover	cover	N	N;INDF;MASC;SG
cover	acoperire	cover	acoperire	N	N;INDF;FEM;SG
migración	migrare	migración	migrare	N;FEM;SG	N;INDF;FEM;SG
migración	migratie	migración	migratie	N;FEM;SG	N;INDF;FEM;SG
migración	migrarea	migración	migrare	N;FEM;SG	N;DEF;FEM;SG
editora	editorul	editora	editor	N;FEM;SG	N;DEF;MASC;SG
editora	redactor	editora	redactor	N;FEM;SG	N;INDF;MASC;SG
editora	editor	editora	editor	N;FEM;SG	N;INDF;MASC;SG
hunter	vanator	hunter	vanator	N	N;INDF;MASC;SG
hunter	vanator	hunter	vanator	N	N;INDF;MASC;SG
hunter	hunter	hunter	hunter	N	N;INDF;MASC;SG
hunter	vanatorul	hunter	vanator	N	N;DEF;MASC;SG
box	casuta	box	casut	N	N;DEF;FEM;SG
box	cutie	box	cutie	N	N;INDF;FEM;SG
box	cutia	box	cutie	N	N;DEF;FEM;SG
conveniente	convenabila	conveniente	convenabil	ADJ;SG	ADJ;DEF;FEM;SG
honoris	honoris	honoris	honoris	N;SG	N;INDF;MASC;SG
ola	val	ola	val	N;FEM;SG	N;INDF;MASC;SG
ola	valul	ola	val	N;FEM;SG	N;DEF;MASC;SG
martha	martha	martha	martha	N;FEM;SG	N;DEF;FEM;SG
adición	adaugarea	adición	adaugare	N;FEM;SG	N;DEF;FEM;SG
adición	adaugarea	adición	adaugare	N;FEM;SG	N;DEF;FEM;SG
adición	completare	adición	completare	N;FEM;SG	N;INDF;FEM;SG
dialecto	dialectul	dialecto	dialect	N;MASC;SG	N;DEF;MASC;SG
dialecto	dialect	dialecto	dialect	N;MASC;SG	N;INDF;MASC;SG
gramática	gramatica	gramático	gramatică	N;FEM;SG	N;DEF;FEM;SG
gramática	gramatica	gramático	gramatică	N;FEM;SG	N;DEF;FEM;SG
limpieza	curatenie	limpieza	curatenie	N;FEM;SG	N;INDF;FEM;SG
limpieza	curatarea	limpieza	curatare	N;FEM;SG	N;DEF;FEM;SG
limpieza	curatare	limpieza	curatare	N;FEM;SG	N;INDF;FEM;SG
limpieza	curatenie	limpieza	curatenie	N;FEM;SG	N;INDF;FEM;SG
limpieza	clean	limpieza	clean	N;FEM;SG	N;INDF;MASC;SG
limpieza	menajera	limpieza	menajera	N;FEM;SG	N;DEF;FEM;SG
limpieza	menaj	limpieza	menaj	N;FEM;SG	N;INDF;MASC;SG
explorer	explorer	explorer	explorer	N;MASC;SG	N;INDF;MASC;SG
explorer	explorator	explorer	explorator	N;MASC;SG	N;INDF;MASC;SG
marcar	formeaza	marcar	formează	V;NFIN	V;IND;SG;3;IPFV;FIN
marcar	formeaza	marcar	formează	V;NFIN	V;IND;SG;3;IPFV;FIN
marcar	marcheaza	marcar	marcheaza	V;NFIN	V;IND;SG;3;IPFV;FIN
cáucaso	caucazian	cáucaso	caucazian	ADJ;MASC;SG	ADJ;INDF;MASC;SG
after	dupa	after	dupa	N	N;DEF;FEM;SG
after	dupa	after	dupa	N	N;DEF;FEM;SG
revolucionaria	revolutionar	revolucionario	revolutionar	ADJ;FEM;SG	ADJ;INDF;MASC;SG
policías	politisti	policía	politist	N;PL	N;INDF;MASC;PL
púrpura	violet	púrpura	violet	N;FEM;SG	N;INDF;MASC;SG
expresar	exprim	expresar	exprima	V;NFIN	V;IND;SG;1;PRS;FIN
expresar	exprima	expresar	exprima	V;NFIN	V;IND;SG;3;IPFV;FIN
expresar	exprima	expresar	exprima	V;NFIN	V;IND;SG;3;IPFV;FIN
minoría	minoritatea	minoría	minoritate	N;FEM;SG	N;DEF;FEM;SG
minoría	minoritate	minoría	minoritate	N;FEM;SG	N;INDF;FEM;SG
medicamentos	droguri	medicamento	drog	N;MASC;PL	N;INDF;FEM;PL
medicamentos	drogurile	medicamento	drog	N;MASC;PL	N;DEF;FEM;PL
medicamentos	medicamente	medicamento	medicament	N;MASC;PL	N;INDF;FEM;PL
medicamentos	medicamente	medicamento	medicament	N;MASC;PL	N;INDF;FEM;PL
bebida	baut	bebida	baut	N;FEM;SG	N;INDF;MASC;SG
bebida	bautura	bebida	bautură	N;FEM;SG	N;DEF;FEM;SG
bebida	bautura	bebida	bautură	N;FEM;SG	N;DEF;FEM;SG
aceptada	acceptat	aceptado	acceptat	ADJ;FEM;SG;V.PTCP	ADJ;INDF;MASC;SG
aceptada	acceptata	aceptado	acceptată	ADJ;FEM;SG;V.PTCP	ADJ;DEF;FEM;SG
aceptada	acceptata	aceptado	acceptată	ADJ;FEM;SG;V.PTCP	ADJ;DEF;FEM;SG
favorito	preferat	favorito	preferat	ADJ;MASC;SG	ADJ;INDF;MASC;SG
favorito	favorit	favorito	favori	ADJ;MASC;SG	ADJ;INDF;MASC;SG
favorito	preferat	favorito	preferat	ADJ;MASC;SG	ADJ;INDF;MASC;SG
favorito	favorit	favorito	favori	ADJ;MASC;SG	ADJ;INDF;MASC;SG
favorito	preferata	favorito	preferat	ADJ;MASC;SG	ADJ;DEF;FEM;SG
tiende	tinde	tender	tinde	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
élite	elita	élite	elita	N;FEM;SG	N;DEF;FEM;SG
élite	elita	élite	elita	N;FEM;SG	N;DEF;FEM;SG
pagina	paginii	pagina	pagină	N;FEM;SG	N;DEF;FEM;SG
pagina	pagina	pagina	pagină	N;FEM;SG	N;DEF;FEM;SG
pagina	pagina	pagina	pagină	N;FEM;SG	N;DEF;FEM;SG
ncaa	ncaa	ncaa	ncaa	N;SG	N;INDF;MASC;SG
negativo	negativa	negativo	negativa	ADJ;MASC;SG	ADJ;DEF;FEM;SG
cordero	mielul	cordero	miel	N;MASC;SG	N;DEF;MASC;SG
cordero	miel	cordero	miel	N;MASC;SG	N;INDF;MASC;SG
coma	coma	coma	coma		
coma	coma	coma	coma		
coma	mananc	coma	mananc		
oscuridad	dark	oscuridad	dark	N;FEM;SG	N;INDF;MASC;SG
oscuridad	intuneric	oscuridad	intuneric	N;FEM;SG	N;INDF;MASC;SG
oscuridad	intuneric	oscuridad	intuneric	N;FEM;SG	N;INDF;MASC;SG
oscuridad	intunericul	oscuridad	intuneric	N;FEM;SG	N;DEF;MASC;SG
oscuridad	intuneric	oscuridad	intuneric	N;FEM;SG	N;INDF;MASC;SG
oscuridad	intuneric	oscuridad	intuneric	N;FEM;SG	N;INDF;MASC;SG
oscuridad	obscuritate	oscuridad	obscuritate	N;FEM;SG	N;INDF;FEM;SG
caracol	melc	caracol	melc	N;MASC;SG	N;INDF;MASC;SG
caracol	melcul	caracol	melc	N;MASC;SG	N;DEF;MASC;SG
estatuas	statui	estatua	statui	N;FEM;PL	N;INDF;FEM;PL
estatuas	statuile	estatua	stat	N;FEM;PL	N;DEF;FEM;PL
days	zilele	day	zi	N	N;DEF;FEM;PL
days	zile	day	zi	N	N;INDF;FEM;PL
cazadores	vanatori	cazador	vanator	N;MASC;PL	N;INDF;MASC;PL
cazadores	vanatori	cazador	vanator	N;MASC;PL	N;INDF;MASC;PL
cazadores	vanatorii	cazador	vanator	N;MASC;PL	N;DEF;MASC;PL
temple	templul	temple	templu	N;MASC;SG	N;DEF;MASC;SG
temple	templu	temple	templu	N;MASC;SG	N;INDF;MASC;SG
urbanismo	urbanism	urbanismo	urbanism	N;MASC;SG	N;INDF;MASC;SG
vendidos	vandute	vendido	vandut	ADJ;MASC;PL;V.PTCP	ADJ;INDF;FEM;PL
doctores	doctorii	doctor	doctor	N;MASC;PL	N;DEF;MASC;PL
doctores	medicii	doctor	medic	N;MASC;PL	N;DEF;MASC;PL
doctores	doctori	doctor	doctor	N;MASC;PL	N;INDF;MASC;PL
doctores	doctorilor	doctor	doctor	N;MASC;PL	N;DEF;MASC;PL
doctores	medici	doctor	medic	N;MASC;PL	N;INDF;MASC;PL
trastorno	tulburare	trastorno	tulburare	N;MASC;SG	N;INDF;FEM;SG
restricciones	restrictii	restricción	restrict	N;FEM;PL	N;INDF;FEM;PL
restricciones	restrictii	restricción	restrict	N;FEM;PL	N;INDF;FEM;PL
restricciones	constrangeri	restricción	constranger	N;FEM;PL	N;INDF;FEM;PL
capillas	capele	capilla	cap	N;FEM;PL	N;INDF;FEM;PL
traición	tradare	traición	tradare	N;FEM;SG	N;INDF;FEM;SG
traición	tradare	traición	tradare	N;FEM;SG	N;INDF;FEM;SG
traición	tradare	traición	tradare	N;FEM;SG	N;INDF;FEM;SG
traición	tradarea	traición	tradare	N;FEM;SG	N;DEF;FEM;SG
traición	tradare	traición	tradare	N;FEM;SG	N;INDF;FEM;SG
traición	tradare	traición	tradare	N;FEM;SG	N;INDF;FEM;SG
amenazas	amenintari	amenaza	amenintar	N;FEM;PL	N;INDF;FEM;PL
amenazas	amenintari	amenaza	amenintar	N;FEM;PL	N;INDF;FEM;PL
suministro	furnizare	suministro	furnizare	N;MASC;SG	N;INDF;FEM;SG
suministro	aprovizionare	suministro	aprovizionare	N;MASC;SG	N;INDF;FEM;SG
rumores	zvonurile	rumor	zvon	N;MASC;PL	N;DEF;FEM;PL
rumores	zvonuri	rumor	zvon	N;MASC;PL	N;INDF;FEM;PL
rumores	zvonuri	rumor	zvon	N;MASC;PL	N;INDF;FEM;PL
sandra	sandra	sandra	sandra	N;FEM;SG	N;DEF;FEM;SG
sombrero	sombrero	sombrero	sombrero	N;MASC;SG	N;INDF;MASC;SG
sombrero	palarie	sombrero	palarie	N;MASC;SG	N;INDF;FEM;SG
sombrero	palarie	sombrero	palarie	N;MASC;SG	N;INDF;FEM;SG
sombrero	palaria	sombrero	palarie	N;MASC;SG	N;DEF;FEM;SG
sentir	simte	sentir	simți	V;NFIN	V;IND;SG;3;PRS;FIN
sentir	simt	sentir	simți	V;NFIN	V;IND;PL;3;PRS;FIN
mit	mit	mit	mit	N;MASC;SG	N;INDF;MASC;SG
mit	mit	mit	mit	N;MASC;SG	N;INDF;MASC;SG
territoriales	teritoriale	territorial	teritorial	ADJ;PL	ADJ;INDF;FEM;PL
armonía	armonia	armonía	armonie	N;FEM;SG	N;DEF;FEM;SG
armonía	armonie	armonía	armonie	N;FEM;SG	N;INDF;FEM;SG
armonía	harmony	armonía	harmony	N;FEM;SG	N;INDF;MASC;SG
cadáver	body	cadáver	body	N;MASC;SG	N;INDF;MASC;SG
cadáver	organism	cadáver	organism	N;MASC;SG	N;INDF;MASC;SG
cadáver	corp	cadáver	corp	N;MASC;SG	N;INDF;MASC;SG
cadáver	corpul	cadáver	corp	N;MASC;SG	N;DEF;MASC;SG
cadáver	trup	cadáver	trup	N;MASC;SG	N;INDF;MASC;SG
cadáver	cadavru	cadáver	cadavru	N;MASC;SG	N;INDF;MASC;SG
inter	inter	inter	inter	N	N;INDF;MASC;SG
obligación	obligatia	obligación	obligatie	N;FEM;SG	N;DEF;FEM;SG
obligación	obligatie	obligación	obligatie	N;FEM;SG	N;INDF;FEM;SG
soccer	fotbal	soccer	fotbal	N;SG	N;INDF;MASC;SG
sweet	sweet	sweet	sweet	N	N;INDF;MASC;SG
distancias	distante	distancia	distant	N;FEM;PL	N;INDF;FEM;PL
distancias	distante	distancia	distant	N;FEM;PL	N;INDF;FEM;PL
bordes	frontiere	borde	frontiere	N;MASC;PL	N;INDF;FEM;PL
bordes	frontierele	borde	frontieră	N;MASC;PL	N;DEF;FEM;PL
bordes	granitele	borde	granit	N;MASC;PL	N;DEF;FEM;PL
bordes	margini	borde	margine	N;MASC;PL	N;INDF;FEM;PL
bordes	marginile	borde	margine	N;MASC;PL	N;DEF;FEM;PL
cintas	panglici	cinta	panglic	N;FEM;PL	N;INDF;FEM;PL
cintas	benzi	cinta	bandă	N;FEM;PL	N;INDF;FEM;PL
cintas	casete	cinta	caset	N;FEM;PL	N;INDF;FEM;PL
cintas	casetele	cinta	caset	N;FEM;PL	N;DEF;FEM;PL
homosexualidad	lgbt	homosexualidad	lgbt	N;FEM;SG	N;INDF;MASC;SG
homosexualidad	homosexualitatea	homosexualidad	homosexualitate	N;FEM;SG	N;DEF;FEM;SG
picos	piroane	pico	piroană	N;MASC;PL	N;INDF;FEM;PL
picos	varfuri	pico	varf	N;MASC;PL	N;INDF;FEM;PL
orquídeas	orhidee	orquídea	orhidee	N;FEM;PL	N;INDF;FEM;PL
orquídeas	orhidee	orquídea	orhidee	N;FEM;PL	N;INDF;FEM;PL
invitación	invitatie	invitación	invitatie	N;FEM;SG	N;INDF;FEM;SG
invitación	invitatie	invitación	invitatie	N;FEM;SG	N;INDF;FEM;SG
invitación	invitatie	invitación	invitatie	N;FEM;SG	N;INDF;FEM;SG
patagonia	patagonia	patagonia	patagonie	N;FEM;SG	N;DEF;FEM;SG
cívica	civic	cívico	civic	ADJ;FEM;SG	ADJ;INDF;MASC;SG
terra	terra	terra	terru	N;FEM;SG	N;DEF;FEM;SG
mágico	magic	mágico	magic	ADJ;MASC;SG	ADJ;INDF;MASC;SG
mágico	magica	mágico	magică	ADJ;MASC;SG	ADJ;DEF;FEM;SG
mágico	magic	mágico	magic	ADJ;MASC;SG	ADJ;INDF;MASC;SG
mágico	magica	mágico	magică	ADJ;MASC;SG	ADJ;DEF;FEM;SG
transmitir	transmit	transmitir	transmite	V;NFIN	V;IND;PL;3;PRS;FIN
transmitir	transmit	transmitir	transmite	V;NFIN	V;IND;PL;3;PRS;FIN
transmitir	transmite	transmitir	transmite	V;NFIN	V;IND;SG;3;PRS;FIN
richter	richter	richter	richter	N;FEM;SG	N;INDF;MASC;SG
corpus	corpus	corpus	corpus	N;MASC;SG	N;INDF;MASC;SG
exclusivo	exclusiva	exclusivo	exclusiva	ADJ;MASC;SG	ADJ;DEF;FEM;SG
round	runda	round	runda	N;MASC;SG	N;DEF;FEM;SG
round	rotunda	round	rotunda	N;MASC;SG	N;DEF;FEM;SG
round	runda	round	runda	N;MASC;SG	N;DEF;FEM;SG
muerta	moarta	muerto	moarte	ADJ;FEM;SG;V.PTCP	ADJ;DEF;FEM;SG
muerta	mort	muerto	mort	ADJ;FEM;SG;V.PTCP	ADJ;INDF;MASC;SG
ritmos	ritmuri	ritmo	ritm	N;MASC;PL	N;INDF;FEM;PL
bebidas	bauturi	bebida	baut	N;FEM;PL	N;INDF;FEM;PL
bebidas	bauturi	bebida	baut	N;FEM;PL	N;INDF;FEM;PL
bebidas	bauturile	bebida	baut	N;FEM;PL	N;DEF;FEM;PL
bebidas	bauturi	bebida	baut	N;FEM;PL	N;INDF;FEM;PL
bebidas	bauturi	bebida	baut	N;FEM;PL	N;INDF;FEM;PL
tallo	tulpina	tallo	tulpină	N;MASC;SG	N;DEF;FEM;SG
tallo	tulpina	tallo	tulpină	N;MASC;SG	N;DEF;FEM;SG
tallo	stem	tallo	stem	N;MASC;SG	N;INDF;MASC;SG
dell	dell	dell	dell	N	N;INDF;MASC;SG
cartago	cartagina	cartago	cartagina	N;FEM;SG	N;DEF;FEM;SG
expuesto	expus	expuesto	expune	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
expuesto	expusa	expuesto	expune	ADJ;MASC;SG;V.PTCP	ADJ;DEF;FEM;SG
ion	ion	ion	ion	N;MASC;SG	N;INDF;MASC;SG
incapaz	incapabil	incapaz	incapabil	ADJ;SG	ADJ;INDF;MASC;SG
incapaz	incapabil	incapaz	incapabil	ADJ;SG	ADJ;INDF;MASC;SG
incapaz	incapabila	incapaz	incapabil	ADJ;SG	ADJ;DEF;FEM;SG
aparatos	aparate	aparato	apara	N;MASC;PL	N;INDF;FEM;PL
aparatos	aparate	aparato	apara	N;MASC;PL	N;INDF;FEM;PL
aparatos	dispozitive	aparato	dispozitiv	N;MASC;PL	N;INDF;FEM;PL
leon	leon	leer	leon	N	N;INDF;MASC;SG
arañas	paianjeni	araña	paianjean	N;FEM;PL	N;INDF;MASC;PL
arañas	paianjenii	araña	paianjen	N;FEM;PL	N;DEF;MASC;PL
consciente	constient	consciente	constient	ADJ;SG	ADJ;INDF;MASC;SG
consciente	constient	consciente	constient	ADJ;SG	ADJ;INDF;MASC;SG
consciente	constient	consciente	constient	ADJ;SG	ADJ;INDF;MASC;SG
lola	lola	lola	lolă	N;FEM;SG	N;DEF;FEM;SG
honores	onoruri	honor	onor	N;MASC;PL	N;INDF;FEM;PL
honores	onoruri	honor	onor	N;MASC;PL	N;INDF;FEM;PL
monje	calugar	monje	calugar	N;MASC;SG	N;INDF;MASC;SG
monje	calugar	monje	calugar	N;MASC;SG	N;INDF;MASC;SG
monje	calugarul	monje	calugar	N;MASC;SG	N;DEF;MASC;SG
aragonés	aragoneza	aragonés	aragoneză	N;MASC;SG	N;DEF;FEM;SG
fragmento	fragment	fragmento	fragment	N;MASC;SG	N;INDF;MASC;SG
fragmento	fragment	fragmento	fragment	N;MASC;SG	N;INDF;MASC;SG
fragmento	ciobul	fragmento	ciob	N;MASC;SG	N;DEF;MASC;SG
fragmento	ciob	fragmento	ciob	N;MASC;SG	N;INDF;MASC;SG
químicas	chimice	químico	chimic	ADJ;FEM;PL	ADJ;INDF;FEM;PL
anales	analele	anales	anal	N;MASC;PL	N;DEF;FEM;PL
claustro	facultatea	claustro	facultate	N;MASC;SG	N;DEF;FEM;SG
claustro	facultate	claustro	facultate	N;MASC;SG	N;INDF;FEM;SG
choque	soc	choque	soc	N;MASC;SG	N;INDF;MASC;SG
choque	soc	choque	soc	N;MASC;SG	N;INDF;MASC;SG
choque	accident	choque	accident	N;MASC;SG	N;INDF;MASC;SG
choque	clash	choque	clash	N;MASC;SG	N;INDF;MASC;SG
choque	ciocnire	choque	ciocnire	N;MASC;SG	N;INDF;FEM;SG
azerbaiyán	azer	azerbaiyán	azer	ADJ;FEM;SG	ADJ;INDF;MASC;SG
sierras	ferastraie	sierra	ferastraie	N;FEM;PL	N;INDF;FEM;PL
comprender	intelege	comprender	intelege	V;NFIN	V;IND;SG;3;PRS;FIN
comprender	intelege	comprender	intelege	V;NFIN	V;IND;SG;3;PRS;FIN
exacta	precisa	exacto	precisa	ADJ;FEM;SG	ADJ;DEF;FEM;SG
exacta	exacta	exacto	exacta	ADJ;FEM;SG	ADJ;DEF;FEM;SG
exacta	exacta	exacto	exacta	ADJ;FEM;SG	ADJ;DEF;FEM;SG
legislativa	legislativ	legislativo	legislativ	ADJ;FEM;SG	ADJ;INDF;MASC;SG
auditorio	audienta	auditorio	audient	N;MASC;SG	N;DEF;FEM;SG
auditorio	audienta	auditorio	audient	N;MASC;SG	N;DEF;FEM;SG
transmitido	transmis	transmitido	transmite	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
afectado	afectat	afectado	afecta	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
hablado	vorbit	hablar	vorbi	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
hablado	vorbita	hablar	vorbita	ADJ;MASC;SG;V.PTCP	ADJ;DEF;FEM;SG
hablado	vorbit	hablar	vorbi	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
círculos	cercurile	círculo	cerc	N;MASC;PL	N;DEF;FEM;PL
círculos	cercuri	círculo	cerc	N;MASC;PL	N;INDF;FEM;PL
entierro	inmormantare	entierro	inmormantare	N;MASC;SG	N;INDF;FEM;SG
entierro	inmormantare	entierro	inmormantare	N;MASC;SG	N;INDF;FEM;SG
entierro	inmormantarea	entierro	inmormantare	N;MASC;SG	N;DEF;FEM;SG
trayecto	calatorie	trayecto	calatorie	N;MASC;SG	N;INDF;FEM;SG
trayecto	calatorie	trayecto	calatorie	N;MASC;SG	N;INDF;FEM;SG
interesado	interesat	interesado	interesat	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
interesado	interesata	interesado	interesat	ADJ;MASC;SG;V.PTCP	ADJ;DEF;FEM;SG
claves	taste	clave	tast	N;FEM;PL	N;INDF;FEM;PL
claves	cheile	clave	chel	N;FEM;PL	N;DEF;FEM;PL
claves	chei	clave	chei	N;FEM;PL	N;INDF;FEM;PL
fragata	fregata	fragata	fregată	N;FEM;SG	N;DEF;FEM;SG
narrador	naratorul	narrador	narator	N;MASC;SG	N;DEF;MASC;SG
narrador	povestitor	narrador	povestitor	N;MASC;SG	N;INDF;MASC;SG
intermedio	intermediara	intermedio	intermediară	ADJ;MASC;SG	ADJ;DEF;FEM;SG
luke	luca	luke	luca	N	N;DEF;FEM;SG
colocado	plasat	colocado	plasa	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
colocado	plasata	colocado	plasat	ADJ;MASC;SG;V.PTCP	ADJ;DEF;FEM;SG
remo	vasla	remo	vasla		
remo	vasla	remo	vasla		
computadoras	calculatoare	computador	calculator	N;FEM;PL	N;INDF;FEM;PL
computadoras	calculatoarele	computador	calculatoare	N;FEM;PL	N;DEF;FEM;PL
computadoras	computere	computador	computere	N;FEM;PL	N;INDF;FEM;PL
sacrificio	sacrificiu	sacrificio	sacrificiu	N;MASC;SG	N;INDF;MASC;SG
sacrificio	jertfa	sacrificio	jertfa	N;MASC;SG	N;DEF;FEM;SG
sacrificio	sacrificiul	sacrificio	sacrificiu	N;MASC;SG	N;DEF;MASC;SG
promesa	gaj	promesa	gaj	N;FEM;SG	N;INDF;MASC;SG
ejecutados	executate	ejecutado	executa	ADJ;MASC;PL;V.PTCP	ADJ;INDF;FEM;PL
consultar	consulta	consultar	consulta	V;NFIN	V;IND;SG;3;IPFV;FIN
consultar	consulta	consultar	consulta	V;NFIN	V;IND;SG;3;IPFV;FIN
consultar	consultati	consultar	consulta	V;NFIN	V;IND;PL;2;PRS;FIN
cilindros	butelii	cilindro	butel	N;MASC;PL	N;INDF;FEM;PL
cilindros	cilindri	cilindro	cilindru	N;MASC;PL	N;INDF;MASC;PL
belgrado	belgrad	belgrado	belgrad	N;MASC;SG	N;INDF;MASC;SG
belgrado	belgradul	belgrado	belgrad	N;MASC;SG	N;DEF;MASC;SG
raro	rara	raro	rar	ADJ;MASC;SG	ADJ;DEF;FEM;SG
raro	rara	raro	rar	ADJ;MASC;SG	ADJ;DEF;FEM;SG
baterías	bateriile	batería	baterie	N;FEM;PL	N;DEF;FEM;PL
baterías	baterii	batería	baterie	N;FEM;PL	N;INDF;FEM;PL
abuso	abuz	abuso	abuz	N;MASC;SG	N;INDF;MASC;SG
abuso	abuzul	abuso	abuz	N;MASC;SG	N;DEF;MASC;SG
receptores	beneficiarii	receptor	beneficiar	N;MASC;PL	N;DEF;MASC;PL
receptores	beneficiarilor	receptor	beneficiar	N;MASC;PL	N;DEF;MASC;PL
receptores	receptoare	receptor	receptor	N;MASC;PL	N;INDF;FEM;PL
estrategias	strategii	estrategia	strategie	N;FEM;PL	N;INDF;FEM;PL
estrategias	strategiile	estrategia	strategie	N;FEM;PL	N;DEF;FEM;PL
intersección	intersectia	intersección	intersectie	N;FEM;SG	N;DEF;FEM;SG
intersección	intersectie	intersección	intersectie	N;FEM;SG	N;INDF;FEM;SG
conquistar	cuceri	conquistar	cucere	V;NFIN	V;IND;SG;3;PRS;FIN
conquistar	cuceresc	conquistar	cuceresc	V;NFIN	V;IND;PL;3;PRS;FIN
almas	sufletele	alma	suflet	N;FEM;PL	N;DEF;FEM;PL
almas	suflete	alma	suflet	N;FEM;PL	N;INDF;FEM;PL
superficies	suprafete	superficie	suprafet	N;FEM;PL	N;INDF;FEM;PL
superficies	suprafete	superficie	suprafet	N;FEM;PL	N;INDF;FEM;PL
fila	randul	fila	rand	N;FEM;SG	N;DEF;MASC;SG
fila	row	fila	row	N;FEM;SG	N;INDF;MASC;SG
natalia	natalie	natalia	natalie	N;FEM;SG	N;INDF;FEM;SG
natalia	natalia	natalia	natalie	N;FEM;SG	N;DEF;FEM;SG
natalia	natalia	natalia	natalie	N;FEM;SG	N;DEF;FEM;SG
toque	touch	toque	touch	N;SG	N;INDF;MASC;SG
toque	atingere	toque	atingere	N;SG	N;INDF;FEM;SG
brujas	vrajitoarele	bruja	vrajitor	N;FEM;PL	N;DEF;FEM;PL
brujas	vrajitoarele	bruja	vrajitor	N;FEM;PL	N;DEF;FEM;PL
continentales	continentale	continental	continental	ADJ;PL	ADJ;INDF;FEM;PL
causado	cauzat	causado	cauzat	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
match	meci	match	meci	N;MASC;SG	N;INDF;MASC;SG
match	match	match	match	N;MASC;SG	N;INDF;MASC;SG
match	potrivire	match	potrivire	N;MASC;SG	N;INDF;FEM;SG
