sau	لیکن	sau	لیکن	CONJ;POS	CONJ
indică	بنانا.	indica	بناناؤ	V;IND;SG;3;PST;FIN	V;MASC;SG;NFIN;ACT
vorbește	بولنا	vorbi	بول	V;IND;SG;3;PRS;FIN	V;MASC;SG;NFIN;ACT
tron	کموڈ	tron	کموڈ		
anterioare	سابق	anterior	سابق	ADJ;INDF;FEM;PL	ADJ
complex	مربوط	complex	مربوط	ADJ;INDF;MASC;SG	ADJ
complex	مربوط	complex	مربوط	ADJ;INDF;MASC;SG	ADJ
complex	پیچیدہ	complex	پیچیدہ	ADJ;INDF;MASC;SG	ADJ
simple	معمولی	simplu	معمولی	ADJ;INDF;FEM;PL	ADJ
simple	پیچیدہ	simplu	پیچیدہ	ADJ;INDF;FEM;PL	ADJ
simple	سہل	simplu	سہل	ADJ;INDF;FEM;PL	ADJ
simple	معمولی	simplu	معمولی	ADJ;INDF;FEM;PL	ADJ
simple	پیچیدہ	simplu	پیچیدہ	ADJ;INDF;FEM;PL	ADJ
simple	سادہ	simplu	سادہ	ADJ;INDF;FEM;PL	ADJ
grele	پتھریلی	greu	پتھریلی	ADJ;INDF;FEM;PL	ADJ
grele	باوقار	greu	باوقار	ADJ;INDF;FEM;PL	ADJ
grele	سنجیدہ	greu	سنجیدہ	ADJ;INDF;FEM;PL	ADJ
grele	سخت	greu	سخت	ADJ;INDF;FEM;PL	ADJ
grele	پتھریلی	greu	پتھریلی	ADJ;INDF;FEM;PL	ADJ
grele	شدید	greu	شدید	ADJ;INDF;FEM;PL	ADJ
grele	باوقار	greu	باوقار	ADJ;INDF;FEM;PL	ADJ
grele	وزنی	greu	وزنی	ADJ;INDF;FEM;PL	ADJ
grele	سنجیدہ	greu	سنجیدہ	ADJ;INDF;FEM;PL	ADJ
grele	سخت	greu	سخت	ADJ;INDF;FEM;PL	ADJ
principala	ممتاز	principal	ممتاز	ADJ;DEF;FEM;SG	ADJ
principala	ممتاز	principal	ممتاز	ADJ;DEF;FEM;SG	ADJ
principala	خاص	principal	خاص	ADJ;DEF;FEM;SG	ADJ
efect	فلم	efect	فلم	N;INDF;MASC;SG	N;NOM;FEM;SG;3
rapidă	فوری	rapid	فوری	ADJ;INDF;FEM;SG	ADJ
rapidă	تیز	rapid	تیز	ADJ;INDF;FEM;SG	ADJ
rapidă	روزہ.	rapid	روزہ.	ADJ;INDF;FEM;SG	ADJ
simplă	معمولی	simplu	معمولی	ADJ;INDF;FEM;SG	ADJ
simplă	پیچیدہ	simplu	پیچیدہ	ADJ;INDF;FEM;SG	ADJ
simplă	سہل	simplu	سہل	ADJ;INDF;FEM;SG	ADJ
simplă	معمولی	simplu	معمولی	ADJ;INDF;FEM;SG	ADJ
simplă	پیچیدہ	simplu	پیچیدہ	ADJ;INDF;FEM;SG	ADJ
simplă	سادہ	simplu	سادہ	ADJ;INDF;FEM;SG	ADJ
inferior	کمتر	inferior	کمتر	ADJ;INDF;MASC;SG	ADJ
specific	واضح	specific	واضح	ADJ;INDF;MASC;SG	ADJ
soare	آفتاب	soare	آفتاب	N;INDF;MASC;SG	N;NOM;MASC;SG;3
soare	مسرت	soare	مسرت	N;INDF;MASC;SG	N;NOM;MASC;SG;3
comuniste	اشتراکی	comunist	اشتراکی	ADJ;INDF;FEM;PL	ADJ
pierde	ہارنا	pierde	ہار	V;IND;SG;3;PRS;FIN	V;MASC;SG;NFIN;ACT
treptat	تدریجاً	treptat	تدریجاً	ADV	ADV
treptat	تدریجاً	treptat	تدریجاً	ADV	ADV
originale	تخلیقی	original	تخلیقی	ADJ;INDF;FEM;PL	ADJ
masculin	مردانہ	masculin	مردانہ	ADJ;INDF;MASC;SG	ADJ
instrument	اوزار	instrument	اوزار	N;INDF;MASC;SG	N;NOM;MASC;SG;3
instrument	اوزار	instrument	اوزار	N;INDF;MASC;SG	N;NOM;MASC;SG;3
uscat	سادہ	uscat	سادہ	ADJ;INDF;MASC;SG	ADJ
uscat	خشک	uscat	خشک	ADJ;INDF;MASC;SG	ADJ
uscat	سادہ	uscat	سادہ	ADJ;INDF;MASC;SG	ADJ
uscat	خشک	uscat	خشک	ADJ;INDF;MASC;SG	ADJ
posibilă	ممکن	posibil	ممکن	ADJ;INDF;FEM;SG	ADJ
francezi	بری	francez	بری	ADJ;INDF;MASC;PL	ADJ;FEM
journal	جریدہ	journal	جریدہ	N;INDF;MASC;SG	N;NOM;MASC;SG;3
journal	راستہ	journal	راستہ	N;INDF;MASC;SG	N;NOM;MASC;SG;3
ușoară	کمزور	ușor	کمزور	ADJ;INDF;FEM;SG	ADJ
ușoară	کمزور	ușor	کمزور	ADJ;INDF;FEM;SG	ADJ
ușoară	کمزور	ușor	کمزور	ADJ;INDF;FEM;SG	ADJ
internă	اندرونی	intern	اندرونی	ADJ;INDF;FEM;SG	ADJ
tehnic	قانونی	tehnic	قانونی	ADJ;INDF;MASC;SG	ADJ
tehnic	اصولی	tehnic	اصولی	ADJ;INDF;MASC;SG	ADJ
deal	تودہ	deal	تودہ	N;INDF;MASC;SG	N;NOM;MASC;SG;3
set	موج	set	موج	N;INDF;MASC;SG	N;NOM;MASC;SG;3
set	جماعت	set	جماعت	N;INDF;MASC;SG	N;NOM;FEM;SG;3
set	بہاؤ	set	بہاؤ	N;INDF;MASC;SG	N;NOM;MASC;SG;3
set	وضع	set	وضع	N;INDF;MASC;SG	N;NOM;MASC;SG;3
set	کل	set	کل	N;INDF;MASC;SG	N;NOM;MASC;SG;3
set	گروہ	set	گروہ	N;INDF;MASC;SG	N;NOM;MASC;SG;3
set	بغض	set	بغض	N;INDF;MASC;SG	N;NOM;MASC;SG;3
set	رجحان	set	رجحان	N;INDF;MASC;SG	N;NOM;MASC;SG;3
set	مشین	set	مشین	N;INDF;MASC;SG	N;NOM;MASC;SG;3
set	موج	set	موج	N;INDF;MASC;SG	N;NOM;MASC;SG;3
set	جماعت	set	جماعت	N;INDF;MASC;SG	N;NOM;FEM;SG;3
set	بہاؤ	set	بہاؤ	N;INDF;MASC;SG	N;NOM;MASC;SG;3
set	وضع	set	وضع	N;INDF;MASC;SG	N;NOM;MASC;SG;3
set	کل	set	کل	N;INDF;MASC;SG	N;NOM;MASC;SG;3
set	گروہ	set	گروہ	N;INDF;MASC;SG	N;NOM;MASC;SG;3
set	بغض	set	بغض	N;INDF;MASC;SG	N;NOM;MASC;SG;3
set	رجحان	set	رجحان	N;INDF;MASC;SG	N;NOM;MASC;SG;3
set	مشین	set	مشین	N;INDF;MASC;SG	N;NOM;MASC;SG;3
atinge	بگاڑنا	atinge	بگاڑ	V;IND;SG;3;PRS;FIN	V;NFIN;ACT
atinge	پرکھ	atinge	پرکھ	V;IND;SG;3;PRS;FIN	V;ACT
atinge	ٹکرانا	atinge	ٹکرانا	V;IND;SG;3;PRS;FIN	V;MASC;SG;NFIN;ACT
atinge	چٹکی	atinge	چٹک	V;IND;SG;3;PRS;FIN	V;PFV;FEM;SG;V.PTCP;ACT
atinge	بگاڑنا	atinge	بگاڑ	V;IND;SG;3;PRS;FIN	V;NFIN;ACT
atinge	پرکھ	atinge	پرکھ	V;IND;SG;3;PRS;FIN	V;ACT
atinge	ٹکرانا	atinge	ٹکرانا	V;IND;SG;3;PRS;FIN	V;MASC;SG;NFIN;ACT
atinge	چٹکی	atinge	چٹک	V;IND;SG;3;PRS;FIN	V;PFV;FEM;SG;V.PTCP;ACT
atinge	تھپکنا	atinge	تھپک	V;IND;SG;3;PRS;FIN	V;NFIN;ACT
atinge	تھپکنا	atinge	تھپک	V;IND;SG;3;PRS;FIN	V;NFIN;ACT
clasică	متوازن	clasic	متوازن	ADJ;INDF;FEM;SG	ADJ
cand	تب	cand	تب		
cand	تب	cand	تب		
critice	مبصّرانہ	critic	مبصّرانہ	ADJ;INDF;FEM;PL	ADJ
impact	اثر	impact	اثر	N;INDF;MASC;SG	N;NOM;MASC;SG;3
impact	دسترس	impact	دسترس	N;INDF;MASC;SG	N;NOM;MASC;SG;3
impact	رسائی	impact	رسائی	N;INDF;MASC;SG	N;NOM;MASC;SG;3
impact	دسترس	impact	دسترس	N;INDF;MASC;SG	N;NOM;MASC;SG;3
buna	مناسب	bun	مناسب	ADJ;DEF;FEM;SG	ADJ
buna	مفید	bun	مفید	ADJ;DEF;FEM;SG	ADJ
buna	موافق	bun	موافق	ADJ;DEF;FEM;SG	ADJ
buna	معقول	bun	معقول	ADJ;DEF;FEM;SG	ADJ
buna	دلچسپ	bun	دلچسپ	ADJ;DEF;FEM;SG	ADJ
buna	پُرکشش	bun	پُرکشش	ADJ;DEF;FEM;SG	ADJ
adaugă	ملانا	adăuga	ملا	V;IND;3;PRS;FIN	V;MASC;SG;NFIN;ACT
adaugă	بڑھانا	adăuga	بڑھا	V;IND;3;PRS;FIN	V;MASC;SG;NFIN;ACT
adaugă	جوڑنا	adăuga	جوڑ	V;IND;3;PRS;FIN	V;MASC;SG;NFIN;ACT
adaugă	ملانا	adăuga	ملا	V;IND;3;PRS;FIN	V;MASC;SG;NFIN;ACT
majore	اہم	major	اہم	ADJ;INDF;FEM;PL	ADJ
obiectiv	منتہا	obiectiv	منتہا	N;INDF;MASC;SG	N;NOM;MASC;SG;3
obiectiv	ہدف	obiectiv	ہدف	N;INDF;MASC;SG	N;NOM;MASC;SG;3
obiectiv	غایت	obiectiv	غایت	N;INDF;MASC;SG	N;NOM;MASC;SG;3
obiectiv	مقصد	obiectiv	مقصد	N;INDF;MASC;SG	N;NOM;MASC;SG;3
obiectiv	ہدف	obiectiv	ہدف	N;INDF;MASC;SG	N;NOM;MASC;SG;3
obiectiv	نشانہ	obiectiv	نشانہ	N;INDF;MASC;SG	N;NOM;MASC;SG;3
hotel	ہوٹل	hotel	ہوٹل	N;INDF;MASC;SG	N;NOM;FEM;SG;3
izvor	لچک	izvor	لچک	N;INDF;MASC;SG	N;NOM;MASC;SG;3
izvor	لچک	izvor	لچک	N;INDF;MASC;SG	N;NOM;MASC;SG;3
izvor	چھلانگ	izvor	چھلانگ	N;INDF;MASC;SG	N;NOM;MASC;SG;3
univers	کائنات	univers	کائنات	N;INDF;MASC;SG	N;NOM;MASC;SG;3
religios	محتاط	religios	محتاط	ADJ;INDF;MASC;SG	ADJ
religios	متقی	religios	متقی	ADJ;INDF;MASC;SG	ADJ
parc	کھلاباغ	parc	کھلاباغ	N;INDF;MASC;SG	N
gaz	غاز	gaz	غاز	N;INDF;MASC;SG	N;NOM;MASC;SG;3
gaz	گیس	gaz	گیس	N;INDF;MASC;SG	N;NOM;MASC;SG;3
gaz	پٹرول	gaz	پٹرول	N;INDF;MASC;SG	N;NOM;MASC;SG;3
regionale	علاقائی	regional	علاقائی	ADJ;INDF;FEM;PL	ADJ
canal	راستہ	canal	راستہ	N;INDF;MASC;SG	N;NOM;MASC;SG;3
canal	سمت	canal	سمت	N;INDF;MASC;SG	N;NOM;MASC;SG;3
dance	ناچنا	dance	ناچنا		
frumoase	عمدہ	frumos	عمدہ	ADJ;INDF;FEM;PL	ADJ
frumoase	اعلیٰ	frumos	اعلیٰ	ADJ;INDF;FEM;PL	ADJ
frumoase	خوبصورت	frumos	خوبصورت	ADJ;INDF;FEM;PL	ADJ
candidat	امیدوار	candidat	امیدوار	N;INDF;MASC;SG	N;NOM;MASC;SG;3
potențial	امکان	potențial	امکان	N;INDF;MASC;SG	N;NOM;MASC;SG;3
muzician	موسیقار	muzician	موسیقار	N;INDF;MASC;SG	N;NOM;MASC;SG;3
like	مثل	like	مثل		
like	مثل	like	مثل		
colonel	lieutenant-colonel	colonel	lieutenant-colonel	N;INDF;MASC;SG	N;NOM;MASC;SG;3
bogat	متمول.	bogat	متمول.	ADJ;INDF;MASC;SG	ADJ
bogat	دولتمند	bogat	دولتمند	ADJ;INDF;MASC;SG	ADJ
căpitan	سربراہ	căpitan	سربراہ	N;INDF;MASC;SG	N;NOM;MASC;SG;3
căpitan	کپتان	căpitan	کپتان	N;INDF;MASC;SG	N;NOM;MASC;SG;3
căpitan	سربراہ	căpitan	سربراہ	N;INDF;MASC;SG	N;NOM;MASC;SG;3
vârf	قیمت	vârf	قیمت	N;INDF;MASC;SG	N;NOM;FEM;SG;3
vârf	شرح	vârf	شرح	N;INDF;MASC;SG	N;NOM;FEM;SG;3
vârf	خوبی	vârf	خوبی	N;INDF;MASC;SG	N;NOM;MASC;SG;3
vârf	قسم	vârf	قسم	N;INDF;MASC;SG	N;NOM;MASC;SG;3
pacific	ساکت	pacific	ساکت	N;INDF;MASC;SG	N;NOM;MASC;SG;3
greșit	نامناسب	greși	نامناسب	ADJ;INDF;MASC;SG	ADJ
greșit	خراب	greși	خراب	ADJ;INDF;MASC;SG	ADJ
greșit	غلط	greși	غلط	ADJ;INDF;MASC;SG	ADJ
greșit	نامناسب	greși	نامناسب	ADJ;INDF;MASC;SG	ADJ
greșit	خراب	greși	خراب	ADJ;INDF;MASC;SG	ADJ
design	مشین	design	مشین	N;INDF;MASC;SG	N;NOM;MASC;SG;3
design	ترکیب	design	ترکیب	N;INDF;MASC;SG	N;NOM;FEM;SG;3
design	تصویر	design	تصویر	N;INDF;MASC;SG	N;NOM;MASC;SG;3
design	منصوبہ	design	منصوبہ	N;INDF;MASC;SG	N;NOM;MASC;SG;3
design	مشین	design	مشین	N;INDF;MASC;SG	N;NOM;MASC;SG;3
design	ترکیب	design	ترکیب	N;INDF;MASC;SG	N;NOM;FEM;SG;3
design	تصویر	design	تصویر	N;INDF;MASC;SG	N;NOM;MASC;SG;3
design	مقصد	design	مقصد	N;INDF;MASC;SG	N;NOM;MASC;SG;3
land	قوم	land	قوم	N;INDF;MASC;SG	N;NOM;MASC;SG;3
land	پانی	land	پانی	N;INDF;MASC;SG	N;NOM;MASC;SG;3
land	قوم	land	قوم	N;INDF;MASC;SG	N;NOM;MASC;SG;3
land	پانی	land	پانی	N;INDF;MASC;SG	N;NOM;MASC;SG;3
land	زمین	land	زمین	N;INDF;MASC;SG	N;NOM;FEM;SG;3
directă	اصلی	direct	اصلی	ADJ;INDF;FEM;SG	ADJ
directă	مستقیم	direct	مستقیم	ADJ;INDF;FEM;SG	ADJ
directă	واضح	direct	واضح	ADJ;INDF;FEM;SG	ADJ
den	کھوہ-	den	کھوہ-		
front	گستاخی	front	گستاخی	N;INDF;MASC;SG	N;NOM;MASC;SG;3
front	منہ	front	منہ	N;INDF;MASC;SG	N;NOM;MASC;SG;3
front	مقابلہ	front	مقابلہ	N;INDF;MASC;SG	N;NOM;MASC;SG;3
front	گستاخی	front	گستاخی	N;INDF;MASC;SG	N;NOM;MASC;SG;3
front	منہ	front	منہ	N;INDF;MASC;SG	N;NOM;MASC;SG;3
front	مقابلہ	front	مقابلہ	N;INDF;MASC;SG	N;NOM;MASC;SG;3
front	پیشانی	front	پیشانی	N;INDF;MASC;SG	N;NOM;MASC;SG;3
ochi	آنکھ	ochi	آنکھ	N;INDF;MASC	N;NOM;MASC;SG;3
ochi	بصارت	ochi	بصارت	N;INDF;MASC	N;NOM;MASC;SG;3
ochi	شعور	ochi	شعور	N;INDF;MASC	N;NOM;MASC;SG;3
open	مقابلہ	open	مقابلہ	N;INDF;MASC;SG	N;NOM;MASC;SG;3
open	آماجگاہ	open	آماجگاہ	N;INDF;MASC;SG	N;NOM;MASC;SG;3
open	ڈبہ	open	ڈبہ	N;INDF;MASC;SG	N;NOM;MASC;SG;3
open	مقابلہ	open	مقابلہ	N;INDF;MASC;SG	N;NOM;MASC;SG;3
open	آماجگاہ	open	آماجگاہ	N;INDF;MASC;SG	N;NOM;MASC;SG;3
open	باز	open	باز	N;INDF;MASC;SG	N;NOM;MASC;SG;3
open	ڈبہ	open	ڈبہ	N;INDF;MASC;SG	N;NOM;MASC;SG;3
fond	ذخیرہ	fond	ذخیرہ	N;INDF;MASC;SG	N;NOM;MASC;SG;3
absolut	دراصل	absolut	دراصل	ADV	ADV
absolut	یقیناً	absolut	یقیناً	ADV	ADV
absolut	دراصل	absolut	دراصل	ADV	ADV
absolut	یقیناً	absolut	یقیناً	ADV	ADV
deschide	برملا	deschide	برملا	V;IND;SG;3;PRS;FIN	V;MASC;SG;ACT
deschide	کُھلا	deschide	کھھلا	V;IND;SG;3;PRS;FIN	V;PFV;MASC;SG;V.PTCP;ACT
deschide	کھولنا	deschide	کھول	V;IND;SG;3;PRS;FIN	V;NFIN
antice	قدیم	antic	قدیم	ADJ;INDF;FEM;PL	ADJ
diferit	علاحدہ	diferit	علحدہ	ADJ;INDF;MASC;SG	ADJ
avocat	وکیل	avocat	وکیل	N;INDF;MASC;SG	N;NOM;MASC;SG;3
story	کہانی	story	کہانی	N;INDF;MASC;SG	N;NOM;FEM;SG;3
calcul	حساب	calcul	حساب	N;INDF;MASC;SG	N;NOM;MASC;SG;3
reală	اصلی	real	اصلی	ADJ;INDF;FEM;SG	ADJ
albe	شفاف	alb	شفاف	ADJ;INDF;FEM;PL	ADJ
albe	شفاف	alb	شفاف	ADJ;INDF;FEM;PL	ADJ
albe	سفید	alb	سفید	ADJ;INDF;FEM;PL	ADJ
accident	اتفاق	accident	اتفاق	N;INDF;MASC;SG	N;NOM;MASC;SG;3
accident	حادثہ	accident	حادثہ	N;INDF;MASC;SG	N;NOM;MASC;SG;3
învățat	علمی	învăța	علمی	ADJ;INDF;MASC;SG	ADJ
creează	جھگڑنا.	crea	جھگڑنا.	V;IND;3;PRS;FIN	V;SG;FIN;ACT
lasă	بٹھانا	lăsa	بٹھا	V;IND;3;PRS;FIN	V;MASC;SG;NFIN;ACT
lasă	اتارنا	lăsa	اتار	V;IND;3;PRS;FIN	V;NFIN;ACT
network	ریل	network	ریل	N;INDF;MASC;SG	N;NOM;MASC;SG;3
spirit	جوش	spirit	جوش	N;INDF;MASC;SG	N;NOM;MASC;SG;3
spirit	ہمت	spirit	ہمت	N;INDF;MASC;SG	N;NOM;MASC;SG;3
spirit	رم	spirit	رم	N;INDF;MASC;SG	N;NOM;MASC;SG;3
spirit	رجحان	spirit	رجحان	N;INDF;MASC;SG	N;NOM;MASC;SG;3
spirit	انداز.	spirit	انداز.	N;INDF;MASC;SG	N;NOM;MASC;SG;3
spirit	جوش	spirit	جوش	N;INDF;MASC;SG	N;NOM;MASC;SG;3
spirit	دم	spirit	دم	N;INDF;MASC;SG	N;NOM;MASC;SG;3
spirit	ہمت	spirit	ہمت	N;INDF;MASC;SG	N;NOM;MASC;SG;3
spirit	رم	spirit	رم	N;INDF;MASC;SG	N;NOM;MASC;SG;3
spirit	رجحان	spirit	رجحان	N;INDF;MASC;SG	N;NOM;MASC;SG;3
spirit	انداز.	spirit	انداز.	N;INDF;MASC;SG	N;NOM;MASC;SG;3
project	فلم	project	فلم	N;INDF;MASC;SG	N;NOM;FEM;SG;3
unic	نادر	unic	نادر	ADJ;INDF;MASC;SG	ADJ
unic	نادر	unic	نادر	ADJ;INDF;MASC;SG	ADJ
separate	الگ	separat	الگ	ADJ;INDF;FEM;PL	ADJ
separate	جداگانہ	separat	جداگانہ	ADJ;INDF;FEM;PL	ADJ
maestru	اعلٰی	maestru	اعلٰی	N;INDF;MASC;SG	N;NOM;MASC;SG;3
maestru	اُستاد	maestru	اُستاد	N;INDF;MASC;SG	N;NOM;MASC;SG;3
maestru	فنکار	maestru	فنکار	N;INDF;MASC;SG	N;NOM;MASC;SG;3
maestru	منتظم	maestru	منتظم	N;INDF;MASC;SG	N;NOM;MASC;SG;3
maestru	مالک	maestru	مالک	N;INDF;MASC;SG	N;NOM;MASC;SG;3
maestru	اعلٰی	maestru	اعلٰی	N;INDF;MASC;SG	N;NOM;MASC;SG;3
maestru	اُستاد	maestru	اُستاد	N;INDF;MASC;SG	N;NOM;MASC;SG;3
maestru	فنکار	maestru	فنکار	N;INDF;MASC;SG	N;NOM;MASC;SG;3
maestru	منتظم	maestru	منتظم	N;INDF;MASC;SG	N;NOM;MASC;SG;3
maestru	مالک	maestru	مالک	N;INDF;MASC;SG	N;NOM;MASC;SG;3
sprijin	توثیق	sprijin	توثیق	N;INDF;MASC;SG	N;NOM;MASC;SG;3
sprijin	نظریے	sprijin	نظریہ	N;INDF;MASC;SG	N;NOM;MASC;SG;3
reale	اصلی	real	اصلی	ADJ;INDF;FEM;PL	ADJ
maine	فردا	maină	فردا		
necesită	چاہنا	necesita	چاہ	V;IND;SG;3;PST;FIN	V;MASC;SG;NFIN;ACT
arbore	کلک	arbor	کلک	N;INDF;MASC;SG	N;NOM;MASC;SG;3
arbore	ذکر	arbor	ذکر	N;INDF;MASC;SG	N;NOM;MASC;SG;3
arbore	ستون	arbor	ستون	N;INDF;MASC;SG	N;NOM;MASC;SG;3
individual	خصوصی	individual	خصوصی	ADJ;INDF;MASC;SG	ADJ
individual	خصوصی	individual	خصوصی	ADJ;INDF;MASC;SG	ADJ
serii	تماشوں	serie	تماشہ	N;INDF;FEM;PL	N;ACC;MASC;PL;3
bogată	متمول.	bogat	متمول.	ADJ;INDF;FEM;SG	ADJ
bogată	دولتمند	bogat	دولتمند	ADJ;INDF;FEM;SG	ADJ
plină	روشن	plin	روشن	ADJ;INDF;FEM;SG	ADJ
plină	کافی	plin	کافی	ADJ;INDF;FEM;SG	ADJ
plină	لبریز	plin	لبریز	ADJ;INDF;FEM;SG	ADJ
plină	روشن	plin	روشن	ADJ;INDF;FEM;SG	ADJ
plină	کافی	plin	کافی	ADJ;INDF;FEM;SG	ADJ
plină	لبریز	plin	لبریز	ADJ;INDF;FEM;SG	ADJ
schimbă	بدلنا	schimba	بدل	V;IND;SG;3;PST;FIN	V;MASC;SG;NFIN;ACT
arm	قابو	avea	قابو	N;INDF;MASC;SG	N;NOM;MASC;SG;3
constant	مسلسل	constant	مسلسل	ADV	ADV
relief	یکسانیت	relief	یکسانیت	N;INDF;MASC;SG	N;NOM;MASC;SG;3
relief	مصیبت	relief	مصیبت	N;INDF;MASC;SG	N;NOM;FEM;SG;3
relief	وضاحت	relief	وضاحت	N;INDF;MASC;SG	N;NOM;MASC;SG;3
relief	صفائی-	relief	صفائی-	N;INDF;MASC;SG	N;NOM;MASC;SG;3
acoperă	ڈھانپنے	acoperi	ڈھانپ	V;IND;3;PRS;FIN	V;ACC;NFIN
acoperă	سمیٹنا	acoperi	سمیٹنا	V;IND;3;PRS;FIN	V;MASC;SG;NFIN;ACT
regim	طور	regim	طور	N;INDF;MASC;SG	N;NOM;MASC;SG;3
regim	انداز	regim	انداز	N;INDF;MASC;SG	N;NOM;MASC;SG;3
regim	طور	regim	طور	N;INDF;MASC;SG	N;NOM;MASC;SG;3
regim	شان	regim	شان	N;INDF;MASC;SG	N;NOM;MASC;SG;3
regim	انداز	regim	انداز	N;INDF;MASC;SG	N;NOM;MASC;SG;3
sunet	رطوبت	sunet	رطوبت	N;INDF;MASC;SG	N;NOM;FEM;SG;3
sunet	صوت	sunet	صوت	N;INDF;MASC;SG	N;NOM;MASC;SG;3
sunet	آواز	sunet	آواز	N;INDF;MASC;SG	N;NOM;FEM;SG;3
sunet	رطوبت	sunet	رطوبت	N;INDF;MASC;SG	N;NOM;FEM;SG;3
sunet	صوت	sunet	صوت	N;INDF;MASC;SG	N;NOM;MASC;SG;3
tineret	جوش	tineret	جوش	N;INDF;MASC;SG	N;NOM;MASC;SG;3
tineret	توانائی	tineret	توانائی	N;INDF;MASC;SG	N;NOM;FEM;SG;3
notabile	منفرد	notabil	منفرد	ADJ;INDF;FEM;PL	ADJ
notabile	ممتاز.	notabil	ممتاز.	ADJ;INDF;FEM;PL	ADJ
notabile	اہم	notabil	اہم	ADJ;INDF;FEM;PL	ADJ
notabile	نمایاں	notabil	نمایاں	ADJ;INDF;FEM;PL	ADJ
comunistă	اشتراکی	comunist	اشتراکی	ADJ;INDF;FEM;SG	ADJ
secundare	ثانوی	secundar	ثانوی	ADJ;INDF;FEM;PL	ADJ
scenariu	فلم	scenariu	فلم	N;INDF;MASC;SG	N;NOM;FEM;SG;3
scenariu	ڈرامے	scenariu	ڈرامہ	N;INDF;MASC;SG	N;NOM;MASC;SG;3
testament	اقرار	testament	اقرار	N;INDF;MASC;SG	N;NOM;MASC;SG;3
testament	عہد	testament	عہد	N;INDF;MASC;SG	N;NOM;MASC;SG;3
dovezi	واقعات	dovadă	واقع	N;INDF;FEM;PL	N;NOM;MASC;PL;3
ziare	اشتہارات	ziar	اشتہار	N;INDF;FEM;PL	N;NOM;MASC;PL;3
activi	مشغول	activ	مشغول	ADJ;INDF;MASC;PL	ADJ
activi	فعال	activ	فعال	ADJ;INDF;MASC;PL	ADJ
activi	بانی	activ	بانی	ADJ;INDF;MASC;PL	ADJ
activi	مستعد	activ	مستعد	ADJ;INDF;MASC;PL	ADJ
intra	بتانا	intra	بتا	V;IND;SG;3;IPFV;FIN	V;MASC;SG;NFIN;ACT
intra	جتانا	intra	جتا	V;IND;SG;3;IPFV;FIN	V;MASC;SG;NFIN;ACT
secundar	ثانوی	secundar	ثانوی	ADJ;INDF;MASC;SG	ADJ
comerț	کاروبار	comerț	کاروبار	N;INDF;MASC;SG	N;NOM;MASC;SG;3
comerț	مجامعت	comerț	مجامعت	N;INDF;MASC;SG	N;NOM;MASC;SG;3
comerț	ہنر	comerț	ہنر	N;INDF;MASC;SG	N;NOM;MASC;SG;3
long	مدید	long	مدید		
moștenitor	وارث	moștenitor	وارث	N;INDF;MASC;SG	N;NOM;MASC;SG;3
earth	دنیا	earth	دنیا	N	N;NOM;FEM;SG;3
senior	اسکول	senior	اسکول	N;INDF;MASC;SG	N;NOM;MASC;SG;3
entertainment	مدارات	entertainment	مدار	N;INDF;MASC;SG	N;NOM;MASC;SG;3
entertainment	دلچسپی	entertainment	دلچسپی	N;INDF;MASC;SG	N;NOM;MASC;SG;3
entertainment	خاطرداری	entertainment	خاطرداری	N;INDF;MASC;SG	N;NOM;MASC;SG;3
entertainment	مدارات	entertainment	مدار	N;INDF;MASC;SG	N;NOM;MASC;SG;3
entertainment	تفریح	entertainment	تفریح	N;INDF;MASC;SG	N;NOM;MASC;SG;3
entertainment	دلچسپی	entertainment	دلچسپی	N;INDF;MASC;SG	N;NOM;MASC;SG;3
entertainment	خاطرداری	entertainment	خاطرداری	N;INDF;MASC;SG	N;NOM;MASC;SG;3
vertical	انتصابی	vertical	انتصابی	ADJ;INDF;MASC;SG	ADJ
vertical	عمودی	vertical	عمودی	ADJ;INDF;MASC;SG	ADJ
vertical	مفرقی	vertical	مفرقی	ADJ;INDF;MASC;SG	ADJ
vertical	انتصابی	vertical	انتصابی	ADJ;INDF;MASC;SG	ADJ
vertical	عمودی	vertical	عمودی	ADJ;INDF;MASC;SG	ADJ
vertical	مفرقی	vertical	مفرقی	ADJ;INDF;MASC;SG	ADJ
alege	مضراب	alege	مضراب		
alege	چنیدہ	alege	چنیدہ		
multiple	مخلوط	multiplu	مخلوط	ADJ;INDF;FEM;PL	ADJ
multiple	متنوع.	multiplu	متنوع.	ADJ;INDF;FEM;PL	ADJ
grea	پتھریلی	greu	پتھریلی	ADJ;INDF;FEM;SG	ADJ
grea	باوقار	greu	باوقار	ADJ;INDF;FEM;SG	ADJ
grea	سنجیدہ	greu	سنجیدہ	ADJ;INDF;FEM;SG	ADJ
grea	سخت	greu	سخت	ADJ;INDF;FEM;SG	ADJ
grea	پتھریلی	greu	پتھریلی	ADJ;INDF;FEM;SG	ADJ
grea	شدید	greu	شدید	ADJ;INDF;FEM;SG	ADJ
grea	باوقار	greu	باوقار	ADJ;INDF;FEM;SG	ADJ
grea	وزنی	greu	وزنی	ADJ;INDF;FEM;SG	ADJ
grea	سنجیدہ	greu	سنجیدہ	ADJ;INDF;FEM;SG	ADJ
grea	سخت	greu	سخت	ADJ;INDF;FEM;SG	ADJ
pericol	اتفاق	pericol	اتفاق	N;INDF;MASC;SG	N;NOM;MASC;SG;3
