istanboel	stambule	istanboel	stambuł	N;NEUT;SG	N;NOM;MASC;SG
noordwest	northwest	noordwest	northwest	N;MASC+FEM;SG	N;NOM;MASC;SG
ligue	ligue	ligue	ligue	N;MASC+FEM;SG	N;NOM;MASC;SG
plastic	plastiku	plastic	plastik	N;NEUT;SG	N;GEN;MASC;SG
plastic	plastik	plastic	plastik	N;NEUT;SG	N;NOM;MASC;SG
basketbal	koszykówka	basketbal	koszykówka	N;NEUT;SG	N;NOM;FEM;SG
basketbal	koszykówkę	basketbal	koszykówka	N;NEUT;SG	N;ACC;FEM;SG
elvis	elvis	elvis	elvis	N;MASC+FEM;SG	N;NOM;MASC;SG
elvis	elvisa	elvis	elvis	N;MASC+FEM;SG	N;ACC;MASC;SG
giant	olbrzym	ganen	olbrzym	N;MASC+FEM;SG	N;NOM;MASC;SG
chief	szef	chief	szef	N;MASC+FEM;SG	N;NOM;MASC;SG
zuidwest	southwest	zuidwest	southwest	N;NEUT;SG	N;NOM;MASC;SG
overgeplaatst	przeniesiono	overplaatsen	przenieść	V;V.PTCP	V;PFV;IND;0;PST;FIN;ACT
giftig	toksyczne	giftig	toksyczny	ADJ	ADJ;NOM;NEUT;SG
giftig	toksyczny	giftig	toksyczny	ADJ	ADJ;NOM;MASC;SG
giftig	trujące	giftig	truć	ADJ	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;ACT
giftig	trujący	giftig	truć	ADJ	ADJ;IPFV;NOM;MASC;SG;POS;V.PTCP;ACT
jubileum	rocznica	jubileum	rocznica	N;NEUT;SG	N;NOM;FEM;SG
edge	krawędź	edg	krawędź	N;MASC+FEM;SG	N;NOM;FEM;SG
edge	krawędzi	edg	krawądzić	N;MASC+FEM;SG	N;GEN;MASC;SG
bulletin	biuletyn	bulletin	biuletyn	N;NEUT;SG	N;NOM;MASC;SG
bulletin	biuletynie	bulletin	biuletyn	N;NEUT;SG	N;DAT;FEM;SG
forten	fortece	forten	forteka	N;PL	N;NOM;MASC;PL
forten	forty	forten	forta	N;PL	N;NOM;MASC;PL
belegering	oblężenie	belegering	oblężenie	N;MASC+FEM;SG	N;NOM;NEUT;SG
sullivan	sullivana	sullivan	sullivan	N;MASC+FEM;SG	N;ACC;MASC;SG
crystal	kryształ	crystal	krysztać	N;MASC+FEM;SG	N;NOM;MASC;SG
crystal	kryształu	crystal	kryształ	N;MASC+FEM;SG	N;GEN;MASC;SG
voorzag	przewidział	voorzien	przewidzieć	V;SG;PST;FIN	V;PFV;MASC;IND;SG;PST;FIN;ACT
betrouwbaar	wiarygodny	betrouwbaar	wiarygodny	ADJ	ADJ;NOM;MASC;SG
betrouwbaar	wiarygodne	betrouwbaar	wiarygodny	ADJ	ADJ;NOM;NEUT;SG
betrouwbaar	niezawodne	betrouwbaar	niezawodny	ADJ	ADJ;NOM;NEUT;SG
betrouwbaar	rzetelne	betrouwbaar	rzetelny	ADJ	ADJ;NOM;NEUT;SG
betrouwbaar	wiarygodny	betrouwbaar	wiarygodny	ADJ	ADJ;NOM;MASC;SG
betrouwbaar	niezawodny	betrouwbaar	niezawodny	ADJ	ADJ;NOM;MASC;SG
betrouwbaar	niezawodne	betrouwbaar	niezawodny	ADJ	ADJ;NOM;NEUT;SG
betrouwbaar	niezawodny	betrouwbaar	niezawodny	ADJ	ADJ;NOM;MASC;SG
nauwkeurig	dokładne	nauwkeurig	dokładny	ADJ	ADJ;NOM;NEUT;SG
nauwkeurig	dokładna	nauwkeurig	dokładny	ADJ	ADJ;NOM;FEM;SG
nauwkeurig	dokładny	nauwkeurig	dokładny	ADJ	ADJ;NOM;MASC;SG
orléans	orleanu	orléans	orlean	N;MASC+FEM;SG	N;GEN;MASC;SG
orléans	orlean	orléans	orleany	N;MASC+FEM;SG	N;NOM;MASC;SG
orléans	orlean	orléans	orleany	N;MASC+FEM;SG	N;NOM;MASC;SG
orléans	orleanu	orléans	orlean	N;MASC+FEM;SG	N;GEN;MASC;SG
passeren	przechodząc	passeren	przechodzić	V;NFIN	V;IPFV;PRS;V.CVB;ACT
passeren	podaj	passeren	podać	V;NFIN	V;PFV;IMP;SG;2;FIN;ACT
drive	napęd	drive	napęd	N;MASC+FEM;SG	N;NOM;MASC;SG
malcolm	malcolm	malcolm	malcol	N;MASC+FEM;SG	N;NOM;MASC;SG
malcolm	malcolma	malcolm	malcolm	N;MASC+FEM;SG	N;ACC;MASC;SG
kapitaal	kapitał	kapitaal	kapitał	N;NEUT;SG	N;ACC;MASC;SG
kapitaal	stolica	kapitaal	stolica	N;NEUT;SG	N;NOM;FEM;SG
kapitaal	kapitału	kapitaal	kapitał	N;NEUT;SG	N;GEN;MASC;SG
vangt	oddaje	vangen	oddawać	V;SG;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
vangt	ujmuje	vangen	ujmowa	V;SG;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
straatsburg	strasburgu	straatsburg	strasburg	N;MASC+FEM;SG	N;GEN;MASC;SG
maatregel	środek	maatregel	środek	N;MASC+FEM;SG	N;NOM;MASC;SG
maatregel	środka	maatregel	środek	N;MASC+FEM;SG	N;GEN;MASC;SG
maatregel	miara	maatregel	miara	N;MASC+FEM;SG	N;NOM;FEM;SG
kast	szafa	kast	szafa	N;MASC+FEM;SG	N;NOM;FEM;SG
eed	przysięgą	eed	przysięgać	N;MASC+FEM;SG	N;INS;FEM;SG
eed	przysięga	eed	przysięgać	N;MASC+FEM;SG	N;NOM;FEM;SG
touw	lina	touw	lina	N;NEUT;SG	N;NOM;FEM;SG
touw	sznur	touw	sznur	N;NEUT;SG	N;NOM;MASC;SG
touw	sznurek	touw	sznurek	N;NEUT;SG	N;NOM;MASC;SG
decreet	dekret	decreet	dekret	N;NEUT;SG	N;NOM;MASC;SG
snuit	ryj	snuit	ryj	N;MASC+FEM;SG	N;NOM;MASC;SG
snuit	pysk	snuit	pysk	N;MASC+FEM;SG	N;NOM;MASC;SG
bevestigen	potwierdzić	bevestigen	potwierdzić	V;NFIN	V;PFV;NFIN;ACT
bevestigen	potwierdzam	bevestigen	potwierdzać	V;NFIN	V;IPFV;IND;SG;1;PRS;FIN;ACT
machtige	potężny	machtig	potężny	ADJ	ADJ;NOM;MASC;SG
bepaling	określenie	bepaling	określenie	N;MASC+FEM;SG	N;NOM;NEUT;SG
bepaling	oznaczenie	bepaling	oznaczenie	N;MASC+FEM;SG	N;NOM;NEUT;SG
bepaling	ustalenie	bepaling	ustalenie	N;MASC+FEM;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
bepaling	oznaczanie	bepaling	oznaczać	N;MASC+FEM;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
bepaling	określanie	bepaling	określać	N;MASC+FEM;SG	N;NOM;NEUT;SG
worstelaar	zapaśnik	worstelaar	zapaśnik	N;MASC+FEM;SG	N;NOM;MASC;SG
crazy	szaleństwo	crazy	szaleństwo	N;MASC+FEM;SG	N;NOM;NEUT;SG
crazy	wariatka	crazy	wariatka	N;MASC+FEM;SG	N;NOM;FEM;SG
crazy	wariat	crazy	wariat	N;MASC+FEM;SG	N;NOM;MASC;SG
imago	obrazek	imago	obrazek	N;NEUT;SG	N;NOM;MASC;SG
imago	obraz	imago	obraz	N;NEUT;SG	N;NOM;MASC;SG
imago	wizerunek	imago	wizerunek	N;NEUT;SG	N;ACC;MASC;SG
afval	śmieć	afval	śmieć	N;NEUT;SG	N;NOM;MASC;SG
afval	kosz	afval	kosz	N;NEUT;SG	N;NOM;MASC;SG
afval	śmieć	afval	śmieć	N;NEUT;SG	N;NOM;MASC;SG
eagles	orły	eagles	orzeł	N;PL	N;NOM;MASC;PL
rechters	sędziów	rechter	sędzia	N;PL	N;ACC;MASC;PL
rechters	sędziowie	rechter	sędzia	N;PL	N;NOM;MASC;PL
trots	dumna	trots	dumny	ADJ	ADJ;NOM;FEM;SG
trots	dumny	trots	dumny	ADJ	ADJ;NOM;MASC;SG
aankoop	zakup	aankoop	zakup	N;MASC+FEM;SG	N;NOM;MASC;SG
aankoop	zakupu	aankoop	zakup	N;MASC+FEM;SG	N;GEN;MASC;SG
aankoop	kupno	aankoop	kupno	N;MASC+FEM;SG	N;NOM;NEUT;SG
aankoop	zakup	aankoop	zakup	N;MASC+FEM;SG	N;NOM;MASC;SG
aankoop	zakupu	aankoop	zakup	N;MASC+FEM;SG	N;GEN;MASC;SG
aankoop	pozyskanie	aankoop	pozyskać	N;MASC+FEM;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
aankoop	przejęcie	aankoop	przejąć	N;MASC+FEM;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
aankoop	nabywanie	aankoop	nabywać	N;MASC+FEM;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
aankoop	nabycie	aankoop	nabyta	N;MASC+FEM;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
aankoop	pozyskiwanie	aankoop	pozyskiwać	N;MASC+FEM;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
aankoop	nabycia	aankoop	nabyć	N;MASC+FEM;SG	N;PFV;GEN;NEUT;SG;POS;V.MSDR
aankoop	zakup	aankoop	zakup	N;MASC+FEM;SG	N;NOM;MASC;SG
marsh	bagno	marsh	bagno	N;MASC+FEM;SG	N;NOM;NEUT;SG
toegepaste	zastosowano	toepassen	zastosować	V;V.PTCP	V;PFV;IND;0;PST;FIN;ACT
schans	podjazd	schans	podjazd	N;MASC+FEM;SG	N;ACC;MASC;SG
verwondingen	obrażenia	verwonding	obrażenie	N;PL	N;NOM;NEUT;PL
proza	proza	proza	proza	N;NEUT;SG	N;NOM;FEM;SG
gladde	gładkie	glad	gładki	ADJ	ADJ;NOM;NEUT;SG
gladde	gładka	glad	gładka	ADJ	ADJ;NOM;FEM;SG
gladde	sprawne	glad	sprawny	ADJ	ADJ;NOM;NEUT;SG
browser	przeglądarka	browser	przeglądarka	N;MASC+FEM;SG	N;NOM;FEM;SG
browser	przeglądarkę	browser	przeglądarka	N;MASC+FEM;SG	N;ACC;FEM;SG
browser	przeglądarki	browser	przeglądarka	N;MASC+FEM;SG	N;GEN;FEM;SG
browser	przeglądarce	browser	przeglądarka	N;MASC+FEM;SG	N;DAT;FEM;SG
bewoning	zamieszkania	bewoning	zamieszkanie	N;MASC+FEM;SG	N;GEN;NEUT;SG
geïdentificeerd	zidentyfikowano	dentificeren	zidentyfikować	V;V.PTCP	V;PFV;IND;0;PST;FIN;ACT
geluiden	dźwięki	geluiden	dźwięk	N;PL	N;NOM;MASC;PL
geluiden	hałasy	geluiden	hałas	N;PL	N;NOM;MASC;PL
begrijpt	rozumie	begrijpen	rozumieć	V;SG;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
geschorst	zawiesił	schorsen	zawiesić	V;V.PTCP	V;PFV;MASC;IND;SG;PST;FIN;ACT
hero	bohatera	hero	bohatera	N;MASC+FEM;SG	N;ACC;MASC;SG
hero	bohater	hero	bohater	N;MASC+FEM;SG	N;NOM;MASC;SG
hero	bohaterze	hero	bohatera	N;MASC+FEM;SG	N;DAT;MASC;SG
meesters	mistrzowie	meester	mistrz	N;PL	N;NOM;MASC;PL
verwerven	nabyć	verwerven	nabyć	V;NFIN	V;PFV;NFIN;ACT
paralympische	paraolimpijskich	paralympisch	paraolimpijski	ADJ	ADJ;GEN;MASC;PL
paralympische	paraolimpijskich	paralympisch	paraolimpijski	ADJ	ADJ;GEN;MASC;PL
vietnamese	wietnamski	vietnamees	wietnamski	ADJ	ADJ;NOM;MASC;SG
goal	bramka	goal	bramka	N;MASC+FEM;SG	N;NOM;FEM;SG
goal	gol	goal	gol	N;MASC+FEM;SG	N;NOM;MASC;SG
goal	cel	goal	cel	N;MASC+FEM;SG	N;NOM;MASC;SG
familienaam	nazwisko	familienaam	nazwisko	N;MASC+FEM;SG	N;NOM;NEUT;SG
kristallen	kryształy	kristal	kryształ	N;PL	N;NOM;MASC;PL
kristallen	kryształy	kristal	kryształ	N;PL	N;NOM;MASC;PL
kristallen	kryształów	kristal	kryształ	N;PL	N;GEN;MASC;PL
alliance	sojusz	alliance	sojusz	N;MASC+FEM;SG	N;NOM;MASC;SG
alliance	sojuszu	alliance	sojusz	N;MASC+FEM;SG	N;GEN;MASC;SG
genezen	uleczyć	genezen	uleczyć	V;V.PTCP	V;PFV;NFIN;ACT
genezen	wyleczyć	genezen	wyleczyć	V;V.PTCP	V;PFV;NFIN;ACT
apparaten	urządzenia	apparaat	urządzenie	N;PL	N;NOM;NEUT;PL
radioactief	radioaktywne	radioactief	radioaktywny	ADJ	ADJ;NOM;NEUT;SG
radioactief	radioaktywny	radioactief	radioaktywny	ADJ	ADJ;NOM;MASC;SG
besliste	zdecydował	beslissen	zdecydować	V;SG;PST;FIN	V;PFV;MASC;IND;SG;PST;FIN;ACT
besliste	zdecydował	beslissen	zdecydować	V;SG;PST;FIN	V;PFV;MASC;IND;SG;PST;FIN;ACT
besliste	zdecydowała	beslissen	zdecydować	V;SG;PST;FIN	V;PFV;FEM;IND;SG;PST;FIN;ACT
sahara	sahara	sahara	sahar	N;MASC+FEM;SG	N;NOM;FEM;SG
hel	piekło	hel	piekło	N;MASC+FEM;SG	N;NOM;NEUT;SG
ronnie	ronniego	ronnie	ronnić	N;MASC+FEM;SG	N;ACC;MASC;SG
gebed	modlitwa	gebed	modlitwa	N;NEUT;SG	N;NOM;FEM;SG
gebed	modlitwy	gebed	modlitwa	N;NEUT;SG	N;GEN;FEM;SG
gebed	modlitwie	gebed	modlitwa	N;NEUT;SG	N;DAT;FEM;SG
gebed	modlitwy	gebed	modlitwa	N;NEUT;SG	N;GEN;FEM;SG
gebed	modlitwę	gebed	modlitwa	N;NEUT;SG	N;ACC;FEM;SG
gebed	modlitwa	gebed	modlitwa	N;NEUT;SG	N;NOM;FEM;SG
madison	madison	madison	madison	N;MASC+FEM;SG	N;NOM;MASC;SG
vensters	okna	venster	okno	N;PL	N;NOM;NEUT;PL
earl	earla	earl	earel	N;MASC+FEM;SG	N;ACC;MASC;SG
earl	hrabia	earl	hrabia	N;MASC+FEM;SG	N;NOM;MASC;SG
maag	żołądek	maag	żołądek	N;MASC+FEM;SG	N;NOM;MASC;SG
maag	brzuch	maag	brzuch	N;MASC+FEM;SG	N;NOM;MASC;SG
maag	żołądka	maag	żołądek	N;MASC+FEM;SG	N;GEN;MASC;SG
maarschalk	marszałek	maarschalk	marszałek	N;MASC+FEM;SG	N;NOM;MASC;SG
hagedissen	jaszczurki	hagedis	jaszczurka	N;PL	N;NOM;FEM;PL
hagedissen	jaszczurki	hagedis	jaszczurka	N;PL	N;NOM;FEM;PL
alinea	akapitu	alinea	akapit	N;MASC+FEM;SG	N;GEN;MASC;SG
alinea	ustęp	alinea	ustęp	N;MASC+FEM;SG	N;NOM;MASC;SG
alinea	paragraf	alinea	paragraf	N;MASC+FEM;SG	N;NOM;MASC;SG
alinea	akapit	alinea	akapit	N;MASC+FEM;SG	N;NOM;MASC;SG
schelp	powłoka	schelp	powłoka	N;MASC+FEM;SG	N;NOM;FEM;SG
lutherse	luterański	luthers	luterański	ADJ	ADJ;NOM;MASC;SG
vitamine	witamina	vitamine	witamina	N;MASC+FEM;SG	N;NOM;FEM;SG
freddy	freddy	freddy	fredda	N;MASC+FEM;SG	N;NOM;MASC;SG
freddy	freddie	freddy	fredda	N;MASC+FEM;SG	N;NOM;MASC;SG
routes	trasy	route	trasa	N;PL	N;ACC;FEM;PL
routes	szlaki	route	szlak	N;PL	N;NOM;MASC;PL
routes	tras	route	tras	N;PL	N;GEN;FEM;PL
inname	spożycia	inname	spożyć	N;MASC+FEM;SG	N;PFV;GEN;NEUT;SG;POS;V.MSDR
inname	spożycie	inname	spożyć	N;MASC+FEM;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
jungle	dżungla	jungle	dżungla	N;MASC+FEM;SG	N;NOM;FEM;SG
naoorlogse	powojennej	naoorlogs	powojenny	ADJ	ADJ;GEN;FEM;SG
onderwijzer	nauczycielu	onderwijzer	nauczyciel	N;MASC+FEM;SG	N;VOC;MASC;SG
onderwijzer	nauczyciel	onderwijzer	nauczyciel	N;MASC+FEM;SG	N;NOM;MASC;SG
onderwijzer	nauczycielka	onderwijzer	nauczycielka	N;MASC+FEM;SG	N;NOM;FEM;SG
hobby	hobby	hobby	hobby	N;MASC+FEM;SG	N;NOM;NEUT;SG
pauline	paulina	pauline	paulina	N;MASC+FEM;SG	N;NOM;FEM;SG
pauline	pauline	pauline	pauliny	N;MASC+FEM;SG	N;NOM;FEM;SG
beweringen	twierdzenia	bewering	twierdzić	N;PL	N;NOM;NEUT;PL
beweringen	zarzuty	bewering	zarzut	N;PL	N;NOM;MASC;PL
beweringen	oskarżenia	bewering	oskarżenie	N;PL	N;NOM;NEUT;PL
beweringen	twierdzenia	bewering	twierdzić	N;PL	N;NOM;NEUT;PL
rivaal	rywala	rivaal	rywal	N;MASC+FEM;SG	N;ACC;MASC;SG
branden	płonie	branden	płonąć	V;NFIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
branden	spalić	branden	spalić	V;NFIN	V;IPFV;NFIN;ACT
branden	spal	branden	spal	V;NFIN	V;IPFV;MASC;IND;SG;PST;FIN;ACT
branden	pali	branden	palić	V;NFIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
branden	płonie	branden	płonąć	V;NFIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
crash	katastrofa	crash	katastrofa	N;MASC+FEM;SG	N;NOM;FEM;SG
crash	zderzak	crash	zderzak	N;MASC+FEM;SG	N;NOM;MASC;SG
trilogie	trylogii	trilogie	trylogia	N;MASC+FEM;SG	N;GEN;FEM;SG
winnares	zwycięzca	winnare	zwycięzca	N;MASC+FEM;SG	N;NOM;MASC;SG
rijkdom	bogactwo	rijkdom	bogactwo	N;MASC+FEM;SG	N;NOM;NEUT;SG
rijkdom	bogactwa	rijkdom	bogactwo	N;MASC+FEM;SG	N;NOM;NEUT;SG
rijkdom	majątek	rijkdom	majątek	N;MASC+FEM;SG	N;ACC;MASC;SG
rijkdom	bogactwo	rijkdom	bogactwo	N;MASC+FEM;SG	N;NOM;NEUT;SG
rijkdom	bogactwa	rijkdom	bogactwo	N;MASC+FEM;SG	N;NOM;NEUT;SG
dmitri	dimitri	dmitri	dimitra	N;MASC+FEM;SG	N;NOM;MASC;SG
punk	śmieć	punk	śmieć	N;MASC+FEM;SG	N;NOM;MASC;SG
plakken	wklej	plak	wklej	V;NFIN	V;PFV;IMP;SG;2;FIN;ACT
schoten	strzały	schot	strzał	N;PL	N;NOM;MASC;PL
schoten	strzałów	schot	strzał	N;PL	N;GEN;MASC;PL
schoten	strzały	schot	strzał	N;PL	N;NOM;MASC;PL
jodendom	judaizm	jodendom	judaizm	N;NEUT;SG	N;NOM;MASC;SG
koppeling	sprzęgło	koppeling	sprzęgło	N;MASC+FEM;SG	N;NOM;NEUT;SG
koppeling	odnośnik	koppeling	odnośnik	N;MASC+FEM;SG	N;ACC;MASC;SG
koppeling	sprzęgu	koppeling	sprzęg	N;MASC+FEM;SG	N;GEN;MASC;SG
koppeling	powiązanie	koppeling	powiązanie	N;MASC+FEM;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
dynamo	dynamo	dynamo	dynamo	N;MASC+FEM;SG	N;NOM;NEUT;SG
dynamo	alternator	dynamo	alternator	N;MASC+FEM;SG	N;NOM;MASC;SG
komiek	komiks	komiek	komiks	N;MASC+FEM;SG	N;NOM;MASC;SG
komiek	komik	komiek	komik	N;MASC+FEM;SG	N;NOM;MASC;SG
