mai	bolj	mai	bolj	ADV	ADV;CMPR
meciuri	vžigalice	meci	vžigalica	N;INDF;FEM;PL	N;NOM;FEM;PL
corp	truplo	corp	truplo	N;INDF;MASC;SG	N;NOM;NEUT;SG
corp	body	corp	body	N;INDF;MASC;SG	N;NOM;MASC;SG
corp	telo	corp	telo	N;INDF;MASC;SG	N;NOM;NEUT;SG
servicii	storitve	serviciu	storitev	N;INDF;FEM;PL	N;NOM;FEM;PL
servicii	storitve	serviciu	storitev	N;INDF;FEM;PL	N;NOM;FEM;PL
house	hiša	hou	hiša	N;INDF;MASC;SG	N;NOM;FEM;SG
house	hisa	hou	hisa	N;INDF;MASC;SG	N;NOM;FEM;SG
house	hiška	hou	hiška	N;INDF;MASC;SG	N;NOM;FEM;SG
caracter	lik	caracter	lika	N;INDF;MASC;SG	N;NOM;MASC;SG
caracter	karakter	caracter	karakter	N;INDF;MASC;SG	N;NOM;MASC;SG
valign	valign	valign	valign		
teritoriu	ozemlje	teritoriu	ozemlje	N;INDF;MASC;SG	N;NOM;NEUT;SG
speciale	posebne	special	poseben	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;PL
south	jug	south	jug	N;INDF;MASC;SG	N;NOM;MASC;SG
inlocuit	zamenjana	inlocui	zamenjan	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;V.PTCP
inlocuit	nadomeščen	inlocui	nadomeščen	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
marin	marin	marin	marin	N;INDF;MASC;SG	N;NOM;MASC;SG
marin	marinec	marin	marinec	N;INDF;MASC;SG	N;NOM;MASC;SG
albume	albume	album	album	N;INDF;FEM;PL	N;ACC;MASC;PL
albume	albumov	album	album	N;INDF;FEM;PL	N;GEN;MASC;PL
oscar	oscarja	oscar	oscarjati	N;INDF;MASC;SG	N;NOM;MASC;SG
oscar	oskar	oscar	oskar	N;INDF;MASC;SG	N;NOM;MASC;SG
conflict	navzkrižje	conflict	navzkrižje	N;INDF;MASC;SG	N;NOM;NEUT;SG
conflict	spor	conflict	spor	N;INDF;MASC;SG	N;NOM;MASC;SG
conflict	konflikt	conflict	konflikt	N;INDF;MASC;SG	N;NOM;MASC;SG
conflict	spopad	conflict	spopad	N;INDF;MASC;SG	N;NOM;MASC;SG
urmator	naslednja	urmator	naslednji	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
jocuri	tekme	joc	tekma	N;INDF;FEM;PL	N;NOM;FEM;PL
jocuri	igre	joc	igra	N;INDF;FEM;PL	N;NOM;FEM;PL
jocuri	igrah	joc	igra	N;INDF;FEM;PL	N;ESS;FEM;PL
jocuri	igrice	joc	igrica	N;INDF;FEM;PL	N;NOM;FEM;PL
jocuri	iger	joc	igra	N;INDF;FEM;PL	N;GEN;FEM;PL
categorii	kategorije	categorie	kategorija	N;INDF;FEM;PL	N;NOM;FEM;PL
acces	dostop	acces	dostop	N;INDF;MASC;SG	N;NOM;MASC;SG
specifice	specifični	specific	specifičen	ADJ;INDF;FEM;PL	ADJ;NOM;MASC;PL
groeneveld	groeneveld	groeneveld	groeneveld	N;INDF;MASC;SG	N;NOM;MASC;SG
primeste	prejeti	primi	prejeti	V;IND;SG;3;PRS;FIN	V;PFV;NFIN
primeste	prejema	primi	prejem	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN
primeste	prejme	primi	prejeti	V;IND;SG;3;PRS;FIN	V;PFV;IND;SG;3;PRS;FIN
povestiri	zgodb	povestire	zgodba	N;INDF;FEM;PL	N;GEN;FEM;PL
povestiri	zgodbice	povestire	zgodbica	N;INDF;FEM;PL	N;NOM;FEM;PL
povestiri	zgodbe	povestire	zgodba	N;INDF;FEM;PL	N;NOM;FEM;PL
scor	zadetek	scor	zadetek	N;INDF;MASC;SG	N;NOM;MASC;SG
scor	rezultat	scor	rezultat	N;INDF;MASC;SG	N;NOM;MASC;SG
red	red	red	red	N;INDF;MASC;SG	N;NOM;MASC;SG
guvern	vlado	guvern	vlada	N;INDF;MASC;SG	N;ACC;FEM;SG
guvern	vlada	guvern	vlada	N;INDF;MASC;SG	N;NOM;FEM;SG
occidental	zahodna	occidental	zahoden	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
anglo	anglo	anglo	anglo	N;INDF;MASC;SG	N;NOM;MASC;SG
propus	predlagano	propune	predlagan	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;V.PTCP
propus	predlagan	propune	predlagan	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
propus	predlagana	propune	predlagan	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;V.PTCP
adevarat	resnična	adevarat	resničen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
adevarat	resnična	adevarat	resničen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
cuvant	beseda	cuvant	beseda	N;INDF;MASC;SG	N;NOM;FEM;SG
cuvant	besedo	cuvant	beseda	N;INDF;MASC;SG	N;ACC;FEM;SG
cuvant	beseda	cuvant	beseda	N;INDF;MASC;SG	N;NOM;FEM;SG
cuvant	besedo	cuvant	beseda	N;INDF;MASC;SG	N;ACC;FEM;SG
dinamo	dinamo	dinamo	dinama	N;INDF;MASC;SG	N;ACC;FEM;SG
dinamo	dinamo	dinamo	dinama	N;INDF;MASC;SG	N;ACC;FEM;SG
refuzat	zavrnjena	refuza	zavrnjen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;V.PTCP
refuzat	zavrnjeno	refuza	zavrnjen	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;V.PTCP
refuzat	zavrnjen	refuza	zavrnjen	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
refuzat	zavrnjena	refuza	zavrnjen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;V.PTCP
refuzat	zavrnjena	refuza	zavrnjen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;V.PTCP
refuzat	zavrnjeno	refuza	zavrnjen	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;V.PTCP
oferit	ponujena	oferit	ponujen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;V.PTCP
oferit	ponujeno	oferit	ponujen	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;V.PTCP
independent	samostojno	independent	samostojen	ADV	ADV
independent	neodvisno	independent	neodvisen	ADV	ADV
independent	neodvisno	independent	neodvisen	ADV	ADV
independent	samostojno	independent	samostojen	ADV	ADV
terminat	končano	termina	končan	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;V.PTCP
terminat	končana	termina	končan	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;V.PTCP
calificat	kvalificirano	califica	kvalificiran	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;V.PTCP
calificat	usposobljena	califica	usposobljen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;V.PTCP
calificat	kvalificiran	califica	kvalificiran	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
calificat	usposobljeno	califica	usposobljen	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;V.PTCP
calificat	usposobljen	califica	usposobljen	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
relatii	odnosi	relatie	odnos	N;INDF;FEM;PL	N;NOM;MASC;PL
relatii	razmerja	relatie	razmerje	N;INDF;FEM;PL	N;NOM;NEUT;PL
relatii	zveze	relatie	zveza	N;INDF;FEM;PL	N;NOM;FEM;PL
relatii	odnosi	relatie	odnos	N;INDF;FEM;PL	N;NOM;MASC;PL
relatii	razmerja	relatie	razmerje	N;INDF;FEM;PL	N;NOM;NEUT;PL
relatii	odnosi	relatie	odnos	N;INDF;FEM;PL	N;NOM;MASC;PL
relatii	razmerja	relatie	razmerje	N;INDF;FEM;PL	N;NOM;NEUT;PL
relatii	zveze	relatie	zveza	N;INDF;FEM;PL	N;NOM;FEM;PL
relatii	odnosi	relatie	odnos	N;INDF;FEM;PL	N;NOM;MASC;PL
relatii	razmerja	relatie	razmerje	N;INDF;FEM;PL	N;NOM;NEUT;PL
democrat	demokrat	democrat	demokrat	N;INDF;MASC;SG	N;NOM;MASC;SG
html	html	html	htme	N;INDF;MASC;SG	N;NOM;MASC;SG
ternopil	ternopil	ternopil	ternopiti	N;INDF;MASC;SG	N;NOM;MASC;SG
trait	živel	trai	živeti	V;MASC;SG;V.PTCP	V;IPFV;MASC;SG;V.PTCP
trait	živela	trai	živeti	V;MASC;SG;V.PTCP	V;IPFV;FEM;SG;V.PTCP
trait	živel	trai	živeti	V;MASC;SG;V.PTCP	V;IPFV;MASC;SG;V.PTCP
trait	živela	trai	živeti	V;MASC;SG;V.PTCP	V;IPFV;FEM;SG;V.PTCP
pro	pro	prubi	pro	N;INDF	N;NOM;MASC;SG
pro	profesionalci	prubi	profesionalec	N;INDF	N;NOM;MASC;PL
partial	delna	partial	delen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
modern	moderna	modern	moderen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
modern	sodobno	modern	sodoben	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
modern	sodobna	modern	sodoben	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
modern	sodobni	modern	sodoben	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
critic	kritična	critic	kritičen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
critic	kritičen	critic	kritičen	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG
spectatori	gledalci	spectator	gledalec	N;INDF;MASC;PL	N;NOM;MASC;PL
spectatori	gledalce	spectator	gledalec	N;INDF;MASC;PL	N;ACC;MASC;PL
spectatori	gledalci	spectator	gledalec	N;INDF;MASC;PL	N;NOM;MASC;PL
spectatori	gledalcem	spectator	gledalec	N;INDF;MASC;PL	N;DAT;MASC;PL
personaje	liki	personaj	lik	N;INDF;FEM;PL	N;NOM;MASC;PL
personaje	znaki	personaj	znak	N;INDF;FEM;PL	N;NOM;MASC;PL
personaje	znakov	personaj	znak	N;INDF;FEM;PL	N;GEN;MASC;PL
disc	diska	disc	disk	N;INDF;MASC;SG	N;NOM;MASC;SG
disc	disk	disc	disk	N;INDF;MASC;SG	N;NOM;MASC;SG
disc	disk	disc	disk	N;INDF;MASC;SG	N;NOM;MASC;SG
activitati	dejavnosti	activitati	dejavnost	N;INDF;FEM;PL	N;NOM;FEM;PL
activitati	aktivnosti	activitati	aktivnost	N;INDF;FEM;PL	N;NOM;FEM;PL
activitati	dejavnosti	activitati	dejavnost	N;INDF;FEM;PL	N;NOM;FEM;PL
activitati	aktivnosti	activitati	aktivnost	N;INDF;FEM;PL	N;NOM;FEM;PL
suferit	trpel	suferi	trpeti	V;MASC;SG;V.PTCP	V;IPFV;MASC;SG;V.PTCP
suferit	trpela	suferi	trpeti	V;MASC;SG;V.PTCP	V;IPFV;FEM;SG;V.PTCP
print	princa	print	princ	N;INDF;MASC;SG	N;ACC;MASC;SG
print	knez	print	knez	N;INDF;MASC;SG	N;NOM;MASC;SG
print	princ	print	princ	N;INDF;MASC;SG	N;NOM;MASC;SG
print	princa	print	princ	N;INDF;MASC;SG	N;ACC;MASC;SG
print	knez	print	knez	N;INDF;MASC;SG	N;NOM;MASC;SG
print	princ	print	princ	N;INDF;MASC;SG	N;NOM;MASC;SG
print	princa	print	princ	N;INDF;MASC;SG	N;ACC;MASC;SG
print	knez	print	knez	N;INDF;MASC;SG	N;NOM;MASC;SG
print	princ	print	princ	N;INDF;MASC;SG	N;NOM;MASC;SG
champagne	šampanjec	champagn	šampanjec	N;INDF;MASC;SG	N;NOM;MASC;SG
air	zrak	air	zrak	N;INDF;MASC;SG	N;NOM;MASC;SG
air	air	air	air	N;INDF;MASC;SG	N;NOM;MASC;SG
comerciale	komercialne	comercial	komercialen	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;PL
invins	poražen	invinge	poražen	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
invins	premagan	invinge	premagan	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
invins	poražen	invinge	poražen	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
invins	premagan	invinge	premagan	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
premiu	nagrada	premiu	nagrada	N;INDF;MASC;SG	N;NOM;FEM;SG
premiu	nagrado	premiu	nagrada	N;INDF;MASC;SG	N;ACC;FEM;SG
premiu	nagrada	premiu	nagrada	N;INDF;MASC;SG	N;NOM;FEM;SG
premiu	nagrado	premiu	nagrada	N;INDF;MASC;SG	N;ACC;FEM;SG
recunoscut	priznana	recunoscut	priznan	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;V.PTCP
recunoscut	priznan	recunoscut	priznan	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
recunoscut	priznan	recunoscut	priznan	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
recunoscut	priznana	recunoscut	priznan	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;V.PTCP
recunoscut	priznano	recunoscut	priznan	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;V.PTCP
recunoscut	priznan	recunoscut	priznan	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
recunoscut	priznana	recunoscut	priznan	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;V.PTCP
recunoscut	priznano	recunoscut	priznan	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;V.PTCP
dimensiuni	mere	dimensiune	mera	N;INDF;FEM;PL	N;NOM;FEM;PL
dimensiuni	dimenzije	dimensiune	dimenzija	N;INDF;FEM;PL	N;NOM;FEM;PL
activ	aktivna	activ	aktiven	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
activ	aktiven	activ	aktiven	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG
grad	stopnja	grad	stopnja	N;INDF;MASC;SG	N;NOM;FEM;SG
grad	grad	grad	grad	N;INDF;MASC;SG	N;NOM;MASC;SG
grad	stopnja	grad	stopnja	N;INDF;MASC;SG	N;NOM;FEM;SG
grad	čin	grad	čin	N;INDF;MASC;SG	N;NOM;MASC;SG
interviu	razgovor	interviu	razgovor	N;INDF;MASC;SG	N;NOM;MASC;SG
interviu	intervju	interviu	intervju	N;INDF;MASC;SG	N;NOM;MASC;SG
tratat	pogodba	tratat	pogodba	N;INDF;MASC;SG	N;NOM;FEM;SG
sisteme	sistemi	sistem	sistem	N;INDF;FEM;PL	N;NOM;MASC;PL
indicativ	okvirni	indicativ	okviren	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
indicativ	okvirna	indicativ	okviren	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
arbitru	sodnik	arbitru	sodnik	N;INDF;MASC;SG	N;NOM;MASC;SG
arbitru	sodnik	arbitru	sodnik	N;INDF;MASC;SG	N;NOM;MASC;SG
arbitru	sklic	arbitru	sklic	N;INDF;MASC;SG	N;NOM;MASC;SG
cantec	pesem	cantec	pesem	N;INDF;MASC;SG	N;NOM;FEM;SG
cantec	pesem	cantec	pesem	N;INDF;MASC;SG	N;NOM;FEM;SG
ajutor	pomagaj	ajutor	pomagaj	N;INDF;MASC;SG	N;ACC;MASC;SG
ajutor	pomoč	ajutor	pomoč	N;INDF;MASC;SG	N;NOM;FEM;SG
titular	imetnik	titular	imetnik	N;INDF;MASC;SG	N;NOM;MASC;SG
foc	ogenj	foc	ogenj	N;INDF;MASC;SG	N;NOM;MASC;SG
foc	požar	foc	požar	N;INDF;MASC;SG	N;NOM;MASC;SG
curent	tok	curent	tok	N;INDF;MASC;SG	N;NOM;MASC;SG
functii	funkcije	functie	funkcija	N;INDF;FEM;PL	N;NOM;FEM;PL
functii	funkcij	functie	funkcija	N;INDF;FEM;PL	N;GEN;FEM;PL
exterior	zunanjost	exterior	zunanjost	N;INDF;MASC;SG	N;NOM;FEM;SG
exterior	zunanjosti	exterior	zunanjost	N;INDF;MASC;SG	N;GEN;FEM;SG
maghiar	madžarsko	maghiar	madžarski	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
maghiar	madžarska	maghiar	madžarski	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
scriitori	pisateljev	scriitor	pisatelj	N;INDF;MASC;PL	N;GEN;MASC;PL
scriitori	pisatelji	scriitor	pisatelj	N;INDF;MASC;PL	N;NOM;MASC;PL
scoli	šole	scoli	šola	N;INDF;FEM;PL	N;NOM;FEM;PL
scoli	šol	scoli	šola	N;INDF;FEM;PL	N;GEN;FEM;PL
scoli	šole	scoli	šola	N;INDF;FEM;PL	N;NOM;FEM;PL
scoli	šol	scoli	šola	N;INDF;FEM;PL	N;GEN;FEM;PL
grand	jurja	grand	jurje	N;INDF;MASC;SG	N;NOM;NEUT;SG
grand	grand	grand	grand	N;INDF;MASC;SG	N;NOM;MASC;SG
construite	zgrajeni	construit	zgrajen	ADJ;INDF;FEM;PL	ADJ;NOM;MASC;PL;V.PTCP
personale	osebne	personal	oseben	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;PL
personaj	lik	personaj	lika	N;INDF;MASC;SG	N;NOM;MASC;SG
personaj	karakter	personaj	karakter	N;INDF;MASC;SG	N;NOM;MASC;SG
cezar	cezar	cezar	cezar	N;INDF;MASC;SG	N;NOM;MASC;SG
cezar	cezarja	cezar	cezar	N;INDF;MASC;SG	N;ACC;MASC;SG
avioane	letala	avion	letalo	N;INDF;FEM;PL	N;NOM;NEUT;PL
avioane	zrakoplovi	avion	zrakoplov	N;INDF;FEM;PL	N;NOM;MASC;PL
avioane	letala	avion	letalo	N;INDF;FEM;PL	N;NOM;NEUT;PL
avioane	letala	avion	letalo	N;INDF;FEM;PL	N;NOM;NEUT;PL
avioane	letala	avion	letalo	N;INDF;FEM;PL	N;NOM;NEUT;PL
inginer	inženir	inginer	inženir	N;INDF;MASC;SG	N;NOM;MASC;SG
sovietic	sovjetski	sovietic	sovjetski	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
sovietic	sovjetska	sovietic	sovjetski	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
sovietic	sovjetsko	sovietic	sovjetski	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
anual	letno	anual	letno	ADV	ADV
anual	letno	anual	letno	ADV	ADV
luxemburg	luksemburg	luxemburg	luksemburg	N;INDF;MASC;SG	N;NOM;MASC;SG
titluri	naslovnice	titlu	naslovnica	N;INDF;FEM;PL	N;NOM;FEM;PL
titluri	naslovi	titlu	naslov	N;INDF;FEM;PL	N;NOM;MASC;PL
titluri	naslovov	titlu	naslov	N;INDF;FEM;PL	N;GEN;MASC;PL
dovedit	dokazano	dovedi	dokazano	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;V.PTCP
dovedit	dokazano	dovedi	dokazano	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;V.PTCP
dovedit	dokazana	dovedi	dokazan	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;V.PTCP
existente	obstoječe	existent	obstoječ	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;PL;V.PTCP
existente	obstoječi	existent	obstoječ	ADJ;INDF;FEM;PL	ADJ;NOM;MASC;PL;V.PTCP
linii	črte	linie	črta	N;INDF;FEM;PL	N;NOM;FEM;PL
linii	vrstice	linie	vrstica	N;INDF;FEM;PL	N;NOM;FEM;PL
linii	proge	linie	proga	N;INDF;FEM;PL	N;NOM;FEM;PL
linii	vrstic	linie	vrstica	N;INDF;FEM;PL	N;GEN;FEM;PL
litere	pisma	literă	pismo	N;INDF;FEM;PL	N;NOM;NEUT;PL
litere	črke	literă	črka	N;INDF;FEM;PL	N;NOM;FEM;PL
litere	pisem	literă	pisem	N;INDF;FEM;PL	N;GEN;FEM;PL
practic	praktično	practic	praktično	ADV	ADV
practic	praktično	practic	praktično	ADV	ADV
feminin	ženski	feminin	ženski	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
drepturi	pravice	drept	pravica	N;INDF;FEM;PL	N;NOM;FEM;PL
magazine	trgovine	magazine	trgovina	N;INDF;FEM;PL	N;NOM;FEM;PL
magazine	trgovine	magazine	trgovina	N;INDF;FEM;PL	N;NOM;FEM;PL
cladiri	stavbe	cladire	stavba	N;INDF;FEM;PL	N;NOM;FEM;PL
cladiri	stavb	cladire	stavba	N;INDF;FEM;PL	N;GEN;FEM;PL
cladiri	poslopja	cladire	poslopje	N;INDF;FEM;PL	N;NOM;NEUT;PL
cladiri	zgradbe	cladire	zgradba	N;INDF;FEM;PL	N;NOM;FEM;PL
cladiri	stavbe	cladire	stavba	N;INDF;FEM;PL	N;NOM;FEM;PL
cladiri	stavb	cladire	stavba	N;INDF;FEM;PL	N;GEN;FEM;PL
cladiri	poslopja	cladire	poslopje	N;INDF;FEM;PL	N;NOM;NEUT;PL
cladiri	zgradbe	cladire	zgradba	N;INDF;FEM;PL	N;NOM;FEM;PL
leon	leon	leon	leon	N;INDF;MASC;SG	N;NOM;MASC;SG
act	dejanje	act	dejanje	N;INDF;MASC;SG	N;NOM;NEUT;SG
act	akt	act	akt	N;INDF;MASC;SG	N;NOM;MASC;SG
editor	založnik	editor	založnik	N;INDF;MASC;SG	N;NOM;MASC;SG
editor	izdajatelj	editor	izdajatelj	N;INDF;MASC;SG	N;NOM;MASC;SG
editor	urednik	editor	urednik	N;INDF;MASC;SG	N;NOM;MASC;SG
editor	urejevalnik	editor	urejevalnik	N;INDF;MASC;SG	N;NOM;MASC;SG
exemple	primeri	exemplu	primer	N;INDF;FEM;PL	N;NOM;MASC;PL
alegeri	izbire	alegere	izbira	N;INDF;FEM;PL	N;NOM;FEM;PL
alegeri	volitve	alegere	volitev	N;INDF;FEM;PL	N;NOM;FEM;PL
alegeri	volitve	alegere	volitev	N;INDF;FEM;PL	N;NOM;FEM;PL
craciun	božič	craciun	božič	N;INDF;MASC;SG	N;NOM;MASC;SG
craciun	božič	craciun	božič	N;INDF;MASC;SG	N;NOM;MASC;SG
larg	široko	larg	široko	ADV	ADV
poezii	pesmi	poezie	pesem	N;INDF;FEM;PL	N;NOM;FEM;PL
poezii	poezije	poezie	poezija	N;INDF;FEM;PL	N;NOM;FEM;PL
ofiter	častnik	ofiter	častnik	N;INDF;MASC;SG	N;NOM;MASC;SG
ofiter	policist	ofiter	policist	N;INDF;MASC;SG	N;NOM;MASC;SG
ofiter	častnik	ofiter	častnik	N;INDF;MASC;SG	N;NOM;MASC;SG
ofiter	policist	ofiter	policist	N;INDF;MASC;SG	N;NOM;MASC;SG
ofiter	častnik	ofiter	častnik	N;INDF;MASC;SG	N;NOM;MASC;SG
ofiter	policist	ofiter	policist	N;INDF;MASC;SG	N;NOM;MASC;SG
link	link	link	linka	N;INDF;MASC;SG	N;NOM;MASC;SG
link	povezava	link	povezava	N;INDF;MASC;SG	N;NOM;FEM;SG
rusi	rusov	rus	rus	N;INDF;MASC;PL	N;GEN;MASC;PL
rusi	rusi	rus	rus	N;INDF;MASC;PL	N;NOM;MASC;PL
rusi	ruse	rus	rus	N;INDF;MASC;PL	N;ACC;MASC;PL
rusi	rusov	rus	rus	N;INDF;MASC;PL	N;GEN;MASC;PL
rusi	rusi	rus	rus	N;INDF;MASC;PL	N;NOM;MASC;PL
rusi	ruse	rus	rus	N;INDF;MASC;PL	N;ACC;MASC;PL
frecvent	pogosto	frecvent	pogosto	ADV	ADV
administrator	skrbnik	administrator	skrbnik	N;INDF;MASC;SG	N;NOM;MASC;SG
administrator	skrbnika	administrator	skrbnik	N;INDF;MASC;SG	N;ANIM;ACC;MASC;SG
administrator	administrator	administrator	administrator	N;INDF;MASC;SG	N;NOM;MASC;SG
administrator	upravitelj	administrator	upravitelj	N;INDF;MASC;SG	N;NOM;MASC;SG
administrator	administratorja	administrator	administrator	N;INDF;MASC;SG	N;ANIM;ACC;MASC;SG
civile	civilne	civil	civilen	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;PL
catolic	katoliško	catolic	katoliški	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
catolic	katoliški	catolic	katoliški	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
catolic	katoliška	catolic	katoliški	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
polonez	poljsko	polonez	poljski	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
polonez	poljskega	polonez	poljski	ADJ;INDF;MASC;SG	ADJ;GEN;NEUT;SG
petrecut	porabljen	petrece	porabljen	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
imperiu	imperij	imperiu	imperij	N;INDF;MASC;SG	N;NOM;MASC;SG
imperiu	cesarstvo	imperiu	cesarstvo	N;INDF;MASC;SG	N;NOM;NEUT;SG
secret	skrivnost	secret	skrivnost	N;INDF;MASC;SG	N;NOM;FEM;SG
inchis	zaprto	inchis	zaprt	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;V.PTCP
inchis	zaprt	inchis	zaprt	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
inchis	zaprta	inchis	zaprt	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;V.PTCP
inchis	zaprto	inchis	zaprt	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;V.PTCP
inchis	zaprt	inchis	zaprt	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
inchis	zaprta	inchis	zaprt	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;V.PTCP
element	postavka	element	postavka	N;INDF;MASC;SG	N;NOM;FEM;SG
element	element	element	element	N;INDF;MASC;SG	N;NOM;MASC;SG
rosii	paradižniki	ros	paradižnik	N;INDF;FEM;PL	N;NOM;MASC;PL
rosii	paradižniki	ros	paradižnik	N;INDF;FEM;PL	N;NOM;MASC;PL
rosii	paradižniki	ros	paradižnik	N;INDF;FEM;PL	N;NOM;MASC;PL
contact	kontakt	contact	kontakt	N;INDF;MASC;SG	N;NOM;MASC;SG
contact	stik	contact	stik	N;INDF;MASC;SG	N;NOM;MASC;SG
contact	stika	contact	stik	N;INDF;MASC;SG	N;GEN;MASC;SG
ordin	red	ordin	red	N;INDF;MASC;SG	N;NOM;MASC;SG
ordin	naročilo	ordin	naročiti	N;INDF;MASC;SG	N;NOM;NEUT;SG
arme	topovi	armă	top	N;INDF;FEM;PL	N;NOM;MASC;PL
arme	puške	armă	puška	N;INDF;FEM;PL	N;NOM;FEM;PL
arme	pištole	armă	pištola	N;INDF;FEM;PL	N;NOM;FEM;PL
stele	zvezde	stea	zvezda	N;INDF;FEM;PL	N;NOM;FEM;PL
stele	zvezdice	stea	zvezdica	N;INDF;FEM;PL	N;NOM;FEM;PL
stele	zvezd	stea	zvezda	N;INDF;FEM;PL	N;GEN;FEM;PL
napoleon	napoleon	napoleon	napoleon	N;INDF;MASC;SG	N;NOM;MASC;SG
institutii	institucije	institutie	institucija	N;INDF;FEM;PL	N;NOM;FEM;PL
institutii	nosilci	institutie	nosilec	N;INDF;FEM;PL	N;NOM;MASC;PL
institutii	ustanove	institutie	ustanova	N;INDF;FEM;PL	N;NOM;FEM;PL
institutii	institucije	institutie	institucija	N;INDF;FEM;PL	N;NOM;FEM;PL
