nie	لا	nie	لَا	PART;NEG	PART
pochowany	مدفون	pochować	مَدفُون	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;NOM;INDF;MASC;SG
pochowany	مدفونة	pochować	مَدفُون	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;NOM;INDF;FEM;SG
narodowy	وطنية	narodowy	وَطَنِيّ	ADJ;NOM;MASC;SG	ADJ;NOM;INDF;FEM;SG
narodowy	وطني	narodowy	وَطَنِيّ	ADJ;NOM;MASC;SG	ADJ;NOM;INDF;MASC;SG
tereny	التضاريس	teren	تَضرِيس	N;NOM;MASC;PL	N;NOM;DEF;PL
tereny	المجالات	teren	مَجَال	N;NOM;MASC;PL	N;NOM;DEF;PL
tereny	مجالات	teren	مَجَال	N;NOM;MASC;PL	N;NOM;INDF;PL
tereny	مناطق	teren	مِنطَقَة	N;NOM;MASC;PL	N;NOM;INDF;PL
tereny	المناطق	teren	مِنطَقَة	N;NOM;MASC;PL	N;NOM;DEF;PL
rekord	تسجيل	rekord	تَسجِيل	N;NOM;MASC;SG	N;NOM;INDF;SG
rekord	السجل	rekord	سِجِلّ	N;NOM;MASC;SG	N;NOM;DEF;SG
organizacja	منظمة	organizacja	مُنَظَّمَة	N;NOM;FEM;SG	N;NOM;INDF;SG
organizacja	المنظمة	organizacja	مُنَظَّمَة	N;NOM;FEM;SG	N;NOM;DEF;SG
organizacja	التنظيم	organizacja	تَنظِيم	N;NOM;FEM;SG	N;NOM;DEF;SG
organizacja	منظمة	organizacja	مُنَظَّمَة	N;NOM;FEM;SG	N;NOM;INDF;SG
organizacja	المنظمة	organizacja	مُنَظَّمَة	N;NOM;FEM;SG	N;NOM;DEF;SG
organizacja	التنظيم	organizacja	تَنظِيم	N;NOM;FEM;SG	N;NOM;DEF;SG
medale	ميداليات	medal	مِيدَالِيَات	N;NOM;MASC;PL	N;NOM;INDF;PL
powinno	ينبغي	powinien	اِنبَغَى	V;IPFV;NEUT;IND;SG;PRS;FIN;ACT	V;IPFV;MASC;IND;SG;3;FIN;ACT
otrzymała	استقبل	otrzymać	اِستَقبَل	V;PFV;FEM;IND;SG;PST;FIN;ACT	V;PFV;MASC;SG;3;ACT
otrzymała	تلقت	otrzymać	تَلَقَّى	V;PFV;FEM;IND;SG;PST;FIN;ACT	V;PFV;FEM;SG;3;ACT
otrzymała	وردت	otrzymać	وَرَد	V;PFV;FEM;IND;SG;PST;FIN;ACT	V;PFV;FEM;SG;3;ACT
koncert	حفل	koncert	حَفل	N;NOM;MASC;SG	N;NOM;INDF;SG
praca	الوظيفة	praca	وَظِيفَة	N;NOM;FEM;SG	N;NOM;DEF;SG
praca	وظيفة	praca	وَظِيفَة	N;NOM;FEM;SG	N;NOM;INDF;SG
praca	الشغل	praca	شُغل	N;NOM;FEM;SG	N;NOM;DEF;SG
praca	عمل	praca	عَمَل	N;NOM;FEM;SG	N;NOM;INDF;SG
praca	العمل	praca	عَمَل	N;NOM;FEM;SG	N;NOM;DEF;SG
praca	عمل	praca	عَمَل	N;NOM;FEM;SG	N;NOM;INDF;SG
radio	المذياع	radio	مِذيَاع	N;NOM;NEUT;SG	N;NOM;DEF;SG
radio	الراديو	radio	رَادِيُو	N;NOM;NEUT;SG	N;NOM;DEF;SG
radio	الاذاعة	radio	إِذَاعَة	N;NOM;NEUT;SG	N;NOM;DEF;SG
radio	اذاعة	radio	إِذَاعَة	N;NOM;NEUT;SG	N;NOM;INDF;SG
stowarzyszenia	جمعية	stowarzyszenie	جَمعِيَّة	N;NOM;NEUT;SG	N;NOM;INDF;SG
stowarzyszenia	الرابطة	stowarzyszenie	رَابِطَة	N;NOM;NEUT;SG	N;NOM;DEF;SG
stowarzyszenia	رابطة	stowarzyszenie	رَابِطَة	N;NOM;NEUT;SG	N;NOM;INDF;SG
stowarzyszenia	الجمعية	stowarzyszenie	جَمعِيَّة	N;NOM;NEUT;SG	N;NOM;DEF;SG
wrócił	عاد	wrócić	عَاد	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;PFV;MASC;SG;3;ACT
poprzedni	سابق	poprzedni	سَابِق	ADJ;NOM;MASC;SG	ADJ;NOM;INDF;MASC;SG
poprzedni	سابق	poprzedni	سَابِق	ADJ;NOM;MASC;SG	ADJ;NOM;INDF;MASC;SG
poprzedni	السابقة	poprzedni	سَابِق	ADJ;NOM;MASC;SG	ADJ;NOM;DEF;FEM;SG
silnik	المحرك	silnik	مُحَرَّك	N;NOM;MASC;SG	N;NOM;DEF;SG
silnik	محرك	silnik	مُحَرَّك	N;NOM;MASC;SG	N;NOM;INDF;SG
silnik	المحرك	silnik	مُحَرَّك	N;NOM;MASC;SG	N;NOM;DEF;SG
silnik	محرك	silnik	مُحَرَّك	N;NOM;MASC;SG	N;NOM;INDF;SG
samolot	الطائرة	samolot	طَائِرَة	N;NOM;MASC;SG	N;NOM;DEF;SG
samolot	طائرة	samolot	طَائِرَة	N;NOM;MASC;SG	N;NOM;INDF;SG
samolot	الطائرة	samolot	طَائِرَة	N;NOM;MASC;SG	N;NOM;DEF;SG
samolot	طائرة	samolot	طَائِرَة	N;NOM;MASC;SG	N;NOM;INDF;SG
samolot	الطائرة	samolot	طَائِرَة	N;NOM;MASC;SG	N;NOM;DEF;SG
samolot	طائرة	samolot	طَائِرَة	N;NOM;MASC;SG	N;NOM;INDF;SG
lekkoatleta	رياضي	lekkoatleta	رِيَاضِيّ	N;NOM;MASC;SG	N;NOM;INDF;SG
sama	وحيدة	sam	وَحِيد	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;FEM;SG
środowiska	البيئة	środowisko	بِيئَة	N;NOM;NEUT;SG	N;NOM;DEF;SG
środowiska	بيئة	środowisko	بِيئَة	N;NOM;NEUT;SG	N;NOM;INDF;SG
nazwisko	اللقب	nazwisko	لَقَب	N;NOM;NEUT;SG	N;NOM;DEF;SG
nazwisko	اسم	nazwisko	اِسم	N;NOM;NEUT;SG	N;NOM;INDF;SG
nazwisko	الاسم	nazwisko	اِسم	N;NOM;NEUT;SG	N;NOM;DEF;SG
związany	المرتبط	związać	مُرتَبِط	ADJ;NOM;MASC;SG	ADJ;NOM;DEF;MASC;SG
klasyfikacja	تصنيف	klasyfikacja	تَصنِيف	N;NOM;FEM;SG	N;NOM;INDF;SG
klasyfikacja	التصنيف	klasyfikacja	تَصنِيف	N;NOM;FEM;SG	N;NOM;DEF;SG
podobne	مشابهة	podobny	مُشَابِه	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;FEM;SG
podobne	مماثل	podobny	مُمَاثِل	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;MASC;SG
podobne	مماثلة	podobny	مُمَاثِل	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;FEM;SG
płyta	الالبوم	płyta	أَلبُوم	N;NOM;FEM;SG	N;NOM;DEF;SG
płyta	صفيحة	płyta	صَفِيح	N;NOM;FEM;SG	N;NOM;INDF;SG
płyta	الصحن	płyta	صَحن	N;NOM;FEM;SG	N;NOM;DEF;SG
płyta	صحن	płyta	صَحن	N;NOM;FEM;SG	N;NOM;INDF;SG
płyta	طبق	płyta	طَبَّق	N;NOM;FEM;SG	N;NOM;INDF;SG
płyta	تسجيل	płyta	تَسجِيل	N;NOM;FEM;SG	N;NOM;INDF;SG
płyta	السجل	płyta	سِجِلّ	N;NOM;FEM;SG	N;NOM;DEF;SG
płyta	قرص	płyta	قُرصَ	N;NOM;FEM;SG	N;NOM;INDF;SG
płyta	القرص	płyta	قُرصَة	N;NOM;FEM;SG	N;NOM;DEF;SG
zbudowany	مبني	zbudować	مَبنِيّ	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;NOM;INDF;MASC;SG
kształt	شكل	kształt	شَكل	N;NOM;MASC;SG	N;NOM;INDF;SG
kształt	الشكل	kształt	شَكل	N;NOM;MASC;SG	N;NOM;DEF;SG
szlak	الاثر	szlak	أَثَر	N;NOM;MASC;SG	N;NOM;DEF;SG
szlak	درب	szlak	دَرَّب	N;NOM;MASC;SG	N;NOM;INDF;SG
śpiew	غناء	śpiew	غناء	N;NOM;MASC;SG	N;NOM;INDF;SG
śpiew	الغناء	śpiew	غِنَاء	N;NOM;MASC;SG	N;NOM;DEF;SG
lekarz	الدكتور	lekarz	دُكتُور	N;NOM;MASC;SG	N;NOM;DEF;SG
lekarz	طبيب	lekarz	طبيب	N;NOM;MASC;SG	N;NOM;INDF;SG
lekarz	الطبيب	lekarz	طَبِيب	N;NOM;MASC;SG	N;NOM;DEF;SG
towarzystwo	مجتمع	towarzystwo	مُجتَمَع	N;NOM;NEUT;SG	N;NOM;INDF;SG
towarzystwo	المجتمع	towarzystwo	مُجتَمَع	N;NOM;NEUT;SG	N;NOM;DEF;SG
towarzystwo	الجمعية	towarzystwo	جَمعِيَّة	N;NOM;NEUT;SG	N;NOM;DEF;SG
towarzystwo	شركة	towarzystwo	شَرِكَة	N;NOM;NEUT;SG	N;NOM;INDF;SG
towarzystwo	الشركة	towarzystwo	شَرِكَة	N;NOM;NEUT;SG	N;NOM;DEF;SG
towarzystwo	رفقة	towarzystwo	رِفقَة	N;NOM;NEUT;SG	N;NOM;INDF;SG
szablon	قالب	szablon	قَالِب	N;NOM;MASC;SG	N;NOM;INDF;SG
szablon	القالب	szablon	قَالِب	N;NOM;MASC;SG	N;NOM;DEF;SG
pas	حزام	pas	حزام	N;NOM;MASC;SG	N;NOM;INDF;SG
pas	الحزام	pas	حِزَام	N;NOM;MASC;SG	N;NOM;DEF;SG
córka	الابنة	córka	الابنة	N;NOM;FEM;SG	N;NOM;DEF;SG
córka	البنت	córka	بَنت	N;NOM;FEM;SG	N;NOM;DEF;SG
córka	ابنة	córka	اِبنَة	N;NOM;FEM;SG	N;NOM;INDF;SG
państwo	بلد	państwo	بَلَد	N;NOM;NEUT;SG	N;NOM;INDF;SG
państwo	البلد	państwo	بَلَد	N;NOM;NEUT;SG	N;NOM;DEF;SG
państwo	الولاية	państwo	وِلَايَة	N;NOM;NEUT;SG	N;NOM;DEF;SG
państwo	دولة	państwo	دَولَة	N;NOM;NEUT;SG	N;NOM;INDF;SG
państwo	ولاية	państwo	وِلَايَة	N;NOM;NEUT;SG	N;NOM;INDF;SG
państwo	الحالة	państwo	حَالَة	N;NOM;NEUT;SG	N;NOM;DEF;SG
państwo	الدولة	państwo	دَولَة	N;NOM;NEUT;SG	N;NOM;DEF;SG
hrabia	العد	hrabia	عَدّ	N;NOM;MASC;SG	N;NOM;DEF;SG
hrabia	العدد	hrabia	عَدَد	N;NOM;MASC;SG	N;NOM;DEF;SG
osiedle	الحي	osiedle	حَيّ	N;NOM;NEUT;SG	N;NOM;DEF;SG
osiedle	الجوار	osiedle	جِوَار	N;NOM;NEUT;SG	N;NOM;DEF;SG
osiedle	حوزة	osiedle	حَوزَة	N;NOM;NEUT;SG	N;NOM;INDF;SG
osiedle	الحوزة	osiedle	حَوزَة	N;NOM;NEUT;SG	N;NOM;DEF;SG
kolonia	المستعمرة	kolonia	مُستَعمِر	N;NOM;FEM;SG	N;NOM;DEF;SG
kolonia	مستعمرة	kolonia	مُستَعمِر	N;NOM;FEM;SG	N;NOM;INDF;SG
głosy	اصوات	głos	صَوت	N;NOM;MASC;PL	N;NOM;INDF;PL
głosy	الاصوات	głos	صَوت	N;NOM;MASC;PL	N;NOM;DEF;PL
głosy	اصوات	głos	صَوت	N;NOM;MASC;PL	N;NOM;INDF;PL
głosy	الاصوات	głos	صَوت	N;NOM;MASC;PL	N;NOM;DEF;PL
biblioteka	مكتبة	biblioteka	مَكتَبَة	N;NOM;FEM;SG	N;NOM;INDF;SG
biblioteka	المكتبة	biblioteka	مَكتَبَة	N;NOM;FEM;SG	N;NOM;DEF;SG
serca	بقلوب	serce	بقلوب	N;NOM;NEUT;SG	N;NOM;INDF;SG
serca	القلب	serce	قَلب	N;NOM;NEUT;SG	N;NOM;DEF;SG
serca	قلب	serce	قَلب	N;NOM;NEUT;SG	N;NOM;INDF;SG
relacja	علاقة	relacja	عَلَاقَة	N;NOM;FEM;SG	N;NOM;INDF;SG
relacja	العلاقة	relacja	عَلَاقَة	N;NOM;FEM;SG	N;NOM;DEF;SG
okręty	السفن	okręt	سَفِينَة	N;NOM;MASC;PL	N;NOM;DEF;PL
dyrektor	مديرة	dyrektor	مُدِيرَة	N;NOM;MASC;SG	N;NOM;INDF;SG
dyrektor	مدير	dyrektor	مُدِير	N;NOM;MASC;SG	N;NOM;INDF;SG
dyrektor	المديرة	dyrektor	مُدِير	N;NOM;MASC;SG	N;NOM;DEF;SG
dyrektor	المدير	dyrektor	مُدِير	N;NOM;MASC;SG	N;NOM;DEF;SG
dyrektor	المخرج	dyrektor	مُخرِج	N;NOM;MASC;SG	N;NOM;DEF;SG
dyrektor	مخرج	dyrektor	مَخرَج	N;NOM;MASC;SG	N;NOM;INDF;SG
okręg	مقاطعة	okręg	مُقَاطَعَة	N;NOM;MASC;SG	N;NOM;INDF;SG
okręg	المقاطعة	okręg	مُقَاطَعَة	N;NOM;MASC;SG	N;NOM;DEF;SG
okręg	المنطقة	okręg	مِنطَقَة	N;NOM;MASC;SG	N;NOM;DEF;SG
okręg	المقاطعة	okręg	مُقَاطَعَة	N;NOM;MASC;SG	N;NOM;DEF;SG
okręg	منطقة	okręg	مِنطَقَة	N;NOM;MASC;SG	N;NOM;INDF;SG
rada	مجلس	rada	مَجلِس	N;NOM;FEM;SG	N;NOM;INDF;SG
rada	المجلس	rada	مَجلِس	N;NOM;FEM;SG	N;NOM;DEF;SG
spis	دليل	spis	دَلِيل	N;NOM;MASC;SG	N;NOM;INDF;SG
spis	الدليل	spis	دَلِيل	N;NOM;MASC;SG	N;NOM;DEF;SG
spis	فهرس	spis	فهرس	N;NOM;MASC;SG	N;NOM;INDF;SG
spis	مؤشر	spis	مُؤَشِّر	N;NOM;MASC;SG	N;NOM;INDF;SG
spis	قائمة	spis	قَائِمَة	N;NOM;MASC;SG	N;NOM;INDF;SG
spis	القائمة	spis	قَائِمَة	N;NOM;MASC;SG	N;NOM;DEF;SG
spis	الجرد	spis	جُرد	N;NOM;MASC;SG	N;NOM;DEF;SG
spis	المخزون	spis	مَخزُون	N;NOM;MASC;SG	N;NOM;DEF;SG
ulica	الشارع	ulica	شَارِع	N;NOM;FEM;SG	N;NOM;DEF;SG
ulica	شارع	ulica	شَارِع	N;NOM;FEM;SG	N;NOM;INDF;SG
początek	بداية	początek	بِدَايَة	N;NOM;MASC;SG	N;NOM;INDF;SG
początek	البداية	początek	بِدَايَة	N;NOM;MASC;SG	N;NOM;DEF;SG
początek	بدء	początek	بَدء	N;NOM;MASC;SG	N;NOM;INDF;SG
początek	بداية	początek	بِدَايَة	N;NOM;MASC;SG	N;NOM;INDF;SG
początek	البداية	początek	بِدَايَة	N;NOM;MASC;SG	N;NOM;DEF;SG
początek	بدء	początek	بَدء	N;NOM;MASC;SG	N;NOM;INDF;SG
początek	البدء	początek	بَدء	N;NOM;MASC;SG	N;NOM;DEF;SG
urodzenia	ميلاد	urodzić	ميلاد	N;NOM;NEUT;SG	N;NOM;INDF;SG
urodzenia	الميلاد	urodzić	مِيلَاد	N;NOM;NEUT;SG	N;NOM;DEF;SG
urodzenia	الولادة	urodzić	وِلَادَة	N;NOM;NEUT;SG	N;NOM;DEF;SG
urodzenia	ولادة	urodzić	وِلَادَة	N;NOM;NEUT;SG	N;NOM;INDF;SG
muzyczny	موسيقية	muzyczny	مُوسِيقِيّ	ADJ;NOM;MASC;SG	ADJ;NOM;INDF;FEM;SG
godzina	الساعة	godzina	سَاعَة	N;NOM;FEM;SG	N;NOM;DEF;SG
godzina	ساعة	godzina	سَاعَة	N;NOM;FEM;SG	N;NOM;INDF;SG
most	الجسر	most	جِسر	N;NOM;MASC;SG	N;NOM;DEF;SG
most	جسر	most	جِسر	N;NOM;MASC;SG	N;NOM;INDF;SG
możliwe	ممكن	możliwy	مُمكِن	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;MASC;SG
wybrane	مختارة	wybrać	مختارة	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;NOM;INDF;FEM;SG
elementy	الاصناف	element	إِصنَاف	N;NOM;MASC;PL	N;NOM;DEF;PL
elementy	عناصر	element	عُنصُر	N;NOM;MASC;PL	N;NOM;INDF;PL
elementy	بنود	element	بَند	N;NOM;MASC;PL	N;NOM;INDF;PL
elementy	البنود	element	بَند	N;NOM;MASC;PL	N;NOM;DEF;PL
elementy	العناصر	element	عُنصُر	N;NOM;MASC;PL	N;NOM;DEF;PL
elementy	عناصر	element	عُنصُر	N;NOM;MASC;PL	N;NOM;INDF;PL
elementy	العناصر	element	عُنصُر	N;NOM;MASC;PL	N;NOM;DEF;PL
dziennikarz	الصحفي	dziennikarz	صُحُفِيّ	N;NOM;MASC;SG	N;NOM;DEF;SG
dziennikarz	المراسل	dziennikarz	مُرَاسِل	N;NOM;MASC;SG	N;NOM;DEF;SG
dziennikarz	مراسل	dziennikarz	مُرَاسِل	N;NOM;MASC;SG	N;NOM;INDF;SG
człowiek	انسان	człowiek	إِنسَان	N;NOM;MASC;SG	N;NOM;INDF;SG
człowiek	الانسان	człowiek	إِنسَان	N;NOM;MASC;SG	N;NOM;DEF;SG
człowiek	رجل	człowiek	رَجُل	N;NOM;MASC;SG	N;NOM;INDF;SG
człowiek	الرجل	człowiek	رَجُل	N;NOM;MASC;SG	N;NOM;DEF;SG
punkt	نقطة	punkt	نُقطَة	N;NOM;MASC;SG	N;NOM;INDF;SG
punkt	النقطة	punkt	نُقطَة	N;NOM;MASC;SG	N;NOM;DEF;SG
teren	مساحة	teren	مِسَاحَة	N;NOM;MASC;SG	N;NOM;INDF;SG
teren	المساحة	teren	مِسَاحَة	N;NOM;MASC;SG	N;NOM;DEF;SG
teren	منطقة	teren	مِنطَقَة	N;NOM;MASC;SG	N;NOM;INDF;SG
teren	المنطقة	teren	مِنطَقَة	N;NOM;MASC;SG	N;NOM;DEF;SG
oficer	الضابط	oficer	ضَابِط	N;NOM;MASC;SG	N;NOM;DEF;SG
oficer	ضابط	oficer	ضَابِط	N;NOM;MASC;SG	N;NOM;INDF;SG
zdjęcie	صورة	zdjęcie	صُورَة	N;NOM;NEUT;SG	N;NOM;INDF;SG
zdjęcie	الصورة	zdjęcie	صُورَة	N;NOM;NEUT;SG	N;NOM;DEF;SG
zdjęcie	صورة	zdjęcie	صُورَة	N;NOM;NEUT;SG	N;NOM;INDF;SG
zdjęcie	الصورة	zdjęcie	صُورَة	N;NOM;NEUT;SG	N;NOM;DEF;SG
zastępca	البديل	zastępca	بَدِيل	N;NOM;MASC;SG	N;NOM;DEF;SG
zastępca	المناوب	zastępca	مَنُوب	N;NOM;MASC;SG	N;NOM;DEF;SG
zastępca	بديل	zastępca	بَدِيل	N;NOM;MASC;SG	N;NOM;INDF;SG
zastępca	بديلة	zastępca	بَدِيلَة	N;NOM;MASC;SG	N;NOM;INDF;SG
zastępca	النائب	zastępca	نَائِب	N;NOM;MASC;SG	N;NOM;DEF;SG
zastępca	نائب	zastępca	نَائِب	N;NOM;MASC;SG	N;NOM;INDF;SG
plan	الخطة	plan	خُطَّة	N;NOM;MASC;SG	N;NOM;DEF;SG
plan	خطة	plan	خُطَّة	N;NOM;MASC;SG	N;NOM;INDF;SG
wybory	اختيارات	wybory	اِختِيَار	N;NOM;NEUT;PL	N;NOM;INDF;PL
wybory	الاختيارات	wybory	اِختِيَار	N;NOM;NEUT;PL	N;NOM;DEF;PL
wybory	الانتخابات	wybory	اِنتِخَاب	N;NOM;NEUT;PL	N;NOM;DEF;PL
wybory	انتخابات	wybory	اِنتِخَاب	N;NOM;NEUT;PL	N;NOM;INDF;PL
wybory	الانتخابات	wybory	اِنتِخَاب	N;NOM;NEUT;PL	N;NOM;DEF;PL
wybory	انتخابات	wybory	اِنتِخَاب	N;NOM;NEUT;PL	N;NOM;INDF;PL
szerokość	العرض	szerokość	عَرض	N;NOM;FEM;SG	N;NOM;DEF;SG
osoba	شخص	osoba	شَخص	N;NOM;FEM;SG	N;NOM;INDF;SG
osoba	الشخص	osoba	شَخص	N;NOM;FEM;SG	N;NOM;DEF;SG
diagram	التخطيط	diagrać	تَخطِيط	N;NOM;MASC;SG	N;NOM;DEF;SG
awans	الترويج	awans	تَروِيج	N;NOM;MASC;SG	N;NOM;DEF;SG
awans	الترقية	awans	تُرقِيّ	N;NOM;MASC;SG	N;NOM;DEF;SG
awans	ترويج	awans	تَروِيج	N;NOM;MASC;SG	N;NOM;INDF;SG
awans	تعزيز	awans	تَعزِيز	N;NOM;MASC;SG	N;NOM;INDF;SG
awans	ترقية	awans	تَرقِيَة	N;NOM;MASC;SG	N;NOM;INDF;SG
uczestnik	المتسابق	uczestnik	مُتَسَابِق	N;NOM;MASC;SG	N;NOM;DEF;SG
uczestnik	مشارك	uczestnik	مَشرَكَة	N;NOM;MASC;SG	N;NOM;INDF;SG
list	حرف	list	حَرف	N;NOM;MASC;SG	N;NOM;INDF;SG
list	رسالة	list	رِسَالَة	N;NOM;MASC;SG	N;NOM;INDF;SG
las	الغابة	las	غَابَة	N;NOM;MASC;SG	N;NOM;DEF;SG
las	غابة	las	غَابَة	N;NOM;MASC;SG	N;NOM;INDF;SG
wartość	القيمة	wartość	قِيمَة	N;NOM;FEM;SG	N;NOM;DEF;SG
wartość	قيمة	wartość	قِيمَة	N;NOM;FEM;SG	N;NOM;INDF;SG
mały	صغير	mały	صَغِير	ADJ;NOM;MASC;SG	ADJ;NOM;INDF;MASC;SG
mały	صغيرة	mały	صَغِير	ADJ;NOM;MASC;SG	ADJ;NOM;INDF;FEM;SG
mały	قليل	mały	قَلِيل	ADJ;NOM;MASC;SG	ADJ;NOM;INDF;MASC;SG
cesarz	الامبراطور	cesarz	أَمبِرَاطُور	N;NOM;MASC;SG	N;NOM;DEF;SG
strefa	منطقة	strefa	مِنطَقَة	N;NOM;FEM;SG	N;NOM;INDF;SG
strefa	المنطقة	strefa	مِنطَقَة	N;NOM;FEM;SG	N;NOM;DEF;SG
obszary	المجالات	obszar	مَجَال	N;NOM;MASC;PL	N;NOM;DEF;PL
obszary	مجالات	obszar	مَجَال	N;NOM;MASC;PL	N;NOM;INDF;PL
obszary	مناطق	obszar	مِنطَقَة	N;NOM;MASC;PL	N;NOM;INDF;PL
obszary	المناطق	obszar	مِنطَقَة	N;NOM;MASC;PL	N;NOM;DEF;PL
runda	الجولة	runda	جَولَة	N;NOM;FEM;SG	N;NOM;DEF;SG
stadium	استاد	stadium	استاد	N;NOM;NEUT;SG	N;NOM;INDF;SG
stadium	ملعب	stadium	مَلعَب	N;NOM;NEUT;SG	N;NOM;INDF;SG
stadium	الملعب	stadium	مَلعَب	N;NOM;NEUT;SG	N;NOM;DEF;SG
dodatkowe	اضافي	dodatkowy	إِضَافِيّ	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;MASC;SG
dodatkowe	اضافية	dodatkowy	إِضَافِيّ	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;FEM;SG
administracyjny	اداري	administracyjny	أَدَارِيّ	ADJ;NOM;MASC;SG	ADJ;NOM;INDF;MASC;SG
administracyjny	ادارية	administracyjny	إِدَارِيّ	ADJ;NOM;MASC;SG	ADJ;NOM;INDF;FEM;SG
zbiór	حصاد	zbiór	حَصَّاد	N;NOM;MASC;SG	N;NOM;INDF;SG
zbiór	الحصاد	zbiór	حِصَاد	N;NOM;MASC;SG	N;NOM;DEF;SG
zbiór	مجموعة	zbiór	مَجمُوعَة	N;NOM;MASC;SG	N;NOM;INDF;SG
zbiór	المجموعة	zbiór	مَجمُوعَة	N;NOM;MASC;SG	N;NOM;DEF;SG
zbiór	تحصيل	zbiór	تَحصِيل	N;NOM;MASC;SG	N;NOM;INDF;SG
zbiór	التحصيل	zbiór	تَحصِيل	N;NOM;MASC;SG	N;NOM;DEF;SG
zbiór	حصاد	zbiór	حَصَّاد	N;NOM;MASC;SG	N;NOM;INDF;SG
pole	صندوق	pole	صُندُوق	N;NOM;NEUT;SG	N;NOM;INDF;SG
pole	الصندوق	pole	صُندُوق	N;NOM;NEUT;SG	N;NOM;DEF;SG
pole	الميدان	pole	مَيدَان	N;NOM;NEUT;SG	N;NOM;DEF;SG
pole	حقل	pole	حقل	N;NOM;NEUT;SG	N;NOM;INDF;SG
pole	الحقل	pole	حَقل	N;NOM;NEUT;SG	N;NOM;DEF;SG
pole	ميدان	pole	مَيدَان	N;NOM;NEUT;SG	N;NOM;INDF;SG
pole	القطب	pole	قُطب	N;NOM;NEUT;SG	N;NOM;DEF;SG
piosenka	الاغنية	piosenka	أَغنِيّ	N;NOM;FEM;SG	N;NOM;DEF;SG
piosenka	اغنية	piosenka	أَغنِيّ	N;NOM;FEM;SG	N;NOM;INDF;SG
sekretarz	المسجل	sekretarz	مُسَجَّل	N;NOM;MASC;SG	N;NOM;DEF;SG
sekretarz	سكرتيرة	sekretarz	سِكرِتِيرَة	N;NOM;MASC;SG	N;NOM;INDF;SG
sekretarz	الامين	sekretarz	أَمِين	N;NOM;MASC;SG	N;NOM;DEF;SG
sekretarz	سكرتير	sekretarz	سِكرِتِير	N;NOM;MASC;SG	N;NOM;INDF;SG
sekretarz	السكرتير	sekretarz	سِكرِتِير	N;NOM;MASC;SG	N;NOM;DEF;SG
stowarzyszenie	جمعية	stowarzyszenie	جَمعِيَّة	N;NOM;NEUT;SG	N;NOM;INDF;SG
stowarzyszenie	الرابطة	stowarzyszenie	رَابِطَة	N;NOM;NEUT;SG	N;NOM;DEF;SG
stowarzyszenie	رابطة	stowarzyszenie	رَابِطَة	N;NOM;NEUT;SG	N;NOM;INDF;SG
stowarzyszenie	الجمعية	stowarzyszenie	جَمعِيَّة	N;NOM;NEUT;SG	N;NOM;DEF;SG
ilość	المبلغ	ilość	مَبلَغ	N;NOM;FEM;SG	N;NOM;DEF;SG
ilość	الكمية	ilość	كَمِّيَّة	N;NOM;FEM;SG	N;NOM;DEF;SG
ilość	كمية	ilość	كَمِّيَّة	N;NOM;FEM;SG	N;NOM;INDF;SG
połączenia	الصلات	połączenie	صَلَة	N;NOM;NEUT;PL	N;NOM;DEF;PL
połączenia	الارتباطات	połączenie	اِرتِبَاط	N;NOM;NEUT;PL	N;NOM;DEF;PL
synagoga	كنيس	synagoga	كنيس	N;NOM;FEM;SG	N;NOM;INDF;SG
dzielnica	الحي	dzielnica	حَيّ	N;NOM;FEM;SG	N;NOM;DEF;SG
dzielnica	الجوار	dzielnica	جِوَار	N;NOM;FEM;SG	N;NOM;DEF;SG
dzielnica	الحي	dzielnica	حَيّ	N;NOM;FEM;SG	N;NOM;DEF;SG
dzielnica	الجوار	dzielnica	جِوَار	N;NOM;FEM;SG	N;NOM;DEF;SG
dzielnica	المنطقة	dzielnica	مِنطَقَة	N;NOM;FEM;SG	N;NOM;DEF;SG
dzielnica	المقاطعة	dzielnica	مُقَاطَعَة	N;NOM;FEM;SG	N;NOM;DEF;SG
dzielnica	منطقة	dzielnica	مِنطَقَة	N;NOM;FEM;SG	N;NOM;INDF;SG
statystyki	احصاءات	statystyka	إِحصَاء	N;NOM;FEM;PL	N;NOM;INDF;PL
statystyki	الاحصاءات	statystyka	إِحصَاء	N;NOM;FEM;PL	N;NOM;DEF;PL
statystyki	الرؤى	statystyka	رُؤيَا	N;NOM;FEM;PL	N;NOM;DEF;PL
goście	زوار	gość	زَارّ	N;NOM;MASC;PL	N;NOM;INDF;PL
goście	الزوار	gość	زَوَار	N;NOM;MASC;PL	N;NOM;DEF;PL
goście	الضيوف	gość	ضِيف	N;NOM;MASC;PL	N;NOM;DEF;PL
