hän	тя	hän	аз	PRO;NOM;SG;3	PRO;NOM;FEM;SG;3
kuvattu	изобразен	kuvata	изобразя	V;NOM;SG;V.PTCP;PASS	V;PFV;INDF;MASC;SG;V.PTCP;PASS
kuvattu	сниман	kuvata	снимам	V;NOM;SG;V.PTCP;PASS	V;IPFV;INDF;MASC;SG;V.PTCP;PASS
kuvattu	заснет	kuvata	заснет	V;NOM;SG;V.PTCP;PASS	V;PFV;INDF;MASC;SG;V.PTCP;PASS
kuvattu	снимано	kuvata	снима	V;NOM;SG;V.PTCP;PASS	V;IPFV;INDF;NEUT;SG;V.PTCP;PASS
kuvattu	заснето	kuvata	засне	V;NOM;SG;V.PTCP;PASS	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
kuvattu	описано	kuvata	опиша	V;NOM;SG;V.PTCP;PASS	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
kuvattu	описана	kuvata	опиша	V;NOM;SG;V.PTCP;PASS	V;PFV;INDF;FEM;SG;V.PTCP;PASS
kuvattu	описан	kuvata	опиша	V;NOM;SG;V.PTCP;PASS	V;PFV;INDF;MASC;SG;V.PTCP;PASS
kuvattu	сниман	kuvata	снимам	V;NOM;SG;V.PTCP;PASS	V;IPFV;INDF;MASC;SG;V.PTCP;PASS
kuvattu	снимана	kuvata	снимам	V;NOM;SG;V.PTCP;PASS	V;IPFV;INDF;FEM;SG;V.PTCP;PASS
kuvattu	снимано	kuvata	снима	V;NOM;SG;V.PTCP;PASS	V;IPFV;INDF;NEUT;SG;V.PTCP;PASS
kuvattu	заснето	kuvata	засне	V;NOM;SG;V.PTCP;PASS	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
osasto	отдел	osasto	отдел	N;NOM;SG	N;INDF;MASC;SG
osasto	департамент	osasto	департамент	N;NOM;SG	N;INDF;MASC;SG
osasto	купе	osasto	купе	N;NOM;SG	N;INDF;NEUT;SG
osasto	отделение	osasto	отделение	N;NOM;SG	N;INDF;NEUT;SG
osasto	дирекция	osasto	дирекция	N;NOM;SG	N;INDF;FEM;SG
osasto	дирекцията	osasto	дирекция	N;NOM;SG	N;DEF;FEM;SG
osasto	заглавие	osasto	заглавие	N;NOM;SG	N;INDF;NEUT;SG
osasto	дял	osasto	дял	N;NOM;SG	N;INDF;MASC;SG
osasto	титла	osasto	титла	N;NOM;SG	N;INDF;FEM;SG
kuollut	починала	kuolla	почина-(си)	V;NOM;SG;V.PTCP;ACT	V;PFV;INDF;FEM;SG;PST;V.PTCP;ACT
kuollut	починал	kuolla	почина-(си)	V;NOM;SG;V.PTCP;ACT	V;PFV;INDF;MASC;SG;PST;V.PTCP;ACT
kilpailut	състезания	kilpailu	състезание	N;NOM;PL	N;INDF;NEUT;PL
kilpailut	конкурси	kilpailu	конкурс	N;NOM;PL	N;INDF;MASC;PL
kilpailut	конкурси	kilpailu	конкурс	N;NOM;PL	N;INDF;MASC;PL
käyttäjät	потребители	käyttäjä	потребител	N;NOM;PL	N;INDF;MASC;PL
käyttäjät	потребителите	käyttäjä	потребител	N;NOM;PL	N;DEF;MASC;PL
käyttäjät	ползватели	käyttäjä	ползвател	N;NOM;PL	N;INDF;MASC;PL
piirikunta	окръг	piiri#kunta	окръг	N;NOM;SG	N;INDF;MASC;SG
piirikunta	графство	piiri#kunta	графство	N;NOM;SG	N;INDF;NEUT;SG
piirikunta	окръг	piiri#kunta	окръг	N;NOM;SG	N;INDF;MASC;SG
piirikunta	област	piiri#kunta	област	N;NOM;SG	N;INDF;FEM;SG
piirikunta	район	piiri#kunta	район	N;NOM;SG	N;INDF;MASC;SG
ottelu	мач	ottelu	мач	N;NOM;SG	N;INDF;MASC;SG
ottelu	съвпадение	ottelu	съвпадение	N;NOM;SG	N;INDF;NEUT;SG
ottelu	борба	ottelu	борба	N;NOM;SG	N;INDF;FEM;SG
ottelu	битка	ottelu	битка	N;NOM;SG	N;INDF;FEM;SG
ottelu	бой	ottelu	бой	N;NOM;SG	N;INDF;MASC;SG
tien	пътят	tie	път	N;GEN;SG	N;DEF;MASC;SG
tien	път	tie	път	N;GEN;SG	N;INDF;MASC;SG
tien	road	tie	road	N;GEN;SG	N;INDF;MASC;SG
tien	пътя	tie	път	N;GEN;SG	N;DEF;MASC;SG
ulos	вън	ulos	вън	ADV	ADV
ulos	навън	ulos	навън	ADV	ADV
jakso	сечение	jaksaa	сечение	N;NOM;SG	N;INDF;NEUT;SG
jakso	секция	jaksaa	секция	N;NOM;SG	N;INDF;FEM;SG
jakso	раздел	jaksaa	раздел	N;NOM;SG	N;INDF;MASC;SG
jakso	епизод	jaksaa	епизод	N;NOM;SG	N;INDF;MASC;SG
jakso	период	jaksaa	период	N;NOM;SG	N;INDF;MASC;SG
vaikea	труден	vaikea	труден	ADJ;NOM;SG	ADJ;INDF;MASC;SG
vaikea	трудна	vaikea	труден	ADJ;NOM;SG	ADJ;INDF;FEM;SG
auttaa	помага	auttaa	помагам	V;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
kesto	времетраене	kesto	времетраене	N;NOM;SG	N;INDF;NEUT;SG
kesto	продължителност	kesto	продължителност	N;NOM;SG	N;INDF;FEM;SG
mainittu	спомената	mainita	спомена	V;NOM;SG;V.PTCP;PASS	V;PFV;INDF;FEM;SG;V.PTCP;PASS
mainittu	споменато	mainita	спомена	V;NOM;SG;V.PTCP;PASS	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
mainittu	споменат	mainita	спомена	V;NOM;SG;V.PTCP;PASS	V;PFV;INDF;MASC;SG;V.PTCP;PASS
mainittu	посочено	mainita	посоча	V;NOM;SG;V.PTCP;PASS	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
laivasto	флот	laivasto	флот	N;NOM;SG	N;INDF;MASC;SG
laivasto	флота	laivasto	флот	N;NOM;SG	N;DEF;MASC;SG
laivasto	флот	laivasto	флот	N;NOM;SG	N;INDF;MASC;SG
tekijä	извършител	tekijä	извършител	N;NOM;SG	N;INDF;MASC;SG
tekijä	фактор	tekijä	фактор	N;NOM;SG	N;INDF;MASC;SG
tekijä	коефициент	tekijä	коефициент	N;NOM;SG	N;INDF;MASC;SG
tekijä	автор	tekijä	автор	N;NOM;SG	N;INDF;MASC;SG
blues	блус	blues	блус	N;NOM;SG	N;INDF;MASC;SG
jatko	продължение	jatko	продължение	N;NOM;SG	N;INDF;NEUT;SG
jatko	продължаване	jatko	продължаване	N;NOM;SG	N;INDF;NEUT;SG
kehitys	развитие	kehitys	развитие	N;NOM;SG	N;INDF;NEUT;SG
kehitys	разработване	kehitys	разработване	N;NOM;SG	N;INDF;NEUT;SG
kehitys	разработка	kehitys	разработка	N;NOM;SG	N;INDF;FEM;SG
kehitys	еволюция	kehitys	еволюция	N;NOM;SG	N;INDF;FEM;SG
kehitys	еволюцията	kehitys	еволюция	N;NOM;SG	N;DEF;FEM;SG
osat	части	osa	част	N;NOM;PL	N;INDF;FEM;PL
osat	компоненти	osa	компонент	N;NOM;PL	N;INDF;MASC;PL
berliinin	берлин	berliini	берлин	N;GEN;SG	N;INDF;MASC;SG
operaatio	операцията	operaatio	операция	N;NOM;SG	N;DEF;FEM;SG
operaatio	експлоатация	operaatio	експлоатация	N;NOM;SG	N;INDF;FEM;SG
operaatio	функциониране	operaatio	функциониране	N;NOM;SG	N;INDF;NEUT;SG
operaatio	операция	operaatio	операция	N;NOM;SG	N;INDF;FEM;SG
tutkimus	учене	tutkimus	учене	N;NOM;SG	N;INDF;NEUT;SG
tutkimus	проучване	tutkimus	проучване	N;NOM;SG	N;INDF;NEUT;SG
tutkimus	изучаване	tutkimus	изучаване	N;NOM;SG	N;INDF;NEUT;SG
tutkimus	изследване	tutkimus	изследване	N;NOM;SG	N;INDF;NEUT;SG
tutkimus	разследването	tutkimus	разследване	N;NOM;SG	N;DEF;NEUT;SG
tutkimus	разследване	tutkimus	разследване	N;NOM;SG	N;INDF;NEUT;SG
tutkimus	проучване	tutkimus	проучване	N;NOM;SG	N;INDF;NEUT;SG
tutkimus	анкета	tutkimus	анкета	N;NOM;SG	N;INDF;FEM;SG
tutkimus	изследване	tutkimus	изследване	N;NOM;SG	N;INDF;NEUT;SG
tutkimus	проучване	tutkimus	проучване	N;NOM;SG	N;INDF;NEUT;SG
tutkimus	изследване	tutkimus	изследване	N;NOM;SG	N;INDF;NEUT;SG
kone	машинка	kone	машинка	N;NOM;SG	N;INDF;FEM;SG
kone	машина	kone	машина	N;NOM;SG	N;INDF;FEM;SG
kone	самолет	kone	самолет	N;NOM;SG	N;INDF;MASC;SG
kone	равнина	kone	равнина	N;NOM;SG	N;INDF;FEM;SG
maailmaa	свят	maailma	свят	N;PRT;SG	N;INDF;MASC;SG
maailmaa	света	maailma	свят	N;PRT;SG	N;DEF;MASC;SG
kantaa	носене	kanta	носене	N;PRT;SG	N;INDF;NEUT;SG
erät	позиции	erä	позиция	N;NOM;PL	N;INDF;FEM;PL
erät	артикули	erä	артикул	N;NOM;PL	N;INDF;MASC;PL
erät	предмети	erä	предмет	N;NOM;PL	N;INDF;MASC;PL
erät	елементи	erä	елемент	N;NOM;PL	N;INDF;MASC;PL
lapsi	дете	lapsi	дете	N;NOM;SG	N;INDF;NEUT;SG
albumia	албум	albumi	албум	N;PRT;SG	N;INDF;MASC;SG
suunniteltu	планирана	suunnitella	планирам	V;NOM;SG;V.PTCP;PASS	V;PFV;INDF;FEM;SG;V.PTCP;PASS
suunniteltu	планирано	suunnitella	планирам	V;NOM;SG;V.PTCP;PASS	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
suunniteltu	планиран	suunnitella	планирам	V;NOM;SG;V.PTCP;PASS	V;PFV;INDF;MASC;SG;V.PTCP;PASS
suunniteltu	проектирано	suunnitella	проектирам	V;NOM;SG;V.PTCP;PASS	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
suunniteltu	проектирана	suunnitella	проектирам	V;NOM;SG;V.PTCP;PASS	V;PFV;INDF;FEM;SG;V.PTCP;PASS
suunniteltu	проектиран	suunnitella	проектирам	V;NOM;SG;V.PTCP;PASS	V;PFV;INDF;MASC;SG;V.PTCP;PASS
viimeksi	последно	viimeksi	последно	ADV	ADV
aku	доналд	aku	доналд	N;NOM;SG	N;INDF;MASC;SG
aku	аку	aku	аку	N;NOM;SG	N;INDF;MASC;SG
roolit	ролите	rooli	рола	N;NOM;PL	N;DEF;FEM;PL
roolit	роли	rooli	рола	N;NOM;PL	N;INDF;FEM;PL
työn	работа	työ	работа	N;GEN;SG	N;INDF;FEM;SG
työn	йов	työ	йов	N;GEN;SG	N;INDF;MASC;SG
työn	работа	työ	работа	N;GEN;SG	N;INDF;FEM;SG
työn	труд	työ	труд	N;GEN;SG	N;INDF;MASC;SG
palkinnot	награди	palkinto	награда	N;NOM;PL	N;INDF;FEM;PL
palkinnot	награди	palkinto	награда	N;NOM;PL	N;INDF;FEM;PL
palkinnot	награди	palkinto	награда	N;NOM;PL	N;INDF;FEM;PL
sanan	дума	sana	дума	N;GEN;SG	N;INDF;FEM;SG
pelaajan	плеър	pelaaja	плеър	N;GEN;SG	N;INDF;MASC;SG
pelaajan	играч	pelaaja	играч	N;GEN;SG	N;INDF;MASC;SG
teokset	произведения	teos	произведение	N;NOM;PL	N;INDF;NEUT;PL
arkisto	архив	arkisto	архив	N;NOM;SG	N;INDF;MASC;SG
arkisto	архив	arkisto	архив	N;NOM;SG	N;INDF;MASC;SG
org	org	org	org	N;NOM;SG	N;INDF;NEUT;SG
pisteitä	точки	piste	точка	N;PRT;PL	N;INDF;FEM;PL
tyypillisesti	обикновено	tyypillisesti	обикновено	ADV	ADV
lahti	бей	lahti	бей	N;NOM;SG	N;INDF;MASC;SG
lahti	залив	lahti	залив	N;NOM;SG	N;INDF;MASC;SG
lahti	заливът	lahti	залив	N;NOM;SG	N;DEF;MASC;SG
lahti	bay	lahti	bay	N;NOM;SG	N;INDF;MASC;SG
lahti	залив	lahti	залив	N;NOM;SG	N;INDF;MASC;SG
lahti	лахти	lahti	лаш	N;NOM;SG	N;INDF;FEM;SG
saatu	получено	saada	получа	V;NOM;SG;V.PTCP;PASS	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
saatu	получена	saada	получа	V;NOM;SG;V.PTCP;PASS	V;PFV;INDF;FEM;SG;V.PTCP;PASS
saatu	получен	saada	получа	V;NOM;SG;V.PTCP;PASS	V;PFV;INDF;MASC;SG;V.PTCP;PASS
saatu	получено	saada	получа	V;NOM;SG;V.PTCP;PASS	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
saatu	получена	saada	получа	V;NOM;SG;V.PTCP;PASS	V;PFV;INDF;FEM;SG;V.PTCP;PASS
saatu	получен	saada	получа	V;NOM;SG;V.PTCP;PASS	V;PFV;INDF;MASC;SG;V.PTCP;PASS
talon	house	talo	house	N;GEN;SG	N;INDF;MASC;SG
talon	къща	talo	къща	N;GEN;SG	N;INDF;FEM;SG
talon	къщата	talo	къща	N;GEN;SG	N;DEF;FEM;SG
talon	хаус	talo	хаус	N;GEN;SG	N;INDF;MASC;SG
talon	талон	talo	талон	N;GEN;SG	N;INDF;MASC;SG
työtä	работа	työ	работа	N;PRT;SG	N;INDF;FEM;SG
työtä	йов	työ	йов	N;PRT;SG	N;INDF;MASC;SG
työtä	работа	työ	работа	N;PRT;SG	N;INDF;FEM;SG
työtä	труд	työ	труд	N;PRT;SG	N;INDF;MASC;SG
leveys	ширина	leveys	ширина	N;NOM;SG	N;INDF;FEM;SG
leveys	широчина	leveys	широчина	N;NOM;SG	N;INDF;FEM;SG
leveys	ширина	leveys	ширина	N;NOM;SG	N;INDF;FEM;SG
omistaja	собственик	omistaja	собственик	N;NOM;SG	N;INDF;MASC;SG
omistaja	притежател	omistaja	притежател	N;NOM;SG	N;INDF;MASC;SG
omistaja	собственика	omistaja	собственик	N;NOM;SG	N;DEF;MASC;SG
abc	abc	abc	abc	N;NOM;SG	N;INDF;MASC;SG
risto	ристо	risto	ристо	N;NOM;SG	N;INDF;MASC;SG
risto	кристофър	risto	кристофър	N;NOM;SG	N;INDF;MASC;SG
laina	заем	laina	заем	N;NOM;SG	N;INDF;MASC;SG
rakennuksen	изграждане	rakennus	изграждане	N;GEN;SG	N;INDF;NEUT;SG
rakennuksen	сграда	rakennus	сграда	N;GEN;SG	N;INDF;FEM;SG
rakennuksen	сградата	rakennus	сграда	N;GEN;SG	N;DEF;FEM;SG
alkuun	начало	alku	начало	N;IN+ALL;SG	N;INDF;NEUT;SG
ohjaus	контролиране	ohjaus	контролиране	N;NOM;SG	N;INDF;NEUT;SG
ohjaus	контрол	ohjaus	контрол	N;NOM;SG	N;INDF;MASC;SG
jatkuvasti	непрекъснато	jatkuvasti	непрекъснато	ADV	ADV
jatkuvasti	постоянно	jatkuvasti	постоянно	ADV	ADV
jatkuvasti	непрестанно	jatkuvasti	непрестанно	ADV	ADV
jatkuvasti	непрекъснато	jatkuvasti	непрекъснато	ADV	ADV
kysymys	въпрос	kysymys	въпрос	N;NOM;SG	N;INDF;MASC;SG
seurakunnan	паството	seura#kunta	паство	N;GEN;SG	N;DEF;NEUT;SG
seurakunnan	събор	seura#kunta	събор	N;GEN;SG	N;INDF;MASC;SG
kirjoitettu	написана	kirjoittaa	напиша	V;NOM;SG;V.PTCP;PASS	V;PFV;INDF;FEM;SG;V.PTCP;PASS
kirjoitettu	написано	kirjoittaa	напиша	V;NOM;SG;V.PTCP;PASS	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
tunnus	герб	tunnus	герб	N;NOM;SG	N;INDF;MASC;SG
tunnus	емблема	tunnus	емблем	N;NOM;SG	N;INDF;FEM;SG
tunnus	символ	tunnus	символ	N;NOM;SG	N;INDF;MASC;SG
valitsi	избра	valita	избера	V;IND;SG;3;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
esimerkki	пример	esi#merkki	пример	N;NOM;SG	N;INDF;MASC;SG
valittu	избрана	valita	избера	V;NOM;SG;V.PTCP;PASS	V;PFV;INDF;FEM;SG;V.PTCP;PASS
valittu	избрано	valita	избера	V;NOM;SG;V.PTCP;PASS	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
valittu	избран	valita	избера	V;NOM;SG;V.PTCP;PASS	V;PFV;INDF;MASC;SG;V.PTCP;PASS
valittu	избрана	valita	избера	V;NOM;SG;V.PTCP;PASS	V;PFV;INDF;FEM;SG;V.PTCP;PASS
valittu	избрано	valita	избера	V;NOM;SG;V.PTCP;PASS	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
valittu	избран	valita	избера	V;NOM;SG;V.PTCP;PASS	V;PFV;INDF;MASC;SG;V.PTCP;PASS
merkitystä	значимост	merkitys	значимост	N;PRT;SG	N;INDF;FEM;SG
merkitystä	значимост	merkitys	значимост	N;PRT;SG	N;INDF;FEM;SG
sivulla	страница	sivu	страница	N;AT+ESS
;SG	N;INDF;FEM;SG
sivulla	страницата	sivu	страница	N;AT+ESS
;SG	N;DEF;FEM;SG
asukkaat	обитатели	asukas	обитател	N;NOM;PL	N;INDF;MASC;PL
asukkaat	жители	asukas	жител	N;NOM;PL	N;INDF;MASC;PL
asukkaat	обитатели	asukas	обитател	N;NOM;PL	N;INDF;MASC;PL
asukkaat	жители	asukas	жител	N;NOM;PL	N;INDF;MASC;PL
vaatii	отнема	vaatia	отнемам	V;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
vaatii	взема	vaatia	взема	V;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
vaatii	настоява	vaatia	настоявам-(се)	V;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
vaatii	изисква	vaatia	изисквам	V;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
muutoksia	модификации	muutos	модификация	N;PRT;PL	N;INDF;FEM;PL
muutoksia	изменения	muutos	изменение	N;PRT;PL	N;INDF;NEUT;PL
muutoksia	промени	muutos	промяна	N;PRT;PL	N;INDF;FEM;PL
muutoksia	промените	muutos	промяна	N;PRT;PL	N;DEF;FEM;PL
muutoksia	изменения	muutos	изменение	N;PRT;PL	N;INDF;NEUT;PL
kärsi	страдала	kärsiä	страдам	V;IND;SG;3;PST;FIN;ACT	V;IPFV;INDF;FEM;SG;PST;V.PTCP;ACT
kärsi	страдал	kärsiä	страдам	V;IND;SG;3;PST;FIN;ACT	V;IPFV;INDF;MASC;SG;PST;V.PTCP;ACT
vesi	вода	vesi	вода	N;NOM;SG	N;INDF;FEM;SG
vesi	водата	vesi	вода	N;NOM;SG	N;DEF;FEM;SG
opettaja	учителка	opettaja	учителка	N;NOM;SG	N;INDF;FEM;SG
opettaja	учител	opettaja	учител	N;NOM;SG	N;INDF;MASC;SG
tulevat	предстоящите	tuleva	предстоя	ADJ;NOM;PL	ADJ;IPFV;DEF;PL;PRS;V.PTCP;ACT
tulevat	предстоящи	tuleva	предстоя	ADJ;NOM;PL	ADJ;IPFV;INDF;PL;PRS;V.PTCP;ACT
kohta	точка	kohta	точка	N;NOM;SG	N;INDF;FEM;SG
lehdet	списанията	lehti	списание	N;NOM;PL	N;DEF;NEUT;PL
lehdet	списания	lehti	списание	N;NOM;PL	N;INDF;NEUT;PL
lehdet	вестниците	lehti	вестник	N;NOM;PL	N;DEF;MASC;PL
lehdet	вестници	lehti	вестник	N;NOM;PL	N;INDF;MASC;PL
linna	замъка	linna	замъкам	N;NOM;SG	N;DEF;MASC;SG
linna	замъкът	linna	замък	N;NOM;SG	N;DEF;MASC;SG
linna	замък	linna	замък	N;NOM;SG	N;INDF;MASC;SG
linna	касъл	linna	касъл	N;NOM;SG	N;INDF;MASC;SG
tee	направи	tehdä	направя-(се)	V;IMP;SG;2;FIN;ACT	V;PFV;IMP;SG;2;FIN
teatteri	театър	teatteri	театър	N;NOM;SG	N;INDF;MASC;SG
teatteri	театър	teatteri	театър	N;NOM;SG	N;INDF;MASC;SG
loi	създаде	luo	създам	V;IND;SG;3;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
tuomittiin	осъждан	tuomita	осъждам	V;IND;PST;FIN;PASS	V;IPFV;INDF;MASC;SG;V.PTCP;PASS
tuomittiin	осъден	tuomita	осъдя	V;IND;PST;FIN;PASS	V;PFV;INDF;MASC;SG;V.PTCP;PASS
tuomittiin	осъдени	tuomita	осъдя	V;IND;PST;FIN;PASS	V;PFV;INDF;PL;V.PTCP;PASS
tuomittiin	осъден	tuomita	осъдя	V;IND;PST;FIN;PASS	V;PFV;INDF;MASC;SG;V.PTCP;PASS
keskustelua	дискусия	keskustelu	дискусия	N;PRT;SG	N;INDF;FEM;SG
keskustelua	обсъждане	keskustelu	обсъждане	N;PRT;SG	N;INDF;NEUT;SG
keskustelua	разговор	keskustelu	разговор	N;PRT;SG	N;INDF;MASC;SG
keskustelua	беседа	keskustelu	бесед	N;PRT;SG	N;INDF;FEM;SG
keskustelua	разискване	keskustelu	разискване	N;PRT;SG	N;INDF;NEUT;SG
keskustelua	дебат	keskustelu	дебат	N;PRT;SG	N;INDF;MASC;SG
moottori	двигател	moottori	двигател	N;NOM;SG	N;INDF;MASC;SG
moottori	двигател	moottori	двигател	N;NOM;SG	N;INDF;MASC;SG
moottori	мотор	moottori	мотор	N;NOM;SG	N;INDF;MASC;SG
matkan	пътуване	matka	пътуване	N;GEN;SG	N;INDF;NEUT;SG
matkan	пътешествие	matka	пътешествие	N;GEN;SG	N;INDF;NEUT;SG
matkan	пътуване	matka	пътуване	N;GEN;SG	N;INDF;NEUT;SG
matkan	пътешествие	matka	пътешествие	N;GEN;SG	N;INDF;NEUT;SG
matkan	трип	matka	трип	N;GEN;SG	N;INDF;MASC;SG
matkan	екскурзия	matka	екскурзия	N;GEN;SG	N;INDF;FEM;SG
etelään	южен	etelä	южен	N;IN+ALL;SG	N;INDF;MASC;SG
etelään	юг	etelä	юг	N;IN+ALL;SG	N;INDF;MASC;SG
leo	лъв	leo	лъв	N;NOM;SG	N;INDF;MASC;SG
leo	лео	leo	лео	N;NOM;SG	N;INDF;MASC;SG
mahdollisuus	шанс	mahdollisuus	шанс	N;NOM;SG	N;INDF;MASC;SG
mahdollisuus	ченс	mahdollisuus	ченс	N;NOM;SG	N;INDF;MASC;SG
mahdollisuus	възможност	mahdollisuus	възможност	N;NOM;SG	N;INDF;FEM;SG
mahdollisuus	възможност	mahdollisuus	възможност	N;NOM;SG	N;INDF;FEM;SG
kuudes	шесто	kuudes	шесто	ADJ;NOM;SG	ADJ;INDF;NEUT;SG
kuudes	шести	kuudes	шести	ADJ;NOM;SG	ADJ;INDF;MASC;SG
kuudes	шеста	kuudes	шест	ADJ;NOM;SG	ADJ;INDF;FEM;SG
kanava	канал	kanava	канал	N;NOM;SG	N;INDF;MASC;SG
kanava	канал	kanava	канал	N;NOM;SG	N;INDF;MASC;SG
kanava	каналът	kanava	канал	N;NOM;SG	N;DEF;MASC;SG
liisa	лиза	liisa	лиза	N;NOM;SG	N;INDF;FEM;SG
liisa	лиса	liisa	лисе	N;NOM;SG	N;INDF;FEM;SG
liisa	алиса	liisa	алиша	N;NOM;SG	N;INDF;FEM;SG
erikseen	поотделно	erikseen	поотделно	ADV	ADV
erikseen	отделно	erikseen	отделно	ADV	ADV
erikseen	отделно	erikseen	отделно	ADV	ADV
jäseniä	членове	jäsen	член	N;PRT;PL	N;INDF;MASC;PL
jäseniä	членовете	jäsen	член	N;PRT;PL	N;DEF;MASC;PL
jumala	господ	jumala	господ	N;NOM;SG	N;INDF;MASC;SG
jumala	бог	jumala	бог	N;NOM;SG	N;INDF;MASC;SG
sanat	текстове	sana	текст	N;NOM;PL	N;INDF;MASC;PL
sanat	думите	sana	дума	N;NOM;PL	N;DEF;FEM;PL
sanat	думи	sana	дума	N;NOM;PL	N;INDF;FEM;PL
syy	причина	syy	причина	N;NOM;SG	N;INDF;FEM;SG
sanoo	казва	sanoa	казвам-(се)	V;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
japanilainen	японска	japanilainen	японски	ADJ;NOM;SG	ADJ;INDF;FEM;SG
japanilainen	японски	japanilainen	японски	ADJ;NOM;SG	ADJ;INDF;MASC;SG
japani	япония	japani	япония	N;NOM;SG	N;INDF;FEM;SG
japani	японец	japani	японец	N;NOM;SG	N;INDF;MASC;SG
wilhelm	вилхелм	wilhelm	вилхелм	N;NOM;SG	N;INDF;MASC;SG
hyökkääjä	нападател	hyökkääjä	нападател	N;NOM;SG	N;INDF;MASC;SG
hyökkääjä	нападателят	hyökkääjä	нападател	N;NOM;SG	N;DEF;MASC;SG
hyökkääjä	нападателя	hyökkääjä	нападател	N;NOM;SG	N;DEF;MASC;SG
hyökkääjä	нападател	hyökkääjä	нападател	N;NOM;SG	N;INDF;MASC;SG
hyökkääjä	агресор	hyökkääjä	агресор	N;NOM;SG	N;INDF;MASC;SG
hyökkääjä	нападател	hyökkääjä	нападател	N;NOM;SG	N;INDF;MASC;SG
hyökkääjä	страйкър	hyökkääjä	страйкър	N;NOM;SG	N;INDF;MASC;SG
jazz	джаз	jazz	джаз	N;NOM;SG	N;INDF;MASC;SG
jazz	джаза	jazz	джаза	N;NOM;SG	N;DEF;MASC;SG
kuningatar	кралицата	kuningatar	кралица	N;NOM;SG	N;DEF;FEM;SG
