まで	bis	まで	bis	ADP	ADP
許可	ermöglichen	許可	ermöglichen	V	V;NFIN
許可	erlauben	許可	erlauben	V	V;NFIN
許可	zulassen	許可	zulassen	V	V;NFIN
回復	erholen	回復	erholen	V	V;NFIN
回復	zurückzugewinnen	回復	zurückzugewinnen	V	V;NFIN
回復	zurückgewinnen	回復	zurückwinnen	V	V;NFIN
回復	wiederherstellen	回復	wiederherstellen	V	V;NFIN
回復	verwertung	回復	verwertung	V	V;IND;SG;3;PRS;FIN
回復	erholen	回復	erholen	V	V;NFIN
回復	erholt	回復	erholen	V	V;V.PTCP
中止	abbrechen	中止	abbrechen	V	V;NFIN
拡張	erweitert	拡張	erweitern	V	V;V.PTCP
拡張	ausgedehnt	拡張	ausdehnen	V	V;V.PTCP
拡張	verlängert	拡張	verlängern	V	V;V.PTCP
拡張	erweiterte	拡張	erweitern	V	V;IND;SG;3;PST;FIN
拡張	erweiterungen	拡張	erweiterung	V	V
拡張	verlängerungen	拡張	verlängerung	V	V
書籍	bücher	書籍	büchern	N	N;NOM;NEUT;PL
大きい	großen	大きい	groß	ADJ	ADJ;PL
大きい	große	大きい	groß	ADJ	ADJ;NOM;FEM;PL
大きい	groß	大きい	groß	ADJ	ADJ
大きい	großer	大きい	groß	ADJ	ADJ
大きい	großen	大きい	groß	ADJ	ADJ;PL
大きい	große	大きい	groß	ADJ	ADJ;NOM;FEM;PL
大きい	groß	大きい	groß	ADJ	ADJ
大きい	großes	大きい	groß	ADJ	ADJ;NOM;NEUT;SG
ハート	herzens	ハート	herzens	N	N;NOM;NEUT;PL
メン	männer	メン	männer	N	N;NOM;MASC;PL
メン	herren	メン	herr	N	N;NOM;PL
治療	therapien	治療	therapien	N	N;NOM;PL
治療	therapie	治療	therapie	N	N;SG
治療	behandlungen	治療	behandlingen	N	N;NOM;FEM;PL
固定	fixieren	固定	fixieren	V	V;NFIN
固定	behoben	固定	beheben	V	V;V.PTCP
固定	fixiert	固定	fixieren	V	V;V.PTCP
固定	repariert	固定	reparieren	V	V;V.PTCP
固定	festgesetzt	固定	festsetzen	V	V;V.PTCP
免許	konzession	免許	konzession	N	N;NOM;FEM;SG
装甲	rüstungen	装甲	rüstung	N	N;NOM;FEM;PL
装甲	rüstung	装甲	rüstung	N	N;NOM;FEM;SG
装甲	rüstungen	装甲	rüstung	N	N;NOM;FEM;PL
装甲	rüstung	装甲	rüstung	N	N;NOM;FEM;SG
占領	besetzte	占領	besetzen	V	V;IND;SG;3;PST;FIN
占領	beschäftigt	占領	beschäftigen	V	V;V.PTCP
占領	bewohnt	占領	bewohnen	V	V;V.PTCP
占領	besetzten	占領	besetzen	V	V;IND;PL;3;PST;FIN
占領	besetzt	占領	besetzen	V	V;V.PTCP
出現	auftauchen	出現	auftauchen	V	V;NFIN
出現	entstehen	出現	entstehen	V	V;NFIN
出現	aufkommen	出現	aufkommen	V	V;NFIN
比較的	vergleichsweise	比較的	vergleichsweise	ADV	ADV
比較的	vergleichsweise	比較的	vergleichsweise	ADV	ADV
準備	vorbereitungen	準備	vorbereitungen	V	V
準備	vorbereitungen	準備	vorbereitungen	V	V
準備	vorbereiten	準備	vorbereiten	V	V;NFIN
準備	bereiten	準備	bereiten	V	V;NFIN
準備	vorbereiten	準備	vorbereiten	V	V;NFIN
アート	kunstwerke	アート	kunstwerk	N	N;NOM;PL
アート	kunst	アート	kunst	N	N;NOM;FEM;SG
規格	standards	規格	standards	N	N;NOM
除去	entfernen	除去	entfernen	V	V;NFIN
形状	form	形状	form	N	N;SG
シアター	kino	シアター	kino	N	N;NOM;NEUT;SG
シアター	theater	シアター	theat	N	N;NOM;SG
知事	generalgouverneur	知事	generalgouverneur	N	N;NOM;MASC;SG
崩壊	zusammenbrechen	崩壊	zusammenbrechen	V	V;NFIN
崩壊	verfallen	崩壊	verfallen	V	V;V.PTCP
崩壊	zerfallen	崩壊	zerfallen	V	V;NFIN
交渉	verhandlungen	交渉	verhandlingen	V	V
交渉	verhandeln	交渉	verhandeln	V	V;NFIN
交渉	verhandlungen	交渉	verhandlingen	V	V
交渉	verhandeln	交渉	verhandeln	V	V;NFIN
交渉	verhandlungen	交渉	verhandlingen	V	V
交渉	verhandlungen	交渉	verhandlingen	V	V
交渉	verhandeln	交渉	verhandeln	V	V;NFIN
マスター	meister	マスター	meist	N	N;NOM;MASC;SG
整理	aufräumen	整理	aufräumen	V	V;NFIN
整理	säubern	整理	säubern	V	V;NFIN
整理	bereinigen	整理	bereinigen	V	V;NFIN
付属	gebündelt	付属	bündeln	V	V;V.PTCP
協定	abkommen	協定	abkommen	V	V;NFIN
協定	vertrag	協定	vertragen	V	V;IND;SG;3;PST;FIN
協定	übereinkommen	協定	übereinkommen	V	V;NFIN
協定	abkommen	協定	abkommen	V	V;NFIN
協定	vereinbarungen	協定	vereinbarung	V	V;NFIN
スクール	schule	スクール	schule	N	N;NOM;FEM;SG
推定	geschätzte	推定	geschätzt	V	V;IND;SG;3;PST;FIN
推定	geschätzt	推定	schätzen	V	V;V.PTCP
推定	schätzungen	推定	schätzen	V	V;NFIN
推定	vermutet	推定	vermuten	V	V;V.PTCP
推定	vermutete	推定	vermuten	V	V;IND;SG;3;PST;FIN
推定	angenommen	推定	annehmen	V	V;V.PTCP
協議	konsultationen	協議	konsultation	V	V;NFIN
吸収	absorbiert	吸収	absorbieren	V	V;V.PTCP
吸収	absorbieren	吸収	absorbieren	V	V;NFIN
処分	verfügungen	処分	verfügungen	V	V;NFIN
処分	verfügung	処分	verfügung	V	V;V.PTCP
遺跡	ruine	遺跡	ruin	N	N;NOM;SG
検証	verifizieren	検証	verifizieren	V	V;NFIN
検証	überprüfen	検証	überprüfen	V	V;NFIN
検証	bestätigen	検証	bestätigen	V	V;NFIN
検証	prüfen	検証	prüfen	V	V;NFIN
検証	validieren	検証	validieren	V	V;NFIN
検証	bestätigen	検証	bestätigen	V	V;NFIN
逮捕	verhaften	逮捕	verhaften	V	V;NFIN
逮捕	festnehmen	逮捕	festnehmen	V	V;NFIN
逮捕	inhaftiert	逮捕	inhaftieren	V	V;V.PTCP
逮捕	verhaftet	逮捕	verhaften	V	V;V.PTCP
逮捕	festgenommen	逮捕	festnehmen	V	V;V.PTCP
逮捕	festnehmen	逮捕	festnehmen	V	V;NFIN
逮捕	verhaftungen	逮捕	verhaftung	V	V;NFIN
逮捕	festnahmen	逮捕	festnahmen	V	V;NFIN
オフ	off	オフ	off		
金属	metallverarbeitung	金属	metallverarbeitung	N	N;NOM;FEM;SG
金属	metalle	金属	metall	N	N;NOM;PL
金属	metalle	金属	metall	N	N;NOM;PL
トーク	vortrag	トーク	vortragen	N	N;SG
トーク	gespräch	トーク	gespräch	N	N;NOM;NEUT;SG
バラ	rosen	バラ	rosen	N	N;NOM;PL
バラ	rosen	バラ	rosen	N	N;NOM;PL
拒否	ablehnen	拒否	ablehnen	V	V;NFIN
拒否	verweigern	拒否	verweigern	V	V;NFIN
拒否	ablehnen	拒否	ablehnen	V	V;NFIN
拒否	weigern	拒否	weigern	V	V;NFIN
拒否	leugnet	拒否	leugnen	V	V;IND;SG;3;PRS;FIN
拒否	ablehnen	拒否	ablehnen	V	V;NFIN
拒否	leugnen	拒否	leugnen	V	V;NFIN
拒否	bestreiten	拒否	bestreiten	V	V;NFIN
拒否	abstreiten	拒否	abstreiten	V	V;NFIN
拒否	abweisen	拒否	abweisen	V	V;NFIN
拒否	verwerfen	拒否	verwerfen	V	V;NFIN
拒否	ablehnen	拒否	ablehnen	V	V;NFIN
ボス	chef	ボス	chef	N	N;NOM;MASC;SG
戦略	strategie	戦略	strategie	N	N;SG
戦略	strategie	戦略	strategie	N	N;SG
解除	rücktritt	解除	rücktreten	V	V;IND;SG;3;PST;FIN
関数	funktion	関数	Funktion	N	N;SG
関数	funktion	関数	Funktion	N	N;SG
負傷	verletzte	負傷	verletzen	V	V;IND;SG;3;PST;FIN
負傷	verwundeten	負傷	verwundet	V	V;IND;PL;3;PST;FIN
負傷	verletzt	負傷	verletzen	V	V;V.PTCP
負傷	verwundete	負傷	verwunden	V	V;IND;SG;3;PST;FIN
負傷	verwundet	負傷	verwunden	V	V;V.PTCP
ガール	mädchen	ガール	mädchen	N	N;NOM;FEM;PL
職員	personalabteilung	職員	personalabteilung	N	N;NOM;FEM;SG
ポート	häfen	ポート	häfen	N	N;NOM;PL
ポート	seehäfen	ポート	seehäfen	N	N;NOM;PL
検査	untersuchung	検査	untersuchung	N	N;SG
検査	prüfung	検査	prüfung	N	N;SG
検査	inspektion	検査	inspektion	N	N;NOM;SG
ホワイト	weisse	ホワイト	wissen	N	N;NOM;FEM;PL
質問	fragen	質問	fragen	V	V;NFIN
質問	fragen	質問	fragen	V	V;NFIN
閉鎖	schließen	閉鎖	schließen	V	V;NFIN
演劇	kino	演劇	kino	N	N;NOM;NEUT;SG
演劇	theater	演劇	theat	N	N;NOM;SG
演劇	theater	演劇	theat	N	N;NOM;SG
言及	erwähnen	言及	erwähnen	V	V;NFIN
言及	erwähnen	言及	erwähnen	V	V;NFIN
言及	erwähnte	言及	erwähnen	V	V;IND;SG;3;PST;FIN
言及	erwähnt	言及	erwähnen	V	V;V.PTCP
言及	erwähnten	言及	erwähnt	V	V;IND;PL;3;PST;FIN
言及	erwähnte	言及	erwähnen	V	V;IND;SG;3;PST;FIN
言及	erwähnt	言及	erwähnen	V	V;V.PTCP
ライフ	lebens	ライフ	lebens	N	N;NOM;PL
否定	leugnet	否定	leugnen	V	V;IND;SG;3;PRS;FIN
否定	ablehnen	否定	ablehnen	V	V;NFIN
否定	leugnen	否定	leugnen	V	V;NFIN
否定	bestreiten	否定	bestreiten	V	V;NFIN
否定	abstreiten	否定	abstreiten	V	V;NFIN
否定	leugnen	否定	leugnen	V	V;NFIN
常に	stets	常に	stets	ADV	ADV
常に	immer	常に	immer	ADV	ADV
売上	verkäufe	売上	verkaufen	N	N;NOM
売上	verkauf	売上	verkaufen	N	N
売上	umsatz	売上	umsatz	N	N;NOM;MASC;SG
売上	umsätze	売上	umsätzen	N	N;NOM;PL
概念	konzeption	概念	konzeption	N	N;SG
概念	konzept	概念	konzept	N	N;NOM;NEUT;SG
概念	begriff	概念	begreifen	N	N;MASC;SG
概念	konzept	概念	konzept	N	N;NOM;NEUT;SG
概念	konzepte	概念	konzepn	N	N;NOM;PL
危機	krise	危機	krise	N	N;NOM;FEM;SG
危機	krise	危機	krise	N	N;NOM;FEM;SG
危機	wirtschaftskrise	危機	wirtschaftskrise	N	N;NOM;FEM;SG
トーナメント	wettkampf	トーナメント	wettkampf	N	N
アクセス	zufahrt	アクセス	zufahren	V	V;IND;SG;3;PRS;FIN
アクセス	zugegriffen	アクセス	zugreifen	V	V;V.PTCP
調整	anpassungen	調整	anpassingen	V	V;NFIN
調整	berichtigungen	調整	berichtigung	V	V;NFIN
調整	anpassen	調整	anpassen	V	V;NFIN
不足	fehlen	不足	fehlen	V	V;NFIN
解釈	auslegungen	解釈	auslegungen	V	V;NFIN
解釈	interpretationen	解釈	interpretationen	V	V;NFIN
解釈	dolmetschen	解釈	dolmetsch	V	V;NFIN
買収	übernahmen	買収	übernehmen	V	V;FIN
募集	rekrutieren	募集	rekrutieren	V	V;NFIN
プレイ	abspielen	プレイ	abspielen	V	V;NFIN
プレイ	spielen	プレイ	spielen	V	V;NFIN
注目	vorgestellt	注目	vorstellen	V	V;V.PTCP
注目	präsentiert	注目	präsentieren	V	V;V.PTCP
国王	könig	国王	könig	N	N;NOM;SG
パス	trasse	パス	trassen	N	N
パス	wanderwege	パス	wanderweg	N	N;NOM;PL
与える	geben	与える	geben	V	V;NFIN
与える	gebe	与える	geben	V	V;SBJV;SG;3;PRS;FIN
与える	gib	与える	gib	V	V;IND;SG;2;PRS;FIN
与える	schenken	与える	schenken	V	V;NFIN
結合	bindung	結合	bindung	N	N;NOM;FEM;SG
ライセンス	genehmigungen	ライセンス	genehmigung	N	N;NOM;FEM;PL
ライセンス	konzession	ライセンス	konzession	N	N;NOM;FEM;SG
ライセンス	konzession	ライセンス	konzession	N	N;NOM;FEM;SG
メール	mail	メール	mail	N	N;NOM;FEM;SG
赤い	roten	赤い	rot	ADJ	ADJ;NOM;PL
赤い	rot	赤い	rot	ADJ	ADJ
赤い	rote	赤い	rot	ADJ	ADJ;NOM;FEM;PL
実績	ergebnisse	実績	ergebnis	N	N;NOM;NEUT;PL
実績	erfolge	実績	erfolge	N	N;NOM;FEM;PL
実績	erfolge	実績	erfolge	N	N;NOM;FEM;PL
実績	verwirklichung	実績	verwirklichung	N	N;NOM;FEM;SG
実績	leistung	実績	leistung	N	N;NOM;FEM;SG
アリ	ameisen	アリ	ameisen		
アリ	ameise	アリ	ameis		
アリ	ameisen	アリ	ameisen		
新規	neuer	新規	neu	ADJ	ADJ
新規	neue	新規	neu	ADJ	ADJ;NOM;FEM;PL
新規	neu	新規	neu	ADJ	ADJ
新規	neuen	新規	neu	ADJ	ADJ;ACC;MASC;SG
新規	neues	新規	neu	ADJ	ADJ;NOM;NEUT;SG
閲覧	stöbern	閲覧	stöbern	V	V;NFIN
閲覧	durchstöbern	閲覧	durchstöbern	V	V;NFIN
閲覧	durchsuchen	閲覧	durchsuchen	V	V;NFIN
閲覧	stöbern	閲覧	stöbern	V	V;NFIN
閲覧	durchstöbern	閲覧	durchstöbern	V	V;NFIN
閲覧	durchsuchen	閲覧	durchsuchen	V	V;NFIN
上昇	steigen	上昇	steigen	V	V;NFIN
上昇	erheben	上昇	erheben	V	V;NFIN
上昇	aufstieg	上昇	aufsteigen	V	V;IND;SG;3;PST;FIN
事情	umstände	事情	umstehen	N	N
都道府県	staat	都道府県	staaen	N	N
悪魔	dämonen	悪魔	dämon	N	N;NOM;PL
規制	reglementiert	規制	reglementiert	V	V;V.PTCP
規制	regulierten	規制	reguliert	V	V;IND;PL;3;PST;FIN
規制	reguliert	規制	regulieren	V	V;V.PTCP
規制	geregelt	規制	regeln	V	V;V.PTCP
みんな	jedermann	みんな	jedermann	ADV	ADV
みんな	jungs	みんな	jungs	ADV	ADV
判決	urteil	判決	urteil	N	N;SG
判決	entscheidung	判決	entscheidung	N	N;NOM;FEM;SG
合成	zusammensetzung	合成	zusammensetzung	V	V;FIN
ローズ	rosen	ローズ	rosen	N	N;NOM;PL
数字	nummern	数字	nummern	N	N
提示	präsentieren	提示	präsentieren	V	V;NFIN
提示	vorgestellt	提示	vorstellen	V	V;V.PTCP
提示	präsentierten	提示	präsentieren	V	V;IND;PL;3;PST;FIN
提示	präsentiert	提示	präsentieren	V	V;V.PTCP
提示	vorgelegt	提示	vorlegen	V	V;V.PTCP
提示	präsentierte	提示	präsentieren	V	V;IND;SG;3;PST;FIN
侵攻	invasionen	侵攻	invasionen	V	V;NFIN
国旗	flaggen	国旗	flaggen	N	N;NOM;FEM;PL
国旗	flaggen	国旗	flaggen	N	N;NOM;FEM;PL
二	zwei	二	zwei	NUM	NUM
証明	beweist	証明	beweisen	V	V;IND;SG;3;PRS;FIN
証明	beweisen	証明	beweisen	V	V;NFIN
証明	beweisen	証明	beweisen	V	V;NFIN
祭り	volksfest	祭り	volksfest	N	N;NOM;NEUT;SG
祭り	feierlichkeiten	祭り	feierlichkeit	N	N;NOM;FEM;PL
応援	jubeln	応援	jubeln	V	V;NFIN
ボタン	knöpfe	ボタン	knöpfen	N	N;NOM;PL
ボタン	tasten	ボタン	tasten	N	N
ボタン	knöpfe	ボタン	knöpfen	N	N;NOM;PL
ボタン	schaltfläche	ボタン	schaltfläche	N	N;NOM;FEM;SG
プロフィール	profil	プロフィール	profil	N	N;NOM;SG
ストリート	straßen	ストリート	straß	N	N;NOM;PL
ストリート	straßen	ストリート	straß	N	N;NOM;PL
サウンド	töne	サウンド	tönen	N	N;NOM;PL
世帯	haushalts	世帯	haushalts	N	N;NOM;NEUT;SG
衝突	zusammenstoß	衝突	zusammenstoß	V	V;IND;SG;3;FIN
生成	erzeugen	生成	erzeugen	V	V;NFIN
生成	generieren	生成	generieren	V	V;NFIN
ローカル	lokal	ローカル	lokal	ADJ	ADJ
ローカル	örtlich	ローカル	örtlich	ADJ	ADJ
ローカル	lokale	ローカル	lokal	ADJ	ADJ;NOM;FEM;PL
ローカル	lokalen	ローカル	lokal	ADJ	ADJ;NOM;PL
ローカル	lokal	ローカル	lokal	ADJ	ADJ
ローカル	lokales	ローカル	lokal	ADJ	ADJ;NOM;NEUT;SG
続ける	weitermachen	続ける	weitermachen	V	V;NFIN
続ける	fortfahren	続ける	fortfahren	V	V;NFIN
続ける	fortsetzen	続ける	fortsetzen	V	V;NFIN
体験	erleben	体験	erleben	V	V;NFIN
体験	erfahrungen	体験	erfahrung	V	V;NFIN
区別	unterschied	区別	unterscheiden	V	V;IND;SG;3;PST;FIN
兵士	soldaten	兵士	soldat	N	N;PL
兵士	soldaten	兵士	soldat	N	N;PL
石油	öle	石油	öle	N	N;NOM;MASC;PL
シート	bleche	シート	blechen	N	N;NOM
シート	bleche	シート	blechen	N	N;NOM
シート	folien	シート	folien	N	N;NOM;PL
ミッション	aufgabe	ミッション	aufgaben	N	N;NOM;FEM;SG
ミッション	missionen	ミッション	missionen	N	N;NOM;FEM;PL
ミッション	auftrag	ミッション	auftragen	N	N;MASC;SG
ミッション	vertretungen	ミッション	vertretungen	N	N;NOM;FEM;PL
ミッション	missionen	ミッション	missionen	N	N;NOM;FEM;PL
組み合わせ	kombiniert	組み合わせる	kombinieren	V	V;V.PTCP
組み合わせ	kombinieren	組み合わせる	kombinieren	V	V;NFIN
組み合わせ	verbinden	組み合わせる	verbinden	V	V;NFIN
準決勝	halbfinale	準決勝	halbfinale	N	N;NOM;NEUT;SG
人形	puppen	人形	puppen	N	N;NOM;FEM;PL
人形	puppen	人形	puppen	N	N;NOM;FEM;PL
現場	szene	現場	szen	N	N;SG
プレミアム	prämie	プレミアム	prämie		
授業	lektionen	授業	lektion	N	N;NOM;PL
授業	unterrichtsstunden	授業	unterrichtsstunden	N	N;NOM;FEM;PL
授業	lehre	授業	lehr	N	N;NOM;FEM;SG
作者	autor	作者	autor	N	N;NOM;MASC;SG
推薦	empfehlungen	推薦	empfehlingen	V	V;NFIN
百万	million	百万	Million	NUM	NUM
命名	benennen	命名	benennen	V	V;NFIN
表面	fläche	表面	fläche	N	N;NOM;FEM;SG
訪問	besuch	訪問	besuchen	V	V;IND;SG;3;PST;FIN
訪問	besuchen	訪問	besuchen	V	V;NFIN
訪問	besuch	訪問	besuchen	V	V;IND;SG;3;PST;FIN
訪問	besuchen	訪問	besuchen	V	V;NFIN
訪問	besichtigungen	訪問	besichtigung	V	V;NFIN
訪問	besuchen	訪問	besuchen	V	V;NFIN
合格	ableben	合格	ableben	V	V;NFIN
合格	vorbeigehen	合格	vorbeigehen	V	V;NFIN
合格	weitergegeben	合格	weitergeben	V	V;V.PTCP
合格	bestanden	合格	bestehen	V	V;V.PTCP
合格	vergangen	合格	vergehen	V	V;V.PTCP
合格	übergeben	合格	übergeben	V	V;V.PTCP
パイロット	piloten	パイロット	pilot	N	N;PL
パイロット	piloten	パイロット	pilot	N	N;PL
ディスク	festplatten	ディスク	festplatten	N	N;PL
続き	anhalten	続く	anhalten	V	V;NFIN
続き	fortgesetzt	続く	fortsetzen	V	V;V.PTCP
国勢調査	volkszählung	国勢調査	volkszählung	N	N;SG
国勢調査	zählung	国勢調査	zählung	N	N;SG
国籍	nationalitäten	国籍	nationalität	N	N;NOM;PL
敗北	besiegen	敗北	besiegen	V	V;NFIN
車線	spur	車線	spur	N	N;NOM;FEM;SG
ボックス	kisten	ボックス	kisten	N	N;PL
神話	mythologie	神話	mythologie	N	N;NOM;FEM;SG
区画	unterteilung	区画	unterteilung	N	N;NOM;FEM;SG
移住	auswandern	移住	auswandern	V	V;NFIN
挿入	einfügen	挿入	einfüg	V	V;NFIN
挿入	fügen	挿入	fügen	V	V;NFIN
挿入	einfügen	挿入	einfüg	V	V;NFIN
挿入	einlegen	挿入	einlegen	V	V;NFIN
敷地	räumlichkeiten	敷地	räumlichkeit	N	N;NOM;FEM;PL
敷地	website	敷地	websit	N	N;SG
敷地	seite	敷地	seit	N	N
マッチ	übereinstimmungen	マッチ	übereinstimmung	N	N;NOM;FEM;PL
マッチ	spiele	マッチ	spiel	N	N;NOM;NEUT;PL
マッチ	spiel	マッチ	spielen	N	N;NOM;NEUT;SG
マッチ	übereinstimmung	マッチ	übereinstimmung	N	N;NOM;FEM;SG
空気	luft	空気	lüfen	N	N;NOM;FEM;SG
譲渡	übertragung	譲渡	übertragung	V	V;IND;SG;3;PRS;FIN
譲渡	verlegung	譲渡	verlegung	V	V
譲渡	übertragen	譲渡	übertragen	V	V;V.PTCP
投資	kapitalanlagen	投資	kapitalanlagen	N	N;NOM;FEM;PL
投資	investitionskosten	投資	investitionskosten	N	N;NOM;PL
投資	kapitalanlagen	投資	kapitalanlagen	N	N;NOM;FEM;PL
ミステリー	geheimnis	ミステリー	geheimnis	N	N;NOM;NEUT;SG
経過	fortschritten	経過	fortschreiten	V	V;NFIN
疑問	anfrage	疑問	anfrage	ADJ	ADJ;NOM;FEM;SG
ゲート	tor	ゲート	tor	N	N;NOM;NEUT;SG
話題	thema	話題	thema	N	N;NOM;NEUT;SG
反乱	auflehnung	反乱	auflehnung	N	N;SG
不可能	unmöglich	不可能	unmöglich	ADJ	ADJ
不可能	unmögliche	不可能	unmöglich	ADJ	ADJ;NOM;FEM;PL
利益	gewinn	利益	gewinn	N	N
側面	aspekte	側面	aspeken	N	N;NOM;PL
側面	aspekt	側面	aspeken	N	N;SG
離脱	rücktritt	離脱	rücktreten	V	V;IND;SG;3;PST;FIN
メタル	metallverarbeitung	メタル	metallverarbeitung	N	N;NOM;FEM;SG
メタル	metalle	メタル	metall	N	N;NOM;PL
業界	industrie	業界	industrie	N	N;NOM;FEM;SG
業界	branchen	業界	branchen	N	N;PL
白い	weiße	白い	weiß	ADJ	ADJ;NOM;FEM;PL
白い	weißen	白い	weiß	ADJ	ADJ
場面	szenen	場面	szenen	N	N;NOM;PL
場面	szene	場面	szen	N	N;SG
書く	schreiben	書く	schreiben	V	V;NFIN
書く	schreibe	書く	schreibe	V	V;IND;SG;3;PRS;FIN
書く	verfassen	書く	verfassen	V	V;NFIN
書く	schreib	書く	schreib	V	V;IND;SG;2;FIN
メッセージ	mitteilung	メッセージ	mitteilung	N	N;FEM;SG
詩人	poeten	詩人	poeten	N	N;PL
ランク	rang	ランク	rang	N	N;SG
ランク	rangliste	ランク	ranglist	N	N;NOM;FEM;SG
脱退	rücktritt	脱退	rücktreten	V	V;IND;SG;3;PST;FIN
変換	konvertieren	変換	konvertieren	V	V;NFIN
変換	umwandeln	変換	umwandeln	V	V;NFIN
変換	wandeln	変換	wandeln	V	V;NFIN
変換	verwandeln	変換	verwandeln	V	V;NFIN
変換	wandeln	変換	wandeln	V	V;NFIN
変換	umwandeln	変換	umwandeln	V	V;NFIN
過程	vorgang	過程	vorgang	N	N
オーバー	mantel	オーバー	mantel		
襲撃	attackiert	襲撃	attackieren	V	V;V.PTCP
襲撃	überfallen	襲撃	überfallen	V	V;V.PTCP
襲撃	angegriffen	襲撃	angreifen	V	V;V.PTCP
ヘッド	köpfe	ヘッド	köpfen	N	N;NOM;MASC;PL
アイテム	gegenstände	アイテム	gegenständ	N	N;NOM;FEM;PL
爆撃	bombardierung	爆撃	bombardierung	N	N;NOM;FEM;SG
爆撃	anschlag	爆撃	anschlagen	N	N;SG
単に	einfach	単に	einfach	ADV	ADV
平凡	banal	平凡	banal	ADJ	ADJ
入力	eingaben	入力	eingeben	V	V;NFIN
入力	vorleistungen	入力	vorleistungen	V	V
入力	eingängen	入力	eingängen	V	V;IND;PL;3;FIN
入力	eingaben	入力	eingeben	V	V;NFIN
短い	kurze	短い	kurz	ADJ	ADJ;NOM;FEM;PL
短い	kurzer	短い	kurz	ADJ	ADJ
短い	kurz	短い	kurz	ADJ	ADJ
短い	kurzen	短い	kurz	ADJ	ADJ;ACC;MASC;SG
発達	entwicklungen	発達	entwicklung	V	V;NFIN
ボード	vorstand	ボード	vorstehen	N	N;SG
姿勢	haltung	姿勢	haltung	N	N;NOM;FEM;SG
姿勢	einstellung	姿勢	einstellung	N	N;NOM;FEM;SG
姿勢	haltung	姿勢	haltung	N	N;NOM;FEM;SG
議長	sprecher	議長	sprecher	N	N
スポンサー	sponsoren	スポンサー	sponsor	N	N;NOM;PL
スポンサー	sponsoren	スポンサー	sponsor	N	N;NOM;PL
スポンサー	sponsoren	スポンサー	sponsor	N	N;NOM;PL
再	rekonstruktion	再	rekonstruktion	N	N;NOM;FEM;SG
再	umbau	再	umbau	N	N
再	rekonstruktion	再	rekonstruktion	N	N;NOM;FEM;SG
オス	männer	オス	männer	N	N;NOM;MASC;PL
オス	männchen	オス	männchen	N	N;NOM;PL
オス	männer	オス	männer	N	N;NOM;MASC;PL
オス	männchen	オス	männchen	N	N;NOM;PL
リニューアル	stadterneuerung	リニューアル	stadterneuerung	N	N;NOM;FEM;SG
不動産	landgut	不動産	landgut	N	N;NOM;NEUT;SG
試み	versuch	試みる	versuchen	V	V;IND;SG;3;FIN
試み	versuchen	試みる	versuchen	V	V;NFIN
暗殺	ermordet	暗殺	ermorden	V	V;V.PTCP
武将	kriegsherren	武将	kriegsherren	N	N;PL
措置	massnahmen	措置	massnahmen	V	V;NFIN
措置	maßnahmen	措置	maßnahmen	V	V;NFIN
約束	versprochen	約束	versprechen	V	V;V.PTCP
約束	versprechen	約束	versprechen	V	V;NFIN
多様	verschieden	多様	verschieden	ADJ	ADJ
多様	abwechslungsreiche	多様	abwechslungsreich	ADJ	ADJ;NOM;FEM;PL
多様	unterschiedlichen	多様	unterschiedlich	ADJ	ADJ
多様	vielfältige	多様	vielfältig	ADJ	ADJ;NOM;FEM;PL
多様	vielfältig	多様	vielfältig	ADJ	ADJ
循環	zirkulation	循環	zirkulation	N	N;NOM;SG
循環	durchblutung	循環	durchblutung	N	N;NOM;FEM;SG
上陸	landen	上陸	landen	V	V;NFIN
上陸	landungen	上陸	landungen	V	V;NFIN
若い	jünger	若い	jung	ADJ	ADJ
若い	jüngere	若い	jung	ADJ	ADJ;NOM;FEM;PL
若い	jüngeren	若い	jung	ADJ	ADJ
若い	jung	若い	jung	ADJ	ADJ
若い	jungen	若い	jung	ADJ	ADJ
若い	jugend	若い	jugend	ADJ	ADJ
若い	junge	若い	jung	ADJ	ADJ;NOM;FEM;PL
承認	annehmen	承認	annehmen	V	V;NFIN
承認	akzeptiere	承認	akzeptieren	V	V;IND;SG;3;FIN
