oli	hatte	olema	haben	V;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
teema	thema	teema	thema	N;NOM;SG	N;NOM;NEUT;SG
teema	thema	teema	thema	N;NOM;SG	N;NOM;NEUT;SG
teema	thema	teema	thema	N;NOM;SG	N;NOM;NEUT;SG
nimed	bezeichnungen	nimi	bezeichnungen	N;NOM;PL	N;NOM;FEM;PL
liigub	bewegt	liikuma	bewegen	V;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
liigub	bewegen	liikuma	bewegen	V;IND;SG;3;PRS;FIN;ACT	V;NFIN
liigub	verschieben	liikuma	verscheiben	V;IND;SG;3;PRS;FIN;ACT	V;NFIN
liigub	bewegt	liikuma	bewegen	V;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
kirjeldab	beschrieben	kirjeldama	beschreiben	V;IND;SG;3;PRS;FIN;ACT	V;V.PTCP
kirjeldab	beschreibt	kirjeldama	beschreiben	V;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
kohalikud	lokale	kohalik	lokal	ADJ;NOM;PL	ADJ;NOM;FEM;PL
kohalikud	lokalen	kohalik	lokal	ADJ;NOM;PL	ADJ;NOM;PL
kohalikud	lokal	kohalik	lokal	ADJ;NOM;PL	ADJ
kohalikud	einheimische	kohalik	einheimisch	ADJ;NOM;PL	ADJ;NOM;FEM;PL
kohalikud	einheimischen	kohalik	einheimisch	ADJ;NOM;PL	ADJ
muudab	verwandelt	muutma	verwandeln	V;IND;SG;3;PRS;FIN;ACT	V;V.PTCP
muudab	wandelt	muutma	wandeln	V;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
vahepeal	unterdessen	vahe_peal	unterdessen	ADV	ADV
vahepeal	mittlerweile	vahe_peal	mittlerweile	ADV	ADV
vahepeal	inzwischen	vahe_peal	inzwischen	ADV	ADV
vahepeal	währenddessen	vahe_peal	währenddessen	ADV	ADV
pöördus	gewendet	pöörduma	wenden	V;IND;SG;3;PST;FIN;ACT	V;V.PTCP
pöördus	drehte	pöörduma	drehen	V;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
pöördus	verwandelt	pöörduma	verwandeln	V;IND;SG;3;PST;FIN;ACT	V;V.PTCP
pöördus	wandte	pöörduma	wenden	V;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
toetab	unterstützt	toetama	unterstützen	V;IND;SG;3;PRS;FIN;ACT	V;V.PTCP
toetab	stützen	toetama	stützen	V;IND;SG;3;PRS;FIN;ACT	V;NFIN
vajab	braucht	vajama	brauchen	V;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
vajab	benötigt	vajama	benötigen	V;IND;SG;3;PRS;FIN;ACT	V;V.PTCP
vajab	bedürfnissen	vajama	bedürfnissen	V;IND;SG;3;PRS;FIN;ACT	V;NFIN
hooaeg	spielzeit	hoo_aeg	spielzeit	N;NOM;SG	N;NOM;SG
hooaeg	saison	hoo_aeg	saison	N;NOM;SG	N;NOM;FEM;SG
laulud	lieder	laul	lasder	N;NOM;PL	N;NOM;NEUT;PL
laulud	songs	laul	songs	N;NOM;PL	N;NOM;MASC;PL
toodi	gebracht	tooma	bringen	V;IND;PST;FIN;PASS	V;V.PTCP
toodi	brachten	tooma	bringen	V;IND;PST;FIN;PASS	V;IND;PL;3;PST;FIN
toodi	brachte	tooma	bringen	V;IND;PST;FIN;PASS	V;IND;SG;3;PST;FIN
toodi	mitgebracht	tooma	mitbringen	V;IND;PST;FIN;PASS	V;V.PTCP
elanikud	einwohner	elanik	einwohner	N;NOM;PL	N;NOM;MASC;PL
elanikud	einwohner	elanik	einwohner	N;NOM;PL	N;NOM;MASC;PL
kasutamiseks	verwendung	kasutamine	verwendung	N;TRANS;SG	N;SG
okupatsiooni	besetzung	okupatsioon	Besetzung	N;PRT;SG	N;FEM;SG
okupatsiooni	beruf	okupatsioon	beruf	N;PRT;SG	N;SG
eristada	unterschieden	eristama	unterscheiden	V;NFIN	V;V.PTCP
kohus	gericht	kohus	ringen	N;NOM;SG	N;NOM;SG
vormi	form	vorm	form	N;PRT;SG	N;SG
intervjuu	interview	intervjuu	interveiwen	N;NOM;SG	N;SG
intervjuu	befragung	intervjuu	befragung	N;NOM;SG	N;NOM;FEM;SG
intervjuu	gespräch	intervjuu	gespräch	N;NOM;SG	N;NOM;NEUT;SG
väljaanne	ausgabe	välja_anne	ausgeben	N;NOM;SG	N;NOM;FEM;SG
käib	geht	käima	gehen	V;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
pakkus	angeboten	pakkuma	anbieten	V;IND;SG;3;PST;FIN;ACT	V;V.PTCP
kirjeldas	beschrieb	kirjeldama	beschreiben	V;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
kirjeldas	beschrieben	kirjeldama	beschreiben	V;IND;SG;3;PST;FIN;ACT	V;V.PTCP
jugoslaavia	jugoslawischen	jugo_slaavia	jugoslawisch	ADJ	ADJ;NOM;MASC;PL
jugoslaavia	jugoslawische	jugo_slaavia	jugoslawisch	ADJ	ADJ;NOM;FEM;PL
väitis	beansprucht	väitma	beanspruchen	V;IND;SG;3;PST;FIN;ACT	V;FIN
väitis	beanspruchte	väitma	beanspruchen	V;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;FIN
väitis	behauptete	väitma	behaupten	V;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
väitis	behauptet	väitma	behaupten	V;IND;SG;3;PST;FIN;ACT	V;V.PTCP
tootmine	fertigung	tootmine	Fertigung	N;NOM;SG	N;NOM;FEM;SG
tootmine	herstellung	tootmine	herstellung	N;NOM;SG	N;NOM;FEM;SG
tootmine	fertigung	tootmine	Fertigung	N;NOM;SG	N;NOM;FEM;SG
tootmine	herstellung	tootmine	herstellung	N;NOM;SG	N;NOM;FEM;SG
tootmine	erzeugung	tootmine	erzeugung	N;NOM;SG	N;SG
tootmine	fertigung	tootmine	Fertigung	N;NOM;SG	N;NOM;FEM;SG
tootmine	herstellung	tootmine	herstellung	N;NOM;SG	N;NOM;FEM;SG
alumine	unteren	alumine	unter	ADJ;NOM;SG	ADJ
alumine	niedriger	alumine	niedrig	ADJ;NOM;SG	ADJ
alumine	tiefer	alumine	tief	ADJ;NOM;SG	ADJ
rida	linie	rida	linie	N;NOM;SG	N
rida	strecke	rida	strecken	N;NOM;SG	N;SG
alanud	begonnen	algama	beginnen	V;PST;V.PTCP;ACT	V;V.PTCP
alanud	angefangen	algama	anfangen	V;PST;V.PTCP;ACT	V;V.PTCP
alanud	begann	algama	beginnen	V;PST;V.PTCP;ACT	V;IND;SG;3;PST;FIN
alanud	gestartet	algama	starten	V;PST;V.PTCP;ACT	V;V.PTCP
alanud	begonnen	algama	beginnen	V;PST;V.PTCP;ACT	V;V.PTCP
alanud	angefangen	algama	anfangen	V;PST;V.PTCP;ACT	V;V.PTCP
alanud	begann	algama	beginnen	V;PST;V.PTCP;ACT	V;IND;SG;3;PST;FIN
perioodi	periode	periood	periode	N;PRT;SG	N;SG
bosnia	bosnischen	bosnia	bosnisch	ADJ	ADJ;PL
kukkus	gefallen	kukkuma	fallen|gefallen	V;IND;SG;3;PST;FIN;ACT	V;V.PTCP
kukkus	fiel	kukkuma	fallen	V;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
kukkus	gestürzt	kukkuma	stürzen	V;IND;SG;3;PST;FIN;ACT	V;V.PTCP
kukkus	fiel	kukkuma	fallen	V;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
kukkus	fallengelassen	kukkuma	fallenlassen	V;IND;SG;3;PST;FIN;ACT	V;V.PTCP
kukkus	abgeworfen	kukkuma	abwerfen	V;IND;SG;3;PST;FIN;ACT	V;V.PTCP
puudus	knappheit	puudus	knappheit	N;NOM;SG	N;NOM;FEM;SG
puudus	verknappung	puudus	verknappung	N;NOM;SG	N;NOM;FEM;SG
langenud	fiel	langema	fallen	V;PST;V.PTCP;ACT	V;IND;SG;3;PST;FIN
langenud	gefallen	langema	fallen|gefallen	V;PST;V.PTCP;ACT	V;V.PTCP
langenud	fallen	langema	fallen	V;PST;V.PTCP;ACT	V;NFIN
langenud	gestürzt	langema	stürzen	V;PST;V.PTCP;ACT	V;V.PTCP
iseloomulik	merkmal	ise_loomulik	merkmal	ADJ;NOM;SG	ADJ
iseloomulik	charakteristisch	ise_loomulik	charakteristisch	ADJ;NOM;SG	ADJ
iseloomulik	charakteristik	ise_loomulik	charakteristik	ADJ;NOM;SG	ADJ;SG
edaspidi	fortan	edas_pidi	fortan	ADV	ADV
edaspidi	jenseits	edas_pidi	jenseits	ADV	ADV
soovis	gewünscht	soovima	wünschen	V;IND;SG;3;PST;FIN;ACT	V;V.PTCP
soovis	wünschte	soovima	wünschen	V;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
kaal	gewicht	kaal	wechen	N;NOM;SG	N;NOM;NEUT;SG
pinge	anspannung	pinge	anspannung	N;NOM;SG	N
funktsiooni	funktion	funktsioon	Funktion	N;PRT;SG	N;SG
madala	niedrig	madal	niedrig	ADJ;GEN;SG	ADJ
madala	niedrigen	madal	niedrig	ADJ;GEN;SG	ADJ
pikad	lang	pikk	lang	ADJ;NOM;PL	ADJ
pikad	langen	pikk	lang	ADJ;NOM;PL	ADJ
pikad	langer	pikk	lang	ADJ;NOM;PL	ADJ
mets	wald	mets	wald	N;NOM;SG	N;NOM;MASC;SG
mets	wald	mets	wald	N;NOM;SG	N;NOM;MASC;SG
jää	eis	jää	eis	N;NOM;SG	N;NOM;NEUT;SG
pärsia	persischen	pärsia	persisch	ADJ	ADJ
pärsia	persische	pärsia	persisch	ADJ	ADJ;NOM;FEM;PL
pärsia	persisch	pärsia	persisch	ADJ	ADJ
sitsiilia	sizilianischen	sitsiilia	sizilianisch	ADJ	ADJ;PL
juhib	führt	juhtima	führen	V;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
juhib	führungen	juhtima	führingen	V;IND;SG;3;PRS;FIN;ACT	V;NFIN
juhib	leitet	juhtima	leiten	V;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
juhib	anleitungen	juhtima	anleitungen	V;IND;SG;3;PRS;FIN;ACT	V;NFIN
avastati	gefunden	avastama	finden	V;IND;PST;FIN;PASS	V;V.PTCP
avastati	entdeckt	avastama	entdecken	V;IND;PST;FIN;PASS	V;V.PTCP
avastati	festgestellt	avastama	feststellen	V;IND;PST;FIN;PASS	V;V.PTCP
avastati	nachgewiesen	avastama	nachweisen	V;IND;PST;FIN;PASS	V;V.PTCP
avastati	erkannt	avastama	erkennen	V;IND;PST;FIN;PASS	V;V.PTCP
avastati	ausgegraben	avastama	ausgegraben	V;IND;PST;FIN;PASS	V;V.PTCP
uurimine	untersuchung	uurimine	untersuchung	N;NOM;SG	N;SG
uurimine	untersuchung	uurimine	untersuchung	N;NOM;SG	N;SG
kõne	aufruf	kõne	aufruf	N;NOM;SG	N;SG
kõne	anruf	kõne	anruf	N;NOM;SG	N
kõne	vortrag	kõne	vortragen	N;NOM;SG	N;SG
kõne	ansprache	kõne	ansprechen	N;NOM;SG	N;NOM;FEM;SG
kõne	sprache	kõne	sprechen	N;NOM;SG	N;NOM;FEM;SG
katse	test	katse	test	N;NOM;SG	N
katse	prüfung	katse	prüfung	N;NOM;SG	N;SG
lühike	kurzer	lühike	kurz	ADJ;NOM;SG	ADJ
lühike	kurz	lühike	kurz	ADJ;NOM;SG	ADJ
võit	sieg	võit	seigen	N;NOM;SG	N;NOM;SG
põhjustas	verursachte	põhjustama	verursachen	V;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
põhjustas	hervorgerufen	põhjustama	hervorrufen	V;IND;SG;3;PST;FIN;ACT	V;V.PTCP
põhjustas	verursacht	põhjustama	verursachen	V;IND;SG;3;PST;FIN;ACT	V;V.PTCP
otsus	beschluss	otsus	beschließen	N;NOM;SG	N
otsus	entscheidung	otsus	entscheidung	N;NOM;SG	N;NOM;FEM;SG
esindas	repräsentierte	esindama	repräsentieren	V;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
esindas	vertreten	esindama	vertreten	V;IND;SG;3;PST;FIN;ACT	V;V.PTCP
esindas	repräsentiert	esindama	repräsentieren	V;IND;SG;3;PST;FIN;ACT	V;V.PTCP
esindas	vertrat	esindama	vertreten	V;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
teadlased	forscherinnen	teadlane	forscherinnen	N;NOM;PL	N;NOM;FEM;PL
teadlased	wissenschaftlerinnen	teadlane	wissenschaftlerinnen	N;NOM;PL	N;NOM;FEM;PL
kanda	tragen	kandma	tragen	V;NFIN	V;NFIN
kanda	tragen	kandma	tragen	V;NFIN	V;NFIN
online	online	online	online	ADJ;NOM;SG	ADJ
näitas	zeigte	näitama	zeigen	V;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
metal	metallverarbeitung	meta	metallverarbeitung	N;NOM;SG	N;NOM;FEM;SG
üldine	allgemein	üldine	allgemein	ADJ;NOM;SG	ADJ
üldine	allgemeines	üldine	allgemein	ADJ;NOM;SG	ADJ;NOM;NEUT;SG
üldine	allgemein	üldine	allgemein	ADJ;NOM;SG	ADJ
üldine	allgemeinen	üldine	allgemein	ADJ;NOM;SG	ADJ
koju	heimat	kodu	heimat	N;IN+ALL;LGSPEC1;SG	N;FEM;SG
jõuab	erreicht	jõudma	erreichen	V;IND;SG;3;PRS;FIN;ACT	V;V.PTCP
laevastiku	fuhrpark	laevastik	fuhrpark	N;NOM;SG	N
festival	volksfest	festival	volksfest	N;NOM;SG	N;NOM;NEUT;SG
nimekiri	liste	nime_kiri	lassen	N;NOM;SG	N;NOM;FEM;SG
nimekiri	aufstellung	nime_kiri	aufstellingen	N;NOM;SG	N;NOM;FEM;SG
kestab	hält	kestma	halten	V;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
kestab	währt	kestma	währen	V;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
kestab	dauert	kestma	dauern	V;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
funktsioon	funktion	funktsioon	Funktion	N;NOM;SG	N;SG
pildid	bilder	pilt	Bild	N;NOM;PL	N;NOM;NEUT;PL
pildid	bilder	pilt	Bild	N;NOM;PL	N;NOM;NEUT;PL
vennad	brüder	vend	brüder	N;NOM;PL	N;NOM;MASC;PL
vennad	brüder	vend	brüder	N;NOM;PL	N;NOM;MASC;PL
tunnustatud	anerkannte	tunnusta=tud	anerkannt	ADJ;PST;V.PTCP;PASS	ADJ;SG
tunnustatud	anerkannte	tunnusta=tud	anerkannt	ADJ;PST;V.PTCP;PASS	ADJ;SG
tunnustatud	anerkannte	tunnusta=tud	anerkannt	ADJ;PST;V.PTCP;PASS	ADJ;SG
tähendus	sinne	tähendus	sinnen	N;NOM;SG	N
suletud	geschlossene	sule=tud	geschlossen	ADJ;PST;V.PTCP;PASS	ADJ;NOM;FEM;PL
sarnased	vergleichbar	sarnane	vergleichbar	ADJ;NOM;PL	ADJ
sarnased	ähnliche	sarnane	ähnlich	ADJ;NOM;PL	ADJ;NOM;FEM;PL
sarnased	ähnlich	sarnane	ähnlich	ADJ;NOM;PL	ADJ
sarnased	ähnlichen	sarnane	ähnlich	ADJ;NOM;PL	ADJ
olulised	wichtig	oluline	wichtig	ADJ;NOM;PL	ADJ
olulised	wichtige	oluline	wichtig	ADJ;NOM;PL	ADJ;NOM;FEM;PL
olulised	wichtiger	oluline	wichtig	ADJ;NOM;PL	ADJ
olulised	wichtigen	oluline	wichtig	ADJ;NOM;PL	ADJ
tekkisid	entstanden	tekkima	entstehen	V;IND;PL;3;PST;FIN;ACT	V;V.PTCP
seepärast	deshalb	see_pärast	deshalb	ADV	ADV
seepärast	darum	see_pärast	darum	ADV	ADV
seepärast	somit	see_pärast	somit	ADV	ADV
seepärast	daher	see_pärast	daher	ADV	ADV
uuringud	umfragen	uuring	umfragen	N;NOM;PL	N;NOM;PL
kirjeldatud	beschrieb	kirjeldama	beschreiben	V;PST;V.PTCP;PASS	V;IND;SG;3;PST;FIN
kirjeldatud	beschrieben	kirjeldama	beschreiben	V;PST;V.PTCP;PASS	V;V.PTCP
õigused	berechtigungen	õigus	berechtigung	N;NOM;PL	N;NOM;FEM;PL
õigused	genehmigungen	õigus	genehmigung	N;NOM;PL	N;NOM;FEM;PL
õigused	berechtigungen	õigus	berechtigung	N;NOM;PL	N;NOM;FEM;PL
äärmiselt	äußerst	äärmiselt	äußerst	ADV	ADV
sõltumatu	selbständig	sõltumatu	selbständig	ADJ;NOM;SG	ADJ
sõltumatu	unabhängig	sõltumatu	unabhängig	ADJ;NOM;SG	ADJ
sõltumatu	unabhängigen	sõltumatu	unabhängig	ADJ;NOM;SG	ADJ
sõltumatu	unabhängig	sõltumatu	unabhängig	ADJ;NOM;SG	ADJ
sõltumatu	unabhängigen	sõltumatu	unabhängig	ADJ;NOM;SG	ADJ
võimeline	fähig	võimeline	fähig	ADJ;NOM;SG	ADJ
võimeline	fähiger	võimeline	fähiger	ADJ;NOM;SG	ADJ
ühine	gemeinsam	ühine	gemeinsam	ADJ;NOM;SG	ADJ
ühine	gemeinsamen	ühine	gemeinsam	ADJ;NOM;SG	ADJ;SG
ühine	gemeinsames	ühine	gemeinsam	ADJ;NOM;SG	ADJ;NOM;NEUT;SG
osaline	teilweiser	osaline	teilweiser	ADJ;NOM;SG	ADJ
osaline	partiellen	osaline	partiell	ADJ;NOM;SG	ADJ
üheksa	neun	üheksa	neun	NUM;NOM;SG	NUM
nähtud	entdeckte	nägema	entdecken	V;PST;V.PTCP;PASS	V;IND;SG;3;PST;FIN
nähtud	bemerkte	nägema	bemerkt	V;PST;V.PTCP;PASS	V;IND;SG;3;PST;FIN
nähtud	gesehen	nägema	sehen	V;PST;V.PTCP;PASS	V;V.PTCP
nähtud	entdeckt	nägema	entdecken	V;PST;V.PTCP;PASS	V;V.PTCP
nähtud	gesichtet	nägema	sichten	V;PST;V.PTCP;PASS	V;V.PTCP
nähtud	sichtungen	nägema	sichtung	V;PST;V.PTCP;PASS	V;NFIN
nähtud	beobachtungen	nägema	beobachtung	V;PST;V.PTCP;PASS	V;NFIN
kuninglik	königliches	kuninglik	königlich	ADJ;NOM;SG	ADJ;NOM;NEUT;SG
kuninglik	königlich	kuninglik	königlich	ADJ;NOM;SG	ADJ
kuberner	generalgouverneur	kuberner	generalgouverneur	N;NOM;SG	N;NOM;MASC;SG
muidu	ansonsten	muidu	ansonsten	ADV	ADV
muidu	anderenfalls	muidu	anderenfalls	ADV	ADV
muidu	sonst	muidu	sonst	ADV	ADV
muidu	andernfalls	muidu	andernfalls	ADV	ADV
sõber	freundin	sõber	Freundin	N;NOM;SG	N;NOM;FEM;SG
ajastu	ära	ajastu	ära	N;NOM;SG	N;NOM;FEM;SG
ajutine	zeitweilig	ajutine	zeitweilig	ADJ;NOM;SG	ADJ
ajutine	temporär	ajutine	temporär	ADJ;NOM;SG	ADJ
ajutine	vorübergehend	ajutine	vorübergehend	ADJ;NOM;SG	ADJ
ajutine	befristet	ajutine	befristen	ADJ;NOM;SG	ADJ
ajutine	vorläufiger	ajutine	vorläufig	ADJ;NOM;SG	ADJ
ajutine	vorläufig	ajutine	vorläufig	ADJ;NOM;SG	ADJ
ajutine	vorläufigen	ajutine	vorläufig	ADJ;NOM;SG	ADJ
looma	tier	loom	Tier	N;NOM;SG	N;NOM;NEUT;SG
vasakul	links	vasak	links	ADV	ADV
registreeritud	eingetragene	registreerima	eingetragen	V;PST;V.PTCP;PASS	V;V.PTCP
registreeritud	registriert	registreerima	registrieren	V;PST;V.PTCP;PASS	V;V.PTCP
registreeritud	eingetragen	registreerima	eintragen	V;PST;V.PTCP;PASS	V;V.PTCP
registreeritud	einschreiben	registreerima	einschreiben	V;PST;V.PTCP;PASS	V;NFIN
populaarne	beliebtes	populaarne	beliebt	ADJ;NOM;SG	ADJ;NOM;NEUT;SG
populaarne	beliebt	populaarne	belieben	ADJ;NOM;SG	ADJ
populaarne	beliebter	populaarne	beliebter	ADJ;NOM;SG	ADJ
king	könig	king	könig	N;NOM;SG	N;NOM;SG
king	schuh	king	schehen	N;NOM;SG	N;SG
langeb	fallenlassen	langema	fallenlassen	V;IND;SG;3;PRS;FIN;ACT	V;NFIN
langeb	fällt	langema	fallen|fällen	V;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
langeb	wasserfällen	langema	wasserfallen	V;IND;SG;3;PRS;FIN;ACT	V;NFIN
paistab	aussieht	paistma	aussehen	V;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
paistab	sieht	paistma	sehen	V;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
paistab	aussehen	paistma	aussehen	V;IND;SG;3;PRS;FIN;ACT	V;NFIN
paistab	scheint	paistma	scheinen	V;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
loomine	schaffung	loomine	schaffung	N;NOM;SG	N
täielik	vollständig	täielik	vollständig	ADJ;NOM;SG	ADJ
täielik	komplett	täielik	komplett	ADJ;NOM;SG	ADJ
täielik	voll	täielik	voll	ADJ;NOM;SG	ADJ
täielik	vollständig	täielik	vollständig	ADJ;NOM;SG	ADJ
seisund	status	seisund	status	N;NOM;SG	N
tähendas	bedeutete	tähendama	bedeuten	V;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
tähendas	meinte	tähendama	meinen	V;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
ülesanne	aufgabe	üles_anne	aufgaben	N;NOM;SG	N;NOM;FEM;SG
sõjalise	militär	sõjaline	militär	ADJ;GEN;SG	ADJ
sõjalise	militärisch	sõjaline	militärisch	ADJ;GEN;SG	ADJ
õhu	luft	õhk	lüfen	N;NOM;SG	N;NOM;FEM;SG
ulatus	ausmaß	ulatus	ausmaß	N;NOM;SG	N;NOM;SG
ulatus	ausmass	ulatus	ausmassen	N;NOM;SG	N;SG
teaduslik	wissenschaftlich	teaduslik	wissenschaftlich	ADJ;NOM;SG	ADJ
teaduslik	wissenschaftlichen	teaduslik	wissenschaftlich	ADJ;NOM;SG	ADJ
entsüklopeedia	enzyklopädie	entsüklopeedia	enzyklopädie	N;NOM;SG	N;NOM;FEM;SG
parandada	verbessern	parandama	verbessern	V;NFIN	V;NFIN
väiksemad	kleiner	väiksem	klein	ADJ;NOM;CMPR;PL	ADJ
väiksemad	kleineren	väiksem	klein	ADJ;NOM;CMPR;PL	ADJ
väiksemad	kleinerer	väiksem	klein	ADJ;NOM;CMPR;PL	ADJ
väiksemad	kleinere	väiksem	klein	ADJ;NOM;CMPR;PL	ADJ;NOM;FEM;PL
advokaat	anwalt	advokaat	anwalt	N;NOM;SG	N;NOM;SG
advokaat	anwalt	advokaat	anwalt	N;NOM;SG	N;NOM;SG
valged	weißen	valge	weiß	ADJ;NOM;PL	ADJ
valged	weiße	valge	weiß	ADJ;NOM;PL	ADJ;NOM;FEM;PL
valged	weiße	valge	weiß	ADJ;NOM;PL	ADJ;NOM;FEM;PL
valged	weißen	valge	weiß	ADJ;NOM;PL	ADJ
maini	erwähnung	main	Erwähnung	N;NOM;SG	N;NOM;FEM;SG
asustatud	besiedelt	asusta=tud	besiedeln	ADJ;PST;V.PTCP;PASS	ADJ;V.PTCP
asustatud	besiedelt	asusta=tud	besiedeln	ADJ;PST;V.PTCP;PASS	ADJ;V.PTCP
galerii	galerie	galerii	galerie	N;NOM;SG	N;NOM;FEM;SG
medal	medaille	medal	medaill	N;NOM;SG	N;NOM;FEM;SG
analüüs	test	analüüs	test	N;NOM;SG	N
analüüs	auswertung	analüüs	auswertung	N;NOM;SG	N;FEM;SG
analüüs	analyse	analüüs	analyse	N;NOM;SG	N;NOM;FEM;SG
uurib	prüft	uurima	prüfen	V;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
erinevus	unterschiede	erinevus	unterscheiden	N;NOM;SG	N;NOM
püüab	fängt	püüdma	fängen	V;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
püüab	erfasst	püüdma	erfassen	V;IND;SG;3;PRS;FIN;ACT	V;V.PTCP
püüab	versucht	püüdma	versuchen	V;IND;SG;3;PRS;FIN;ACT	V;V.PTCP
mängud	spiele	mäng	spiel	N;NOM;PL	N;NOM;NEUT;PL
samaaegselt	zugleich	sama_aegselt	zugleich	ADV	ADV
varustatud	ausgerüstet	varustama	ausrüsten	V;PST;V.PTCP;PASS	V;V.PTCP
varustatud	ausgestattet	varustama	ausstatten	V;PST;V.PTCP;PASS	V;V.PTCP
tagada	sicherstellen	tagama	sicherstellen	V;NFIN	V;NFIN
tagada	sorgen	tagama	sorgen	V;NFIN	V;NFIN
tagada	gewährleisten	tagama	gewährleisten	V;NFIN	V;NFIN
kogutud	gesammelt	koguma	sammeln	V;PST;V.PTCP;PASS	V;V.PTCP
kogutud	eingesammelt	koguma	einsammeln	V;PST;V.PTCP;PASS	V;V.PTCP
kogutud	abgeholt	koguma	abholen	V;PST;V.PTCP;PASS	V;V.PTCP
kogutud	versammelte	koguma	versammeln	V;PST;V.PTCP;PASS	V;IND;SG;3;PST;FIN
kogutud	gesammelt	koguma	sammeln	V;PST;V.PTCP;PASS	V;V.PTCP
kogutud	zusammengetragen	koguma	zusammentragen	V;PST;V.PTCP;PASS	V;V.PTCP
kogutud	versammelt	koguma	versammeln	V;PST;V.PTCP;PASS	V;V.PTCP
ametliku	formell	ametlik	formell	ADJ;GEN;SG	ADJ
ametliku	formalen	ametlik	formal	ADJ;GEN;SG	ADJ
ametliku	formal	ametlik	formal	ADJ;GEN;SG	ADJ
lisatud	fügte	lisama	fügen	V;PST;V.PTCP;PASS	V;IND;SG;3;PST;FIN
lisatud	hinzugefügt	lisama	hinzufügen	V;PST;V.PTCP;PASS	V;V.PTCP
lisatud	beigefügten	lisama	beigefügt	V;PST;V.PTCP;PASS	V;IND;PL;3;PST;FIN
lisatud	beigefügt	lisama	beifügen	V;PST;V.PTCP;PASS	V;V.PTCP
lisatud	angehängt	lisama	anhängen	V;PST;V.PTCP;PASS	V;V.PTCP
lisatud	befestigt	lisama	befestigen	V;PST;V.PTCP;PASS	V;V.PTCP
tihedalt	fest	tihedalt	fest	ADV	ADV
põhjustatud	verursachte	põhjustama	verursachen	V;PST;V.PTCP;PASS	V;IND;SG;3;PST;FIN
põhjustatud	hervorgerufen	põhjustama	hervorrufen	V;PST;V.PTCP;PASS	V;V.PTCP
põhjustatud	verursacht	põhjustama	verursachen	V;PST;V.PTCP;PASS	V;V.PTCP
system	system	system	system	N;NOM;SG	N;NOM;NEUT;SG
ilmub	erscheint	ilmuma	erscheinen	V;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
ilmub	scheint	ilmuma	scheinen	V;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
hukati	hinrichten	hukkama	hinrichten	V;IND;PST;FIN;PASS	V;NFIN
hukati	ausgeführt	hukkama	ausführen	V;IND;PST;FIN;PASS	V;V.PTCP
hukati	hingerichtet	hukkama	hinrichten	V;IND;PST;FIN;PASS	V;V.PTCP
kohtumine	tagung	kohtumine	tagung	N;NOM;SG	N;NOM;FEM;SG
kohtumine	besprechung	kohtumine	besprechung	N;NOM;SG	N;SG
kohtumine	sitzung	kohtumine	sitzung	N;NOM;SG	N;SG
isikud	personen	isik	Person	N;NOM;PL	N;NOM;FEM;PL
