من	od	مِن	od	ADP	ADP;GEN
العين	očko	عَين	očko	N;NOM;DEF;SG	N;NOM;NEUT;SG;POS
العين	oko	عَين	oko	N;NOM;DEF;SG	N;NOM;NEUT;SG;POS
حيوانات	zvířata	حيوانات	zvíře	N;NOM;INDF;PL	N;NOM;NEUT;PL;POS
حيوانات	živočichové	حيوانات	živočich	N;NOM;INDF;PL	N;ANIM;NOM;MASC;PL;POS
موسيقى	hudba	مُوسِيقِيّ	hudba	N;NOM;INDF;SG	N;NOM;FEM;SG;POS
التجارة	obchod	تِجَارَة	obchod	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG;POS
الخدمات	služby	خِدمَة	služba	N;NOM;DEF;PL	N;NOM;FEM;PL;POS
الخدمات	služby	خِدمَة	služba	N;NOM;DEF;PL	N;NOM;FEM;PL;POS
التدريب	trénink	تَدرِيب	trénink	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG;POS
التدريب	výcvik	تَدرِيب	výcvik	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG;POS
التدريب	školení	تَدرِيب	školení	N;NOM;DEF;SG	N;NOM;NEUT;SG;POS
التدريب	trénink	تَدرِيب	trénink	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG;POS
التدريب	praxe	تَدرِيب	praxe	N;NOM;DEF;SG	N;NOM;FEM;SG;POS
المباراة	zápas	مُبَارَاة	zápas	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG;POS
المباراة	hra	مُبَارَاة	hra	N;NOM;DEF;SG	N;NOM;FEM;SG;POS
المباراة	zápas	مُبَارَاة	zápas	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG;POS
المباراة	utkání	مُبَارَاة	utkání	N;NOM;DEF;SG	N;NOM;NEUT;SG;POS
المباراة	shoda	مُبَارَاة	shoda	N;NOM;DEF;SG	N;NOM;FEM;SG;POS
صغير	malý	صَغِير	malý	ADJ;NOM;INDF;MASC;SG	ADJ;INAN;NOM;MASC;SG;POS
صغير	malá	صَغِير	malý	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS
علاقات	vztahy	عَلَاقَة	vztah	N;NOM;INDF;PL	N;INAN;NOM;MASC;PL;POS
علاقات	vztahy	عَلَاقَة	vztah	N;NOM;INDF;PL	N;INAN;NOM;MASC;PL;POS
روايات	romány	رِوَايَة	román	N;NOM;INDF;PL	N;INAN;NOM;MASC;PL;POS
روايات	novely	رِوَايَة	novela	N;NOM;INDF;PL	N;NOM;FEM;PL;POS
التراث	odkaz	تُرَاث	odkaz	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG;POS
التراث	dědictví	تُرَاث	dědictví	N;NOM;DEF;SG	N;NOM;NEUT;SG;POS
النسخة	verze	نُسخَة	verze	N;NOM;DEF;SG	N;NOM;FEM;SG;POS
هدف	cíl	هَدَف	cíl	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG;POS
هدف	gól	هَدَف	gól	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG;POS
هدف	cíl	هَدَف	cíl	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG;POS
تطور	vývoj	تَطَوُّر	vývoj	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG;POS
تطور	evoluce	تَطَوُّر	evoluce	N;NOM;INDF;SG	N;NOM;FEM;SG;POS
الشاعر	básník	شَاعِر	básník	N;NOM;DEF;SG	N;ANIM;NOM;MASC;SG;POS
عناصر	položky	عُنصُر	položka	N;NOM;INDF;PL	N;NOM;FEM;PL;POS
عناصر	předměty	عُنصُر	předmět	N;NOM;INDF;PL	N;INAN;NOM;MASC;PL;POS
عناصر	elementy	عُنصُر	element	N;NOM;INDF;PL	N;INAN;NOM;MASC;PL;POS
عناصر	prvky	عُنصُر	prvek	N;NOM;INDF;PL	N;INAN;NOM;MASC;PL;POS
عناصر	součástky	عُنصُر	součástka	N;NOM;INDF;PL	N;NOM;FEM;PL;POS
عناصر	komponenty	عُنصُر	komponenta	N;NOM;INDF;PL	N;NOM;FEM;PL;POS
عناصر	součásti	عُنصُر	součást	N;NOM;INDF;PL	N;NOM;FEM;PL;POS
القدرة	schopnost	قُدرَة	schopnost	N;NOM;DEF;SG	N;NOM;FEM;SG;POS
القدرة	kapacita	قُدرَة	kapacita	N;NOM;DEF;SG	N;NOM;FEM;SG;POS
القدرة	schopnost	قُدرَة	schopnost	N;NOM;DEF;SG	N;NOM;FEM;SG;POS
البلدة	město	بَلدَة	město	N;NOM;DEF;SG	N;NOM;NEUT;SG;POS
البلدة	městečko	بَلدَة	městečko	N;NOM;DEF;SG	N;NOM;NEUT;SG;POS
مسرحية	hra	مَسرَحِيّ	hra	N;NOM;INDF;SG	N;NOM;FEM;SG;POS
مسرحية	play	مَسرَحِيّ	play	N;NOM;INDF;SG	N;FEM;POS
السياسة	politika	سِيَاسَة	politika	N;NOM;DEF;SG	N;NOM;FEM;SG;POS
السياسة	politika	سِيَاسَة	politika	N;NOM;DEF;SG	N;NOM;FEM;SG;POS
مكتبة	knihovna	مَكتَبَة	knihovna	N;NOM;INDF;SG	N;NOM;FEM;SG;POS
الكاتب	spisovatel	كَاتِب	spisovatel	N;NOM;DEF;SG	N;ANIM;NOM;MASC;SG;POS
الكاتب	autor	كَاتِب	autor	N;NOM;DEF;SG	N;ANIM;NOM;MASC;SG;POS
الكاتب	spisovatelka	كَاتِب	spisovatelka	N;NOM;DEF;SG	N;NOM;FEM;SG;POS
الكاتب	autor	كَاتِب	autor	N;NOM;DEF;SG	N;ANIM;NOM;MASC;SG;POS
الكاتب	autorka	كَاتِب	autorka	N;NOM;DEF;SG	N;NOM;FEM;SG;POS
المؤتمر	konference	مُؤتَمَر	konference	N;NOM;DEF;SG	N;NOM;FEM;SG;POS
المؤتمر	kongres	مُؤتَمَر	kongres	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG;POS
المؤتمر	sjezd	مُؤتَمَر	sjezd	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG;POS
الجبل	hora	جَبَل	hora	N;NOM;DEF;SG	N;NOM;FEM;SG;POS
تاريخية	historický	تَارِيخِيّ	historický	ADJ;NOM;INDF;FEM;SG	ADJ;INAN;NOM;MASC;SG;POS
تاريخية	historické	تَارِيخِيّ	historický	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;MASC;SG;POS
تاريخية	historická	تَارِيخِيّ	historický	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;FEM;SG;POS
تاريخية	historický	تَارِيخِيّ	historický	ADJ;NOM;INDF;FEM;SG	ADJ;INAN;NOM;MASC;SG;POS
تاريخية	historické	تَارِيخِيّ	historický	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;MASC;SG;POS
تاريخية	historická	تَارِيخِيّ	historický	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;FEM;SG;POS
الخط	čára	خَطّ	čára	N;NOM;DEF;SG	N;NOM;FEM;SG;POS
الخط	řádek	خَطّ	řádek	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG;POS
الخط	linka	خَطّ	linka	N;NOM;DEF;SG	N;NOM;FEM;SG;POS
الخط	linie	خَطّ	linie	N;NOM;DEF;SG	N;NOM;FEM;SG;POS
الخط	písmo	خَطّ	písmo	N;NOM;DEF;SG	N;NOM;NEUT;SG;POS
الرجل	chlap	رَجُل	chlap	N;NOM;DEF;SG	N;ANIM;NOM;MASC;SG;POS
الرجل	borec	رَجُل	borec	N;NOM;DEF;SG	N;ANIM;NOM;MASC;SG;POS
الرجل	člověk	رَجُل	člověk	N;NOM;DEF;SG	N;ANIM;NOM;MASC;SG;POS
الرجل	muž	رَجُل	muž	N;NOM;DEF;SG	N;ANIM;NOM;MASC;SG;POS
فرقة	band	فِرقَة	banda	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG;POS
فرقة	kapela	فِرقَة	kapela	N;NOM;INDF;SG	N;NOM;FEM;SG;POS
فرقة	pásmo	فِرقَة	pásmo	N;NOM;INDF;SG	N;NOM;NEUT;SG;POS
فرقة	oddíl	فِرقَة	oddíl	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG;POS
فرقة	družstvo	فِرقَة	družstvo	N;NOM;INDF;SG	N;NOM;NEUT;SG;POS
بلد	země	بَلَد	země	N;NOM;INDF;SG	N;NOM;FEM;SG;POS
جعل	učinit	جَعَل	učinit	V;PFV;MASC;SG;3;ACT	V;PFV;POS;NFIN
جعل	udělat	جَعَل	udělat	V;PFV;MASC;SG;3;ACT	V;PFV;POS;NFIN
جعل	vyrobit	جَعَل	vyrobit	V;PFV;MASC;SG;3;ACT	V;PFV;POS;NFIN
جعل	vyrobil	جَعَل	vyrobit	V;PFV;MASC;SG;3;ACT	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
جعل	udělal	جَعَل	udělat	V;PFV;MASC;SG;3;ACT	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
الرجال	muži	رَجُل	muž	N;NOM;DEF;PL	N;ANIM;NOM;MASC;PL;POS
قبائل	kmeny	قُبَائِلَ	kmen	N;NOM;INDF;PL	N;INAN;NOM;MASC;PL;POS
طاقة	energie	طَاقَة	energie	N;NOM;INDF;SG	N;NOM;FEM;SG;POS
طاقة	energetika	طَاقَة	energetika	N;NOM;INDF;SG	N;NOM;FEM;SG;POS
طاقة	moc	طَاقَة	moc	N;NOM;INDF;SG	N;NOM;FEM;SG;POS
طاقة	napájení	طَاقَة	napájení	N;NOM;INDF;SG	N;NOM;NEUT;SG;POS
طاقة	výkon	طَاقَة	výkon	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG;POS
طاقة	síla	طَاقَة	síla	N;NOM;INDF;SG	N;NOM;FEM;SG;POS
النار	oheň	نَار	oheň	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG;POS
النار	požár	نَار	požár	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG;POS
دليل	adresář	دَلِيل	adresář	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG;POS
دليل	důkaz	دَلِيل	důkaz	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG;POS
دليل	návod	دَلِيل	návod	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG;POS
دليل	manuál	دَلِيل	manuál	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG;POS
دليل	příručka	دَلِيل	příručka	N;NOM;INDF;SG	N;NOM;FEM;SG;POS
دليل	průvodce	دَلِيل	průvodce	N;NOM;INDF;SG	N;ANIM;NOM;MASC;SG;POS
دليل	příručka	دَلِيل	příručka	N;NOM;INDF;SG	N;NOM;FEM;SG;POS
دليل	důkaz	دَلِيل	důkaz	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG;POS
محاولة	pokus	مُحَاوَلَة	pokus	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG;POS
تتكون	sestává	تَكَوَّن	sestávat	V;IPFV;FEM;IND;SG;3;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
حماية	ochrana	حِمَايَة	ochrana	N;NOM;INDF;SG	N;NOM;FEM;SG;POS
دعم	podpory	دَعم	podpora	N;NOM;INDF;SG	N;NOM;FEM;SG;POS
دعم	podpora	دَعم	podpora	N;NOM;INDF;SG	N;NOM;FEM;SG;POS
دعم	záloha	دَعم	záloha	N;NOM;INDF;SG	N;NOM;FEM;SG;POS
دعم	posila	دَعم	posila	N;NOM;INDF;SG	N;NOM;FEM;SG;POS
رمضان	ramadán	رَمَضَان	ramadan	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG;POS
خدمة	služba	خِدمَة	služba	N;NOM;INDF;SG	N;NOM;FEM;SG;POS
خدمة	servis	خِدمَة	servis	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG;POS
خدمة	obsluha	خِدمَة	obsluha	N;NOM;INDF;SG	N;NOM;FEM;SG;POS
حرارة	horko	حَرَارَة	horko	N;NOM;INDF;SG	N;NOM;NEUT;SG;POS
حرارة	žár	حَرَارَة	žár	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG;POS
حرارة	tepla	حَرَارَة	teplo	N;NOM;INDF;SG	N;NOM;NEUT;SG;POS
حرارة	teplo	حَرَارَة	teplo	N;NOM;INDF;SG	N;NOM;NEUT;SG;POS
سرعة	rychlost	سُرعَة	rychlost	N;NOM;INDF;SG	N;NOM;FEM;SG;POS
هندسة	geometrie	هَندَسَة	geometrie	N;NOM;INDF;SG	N;NOM;FEM;SG;POS
هندسة	inženýrství	هَندَسَة	inženýrství	N;NOM;INDF;SG	N;NOM;NEUT;SG;POS
هندسة	strojírenství	هَندَسَة	strojírenství	N;NOM;INDF;SG	N;NOM;NEUT;SG;POS
قرار	rozhodnutí	قَرَار	rozhodnutí	N;NOM;INDF;SG	N;NOM;NEUT;SG;POS
قرار	rozhodování	قَرَار	rozhodování	N;NOM;INDF;SG	N;NOM;NEUT;SG;POS
قرار	usnesení	قَرَار	usnesení	N;NOM;INDF;SG	N;NOM;NEUT;SG;POS
قرار	rozlišení	قَرَار	rozlišení	N;NOM;INDF;SG	N;NOM;NEUT;SG;POS
قرار	rezoluce	قَرَار	rezoluce	N;NOM;INDF;SG	N;NOM;FEM;SG;POS
ستة	šest	سِتَّة	šest	NUM;NOM;INDF;MASC	NUM;NOM;SG
القبائل	kmeny	قُبؤُل	kmen	N;NOM;DEF;PL	N;INAN;NOM;MASC;PL;POS
التهاب	zánět	اِلتِهَاب	zánět	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG;POS
المحلي	lokální	مَحَلِّيّ	lokální	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;MASC;SG;POS
المحلي	místní	مَحَلِّيّ	místní	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;MASC;SG;POS
الماضي	minulé	مَاضِي	minulý	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;NEUT;SG;POS
الثقافية	kulturní	ثَقَافِيّ	kulturní	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;FEM;SG;POS
خمس	pět	خَمسَة	pět	NUM;NOM;INDF;FEM	NUM;NOM;SG
ضغط	tlak	ضَغط	tlak	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG;POS
ضغط	nátlak	ضَغط	nátlak	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG;POS
المكان	místo	مَكَان	místo	N;NOM;DEF;SG	N;NOM;NEUT;SG;POS
المكان	misto	مَكَان	misto	N;NOM;DEF;SG	N;NOM;MASC;SG;POS
المكان	místo	مَكَان	místo	N;NOM;DEF;SG	N;NOM;NEUT;SG;POS
المكان	poloha	مَكَان	poloha	N;NOM;DEF;SG	N;NOM;FEM;SG;POS
المكان	umístění	مَكَان	umístění	N;NOM;DEF;SG	N;NOM;NEUT;SG;POS
المكان	lokalita	مَكَان	lokalita	N;NOM;DEF;SG	N;NOM;FEM;SG;POS
مؤتمر	konference	مُؤتَمَر	konference	N;NOM;INDF;SG	N;NOM;FEM;SG;POS
واسع	široké	وَاسِع	široký	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS
واسع	široký	وَاسِع	široký	ADJ;NOM;INDF;MASC;SG	ADJ;INAN;NOM;MASC;SG;POS
واسع	široká	وَاسِع	široký	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS
واسع	prostorné	وَاسِع	prostorný	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS
واسع	široká	وَاسِع	široký	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS
واسع	široký	وَاسِع	široký	ADJ;NOM;INDF;MASC;SG	ADJ;INAN;NOM;MASC;SG;POS
واسع	široké	وَاسِع	široký	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS
طيران	letectví	طَيَرَان	letectví	N;NOM;INDF;SG	N;NOM;NEUT;SG;POS
طيران	létání	طَيَرَان	létání	N;NOM;INDF;SG	N;NOM;NEUT;SG;POS
طيران	lítání	طَيَرَان	lítání	N;NOM;INDF;SG	N;NOM;NEUT;SG;POS
يتكون	sestává	تَكَوَّن	sestávat	V;IPFV;MASC;IND;SG;3;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
مياه	vody	مَاء	voda	N;NOM;INDF;PL	N;NOM;FEM;PL;POS
الرابعة	čtvrtý	رَابِع	čtvrtý	ADJ;NOM;DEF;FEM;SG	ADJ;ANIM;NOM;MASC;SG
الرابعة	čtvrté	رَابِع	čtvrtý	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;MASC;SG
الرابعة	čtvrtá	رَابِع	čtvrtý	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;FEM;SG
السبب	rozum	سَبَب	rozum	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG;POS
السبب	důvod	سَبَب	důvod	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG;POS
السبب	příčina	سَبَب	příčina	N;NOM;DEF;SG	N;NOM;FEM;SG;POS
الطفل	dítě	طِفل	dítě	N;NOM;DEF;SG	N;NOM;NEUT;SG;POS
البناء	budování	بِنَاء	budování	N;NOM;DEF;SG	N;NOM;NEUT;SG;POS
البناء	stavění	بِنَاء	stavění	N;NOM;DEF;SG	N;NOM;NEUT;SG;POS
البناء	budova	بِنَاء	budova	N;NOM;DEF;SG	N;NOM;FEM;SG;POS
البناء	stavitel	بِنَاء	stavitel	N;NOM;DEF;SG	N;ANIM;NOM;MASC;SG;POS
البناء	stavebnictví	بِنَاء	stavebnictví	N;NOM;DEF;SG	N;NOM;NEUT;SG;POS
البناء	výstavba	بِنَاء	výstavba	N;NOM;DEF;SG	N;NOM;FEM;SG;POS
البناء	stavba	بِنَاء	stavba	N;NOM;DEF;SG	N;NOM;FEM;SG;POS
البناء	konstrukce	بِنَاء	konstrukce	N;NOM;DEF;SG	N;NOM;FEM;SG;POS
السوق	tržišti	سُوق	tržiště	N;NOM;DEF;SG	N;NOM;NEUT;SG;POS
السوق	tržiště	سُوق	tržiště	N;NOM;DEF;SG	N;NOM;NEUT;SG;POS
السوق	trh	سُوق	trh	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG;POS
السوق	market	سُوق	market	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG;POS
السوق	tržiště	سُوق	tržiště	N;NOM;DEF;SG	N;NOM;NEUT;SG;POS
يشير	označuje	أَشَار	označovat	V;IPFV;MASC;IND;SG;3;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
يشير	značí	أَشَار	značit	V;IPFV;MASC;IND;SG;3;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
يشير	naznačuje	أَشَار	naznačovat	V;IPFV;MASC;IND;SG;3;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
يشير	udává	أَشَار	udávat	V;IPFV;MASC;IND;SG;3;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
يشير	odkazuje	أَشَار	odkazovat	V;IPFV;MASC;IND;SG;3;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
البرلمان	parlament	بَرلَمَان	parlament	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG;POS
الوسط	střed	وَسط	střed	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG;POS
الوسط	centrum	وَسط	centrum	N;NOM;DEF;SG	N;NOM;NEUT;SG;POS
الوسط	střed	وَسط	střed	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG;POS
معرفة	známost	مَعرِفَة	známost	N;NOM;INDF;SG	N;NOM;FEM;SG;POS
معرفة	poznání	مَعرِفَة	poznání	N;NOM;INDF;SG	N;NOM;NEUT;SG;POS
معرفة	znalost	مَعرِفَة	znalost	N;NOM;INDF;SG	N;NOM;FEM;SG;POS
معرفة	vědění	مَعرِفَة	vědění	N;NOM;INDF;SG	N;NOM;NEUT;SG;POS
الوضع	stav	وَضع	stav	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG;POS
الوضع	status	وَضع	status	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG;POS
الوضع	postavení	وَضع	postavení	N;NOM;DEF;SG	N;NOM;NEUT;SG;POS
الوضع	situace	وَضع	situace	N;NOM;DEF;SG	N;NOM;FEM;SG;POS
الوضع	mód	وَضع	móda	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG;POS
الوضع	režim	وَضع	režim	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG;POS
الصناعية	průmyslový	صِنَاعِيّ	průmyslový	ADJ;NOM;DEF;FEM;SG	ADJ;INAN;NOM;MASC;SG;POS
الصناعية	průmyslová	صِنَاعِيّ	průmyslový	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;FEM;SG;POS
الصناعية	průmyslové	صِنَاعِيّ	průmyslový	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;FEM;SG;POS
القائد	velitel	قَائِد	velitel	N;NOM;DEF;SG	N;ANIM;NOM;MASC;SG;POS
تسمية	pojmenování	تَسمِيَة	pojmenování	N;NOM;INDF;SG	N;NOM;NEUT;SG;POS
تسمية	etiketa	تَسمِيَة	etiketa	N;NOM;INDF;SG	N;NOM;FEM;SG;POS
تسمية	popisek	تَسمِيَة	popisek	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG;POS
تسمية	štítek	تَسمِيَة	štítek	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG;POS
تسمية	označení	تَسمِيَة	označení	N;NOM;INDF;SG	N;NOM;NEUT;SG;POS
الظهور	vzhled	ظُهُور	vzhled	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG;POS
الزراعة	zemědělství	زِرَاعَة	zemědělství	N;NOM;DEF;SG	N;NOM;NEUT;SG;POS
الزراعة	chov	زِرَاعَة	chov	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG;POS
الزراعة	zemědělství	زِرَاعَة	zemědělství	N;NOM;DEF;SG	N;NOM;NEUT;SG;POS
المعروفة	známo	مَعرُوف	známý	ADJ;NOM;DEF;FEM;SG	ADJ;NEUT;SG;POS
المعروفة	známý	مَعرُوف	známý	ADJ;NOM;DEF;FEM;SG	ADJ;ANIM;NOM;MASC;SG;POS
المعروفة	známé	مَعرُوف	známý	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;NEUT;SG;POS
المعروفة	známá	مَعرُوف	známý	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;FEM;SG;POS
الزمن	čas	زَمَن	čas	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG;POS
الزمن	doba	زَمَن	doba	N;NOM;DEF;SG	N;NOM;FEM;SG;POS
الزمن	time	زَمَن	time	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG;POS
مواد	materiály	مَادَّة	materiál	N;NOM;INDF;PL	N;INAN;NOM;MASC;PL;POS
البرامج	programy	بَرنَامَج	program	N;NOM;DEF;PL	N;INAN;NOM;MASC;PL;POS
البرامج	programy	بَرنَامَج	program	N;NOM;DEF;PL	N;INAN;NOM;MASC;PL;POS
الكتابة	psaní	كِتَابَة	psaní	N;NOM;DEF;SG	N;NOM;NEUT;SG;POS
الكتابة	psaní	كِتَابَة	psaní	N;NOM;DEF;SG	N;NOM;NEUT;SG;POS
واسعة	široká	وَاسِع	široký	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;FEM;SG;POS
واسعة	široký	وَاسِع	široký	ADJ;NOM;INDF;FEM;SG	ADJ;INAN;NOM;MASC;SG;POS
واسعة	široké	وَاسِع	široký	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;NEUT;SG;POS
واسعة	prostorné	وَاسِع	prostorný	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;NEUT;SG;POS
واسعة	široké	وَاسِع	široký	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;NEUT;SG;POS
واسعة	široký	وَاسِع	široký	ADJ;NOM;INDF;FEM;SG	ADJ;INAN;NOM;MASC;SG;POS
واسعة	široká	وَاسِع	široký	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;FEM;SG;POS
اختيار	výběr	اِختِيَار	výběr	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG;POS
اختيار	volba	اِختِيَار	volba	N;NOM;INDF;SG	N;NOM;FEM;SG;POS
اختيار	výběr	اِختِيَار	výběr	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG;POS
قوائم	seznamy	قَائِمَة	seznam	N;NOM;INDF;PL	N;INAN;NOM;MASC;PL;POS
معروف	známo	مَعرُوف	známý	ADJ;NOM;INDF;MASC;SG	ADJ;NEUT;SG;POS
معروف	známý	مَعرُوف	známý	ADJ;NOM;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG;POS
معروف	známé	مَعرُوف	známý	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS
معروف	známá	مَعرُوف	známý	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS
القصة	story	قِصَّة	story	N;NOM;DEF;SG	N;FEM;SG;POS
القصة	příběh	قِصَّة	příběh	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG;POS
الجانب	strana	جَانِب	strana	N;NOM;DEF;SG	N;NOM;FEM;SG;POS
الجانب	side	جَانِب	sít	N;NOM;DEF;SG	N;NOM;MASC;SG;POS
الجانب	hledisko	جَانِب	hledisko	N;NOM;DEF;SG	N;NOM;NEUT;SG;POS
الجانب	aspekt	جَانِب	aspekt	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG;POS
حروب	války	حَرب	válka	N;NOM;INDF;PL	N;NOM;FEM;PL;POS
الفنان	umělec	فَنَّان	umělec	N;NOM;DEF;SG	N;ANIM;NOM;MASC;SG;POS
الفنان	umělkyně	فَنَّان	umělkyně	N;NOM;DEF;SG	N;NOM;FEM;SG;POS
خدمات	služby	خِدمَة	služba	N;NOM;INDF;PL	N;NOM;FEM;PL;POS
القناة	kanál	قَنَاة	kanál	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG;POS
القناة	kanál	قَنَاة	kanál	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG;POS
الشخصيات	postavy	شَخصِيَّة	postava	N;NOM;DEF;PL	N;NOM;FEM;PL;POS
الشخصيات	znaky	شَخصِيَّة	znak	N;NOM;DEF;PL	N;INAN;NOM;MASC;PL;POS
درس	lekce	دَرس	lekce	N;NOM;INDF;SG	N;NOM;FEM;SG;POS
درس	poučení	دَرس	poučení	N;NOM;INDF;SG	N;NOM;NEUT;SG;POS
رؤساء	předsedové	رَئِيس	předseda	N;NOM;INDF;PL	N;ANIM;NOM;MASC;PL;POS
رؤساء	prezidenti	رَئِيس	prezident	N;NOM;INDF;PL	N;ANIM;NOM;MASC;PL;POS
رفع	výtah	رَفع	výtah	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG;POS
رفع	zvedání	رَفع	zvedání	N;NOM;INDF;SG	N;NOM;NEUT;SG;POS
يبدو	zní	بَدَا	znít	V;IPFV;MASC;IND;SG;3;FIN;ACT	V;IND;SG;3;POS;PRS;FIN;ACT
يبدو	vypadá	بَدَا	vypadat	V;IPFV;MASC;IND;SG;3;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
تنفيذ	implementace	تَنفِيذ	implementace	N;NOM;INDF;SG	N;NOM;FEM;SG;POS
تنفيذ	provedení	تَنفِيذ	provedení	N;NOM;INDF;SG	N;NOM;NEUT;SG;POS
تنفيذ	provádění	تَنفِيذ	provádění	N;NOM;INDF;SG	N;NOM;NEUT;SG;POS
تنفيذ	realizace	تَنفِيذ	realizace	N;NOM;INDF;SG	N;NOM;FEM;SG;POS
سيدات	slečny	سَيِّدَة	slečna	N;NOM;INDF;PL	N;NOM;FEM;PL;POS
