din	從	din	從	ADP;ACC	ADP
gura	口	gură	口	N;DEF;FEM;SG	N
gura	嘴	gură	嘴	N;DEF;FEM;SG	N
gura	口腔	gură	口腔	N;DEF;FEM;SG	N
datele	日期	dată	日期	N;DEF;FEM;PL	N
datele	資料	dată	資料	N;DEF;FEM;PL	N
problemă	問題	problemă	問題	N;INDF;FEM;SG	N
natură	自然	natură	自然	N;INDF;FEM;SG	N
natură	性質	natură	性質	N;INDF;FEM;SG	N
marginea	邊緣	margine	邊緣	N;DEF;FEM;SG	N
teritoriile	領土	teritoriu	領土	N;DEF;FEM;PL	N
titluri	頭銜	titlu	頭銜	N;INDF;FEM;PL	N
titluri	職銜	titlu	職銜	N;INDF;FEM;PL	N
titluri	標題	titlu	標題	N;INDF;FEM;PL	N
galeria	畫廊	galerie	畫廊	N;DEF;FEM;SG	N
căsătorie	婚姻	căsătorie	婚姻	N;INDF;FEM;SG	N
linii	線	linie	線	N;INDF;FEM;PL	N
linii	線	linie	線	N;INDF;FEM;PL	N
filozofie	哲學	filozofie	哲學	N;INDF;FEM;SG	N
filozofie	理念	filozofie	理念	N;INDF;FEM;SG	N
cauză	原因	cauză	原因	N;INDF;FEM;SG	N
litere	信	literă	信	N;INDF;FEM;PL	N
litere	字母	literă	字母	N;INDF;FEM;PL	N
litere	信件	literă	信件	N;INDF;FEM;PL	N
părinții	父母	părinte	父母	N;DEF;MASC;PL	N
părinții	父母	părinte	父母	N;DEF;MASC;PL	N
părinții	家長	părinte	家長	N;DEF;MASC;PL	N
arhitectură	結構	arhitectură	結構	N;INDF;FEM;SG	N
arhitectură	架構	arhitectură	架構	N;INDF;FEM;SG	N
arhitectură	建築	arhitectură	建築	N;INDF;FEM;SG	N
regiunile	區域	regiune	區域	N;DEF;FEM;PL	N
scenă	場景	scenă	場景	N;INDF;FEM;SG	N
scenă	現場	scenă	現場	N;INDF;FEM;SG	N
forță	武力	forță	武力	N;INDF;FEM;SG	N
soție	妻子	soție	妻子	N;INDF;FEM;SG	N
drepturi	權利	drept	權利	N;INDF;FEM;PL	N
cimitirul	墓園	cimitir	墓園	N;DEF;MASC;SG	N
cimitirul	墓地	cimitir	墓地	N;DEF;MASC;SG	N
cimitirul	公墓	cimitir	公墓	N;DEF;MASC;SG	N
cimitirul	墓地	cimitir	墓地	N;DEF;MASC;SG	N
practică	練習	practica	練習	V;IND;SG;3;PST;FIN	V
sute	成百	sută	成百	NUM;INDF;FEM;PL	NUM
sute	數百	sută	數百	NUM;INDF;FEM;PL	NUM
magazine	店鋪	magazine	店鋪	N;INDF;FEM;PL	N
magazine	商店	magazine	商店	N;INDF;FEM;PL	N
clădiri	建築	clădire	建築	N;INDF;FEM;PL	N
cotă	定額	cotă	定額	N;INDF;FEM;SG	N
cotă	限額	cotă	限額	N;INDF;FEM;SG	N
unitatea	團	unitate	團	N;DEF;FEM;SG	N
unitatea	股	unitate	股	N;DEF;FEM;SG	N
unitatea	單元	unitate	單元	N;DEF;FEM;SG	N
unitatea	單位	unitate	單位	N;DEF;FEM;SG	N
lumină	光線	lumină	光線	N;INDF;FEM;SG	N
lumină	光	lumină	光	N;INDF;FEM;SG	N
lumină	燈光	lumină	燈光	N;INDF;FEM;SG	N
lumină	光明	lumină	光明	N;INDF;FEM;SG	N
editor	編輯	editor	編輯	N;INDF;MASC;SG	N
exemple	例子	exemplu	例子	N;INDF;FEM;PL	N
exemple	範例	exemplu	範例	N;INDF;FEM;PL	N
larg	廣	larg	廣	ADV	ADV
poezii	詩	poezie	詩	N;INDF;FEM;PL	N
poezii	詩歌	poezie	詩歌	N;INDF;FEM;PL	N
poezii	詩	poezie	詩	N;INDF;FEM;PL	N
poezii	詩歌	poezie	詩歌	N;INDF;FEM;PL	N
viitorul	今後	viitor	今後	N;DEF;MASC;SG	N
viitorul	將來	viitor	將來	N;DEF;MASC;SG	N
viitorul	未來	viitor	未來	N;DEF;MASC;SG	N
ofițer	官	ofițer	官	N;INDF;MASC;SG	N
ofițer	軍官	ofițer	軍官	N;INDF;MASC;SG	N
iarnă	冬	iarnă	冬	N;INDF;FEM;SG	N
iarnă	冬季	iarnă	冬季	N;INDF;FEM;SG	N
iarnă	冬天	iarnă	冬天	N;INDF;FEM;SG	N
frecvent	常常	frecvent	常常	ADV	ADV
frecvent	經常	frecvent	經常	ADV	ADV
administrator	署長	administrator	署長	N;INDF;MASC;SG	N
piață	市場	piață	市場	N;INDF;FEM;SG	N
natura	自然	natură	自然	N;DEF;FEM;SG	N
natura	性質	natură	性質	N;DEF;FEM;SG	N
episcopul	主教	episcop	主教	N;DEF;MASC;SG	N
cartierul	鄰里	cartier	鄰里	N;DEF;MASC;SG	N
presă	媒體	presă	媒體	N;INDF;FEM;SG	N
presă	媒介	presă	媒介	N;INDF;FEM;SG	N
imperiu	帝國	imperiu	帝國	N;INDF;MASC;SG	N
secret	秘密	secret	秘密	N;INDF;MASC;SG	N
curând	很快	curând	很快	ADV	ADV
stația	站	stație	站	N;DEF;FEM;SG	N
stația	車站	stație	車站	N;DEF;FEM;SG	N
element	項目	element	項目	N;INDF;MASC;SG	N
element	元素	element	元素	N;INDF;MASC;SG	N
element	元件	element	元件	N;INDF;MASC;SG	N
element	要件	element	要件	N;INDF;MASC;SG	N
munca	工作	muncă	工作	N;DEF;FEM;SG	N
localizare	位置	localizare	位置	N;INDF;FEM;SG	N
localizare	地點	localizare	地點	N;INDF;FEM;SG	N
ordin	秩序	ordin	秩序	N;INDF;MASC;SG	N
ordin	順序	ordin	順序	N;INDF;MASC;SG	N
capacitate	容量	capacitate	容量	N;INDF;FEM;SG	N
capacitate	能力	capacitate	能力	N;INDF;FEM;SG	N
capacitate	能力	capacitate	能力	N;INDF;FEM;SG	N
arme	武器	armă	武器	N;INDF;FEM;PL	N
arme	兵器	armă	兵器	N;INDF;FEM;PL	N
arme	槍支	armă	槍支	N;INDF;FEM;PL	N
arme	槍械	armă	槍械	N;INDF;FEM;PL	N
stele	星星	stea	星星	N;INDF;FEM;PL	N
stele	明星	stea	明星	N;INDF;FEM;PL	N
stele	星空	stea	星空	N;INDF;FEM;PL	N
stele	星	stea	星	N;INDF;FEM;PL	N
stele	恆星	stea	恆星	N;INDF;FEM;PL	N
instituții	機構	instituție	機構	N;INDF;FEM;PL	N
cântece	歌曲	cântec	歌曲	N;INDF;FEM;PL	N
cântece	歌	cântec	歌	N;INDF;FEM;PL	N
federația	聯邦	federație	聯邦	N;DEF;FEM;SG	N
crește	增加	crește	增加	V;IND;SG;3;PRS;FIN	V
crește	提高	crește	提高	V;IND;SG;3;PRS;FIN	V
crește	成長	crește	成長	V;IND;SG;3;PRS;FIN	V
crește	生長	crește	生長	V;IND;SG;3;PRS;FIN	V
calitatea	素質	calitate	素質	N;DEF;FEM;SG	N
calitatea	品質	calitate	品質	N;DEF;FEM;SG	N
calitatea	優質	calitate	優質	N;DEF;FEM;SG	N
calitatea	質量	calitate	質量	N;DEF;FEM;SG	N
jucători	球員	jucător	球員	N;INDF;MASC;PL	N
jucători	玩家	jucător	玩家	N;INDF;MASC;PL	N
nova	新星	novă	新星	N;DEF;FEM;SG	N
statuia	雕像	statuie	雕像	N;DEF;FEM;SG	N
statuia	雕塑	statuie	雕塑	N;DEF;FEM;SG	N
statuia	塑像	statuie	塑像	N;DEF;FEM;SG	N
profesorul	教授	profesor	教授	N;DEF;MASC;SG	N
tipul	型態	tip	型態	N;DEF;MASC;SG	N
tipul	類型	tip	類型	N;DEF;MASC;SG	N
liberal	自由	liberal	自由	N;INDF;MASC;SG	N
pădurea	森林	pădure	森林	N;DEF;FEM;SG	N
contract	合同	contract	合同	N;INDF;MASC;SG	N
contract	合約	contract	合約	N;INDF;MASC;SG	N
podul	橋	pod	橋	N;DEF;MASC;SG	N
podul	艦橋	pod	艦橋	N;DEF;MASC;SG	N
podul	大橋	pod	大橋	N;DEF;MASC;SG	N
limbile	語言	limbă	語言	N;DEF;FEM;PL	N
limbile	語文	limbă	語文	N;DEF;FEM;PL	N
lungimea	長度	lungime	長度	N;DEF;FEM;SG	N
mediul	環境	mediu	環境	N;DEF;MASC;SG	N
tronul	王座	tron	王座	N;DEF;MASC;SG	N
tronul	王位	tron	王位	N;DEF;MASC;SG	N
tronul	寶座	tron	寶座	N;DEF;MASC;SG	N
rezultatul	結果	rezultat	結果	N;DEF;MASC;SG	N
societate	社會	societate	社會	N;INDF;FEM;SG	N
concert	音樂	concert	音樂	N;INDF;MASC;SG	N
carieră	職業	carieră	職業	N;INDF;FEM;SG	N
arena	舞台	arena	舞台	N;DEF;FEM;SG	N
arena	體育	arena	體育	N;DEF;FEM;SG	N
motor	引擎	motor	引擎	N;INDF;MASC;SG	N
motor	馬達	motor	馬達	N;INDF;MASC;SG	N
motor	電機	motor	電機	N;INDF;MASC;SG	N
grupa	群組	grupă	群組	N;DEF;FEM;SG	N
grupa	群	grupă	群	N;DEF;FEM;SG	N
redactor	編輯	redactor	編輯	N;INDF;MASC;SG	N
proiecte	項目	proiect	項目	N;INDF;FEM;PL	N
canalul	頻道	canal	頻道	N;DEF;MASC;SG	N
canalul	海峽	canal	海峽	N;DEF;MASC;SG	N
canalul	通道	canal	通道	N;DEF;MASC;SG	N
obiect	天體	obiect	天體	N;INDF;MASC;SG	N
obiect	物件	obiect	物件	N;INDF;MASC;SG	N
royal	皇家	royal	皇家	N;INDF;MASC;SG	N
royal	皇室	royal	皇室	N;INDF;MASC;SG	N
companii	公司	companie	公司	N;INDF;FEM;PL	N
cartier	鄰里	cartier	鄰里	N;INDF;MASC;SG	N
cartier	鄰里	cartier	鄰里	N;INDF;MASC;SG	N
specialitate	專長	specialitate	專長	N;INDF;FEM;SG	N
specialitate	專長	specialitate	專長	N;INDF;FEM;SG	N
specialitate	專業	specialitate	專業	N;INDF;FEM;SG	N
aspect	外觀	aspect	外觀	N;INDF;MASC;SG	N
aspect	外表	aspect	外表	N;INDF;MASC;SG	N
aspect	外貌	aspect	外貌	N;INDF;MASC;SG	N
clădire	大樓	clădire	大樓	N;INDF;FEM;SG	N
clădire	建築	clădire	建築	N;INDF;FEM;SG	N
dealul	山	deal	山	N;DEF;MASC;SG	N
guvernator	省長	guvernator	省長	N;INDF;MASC;SG	N
guvernator	總督	guvernator	總督	N;INDF;MASC;SG	N
guvernator	州	guvernator	州	N;INDF;MASC;SG	N
episod	插曲	episod	插曲	N;INDF;MASC;SG	N
episod	集	episod	集	N;INDF;MASC;SG	N
centre	中心	centru	中心	N;INDF;FEM;PL	N
acțiunile	行動	acțiune	行動	N;DEF;FEM;PL	N
episodul	插曲	episod	插曲	N;DEF;MASC;SG	N
episodul	集	episod	集	N;DEF;MASC;SG	N
critică	批評	critica	批評	V;IND;SG;3;PST;FIN	V
artiști	藝術	artist	藝術	N;INDF;MASC;PL	N
artiști	藝人	artist	藝人	N;INDF;MASC;PL	N
regimentul	團	regiment	團	N;DEF;MASC;SG	N
regimentul	兵團	regiment	兵團	N;DEF;MASC;SG	N
paginile	頁	pagină	頁	N;DEF;FEM;PL	N
net	網	net	網	N;INDF;MASC;SG	N
câmp	欄位	câmp	欄位	N;INDF;MASC;SG	N
faza	階段	fază	階段	N;DEF;FEM;SG	N
memoria	記憶	memorie	記憶	N;DEF;FEM;SG	N
memoria	記憶	memorie	記憶	N;DEF;FEM;SG	N
memoria	記憶	memorie	記憶	N;DEF;FEM;SG	N
mâna	手	mână	手	N;DEF;FEM;SG	N
rezultatele	成果	rezultat	成果	N;DEF;FEM;PL	N
rezultatele	結果	rezultat	結果	N;DEF;FEM;PL	N
domenii	網域	domeniu	網域	N;INDF;FEM;PL	N
domenii	域	domeniu	域	N;INDF;FEM;PL	N
domenii	田間	domeniu	田間	N;INDF;FEM;PL	N
domenii	田地	domeniu	田地	N;INDF;FEM;PL	N
domenii	欄位	domeniu	欄位	N;INDF;FEM;PL	N
domenii	田野	domeniu	田野	N;INDF;FEM;PL	N
domenii	地區	domeniu	地區	N;INDF;FEM;PL	N
pădure	樹林	pădure	樹林	N;INDF;FEM;SG	N
pădure	森林	pădure	森林	N;INDF;FEM;SG	N
apele	水域	apă	水域	N;DEF;FEM;PL	N
pur	純粹	pur	純粹	ADV	ADV
concurs	競爭	concurs	競爭	N;INDF;MASC;SG	N
concurs	競賽	concurs	競賽	N;INDF;MASC;SG	N
concurs	比賽	concurs	比賽	N;INDF;MASC;SG	N
concurs	競賽	concurs	競賽	N;INDF;MASC;SG	N
sol	泥土	sol	泥土	N;INDF;MASC;SG	N
sol	土壤	sol	土壤	N;INDF;MASC;SG	N
sol	土	sol	土	N;INDF;MASC;SG	N
sol	地面	sol	地面	N;INDF;MASC;SG	N
viteza	速度	viteză	速度	N;DEF;FEM;SG	N
viteza	速	viteză	速	N;DEF;FEM;SG	N
statut	狀況	statut	狀況	N;INDF;MASC;SG	N
statut	狀態	statut	狀態	N;INDF;MASC;SG	N
statut	現況	statut	現況	N;INDF;MASC;SG	N
nave	船隻	navă	船隻	N;INDF;FEM;PL	N
nave	船舶	navă	船舶	N;INDF;FEM;PL	N
nave	船隻	navă	船隻	N;INDF;FEM;PL	N
mijloc	中間	mijloc	中間	N;INDF;MASC;SG	N
durata	期限	durată	期限	N;DEF;FEM;SG	N
lucruri	事情	lucru	事情	N;INDF;FEM;PL	N
mașini	車	mașină	車	N;INDF;FEM;PL	N
mașini	汽車	mașină	汽車	N;INDF;FEM;PL	N
mașini	機器	mașină	機器	N;INDF;FEM;PL	N
liste	名單	listă	名單	N;INDF;FEM;PL	N
campion	冠軍	campion	冠軍	N;INDF;MASC;SG	N
masa	質量	masă	質量	N;DEF;FEM;SG	N
masa	彌撒	masă	彌撒	N;DEF;FEM;SG	N
masa	餐	masă	餐	N;DEF;FEM;SG	N
masa	飯	masă	飯	N;DEF;FEM;SG	N
ducele	公爵	duce	公爵	N;DEF;MASC;SG	N
campionilor	冠軍	campion	冠軍	N;DEF;MASC;PL	N
dumneavoastră	你	dumneavoastră	你	PRO;2	PRO;2
relația	戀愛	relație	戀愛	N;DEF;FEM;SG	N
relația	感情	relație	感情	N;DEF;FEM;SG	N
relația	關係	relație	關係	N;DEF;FEM;SG	N
frații	兄妹	frate	兄妹	N;DEF;MASC;PL	N
intrare	入場	intrare	入場	N;INDF;FEM;SG	N
intrare	入口	intrare	入口	N;INDF;FEM;SG	N
frumos	很好	frumos	很好	ADJ;INDF;MASC;SG	ADJ
pământul	大地	pământ	大地	N;DEF;MASC;SG	N
limita	上限	limită	上限	N;DEF;FEM;SG	N
limita	極限	limită	極限	N;DEF;FEM;SG	N
limita	限	limită	限	N;DEF;FEM;SG	N
limita	限額	limită	限額	N;DEF;FEM;SG	N
districte	各區	district	各區	N;INDF;FEM;PL	N
lot	批次	lot	批次	N;INDF;MASC;SG	N
lot	分批	lot	分批	N;INDF;MASC;SG	N
papă	教皇	papă	教皇	N;INDF;MASC;SG	N
papă	教宗	papă	教宗	N;INDF;MASC;SG	N
ordinea	秩序	ordine	秩序	N;DEF;FEM;SG	N
ordinea	順序	ordine	順序	N;DEF;FEM;SG	N
jet	噴氣	jet	噴氣	N;INDF;MASC;SG	N
denumire	名字	denumire	名字	N;INDF;FEM;SG	N
denumire	名稱	denumire	名稱	N;INDF;FEM;SG	N
denumire	姓名	denumire	姓名	N;INDF;FEM;SG	N
străinătate	海外	străinătate	海外	N;INDF;FEM;SG	N
străinătate	國外	străinătate	國外	N;INDF;FEM;SG	N
străinătate	國外	străinătate	國外	N;INDF;FEM;SG	N
străinătate	外國	străinătate	外國	N;INDF;FEM;SG	N
străinătate	外籍	străinătate	外籍	N;INDF;FEM;SG	N
comisia	委員	comisie	委員	N;DEF;FEM;SG	N
adevăr	真理	adevăr	真理	N;INDF;MASC;SG	N
adevăr	事實	adevăr	事實	N;INDF;MASC;SG	N
adevăr	真相	adevăr	真相	N;INDF;MASC;SG	N
capitală	資本	capitală	資本	N;INDF;FEM;SG	N
capitală	首都	capitală	首都	N;INDF;FEM;SG	N
trupe	樂隊	trupă	樂隊	N;INDF;FEM;PL	N
trupe	部隊	trupă	部隊	N;INDF;FEM;PL	N
scena	場景	scenă	場景	N;DEF;FEM;SG	N
scena	現場	scenă	現場	N;DEF;FEM;SG	N
capacitatea	容量	capacitate	容量	N;DEF;FEM;SG	N
capacitatea	能力	capacitate	能力	N;DEF;FEM;SG	N
capacitatea	能力	capacitate	能力	N;DEF;FEM;SG	N
economie	經濟	economie	經濟	N;INDF;FEM;SG	N
economie	經濟	economie	經濟	N;INDF;FEM;SG	N
economie	經濟	economie	經濟	N;INDF;FEM;SG	N
temperatura	氣溫	temperatură	氣溫	N;DEF;FEM;SG	N
temperatura	溫度	temperatură	溫度	N;DEF;FEM;SG	N
temperatura	體溫	temperatură	體溫	N;DEF;FEM;SG	N
software	軟體	software	軟體	N;INDF;MASC;SG	N
soțul	丈夫	soț	丈夫	N;DEF;MASC;SG	N
dans	舞蹈	dans	舞蹈	N;INDF;MASC;SG	N
dans	跳舞	dans	跳舞	N;INDF;MASC;SG	N
dans	舞	dans	舞	N;INDF;MASC;SG	N
dans	舞蹈	dans	舞蹈	N;INDF;MASC;SG	N
dans	舞動	dans	舞動	N;INDF;MASC;SG	N
dans	跳舞	dans	跳舞	N;INDF;MASC;SG	N
dans	舞	dans	舞	N;INDF;MASC;SG	N
independența	獨立	independență	獨立	N;DEF;FEM;SG	N
val	浪潮	val	浪潮	N;INDF;MASC;SG	N
val	波	val	波	N;INDF;MASC;SG	N
val	波浪	val	波浪	N;INDF;MASC;SG	N
last	上次	last	上次	N;INDF;MASC;SG	N
last	最後	last	最後	N;INDF;MASC;SG	N
poarta	門	poartă	門	N;DEF;FEM;SG	N
poarta	大門	poartă	大門	N;DEF;FEM;SG	N
tour	游	tour	游	N;INDF;MASC;SG	N
tour	導覽	tour	導覽	N;INDF;MASC;SG	N
tour	旅遊	tour	旅遊	N;INDF;MASC;SG	N
rolurile	作用	rol	作用	N;DEF;FEM;PL	N
rolurile	角色	rol	角色	N;DEF;FEM;PL	N
apărarea	國防	apărare	國防	N;DEF;FEM;SG	N
apărarea	辯護	apărare	辯護	N;DEF;FEM;SG	N
apărarea	國防	apărare	國防	N;DEF;FEM;SG	N
apărarea	防禦	apărare	防禦	N;DEF;FEM;SG	N
apărarea	防守	apărare	防守	N;DEF;FEM;SG	N
durată	期限	durată	期限	N;INDF;FEM;SG	N
comandantul	司令	comandant	司令	N;DEF;MASC;SG	N
rețea	網路	rețea	網路	N;INDF;FEM;SG	N
rețea	網	rețea	網	N;INDF;FEM;SG	N
spring	春	springe	春	N;INDF;MASC;SG	N
spring	春秋	springe	春秋	N;INDF;MASC;SG	N
spring	春天	springe	春天	N;INDF;MASC;SG	N
spring	彈簧	springe	彈簧	N;INDF;MASC;SG	N
spring	春季	springe	春季	N;INDF;MASC;SG	N
voturi	選票	vot	選票	N;INDF;FEM;PL	N
documentar	紀錄	documentar	紀錄	N;INDF;MASC;SG	N
silver	銀色	silver	銀色	N;INDF;MASC;SG	N
silver	銀	silver	銀	N;INDF;MASC;SG	N
toamna	秋季	toamnă	秋季	N;DEF;FEM;SG	N
toamna	秋天	toamnă	秋天	N;DEF;FEM;SG	N
toamna	秋季	toamnă	秋季	N;DEF;FEM;SG	N
toamna	秋天	toamnă	秋天	N;DEF;FEM;SG	N
situație	情況	situație	情況	N;INDF;FEM;SG	N
valori	價值	valoare	價值	N;INDF;FEM;PL	N
valori	價值	valoare	價值	N;INDF;FEM;PL	N
valori	數值	valoare	數值	N;INDF;FEM;PL	N
valori	值	valoare	值	N;INDF;FEM;PL	N
vânătoare	獵	vânătoare	獵	N;INDF;FEM;SG	N
vânătoare	獵	vânătoare	獵	N;INDF;FEM;SG	N
evenimentele	事件	eveniment	事件	N;DEF;FEM;PL	N
evenimentele	活動	eveniment	活動	N;DEF;FEM;PL	N
sectorul	部門	sector	部門	N;DEF;MASC;SG	N
back	背	back	背		
termină	完成	termina	完成	V;IND;SG;3;PST;FIN	V
tone	噸	tonă	噸	N;INDF;FEM;PL	N
tone	公噸	tonă	公噸	N;INDF;FEM;PL	N
tone	噸	tonă	噸	N;INDF;FEM;PL	N
tone	音調	tonă	音調	N;INDF;FEM;PL	N
tone	色調	tonă	色調	N;INDF;FEM;PL	N
tone	音	tonă	音	N;INDF;FEM;PL	N
tone	基調	tonă	基調	N;INDF;FEM;PL	N
tone	語氣	tonă	語氣	N;INDF;FEM;PL	N
tone	噸	tonă	噸	N;INDF;FEM;PL	N
tone	公噸	tonă	公噸	N;INDF;FEM;PL	N
football	足球	football	足球	N;INDF;MASC;SG	N
football	美式	football	美式	N;INDF;MASC;SG	N
football	橄欖	football	橄欖	N;INDF;MASC;SG	N
rece	冷冷	rece	冷冷	ADV	ADV
insulă	海島	insulă	海島	N;INDF;FEM;SG	N
insulă	島嶼	insulă	島嶼	N;INDF;FEM;SG	N
green	綠色	green	綠色	N;INDF;MASC;SG	N
green	綠	green	綠	N;INDF;MASC;SG	N
green	綠地	green	綠地	N;INDF;MASC;SG	N
râu	河	râu	河	N;INDF;MASC;SG	N
râu	江河	râu	江河	N;INDF;MASC;SG	N
râu	河流	râu	河流	N;INDF;MASC;SG	N
căsătoria	婚姻	căsătorie	婚姻	N;DEF;FEM;SG	N
gol	裸	gol	裸	N;INDF;MASC;SG	N
gol	赤裸	gol	赤裸	N;INDF;MASC;SG	N
gol	裸體	gol	裸體	N;INDF;MASC;SG	N
gol	目標	gol	目標	N;INDF;MASC;SG	N
gol	空白	gol	空白	N;INDF;MASC;SG	N
gol	空	gol	空	N;INDF;MASC;SG	N
rar	極少	rar	極少	ADV	ADV
întinde	延伸	întinde	延伸	V;IND;SG;3;PRS;FIN	V
eroilor	英雄	erou	英雄	N;DEF;MASC;PL	N
călătorie	旅行	călătorie	旅行	N;INDF;FEM;SG	N
călătorie	旅費	călătorie	旅費	N;INDF;FEM;SG	N
călătorie	旅遊	călătorie	旅遊	N;INDF;FEM;SG	N
călătorie	旅途	călătorie	旅途	N;INDF;FEM;SG	N
călătorie	旅程	călătorie	旅程	N;INDF;FEM;SG	N
călătorie	旅行	călătorie	旅行	N;INDF;FEM;SG	N
călătorie	行程	călătorie	行程	N;INDF;FEM;SG	N
formație	樂團	formație	樂團	N;INDF;FEM;SG	N
formație	樂隊	formație	樂隊	N;INDF;FEM;SG	N
formație	編隊	formație	編隊	N;INDF;FEM;SG	N
cont	帳號	cont	帳號	N;INDF;MASC;SG	N
cont	帳戶	cont	帳戶	N;INDF;MASC;SG	N
structură	結構	structură	結構	N;INDF;FEM;SG	N
banca	銀行	bancă	銀行	N;DEF;FEM;SG	N
dragoste	戀愛	dragoste	戀愛	N;INDF;MASC	N
dragoste	愛情	dragoste	愛情	N;INDF;MASC	N
con	錐	con	錐	N;INDF;MASC;SG	N
întoarce	返回	întoarce	返回	V;IND;SG;3;PRS;FIN	V
simbol	符號	simbol	符號	N;INDF;MASC;SG	N
finala	決賽	finală	決賽	N;DEF;FEM;SG	N
finala	決賽	finală	決賽	N;DEF;FEM;SG	N
evoluează	演化	evolua	演化	V;IND;3;PRS;FIN	V
evoluează	進化	evolua	進化	V;IND;3;PRS;FIN	V
rezistență	阻力	rezistență	阻力	N;INDF;FEM;SG	N
rezistență	電阻	rezistență	電阻	N;INDF;FEM;SG	N
comisiei	委員	comisie	委員	N;DEF;FEM;SG	N
regulă	細則	regulă	細則	N;INDF;FEM;SG	N
fata	女生	fată	女生	N;DEF;FEM;SG	N
fata	姑娘	fată	姑娘	N;DEF;FEM;SG	N
fata	女孩	fată	女孩	N;DEF;FEM;SG	N
fata	臉	fată	臉	N;DEF;FEM;SG	N
fata	臉部	fată	臉部	N;DEF;FEM;SG	N
regimul	政權	regim	政權	N;DEF;MASC;SG	N
regimul	制度	regim	制度	N;DEF;MASC;SG	N
editare	編輯	editare	編輯	N;INDF;FEM;SG	N
editare	剪輯	editare	剪輯	N;INDF;FEM;SG	N
editare	編輯	editare	編輯	N;INDF;FEM;SG	N
zbor	飛	zbor	飛	N;INDF;MASC;SG	N
zbor	蒼蠅	zbor	蒼蠅	N;INDF;MASC;SG	N
zbor	飛翔	zbor	飛翔	N;INDF;MASC;SG	N
zbor	飛	zbor	飛	N;INDF;MASC;SG	N
zbor	飛翔	zbor	飛翔	N;INDF;MASC;SG	N
zbor	班機	zbor	班機	N;INDF;MASC;SG	N
discută	討論	discuta	討論	V;IND;SG;3;PST;FIN	V
avion	飛機	avion	飛機	N;INDF;MASC;SG	N
avion	平面	avion	平面	N;INDF;MASC;SG	N
avion	飛機	avion	飛機	N;INDF;MASC;SG	N
vas	船隻	vas	船隻	N;INDF;MASC;SG	N
nava	船	navă	船	N;DEF;FEM;SG	N
nava	船隻	navă	船隻	N;DEF;FEM;SG	N
nava	艦	navă	艦	N;DEF;FEM;SG	N
nava	船舶	navă	船舶	N;DEF;FEM;SG	N
căutare	搜尋	căutare	搜尋	N;INDF;FEM;SG	N
revistă	雜誌	revistă	雜誌	N;INDF;FEM;SG	N
autoritatea	權威	autoritate	權威	N;DEF;FEM;SG	N
lider	領袖	lider	領袖	N;INDF;MASC;SG	N
cruce	十字	cruce	十字	N;INDF;FEM;SG	N
cruce	十字	cruce	十字	N;INDF;FEM;SG	N
cruce	交叉	cruce	交叉	N;INDF;FEM;SG	N
pilot	試點	pilot	試點	N;INDF;MASC;SG	N
realitate	現實	realitate	現實	N;INDF;FEM;SG	N
includ	包括	include	包括	V;IND;PL;3;PRS;FIN	V
metode	方法	metodă	方法	N;INDF;FEM;PL	N
crucea	十字	cruce	十字	N;DEF;FEM;SG	N
crucea	十字	cruce	十字	N;DEF;FEM;SG	N
crucea	交叉	cruce	交叉	N;DEF;FEM;SG	N
ortodox	正統	ortodox	正統	N;INDF;MASC;SG	N
ortodox	正教	ortodox	正教	N;INDF;MASC;SG	N
magazin	購物	magazin	購物	N;INDF;MASC;SG	N
magazin	店鋪	magazin	店鋪	N;INDF;MASC;SG	N
magazin	店	magazin	店	N;INDF;MASC;SG	N
magazin	商店	magazin	商店	N;INDF;MASC;SG	N
magazin	店	magazin	店	N;INDF;MASC;SG	N
magazin	商店	magazin	商店	N;INDF;MASC;SG	N
fundația	基金	fundație	基金	N;DEF;FEM;SG	N
patrimoniului	遺產	patrimoniu	遺產	N;DEF;MASC;SG	N
bazin	盆地	bazin	盆地	N;INDF;MASC;SG	N
bazin	海盆	bazin	海盆	N;INDF;MASC;SG	N
bazin	流域	bazin	流域	N;INDF;MASC;SG	N
bazin	盆	bazin	盆	N;INDF;MASC;SG	N
turneu	游	turneu	游	N;INDF;MASC;SG	N
turneu	導覽	turneu	導覽	N;INDF;MASC;SG	N
turneu	旅遊	turneu	旅遊	N;INDF;MASC;SG	N
turneu	錦標	turneu	錦標	N;INDF;MASC;SG	N
sex	性別	sex	性別	N;INDF;MASC;SG	N
sex	性別	sex	性別	N;INDF;MASC;SG	N
sex	性	sex	性	N;INDF;MASC;SG	N
sex	性	sex	性	N;INDF;MASC;SG	N
sex	性	sex	性	N;INDF;MASC;SG	N
statistică	統計	statistică	統計	N;INDF;FEM;SG	N
teme	主題	temă	主題	N;INDF;FEM;PL	N
teme	作業	temă	作業	N;INDF;FEM;PL	N
teme	功課	temă	功課	N;INDF;FEM;PL	N
sânge	血液	sânge	血液	N;INDF;MASC;SG	N
sânge	血	sânge	血	N;INDF;MASC;SG	N
sânge	血跡	sânge	血跡	N;INDF;MASC;SG	N
sânge	鮮血	sânge	鮮血	N;INDF;MASC;SG	N
fete	女孩	fată	女孩	N;INDF;FEM;PL	N
fete	女生	fată	女生	N;INDF;FEM;PL	N
fete	女	fată	女	N;INDF;FEM;PL	N
artilerie	大炮	artilerie	大炮	N;INDF;FEM;SG	N
