분류	klasifikasi	분류	klasifikasi	N	N;SG
기호	simbol	기호	simbol	N	N;SG
기호	tanda	기호	tanda	N	N;SG
기호	tandatangani	기호	tandatangani	N	N;SG
위험한	berbahaya	위험+하+ㄴ	berbahaya	V	V;SG;ACT
목적	tujuan	목적	tujuan	N	N;SG
목적	tujuan	목적	tujuan	N	N;SG
풍부한	berlimpah	풍부+하+ㄴ	berlimpah	V	V;SG;ACT
풍부한	melimpah	풍부+하+ㄴ	menlimpah	V	V;SG;ACT
선언	proklamasi	선언	proklamasi	N	N
선언	manifesto	선언	manifesto	N	N
선언	deklarasi	선언	deklarasi	N	N;SG
선언	deklarasi	선언	deklarasi	N	N;SG
무대	pentas	무대	pentas	N	N
무대	tahap	무대	tahap	N	N;SG
무대	panggung	무대	panggung	N	N;SG
녹음	rekaman	녹음	rekaman	N	N;SG
녹음	perekaman	녹음	perekaman	N	N;SG
녹음	rekor	녹음	rekor	N	N;SG
녹음	rekam	녹음	rekam	N	N;SG
래퍼	rapper	래퍼	rapper	N	N
래퍼	rapper	래퍼	rapper	N	N
래퍼	bungkusnya	래퍼	bungkus	N	N;SG
래퍼	pembungkus	래퍼	penbungkus	N	N;SG
전략	strategi	전략	strategi	N	N;SG
전략	taktik	전략	taktik	N	N;SG
전략	strategi	전략	strategi	N	N;SG
항성	bintang	항성	bintang	N	N;SG
항성	bintang	항성	bintang	N	N;SG
선생님	pak	선생님	pak		
본사	markas	본사	markas	N	N;SG
로켓	roket	로켓	roket	N	N;SG
로켓	roket	로켓	roket	N	N;SG
읽기	bacalah	읽+기	bacalah	V	V;SG;ACT
읽기	baca	읽+기	baca	V	V;SG;ACT
읽기	dibaca	읽+기	dibaca	V	V;SG;PASS
읽기	membaca	읽+기	menbaca	V	V;SG;ACT
읽기	terbaca	읽+기	terbaca	V	V;SG;PASS
읽기	dibaca	읽+기	dibaca	V	V;SG;PASS
읽기	membaca	읽+기	menbaca	V	V;SG;ACT
읽기	membaca	읽+기	menbaca	V	V;SG;ACT
평화	kedamaian	평화	kedamaian	N	N;SG
평화	perdamaian	평화	perdamaian	N	N;SG
합계	jumlah	합계	jumlah	N	N;SG
합계	total	합계	total	N	N;SG
합계	totalnya	합계	total	N	N;SG
노동	buruh	노동	buruh	N	N;SG
노동	buruh	노동	buruh	N	N;SG
훈련	latihan	훈련	latihan	N	N;SG
훈련	pelatihan	훈련	penlatihan	N	N;SG
범위	cakupan	범위	cakupan	N	N;SG
범위	lingkup	범위	lingkup	N	N;SG
범위	rentang	범위	rentang	N	N;SG
범위	kisaran	범위	kisaran	N	N;SG
범위	rentang	범위	rentang	N	N;SG
범위	kisaran	범위	kisaran	N	N;SG
범위	jangkauan	범위	jangkauan	N	N;SG
범위	cakupan	범위	cakupan	N	N;SG
범위	lingkup	범위	lingkup	N	N;SG
경영	manajemen	경영	manajemen	N	N;SG
경영	pengelolaan	경영	penkelolaan	N	N;SG
사령관	komandan	사령관	komandan	N	N;SG
사령관	panglima	사령관	panglima	N	N;SG
장비	perlengkapan	장비	perlengkapan	N	N;SG
장비	peralatan	장비	peralatan	N	N;SG
명령	perintah	명령	perintah	N	N;SG
명령	perintah	명령	perintah	N	N;SG
전력	kelistrikan	전력	kelistrikan	N	N;SG
전력	listrik	전력	listrik	N	N;SG
전력	tenaga	전력	tenaga	N	N;SG
전력	kekuasaan	전력	kekuasaan	N	N;SG
전력	kekuatan	전력	kekuatan	N	N;SG
전력	daya	전력	daya	N	N;SG
행동	tindakan	행동	tindakan	N	N;SG
행동	aksi	행동	aksi	N	N;SG
행동	perilaku	행동	perilaku	N	N;SG
행동	perilakunya	행동	perilakunya	N	N;SG
행동	perilaku	행동	perilaku	N	N;SG
행동	kelakuan	행동	kelakuan	N	N;SG
행동	tindakan	행동	tindakan	N	N;SG
행동	aksi	행동	aksi	N	N;SG
행동	tingkah	행동	tingkah	N	N;SG
행동	perilaku	행동	perilaku	N	N;SG
행동	kelakuan	행동	kelakuan	N	N;SG
행동	prilaku	행동	prilaku	N	N;SG
보조	pembantu	보조	penbantu	N	N;SG
보조	asisten	보조	asisten	N	N;SG
통화	panggilan	통화	panggilan	N	N;SG
통화	pemanggilan	통화	penpanggilan	N	N;SG
통화	telepon	통화	telepon	N	N;SG
통화	panggilan	통화	panggilan	N	N;SG
부족	suku	부족	suku	N	N;SG
부족	kekurangan	부족	kekurangan	N	N;SG
부족	kekurangan	부족	kekurangan	N	N;SG
성격	tokoh	성격	tokoh	N	N;SG
성격	karakter	성격	karakter	N	N;SG
성격	kepribadian	성격	kepribadian	N	N;SG
성격	kepribadian	성격	kepribadian	N	N;SG
소유자	pemilik	소유자	penmilik	N	N;SG
소유자	pemiliknya	소유자	penpilik	N	N;SG
소유자	pemilik	소유자	penmilik	N	N;SG
소유자	pemiliknya	소유자	penpilik	N	N;SG
추진	propulsi	추진	propulsi	N	N;SG
추진	penggerak	추진	pengerak	N	N;SG
원인	penyebab	원인	pensebab	N	N;SG
원인	penyebabnya	원인	pensebab	N	N;SG
원인	penyebab	원인	pensebab	N	N;SG
체조	senam	체조	senam	N	N;SG
체조	pesenam	체조	pesenam	N	N;SG
노예	budak	노예	budak	N	N;SG
노예	budak	노예	budak	N	N;SG
출력	output	출력	output	N	N
출력	keluaran	출력	keluaran	N	N;SG
출력	output	출력	output	N	N
출력	keluaran	출력	keluaran	N	N;SG
마법	sihir	마법	sihir	N	N;SG
마법	sihir	마법	sihir	N	N;SG
마법	sulap	마법	sulap	N	N;SG
마법	magis	마법	magis	N	N
금속	metalurgi	금속	metalurgi	N	N;SG
금속	logam	금속	logam	N	N;SG
금속	metal	금속	metal	N	N
금속	logam	금속	logam	N	N;SG
금속	logam	금속	logam	N	N;SG
금속	metalik	금속	metalik	N	N
정확하게	justru	정확+하+게	justru	CONJ	CONJ
어두운	gelap	어둡+ㄴ	gelap	ADJ	ADJ;SG
신호	sinyal	신호	sinyal	N	N;SG
신호	signal	신호	signal	N	N;SG
신호	sinyal	신호	sinyal	N	N;SG
신호	signal	신호	signal	N	N;SG
대화	benang	대화	benang	N	N;SG
대화	thread	대화	thread	N	N
대화	utas	대화	utas	N	N;SG
대화	percakapan	대화	percakapan	N	N;SG
대화	percakapan	대화	percakapan	N	N;SG
대화	benang	대화	benang	N	N;SG
대화	thread	대화	thread	N	N
대화	utas	대화	utas	N	N;SG
생물	organisme	생물	organisme	N	N;SG
생물	makhluk	생물	makhluk	N	N;SG
생물	mahluk	생물	mahluk	N	N;SG
수사	investigasi	수사	investigasi	N	N;SG
수사	penyelidikan	수사	penselidikan	N	N;SG
수사	investigasi	수사	investigasi	N	N;SG
수사	penyelidikan	수사	penselidikan	N	N;SG
정신	semangat	정신	semangat	N	N;SG
정신	mental	정신	mental	N	N;SG
고문	penyiksaan	고문	pensiksaan	N	N;SG
고문	siksa	고문	siksa	N	N;SG
고문	siksaan	고문	siksaan	N	N;SG
개혁	reformasi	개혁	reformasi	N	N;SG
개혁	reformasi	개혁	reformasi	N	N;SG
물질	materi	물질	materi	N	N;SG
물질	matre	물질	matre	N	N
물질	bahan	물질	bahan	N	N;SG
물질	materi	물질	materi	N	N;SG
물질	material	물질	material	N	N;SG
물질	zat	물질	zat	N	N;SG
물질	substansi	물질	substansi	N	N;SG
물질	zat	물질	zat	N	N;SG
전환	konversi	전환	konversi	N	N;SG
전환	konversi	전환	konversi	N	N;SG
전환	konversi	전환	konversi	N	N;SG
전환	jungkit	전환	jungkit	N	N;SG
전환	togel	전환	togel	N	N;SG
전환	tukar	전환	tukar	N	N;SG;ACT
전환	switch	전환	switch	N	N
전환	sakelar	전환	sakelar	N	N
발사	peluncuran	발사	penluncuran	N	N;SG
관광지	atraksi	관광지	atraksi	N	N;SG
관광지	pemandangan	관광지	penpandangan	N	N;SG
성별	seks	성별	seks	N	N;SG
레이더	radar	레이더	radar	N	N
종업원	pelayan	종업원	penlayan	N	N;SG
음식	makanan	음식	makanan	N	N;SG
음식	pangan	음식	pangan	N	N;SG
음식	makanan	음식	makanan	N	N;SG
보존	konservasi	보존	konservasi	N	N;SG
보존	pelestarian	보존	pelestarian	N	N;SG
규정	peraturan	규정	peraturan	N	N;SG
규정	peraturan	규정	peraturan	N	N;SG
규정	regulasi	규정	regulasi	N	N;SG
양자	kuantum	양자	kuantum	N	N;SG
설정	setel	설정	setel	N	N;SG;ACT
설정	mengkonfigurasi	설정	menkonfigurasi	N	N;SG;ACT
설정	pengaturan	설정	penaturan	N	N;SG
설정	penyiapan	설정	penyiapan	N	N;SG
설정	pengaturan	설정	penaturan	N	N;SG
설정	setting	설정	setting	N	N
설정	pengaturan	설정	penaturan	N	N;SG
설정	konfigurasi	설정	konfigurasi	N	N;SG
뜨거운	panas	뜨겁+ㄴ	panas	ADJ	ADJ;SG
인터뷰	wawancara	인터뷰	wawancara	N	N;SG
인터뷰	wawancara	인터뷰	wawancara	N	N;SG
리듬	ritme	리듬	ritme	N	N;SG
리듬	irama	리듬	irama	N	N;SG
달성	pencapaian	달성	pencapaian	N	N;SG
달성	prestasi	달성	prestasi	N	N;SG
입력	input	입력	input	N	N
입력	masukan	입력	masukan	N	N;SG
역할	peran	역할	peran	N	N;SG
역할	peranan	역할	peranan	N	N;SG
역할	peran	역할	peran	N	N;SG
사격	penembakan	사격	pentembakan	N	N;SG
사격	bidikan	사격	bidikan	N	N;SG
모임	meetup	모임	meetup	N	N
모임	pengumpulan	모임	penkumpulan	N	N;SG
모임	rapat	모임	rapat	N	N;SG
모임	pertemuan	모임	pertemuan	N	N;SG
얼굴	muka	얼굴	muka	N	N;SG
얼굴	wajah	얼굴	wajah	N	N;SG
얼굴	muka	얼굴	muka	N	N;SG
얼굴	wajah	얼굴	wajah	N	N;SG
비행	terbang	비행	terbang	N	N;SG;ACT
비행	penerbangan	비행	penterbangan	N	N;SG
비행	penerbangan	비행	penterbangan	N	N;SG
유전자	genetik	유전자	genetik	N	N;SG
유전자	genetis	유전자	genetis	N	N;SG
유전자	genetika	유전자	genetika	N	N;SG
유전자	jeni	유전자	jeni	N	N;SG
유전자	gen	유전자	gen	N	N;SG
유전자	gen	유전자	gen	N	N;SG
여객	penumpang	여객	pentumpang	N	N;SG
군대	pasukan	군대	pasukan	N	N;SG
군대	tentara	군대	tentara	N	N;SG
권리	hak	권리	hak	N	N;SG
부상	cedera	부상	cedera	N	N;SG
부상	cedera	부상	cedera	N	N;SG
부상	cidera	부상	cidera	N	N;SG
부상	luka	부상	luka	N	N;SG
부상	cedera	부상	cedera	N	N;SG
가입	pendaftaran	가입	pendaftaran	N	N;SG
세상	dunia	세상	dunia	N	N;SG
영웅	pahlawan	영웅	pahlawan	N	N;SG
영웅	pahlawan	영웅	pahlawan	N	N;SG
영웅	heroik	영웅	heroik	N	N
때때로	kadang	때때로	kadang	ADV	ADV
홍보	promosi	홍보	promosi	N	N;SG
홍보	promosi	홍보	promosi	N	N;SG
홍보	promosi	홍보	promosi	N	N;SG
정비	pemeliharaan	정비	penpeliharaan	N	N;SG
정비	perawatan	정비	penrawatan	N	N;SG
실행	eksekusi	실행	eksekusi	N	N;SG
실행	eksekusi	실행	eksekusi	N	N;SG
실행	pelaksanaan	실행	penlaksanaan	N	N;SG
실행	lari	실행	lari	N	N;SG
실행	peluncuran	실행	penluncuran	N	N;SG
뛰고	mengalahkan	뛰+고	menkalahkan	V	V;SG;ACT
뛰고	memukuli	뛰+고	menmukuli	V	V;SG;ACT
터널	tunnel	터널	tunnel	N	N
터널	terowongan	터널	terowongan	N	N;SG
터널	terowongan	터널	terowongan	N	N;SG
전화	ponsel	전화	ponsel	N	N;SG
전화	telepon	전화	telepon	N	N;SG
전화	telepon	전화	telepon	N	N;SG
전화	panggilan	전화	panggilan	N	N;SG
전화	telepon	전화	telepon	N	N;SG
전화	telepon	전화	telepon	N	N;SG
토너먼트	turnamen	토너먼트	turnamen	N	N;SG
토너먼트	turnamen	토너먼트	turnamen	N	N;SG
순간	momen	순간	momen	N	N;SG
순간	momen	순간	momen	N	N;SG
레슬링	pegulat	레슬링	pegulat	N	N;SG
레슬링	gulat	레슬링	gulat	N	N;SG
어드벤처	adventure	어드벤처	adventure	N	N
어드벤처	petualangan	어드벤처	petualangan	N	N;SG
어드벤처	petualangan	어드벤처	petualangan	N	N;SG
지진	gempa	지진	gempa	N	N;SG
장교	opsir	장교	opsir	N	N
장교	petugas	장교	petugas	N	N;SG
장교	perwira	장교	perwira	N	N;SG
장교	pejabat	장교	pejabat	N	N;SG
장교	petugas	장교	petugas	N	N;SG
장교	perwira	장교	perwira	N	N;SG
동맹	liga	동맹	liga	N	N;SG
동맹	aliansi	동맹	aliansi	N	N;SG
동맹	persekutuan	동맹	persekutuan	N	N;SG
동맹	aliansi	동맹	aliansi	N	N;SG
고향	beranda	고향	beranda		
출판사	penerbit	출판사	penterbit	N	N;SG
출판사	penerbit	출판사	penterbit	N	N;SG
자전거	sepeda	자전거	sepeda	N	N;SG
자전거	sepeda	자전거	sepeda	N	N;SG
자전거	sepeda	자전거	sepeda	N	N;SG
자전거	sepeda	자전거	sepeda	N	N;SG
지침	pedoman	지침	pedoman	N	N;SG
지침	panduan	지침	panduan	N	N;SG
지침	petunjuk	지침	petunjuk	N	N;SG
지침	instruksi	지침	instruksi	N	N;SG
결승	final	결승	final	N	N
화재	api	화재	api	N	N;SG
화재	kebakaran	화재	kebakaran	N	N;SG
두번째	detik	두번+째	detik	N	N;SG
붕괴	keruntuhan	붕괴	keruntuhan	N	N;SG
붕괴	pembusukan	붕괴	penbusukan	N	N;SG
취급	penanganan	취급	pentanganan	N	N;SG
취급	perlakukan	취급	perlakukan	N	N;SG
취급	suguhan	취급	suguhan	N	N;SG
점프	loncat	점프	loncat	N	N;SG;ACT
점프	lompat	점프	lompat	N	N;SG
점프	lompat	점프	lompat	N	N;SG
기지	pangkalan	기지	pangkalan	N	N;SG
기지	base	기지	base	N	N
기지	markas	기지	markas	N	N;SG
공동체	komunitas	공동체	komunitas	N	N;SG
공동체	komunitas	공동체	komunitas	N	N;SG
공동체	masyarakat	공동체	masyarakat	N	N;SG
디비전	divisi	디비전	divisi	N	N;SG
디비전	pembagian	디비전	penbagian	N	N;SG
골프	pegolf	골프	pegolf	N	N;SG
아마도	mungkin	아마도	mungkin	ADV	ADV
아마도	mungkin	아마도	mungkin	ADV	ADV
아마도	mungkin	아마도	mungkin	ADV	ADV
연애	percintaan	연애	percintaan	N	N;SG
연애	romantis	연애	romantis	N	N;SG
연애	asmara	연애	asmara	N	N;SG
연애	hubungan	연애	hubungan	N	N;SG
연애	kencan	연애	kencan	N	N;SG
연애	dating	연애	dating	N	N
연애	hubungan	연애	hubungan	N	N;SG
개념	konsep	개념	konsep	N	N;SG
개념	gagasan	개념	gagasan	N	N;SG
개념	pengertian	개념	pengertian	N	N;SG
개념	konsep	개념	konsep	N	N;SG
장면	adegan	장면	adegan	N	N;SG
장면	scene	장면	scene	N	N
장면	adegan	장면	adegan	N	N;SG
무거운	berat	무겁+ㄴ	berat	ADJ	ADJ;SG
서명	penandatanganan	서명	pentandatanganan	N	N;SG
서명	tanda	서명	tanda	N	N;SG
서명	tandatangani	서명	tandatangani	N	N;SG
서명	tandatangan	서명	tandatangan	N	N;SG
정치가	politisi	정치+가	politisi	N	N;SG
정치가	politikus	정치+가	politikus	N	N;SG
정치가	politisi	정치+가	politisi	N	N;SG
정치가	politikus	정치+가	politikus	N	N;SG
암살	assasin	암살	assasin	N	N
암살	assassin	암살	assassin	N	N
암살	pembunuh	암살	penbunuh	N	N;SG
암살	pembunuhan	암살	penbunuhan	N	N;SG
암살	assassins	암살	assassins	N	N
암살	pembunuh	암살	penbunuh	N	N;SG
차이	perbedaan	차이	perbedaan	N	N;SG
차이	perbedaannya	차이	perbedaan	N	N;SG
차이	disparitas	차이	disparitas	N	N
차이	bedanya	차이	beda	N	N;SG
차이	perbedaan	차이	perbedaan	N	N;SG
친척	kerabat	친척	kerabat	N	N;SG
고정	sematkan	고정	sematkan		
지식	pengetahuan	지식	pengetahuan	N	N;SG
거리가	jalanan	거리+가	jalanan	N	N;SG
거리가	street	거리+가	street	N	N
기억	kenangan	기억	kenangan	N	N;SG
기억	ingatan	기억	ingatan	N	N;SG
기억	memori	기억	memori	N	N;SG
노동자	pekerja	노동자	pekerja	N	N;SG
노동자	pekerja	노동자	pekerja	N	N;SG
연인	sayang	연인	sayang	N	N;SG
연인	pecinta	연인	pecinta	N	N;SG
연인	pencinta	연인	pencinta	N	N;SG
연인	pecinta	연인	pecinta	N	N;SG
연인	kekasih	연인	kekasih	N	N;SG
반응	reaksi	반응	reaksi	N	N;SG
반응	tanggapan	반응	tanggapan	N	N;SG
반응	interaksi	반응	interaksi	N	N;SG
반응	respon	반응	respon	N	N;SG
반응	tanggapan	반응	tanggapan	N	N;SG
반응	respons	반응	respons	N	N;SG
상업	perdagangan	상업	perdagangan	N	N;SG
상업	komersil	상업	komersil	N	N;SG
별자리	konstelasi	별자리	konstelasi	N	N
별자리	konstelasi	별자리	konstelasi	N	N
별자리	rasi	별자리	rasi	N	N
별자리	horoskop	별자리	horoskop	N	N
떨어지는	berjatuhan	떨어지+는	berjatuhan	V	V;SG;ACT
떨어지는	jatuh	떨어지+는	jatuh	V	V;SG;ACT
떨어지는	jatuh	떨어지+는	jatuh	V	V;SG;ACT
체육관	gimnasium	체육관	gimnasium	N	N;SG
체육관	gimnasium	체육관	gimnasium	N	N;SG
체육관	gimnasium	체육관	gimnasium	N	N;SG
토니	toni	토니	toni		
접근	akses	접근	akses	N	N;SG
접근	akses	접근	akses	N	N;SG
접근	pendekatan	접근	pendekatan	N	N;SG
원자	atom	원자	atom	N	N;SG
원자	atom	원자	atom	N	N;SG
아티스트	seniman	아티스트	seniman	N	N;SG
아티스트	artis	아티스트	artis	N	N;SG
아티스트	artis	아티스트	artis	N	N;SG
아티스트	seniman	아티스트	seniman	N	N;SG
개선	perbaikan	개선	perbaikan	N	N;SG
개선	penyempurnaan	개선	pensempurnaan	N	N;SG
개선	perbaikan	개선	perbaikan	N	N;SG
개선	peningkatan	개선	pentingkatan	N	N;SG
물리적	jasmani	물리+적	jasmani	N	N
물리적	fisik	물리+적	fisik	N	N;SG
사용하기	menggunakan	사용+하+기	mengunakan	V	V;SG;ACT
사용하기	gunakan	사용+하+기	gunakan	V	V;SG;ACT
사용하기	pakai	사용+하+기	pakai	V	V;SG;ACT
사용하기	mengaktifkan	사용+하+기	menaktifkan	V	V;SG;ACT
사용하기	fungsikan	사용+하+기	fungsikan	V	V;SG;ACT
사용하기	menebus	사용+하+기	mentebus	V	V;SG;ACT
사용하기	tebus	사용+하+기	tebus	V	V;SG;ACT
사용하기	tukarkan	사용+하+기	tukarkan	V	V;SG;ACT
사용하기	menggunakan	사용+하+기	mengunakan	V	V;SG;ACT
학자	sarjana	학자	sarjana	N	N
학자	terpelajar	학자	terpelajar	N	N;SG
학자	cendekiawan	학자	cendekiawan	N	N;SG
무선	nirkabel	무선	nirkabel	N	N;SG
현상	fenomena	현상	fenomena	N	N;SG
현상	fenomena	현상	fenomena	N	N;SG
필름	film	필름	film	N	N;SG
필름	film	필름	film	N	N;SG
협정	kesepakatan	협정	kesepakatan	N	N;SG
협정	perjanjian	협정	perjanjian	N	N;SG
협정	persetujuan	협정	persetujuan	N	N;SG
협정	perjanjian	협정	perjanjian	N	N;SG
강제로	terpaksa	강제+로	terpaksa	ADV	ADV;SG;PASS
충돌	tabrakan	충돌	tabrakan	N	N;SG
충돌	tabrakan	충돌	tabrakan	N	N;SG
충돌	kecelakaan	충돌	kecelakaan	N	N;SG
충돌	tabrakan	충돌	tabrakan	N	N;SG
충돌	konflik	충돌	konflik	N	N;SG
충돌	tabrakan	충돌	tabrakan	N	N;SG
의료	kedokteran	의료	kedokteran	N	N;SG
의료	medis	의료	medis	N	N;SG
불법	ilegal	불법	ilegal	N	N;SG
물리학	fisika	물리학	fisika	N	N;SG
날개	sayap	날개	sayap	N	N;SG
날개	sayap	날개	sayap	N	N;SG
시위	demonstrasi	시위	demonstrasi	N	N;SG
시위	protes	시위	protes	N	N;SG
시위	demonstrasi	시위	demonstrasi	N	N;SG
공공	publik	공공	publik	N	N
빌딩	bangunan	빌딩	bangunan	N	N;SG
빌딩	gedung	빌딩	gedung	N	N;SG
빌딩	bangunan	빌딩	bangunan	N	N;SG
빌딩	gedung	빌딩	gedung	N	N;SG
자치구	otonom	자치구	otonom	N	N
자치구	otonomi	자치구	otonomi	N	N;SG
변환	konversi	변환	konversi	N	N;SG
변환	transformasi	변환	transformasi	N	N;SG
변환	transformasi	변환	transformasi	N	N;SG
변환	konversi	변환	konversi	N	N;SG
변환	transformasi	변환	transformasi	N	N;SG
포맷	pemformatan	포맷	penformatan	N	N;SG
올바른	betulkan	올바르+ㄴ	betulkan	ADJ	ADJ;SG
성공	keberhasilan	성공	keberhasilan	N	N;SG
성공	kesuksesan	성공	kesuksesan	N	N;SG
성공	keberhasilan	성공	keberhasilan	N	N;SG
저자	pengarang	저자	penarang	N	N;SG
저자	penulis	저자	pentulis	N	N;SG
저자	pembuat	저자	penbuat	N	N;SG
내역	riwayat	내역	riwayat	N	N
내역	sejarah	내역	sejarah	N	N;SG
전시	pameran	전시	pameran	N	N;SG
대기	atmosfer	대기	atmosfer	N	N;SG
대기	suasana	대기	suasana	N	N;SG
대기	atmosfir	대기	atmosfir	N	N;SG
대기	siaga	대기	siaga	N	N;SG
플래시	flash	플래시	flash	N	N
가격	harga	가격	harga	N	N;SG
가격	harga	가격	harga	N	N;SG
가격	harganya	가격	harga	N	N;SG
가격	harga	가격	harga	N	N;SG
공기	udara	공기	udara	N	N;SG
공기	air	공기	air	N	N;SG
조각	irisan	조각	irisan	N	N;SG
조각	patung	조각	patung	N	N;SG
조각	patung	조각	patung	N	N;SG
조각	potongan	조각	potongan	N	N;SG
조각	kepingan	조각	kepingan	N	N;SG
조각	keping	조각	keping	N	N;SG
조각	potong	조각	potong	N	N;SG;ACT
민주주의	demokrasi	민주주의	demokrasi	N	N;SG
가정	beranda	가정	beranda		
쓰기	menulis	쓰+기	mentulis	V	V;SG;ACT
쓰기	tulislah	쓰+기	tulis	V	V;SG;ACT
쓰기	menulis	쓰+기	mentulis	V	V;SG;ACT
쓰기	menulis	쓰+기	mentulis	V	V;SG;ACT
함대	armada	함대	armada	N	N;SG
궁전	istana	궁전	istana	N	N;SG
언니	saudari	언니	saudari		
신사	gentlemen	신사	gentlemen	N	N
신사	kuil	신사	kuil	N	N;SG
신사	gentleman	신사	gentleman	N	N
중복	duplikat	중복	duplikat	N	N
중복	duplikat	중복	duplikat	N	N
중복	duplikasi	중복	duplikasi	N	N
반란	pemberontakan	반란	penberontakan	N	N;SG
반란	pemberontakan	반란	penberontakan	N	N;SG
반란	pemberontakan	반란	penberontakan	N	N;SG
반란	pemberontakan	반란	penberontakan	N	N;SG
반란	pemberontak	반란	penberontak	N	N;SG
제작자	produsen	제작자	produsen	N	N;SG
제작자	produser	제작자	produser	N	N;SG
제작자	pengarang	제작자	penarang	N	N;SG
제작자	penulis	제작자	pentulis	N	N;SG
제작자	pembuat	제작자	penbuat	N	N;SG
제작자	pembuat	제작자	penbuat	N	N;SG
제작자	pencipta	제작자	pencipta	N	N;SG
제작자	pengarang	제작자	penarang	N	N;SG
제작자	penulis	제작자	pentulis	N	N;SG
제작자	pembuat	제작자	penbuat	N	N;SG
목사	pendeta	목사	pendeta	N	N;SG
목사	pastor	목사	pastor	N	N
수료	ijazah	수료	ijazah	N	N;SG
수료	diploma	수료	diploma	N	N
승인	otorisasi	승인	otorisasi	N	N;SG
승인	persetujuan	승인	persetujuan	N	N;SG
승인	otorisasi	승인	otorisasi	N	N;SG
참가자	kontestan	참가자	kontestan	N	N
참가자	peserta	참가자	peserta	N	N;SG
참가자	partisipan	참가자	partisipan	N	N;SG
참가자	peserta	참가자	peserta	N	N;SG
참가자	partisipan	참가자	partisipan	N	N;SG
참가자	kontestan	참가자	kontestan	N	N
석유	oli	석유	oli	N	N
석유	minyak	석유	minyak	N	N;SG
폭발	blast	폭발	blast	N	N
폭발	ledakan	폭발	ledakan	N	N;SG
폭발	ledakan	폭발	ledakan	N	N;SG
폭발	ledakan	폭발	ledakan	N	N;SG
하드웨어	hardware	하드웨어	hardware	N	N
교류	interaksi	교류	interaksi	N	N;SG
교류	interaksi	교류	interaksi	N	N;SG
복식	ganda	복식	ganda	N	N;SG
공학	teknik	공학	teknik	N	N;SG
공학	rekayasa	공학	rekayasa	N	N;SG
민주화	demokratisasi	민주화	demokratisasi	N	N
민주화	demokrasi	민주화	demokrasi	N	N;SG
성장	pertumbuhan	성장	pertumbuhan	N	N;SG
성장	perkembangan	성장	perkembangan	N	N;SG
성장	pertumbuhannya	성장	pertumbuhan	N	N;SG
연주	putar	연주	putar	N	N;SG
동시	serentak	동시	serentak		
모양	bentuk	모양	bentuk	N	N;SG
모양	bentuk	모양	bentuk	N	N;SG
