اِبتدائی	liht	اِبتدائی	liht	N;NOM;MASC;SG;3	N;NOM;SG
آشکار	nähtavad	آشکار	nähtav	ADJ	ADJ;NOM;PL;PRS;V.PTCP;ACT
آشکار	nähtav	آشکار	nähtav	ADJ	ADJ;NOM;SG;PRS;V.PTCP;ACT
آشکار	paljastatud	آشکار	paljastama	ADJ	ADJ;PST;V.PTCP;PASS
آشکار	ilmne	آشکار	ilmne	ADJ	ADJ;NOM;SG
آشکار	ilmne	آشکار	ilmne	ADJ	ADJ;NOM;SG
آشکار	puhas	آشکار	puhas	ADJ	ADJ;NOM;SG
آشکار	selge	آشکار	selge	ADJ	ADJ;NOM;SG
آشکار	teadaolev	آشکار	teada_olev	ADJ	ADJ;NOM;SG;PRS;V.PTCP;ACT
آشکار	tuntud	آشکار	tuntud	ADJ	ADJ;PST;V.PTCP;PASS
آشکار	avalikustatud	آشکار	avalikustama	ADJ	ADJ;PST;V.PTCP;PASS
آشکار	nähtavad	آشکار	nähtav	ADJ	ADJ;NOM;PL;PRS;V.PTCP;ACT
آشکار	nähtav	آشکار	nähtav	ADJ	ADJ;NOM;SG;PRS;V.PTCP;ACT
آشکار	paljastatud	آشکار	paljastama	ADJ	ADJ;PST;V.PTCP;PASS
آشکار	ilmne	آشکار	ilmne	ADJ	ADJ;NOM;SG
آشکار	ilmne	آشکار	ilmne	ADJ	ADJ;NOM;SG
آشکار	puhas	آشکار	puhas	ADJ	ADJ;NOM;SG
آشکار	selge	آشکار	selge	ADJ	ADJ;NOM;SG
آشمال	teenija	آشمال	teenija	N	N;NOM;SG
آشمال	teener	آشمال	teener	N	N;NOM;SG
آشنا	teadlikud	آشنا	teadlik	ADJ	ADJ;NOM;PL
آشنا	teadlik	آشنا	teadlik	ADJ	ADJ;NOM;SG
آشنا	tuttav	آشنا	tuttav	ADJ	ADJ;NOM;SG
آشنائی	tuttav	آشنائی	tuttav	ADJ	ADJ;NOM;SG
آغاز	algus	آغاز	algus	N;NOM;MASC;SG;3	N;NOM;SG
آغاز	päritolu	آغاز	pärit_olu	N;NOM;MASC;SG;3	N;NOM;SG
آغاز	algus	آغاز	algus	N;NOM;MASC;SG;3	N;NOM;SG
آغاز	start	آغاز	start	N;NOM;MASC;SG;3	N;NOM;SG
آغاز	algus	آغاز	algus	N;NOM;MASC;SG;3	N;NOM;SG
آغاز	päritolu	آغاز	pärit_olu	N;NOM;MASC;SG;3	N;NOM;SG
آغاز	algus	آغاز	algus	N;NOM;MASC;SG;3	N;NOM;SG
آغاز	start	آغاز	start	N;NOM;MASC;SG;3	N;NOM;SG
آغوش	varjupaik	آغوش	varju_paik	N;NOM;MASC;SG;3	N;NOM;SG
آغوش	pelgupaik	آغوش	pelgu_paik	N;NOM;MASC;SG;3	N;NOM;SG
آغوش	külg	آغوش	külg	N;NOM;MASC;SG;3	N;NOM;SG
آغوش	rind	آغوش	rind	N;NOM;MASC;SG;3	N;NOM;SG
آفاقی	ülemaailmne	آفاقی	üle_maa_ilmne	ADJ	ADJ;NOM;SG
آفاقی	ülemaailmne	آفاقی	üle_maa_ilmne	ADJ	ADJ;NOM;SG
آفاقی	globaalsed	آفاقی	globaalne	ADJ	ADJ;NOM;PL
آفاقی	globaalne	آفاقی	globaalne	ADJ	ADJ;NOM;SG
آفاقی	ülemaailmse	آفاقی	üle_maa_ilmne	ADJ	ADJ;GEN;SG
آفاقی	ülemaailmne	آفاقی	üle_maa_ilmne	ADJ	ADJ;NOM;SG
آفاقی	universaalne	آفاقی	universaalne	ADJ	ADJ;NOM;SG
آفاقی	ülemaailmne	آفاقی	üle_maa_ilmne	ADJ	ADJ;NOM;SG
آفاقی	globaalsed	آفاقی	globaalne	ADJ	ADJ;NOM;PL
آفاقی	globaalne	آفاقی	globaalne	ADJ	ADJ;NOM;SG
آفاقی	ülemaailmse	آفاقی	üle_maa_ilmne	ADJ	ADJ;GEN;SG
آفت	äpardus	آفت	äpardus	N;NOM;FEM;SG;3	N;NOM;SG
آفت	müra	آفت	müra	N;NOM;FEM;SG;3	N;NOM;SG
آفت	üleannetu	آفت	üleannetu	N;NOM;FEM;SG;3	N;NOM;SG
آفت	julmus	آفت	julmus	N;NOM;FEM;SG;3	N;NOM;SG
آفت	leina	آفت	leinma	N;NOM;FEM;SG;3	N;NOM;SG
آفت	lein	آفت	lein	N;NOM;FEM;SG;3	N;NOM;SG
آفت	kurjus	آفت	kurjuma	N;NOM;FEM;SG;3	N;NOM;SG
آفت	kurja	آفت	kuri	N;NOM;FEM;SG;3	N;NOM;SG
آفت	katastroof	آفت	katastroof	N;NOM;FEM;SG;3	N;NOM;SG
آفت	kära	آفت	kära	N;NOM;FEM;SG;3	N;NOM;SG
آفت	viletsus	آفت	viletsus	N;NOM;FEM;SG;3	N;NOM;SG
آفت	katastroof	آفت	katastroof	N;NOM;FEM;SG;3	N;NOM;SG
آفت	probleem	آفت	probleem	N;NOM;FEM;SG;3	N;NOM;SG
آفتاب	vein	آفتاب	vein	N;NOM;MASC;SG;3	N;NOM;SG
آفتاب	päikesevalgus	آفتاب	päikese_valgus	N;NOM;MASC;SG;3	N;NOM;SG
آفتابی	kollase	آفتابی	kollane	ADJ	ADJ;GEN;SG
آفتابی	kollased	آفتابی	kollane	ADJ	ADJ;NOM;PL
آفتابی	kollane	آفتابی	kollane	ADJ	ADJ;NOM;SG
آگ	iha	آگ	iha	N;NOM;FEM;SG;3	N;NOM;SG
آگ	himu	آگ	himu	N;NOM;FEM;SG;3	N;NOM;SG
آگ	ülestõus	آگ	üles_tõus	N;NOM;FEM;SG;3	N;NOM;SG
آگ	blaze	آگ	blaze	N;NOM;FEM;SG;3	N;NOM;SG
آگ	viha	آگ	viha	N;NOM;FEM;SG;3	N;NOM;SG
آگ	raev	آگ	raev	N;NOM;FEM;SG;3	N;NOM;SG
آگ	süüfilis	آگ	süüfilis	N;NOM;FEM;SG;3	N;NOM;SG
آگ	leegi	آگ	leek	N;NOM;FEM;SG;3	N;NOM;SG
آگ	leek	آگ	leek	N;NOM;FEM;SG;3	N;NOM;SG
آگ	armukadedus	آگ	armu_kadedus	N;NOM;FEM;SG;3	N;NOM;SG
آگ	kadedus	آگ	kadedus	N;NOM;FEM;SG;3	N;NOM;SG
آگ	vihkamine	آگ	vihkamine	N;NOM;FEM;SG;3	N;NOM;SG
آگ	viha	آگ	viha	N;NOM;FEM;SG;3	N;NOM;SG
آگ	kirg	آگ	kirg	N;NOM;FEM;SG;3	N;NOM;SG
آگ	tuli	آگ	tuli	N;NOM;FEM;SG;3	N;NOM;SG
آگ	tulekahju	آگ	tule_kahju	N;NOM;FEM;SG;3	N;NOM;SG
آگ	kadedus	آگ	kadedus	N;NOM;FEM;SG;3	N;NOM;SG
آگ	tüli	آگ	tüli	N;NOM;FEM;SG;3	N;NOM;SG
آگا	laup	آگا	laup	N;NOM;MASC;SG;3	N;NOM;SG
آگا	rinne	آگا	rinne	N;NOM;MASC;SG;3	N;NOM;SG
آگاہ	informeeritud	آگاہ	informeeritud	ADJ	ADJ;PST;V.PTCP;PASS
آگاہی	valvsus	آگاہی	valvsus	N;NOM;MASC;SG;3	N;NOM;SG
آگاہی	teave	آگاہی	teave	N;NOM;MASC;SG;3	N;NOM;SG
آگاہی	info	آگاہی	info	N;NOM;MASC;SG;3	N;NOM;SG
آگاہی	informatsioon	آگاہی	informatsioon	N;NOM;MASC;SG;3	N;NOM;SG
آگاہی	teadmine	آگاہی	teadmine	N;NOM;MASC;SG;3	N;NOM;SG
آگاہی	teadlikkus	آگاہی	teadlikkus	N;NOM;MASC;SG;3	N;NOM;SG
آگاہی	valvsus	آگاہی	valvsus	N;NOM;MASC;SG;3	N;NOM;SG
آگاہی	teave	آگاہی	teave	N;NOM;MASC;SG;3	N;NOM;SG
آگاہی	info	آگاہی	info	N;NOM;MASC;SG;3	N;NOM;SG
آگاہی	informatsioon	آگاہی	informatsioon	N;NOM;MASC;SG;3	N;NOM;SG
آگاہی	teadmine	آگاہی	teadmine	N;NOM;MASC;SG;3	N;NOM;SG
آگہی	teadlikkus	آگہی	teadlikkus	N;NOM;MASC;SG;3	N;NOM;SG
آگے	lähedal	آگے	lähedal	ADV;NOM;MASC;SG;3	ADV
آگے	ees	آگے	ees	ADV;NOM;MASC;SG;3	ADV
آگے	lähedal	آگے	lähedal	ADV;NOM;MASC;SG;3	ADV
آگے	edaspidi	آگے	edas_pidi	ADV;NOM;MASC;SG;3	ADV
آگے	edaspidi	آگے	edas_pidi	ADV;NOM;MASC;SG;3	ADV
آگے	eelnevalt	آگے	eelnevalt	ADV;NOM;MASC;SG;3	ADV
آگے	varem	آگے	varem	ADV;NOM;MASC;SG;3	ADV
آگے	lähedal	آگے	lähedal	ADV;NOM;MASC;SG;3	ADV
آگے	enne	آگے	enne	ADV;NOM;MASC;SG;3	ADV
آگے	edasi	آگے	edasi	ADV;NOM;MASC;SG;3	ADV
آگے	kaugemale	آگے	kaugemale	ADV;NOM;MASC;SG;3	ADV
آگے	ees	آگے	ees	ADV;NOM;MASC;SG;3	ADV
آگے	lähedal	آگے	lähedal	ADV;NOM;MASC;SG;3	ADV
آگے	edaspidi	آگے	edas_pidi	ADV;NOM;MASC;SG;3	ADV
آگے	edaspidi	آگے	edas_pidi	ADV;NOM;MASC;SG;3	ADV
آگے	eelnevalt	آگے	eelnevalt	ADV;NOM;MASC;SG;3	ADV
آگے	varem	آگے	varem	ADV;NOM;MASC;SG;3	ADV
آلات	seadmed	آلہ	seade	N;NOM;MASC;PL;3	N;NOM;PL
آلات	instrumendid	آلہ	instrument	N;NOM;MASC;PL;3	N;NOM;PL
آلات	tööriistad	آلہ	töö_riist	N;NOM;MASC;PL;3	N;NOM;PL
آلات	seadmed	آلہ	seade	N;NOM;MASC;PL;3	N;NOM;PL
آلات	seadmed	آلہ	seade	N;NOM;MASC;PL;3	N;NOM;PL
آلات	seadmed	آلہ	seade	N;NOM;MASC;PL;3	N;NOM;PL
آلسی	unine	آلسی	unine	ADJ	ADJ;NOM;SG
آلسی	laisk	آلسی	laisk	ADJ	ADJ;NOM;SG
آلو	kartul	آلو	kartul	N;NOM;MASC;SG;3	N;NOM;SG
آلودہ	saastunud	آلودہ	saastuma	ADJ	ADJ;PST;V.PTCP;ACT
آلودہ	saastatud	آلودہ	saasta=tud	ADJ	ADJ;PST;V.PTCP;PASS
آلودہ	saastunud	آلودہ	saastuma	ADJ	ADJ;PST;V.PTCP;ACT
آلودہ	sukeldatud	آلودہ	sukeldama	ADJ	ADJ;PST;V.PTCP;PASS
آلودہ	räpased	آلودہ	räpane	ADJ	ADJ;NOM;PL
آلودہ	räpane	آلودہ	räpane	ADJ	ADJ;NOM;SG
آلودہ	määrdunud	آلودہ	määrdunud	ADJ	ADJ;PST;V.PTCP;ACT
آلہ	instrument	آلہ	instrument	N;NOM;MASC;SG;3	N;NOM;SG
آلہ	pill	آلہ	pill	N;NOM;MASC;SG;3	N;NOM;SG
آلہ	vahend	آلہ	vahend	N;NOM;MASC;SG;3	N;NOM;SG
آلہ	relv	آلہ	relv	N;NOM;MASC;SG;3	N;NOM;SG
آلہ	tööriist	آلہ	töö_riist	N;NOM;MASC;SG;3	N;NOM;SG
آلہ	instrument	آلہ	instrument	N;NOM;MASC;SG;3	N;NOM;SG
آلہ	pill	آلہ	pill	N;NOM;MASC;SG;3	N;NOM;SG
آلہ	vahend	آلہ	vahend	N;NOM;MASC;SG;3	N;NOM;SG
آلہ	relv	آلہ	relv	N;NOM;MASC;SG;3	N;NOM;SG
آلہ	tööriist	آلہ	töö_riist	N;NOM;MASC;SG;3	N;NOM;SG
آمادگی	valmisolek	آمادگی	valmis_olek	N;NOM;MASC;SG;3	N;NOM;SG
آمادگی	valmisolek	آمادگی	valmis_olek	N;NOM;MASC;SG;3	N;NOM;SG
آمادگی	valmisolek	آمادگی	valmis_olek	N;NOM;MASC;SG;3	N;NOM;SG
آمادہ	valmistatud	آمادہ	valmista=tud	ADJ	ADJ;PST;V.PTCP;PASS
آمادہ	ettevalmistatud	آمادہ	ette_valmistatud	ADJ	ADJ;PST;V.PTCP;PASS
آمادہ	saadaval	آمادہ	saadaval	ADJ	ADJ;AT+ESS
;SG;PRS;V.PTCP;ACT
آمادہ	kättesaadav	آمادہ	kätte_saadav	ADJ	ADJ;NOM;SG;PRS;V.PTCP;ACT
آمادہ	valmistatud	آمادہ	valmista=tud	ADJ	ADJ;PST;V.PTCP;PASS
آمادہ	ettevalmistatud	آمادہ	ette_valmistatud	ADJ	ADJ;PST;V.PTCP;PASS
آمادہ	valmis	آمادہ	valmis	ADJ	ADJ
آمادہ	saadaval	آمادہ	saadaval	ADJ	ADJ;AT+ESS
;SG;PRS;V.PTCP;ACT
آمادہ	kättesaadav	آمادہ	kätte_saadav	ADJ	ADJ;NOM;SG;PRS;V.PTCP;ACT
آمد	saabumine	آمد	saabumine	N;NOM;MASC;SG;3	N;NOM;SG
آمد	tulu	آمد	tulu	N;NOM;MASC;SG;3	N;NOM;SG
آمد	lähenemine	آمد	lähenemine	N;NOM;MASC;SG;3	N;NOM;SG
آمد	lähenemisviis	آمد	lähenemis_viis	N;NOM;MASC;SG;3	N;NOM;SG
آمد	juurdepääs	آمد	juurde_pääs	N;NOM;MASC;SG;3	N;NOM;SG
آمد	ligipääs	آمد	ligi_pääs	N;NOM;MASC;SG;3	N;NOM;SG
آمد	kirje	آمد	kirje	N;NOM;MASC;SG;3	N;NOM;SG
آمد	sissekanne	آمد	sisse_kanne	N;NOM;MASC;SG;3	N;NOM;SG
آمد	sisenemine	آمد	sisenemine	N;NOM;MASC;SG;3	N;NOM;SG
آمد	inspiratsioon	آمد	inspiratsioon	N;NOM;MASC;SG;3	N;NOM;SG
آمد	saabumine	آمد	saabumine	N;NOM;MASC;SG;3	N;NOM;SG
آمد	tulu	آمد	tulu	N;NOM;MASC;SG;3	N;NOM;SG
آمد	lähenemine	آمد	lähenemine	N;NOM;MASC;SG;3	N;NOM;SG
آمد	lähenemisviis	آمد	lähenemis_viis	N;NOM;MASC;SG;3	N;NOM;SG
آمد	juurdepääs	آمد	juurde_pääs	N;NOM;MASC;SG;3	N;NOM;SG
آمد	ligipääs	آمد	ligi_pääs	N;NOM;MASC;SG;3	N;NOM;SG
آمد	kirje	آمد	kirje	N;NOM;MASC;SG;3	N;NOM;SG
آمد	sissekanne	آمد	sisse_kanne	N;NOM;MASC;SG;3	N;NOM;SG
آمد	sisenemine	آمد	sisenemine	N;NOM;MASC;SG;3	N;NOM;SG
آمد	sissetulek	آمد	sisse_tulek	N;NOM;MASC;SG;3	N;NOM;SG
آمد	tulu	آمد	tulu	N;NOM;MASC;SG;3	N;NOM;SG
آمد	inspiratsioon	آمد	inspiratsioon	N;NOM;MASC;SG;3	N;NOM;SG
آمدن	saabumine	آمدن	saabumine	N;NOM;MASC;SG;3	N;NOM;SG
آمدن	sissetulek	آمدن	sisse_tulek	N;NOM;MASC;SG;3	N;NOM;SG
آمدن	tulu	آمدن	tulu	N;NOM;MASC;SG;3	N;NOM;SG
آمدنی	tulu	آمدنی	tulu	N;NOM;FEM;SG;3	N;NOM;SG
آمدنی	tulu	آمدنی	tulu	N;NOM;FEM;SG;3	N;NOM;SG
آمدنی	sissetulek	آمدنی	sisse_tulek	N;NOM;FEM;SG;3	N;NOM;SG
آمدنی	tulu	آمدنی	tulu	N;NOM;FEM;SG;3	N;NOM;SG
آمیزش	segu	آمیزش	segu	N;NOM;MASC;SG;3	N;NOM;SG
آمیزش	temperament	آمیزش	temperament	N;NOM;MASC;SG;3	N;NOM;SG
آمیزش	vandenõu	آمیزش	vande_nõu	N;NOM;MASC;SG;3	N;NOM;SG
آمیزش	segamine	آمیزش	segamine	N;NOM;MASC;SG;3	N;NOM;SG
آمین	aamen	آمین	aamen	N;NOM;MASC;SG;3	N;NOM;SG
آنا	kasvab	آ	kasvama	V;MASC;SG;NFIN;ACT	V;IND;SG;3;PRS;FIN;ACT
آنا	kasvama	آ	kasvama	V;MASC;SG;NFIN;ACT	V;IN+ALL;V.CVB;ACT
آنا	kasva	آ	kasvama	V;MASC;SG;NFIN;ACT	V;IMP;SG;2;PRS;FIN;ACT
آنا	suurenda	آ	suurendama	V;MASC;SG;NFIN;ACT	V;IMP;SG;2;PRS;FIN;ACT
آنا	kasvab	آ	kasvama	V;MASC;SG;NFIN;ACT	V;IND;SG;3;PRS;FIN;ACT
آنا	kasvama	آ	kasvama	V;MASC;SG;NFIN;ACT	V;IN+ALL;V.CVB;ACT
آنا	kasva	آ	kasvama	V;MASC;SG;NFIN;ACT	V;IMP;SG;2;PRS;FIN;ACT
آنا	suurenda	آ	suurendama	V;MASC;SG;NFIN;ACT	V;IMP;SG;2;PRS;FIN;ACT
آنا	tule	آ	tulema	V;MASC;SG;NFIN;ACT	V;IMP;SG;2;PRS;FIN;ACT
آنت	soolestiku	آنت	soolestik	N;NOM;FEM;SG;3	N;NOM;SG
آنت	sisikond	آنت	sisikond	N;NOM;FEM;SG;3	N;NOM;SG
آنجہانی	surnud	آنجہانی	surnud	ADJ	ADJ;PST;V.PTCP;ACT
آنچ	blaze	آنچ	blaze	N;NOM;MASC;SG;3	N;NOM;SG
آنچ	kohtuistung	آنچ	kohtu_istung	N;NOM;MASC;SG;3	N;NOM;SG
آنچ	kuma	آنچ	kuma	N;NOM;MASC;SG;3	N;NOM;SG
آنچ	leegi	آنچ	leek	N;NOM;MASC;SG;3	N;NOM;SG
آنچ	leek	آنچ	leek	N;NOM;MASC;SG;3	N;NOM;SG
آنچ	kirg	آنچ	kirg	N;NOM;MASC;SG;3	N;NOM;SG
آنچ	tuli	آنچ	tuli	N;NOM;MASC;SG;3	N;NOM;SG
آنچ	tulekahju	آنچ	tule_kahju	N;NOM;MASC;SG;3	N;NOM;SG
آنچ	soojus	آنچ	soojus	N;NOM;MASC;SG;3	N;NOM;SG
آنچ	kiindumus	آنچ	kiindumus	N;NOM;MASC;SG;3	N;NOM;SG
آندھی	tsüklon	آندھی	tsüklon	N;NOM;MASC;SG;3	N;NOM;SG
آندھی	orkaan	آندھی	orkaan	N;NOM;MASC;SG;3	N;NOM;SG
آندھی	tsüklon	آندھی	tsüklon	N;NOM;MASC;SG;3	N;NOM;SG
آندھی	orkaan	آندھی	orkaan	N;NOM;MASC;SG;3	N;NOM;SG
آنکھ	arvamus	آنکھ	arvamus	N;NOM;MASC;SG;3	N;NOM;SG
آنکھ	nägemine	آنکھ	nägemine	N;NOM;MASC;SG;3	N;NOM;SG
آنکھ	hinnang	آنکھ	hinnang	N;NOM;MASC;SG;3	N;NOM;SG
آنکھ	järglane	آنکھ	järglane	N;NOM;MASC;SG;3	N;NOM;SG
آنکھ	lugupidamine	آنکھ	lugu_pidamine	N;NOM;MASC;SG;3	N;NOM;SG
آنکھ	austus	آنکھ	austus	N;NOM;MASC;SG;3	N;NOM;SG
آنکھ	žest	آنکھ	žest	N;NOM;MASC;SG;3	N;NOM;SG
آنکھ	ootus	آنکھ	ootus	N;NOM;MASC;SG;3	N;NOM;SG
آنکھ	lootus	آنکھ	lootus	N;NOM;MASC;SG;3	N;NOM;SG
آنکھ	pilk	آنکھ	pilk	N;NOM;MASC;SG;3	N;NOM;SG
آنگن	õu	آنگن	õu	N;NOM;MASC;SG;3	N;NOM;SG
آنگن	õu	آنگن	õu	N;NOM;MASC;SG;3	N;NOM;SG
آنی	paratamatu	آنی	paratamatu	ADJ	ADJ;NOM;SG
آنی	vältimatu	آنی	vältimatu	ADJ	ADJ;NOM;SG
آنی	hetkeline	آنی	hetkeline	ADJ	ADJ;NOM;SG
آواز	keel	آواز	keel	N;NOM;FEM;SG;3	N;NOM;SG
آواز	toon	آواز	toon	N;NOM;FEM;SG;3	N;NOM;SG
آواز	karju	آواز	karju	N;NOM;FEM;SG;3	N;NOM;SG
آواز	kõne	آواز	kõne	N;NOM;FEM;SG;3	N;NOM;SG
آواز	hääl	آواز	hääl	N;NOM;FEM;SG;3	N;NOM;SG
آواز	kaja	آواز	kaja	N;NOM;FEM;SG;3	N;NOM;SG
آواز	väljakuulutamine	آواز	välja_kuulutamine	N;NOM;FEM;SG;3	N;NOM;SG
آواز	kuulsus	آواز	kuulsus	N;NOM;FEM;SG;3	N;NOM;SG
آواز	keel	آواز	keel	N;NOM;FEM;SG;3	N;NOM;SG
آواز	toon	آواز	toon	N;NOM;FEM;SG;3	N;NOM;SG
آواز	karju	آواز	karju	N;NOM;FEM;SG;3	N;NOM;SG
آواز	müra	آواز	müra	N;NOM;FEM;SG;3	N;NOM;SG
آواز	kõne	آواز	kõne	N;NOM;FEM;SG;3	N;NOM;SG
آواز	heli	آواز	heli	N;NOM;FEM;SG;3	N;NOM;SG
آواز	hääl	آواز	hääl	N;NOM;FEM;SG;3	N;NOM;SG
آواز	kaja	آواز	kaja	N;NOM;FEM;SG;3	N;NOM;SG
آواز	väljakuulutamine	آواز	välja_kuulutamine	N;NOM;FEM;SG;3	N;NOM;SG
آواز	kuulsus	آواز	kuulsus	N;NOM;FEM;SG;3	N;NOM;SG
آون	tulemas	آون	tulema	V;SG;ACT	V;IN+ESS;V.CVB;ACT
آون	tuleb	آون	tulema	V;SG;ACT	V;IND;SG;3;PRS;FIN;ACT
آویزاں	peatatud	آویزاں	peatama	ADJ	ADJ;PST;V.PTCP;PASS
آویزش	konflikt	آویزش	konflikt	N;NOM;MASC;SG;3	N;NOM;SG
آہِستگی	aeglus	آہِستگی	aeglus	N;NOM;MASC;SG;3	N;NOM;SG
آہستہ	salaja	آہستہ	salaja	N;NOM;MASC;SG;3	N;NOM;SG
آہستہ	salaja	آہستہ	salaja	N;NOM;MASC;SG;3	N;NOM;SG
آہنگ	eesmärk	آہنگ	ees_märk	N;NOM;MASC;SG;3	N;NOM;SG
آہنگ	otstarve	آہنگ	ots_tarve	N;NOM;MASC;SG;3	N;NOM;SG
آہنگ	muusika	آہنگ	muusika	N;NOM;MASC;SG;3	N;NOM;SG
آہنگ	heli	آہنگ	heli	N;NOM;MASC;SG;3	N;NOM;SG
آہنگ	kavatsus	آہنگ	kavatsus	N;NOM;MASC;SG;3	N;NOM;SG
آہنگ	sümmeetria	آہنگ	sümmeetria	N;NOM;MASC;SG;3	N;NOM;SG
آہنگ	hääl	آہنگ	hääl	N;NOM;MASC;SG;3	N;NOM;SG
آہنگ	meetod	آہنگ	meetod	N;NOM;MASC;SG;3	N;NOM;SG
آہنگ	meloodia	آہنگ	meloodia	N;NOM;MASC;SG;3	N;NOM;SG
آہنگ	melody	آہنگ	melody	N;NOM;MASC;SG;3	N;NOM;SG
آہنگ	eesmärk	آہنگ	ees_märk	N;NOM;MASC;SG;3	N;NOM;SG
آہنگ	otstarve	آہنگ	ots_tarve	N;NOM;MASC;SG;3	N;NOM;SG
آہنگ	muusika	آہنگ	muusika	N;NOM;MASC;SG;3	N;NOM;SG
آہنگ	heli	آہنگ	heli	N;NOM;MASC;SG;3	N;NOM;SG
آہنگ	kavatsus	آہنگ	kavatsus	N;NOM;MASC;SG;3	N;NOM;SG
آہنگ	sümmeetria	آہنگ	sümmeetria	N;NOM;MASC;SG;3	N;NOM;SG
آہنگ	hääl	آہنگ	hääl	N;NOM;MASC;SG;3	N;NOM;SG
آہنگ	harmoonia	آہنگ	harmoonia	N;NOM;MASC;SG;3	N;NOM;SG
آہنگ	meetod	آہنگ	meetod	N;NOM;MASC;SG;3	N;NOM;SG
آہنگ	meloodia	آہنگ	meloodia	N;NOM;MASC;SG;3	N;NOM;SG
آہنگ	melody	آہنگ	melody	N;NOM;MASC;SG;3	N;NOM;SG
آہنی	tugev	آہنی	tugev	ADJ	ADJ;NOM;SG
آہنی	tugevad	آہنی	tugev	ADJ	ADJ;NOM;PL
آہنی	raske	آہنی	raske	ADJ	ADJ;NOM;SG
آہنی	kõva	آہنی	kõva	ADJ	ADJ;NOM;SG
آئل	nafta	آئل	nafta	N;NOM;MASC;SG;3	N;NOM;SG
آئندہ	järgmiseks	آئندہ	järgmine	ADJ	ADJ;TRANS;SG
آئندہ	järgmisena	آئندہ	järgmine	ADJ	ADJ;FRML;SG
آئندہ	järgmine	آئندہ	järgmine	ADJ	ADJ;NOM;SG
آئی	tulemas	آ	tulema	V;PFV;FEM;SG;V.PTCP;ACT	V;IN+ESS;V.CVB;ACT
آئی	tuleb	آ	tulema	V;PFV;FEM;SG;V.PTCP;ACT	V;IND;SG;3;PRS;FIN;ACT
آئی	laekunud	آ	laekuma	V;PFV;FEM;SG;V.PTCP;ACT	V;PST;V.PTCP;ACT
آئین	põhikiri	آئین	põhi_kiri	N;NOM;MASC;SG;3	N;NOM;SG
آئین	meetod	آئین	meetod	N;NOM;MASC;SG;3	N;NOM;SG
آئین	kasutamine	آئین	kasutamine	N;NOM;MASC;SG;3	N;NOM;SG
آئین	kasutus	آئین	kasutus	N;NOM;MASC;SG;3	N;NOM;SG
آئین	seadus	آئین	seadus	N;NOM;MASC;SG;3	N;NOM;SG
آئین	põhiseadus	آئین	põhi_seadus	N;NOM;MASC;SG;3	N;NOM;SG
آئین	reguleerimine	آئین	reguleerimine	N;NOM;MASC;SG;3	N;NOM;SG
آئین	regulatsioon	آئین	regulatsioon	N;NOM;MASC;SG;3	N;NOM;SG
آئین	määrus	آئین	määrus	N;NOM;MASC;SG;3	N;NOM;SG
آئین	eeskiri	آئین	ees_kiri	N;NOM;MASC;SG;3	N;NOM;SG
آئین	code	آئین	code	N;NOM;MASC;SG;3	N;NOM;SG
آئین	kood	آئین	kood	N;NOM;MASC;SG;3	N;NOM;SG
آئینہ	peegeldi	آئینہ	peegeldi	N;NOM;MASC;SG;3	N;NOM;SG
آئینہ	hele	آئینہ	hele	N;NOM;MASC;SG;3	N;NOM;SG
آئینہ	peegeldus	آئینہ	peegeldus	N;NOM;MASC;SG;3	N;NOM;SG
آئینہ	peegel	آئینہ	peegel	N;NOM;MASC;SG;3	N;NOM;SG
آئینہ	peegeldi	آئینہ	peegeldi	N;NOM;MASC;SG;3	N;NOM;SG
آئینہ	hele	آئینہ	hele	N;NOM;MASC;SG;3	N;NOM;SG
آئینہ	peegeldus	آئینہ	peegeldus	N;NOM;MASC;SG;3	N;NOM;SG
آیا	saabunud	آ	saabuma	V;PFV;MASC;SG;V.PTCP;ACT	V;PST;V.PTCP;ACT
آیا	saabus	آ	saabuma	V;PFV;MASC;SG;V.PTCP;ACT	V;IND;SG;3;PST;FIN;ACT
آیا	saabunud	آ	saabuma	V;PFV;MASC;SG;V.PTCP;ACT	V;PST;V.PTCP;ACT
آیا	saabus	آ	saabuma	V;PFV;MASC;SG;V.PTCP;ACT	V;IND;SG;3;PST;FIN;ACT
بآسانی	mugavalt	بآسانی	mugavalt	ADV	ADV
بآسانی	mugavalt	بآسانی	mugavalt	ADV	ADV
بآسانی	kergesti	بآسانی	kergesti	ADV	ADV
بآسانی	kergelt	بآسانی	kergelt	ADV	ADV
بخوبی	põhjalikult	بخوبی	põhjalikult	ADV	ADV
بخوبی	kenasti	بخوبی	kenasti	ADV	ADV
بخوبی	korralikult	بخوبی	korralikult	ADV	ADV
بخوبی	täielikult	بخوبی	täielikult	ADV	ADV
بخوبی	täiesti	بخوبی	täiesti	ADV	ADV
بخوبی	hästi	بخوبی	hästi	ADV	ADV
بخوبی	nõuetekohaselt	بخوبی	nõuete_kohaselt	ADV	ADV
بااثر	efektiivne	بااثر	efektiivne	ADJ	ADJ;NOM;SG
بااثر	tulemuslik	بااثر	tulemuslik	ADJ	ADJ;NOM;SG
بااثر	tõhus	بااثر	tõhus	ADJ	ADJ;NOM;SG
بااثر	tõhusad	بااثر	tõhus	ADJ	ADJ;NOM;PL
بااثر	mõjukas	بااثر	mõjukas	ADJ	ADJ;NOM;SG
