اتھاہ	깊게	اتھاہ	깊+게		
بندوبست	기구	بندوبست	기구	N;NOM;MASC;SG;3	N
بندوبست	단체	بندوبست	단체	N;NOM;MASC;SG;3	N
بندوبست	수단	بندوبست	수단	N;NOM;MASC;SG;3	N
بندوبست	메서드	بندوبست	메서드	N;NOM;MASC;SG;3	N
بندوبست	방법	بندوبست	방법	N;NOM;MASC;SG;3	N
بندوبست	메소드	بندوبست	메소드	N;NOM;MASC;SG;3	N
بندوبست	계획	بندوبست	계획	N;NOM;MASC;SG;3	N
بندوبست	순서	بندوبست	순서	N;NOM;MASC;SG;3	N
بندوبست	주문	بندوبست	주문	N;NOM;MASC;SG;3	N
بندوبست	체계	بندوبست	체계	N;NOM;MASC;SG;3	N
بندوبست	시스템	بندوبست	시스템	N;NOM;MASC;SG;3	N
بندوبست	행정학	بندوبست	행정학	N;NOM;MASC;SG;3	N
بندوبست	경영	بندوبست	경영	N;NOM;MASC;SG;3	N
بندوبست	관리	بندوبست	관리	N;NOM;MASC;SG;3	N
بندوبست	편곡	بندوبست	편곡	N;NOM;MASC;SG;3	N
بندوبست	규제	بندوبست	규제	N;NOM;MASC;SG;3	N
بندوبست	규정	بندوبست	규정	N;NOM;MASC;SG;3	N
بندوبست	경제	بندوبست	경제	N;NOM;MASC;SG;3	N
بندوبست	조직	بندوبست	조직	N;NOM;MASC;SG;3	N
بندوبست	기구	بندوبست	기구	N;NOM;MASC;SG;3	N
بندوبست	단체	بندوبست	단체	N;NOM;MASC;SG;3	N
بندوبست	수단	بندوبست	수단	N;NOM;MASC;SG;3	N
بندوبست	메서드	بندوبست	메서드	N;NOM;MASC;SG;3	N
بندوبست	방법	بندوبست	방법	N;NOM;MASC;SG;3	N
بندوبست	메소드	بندوبست	메소드	N;NOM;MASC;SG;3	N
بندوبست	계획	بندوبست	계획	N;NOM;MASC;SG;3	N
بندھک	임금	بندھک	임금		
بنڈل	소포	بنڈل	소포		
بنڈل	패키지	بنڈل	패키+지		
بنڈل	소포	بنڈل	소포		
بنڈل	구획	بنڈل	구획		
بنڈل	소포	بنڈل	소포		
بنڈل	패키지	بنڈل	패키+지		
بنڈل	소포	بنڈل	소포		
بنڈل	구획	بنڈل	구획		
بنک	은행	بنک	은행	N;NOM;MASC;SG;3	N
بَنکار	자랑	بَنکار	자랑		
بَو	스프라우트	بَو	스프라우트		
بوٹ	선박	بوٹ	선박	N;NOM;MASC;SG;3	N
بوٹ	메뚜기	بوٹ	메뚜기	N;NOM;MASC;SG;3	N
بُوجھ	추측	بُوجھ	추측		
بُوجھ	추측	بُوجھ	추측		
بُوجھ	지각	بُوجھ	지각		
بوجھ	끌기	بوجھ	끌+기	V;ACT	V
بوجھ	끌기	بوجھ	끌+기	V;ACT	V
بودا	약한	بودا	약하+ㄴ		
بودا	약해	بودا	약하+어		
بودا	버팔로	بودا	버팔+로		
بودا	부드러워	بودا	부드럽+어		
بودا	청량	بودا	청량		
بودا	부드럽게	بودا	부드럽+게		
بودا	소프트	بودا	소프트		
بوسیدگی	붕괴	بوسیدگی	붕괴	N;NOM;MASC;SG;3	N
بُوقلموں	다양성	بُوقلم	다양성	N;ACC;MASC;PL;3	N
بَول	소변	بَول	소변		
بول	대화하기	بول	대화+하+기	V;ACT	V
بَولاہٹ	혼동	بَولاہٹ	혼동		
بولتا	말하기	بول	말하+기	V;IPFV;MASC;SG;V.PTCP;ACT	V
بولتا	생생한	بول	생생+하+ㄴ	V;IPFV;MASC;SG;V.PTCP;ACT	V
بولتا	지우기	بول	지우+기	V;IPFV;MASC;SG;V.PTCP;ACT	V
بَون	차이점	بَون	차이점		
بہادری	용기	بہادری	용기	N;NOM;FEM;SG;3	N
بِہار	비하르	بِہار	비하르		
بِہار	레크리에이션	بِہار	레크리에이션		
بِہار	즐거움	بِہار	즐거움		
بہائو	대홍수	بہائو	대홍수		
بہائو	플로	بہائو	플로		
بہائو	플로우	بہائو	플로우		
بہائو	흐름	بہائو	흐름		
بہائو	플럭스	بہائو	플럭스		
بُہتات	풍성한	بُہتات	풍성+하+ㄴ	V;IPFV;MASC;PL;V.PTCP;ACT	V
بُہتات	넉넉한	بُہتات	넉넉+하+ㄴ	V;IPFV;MASC;PL;V.PTCP;ACT	V
بُہر	센터	بُہر	센터		
بِہری	공유	بِہری	공유	N;NOM;MASC;SG;3	N
بِہری	구독	بِہری	구독	N;NOM;MASC;SG;3	N
بہکا	mad	بہکا	mad		
بِہوار	트레이드	بِہوار	트레이드		
بے	아님	بے	아니+ㅁ		
بیار	바람	بیار	바람		
بیار	폭풍우	بیار	폭풍우		
بیار	스톰	بیار	스톰		
بیار	에어	بیار	에어		
بیاض	일기장	بیاض	일기장		
بیاض	다이어리	بیاض	다이어리		
بیاض	하얀	بیاض	하얗+ㄴ		
بیاض	화이트	بیاض	화이트		
بیاض	흰색	بیاض	흰+색		
بیاض	하얀색	بیاض	하얀색		
بیاض	공책	بیاض	공책		
بیاض	지우	بیاض	지우		
بیاض	맑음	بیاض	맑음		
بیان	설명	بیان	설명	N;NOM;MASC;SG;3	N
بیان	묘사	بیان	묘사	N;NOM;MASC;SG;3	N
بیان	선언	بیان	선언	N;NOM;MASC;SG;3	N
بیان	성명서	بیان	성명서	N;NOM;MASC;SG;3	N
بیان	진술	بیان	진술	N;NOM;MASC;SG;3	N
بیان	설명	بیان	설명	N;NOM;MASC;SG;3	N
بیان	묘사	بیان	묘사	N;NOM;MASC;SG;3	N
بیان	선언	بیان	선언	N;NOM;MASC;SG;3	N
بیان	계좌	بیان	계좌	N;NOM;MASC;SG;3	N
بیان	계정	بیان	계정	N;NOM;MASC;SG;3	N
بیان	서술	بیان	서술	N;NOM;MASC;SG;3	N
بیان	성명서	بیان	성명서	N;NOM;MASC;SG;3	N
بیان	진술	بیان	진술	N;NOM;MASC;SG;3	N
بیاہ	혼인	بیاہ	혼인	N;NOM;MASC;SG;3	N
بیاہ	결혼	بیاہ	결혼	N;NOM;MASC;SG;3	N
بیاہ	혼인	بیاہ	혼인	N;NOM;MASC;SG;3	N
بیاہ	결혼	بیاہ	결혼	N;NOM;MASC;SG;3	N
بیاہ	결혼식	بیاہ	결혼식	N;NOM;MASC;SG;3	N
بیاہ	웨딩	بیاہ	웨딩	N;NOM;MASC;SG;3	N
بیٹا	소년	بیٹا	소년	N;NOM;MASC;SG;3	N
بیٹا	남자아이	بیٹا	남자아+이	N;NOM;MASC;SG;3	N
بیٹا	소년	بیٹا	소년	N;NOM;MASC;SG;3	N
بیٹا	남자아이	بیٹا	남자아+이	N;NOM;MASC;SG;3	N
بیٹا	아들	بیٹا	아들	N;NOM;MASC;SG;3	N
بیٹی	소녀	بیٹی	소녀	N;NOM;FEM;SG;3	N
بیٹی	소녀	بیٹی	소녀	N;NOM;FEM;SG;3	N
بَیٹھنا	앉아	بَیٹھ	앉+아	V;NFIN	V
بَیٹھنا	줄이기	بَیٹھ	줄이+기	V;NFIN	V
بَیٹھنا	떨어지지	بَیٹھ	떨어지+지	V;NFIN	V
بَیٹھنا	떨어지는	بَیٹھ	떨어지+는	V;NFIN	V
بِیج	소스	بِیج	소스		
بِیج	원본	بِیج	원본		
بِیج	시드	بِیج	시드		
بِیج	씨앗	بِیج	씨앗		
بِیج	정액	بِیج	정액		
بِیچ	차이점	بِیچ	차이점		
بِیچ	하프웨이	بِیچ	하프웨이		
بِیچ	싸움	بِیچ	싸움		
بِیچ	미드웨이	بِیچ	미드웨이		
بِیچ	센터	بِیچ	센터		
بیچ	세일	بیچ	세일		
بیچا	팔렸다	بیچا	팔리+었+다	V;PFV;MASC;SG;V.PTCP;ACT	V
بیچنا	팔아	بیچ	팔+아		
بیخ	기초	بیخ	기초	N;NOM;MASC;SG;3	N
بیخ	근거	بیخ	근거	N;NOM;MASC;SG;3	N
بیخ	기저	بیخ	기저	N;NOM;MASC;SG;3	N
بیخ	출처	بیخ	출처	N;NOM;MASC;SG;3	N
بیخ	출처	بیخ	출처	N;NOM;MASC;SG;3	N
بیخ	파운데이션	بیخ	파운데이션	N;NOM;MASC;SG;3	N
بید	리드	بید	리드		
بیدارمغز	지혜로운	بیدارمغز	지혜+롭+ㄴ	ADJ	ADJ
بِیر	워리어	بِیر	워리+어		
بِیر	오빠	بِیر	오빠		
بِیر	아우	بِیر	아우		
بِیر	챔피언십	بِیر	後피+언감		
بِیر	히어로	بِیر	히어+로		
بِیر	강력	بِیر	강력		
بِیرج	시드	بِیرج	시드		
بِیرج	씨앗	بِیرج	씨앗		
بِیرج	파워	بِیرج	파우+어		
بِیرج	정액	بِیرج	정액		
بِیرن	오빠	بِیرن	오빠		
بِیرن	아우	بِیرن	아우		
بیرون	아웃	بیرون	아웃		
بِیس	스물	بِیس	스물		
بِیس	스무	بِیس	스무		
بیسیوں	점수	بیسی	점수	N;ACC;MASC;PL;3	N
بیسیوں	득점	بیسی	득점	N;ACC;MASC;PL;3	N
بَیع	세일	بَیع	세일		
بیگانگی	무관심	بیگانگی	무관심	N;NOM;MASC;SG;3	N
بیلن	롤러	بیلن	롤러		
بِین	플룻	بِین	플룻		
دوربین	망원경	دوربین	망원경	N;NOM;FEM;SG;3	N
بیّن	생생	بیّن	생생		
بیّن	지우	بیّن	지우		
بیّن	맑음	بیّن	맑음		
بِیوی	숙녀	بِیوی	숙녀		
بِیوی	레이디	بِیوی	레이디		
بِیوی	아줌마	بِیوی	아줌마		
بِیوی	마누라	بِیوی	마누라		
بِیوی	와이프	بِیوی	와이프		
بیہ	천공	بیہ	천공		
بھاپ	증기	بھاپ	증기	N;NOM;MASC;SG;3	N
بھاپ	증기	بھاپ	증기	N;NOM;MASC;SG;3	N
بھات	욕망	بھات	욕망		
بھات	욕망이	بھات	욕망+이		
بھات	그리움	بھات	그립움		
بھاتا	매력적인	بھا	매력+적+이+ㄴ	V;IPFV;MASC;SG;V.PTCP;ACT	V
بھاٹ	음유시인	بھاٹ	음유시+이+ㄴ		
بھار	신뢰	بھار	신뢰		
بھار	전하	بھار	전하		
بھار	무게	بھار	무게		
بھار	로드	بھار	로드		
بھاری	어려운	بھاری	어렵+ㄴ	ADJ	ADJ
بھاری	무거운	بھاری	무겁+ㄴ	ADJ	ADJ
بھاری	어려운	بھاری	어렵+ㄴ	ADJ	ADJ
بھاری	무거운	بھاری	무겁+ㄴ	ADJ	ADJ
بھاس	라이트	بھاس	라이트		
بھاس	가벼움	بھاس	가벼움		
بھاشن	연설	بھاشن	연설	N;NOM;MASC;SG;3	N
بھاشن	음성	بھاشن	음성	N;NOM;MASC;SG;3	N
بھاشن	강연	بھاشن	강연	N;NOM;MASC;SG;3	N
بھاکنا	말하기	بھاک	말하+기	V;SG;NFIN;ACT	V
بھاگ	공유해	بھاگ	공유+하+어	V;ACT	V
بھاگ	공유하기	بھاگ	공유+하+기	V;ACT	V
بھانا	부탁합니다	بھانا	부탁+하+ㅂ니다	V;MASC;SG;NFIN;ACT	V
بھانت	태도	بھانت	태도		
بھانت	웨이팅	بھانت	웨이팅		
بھانت	웨이	بھانت	웨+이		
بھانت	스타일	بھانت	스타일		
بھانت	버라이어티	بھانت	버라이어티		
بھانت	정렬	بھانت	정렬		
بھانج	트위스트	بھانج	트위스트		
بھانڈ	흉내	بھانڈ	흉내		
بھانڈ	재고	بھانڈ	재고		
بھانور	레볼루션	بھانور	레볼루션		
بھانور	레벌루션	بھانور	레벌루션		
بھاون	창시자	بھاون	창시자		
بھاون	창립자	بھاون	창립자		
بھاون	욕망	بھاون	욕망		
بھاون	욕망이	بھاون	욕망+이		
بھاون	그리움	بھاون	그립움		
بھاون	창조주	بھاون	창조주		
بھائو	태도	بھائو	태도		
بھائو	러브	بھائو	러브		
بھائو	아이디어	بھائو	아이디어		
بھائو	idea	بھائو	idea		
بھائو	프라이스	بھائو	프라이스		
بھائیں	끔찍한	بھائیں	끔찍+하+ㄴ	V;SBJV;PL;FIN;ACT	V
بھبھر	드레드	بھبھر	드레드		
بھبھر	두려움	بھبھر	두려움		
بِھت	타임	بِھت	타임		
بُھت	두려움	بُھت	두려움		
بھچ	스플래시	بھچ	스플래시		
بُھچ	어리석은	بُھچ	어리석+ㄴ		
بُھچ	어리석음	بُھچ	어리석음		
بِھچّی	제어하기	بِھچّی	제어+하+기	V;PFV;FEM;SG;V.PTCP;ACT	V
بھد	모욕	بھد	모욕		
بھدر	경계선	بھدر	경계선		
بھدر	면적	بھدر	면적		
بھدرک	즐거움	بھدرک	즐거움		
بھدرک	기쁨	بھدرک	기쁘+ㅁ		
بھدرک	장점	بھدرک	장점		
بھدرک	인내	بھدرک	인내		
بھدرک	그레이스	بھدرک	그레이스		
بھدرک	은혜	بھدرک	은혜		
بھدرک	이득	بھدرک	이득		
بھدرک	우아	بھدرک	우아		
بھدرک	우수	بھدرک	우수		
بھرائی	채우기	بھرائی	채우+기	V;PFV;FEM;SG;V.PTCP;ACT	V
بھرم	비밀	بھرم	비밀	N;NOM;MASC;SG;3	N
بھرم	크레딧	بھرم	크레딧	N;NOM;MASC;SG;3	N
بھرم	신용	بھرم	신용	N;NOM;MASC;SG;3	N
بھرم	신용카드	بھرم	신용카드	N;NOM;MASC;SG;3	N
بھرم	혼란	بھرم	혼란	N;NOM;MASC;SG;3	N
بھرم	혼돈	بھرم	혼돈	N;NOM;MASC;SG;3	N
بھرم	평판	بھرم	평판	N;NOM;MASC;SG;3	N
بھرم	오류	بھرم	오류	N;NOM;MASC;SG;3	N
بھرنا	채우기	بھر	채우+기	V;SG;NFIN;ACT	V
بِھڑ	파이팅	بِھڑ	파이팅		
بِھڑ	wasp	بِھڑ	wasp		
بھڑک	보이기	بھڑک	보이+기	V;ACT	V
بھڑکیلا	화려하다	بھڑکیلا	화려+하+다	V;PFV;MASC;SG;V.PTCP;ACT	V
بھڑکیلا	화려한	بھڑکیلا	화려+하+ㄴ	V;PFV;MASC;SG;V.PTCP;ACT	V
بھڑکیلا	화려하다	بھڑکیلا	화려+하+다	V;PFV;MASC;SG;V.PTCP;ACT	V
بھڑکیلا	화려한	بھڑکیلا	화려+하+ㄴ	V;PFV;MASC;SG;V.PTCP;ACT	V
بِھڑنا	참여하기	بِھڑ	참여+하+기	V;NFIN	V
بِھڑنا	가입하기	بِھڑ	가입+하+기	V;NFIN	V
بھسّڑ	비만	بھسّڑ	비만		
بھسکنا	떨어지지	بھسک	떨어지+지	V;NFIN;ACT	V
بھسکنا	떨어지는	بھسک	떨어지+는	V;NFIN;ACT	V
بھقاقا	오픈	بھقاقا	오프+ㄴ		
بھقاقا	열기	بھقاقا	열+기		
بھقاقا	와이드	بھقاقا	와이드		
بھقاقا	넓이	بھقاقا	넓이		
بھک	쉐프	بھک	쉐프		
بھُک	굶주림	بھُک	굶주리+ㄹ		
بھُک	헝거	بھُک	헝거		
بھُک	배고픔	بھُک	배고픔		
بھکّو	멍청이	بھکّو	멍청이		
بھکّو	바보	بھکّو	바보		
بھکّو	어리석은	بھکّو	어리석+ㄴ		
بھکّو	어리석음	بھکّو	어리석음		
بھکوا	바보	بھکوا	바보		
بھگدڑ	혼란	بھگدڑ	혼란	N;NOM;MASC;SG;3	N
بھگدڑ	혼돈	بھگدڑ	혼돈	N;NOM;MASC;SG;3	N
بھگدڑ	패닉	بھگدڑ	패닉	N;NOM;MASC;SG;3	N
بھگدڑ	공황	بھگدڑ	공황	N;NOM;MASC;SG;3	N
بھگدڑ	장애	بھگدڑ	장애	N;NOM;MASC;SG;3	N
بھگر	속임수	بھگر	속임수		
بھگر	속임수	بھگر	속임수		
بھگر	트릭	بھگر	트릭		
بھگل	변장	بھگل	변장		
بھگل	위선	بھگل	위선		
بھلا	건강한	بھلا	건강+하+ㄴ	V;SG;V.PTCP;ACT	V
بھلائی	복지	بھلائی	복지	N;NOM;FEM;SG;3	N
بھلائی	혜택	بھلائی	혜택	N;NOM;FEM;SG;3	N
بھلائی	친절	بھلائی	친절	N;NOM;FEM;SG;3	N
بھلائی	복지	بھلائی	복지	N;NOM;FEM;SG;3	N
بھلائی	혜택	بھلائی	혜택	N;NOM;FEM;SG;3	N
بھلائی	친절	بھلائی	친절	N;NOM;FEM;SG;3	N
بھنڈ	냄비	بھنڈ	냄비		
بھنگ	대마초	بھنگ	대마초		
بھنگ	찢어진	بھنگ	찢+어+지+ㄴ		
بھنگ	부러진	بھنگ	부러지+ㄴ		
بھُو	사이트	بھُو	사이트		
بھُو	월드	بھُو	월드		
بھُو	육지	بھُو	육지		
بھُو	랜드	بھُو	랜드		
بھُو	대지	بھُو	대+지		
بھُو	그라운드	بھُو	그라운드		
بھوجن	푸드	بھوجن	푸드		
بھوجن	식사	بھوجن	식사		
بھوگ	푸드	بھوگ	푸드		
بھوگ	기쁨	بھوگ	기쁘+ㅁ		
بھوگ	조이	بھوگ	종이		
بھوگ	식사	بھوگ	식사		
بھُول	슬립	بھُول	슬립		
بھولا	단순한	بھولا	단순+하+ㄴ	V;PFV;MASC;SG;V.PTCP;ACT	V
بھولا	간단하다	بھولا	간단+하+다	V;PFV;MASC;SG;V.PTCP;ACT	V
بھولا	간단한	بھولا	간단+하+ㄴ	V;PFV;MASC;SG;V.PTCP;ACT	V
بھُوننا	굽기	بھہوننا	굽+기	V;NFIN;ACT	V
بھَے	두려움	بھ	두려움		
بھَے	드레드	بھ	드레드		
بِھیتر	내부	بِھیتر	내부	N;NOM;MASC;SG;3	N
بِھیتری	내부	بِھیتری	내부	N;NOM;MASC;SG;3	N
بِھیتری	숨김	بِھیتری	숨김	N;NOM;MASC;SG;3	N
بِھیتریا	국내	بِھیتریا	국내	N;NOM;MASC;SG;3	N
بھیٹ	회의	بھیٹ	회의		
بھیجنا	보내기	بھیج	보내+기	V;SG;NFIN;ACT	V
بھیڑ	양양	بھیڑ	양양		
بھیس	항공	بھیس	항공	N;NOM;MASC;SG;3	N
بھیس	공기	بھیس	공기	N;NOM;MASC;SG;3	N
بھیس	드레스	بھیس	드레스	N;NOM;MASC;SG;3	N
بھیس	항공	بھیس	항공	N;NOM;MASC;SG;3	N
بھیس	공기	بھیس	공기	N;NOM;MASC;SG;3	N
بھیس	드레스	بھیس	드레스	N;NOM;MASC;SG;3	N
بِھیگا	촉촉한	بِھیگا	촉촉+하+ㄴ	V;IND;SG;3;FUT;FIN;ACT	V
بِھیگا	젖은	بِھیگا	젖+ㄴ	V;IND;SG;3;FUT;FIN;ACT	V
بِھیگا	젖어	بِھیگا	젖+어	V;IND;SG;3;FUT;FIN;ACT	V
بھینٹ	인터뷰	بھینٹ	인터뷰	N;NOM;MASC;SG;3	N
بھینٹ	면접	بھینٹ	면접	N;NOM;MASC;SG;3	N
بھینٹ	만남	بھینٹ	만남	N;NOM;MASC;SG;3	N
بھینٹ	소개	بھینٹ	소개	N;NOM;MASC;SG;3	N
بھینٹ	도입	بھینٹ	도입	N;NOM;MASC;SG;3	N
بھینٹ	소개팅	بھینٹ	소개팅	N;NOM;MASC;SG;3	N
بھینٹ	희생	بھینٹ	희생	N;NOM;MASC;SG;3	N
بِھینچنا	누르기	بِھینچ	누르+기	V;SG;NFIN;ACT	V
پابندی	감금	پابندی	감금	N;NOM;MASC;SG;3	N
پابندی	통제	پابندی	통제	N;NOM;MASC;SG;3	N
پابندی	제어	پابندی	제어	N;NOM;MASC;SG;3	N
پابندی	자제	پابندی	자제	N;NOM;MASC;SG;3	N
پابندی	금지	پابندی	금지	N;NOM;MASC;SG;3	N
پابندی	확인	پابندی	확인	N;NOM;MASC;SG;3	N
پابندی	점검	پابندی	점검	N;NOM;MASC;SG;3	N
پابندی	감금	پابندی	감금	N;NOM;MASC;SG;3	N
پابندی	통제	پابندی	통제	N;NOM;MASC;SG;3	N
پابندی	제어	پابندی	제어	N;NOM;MASC;SG;3	N
پابندی	자제	پابندی	자제	N;NOM;MASC;SG;3	N
پابندی	금지	پابندی	금지	N;NOM;MASC;SG;3	N
پابندی	제한	پابندی	제한	N;NOM;MASC;SG;3	N
پابندی	확인	پابندی	확인	N;NOM;MASC;SG;3	N
پابندی	점검	پابندی	점검	N;NOM;MASC;SG;3	N
پاتابہ	양말	پاتابہ	양말	N;NOM;MASC;SG;3	N
پاخانہ	변이	پاخانہ	변+이	N;NOM;MASC;SG;3	N
پامردی	용기	پامردی	용기	N;NOM;MASC;SG;3	N
پامردی	용기	پامردی	용기	N;NOM;MASC;SG;3	N
پامردی	해상도	پامردی	해상+도	N;NOM;MASC;SG;3	N
پامردی	결의	پامردی	결의	N;NOM;MASC;SG;3	N
پاپڑ	얇은	پاپڑ	얇+은		
پاپڑ	드라이	پاپڑ	드라이		
پاپی	위키드	پاپی	위키드		
پاپی	욕심쟁이	پاپی	욕심쟁+이		
پاپی	욕심	پاپی	욕심		
پاپی	죄인	پاپی	죄인		
پات	나뭇잎	پات	나뭇잎	N;NOM;MASC;SG;3	N
پاتُر	창녀	پاتُر	창녀	N;NOM;MASC;SG;3	N
پاچ	잔다	پاچ	잔+ㄴ다		
پاچ	유리	پاچ	유리		
پاچ	글래스	پاچ	글래스		
پاچ	에메랄드	پاچ	에메랄드		
پاد	다리	پاد	다리		
پاد	분기	پاد	분기		
پاد	쿼터	پاد	쿼터		
پاد	레이	پاد	레이		
پاداش	보복	پاداش	보복	N;NOM;MASC;SG;3	N
پاداش	징벌	پاداش	징벌	N;NOM;MASC;SG;3	N
پاداش	처벌	پاداش	처벌	N;NOM;MASC;SG;3	N
پاداش	보복	پاداش	보복	N;NOM;MASC;SG;3	N
پاداش	징벌	پاداش	징벌	N;NOM;MASC;SG;3	N
پاداش	처벌	پاداش	처벌	N;NOM;MASC;SG;3	N
پادشاہی	제국	پادشاہی	제국	N;NOM;MASC;SG;3	N
پادشاہی	군주제	پادشاہی	군주제	N;NOM;MASC;SG;3	N
پادشاہی	군주	پادشاہی	군주	N;NOM;MASC;SG;3	N
پادشاہی	통치	پادشاہی	통치	N;NOM;MASC;SG;3	N
پادشاہی	왕국	پادشاہی	왕국	N;NOM;MASC;SG;3	N
پارچہ	물고기	پارچہ	물고기	N;NOM;MASC;SG;3	N
پارچہ	직물	پارچہ	직물	N;NOM;MASC;SG;3	N
پارچہ	섬유	پارچہ	섬유	N;NOM;MASC;SG;3	N
پارسائی	순수	پارسائی	순수	N;NOM;FEM;SG;3	N
پارسائی	순결	پارسائی	순결	N;NOM;FEM;SG;3	N
پارلیمان	국회	پارلیمان	국회	N;NOM;MASC;SG;3	N
پارلیمان	국민의회	پارلیمان	국민의회	N;NOM;MASC;SG;3	N
پارلیمان	의회	پارلیمان	의회	N;NOM;MASC;SG;3	N
پارہ	패치	پارہ	패치	N;NOM;MASC;SG;3	N
پارہ	수성은	پارہ	수성+은	N;NOM;MASC;SG;3	N
پارہ	수성	پارہ	수성	N;NOM;MASC;SG;3	N
پارہ	패치	پارہ	패치	N;NOM;MASC;SG;3	N
پارینہ	늙은	پارینہ	늙+ㄴ		
پارینہ	경과	پارینہ	경+과		
پاڑ	스테이지	پاڑ	스테이+지		
پاسبان	가이드	پاسبان	가이드	N;NOM;MASC;SG;3	N
پاسبان	안내	پاسبان	안내	N;NOM;MASC;SG;3	N
پاک	free	پاک	free		
پاک	무료	پاک	무료		
پاک	자유	پاک	자유		
پاک	페어	پاک	페+어		
پاک	거룩	پاک	거룩		
پاک	free	پاک	free		
پاک	무료	پاک	무료		
پاک	자유	پاک	자유		
پاک	페어	پاک	페+어		
پاک	거룩	پاک	거룩		
پاکی	면도날	پاکی	면도날		
پاکیزگی	순결	پاکیزگی	순결	N;NOM;MASC;SG;3	N
پاکیزگی	순결	پاکیزگی	순결	N;NOM;MASC;SG;3	N
پاکیزگی	순수	پاکیزگی	순수	N;NOM;MASC;SG;3	N
پاگ	스텝	پاگ	스텝		
پاگ	걸음	پاگ	걸음		
پاگ	여보	پاگ	여보		
پاگ	허니	پاگ	허니		
پالا	바뀌기	پالا	바뀌+기	V;PFV;MASC;SG;V.PTCP;ACT	V
پالا	바꾸기	پالا	바꾸+기	V;PFV;MASC;SG;V.PTCP;ACT	V
پالتو	애완동물	پالتو	애완동물	N;NOM;MASC;SG;3	N
پالک	시금치	پالک	시금치		
پامالی	파괴	پامالی	파괴	N;NOM;MASC;SG;3	N
پان	음료	پان	음료	N;NOM;MASC;SG;3	N
پان	음료수	پان	음료수	N;NOM;MASC;SG;3	N
پان	순종	پان	순종	N;NOM;MASC;SG;3	N
پان	물이	پان	물+이	N;NOM;MASC;SG;3	N
پان	존경	پان	존경	N;NOM;MASC;SG;3	N
پان	존중	پان	존중	N;NOM;MASC;SG;3	N
پان	음료	پان	음료	N;NOM;MASC;SG;3	N
پان	음료수	پان	음료수	N;NOM;MASC;SG;3	N
پانا	받기	پانا	받+기	V;SG;NFIN;ACT	V
پانا	찾기	پانا	찾+기	V;SG;NFIN;ACT	V
پانا	이해하기	پانا	이해+하+기	V;SG;NFIN;ACT	V
پانا	알아듣기	پانا	알+아+있+기	V;SG;NFIN;ACT	V
پانا	찾기	پانا	찾+기	V;SG;NFIN;ACT	V
پانا	도달하기	پانا	도달+하+기	V;SG;NFIN;ACT	V
پانا	받기	پانا	받+기	V;SG;NFIN;ACT	V
پانا	받기	پانا	받+기	V;SG;NFIN;ACT	V
پانا	찾기	پانا	찾+기	V;SG;NFIN;ACT	V
پانا	이해하기	پانا	이해+하+기	V;SG;NFIN;ACT	V
پانا	알아듣기	پانا	알+아+있+기	V;SG;NFIN;ACT	V
پانا	찾기	پانا	찾+기	V;SG;NFIN;ACT	V
پانت	라인	پانت	라인		
پانت	가족	پانت	가족		
پانت	패밀리	پانت	패밀리		
پانت	클랜	پانت	클랜		
پانچ	다섯	پانچ	다섯	NUM	NUM
پانڈ	황달	پانڈ	황달	N;NOM;MASC;SG;3	N
پانسہ	주사위	پانسہ	주사위		
پانی	밝기	پانی	밝+기	N;NOM;MASC;SG;3	N
پانی	물이	پانی	물+이	N;NOM;MASC;SG;3	N
پانی	용기	پانی	용기	N;NOM;MASC;SG;3	N
پانی	정신	پانی	정신	N;NOM;MASC;SG;3	N
پانی	순결	پانی	순결	N;NOM;MASC;SG;3	N
پانی	눈물이	پانی	눈물+이	N;NOM;MASC;SG;3	N
پانی	품종	پانی	품종	N;NOM;MASC;SG;3	N
پانی	반짝	پانی	반짝	N;NOM;MASC;SG;3	N
پاو	분기	پاو	분기		
پاو	쿼터	پاو	쿼터		
پاو	다리	پاو	다리		
پاہن	스톤	پاہن	스톤		
پائجامہ	바지	پائجامہ	바지	N;NOM;MASC;SG;3	N
پائدار	영구적	پائدار	영구적	N;NOM;MASC;SG;3	N
پائداری	안정성	پائداری	안정성	N;NOM;MASC;SG;3	N
پائز	가을이	پائز	가을+이		
پائگاہ	궁궐	پائگاہ	궁궐		
پائگاہ	안정	پائگاہ	안정		
پائِیں	아래쪽	پا	아래+쪽	N;NOM;MASC;PL;3	N
پائِیں	아래	پا	아래	N;NOM;MASC;PL;3	N
پائِیں	아래쪽	پا	아래+쪽	N;NOM;MASC;PL;3	N
پب	배수지	پب	배수+지		
پتری	레코드	پتری	레코드	N;NOM;MASC;SG;3	N
پتری	녹음	پتری	녹음	N;NOM;MASC;SG;3	N
پتری	녹화	پتری	녹화	N;NOM;MASC;SG;3	N
پتری	기록	پتری	기록	N;NOM;MASC;SG;3	N
پتری	편지	پتری	편지	N;NOM;MASC;SG;3	N
پتنگ	메뚜기	پتنگ	메뚜기	N;NOM;MASC;SG;3	N
پتّوں	나뭇잎	پتل	나뭇잎	N;ACC;MASC;PL;3	N
پُٹ	혼합	پُٹ	혼합		
پُٹ	리프	پُٹ	리프		
پُٹ	커버	پُٹ	커버		
پُٹ	덮개	پُٹ	덮개		
پُٹ	표지	پُٹ	표지		
پُٹ	접어	پُٹ	접+어		
پُٹ	붕어	پُٹ	붕어		
