pentru	pre	pentru	pre	ADP;ACC	ADP;ACC
anual	každoročne	anual	každoročne	ADV	ADV
anual	ročne	anual	ročnúť	ADV	ADV
anual	ročne	anual	ročnúť	ADV	ADV
luxemburg	luxembursko	luxemburg	luxembursko	N;INDF;MASC;SG	N;NOM;NEUT;SG
parasit	opustený	parasi	opustený	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
titluri	titulky	titlu	titulka	N;INDF;FEM;PL	N;NOM;FEM;PL
titluri	názvy	titlu	názov	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
titluri	tituly	titlu	titula	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
dovedit	dokázaná	dovedi	dokázaný	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
dovedit	preukázané	dovedi	preukázaný	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
dovedit	preukázaná	dovedi	preukázaný	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
dovedit	dokázané	dovedi	dokázaný	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
existente	existujúcich	existent	existujúci	ADJ;INDF;FEM;PL	ADJ;ANIM;GEN;MASC;PL;POS;V.PTCP;ACT
linii	čiary	linie	čiara	N;INDF;FEM;PL	N;NOM;FEM;PL
linii	riadkov	linie	riadok	N;INDF;FEM;PL	N;INAN;GEN;MASC;PL
linii	linky	linie	linka	N;INDF;FEM;PL	N;NOM;FEM;PL
linii	riadky	linie	riadok	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
linii	trate	linie	triata	N;INDF;FEM;PL	N;NOM;FEM;PL
litere	písmená	literă	písmeno	N;INDF;FEM;PL	N;NOM;NEUT;PL
litere	listy	literă	list	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
litere	písmen	literă	písmen	N;INDF;FEM;PL	N;NOM;NEUT;PL
practic	prakticky	practic	prakticky	ADV	ADV
feminin	ženská	feminin	ženský	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
feminin	ženského	feminin	ženský	ADJ;INDF;MASC;SG	ADJ;ANIM;GEN;MASC;SG
feminin	ženský	feminin	ženský	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG
feminin	ženské	feminin	ženský	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
feminin	ženská	feminin	ženský	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
drepturi	práva	drept	právo	N;INDF;FEM;PL	N;NOM;NEUT;PL
drepturi	práv	drept	právo	N;INDF;FEM;PL	N;GEN;NEUT;PL
magazine	obchody	magazine	obchod	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
magazine	predajne	magazine	predajňa	N;INDF;FEM;PL	N;NOM;FEM;PL
magazine	obchodov	magazine	obchod	N;INDF;FEM;PL	N;INAN;GEN;MASC;PL
magazine	obchody	magazine	obchod	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
magazine	predajne	magazine	predajňa	N;INDF;FEM;PL	N;NOM;FEM;PL
cladiri	budov	cladire	budova	N;INDF;FEM;PL	N;GEN;FEM;PL
cladiri	budovy	cladire	budova	N;INDF;FEM;PL	N;NOM;FEM;PL
cladiri	budov	cladire	budova	N;INDF;FEM;PL	N;GEN;FEM;PL
cladiri	budovy	cladire	budova	N;INDF;FEM;PL	N;NOM;FEM;PL
act	čin	act	čin	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
act	akt	act	akt	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
editor	vydavateľ	editor	vydavateľ	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
editor	vydavateľa	editor	vydavateľ	N;INDF;MASC;SG	N;ANIM;ACC;MASC;SG
editor	vydavateľstvo	editor	vydavateľstvo	N;INDF;MASC;SG	N;NOM;NEUT;SG
editor	vydavateľ	editor	vydavateľ	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
editor	editor	editor	editor	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
exemple	príklady	exemplu	príklad	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
exemple	príkladov	exemplu	príklad	N;INDF;FEM;PL	N;INAN;GEN;MASC;PL
alegeri	volieb	alegere	volieb	N;INDF;FEM;PL	N;GEN;FEM;PL
alegeri	voľby	alegere	voľba	N;INDF;FEM;PL	N;NOM;FEM;PL
alegeri	volieb	alegere	volieb	N;INDF;FEM;PL	N;GEN;FEM;PL
alegeri	voľby	alegere	voľba	N;INDF;FEM;PL	N;NOM;FEM;PL
poezii	básne	poezie	báseň	N;INDF;FEM;PL	N;NOM;FEM;PL
poezii	poézie	poezie	poézia	N;INDF;FEM;PL	N;NOM;FEM;PL
ofiter	úradník	ofiter	úradník	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
ofiter	dôstojník	ofiter	dôstojník	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
ofiter	strážnik	ofiter	strážnik	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
ofiter	úradník	ofiter	úradník	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
ofiter	dôstojník	ofiter	dôstojník	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
ofiter	strážnik	ofiter	strážnik	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
ofiter	úradník	ofiter	úradník	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
ofiter	dôstojník	ofiter	dôstojník	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
ofiter	strážnik	ofiter	strážnik	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
link	spojenie	link	spojenie	N;INDF;MASC;SG	N;NOM;NEUT;SG
link	súvislosť	link	súvislosť	N;INDF;MASC;SG	N;NOM;FEM;SG
link	odkaz	link	odkaz	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
link	link	link	link	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
rusi	rusov	rus	rus	N;INDF;MASC;PL	N;INAN;GEN;MASC;PL
rusi	rusi	rus	rus	N;INDF;MASC;PL	N;ANIM;NOM;MASC;PL
rusi	rusom	rus	rus	N;INDF;MASC;PL	N;ANIM;DAT;MASC;PL
rusi	rusov	rus	rus	N;INDF;MASC;PL	N;INAN;GEN;MASC;PL
rusi	rusi	rus	rus	N;INDF;MASC;PL	N;ANIM;NOM;MASC;PL
rusi	rusom	rus	rus	N;INDF;MASC;PL	N;ANIM;DAT;MASC;PL
frecvent	často	frecvent	často	ADV	ADV
administrator	admin	administrator	admin	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
administrator	administrátor	administrator	administrátor	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
administrator	administrátor	administrator	administrátor	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
administrator	správcu	administrator	správca	N;INDF;MASC;SG	N;ANIM;ACC;MASC;SG
administrator	správca	administrator	správca	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
civile	občianskych	civil	občiansky	ADJ;INDF;FEM;PL	ADJ;GEN;MASC;PL
catolic	katolíckej	catolic	katolícky	ADJ;INDF;MASC;SG	ADJ;GEN;FEM;SG
bizantin	byzantský	bizantin	byzantský	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG
polonez	poľská	polonez	poľský	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
polonez	poľské	polonez	poľský	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
polonez	poľský	polonez	poľský	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG
petrecut	vynaložené	petrece	vynaložený	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
petrecut	strávené	petrece	strávený	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
petrecut	strávený	petrece	strávený	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
imperiu	ríša	imperiu	ríša	N;INDF;MASC;SG	N;NOM;FEM;SG
imperiu	impérium	imperiu	impérium	N;INDF;MASC;SG	N;NOM;NEUT;SG
imperiu	ríši	imperiu	ríš	N;INDF;MASC;SG	N;DAT;FEM;SG
secret	secret	secret	secret	N;INDF;MASC;SG	N;NOM;FEM;SG
secret	tajomstvo	secret	tajomstvo	N;INDF;MASC;SG	N;NOM;NEUT;SG
inchis	uzavretá	inchis	uzavretý	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
inchis	zatvorená	inchis	zatvorený	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
inchis	zatvorené	inchis	zatvorený	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
inchis	zavreté	inchis	zavretý	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
inchis	uzavreté	inchis	uzavretý	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
inchis	uzavretá	inchis	uzavretý	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
inchis	zatvorená	inchis	zatvorený	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
inchis	zatvorené	inchis	zatvorený	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
inchis	zavreté	inchis	zavretý	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
inchis	uzavreté	inchis	uzavretý	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
element	položka	element	položka	N;INDF;MASC;SG	N;NOM;FEM;SG
element	položku	element	položka	N;INDF;MASC;SG	N;ACC;FEM;SG
element	prvok	element	prvok	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
element	element	element	element	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
rosii	paradajky	ros	paradajky	N;INDF;FEM;PL	N;NOM;FEM;PL
rosii	paradajky	ros	paradajky	N;INDF;FEM;PL	N;NOM;FEM;PL
rosii	paradajky	ros	paradajky	N;INDF;FEM;PL	N;NOM;FEM;PL
rosii	paradajky	ros	paradajky	N;INDF;FEM;PL	N;NOM;FEM;PL
rosii	paradajky	ros	paradajky	N;INDF;FEM;PL	N;NOM;FEM;PL
rosii	paradajky	ros	paradajky	N;INDF;FEM;PL	N;NOM;FEM;PL
contact	kontakt	contact	kontakt	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
ordin	poradie	ordin	poradie	N;INDF;MASC;SG	N;NOM;NEUT;SG
ordin	objednávka	ordin	objednávka	N;INDF;MASC;SG	N;NOM;FEM;SG
ordin	poriadok	ordin	poriadok	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
arme	zbrane	armă	zbraň	N;INDF;FEM;PL	N;NOM;FEM;PL
arme	delá	armă	delo	N;INDF;FEM;PL	N;NOM;NEUT;PL
arme	zbrane	armă	zbraň	N;INDF;FEM;PL	N;NOM;FEM;PL
arme	pištole	armă	pištol	N;INDF;FEM;PL	N;NOM;FEM;PL
stele	hviezd	stea	hviezda	N;INDF;FEM;PL	N;GEN;FEM;PL
stele	hviezdy	stea	hviezda	N;INDF;FEM;PL	N;NOM;FEM;PL
stele	hviezdičky	stea	hviezdička	N;INDF;FEM;PL	N;NOM;FEM;PL
institutii	inštitúcie	institutie	inštitúcia	N;INDF;FEM;PL	N;NOM;FEM;PL
institutii	inštitúcie	institutie	inštitúcia	N;INDF;FEM;PL	N;NOM;FEM;PL
cantece	pesničky	cantec	pesnička	N;INDF;FEM;PL	N;NOM;FEM;PL
cantece	piesne	cantec	piesne	N;INDF;FEM;PL	N;NOM;FEM;PL
cantece	skladby	cantec	skladba	N;INDF;FEM;PL	N;NOM;FEM;PL
cantece	piesní	cantec	piesniť	N;INDF;FEM;PL	N;GEN;FEM;PL
cantece	pesničky	cantec	pesnička	N;INDF;FEM;PL	N;NOM;FEM;PL
cantece	piesne	cantec	piesne	N;INDF;FEM;PL	N;NOM;FEM;PL
cantece	skladby	cantec	skladba	N;INDF;FEM;PL	N;NOM;FEM;PL
cantece	piesní	cantec	piesniť	N;INDF;FEM;PL	N;GEN;FEM;PL
adoptat	prijatý	adopta	prijatý	ADJ;INDF;MASC;SG	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
adoptat	prijaté	adopta	prijatý	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
adoptat	prijatá	adopta	prijatý	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
istat	istat	ista	istat	N;INDF;MASC;SG	N;NOM;FEM;SG
comercial	komerčné	comercial	komerčný	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
comercial	obchodný	comercial	obchodný	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG
comercial	obchodná	comercial	obchodný	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
comercial	komerčný	comercial	komerčný	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG
comercial	obchodné	comercial	obchodný	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
creste	zvýšiť	creste	zvýšiť	V;IND;SG;3;PRS;FIN	V;PFV;POS;NFIN
creste	zväčšiť	creste	zväčšiť	V;IND;SG;3;PRS;FIN	V;PFV;POS;NFIN
creste	rásť	creste	rásť	V;IND;SG;3;PRS;FIN	V;IPFV;POS;NFIN
creste	pestovať	creste	pestovať	V;IND;SG;3;PRS;FIN	V;IPFV;POS;NFIN
creste	rásť	creste	rásť	V;IND;SG;3;PRS;FIN	V;IPFV;POS;NFIN
creste	pestovať	creste	pestovať	V;IND;SG;3;PRS;FIN	V;IPFV;POS;NFIN
creste	rásť	creste	rásť	V;IND;SG;3;PRS;FIN	V;IPFV;POS;NFIN
creste	pestovať	creste	pestovať	V;IND;SG;3;PRS;FIN	V;IPFV;POS;NFIN
rss	rss	rss	rss	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
jucatori	aktéri	jucator	aktér	N;INDF;MASC;PL	N;ANIM;NOM;MASC;PL
jucatori	hráči	jucator	hráčiť	N;INDF;MASC;PL	N;ANIM;NOM;MASC;PL
jucatori	hráčov	jucator	hráč	N;INDF;MASC;PL	N;ANIM;ACC;MASC;PL
jucatori	prehrávače	jucator	prehrávač	N;INDF;MASC;PL	N;INAN;NOM;MASC;PL
jucatori	aktéri	jucator	aktér	N;INDF;MASC;PL	N;ANIM;NOM;MASC;PL
jucatori	hráči	jucator	hráčiť	N;INDF;MASC;PL	N;ANIM;NOM;MASC;PL
jucatori	hráčov	jucator	hráč	N;INDF;MASC;PL	N;ANIM;ACC;MASC;PL
jucatori	prehrávače	jucator	prehrávač	N;INDF;MASC;PL	N;INAN;NOM;MASC;PL
contract	zákazka	contract	zákazka	N;INDF;MASC;SG	N;NOM;FEM;SG
contract	kontrakt	contract	kontrakt	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
contract	zmluva	contract	zmluva	N;INDF;MASC;SG	N;NOM;FEM;SG
repede	rýchlo	repede	rýchlo	ADV	ADV
repede	rýchlo	repede	rýchlo	ADV	ADV
repede	rýchlo	repede	rýchlo	ADV	ADV
mary	mária	mary	máriť	N;INDF;MASC;SG	N;NOM;FEM;SG
condamnat	odsúdený	condamna	odsúdený	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
condamnat	odsúdená	condamna	odsúdený	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
condamnat	odsúdené	condamna	odsúdený	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
condamnat	odsúdený	condamna	odsúdený	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
condamnat	odsúdená	condamna	odsúdený	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
condamnat	odsúdený	condamna	odsúdený	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
condamnat	odsúdené	condamna	odsúdený	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
descris	popísaný	descris	popísaný	ADJ;INDF;MASC;SG	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
descris	opísané	descris	opísaný	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
descris	popísané	descris	popísaný	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
descris	opísaná	descris	opísaný	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
lucian	lucius	lucian	lucius	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
electric	elektrická	electric	elektrický	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
electric	elektrický	electric	elektrický	ADJ;INDF;MASC;SG	ADJ;INAN;NOM;MASC;SG
electric	elektrické	electric	elektrický	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
electric	elektrický	electric	elektrický	ADJ;INDF;MASC;SG	ADJ;INAN;NOM;MASC;SG
electric	elektrická	electric	elektrický	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
electric	elektrické	electric	elektrický	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
recent	nedávno	recent	nedávno	ADV	ADV
concert	koncerte	concert	koncert	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
concert	koncert	concert	koncert	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
motor	motorom	motor	motor	N;INDF;MASC;SG	N;INAN;INS;MASC;SG
motor	motora	motor	motor	N;INDF;MASC;SG	N;INAN;GEN;MASC;SG
motor	motor	motor	motor	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
motor	motor	motor	motor	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
redactor	vydavateľ	redactor	vydavateľ	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
redactor	editor	redactor	editor	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
proiecte	projektmi	proiect	projekt	N;INDF;FEM;PL	N;INAN;INS;MASC;PL
proiecte	projektov	proiect	projekt	N;INDF;FEM;PL	N;INAN;GEN;MASC;PL
proiecte	projekty	proiect	projekt	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
obiect	predmet	obiect	predmet	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
obiect	objekt	obiect	objekt	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
obiect	objektu	obiect	objekt	N;INDF;MASC;SG	N;INAN;GEN;MASC;SG
companii	firmy	companie	firma	N;INDF;FEM;PL	N;NOM;FEM;PL
companii	spoločnosti	companie	spoločnosť	N;INDF;FEM;PL	N;NOM;FEM;PL
companii	spoločností	companie	spoločnosť	N;INDF;FEM;PL	N;GEN;FEM;PL
cartier	štvrť	cartier	štvrť	N;INDF;MASC;SG	N;NOM;FEM;SG
cartier	susedstvo	cartier	susedstvo	N;INDF;MASC;SG	N;NOM;NEUT;SG
cartier	okolie	cartier	okolie	N;INDF;MASC;SG	N;NOM;NEUT;SG
cartier	štvrti	cartier	štvrť	N;INDF;MASC;SG	N;DAT;FEM;SG
cartier	cartier	cartier	cartier	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
cartier	štvrť	cartier	štvrť	N;INDF;MASC;SG	N;NOM;FEM;SG
cartier	susedstvo	cartier	susedstvo	N;INDF;MASC;SG	N;NOM;NEUT;SG
aspect	vzhľad	aspect	vzhľad	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
aspect	aspekt	aspect	aspekt	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
aspect	hľadisko	aspect	hľadisko	N;INDF;MASC;SG	N;NOM;NEUT;SG
determinat	určený	determina	určený	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
determinat	odhodlaný	determina	odhodlaný	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
determinat	určené	determina	určený	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
determinat	odhodlaná	determina	odhodlaný	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
guvernator	guvernérom	guvernator	guvernér	N;INDF;MASC;SG	N;ANIM;INS;MASC;SG
guvernator	guvernéra	guvernator	guvernéra	N;INDF;MASC;SG	N;ANIM;ACC;MASC;SG
episod	epizóda	episod	epizóda	N;INDF;MASC;SG	N;NOM;FEM;SG
centre	centrá	centru	centrá	N;INDF;FEM;PL	N;NOM;NEUT;PL
centre	strediská	centru	stredisko	N;INDF;FEM;PL	N;NOM;NEUT;PL
centre	stredísk	centru	stredisko	N;INDF;FEM;PL	N;GEN;NEUT;PL
centre	centier	centru	centrum	N;INDF;FEM;PL	N;GEN;NEUT;PL
centre	centrá	centru	centrá	N;INDF;FEM;PL	N;NOM;NEUT;PL
centre	centrách	centru	centruch	N;INDF;FEM;PL	N;INS;NEUT;PL
centre	centier	centru	centrum	N;INDF;FEM;PL	N;GEN;NEUT;PL
alpes	alpes	alpes	alpes	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
crede	veriť	crede	veriť	V;IND;SG;3;PRS;FIN	V;IPFV;POS;NFIN
acceptat	akceptované	acceptat	akceptovaný	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
acceptat	prijatý	acceptat	prijatý	ADJ;INDF;MASC;SG	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
acceptat	prijaté	acceptat	prijatý	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
acceptat	prijatá	acceptat	prijatý	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
debut	debut	debut	debut	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
cambridge	cambridge	cambridge	cambridga	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
artisti	umelcov	artisti	umelec	N;INDF;MASC;PL	N;ANIM;ACC;MASC;PL
artisti	umelci	artisti	umelec	N;INDF;MASC;PL	N;ANIM;NOM;MASC;PL
artisti	umelcov	artisti	umelec	N;INDF;MASC;PL	N;ANIM;ACC;MASC;PL
artisti	umelci	artisti	umelec	N;INDF;MASC;PL	N;ANIM;NOM;MASC;PL
regional	regionálnej	regional	regionálny	ADJ;INDF;MASC;SG	ADJ;GEN;FEM;SG
regional	regionálne	regional	regionálny	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
regional	regionálny	regional	regionálny	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG
regional	regionálna	regional	regionálny	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
inscris	zapísaný	inscrie	zapísaný	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
net	net	net	net	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
net	sieť	net	sieť	N;INDF;MASC;SG	N;NOM;FEM;SG
laureat	laureát	laureat	laureát	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
atacat	napadnutá	ataca	napadnutý	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
atacat	napadnutý	ataca	napadnutý	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
presupune	preberá	presupune	prebrať	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN
presupune	predpokladá	presupune	predpokladať	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN
domenii	domény	domeniu	domén	N;INDF;FEM;PL	N;NOM;FEM;PL
domenii	polia	domeniu	pole	N;INDF;FEM;PL	N;NOM;NEUT;PL
domenii	polí	domeniu	poliť	N;INDF;FEM;PL	N;GEN;FEM;PL
domenii	plochy	domeniu	plocha	N;INDF;FEM;PL	N;NOM;FEM;PL
domenii	oblasti	domeniu	oblasť	N;INDF;FEM;PL	N;NOM;FEM;PL
fondator	založenie	fondator	založenie	N;INDF;MASC;SG	N;NOM;NEUT;SG
fondator	zakladateľ	fondator	zakladateľ	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
asemanatoare	podobnej	asemanator	podobný	ADJ;INDF;FEM	ADJ;GEN;FEM;SG
asemanatoare	podobné	asemanator	podobný	ADJ;INDF;FEM	ADJ;NOM;NEUT;SG
asemanatoare	podobná	asemanator	podobný	ADJ;INDF;FEM	ADJ;NOM;FEM;SG
asemanatoare	podobný	asemanator	podobný	ADJ;INDF;FEM	ADJ;ANIM;NOM;MASC;SG
asemanatoare	podobnú	asemanator	podobný	ADJ;INDF;FEM	ADJ;ACC;FEM;SG
pur	čisto	pur	čisto	ADV	ADV
document	doklad	document	doklad	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
document	dokument	document	dokument	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
document	písomnosť	document	písomnosť	N;INDF;MASC;SG	N;NOM;FEM;SG
document	dokumentu	document	dokument	N;INDF;MASC;SG	N;INAN;GEN;MASC;SG
concurs	konkurencia	concurs	konkurencia	N;INDF;MASC;SG	N;NOM;FEM;SG
concurs	súťaž	concurs	súťaž	N;INDF;MASC;SG	N;NOM;FEM;SG
concurs	súťaž	concurs	súťaž	N;INDF;MASC;SG	N;NOM;FEM;SG
sol	pôdu	sol	pôda	N;INDF;MASC;SG	N;ACC;FEM;SG
sol	pôda	sol	pôda	N;INDF;MASC;SG	N;NOM;FEM;SG
sol	sol	sol	sola	N;INDF;MASC;SG	N;NOM;MASC;SG
sol	zemi	sol	zem	N;INDF;MASC;SG	N;DAT;FEM;SG
sol	zem	sol	zem	N;INDF;MASC;SG	N;NOM;FEM;SG
statut	stav	statut	stav	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
statut	status	statut	status	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
statut	štatút	statut	štatút	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
statut	postavenie	statut	postavenie	N;INDF;MASC;SG	N;NOM;NEUT;SG
nave	lodí	navă	loď	N;INDF;FEM;PL	N;GEN;FEM;PL
nave	lode	navă	loď	N;INDF;FEM;PL	N;NOM;FEM;PL
nave	plavidiel	navă	plavidlo	N;INDF;FEM;PL	N;GEN;NEUT;PL
nave	plavidlá	navă	plavidlo	N;INDF;FEM;PL	N;NOM;NEUT;PL
legat	viazané	lega	viazaný	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
legat	viazaná	lega	viazaný	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
legat	zviazané	lega	zviazaný	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
legat	viazaný	lega	viazaný	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
legat	viazaný	lega	viazaný	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
