dan	oraz	dan	oraz	CONJ	CONJ
mengubah	zmień	menubah	zmień	V;SG;ACT	V;PFV;IMP;SG;2;FIN;ACT
korban	ofiarą	korban	ofiara	N;SG	N;INS;FEM;SG
korban	ofiara	korban	ofiara	N;SG	N;NOM;FEM;SG
pelabuhan	portu	penlabuhan	port	N;SG	N;GEN;MASC;SG
agresif	agresywne	agresif	agresywny	ADJ;SG	ADJ;NOM;NEUT;SG
agresif	agresywna	agresif	agresywny	ADJ;SG	ADJ;NOM;FEM;SG
agresif	agresywny	agresif	agresywny	ADJ;SG	ADJ;NOM;MASC;SG
genre	gatunek	genre	gatunek	N	N;NOM;MASC;SG
jembatan	most	jembatan	most	N;SG	N;NOM;MASC;SG
jembatan	mostek	jembatan	mostek	N;SG	N;NOM;MASC;SG
yayasan	podstawa	yayasan	podstawa	N;SG	N;NOM;FEM;SG
yayasan	fundacja	yayasan	fundacja	N;SG	N;NOM;FEM;SG
yayasan	fundacji	yayasan	fundacja	N;SG	N;GEN;FEM;SG
yayasan	podkład	yayasan	podkład	N;SG	N;NOM;MASC;SG
yayasan	fundacji	yayasan	fundacja	N;SG	N;GEN;FEM;SG
keamanan	bezpieczeństwa	keamanan	bezpieczeństwo	N;SG	N;NOM;NEUT;SG
keamanan	ochrona	keamanan	ochrona	N;SG	N;NOM;FEM;SG
keamanan	bezpieczeństwo	keamanan	bezpieczeństwo	N;SG	N;NOM;NEUT;SG
keamanan	bezpieczeństwa	keamanan	bezpieczeństwo	N;SG	N;NOM;NEUT;SG
keamanan	bezpieczeństwo	keamanan	bezpieczeństwo	N;SG	N;NOM;NEUT;SG
pendiri	założyciel	pendiri	założyciel	N;SG	N;NOM;MASC;SG
news	news	news	news		
perbedaan	rozróżnienie	perbedaan	rozróżnienie	N;SG	N;NOM;NEUT;SG
perbedaan	wyróżnienie	perbedaan	wyróżnienie	N;SG	N;NOM;NEUT;SG
perbedaan	różnica	perbedaan	różnica	N;SG	N;NOM;FEM;SG
perbedaan	rozbieżność	perbedaan	rozbieżność	N;SG	N;NOM;FEM;SG
perbedaan	rozbieżności	perbedaan	rozbieżność	N;SG	N;GEN;FEM;SG
pembuat	autorka	penbuat	autorka	N;SG	N;NOM;FEM;SG
pembuat	stwórca	penbuat	stwórca	N;SG	N;NOM;MASC;SG
pembuat	twórca	penbuat	twórca	N;SG	N;NOM;MASC;SG
pembuat	twórcą	penbuat	twórca	N;SG	N;INS;MASC;SG
pembuat	stwórcą	penbuat	stwórca	N;SG	N;INS;MASC;SG
tumbuh	rośnie	tumbuh	rosnąć	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
tumbuh	rosnąć	tumbuh	rosnąć	V;SG;ACT	V;IPFV;NFIN;ACT
tumbuh	rośnie	tumbuh	rosnąć	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
menciptakan	tworzy	menciptakan	tworzyć	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
menciptakan	stwarza	menciptakan	stwarz	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
teluk	zatoka	teluk	zatokać	N;SG	N;NOM;FEM;SG
teluk	zatoka	teluk	zatokać	N;SG	N;NOM;FEM;SG
difusi	dyfuzji	difusi	dyfuzja	N;SG	N;GEN;FEM;SG
vietnam	wietnam	vietnam	wietny	N	N;NOM;MASC;SG
jasa	służba	jasa	służba	N;SG	N;NOM;FEM;SG
jasa	obsługa	jasa	obsługa	N;SG	N;NOM;FEM;SG
jasa	serwis	jasa	serwis	N;SG	N;NOM;MASC;SG
membuka	otwiera	menbuka	otwierać	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
swasta	prywatne	swasta	prywatny	ADJ;SG	ADJ;NOM;NEUT;SG
swasta	szeregowy	swasta	szeregowy	ADJ;SG	ADJ;NOM;MASC;SG
swasta	prywatna	swasta	prywatny	ADJ;SG	ADJ;NOM;FEM;SG
swasta	prywatny	swasta	prywatny	ADJ;SG	ADJ;NOM;MASC;SG
bakar	poparzenia	bakar	poparzyć	N;SG;ACT	N;NOM;NEUT;SG
kelahiran	szopka	kelahiran	szopka	N;SG	N;NOM;FEM;SG
kelahiran	narodzenia	kelahiran	narodzenie	N;SG	N;GEN;NEUT;SG
kelahiran	narodziny	kelahiran	narodziny	N;SG	N;NOM;NEUT;SG
kelahiran	urodzenia	kelahiran	urodzić	N;SG	N;NOM;NEUT;SG
kelahiran	poród	kelahiran	poród	N;SG	N;NOM;MASC;SG
kelahiran	narodziny	kelahiran	narodziny	N;SG	N;NOM;NEUT;SG
bendera	flaga	bendera	flaga	N;SG	N;NOM;FEM;SG
bendera	bandery	bendera	bander	N;SG	N;ACC;FEM;SG
bendera	flagi	bendera	flaga	N;SG	N;ACC;FEM;SG
bendera	flagę	bendera	flaga	N;SG	N;ACC;FEM;SG
bendera	flagi	bendera	flaga	N;SG	N;ACC;FEM;SG
pelayanan	służba	penlayanan	służba	N;SG	N;NOM;FEM;SG
pelayanan	obsługa	penlayanan	obsługa	N;SG	N;NOM;FEM;SG
pelayanan	serwis	penlayanan	serwis	N;SG	N;NOM;MASC;SG
pelayanan	ministerstwa	penlayanan	ministerstwo	N;SG	N;GEN;NEUT;SG
pelayanan	ministerstwo	penlayanan	ministerstwo	N;SG	N;NOM;NEUT;SG
memimpin	prowadząc	menpimpin	prowadzić	V;SG;ACT	V;IPFV;PRS;V.CVB;ACT
memimpin	prowadź	menpimpin	prowadzić	V;SG;ACT	V;IPFV;IMP;SG;2;FIN;ACT
fitur	funkcja	fitur	funkcja	N;SG	N;NOM;FEM;SG
fitur	cecha	fitur	cechać	N;SG	N;NOM;FEM;SG
aplikasi	podanie	aplikasi	podanie	N;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
aplikasi	zastosowanie	aplikasi	zastosowanie	N;SG	N;NOM;NEUT;SG
aplikasi	aplikacja	aplikasi	aplikacja	N;SG	N;NOM;FEM;SG
aplikasi	aplikacji	aplikasi	aplikacja	N;SG	N;GEN;FEM;SG
aplikasi	aplikację	aplikasi	aplikacja	N;SG	N;ACC;FEM;SG
aplikasi	aplikacja	aplikasi	aplikacja	N;SG	N;NOM;FEM;SG
aplikasi	aplikacji	aplikasi	aplikacja	N;SG	N;GEN;FEM;SG
aplikasi	zastosowania	aplikasi	zastosowanie	N;SG	N;GEN;NEUT;SG
aplikasi	podania	aplikasi	podać	N;SG	N;PFV;GEN;NEUT;SG;POS;V.MSDR
tersedia	dostępny	tersedia	dostępny	ADJ;SG	ADJ;NOM;MASC;SG
tersedia	dostępna	tersedia	dostępny	ADJ;SG	ADJ;NOM;FEM;SG
tersedia	dostępne	tersedia	dostępny	ADJ;SG	ADJ;NOM;NEUT;SG
kemenangan	zwycięstwa	kemenangan	zwycięstwo	N;SG	N;NOM;NEUT;SG
kemenangan	zwycięstwo	kemenangan	zwycięstwo	N;SG	N;NOM;NEUT;SG
kemenangan	triumf	kemenangan	triumf	N;SG	N;NOM;MASC;SG
sipil	cywilne	sipil	cywilny	ADJ;SG	ADJ;NOM;NEUT;SG
sipil	obywatelskiego	sipil	obywatelski	ADJ;SG	ADJ;ACC;MASC;SG
sipil	cywilny	sipil	cywilny	ADJ;SG	ADJ;NOM;MASC;SG
sipil	cywilne	sipil	cywilny	ADJ;SG	ADJ;NOM;NEUT;SG
sipil	cywilny	sipil	cywilny	ADJ;SG	ADJ;NOM;MASC;SG
sipil	cywilnej	sipil	cywilny	ADJ;SG	ADJ;GEN;FEM;SG
sipil	obywatelskie	sipil	obywatelski	ADJ;SG	ADJ;NOM;NEUT;SG
sipil	obywatelskiej	sipil	obywatelski	ADJ;SG	ADJ;GEN;FEM;SG
artinya	znaczenie	arti	znaczenie	N;SG	N;NOM;NEUT;SG
artinya	rozumieniu	arti	rozumienie	N;SG	N;IPFV;DAT;NEUT;SG
misi	misji	misi	misja	N;SG	N;GEN;FEM;SG
misi	misja	misi	misja	N;SG	N;NOM;FEM;SG
satelit	satelita	satelit	satelita	N;SG	N;NOM;MASC;SG
kejadian	występowanie	kejadian	występowanie	N;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
kejadian	wystąpienie	kejadian	wystąpienie	N;SG	N;NOM;NEUT;SG
kejadian	incydent	kejadian	incydent	N;SG	N;NOM;MASC;SG
sukses	udane	sukses	udać	ADJ;SG	ADJ;NOM;NEUT;SG
sukses	udana	sukses	udać	ADJ;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
massa	tłum	massa	tłum	N	N;NOM;MASC;SG
massa	masy	massa	masa	N	N;GEN;FEM;SG
massa	masie	massa	masa	N	N;GEN;FEM;SG
massa	masy	massa	masa	N	N;GEN;FEM;SG
massa	masa	massa	masa	N	N;NOM;FEM;SG
massa	msza	massa	msza	N	N;NOM;FEM;SG
melanjutkan	kontynuując	menlanjutkan	kontynuować	V;SG;ACT	V;IPFV;PRS;V.CVB;ACT
melanjutkan	kontynuuje	menlanjutkan	kontynuować	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
jawab	odpowiedź	jawab	odpowiedź	N;SG;ACT	N;NOM;FEM;SG
petani	chłop	petani	chłop	N;SG	N;NOM;MASC;SG
petani	wieśniak	petani	wieśniak	N;SG	N;NOM;MASC;SG
petani	rolnik	petani	rolnik	N;SG	N;NOM;MASC;SG
petani	rolnika	petani	rolnik	N;SG	N;ACC;MASC;SG
bar	bary	bar	bary	N	N;NOM;NEUT;PL
bar	barów	bar	bar	N	N;GEN;NEUT;PL
bar	bar	bar	bar	N	N;NOM;MASC;SG
membunuh	zabij	menbunuh	zabić	V;SG;ACT	V;PFV;IMP;SG;2;FIN;ACT
membunuh	zabicie	menbunuh	zabity	V;SG;ACT	V;PFV;IND;PST;FIN;ACT
berkata	powiedział	berkata	powiedzieć	V;SG;ACT	V;PFV;MASC;IND;SG;PST;FIN;ACT
berkata	mowi	berkata	mówić	V;SG;ACT	V;IPFV;IND;SG;PRS;FIN;ACT
berkata	mówi	berkata	mówić	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
nominasi	nominacji	nominasi	nominacja	N;SG	N;GEN;FEM;SG
nominasi	kandydatury	nominasi	kandydatura	N;SG	N;GEN;FEM;SG
nominasi	nominacji	nominasi	nominacja	N;SG	N;GEN;FEM;SG
nominasi	mianowanie	nominasi	mianować	N;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
nominasi	nominację	nominasi	nominacja	N;SG	N;ACC;FEM;SG
desain	projekt	desain	projekt	N;SG	N;NOM;MASC;SG
desain	konstrukcja	desain	konstrukcja	N;SG	N;NOM;FEM;SG
desain	projektowanie	desain	projektować	N;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
puncak	szczyt	puncak	szczyt	N;SG	N;NOM;MASC;SG
puncak	szczyt	puncak	szczyt	N;SG	N;NOM;MASC;SG
insting	instynkt	insting	instynkt	N;SG	N;NOM;MASC;SG
insting	instynkt	insting	instynkt	N;SG	N;NOM;MASC;SG
profil	profil	profil	profil	N;SG	N;NOM;MASC;SG
profil	profilu	profil	profil	N;SG	N;GEN;MASC;SG
profil	profilowanie	profil	profilować	N;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
system	układ	system	układ	N	N;NOM;MASC;SG
system	systemu	system	system	N	N;GEN;MASC;SG
system	system	system	system	N	N;ACC;MASC;SG
pembagian	wydział	penbagian	wydział	N;SG	N;NOM;MASC;SG
pembagian	dywizji	penbagian	dywizja	N;SG	N;GEN;FEM;SG
pembagian	przegrody	penbagian	przegroda	N;SG	N;ACC;FEM;SG
tindakan	działania	tindakan	działanie	N;SG	N;NOM;NEUT;SG
tindakan	czynność	tindakan	czynność	N;SG	N;NOM;FEM;SG
tindakan	działanie	tindakan	działać	N;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
tindakan	akcja	tindakan	akcja	N;SG	N;NOM;FEM;SG
tindakan	działania	tindakan	działanie	N;SG	N;NOM;NEUT;SG
sekretaris	sekretarza	sekretaris	sekretarz	N;SG	N;ACC;MASC;SG
sekretaris	sekretarz	sekretaris	sekretarz	N;SG	N;NOM;MASC;SG
sekretaris	sekretarka	sekretaris	sekretarka	N;SG	N;NOM;FEM;SG
gadis	dziewczyna	gadis	dziewczyna	N;SG	N;NOM;FEM;SG
gadis	dziewczynka	gadis	dziewczynka	N;SG	N;NOM;FEM;SG
entertainment	rozrywkę	entertainment	rozrywka	N	N;ACC;FEM;SG
entertainment	rozrywka	entertainment	rozrywka	N	N;NOM;FEM;SG
olimpiade	olimpiada	olimpiade	olimpiadać	N;SG	N;NOM;FEM;SG
olimpiade	olimpiady	olimpiade	olimpiada	N;SG	N;ACC;FEM;SG
olimpiade	olimpiada	olimpiade	olimpiadać	N;SG	N;NOM;FEM;SG
penampilan	wygląd	pentampilan	wygląd	N;SG	N;NOM;MASC;SG
penampilan	wystąpienie	pentampilan	wystąpienie	N;SG	N;NOM;NEUT;SG
penampilan	przedstawienia	pentampilan	przedstawienie	N;SG	N;GEN;NEUT;SG
satuan	agregaty	satuan	agregat	N;SG	N;NOM;MASC;SG
satuan	jednostka	satuan	jednostka	N;SG	N;NOM;FEM;SG
efek	efekt	efek	efekt	N;SG	N;NOM;MASC;SG
efek	skutek	efek	skutek	N;SG	N;NOM;MASC;SG
calon	kandydata	calon	kandydat	N;SG	N;ACC;MASC;SG
calon	kandydat	calon	kandydat	N;SG	N;NOM;MASC;SG
upaya	usiłowanie	upaya	usiłować	N;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
upaya	próba	upaya	próba	N;SG	N;NOM;FEM;SG
upaya	wysiłek	upaya	wysiłek	N;SG	N;ACC;MASC;SG
upaya	nakład	upaya	nakład	N;SG	N;NOM;MASC;SG
upaya	wysiłku	upaya	wysiłek	N;SG	N;GEN;MASC;SG
upaya	wysiłek	upaya	wysiłek	N;SG	N;ACC;MASC;SG
pembuatan	tworzenie	penbuatan	tworzyć	N;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
pembuatan	tworzenia	penbuatan	tworzyć	N;SG	N;IPFV;GEN;NEUT;SG;POS;V.MSDR
pembuatan	utworzenie	penbuatan	utworzenie	N;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
pembuatan	stworzenie	penbuatan	stworzenie	N;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
ajaran	doktryna	ajaran	doktryna	N;SG	N;NOM;FEM;SG
uskup	biskup	uskup	biskup	N;SG	N;NOM;MASC;SG
uskup	goniec	uskup	goniec	N;SG	N;NOM;MASC;SG
harga	cennik	harga	cennik	N;SG	N;NOM;MASC;SG
harga	cennik	harga	cennik	N;SG	N;NOM;MASC;SG
kebutuhan	konieczność	kebutuhan	konieczność	N;SG	N;NOM;FEM;SG
kebutuhan	konieczności	kebutuhan	konieczność	N;SG	N;GEN;FEM;SG
menyediakan	zapewnić	mensediakan	zapewnić	V;SG;ACT	V;PFV;NFIN;ACT
menyediakan	zapewniać	mensediakan	zapewniać	V;SG;ACT	V;IPFV;NFIN;ACT
menyediakan	dostarczając	mensediakan	dostarczać	V;SG;ACT	V;IPFV;PRS;V.CVB;ACT
menyediakan	zapewnia	mensediakan	zapewniać	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
menyediakan	dostarcza	mensediakan	dostarczać	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
remaja	nastolatka	remaja	nastolatka	N;SG	N;NOM;FEM;SG
remaja	nastolatki	remaja	nastolatka	N;SG	N;NOM;FEM;SG
remaja	nastolatkiem	remaja	nastolatek	N;SG	N;INS;MASC;SG
remaja	nastolatka	remaja	nastolatka	N;SG	N;NOM;FEM;SG
remaja	nastolatki	remaja	nastolatka	N;SG	N;NOM;FEM;SG
remaja	dojrzewania	remaja	dojrzewanie	N;SG	N;IPFV;GEN;NEUT;SG;POS;V.MSDR
remaja	dojrzewanie	remaja	dojrzewać	N;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
terminal	terminal	terminal	terminal	N	N;NOM;MASC;SG
terminal	terminali	terminal	terminal	N	N;GEN;MASC;PL
biaya	opłata	biaya	opłatać	N;SG	N;NOM;FEM;SG
biaya	honorarium	biaya	honorarium	N;SG	N;DAT;NEUT;SG
biaya	opłata	biaya	opłatać	N;SG	N;NOM;FEM;SG
biaya	ładunek	biaya	ładunek	N;SG	N;ACC;MASC;SG
biaya	koszt	biaya	koszt	N;SG	N;NOM;MASC;SG
artis	artystka	artis	artystka	N;SG	N;NOM;FEM;SG
artis	artysta	artis	artysta	N;SG	N;NOM;MASC;SG
artis	wykonawca	artis	wykonawca	N;SG	N;NOM;MASC;SG
memenuhi	spotyka	menpenuhi	spotykać	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
memenuhi	spełnia	menpenuhi	spełnia	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
memenuhi	spełnić	menpenuhi	spełnić	V;SG;ACT	V;PFV;NFIN;ACT
rekaman	nagrywanie	rekaman	nagrywać	N;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
rekaman	nagranie	rekaman	nagranie	N;SG	N;NOM;NEUT;SG
rekaman	zapisywanie	rekaman	zapisywać	N;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
rekaman	rejestrowanie	rekaman	rejestrować	N;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
rekaman	taśma	rekaman	taśma	N;SG	N;NOM;FEM;SG
tahap	etap	tahap	etap	N;SG	N;NOM;MASC;SG
tahap	scena	tahap	scena	N;SG	N;NOM;FEM;SG
tahap	faza	tahap	faza	N;SG	N;NOM;FEM;SG
tahap	etapie	tahap	etap	N;SG	N;INS;MASC;SG
game	mecz	game	mecz	N;SG	N;NOM;MASC;SG
pertemuan	zebrania	pertemuan	zebraniać	N;SG	N;NOM;NEUT;SG
pertemuan	posiedzenia	pertemuan	posiedzenie	N;SG	N;NOM;NEUT;SG
pertemuan	posiedzenie	pertemuan	posiedzenie	N;SG	N;NOM;NEUT;SG
pertemuan	zebranie	pertemuan	zebranie	N;SG	N;NOM;NEUT;SG
pertemuan	spotkanie	pertemuan	spotkanie	N;SG	N;NOM;NEUT;SG
administrasi	administracja	administrasi	administracja	N;SG	N;NOM;FEM;SG
administrasi	administracji	administrasi	administracja	N;SG	N;GEN;FEM;SG
administrasi	podawanie	administrasi	podawać	N;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
langit	niebo	langit	niebo	N;SG	N;NOM;NEUT;SG
langit	niebie	langit	niebo	N;SG	N;DAT;NEUT;SG
langit	niebo	langit	niebo	N;SG	N;NOM;NEUT;SG
indah	piękne	indah	piękny	ADJ;SG	ADJ;NOM;NEUT;SG
indah	piękna	indah	piękny	ADJ;SG	ADJ;NOM;FEM;SG
indah	śliczna	indah	śliczny	ADJ;SG	ADJ;NOM;FEM;SG
indah	śliczna	indah	śliczny	ADJ;SG	ADJ;NOM;FEM;SG
indah	śliczne	indah	śliczny	ADJ;SG	ADJ;NOM;NEUT;SG
indah	cudowne	indah	cudowny	ADJ;SG	ADJ;NOM;NEUT;SG
indah	cudowny	indah	cudowny	ADJ;SG	ADJ;NOM;MASC;SG
indah	cudowna	indah	cudowny	ADJ;SG	ADJ;NOM;FEM;SG
mencakup	pokrywa	mencakup	pokrywać	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
mencakup	obejmuje	mencakup	obejmować	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
mencakup	zawiera	mencakup	zawierać	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
mencakup	obejmuje	mencakup	obejmować	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
dibawah	pod	dibawah	pod	ADP;SG;PASS	ADP
debut	debiut	debut	debiut	N;SG	N;ACC;MASC;SG
perwakilan	reprezentacja	perwakilan	reprezentacja	N;SG	N;NOM;FEM;SG
perwakilan	przedstawicielstwa	perwakilan	przedstawicielstwo	N;SG	N;NOM;NEUT;SG
perwakilan	reprezentacji	perwakilan	reprezentacja	N;SG	N;DAT;FEM;SG
perwakilan	przedstawicielstwo	perwakilan	przedstawicielstwo	N;SG	N;NOM;NEUT;SG
perwakilan	przedstawiciel	perwakilan	przedstawiciel	N;SG	N;NOM;MASC;SG
perwakilan	przedstawiciela	perwakilan	przedstawiciel	N;SG	N;ACC;MASC;SG
pagi	poranek	pagi	poranek	N;SG	N;ACC;MASC;SG
percaya	wierząc	percaya	wierzyć	V;SG;ACT	V;IPFV;PRS;V.CVB;ACT
percaya	uwierzyć	percaya	uwierzyć	V;SG;ACT	V;PFV;NFIN;ACT
lengkap	kompletny	lengkap	kompletny	ADJ;SG	ADJ;NOM;MASC;SG
lengkap	kompletna	lengkap	kompletny	ADJ;SG	ADJ;NOM;FEM;SG
lengkap	kompletne	lengkap	kompletny	ADJ;SG	ADJ;NOM;NEUT;SG
volume	objętości	volume	objętość	N;SG	N;GEN;FEM;SG
volume	wielkość	volume	wielkość	N;SG	N;ACC;FEM;SG
volume	objętość	volume	objętość	N;SG	N;NOM;FEM;SG
volume	pojemność	volume	pojemność	N;SG	N;ACC;FEM;SG
volume	objętości	volume	objętość	N;SG	N;GEN;FEM;SG
tari	taniec	tari	taniec	N;SG	N;NOM;MASC;SG
bukti	dowód	bukti	dowód	N;SG	N;ACC;MASC;SG
bukti	dowód	bukti	dowód	N;SG	N;ACC;MASC;SG
adipati	książę	adipati	książę	N	N;NOM;MASC;SG
kopi	kawy	kopi	kawa	N;SG	N;GEN;FEM;SG
kopi	kawie	kopi	kawa	N;SG	N;DAT;FEM;SG
region	regiony	region	regić	N	N;NOM;MASC;PL
region	rejony	region	rejon	N	N;NOM;MASC;PL
region	regionów	region	region	N	N;GEN;MASC;PL
region	region	region	region	N	N;NOM;MASC;SG
region	regionie	region	region	N	N;ACC;MASC;SG
region	regiony	region	regić	N	N;NOM;MASC;PL
region	regionu	region	regić	N	N;GEN;MASC;SG
ibrani	hebrajczyków	ibrani	hebrajczyk	N	N;ACC;MASC;PL
kompleks	kompleks	kompleks	kompleks	N;SG	N;ACC;MASC;SG
hujan	deszcz	hujan	deszcz	N;SG	N;NOM;MASC;SG
makam	cmentarzu	makam	cmentarz	N;SG	N;DAT;MASC;SG
makam	cmentarz	makam	cmentarz	N;SG	N;NOM;MASC;SG
makam	grobie	makam	grób	N;SG	N;DAT;MASC;SG
makam	nagrobek	makam	nagrobek	N;SG	N;ACC;MASC;SG
makam	grób	makam	grób	N;SG	N;ACC;MASC;SG
makam	grobowiec	makam	grobowiec	N;SG	N;NOM;MASC;SG
makam	grobie	makam	grób	N;SG	N;DAT;MASC;SG
makam	grób	makam	grób	N;SG	N;ACC;MASC;SG
makam	grobu	makam	grób	N;SG	N;GEN;MASC;SG
ketinggian	wysokości	ketinggian	wysokość	N;SG	N;GEN;FEM;SG
ketinggian	wysokość	ketinggian	wysokość	N;SG	N;NOM;FEM;SG
ketinggian	wysokości	ketinggian	wysokość	N;SG	N;GEN;FEM;SG
kejuaraan	mistrzostwo	kejuaraan	mistrzostwo	N;SG	N;NOM;NEUT;SG
profesional	zawodowe	profesional	zawodowy	ADJ;SG	ADJ;NOM;NEUT;SG
profesional	profesjonalne	profesional	profesjonalny	ADJ;SG	ADJ;NOM;NEUT;SG
profesional	profesjonalna	profesional	profesjonalny	ADJ;SG	ADJ;NOM;FEM;SG
profesional	profesjonalny	profesional	profesjonalny	ADJ;SG	ADJ;NOM;MASC;SG
pembentukan	ustanowienie	penbentukan	ustanowienie	N;SG	N;NOM;NEUT;SG
pembentukan	formacja	penbentukan	formacja	N;SG	N;NOM;FEM;SG
pembentukan	szyk	penbentukan	szyk	N;SG	N;NOM;MASC;SG
pembentukan	formacji	penbentukan	formacja	N;SG	N;GEN;FEM;SG
mengumumkan	ogłosić	menumumkan	ogłosić	V;SG;ACT	V;PFV;NFIN;ACT
mengumumkan	ogłosił	menumumkan	ogłosić	V;SG;ACT	V;PFV;MASC;IND;SG;PST;FIN;ACT
mengumumkan	ogłoszono	menumumkan	ogłosić	V;SG;ACT	V;PFV;IND;0;PST;FIN;ACT
mengumumkan	ogłosiła	menumumkan	ogłosić	V;SG;ACT	V;PFV;FEM;IND;SG;PST;FIN;ACT
konser	koncert	konser	koncert	N;SG	N;NOM;MASC;SG
sayap	skrzydło	sayap	skrzydło	N;SG	N;NOM;NEUT;SG
suka	lubił	suka	lubić	V;SG	V;IPFV;MASC;IND;SG;PST;FIN;ACT
suka	polubił	suka	polubić	V;SG	V;PFV;MASC;IND;SG;PST;FIN;ACT
suka	lubi	suka	lubić	V;SG	V;IPFV;IND;SG;3;PRS;FIN;ACT
channel	kanału	channel	kanał	N	N;GEN;MASC;SG
channel	kanały	channel	kanał	N	N;NOM;MASC;PL
channel	kanał	channel	kanał	N	N;ACC;MASC;SG
parlemen	parlament	parlemen	parlament	N;SG	N;NOM;MASC;SG
parlemen	parlamentowi	parlemen	parlament	N;SG	N;DAT;MASC;SG
parlemen	parlamentu	parlemen	parlament	N;SG	N;GEN;MASC;SG
putaran	obrót	putaran	obrót	N;SG	N;NOM;MASC;SG
putaran	rotacji	putaran	rotacja	N;SG	N;GEN;FEM;SG
penonton	przeglądarka	pentonton	przeglądarka	N;SG	N;NOM;FEM;SG
penonton	publiczność	pentonton	publiczność	N;SG	N;NOM;FEM;SG
tema	temat	tema	temat	N;SG	N;ACC;MASC;SG
tema	motywu	tema	motyw	N;SG	N;GEN;MASC;SG
tema	motyw	tema	motyw	N;SG	N;NOM;MASC;SG
komandan	komendant	komandan	komendant	N;SG	N;NOM;MASC;SG
komandan	dowódca	komandan	dowódca	N;SG	N;NOM;MASC;SG
pemuda	młodzież	pemuda	młodzież	N;SG	N;NOM;FEM;SG
pemuda	młodości	pemuda	młodość	N;SG	N;GEN;FEM;SG
pemuda	młodość	pemuda	młodość	N;SG	N;NOM;FEM;SG
golongan	frakcji	golongan	frakcja	N;SG	N;GEN;FEM;SG
golongan	frakcja	golongan	frakcja	N;SG	N;NOM;FEM;SG
motor	motocyklista	motor	motocyklista	N;SG	N;NOM;MASC;SG
motor	motocykl	motor	motocykl	N;SG	N;ACC;MASC;SG
motor	motocykla	motor	motocykla	N;SG	N;GEN;MASC;SG
motor	silnik	motor	silnik	N;SG	N;NOM;MASC;SG
miliar	miliardów	miliar	miliard	N	N;GEN;MASC;PL
lulus	zdał	lulus	zdać	V;SG	V;PFV;MASC;IND;SG;PST;FIN;ACT
lulus	przeszedł	lulus	przejść	V;SG	V;PFV;MASC;IND;SG;PST;FIN;ACT
lulus	minęło	lulus	minąć	V;SG	V;PFV;NEUT;IND;SG;PST;FIN;ACT
lulus	podaj	lulus	podać	V;SG	V;PFV;IMP;SG;2;FIN;ACT
pernikahan	wesela	pernikahan	wesele	N;SG	N;NOM;NEUT;SG
pernikahan	ślub	pernikahan	ślub	N;SG	N;NOM;MASC;SG
pernikahan	małżeństwo	pernikahan	małżeństwo	N;SG	N;NOM;NEUT;SG
pernikahan	małżeństwa	pernikahan	małżeństwo	N;SG	N;NOM;NEUT;SG
pernikahan	ślub	pernikahan	ślub	N;SG	N;NOM;MASC;SG
pernikahan	wesele	pernikahan	wesele	N;SG	N;NOM;NEUT;SG
memasuki	wchodzi	menmasuki	wchodzić	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
melayani	służyć	menlayani	służyć	V;SG;ACT	V;IPFV;NFIN;ACT
melayani	służyć	menlayani	służyć	V;SG;ACT	V;IPFV;NFIN;ACT
melayani	służy	menlayani	służyć	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
