per	för	per	för	ADP	ADP
romani	romerska	romano	romersk	ADJ;MASC;PL	ADJ;NOM;PL
edifici	fastigheter	edificio	fastighet	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
edifici	byggnaderna	edificio	byggnad	N;MASC;PL	N;NOM;DEF;MASC+FEM;PL
edifici	byggnader	edificio	byggnad	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
pianoforte	piano	pianoforte	piano	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
acque	farvatten	acqua	farvatten	N;FEM;PL	N;NOM;INDF;NEUT;PL
acque	vattnen	acqua	vatten	N;FEM;PL	N;NOM;DEF;NEUT;PL
maschi	hanarna	maschio	hane	N;MASC;PL	N;NOM;DEF;MASC+FEM;PL
maschi	män	maschio	man	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
maschi	hanar	maschio	hane	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
singoli	individuella	singolo	individuell	ADJ;MASC;PL	ADJ;NOM;PL
bella	vacker	bello	vacker	ADJ;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
bella	vackert	bello	vacker	ADJ;FEM;SG	ADJ;NOM;INDF;NEUT;SG
bella	söt	bello	söta	ADJ;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
bella	snyggt	bello	snygga	ADJ;FEM;SG	ADJ;NOM;INDF;NEUT;SG
bella	trevligt	bello	trevlig	ADJ;FEM;SG	ADJ;NOM;INDF;NEUT;SG
bella	fint	bello	fin	ADJ;FEM;SG	ADJ;NOM;INDF;NEUT;SG
bella	snygg	bello	snygg	ADJ;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
argomento	ämne	argomento	ämne	N;MASC;SG	N;NOM;INDF;NEUT;SG
argomento	ämnet	argomento	ämne	N;MASC;SG	N;NOM;DEF;NEUT;SG
argomento	argumentation	argomento	argumentation	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
argomento	gräl	argomento	gräl	N;MASC;SG	N;NOM;INDF;NEUT;SG
time	tid	time	tid	N	N;NOM;INDF;MASC+FEM;SG
time	tidpunkt	time	tidpunkt	N	N;NOM;INDF;MASC+FEM;SG
time	dags	time	dags	N	N;MASC+FEM
time	klockslag	time	klockslag	N	N;NOM;INDF;NEUT;SG
time	tiden	time	tid	N	N;NOM;DEF;MASC+FEM;SG
legno	trä	legno	trä	N;MASC;SG	N;NOM;INDF;NEUT;SG
legno	ved	legno	ved	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
legno	trä	legno	trä	N;MASC;SG	N;NOM;INDF;NEUT;SG
legno	virke	legno	virken	N;MASC;SG	N;NOM;INDF;NEUT;SG
legno	virke	legno	virken	N;MASC;SG	N;NOM;INDF;NEUT;SG
altare	altaret	altare	altar	N;MASC;SG	N;NOM;DEF;NEUT;SG
altare	altare	altare	alt	N;MASC;SG	N;NOM;INDF;NEUT;SG
amministrazione	förvaltning	amministrazione	förvaltning	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
amministrazione	administration	amministrazione	administration	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
guest	gäst	guest	gäsa	N	N;NOM;INDF;MASC+FEM;SG
storie	händelser	storia	händelse	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
storie	historier	storia	historia	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
storie	berättelser	storia	berättelse	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
terminata	avslutade	terminare	avsluta	V;FEM;SG;PST;V.PTCP	V;IND;PST;FIN;ACT
terminata	avslutades	terminare	avsluta	V;FEM;SG;PST;V.PTCP	V;IND;PST;FIN;PASS
terminata	avslutade	terminare	avsluta	V;FEM;SG;PST;V.PTCP	V;IND;PST;FIN;ACT
ospedale	sjukhus	ospedale	sjukhus	N;MASC;SG	N;NOM;INDF;NEUT;SG
ospedale	sjukhuset	ospedale	sjukhus	N;MASC;SG	N;NOM;DEF;NEUT;SG
bordo	rim	bordo	rim	N;MASC;SG	N;NOM;INDF;NEUT;SG
bordo	kant	bordo	kunna	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
bordo	edge	bordo	edge	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
bordo	kanten	bordo	kant	N;MASC;SG	N;NOM;DEF;MASC+FEM;SG
funzioni	funktionerna	funzione	funktion	N;FEM;PL	N;NOM;DEF;MASC+FEM;PL
funzioni	funktioner	funzione	funktion	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
metodo	metoden	metodo	metod	N;MASC;SG	N;NOM;DEF;MASC+FEM;SG
metodo	metod	metodo	metod	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
strutture	strukturerna	struttura	struktur	N;FEM;PL	N;NOM;DEF;MASC+FEM;PL
strutture	konstruktioner	struttura	konstruktion	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
strutture	strukturer	struttura	struktur	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
operazioni	transaktioner	operazione	transaktion	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
operazioni	operationer	operazione	operation	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
trono	tronen	trono	tron	N;MASC;SG	N;NOM;DEF;MASC+FEM;SG
trono	tron	trono	tron	N;MASC;SG	N;NOM;DEF;MASC+FEM;SG
impianto	implantat	impianto	implantad	N;MASC;SG	N;NOM;INDF;NEUT;SG
nazioni	nationer	nazione	nation	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
nazioni	nationerna	nazione	nation	N;FEM;PL	N;NOM;DEF;MASC+FEM;PL
simon	simon	simon	simon	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
religione	religion	religione	religion	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
vecchia	gammal	vecchio	gammal	ADJ;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
vecchia	gammalt	vecchio	gammal	ADJ;FEM;SG	ADJ;NOM;INDF;NEUT;SG
commerciale	kommersiellt	commerciale	kommersiell	ADJ;SG	ADJ;NOM;INDF;NEUT;SG
incarico	uppdrag	incarico	uppdrag	N;MASC;SG	N;NOM;INDF;NEUT;SG
incarico	överlåtelse	incarico	överlåtelse	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
arma	vapen	arma	vapen	N;FEM;SG	N;NOM;INDF;NEUT;SG
indica	anger	indicare	ange	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
indica	indikerar	indicare	indikera	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
indica	betecknar	indicare	beteckna	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
conseguenza	konsekvens	conseguenza	konsekvens	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
trasporto	transport	trasporto	transport	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
trasporto	transport	trasporto	transport	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
scene	scener	scena	scen	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
teste	huvuden	testa	huvud	N;FEM;PL	N;NOM;INDF;NEUT;PL
utile	användbar	utile	användbar	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
utile	användbart	utile	användbar	ADJ;SG	ADJ;NOM;INDF;NEUT;SG
utile	nyttig	utile	nyttig	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
life	life	life	life	N	N;NOM;INDF;MASC+FEM;SG
life	livet	life	liv	N	N;NOM;DEF;NEUT;SG
life	livstid	life	livstid	N	N;NOM;INDF;MASC+FEM;SG
life	liv	life	liv	N	N;NOM;INDF;NEUT;SG
royal	royal	royal	royal	N;MASC	N;NOM;INDF;MASC+FEM;SG
aiutare	hjälper	aiutare	hjälpa	V;NFIN	V;IND;PRS;FIN;ACT
aiutare	hjälpa	aiutare	hjälpa	V;NFIN	V;IMP;FIN;ACT
signore	damerna	signore	dam	N;MASC;PL	N;NOM;DEF;MASC+FEM;PL
signore	damer	signore	dam	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
cristo	cristo	cristo	cristo	N;MASC;SG	N;NOM;INDF;NEUT;SG
monastero	klostret	monastero	klostret	N;MASC;SG	N;NOM;DEF;NEUT;SG
contatto	kontakt	contatto	kontakt	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
diffusione	spridning	diffusione	spridning	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
diffusione	spridning	diffusione	spridning	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
white	white	white	white	N	N;NOM;INDF;MASC+FEM;SG
big	big	big	big	N	N;NOM;INDF;NEUT;SG
tipi	typer	tipo	typ	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
dollari	dollar	dollaro	dolla	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
territori	territorier	territorio	territorium	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
lavorare	arbeta	lavorare	arbeta	V;NFIN	V;IMP;FIN;ACT
lavorare	jobba	lavorare	jobba	V;NFIN	V;IMP;FIN;ACT
lavorare	jobbar	lavorare	jobba	V;NFIN	V;IND;PRS;FIN;ACT
lavorare	arbeta	lavorare	arbeta	V;NFIN	V;IMP;FIN;ACT
lavorare	fungerar	lavorare	fungera	V;NFIN	V;IND;PRS;FIN;ACT
lavorare	arbetar	lavorare	arbeta	V;NFIN	V;IND;PRS;FIN;ACT
amministratore	administratör	amministratore	administratör	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
amministratore	förvaltaren	amministratore	förvaltare	N;MASC;SG	N;NOM;DEF;MASC+FEM;SG
amministratore	administratör	amministratore	administratör	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
orbita	omloppsbana	orbita	omloppsbana	N;FEM;SG	N;NOM;DEF;MASC+FEM;SG
orbita	bana	orbita	bana	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
letto	säng	letto	säng	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
letto	sängen	letto	säng	N;MASC;SG	N;NOM;DEF;MASC+FEM;SG
letto	bädd	letto	bädd	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
disposizione	layout	disposizione	layout	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
disposizione	disposition	disposizione	disposition	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
leone	lejonet	leone	lejon	N;MASC;SG	N;NOM;DEF;NEUT;SG
leone	lion	leone	lion	N;MASC;SG	N;NOM;INDF;NEUT;SG
leone	lejon	leone	lejon	N;MASC;SG	N;NOM;INDF;NEUT;SG
ala	vingen	ala	ving	N;FEM;SG	N;NOM;DEF;MASC+FEM;SG
ala	flygeln	ala	flygel	N;FEM;SG	N;NOM;DEF;MASC+FEM;SG
ala	wing	ala	bing	N;FEM;SG	N;NOM;INDF;NEUT;SG
ala	vinge	ala	vinga	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
ala	flygel	ala	flygel	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
ala	ala	ala	al	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
genitori	föräldrar	genitore	förälder	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
genitori	föräldrars	genitore	förälder	N;MASC;PL	N;GEN;INDF;MASC+FEM;PL
genitori	föräldrarna	genitore	förälder	N;MASC;PL	N;NOM;DEF;MASC+FEM;PL
simbolo	symbol	simbolo	symbol	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
simbolo	symbolen	simbolo	symbol	N;MASC;SG	N;NOM;DEF;MASC+FEM;SG
quinto	femte	quinto	fem	ADJ;MASC;SG	ADJ;NOM
ingegnere	ingenjör	ingegnere	ingenjör	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
luna	luna	luna	luna	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
luna	måne	luna	måne	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
luna	månen	luna	måne	N;FEM;SG	N;NOM;DEF;MASC+FEM;SG
luna	moon	luna	moon	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
stemma	emblem	stemma	emblem	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
leggi	lagar	legge	lag	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
religioso	religiöst	religioso	religiös	ADJ;MASC;SG	ADJ;NOM;INDF;NEUT;SG
religioso	religiös	religioso	religiös	ADJ;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
spirito	ande	spirito	ande	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
spirito	anda	spirito	anda	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
spirito	spirit	spirito	spirit	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
soluzione	lösning	soluzione	lösning	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
iniziata	inledde	iniziare	inleda	V;FEM;SG;PST;V.PTCP	V;IND;PST;FIN;ACT
ministero	ministeriet	ministero	ministeri	N;MASC;SG	N;NOM;DEF;NEUT;SG
ministero	ministerium	ministero	ministerium	N;MASC;SG	N;NOM;INDF;NEUT;SG
computer	datorn	computer	dator	N;MASC	N;NOM;DEF;MASC+FEM;SG
computer	dator	computer	dator	N;MASC	N;NOM;INDF;MASC+FEM;SG
computer	datorer	computer	dator	N;MASC	N;NOM;INDF;MASC+FEM;PL
merito	merit	merito	merit	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
scheda	fliken	scheda	flik	N;FEM;SG	N;NOM;DEF;MASC+FEM;SG
scheda	tab	scheda	tab	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
scheda	flik	scheda	flik	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
morti	dödsfall	morto	dödsfall	N;MASC;PL	N;NOM;INDF;NEUT;PL
settimane	veckor	settimana	vecka	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
settimane	veckorna	settimana	vecka	N;FEM;PL	N;NOM;DEF;MASC+FEM;PL
protezione	beskydd	protezione	beskydd	N;FEM;SG	N;NOM;INDF;NEUT;SG
protezione	skydd	protezione	skydd	N;FEM;SG	N;NOM;INDF;NEUT;SG
ufficio	kontor	ufficio	kontor	N;MASC;SG	N;NOM;INDF;NEUT;SG
ufficio	kontoret	ufficio	kontor	N;MASC;SG	N;NOM;DEF;NEUT;SG
ufficio	office	ufficio	office	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
filosofo	filosof	filosofo	filosof	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
filosofo	filosofen	filosofo	filosof	N;MASC;SG	N;NOM;DEF;MASC+FEM;SG
sur	sur	sur	sur	N;SG	N;NOM;INDF;MASC+FEM;SG
ultime	senaste	ultimo	sen	ADJ;FEM;PL	ADJ;NOM;DEF;RL
ultime	sista	ultimo	sista	ADJ;FEM;PL	ADJ;NOM;DEF;RL
ultime	senaste	ultimo	sen	ADJ;FEM;PL	ADJ;NOM;DEF;RL
harry	harry	harry	harry	N;MASC	N;NOM;INDF;MASC+FEM;SG
danni	skador	danno	skada	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
danni	skador	danno	skada	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
atti	akter	atto	akt	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
chitarrista	gitarrist	chitarrista	gitarrist	N;SG	N;NOM;INDF;MASC+FEM;SG
azioni	åtgärder	azione	åtgärd	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
azioni	insatser	azione	insats	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
utilizzare	använda	utilizzare	använda	V;NFIN	V;IMP;FIN;ACT
utilizzare	använd	utilizzare	använda	V;NFIN	V;IMP;FIN;ACT
russa	ryskt	russo	rysk	ADJ;FEM;SG	ADJ;NOM;INDF;NEUT;SG
russa	rysk	russo	rysk	ADJ;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
numeri	siffror	numero	siffra	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
ferro	strykjärn	ferro	strykjärn	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
ferro	iron	ferro	iron	N;MASC;SG	N;NOM;INDF;NEUT;SG
ferro	järn	ferro	järn	N;MASC;SG	N;NOM;INDF;NEUT;SG
normale	normal	normale	normal	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
traccia	track	traccia	track	N;FEM;SG	N;NOM;MASC+FEM;SG
rio	rio	rio	rio	N;MASC;SG	N;NOM;INDF;NEUT;SG
messaggio	budskap	messaggio	budskap	N;MASC;SG	N;NOM;INDF;NEUT;SG
messaggio	meddelande	messaggio	meddelande	N;MASC;SG	N;NOM;INDF;NEUT;SG
borgo	hamlet	borgo	hamlet	N;MASC;SG	N;NOM;INDF;NEUT;SG
out	out	out	out	N;MASC	N;NOM;INDF;MASC+FEM;SG
categorie	kategorierna	categoria	kategorium	N;FEM;PL	N;NOM;DEF;MASC+FEM;PL
categorie	kategorier	categoria	kategorium	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
iniziato	påbörjade	iniziare	påbörja	V;MASC;SG;PST;V.PTCP	V;IND;PST;V.PTCP;ACT
iniziato	började	iniziare	börja	V;MASC;SG;PST;V.PTCP	V;IND;PST;FIN;ACT
iniziato	startade	iniziare	starta	V;MASC;SG;PST;V.PTCP	V;IND;PST;FIN;ACT
geografia	geografi	geografia	geografi	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
latitudine	latitud	latitudine	latitud	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
ovviamente	uppenbarligen	ovviamente	uppenbarligen	ADV	ADV
division	division	division	division	N;FEM	N;NOM;INDF;MASC+FEM;SG
division	delning	division	delning	N;FEM	N;NOM;INDF;MASC+FEM;SG
strumento	instrument	strumento	instrument	N;MASC;SG	N;NOM;INDF;NEUT;SG
strumento	instrumentet	strumento	instrument	N;MASC;SG	N;NOM;DEF;NEUT;SG
strumento	verktyget	strumento	verktyg	N;MASC;SG	N;NOM;DEF;NEUT;SG
strumento	verktyg	strumento	verktyg	N;MASC;SG	N;NOM;INDF;NEUT;SG
brasiliano	brasiliansk	brasiliano	brasiliansk	ADJ;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
definitivamente	slutgiltigt	definitivamente	slutgiltig	ADV	ADV
leggere	läs	leggere	läsa	V;NFIN	V;IMP;FIN;ACT
leggere	läser	leggere	läsa	V;NFIN	V;IND;PRS;FIN;ACT
leggere	läsa	leggere	läsa	V;NFIN	V;IMP;FIN;ACT
leggere	läste	leggere	läsa	V;NFIN	V;IMP;FIN;ACT
leggere	läser	leggere	läsa	V;NFIN	V;IND;PRS;FIN;ACT
leggere	läsa	leggere	läsa	V;NFIN	V;IMP;FIN;ACT
uscito	avslutades	uscire	avsluta	V;MASC;SG;PST;V.PTCP	V;IND;PST;FIN;PASS
ipotesi	antaganden	ipotesi	antagande	N;FEM	N;NOM;INDF;NEUT;PL
ipotesi	hypoteser	ipotesi	hypotes	N;FEM	N;NOM;INDF;MASC+FEM;PL
ipotesi	hypotes	ipotesi	hypotes	N;FEM	N;NOM;INDF;MASC+FEM;SG
ipotesi	hypotesen	ipotesi	hypotes	N;FEM	N;NOM;DEF;MASC+FEM;SG
ipotesi	hypoteser	ipotesi	hypotes	N;FEM	N;NOM;INDF;MASC+FEM;PL
influenza	påverkan	influenza	påverkan	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
influenza	inflytande	influenza	inflytande	N;FEM;SG	N;NOM;INDF;NEUT;SG
influenza	influensa	influenza	influensa	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
influenza	influensa	influenza	influensa	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
influenza	influensan	influenza	influensan	N;FEM;SG	N;NOM;DEF;MASC+FEM;SG
vivo	levande	vivo	levande	ADJ;MASC;SG	ADJ;NOM;PRS;V.PTCP
modalità	läge	modalità	läge	N;FEM	N;NOM;INDF;NEUT;SG
modalità	lägen	modalità	läge	N;FEM	N;NOM;INDF;NEUT;PL
organo	organ	organo	organ	N;MASC;SG	N;NOM;INDF;NEUT;SG
organo	organet	organo	organ	N;MASC;SG	N;NOM;DEF;NEUT;SG
capire	förstår	capire	förstå	V;NFIN	V;IND;PRS;FIN;ACT
capire	förstå	capire	förstå	V;NFIN	V;IMP;FIN;ACT
giallo	gult	giallo	gult	N;MASC;SG	N;NOM;INDF;NEUT;SG
leader	ledaren	leader	ledare	N	N;NOM;DEF;MASC+FEM;SG
leader	ledare	leader	ledare	N	N;NOM;INDF;MASC+FEM;PL
leader	leader	leader	lead	N	N;NOM;INDF;MASC+FEM;PL
leader	ledare	leader	ledare	N	N;NOM;INDF;MASC+FEM;PL
leader	ledarna	leader	ledare	N	N;NOM;DEF;MASC+FEM;PL
mura	murar	muro	mura	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
mura	väggarna	muro	vägg	N;FEM;PL	N;NOM;DEF;MASC+FEM;PL
mura	väggar	muro	vägg	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
celebre	berömt	celebre	beröma	ADJ;SG	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
celebre	berömd	celebre	berömd	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
celebre	känd	celebre	känd	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
comitato	kommittén	comitato	kommitté	N;MASC;SG	N;NOM;DEF;MASC+FEM;SG
comitato	kommitté	comitato	kommitté	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
comitato	utskottet	comitato	utskott	N;MASC;SG	N;NOM;DEF;NEUT;SG
comitato	utskott	comitato	utskott	N;MASC;SG	N;NOM;INDF;NEUT;SG
etichetta	etikett	etichetta	etikett	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
etichetta	beteckning	etichetta	beteckning	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
scritti	skriftliga	scritto	skriftlig	ADJ;MASC;PL	ADJ;NOM;PL
scritti	skrivna	scritto	skrivna	ADJ;MASC;PL	ADJ;NOM;PL;PST;V.PTCP
coda	kö	coda	kö	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
coda	svans	coda	svans	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
coda	stjärt	coda	stjärta	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
coda	svansen	coda	svans	N;FEM;SG	N;NOM;DEF;MASC+FEM;SG
coda	coda	coda	coda	N;FEM;SG	N;NOM;INDF;NEUT;SG
chiede	frågar	chiedere	fråga	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
incidente	händelse	incidente	händelse	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
incidente	incident	incidente	incident	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
incidente	tillbud	incidente	tillbud	N;MASC;SG	N;NOM;INDF;NEUT;SG
incidente	olyckshändelse	incidente	olyckshändelse	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
incidente	olycka	incidente	olycka	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
sostituito	ersatte	sostituire	ersätta	V;MASC;SG;PST;V.PTCP	V;IND;PST;FIN;ACT
sostituito	ersattes	sostituire	ersätta	V;MASC;SG;PST;V.PTCP	V;IND;PST;FIN;PASS
metal	metall	metal	metall	N	N;NOM;INDF;MASC+FEM;SG
metal	metal	metal	metal	N	N;NOM;INDF;MASC+FEM;SG
basilica	basilica	basilica	basilic	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
composizione	sammansättningen	composizione	sammansättning	N;FEM;SG	N;NOM;DEF;MASC+FEM;SG
composizione	sammansättning	composizione	sammansättning	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
significato	innebörd	significato	innebörd	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
significato	betydelse	significato	betydelse	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
significato	mening	significato	mening	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
significato	betydelse	significato	betydelse	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
responsabile	ansvarige	responsabile	ansvarige	N;SG	N;NOM;DEF;MASC+FEM;SG
responsabile	underhåll	responsabile	underhåll	N;SG	N;NOM;INDF;NEUT;SG
segue	följer	seguire	följa	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
femmine	kvinnor	femmina	kvinna	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
femmine	honor	femmina	hona	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
fede	tron	fede	tron	N;FEM;SG	N;NOM;DEF;MASC+FEM;SG
prove	tester	prova	test	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
nemico	fienden	nemico	fiende	N;MASC;SG	N;NOM;DEF;MASC+FEM;SG
nemico	fiende	nemico	fiende	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
nemico	fiende	nemico	fiende	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
nemico	ovän	nemico	ovän	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
documenti	handlingar	documento	handling	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
specialità	specialitet	specialità	specialitet	N;FEM	N;NOM;INDF;MASC+FEM;SG
specialità	specialiteter	specialità	specialitet	N;FEM	N;NOM;INDF;MASC+FEM;PL
specialità	specialitet	specialità	specialitet	N;FEM	N;NOM;INDF;MASC+FEM;SG
specialità	specialiteter	specialità	specialitet	N;FEM	N;NOM;INDF;MASC+FEM;PL
poteri	krafter	potere	kraft	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
poteri	befogenheter	potere	befogenhet	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
poteri	maktbefogenheter	potere	maktbefogenhet	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
young	young	young	young	N	N;NOM;INDF;MASC+FEM;SG
segretario	sekreteraren	segretario	sekreterare	N;MASC;SG	N;NOM;DEF;MASC+FEM;SG
istituzione	institution	istituzione	institution	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
istituzione	institutionen	istituzione	institution	N;FEM;SG	N;NOM;DEF;MASC+FEM;SG
decreto	dekret	decreto	dekr	N;MASC;SG	N;NOM;INDF;NEUT;SG
iniziale	ursprungligt	iniziale	ursprunglig	ADJ;SG	ADJ;NOM;INDF;NEUT;SG
iniziale	ursprunglig	iniziale	ursprunglig	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
iniziale	inledande	iniziale	inledande	ADJ;SG	ADJ;NOM;PRS;V.PTCP
strade	vägar	strada	väg	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
strade	gator	strada	gata	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
strade	gatorna	strada	gata	N;FEM;PL	N;NOM;DEF;MASC+FEM;PL
concetto	begreppet	concetto	begrepp	N;MASC;SG	N;NOM;DEF;NEUT;SG
concetto	koncept	concetto	koncept	N;MASC;SG	N;NOM;INDF;NEUT;SG
concetto	konceptet	concetto	koncept	N;MASC;SG	N;NOM;DEF;NEUT;SG
edit	edit	edit	edit	N;MASC	N;NOM;INDF;MASC+FEM;SG
sesto	sjätte	sesto	sjätte	ADJ;MASC;SG	ADJ;NOM
gradi	examina	grado	examin	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
lasciare	lämna	lasciare	lämna	V;NFIN	V;IMP;FIN;ACT
rivoluzione	revolutionen	rivoluzione	revolution	N;FEM;SG	N;NOM;DEF;MASC+FEM;SG
rivoluzione	revolution	rivoluzione	revolution	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
bill	räkning	bill	räkning	N	N;NOM;INDF;MASC+FEM;SG
motori	motorer	motore	motor	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
