din	از	din	از	ADP;ACC	ADP
soldati	سربازها	soldat	سرباز	N;INDF;MASC;PL	N;PL
soldati	سربازان	soldat	سرباز	N;INDF;MASC;PL	N;PL
modelul	model	model	model	N;DEF;MASC;SG	N;SG
modelul	مدل	model	مدل	N;DEF;MASC;SG	N;SG
necesare	لازم	necesar	لازم	ADJ;INDF;FEM;PL	ADJ
necesare	لازم	necesar	لازم	ADJ;INDF;FEM;PL	ADJ
necesare	ضروری	necesar	ضروری	ADJ;INDF;FEM;PL	ADJ
comentariu	توضیح	comentariu	توضیح	N;INDF;MASC;SG	N;SG
comentariu	نظر	comentariu	نظر	N;INDF;MASC;SG	N;SG
king	پادشاه	king	پادشاه	N;INDF;MASC;SG	N;SG
king	کینگ	king	کینگ	N;INDF;MASC;SG	N;SG
king	شاه	king	شاه	N;INDF;MASC;SG	N;SG
actuala	جاری	actual	جاری	ADJ;DEF;FEM;SG	ADJ
varful	نکته	varf	نکته	N;DEF;MASC;SG	N;SG
varful	نوک	varf	None	N;DEF;MASC;SG	N;SG
varful	انعام	varf	انعام	N;DEF;MASC;SG	N;SG
pag	pag	pag	pag		
viitor	future	viitor	future	N;INDF;MASC;SG	N;SG
viitor	آینده	viitor	آینده	N;INDF;MASC;SG	N;SG
subiectul	سوژه	subiect	None	N;DEF;MASC;SG	N;SG
subiectul	فاعل	subiect	None	N;DEF;MASC;SG	N;SG
subiectul	موضوع	subiect	موضوع	N;DEF;MASC;SG	N;SG
bronz	تن	bronz	تن	N;INDF;MASC;SG	N;SG
bronz	برنزه	bronz	برنزه	N;INDF;MASC;SG	N;SG
bronz	برنز	bronz	برنز	N;INDF;MASC;SG	N;SG
bronz	برنزی	bronz	برنزی	N;INDF;MASC;SG	N;SG
bronz	لرستان	bronz	لرستان	N;INDF;MASC;SG	N;SG
episcop	اسقف	episcop	اسقف	N;INDF;MASC;SG	N;SG
episcop	بیشاپ	episcop	بیشاپ	N;INDF;MASC;SG	N;SG
habsburg	هابسبورگ	habsburg	هابسبورگ	N;INDF;MASC;SG	N;SG
retras	بازنشسته	retrage	بازنشسته	ADJ;INDF;MASC;SG	ADJ;SG;3;V.PTCP
sofia	سوفیا	sofie	سوفیا	N;DEF;FEM;SG	N;SG
spatiul	فضای	spatiu	فضا	N;DEF;MASC;SG	N;SG
spatiul	فضا	spatiu	فضا	N;DEF;MASC;SG	N;SG
spatiul	فضایی	spatiu	فضا	N;DEF;MASC;SG	N;SG
spatiul	فاصله	spatiu	فاصله	N;DEF;MASC;SG	N;SG
spatiul	فضای	spatiu	فضا	N;DEF;MASC;SG	N;SG
spatiul	فضا	spatiu	فضا	N;DEF;MASC;SG	N;SG
spatiul	فضایی	spatiu	فضا	N;DEF;MASC;SG	N;SG
spatiul	فاصله	spatiu	فاصله	N;DEF;MASC;SG	N;SG
records	رکوردز	records	رکوردز	N;INDF;MASC;SG	N;SG
miscare	جنبش	miscare	جنبش	N;INDF;FEM;SG	N;SG
miscare	تحرک	miscare	تحرک	N;INDF;FEM;SG	N;SG
miscare	نهضت	miscare	نهضت	N;INDF;FEM;SG	N;SG
miscare	جنبش	miscare	جنبش	N;INDF;FEM;SG	N;SG
miscare	تحرک	miscare	تحرک	N;INDF;FEM;SG	N;SG
miscare	نهضت	miscare	نهضت	N;INDF;FEM;SG	N;SG
miscare	جنبش	miscare	جنبش	N;INDF;FEM;SG	N;SG
miscare	تحرک	miscare	تحرک	N;INDF;FEM;SG	N;SG
miscare	نهضت	miscare	نهضت	N;INDF;FEM;SG	N;SG
industria	صنعت	industrie	صنعت	N;DEF;FEM;SG	N;SG
femeie	زن	femeie	زن	N;INDF;FEM;SG	N;SG
femeie	زنی	femeie	زن	N;INDF;FEM;SG	N;SG
femeie	نسوان	femeie	نسوان	N;INDF;FEM;SG	N;SG
femeie	زن	femeie	زن	N;INDF;FEM;SG	N;SG
femeie	مؤنث	femeie	مؤنث	N;INDF;FEM;SG	N;SG
femeie	مونث	femeie	مونث	N;INDF;FEM;SG	N;SG
femeie	ماده	femeie	ماده	N;INDF;FEM;SG	N;SG
medic	پزشک	medic	پزشک	N;INDF;MASC;SG	N;SG
medic	امدادگر	medic	امدادگر	N;INDF;MASC;SG	N;SG
tehnica	فنی	tehnică	فنی	N;DEF;FEM;SG	N;SG
tehnica	تکنیکی	tehnică	تکنیکی	N;DEF;FEM;SG	N;SG
tehnica	تکنیک	tehnică	تکنیک	N;DEF;FEM;SG	N;SG
tehnica	تکنیک	tehnică	تکنیک	N;DEF;FEM;SG	N;SG
documente	اسناد	document	سند	N;INDF;FEM;PL	N;PL
inclus	شامل	include	شامل	ADJ;INDF;MASC;SG	ADJ
max	max	max	max	N;INDF;MASC;SG	N;SG
max	مکس	max	مکس	N;INDF;MASC;SG	N;SG
max	ماکس	max	None	N;INDF;MASC;SG	N;SG
max	بیشینه	max	بیشینه	N;INDF;MASC;SG	N;SG
baia	بیه	baie	بیه	N;DEF;FEM;SG	N;SG
baia	حمام	baie	None	N;DEF;FEM;SG	N;SG
baia	دستشویی	baie	None	N;DEF;FEM;SG	N;SG
corp	بدن	corp	بدن	N;INDF;MASC;SG	N;SG
corp	بدنی	corp	بدنی	N;INDF;MASC;SG	N;SG
corp	بدنه	corp	بدنه	N;INDF;MASC;SG	N;SG
corp	جسم	corp	جسم	N;INDF;MASC;SG	N;SG
corp	b	corp	b	N;INDF;MASC;SG	N;SG
servicii	خدمات	serviciu	خدمت	N;INDF;FEM;PL	N;PL
servicii	خدمات	serviciu	خدمت	N;INDF;FEM;PL	N;PL
colectia	مجموعۀ	colectie	مجموعۀ	N;DEF;FEM;SG	N;SG
colectia	مجموعه	colectie	مجموعه	N;DEF;FEM;SG	N;SG
colectia	مجموعۀ	colectie	مجموعۀ	N;DEF;FEM;SG	N;SG
colectia	مجموعه	colectie	مجموعه	N;DEF;FEM;SG	N;SG
victorie	برنده	victorie	برنده	N;INDF;FEM;SG	N;SG
victorie	پیروزی	victorie	پیروزی	N;INDF;FEM;SG	N;SG
victorie	فتح	victorie	فتح	N;INDF;FEM;SG	N;SG
crestere	افزایش	crestere	افزایش	N;INDF;FEM;SG	N;SG
crestere	رشد	crestere	رشد	N;INDF;FEM;SG	N;SG
crestere	رشد	crestere	رشد	N;INDF;FEM;SG	N;SG
oradea	اورادئا	oradea	اوراد	N;DEF;FEM;SG	N;SG
dacia	داچیا	dacia	داچیا	N;DEF;FEM;SG	N;SG
house	خانه	hou	خانه	N;INDF;MASC;SG	N;SG
caracter	شخصیت	caracter	شخصیت	N;INDF;MASC;SG	N;SG
caracter	نویسه	caracter	نویسه	N;INDF;MASC;SG	N;SG
teritoriu	قلمروی	teritoriu	قلمروی	N;INDF;MASC;SG	N;SG
teritoriu	قلمرو	teritoriu	قلمرو	N;INDF;MASC;SG	N;SG
speciale	ویژه	special	ویژه	ADJ;INDF;FEM;PL	ADJ
south	ساوت	south	ساوت	N;INDF;MASC;SG	N;SG
south	جنوب	south	جنوب	N;INDF;MASC;SG	N;SG
south	جنوبی	south	جنوبی	N;INDF;MASC;SG	N;SG
inlocuit	جایگزین	inlocui	جایگزین	ADJ;INDF;MASC;SG	ADJ
marin	مارین	marin	مارین	N;INDF;MASC;SG	N;SG
marin	دریایی	marin	دریا	N;INDF;MASC;SG	N;SG
marin	مارین	marin	مارین	N;INDF;MASC;SG	N;SG
albume	آلبومهای	album	آلبوم	N;INDF;FEM;PL	N;PL
productia	تولید	productie	تولید	N;DEF;FEM;SG	N;SG
oscar	اسکار	oscar	اسکار	N;INDF;MASC;SG	N;SG
conflict	درگیری	conflict	درگیری	N;INDF;MASC;SG	N;SG
conflict	منازعه	conflict	منازعه	N;INDF;MASC;SG	N;SG
conflict	کشمکش	conflict	کشمکش	N;INDF;MASC;SG	N;SG
conflict	نزاع	conflict	نزاع	N;INDF;MASC;SG	N;SG
conflict	ناسازگاری	conflict	ناسازگاری	N;INDF;MASC;SG	N;SG
organizarea	سازمان	organizare	سازمان	N;DEF;FEM;SG	N;SG
organizarea	سازماندهی	organizare	سازماندهی	N;DEF;FEM;SG	N;SG
capul	هد	cap	هد	N;DEF;MASC;SG	N;SG
capul	سر	cap	سر	N;DEF;MASC;SG	N;SG
nimeni	هیچکس	nimeni	هیچکس	PRO;SG;3	PRO
aparare	دفاع	aparare	دفاع	N;INDF;FEM;SG	N;SG
aparare	دفاعی	aparare	دفاعی	N;INDF;FEM;SG	N;SG
aparare	دفاع	aparare	دفاع	N;INDF;FEM;SG	N;SG
aparare	دفاع	aparare	دفاع	N;INDF;FEM;SG	N;SG
aparare	دفاعی	aparare	دفاعی	N;INDF;FEM;SG	N;SG
aparare	دفاع	aparare	دفاع	N;INDF;FEM;SG	N;SG
sensul	معنای	sens	معنا	N;DEF;MASC;SG	N;SG
sensul	معنی	sens	معنی	N;DEF;MASC;SG	N;SG
sensul	معنا	sens	معنا	N;DEF;MASC;SG	N;SG
jocuri	بازیهای	joc	None	N;INDF;FEM;PL	N;PL
jocuri	بازیها	joc	بازی	N;INDF;FEM;PL	N;PL
revolutia	انقلابی	revolutie	انقلاب	N;DEF;FEM;SG	N;SG
revolutia	انقلاب	revolutie	انقلاب	N;DEF;FEM;SG	N;SG
revolutia	انقلابی	revolutie	انقلاب	N;DEF;FEM;SG	N;SG
revolutia	انقلاب	revolutie	انقلاب	N;DEF;FEM;SG	N;SG
rivne	ریونه	rivne	ریونه	N;INDF;MASC;SG	N;SG
noapte	شبی	noapte	شب	N;INDF;FEM;SG	N;SG
noapte	شب	noapte	شب	N;INDF;FEM;SG	N;SG
matematica	ریاضیات	matematică	ریاضی	N;DEF;FEM;SG	N;SG
matematica	ریاضی	matematică	ریاضی	N;DEF;FEM;SG	N;SG
matematica	ریاضیات	matematică	ریاضی	N;DEF;FEM;SG	N;SG
matematica	ریاضی	matematică	ریاضی	N;DEF;FEM;SG	N;SG
matematica	ریاضیات	matematică	ریاضی	N;DEF;FEM;SG	N;SG
matematica	math	matematică	math	N;DEF;FEM;SG	N;SG
matematica	ریاضی	matematică	ریاضی	N;DEF;FEM;SG	N;SG
matematica	ریاضیات	matematică	ریاضی	N;DEF;FEM;SG	N;SG
matematica	ریاضی	matematică	ریاضی	N;DEF;FEM;SG	N;SG
matematica	ریاضیات	matematică	ریاضی	N;DEF;FEM;SG	N;SG
matematica	math	matematică	math	N;DEF;FEM;SG	N;SG
specifice	مشخص	specific	مشخص	ADJ;INDF;FEM;PL	ADJ
primeste	میگیرد	primi	گرفت#گیر	V;IND;SG;3;PRS;FIN	V;SG;3;PRS
afl	afl	afla	afl		
povestiri	داستانها	povestire	داستان	N;INDF;FEM;PL	N;PL
scor	نمره	scor	نمره	N;INDF;MASC;SG	N;SG
scor	امتیاز	scor	امتیاز	N;INDF;MASC;SG	N;SG
red	رد	red	رد	N;INDF;MASC;SG	N;SG
red	قرمز	red	قرمز	N;INDF;MASC;SG	N;SG
red	سرخ	red	سرخ	N;INDF;MASC;SG	N;SG
guvern	دولتی	guvern	دولتی	N;INDF;MASC;SG	N;SG
guvern	حکومت	guvern	حکومت	N;INDF;MASC;SG	N;SG
guvern	دولت	guvern	دولت	N;INDF;MASC;SG	N;SG
occidental	غربی	occidental	غربی	ADJ;INDF;MASC;SG	ADJ
posibilitatea	احتمال	posibilitate	احتمال	N;DEF;FEM;SG	N;SG
posibilitatea	امکان	posibilitate	امکان	N;DEF;FEM;SG	N;SG
adevarat	راست	adevarat	راست	ADJ;INDF;MASC;SG	ADJ
adevarat	درست	adevarat	درست	ADJ;INDF;MASC;SG	ADJ
adevarat	راست	adevarat	راست	ADJ;INDF;MASC;SG	ADJ
adevarat	درست	adevarat	درست	ADJ;INDF;MASC;SG	ADJ
realizarea	فهم	realizare	فهم	N;DEF;FEM;SG	N;SG
realizarea	تحقق	realizare	تحقق	N;DEF;FEM;SG	N;SG
copiii	کودکان	copil	کودک	N;DEF;MASC;PL	N;PL
copiii	فرزندان	copil	فرزند	N;DEF;MASC;PL	N;PL
copiii	اطفال	copil	None	N;DEF;MASC;PL	N;PL
markgraf	مرزبان	markgraf	مرزب	N;INDF;MASC;SG	N;SG
studiul	تحصیل	studiu	تحصیل	N;DEF;MASC;SG	N;SG
studiul	مطالعه	studiu	مطالعه	N;DEF;MASC;SG	N;SG
cuvant	سخن	cuvant	سخن	N;INDF;MASC;SG	N;SG
cuvant	کلمه	cuvant	کلمه	N;INDF;MASC;SG	N;SG
cuvant	واژه	cuvant	واژه	N;INDF;MASC;SG	N;SG
cuvant	کلام	cuvant	کلام	N;INDF;MASC;SG	N;SG
cuvant	سخن	cuvant	سخن	N;INDF;MASC;SG	N;SG
cuvant	کلمه	cuvant	کلمه	N;INDF;MASC;SG	N;SG
cuvant	واژه	cuvant	واژه	N;INDF;MASC;SG	N;SG
cuvant	کلام	cuvant	کلام	N;INDF;MASC;SG	N;SG
dinamo	دینامو	dinamo	None	N;INDF;MASC;SG	N;SG
dinamo	دینامو	dinamo	None	N;INDF;MASC;SG	N;SG
sprijinul	پشتیبان	sprijin	پشتیب	N;DEF;MASC;SG	N;SG
sprijinul	پشتیبانی	sprijin	پشتیبانی	N;DEF;MASC;SG	N;SG
sprijinul	حمایت	sprijin	حمایت	N;DEF;MASC;SG	N;SG
puternica	قوی	puternic	قوی	ADJ;DEF;FEM;SG	ADJ
puternica	قوی	puternic	قوی	ADJ;DEF;FEM;SG	ADJ
puternica	نیرومند	puternic	نیرومند	ADJ;DEF;FEM;SG	ADJ
puternica	پرقدرت	puternic	پرقدرت	ADJ;DEF;FEM;SG	ADJ
scorul	نمره	scor	نمره	N;DEF;MASC;SG	N;SG
scorul	امتیاز	scor	امتیاز	N;DEF;MASC;SG	N;SG
relatii	روابط	relatie	رابطه	N;INDF;FEM;PL	N;PL
relatii	روابط	relatie	رابطه	N;INDF;FEM;PL	N;PL
relatii	روابط	relatie	رابطه	N;INDF;FEM;PL	N;PL
relatii	روابط	relatie	رابطه	N;INDF;FEM;PL	N;PL
ordine	نظم	ordine	نظم	N;INDF;FEM;SG	N;SG
ordine	فرمان	ordine	فرمان	N;INDF;FEM;SG	N;SG
ordine	دستور	ordine	دستور	N;INDF;FEM;SG	N;SG
ordine	سفارش	ordine	None	N;INDF;FEM;SG	N;SG
ordine	ترتیب	ordine	ترتیب	N;INDF;FEM;SG	N;SG
ordine	فرمان	ordine	فرمان	N;INDF;FEM;SG	N;SG
ordine	دستور	ordine	دستور	N;INDF;FEM;SG	N;SG
democrat	دمکراتیک	democrat	None	N;INDF;MASC;SG	N;SG
democrat	دموکراتیک	democrat	دموکراتیک	N;INDF;MASC;SG	N;SG
democrat	دموکرات	democrat	دموکر	N;INDF;MASC;SG	N;SG
democrat	دموکرات	democrat	دموکر	N;INDF;MASC;SG	N;SG
democrat	دمکرات	democrat	دمکرات	N;INDF;MASC;SG	N;SG
html	html	html	html	N;INDF;MASC;SG	N;SG
italiana	ایتالیایی	italiană	ایتالیایی	N;DEF;FEM;SG	N;SG
italiana	ایتالیا	italiană	ایتالیا	N;DEF;FEM;SG	N;SG
italiana	ایتالیایی	italiană	ایتالیایی	N;DEF;FEM;SG	N;SG
italiana	ایتالیا	italiană	ایتالیا	N;DEF;FEM;SG	N;SG
ternopil	ترنوپیل	ternopil	ترنوپیل	N;INDF;MASC;SG	N;SG
elisabeta	الیزابت	elisabetă	الیزابت	N;DEF;FEM;SG	N;SG
pro	پرو	prubi	پرو	N;INDF	N;SG
pro	pro	prubi	pro	N;INDF	N;SG
pro	حرفهای	prubi	حرف	N;INDF	N;PL
forta	زور	forta	زور	N;DEF;FEM;SG	N;SG
forta	اجباری	forta	اجباری	N;DEF;FEM;SG	N;SG
forta	نیرو	forta	نیرو	N;DEF;FEM;SG	N;SG
forta	اجبار	forta	اجبار	N;DEF;FEM;SG	N;SG
forta	زور	forta	زور	N;DEF;FEM;SG	N;SG
forta	اجباری	forta	اجباری	N;DEF;FEM;SG	N;SG
forta	نیرو	forta	نیرو	N;DEF;FEM;SG	N;SG
forta	اجبار	forta	اجبار	N;DEF;FEM;SG	N;SG
forta	قوت	forta	قوت	N;DEF;FEM;SG	N;SG
forta	نیرو	forta	نیرو	N;DEF;FEM;SG	N;SG
forta	قدرت	forta	قدرت	N;DEF;FEM;SG	N;SG
forta	استحکام	forta	استحکام	N;DEF;FEM;SG	N;SG
forta	زور	forta	زور	N;DEF;FEM;SG	N;SG
forta	اجباری	forta	اجباری	N;DEF;FEM;SG	N;SG
forta	نیرو	forta	نیرو	N;DEF;FEM;SG	N;SG
forta	اجبار	forta	اجبار	N;DEF;FEM;SG	N;SG
critic	معترض	critic	None	ADJ;INDF;MASC;SG	ADJ
programul	برنامۀ	program	برنامۀ	N;DEF;MASC;SG	N;SG
programul	پروگرام	program	پروگرام	N;DEF;MASC;SG	N;SG
programul	برنامه	program	برنامه	N;DEF;MASC;SG	N;SG
programul	برنامه	program	برنامه	N;DEF;MASC;SG	N;SG
programul	برنامه	program	برنامه	N;DEF;MASC;SG	N;SG
programul	زمانبندی	program	زمانبندی	N;DEF;MASC;SG	N;SG
formatul	قالب	format	قالب	N;DEF;MASC;SG	N;SG
formatul	قالبی	format	قالبی	N;DEF;MASC;SG	N;SG
asociatia	انجمن	asociatie	انجمن	N;DEF;FEM;SG	N;SG
asociatia	انجمن	asociatie	انجمن	N;DEF;FEM;SG	N;SG
spectatori	تماشاچیان	spectator	تماشاچی	N;INDF;MASC;PL	N;PL
spectatori	تماشاگران	spectator	تماشاگر	N;INDF;MASC;PL	N;PL
spectatori	بینندگان	spectator	None	N;INDF;MASC;PL	N;PL
spectatori	بازدیدکنندگان	spectator	بازدیدکننده	N;INDF;MASC;PL	N;PL
trupa	بند	trupă	بند	N;DEF;FEM;SG	N;SG
trupa	گروه	trupă	گروه	N;DEF;FEM;SG	N;SG
trupa	بند	trupă	بند	N;DEF;FEM;SG	N;SG
trupa	گروه	trupă	گروه	N;DEF;FEM;SG	N;SG
trupa	قافله	trupă	قافله	N;DEF;FEM;SG	N;SG
inalta	بلند	inalta	بلند	ADJ;DEF;FEM;SG	ADJ
inalta	بلند	inalta	بلند	ADJ;DEF;FEM;SG	ADJ
formarea	تشکیل	formare	تشکیل	N;DEF;FEM;SG	N;SG
disc	دیسک	disc	دیسک	N;INDF;MASC;SG	N;SG
disc	دیسک	disc	دیسک	N;INDF;MASC;SG	N;SG
iulia	جولیا	iulie	جولیا	N;DEF;FEM;SG	N;SG
activitati	فعالیتها	activitati	فعالیت	N;INDF;FEM;PL	N;PL
activitati	فعالیتها	activitati	فعالیت	N;INDF;FEM;PL	N;PL
print	پرنس	print	پرنس	N;INDF;MASC;SG	N;SG
print	پرینس	print	پرینس	N;INDF;MASC;SG	N;SG
print	شاهزاده	print	شاهزاده	N;INDF;MASC;SG	N;SG
print	پرنس	print	پرنس	N;INDF;MASC;SG	N;SG
print	پرینس	print	پرینس	N;INDF;MASC;SG	N;SG
print	شاهزاده	print	شاهزاده	N;INDF;MASC;SG	N;SG
print	پرنس	print	پرنس	N;INDF;MASC;SG	N;SG
print	پرینس	print	پرینس	N;INDF;MASC;SG	N;SG
print	شاهزاده	print	شاهزاده	N;INDF;MASC;SG	N;SG
champagne	شامپاین	champagn	شامپاین	N;INDF;MASC;SG	N;SG
influenta	تاثیر	influenta	None	N;DEF;FEM;SG	N;SG
influenta	تأثیر	influenta	تأثیر	N;DEF;FEM;SG	N;SG
influenta	نفوذ	influenta	نفوذ	N;DEF;FEM;SG	N;SG
influenta	تاثیر	influenta	None	N;DEF;FEM;SG	N;SG
influenta	تأثیر	influenta	تأثیر	N;DEF;FEM;SG	N;SG
influenta	نفوذ	influenta	نفوذ	N;DEF;FEM;SG	N;SG
influenta	تاثیر	influenta	None	N;DEF;FEM;SG	N;SG
influenta	تأثیر	influenta	تأثیر	N;DEF;FEM;SG	N;SG
influenta	نفوذ	influenta	نفوذ	N;DEF;FEM;SG	N;SG
air	ایر	air	ایر	N;INDF;MASC;SG	N;SG
air	هوا	air	هوا	N;INDF;MASC;SG	N;SG
premiu	جایزه	premiu	جایزه	N;INDF;MASC;SG	N;SG
premiu	جایزه	premiu	جایزه	N;INDF;MASC;SG	N;SG
garonne	گارون	garonn	گارون	N;INDF;FEM;SG	N;SG
educatie	آموزش	educatie	آموزش	N;INDF;FEM;SG	N;SG
educatie	آموزش	educatie	آموزش	N;INDF;FEM;SG	N;SG
asezare	سازش	asezare	سازش	N;INDF;FEM;SG	N;SG
asezare	قرارگاه	asezare	قرارگاه	N;INDF;FEM;SG	N;SG
asezare	توافق	asezare	توافق	N;INDF;FEM;SG	N;SG
dimensiuni	ابعاد	dimensiune	بعد	N;INDF;FEM;PL	N;PL
activ	فعال	activ	فعال	ADJ;INDF;MASC;SG	ADJ
grad	درجه	grad	درجه	N;INDF;MASC;SG	N;SG
grad	نمره	grad	نمره	N;INDF;MASC;SG	N;SG
grad	گراد	grad	گراد	N;INDF;MASC;SG	N;SG
grad	درجه	grad	درجه	N;INDF;MASC;SG	N;SG
grad	رتبه	grad	None	N;INDF;MASC;SG	N;SG
grad	درجه	grad	درجه	N;INDF;MASC;SG	N;SG
interviu	مصاحبه	interviu	مصاحبه	N;INDF;MASC;SG	N;SG
tratat	عهدنامه	tratat	عهدنامه	N;INDF;MASC;SG	N;SG
tratat	معاهده	tratat	معاهده	N;INDF;MASC;SG	N;SG
tratat	پیمان	tratat	پیمان	N;INDF;MASC;SG	N;SG
maxima	بیشینه	maxim	بیشینه	N;DEF;FEM;SG	N;SG
maxima	بیشینه	maxim	بیشینه	N;DEF;FEM;SG	N;SG
sisteme	سیستمها	sistem	سیستم	N;INDF;FEM;PL	N;PL
arbitru	داور	arbitru	داور	N;INDF;MASC;SG	N;SG
jocul	بازی	joc	بازی	N;DEF;MASC;SG	N;SG
jocul	گیم	joc	گیم	N;DEF;MASC;SG	N;SG
incredere	توکل	incredere	None	N;INDF;FEM;SG	N;SG
incredere	اعتماد	incredere	اعتماد	N;INDF;FEM;SG	N;SG
incredere	توکل	incredere	None	N;INDF;FEM;SG	N;SG
incredere	اعتماد	incredere	اعتماد	N;INDF;FEM;SG	N;SG
cantec	نغمه	cantec	نغمه	N;INDF;MASC;SG	N;SG
cantec	ترانه	cantec	ترانه	N;INDF;MASC;SG	N;SG
cantec	اهنگ	cantec	اهنگ	N;INDF;MASC;SG	N;SG
cantec	آهنگ	cantec	آهنگ	N;INDF;MASC;SG	N;SG
cantec	آواز	cantec	آواز	N;INDF;MASC;SG	N;SG
cantec	نغمه	cantec	نغمه	N;INDF;MASC;SG	N;SG
cantec	ترانه	cantec	ترانه	N;INDF;MASC;SG	N;SG
cantec	اهنگ	cantec	اهنگ	N;INDF;MASC;SG	N;SG
cantec	آهنگ	cantec	آهنگ	N;INDF;MASC;SG	N;SG
cantec	آواز	cantec	آواز	N;INDF;MASC;SG	N;SG
ajutor	کمک	ajutor	کمک	N;INDF;MASC;SG	N;SG
titular	هولدر	titular	هولدر	N;INDF;MASC;SG	N;SG
foc	آتشسوزی	foc	آتشسوزی	N;INDF;MASC;SG	N;SG
foc	آتش	foc	آتش	N;INDF;MASC;SG	N;SG
foc	آتیش	foc	آتیش	N;INDF;MASC;SG	N;SG
lege	قانون	lege	قانون	N;INDF;FEM;SG	N;SG
curent	جریان	curent	جریان	N;INDF;MASC;SG	N;SG
exterior	بیرونی	exterior	None	N;INDF;MASC;SG	N;SG
starea	وضعیت	stare	وضعیت	N;DEF;FEM;SG	N;SG
inchisoare	زندان	inchisoare	زندان	N;INDF;FEM;SG	N;SG
inchisoare	زندان	inchisoare	زندان	N;INDF;FEM;SG	N;SG
inchisoare	زندان	inchisoare	زندان	N;INDF;FEM;SG	N;SG
scoli	مدارس	scoli	None	N;INDF;FEM;PL	N;PL
scoli	مدارس	scoli	None	N;INDF;FEM;PL	N;PL
grand	گرند	grand	گشت#گرد	N;INDF;MASC;SG	N;SG
grand	گراند	grand	گراند#گران	N;INDF;MASC;SG	N;SG
britanica	بریتانیایی	britanică	بریتانی	N;DEF;FEM;SG	N;SG
britanica	بریتانیا	britanică	None	N;DEF;FEM;SG	N;SG
sectiunea	بخش	sectiune	بخش	N;DEF;FEM;SG	N;SG
sectiunea	بخش	sectiune	بخش	N;DEF;FEM;SG	N;SG
premiera	پریمیر	premiera	پریمیر	N;DEF;FEM;SG	N;SG
premiera	افتتاحیه	premiera	افتتاحیه	N;DEF;FEM;SG	N;SG
premiera	پریمیر	premiera	پریمیر	N;DEF;FEM;SG	N;SG
premiera	افتتاحیه	premiera	افتتاحیه	N;DEF;FEM;SG	N;SG
istoricul	تاریخچه	istoric	تاریخچه	N;DEF;MASC;SG	N;SG
istoricul	تاریخ	istoric	تاریخ	N;DEF;MASC;SG	N;SG
personaj	شخصیت	personaj	شخصیت	N;INDF;MASC;SG	N;SG
personaj	نویسه	personaj	نویسه	N;INDF;MASC;SG	N;SG
cezar	سزار	cezar	سزار	N;INDF;MASC;SG	N;SG
relatiile	روابط	relatie	رابطه	N;DEF;FEM;PL	N;PL
relatiile	روابط	relatie	رابطه	N;DEF;FEM;PL	N;PL
avioane	هواپیماهای	avion	هواپیما	N;INDF;FEM;PL	N;PL
avioane	هواپیماها	avion	هواپیما	N;INDF;FEM;PL	N;PL
colegiul	کالج	colegiu	None	N;DEF;MASC;SG	N;SG
colegiul	دانشکده	colegiu	دانشکده	N;DEF;MASC;SG	N;SG
colegiul	دانشگاه	colegiu	دانشگاه	N;DEF;MASC;SG	N;SG
colegiul	دانشگاهی	colegiu	دانشگاهی	N;DEF;MASC;SG	N;SG
securitate	امنیتی	securitate	امنیتی	N;INDF;FEM;SG	N;SG
securitate	حراست	securitate	حراست	N;INDF;FEM;SG	N;SG
securitate	امنیت	securitate	امنیت	N;INDF;FEM;SG	N;SG
catalina	کاتالینا	catalina	کاتالینا	N;DEF;FEM;SG	N;SG
catalina	کاتالینا	catalina	کاتالینا	N;DEF;FEM;SG	N;SG
raionului	ریان	raion	ریان	N;DEF;MASC;SG	N;SG
originea	خاستگاه	origine	None	N;DEF;FEM;SG	N;SG
originea	مبدأ	origine	None	N;DEF;FEM;SG	N;SG
originea	منشأ	origine	منشأ	N;DEF;FEM;SG	N;SG
originea	مبدا	origine	مبدا	N;DEF;FEM;SG	N;SG
muntele	کوهستانی	munte	کوهستانی	N;DEF;MASC;SG	N;SG
muntele	کوهی	munte	None	N;DEF;MASC;SG	N;SG
muntele	کوه	munte	کوه	N;DEF;MASC;SG	N;SG
muntele	کوهستان	munte	کوهستان	N;DEF;MASC;SG	N;SG
muntele	کوه	munte	کوه	N;DEF;MASC;SG	N;SG
muntele	طور	munte	طور	N;DEF;MASC;SG	N;SG
inginer	مهندس	inginer	مهندس	N;INDF;MASC;SG	N;SG
inginer	engineer	inginer	engineer	N;INDF;MASC;SG	N;SG
gura	دهان	gură	دهان	N;DEF;FEM;SG	N;SG
gura	دهن	gură	دهن	N;DEF;FEM;SG	N;SG
gura	دهان	gură	دهان	N;DEF;FEM;SG	N;SG
gura	دهن	gură	دهن	N;DEF;FEM;SG	N;SG
datele	تاریخهای	dată	تاریخ	N;DEF;FEM;PL	N;PL
natura	سرشت	natură	None	N;DEF;FEM;SG	N;SG
natura	طبیعت	natură	طبیعت	N;DEF;FEM;SG	N;SG
natura	سرشت	natură	None	N;DEF;FEM;SG	N;SG
natura	طبیعت	natură	طبیعت	N;DEF;FEM;SG	N;SG
marginea	لبه	margine	لبه	N;DEF;FEM;SG	N;SG
marginea	اج	margine	اج	N;DEF;FEM;SG	N;SG
marginea	لبۀ	margine	لبۀ	N;DEF;FEM;SG	N;SG
luxemburg	لوکزامبورگ	luxemburg	لوکزامبورگ	N;INDF;MASC;SG	N;SG
