dan	og	dan	og	CONJ	CONJ
manajemen	ledelse	manajemen	ledelse	N;SG	N;INDF;MASC+FEM;SG
terkait	associeret	terkait	associere	V;SG;PASS	V;INDF;SG;PST;V.PTCP
terkait	tilknyttet	terkait	tilknytte	V;SG;PASS	V;INDF;SG;PST;V.PTCP
terkait	knyttet	terkait	knytte	V;SG;PASS	V;INDF;SG;PST;V.PTCP
terkait	relateret	terkait	relatere	V;SG;PASS	V;INDF;SG;PST;V.PTCP
terkait	beslægtet	terkait	beslægte	V;SG;PASS	V;INDF;SG;PST;V.PTCP
murid	elev	murid	elev	N;SG	N;INDF;MASC+FEM;SG
murid	student	murid	student	N;SG	N;INDF;MASC+FEM;SG
murid	discipel	murid	discipel	N;SG	N;INDF;MASC+FEM;SG
dibandingkan	sammenlignet	dibandingkan	sammenligne	V;SG;PASS	V;INDF;SG;PST;V.PTCP
dibandingkan	sammenholdt	dibandingkan	sammenholde	V;SG;PASS	V;INDF;SG;PST;V.PTCP
gas	benzin	gas	benzin	N;SG	N;INDF;MASC+FEM;SG
gas	gas	gas	gas	N;SG	N;INDF;MASC+FEM;SG
tumbuhan	anlæg	tumbuhan	anlæg	N;SG	N;INDF;NEUT;SG
tumbuhan	plant	tumbuhan	plant	N;SG	N;INDF;NEUT;SG
tumbuhan	plante	tumbuhan	plante	N;SG	N;INDF;MASC+FEM;SG
tumbuhan	anlæg	tumbuhan	anlæg	N;SG	N;INDF;NEUT;SG
makan	spisning	makan	spisning	N;SG;ACT	N;INDF;MASC+FEM;SG
generasi	generation	generasi	generation	N;SG	N;INDF;MASC+FEM;SG
generasi	generationen	generasi	generation	N;SG	N;DEF;MASC+FEM;SG
generasi	generering	generasi	generering	N;SG	N;INDF;MASC+FEM;SG
generasi	generations	generasi	generation	N;SG	N;GEN;INDF;MASC+FEM;SG
mengandung	indholder	menkandung	indholde	V;SG;ACT	V;IND;PRS;FIN;ACT
mengandung	indeholder	menkandung	indeholde	V;SG;ACT	V;IND;PRS;FIN;ACT
mengandung	indeholder	menkandung	indeholde	V;SG;ACT	V;IND;PRS;FIN;ACT
mengandung	indeholde	menkandung	indeholde	V;SG;ACT	V;NFIN;ACT
saluran	kanal	saluran	kanal	N;SG	N;INDF;MASC+FEM;SG
saluran	kanalen	saluran	kanal	N;SG	N;DEF;MASC+FEM;SG
vokal	vokal	vokal	vokal	N;SG	N;INDF;MASC+FEM;SG
vokal	vokal	vokal	vokal	N;SG	N;INDF;MASC+FEM;SG
dimiliki	ejes	dimiliki	eje	V;SG;PASS	V;IND;PRS;FIN;PASS
dimiliki	ejet	dimiliki	eje	V;SG;PASS	V;INDF;SG;PST;V.PTCP
akademi	akademiet	akademi	akademium	N;SG	N;DEF;NEUT;SG
akademi	akademi	akademi	akademi	N;SG	N;INDF;NEUT;SG
akademi	academy	akademi	academy	N;SG	N;INDF;MASC+FEM;SG
khususnya	specielt	khususnya	specielt	ADV	ADV
khususnya	specifikt	khususnya	specifikt	ADV	ADV
khususnya	specielt	khususnya	specielt	ADV	ADV
khususnya	især	khususnya	især	ADV	ADV
pinjaman	lånet	pinjaman	lån	N;SG	N;DEF;NEUT;SG
pinjaman	udlån	pinjaman	udlån	N;SG	N;INDF;NEUT;SG
metode	metoden	metode	metod	N;SG	N;DEF;MASC+FEM;SG
metode	metode	metode	metode	N;SG	N;INDF;MASC+FEM;SG
predator	rovdyr	predator	rovdyr	N	N;INDF;NEUT;PL
predator	rovdyr	predator	rovdyr	N	N;INDF;NEUT;PL
peraturan	regel	peraturan	regel	N;SG	N;INDF;MASC+FEM;SG
peraturan	reglen	peraturan	regel	N;SG	N;DEF;MASC+FEM;SG
pemenang	vinderen	penmenang	vinder	N;SG	N;DEF;MASC+FEM;SG
cahaya	lys	cahaya	lys	N;SG	N;INDF;NEUT;SG
bergerak	flyt	bergerak	flyt	V;SG;ACT	V;IMP
bergerak	flytter	bergerak	flytte	V;SG;ACT	V;IND;PRS;FIN;ACT
bergerak	flytte	bergerak	flytte	V;SG;ACT	V;NFIN;ACT
tionghoa	mandarin	tionghoa	mandarin	N	N;INDF;MASC+FEM;SG
tionghoa	kinesere	tionghoa	kinesere	N	N;INDF;MASC+FEM;PL
tionghoa	kineser	tionghoa	kineser	N	N;INDF;MASC+FEM;SG
tionghoa	kineserne	tionghoa	kineser	N	N;DEF;MASC+FEM;PL
skor	scoring	skor	scoring	N;SG	N;INDF;MASC+FEM;SG
skor	scoring	skor	scoring	N;SG	N;INDF;MASC+FEM;SG
skor	snesevis	skor	snesevis	N;SG	N;INDF;MASC+FEM;SG
pengaruh	indflydelsen	pengaruh	indflydelse	N;SG	N;DEF;MASC+FEM;SG
pengaruh	indflydelse	pengaruh	indflydelse	N;SG	N;INDF;MASC+FEM;SG
pengaruh	påvirkning	pengaruh	påvirkning	N;SG	N;INDF;MASC+FEM;SG
kanan	ret	kanan	ret	N;SG	N;INDF;MASC+FEM;SG
airlines	flyselskaber	airlines	flyselskab	N	N;INDF;NEUT;PL
airlines	airlines	airlines	airline	N	N;INDF;MASC+FEM;SG
airlines	luftfartsselskaber	airlines	luftfartsselskab	N	N;INDF;NEUT;PL
kompetisi	konkurrencen	kompetisi	konkurrence	N;SG	N;DEF;MASC+FEM;SG
kompetisi	konkurrence	kompetisi	konkurrence	N;SG	N;INDF;MASC+FEM;SG
polisi	cop	polisi	cop	N;SG	N;INDF;MASC+FEM;SG
polisi	strømer	polisi	strøm	N;SG	N;INDF;MASC+FEM;SG
polisi	strisser	polisi	strisse	N;SG	N;INDF;MASC+FEM;SG
polisi	politi	polisi	politi	N;SG	N;INDF;NEUT;SG
polisi	politiet	polisi	politi	N;SG	N;DEF;NEUT;SG
polisi	police	polisi	police	N;SG	N;INDF;MASC+FEM;SG
polisi	politiet	polisi	politi	N;SG	N;DEF;NEUT;SG
hijau	grønt	hijau	grøn	ADJ;SG	ADJ;INDF;NEUT;SG
hijau	grøn	hijau	grøn	ADJ;SG	ADJ;INDF;MASC+FEM;SG
kecepatan	hastighed	kecepatan	hastighed	N;SG	N;INDF;MASC+FEM;SG
kecepatan	fart	kecepatan	fart	N;SG	N;INDF;MASC+FEM;SG
kecepatan	hastighed	kecepatan	hastighed	N;SG	N;INDF;MASC+FEM;SG
kecepatan	hastigheden	kecepatan	hastighed	N;SG	N;DEF;MASC+FEM;SG
mencoba	forsøger	mencoba	forsøge	V;SG;ACT	V;IND;PRS;FIN;ACT
mencoba	forsøger	mencoba	forsøge	V;SG;ACT	V;IND;PRS;FIN;ACT
mencoba	prøver	mencoba	prøve	V;SG;ACT	V;IND;PRS;FIN;ACT
mencoba	prøvet	mencoba	prøve	V;SG;ACT	V;INDF;SG;PST;V.PTCP
mencoba	forsøgt	mencoba	forsøge	V;SG;ACT	V;INDF;SG;PST;V.PTCP
mencoba	forsøgte	mencoba	forsøge	V;SG;ACT	V;IND;PST;FIN;ACT
mencoba	prøvede	mencoba	prøve	V;SG;ACT	V;IND;PST;FIN;ACT
penguasa	regent	penkuasa	regent	N;SG	N;INDF;MASC+FEM;SG
penguasa	hersker	penkuasa	herske	N;SG	N;INDF;MASC+FEM;SG
tewas	dødt	tewas	død	ADJ;SG	ADJ;INDF;NEUT;SG
pasangan	par	pasangan	par	N;SG	N;INDF;NEUT;SG
pasangan	kompagnon	pasangan	kompagnon	N;SG	N;INDF;MASC+FEM;SG
pasangan	partner	pasangan	partner	N;SG	N;INDF;MASC+FEM;SG
pasangan	samarbejdspartner	pasangan	samarbejdspartner	N;SG	N;INDF;MASC+FEM;SG
pasangan	makker	pasangan	makke	N;SG	N;INDF;MASC+FEM;SG
pasangan	ægtefællen	pasangan	ægtefælle	N;SG	N;DEF;MASC+FEM;SG
pasangan	ægtefælle	pasangan	ægtefælle	N;SG	N;INDF;MASC+FEM;SG
pasangan	pair	pasangan	pair	N;SG	N;INDF;MASC+FEM;SG
pasangan	par	pasangan	par	N;SG	N;INDF;NEUT;SG
menolak	afslå	mentolak	afslå	V;SG;ACT	V;NFIN;ACT
menolak	afvise	mentolak	afvise	V;SG;ACT	V;NFIN;ACT
menolak	nægter	mentolak	nægte	V;SG;ACT	V;IND;PRS;FIN;ACT
menolak	nægte	mentolak	nægte	V;SG;ACT	V;NFIN;ACT
menolak	nægter	mentolak	nægte	V;SG;ACT	V;IND;PRS;FIN;ACT
menolak	afviste	mentolak	afvise	V;SG;ACT	V;IND;PST;FIN;ACT
menolak	afvist	mentolak	afvise	V;SG;ACT	V;INDF;SG;PST;V.PTCP
menolak	afslået	mentolak	afslå	V;SG;ACT	V;INDF;SG;PST;V.PTCP
menolak	afslå	mentolak	afslå	V;SG;ACT	V;NFIN;ACT
menolak	afvise	mentolak	afvise	V;SG;ACT	V;NFIN;ACT
menolak	faldende	mentolak	falde	V;SG;ACT	V;PRS;V.PTCP
menolak	vigende	mentolak	vige	V;SG;ACT	V;PRS;V.PTCP
menolak	aftagende	mentolak	aftage	V;SG;ACT	V;PRS;V.PTCP
lewat	via	lewat	via	ADP;SG;ACT	ADP
mengubah	transformere	menubah	transformere	V;SG;ACT	V;NFIN;ACT
mengubah	forvandle	menubah	forvandle	V;SG;ACT	V;NFIN;ACT
mengubah	skifter	menubah	skifte	V;SG;ACT	V;IND;PRS;FIN;ACT
mengubah	ændrer	menubah	ændre	V;SG;ACT	V;IND;PRS;FIN;ACT
mengubah	ændr	menubah	ændr	V;SG;ACT	V;IMP
korban	offeret	korban	offer	N;SG	N;DEF;NEUT;SG
korban	skadelidte	korban	skadelidt	N;SG	N;INDF;MASC+FEM;SG
korban	offer	korban	offer	N;SG	N;INDF;NEUT;SG
korban	tilskadekomne	korban	tilskadekomn	N;SG	N;INDF;MASC+FEM;SG
pelabuhan	havn	penlabuhan	havn	N;SG	N;INDF;MASC+FEM;SG
pelabuhan	harbour	penlabuhan	harbour	N;SG	N;INDF;MASC+FEM;SG
pelabuhan	portvin	penlabuhan	portvin	N;SG	N;INDF;MASC+FEM;SG
pelabuhan	havn	penlabuhan	havn	N;SG	N;INDF;MASC+FEM;SG
agresif	aggressiv	agresif	aggressiv	ADJ;SG	ADJ;INDF;MASC+FEM;SG
genre	genre	genre	genre	N	N;INDF;MASC+FEM;SG
genre	genrer	genre	genre	N	N;INDF;MASC+FEM;PL
jembatan	bro	jembatan	bro	N;SG	N;INDF;MASC+FEM;SG
jembatan	bridge	jembatan	bridge	N;SG	N;INDF;MASC+FEM;SG
jembatan	broen	jembatan	bro	N;SG	N;DEF;MASC+FEM;SG
yayasan	instituttet	yayasan	institut	N;SG	N;DEF;NEUT;SG
yayasan	foundation	yayasan	foundation	N;SG	N;INDF;MASC+FEM;SG
yayasan	institut	yayasan	institut	N;SG	N;INDF;MASC+FEM;SG
yayasan	fond	yayasan	fond	N;SG	N;INDF;MASC+FEM;SG
yayasan	stiftelse	yayasan	stiftelse	N;SG	N;INDF;MASC+FEM;SG
yayasan	fundament	yayasan	fundament	N;SG	N;INDF;NEUT;SG
yayasan	grundlag	yayasan	grundlag	N;SG	N;INDF;NEUT;SG
yayasan	fundament	yayasan	fundament	N;SG	N;INDF;NEUT;SG
keamanan	tryghed	keamanan	tryghed	N;SG	N;INDF;MASC+FEM;SG
keamanan	sikkerhed	keamanan	sikkerhed	N;SG	N;INDF;MASC+FEM;SG
keamanan	sikkerheden	keamanan	sikkerhed	N;SG	N;DEF;MASC+FEM;SG
keamanan	sikkerhed	keamanan	sikkerhed	N;SG	N;INDF;MASC+FEM;SG
pendiri	grundlægger	pendiri	grundlægge	N;SG	N;INDF;MASC+FEM;SG
gagal	fejle	gagal	fejle	V;SG	V;NFIN;ACT
gagal	fejler	gagal	fejle	V;SG	V;IND;PRS;FIN;ACT
gagal	mislykkes	gagal	mislykke	V;SG	V;NFIN;PASS
gagal	mislykket	gagal	mislykke	V;SG	V;INDF;SG;PST;V.PTCP
gagal	fejlede	gagal	fejle	V;SG	V;IND;PST;FIN;ACT
gagal	mislykkedes	gagal	mislykkes	V;SG	V;IND;PST;FIN;ACT
gagal	fejlet	gagal	fejle	V;SG	V;INDF;SG;PST;V.PTCP
perbedaan	sondringen	perbedaan	sondring	N;SG	N;DEF;MASC+FEM;SG
perbedaan	skelnen	perbedaan	skelne	N;SG	N;DEF;MASC+FEM;SG
perbedaan	sondring	perbedaan	sondring	N;SG	N;INDF;MASC+FEM;SG
perbedaan	forskel	perbedaan	forskel	N;SG	N;INDF;MASC+FEM;SG
perbedaan	uoverensstemmelse	perbedaan	uoverensstemmelse	N;SG	N;INDF;MASC+FEM;SG
perbedaan	misforhold	perbedaan	misforhold	N;SG	N;INDF;NEUT;SG
pintu	døren	pintu	dør	N;SG	N;DEF;MASC+FEM;SG
pintu	dørs	pintu	dør	N;SG	N;INDF;MASC+FEM;SG
pembuat	forfatteren	penbuat	forfatter	N;SG	N;DEF;MASC+FEM;SG
pembuat	forfatter	penbuat	forfatter	N;SG	N;INDF;MASC+FEM;SG
pembuat	forslagsstiller	penbuat	forslagsstiller	N;SG	N;INDF;MASC+FEM;SG
pembuat	ophavsmand	penbuat	ophavsmand	N;SG	N;INDF;MASC+FEM;SG
pembuat	skaberen	penbuat	skaber	N;SG	N;DEF;MASC+FEM;SG
tepat	nøjagtig	tepat	nøjagtig	ADJ;SG	ADJ;INDF;MASC+FEM;SG
tumbuh	stigende	tumbuh	stige	V;SG;ACT	V;PRS;V.PTCP
tumbuh	vokser	tumbuh	vokse	V;SG;ACT	V;IND;PRS;FIN;ACT
tumbuh	voksende	tumbuh	vokse	V;SG;ACT	V;PRS;V.PTCP
tumbuh	dyrket	tumbuh	dyrke	V;SG;ACT	V;INDF;SG;PST;V.PTCP
tumbuh	vokset	tumbuh	vokse	V;SG;ACT	V;INDF;SG;PST;V.PTCP
tumbuh	gro	tumbuh	gro	V;SG;ACT	V;NFIN;ACT
tumbuh	vokser	tumbuh	vokse	V;SG;ACT	V;IND;PRS;FIN;ACT
tumbuh	vokse	tumbuh	vokse	V;SG;ACT	V;NFIN;ACT
tumbuh	gror	tumbuh	gro	V;SG;ACT	V;IND;PRS;FIN;ACT
tumbuh	vokser	tumbuh	vokse	V;SG;ACT	V;IND;PRS;FIN;ACT
menciptakan	opretter	menciptakan	oprette	V;SG;ACT	V;IND;PRS;FIN;ACT
menciptakan	oprette	menciptakan	oprette	V;SG;ACT	V;NFIN;ACT
menciptakan	skabe	menciptakan	skabe	V;SG;ACT	V;NFIN;ACT
menciptakan	opretter	menciptakan	oprette	V;SG;ACT	V;IND;PRS;FIN;ACT
menciptakan	skaber	menciptakan	skabe	V;SG;ACT	V;IND;PRS;FIN;ACT
teluk	kløft	teluk	kløft	N;SG	N;INDF;MASC+FEM;SG
teluk	golf	teluk	golf	N;SG	N;INDF;MASC+FEM;SG
teluk	golfen	teluk	golf	N;SG	N;DEF;MASC+FEM;SG
teluk	bugt	teluk	bugt	N;SG	N;INDF;MASC+FEM;SG
teluk	bugten	teluk	bugt	N;SG	N;DEF;MASC+FEM;SG
teluk	bay	teluk	bay	N;SG	N;INDF;MASC+FEM;SG
difusi	udbredelse	difusi	udbredelse	N;SG	N;INDF;MASC+FEM;SG
jasa	betjening	jasa	betjening	N;SG	N;INDF;MASC+FEM;SG
jasa	forkyndelse	jasa	forkyndelse	N;SG	N;INDF;MASC+FEM;SG
jasa	tjenesteydelse	jasa	tjenesteydelse	N;SG	N;INDF;MASC+FEM;SG
jasa	tjeneste	jasa	tjen	N;SG	N;INDF;MASC+FEM;SG
jasa	service	jasa	service	N;SG	N;INDF;MASC+FEM;SG
membuka	åbner	menbuka	åbne	V;SG;ACT	V;IND;PRS;FIN;ACT
membuka	åbner	menbuka	åbne	V;SG;ACT	V;IND;PRS;FIN;ACT
swasta	privat	swasta	privat	ADJ;SG	ADJ;INDF;SG
swasta	privat	swasta	privat	ADJ;SG	ADJ;INDF;SG
pegunungan	højland	pegunungan	højland	N;SG	N;INDF;NEUT;SG
pegunungan	bjerget	pegunungan	bjerge	N;SG	N;DEF;NEUT;SG
pegunungan	bjerg	pegunungan	bjerg	N;SG	N;INDF;NEUT;SG
kelahiran	fødsel	kelahiran	fødsel	N;SG	N;INDF;MASC+FEM;SG
kelahiran	fødslen	kelahiran	fødsel	N;SG	N;DEF;MASC+FEM;SG
bendera	flag	bendera	flag	N;SG	N;INDF;NEUT;SG
bendera	flag	bendera	flag	N;SG	N;INDF;NEUT;SG
berbasis	baseret	berbasis	basere	V;SG;ACT	V;INDF;SG;PST;V.PTCP
pelayanan	betjening	penlayanan	betjening	N;SG	N;INDF;MASC+FEM;SG
pelayanan	forkyndelse	penlayanan	forkyndelse	N;SG	N;INDF;MASC+FEM;SG
pelayanan	tjenesteydelse	penlayanan	tjenesteydelse	N;SG	N;INDF;MASC+FEM;SG
pelayanan	tjeneste	penlayanan	tjen	N;SG	N;INDF;MASC+FEM;SG
pelayanan	service	penlayanan	service	N;SG	N;INDF;MASC+FEM;SG
pelayanan	ministeriet	penlayanan	ministerium	N;SG	N;DEF;NEUT;SG
pelayanan	ministerium	penlayanan	ministerium	N;SG	N;INDF;NEUT;SG
memimpin	ledende	menpimpin	lede	V;SG;ACT	V;PRS;V.PTCP
memimpin	føre	menpimpin	føre	V;SG;ACT	V;NFIN;ACT
fitur	karakteristika	fitur	karakteristika	N;SG	N;INDF;MASC+FEM;SG
fitur	funktion	fitur	funktion	N;SG	N;INDF;MASC+FEM;SG
fitur	funktionen	fitur	funktion	N;SG	N;DEF;MASC+FEM;SG
aplikasi	ansøgning	aplikasi	ansøgning	N;SG	N;INDF;MASC+FEM;SG
aplikasi	anvendelse	aplikasi	anvendelse	N;SG	N;INDF;MASC+FEM;SG
aplikasi	applikation	aplikasi	applikation	N;SG	N;INDF;MASC+FEM;SG
aplikasi	appen	aplikasi	appen	N;SG	N;DEF;MASC+FEM;SG
aplikasi	app	aplikasi	app	N;SG	N;INDF;MASC+FEM;SG
aplikasi	applikation	aplikasi	applikation	N;SG	N;INDF;MASC+FEM;SG
aplikasi	ansøgning	aplikasi	ansøgning	N;SG	N;INDF;MASC+FEM;SG
tersedia	tilgængeligt	tersedia	tilgængeligt	ADJ;SG	ADJ;INDF;NEUT;SG
tersedia	tilgængelig	tersedia	tilgængelig	ADJ;SG	ADJ;INDF;MASC+FEM;SG
tersedia	disponible	tersedia	disponibel	ADJ;SG	ADJ;SG
kemenangan	sejr	kemenangan	sejr	N;SG	N;INDF;MASC+FEM;SG
kemenangan	sejren	kemenangan	sejr	N;SG	N;DEF;MASC+FEM;SG
kemenangan	triumf	kemenangan	triumf	N;SG	N;INDF;MASC+FEM;SG
sipil	civilt	sipil	civilt	ADJ;SG	ADJ;INDF;NEUT;SG
sipil	borgerlig	sipil	borgerlig	ADJ;SG	ADJ;INDF;MASC+FEM;SG
artinya	betydning	arti	betydning	N;SG	N;INDF;MASC+FEM;SG
misi	kommissorium	misi	kommissorium	N;SG	N;INDF;NEUT;SG
misi	tjenesterejse	misi	tjenesterejse	N;SG	N;INDF;MASC+FEM;SG
misi	mission	misi	mission	N;SG	N;INDF;MASC+FEM;SG
misi	missionen	misi	mission	N;SG	N;DEF;MASC+FEM;SG
misi	tjenesterejser	misi	tjenesterejse	N;SG	N;INDF;MASC+FEM;SG
misi	tjenesterejse	misi	tjenesterejse	N;SG	N;INDF;MASC+FEM;SG
misi	tjenesterejser	misi	tjenesterejse	N;SG	N;INDF;MASC+FEM;SG
satelit	satellit	satelit	satellit	N;SG	N;INDF;MASC+FEM;SG
kejadian	forekomst	kejadian	forekomst	N;SG	N;INDF;MASC+FEM;SG
kejadian	hændelse	kejadian	hændelse	N;SG	N;INDF;MASC+FEM;SG
kejadian	hændelsen	kejadian	hændelse	N;SG	N;DEF;MASC+FEM;SG
sukses	vellykket	sukses	vellykket	ADJ;SG	ADJ;INDF;SG
sukses	succesfuld	sukses	succesfuld	ADJ;SG	ADJ;INDF;MASC+FEM;SG
sukses	succesrig	sukses	succesrig	ADJ;SG	ADJ;INDF;MASC+FEM;SG
sukses	vellykket	sukses	vellykket	ADJ;SG	ADJ;INDF;SG
sukses	succesfuldt	sukses	succesfuldt	ADJ;SG	ADJ;INDF;NEUT;SG
berusia	lagret	berusia	lagre	V;SG;ACT	V;INDF;SG;PST;V.PTCP
massa	pøblen	massa	pøble	N	N;DEF;MASC+FEM;SG
massa	masse	massa	masse	N	N;INDF;MASC+FEM;SG
massa	masse	massa	masse	N	N;INDF;MASC+FEM;SG
massa	messe	massa	messe	N	N;INDF;MASC+FEM;SG
melanjutkan	genoptager	menlanjutkan	genoptage	V;SG;ACT	V;IND;PRS;FIN;ACT
melanjutkan	fortsætter	menlanjutkan	fortsætte	V;SG;ACT	V;IND;PRS;FIN;ACT
dibagi	divideret	dibagi	dividere	V;SG;PASS	V;INDF;SG;PST;V.PTCP
dibagi	opdelt	dibagi	opdele	V;SG;PASS	V;INDF;SG;PST;V.PTCP
dibagi	splittet	dibagi	splitte	V;SG;PASS	V;INDF;SG;PST;V.PTCP
jawab	svar	jawab	svar	N;SG;ACT	N;INDF;NEUT;SG
jawab	svaret	jawab	svar	N;SG;ACT	N;DEF;NEUT;SG
ditayangkan	luftes	ditayangkan	lufte	V;SG;PASS	V;IND;PRS;NFIN;PASS
petani	bonde	petani	bond	N;SG	N;INDF;MASC+FEM;SG
petani	landbruger	petani	landbruger	N;SG	N;INDF;MASC+FEM;SG
petani	bonde	petani	bond	N;SG	N;INDF;MASC+FEM;SG
petani	landmand	petani	landmand	N;SG	N;INDF;MASC+FEM;SG
petani	farmer	petani	farm	N;SG	N;INDF;MASC+FEM;SG
bar	tremmer	bar	tremme	N	N;INDF;NEUT;PL
bar	stænger	bar	stang	N	N;INDF;MASC+FEM;PL
bar	bjælker	bar	bjælke	N	N;INDF;MASC+FEM;PL
bar	barer	bar	bar	N	N;INDF;MASC+FEM;PL
bar	bar	bar	bar	N	N;INDF;MASC+FEM;SG
membunuh	dræbe	menbunuh	dræbe	V;SG;ACT	V;NFIN;ACT
membunuh	dræber	menbunuh	dræbe	V;SG;ACT	V;IND;PRS;FIN;ACT
membunuh	dræbe	menbunuh	dræbe	V;SG;ACT	V;NFIN;ACT
berkata	siger	berkata	sige	V;SG;ACT	V;IND;PRS;FIN;ACT
berkata	sagde	berkata	sige	V;SG;ACT	V;IND;PST;FIN;ACT
berkata	siger	berkata	sige	V;SG;ACT	V;IND;PRS;FIN;ACT
nominasi	udnævnelse	nominasi	udnævnelse	N;SG	N;INDF;MASC+FEM;SG
desain	design	desain	design	N;SG	N;INDF;NEUT;SG
desain	udformning	desain	udformning	N;SG	N;INDF;MASC+FEM;SG
desain	projektering	desain	projektering	N;SG	N;INDF;MASC+FEM;SG
desain	konstruktion	desain	konstruktion	N;SG	N;INDF;MASC+FEM;SG
desain	design	desain	design	N;SG	N;INDF;NEUT;SG
dibuka	åbnet	dibuka	åbne	V;SG;PASS	V;INDF;SG;PST;V.PTCP
dibuka	åbnes	dibuka	åbne	V;SG;PASS	V;IND;PRS;FIN;PASS
puncak	top	puncak	top	N;SG	N;INDF;MASC+FEM;SG
puncak	toppen	puncak	top	N;SG	N;DEF;MASC+FEM;SG
puncak	puncak	puncak	puncak	N;SG	N;INDF;NEUT;SG
puncak	højdepunkt	puncak	højdepunkt	N;SG	N;INDF;NEUT;SG
profil	profil	profil	profil	N;SG	N;INDF;MASC+FEM;SG
profil	profilen	profil	profil	N;SG	N;DEF;MASC+FEM;SG
profil	profilering	profil	profilering	N;SG	N;INDF;MASC+FEM;SG
system	systemet	system	system	N	N;DEF;NEUT;SG
system	ordning	system	ordning	N	N;INDF;MASC+FEM;SG
system	system	system	system	N	N;INDF;NEUT;SG
terlibat	involveret	terlibat	involvere	V;SG;PASS	V;INDF;SG;PST;V.PTCP
terlibat	forlovede	terlibat	forlove	V;SG;PASS	V;DEF;SG;PST;V.PTCP
terlibat	engageret	terlibat	engagere	V;SG;PASS	V;INDF;SG;PST;V.PTCP
terlibat	forlovet	terlibat	forlov	V;SG;PASS	V;INDF;SG;PST;V.PTCP
pembagian	afdeling	penbagian	afdeling	N;SG	N;INDF;MASC+FEM;SG
pembagian	opdeling	penbagian	opdeling	N;SG	N;INDF;MASC+FEM;SG
pembagian	division	penbagian	division	N;SG	N;INDF;MASC+FEM;SG
pembagian	hovedgruppe	penbagian	hovedgruppe	N;SG	N;INDF;MASC+FEM;SG
tindakan	aktion	tindakan	aktion	N;SG	N;INDF;MASC+FEM;SG
tindakan	action	tindakan	action	N;SG	N;INDF;MASC+FEM;SG
tindakan	handling	tindakan	handling	N;SG	N;INDF;MASC+FEM;SG
tindakan	indsats	tindakan	indsats	N;SG	N;INDF;MASC+FEM;SG
tindakan	søgsmål	tindakan	søgsmål	N;SG	N;INDF;NEUT;SG
tindakan	handling	tindakan	handling	N;SG	N;INDF;MASC+FEM;SG
currentclub	currentclub	currentclub	currentclub	N	N;INDF;MASC+FEM;SG
sekretaris	sekretær	sekretaris	sekretær	N;SG	N;INDF;MASC+FEM;SG
gadis	pigen	gadis	pige	N;SG	N;DEF;MASC+FEM;SG
gadis	tøs	gadis	tøs	N;SG	N;INDF;MASC+FEM;SG
gadis	pige	gadis	pige	N;SG	N;INDF;MASC+FEM;SG
entertainment	underholdning	entertainment	underholdning	N	N;INDF;MASC+FEM;SG
olimpiade	ol	olimpiade	ol	N;SG	N;INDF;MASC+FEM;SG
olimpiade	olympiade	olimpiade	olympiad	N;SG	N;INDF;MASC+FEM;SG
penampilan	skinnet	pentampilan	skinne	N;SG	N;DEF;NEUT;SG
penampilan	fremmøde	pentampilan	fremmøde	N;SG	N;INDF;NEUT;SG
penampilan	udseende	pentampilan	udseende	N;SG	N;INDF;NEUT;SG
penampilan	udseendet	pentampilan	udseende	N;SG	N;DEF;NEUT;SG
satuan	enhed	satuan	enhed	N;SG	N;INDF;MASC+FEM;SG
efek	virkning	efek	virkning	N;SG	N;INDF;MASC+FEM;SG
efek	retsvirkning	efek	retsvirkning	N;SG	N;INDF;MASC+FEM;SG
efek	virkningen	efek	virkning	N;SG	N;DEF;MASC+FEM;SG
efek	effekt	efek	effekt	N;SG	N;INDF;MASC+FEM;SG
calon	ansøger	calon	ansøger	N;SG	N;INDF;MASC+FEM;SG
calon	kandidat	calon	kandidat	N;SG	N;INDF;MASC+FEM;SG
calon	kandidaten	calon	kandidat	N;SG	N;DEF;MASC+FEM;SG
merujuk	henvise	menrujuk	henvise	V;SG;ACT	V;NFIN;ACT
merujuk	henvis	menrujuk	henvis	V;SG;ACT	V;IMP
upaya	anstrengelse	upaya	anstrengelse	N;SG	N;INDF;MASC+FEM;SG
upaya	indsats	upaya	indsats	N;SG	N;INDF;MASC+FEM;SG
upaya	indsatsen	upaya	indsats	N;SG	N;DEF;MASC+FEM;SG
upaya	indsats	upaya	indsats	N;SG	N;INDF;MASC+FEM;SG
pembuatan	skabelse	penbuatan	skabelse	N;SG	N;INDF;MASC+FEM;SG
pembuatan	oprettelse	penbuatan	oprettelse	N;SG	N;INDF;MASC+FEM;SG
ajaran	lærdom	ajaran	lærdom	N;SG	N;INDF;MASC+FEM;SG
ajaran	doktrinen	ajaran	doktrine	N;SG	N;DEF;MASC+FEM;SG
ajaran	doktrin	ajaran	doktrin	N;SG	N;INDF;MASC+FEM;SG
uskup	biskop	uskup	biskop	N;SG	N;INDF;MASC+FEM;SG
uskup	bishop	uskup	bishop	N;SG	N;INDF;MASC+FEM;SG
harga	pris	harga	pris	N;SG	N;INDF;MASC+FEM;SG
harga	price	harga	price	N;SG	N;INDF;NEUT;SG
harga	prisen	harga	pris	N;SG	N;DEF;MASC+FEM;SG
harga	prisfastsættelse	harga	prisfastsættelse	N;SG	N;INDF;MASC+FEM;SG
harga	prissætning	harga	prissætning	N;SG	N;INDF;MASC+FEM;SG
