ve	och	ve	och	CONJ	CONJ
zamanlar	gånger	zaman	gång	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
zamanlar	tider	zaman	tid	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
zamanlar	tiderna	zaman	tid	N;NOM;PL;3	N;NOM;DEF;MASC+FEM;PL
akademi	akademin	akadem	akademin	N;NOM;SG;3	N;NOM;DEF;MASC+FEM;SG
akademi	academy	akadem	academy	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
akademi	akademi	akadem	akademi	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
akademi	academia	akadem	academi	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
uzunluk	längden	uzunluk	längd	N;NOM;SG;3	N;NOM;DEF;MASC+FEM;SG
uzunluk	längd	uzunluk	längd	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
barcelona	barcelona	barcelon	barcelon	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
tedavi	botemedel	tedavi	botemedel	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
tedavi	kur	tedavi	kur	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
tedavi	behandling	tedavi	behandling	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
tedavi	terapi	tedavi	terapi	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
tedavi	behandling	tedavi	behandling	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
tedavi	behandlingen	tedavi	behandling	N;NOM;SG;3	N;NOM;DEF;MASC+FEM;SG
karmaşık	komplext	karmaşık	komplext	ADJ	ADJ;NOM;INDF;NEUT;SG
karmaşık	komplicerad	karmaşık	komplicerad	ADJ	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
karmaşık	komplex	karmaşık	komplex	ADJ	ADJ;NOM;INDF;NEUT;SG
karmaşık	komplexa	karmaşık	komplex	ADJ	ADJ;NOM;PL
karmaşık	komplicerat	karmaşık	komplicerad	ADJ	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
karmaşık	komplicerade	karmaşık	komplicerad	ADJ	ADJ;NOM;PL;PST;V.PTCP
karmaşık	krångligt	karmaşık	krånglig	ADJ	ADJ;NOM;INDF;NEUT;SG
karmaşık	komplicerad	karmaşık	komplicerad	ADJ	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
karmaşık	komplicerat	karmaşık	komplicerad	ADJ	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
yaşlı	äldre	yaşlı	gammal	ADJ	ADJ;NOM;CMPR
yaşlı	gamla	yaşlı	gammal	ADJ	ADJ;NOM;PL
yaşlı	gammal	yaşlı	gammal	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
yaşlı	gammalt	yaşlı	gammal	ADJ	ADJ;NOM;INDF;NEUT;SG
yaşlı	äldre	yaşlı	gammal	ADJ	ADJ;NOM;CMPR
yaşlı	äldre	yaşlı	gammal	ADJ	ADJ;NOM;CMPR
oluşturulan	skapats	oluş	skapa	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;V.CVB;PASS
süresi	löptid	süre	löptid	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
süresi	längd	süre	längd	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
süresi	varaktighet	süre	varaktighet	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
çıkmış	avslutades	çık	avsluta	V;PFV;NFH;IND;SG;3;POS;PST	V;IND;PST;FIN;PASS
devletler	staterna	devlet	stat	N;NOM;PL;3	N;NOM;DEF;MASC+FEM;PL
devletler	stater	devlet	stat	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
devletler	delstater	devlet	delstat	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
tour	tour	tour	tour	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
tour	turné	tour	turné	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
tour	rundtur	tour	rundtur	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
açıldı	öppnades	aç	öppna	V;PFV;IND;SG;3;POS;PST;PASS	V;IND;PST;FIN;PASS
derecesi	examen	derece	exam	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
derecesi	grad	derece	grad	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
sabah	godmorgon	sabah	godmorgon	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
sabah	morgon	sabah	morgon	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
sabah	morning	sabah	morning	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
gruplar	grupper	grup	grupp	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
gruplar	grupperna	grup	grupp	N;NOM;PL;3	N;NOM;DEF;MASC+FEM;PL
filmler	filmer	film	filma	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
filmler	filmer	film	filma	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
hareketler	rörelser	hareket	rörelse	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
hareketler	åtgärder	hareket	åtgärd	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
hareketler	insatser	hareket	insats	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
hareketler	rörelser	hareket	rörelse	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
hareketler	förflyttningar	hareket	förflyttning	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
komitesi	kommittén	komite	kommitté	N;NOM;SG;3	N;NOM;DEF;MASC+FEM;SG
komitesi	kommitté	komite	kommitté	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
komitesi	utskottet	komite	utskott	N;NOM;SG;3	N;NOM;DEF;NEUT;SG
komitesi	utskott	komite	utskott	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
odası	plenisalen	oda	plenisal	N;NOM;SG;3	N;NOM;DEF;MASC+FEM;SG
odası	kammaren	oda	kammare	N;NOM;SG;3	N;NOM;DEF;MASC+FEM;SG
odası	kammare	oda	kammare	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
ödüller	belöningar	ödül	belöning	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
ödüller	utmärkelser	ödül	utmärkelse	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
ödüller	priser	ödül	pris	N;NOM;PL;3	N;NOM;INDF;NEUT;PL
servisi	gudstjänst	servi	gudstjänst	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
servisi	tjänsten	servi	tjänst	N;NOM;SG;3	N;NOM;DEF;MASC+FEM;SG
servisi	service	servi	service	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
servisi	tjänst	servi	tjänst	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
sıcaklık	temperatur	sıcaklık	temperatur	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
sıcaklık	heat	sıcaklık	heat	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
sıcaklık	värme	sıcaklık	värme	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
sıcaklık	värme	sıcaklık	värme	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
konuk	gäst	konuk	gäsa	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
ulaştı	nås	ulaş	nå	V;PFV;IND;SG;3;POS;PST	V;IND;FIN;PASS
ulaştı	nåtts	ulaş	nåta	V;PFV;IND;SG;3;POS;PST	V;V.CVB;PASS
yazılım	software	yazılım	software	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
yazılım	mjukvara	yazılım	mjukvara	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
yazılım	programvara	yazılım	programvar	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
karısı	fru	karı	fru	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
karısı	hustru	karı	hustru	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
karısı	maka	karı	maka	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
karısı	frun	karı	fru	N;NOM;SG;3	N;NOM;DEF;MASC+FEM;SG
matematik	matte	matematik	matte	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
matematik	matematik	matematik	matematik	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
matematik	matematik	matematik	matematik	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
matematik	matte	matematik	matte	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
matematik	matematik	matematik	matematik	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
evlendi	gifte	evlen	gifte	V;PFV;IND;SG;3;POS;PST	V;IND;PST;FIN;ACT
yaşadı	levde	yaşa	leva	V;PFV;IND;SG;3;POS;PST	V;IND;PST;FIN;ACT
yaşadı	bodde	yaşa	böa	V;PFV;IND;SG;3;POS;PST	V;IND;PST;FIN;ACT
yaşadı	bott	yaşa	bott	V;PFV;IND;SG;3;POS;PST	V;V.CVB;ACT
yaşadı	levt	yaşa	leva	V;PFV;IND;SG;3;POS;PST	V;V.CVB;ACT
takımlar	kostymer	takım	kostym	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
takımlar	dräkter	takım	dräkt	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
kuantum	quantum	kuantum	quantum	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
teorisi	teorin	teori	teori	N;NOM;SG;3	N;NOM;DEF;MASC+FEM;SG
teorisi	teori	teori	teori	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
harita	karta	harit	karta	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
harita	kartan	harit	karta	N;NOM;SG;3	N;NOM;DEF;MASC+FEM;SG
değişiklikler	ändringar	değişiklik	ändring	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
değişiklikler	modifieringar	değişiklik	modifiering	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
değişiklikler	ändringar	değişiklik	ändring	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
değişiklikler	förändringar	değişiklik	förändring	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
türkler	turkarna	türk	turk	N;NOM;PL;3	N;NOM;DEF;MASC+FEM;PL
türkler	turkar	türk	turk	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
işler	arbetstillfällen	iş	arbetstillfälle	N;NOM;PL;3	N;NOM;INDF;NEUT;PL
işler	arbeten	iş	arbete	N;NOM;PL;3	N;NOM;INDF;NEUT;PL
şeyler	saker	şey	sak	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
şeyler	saker	şey	sak	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
şeyler	grejer	şey	grej	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
otomobil	bil	otomobil	bil	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
otomobil	bil	otomobil	bil	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
otomobil	bilindustri	otomobil	bilindustri	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
otomobil	automotive	otomobil	automotive	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
otomobil	fordonsindustrin	otomobil	fordonsindustri	N;NOM;SG;3	N;NOM;DEF;MASC+FEM;SG
otomobil	auto	otomobil	auto	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
otomobil	automatisk	otomobil	automatisk	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
kutusu	låda	kutu	låda	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
kutusu	box	kutu	box	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
sahipliği	ägande	sahiplik	äga	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
sahipliği	äganderätt	sahiplik	äganderätt	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
sahipliği	ägarskap	sahiplik	ägarskap	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
istiyorum	vill	iste	vilja	V;PROG;IND;SG;1;POS;INFM;PRS	V;IND;PRS;FIN;ACT
blue	blue	blue	blue	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
blue	blått	blue	blå	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
oylama	röstar	oyla	rösta	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;IND;PRS;FIN;ACT
çekti	dragit	çek	dra	V;PFV;IND;SG;3;POS;PST	V;V.CVB;ACT
çekti	drogs	çek	dra	V;PFV;IND;SG;3;POS;PST	V;IND;PST;FIN;PASS
düştü	föll	düş	föll	V;PFV;IND;SG;3;POS;PST	V;IND;PST;FIN;ACT
düştü	trillade	düş	trilla	V;PFV;IND;SG;3;POS;PST	V;IND;PST;FIN;ACT
düştü	ramlade	düş	ramla	V;PFV;IND;SG;3;POS;PST	V;IND;PST;FIN;ACT
düştü	fallit	düş	falla	V;PFV;IND;SG;3;POS;PST	V;V.CVB;ACT
düştü	ramlat	düş	ramla	V;PFV;IND;SG;3;POS;PST	V;V.CVB;ACT
düştü	stupade	düş	stupa	V;PFV;IND;SG;3;POS;PST	V;IND;PST;FIN;ACT
desteği	support	destek	support	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
desteği	stöd	destek	stöd	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
başarısız	underkänt	başarısız	underkänd	ADJ	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
başarısız	misslyckad	başarısız	misslyckad	ADJ	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
başarısız	misslyckad	başarısız	misslyckad	ADJ	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
başarısız	misslyckad	başarısız	misslyckad	ADJ	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
başarısız	misslyckande	başarısız	misslycka	ADJ	ADJ;NOM;PRS;V.PTCP
arnavutluk	albanska	arnavutluk	albanska	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
ilişki	relation	ilişki	relation	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
ilişki	förhållande	ilişki	förhållande	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
ilişki	förhållandet	ilişki	förhållande	N;NOM;SG;3	N;NOM;DEF;NEUT;SG
ilişki	släktskap	ilişki	släktskap	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
ilişki	umgänge	ilişki	umgänge	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
ilişki	samlag	ilişki	samlag	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
ilişki	relation	ilişki	relation	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
ilişki	förhållande	ilişki	förhållande	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
cumhurbaşkanlığı	ordförandeskapet	cumhurbaşkanlığı	ordförandeskap	N;NOM;SG;3	N;NOM;DEF;NEUT;SG
cumhurbaşkanlığı	ordförandeskap	cumhurbaşkanlığı	ordförandeskap	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
çıkardı	extraheras	çıkar	extrahera	V;PFV;IND;SG;3;POS;PST	V;NFIN;PASS
birini	någon	biri	någon	PRO;ACC;SG;3	PRO;INDF;MASC+FEM;SG
birini	nån	biri	nån	PRO;ACC;SG;3	PRO;INDF;MASC+FEM;SG
öldürüldü	mördas	öl	mörda	V;PFV;IND;SG;3;POS;PST;PASS	V;IND;NFIN;PASS
öldürüldü	mördats	öl	mörda	V;PFV;IND;SG;3;POS;PST;PASS	V;V.CVB;PASS
demek	betyder	de	betyda	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;IND;PRS;FIN;ACT
demek	innebär	de	innebära	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;IND;PRS;FIN;ACT
köprüsü	bridge	köprü	bridge	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
köprüsü	bro	köprü	bro	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
köprüsü	bron	köprü	bron	N;NOM;SG;3	N;NOM;DEF;MASC+FEM;SG
köprüsü	brygga	köprü	brygga	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
köprüsü	bryggan	köprü	brygga	N;NOM;SG;3	N;NOM;DEF;MASC+FEM;SG
başkanlık	ordförandeskapet	başkanlık	ordförandeskap	N;NOM;SG;3	N;NOM;DEF;NEUT;SG
başkanlık	ordförandeskap	başkanlık	ordförandeskap	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
finali	final	finali	final	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
finali	finalen	finali	final	N;NOM;SG;3	N;NOM;DEF;MASC+FEM;SG
kütüphanesi	bibliotek	kütüphane	bibliotek	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
kütüphanesi	biblioteket	kütüphane	bibliotek	N;NOM;SG;3	N;NOM;DEF;NEUT;SG
barajı	dam	barajı	dam	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
barajı	dammen	barajı	damm	N;NOM;SG;3	N;NOM;DEF;MASC+FEM;SG
barajı	damm	barajı	damm	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
air	air	air	air	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
air	luft	air	luft	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
sözleri	texter	söz	text	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
mağlup	besegrat	mağlup	besegrad	ADJ	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
mağlup	besegrad	mağlup	besegrad	ADJ	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
kapağı	lock	kapak	lock	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
şehristanı	county	şehristan	county	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
şehristanı	länet	şehristan	län	N;NOM;SG;3	N;NOM;DEF;NEUT;SG
şehristanı	län	şehristan	län	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
sanatsal	konstnärliga	sanatsal	konstnrlig	ADJ	ADJ;NOM;PL
sanatsal	konstnärlig	sanatsal	konstnärlig	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
sanatsal	konstnärligt	sanatsal	konstnärlig	ADJ	ADJ;NOM;INDF;NEUT;SG
sanatsal	konstnärlig	sanatsal	konstnärlig	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
sesi	sound	ses	sound	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
sesi	ljudet	ses	ljud	N;NOM;SG;3	N;NOM;DEF;NEUT;SG
sesi	ljud	ses	ljud	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
sesi	volym	ses	volym	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
sesi	röst	ses	röst	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
sesi	voice	ses	voice	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
yerler	platser	yer	plats	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
yerler	ställen	yer	ställe	N;NOM;PL;3	N;NOM;INDF;NEUT;PL
yerler	platser	yer	plats	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
yerler	våningar	yer	våning	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
yerler	destinationer	yer	destination	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
teklif	bud	teklif	bud	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
teklif	budgivning	teklif	budgivning	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
teklif	erbjudandet	teklif	erbjudande	N;NOM;SG;3	N;NOM;DEF;NEUT;SG
ayak	fot	ayak	fot	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
ayak	foot	ayak	foot	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
ayak	fot	ayak	fot	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
ayak	fotspår	ayak	fotspå	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
ayak	fotsteg	ayak	fotsteg	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
sizin	dina	siz	du	PRO;GEN;PL;2	PRO;DEF;PL
sizin	dina	siz	du	PRO;GEN;PL;2	PRO;DEF;PL
bağımsızlık	självständighet	bağımsızlık	självständighet	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
bağımsızlık	oavhängighet	bağımsızlık	oavhängighet	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
kulesi	tower	kule	tow	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
kulesi	torn	kule	torn	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
kulesi	tornet	kule	torn	N;NOM;SG;3	N;NOM;DEF;NEUT;SG
şampiyonluk	mästerskap	şampiyonluk	mästerskap	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
şampiyonluk	championships	şampiyonluk	championships	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
şampiyonluk	mästerskap	şampiyonluk	mästerskap	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
şampiyonluk	championship	şampiyonluk	championship	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
şampiyonluk	mästerskapet	şampiyonluk	mästerskap	N;NOM;SG;3	N;NOM;DEF;NEUT;SG
dağlık	nagorno	dağlık	nagorno	N;NOM;SG;3	N;NOM;DEF;MASC+FEM;SG
dağlık	hilly	dağlık	hilly	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
mühendislik	engineering	mühendislik	engineering	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
mühendislik	maskin	mühendislik	maskin	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
oyunlar	pjäser	oyun	pjäsa	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
oyunlar	lekar	oyun	leka	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
oyunlar	matcher	oyun	matcher	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
performansı	föreställning	performans	föreställning	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
performansı	performance	performans	performance	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
performansı	resultat	performans	resultat	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
performansı	prestanda	performans	prestanda	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
dedi	sade	de	säga	V;PFV;IND;SG;3;POS;PST	V;IND;PST;FIN;ACT
çocuklar	pojkar	çocuk	pojke	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
çocuklar	grabbar	çocuk	grabb	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
çocuklar	ungar	çocuk	unge	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
çocuklar	barn	çocuk	barn	N;NOM;PL;3	N;NOM;INDF;NEUT;PL
çocuklar	grabbar	çocuk	grabb	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
çocuklar	killar	çocuk	killa	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
çocuklar	barn	çocuk	barn	N;NOM;PL;3	N;NOM;INDF;NEUT;PL
facebook	facebook	facebook	facebook	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
paralel	parallella	paralel	parallell	ADJ	ADJ;NOM;PL
erişim	åtkomst	erişim	åtkomst	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
erişim	tillgång	erişim	tillgång	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
erişim	tillträde	erişim	tillträde	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
erişim	räckvidden	erişim	räckvidd	N;NOM;SG;3	N;NOM;DEF;MASC+FEM;SG
erişim	reach	erişim	reach	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
erişim	räckvidd	erişim	räckvidd	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
dönen	roterar	dön	rotera	V;PFV;IND;POS;PRS;V.PTCP	V;IND;PRS;FIN;ACT
dönen	snurrar	dön	snurra	V;PFV;IND;POS;PRS;V.PTCP	V;IND;PRS;FIN;ACT
yaşamış	levde	yaşa	leva	V;PFV;NFH;IND;SG;3;POS;PST	V;IND;PST;FIN;ACT
yaşamış	bodde	yaşa	böa	V;PFV;NFH;IND;SG;3;POS;PST	V;IND;PST;FIN;ACT
yaşamış	bott	yaşa	bott	V;PFV;NFH;IND;SG;3;POS;PST	V;V.CVB;ACT
yaşamış	levt	yaşa	leva	V;PFV;NFH;IND;SG;3;POS;PST	V;V.CVB;ACT
kelimesi	ord	kelime	ord	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
kelimesi	word	kelime	word	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
istedi	frågade	iste	fråga	V;PFV;IND;SG;3;POS;PST	V;IND;PST;FIN;ACT
vergi	beskattningen	vergi	beskattning	N;NOM;SG;3	N;NOM;DEF;MASC+FEM;SG
vergi	beskattning	vergi	beskattning	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
vergi	skatt	vergi	skatt	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
vergi	skatt	vergi	skatt	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
hastalık	sjukdom	hastalık	sjukdom	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
hastalık	sjukdom	hastalık	sjukdom	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
hastalık	sjukdom	hastalık	sjukdom	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
içeriği	innehållet	içerik	innehåll	N;NOM;SG;3	N;NOM;DEF;NEUT;SG
içeriği	innehåll	içerik	innehåll	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
içeriği	innehållet	içerik	innehåll	N;NOM;SG;3	N;NOM;DEF;NEUT;SG
içeriği	innehåll	içerik	innehåll	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
içeriği	innehållsförteckning	içerik	innehållsförteckning	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
devamı	more	devam	more		
dolar	dollarn	dolar	dollarn	N;NOM;SG;3	N;NOM;DEF;MASC+FEM;SG
akşam	afton	akşam	afton	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
akşam	kvällen	akşam	kväll	N;NOM;SG;3	N;NOM;DEF;MASC+FEM;SG
akşam	kväll	akşam	kväll	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
akşam	kvälls	akşam	kvälla	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
bayrağı	flagga	bayrak	flagga	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
bayrağı	flagg	bayrak	flagg	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
bayrağı	flaggan	bayrak	flagga	N;NOM;SG;3	N;NOM;DEF;MASC+FEM;SG
yolları	slingor	yol	slinga	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
yolları	vägar	yol	väg	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
yolları	banor	yol	bana	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
yolları	rutter	yol	rutta	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
temsilcisi	rykte	temsilci	ryka	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
temsilcisi	ombud	temsilci	ombud	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
