жлези	αδένες	жлез	άδενα	N;INDF;FEM;PL	N;NOM;MASC;PL
изградено	κατασκευασμένη	изградя	κατασκευασμένος	V;PFV;INDF;NEUT;SG;V.PTCP;PASS	V;PFV;NOM;FEM;SG;V.PTCP;PASS
изградено	κατασκευάστηκε	изградя	κατασκευάζω	V;PFV;INDF;NEUT;SG;V.PTCP;PASS	V;PFV;IND;SG;3;PST;FIN;PASS
титан	τιτανίου	титан	τιτάνιος	N;INDF;MASC;SG	N;GEN;NEUT;SG
титан	τιτάνιο	титан	τιτάνιος	N;INDF;MASC;SG	N;NOM;NEUT;SG
титан	τιτάνα	титан	τιτάνα	N;INDF;MASC;SG	N;NOM;MASC;SG
вдовицата	χήρα	вдовица	χήρα	N;DEF;FEM;SG	N;NOM;FEM;SG
магия	μαγεία	магия	μαγείο	N;INDF;FEM;SG	N;ACC;FEM;SG
палуба	κατάστρωμα	палуб	κατάστρωμα	N;INDF;FEM;SG	N;NOM;NEUT;SG
уравнение	εξίσωση	уравнение	εξίσωση	N;INDF;NEUT;SG	N;NOM;FEM;SG
включване	σύνδεση	включване	σύνδεση	N;INDF;NEUT;SG	N;NOM;FEM;SG
включване	συμπερίληψη	включване	συμπερίληψη	N;INDF;NEUT;SG	N;ACC;FEM;SG
включване	ενεργοποίηση	включване	ενεργοποίηση	N;INDF;NEUT;SG	N;ACC;FEM;SG
включване	συμπερίληψη	включване	συμπερίληψη	N;INDF;NEUT;SG	N;ACC;FEM;SG
експерт	εμπειρογνώμονας	експерт	εμπειρογνώμονας	N;INDF;MASC;SG	N;NOM;MASC;SG
регионално	περιφερειακά	регионален	περιφερειακός	ADV	ADV
влакове	τραίνα	влак	τραίνω	N;INDF;MASC;PL	N;NOM;NEUT;PL
влакове	τρένα	влак	τρένος	N;INDF;MASC;PL	N;NOM;NEUT;PL
влакове	αμαξοστοιχίες	влак	αμαξοστοιχία	N;INDF;MASC;PL	N;NOM;FEM;PL
продаден	πουλήθηκε	продам	πουλώ	V;PFV;INDF;MASC;SG;V.PTCP;PASS	V;PFV;IND;SG;3;PST;FIN;PASS
продаден	πωλήθηκε	продам	πωλώ	V;PFV;INDF;MASC;SG;V.PTCP;PASS	V;PFV;IND;SG;3;PST;FIN;PASS
равновесие	ισορροπία	равновесие	ισορροπία	N;INDF;NEUT;SG	N;ACC;FEM;SG
равновесие	ισοζύγιο	равновесие	ισοζύγιος	N;INDF;NEUT;SG	N;NOM;NEUT;SG
равновесие	ισορροπία	равновесие	ισορροπία	N;INDF;NEUT;SG	N;ACC;FEM;SG
подробна	λεπτομερές	подробен	λεπτομερής	ADJ;INDF;FEM;SG	ADJ;NOM;NEUT;SG
подробна	λεπτομερής	подробен	λεπτομερής	ADJ;INDF;FEM;SG	ADJ;NOM;MASC;SG
процедури	διαδικασίες	процедура	διαδικασία	N;INDF;FEM;PL	N;NOM;FEM;PL
служителите	εργαζόμενοι	служител	εργαζόμενος	N;DEF;MASC;PL	N;NOM;MASC;PL
съюзи	σωματεία	съюз	σωματείο	N;INDF;MASC;PL	N;NOM;NEUT;PL
съюзи	συνδικάτα	съюз	συνδικάτα	N;INDF;MASC;PL	N;NOM;NEUT;PL
съюзи	συμμαχίες	съюз	συμμαχία	N;INDF;MASC;PL	N;NOM;FEM;PL
възли	κόμβους	възел	κόμβος	N;INDF;MASC;PL	N;ACC;MASC;PL
възли	κόμπους	възел	κόμπος	N;INDF;MASC;PL	N;ACC;MASC;PL
възли	κόμβοι	възел	κόμβος	N;INDF;MASC;PL	N;NOM;MASC;PL
възли	κόμβους	възел	κόμβος	N;INDF;MASC;PL	N;ACC;MASC;PL
възли	κόμβοι	възел	κόμβος	N;INDF;MASC;PL	N;NOM;MASC;PL
възли	οζίδια	възел	οζίδι	N;INDF;MASC;PL	N;NOM;NEUT;PL
индивидуално	μεμονωμένα	индивидуално	μεμονωμένος	ADV	ADV
индивидуално	μεμονωμένα	индивидуално	μεμονωμένος	ADV	ADV
индивидуално	ατομικά	индивидуално	ατομικά	ADV	ADV
изразен	εκφρασμένο	изразя-(се)	εκφράζω	V;PFV;INDF;MASC;SG;V.PTCP;PASS	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
трансилвания	τρανσυλβανία	трансилван	τρανσυλβανία	N;INDF;FEM;SG	N;ACC;FEM;SG
трън	αγκάθι	трън	αγκάθι	N;INDF;MASC;SG	N;NOM;NEUT;SG
зрителите	θεατές	зрител	θεατός	N;DEF;MASC;PL	N;NOM;MASC;PL
зрителите	τηλεθεατές	зрител	τηλεθεατής	N;DEF;MASC;PL	N;NOM;MASC;PL
червеи	σκουλήκια	червей	σκουλήκιο	N;INDF;FEM;PL	N;NOM;NEUT;PL
положителни	θετικές	положителен	θετικός	ADJ;INDF;PL	ADJ;NOM;FEM;PL
отбелязано	σημειώθηκε	отбележа	σημειώνω	V;PFV;INDF;NEUT;SG;V.PTCP;PASS	V;PFV;IND;SG;3;PST;FIN;PASS
буквите	γράμματα	буква	γράμμα	N;DEF;FEM;PL	N;NOM;NEUT;PL
буквите	επιστολές	буква	επιστολή	N;DEF;FEM;PL	N;NOM;FEM;PL
буквите	γραμματα	буква	γράμμα	N;DEF;FEM;PL	N;NOM;NEUT;PL
конференции	διασκέψεις	конференция	διάσκεψη	N;INDF;FEM;PL	N;NOM;FEM;PL
конференции	συνέδρια	конференция	συνέδριο	N;INDF;FEM;PL	N;NOM;NEUT;PL
конференции	διασκέψεων	конференция	διάσκεψη	N;INDF;FEM;PL	N;GEN;FEM;PL
баница	πίτα	баница	πίτα	N;INDF;FEM;SG	N;NOM;FEM;SG
осъзнава	συνειδητοποιεί	осъзнавам-(се)	συνειδητοποιώ	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
атентат	δολοφονία	атентат	δολοφονία	N;INDF;MASC;SG	N;NOM;FEM;SG
атентат	βομβαρδισμό	атентат	βομβαρδισμός	N;INDF;MASC;SG	N;ACC;MASC;SG
атентат	βομβαρδισμός	атентат	βομβαρδισμός	N;INDF;MASC;SG	N;NOM;MASC;SG
пейзажи	σκηνικά	пейзаж	σκηνικά	N;INDF;MASC;PL	N;NOM;NEUT;PL
пейзажи	τοπία	пейзаж	τοπία	N;INDF;MASC;PL	N;NOM;NEUT;PL
възрастен	ενήλικο	възрастен	ενήλικος	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
възрастен	ενήλικας	възрастен	ενήλικα	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
възрастен	ενήλικος	възрастен	ενήλικος	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
соли	άλατά	сола	άλατά	N;INDF;FEM;PL	N;NOM;NEUT;PL
соли	άλατα	сола	άλατο	N;INDF;FEM;PL	N;NOM;NEUT;PL
водачи	οδηγούς	водач	οδηγός	N;INDF;MASC;PL	N;ACC;MASC;PL
водачи	οδηγοί	водач	οδηγός	N;INDF;MASC;PL	N;NOM;MASC;PL
водачи	οδηγούς	водач	οδηγός	N;INDF;MASC;PL	N;ACC;MASC;PL
водачи	οδηγοί	водач	οδηγός	N;INDF;MASC;PL	N;NOM;MASC;PL
водачи	αρχηγοί	водач	αρχηγός	N;INDF;MASC;PL	N;NOM;MASC;PL
водачи	ηγέτες	водач	ηγέτης	N;INDF;MASC;PL	N;NOM;MASC;PL
бягане	τρέξιμο	бягане	τρέξιμο	N;INDF;NEUT;SG	N;NOM;NEUT;SG
комунист	κομμουνιστής	комунист	κομμουνιστής	N;INDF;MASC;SG	N;NOM;MASC;SG
шампиона	πρωταθλήτρια	шампион	πρωταθλήτρια	N;DEF;MASC;SG	N;NOM;FEM;SG
шампиона	πρωταθλητής	шампион	πρωταθλητής	N;DEF;MASC;SG	N;NOM;MASC;SG
шампиона	πρωταθλητή	шампион	πρωταθλητής	N;DEF;MASC;SG	N;ACC;MASC;SG
мине	περάσει	мина-(се)	περνώ	V;PFV;IND;SG;3;PST;FIN;ACT	V;PFV;NFIN;ACT
крилото	πτέρυγα	крило	πτέρυγα	N;DEF;NEUT;SG	N;NOM;FEM;SG
крилото	φτερό	крило	φτερός	N;DEF;NEUT;SG	N;NOM;NEUT;SG
преработка	αναδιατύπωση	преработка	αναδιατύπωση	N;INDF;FEM;SG	N;NOM;FEM;SG
преработка	μεταποίηση	преработка	μεταποίηση	N;INDF;FEM;SG	N;NOM;FEM;SG
преработка	αναθεώρηση	преработка	αναθεώρηση	N;INDF;FEM;SG	N;NOM;FEM;SG
папагали	παπαγάλους	папагам	παπάγαλος	N;INDF;MASC;PL	N;ACC;MASC;PL
молитва	προσευχή	молитва	προσευχής	N;INDF;FEM;SG	N;NOM;FEM;SG
дълбок	βαθειά	дълбок	βαθειός	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
небе	ουρανού	небе	ουρανός	N;INDF;NEUT;SG	N;GEN;NEUT;SG
небе	ουρανό	небе	ουρανός	N;INDF;NEUT;SG	N;ACC;MASC;SG
канцлер	καγκελάριος	канцлер	καγκελάριος	N;INDF;MASC;SG	N;NOM;MASC;SG
случаят	περίπτωση	случай	περίπτωση	N;DEF;MASC;SG	N;ACC;FEM;SG
случаят	υποθεση	случай	υποθεση	N;DEF;MASC;SG	N;NOM;FEM;SG
случаят	υπόθεση	случай	υπόθεση	N;DEF;MASC;SG	N;NOM;FEM;SG
божество	θεότητα	божество	θεότητα	N;INDF;NEUT;SG	N;ACC;FEM;SG
съдействие	συνεργασια	съдействие	συνεργασία	N;INDF;NEUT;SG	N;ACC;FEM;SG
съдействие	συνεργασία	съдействие	συνεργασία	N;INDF;NEUT;SG	N;ACC;FEM;SG
плат	πανί	плат	πανί	N;INDF;MASC;SG	N;NOM;NEUT;SG
плат	ύφασμα	плат	ύφασμα	N;INDF;MASC;SG	N;NOM;NEUT;SG
плат	ύφασμα	плат	ύφασμα	N;INDF;MASC;SG	N;NOM;NEUT;SG
разум	αίσθηση	разум	αίσθηση	N;INDF;MASC;SG	N;ACC;FEM;SG
телата	σώματα	тяло	σώμα	N;DEF;NEUT;PL	N;NOM;NEUT;PL
телата	κορμιά	тяло	κορμιά	N;DEF;NEUT;PL	N;NOM;NEUT;PL
телата	πτώματα	тяло	πτώμα	N;DEF;NEUT;PL	N;NOM;NEUT;PL
отсъствие	απουσία	отсъствие	απουσία	N;INDF;NEUT;SG	N;ACC;FEM;SG
отсъствие	απουσία	отсъствие	απουσία	N;INDF;NEUT;SG	N;ACC;FEM;SG
забранени	απαγορευμένα	забраня	απαγορεύω	V;PFV;INDF;PL;V.PTCP;PASS	V;PFV;NOM;NEUT;PL;V.PTCP;PASS
забранени	απαγορευτεί	забраня	απαγορεύω	V;PFV;INDF;PL;V.PTCP;PASS	V;PFV;NFIN;PASS
бокса	πυγμαχία	бокса	πυγμαχία	N;DEF;MASC;SG	N;NOM;FEM;SG
съседи	γείτονες	съсед	γείτονας	N;INDF;MASC;PL	N;NOM;MASC;PL
съседи	γείτονες	съсед	γείτονας	N;INDF;MASC;PL	N;NOM;MASC;PL
въртене	περιστροφή	въртене	περιστροφή	N;INDF;NEUT;SG	N;NOM;FEM;SG
въртене	περιστροφή	въртене	περιστροφή	N;INDF;NEUT;SG	N;NOM;FEM;SG
въртене	περιστροφή	въртене	περιστροφή	N;INDF;NEUT;SG	N;NOM;FEM;SG
въртене	περιστροφή	въртене	περιστροφή	N;INDF;NEUT;SG	N;NOM;FEM;SG
облак	σύννεφο	облак	σύννεφο	N;INDF;MASC;SG	N;NOM;NEUT;SG
облак	νέφος	облак	νέφος	N;INDF;MASC;SG	N;NOM;NEUT;SG
хищници	αρπακτικά	хищница	αρπακτικά	N;INDF;FEM;PL	N;NOM;NEUT;PL
съмнения	αμφιβολίες	съмнение	αμφιβολία	N;INDF;NEUT;PL	N;NOM;FEM;PL
реагира	αντέδρασε	реагирам	αντιδρώ	V;PFV;IND;SG;3;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
реагира	αντιδράσει	реагирам	αντιδρώ	V;PFV;IND;SG;3;PST;FIN;ACT	V;PFV;NFIN;ACT
продължения	συνέχειες	продължение	συνέχεια	N;INDF;NEUT;PL	N;NOM;FEM;PL
възможна	πιθανός	възможен	πιθανός	ADJ;INDF;FEM;SG	ADJ;NOM;MASC;SG
възможна	δυνατόν	възможен	δυνατός	ADJ;INDF;FEM;SG	ADJ;NOM;NEUT;SG
възможна	πιθανό	възможен	πιθανός	ADJ;INDF;FEM;SG	ADJ;NOM;NEUT;SG
възможна	πιθανή	възможен	πιθανής	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;SG
джоан	τζοάν	джоан	τζοά	N;INDF;FEM;SG	N
джоан	τζοάν	джоан	τζοά	N;INDF;FEM;SG	N
румънска	ρουμανικό	румънски	ρουμανικός	ADJ;INDF;FEM;SG	ADJ;NOM;NEUT;SG
румънска	ρουμανική	румънски	ρουμανικός	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;SG
легендите	θρύλοι	легенд	θρύλος	N;DEF;MASC;PL	N;NOM;MASC;PL
легендите	θρύλους	легенд	θρύλος	N;DEF;MASC;PL	N;ACC;MASC;PL
легендите	μύθοι	легенд	μύθος	N;DEF;MASC;PL	N;NOM;MASC;PL
неколкократно	επανειλημμένως	неколкократно	επανειλημμένως	ADV	ADV
неколкократно	επανειλημμένα	неколкократно	επανειλημμένα	ADV	ADV
синоним	συνώνυμο	синоним	συνώνυμος	N;INDF;MASC;SG	N;NOM;NEUT;SG
мрамор	μάρμαρο	мрамор	μάρμαρο	N;INDF;MASC;SG	N;NOM;NEUT;SG
водопад	καταρράκτη	водопад	καταρράκτης	N;INDF;MASC;SG	N;ACC;MASC;SG
часовник	ρολόι	часовник	ρολός	N;INDF;MASC;SG	N;NOM;NEUT;SG
икономисти	οικονομολόγοι	икономист	οικονονολόγος	N;INDF;MASC;PL	N;NOM;MASC;PL
тезата	διατριβή	теза	διατριβός	N;DEF;FEM;SG	N;NOM;FEM;SG
притежание	κατοχή	притежание	κατοχή	N;INDF;NEUT;SG	N;ACC;FEM;SG
притежание	κυριότητα	притежание	κυριότητα	N;INDF;NEUT;SG	N;ACC;FEM;SG
притежание	ιδιοκτησία	притежание	ιδιοκτησία	N;INDF;NEUT;SG	N;ACC;FEM;SG
притежание	ιδιοκτησίας	притежание	ιδιοκτησία	N;INDF;NEUT;SG	N;GEN;FEM;SG
обединено	ενωμένη	обединя-(се)	ενώνω	V;PFV;INDF;NEUT;SG;V.PTCP;PASS	V;PFV;NOM;FEM;SG;V.PTCP;PASS
обединено	ηνωμένο	обединя-(се)	ηνωμένος	V;PFV;INDF;NEUT;SG;V.PTCP;PASS	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
послание	μήνυμα	послание	μήνυμα	N;INDF;NEUT;SG	N;NOM;NEUT;SG
пясък	άμμου	пясък	άμμος	N;INDF;MASC;SG	N;GEN;FEM;SG
пясък	άμμος	пясък	άμμος	N;INDF;MASC;SG	N;NOM;FEM;SG
пясък	άμμο	пясък	άμμος	N;INDF;MASC;SG	N;NOM;FEM;SG
пясък	άμμος	пясък	άμμος	N;INDF;MASC;SG	N;NOM;FEM;SG
вселена	σύμπαν	вселя	σύμπαν	N;INDF;FEM;SG	N;NOM;NEUT;SG
споразумения	ρυθμίσεις	споразумение	ρύθμιση	N;INDF;NEUT;PL	N;NOM;FEM;PL
споразумения	συμφωνίες	споразумение	συμφωνία	N;INDF;NEUT;PL	N;NOM;FEM;PL
смесен	μικτή	смесен	μικτός	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
надеждата	ελπίδα	надежда	ελπίδα	N;DEF;FEM;SG	N;NOM;FEM;SG
надеждата	ελπιδα	надежда	ελπιδα	N;DEF;FEM;SG	N;NOM;FEM;SG
устав	καταστατικό	устав	καταστατικό	N;INDF;MASC;SG	N;NOM;NEUT;SG
устав	καταστατικό	устав	καταστατικό	N;INDF;MASC;SG	N;NOM;NEUT;SG
победители	νικητές	победител	νικητής	N;INDF;MASC;PL	N;NOM;MASC;PL
предградие	προάστιο	предградие	προάστιο	N;INDF;NEUT;SG	N;NOM;NEUT;SG
предградие	προάστιο	предградие	προάστιο	N;INDF;NEUT;SG	N;NOM;NEUT;SG
тенденции	τάσεις	тенденция	τάση	N;INDF;FEM;PL	N;NOM;FEM;PL
тенденции	τάσεις	тенденция	τάση	N;INDF;FEM;PL	N;NOM;FEM;PL
скачване	πρόσδεσης	скачване	πρόσδεση	N;INDF;NEUT;SG	N;GEN;FEM;SG
кратер	κρατήρα	кратер	κρατήρα	N;INDF;MASC;SG	N;ACC;MASC;SG
въглероден	άνθρακας	въглероден	άνθρακα	N;INDF;MASC;SG	N;NOM;MASC;SG
въглероден	άνθρακα	въглероден	άνθρακο	N;INDF;MASC;SG	N;NOM;NEUT;SG
уникални	μοναδικοί	уникален	μοναδικός	ADJ;INDF;PL	ADJ;NOM;MASC;PL
киро	κίρο	киро	κίρο	N;INDF;MASC;SG	N
влияния	επιρροές	влияние	επιρροή	N;INDF;NEUT;PL	N;NOM;FEM;PL
красив	όμορφος	красив	όμορφος	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
красив	ωραίος	красив	ωραίος	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
логото	λογότυπο	лого	λογότυπο	N;DEF;NEUT;SG	N;NOM;NEUT;SG
унищожаване	απόρριψη	унищожаване	απόρριψη	N;INDF;NEUT;SG	N;ACC;FEM;SG
унищожаване	εκρίζωση	унищожаване	εκρίζωση	N;INDF;NEUT;SG	N;ACC;FEM;SG
унищожаване	εξάλειψη	унищожаване	εξάλειψη	N;INDF;NEUT;SG	N;ACC;FEM;SG
унищожаване	καταστροφή	унищожаване	καταστροφή	N;INDF;NEUT;SG	N;ACC;FEM;SG
изчисления	υπολογισμούς	изчисление	υπολογισμός	N;INDF;NEUT;PL	N;ACC;MASC;PL
изчисления	υπολογισμοί	изчисление	υπολογισμός	N;INDF;NEUT;PL	N;NOM;MASC;PL
консултант	σύμβουλος	консултант	σύμβουλος	N;INDF;MASC;SG	N;NOM;MASC;SG
познание	γνώσει	познание	γνώσει	N;INDF;NEUT;SG	N;DAT;FEM;SG
познание	γνώση	познание	γνώση	N;INDF;NEUT;SG	N;ACC;FEM;SG
скулптури	γλυπτά	скулптура	γλυπτά	N;INDF;FEM;PL	N;NOM;NEUT;PL
скулптури	γλυπτά	скулптура	γλυπτά	N;INDF;FEM;PL	N;NOM;NEUT;PL
трансфер	μεταφορά	трансфер	μεταφορά	N;INDF;MASC;SG	N;NOM;FEM;SG
трансфер	μετάθεση	трансфер	μετάθεση	N;INDF;MASC;SG	N;ACC;FEM;SG
трансфер	μεταβίβαση	трансфер	μεταβίβαση	N;INDF;MASC;SG	N;ACC;FEM;SG
вдига	εγείρει	вдигам-(се)	εγείρω	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
кралици	βασίλισσες	кралик	βασίλισσα	N;INDF;MASC;PL	N;NOM;FEM;PL
взрив	έκρηξη	взрив	έκρηξη	N;INDF;MASC;SG	N;ACC;FEM;SG
взрив	έκρηξη	взрив	έκρηξη	N;INDF;MASC;SG	N;ACC;FEM;SG
уникална	μοναδική	уникален	μοναδικός	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;SG
уникална	μοναδικό	уникален	μοναδικός	ADJ;INDF;FEM;SG	ADJ;NOM;NEUT;SG
уникална	μοναδικός	уникален	μοναδικός	ADJ;INDF;FEM;SG	ADJ;NOM;MASC;SG
оръдието	κανόνι	оръдие	κανόνι	N;DEF;NEUT;SG	N;NOM;NEUT;SG
недостатъци	ελαττώματα	недостатък	έλαττωμα	N;INDF;MASC;PL	N;NOM;NEUT;PL
недостатъци	ανεπάρκειες	недостатък	ανεπάρκεια	N;INDF;MASC;PL	N;NOM;FEM;PL
недостатъци	ελλείψεις	недостатък	έλλειψη	N;INDF;MASC;PL	N;NOM;FEM;PL
недостатъци	ανεπάρκειες	недостатък	ανεπάρκεια	N;INDF;MASC;PL	N;NOM;FEM;PL
