ve	y	ve	y	CONJ	CONJ
şeyler	cosas	şey	cosa	N;NOM;PL;3	N;FEM;PL
şeyler	things	şey	thing	N;NOM;PL;3	N
şeyler	cosas	şey	cosa	N;NOM;PL;3	N;FEM;PL
otomobil	automóvil	otomobil	automóvil	N;NOM;SG;3	N;MASC;SG
otomobil	coche	otomobil	coche	N;NOM;SG;3	N;MASC;SG
otomobil	automóvil	otomobil	automóvil	N;NOM;SG;3	N;MASC;SG
otomobil	carro	otomobil	carro	N;NOM;SG;3	N;MASC;SG
otomobil	auto	otomobil	auto	N;NOM;SG;3	N;MASC;SG
otomobil	automoción	otomobil	automoción	N;NOM;SG;3	N;FEM;SG
otomobil	automotriz	otomobil	automotriz	N;NOM;SG;3	N;MASC;SG
otomobil	auto	otomobil	auto	N;NOM;SG;3	N;MASC;SG
kutusu	box	kutu	box	N;NOM;SG;3	N
kutusu	caja	kutu	caja	N;NOM;SG;3	N;FEM;SG
kutusu	recuadro	kutu	recuadro	N;NOM;SG;3	N;MASC;SG
kutusu	casilla	kutu	casilla	N;NOM;SG;3	N;FEM;SG
sahipliği	titularidad	sahiplik	titularidad	N;NOM;SG;3	N;FEM;SG
sahipliği	propiedad	sahiplik	propiedad	N;NOM;SG;3	N;FEM;SG
yavuz	yavuz	yavuz	yavuz		
sayfada	pagina	sayfa	pagina	N;ESS;SG;3	N;FEM;SG
sayfada	página	sayfa	página	N;ESS;SG;3	N;FEM;SG
sayfada	page	sayfa	pager	N;ESS;SG;3	N
istiyorum	quiero	iste	querer	V;PROG;IND;SG;1;POS;INFM;PRS	V;IND;SG;1;PRS;FIN
istiyorum	querer	iste	querer	V;PROG;IND;SG;1;POS;INFM;PRS	V;NFIN
blue	blue	blue	blue	N;NOM;SG;3	N
ilişkileri	relaciones	ilişki	relación	N;ACC;PL;3	N;FEM;PL
ilişkileri	relaciones	ilişki	relación	N;ACC;PL;3	N;FEM;PL
oylama	votando	oyla	votar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;V.MSDR
oylama	votar	oyla	votar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN
uzanan	estirar	uza	estirar	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;NFIN
toplu	granel	toplu	granel		
sekreteri	secretaria	sekreter	secretaria	N;ACC;SG;3	N;FEM;SG
sekreteri	secretaría	sekreter	secretaría	N;ACC;SG;3	N;FEM;SG
sekreteri	secretario	sekreter	secretario	N;ACC;SG;3	N;MASC;SG
düştü	cayó	düş	caer	V;PFV;IND;SG;3;POS;PST	V;IND;SG;3;PST;FIN
desteği	apoyo	destek	apoyo	N;NOM;SG;3	N;MASC;SG
desteği	soporte	destek	soporte	N;NOM;SG;3	N;MASC;SG
yüksekliği	estatura	yükseklik	estatura	N;ACC;SG;3	N;FEM;SG
yüksekliği	altura	yükseklik	altura	N;ACC;SG;3	N;FEM;SG
başarısız	fracasado	başarısız	fracasar	ADJ	ADJ;MASC;SG;V.PTCP
başarısız	fallado	başarısız	fallar	ADJ	ADJ;MASC;SG;V.PTCP
#https	#https	#https	#https		
arnavutluk	albanés	arnavutluk	albanés	N;NOM;SG;3	N;MASC;SG
arnavutluk	albania	arnavutluk	albania	N;NOM;SG;3	N;FEM;SG
ilişki	parentesco	ilişki	parentesco	N;NOM;SG;3	N;MASC;SG
ilişki	relación	ilişki	relación	N;NOM;SG;3	N;FEM;SG
ilişki	relacion	ilişki	relacion	N;NOM;SG;3	N;FEM;SG
ilişki	coito	ilişki	coito	N;NOM;SG;3	N;MASC;SG
ilişki	relación	ilişki	relación	N;NOM;SG;3	N;FEM;SG
isimleri	nombres	isim	nombre	N;ACC;PL;3	N;MASC;PL
cumhurbaşkanlığı	presidencia	cumhurbaşkanlığı	presidencia	N;NOM;SG;3	N;FEM;SG
cumhurbaşkanlığı	presidencia	cumhurbaşkanlığı	presidencia	N;NOM;SG;3	N;FEM;SG
kitapları	libros	kitap	libro	N;ACC;PL;3	N;MASC;PL
birini	alguien	biri	alguien	PRO;ACC;SG;3	PRO;SG
giresun	giresun	gir	giresun		
öldürüldü	mató	öl	matar	V;PFV;IND;SG;3;POS;PST;PASS	V;IND;SG;3;PST;FIN
demek	significa	de	significar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;IND;SG;3;PRS;FIN
köprüsü	bridge	köprü	bridge	N;NOM;SG;3	N;MASC;SG
köprüsü	puente	köprü	puente	N;NOM;SG;3	N;MASC;SG
yılların	años	yıl	año	N;GEN;PL;3	N;MASC;PL
yılların	anos	yıl	ano	N;GEN;PL;3	N;MASC;PL
vali	vali	vali	vali		
başkanlık	presidencia	başkanlık	presidencia	N;NOM;SG;3	N;FEM;SG
başkanlık	presidencia	başkanlık	presidencia	N;NOM;SG;3	N;FEM;SG
finali	final	finali	final	N;NOM;SG;3	N;MASC;SG
kütüphanesi	biblioteca	kütüphane	biblioteca	N;NOM;SG;3	N;FEM;SG
barajı	dam	barajı	dam	N;NOM;SG;3	N;MASC
barajı	presa	barajı	presa	N;NOM;SG;3	N;FEM;SG
barajı	embalse	barajı	embalse	N;NOM;SG;3	N;MASC;SG
barajı	represa	barajı	represar	N;NOM;SG;3	N;FEM;SG
barajı	dique	barajı	dique	N;NOM;SG;3	N;MASC;SG
air	aire	air	aire	N;NOM;SG;3	N;MASC;SG
air	air	air	air	N;NOM;SG;3	N
sözleri	letras	söz	letra	N;NOM;PL;3	N;FEM;PL
mağlup	vencido	mağlup	vencido	ADJ	ADJ;MASC;SG;V.PTCP
mağlup	derrotada	mağlup	derrotado	ADJ	ADJ;FEM;SG;V.PTCP
mağlup	derrotado	mağlup	derrotado	ADJ	ADJ;MASC;SG;V.PTCP
mağlup	vencidos	mağlup	vencido	ADJ	ADJ;MASC;PL;V.PTCP
mağlup	derrotados	mağlup	derrotado	ADJ	ADJ;MASC;PL;V.PTCP
mağlup	perdedora	mağlup	perdedor	ADJ	ADJ;FEM;SG
mağlup	perdedor	mağlup	perdedor	ADJ	ADJ;MASC;SG
kapağı	tapa	kapak	tapa	N;NOM;SG;3	N;FEM;SG
şehristanı	condado	şehristan	condado	N;NOM;SG;3	N;MASC;SG
sanatsal	artísticas	sanatsal	artístico	ADJ	ADJ;FEM;PL
sanatsal	artística	sanatsal	artístico	ADJ	ADJ;FEM;SG
sanatsal	artístico	sanatsal	artístico	ADJ	ADJ;MASC;SG
sanatsal	artísticos	sanatsal	artístico	ADJ	ADJ;MASC;PL
hat	line	hat	line		
sesi	sonido	ses	sonido	N;NOM;SG;3	N;MASC;SG
sesi	sound	ses	sound	N;NOM;SG;3	N
sesi	volumen	ses	volumen	N;NOM;SG;3	N;MASC;SG
sesi	voice	ses	voice	N;NOM;SG;3	N
sesi	voz	ses	voz	N;NOM;SG;3	N;FEM;SG
yerler	sitios	yer	sitio	N;NOM;PL;3	N;MASC;PL
yerler	lugares	yer	lugar	N;NOM;PL;3	N;MASC;PL
yerler	localidades	yer	localidad	N;NOM;PL;3	N;FEM;PL
yerler	plazas	yer	plaza	N;NOM;PL;3	N;FEM;PL
yerler	localizaciones	yer	localización	N;NOM;PL;3	N;FEM;PL
yerler	ubicaciones	yer	ubicación	N;NOM;PL;3	N;FEM;PL
yerler	lugares	yer	lugar	N;NOM;PL;3	N;MASC;PL
yerler	localidades	yer	localidad	N;NOM;PL;3	N;FEM;PL
yerler	pisos	yer	piso	N;NOM;PL;3	N;MASC;PL
yerler	suelos	yer	suelo	N;NOM;PL;3	N;MASC;PL
yerler	destinos	yer	destino	N;NOM;PL;3	N;MASC;PL
sürümü	version	sürü	version	N;ACC;SG;3	N;FEM;SG
sürümü	versión	sürü	versión	N;ACC;SG;3	N;FEM;SG
teamb	teamb	teamb	teamb		
hristiyan	cristián	hristiyan	cristián	N;NOM;SG;3	N;MASC;SG
komisyonu	comisión	komisyon	comisión	N;ACC;SG;3	N;FEM;SG
komisyonu	comision	komisyon	comision	N;ACC;SG;3	N;FEM;SG
geliştirme	mejorando	geliş	mejorar	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS	V;V.MSDR
geliştirme	mejorar	geliş	mejorar	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS	V;NFIN
geliştirme	desarrollando	geliş	desarrollar	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS	V;V.MSDR
teklif	puja	teklif	puja	N;NOM;SG;3	N;FEM;SG
teklif	bid	teklif	bid	N;NOM;SG;3	N;MASC;SG
teklif	propuesta	teklif	propuesta	N;NOM;SG;3	N;FEM;SG
teklif	proposición	teklif	proposición	N;NOM;SG;3	N;FEM;SG
teklif	puja	teklif	puja	N;NOM;SG;3	N;FEM;SG
teklif	licitación	teklif	licitación	N;NOM;SG;3	N;FEM;SG
teklif	ofrecimiento	teklif	ofrecimiento	N;NOM;SG;3	N;MASC;SG
teklif	oferta	teklif	oferta	N;NOM;SG;3	N;FEM;SG
ayak	foot	ayak	foot	N;NOM;SG;3	N
ayak	pie	ayak	pie	N;NOM;SG;3	N;MASC;SG
teşekkür	gracias	teşekkür	gracias	N;NOM;SG;3	N
hayatta	viva	hayat	viva	N;ESS;SG;3	N;FEM;SG
hayatta	alive	hayat	alive	N;ESS;SG;3	N
bağımsızlık	autonomía	bağımsızlık	autonomía	N;NOM;SG;3	N;FEM;SG
bağımsızlık	independencia	bağımsızlık	independencia	N;NOM;SG;3	N;FEM;SG
kulesi	torre	kule	torre	N;NOM;SG;3	N;FEM;SG
kulesi	tower	kule	tower	N;NOM;SG;3	N;MASC;SG
şampiyonluk	campeonato	şampiyonluk	campeonato	N;NOM;SG;3	N;MASC;SG
şampiyonluk	campeonato	şampiyonluk	campeonato	N;NOM;SG;3	N;MASC;SG
şampiyonluk	championship	şampiyonluk	championship	N;NOM;SG;3	N;MASC;SG
istasyonu	estacion	ista	estacion	N;ACC;SG;3	N;FEM;SG
istasyonu	estación	ista	estación	N;ACC;SG;3	N;FEM;SG
mühendislik	ingeniería	mühendislik	ingeniería	N;NOM;SG;3	N;FEM;SG
oyunlar	obras	oyun	obra	N;NOM;PL;3	N;FEM;PL
oyunlar	juegos	oyun	juego	N;NOM;PL;3	N;MASC;PL
performansı	rendimiento	performans	rendimiento	N;NOM;SG;3	N;MASC;SG
performansı	desempeño	performans	desempeño	N;NOM;SG;3	N;MASC;SG
performansı	actuación	performans	actuación	N;NOM;SG;3	N;FEM;SG
performansı	performance	performans	performance	N;NOM;SG;3	N;FEM;SG
dedi	dijo	de	decir	V;PFV;IND;SG;3;POS;PST	V;IND;SG;3;PST;FIN
çocuklar	boys	çocuk	boy	N;NOM;PL;3	N
çocuklar	muchachos	çocuk	muchacho	N;NOM;PL;3	N;MASC;PL
çocuklar	chicos	çocuk	chico	N;NOM;PL;3	N;MASC;PL
çocuklar	ninos	çocuk	nino	N;NOM;PL;3	N;MASC;PL
çocuklar	niños	çocuk	niño	N;NOM;PL;3	N;MASC;PL
çocuklar	kids	çocuk	kids	N;NOM;PL;3	N
çocuklar	muchachos	çocuk	muchacho	N;NOM;PL;3	N;MASC;PL
çocuklar	tíos	çocuk	tío	N;NOM;PL;3	N;MASC;PL
çocuklar	guys	çocuk	guys	N;NOM;PL;3	N
çocuklar	chicos	çocuk	chico	N;NOM;PL;3	N;MASC;PL
çocuklar	ninos	çocuk	nino	N;NOM;PL;3	N;MASC;PL
çocuklar	niños	çocuk	niño	N;NOM;PL;3	N;MASC;PL
facebook	facebook	facebook	facebook	N;NOM;SG;3	N;MASC;SG
paralel	paralelo	paralel	paralelo	ADJ	ADJ;MASC;SG
paralel	paralelas	paralel	paralelo	ADJ	ADJ;FEM;PL
paralel	paralelos	paralel	paralelo	ADJ	ADJ;MASC;PL
paralel	paralela	paralel	paralelo	ADJ	ADJ;FEM;SG
erişim	acceso	erişim	acceso	N;NOM;SG;3	N;MASC;SG
erişim	access	erişim	acces	N;NOM;SG;3	N;MASC
erişim	alcance	erişim	alcance	N;NOM;SG;3	N;MASC;SG
erişim	reach	erişim	reach	N;NOM;SG;3	N
dönen	rotar	dön	rotar	V;PFV;IND;POS;PRS;V.PTCP	V;NFIN
dönen	girando	dön	girar	V;PFV;IND;POS;PRS;V.PTCP	V;V.MSDR
yaşamış	vivió	yaşa	vivir	V;PFV;NFH;IND;SG;3;POS;PST	V;IND;SG;3;PST;FIN
kelimesi	word	kelime	word	N;NOM;SG;3	N
kelimesi	palabra	kelime	palabra	N;NOM;SG;3	N;FEM;SG
mr	rm	mr	rm		
köprü	conn	köprü	conn		
istedi	preguntó	iste	preguntar	V;PFV;IND;SG;3;POS;PST	V;IND;SG;3;PST;FIN
vergi	imposición	vergi	imposición	N;NOM;SG;3	N;FEM;SG
vergi	fiscalidad	vergi	fiscalidad	N;NOM;SG;3	N;FEM;SG
vergi	tributación	vergi	tributación	N;NOM;SG;3	N;FEM;SG
vergi	fiscalidad	vergi	fiscalidad	N;NOM;SG;3	N;FEM;SG
vergi	tributación	vergi	tributación	N;NOM;SG;3	N;FEM;SG
hastalık	enfermedad	hastalık	enfermedad	N;NOM;SG;3	N;FEM;SG
hastalık	enfermedad	hastalık	enfermedad	N;NOM;SG;3	N;FEM;SG
hastalık	enfermedad	hastalık	enfermedad	N;NOM;SG;3	N;FEM;SG
cemal	cemal	cemal	cemal		
şekli	forma	şekli	forma	N;ACC;SG;3	N;FEM;SG
adları	nombres	ad	nombre	N;ACC;PL;3	N;MASC;PL
içeriği	contenido	içerik	contenido	N;NOM;SG;3	N;MASC;SG
içeriği	contenido	içerik	contenido	N;NOM;SG;3	N;MASC;SG
devamı	more	devam	more		
etkileri	efectos	etki	efecto	N;ACC;PL;3	N;MASC;PL
etkileri	impactos	etki	impacto	N;ACC;PL;3	N;MASC;PL
etkileri	repercusiones	etki	repercusión	N;ACC;PL;3	N;FEM;PL
dolar	dólar	dolar	dólar	N;NOM;SG;3	N;MASC;SG
dolar	dolar	dolar	dolar	N;NOM;SG;3	N;MASC;SG
getiren	trae	getir	traer	V;PFV;IND;POS;PRS;V.PTCP	V;IND;SG;3;PRS;FIN
dikkate	consideración	dikkat	consideración	N;DAT;SG;3	N;FEM;SG
dikkate	contraprestación	dikkat	contraprestación	N;DAT;SG;3	N;FEM;SG
belirtti	indicó	belir	indicar	V;PFV;IND;SG;3;POS;PST;CAUS	V;IND;SG;3;PST;FIN
akşam	noche	akşam	noche	N;NOM;SG;3	N;FEM;SG
akşam	velada	akşam	velado	N;NOM;SG;3	N;FEM;SG
bilimleri	ciencias	bilim	ciencia	N;ACC;PL;3	N;FEM;PL
eklendi	añadió	ekle	añadir	V;PFV;IND;SG;3;POS;PST;PASS	V;IND;SG;3;PST;FIN
eklendi	agregó	ekle	agregar	V;PFV;IND;SG;3;POS;PST;PASS	V;IND;SG;3;PST;FIN
bayrağı	flag	bayrak	flag	N;NOM;SG;3	N;SG
bayrağı	bandera	bayrak	bandera	N;NOM;SG;3	N;FEM;SG
alana	alana	alan	alanar	N;DAT;SG;3	N;FEM;SG
yolları	senderos	yol	sendero	N;NOM;PL;3	N;MASC;PL
yolları	caminos	yol	camino	N;NOM;PL;3	N;MASC;PL
yolları	formas	yol	forma	N;NOM;PL;3	N;FEM;PL
yolları	maneras	yol	manera	N;NOM;PL;3	N;FEM;PL
yolları	caminos	yol	camino	N;NOM;PL;3	N;MASC;PL
yolları	modos	yol	modos	N;NOM;PL;3	N;MASC;PL
yolları	rutas	yol	ruta	N;NOM;PL;3	N;FEM;PL
gösterildi	proyectó	göster	proyectar	V;PFV;IND;SG;3;POS;PST;PASS	V;IND;SG;3;PST;FIN
köyleri	pueblos	köy	pueblo	N;ACC;PL;3	N;MASC;PL
köyleri	aldeas	köy	aldea	N;ACC;PL;3	N;FEM;PL
vermiş	dio	ver	dar	V;PFV;NFH;IND;SG;3;POS;PST	V;IND;SG;3;PST;FIN
vermiş	dió	ver	dar	V;PFV;NFH;IND;SG;3;POS;PST	V;IND;SG;3;PST;FIN
line	line	line	line		
tel	tel	tel	tel		
temsilcisi	representatividad	temsilci	representatividad	N;NOM;SG;3	N;FEM;SG
temsilcisi	representante	temsilci	representante	N;NOM;SG;3	N;SG
anti	anti	anti	anti		
bulunması	encontrar	bulun	encontrar	V;PFV;NOM;IND;POS;PRS;V.MSDR;PASS	V;NFIN
verilmiş	dado	ver	dar	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;MASC;SG;PST;V.PTCP
gökhan	gökhan	gökhan	gíkhar		
chp	chp	chp	chp	N;NOM;SG;3	N;MASC;SG
özellikler	características	özellik	característica	N;NOM;PL;3	N;FEM;PL
özellikler	rasgos	özellik	rasgo	N;NOM;PL;3	N;MASC;PL
özellikler	caracteristicas	özellik	caracteristica	N;NOM;PL;3	N;FEM;PL
özellikler	funciones	özellik	función	N;NOM;PL;3	N;FEM;PL
özellikler	especificaciones	özellik	especificación	N;NOM;PL;3	N;FEM;PL
özellikler	características	özellik	característica	N;NOM;PL;3	N;FEM;PL
özellikler	caracteristicas	özellik	caracteristica	N;NOM;PL;3	N;FEM;PL
özellikler	atributos	özellik	atributo	N;NOM;PL;3	N;MASC;PL
özellikler	propiedades	özellik	propiedad	N;NOM;PL;3	N;FEM;PL
özellikler	fincas	özellik	finca	N;NOM;PL;3	N;FEM;PL
özellikler	inmuebles	özellik	inmueble	N;NOM;PL;3	N;MASC;PL
kaptan	cap	kaptan	cap		
kaptan	capi	kaptan	capi		
işletim	funcionamiento	işle	funcionamiento	N;NOM;SG;3	N;MASC;SG
konumu	lugar	konum	lugar	N;ACC;SG;3	N;MASC;SG
konumu	ubicacion	konum	ubicacion	N;ACC;SG;3	N;FEM;SG
konumu	ubicación	konum	ubicación	N;ACC;SG;3	N;FEM;SG
konumu	emplazamiento	konum	emplazamiento	N;ACC;SG;3	N;MASC;SG
konumu	localización	konum	localización	N;ACC;SG;3	N;FEM;SG
başlığı	cabecera	başlık	cabecera	N;NOM;SG;3	N;FEM;SG
başlığı	encabezamiento	başlık	encabezamiento	N;NOM;SG;3	N;MASC;SG
başlığı	titulo	başlık	titulo	N;NOM;SG;3	N;MASC;SG
başlığı	título	başlık	título	N;NOM;SG;3	N;MASC;SG
binlerce	miles	binlerce	mil	NUM	NUM;PL
kanat	ala	kanat	ala		
kulüpler	palos	kulüp	palo	N;NOM;PL;3	N;MASC;PL
kulüpler	discotecas	kulüp	discoteca	N;NOM;PL;3	N;FEM;PL
kulüpler	tréboles	kulüp	trébol	N;NOM;PL;3	N;MASC;PL
kulüpler	clubes	kulüp	club	N;NOM;PL;3	N;MASC;PL
iskender	alejandro	iskende	alejandro		
may	may	may	maber		
dersleri	enseñanzas	ders	enseñanza	N;NOM;PL;3	N;FEM;PL
dersleri	lecciones	ders	lección	N;NOM;PL;3	N;FEM;PL
dersleri	clases	ders	clase	N;NOM;PL;3	N;FEM;PL
dersleri	clases	ders	clase	N;NOM;PL;3	N;FEM;PL
kolordu	corps	kolor	corp	N;NOM;SG;3	N
isimler	nombres	isim	nombre	N;NOM;PL;3	N;MASC;PL
isimler	sustantivos	isim	sustantivo	N;NOM;PL;3	N;MASC;PL
elizabeth	isabel	elizabeth	isabel	N;NOM;SG;3	N;FEM;SG
elizabeth	elizabeth	elizabeth	elizabeth	N;NOM;SG;3	N;FEM;SG
madalyası	medalla	madalya	medalla	N;NOM;SG;3	N;FEM;SG
taraf	side	taraf	sedir		
gönderildi	envió	gönder	enviar	V;PFV;IND;SG;3;POS;PST;PASS	V;IND;SG;3;PST;FIN
gönderildi	publicó	gönder	publicar	V;PFV;IND;SG;3;POS;PST;PASS	V;IND;SG;3;PST;FIN
tarihçi	historiador	tarihçi	historiador	N;NOM;SG;3	N;MASC;SG
tarihçi	cronista	tarihçi	cronista	N;NOM;SG;3	N;SG
yukarıdaki	supra	yukarıdakiki	supro		
mutlu	feliz	mutlu	feliz	ADJ	ADJ;SG
mutlu	felices	mutlu	feliz	ADJ	ADJ;PL
mutlu	contenta	mutlu	contentar	ADJ	ADJ;FEM;SG
mutlu	contento	mutlu	contento	ADJ	ADJ;MASC;SG
varlığını	presencia	varlık	presencia	N;ACC;SG;3	N;FEM;SG
kişiye	persona	kişi	persona	N;DAT;SG;3	N;FEM;SG
bölümler	episodios	bölüm	episodio	N;NOM;PL;3	N;MASC;PL
bölümler	secciones	bölüm	sección	N;NOM;PL;3	N;FEM;PL
bölümler	tramos	bölüm	tramo	N;NOM;PL;3	N;MASC;PL
bölümler	capítulos	bölüm	capítulo	N;NOM;PL;3	N;MASC;PL
bölümler	departamentos	bölüm	departamento	N;NOM;PL;3	N;MASC;PL
varlığı	presencia	varlık	presencia	N;NOM;SG;3	N;FEM;SG
oda	recámara	oda	recámar	N;NOM;SG;3	N;FEM;SG
oda	cámara	oda	cámara	N;NOM;SG;3	N;FEM;SG
oda	sala	oda	sala	N;NOM;SG;3	N;FEM;SG
oda	habitación	oda	habitación	N;NOM;SG;3	N;FEM;SG
oda	habitación	oda	habitación	N;NOM;SG;3	N;FEM;SG
çay	tea	çay	tear		
more	more	more	more		
okuma	leer	oku	leer	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN
okuma	leyendo	oku	leer	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;V.MSDR
okuma	leer	oku	leer	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN
grupları	grupos	grup	grupo	N;ACC;PL;3	N;MASC;PL
grupları	agrupaciones	grup	agrupación	N;ACC;PL;3	N;FEM;PL
yöntemi	método	yöntem	método	N;ACC;SG;3	N;MASC;SG
seçimi	selección	seçim	selección	N;ACC;SG;3	N;FEM;SG
çevresi	circunferencia	çevre	circunferencia	N;NOM;SG;3	N;FEM;SG
çevresi	entorno	çevre	entorno	N;NOM;SG;3	N;MASC;SG
museum	museo	museum	museo	N;NOM;SG;3	N;MASC;SG
karakterler	caracteres	karak	carácter	N;NOM;PL;3	N;MASC;PL
karakterler	personajes	karak	personaje	N;NOM;PL;3	N;MASC;PL
alanlar	alanos	alan	alano	N;NOM;PL;3	N;MASC;PL
alanlar	fields	alan	fields	N;NOM;PL;3	N
alanlar	campos	alan	campo	N;NOM;PL;3	N;MASC;PL
alanlar	áreas	alan	área	N;NOM;PL;3	N;FEM;PL
alanlar	zonas	alan	zona	N;NOM;PL;3	N;FEM;PL
alanlar	areas	alan	area	N;NOM;PL;3	N;FEM;PL
oyunculuk	actuación	oyunculuk	actuación	N;NOM;SG;3	N;FEM;SG
sorunları	asuntos	sorun	asunto	N;ACC;PL;3	N;MASC;PL
sorunları	cuestiones	sorun	cuestión	N;ACC;PL;3	N;FEM;PL
sorunları	temas	sorun	tema	N;ACC;PL;3	N;MASC;PL
eve	hogar	ev	hogar	N;DAT;SG;3	N;MASC;SG
eve	casa	ev	casa	N;DAT;SG;3	N;FEM;SG
eve	inicio	ev	inicio	N;DAT;SG;3	N;MASC;SG
eve	eva	ev	eve	N;DAT;SG;3	N;FEM;SG
eve	eve	ev	eve	N;DAT;SG;3	N;FEM;SG
eve	víspera	ev	víspera	N;DAT;SG;3	N;FEM;SG
villa	villa	villa	villa	N;NOM;SG;3	N;FEM;SG
erdem	virtud	erdem	virtud		
uşak	uşak	uşak	uşak		
seyahat	viaje	seyahat	viaje	N;NOM;SG;3	N;MASC;SG
seyahat	travesía	seyahat	travesía	N;NOM;SG;3	N;FEM;SG
seyahat	viaje	seyahat	viaje	N;NOM;SG;3	N;MASC;SG
seyahat	trayecto	seyahat	trayecto	N;NOM;SG;3	N;MASC;SG
özgürlük	freedom	özgürlük	freedom	N;NOM;SG;3	N;MASC;SG
özgürlük	libertad	özgürlük	libertad	N;NOM;SG;3	N;FEM;SG
özgürlük	liberty	özgürlük	liberty	N;NOM;SG;3	N;MASC;SG
özgürlük	libertad	özgürlük	libertad	N;NOM;SG;3	N;FEM;SG
kadir	qadir	kadir	qadir		
hizmetleri	servicios	hizmet	servicio	N;NOM;PL;3	N;MASC;PL
kapısı	portón	kapı	portón	N;NOM;SG;3	N;MASC;SG
kapısı	gate	kapı	gate	N;NOM;SG;3	N;MASC;SG
kapısı	puerta	kapı	puerta	N;NOM;SG;3	N;FEM;SG
ton	ton	ton	ton		
şikayet	reporte	şikayet	reportar	N;NOM;SG;3	N;MASC;SG
şikayet	denuncia	şikayet	denuncia	N;NOM;SG;3	N;FEM;SG
şikayet	informe	şikayet	informe	N;NOM;SG;3	N;MASC;SG
şikayet	queja	şikayet	queja	N;NOM;SG;3	N;FEM;SG
şikayet	reclamación	şikayet	reclamación	N;NOM;SG;3	N;FEM;SG
şikayet	denuncia	şikayet	denuncia	N;NOM;SG;3	N;FEM;SG
öğrenciler	alumnos	öğrenci	alumno	N;NOM;PL;3	N;MASC;PL
öğrenciler	estudiantes	öğrenci	estudiante	N;NOM;PL;3	N;PL
kaydetti	observó	kaydet	observar	V;PFV;IND;SG;3;POS;PST	V;IND;SG;3;PST;FIN
kaydetti	señalado	kaydet	señalar	V;PFV;IND;SG;3;POS;PST	V;MASC;SG;PST;V.PTCP
caddesi	avenida	cadde	avenida	N;NOM;SG;3	N;FEM;SG
caddesi	avenue	cadde	avenue	N;NOM;SG;3	N;MASC;SG
galibiyet	win	galibiyet	win	N;NOM;SG;3	N
galibiyet	triunfo	galibiyet	triunfo	N;NOM;SG;3	N;MASC;SG
elektron	electrón	elektron	electrón	N;NOM;SG;3	N;MASC;SG
elektron	electronic	elektron	electronic	N;NOM;SG;3	N;MASC;SG
planı	plano	plan	plano	N;ACC;SG;3	N;MASC;SG
planı	plan	plan	plan	N;ACC;SG;3	N;MASC;SG
kökeni	procedencia	köken	procedencia	N;ACC;SG;3	N;FEM;SG
kökeni	origen	köken	origen	N;ACC;SG;3	N;MASC;SG
kökeni	origen	köken	origen	N;ACC;SG;3	N;MASC;SG
fabrikası	fabrica	fabrikası	fabricar	N;NOM;SG;3	N;FEM;SG
fabrikası	factoría	fabrikası	factoría	N;NOM;SG;3	N;FEM;SG
fabrikası	factory	fabrikası	factory	N;NOM;SG;3	N;MASC;SG
fabrikası	fábrica	fabrikası	fábrica	N;NOM;SG;3	N;FEM;SG
kullanmak	usando	kullan	usar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;V.MSDR
kullanmak	utilizando	kullan	utilizar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;V.MSDR
kullanmak	usar	kullan	usar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN
kullanmak	utilizar	kullan	utilizar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN
kullanmak	canjear	kullan	canjear	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN
yazarlar	guionistas	yazar	guionista	N;NOM;PL;3	N;PL
yazarlar	escritores	yazar	escritor	N;NOM;PL;3	N;MASC;PL
yazarlar	redactores	yazar	redactor	N;NOM;PL;3	N;MASC;PL
yazarlar	autores	yazar	autor	N;NOM;PL;3	N;MASC;PL
açılış	abertura	açılış	abertura	N;NOM;SG;3	N;FEM;SG
açılış	inauguración	açılış	inauguración	N;NOM;SG;3	N;FEM;SG
açılış	apertura	açılış	apertura	N;NOM;SG;3	N;FEM;SG
numarası	número	numara	número	N;NOM;SG;3	N;MASC;SG
numarası	numero	numara	numero	N;NOM;SG;3	N;MASC;SG
yunus	jonás	yunus	jonás		
kalabalık	muchedumbre	kalabalık	muchedumbre	N;NOM;SG;3	N;FEM;SG
kalabalık	multitud	kalabalık	multitud	N;NOM;SG;3	N;FEM;SG
kalabalık	muchedumbre	kalabalık	muchedumbre	N;NOM;SG;3	N;FEM;SG
kalabalık	multitud	kalabalık	multitud	N;NOM;SG;3	N;FEM;SG
hikmet	hikmet	hikmet	hikmet		
kuzeyde	norte	kuzeyde	norte	N;ESS;SG;3	N;MASC;SG
