com	avec	com	avec	ADP	ADP
sinal	signe	sinal	signe	N;MASC;SG	N;MASC;SG
sinal	panneau	sinal	panneau	N;MASC;SG	N;MASC;SG
league	league	leagar	league	N;MASC;SG	N;MASC;SG
league	ligue	leagar	ligue	N;MASC;SG	N;FEM;SG
olhos	yeux	olho	oeil	N;MASC;PL	N;MASC;PL
olhos	yeux	olho	oeil	N;MASC;PL	N;MASC;PL
reforma	réforme	reforma	réforme	N;FEM;SG	N;FEM;SG
reforma	retraite	reforma	retraite	N;FEM;SG	N;FEM;SG
reforma	reforme	reforma	reformer	N;FEM;SG	N;FEM;SG
reforma	réforme	reforma	réforme	N;FEM;SG	N;FEM;SG
voltar	revenir	voltar	revenir	V;NFIN	V;NFIN
solução	solution	solução	solution	N;FEM;SG	N;FEM;SG
processos	procédés	processo	procédé	N;MASC;PL	N;MASC;PL
instrumento	instrument	instrumento	instrument	N;MASC;SG	N;MASC;SG
inferior	inférieur	inferior	inférieur	ADJ;MASC;SG	ADJ;MASC;SG
inferior	inférieure	inferior	inférieur	ADJ;MASC;SG	ADJ;FEM;SG
inferior	inférieur	inferior	inférieur	ADJ;MASC;SG	ADJ;MASC;SG
inferior	inférieure	inferior	inférieur	ADJ;MASC;SG	ADJ;FEM;SG
apresentado	présentée	apresentar	présenter	V;MASC;SG;V.PTCP	V;FEM;SG;PST;V.PTCP
apresentado	présenté	apresentar	présenter	V;MASC;SG;V.PTCP	V;MASC;SG;PST;V.PTCP
contato	contact	contato	contact	N;MASC;SG	N;MASC;SG
escolha	choix	escolha	choix	N;FEM;SG	N;MASC;SG
críticas	examens	crítica	examen	N;FEM;PL	N;MASC;PL
críticas	critiques	crítica	critique	N;FEM;PL	N;MASC;PL
críticas	critiques	crítica	critique	N;FEM;PL	N;MASC;PL
críticas	critiques	crítica	critique	N;FEM;PL	N;MASC;PL
diocese	diocèse	diocese	diocèse	N;FEM;SG	N;MASC;SG
disney	disney	disney	disney	N;FEM;SG	N;MASC;SG
setor	secteur	setor	secteur	N;MASC;SG	N;MASC;SG
gabriel	gabriel	gabriel	gabriel	N;MASC;SG	N;MASC;SG
tenta	essaie	tentar	essayer	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
tenta	essayer	tentar	essayer	V;IND;SG;3;PRS;FIN	V;NFIN
tenta	essaye	tentar	essayer	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
presentes	présents	presente	présent	ADJ;MASC;PL	ADJ;MASC;PL
trono	trône	trono	trône	N;MASC;SG	N;MASC;SG
ben	ben	ben	ben	N;MASC;SG	N;MASC;SG
queda	automne	queda	automne	N;FEM;SG	N;MASC;SG
queda	chute	queda	chute	N;FEM;SG	N;FEM;SG
crise	crise	crise	crise	N;FEM;SG	N;FEM;SG
obter	obtenir	obter	obtenir	V;NFIN	V;NFIN
obter	obtenez	obter	obtenir	V;NFIN	V;IMP;PL;2;PRS;FIN
obter	obtenir	obter	obtenir	V;NFIN	V;NFIN
levar	prend	levar	prendre	V;NFIN	V;IND;SG;3;PRS;FIN
levar	prendre	levar	prendre	V;NFIN	V;NFIN
levar	prenez	levar	prendre	V;NFIN	V;IMP;PL;2;PRS;FIN
levar	prends	levar	prendre	V;NFIN	V;IND;SG;1;PRS;FIN
encontrado	trouvée	encontrar	trouver	V;MASC;SG;V.PTCP	V;FEM;SG;PST;V.PTCP
encontrado	trouvé	encontrar	trouver	V;MASC;SG;V.PTCP	V;MASC;SG;PST;V.PTCP
encontrado	retrouvé	encontrar	retrouver	V;MASC;SG;V.PTCP	V;MASC;SG;PST;V.PTCP
encontrado	rencontrée	encontrar	rencontrer	V;MASC;SG;V.PTCP	V;FEM;SG;PST;V.PTCP
encontrado	rencontré	encontrar	rencontrer	V;MASC;SG;V.PTCP	V;MASC;SG;PST;V.PTCP
quinto	cinquième	quinto	cinquième	ADJ;MASC;SG	ADJ;MASC;SG
latina	latin	latino	latin	N;FEM;SG	N;MASC;SG
latina	latina	latino	latina	N;FEM;SG	N;MASC;SG
hall	hall	hall	hall	N;MASC;SG	N;MASC;SG
nosso	notre	nosso	son	DET;MASC;SG	DET;MASC;SG
record	record	record	record	N;FEM;SG	N;MASC;SG
biografia	bio	biografia	bio	N;FEM;SG	N;MASC;SG
biografia	biographie	biografia	biographie	N;FEM;SG	N;FEM;SG
biografia	biographie	biografia	biographie	N;FEM;SG	N;FEM;SG
apagar	efface	apagar	effacer	V;NFIN	V;IND;SG;3;PRS;FIN
apagar	effacer	apagar	effacer	V;NFIN	V;NFIN
apagar	supprimant	apagar	supprimer	V;NFIN	V;PRS;V.PTCP
apagar	supprimer	apagar	supprimer	V;NFIN	V;NFIN
apagar	supprimez	apagar	supprimer	V;NFIN	V;IMP;PL;2;PRS;FIN
apagar	supprime	apagar	supprimer	V;NFIN	V;IND;SG;3;PRS;FIN
apagar	effacer	apagar	effacer	V;NFIN	V;NFIN
química	chimie	química	chimie	N;FEM;SG	N;FEM;SG
casal	couple	casal	couple	N;MASC;SG	N;MASC;SG
núcleo	core	núcleo	core	N;MASC;SG	N;MASC;SG
núcleo	cœur	núcleo	cœur	N;MASC;SG	N;MASC;SG
núcleo	coeur	núcleo	coeur	N;MASC;SG	N;MASC;SG
núcleo	noyau	núcleo	noyau	N;MASC;SG	N;MASC;SG
núcleo	noyau	núcleo	noyau	N;MASC;SG	N;MASC;SG
núcleo	amande	núcleo	amande	N;MASC;SG	N;FEM;SG
núcleo	noyau	núcleo	noyau	N;MASC;SG	N;MASC;SG
grécia	grèce	grécia	grèce	N;FEM;SG	N;FEM;SG
band	groupe	band	groupe	N;MASC;SG	N;MASC;SG
band	orchestre	band	orchestre	N;MASC;SG	N;MASC;SG
band	bande	band	bande	N;MASC;SG	N;FEM;SG
dólares	dollars	dólar	dollar	N;MASC;PL	N;MASC;PL
ato	loi	ato	loi	N;MASC;SG	N;FEM;SG
ato	acte	ato	acte	N;MASC;SG	N;MASC;SG
serviu	servi	servir	servir	V;IND;SG;3;PST;FIN	V;MASC;SG;PST;V.PTCP
serviu	servie	servir	servir	V;IND;SG;3;PST;FIN	V;FEM;SG;PST;V.PTCP
queria	voulait	querer	vouloir	V;IND;SG;3;IPFV;FIN	V;IND;SG;3;IPFV;FIN
championship	championnat	championship	championnat	N;MASC;SG	N;MASC;SG
resistência	résistance	resistência	résistance	N;FEM;SG	N;FEM;SG
resistência	resistance	resistência	resistance	N;FEM;SG	N;FEM;SG
acidente	accident	acidente	accident	N;MASC;SG	N;MASC;SG
acidente	plantage	acidente	plantage	N;MASC;SG	N;MASC;SG
acidente	accident	acidente	accident	N;MASC;SG	N;MASC;SG
acidente	crash	acidente	crash	N;MASC;SG	N;MASC;SG
acidente	krach	acidente	krach	N;MASC;SG	N;MASC;SG
debate	débat	debate	débat	N;MASC;SG	N;MASC;SG
indivíduos	particuliers	indivíduo	particulier	N;MASC;PL	N;MASC;PL
indivíduos	individus	indivíduo	individu	N;MASC;PL	N;MASC;PL
conclusão	achèvement	conclusão	achèvement	N;FEM;SG	N;MASC;SG
conclusão	conclusion	conclusão	conclusion	N;FEM;SG	N;FEM;SG
instituições	institutions	instituição	institution	N;FEM;PL	N;FEM;PL
torres	tours	torres	tour	N;FEM;PL	N;MASC;PL
menores	mineurs	pequeno	mineur	N;MASC;PL	N;MASC;PL
recife	récif	recifar	récif	N;MASC;SG	N;MASC;SG
dada	donné	dar	donner	V;FEM;SG;V.PTCP	V;MASC;SG;PST;V.PTCP
leis	lois	lei	loi	N;FEM;PL	N;FEM;PL
décadas	décennies	década	décennie	N;FEM;PL	N;FEM;PL
recebe	recevoir	receber	recevoir	V;IND;SG;3;PRS;FIN	V;NFIN
recebe	reçoit	receber	recevoir	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
barcelona	barcelone	barcelona	barcelone	N;FEM;SG	N;MASC;SG
surgiu	émergé	surgir	émerger	V;IND;SG;3;PST;FIN	V;MASC;SG;PST;V.PTCP
células	cellules	célula	cellule	N;FEM;PL	N;FEM;PL
game	gibier	game	gibier	N;MASC;SG	N;MASC;SG
game	match	game	match	N;MASC;SG	N;MASC;SG
game	jeu	game	jeu	N;MASC;SG	N;MASC;SG
oscar	oscar	oscar	oscar	N;MASC;SG	N;MASC;SG
respectivamente	respectivement	respectivamente	respectivement	ADV	ADV
crime	crime	crime	crime	N;MASC;SG	N;MASC;SG
crime	délit	crime	délit	N;MASC;SG	N;MASC;SG
crime	délinquance	crime	délinquance	N;MASC;SG	N;FEM;SG
crime	criminalité	crime	criminalité	N;MASC;SG	N;FEM;SG
crime	crime	crime	crime	N;MASC;SG	N;MASC;SG
possibilidade	possibilité	possibilidade	possibilité	N;FEM;SG	N;FEM;SG
infantaria	infanterie	infantaria	infanterie	N;FEM;SG	N;FEM;SG
retorno	retour	retorno	retour	N;MASC;SG	N;MASC;SG
afirmou	affirmée	afirmar	affirmer	V;IND;SG;3;PST;FIN	V;FEM;SG;PST;V.PTCP
afirmou	affirmé	afirmar	affirmer	V;IND;SG;3;PST;FIN	V;MASC;SG;PST;V.PTCP
afirmou	affirmée	afirmar	affirmer	V;IND;SG;3;PST;FIN	V;FEM;SG;PST;V.PTCP
afirmou	affirmé	afirmar	affirmer	V;IND;SG;3;PST;FIN	V;MASC;SG;PST;V.PTCP
afirmou	déclaré	afirmar	déclarer	V;IND;SG;3;PST;FIN	V;MASC;SG;PST;V.PTCP
estudantes	étudiants	estudante	étudiant	N;MASC;PL	N;MASC;PL
estudantes	etudiants	estudante	etudiant	N;MASC;PL	N;MASC;PL
estudantes	élèves	estudante	élève	N;MASC;PL	N;MASC;PL
pesquisas	recherches	pesquisa	recherche	N;FEM;PL	N;FEM;PL
pesquisas	recherches	pesquisa	recherche	N;FEM;PL	N;FEM;PL
ramos	branches	ramo	branche	N;MASC;PL	N;FEM;PL
ramos	succursales	ramo	succursal	N;MASC;PL	N;FEM;PL
machado	hache	machar	hache	N;MASC;SG	N;FEM;SG
machado	hachette	machar	hachette	N;MASC;SG	N;MASC;SG
machado	hache	machar	hache	N;MASC;SG	N;FEM;SG
machado	axe	machar	axe	N;MASC;SG	N;MASC;SG
brown	marron	brown	marron	N;MASC;SG	N;MASC;SG
brown	brune	brown	brune	N;MASC;SG	N;FEM;SG
definição	définition	definição	définition	N;FEM;SG	N;FEM;SG
músico	musicien	músico	musicien	N;MASC;SG	N;MASC;SG
xvi	xvie	xvi	xvie	N;MASC;SG	N;MASC;SG
xvi	xvie	xvi	xvie	N;MASC;SG	N;MASC;SG
realização	accomplissement	realização	accomplissement	N;FEM;SG	N;MASC;SG
realização	réalisation	realização	réalisation	N;FEM;SG	N;FEM;SG
rótulo	label	rótulo	label	N;MASC;SG	N;MASC;SG
rótulo	étiquette	rótulo	étiquette	N;MASC;SG	N;FEM;SG
pan	pan	pan	pan	N;MASC;SG	N;MASC;SG
pan	casserole	pan	casserole	N;MASC;SG	N;FEM;SG
feitos	fabriqués	fazer	fabriquer	V;MASC;PL;V.PTCP	V;MASC;PL;PST;V.PTCP
expansão	expansion	expansão	expansion	N;FEM;SG	N;FEM;SG
expansão	agrandissement	expansão	agrandissement	N;FEM;SG	N;MASC;SG
expansão	extension	expansão	extension	N;FEM;SG	N;FEM;SG
expansão	expansion	expansão	expansion	N;FEM;SG	N;FEM;SG
praticamente	pratiquement	praticamente	pratiquement	ADV	ADV
praticamente	quasiment	praticamente	quasiment	ADV	ADV
ufc	ufc	ufc	ufc	N;MASC;SG	N;MASC;SG
fundamental	fondamentale	fundamental	fondamental	ADJ;MASC;SG	ADJ;FEM;SG
fundamental	fondamental	fundamental	fondamental	ADJ;MASC;SG	ADJ;MASC;SG
segundos	secondes	segundo	seconde	N;MASC;PL	N;FEM;PL
estatuto	état	estatuto	état	N;MASC;SG	N;MASC;SG
estatuto	statut	estatuto	statut	N;MASC;SG	N;MASC;SG
estatuto	statut	estatuto	statut	N;MASC;SG	N;MASC;SG
chile	chili	chile	chili	N;MASC;SG	N;MASC;SG
medalhas	médailles	medalha	médaille	N;FEM;PL	N;FEM;PL
agricultura	agriculture	agricultura	agriculture	N;FEM;SG	N;FEM;SG
utilização	utilisation	utilização	utilisation	N;FEM;SG	N;FEM;SG
utilização	usage	utilização	usage	N;FEM;SG	N;MASC;SG
utilização	utilisation	utilização	utilisation	N;FEM;SG	N;FEM;SG
questões	problèmes	questão	problème	N;FEM;PL	N;MASC;PL
questões	questions	questão	question	N;FEM;PL	N;FEM;PL
fotografia	photo	fotografia	photo	N;FEM;SG	N;FEM;SG
fotografia	image	fotografia	image	N;FEM;SG	N;FEM;SG
fotografia	photographie	fotografia	photographie	N;FEM;SG	N;FEM;SG
fotografia	photo	fotografia	photo	N;FEM;SG	N;FEM;SG
fotografia	photographie	fotografia	photographie	N;FEM;SG	N;FEM;SG
mesmos	mêmes	mesmo	même	ADJ;MASC;PL	ADJ;MASC;PL
provas	preuves	prova	preuve	N;FEM;PL	N;FEM;PL
provas	preuves	prova	preuve	N;FEM;PL	N;FEM;PL
provas	preuves	prova	preuve	N;FEM;PL	N;FEM;PL
concordo	convenir	concordo	convenir	V;IND;SG;1;PRS;FIN	V;NFIN
dinastia	dynastie	dinastia	dynastie	N;FEM;SG	N;FEM;SG
gelo	verglas	gelo	verglas	N;MASC;SG	N;MASC;SG
gelo	ice	gelo	ice	N;MASC;SG	N;MASC;SG
gelo	glace	gelo	glace	N;MASC;SG	N;FEM;SG
design	dessin	design	dessin	N;MASC;SG	N;MASC;SG
design	design	design	design	N;MASC;SG	N;MASC;SG
design	conception	design	conception	N;MASC;SG	N;FEM;SG
fauna	faune	fauna	faune	N;FEM;SG	N;FEM;SG
materiais	matériaux	material	matériau	N;MASC;PL	N;MASC;PL
materiais	matières	material	matière	N;MASC;PL	N;FEM;PL
materiais	matériaux	material	matériau	N;MASC;PL	N;MASC;PL
materiais	materiaux	material	materiau	N;MASC;PL	N;MASC;PL
franco	franco	franco	franco	N;MASC;SG	N;MASC;SG
atuais	actuels	atual	actuel	ADJ;MASC;PL	ADJ;MASC;PL
alcançou	atteint	alcançar	atteindre	V;IND;SG;3;PST;FIN	V;MASC;SG;PST;V.PTCP
texas	texas	texa	texas	N;MASC;SG	N;MASC;SG
cenas	scènes	cena	scène	N;FEM;PL	N;FEM;PL
atuação	performance	atuação	performance	N;FEM;SG	N;FEM;SG
atuação	rendement	atuação	rendement	N;FEM;SG	N;MASC;SG
chamados	appelés	chamar	appeler	V;MASC;PL;V.PTCP	V;MASC;PL;PST;V.PTCP
west	occident	west	occident	N;MASC;SG	N;MASC;SG
west	ouest	west	ouest	N;MASC;SG	N;MASC;SG
instrumentos	instruments	instrumento	instrument	N;MASC;PL	N;MASC;PL
vendas	soldes	venda	solde	N;FEM;PL	N;MASC;PL
vendas	ventes	venda	vente	N;FEM;PL	N;FEM;PL
símbolo	symbole	símbolo	symbole	N;MASC;SG	N;MASC;SG
fãs	fans	fã	fan	N;MASC;PL	N;MASC;PL
fãs	ventilateurs	fã	ventilateur	N;MASC;PL	N;MASC;PL
fãs	adeptes	fã	adepte	N;MASC;PL	N;MASC;PL
oceano	océan	oceano	océan	N;MASC;SG	N;MASC;SG
negócios	entreprises	negócio	entreprise	N;MASC;PL	N;FEM;PL
negócios	affaires	negócio	affaire	N;MASC;PL	N;FEM;PL
negócios	entreprises	negócio	entreprise	N;MASC;PL	N;FEM;PL
posse	possession	posse	possession	N;FEM;SG	N;FEM;SG
posse	investiture	posse	investiture	N;FEM;SG	N;FEM;SG
posse	inauguration	posse	inauguration	N;FEM;SG	N;FEM;SG
posse	appropriation	posse	appropriation	N;FEM;SG	N;FEM;SG
posse	propriété	posse	propriété	N;FEM;SG	N;FEM;SG
destino	destination	destino	destination	N;MASC;SG	N;FEM;SG
destino	destin	destino	destin	N;MASC;SG	N;MASC;SG
destino	fatalité	destino	fatalité	N;MASC;SG	N;FEM;SG
destino	destin	destino	destin	N;MASC;SG	N;MASC;SG
wrestling	catch	wrestling	catch	N;MASC;SG	N;MASC;SG
wrestling	lutte	wrestling	lutte	N;MASC;SG	N;FEM;SG
wrestling	wrestling	wrestling	wrestling	N;MASC;SG	N;MASC;SG
produzida	produite	produzir	produire	V;FEM;SG;V.PTCP	V;FEM;SG;PST;V.PTCP
coroa	queue	coroa	queue	N;FEM;SG	N;FEM;SG
coroa	pile	coroa	pile	N;FEM;SG	N;FEM;SG
coroa	couronne	coroa	couronne	N;FEM;SG	N;FEM;SG
introdução	introduction	introdução	introduction	N;FEM;SG	N;FEM;SG
introdução	introduction	introdução	introduction	N;FEM;SG	N;FEM;SG
introdução	intro	introdução	intro	N;FEM;SG	N;FEM;SG
motivos	raisons	motivo	raison	N;MASC;PL	N;FEM;PL
motivos	motivations	motivo	motivation	N;MASC;PL	N;FEM;PL
motivos	motifs	motivo	motif	N;MASC;PL	N;MASC;PL
motivos	motifs	motivo	motif	N;MASC;PL	N;MASC;PL
consultado	consulté	consultar	consulter	V;MASC;SG;V.PTCP	V;MASC;SG;PST;V.PTCP
consultado	consultée	consultar	consulter	V;MASC;SG;V.PTCP	V;FEM;SG;PST;V.PTCP
aldeia	village	aldeia	village	N;FEM;SG	N;MASC;SG
coleção	ramassage	coleção	ramassage	N;FEM;SG	N;MASC;SG
coleção	recouvrement	coleção	recouvrement	N;FEM;SG	N;MASC;SG
coleção	recueil	coleção	recueil	N;FEM;SG	N;MASC;SG
coleção	collection	coleção	collection	N;FEM;SG	N;FEM;SG
coleção	collecte	coleção	collecte	N;FEM;SG	N;FEM;SG
ficando	rester	ficar	rester	V;V.MSDR	V;NFIN
ficando	obtenir	ficar	obtenir	V;V.MSDR	V;NFIN
localidade	localité	localidade	localité	N;FEM;SG	N;FEM;SG
turno	maj	turno	maj	N;MASC;SG	N;FEM;SG
projecto	projet	projecto	projet	N;MASC;SG	N;MASC;SG
ceará	ceará	cear	ceará	N;MASC;SG	N;MASC;SG
catedral	cathédrale	catedral	cathédrale	N;FEM;SG	N;FEM;SG
exterior	extérieur	exterior	extérieur	N;MASC;SG	N;MASC;SG
registro	record	registro	record	N;MASC;SG	N;MASC;SG
registro	registre	registro	registre	N;MASC;SG	N;MASC;SG
registro	registre	registro	registre	N;MASC;SG	N;MASC;SG
registro	greffe	registro	greffe	N;MASC;SG	N;FEM;SG
registro	inscription	registro	inscription	N;MASC;SG	N;FEM;SG
registro	enregistrement	registro	enregistrement	N;MASC;SG	N;MASC;SG
registro	immatriculation	registro	immatriculation	N;MASC;SG	N;FEM;SG
paradas	diagrammes	parada	diagramme	N;FEM;PL	N;MASC;PL
paradas	arrêts	parada	arrêt	N;FEM;PL	N;MASC;PL
paradas	parades	parada	parade	N;FEM;PL	N;FEM;PL
mídia	média	mídia	média	N;FEM;SG	N;MASC;SG
mídia	médium	mídia	médium	N;FEM;SG	N;MASC;SG
mídia	moyenne	mídia	moyenne	N;FEM;SG	N;FEM;SG
mídia	milieu	mídia	milieu	N;FEM;SG	N;MASC;SG
grosso	vrac	grosso	vrac	N;MASC;SG	N;MASC;SG
flor	fleur	flor	fleur	N;FEM;SG	N;FEM;SG
flor	fleur	flor	fleur	N;FEM;SG	N;FEM;SG
christian	christianisme	christian	christianisme	N;MASC;SG	N;MASC;SG
troca	échange	troca	échange	N;FEM;SG	N;MASC;SG
troca	echange	troca	echanger	N;FEM;SG	N;MASC;SG
troca	échange	troca	échange	N;FEM;SG	N;MASC;SG
troca	swap	troca	swap	N;FEM;SG	N;MASC;SG
ficção	fiction	ficção	fiction	N;FEM;SG	N;FEM;SG
risco	risque	risco	risque	N;MASC;SG	N;MASC;SG
situado	située	situar	situer	V;MASC;SG;V.PTCP	V;FEM;SG;PST;V.PTCP
situado	situé	situar	situer	V;MASC;SG;V.PTCP	V;MASC;SG;PST;V.PTCP
jogar	jouer	jogar	jouer	V;NFIN	V;NFIN
jogar	jouez	jogar	jouer	V;NFIN	V;IMP;PL;2;PRS;FIN
jogar	jouer	jogar	jouer	V;NFIN	V;NFIN
jogar	jouant	jogar	jouer	V;NFIN	V;PRS;V.PTCP
reconhecimento	recon	reconhecimento	recon	N;MASC;SG	N;MASC;SG
reconhecimento	reconnaissance	reconhecimento	reconnaissance	N;MASC;SG	N;FEM;SG
reconhecimento	reconnaissance	reconhecimento	reconnaissance	N;MASC;SG	N;FEM;SG
reconhecimento	reconnaissance	reconhecimento	reconnaissance	N;MASC;SG	N;FEM;SG
reconhecimento	reconnaissance	reconhecimento	reconnaissance	N;MASC;SG	N;FEM;SG
afirma	affirme	afirmar	affirmer	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
afirma	affirme	afirmar	affirmer	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
oposição	opposition	oposição	opposition	N;FEM;SG	N;FEM;SG
heritage	héritage	heritage	héritage	N;MASC;SG	N;MASC;SG
heritage	patrimoine	heritage	patrimoine	N;MASC;SG	N;MASC;SG
clássico	classic	clássico	classic	N;MASC;SG	N;MASC;SG
fácil	facile	fácil	facile	ADJ;MASC;SG	ADJ;MASC;SG
passo	étape	passo	étape	N;MASC;SG	N;FEM;SG
carga	chargement	carga	chargement	N;FEM;SG	N;MASC;SG
carga	charge	carga	charge	N;FEM;SG	N;FEM;SG
carga	cargaison	carga	cargaison	N;FEM;SG	N;FEM;SG
carga	fret	carga	fret	N;FEM;SG	N;MASC;SG
fortes	forts	forte	fort	ADJ;MASC;PL	ADJ;MASC;PL
fortes	forts	forte	fort	ADJ;MASC;PL	ADJ;MASC;PL
felipe	philippe	felipe	philippe	N;MASC;SG	N;MASC;SG
vontade	volonté	vontade	volonté	N;FEM;SG	N;FEM;SG
honra	honneur	honra	honneur	N;FEM;SG	N;MASC;SG
honra	honneur	honra	honneur	N;FEM;SG	N;MASC;SG
romanos	romans	romano	roman	N;MASC;PL	N;MASC;PL
vicente	vincent	vicente	vincent	N;MASC;SG	N;MASC;SG
oriente	orient	oriente	orier	N;MASC;SG	N;MASC;SG
oriente	orient	oriente	orier	N;MASC;SG	N;MASC;SG
ler	lisez	ler	lire	V;NFIN	V;IMP;PL;2;PRS;FIN
ler	lire	ler	lire	V;NFIN	V;NFIN
ler	lis	ler	lire	V;NFIN	V;IND;SG;1;PRS;FIN
ler	reading	ler	reading	V;NFIN	V
ler	lire	ler	lire	V;NFIN	V;NFIN
meios	moyens	meio	moyen	N;MASC;PL	N;MASC;PL
avaliação	évaluation	avaliação	évaluation	N;FEM;SG	N;FEM;SG
avaliação	valorisation	avaliação	valorisation	N;FEM;SG	N;FEM;SG
avaliação	évaluation	avaliação	évaluation	N;FEM;SG	N;FEM;SG
avaliação	appréciation	avaliação	appréciation	N;FEM;SG	N;FEM;SG
avaliação	évaluation	avaliação	évaluation	N;FEM;SG	N;FEM;SG
avaliação	evaluation	avaliação	evaluation	N;FEM;SG	N;FEM;SG
barão	baron	barão	baron	N;MASC;SG	N;MASC;SG
zero	zéro	zero	zéro	NUM	NUM
tentou	essayé	tentar	essayer	V;IND;SG;3;PST;FIN	V;MASC;SG;PST;V.PTCP
tentou	tenté	tentar	tenter	V;IND;SG;3;PST;FIN	V;MASC;SG;PST;V.PTCP
conhecer	rencontrez	conhecer	rencontrer	V;NFIN	V;IMP;PL;2;PRS;FIN
conhecer	rencontrer	conhecer	rencontrer	V;NFIN	V;NFIN
níveis	niveaux	nível	niveau	N;MASC;PL	N;MASC;PL
topo	top	topo	top	N;MASC;SG	N;MASC;SG
manteve	gardé	manter	garder	V;IND;SG;3;PST;FIN	V;MASC;SG;PST;V.PTCP
manteve	conservé	manter	conserver	V;IND;SG;3;PST;FIN	V;MASC;SG;PST;V.PTCP
manteve	retenue	manter	retenir	V;IND;SG;3;PST;FIN	V;FEM;SG;PST;V.PTCP
manteve	retenu	manter	retenir	V;IND;SG;3;PST;FIN	V;MASC;SG;PST;V.PTCP
populares	populaires	popular	populaire	ADJ;MASC;PL	ADJ;MASC;PL
populares	populaires	popular	populaire	ADJ;MASC;PL	ADJ;MASC;PL
advogado	avocat	advogado	avocat	N;MASC;SG	N;MASC;SG
advogado	avocate	advogado	avocat	N;MASC;SG	N;FEM;SG
advogado	avocat	advogado	avocat	N;MASC;SG	N;MASC;SG
advogado	juriste	advogado	juriste	N;MASC;SG	N;MASC;SG
advogado	avocate	advogado	avocat	N;MASC;SG	N;FEM;SG
orquestra	orchestre	orquestra	orchestre	N;FEM;SG	N;MASC;SG
ruas	rues	rua	rue	N;FEM;PL	N;FEM;PL
rural	rurale	rural	rural	ADJ;MASC;SG	ADJ;FEM;SG
rural	rural	rural	rural	ADJ;MASC;SG	ADJ;MASC;SG
pista	piste	pista	piste	N;FEM;SG	N;FEM;SG
pista	indice	pista	indice	N;FEM;SG	N;MASC;SG
histórica	historique	histórico	historique	ADJ;FEM;SG	ADJ;MASC;SG
histórica	historique	histórico	historique	ADJ;FEM;SG	ADJ;MASC;SG
viver	vivant	viver	vivre	V;NFIN	V;PRS;V.PTCP
viver	vivre	viver	vivre	V;NFIN	V;NFIN
viver	vivant	viver	vivre	V;NFIN	V;PRS;V.PTCP
viver	vivre	viver	vivre	V;NFIN	V;NFIN
faleceu	morte	falecer	mourir	V;IND;SG;3;PST;FIN	V;FEM;SG;PST;V.PTCP
faleceu	décédé	falecer	décéder	V;IND;SG;3;PST;FIN	V;MASC;SG;PST;V.PTCP
faleceu	mort	falecer	mourir	V;IND;SG;3;PST;FIN	V;MASC;SG;PST;V.PTCP
anti	anti	anti	anti	N;MASC;SG	N;MASC;SG
carnaval	carnaval	carnaval	carnaval	N;MASC;SG	N;MASC;SG
carnaval	carnaval	carnaval	carnaval	N;MASC;SG	N;MASC;SG
estações	saisons	estação	saison	N;FEM;PL	N;FEM;PL
estações	gares	estação	gare	N;FEM;PL	N;FEM;PL
estações	stations	estação	station	N;FEM;PL	N;FEM;PL
veículos	véhicules	veículo	véhicule	N;MASC;PL	N;MASC;PL
ganhar	gagnez	ganhar	gagner	V;NFIN	V;IMP;PL;2;PRS;FIN
ganhar	gagner	ganhar	gagner	V;NFIN	V;NFIN
ganhar	gagnant	ganhar	gagner	V;NFIN	V;PRS;V.PTCP
ganhar	gagnez	ganhar	gagner	V;NFIN	V;IMP;PL;2;PRS;FIN
ganhar	gagner	ganhar	gagner	V;NFIN	V;NFIN
ganhar	mériter	ganhar	mériter	V;NFIN	V;NFIN
ganhar	gagner	ganhar	gagner	V;NFIN	V;NFIN
ganhar	gagnant	ganhar	gagner	V;NFIN	V;PRS;V.PTCP
erros	fautes	erro	faute	N;MASC;PL	N;FEM;PL
erros	erreurs	erro	erreur	N;MASC;PL	N;FEM;PL
erros	fautes	erro	faute	N;MASC;PL	N;FEM;PL
erros	erreurs	erro	erreur	N;MASC;PL	N;FEM;PL
erros	insectes	erro	insecte	N;MASC;PL	N;MASC;PL
erros	bugs	erro	bug	N;MASC;PL	N;MASC;PL
erros	bogues	erro	bogue	N;MASC;PL	N;MASC;PL
erros	erreurs	erro	erreur	N;MASC;PL	N;FEM;PL
condição	état	condição	état	N;FEM;SG	N;MASC;SG
condição	condition	condição	condition	N;FEM;SG	N;FEM;SG
gama	gamme	gama	gamme	N;FEM;SG	N;FEM;SG
gama	gamma	gama	gamma	N;FEM;SG	N;MASC;SG
chama	appeler	chamar	appeler	V;IND;SG;3;PRS;FIN	V;NFIN
chama	appelle	chamar	appeler	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
egito	égypte	egito	égypte	N;MASC;SG	N;FEM;SG
egito	egypte	egito	egypte	N;MASC;SG	N;MASC;SG
windows	windows	window	window	N;MASC;SG	N;MASC;SG
indicado	nominée	indicar	nominer	V;MASC;SG;V.PTCP	V;FEM;SG;PST;V.PTCP
