hän	她	hän	她	PRO;NOM;SG;3	PRO;3
haudattiin	埋葬	haudata	埋葬	V;IND;PST;FIN;PASS	V
työt	工作	työ	工作	N;NOM;PL	N
työt	工作	työ	工作	N;NOM;PL	N
vanhaa	舊	vanha	舊	ADJ;PRT;SG	ADJ
korkeimman	最高	korkea	最高	ADJ;GEN;RL;SG	ADJ
tehtäviä	任務	tehtävä	任務	N;PRT;PL	N
tekstiä	文字	teksti	文字	N;PRT;SG	N
tekstiä	案文	teksti	案文	N;PRT;SG	N
tuhansia	千	tuhat	千	NUM;PRT;PL	NUM
tuhansia	數千	tuhat	數千	NUM;PRT;PL	NUM
nostaa	加註	nostaa	加註	V;IND;SG;3;PRS;FIN;ACT	V
nostaa	提升	nostaa	提升	V;IND;SG;3;PRS;FIN;ACT	V
löytynyt	找到	löytyä	找到	V;NOM;SG;V.PTCP;ACT	V
löytynyt	發現	löytyä	發現	V;NOM;SG;V.PTCP;ACT	V
keskustassa	市區	keskusta	市區	N;IN+ESS;SG	N
neuvosto	安理	neuvosto	安理	N;NOM;SG	N
tekijät	作者	tekijä	作者	N;NOM;PL	N
liittyvä	相關	liittyä	相關	V;NOM;SG;V.PTCP;ACT	V
valtakunta	王國	valta#kunta	王國	N;NOM;SG	N
valtakunta	國度	valta#kunta	國度	N;NOM;SG	N
valtakunta	帝國	valta#kunta	帝國	N;NOM;SG	N
kohde	天體	kohde	天體	N;NOM;SG	N
kohde	物件	kohde	物件	N;NOM;SG	N
kohde	目標	kohde	目標	N;NOM;SG	N
kohde	主題	kohde	主題	N;NOM;SG	N
taide	藝術	taide	藝術	N;NOM;SG	N
taide	美術	taide	美術	N;NOM;SG	N
taide	藝術	taide	藝術	N;NOM;SG	N
taide	藝術	taide	藝術	N;NOM;SG	N
energia	能量	energia	能量	N;NOM;SG	N
energia	能源	energia	能源	N;NOM;SG	N
kuntaa	公社	kunta	公社	N;PRT;SG	N
kuntaa	市鎮	kunta	市鎮	N;PRT;SG	N
kuntaa	市	kunta	市	N;PRT;SG	N
kuntaa	市鎮	kunta	市鎮	N;PRT;SG	N
omisti	擁有	omistaa	擁有	V;IND;SG;3;PST;FIN;ACT	V
hävittäjä	拳手	hävittäjä	拳手	N;NOM;SG	N
hävittäjä	鬥士	hävittäjä	鬥士	N;NOM;SG	N
ostaa	購買	ostaa	購買	V;SG;FIN;ACT	V
ostaa	購買	ostaa	購買	V;SG;FIN;ACT	V
ostaa	買	ostaa	買	V;SG;FIN;ACT	V
ostaa	購買	ostaa	購買	V;SG;FIN;ACT	V
ostaa	買	ostaa	買	V;SG;FIN;ACT	V
naisia	婦女	nainen	婦女	N;PRT;PL	N
naisia	女性	nainen	女性	N;PRT;PL	N
lauluja	歌曲	laulu	歌曲	N;PRT;PL	N
lauluja	歌	laulu	歌	N;PRT;PL	N
vuosisadan	世紀	vuosi#sata	世紀	N;GEN;SG	N
kesä	夏日	kesä	夏日	N;NOM;SG	N
kesä	夏季	kesä	夏季	N;NOM;SG	N
kesä	暑假	kesä	暑假	N;NOM;SG	N
kesä	夏天	kesä	夏天	N;NOM;SG	N
racing	賽車	racing	賽車	N;NOM;SG	N
vanhat	舊	vanha	舊	ADJ;NOM;PL	ADJ
kallio	懸崖	kallio	懸崖	N;NOM;SG	N
kallio	崖	kallio	崖	N;NOM;SG	N
kallio	岩	kallio	岩	N;NOM;SG	N
kallio	岩石	kallio	岩石	N;NOM;SG	N
kallio	石頭	kallio	石頭	N;NOM;SG	N
kallio	搖滾	kallio	搖滾	N;NOM;SG	N
tieteen	科學	tiede	科學	N;GEN;SG	N
ratkaisu	溶液	ratkaisu	溶液	N;NOM;SG	N
kiven	石	kivi	石	N;GEN;SG	N
kiven	石頭	kivi	石頭	N;GEN;SG	N
tuntuu	感受	tuntua	感受	V;IND;SG;0;PRS;FIN;ACT	V
ilmiö	現象	ilmiö	現象	N;NOM;SG	N
koira	犬	koira	犬	N;NOM;SG	N
koira	狗	koira	狗	N;NOM;SG	N
miljoona	百萬	miljoona	百萬	NUM;NOM;SG	NUM
säilyi	留用	säilyä	留用	V;IND;SG;3;PST;FIN;ACT	V
kasvi	廠	kasvi	廠	N;NOM;SG	N
kasvi	植物	kasvi	植物	N;NOM;SG	N
kasvi	工廠	kasvi	工廠	N;NOM;SG	N
massa	質量	massa	質量	N;NOM;SG	N
massa	彌撒	massa	彌撒	N;NOM;SG	N
massa	紙漿	massa	紙漿	N;NOM;SG	N
rautatie	鐵路	rauta#tie	鐵路	N;NOM;SG	N
rautatie	鐵路	rauta#tie	鐵路	N;NOM;SG	N
rautatie	鐵道	rauta#tie	鐵道	N;NOM;SG	N
rautatie	鐵路	rauta#tie	鐵路	N;NOM;SG	N
rautatie	鐵道	rauta#tie	鐵道	N;NOM;SG	N
rakkaus	戀愛	rakkaus	戀愛	N;NOM;SG	N
rakkaus	愛情	rakkaus	愛情	N;NOM;SG	N
säännöllisesti	經常	säännöllisesti	經常	ADV	ADV
haudattu	埋葬	haudata	埋葬	V;NOM;SG;V.PTCP;PASS	V
edeltäjä	前身	edeltäjä	前身	N;NOM;SG	N
moottorin	引擎	moottori	引擎	N;GEN;SG	N
kaupan	商務	kauppa	商務	N;GEN;SG	N
kaupan	商業	kauppa	商業	N;GEN;SG	N
kaupan	貿易	kauppa	貿易	N;GEN;SG	N
kaupan	店	kauppa	店	N;GEN;SG	N
kaupan	商店	kauppa	商店	N;GEN;SG	N
rajaa	邊界	raja	邊界	N;PRT;SG	N
rajaa	邊框	raja	邊框	N;PRT;SG	N
rajaa	邊境	raja	邊境	N;PRT;SG	N
rajaa	邊界	raja	邊界	N;PRT;SG	N
rajaa	狹義	raja	狹義	N;PRT;SG	N
rajaa	狹隘	raja	狹隘	N;PRT;SG	N
rajaa	上限	raja	上限	N;PRT;SG	N
rajaa	極限	raja	極限	N;PRT;SG	N
rajaa	限	raja	限	N;PRT;SG	N
rajaa	限額	raja	限額	N;PRT;SG	N
rajaa	農作	raja	農作	N;PRT;SG	N
rajaa	作物	raja	作物	N;PRT;SG	N
pelit	遊戲	peli	遊戲	N;NOM;PL	N
päivitetty	升級	päivittää	升級	V;NOM;SG;V.PTCP;PASS	V
äänen	聲音	ääni	聲音	N;GEN;SG	N
äänen	音效	ääni	音效	N;GEN;SG	N
äänen	語音	ääni	語音	N;GEN;SG	N
äänen	嗓子	ääni	嗓子	N;GEN;SG	N
äänen	聲音	ääni	聲音	N;GEN;SG	N
kuuluisa	著名	kuuluisa	著名	ADJ;NOM;SG	ADJ
johtava	領先	johtaa	領先	V;NOM;SG;V.PTCP;ACT	V
johtava	領導	johtaa	領導	V;NOM;SG;V.PTCP;ACT	V
kivi	石	kivi	石	N;NOM;SG	N
kivi	石頭	kivi	石頭	N;NOM;SG	N
kivi	岩	kivi	岩	N;NOM;SG	N
kivi	岩石	kivi	岩石	N;NOM;SG	N
kivi	石頭	kivi	石頭	N;NOM;SG	N
kivi	搖滾	kivi	搖滾	N;NOM;SG	N
säilyttää	維持	säilyttää	維持	V;SG;NFIN;ACT	V
free	自由	free	自由	N;NOM;SG	N
free	免費	free	免費	N;NOM;SG	N
liikemies	商人	liike#mies	商人	N;NOM;SG	N
päähenkilö	主人	pää#henkilö	主人	N;NOM;SG	N
vaihtaa	兌換	vaihtaa	兌換	V;SG;NFIN;ACT	V
vaihtaa	交換	vaihtaa	交換	V;SG;NFIN;ACT	V
vaihtaa	交易	vaihtaa	交易	V;SG;NFIN;ACT	V
vaihtaa	切換	vaihtaa	切換	V;SG;NFIN;ACT	V
vaihtaa	開關	vaihtaa	開關	V;SG;NFIN;ACT	V
vaihtaa	交換	vaihtaa	交換	V;SG;NFIN;ACT	V
vaihtaa	互換	vaihtaa	互換	V;SG;NFIN;ACT	V
laiva	船	laiva	船	N;NOM;SG	N
laiva	船隻	laiva	船隻	N;NOM;SG	N
laiva	艦	laiva	艦	N;NOM;SG	N
laiva	船舶	laiva	船舶	N;NOM;SG	N
laiva	船	laiva	船	N;NOM;SG	N
laiva	船隻	laiva	船隻	N;NOM;SG	N
laiva	艇	laiva	艇	N;NOM;SG	N
samanaikaisesti	並	samanaikaisesti	並	ADV	ADV
reitti	路線	reitti	路線	N;NOM;SG	N
aine	實質	aine	實質	N;NOM;SG	N
aine	物質	aine	物質	N;NOM;SG	N
parlamentti	國會	parlamentti	國會	N;NOM;SG	N
parlamentti	議會	parlamentti	議會	N;NOM;SG	N
raaka	殘酷	raaka	殘酷	ADJ;NOM;SG	ADJ
autojen	車	auto	車	N;GEN;PL	N
autojen	汽車	auto	汽車	N;GEN;PL	N
valo	光線	valo	光線	N;NOM;SG	N
valo	光	valo	光	N;NOM;SG	N
valo	燈光	valo	燈光	N;NOM;SG	N
valo	光明	valo	光明	N;NOM;SG	N
kuljettaja	司機	kuljettaja	司機	N;NOM;SG	N
hyväksyttiin	接受	hyväksyä	接受	V;IND;PST;FIN;PASS	V
hyväksyttiin	核定	hyväksyä	核定	V;IND;PST;FIN;PASS	V
hyväksyttiin	核准	hyväksyä	核准	V;IND;PST;FIN;PASS	V
hyväksyttiin	批准	hyväksyä	批准	V;IND;PST;FIN;PASS	V
julkaista	刊登	julkaista	刊登	V;SG;NFIN;ACT	V
julkaista	發表	julkaista	發表	V;SG;NFIN;ACT	V
kasvavat	生長	kasvaa	生長	V;IND;PL;3;PRS;FIN;ACT	V
kasvavat	成長	kasvaa	成長	V;IND;PL;3;PRS;FIN;ACT	V
julkaisun	郵政	julkaisu	郵政	N;GEN;SG	N
korvattiin	取代	korvata	取代	V;IND;PST;FIN;PASS	V
ylä	頂	ylä	頂	N;NOM;SG	N
ylä	頂端	ylä	頂端	N;NOM;SG	N
ylä	熱門	ylä	熱門	N;NOM;SG	N
laskea	計算	laskea	計算	V;SG;NFIN;ACT	V
tapahtuman	事件	tapahtuma	事件	N;GEN;SG	N
tapahtuman	活動	tapahtuma	活動	N;GEN;SG	N
edit	編輯	edit	編輯	N;NOM;SG	N
lintu	鳥	lintu	鳥	N;NOM;SG	N
kirjoitetaan	撰寫	kirjoittaa	撰寫	V;IND;PRS;FIN;PASS	V
kirjoitetaan	寫	kirjoittaa	寫	V;IND;PRS;FIN;PASS	V
kirjoitetaan	寫信	kirjoittaa	寫信	V;IND;PRS;FIN;PASS	V
kirjoitetaan	寫入	kirjoittaa	寫入	V;IND;PRS;FIN;PASS	V
kaupunkien	城鎮	kaupunki	城鎮	N;GEN;PL	N
kaupunkien	城市	kaupunki	城市	N;GEN;PL	N
kirjoittaja	作家	kirjoittaja	作家	N;NOM;SG	N
kirjoittaja	作者	kirjoittaja	作者	N;NOM;SG	N
kirjoittaja	編劇	kirjoittaja	編劇	N;NOM;SG	N
kirjoittaja	作者	kirjoittaja	作者	N;NOM;SG	N
lintujen	鳥類	lintu	鳥類	N;GEN;PL	N
lintujen	鳥	lintu	鳥	N;GEN;PL	N
lintujen	鳥兒	lintu	鳥兒	N;GEN;PL	N
uskonto	宗教	uskonto	宗教	N;NOM;SG	N
uskonto	宗教	uskonto	宗教	N;NOM;SG	N
värit	顏色	väri	顏色	N;NOM;PL	N
värit	色彩	väri	色彩	N;NOM;PL	N
värit	色	väri	色	N;NOM;PL	N
värit	彩色	väri	彩色	N;NOM;PL	N
värit	顏色	väri	顏色	N;NOM;PL	N
värit	色彩	väri	色彩	N;NOM;PL	N
värit	顏色	väri	顏色	N;NOM;PL	N
värit	色彩	väri	色彩	N;NOM;PL	N
värit	彩色	väri	彩色	N;NOM;PL	N
värit	顏色	väri	顏色	N;NOM;PL	N
värit	色彩	väri	色彩	N;NOM;PL	N
arena	舞台	arena	舞台	N;NOM;SG	N
arena	體育	arena	體育	N;NOM;SG	N
keskustelussa	聊天	keskustelu	聊天	N;IN+ESS;SG	N
arvioitu	估計	arvioida	估計	V;NOM;SG;V.PTCP;PASS	V
arvioitu	預估	arvioida	預估	V;NOM;SG;V.PTCP;PASS	V
fysiikan	物理	fysiikka	物理	N;GEN;SG	N
fysiikan	物理	fysiikka	物理	N;GEN;SG	N
esimerkkejä	例子	esi#merkki	例子	N;PRT;PL	N
esimerkkejä	範例	esi#merkki	範例	N;PRT;PL	N
sisältöä	內容	sisältö	內容	N;PRT;SG	N
perustuvat	基	perustua	基	V;PL;3;PRS;FIN;ACT	V
yritysten	公司	yritys	公司	N;GEN;PL	N
yritysten	企業	yritys	企業	N;GEN;PL	N
yritysten	企業	yritys	企業	N;GEN;PL	N
yritysten	公司	yritys	公司	N;GEN;PL	N
vaikutusta	特效	vaikutus	特效	N;PRT;SG	N
vaikutusta	效果	vaikutus	效果	N;PRT;SG	N
vaikutusta	效應	vaikutus	效應	N;PRT;SG	N
pelaajia	球員	pelaaja	球員	N;PRT;PL	N
pelaajia	玩家	pelaaja	玩家	N;PRT;PL	N
viesti	留言	viesti	留言	N;NOM;SG	N
viesti	訊息	viesti	訊息	N;NOM;SG	N
viesti	信件	viesti	信件	N;NOM;SG	N
periaatteessa	基本	periaate	基本	N;IN+ESS;SG	N
poistetaan	刪除	poistaa	刪除	V;IND;PRS;FIN;PASS	V
kukat	花	kuka	花	N;NOM;PL	N
kukat	鮮花	kuka	鮮花	N;NOM;PL	N
kukat	花卉	kuka	花卉	N;NOM;PL	N
kukat	花兒	kuka	花兒	N;NOM;PL	N
kukat	花朵	kuka	花朵	N;NOM;PL	N
pelastaa	節省	pelastaa	節省	V;IND;SG;3;PRS;FIN;ACT	V
pelastaa	營救	pelastaa	營救	V;IND;SG;3;PRS;FIN;ACT	V
pelastaa	救援	pelastaa	救援	V;IND;SG;3;PRS;FIN;ACT	V
pelastaa	拯救	pelastaa	拯救	V;IND;SG;3;PRS;FIN;ACT	V
miehiä	男性	mies	男性	N;PRT;PL	N
miehiä	男人	mies	男人	N;PRT;PL	N
miehiä	男子	mies	男子	N;PRT;PL	N
society	社會	societty	社會	N;NOM;SG	N
kirjallisuutta	文獻	kirjallisuus	文獻	N;PRT;SG	N
kirjallisuutta	文學	kirjallisuus	文學	N;PRT;SG	N
kirjallisuutta	書目	kirjallisuus	書目	N;PRT;SG	N
astetta	學位	aste	學位	N;PRT;SG	N
astetta	度	aste	度	N;PRT;SG	N
lennon	班機	lento	班機	N;GEN;SG	N
museum	博物	museum	博物	N;NOM;SG	N
pianisti	鋼琴	pianisti	鋼琴	N;NOM;SG	N
levinnyt	傳播	levitä	傳播	V;NOM;SG;V.PTCP;ACT	V
levinnyt	散播	levitä	散播	V;NOM;SG;V.PTCP;ACT	V
tyyli	樣式	tyyli	樣式	N;NOM;SG	N
tyyli	風格	tyyli	風格	N;NOM;SG	N
nopeus	速度	nopeus	速度	N;NOM;SG	N
nopeus	速	nopeus	速	N;NOM;SG	N
alusten	船隻	alus	船隻	N;GEN;PL	N
tuotteita	商品	tuote	商品	N;PRT;PL	N
tuotteita	產品	tuote	產品	N;PRT;PL	N
tapahtumien	事件	tapahtuma	事件	N;GEN;PL	N
tapahtumien	活動	tapahtuma	活動	N;GEN;PL	N
säätiö	基金	säätiö	基金	N;NOM;SG	N
saapuivat	抵達	saapua	抵達	V;IND;PL;3;PST;FIN;ACT	V
saapuivat	到	saapua	到	V;IND;PL;3;PST;FIN;ACT	V
viikossa	週刊	viikko	週刊	N;IN+ESS;SG	N
lahko	教派	lahko	教派	N;NOM;SG	N
budjetti	預算	budjetti	預算	N;NOM;SG	N
vaihe	階段	vaihe	階段	N;NOM;SG	N
vaihe	台階	vaihe	台階	N;NOM;SG	N
vaihe	步驟	vaihe	步驟	N;NOM;SG	N
vaihe	步	vaihe	步	N;NOM;SG	N
vaihe	舞台	vaihe	舞台	N;NOM;SG	N
vaihe	階段	vaihe	階段	N;NOM;SG	N
päiväys	日期	päiväys	日期	N;NOM;SG	N
päiväys	約會	päiväys	約會	N;NOM;SG	N
patsas	雕像	patsas	雕像	N;NOM;SG	N
patsas	雕塑	patsas	雕塑	N;NOM;SG	N
patsas	塑像	patsas	塑像	N;NOM;SG	N
edustaja	代表	edustaja	代表	N;NOM;SG	N
maalaus	畫	maalaus	畫	N;NOM;SG	N
maalaus	油畫	maalaus	油畫	N;NOM;SG	N
maalaus	繪畫	maalaus	繪畫	N;NOM;SG	N
sinun	你	sinä	你	PRO;GEN;SG;2	PRO;2
roolin	作用	rooli	作用	N;GEN;SG	N
roolin	角色	rooli	角色	N;GEN;SG	N
kirjallisuus	文學	kirjallisuus	文學	N;NOM;SG	N
kirjallisuus	文獻	kirjallisuus	文獻	N;NOM;SG	N
kirjallisuus	文學	kirjallisuus	文學	N;NOM;SG	N
ehdotti	推薦	ehdottaa	推薦	V;IND;SG;3;PST;FIN;ACT	V
turkki	皮草	turkki	皮草	N;NOM;SG	N
turkki	皮毛	turkki	皮毛	N;NOM;SG	N
palkintoja	獎勵	palkinta	獎勵	N;PRT;PL	N
palkintoja	獎	palkinta	獎	N;PRT;PL	N
palkintoja	獎品	palkinta	獎品	N;PRT;PL	N
palkintoja	獎	palkinta	獎	N;PRT;PL	N
palkintoja	獎杯	palkinta	獎杯	N;PRT;PL	N
kotkan	老鷹	kotka	老鷹	N;GEN;SG	N
kotkan	雕	kotka	雕	N;GEN;SG	N
kotkan	鵰	kotka	鵰	N;GEN;SG	N
piirikunnan	郡	piiri#kunta	郡	N;GEN;SG	N
piirikunnan	縣	piiri#kunta	縣	N;GEN;SG	N
todellinen	真實	todellinen	真實	ADJ;NOM;SG	ADJ
saavuttaa	實現	saavuttaa	實現	V;IND;SG;3;PRS;FIN;ACT	V
muistomerkki	紀念	muisto#merkki	紀念	N;NOM;SG	N
muistomerkki	碑	muisto#merkki	碑	N;NOM;SG	N
etsiä	找到	etsiä	找到	V;SG;NFIN;ACT	V
etsiä	尋找	etsiä	尋找	V;SG;NFIN;ACT	V
meri	大海	meri	大海	N;NOM;SG	N
meri	海上	meri	海上	N;NOM;SG	N
meri	海	meri	海	N;NOM;SG	N
meri	大洋	meri	大洋	N;NOM;SG	N
meri	洋	meri	洋	N;NOM;SG	N
meri	海洋	meri	海洋	N;NOM;SG	N
meri	海	meri	海	N;NOM;SG	N
kasvien	植物	kasvi	植物	N;GEN;PL	N
ilmasto	氣候	ilmasto	氣候	N;NOM;SG	N
sanomalehti	報紙	sanoma#lehti	報紙	N;NOM;SG	N
sanomalehti	報	sanoma#lehti	報	N;NOM;SG	N
sanomalehti	報章	sanoma#lehti	報章	N;NOM;SG	N
kaudet	季	kausi	季	N;NOM;PL	N
kaudet	季節	kausi	季節	N;NOM;PL	N
silmät	眼神	silmä	眼神	N;NOM;PL	N
silmät	眼睛	silmä	眼睛	N;NOM;PL	N
silmät	眼	silmä	眼	N;NOM;PL	N
silmät	眼	silmä	眼	N;NOM;PL	N
silmät	眼睛	silmä	眼睛	N;NOM;PL	N
energiaa	能量	energia	能量	N;PRT;SG	N
energiaa	能源	energia	能源	N;PRT;SG	N
selittää	解釋	selittää	解釋	V;IND;SG;3;PRS;FIN;ACT	V
näyttelijät	投	näyttelijä	投	N;NOM;PL	N
näyttelijät	演員	näyttelijä	演員	N;NOM;PL	N
näyttelijät	演員	näyttelijä	演員	N;NOM;PL	N
pidätettiin	被	pidättää	被	V;IND;PST;FIN;PASS	V;PASS
vuori	山	vuori	山	N;NOM;SG	N
vuori	山區	vuori	山區	N;NOM;SG	N
vuori	山地	vuori	山地	N;NOM;SG	N
vuori	山	vuori	山	N;NOM;SG	N
suosiota	人氣	suosio	人氣	N;PRT;SG	N
ehdotus	提案	ehdotus	提案	N;NOM;SG	N
jakson	插曲	jakso	插曲	N;GEN;SG	N
jakson	集	jakso	集	N;GEN;SG	N
syö	吃	syödä	吃	V;IND;SG;2;PRS;FIN;ACT	V
syö	飲食	syödä	飲食	V;IND;SG;2;PRS;FIN;ACT	V
syö	進食	syödä	進食	V;IND;SG;2;PRS;FIN;ACT	V
syö	吃	syödä	吃	V;IND;SG;2;PRS;FIN;ACT	V
syö	吃	syödä	吃	V;IND;SG;2;PRS;FIN;ACT	V
sotilaat	士兵	sotala	士兵	N;NOM;PL	N
siirretty	感動	siirtää	感動	V;NOM;SG;V.PTCP;PASS	V
association	協會	association	協會	N;GEN;SG	N
totta	真實	tosi	真實	ADJ;PRT;SG	ADJ
perustuslain	憲法	perustus#laki	憲法	N;GEN;SG	N
luostari	寺院	luostari	寺院	N;NOM;SG	N
kustannus	費用	kustannus	費用	N;NOM;SG	N
kustannus	成本	kustannus	成本	N;NOM;SG	N
maksaa	付費	maksaa	付費	V;IND;SG;3;PRS;FIN;ACT	V
maksaa	付款	maksaa	付款	V;IND;SG;3;PRS;FIN;ACT	V
maksaa	支付	maksaa	支付	V;IND;SG;3;PRS;FIN;ACT	V
edustajat	代表	edustaja	代表	N;NOM;PL	N
aseita	武器	ase	武器	N;PRT;PL	N
aseita	兵器	ase	兵器	N;PRT;PL	N
aseita	槍支	ase	槍支	N;PRT;PL	N
aseita	槍械	ase	槍械	N;PRT;PL	N
senaatin	元老	senaatti	元老	N;GEN;SG	N
herttua	公爵	herttua	公爵	N;NOM;SG	N
puisto	樸	puisto	樸	N;NOM;SG	N
puisto	公園	puisto	公園	N;NOM;SG	N
puisto	公園	puisto	公園	N;NOM;SG	N
ravintola	飯店	ravintola	飯店	N;NOM;SG	N
ravintola	餐廳	ravintola	餐廳	N;NOM;SG	N
ravintola	餐館	ravintola	餐館	N;NOM;SG	N
erilaista	不同	erilainen	不同	ADJ;PRT;SG	ADJ
tuhat	千	tuhat	千	NUM;NOM;SG	NUM
ministeri	大臣	ministeri	大臣	N;NOM;SG	N
ministeri	部長	ministeri	部長	N;NOM;SG	N
viikko	星期	viikko	星期	N;NOM;SG	N
viikko	週	viikko	週	N;NOM;SG	N
viikko	週刊	viikko	週刊	N;NOM;SG	N
tilastot	統計	tilasto	統計	N;NOM;PL	N
temppeli	神廟	temppeli	神廟	N;NOM;SG	N
temppeli	寺	temppeli	寺	N;NOM;SG	N
temppeli	寺廟	temppeli	寺廟	N;NOM;SG	N
temppeli	廟	temppeli	廟	N;NOM;SG	N
temppeli	聖殿	temppeli	聖殿	N;NOM;SG	N
väitti	認領	väittää	認領	V;IND;SG;3;PST;FIN;ACT	V
väitti	聲稱	väittää	聲稱	V;IND;SG;3;PST;FIN;ACT	V
väitti	據稱	väittää	據稱	V;IND;SG;3;PST;FIN;ACT	V
miehistö	船員	miehistö	船員	N;NOM;SG	N
asettaa	設	asettaa	設	V;IND;SG;FIN;ACT	V
asettaa	設定	asettaa	設定	V;IND;SG;FIN;ACT	V
elokuvista	電影	elo#kuva	電影	N;IN+ABL;PL	N
syntyneet	生	syntyä	生	V;NOM;PL;V.PTCP;ACT	V
syntyneet	誕生	syntyä	誕生	V;NOM;PL;V.PTCP;ACT	V
syntyneet	出生	syntyä	出生	V;NOM;PL;V.PTCP;ACT	V
into	熱心	into	熱心	N;NOM;SG	N
into	熱情	into	熱情	N;NOM;SG	N
rykmentin	團	rykmentti	團	N;GEN;SG	N
rykmentin	兵團	rykmentti	兵團	N;GEN;SG	N
tietosanakirja	百科	tieto#sana#kirja	百科	N;NOM;SG	N
liikenteen	交通	liikenne	交通	N;GEN;SG	N
hip	臀	hip	臀	N;NOM;SG	N
hip	臀部	hip	臀部	N;NOM;SG	N
hip	髖	hip	髖	N;NOM;SG	N
college	學院	college	學院	N;NOM;SG	N
college	書院	college	書院	N;NOM;SG	N
college	大學	college	大學	N;NOM;SG	N
luonnon	自然	luonto	自然	N;GEN;SG	N
palauttaa	恢復	palauttaa	恢復	V;IND;SG;FIN;ACT	V
palauttaa	返回	palauttaa	返回	V;IND;SG;FIN;ACT	V
kilpailuihin	競賽	kilpailu	競賽	N;IN+ALL;PL	N
kalenteri	日曆	kalenteri	日曆	N;NOM;SG	N
kalenteri	曆	kalenteri	曆	N;NOM;SG	N
palata	返回	palata	返回	V;SG;NFIN;ACT	V
palata	回歸	palata	回歸	V;SG;NFIN;ACT	V
teoria	理論	teoria	理論	N;NOM;SG	N
teoria	論	teoria	論	N;NOM;SG	N
taistelut	戰役	taistelu	戰役	N;NOM;PL	N
taistelut	格鬥	taistelu	格鬥	N;NOM;PL	N
taistelut	打架	taistelu	打架	N;NOM;PL	N
taistelut	戰鬥	taistelu	戰鬥	N;NOM;PL	N
pormestari	市長	pormestari	市長	N;NOM;SG	N
pormestari	鎮長	pormestari	鎮長	N;NOM;SG	N
ase	武器	ase	武器	N;NOM;SG	N
ase	兵器	ase	兵器	N;NOM;SG	N
ase	槍支	ase	槍支	N;NOM;SG	N
ase	槍	ase	槍	N;NOM;SG	N
ase	炮	ase	炮	N;NOM;SG	N
pelejä	遊戲	peli	遊戲	N;PRT;PL	N
nuorin	最小	nuori	最小	ADJ;NOM;RL;SG	ADJ
kielletty	禁止	kieltää	禁止	V;NOM;SG;V.PTCP;PASS	V
kielletty	違禁	kieltää	違禁	V;NOM;SG;V.PTCP;PASS	V
kielletty	禁止	kieltää	禁止	V;NOM;SG;V.PTCP;PASS	V
historiasta	歷史	historia	歷史	N;IN+ABL;SG	N
valinta	甄選	valinta	甄選	N;NOM;SG	N
hopea	銀色	hopea	銀色	N;NOM;SG	N
hopea	銀	hopea	銀	N;NOM;SG	N
vähentää	減少	vähentää	減少	V;IND;SG;3;PRS;FIN;ACT	V
vähentää	減少	vähentää	減少	V;IND;SG;3;PRS;FIN;ACT	V
vasen	左側	vasen	左側	N;NOM;SG	N
vasen	左	vasen	左	N;NOM;SG	N
vasen	左翼	vasen	左翼	N;NOM;SG	N
vasen	左邊	vasen	左邊	N;NOM;SG	N
hotelli	飯店	hotelli	飯店	N;NOM;SG	N
hotelli	酒店	hotelli	酒店	N;NOM;SG	N
hotelli	賓館	hotelli	賓館	N;NOM;SG	N
hotelli	旅館	hotelli	旅館	N;NOM;SG	N
jääkiekko	曲棍	jää#kiekko	曲棍	N;NOM;SG	N
jääkiekko	冰球	jää#kiekko	冰球	N;NOM;SG	N
edistää	推廣	edistää	推廣	V;IND;SG;3;PRS;FIN;ACT	V
ranta	岸	ranta	岸	N;NOM;SG	N
ranta	岸邊	ranta	岸邊	N;NOM;SG	N
ranta	海岸	ranta	海岸	N;NOM;SG	N
ranta	沙灘	ranta	沙灘	N;NOM;SG	N
ranta	海灘	ranta	海灘	N;NOM;SG	N
talouden	經濟	talous	經濟	N;GEN;SG	N
finaaliin	決賽	finaali	決賽	N;IN+ALL;SG	N
hinta	物價	hinta	物價	N;NOM;SG	N
hinta	價格	hinta	價格	N;NOM;SG	N
hinta	價	hinta	價	N;NOM;SG	N
hinta	價錢	hinta	價錢	N;NOM;SG	N
hinta	價格	hinta	價格	N;NOM;SG	N
hinta	費用	hinta	費用	N;NOM;SG	N
hinta	成本	hinta	成本	N;NOM;SG	N
tutkia	探索	tutkia	探索	V;SG;NFIN;ACT	V
tutkia	調查	tutkia	調查	V;SG;NFIN;ACT	V
palkintoa	獎品	palkinto	獎品	N;PRT;SG	N
palkintoa	獎賞	palkinto	獎賞	N;PRT;SG	N
palkintoa	獎	palkinto	獎	N;PRT;SG	N
palkintoa	獎	palkinto	獎	N;PRT;SG	N
lajien	魚種	laji	魚種	N;GEN;PL	N
lajien	物種	laji	物種	N;GEN;PL	N
yksilöä	標本	yksilö	標本	N;PRT;SG	N
yksilöä	樣本	yksilö	樣本	N;PRT;SG	N
käyttämällä	使用	käyttää	使用	V;AT+ESS
;SG;NFIN;ACT	V
tehtävät	任務	tehtävä	任務	N;NOM;PL	N
tarinoita	故事	tarina	故事	N;PRT;PL	N
tarinoita	動態	tarina	動態	N;PRT;PL	N
lopettaa	退出	lopettaa	退出	V;SG;NFIN;ACT	V
aiheen	題目	aihe	題目	N;GEN;SG	N
aiheen	話題	aihe	話題	N;GEN;SG	N
aiheen	專題	aihe	專題	N;GEN;SG	N
