رده	клас	رده	клас	N;SG	N;INAN;NOM;MASC;SG
میله	бар	میله	бар	N;SG	N;INAN;NOM;MASC;SG
میله	смужка	میله	смужка	N;SG	N;INAN;NOM;FEM;SG
کلیسای	каплиця	None	каплиця	N;SG	N;INAN;NOM;FEM;SG
کلیسای	церква	None	церква	N;SG	N;INAN;NOM;FEM;SG
کلیسای	костел	None	костел	N;SG	N;INAN;NOM;MASC;SG
کشاورزی	аграрна	کشاورزی	аграрний	N;SG	N;INAN;NOM;FEM;SG
کشاورزی	землеробства	کشاورزی	землеробство	N;SG	N;INAN;NOM;NEUT;SG
کشاورزی	землеробство	کشاورزی	землеробство	N;SG	N;INAN;NOM;NEUT;SG
آباد	відвідання	آباد	відвідання	N;SG	N;INAN;NOM;NEUT;SG
آباد	візит	آباد	візит	N;SG	N;INAN;NOM;MASC;SG
آباد	відвідування	آباد	відвідування	N;SG	N;INAN;NOM;NEUT;SG
دوباره	знов	دوباره	знов	ADV	ADV
دوباره	знову	دوباره	знову	ADV	ADV
مستقل	самостійна	مستقل	самостійний	ADJ	ADJ;NOM;FEM;SG
مستقل	незалежні	مستقل	незалежний	ADJ	ADJ;NOM;PL
مستقل	незалежна	مستقل	незалежний	ADJ	ADJ;NOM;FEM;SG
مستقل	незалежний	مستقل	незалежний	ADJ	ADJ;NOM;MASC;SG
مستقل	незалежне	مستقل	незалежний	ADJ	ADJ;NOM;NEUT;SG
شب	ніч	شب	ніч	N;SG	N;INAN;NOM;FEM;SG
ویدئویی	відеозапис	ویدئویی	відеозапис	N;SG	N;INAN;NOM;MASC;SG
شیمی	хімія	شیمی	хімія	N;SG	N;INAN;NOM;FEM;SG
فروش	продаж	فروش	продаж	N;SG	N;INAN;NOM;MASC;SG
فروش	розпродаж	فروش	розпродаж	N;SG	N;INAN;NOM;MASC;SG
فروش	продаж	فروش	продаж	N;SG	N;INAN;NOM;MASC;SG
فروش	продаж	فروش	продаж	N;SG	N;INAN;NOM;MASC;SG
بیست	двадцять	بیست	двадцять	NUM	NUM;NOM
بیست	двадцяти	بیست	двадцять	NUM	NUM;GEN
رتبه	звання	None	звання	N;SG	N;INAN;NOM;NEUT;SG
جانوران	звірі	جانور	звір	N;PL	N;ANIM;NOM;MASC;PL
جانوران	звірі	جانور	звір	N;PL	N;ANIM;NOM;MASC;PL
جانوران	тварини	جانور	тварина	N;PL	N;ANIM;NOM;FEM;PL
جانوران	тварини	جانور	тварина	N;PL	N;ANIM;NOM;FEM;PL
راک	рак	راک	рак	N;SG	N;INAN;NOM;MASC;SG
راک	скеля	راک	скеля	N;SG	N;INAN;NOM;FEM;SG
راک	рок	راک	рок	N;SG	N;INAN;NOM;MASC;SG
پارک	парк	None	парк	N;SG	N;INAN;NOM;MASC;SG
کاربرد	користування	کاربرد	користування	N;SG	N;INAN;NOM;NEUT;SG
کاربرد	використання	کاربرد	використання	N;SG	N;INAN;NOM;NEUT;SG
کاربرد	програма	کاربرد	програма	N;SG	N;INAN;NOM;FEM;SG
کاربرد	застосунок	کاربرد	застосунок	N;SG	N;INAN;NOM;MASC;SG
کاربرد	додаток	کاربرد	додаток	N;SG	N;INAN;NOM;MASC;SG
مناسب	достойний	مناسب	достойний	ADJ	ADJ;NOM;MASC;SG
مناسب	власна	مناسب	власний	ADJ	ADJ;NOM;FEM;SG
مناسب	відповідний	مناسب	відповідний	ADJ	ADJ;NOM;MASC;SG
مناسب	відповідні	مناسب	відповідний	ADJ	ADJ;NOM;PL
مناسب	відповідну	مناسب	відповідний	ADJ	ADJ;ACC;FEM;SG
مناسب	фітнес	مناسب	фітний	ADJ	ADJ;NOM;NEUT;SG
آزادی	свобода	آزادی	свобода	N;SG	N;INAN;NOM;FEM;SG
رای	голосування	None	голосування	N;SG	N;INAN;NOM;NEUT;SG
رای	голосування	None	голосування	N;SG	N;INAN;NOM;NEUT;SG
کمدی	комікс	None	комікс	N;SG	N;INAN;NOM;MASC;SG
کمدی	комедія	None	комедія	N;SG	N;INAN;NOM;FEM;SG
موتور	рушій	موتور	рушія	N;SG	N;INAN;NOM;MASC;SG
موتور	двигун	موتور	двигун	N;SG	N;INAN;NOM;MASC;SG
موتور	велосипед	موتور	велосипед	N;SG	N;INAN;NOM;MASC;SG
موتور	велосипедом	موتور	велосипед	N;SG	N;INAN;INS;MASC;SG
موتور	мотор	موتور	мотор	N;SG	N;INAN;NOM;MASC;SG
بسته	закрита	بسته	закрита	ADJ;SG;3;V.PTCP	ADJ;PFV;NOM;FEM;SG;V.PTCP;PASS
فاصله	дистанція	فاصله	дистанція	N;SG	N;INAN;NOM;FEM;SG
فاصله	відстань	فاصله	відстань	N;SG	N;INAN;NOM;FEM;SG
فاصله	інтервал	فاصله	інтервал	N;SG	N;INAN;NOM;MASC;SG
فاصله	проміжок	فاصله	проміжок	N;SG	N;INAN;NOM;MASC;SG
فاصله	простору	فاصله	простір	N;SG	N;INAN;GEN;MASC;SG
فاصله	пробіл	فاصله	пробіл	N;SG	N;INAN;NOM;MASC;SG
فاصله	простір	فاصله	простір	N;SG	N;INAN;NOM;MASC;SG
سنت	традиція	سنت	традиція	N;SG	N;INAN;NOM;FEM;SG
سنت	цент	سنت	цент	N;SG	N;INAN;NOM;MASC;SG
اغلب	часто	اغلب	часто	ADV	ADV
فضای	простору	فضا	простір	N;SG	N;INAN;GEN;MASC;SG
فضای	пробіл	فضا	пробіл	N;SG	N;INAN;NOM;MASC;SG
فضای	простір	فضا	простір	N;SG	N;INAN;NOM;MASC;SG
چشم	очам	چشم	око	N;SG	N;INAN;DAT;NEUT;SG
چشم	око	چشم	око	N;SG	N;INAN;NOM;NEUT;SG
مختصات	координат	مختصه	координат	N;SG	N;INAN;NOM;FEM;SG
عامل	коефіцієнт	عامل	коефіцієнт	N;SG	N;INAN;NOM;MASC;SG
عامل	фактор	عامل	фактор	N;SG	N;INAN;NOM;MASC;SG
چهارم	четверта	چهارم	четверт	ADJ	ADJ;NOM;FEM;SG
چهارم	четвертий	چهارم	четвертий	ADJ	ADJ;NOM;MASC;SG
چهارم	четверте	چهارم	четвертий	ADJ	ADJ;NOM;NEUT;SG
قوانین	правила	قانون	правило	N;PL	N;INAN;NOM;NEUT;PL
قوانین	законів	قانون	закон	N;PL	N;INAN;GEN;MASC;PL
قوانین	закони	قانون	закон	N;PL	N;INAN;NOM;MASC;PL
صنعت	галузь	صنعت	галузь	N;SG	N;INAN;NOM;FEM;SG
صنعت	індустрія	صنعت	індустрія	N;SG	N;INAN;NOM;FEM;SG
صنعت	промисловість	صنعت	промисловість	N;SG	N;INAN;NOM;FEM;SG
گیاهان	рослини	گیاه	рослина	N;PL	N;INAN;NOM;FEM;PL
گیاهان	заводи	گیاه	завод	N;PL	N;INAN;NOM;MASC;PL
کشوری	країна	کشوری	країна	N;SG	N;INAN;NOM;FEM;SG
آرامگاه	могила	آرامگاه	могила	N;SG	N;INAN;NOM;FEM;SG
آرامگاه	гробниця	آرامگاه	гробниця	N;SG	N;INAN;NOM;FEM;SG
آرامگاه	мавзолей	آرامگاه	мавзоль	N;SG	N;INAN;NOM;MASC;SG
سینما	кіно	سینما	кіно	N;SG	N;INAN;NOM;NEUT;SG
سینما	кінематограф	سینما	кінематограф	N;SG	N;INAN;NOM;MASC;SG
سینما	кіно	سینما	кіно	N;SG	N;INAN;NOM;NEUT;SG
پروژه	проект	پروژه	проект	N;SG	N;INAN;NOM;MASC;SG
حمایت	підтримка	حمایت	підтримка	N;SG	N;INAN;NOM;FEM;SG
باغ	садку	باغ	садка	N;SG	N;INAN;DAT;MASC;SG
باغ	садок	باغ	садка	N;SG	N;INAN;NOM;MASC;SG
باغ	сад	باغ	сад	N;SG	N;INAN;NOM;MASC;SG
واژه	словом	واژه	слово	N;SG	N;INAN;INS;NEUT;SG
واژه	слово	واژه	слово	N;SG	N;INAN;NOM;NEUT;SG
بدن	тіло	بدن	тіло	N;SG	N;INAN;NOM;NEUT;SG
بدن	тіла	بدن	тіло	N;SG	N;INAN;NOM;NEUT;SG
شاید	можливо	شاید	можливо	ADV	ADV
مقدار	сума	مقدار	сума	N;SG	N;INAN;NOM;FEM;SG
مقدار	суму	مقدار	сума	N;SG	N;INAN;ACC;FEM;SG
جرم	маса	جرم	маса	N;SG	N;INAN;NOM;FEM;SG
جرم	злочин	جرم	злочин	N;SG	N;INAN;NOM;MASC;SG
کاری	робота	کار	робота	N;SG	N;INAN;NOM;FEM;SG
کاری	роботу	کار	робота	N;SG	N;INAN;ACC;FEM;SG
مردان	чоловіки	مرد	чоловік	N;PL	N;ANIM;NOM;MASC;PL
عصر	вік	عصر	вік	N;SG	N;INAN;NOM;MASC;SG
عصر	ера	عصر	ера	N;SG	N;INAN;NOM;FEM;SG
عصر	доба	عصر	доба	N;SG	N;INAN;NOM;FEM;SG
عصر	вечір	عصر	вечір	N;SG	N;INAN;NOM;MASC;SG
سرزمین	земля	سرزمین	земля	N;SG	N;INAN;NOM;FEM;SG
سوریه	сирія	سوریه	сирія	N;SG	N;INAN;NOM;FEM;SG
بزرگترین	найбільші	بزرگ	найбільший	ADJ;RL	ADJ;NOM;RL;PL
بزرگترین	найбільша	بزرگ	найбільший	ADJ;RL	ADJ;NOM;RL;FEM;SG
بزرگترین	найбільшу	بزرگ	найбільший	ADJ;RL	ADJ;ACC;RL;FEM;SG
نامه	пошта	نامه	пошта	N;SG	N;INAN;NOM;FEM;SG
نامه	поштою	نامه	пошта	N;SG	N;INAN;INS;FEM;SG
نامه	лист	نامه	лист	N;SG	N;INAN;NOM;MASC;SG
نامه	літера	نامه	літера	N;SG	N;INAN;NOM;FEM;SG
نامه	листі	نامه	лист	N;SG	N;INAN;DAT;MASC;SG
موزه	музей	موزه	музей	N;SG	N;INAN;NOM;MASC;SG
پادشاه	король	پادشاه	король	N;SG	N;ANIM;NOM;MASC;SG
پادشاه	цар	پادشاه	цар	N;SG	N;ANIM;NOM;MASC;SG
عبارت	фраза	عبارت	фраза	N;SG	N;INAN;NOM;FEM;SG
عبارت	фразу	عبارت	фраза	N;SG	N;INAN;ACC;FEM;SG
عبارت	вираз	عبارت	вираз	N;SG	N;INAN;NOM;MASC;SG
بازگشت	повернення	بازگشت	повернення	N;SG	N;INAN;NOM;NEUT;SG
استاندارد	стандарт	استاندارد	стандарт	N;SG	N;INAN;NOM;MASC;SG
بانک	банк	بانک	банк	N;SG	N;INAN;NOM;MASC;SG
فلسفه	філософія	فلسفه	філософія	N;SG	N;INAN;NOM;FEM;SG
دولتی	правління	دولتی	правління	N;SG	N;INAN;NOM;NEUT;SG
دولتی	уряд	دولتی	уряд	N;SG	N;INAN;NOM;MASC;SG
عملیات	дії	عملیات	дія	N;PL	N;INAN;NOM;FEM;PL
عملیات	операцій	عملیات	операція	N;PL	N;INAN;GEN;FEM;PL
عملیات	операції	عملیات	операція	N;PL	N;INAN;NOM;FEM;PL
نقل	цитата	نقل	цитатий	N;SG	N;INAN;NOM;FEM;SG
نقل	цитування	نقل	цитування	N;SG	N;INAN;NOM;NEUT;SG
ترک	вихід	ترک	вихід	N;SG	N;INAN;NOM;MASC;SG
ترک	турок	ترک	турок	N;SG	N;ANIM;NOM;MASC;SG
نشر	випуск	نشر	випускати	N;SG	N;INAN;NOM;MASC;SG
نشر	реліз	نشر	реліз	N;SG	N;INAN;NOM;MASC;SG
نشر	випуску	نشر	випуск	N;SG	N;INAN;GEN;MASC;SG
نشر	звільнення	نشر	звільнення	N;SG	N;INAN;NOM;NEUT;SG
نشر	емісія	نشر	емісія	N;SG	N;INAN;NOM;FEM;SG
نشر	видавництво	نشر	видавництво	N;SG	N;INAN;NOM;NEUT;SG
نشر	оприлюднення	نشر	оприлюднення	N;SG	N;INAN;NOM;NEUT;SG
نشر	публікацією	نشر	публікація	N;SG	N;INAN;INS;FEM;SG
نشر	публікація	نشر	публікація	N;SG	N;INAN;NOM;FEM;SG
نشر	публікування	نشر	публікування	N;SG	N;INAN;NOM;NEUT;SG
سفر	подорож	سفر	подорож	N;SG	N;INAN;NOM;FEM;SG
سفر	мандрівка	سفر	мандрівка	N;SG	N;INAN;NOM;FEM;SG
سفر	подорож	سفر	подорож	N;SG	N;INAN;NOM;FEM;SG
سفر	подорож	سفر	подорож	N;SG	N;INAN;NOM;FEM;SG
سفر	подорож	سفر	подорож	N;SG	N;INAN;NOM;FEM;SG
توصیف	опис	توصیف	опис	N;SG	N;INAN;NOM;MASC;SG
آسفالت	асфальт	آسفالت	асфальт	N;SG	N;INAN;NOM;MASC;SG
معنای	сенс	معنا	сенс	N;SG	N;INAN;NOM;MASC;SG
معنای	значення	معنا	значення	N;SG	N;INAN;NOM;NEUT;SG
رابطه	відношення	رابطه	відношення	N;SG	N;INAN;NOM;NEUT;SG
رابطه	взаємовідношення	رابطه	взаємовідношення	N;SG	N;INAN;NOM;NEUT;SG
دریای	море	دریا	море	N;SG	N;INAN;NOM;NEUT;SG
دریای	море	دریا	море	N;SG	N;INAN;NOM;NEUT;SG
توان	влада	توان	влада	N;SG	N;INAN;NOM;FEM;SG
توان	живлення	توان	живлення	N;SG	N;INAN;NOM;NEUT;SG
توان	сила	توان	сила	N;SG	N;INAN;NOM;FEM;SG
پر	перо	پر	перо	N;SG	N;INAN;NOM;NEUT;SG
ربات	бот	ربات	бот	N;SG	N;INAN;NOM;MASC;SG
ربات	робот	ربات	робота	N;SG	N;INAN;NOM;MASC;SG
دستور	ордер	دستور	ордер	N;SG	N;INAN;NOM;MASC;SG
دستور	наказ	دستور	наказ	N;SG	N;INAN;NOM;MASC;SG
دستور	порядок	دستور	порядок	N;SG	N;INAN;NOM;MASC;SG
دستور	замовлення	دستور	замовлення	N;SG	N;INAN;NOM;NEUT;SG
دوست	любов	دوست	любов	N;SG	N;INAN;NOM;FEM;SG
دوست	кохання	دوست	кохання	N;SG	N;INAN;NOM;NEUT;SG
دوست	другові	دوست	друг	N;SG	N;ANIM;DAT;FEM;SG
دوست	другом	دوست	друг	N;SG	N;ANIM;INS;MASC;SG
دوست	друг	دوست	друг	N;SG	N;ANIM;NOM;MASC;SG
دوست	подруга	دوست	подруга	N;SG	N;ANIM;NOM;FEM;SG
دوست	друга	دوست	друг	N;SG	N;INAN;NOM;FEM;SG
تصمیم	рішенням	تصمیم	рішення	N;SG	N;INAN;INS;NEUT;SG
تصمیم	рішення	تصمیم	рішення	N;SG	N;INAN;NOM;NEUT;SG
تصمیم	рішення	تصمیم	рішення	N;SG	N;INAN;NOM;NEUT;SG
تلاش	замах	تلاش	зам	N;SG	N;INAN;NOM;MASC;SG
تلاش	спробу	تلاش	спроба	N;SG	N;INAN;ACC;FEM;SG
تلاش	спроба	تلاش	спроба	N;SG	N;INAN;NOM;FEM;SG
هزاره	тисячоліття	هزاره	тисячоліття	N;SG	N;INAN;NOM;NEUT;SG
دفتر	офіс	دفتر	офіс	N;SG	N;INAN;NOM;MASC;SG
ماده	самка	ماده	самка	N;SG	N;ANIM;NOM;FEM;SG
ماده	жінка	ماده	жінка	N;SG	N;ANIM;NOM;FEM;SG
آموزشی	освітня	آموزشی	освітній	ADJ	ADJ;NOM;FEM;SG
آموزشی	навчальна	آموزشی	навчальний	ADJ	ADJ;NOM;FEM;SG
آموزشی	освітні	آموزشی	освітній	ADJ	ADJ;NOM;PL
آموزشی	навчальних	آموزشی	навчальний	ADJ	ADJ;ACC;PL
ارزش	варта	ارزش	вартий	N;SG	N;INAN;NOM;FEM;SG
اصل	право	اصل	право	N;SG	N;INAN;NOM;NEUT;SG
اصل	принцип	اصل	принцип	N;SG	N;INAN;NOM;MASC;SG
مربع	площа	مربع	площа	N;SG	N;INAN;NOM;FEM;SG
مربع	квадрат	مربع	квадрат	N;SG	N;INAN;NOM;MASC;SG
شریک	партнер	None	партнер	N;SG	N;ANIM;NOM;MASC;SG
شریک	напарник	None	напарник	N;SG	N;ANIM;NOM;MASC;SG
مسابقه	забіг	مسابقه	забігти	N;SG	N;INAN;NOM;MASC;SG
مسابقه	раса	مسابقه	рас	N;SG	N;INAN;NOM;FEM;SG
مسابقه	збіг	مسابقه	збігти	N;SG	N;INAN;NOM;MASC;SG
مسابقه	відповідність	مسابقه	відповідність	N;SG	N;INAN;NOM;FEM;SG
مسابقه	матч	مسابقه	матч	N;SG	N;INAN;NOM;MASC;SG
مسابقه	двобій	مسابقه	двобія	N;SG	N;INAN;NOM;MASC;SG
مسابقه	конкурс	مسابقه	конкурс	N;SG	N;INAN;NOM;MASC;SG
مسابقه	євробачення	مسابقه	євробачення	N;SG	N;INAN;NOM;NEUT;SG
گرم	гаряча	گرم	гарячий	ADJ	ADJ;NOM;FEM;SG
گرم	гарячий	گرم	гарячий	ADJ	ADJ;NOM;MASC;SG
گرم	гаряче	گرم	гаряче	ADJ	ADJ;NOM;NEUT;SG
گرم	гарячі	گرم	гарячий	ADJ	ADJ;NOM;PL
گرم	теплі	گرم	теплий	ADJ	ADJ;NOM;PL
پاسخ	відповідь	پاسخ	відповідь	N;SG	N;INAN;NOM;FEM;SG
پاسخ	відповідь	پاسخ	відповідь	N;SG	N;INAN;NOM;FEM;SG
پاسخ	відповідь	پاسخ	відповідь	N;SG	N;INAN;NOM;FEM;SG
ورزشکاران	спортсмени	ورزشکار	спортсмен	N;PL	N;ANIM;NOM;MASC;PL
درآمد	прибуток	درآمد	прибуток	N;SG	N;INAN;NOM;MASC;SG
درآمد	дохід	درآمد	дохід	N;SG	N;INAN;NOM;MASC;SG
درآمد	прибуток	درآمد	прибуток	N;SG	N;INAN;NOM;MASC;SG
درآمد	дохід	درآمد	дохід	N;SG	N;INAN;NOM;MASC;SG
بازبینی	рецензування	بازبینی	рецензування	N;SG	N;INAN;NOM;NEUT;SG
بازبینی	відгук	بازبینی	відгук	N;SG	N;INAN;NOM;MASC;SG
بازبینی	огляд	بازبینی	огляд	N;SG	N;INAN;NOM;MASC;SG
بازبینی	версія	بازبینی	версія	N;SG	N;INAN;NOM;FEM;SG
بازبینی	модифікація	بازبینی	модифікація	N;SG	N;INAN;NOM;FEM;SG
مرحله	етапу	مرحله	етап	N;SG	N;INAN;GEN;MASC;SG
مرحله	фаза	مرحله	фаза	N;SG	N;INAN;NOM;FEM;SG
مرحله	фазу	مرحله	фаза	N;SG	N;INAN;ACC;FEM;SG
مرحله	крок	مرحله	крок	N;SG	N;INAN;NOM;MASC;SG
مرحله	кроком	مرحله	крок	N;SG	N;INAN;INS;MASC;SG
مرحله	стадія	مرحله	стадія	N;SG	N;INAN;NOM;FEM;SG
نبرد	битва	None	битво	N;SG	N;INAN;NOM;FEM;SG
نبرد	бій	None	бій	N;SG	N;INAN;NOM;MASC;SG
نبرد	бійця	None	бійце	N;SG	N;ANIM;ACC;MASC;SG
نبرد	комбат	None	комбат	N;SG	N;INAN;NOM;MASC;SG
شهرت	репутацію	شهرت	репутація	N;SG	N;INAN;ACC;FEM;SG
شهرت	репутація	شهرت	репутація	N;SG	N;INAN;NOM;FEM;SG
شهرت	славу	شهرت	слава	N;SG	N;INAN;ACC;FEM;SG
سبز	зелене	سبز	зелений	ADJ	ADJ;NOM;NEUT;SG
سبز	зелені	سبز	зелений	ADJ	ADJ;NOM;PL
سبز	зелений	سبز	зелений	ADJ	ADJ;NOM;MASC;SG
حد	ліміт	حد	ліміт	N;SG	N;INAN;NOM;MASC;SG
حد	межа	حد	межа	N;SG	N;INAN;NOM;FEM;SG
حد	обмеження	حد	обмеження	N;SG	N;INAN;NOM;NEUT;SG
محصولات	вироби	محصول	виріб	N;PL	N;INAN;NOM;MASC;PL
محصولات	продукти	محصول	продукт	N;PL	N;INAN;NOM;MASC;PL
اداره	департамент	اداره	департамент	N;SG	N;INAN;NOM;MASC;SG
اداره	відділ	اداره	відділ	N;SG	N;INAN;NOM;MASC;SG
اداره	офіс	اداره	офіс	N;SG	N;INAN;NOM;MASC;SG
مذهبی	релігійна	مذهبی	релігійний	ADJ	ADJ;NOM;FEM;SG
مذهبی	релігійні	مذهبی	релігійний	ADJ	ADJ;NOM;PL
هنرمندان	художники	هنرمند	художник	N;PL	N;ANIM;NOM;MASC;PL
هنرمندان	виконавців	هنرمند	виконавець	N;PL	N;ANIM;ACC;MASC;PL
هنرمندان	виконавці	هنرمند	виконавець	N;PL	N;ANIM;NOM;MASC;PL
هنرمندان	художників	هنرمند	художник	N;PL	N;ANIM;ACC;MASC;PL
هنرمندان	митці	هنرمند	митка	N;PL	N;ANIM;NOM;MASC;PL
آرژانتین	аргентині	آرژانتین	аргентина	N;SG	N;INAN;DAT;FEM;SG
فرود	посадка	فرود	посадка	N;SG	N;INAN;NOM;FEM;SG
فرود	посадку	فرود	посадок	N;SG	N;INAN;ACC;FEM;SG
اصلاح	виправлення	اصلاح	виправлення	N;SG	N;INAN;NOM;NEUT;SG
