van	från	van	från	ADP	ADP
vermeld	nämnde	vermelden	nämna	V;V.PTCP	V;IND;PST;FIN;ACT
vermeld	nämnts	vermelden	nämna	V;V.PTCP	V;V.CVB;PASS
vermeld	nämns	vermelden	nämna	V;V.PTCP	V;IND;PRS;FIN;PASS
voordat	innan	voordat	innan	CONJ	CONJ
com	com	com	com	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
plan	planen	plan	plan	N;NEUT;SG	N;NOM;DEF;MASC+FEM;SG
plan	plan	plan	plan	N;NEUT;SG	N;NOM;INDF;NEUT;SG
vlag	flagga	vlag	flagga	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
vlag	flagg	vlag	flagg	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
vlag	flaggan	vlag	flagga	N;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
datum	date	datum	date	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
datum	dejt	datum	de	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
datum	datum	datum	datum	N;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
datum	träff	datum	träff	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
inhoud	innehållet	inhoud	innehåll	N;MASC+FEM;SG	N;NOM;DEF;NEUT;SG
inhoud	innehåll	inhoud	innehåll	N;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
inhoud	innehållet	inhoud	innehåll	N;MASC+FEM;SG	N;NOM;DEF;NEUT;SG
inhoud	innehåll	inhoud	innehåll	N;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
inhoud	innehållsförteckning	inhoud	innehållsförteckning	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
zitten	sitta	zitten	sitta	V;NFIN	V;IMP;FIN;ACT
parlement	parlamentet	parlement	parlamente	N;NEUT;SG	N;NOM;DEF;NEUT;SG
parlement	riksdagen	parlement	riksdag	N;NEUT;SG	N;NOM;DEF;MASC+FEM;SG
parlement	riksdag	parlement	riksdag	N;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
parlement	parlament	parlement	parlament	N;NEUT;SG	N;NOM;INDF;NEUT;SG
valign	valign	valign	valign	N;SG	N;NOM;INDF;MASC+FEM;SG
vijfde	femte	vijf	fem	ADJ	ADJ;NOM
gemeenschap	communityn	gemeenschap	communityn	N;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
gemeenschap	gemenskapen	gemeenschap	gemenskap	N;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
gemeenschap	gemenskap	gemeenschap	gemenskap	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
gemeenschap	samhälle	gemeenschap	samhälle	N;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
gemeenschap	community	gemeenschap	community	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
bestuur	bräda	bestuur	bräda	N;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
bestuur	brädet	bestuur	bräd	N;NEUT;SG	N;NOM;DEF;NEUT;SG
bestuur	styrelse	bestuur	styrelse	N;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
bestuur	board	bestuur	board	N;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
bestuur	styrelsen	bestuur	styrelse	N;NEUT;SG	N;NOM;DEF;MASC+FEM;SG
bestuur	styre	bestuur	styre	N;NEUT;SG	N;NOM;INDF;NEUT;SG
bestuur	styrning	bestuur	styrning	N;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
toren	tower	toren	tow	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
toren	torn	toren	torn	N;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
toren	tornet	toren	torn	N;MASC+FEM;SG	N;NOM;DEF;NEUT;SG
toren	torn	toren	torn	N;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
straat	streets	straat	stre	N;MASC+FEM;SG	N;GEN;DEF;NEUT;SG
straat	gatan	straat	gata	N;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
straat	gata	straat	gata	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
straat	sundet	straat	sund	N;MASC+FEM;SG	N;NOM;DEF;NEUT;SG
site	webbplatsen	site	pebbplats	N;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
site	site	site	site	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
site	webbplats	site	pebbplats	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
pierre	pierre	pierre	pier	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
voldoende	tillräckliga	voldoende	tillräcklig	ADJ	ADJ;NOM;PL
voldoende	tillräcklig	voldoende	tillräcklig	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
voldoende	adekvata	voldoende	adekvata	ADJ	ADJ;NOM;PL
voldoende	tillräcklig	voldoende	tillräcklig	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
series	serier	serie	serie	N;PL	N;NOM;INDF;MASC+FEM;PL
gebruikte	använda	gebruiken	använda	V;SG;PST;FIN	V;IMP;FIN;ACT
gebruikte	använt	gebruiken	använda	V;SG;PST;FIN	V;V.CVB;ACT
publiek	målgruppen	publiek	målgrupp	N;NEUT;SG	N;NOM;DEF;MASC+FEM;SG
publiek	publik	publiek	publik	N;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
publiek	målgrupp	publiek	målgrupp	N;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
resultaten	resultaten	resultaat	resultat	N;PL	N;NOM;DEF;NEUT;PL
internationaal	internationell	internationaal	internationell	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
internationaal	internationella	internationaal	internationell	ADJ	ADJ;NOM;PL
internationaal	internationellt	internationaal	internationell	ADJ	ADJ;NOM;INDF;NEUT;SG
internationaal	internationellt	internationaal	internationell	ADJ	ADJ;NOM;INDF;NEUT;SG
horen	hör	horen	höra	V;NFIN	V;IND;PRS;FIN;ACT
horen	höra	horen	höra	V;NFIN	V;IMP;FIN;ACT
mark	märke	mark	märke	N;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
mark	mark	mark	mark	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
persoonlijke	personlig	persoonlijk	personlig	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
persoonlijke	personliga	persoonlijk	personlig	ADJ	ADJ;NOM;PL
persoonlijke	personligt	persoonlijk	personlig	ADJ	ADJ;NOM;INDF;NEUT;SG
model	modellen	model	modell	N;NEUT;SG	N;NOM;DEF;MASC+FEM;SG
model	förebild	model	förebild	N;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
model	model	model	model	N;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
model	förlaga	model	förlaga	N;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
model	modell	model	modell	N;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
wijze	vist	wijze	vist	N;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
wijze	vis	wijze	vis	N;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
stem	omröstning	stem	omröstning	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
stem	röstning	stem	röstning	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
stem	röst	stem	röst	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
stem	voice	stem	voice	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
dergelijke	sådan	dergelijke	sån	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
markt	marknaden	markt	marknad	N;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
markt	market	markt	mark	N;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
markt	marknad	markt	marknad	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
molen	väderkvarn	molen	väderkvarn	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
molen	kvarn	molen	kvarn	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
molen	kvarnen	molen	kvarn	N;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
sociale	socialt	sociaal	social	ADJ	ADJ;NOM;INDF;NEUT;SG
sociale	sociala	sociaal	social	ADJ	ADJ;NOM;PL
sociale	social	sociaal	social	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
partijen	fester	partij	fest	N;PL	N;NOM;INDF;MASC+FEM;PL
partijen	parter	partij	part	N;PL	N;NOM;INDF;MASC+FEM;PL
partijen	partier	partij	parti	N;PL	N;NOM;INDF;NEUT;PL
partijen	parterna	partij	part	N;PL	N;NOM;DEF;MASC+FEM;PL
afleveringen	episoder	aflevering	episod	N;PL	N;NOM;INDF;MASC+FEM;PL
koningin	queen	koningin	queen	N;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
koningin	drottningen	koningin	drottning	N;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
koningin	drottning	koningin	drottning	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
mening	yttrande	mening	yttra	N;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
mening	yttrandet	mening	yttrande	N;MASC+FEM;SG	N;NOM;DEF;NEUT;SG
mening	opinion	mening	opinion	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
kans	chance	kans	chance	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
kans	slumpen	kans	slump	N;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
kans	chans	kans	chans	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
kans	tillfälle	kans	tillfälle	N;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
kans	möjlighet	kans	möjlighet	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
aandacht	uppmärksamhet	aandacht	uppmärksamhet	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
niveau	nivå	niveau	nivå	N;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
niveau	level	niveau	level	N;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
bijzonder	särskild	bijzonder	särskild	ADJ	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
bijzonder	speciell	bijzonder	speciell	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
bijzonder	särskilda	bijzonder	särskild	ADJ	ADJ;NOM;PL;PST;V.PTCP
bijzonder	speciella	bijzonder	speciell	ADJ	ADJ;NOM;PL
debuut	debut	debuut	debut	N;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
bisschop	biskop	bisschop	biskop	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
ploeg	plog	ploeg	plog	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
trok	dragit	trekken	dra	V;SG;PST;FIN	V;V.CVB;ACT
trok	drog	trekken	drog	V;SG;PST;FIN	V;IMP;PST;FIN;ACT
trok	drogs	trekken	dra	V;SG;PST;FIN	V;IND;PST;FIN;PASS
vaste	solitt	vast	solitt	ADJ	ADJ;NOM;INDF;NEUT;SG
vaste	fixerad	vast	fixerad	ADJ	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
vaste	fasta	vast	fast	ADJ	ADJ;NOM;PL
vaste	åtgärdat	vast	åtgärda	ADJ	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
vaste	fixat	vast	fixat	ADJ	ADJ;NOM;INDF;NEUT;SG
hertog	hertig	hertog	hertig	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
ontwikkeld	utvecklades	ontwikkelen	utvecklad	V;V.PTCP	V;IND;PST;FIN;PASS
ontwikkeld	utvecklats	ontwikkelen	utveckla	V;V.PTCP	V;V.CVB;PASS
griekse	grekiskt	grieks	grekisk	ADJ	ADJ;NOM;INDF;NEUT;SG
griekse	grekisk	grieks	grekisk	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
griekse	grekiska	grieks	grekisk	ADJ	ADJ;NOM;PL
rechten	rättigheter	recht	rättighet	N;PL	N;NOM;INDF;MASC+FEM;PL
verzoek	begäran	verzoek	begära	N;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
verzoek	förfrågan	verzoek	förfrågan	N;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
golf	viken	golf	viken	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
golf	våg	golf	våg	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
golf	wave	golf	wave	N;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
zomer	sommaren	zomer	sommar	N;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
zomer	sommar	zomer	sommar	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
groter	större	groot	stor	ADJ;CMPR	ADJ;NOM;CMPR
groter	större	groot	stor	ADJ;CMPR	ADJ;NOM;CMPR
groter	större	groot	stor	ADJ;CMPR	ADJ;NOM;CMPR
college	högskolan	college	högskola	N;NEUT;SG	N;NOM;DEF;MASC+FEM;SG
college	högskola	college	högskola	N;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
grotere	större	groot	stor	ADJ;CMPR	ADJ;NOM;CMPR
relatie	relation	relatie	relation	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
relatie	förhållande	relatie	förhållande	N;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
relatie	förhållandet	relatie	förhållande	N;MASC+FEM;SG	N;NOM;DEF;NEUT;SG
relatie	släktskap	relatie	släktskap	N;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
race	lopp	race	lopp	N;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
race	race	race	race	N;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
race	ras	race	ras	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
race	tävling	race	tävling	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
baan	job	baan	job	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
baan	jobb	baan	jobb	N;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
festival	festival	festival	festival	N;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
reactie	kommentar	reactie	kommentar	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
reactie	reaktion	reactie	reaktion	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
reactie	svar	reactie	svar	N;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
reactie	gensvar	reactie	gensvar	N;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
reactie	respons	reactie	respons	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
opvolger	efterträdare	opvolger	efterträdare	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
nominatie	nominering	nominatie	nominering	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
nominatie	utnämning	nominatie	utnämning	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
buurt	grannskap	buurt	grannskap	N;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
buurt	stadsdel	buurt	stadsdel	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
buurt	grannskap	buurt	grannskap	N;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
buurt	grannskapet	buurt	grannskap	N;MASC+FEM;SG	N;NOM;DEF;NEUT;SG
koor	kören	koor	köra	N;NEUT;SG	N;NOM;DEF;MASC+FEM;SG
hulp	bistånd	hulp	bistånd	N;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
hulp	stöd	hulp	stöd	N;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
hulp	hjälp	hulp	hjälp	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
samenwerking	samarbete	samenwerking	samarbete	N;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
samenwerking	samarbete	samenwerking	samarbete	N;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
leider	ledaren	leider	ledare	N;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
besluit	beslutet	besluit	beslut	N;NEUT;SG	N;NOM;DEF;NEUT;SG
besluit	beslut	besluit	beslut	N;NEUT;SG	N;NOM;INDF;NEUT;SG
lied	låten	lied	låt	N;NEUT;SG	N;NOM;DEF;MASC+FEM;SG
lied	sång	lied	sång	N;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
sport	sporten	sport	sport	N;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
sport	sport	sport	sport	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
sport	idrott	sport	idrott	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
sport	idrotten	sport	idrott	N;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
opleiding	utbildning	opleiding	utbildning	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
opleiding	träning	opleiding	träning	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
studie	studie	studie	studium	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
media	medier	media	medie	N;PL	N;NOM;INDF;MASC+FEM;PL
media	massmedia	media	massmedium	N;PL	N;NOM;INDF;NEUT;PL
media	medierna	media	medie	N;PL	N;NOM;DEF;MASC+FEM;PL
vroeg	tidig	vroeg	tidig	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
vroeg	tidiga	vroeg	tidig	ADJ	ADJ;NOM;PL
trainer	tränare	trainer	tränare	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
trainer	tränaren	trainer	tränare	N;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
trainer	coach	trainer	coach	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
trainer	tränare	trainer	tränare	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
groet	hälsning	groet	hälsning	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
groet	salut	groet	salut	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
groet	honnör	groet	honnör	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
groepen	grupper	groep	grupp	N;PL	N;NOM;INDF;MASC+FEM;PL
groepen	grupperna	groep	grupp	N;PL	N;NOM;DEF;MASC+FEM;PL
zag	såg	zien	se	V;SG;PST;FIN	V;IMP;FIN;ACT
vlaams	flamländska	vlaam	flamländsk	ADJ	ADJ;NOM;PL
upload	uppladdning	upload	uppladdning	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
upload	uppladdningen	upload	uppladdning	N;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
gitaar	gitarr	gitaar	gita	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
liep	gick	lopen	gå	V;SG;PST;FIN	V;IND;PST;FIN;ACT
liep	vandrat	lopen	vandra	V;SG;PST;FIN	V;V.CVB;ACT
situatie	läget	situatie	läge	N;MASC+FEM;SG	N;NOM;DEF;NEUT;SG
situatie	situationen	situatie	situation	N;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
situatie	situation	situatie	situation	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
verband	förband	verband	förband	N;NEUT;SG	N;NOM;INDF;NEUT;SG
verband	bandage	verband	bandag	N;NEUT;SG	N;NOM;INDF;NEUT;SG
verband	förband	verband	förband	N;NEUT;SG	N;NOM;INDF;NEUT;SG
verband	bandage	verband	bandag	N;NEUT;SG	N;NOM;INDF;NEUT;SG
betekenis	innebörd	betekenis	innebörd	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
betekenis	betydelse	betekenis	betydelse	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
betekenis	mening	betekenis	mening	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
betekenis	betydelse	betekenis	betydelse	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
italiaans	italienska	italiaans	italiensk	ADJ	ADJ;NOM;PL
italiaans	italienskt	italiaans	italiensk	ADJ	ADJ;NOM;INDF;NEUT;SG
italiaans	italiensk	italiaans	italiensk	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
hoger	högre	hoog	hög	ADJ;CMPR	ADJ;NOM;CMPR
onafhankelijke	självständig	onafhankelijk	självständig	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
onafhankelijke	självständiga	onafhankelijk	självständig	ADJ	ADJ;NOM;PL
onafhankelijke	oberoende	onafhankelijk	oberoende	ADJ	ADJ;NOM;PRS;V.PTCP
onafhankelijke	självständigt	onafhankelijk	självständig	ADJ	ADJ;NOM;INDF;NEUT;SG
onafhankelijke	fristående	onafhankelijk	fristående	ADJ	ADJ;NOM;PRS;V.PTCP
selectie	markering	selectie	markering	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
selectie	val	selectie	val	N;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
selectie	urval	selectie	urval	N;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
parochie	församling	parochie	församling	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
parochie	socken	parochie	socken	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
speciale	särskild	speciaal	särskild	ADJ	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
speciale	speciell	speciaal	speciell	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
speciale	särskilda	speciaal	särskild	ADJ	ADJ;NOM;PL;PST;V.PTCP
speciale	speciella	speciaal	speciell	ADJ	ADJ;NOM;PL
jong	unga	jong	ung	ADJ	ADJ;NOM;PL
jong	ung	jong	ung	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
economische	ekonomiskt	economisch	ekonomisk	ADJ	ADJ;NOM;INDF;NEUT;SG
economische	ekonomisk	economisch	ekonomisk	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
economische	ekonomiska	economisch	ekonomisk	ADJ	ADJ;NOM;PL
ontwerp	utformning	ontwerp	utformning	N;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
ontwerp	konstruktion	ontwerp	konstruktion	N;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
ontwerp	design	ontwerp	desig	N;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
bouwen	bygga	bouwen	bygga	V;NFIN	V;IMP;FIN;ACT
bouwen	bygg	bouwen	bygg	V;NFIN	V;IMP;FIN;ACT
bouwen	bygga	bouwen	bygga	V;NFIN	V;IMP;FIN;ACT
locatie	platsen	locatie	plats	N;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
locatie	läge	locatie	läge	N;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
locatie	plats	locatie	plats	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
hof	hof	hof	hof	N;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
hof	domstolen	hof	domstol	N;NEUT;SG	N;NOM;DEF;MASC+FEM;SG
hof	revisionsrätten	hof	revisionsrätt	N;NEUT;SG	N;NOM;DEF;MASC+FEM;SG
hof	domstol	hof	domstol	N;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
lopen	promenerar	lopen	promenera	V;NFIN	V;IND;PRS;FIN;ACT
lopen	promenera	lopen	promenera	V;NFIN	V;IMP;FIN;ACT
zaak	case	zaak	case	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
zaak	fodral	zaak	fodral	N;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
zaak	fallet	zaak	fall	N;MASC+FEM;SG	N;NOM;DEF;NEUT;SG
zaak	fall	zaak	fall	N;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
gegevens	upplysningar	gegeven	upplysning	N;PL	N;NOM;INDF;MASC+FEM;PL
gegevens	uppgifter	gegeven	uppgift	N;PL	N;NOM;INDF;MASC+FEM;PL
gegevens	data	gegeven	data	N;PL	N;NOM;INDF;NEUT;PL
gegevens	uppgifter	gegeven	uppgift	N;PL	N;NOM;INDF;MASC+FEM;PL
sluipwespen	brokparasitsteklar	sluipwesp	brokparasitstekel	N;PL	N;NOM;INDF;MASC+FEM;PL
vol	fulla	vol	fulla	ADJ	ADJ;NOM;PL
vol	fullständig	vol	fullständig	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
vol	full	vol	full	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
hoop	hopp	hoop	hopp	N;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
hoop	förhoppning	hoop	förhoppning	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
hoop	hoppet	hoop	hopp	N;MASC+FEM;SG	N;NOM;DEF;NEUT;SG
hoop	hopp	hoop	hopp	N;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
hoop	hope	hoop	hape	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
besloten	bestämde	besluiten	bestämde	V;V.PTCP	V;IND;PST;FIN;ACT
besloten	beslutade	besluiten	besluta	V;V.PTCP	V;IND;PST;FIN;ACT
besloten	beslöt	besluiten	besluta	V;V.PTCP	V;IND;PST;FIN;ACT
stierf	dog	sterven	dö	V;SG;PST;FIN	V;IMP;FIN;ACT
jeugd	ungdom	jeugd	ungdom	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
jeugd	barndomen	jeugd	barndom	N;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
jeugd	barndom	jeugd	barndom	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
jeugd	barndoms	jeugd	barndom	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
gebouwen	fastigheter	gebouw	fastighet	N;PL	N;NOM;INDF;MASC+FEM;PL
gebouwen	byggnaderna	gebouw	byggnad	N;PL	N;NOM;DEF;MASC+FEM;PL
gebouwen	byggnader	gebouw	byggnad	N;PL	N;NOM;INDF;MASC+FEM;PL
beweging	motion	beweging	motion	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
beweging	rörelse	beweging	rörelse	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
beweging	rörelsen	beweging	rörelse	N;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
beweging	rörelse	beweging	rörelse	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
beweging	förflyttning	beweging	förflyttning	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
circa	cirka	circa	cirka	ADV	ADV
overwinning	segern	overwinning	seger	N;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
overwinning	seger	overwinning	sega	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
klooster	klostret	klooster	klostret	N;NEUT;SG	N;NOM;DEF;NEUT;SG
klooster	klostret	klooster	klostret	N;NEUT;SG	N;NOM;DEF;NEUT;SG
literatuur	litteratur	literatuur	litteratur	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
literatuur	litteraturen	literatuur	litteratur	N;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
regels	regler	regel	regel	N;PL	N;NOM;INDF;MASC+FEM;PL
regels	bestämmelser	regel	bestämmelse	N;PL	N;NOM;INDF;MASC+FEM;PL
goud	guld	goud	guld	N;NEUT;SG	N;NOM;INDF;NEUT;SG
uitgezonden	sända	uitzenden	sända	V;V.PTCP	V;IMP;FIN;ACT
uitgezonden	sändes	uitzenden	sända	V;V.PTCP	V;IND;PST;FIN;PASS
fort	fästningen	fort	fästning	N;NEUT;SG	N;NOM;DEF;MASC+FEM;SG
