ve	et	ve	et	CONJ	CONJ
kaldırıldı	enlevé	kal	enlever	V;PFV;IND;SG;3;POS;PST;PASS	V;MASC;SG;PST;V.PTCP
kaldırıldı	retiré	kal	retirer	V;PFV;IND;SG;3;POS;PST;PASS	V;MASC;SG;PST;V.PTCP
kaldırıldı	supprimée	kal	supprimer	V;PFV;IND;SG;3;POS;PST;PASS	V;FEM;SG;PST;V.PTCP
kaldırıldı	supprimé	kal	supprimer	V;PFV;IND;SG;3;POS;PST;PASS	V;MASC;SG;PST;V.PTCP
ayakta	standing	ayak	standing	N;ESS;SG;3	N;MASC;SG
örnekleri	exemples	örnek	exemple	N;ACC;PL;3	N;MASC;PL
örnekleri	échantillons	örnek	échantillon	N;ACC;PL;3	N;MASC;PL
ifadesi	expression	ifade	expression	N;NOM;SG;3	N;FEM;SG
ifadesi	témoignage	ifade	témoignage	N;NOM;SG;3	N;MASC;SG
parlamentosu	parlement	parlamentosu	parlement	N;NOM;SG;3	N;MASC;SG
tahmini	estimation	tahmin	estimation	N;NOM;SG;3	N;FEM;SG
tahmini	devis	tahmin	devis	N;NOM;SG;3	N;MASC;SG
tahmini	estimation	tahmin	estimation	N;NOM;SG;3	N;FEM;SG
tahmini	prédiction	tahmin	prédiction	N;NOM;SG;3	N;FEM;SG
tahmini	prévision	tahmin	prévision	N;NOM;SG;3	N;FEM;SG
tahmini	estimation	tahmin	estimation	N;NOM;SG;3	N;FEM;SG
diplomatik	diplomate	diplomatik	diplomate	N;NOM;SG;3	N;MASC;SG
analiz	analyse	analiz	analyse	N;NOM;SG;3	N;FEM;SG
ekran	screen	ekran	screen	N;NOM;SG;3	N;MASC;SG
ekran	ecran	ekran	ecran	N;NOM;SG;3	N;MASC;SG
ekran	écran	ekran	écran	N;NOM;SG;3	N;MASC;SG
ekran	moniteur	ekran	moniteur	N;NOM;SG;3	N;MASC;SG
ekran	affichage	ekran	affichage	N;NOM;SG;3	N;MASC;SG
ekran	affiche	ekran	affiche	N;NOM;SG;3	N;FEM;SG
parçacık	widget	parçacık	widget	N;NOM;SG;3	N;MASC;SG
parçacık	particule	parçacık	particule	N;NOM;SG;3	N;FEM;SG
rakibi	concurrent	rakip	concurrent	N;NOM;SG;3	N;MASC;SG
rakibi	rival	rakip	rival	N;NOM;SG;3	N;MASC;SG
rakibi	adversaire	rakip	adversaire	N;NOM;SG;3	N;MASC;SG
sanatçılar	interprètes	sanatçı	interprète	N;NOM;PL;3	N;MASC;PL
sanatçılar	artistes	sanatçı	artiste	N;NOM;PL;3	N;MASC;PL
sözlük	lexique	sözlük	lexique	N;NOM;SG;3	N;MASC;SG
sözlük	glossaire	sözlük	glossaire	N;NOM;SG;3	N;MASC;SG
sözlük	vocabulaire	sözlük	vocabulaire	N;NOM;SG;3	N;MASC;SG
sözlük	dictionnaire	sözlük	dictionnaire	N;NOM;SG;3	N;MASC;SG
yolculuk	voyage	yolculuk	voyage	N;NOM;SG;3	N;MASC;SG
yolculuk	voyage	yolculuk	voyage	N;NOM;SG;3	N;MASC;SG
yolculuk	journey	yolculuk	journey	N;NOM;SG;3	N;MASC;SG
yolculuk	parcours	yolculuk	parcours	N;NOM;SG;3	N;MASC;SG
yolculuk	balade	yolculuk	balade	N;NOM;SG;3	N;FEM;SG
yolculuk	voyage	yolculuk	voyage	N;NOM;SG;3	N;MASC;SG
yolculuk	trip	yolculuk	trip	N;NOM;SG;3	N;MASC;SG
havaalanı	aéroport	havaalanı	aéroport	N;NOM;SG;3	N;MASC;SG
havaalanı	aérodrome	havaalanı	aérodrome	N;NOM;SG;3	N;MASC;SG
katkıları	contributions	katkı	contribution	N;ACC;PL;3	N;FEM;PL
katkıları	cotisations	katkı	cotisation	N;ACC;PL;3	N;FEM;PL
psikolojik	psychologique	psikolojik	psychologique	ADJ	ADJ;MASC;SG
alayı	régiment	alay	régiment	N;ACC;SG;3	N;MASC;SG
alayı	cortège	alay	cortège	N;ACC;SG;3	N;MASC;SG
alayı	procession	alay	procession	N;ACC;SG;3	N;FEM;SG
ilgisi	pertinence	ilgi	pertinence	N;NOM;SG;3	N;FEM;SG
sayısal	numérique	sayısal	numérique	ADJ	ADJ;MASC;SG
sayısal	numérique	sayısal	numérique	ADJ	ADJ;MASC;SG
sayısal	numériques	sayısal	numérique	ADJ	ADJ;MASC;PL
sayısal	numérique	sayısal	numérique	ADJ	ADJ;MASC;SG
sayısal	numériques	sayısal	numérique	ADJ	ADJ;MASC;PL
sayısal	digital	sayısal	digital	ADJ	ADJ;MASC;SG
teklifi	proposition	teklif	proposition	N;ACC;SG;3	N;FEM;SG
teklifi	offre	teklif	offre	N;ACC;SG;3	N;FEM;SG
kapasitesi	capacité	kapasite	capacité	N;NOM;SG;3	N;FEM;SG
kalıntıları	restes	kalıntı	reste	N;NOM;PL;3	N;MASC;PL
şehirleri	villes	şehir	ville	N;NOM;PL;3	N;FEM;PL
alfabesi	alphabet	alfabe	alphabet	N;NOM;SG;3	N;MASC;SG
sıralaması	classement	sırala	classement	N;NOM;SG;3	N;MASC;SG
mühendisi	ingénieur	mühendis	ingénieur	N;NOM;SG;3	N;MASC;SG
konuları	sujets	konu	sujet	N;ACC;PL;3	N;MASC;PL
konuları	thèmes	konu	thème	N;ACC;PL;3	N;MASC;PL
orkestrası	orchestre	orkestra	orchestre	N;NOM;SG;3	N;MASC;SG
atlético	atlético	atlético	atlético	N;NOM;SG;3	N;MASC;SG
arkadaşlar	amies	arkadaş	amie	N;NOM;PL;3	N;FEM;PL
arkadaşlar	amis	arkadaş	ami	N;NOM;PL;3	N;MASC;PL
eliptik	elliptique	eliptik	elliptique	ADJ	ADJ;MASC;SG
duyurdu	annoncé	duyur	annoncer	V;PFV;IND;SG;3;POS;PST	V;MASC;SG;PST;V.PTCP
duyurdu	annoncée	duyur	annoncer	V;PFV;IND;SG;3;POS;PST	V;FEM;SG;PST;V.PTCP
rahat	confortable	rahat	confortable	ADJ	ADJ;MASC;SG
rahat	cosy	rahat	cosy	ADJ	ADJ;MASC;SG
rahat	détendu	rahat	détendu	ADJ	ADJ;MASC;SG
rahat	confortables	rahat	confortable	ADJ	ADJ;MASC;PL
rahat	confortable	rahat	confortable	ADJ	ADJ;MASC;SG
rahat	confortables	rahat	confortable	ADJ	ADJ;MASC;PL
rahat	confortable	rahat	confortable	ADJ	ADJ;MASC;SG
değiştirildi	changé	değiş	changer	V;PFV;IND;SG;3;POS;PST;PASS	V;MASC;SG;PST;V.PTCP
değiştirildi	changée	değiş	changer	V;PFV;IND;SG;3;POS;PST;PASS	V;FEM;SG;PST;V.PTCP
değiştirildi	modifié	değiş	modifier	V;PFV;IND;SG;3;POS;PST;PASS	V;MASC;SG;PST;V.PTCP
değiştirildi	modifiée	değiş	modifier	V;PFV;IND;SG;3;POS;PST;PASS	V;FEM;SG;PST;V.PTCP
anahtar	touche	anahtar	touche	N;NOM;SG;3	N;FEM;SG
anahtar	clef	anahtar	clef	N;NOM;SG;3	N;FEM;SG
anahtar	clé	anahtar	clé	N;NOM;SG;3	N;FEM;SG
bayanlar	dames	bayan	dame	N;NOM;PL;3	N;FEM;PL
açılmış	ouvert	aç	ouvrir	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;MASC;SG;PST;V.PTCP
yollar	chemins	yol	chemin	N;NOM;PL;3	N;MASC;PL
yollar	sentiers	yol	sentier	N;NOM;PL;3	N;MASC;PL
yollar	façons	yol	façon	N;NOM;PL;3	N;FEM;PL
yollar	routes	yol	route	N;NOM;PL;3	N;FEM;PL
yollar	chemins	yol	chemin	N;NOM;PL;3	N;MASC;PL
gemileri	navires	gemi	navire	N;ACC;PL;3	N;MASC;PL
gemileri	vaisseaux	gemi	vaisseau	N;ACC;PL;3	N;MASC;PL
havacılık	aviation	havacılık	aviation	N;NOM;SG;3	N;FEM;SG
firma	compagnie	firma	compagnie	N;NOM;SG;3	N;FEM;SG
firma	société	firma	société	N;NOM;SG;3	N;FEM;SG
sundu	présentée	sun	présenter	V;PFV;IND;SG;3;POS;PST	V;FEM;SG;PST;V.PTCP
sundu	présenté	sun	présenter	V;PFV;IND;SG;3;POS;PST	V;MASC;SG;PST;V.PTCP
alıyor	prendre	al	prendre	V;PROG;IND;SG;3;POS;INFM;PRS	V;NFIN
alıyor	prenant	al	prendre	V;PROG;IND;SG;3;POS;INFM;PRS	V;PRS;V.PTCP
maliyeti	coût	maliyet	coût	N;NOM;SG;3	N;MASC;SG
sayfalar	pages	sayfa	page	N;NOM;PL;3	N;FEM;PL
yorumlar	examens	yorum	examen	N;NOM;PL;3	N;MASC;PL
yorumlar	critiques	yorum	critique	N;NOM;PL;3	N;MASC;PL
yorumlar	commentaires	yorum	commentaire	N;NOM;PL;3	N;MASC;PL
yorumlar	remarques	yorum	remarque	N;NOM;PL;3	N;FEM;PL
yorumlar	observations	yorum	observation	N;NOM;PL;3	N;FEM;PL
izleyen	regardant	izle	regarder	V;PFV;IND;POS;PRS;V.PTCP	V;PRS;V.PTCP
izleyen	regarder	izle	regarder	V;PFV;IND;POS;PRS;V.PTCP	V;NFIN
kayıtları	enregistrements	kayıt	enregistrement	N;ACC;PL;3	N;MASC;PL
kayıtları	records	kayıt	record	N;ACC;PL;3	N;MASC;PL
kayıtları	grumes	kayıt	grume	N;ACC;PL;3	N;FEM;PL
kayıtları	enregistrements	kayıt	enregistrement	N;ACC;PL;3	N;MASC;PL
kayıtları	inscriptions	kayıt	inscription	N;ACC;PL;3	N;FEM;PL
komuta	commandement	komut	commandement	N;NOM;SG;3	N;MASC;SG
komuta	commande	komut	commande	N;NOM;SG;3	N;FEM;SG
kuşlar	oiseaux	kuş	oiseau	N;NOM;PL;3	N;MASC;PL
yaralandı	blessé	yarala	blesser	V;PFV;IND;SG;3;POS;PST;PASS	V;MASC;SG;PST;V.PTCP
yaralandı	blessée	yarala	blessé	V;PFV;IND;SG;3;POS;PST;PASS	V;FEM;SG;PST;V.PTCP
yaralandı	lésée	yarala	léser	V;PFV;IND;SG;3;POS;PST;PASS	V;FEM;SG;PST;V.PTCP
yaralandı	blessé	yarala	blesser	V;PFV;IND;SG;3;POS;PST;PASS	V;MASC;SG;PST;V.PTCP
yaralandı	blessée	yarala	blessé	V;PFV;IND;SG;3;POS;PST;PASS	V;FEM;SG;PST;V.PTCP
sayfaya	page	sayfa	page	N;DAT;SG;3	N;FEM;SG
önlemek	empêcher	önle	empêcher	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN
önlemek	empêchant	önle	empêcher	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;PRS;V.PTCP
önlemek	empêcher	önle	empêcher	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN
önlemek	prévenir	önle	prévenir	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN
getirmek	apportant	getir	apporter	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;PRS;V.PTCP
notlar	remarques	not	remarque	N;NOM;PL;3	N;FEM;PL
notlar	notes	not	note	N;NOM;PL;3	N;FEM;PL
notlar	grades	not	grade	N;NOM;PL;3	N;MASC;PL
nerede	où	nere	où	PRO;ESS;SG;3	PRO
heyeti	délégation	heyet	délégation	N;NOM;SG;3	N;FEM;SG
kişiliği	personnalité	kişilik	personnalité	N;NOM;SG;3	N;FEM;SG
çalışmak	étudier	çalış	étudier	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN
çalışmak	travailler	çalış	travailler	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN
çalışmak	travaillant	çalış	travailler	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;PRS;V.PTCP
çalışmak	travailler	çalış	travailler	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN
gitmek	aller	git	aller	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN
gitmek	quitter	git	quitter	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN
gitmek	quittant	git	quitter	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;PRS;V.PTCP
tapınağı	temple	tapınak	temple	N;NOM;SG;3	N;MASC;SG
tapınağı	tempe	tapınak	tempe	N;NOM;SG;3	N;FEM;SG
çıkarıldı	retirée	çıkar	retirer	V;PFV;IND;SG;3;POS;PST;PASS	V;FEM;SG;PST;V.PTCP
çıkarıldı	enlevé	çıkar	enlever	V;PFV;IND;SG;3;POS;PST;PASS	V;MASC;SG;PST;V.PTCP
çıkarıldı	retiré	çıkar	retirer	V;PFV;IND;SG;3;POS;PST;PASS	V;MASC;SG;PST;V.PTCP
çıkarıldı	supprimée	çıkar	supprimer	V;PFV;IND;SG;3;POS;PST;PASS	V;FEM;SG;PST;V.PTCP
çıkarıldı	supprimé	çıkar	supprimer	V;PFV;IND;SG;3;POS;PST;PASS	V;MASC;SG;PST;V.PTCP
başlattı	lancée	başla	lancer	V;PFV;IND;SG;3;POS;PST;CAUS	V;FEM;SG;PST;V.PTCP
başlattı	lancé	başla	lancer	V;PFV;IND;SG;3;POS;PST;CAUS	V;MASC;SG;PST;V.PTCP
töreni	cérémonie	tören	cérémonie	N;NOM;SG;3	N;FEM;SG
doğrusal	linéaires	doğrusal	linéaire	ADJ	ADJ;MASC;PL
doğrusal	linéaire	doğrusal	linéaire	ADJ	ADJ;MASC;SG
türler	genres	tür	genre	N;NOM;PL;3	N;MASC;PL
türler	espèces	tür	espèce	N;NOM;PL;3	N;FEM;PL
türler	types	tür	type	N;NOM;PL;3	N;MASC;PL
başarılar	réussites	başarı	réussite	N;NOM;PL;3	N;FEM;PL
başarılar	accomplissements	başarı	accomplissement	N;NOM;PL;3	N;MASC;PL
başarılar	réalisations	başarı	réalisation	N;NOM;PL;3	N;FEM;PL
başarılar	réussites	başarı	réussite	N;NOM;PL;3	N;FEM;PL
başarılar	réalisations	başarı	réalisation	N;NOM;PL;3	N;FEM;PL
başarılar	accomplissements	başarı	accomplissement	N;NOM;PL;3	N;MASC;PL
uyuşturucu	stupéfiant	uyuşturucu	stupéfiant	ADJ;NOM;SG;3	ADJ;MASC;SG
uyumlu	compatible	uyumlu	compatible	ADJ	ADJ;MASC;SG
uyumlu	compatibles	uyumlu	compatible	ADJ	ADJ;MASC;PL
yönetilen	modérer	yönet	modérer	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;NFIN
tesisleri	équipements	tesis	équipement	N;ACC;PL;3	N;MASC;PL
tesisleri	installations	tesis	installation	N;ACC;PL;3	N;FEM;PL
katliamı	massacre	katlia	massacre	N;ACC;SG;3	N;MASC;SG
corporation	corporation	corporation	corporation	N;NOM;SG;3	N;FEM;SG
araçlar	véhicules	araç	véhicule	N;NOM;PL;3	N;MASC;PL
araçlar	outils	araç	outil	N;NOM;PL;3	N;MASC;PL
otel	motel	otel	motel	N;NOM;SG;3	N;MASC;SG
otel	hôtel	otel	hôtel	N;NOM;SG;3	N;MASC;SG
tanımı	définition	tanım	définition	N;NOM;SG;3	N;FEM;SG
gerçekleştirdi	effectué	gerçekleş	effectuer	V;PFV;IND;SG;3;POS;PST;CAUS	V;MASC;SG;PST;V.PTCP
askerlik	armée	askerlik	armée	N;NOM;SG;3	N;FEM;SG
sahipleri	propriétaires	sahip	propriétaire	N;ACC;PL;3	N;MASC;PL
philip	philippe	phil	philippe	N;NOM;SG;3	N;MASC;SG
dağlar	montagnes	dağ	montagne	N;NOM;PL;3	N;FEM;PL
dağlar	monts	dağ	mont	N;NOM;PL;3	N;MASC;PL
dağlar	collines	dağ	colline	N;NOM;PL;3	N;FEM;PL
davranış	comportement	davranış	comportement	N;NOM;SG;3	N;MASC;SG
davranış	attitude	davranış	attitude	N;NOM;SG;3	N;FEM;SG
davranış	comportement	davranış	comportement	N;NOM;SG;3	N;MASC;SG
akımı	flux	akım	flux	N;NOM;SG;3	N;MASC;SG
akımı	ruisseau	akım	ruisseau	N;NOM;SG;3	N;MASC;SG
kütüphane	bibliothèque	kütüphane	bibliothèque	N;NOM;SG;3	N;FEM;SG
kütüphane	librairie	kütüphane	librairie	N;NOM;SG;3	N;FEM;SG
hastalıkları	maladies	hastalık	maladie	N;NOM;PL;3	N;FEM;PL
karakterleri	personnages	karakter	personnage	N;NOM;PL;3	N;MASC;PL
karakterleri	caractères	karakter	caractère	N;NOM;PL;3	N;MASC;PL
sürüldü	banni	sür	banni	V;PFV;IND;SG;3;POS;PST;PASS	V;MASC;SG;PST;V.PTCP
sürüldü	bannie	sür	bannir	V;PFV;IND;SG;3;POS;PST;PASS	V;FEM;SG;PST;V.PTCP
sürüldü	exilé	sür	exiler	V;PFV;IND;SG;3;POS;PST;PASS	V;MASC;SG;PST;V.PTCP
juventus	juventus	juventus	juventu	N;NOM;SG;3	N;FEM;SG
hazırlanmış	fabriqué	hazırla	fabriquer	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	V;MASC;SG;PST;V.PTCP
hazırlanmış	préparés	hazırla	préparer	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	V;MASC;PL;PST;V.PTCP
hazırlanmış	préparées	hazırla	préparer	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	V;FEM;PL;PST;V.PTCP
hazırlanmış	préparée	hazırla	préparer	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	V;FEM;SG;PST;V.PTCP
hazırlanmış	préparé	hazırla	préparer	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	V;MASC;SG;PST;V.PTCP
tutuklandı	arrêté	tutukla	arrêter	V;PFV;IND;SG;3;POS;PST;PASS	V;MASC;SG;PST;V.PTCP
tutuklandı	arrêtée	tutukla	arrêter	V;PFV;IND;SG;3;POS;PST;PASS	V;FEM;SG;PST;V.PTCP
romalılar	romans	romalı	roman	N;NOM;PL;3	N;MASC;PL
organizasyon	organisation	organizasyon	organisation	N;NOM;SG;3	N;FEM;SG
organizasyon	organisation	organizasyon	organisation	N;NOM;SG;3	N;FEM;SG
yükseklik	altitude	yükseklik	altitude	N;NOM;SG;3	N;FEM;SG
yükseklik	altitude	yükseklik	altitude	N;NOM;SG;3	N;FEM;SG
yükseklik	élévation	yükseklik	élévation	N;NOM;SG;3	N;FEM;SG
yükseklik	taille	yükseklik	taille	N;NOM;SG;3	N;FEM;SG
yükseklik	hauteur	yükseklik	hauteur	N;NOM;SG;3	N;FEM;SG
anıtı	monument	anıt	monument	N;ACC;SG;3	N;MASC;SG
üreme	procréer	üre	procréer	V;PFV;NOM;IND;NEG;PRS;V.MSDR	V;NFIN
okula	ecole	okul	ecole	N;DAT;SG;3	N;FEM;SG
okula	école	okul	école	N;DAT;SG;3	N;FEM;SG
geçirmek	dépenser	geçir	dépenser	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN
etkinlik	activité	etkinlik	activité	N;NOM;SG;3	N;FEM;SG
etkinlik	évènement	etkinlik	évènement	N;NOM;SG;3	N;MASC;SG
etkinlik	événement	etkinlik	événement	N;NOM;SG;3	N;MASC;SG
etkinlik	evénement	etkinlik	evénement	N;NOM;SG;3	N;MASC;SG
merak	curiosité	merak	curiosité	N;NOM;SG;3	N;FEM;SG
merak	curiosité	merak	curiosité	N;NOM;SG;3	N;FEM;SG
merak	émerveillement	merak	émerveillement	N;NOM;SG;3	N;MASC;SG
merak	merveille	merak	merveille	N;NOM;SG;3	N;FEM;SG
kaybeden	perdant	kaybet	perdre	V;PFV;IND;POS;PRS;V.PTCP	V;PRS;V.PTCP
sunuldu	présentée	sun	présenter	V;PFV;IND;SG;3;POS;PST;PASS	V;FEM;SG;PST;V.PTCP
sunuldu	présenté	sun	présenter	V;PFV;IND;SG;3;POS;PST;PASS	V;MASC;SG;PST;V.PTCP
sayfayı	page	sayfa	page	N;ACC;SG;3	N;FEM;SG
devriye	patrouille	devri	patrouille	N;NOM;SG;3	N;FEM;SG
açısı	angle	açı	angle	N;NOM;SG;3	N;MASC;SG
saldırıları	attaques	saldırı	attaque	N;ACC;PL;3	N;FEM;PL
saldırıları	agressions	saldırı	agression	N;ACC;PL;3	N;FEM;PL
saldırıları	attentats	saldırı	attentat	N;ACC;PL;3	N;MASC;PL
yoluna	désherbage	yol	désherbage	N;DAT;SG;3	N;MASC;SG
sunucusu	présentateur	sunucu	présentateur	N;NOM;SG;3	N;MASC;SG
sunucusu	serveur	sunucu	serveur	N;NOM;SG;3	N;MASC;SG
alışveriş	boutique	alışveriş	boutique	N;NOM;SG;3	N;FEM;SG
alışveriş	magasin	alışveriş	magasin	N;NOM;SG;3	N;MASC;SG
alışveriş	achat	alışveriş	achat	N;NOM;SG;3	N;MASC;SG
alışveriş	shopping	alışveriş	shopping	N;NOM;SG;3	N;MASC;SG
uygulamalar	applications	uygulama	application	N;NOM;PL;3	N;FEM;PL
uygulamalar	demandes	uygulama	demande	N;NOM;PL;3	N;FEM;PL
uygulamalar	applications	uygulama	application	N;NOM;PL;3	N;FEM;PL
uygulamalar	apps	uygulama	apps	N;NOM;PL;3	N;FEM;PL
işlemleri	opérations	işlem	opération	N;ACC;PL;3	N;FEM;PL
işlemleri	transactions	işlem	transaction	N;ACC;PL;3	N;FEM;PL
sistemler	systèmes	sistem	système	N;NOM;PL;3	N;MASC;PL
güvenliği	sûreté	güvenlik	sûreté	N;NOM;SG;3	N;FEM;SG
güvenliği	sécurité	güvenlik	sécurité	N;NOM;SG;3	N;FEM;SG
güvenliği	securite	güvenlik	securite	N;NOM;SG;3	N;FEM;SG
tapınak	temple	tapınak	temple	N;NOM;SG;3	N;MASC;SG
tapınak	tempe	tapınak	tempe	N;NOM;SG;3	N;FEM;SG
tapınak	tabernacle	tapınak	tabernacle	N;NOM;SG;3	N;MASC;SG
topraklar	terres	toprak	terre	N;NOM;PL;3	N;FEM;PL
topraklar	sols	toprak	sol	N;NOM;PL;3	N;MASC;PL
romantik	romantisme	romantik	romantisme	N;NOM;SG;3	N;MASC;SG
romantik	idylle	romantik	idylle	N;NOM;SG;3	N;FEM;SG
romantik	romance	romantik	romance	N;NOM;SG;3	N;FEM;SG
romantik	romantisme	romantik	romantisme	N;NOM;SG;3	N;MASC;SG
bahçesi	jardin	bahçe	jardin	N;NOM;SG;3	N;MASC;SG
merkezleri	centres	merkez	centre	N;ACC;PL;3	N;MASC;PL
merkezleri	centres	merkez	centre	N;ACC;PL;3	N;MASC;PL
bakanlar	ministres	bakan	ministre	N;NOM;PL;3	N;MASC;PL
otobüs	bus	otobüs	bus	N;NOM;SG;3	N;MASC;SG
otobüs	autobus	otobüs	autobus	N;NOM;SG;3	N;MASC;SG
otobüs	bus	otobüs	bus	N;NOM;SG;3	N;MASC;SG
otobüs	autobus	otobüs	autobus	N;NOM;SG;3	N;MASC;SG
oluşturulmuş	formé	oluş	former	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;MASC;SG;PST;V.PTCP
oluşturulmuş	formée	oluş	former	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;FEM;SG;PST;V.PTCP
oluşturulmuş	générée	oluş	générer	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;FEM;SG;PST;V.PTCP
oluşturulmuş	généré	oluş	générer	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;MASC;SG;PST;V.PTCP
atıldı	éjecté	at	éjecter	V;PFV;IND;SG;3;POS;PST;PASS	V;MASC;SG;PST;V.PTCP
atıldı	renvoyé	at	renvoyer	V;PFV;IND;SG;3;POS;PST;PASS	V;MASC;SG;PST;V.PTCP
atıldı	expulsé	at	expulser	V;PFV;IND;SG;3;POS;PST;PASS	V;MASC;SG;PST;V.PTCP
hacettepe	hacettepe	hacettepe	hacettepe	N;AT+ABL;SG;3	N;FEM;SG
yeteneği	capacité	yetenek	capacité	N;NOM;SG;3	N;FEM;SG
yeteneği	aptitude	yetenek	aptitude	N;NOM;SG;3	N;FEM;SG
yatırım	investissement	yatırım	investissement	N;NOM;SG;3	N;MASC;SG
yatırım	investissement	yatırım	investissement	N;NOM;SG;3	N;MASC;SG
yatırım	investissement	yatırım	investissement	N;NOM;SG;3	N;MASC;SG
gaziantepspor	gaziantepspor	gaziantepspor	gaziantepspor	N;NOM;SG;3	N;MASC;SG
kurallar	règles	kural	règle	N;NOM;PL;3	N;FEM;PL
kurallar	regles	kural	regle	N;NOM;PL;3	N;FEM;PL
kurallar	directives	kural	directive	N;NOM;PL;3	N;FEM;PL
duygusal	émotif	duygusal	émotif	ADJ	ADJ;MASC;SG
duygusal	émotionnelle	duygusal	émotionnel	ADJ	ADJ;FEM;SG
duygusal	affectif	duygusal	affectif	ADJ	ADJ;MASC;SG
duygusal	émotionnel	duygusal	émotionnel	ADJ	ADJ;MASC;SG
duygusal	sentimentale	duygusal	sentimental	ADJ	ADJ;FEM;SG
duygusal	sentimental	duygusal	sentimental	ADJ	ADJ;MASC;SG
haberleri	nouveautés	haber	nouveauté	N;NOM;PL;3	N;FEM;PL
haberleri	actualités	haber	actualité	N;NOM;PL;3	N;FEM;PL
girişimi	tentative	girişim	tentative	N;NOM;SG;3	N;FEM;SG
girişimi	initiative	girişim	initiative	N;NOM;SG;3	N;FEM;SG
dostluk	amitié	dostluk	amitié	N;NOM;SG;3	N;FEM;SG
yapıları	structures	yap	structure	N;ACC;PL;3	N;FEM;PL
moon	lune	moon	lune	N;NOM;SG;3	N;FEM;SG
teori	théorie	teori	théorie	N;NOM;SG;3	N;FEM;SG
direniş	résistance	direniş	résistance	N;NOM;SG;3	N;FEM;SG
direniş	resistance	direniş	resistance	N;NOM;SG;3	N;FEM;SG
filosu	flotte	filo	flotte	N;NOM;SG;3	N;FEM;SG
fotoğrafları	photos	fotoğraf	photo	N;NOM;PL;3	N;FEM;PL
fotoğrafları	photographies	fotoğraf	photographie	N;NOM;PL;3	N;FEM;PL
sahnesi	scène	sahne	scène	N;NOM;SG;3	N;FEM;SG
bahçe	jardinage	bahçe	jardinage	N;NOM;SG;3	N;MASC;SG
bahçe	jardin	bahçe	jardin	N;NOM;SG;3	N;MASC;SG
çeşitleri	cépages	çeşit	cépage	N;ACC;PL;3	N;MASC;PL
çeşitleri	variétés	çeşit	variété	N;ACC;PL;3	N;FEM;PL
çeşitleri	types	çeşit	type	N;ACC;PL;3	N;MASC;PL
başlangıcı	commencement	başlangıç	commencement	N;ACC;SG;3	N;MASC;SG
başlangıcı	début	başlangıç	début	N;ACC;SG;3	N;MASC;SG
oluşturuldu	créée	oluş	créer	V;PFV;IND;SG;3;POS;PST;PASS	V;FEM;SG;PST;V.PTCP
oluşturuldu	créé	oluş	créer	V;PFV;IND;SG;3;POS;PST;PASS	V;MASC;SG;PST;V.PTCP
oluşturuldu	crée	oluş	créer	V;PFV;IND;SG;3;POS;PST;PASS	V;FEM;SG;PST;V.PTCP
oluşturuldu	générée	oluş	générer	V;PFV;IND;SG;3;POS;PST;PASS	V;FEM;SG;PST;V.PTCP
oluşturuldu	généré	oluş	générer	V;PFV;IND;SG;3;POS;PST;PASS	V;MASC;SG;PST;V.PTCP
sözler	citations	söz	citation	N;NOM;PL;3	N;FEM;PL
sözler	cotes	söz	cote	N;NOM;PL;3	N;FEM;PL
sözler	soumissions	söz	soumetion	N;NOM;PL;3	N;FEM;PL
sözler	promesses	söz	promesse	N;NOM;PL;3	N;FEM;PL
sözler	mots	söz	mot	N;NOM;PL;3	N;MASC;PL
sözler	paroles	söz	parole	N;NOM;PL;3	N;FEM;PL
finansal	financière	finansal	financier	ADJ	ADJ;FEM;SG
finansal	financier	finansal	financier	ADJ	ADJ;MASC;SG
filipinler	philippines	filip	philippine	N;NOM;PL;3	N;FEM;PL
çocukluk	enfance	çocukluk	enfance	N;NOM;SG;3	N;FEM;SG
yaylası	plateau	yayla	plateau	N;NOM;SG;3	N;MASC;SG
veriler	données	veri	donnée	N;NOM;PL;3	N;FEM;PL
