che	那	che	那	DET	DET
nemici	敵人	nemico	敵人	N;MASC;PL	N
nemici	仇人	nemico	仇人	N;MASC;PL	N
errore	錯誤	errore	錯誤	N;MASC;SG	N
errore	錯誤	errore	錯誤	N;MASC;SG	N
semi	種子	seme	種子	N;MASC;PL	N
semi	籽	seme	籽	N;MASC;PL	N
settanta	七十	settanta	七十	NUM	NUM
originariamente	原本	originariamente	原本	ADV	ADV
universo	宇宙	universo	宇宙	N;MASC;SG	N
domenica	星期	domenica	星期	N;FEM;SG	N
domenica	週日	domenica	週日	N;FEM;SG	N
domenica	星期	domenica	星期	N;FEM;SG	N
domenica	周日	domenica	周日	N;FEM;SG	N
pressione	壓力	pressione	壓力	N;FEM;SG	N
pressione	氣壓	pressione	氣壓	N;FEM;SG	N
limite	上限	limite	上限	N;MASC;SG	N
limite	極限	limite	極限	N;MASC;SG	N
limite	限	limite	限	N;MASC;SG	N
limite	限額	limite	限額	N;MASC;SG	N
ottanta	八十	ottanto	八十	NUM	NUM
collega	同事	collega	同事	N;SG	N
collega	同事	collega	同事	N;SG	N
chilometri	公里	chilometro	公里	N;MASC;PL	N
chilometri	英里	chilometro	英里	N;MASC;PL	N
chilometri	公里	chilometro	公里	N;MASC;PL	N
porte	門	porta	門	N;FEM;PL	N
caratteristica	特性	caratteristica	特性	N;FEM;SG	N
caratteristica	特點	caratteristica	特點	N;FEM;SG	N
caratteristica	特徵	caratteristica	特徵	N;FEM;SG	N
caratteristica	功能	caratteristica	功能	N;FEM;SG	N
caratteristica	特色	caratteristica	特色	N;FEM;SG	N
caratteristica	特徵	caratteristica	特徵	N;FEM;SG	N
abilità	技能	abilità	技能	N;FEM	N
abilità	技藝	abilità	技藝	N;FEM	N
abilità	技巧	abilità	技巧	N;FEM	N
abilità	技能	abilità	技能	N;FEM	N
abilità	能力	abilità	能力	N;FEM	N
governatore	省長	governatore	省長	N;MASC;SG	N
governatore	總督	governatore	總督	N;MASC;SG	N
governatore	州	governatore	州	N;MASC;SG	N
blue	藍	blue	藍	N	N
blue	藍色	blue	藍色	N	N
monumento	碑	monumento	碑	N;MASC;SG	N
patria	祖國	patria	祖國	N;FEM;SG	N
patria	故鄉	patria	故鄉	N;FEM;SG	N
patria	家園	patria	家園	N;FEM;SG	N
patria	祖國	patria	祖國	N;FEM;SG	N
patria	國土	patria	國土	N;FEM;SG	N
patria	祖國	patria	祖國	N;FEM;SG	N
dipinto	畫	dipinto	畫	N;MASC;SG	N
dipinto	油畫	dipinto	油畫	N;MASC;SG	N
dipinto	繪畫	dipinto	繪畫	N;MASC;SG	N
carico	負載	carico	負載	N;MASC;SG	N
carico	貨運	carico	貨運	N;MASC;SG	N
carico	貨物	carico	貨物	N;MASC;SG	N
carico	貨	carico	貨	N;MASC;SG	N
fenomeno	現象	fenomeno	現象	N;MASC;SG	N
alleanza	聯盟	alleanza	聯盟	N;FEM;SG	N
alleanza	同盟	alleanza	同盟	N;FEM;SG	N
forti	強壯	forte	強壯	ADJ;PL	ADJ
forti	強烈	forte	強烈	ADJ;PL	ADJ
forti	堅強	forte	堅強	ADJ;PL	ADJ
copie	拷貝	copia	拷貝	N;FEM;PL	N
condizione	條件	condizione	條件	N;FEM;SG	N
condizione	狀況	condizione	狀況	N;FEM;SG	N
regime	政權	regime	政權	N;MASC;SG	N
regime	制度	regime	制度	N;MASC;SG	N
citato	引用	citare	引用	V;MASC;SG;PST;V.PTCP	V
citato	引述	citare	引述	V;MASC;SG;PST;V.PTCP	V
pista	曲目	pista	曲目	N;FEM;SG	N
pista	軌道	pista	軌道	N;FEM;SG	N
pista	軌跡	pista	軌跡	N;FEM;SG	N
rivela	揭露	rivelare	揭露	V;IND;SG;3;PRS;FIN	V
rivela	揭示	rivelare	揭示	V;IND;SG;3;PRS;FIN	V
rivela	揭示	rivelare	揭示	V;IND;SG;3;PRS;FIN	V
linguaggio	語言	linguaggio	語言	N;MASC;SG	N
linguaggio	語	linguaggio	語	N;MASC;SG	N
linguaggio	語文	linguaggio	語文	N;MASC;SG	N
espressione	表情	espressione	表情	N;FEM;SG	N
solista	獨唱	solista	獨唱	N;SG	N
giustizia	正義	giustizia	正義	N;FEM;SG	N
giustizia	司法	giustizia	司法	N;FEM;SG	N
venti	二十	venti	二十	NUM	NUM
collezione	收藏	collezione	收藏	N;FEM;SG	N
firma	簽名	firma	簽名	N;FEM;SG	N
firma	簽名	firma	簽名	N;FEM;SG	N
poesia	詩	poesia	詩	N;FEM;SG	N
poesia	詩	poesia	詩	N;FEM;SG	N
poesia	詩歌	poesia	詩歌	N;FEM;SG	N
occhio	眼	occhio	眼	N;MASC;SG	N
occhio	眼睛	occhio	眼睛	N;MASC;SG	N
cavaliere	騎士	cavaliere	騎士	N;MASC;SG	N
inizi	開端	inizio	開端	N;MASC;PL	N
santuario	神社	santuario	神社	N;MASC;SG	N
gas	氣	gas	氣	N;MASC	N
gas	汽油	gas	汽油	N;MASC	N
gas	氣體	gas	氣體	N;MASC	N
gas	氣體	gas	氣體	N;MASC	N
manga	漫畫	manga	漫畫	N;MASC	N
superiori	優越	superiore	優越	ADJ;CMPR;PL	ADJ
prestito	借款	prestito	借款	N;MASC;SG	N
prestito	貸款	prestito	貸款	N;MASC;SG	N
prestito	借貸	prestito	借貸	N;MASC;SG	N
aerei	飛機	aereo	飛機	N;MASC;PL	N
signora	夫人	signore	夫人	N;FEM;SG	N
signora	太太	signore	太太	N;FEM;SG	N
sindaco	市長	sindaco	市長	N;MASC;SG	N
sindaco	鎮長	sindaco	鎮長	N;MASC;SG	N
dinastia	朝代	dinastia	朝代	N;FEM;SG	N
dinastia	王朝	dinastia	王朝	N;FEM;SG	N
identità	身份	identità	身份	N;FEM	N
identità	身分	identità	身分	N;FEM	N
identità	身份	identità	身份	N;FEM	N
dimensione	大小	dimensione	大小	N;FEM;SG	N
dimensione	體積	dimensione	體積	N;FEM;SG	N
dimensione	尺寸	dimensione	尺寸	N;FEM;SG	N
finalmente	終於	finalmente	終於	ADV	ADV
sacro	神聖	sacro	神聖	ADJ;MASC;SG	ADJ
sacro	神聖	sacro	神聖	ADJ;MASC;SG	ADJ
salute	健康	salute	健康	N;FEM;SG	N
proprietario	業	proprietario	業	N;MASC;SG	N
principi	原則	principio	原則	N;MASC;PL	N
principi	原理	principio	原理	N;MASC;PL	N
principi	原則	principio	原則	N;MASC;PL	N
programmi	方案	programma	方案	N;MASC;PL	N
programmi	方案	programma	方案	N;MASC;PL	N
programmi	程式	programma	程式	N;MASC;PL	N
grave	嚴重	grave	嚴重	ADJ;SG	ADJ
grave	嚴肅	grave	嚴肅	ADJ;SG	ADJ
grave	嚴重	grave	嚴重	ADJ;SG	ADJ
informazione	資訊	informazione	資訊	N;FEM;SG	N
archivio	檔案	archivio	檔案	N;MASC;SG	N
archivio	歸檔	archivio	歸檔	N;MASC;SG	N
archivio	檔案	archivio	檔案	N;MASC;SG	N
catena	鏈	catena	鏈	N;FEM;SG	N
catena	連鎖	catena	連鎖	N;FEM;SG	N
catena	鏈	catena	鏈	N;FEM;SG	N
domanda	問題	domanda	問題	N;FEM;SG	N
danno	損傷	danno	損傷	N;MASC;SG	N
danno	損壞	danno	損壞	N;MASC;SG	N
danno	損害	danno	損害	N;MASC;SG	N
arrivare	抵達	arrivare	抵達	V;NFIN	V
arrivare	到	arrivare	到	V;NFIN	V
studenti	學生	studente	學生	N;MASC;PL	N
studenti	學生	studente	學生	N;MASC;PL	N
faccia	臉	faccia	臉	N;FEM;SG	N
faccia	臉部	faccia	臉部	N;FEM;SG	N
permesso	允許	permettere	允許	V;MASC;SG;PST;V.PTCP	V
permesso	許可	permettere	許可	V;MASC;SG;PST;V.PTCP	V
permesso	允許	permettere	允許	V;MASC;SG;PST;V.PTCP	V
viola	紫色	viola	紫色	N;FEM;SG	N
viola	紫	viola	紫	N;FEM;SG	N
viola	中	viola	中	N;FEM;SG	N
viola	紫	viola	紫	N;FEM;SG	N
varietà	品種	varietà	品種	N;FEM	N
circuito	迴路	circuito	迴路	N;MASC;SG	N
circuito	電路	circuito	電路	N;MASC;SG	N
disegno	繪圖	disegno	繪圖	N;MASC;SG	N
disegno	圖畫	disegno	圖畫	N;MASC;SG	N
disegno	繪畫	disegno	繪畫	N;MASC;SG	N
antiche	古老	antico	古老	ADJ;FEM;PL	ADJ
discorso	話	discorso	話	N;MASC;SG	N
discorso	講話	discorso	講話	N;MASC;SG	N
discorso	演講	discorso	演講	N;MASC;SG	N
discorso	語音	discorso	語音	N;MASC;SG	N
attaccante	前鋒	attaccante	前鋒	N;SG	N
reazione	反應	reazione	反應	N;FEM;SG	N
spedizione	貨運	spedizione	貨運	N;FEM;SG	N
spedizione	裝運	spedizione	裝運	N;FEM;SG	N
spedizione	托運	spedizione	托運	N;FEM;SG	N
spedizione	運費	spedizione	運費	N;FEM;SG	N
spedizione	航運	spedizione	航運	N;FEM;SG	N
medicina	藥品	medicina	藥品	N;FEM;SG	N
medicina	藥物	medicina	藥物	N;FEM;SG	N
medicina	醫學	medicina	醫學	N;FEM;SG	N
medicina	藥	medicina	藥	N;FEM;SG	N
medicina	醫藥	medicina	醫藥	N;FEM;SG	N
gente	人	gente	人	N;FEM;SG	N
gente	人民	gente	人民	N;FEM;SG	N
muto	靜音	muto	靜音	N;MASC;SG	N
muto	啞	muto	啞	N;MASC;SG	N
sessanta	六十	sessanta	六十	NUM	NUM
vincere	贏	vincere	贏	V;NFIN	V
compreso	包括	comprendere	包括	V;MASC;SG;PST;V.PTCP	V
compreso	包括	comprendere	包括	V;MASC;SG;PST;V.PTCP	V
posteriore	後方	posteriore	後方	N;MASC;SG	N
dizionario	詞典	dizionario	詞典	N;MASC;SG	N
dizionario	字典	dizionario	字典	N;MASC;SG	N
giornale	報紙	giornale	報紙	N;MASC;SG	N
giornale	報	giornale	報	N;MASC;SG	N
giornale	報章	giornale	報章	N;MASC;SG	N
home	家	home	家	N	N
home	住家	home	住家	N	N
modella	模範	modello	模範	N;FEM;SG	N
modella	模型	modello	模型	N;FEM;SG	N
modella	型號	modello	型號	N;FEM;SG	N
modella	模特	modello	模特	N;FEM;SG	N
girl	女生	girl	女生	N	N
girl	姑娘	girl	姑娘	N	N
girl	女孩	girl	女孩	N	N
monumenti	古蹟	monumento	古蹟	N;MASC;PL	N
fuso	熔化	fuso	熔化	N;MASC;SG	N
colonne	柱	colonna	柱	N;FEM;PL	N
colonne	專欄	colonna	專欄	N;FEM;PL	N
colonne	欄	colonna	欄	N;FEM;PL	N
colonne	欄	colonna	欄	N;FEM;PL	N
carte	紙牌	carta	紙牌	N;FEM;PL	N
carte	卡片	carta	卡片	N;FEM;PL	N
carte	牌	carta	牌	N;FEM;PL	N
giardino	園	giardino	園	N;MASC;SG	N
giardino	園林	giardino	園林	N;MASC;SG	N
giardino	花園	giardino	花園	N;MASC;SG	N
giardino	園藝	giardino	園藝	N;MASC;SG	N
foglie	樹葉	foglia	樹葉	N;FEM;PL	N
foglie	葉子	foglia	葉子	N;FEM;PL	N
foglie	葉子	foglia	葉子	N;FEM;PL	N
street	街頭	street	街頭	N;MASC	N
street	街道	street	街道	N;MASC	N
street	街	street	街	N;MASC	N
stanza	房間	stanza	房間	N;FEM;SG	N
stanza	房	stanza	房	N;FEM;SG	N
green	綠色	green	綠色	N	N
green	綠	green	綠	N	N
green	綠地	green	綠地	N	N
idee	想法	idea	想法	N;FEM;PL	N
assedio	圍城	assedio	圍城	N;MASC;SG	N
confini	邊界	confine	邊界	N;MASC;PL	N
confini	界	confine	界	N;MASC;PL	N
confini	界	confine	界	N;MASC;PL	N
confini	邊界	confine	邊界	N;MASC;PL	N
confini	邊框	confine	邊框	N;MASC;PL	N
confini	邊境	confine	邊境	N;MASC;PL	N
spada	刀	spada	刀	N;FEM;SG	N
spada	劍	spada	劍	N;FEM;SG	N
spada	寶劍	spada	寶劍	N;FEM;SG	N
civili	民事	civile	民事	N;PL	N
civili	平民	civile	平民	N;PL	N
online	網上	online	網上	N;FEM;SG	N
naturali	天然	naturale	天然	ADJ;PL	ADJ
chiave	鑰匙	chiave	鑰匙	N;FEM;SG	N
chiave	鍵	chiave	鍵	N;FEM;SG	N
chiave	關鍵	chiave	關鍵	N;FEM;SG	N
seguire	跟	seguire	跟	V;NFIN	V
compagno	同志	compagno	同志	N;MASC;SG	N
compagno	伴侶	compagno	伴侶	N;MASC;SG	N
affari	企業	affare	企業	N;MASC;PL	N
affari	業務	affare	業務	N;MASC;PL	N
affari	商業	affare	商業	N;MASC;PL	N
affari	商務	affare	商務	N;MASC;PL	N
albero	樹	albero	樹	N;MASC;SG	N
albero	樹木	albero	樹木	N;MASC;SG	N
relazioni	關係	relazione	關係	N;FEM;PL	N
relazioni	報告	relazione	報告	N;FEM;PL	N
relazioni	關係	relazione	關係	N;FEM;PL	N
esecuzione	處	esecuzione	處	N;FEM;SG	N
successi	成功	successo	成功	N;MASC;PL	N
hill	山	hill	山	N;MASC	N
esempi	例子	esempio	例子	N;MASC;PL	N
esempi	範例	esempio	範例	N;MASC;PL	N
nucleo	核心	nucleo	核心	N;MASC;SG	N
nucleo	核	nucleo	核	N;MASC;SG	N
nucleo	核心	nucleo	核心	N;MASC;SG	N
insegnante	老師	insegnante	老師	N;SG	N
insegnante	教師	insegnante	教師	N;SG	N
congresso	國會	congresso	國會	N;MASC;SG	N
artiglieria	大炮	artiglieria	大炮	N;FEM;SG	N
artiglieria	火炮	artiglieria	火炮	N;FEM;SG	N
artiglieria	炮兵	artiglieria	炮兵	N;FEM;SG	N
gentile	溫和	gentile	溫和	ADJ;SG	ADJ
gentile	很好	gentile	很好	ADJ;SG	ADJ
jazz	爵士	jazz	爵士	N;MASC	N
jazz	爵士	jazz	爵士	N;MASC	N
banca	銀行	banca	銀行	N;FEM;SG	N
concerti	音樂	concerto	音樂	N;MASC;PL	N
gigante	巨人	gigante	巨人	N;MASC;SG	N
gigante	巨型	gigante	巨型	N;MASC;SG	N
salvare	節省	salvare	節省	V;NFIN	V
minimo	最少	minimo	最少	ADJ;MASC;SG	ADJ
minimo	最小	minimo	最小	ADJ;MASC;SG	ADJ
soggetti	科目	soggetto	科目	N;MASC;PL	N
giudizio	判決	giudizio	判決	N;MASC;SG	N
giudizio	判決	giudizio	判決	N;MASC;SG	N
tesi	論文	tesi	論文	N;FEM	N
tesi	命題	tesi	命題	N;FEM	N
tesi	論文	tesi	論文	N;FEM	N
opinione	意見	opinione	意見	N;FEM;SG	N
laurea	度	laurea	度	N;FEM;SG	N
laurea	程度	laurea	程度	N;FEM;SG	N
laurea	學位	laurea	學位	N;FEM;SG	N
moto	摩托	moto	摩托	N;MASC;SG	N
moto	摩托	moto	摩托	N;MASC;SG	N
moto	摩托	moto	摩托	N;MASC;SG	N
moto	摩托	moto	摩托	N;MASC;SG	N
moto	機車	moto	機車	N;MASC;SG	N
moto	摩托	moto	摩托	N;MASC;SG	N
vittime	傷亡	vittima	傷亡	N;FEM;PL	N
facoltà	院	facoltà	院	N;FEM	N
somma	總和	somma	總和	N;FEM;SG	N
giudice	法官	giudice	法官	N;MASC;SG	N
cambiare	改變	cambiare	改變	V;NFIN	V
cambiare	改變	cambiare	改變	V;NFIN	V
cambiare	變更	cambiare	變更	V;NFIN	V
cambiare	變	cambiare	變	V;NFIN	V
americani	美式	americano	美式	N;MASC;PL	N
alleati	盟軍	alleato	盟軍	N;MASC;PL	N
alleati	盟國	alleato	盟國	N;MASC;PL	N
alleati	盟友	alleato	盟友	N;MASC;PL	N
alleati	盟軍	alleato	盟軍	N;MASC;PL	N
alleati	盟國	alleato	盟國	N;MASC;PL	N
alleati	同盟	alleato	同盟	N;MASC;PL	N
alleati	盟友	alleato	盟友	N;MASC;PL	N
leggenda	傳奇	leggenda	傳奇	N;FEM;SG	N
generazione	世代	generazione	世代	N;FEM;SG	N
piattaforma	站台	piattaforma	站台	N;FEM;SG	N
piattaforma	平台	piattaforma	平台	N;FEM;SG	N
famosa	著名	famoso	著名	ADJ;FEM;SG	ADJ
biografia	傳記	biografia	傳記	N;FEM;SG	N
biografia	自傳	biografia	自傳	N;FEM;SG	N
mente	頭腦	mente	頭腦	N;FEM;SG	N
mente	心靈	mente	心靈	N;FEM;SG	N
omicidio	凶	omicidio	凶	N;MASC;SG	N
omicidio	凶	omicidio	凶	N;MASC;SG	N
fotografia	攝影	fotografia	攝影	N;FEM;SG	N
fotografia	攝影	fotografia	攝影	N;FEM;SG	N
fotografia	像片	fotografia	像片	N;FEM;SG	N
fotografia	照片	fotografia	照片	N;FEM;SG	N
abate	方丈	abate	方丈	N;MASC;SG	N
pubblicati	出版	pubblicare	出版	V;MASC;PL;PST;V.PTCP	V
pubblicati	發表	pubblicare	發表	V;MASC;PL;PST;V.PTCP	V
vantaggio	優點	vantaggio	優點	N;MASC;SG	N
vantaggio	優勢	vantaggio	優勢	N;MASC;SG	N
game	比賽	game	比賽	N	N
game	遊戲	game	遊戲	N	N
interpreti	口譯	interprete	口譯	N;MASC;PL	N
interpreti	口譯	interprete	口譯	N;MASC;PL	N
interpreti	口譯	interprete	口譯	N;MASC;PL	N
interpreti	口譯	interprete	口譯	N;MASC;PL	N
zio	舅舅	zio	舅舅	N;MASC;SG	N
zio	伯父	zio	伯父	N;MASC;SG	N
zio	叔叔	zio	叔叔	N;MASC;SG	N
rose	玫瑰	rosa	玫瑰	N;FEM;PL	N
rose	玫瑰	rosa	玫瑰	N;FEM;PL	N
rose	玫瑰	rosa	玫瑰	N;FEM;PL	N
ritratto	畫像	ritratto	畫像	N;MASC;SG	N
ritratto	肖像	ritratto	肖像	N;MASC;SG	N
scienza	科學	scienza	科學	N;FEM;SG	N
termina	終止	terminare	終止	V;IND;SG;3;PRS;FIN	V
perdita	虧損	perdita	虧損	N;FEM;SG	N
perdita	損失	perdita	損失	N;FEM;SG	N
perdita	漏	perdita	漏	N;FEM;SG	N
brigata	旅	brigata	旅	N;FEM;SG	N
combattere	打	combattere	打	V;NFIN	V
parere	意見	parere	意見	N;MASC;SG	N
novanta	九十	novanta	九十	NUM	NUM
generi	類型	genere	類型	N;MASC;PL	N
generi	流派	genere	流派	N;MASC;PL	N
generi	流派	genere	流派	N;MASC;PL	N
tecnologia	科技	tecnologia	科技	N;FEM;SG	N
tecnologia	技術	tecnologia	技術	N;FEM;SG	N
tecnologia	科技	tecnologia	科技	N;FEM;SG	N
scrittura	寫作	scrittura	寫作	N;FEM;SG	N
cover	封面	cover	封面	N;FEM	N
cover	掩護	cover	掩護	N;FEM	N
suono	聲音	suono	聲音	N;MASC;SG	N
suono	音效	suono	音效	N;MASC;SG	N
matematica	數學	matematica	數學	N;FEM;SG	N
matematica	數學	matematica	數學	N;FEM;SG	N
matematica	數學	matematica	數學	N;FEM;SG	N
matematica	數學	matematica	數學	N;FEM;SG	N
condotto	導管	condurre	導管	V;MASC;SG;PST;V.PTCP	V
passione	激情	passione	激情	N;FEM;SG	N
passione	熱情	passione	熱情	N;FEM;SG	N
passione	激情	passione	激情	N;FEM;SG	N
ruoli	作用	ruolo	作用	N;MASC;PL	N
ruoli	角色	ruolo	角色	N;MASC;PL	N
flag	旗幟	flag	旗幟	N;MASC	N
flag	國旗	flag	國旗	N;MASC	N
flag	旗	flag	旗	N;MASC	N
flag	旗子	flag	旗子	N;MASC	N
concessione	特許	concessione	特許	N;FEM;SG	N
trattamento	治療	trattamento	治療	N;MASC;SG	N
assoluto	絕對	assoluto	絕對	ADJ;MASC;SG	ADJ
cimitero	墓園	cimitero	墓園	N;MASC;SG	N
cimitero	墓地	cimitero	墓地	N;MASC;SG	N
cimitero	公墓	cimitero	公墓	N;MASC;SG	N
cimitero	墓地	cimitero	墓地	N;MASC;SG	N
trofeo	戰利	trofeo	戰利	N;MASC;SG	N
trofeo	獎	trofeo	獎	N;MASC;SG	N
trofeo	獎杯	trofeo	獎杯	N;MASC;SG	N
estero	國外	estero	國外	N;MASC;SG	N
amicizia	友情	amicizia	友情	N;FEM;SG	N
amicizia	友誼	amicizia	友誼	N;FEM;SG	N
senato	元老	senato	元老	N;MASC;SG	N
verdi	綠色	verde	綠色	N;MASC;PL	N
verdi	綠	verde	綠	N;MASC;PL	N
verdi	綠地	verde	綠地	N;MASC;PL	N
verdi	綠黨	verde	綠黨	N;MASC;PL	N
fumetti	漫畫	fumetto	漫畫	N;MASC;PL	N
temi	主題	tema	主題	N;MASC;PL	N
invasione	侵略	invasione	侵略	N;FEM;SG	N
neri	黑	nero	黑	N;MASC;PL	N
neri	黑色	nero	黑色	N;MASC;PL	N
neri	黑人	nero	黑人	N;MASC;PL	N
mille	千	mille	千	NUM	NUM
inverno	冬	inverno	冬	N;MASC;SG	N
inverno	冬季	inverno	冬季	N;MASC;SG	N
inverno	冬天	inverno	冬天	N;MASC;SG	N
componente	元件	componente	元件	N;SG	N
avviso	警告	avviso	警告	N;MASC;SG	N
diffuso	瀰	diffondere	瀰	V;MASC;SG;PST;V.PTCP	V
divisa	軍服	divisa	軍服	N;FEM;SG	N
divisa	制服	divisa	制服	N;FEM;SG	N
divisa	軍裝	divisa	軍裝	N;FEM;SG	N
tela	畫布	tela	畫布	N;FEM;SG	N
tela	帆布	tela	帆布	N;FEM;SG	N
champions	冠軍	champions	冠軍	N;FEM	N
cavalieri	騎士	cavaliere	騎士	N;MASC;PL	N
cavalieri	騎手	cavaliere	騎手	N;MASC;PL	N
cavalieri	騎士	cavaliere	騎士	N;MASC;PL	N
resa	當量	resa	當量	N;FEM;SG	N
resa	產量	resa	產量	N;FEM;SG	N
specialmente	尤其	specialmente	尤其	ADV	ADV
specialmente	尤其	specialmente	尤其	ADV	ADV
corsi	課程	corso	課程	N;MASC;PL	N
cronologia	時序	cronologia	時序	N;FEM;SG	N
cronologia	年表	cronologia	年表	N;FEM;SG	N
anima	靈魂	anima	靈魂	N;FEM;SG	N
song	歌曲	song	歌曲	N	N
song	首歌	song	首歌	N	N
song	歌	song	歌	N	N
dialetto	話	dialetto	話	N;MASC;SG	N
dialetto	方言	dialetto	方言	N;MASC;SG	N
dodici	十二	dodici	十二	NUM	NUM
docente	講師	docente	講師	N;SG	N
docente	老師	docente	老師	N;SG	N
docente	教師	docente	教師	N;SG	N
regola	細則	regola	細則	N;FEM;SG	N
clima	氣候	clima	氣候	N;MASC;SG	N
pil	gdp	pil	gdp	N;MASC	N
cittadino	市民	cittadino	市民	N;MASC;SG	N
cittadino	公民	cittadino	公民	N;MASC;SG	N
pittura	畫	pittura	畫	N;FEM;SG	N
pittura	油畫	pittura	油畫	N;FEM;SG	N
pittura	繪畫	pittura	繪畫	N;FEM;SG	N
enorme	巨大	enorme	巨大	ADJ;SG	ADJ
men	男性	meno	男性	N;MASC;SG	N
men	男人	meno	男人	N;MASC;SG	N
men	男子	meno	男子	N;MASC;SG	N
atletica	田徑	atletica	田徑	N;FEM;SG	N
tenente	中尉	tenente	中尉	N;MASC;SG	N
vento	風	vento	風	N;MASC;SG	N
braccio	手臂	braccio	手臂	N;MASC;SG	N
braccio	臂	braccio	臂	N;MASC;SG	N
braccio	胳膊	braccio	胳膊	N;MASC;SG	N
angolo	角落	angolo	角落	N;MASC;SG	N
angolo	轉角	angolo	轉角	N;MASC;SG	N
angolo	角	angolo	角	N;MASC;SG	N
angolo	角度	angolo	角度	N;MASC;SG	N
angolo	角	angolo	角	N;MASC;SG	N
attori	演員	attore	演員	N;MASC;PL	N
attori	男	attore	男	N;MASC;PL	N
attori	演員	attore	演員	N;MASC;PL	N
angeli	天使	angelo	天使	N;MASC;PL	N
angeli	天使	angelo	天使	N;MASC;PL	N
movimenti	運動	movimento	運動	N;MASC;PL	N
chiama	致電	chiamare	致電	V;IND;SG;3;PRS;FIN	V
chiama	打電	chiamare	打電	V;IND;SG;3;PRS;FIN	V
chiama	呼叫	chiamare	呼叫	V;IND;SG;3;PRS;FIN	V
spalle	肩	spalla	肩	N;FEM;PL	N
spalle	肩膀	spalla	肩膀	N;FEM;PL	N
avversario	敵手	avversario	敵手	N;MASC;SG	N
avversario	對手	avversario	對手	N;MASC;SG	N
interpreta	詮釋	interpretare	詮釋	V;IND;SG;3;PRS;FIN	V
documentario	紀錄	documentario	紀錄	N;MASC;SG	N
equipaggio	船員	equipaggio	船員	N;MASC;SG	N
facile	輕鬆	facile	輕鬆	ADJ;SG	ADJ
facile	簡單	facile	簡單	ADJ;SG	ADJ
studiosi	學者	studioso	學者	N;MASC;PL	N
parrocchia	教區	parrocchia	教區	N;FEM;SG	N
diffusa	瀰	diffondere	瀰	V;FEM;SG;PST;V.PTCP	V
impianti	植物	impianto	植物	N;MASC;PL	N
impianti	設施	impianto	設施	N;MASC;PL	N
impianti	裝置	impianto	裝置	N;MASC;PL	N
windows	窗	windows	窗	N;MASC	N
fortuna	財富	fortuna	財富	N;FEM;SG	N
fortuna	運氣	fortuna	運氣	N;FEM;SG	N
traffico	交通	traffico	交通	N;MASC;SG	N
prestazioni	績效	prestazione	績效	N;FEM;PL	N
prestazioni	業績	prestazione	業績	N;FEM;PL	N
prestazioni	福利	prestazione	福利	N;FEM;PL	N
trenta	三十	trenta	三十	NUM	NUM
segnali	訊號	segnale	訊號	N;MASC;PL	N
segnali	跡象	segnale	跡象	N;MASC;PL	N
segnali	標誌	segnale	標誌	N;MASC;PL	N
society	社會	society	社會	N;MASC	N
ciao	拜拜	ciao	拜拜	V;IND;SG;3;PRS;FIN	V
esposizione	展覽	esposizione	展覽	N;FEM;SG	N
esposizione	展	esposizione	展	N;FEM;SG	N
esposizione	展覽	esposizione	展覽	N;FEM;SG	N
foresta	森林	foresta	森林	N;FEM;SG	N
foresta	森林	foresta	森林	N;FEM;SG	N
musicisti	樂手	musicista	樂手	N;MASC;PL	N
ispirato	啟發	ispirare	啟發	V;MASC;SG;PST;V.PTCP	V
penisola	半島	penisola	半島	N;FEM;SG	N
force	武力	force	武力	N;FEM	N
cinquanta	五十	cinquanta	五十	NUM	NUM
paura	恐懼	paura	恐懼	N;FEM;SG	N
motivazione	動機	motivazione	動機	N;FEM;SG	N
motivazione	動因	motivazione	動因	N;FEM;SG	N
motivazione	動力	motivazione	動力	N;FEM;SG	N
cannoni	大炮	cannone	大炮	N;MASC;PL	N
cannoni	砲	cannone	砲	N;MASC;PL	N
cannoni	炮	cannone	炮	N;MASC;PL	N
cannoni	槍支	cannone	槍支	N;MASC;PL	N
cannoni	槍械	cannone	槍械	N;MASC;PL	N
infanzia	童年	infanzia	童年	N;FEM;SG	N
lettura	閱讀	lettura	閱讀	N;FEM;SG	N
lettura	讀書	lettura	讀書	N;FEM;SG	N
originali	原文	originale	原文	N;MASC;PL	N
originali	原件	originale	原件	N;MASC;PL	N
originali	原創	originale	原創	N;MASC;PL	N
originali	原始	originale	原始	N;MASC;PL	N
originali	原件	originale	原件	N;MASC;PL	N
occupazione	就業	occupazione	就業	N;FEM;SG	N
occupazione	職業	occupazione	職業	N;FEM;SG	N
fasi	階段	fase	階段	N;FEM;PL	N
fasi	階段	fase	階段	N;FEM;PL	N
controllare	檢查	controllare	檢查	V;NFIN	V
sci	滑雪	sci	滑雪	N;MASC	N
capelli	頭髮	capello	頭髮	N;MASC;PL	N
capelli	髮型	capello	髮型	N;MASC;PL	N
capelli	發	capello	發	N;MASC;PL	N
tastiere	鍵盤	tastiere	鍵盤	N;FEM;PL	N
tastiere	鍵盤	tastiere	鍵盤	N;FEM;PL	N
estratto	摘錄	estrarre	摘錄	V;MASC;SG;PST;V.PTCP	V
estratto	提取	estrarre	提取	V;MASC;SG;PST;V.PTCP	V
estratto	萃取	estrarre	萃取	V;MASC;SG;PST;V.PTCP	V
estratto	摘錄	estrarre	摘錄	V;MASC;SG;PST;V.PTCP	V
costo	費用	costo	費用	N;MASC;SG	N
