met	مع	met	مَعَ	ADP	ADP;ACC
verkiesings	انتخابات	verkiesing	اِنتِخَاب	N;PL	N;NOM;INDF;PL
belgiese	البلجيكية	belgies	بِلجِيكِيّ	ADJ;NOM	ADJ;NOM;DEF;FEM;SG
hoeveelhede	الجرعات	hoeveelheid	جُرعَة	N;PL	N;NOM;DEF;PL
gemeenskappe	الجاليات	gemeenskap	جَالِي	N;PL	N;NOM;DEF;PL
sing	يغني	sing	غَنَّى	V;PRS	V;IPFV;MASC;IND;SG;3;FIN;ACT
sing	تغني	sing	غَنِيّ	V;PRS	V;IPFV;FEM;IND;SG;3;FIN;ACT
sing	يغني	sing	غَنَّى	V;PRS	V;IPFV;MASC;IND;SG;3;FIN;ACT
sing	تغني	sing	غَنِيّ	V;PRS	V;IPFV;FEM;IND;SG;3;FIN;ACT
rekord	تسجيل	rekord	تَسجِيل	N;SG	N;NOM;INDF;SG
rekord	السجل	rekord	سِجِلّ	N;SG	N;NOM;DEF;SG
permanente	دائم	permanent	دَائِم	ADJ;NOM	ADJ;NOM;INDF;MASC;SG
permanente	الدائم	permanent	دَائِم	ADJ;NOM	ADJ;NOM;DEF;MASC;SG
permanente	دائمة	permanent	دَائِم	ADJ;NOM	ADJ;NOM;INDF;FEM;SG
permanente	الدائمة	permanent	دَائِم	ADJ;NOM	ADJ;NOM;DEF;FEM;SG
stert	الذيل	stert	ذَيل	N;SG	N;NOM;DEF;SG
stert	ذيل	stert	ذَيل	N;SG	N;NOM;INDF;SG
geldeenheid	العملة	geldeenheid	عُملَة	N;SG	N;NOM;DEF;SG
geldeenheid	عملة	geldeenheid	عُملَة	N;SG	N;NOM;INDF;SG
skade	الاصابة	skade	إِصَابَة	N;SG	N;NOM;DEF;SG
skade	اصابة	skade	إِصَابَة	N;SG	N;NOM;INDF;SG
skildery	اللوحة	skildery	لَوحَة	N;SG	N;NOM;DEF;SG
skildery	لوحة	skildery	لَوحَة	N;SG	N;NOM;INDF;SG
skildery	الرسم	skildery	رَسم	N;SG	N;NOM;DEF;SG
bedoel	يعني	bedoel	عَنَى	V;PRS	V;IPFV;MASC;IND;SG;3;FIN;ACT
begrip	التفاهم	begrip	تَفَاهُم	N;SG	N;NOM;DEF;SG
begrip	التفهم	begrip	تَفَهُّم	N;SG	N;NOM;DEF;SG
begrip	الفهم	begrip	فَهم	N;SG	N;NOM;DEF;SG
begrip	تفاهم	begrip	تَفَاهُم	N;SG	N;NOM;INDF;SG
bekendheid	الشهرة	bekendheid	شُهرَة	N;SG	N;NOM;DEF;SG
bekendheid	شهرة	bekendheid	شُهرَة	N;SG	N;NOM;INDF;SG
bydraes	الاشتراكات	bydraag	اِشتِرَاك	N;PL	N;NOM;DEF;PL
bydraes	المساهمات	bydraag	مُسَاهَمَة	N;PL	N;NOM;DEF;PL
bydraes	مساهمات	bydraag	مُسَاهَمَة	N;PL	N;NOM;INDF;PL
bydraes	التبرعات	bydraag	تَبَرُّع	N;PL	N;NOM;DEF;PL
pryse	اسعار	pryse	سِعر	N;PL	N;NOM;INDF;PL
pryse	الاسعار	pryse	سِعر	N;PL	N;NOM;DEF;PL
toekennings	جوائز	toekenning	جَائِزَة	N;PL	N;NOM;INDF;PL
toekennings	الجوائز	toekenning	جَائِزَة	N;PL	N;NOM;DEF;PL
konsep	المسودة	konsep	مُسَوَّدَة	N;SG	N;NOM;DEF;SG
konsep	مسودة	konsep	مُسَوَّدَة	N;SG	N;NOM;INDF;SG
fase	الطور	fase	طُور	N;SG	N;NOM;DEF;SG
fase	المرحلة	fase	مَرحَلَة	N;SG	N;NOM;DEF;SG
fase	مرحلة	fase	مَرحَلَة	N;SG	N;NOM;INDF;SG
onderwerpe	مواضيع	onderwerp	مَوضُوع	N;PL	N;NOM;INDF;PL
onderwerpe	موضوعات	onderwerp	موضوعات	N;PL	N;NOM;INDF;PL
onderwerpe	المواضيع	onderwerp	مَوضُوع	N;PL	N;NOM;DEF;PL
onderwerpe	الموضوعات	onderwerp	مَوضُوع	N;PL	N;NOM;DEF;PL
gedrag	السلوك	gedrag	سُلُوك	N;SG	N;NOM;DEF;SG
gedrag	سلوك	gedrag	سُلُوك	N;SG	N;NOM;INDF;SG
gedrag	السلوك	gedrag	سُلُوك	N;SG	N;NOM;DEF;SG
gedrag	سلوك	gedrag	سُلُوك	N;SG	N;NOM;INDF;SG
elektroniese	الالكتروني	elektronies	إِلِكترُونِيّ	ADJ;NOM	ADJ;NOM;DEF;MASC;SG
elektroniese	الكتروني	elektronies	إِلِكترُونِيّ	ADJ;NOM	ADJ;NOM;INDF;MASC;SG
elektroniese	الالكترونية	elektronies	إِلِكترُونِيّ	ADJ;NOM	ADJ;NOM;DEF;FEM;SG
elektroniese	الكترونية	elektronies	إِلِكترُونِيّ	ADJ;NOM	ADJ;NOM;INDF;FEM;SG
inval	اجتياح	inval	اِجتِيَاح	N;SG	N;NOM;INDF;SG
inval	الغزو	inval	غَزو	N;SG	N;NOM;DEF;SG
inval	غزو	inval	غَزو	N;SG	N;NOM;INDF;SG
inval	الغارة	inval	غَارَة	N;SG	N;NOM;DEF;SG
inval	غارة	inval	غارة	N;SG	N;NOM;INDF;SG
bisantynse	البيزنطية	bisantyns	بِيزنطِيّ	ADJ;NOM	ADJ;NOM;DEF;FEM;SG
stasie	المحطة	stasie	مَحَطَّة	N;SG	N;NOM;DEF;SG
stasie	محطة	stasie	مَحَطَّة	N;SG	N;NOM;INDF;SG
parlementêre	برلمانية	parlementêre	بَرلَمَانِيّ	ADJ;NOM	ADJ;NOM;INDF;FEM;SG
parlementêre	برلماني	parlementêre	بَرلَمَانِيّ	ADJ;NOM	ADJ;NOM;INDF;MASC;SG
parlementêre	البرلماني	parlementêre	بَرلَمَانِيّ	ADJ;NOM	ADJ;NOM;DEF;MASC;SG
sagteware	برمجيات	sagtewaar	بَرمَجِيّ	N;PL	N;NOM;INDF;PL
sagteware	برامج	sagtewaar	بَرنَامَج	N;PL	N;NOM;INDF;PL
sagteware	البرامج	sagtewaar	بَرنَامَج	N;PL	N;NOM;DEF;PL
breek	تكسر	breek	كَسَّر	V;PRS	V;IPFV;FEM;IND;SG;3;FIN;ACT
kamer	غرفة	kamer	غُرفَة	N;SG	N;NOM;INDF;SG
kamer	الغرفة	kamer	غُرفَة	N;SG	N;NOM;DEF;SG
kamer	حجرة	kamer	حُجرَة	N;SG	N;NOM;INDF;SG
medalje	وسام	medalje	وَسِيمَة	N;SG	N;NOM;INDF;SG
medalje	الميدالية	medalje	مِيدَالِيَّة	N;SG	N;NOM;DEF;SG
medalje	ميدالية	medalje	مِيدَالِيَّة	N;SG	N;NOM;INDF;SG
verwoes	دمر	verwoes	دَمَّر	V;PRS	V;PFV;MASC;SG;3;ACT
plase	مزارع	plas	مَزرَعَة	N;PL	N;NOM;INDF;PL
ondernemings	المبادرات	onderneming	مُبَادَرَة	N;PL	N;NOM;DEF;PL
ondernemings	مبادرات	onderneming	مُبَادَرَة	N;PL	N;NOM;INDF;PL
verwerp	رفض	verwerp	رَفَض	V;PRS	V;PFV;MASC;SG;3;ACT
verwerp	اهمل	verwerp	أَهمَل	V;PRS	V;PFV;MASC;SG;3;ACT
digitale	رقمية	digitaal	رَقَمِيّ	ADJ;NOM	ADJ;NOM;INDF;FEM;SG
digitale	رقمي	digitaal	رَقَمِيّ	ADJ;NOM	ADJ;NOM;INDF;MASC;SG
standbeeld	تمثال	standbeeld	تِمثَال	N;SG	N;NOM;INDF;SG
standbeeld	التمثال	standbeeld	تَمَثَّال	N;SG	N;NOM;DEF;SG
tak	الفرع	tak	فَرع	N;SG	N;NOM;DEF;SG
tak	فرع	tak	فَرع	N;SG	N;NOM;INDF;SG
kans	فرصة	kans	فُرصَة	N;SG	N;NOM;INDF;SG
kans	الفرصة	kans	فُرصَة	N;SG	N;NOM;DEF;SG
antwoord	الرد	antwoord	رَدّ	N;SG	N;NOM;DEF;SG
antwoord	الاستجابة	antwoord	اِستِجَابَة	N;SG	N;NOM;DEF;SG
antwoord	الرد	antwoord	رَدّ	N;SG	N;NOM;DEF;SG
antwoord	استجابة	antwoord	اِستِجَابَة	N;SG	N;NOM;INDF;SG
oorgedra	نقلت	oordra	نَقَل	V;PST;V.PTCP	V;PFV;FEM;SG;3;ACT
finale	نهائي	finaal	نِهَائِيّ	N;SG	N;NOM;INDF;SG
nasie	امة	nasie	أُمَّة	N;SG	N;NOM;INDF;SG
nasie	الامة	nasie	أُمَّة	N;SG	N;NOM;DEF;SG
effek	الاثر	effek	أَثَر	N;SG	N;NOM;DEF;SG
effek	تاثير	effek	تَأثِير	N;SG	N;NOM;INDF;SG
effek	التاثير	effek	تَاثِير	N;SG	N;NOM;DEF;SG
wentelbaan	مدار	wentelbaan	مَدَار	N;SG	N;NOM;INDF;SG
wentelbaan	المدار	wentelbaan	مَدَار	N;SG	N;NOM;DEF;SG
konings	الملوك	koning	مَلوَك	N;PL	N;NOM;DEF;PL
konings	ملوك	koning	ملوك	N;PL	N;NOM;INDF;PL
oplossing	حل	oplossing	حَلّ	N;SG	N;NOM;INDF;SG
oplossing	الحل	oplossing	حَلّ	N;SG	N;NOM;DEF;SG
publikasies	منشورات	publikasie	مَنشُور	N;PL	N;NOM;INDF;PL
publikasies	المطبوعات	publikasie	مَطبُوع	N;PL	N;NOM;DEF;PL
publikasies	المنشورات	publikasie	مَنشُور	N;PL	N;NOM;DEF;PL
samestelling	التشكيل	samestelling	تَشكِيل	N;SG	N;NOM;DEF;SG
samestelling	تشكيل	samestelling	تَشكِيل	N;SG	N;NOM;INDF;SG
samestelling	تكوين	samestelling	تَكوِين	N;SG	N;NOM;INDF;SG
samestelling	التكوين	samestelling	تَكوِين	N;SG	N;NOM;DEF;SG
uitsondering	استثناء	uitsondering	اِستِثنَاء	N;SG	N;NOM;INDF;SG
uitsondering	الاستثناء	uitsondering	اِستِثنَاء	N;SG	N;NOM;DEF;SG
bene	العظام	bene	عَظَام	N;PL	N;NOM;DEF;PL
bene	عظام	bene	عَظم	N;PL	N;NOM;INDF;PL
hotel	الفندق	hotel	فُندُق	N;SG	N;NOM;DEF;SG
hotel	فندق	hotel	فُندُق	N;SG	N;NOM;INDF;SG
besonderhede	تفاصيل	besonderheid	تَفصِيل	N;PL	N;NOM;INDF;PL
besonderhede	التفاصيل	besonderheid	تَفصِيل	N;PL	N;NOM;DEF;PL
liberale	الليبرالي	liberaal	لِيبِرَالِيّ	ADJ;NOM	ADJ;NOM;DEF;MASC;SG
onderwyser	استاذ	onderwyser	استاذ	N;SG	N;NOM;INDF;SG
onderwyser	المعلم	onderwyser	مُعلِم	N;SG	N;NOM;DEF;SG
onderwyser	معلم	onderwyser	مُعَلِّم	N;SG	N;NOM;INDF;SG
onderwyser	مدرس	onderwyser	مُدَرِّس	N;SG	N;NOM;INDF;SG
onderwyser	معلمة	onderwyser	مُعَلِّم	N;SG	N;NOM;INDF;SG
skilderye	لوحات	skilderye	لَوحَة	N;PL	N;NOM;INDF;PL
skilderye	اللوحات	skilderye	لَوحَة	N;PL	N;NOM;DEF;PL
orrel	العضو	orrel	عُضو	N;SG	N;NOM;DEF;SG
organisasies	منظمات	organisasie	مُنَظَّمَة	N;PL	N;NOM;INDF;PL
organisasies	المنظمات	organisasie	مُنَظَّمَة	N;PL	N;NOM;DEF;PL
weergawes	اصدارات	weergawe	إِصدَار	N;PL	N;NOM;INDF;PL
weergawes	الاصدارات	weergawe	إِصدَار	N;PL	N;NOM;DEF;PL
distrikte	المناطق	distrik	مِنطَقَة	N;PL	N;NOM;DEF;PL
distrikte	المقاطعات	distrik	مُقَاطَعَة	N;PL	N;NOM;DEF;PL
distrikte	مقاطعات	distrik	مُقَاطَعَة	N;PL	N;NOM;INDF;PL
onthou	اتذكر	onthou	اِتَّذَك	V;PRS	V;PFV;MASC;SG;3;ACT
onthou	تتذكر	onthou	تَذَكَّر	V;PRS	V;IPFV;MASC;IND;SG;3;FIN;ACT
onthou	تذكروا	onthou	تَذَكَّر	V;PRS	V;PFV;MASC;PL;3;ACT
onthou	تذكر	onthou	ذَكَر	V;PRS	V;IPFV;MASC;IND;SG;3;FIN;ACT
goedere	سلع	goed	سِلعَة	N;PL	N;NOM;INDF;PL
goedere	البضائع	goed	بِضَاعَة	N;PL	N;NOM;DEF;PL
goedere	السلع	goed	سِلعَة	N;PL	N;NOM;DEF;PL
goedere	بضائع	goed	بِضَاعَة	N;PL	N;NOM;INDF;PL
vriend	صديق	vriend	صَدِيق	N;SG	N;NOM;INDF;SG
vriend	الصديق	vriend	صَدِيق	N;SG	N;NOM;DEF;SG
unieke	فريدة	uniek	فَرِيد	ADJ;NOM	ADJ;NOM;INDF;FEM;SG
aand	المساء	aand	مَسَاء	N;SG	N;NOM;DEF;SG
aand	مساء	aand	مَسَاء	N;SG	N;NOM;INDF;SG
aand	ليلا	aand	ليلا	N;SG	N;NOM;INDF;SG
aand	الليل	aand	لَيل	N;SG	N;NOM;DEF;SG
aand	ليلة	aand	لَيلَة	N;SG	N;NOM;INDF;SG
aand	ليل	aand	لَيل	N;SG	N;NOM;INDF;SG
hoofkwartier	المقر	hoofkwartier	مَقَرّ	N;SG	N;NOM;DEF;SG
situasie	الوضع	situasie	وَضع	N;SG	N;NOM;DEF;SG
situasie	الموقف	situasie	مَوقِف	N;SG	N;NOM;DEF;SG
situasie	الحالة	situasie	حَالَة	N;SG	N;NOM;DEF;SG
direkteur	مديرة	direkteur	مُدِيرَة	N;SG	N;NOM;INDF;SG
direkteur	مدير	direkteur	مُدِير	N;SG	N;NOM;INDF;SG
direkteur	المديرة	direkteur	مُدِير	N;SG	N;NOM;DEF;SG
direkteur	المدير	direkteur	مُدِير	N;SG	N;NOM;DEF;SG
direkteur	المخرج	direkteur	مُخرِج	N;SG	N;NOM;DEF;SG
direkteur	مخرج	direkteur	مَخرَج	N;SG	N;NOM;INDF;SG
opvoeding	تعليم	opvoeding	تَعلِيم	N;SG	N;NOM;INDF;SG
opvoeding	التربية	opvoeding	تَربِيَة	N;SG	N;NOM;DEF;SG
opvoeding	التعليم	opvoeding	تَعلِيم	N;SG	N;NOM;DEF;SG
siektes	الامراض	siekte	مَرَض	N;PL	N;NOM;DEF;PL
siektes	امراض	siekte	مَرَض	N;PL	N;NOM;INDF;PL
wyn	النبيذ	wyn	نَبِيذ	N;SG	N;NOM;DEF;SG
gewys	اظهرت	wys	أَظهَر	V;PST;V.PTCP	V;PFV;FEM;SG;3;ACT
gewys	اظهر	wys	أَظهَر	V;PST;V.PTCP	V;PFV;MASC;SG;3;ACT
toestemming	الموافقة	toestemming	مُوَافَقَة	N;SG	N;NOM;DEF;SG
toestemming	تصريح	toestemming	تَصرِيح	N;SG	N;NOM;INDF;SG
toestemming	الاذن	toestemming	اَلذَذِن	N;SG	N;NOM;DEF;SG
praktyk	التدريب	praktyk	تَدرِيب	N;SG	N;NOM;DEF;SG
praktyk	ممارسة	praktyk	مُمَارَسَة	N;SG	N;NOM;INDF;SG
praktyk	الممارسة	praktyk	مُمَارَسَة	N;SG	N;NOM;DEF;SG
praktyk	التمرين	praktyk	تَمرِين	N;SG	N;NOM;DEF;SG
praktyk	تدريب	praktyk	تَدرِيب	N;SG	N;NOM;INDF;SG
farao	الفرعون	farao	فَرع	N;SG	N;NOM;DEF;SG
wapens	اسلحة	wapens	سِلَاح	N;PL	N;NOM;INDF;PL
wapens	الاسلحة	wapens	سِلَاح	N;PL	N;NOM;DEF;PL
wapens	شارات	wapens	شَارَة	N;PL	N;NOM;INDF;PL
moord	القتل	moord	قَتل	N;SG	N;NOM;DEF;SG
gevier	احتفلت	vier	اِحتَفَل	V;PST;V.PTCP	V;PFV;FEM;SG;3;ACT
verlore	خسرت	verlore	خَسِر	V;PRS	V;PFV;FEM;SG;3;ACT
verlore	خسر	verlore	خَسِر	V;PRS	V;PFV;MASC;SG;3;ACT
verlore	فقدت	verlore	فَقَد	V;PRS	V;PFV;FEM;SG;3;ACT
verlore	ضاع	verlore	ضَاع	V;PRS	V;PFV;MASC;SG;3;ACT
leeftyd	العمر	leeftyd	عُمر	N;SG	N;NOM;DEF;SG
rekenaar	الحاسوب	rekenaar	حَاسُوب	N;SG	N;NOM;DEF;SG
rekenaar	حاسب	rekenaar	حَاسِب	N;SG	N;NOM;INDF;SG
rekenaar	حاسوب	rekenaar	حاسوب	N;SG	N;NOM;INDF;SG
rekenaar	الكمبيوتر	rekenaar	كَمبيُوتِر	N;SG	N;NOM;DEF;SG
oorblywende	المتبقية	oorbly	مُتَبَقِّي	ADJ;NOM	ADJ;NOM;DEF;FEM;SG
eienaar	صاحب	eienaar	صَاحِب	N;SG	N;NOM;INDF;SG
eienaar	المالك	eienaar	مَالِك	N;SG	N;NOM;DEF;SG
veranderinge	تعديلات	verandering	تَعدِيل	N;PL	N;NOM;INDF;PL
veranderinge	التعديلات	verandering	تَعدِيل	N;PL	N;NOM;DEF;PL
maatskappye	الشركات	maatskappy	شَرِكَة	N;PL	N;NOM;DEF;PL
maatskappye	شركات	maatskappy	شَرِكَة	N;PL	N;NOM;INDF;PL
mening	الراي	mening	رَأي	N;SG	N;NOM;DEF;SG
landelike	ريفية	landelik	رِيفِيّ	ADJ;NOM	ADJ;NOM;INDF;FEM;SG
tekens	رموز	tekens	رَمز	N;PL	N;NOM;INDF;PL
tekens	الرموز	tekens	رَمز	N;PL	N;NOM;DEF;PL
tekens	العلامات	tekens	عَلَامَة	N;PL	N;NOM;DEF;PL
tekens	علامات	tekens	عَلَامَة	N;PL	N;NOM;INDF;PL
dialek	اللهجة	dialek	لَهجَة	N;SG	N;NOM;DEF;SG
dialek	لهجة	dialek	لَهجَة	N;SG	N;NOM;INDF;SG
haal	جلب	haal	جَلب	V;PRS	V;PFV;MASC;SG;3;ACT
vinnige	سريعة	vinnig	سَرِيع	ADJ;NOM	ADJ;NOM;INDF;FEM;SG
vinnige	سريع	vinnig	سَرِيع	ADJ;NOM	ADJ;NOM;INDF;MASC;SG
waardes	الجداول	waarde	جَدوَل	N;PL	N;NOM;DEF;PL
waardes	طاولات	waarde	طَاوَل	N;PL	N;NOM;INDF;PL
waardes	الطاولات	waarde	طَاوِل	N;PL	N;NOM;DEF;PL
waardes	جداول	waarde	جَدوَل	N;PL	N;NOM;INDF;PL
waardes	القيم	waarde	قِيمَة	N;PL	N;NOM;DEF;PL
sterrestelsel	مجرة	sterrestelsel	مِجرَة	N;SG	N;NOM;INDF;SG
sterrestelsel	المجرة	sterrestelsel	مَجرَة	N;SG	N;NOM;DEF;SG
behandeling	معاملة	behandeling	مُعَامَلَة	N;SG	N;NOM;INDF;SG
behandeling	معالجة	behandeling	مُعَالَجَة	N;SG	N;NOM;INDF;SG
behandeling	العلاج	behandeling	عِلَاج	N;SG	N;NOM;DEF;SG
behandeling	المعاملة	behandeling	مُعَامَلَة	N;SG	N;NOM;DEF;SG
behandeling	علاج	behandeling	عِلَاج	N;SG	N;NOM;INDF;SG
behandeling	المعالجة	behandeling	مُعَالَجَة	N;SG	N;NOM;DEF;SG
uitspraak	النطق	uitspraak	نَطَق	N;SG	N;NOM;DEF;SG
kode	شفرة	kode	شَفرَة	N;SG	N;NOM;INDF;SG
kode	الكود	kode	الكود	N;SG	N;NOM;DEF;SG
kode	رمز	kode	رَمز	N;SG	N;NOM;INDF;SG
kode	الرمز	kode	رَمز	N;SG	N;NOM;DEF;SG
negatiewe	سلبية	negatief	سَلبِيّ	ADJ;NOM	ADJ;NOM;INDF;FEM;SG
negatiewe	سلبي	negatief	سَلبِيّ	ADJ;NOM	ADJ;NOM;INDF;MASC;SG
negatiewe	السلبية	negatief	سَلبِيّ	ADJ;NOM	ADJ;NOM;DEF;FEM;SG
beker	كوب	beker	كُوب	N;SG	N;NOM;INDF;SG
beker	فنجان	beker	فنجان	N;SG	N;NOM;INDF;SG
beker	الكوب	beker	كُوب	N;SG	N;NOM;DEF;SG
sterrestelsels	المجرات	sterrestelsel	مَجرَة	N;PL	N;NOM;DEF;PL
yster	حديد	yster	حَدِيد	N;SG	N;NOM;INDF;SG
yster	الحديد	yster	حَدِيد	N;SG	N;NOM;DEF;SG
spelling	التهجئة	spelling	تَهجِئَة	N;SG	N;NOM;DEF;SG
prente	الصور	prent	الصور	N;PL	N;NOM;DEF;PL
prente	صور	prent	صُورَة	N;PL	N;NOM;INDF;PL
prente	الصور	prent	الصور	N;PL	N;NOM;DEF;PL
prente	صور	prent	صُورَة	N;PL	N;NOM;INDF;PL
aangekom	وصل	aankom	وَصَل	V;PST;V.PTCP	V;PFV;MASC;SG;3;ACT
aangekom	وصلت	aankom	وَصَل	V;PST;V.PTCP	V;PFV;FEM;SG;3;ACT
argeologiese	الاثرية	argeologies	أَثَرِيّ	ADJ;NOM	ADJ;NOM;DEF;FEM;SG
skuld	الدين	skuld	دِين	N;SG	N;NOM;DEF;SG
skuld	الذنب	skuld	ذَنَب	N;SG	N;NOM;DEF;SG
skuld	ذنب	skuld	ذَنَب	N;SG	N;NOM;INDF;SG
skuld	الدرع	skuld	دَرع	N;SG	N;NOM;DEF;SG
gereelde	منتظم	gereeld	مُنتَظِم	ADJ;NOM	ADJ;NOM;INDF;MASC;SG
gereelde	منتظمة	gereeld	مُنتَظِم	ADJ;NOM	ADJ;NOM;INDF;FEM;SG
aksie	اعدام	aksie	إِعدَام	N;SG	N;NOM;INDF;SG
aksie	التنفيذ	aksie	تَنفِيذ	N;SG	N;NOM;DEF;SG
aksie	الاعدام	aksie	إِعدَام	N;SG	N;NOM;DEF;SG
suurstof	الاكسجين	suurstof	أُكسُجّ	N;SG	N;NOM;DEF;SG
werkers	العمال	werker	عَامِل	N;PL	N;NOM;DEF;PL
werkers	العاملون	werker	عَامِل	N;PL	N;NOM;DEF;PL
werkers	عمال	werker	عَامِل	N;PL	N;NOM;INDF;PL
tradisies	التقاليد	tradisie	تَقلِيد	N;PL	N;NOM;DEF;PL
tradisies	تقاليد	tradisie	تَقلِيد	N;PL	N;NOM;INDF;PL
wenner	الفائز	wenner	فَائِز	N;SG	N;NOM;DEF;SG
kenmerke	الملامح	kenmerk	مَلَامِح	N;PL	N;NOM;DEF;PL
kenmerke	سمات	kenmerk	سِمَّة	N;PL	N;NOM;INDF;PL
kenmerke	السمات	kenmerk	سَمَة	N;PL	N;NOM;DEF;PL
kenmerke	الميزات	kenmerk	مِيزَة	N;PL	N;NOM;DEF;PL
kenmerke	ميزات	kenmerk	مِيزَة	N;PL	N;NOM;INDF;PL
beskawing	حضارة	beskawing	حَضَارَة	N;SG	N;NOM;INDF;SG
beskawing	الحضارة	beskawing	حَضَارَة	N;SG	N;NOM;DEF;SG
wenners	الفائزون	wenners	فَائِز	N;PL	N;NOM;DEF;PL
verlies	خسارة	verlies	خَسَارَة	N;SG	N;NOM;INDF;SG
verlies	الخسارة	verlies	خَسَارَة	N;SG	N;NOM;DEF;SG
projekte	المشروعات	projek	مَشرُوع	N;PL	N;NOM;DEF;PL
projekte	المشاريع	projek	مَشرُوع	N;PL	N;NOM;DEF;PL
projekte	مشاريع	projek	مَشرُوع	N;PL	N;NOM;INDF;PL
projekte	مشروعات	projek	مَشرُوع	N;PL	N;NOM;INDF;PL
universiteite	جامعات	universiteit	جَامِعَة	N;PL	N;NOM;INDF;PL
universiteite	الجامعات	universiteit	جَامِعَة	N;PL	N;NOM;DEF;PL
testament	العهد	testament	عَهد	N;SG	N;NOM;DEF;SG
rang	الرتبة	rang	رَتبَة	N;SG	N;NOM;DEF;SG
rang	رتبة	rang	رِتبَة	N;SG	N;NOM;INDF;SG
bygewoon	حضرت	bywoon	حَضَر	V;PST;V.PTCP	V;PFV;FEM;SG;3;ACT
bygewoon	حضر	bywoon	حَضَر	V;PST;V.PTCP	V;PFV;MASC;SG;3;ACT
bedreig	هدد	bedreig	هَدَّد	V;PRS	V;PFV;MASC;SG;3;ACT
sangeres	مغني	sangere	مَغِين	N;SG	N;NOM;INDF;SG
sangeres	المغني	sangere	مَغَنِيّ	N;SG	N;NOM;DEF;SG
pragtige	فاتنة	pragtig	فَاتِن	ADJ;NOM	ADJ;NOM;INDF;FEM;SG
pragtige	رائعة	pragtig	رَائِع	ADJ;NOM	ADJ;NOM;INDF;FEM;SG
pragtige	رائع	pragtig	رَائِع	ADJ;NOM	ADJ;NOM;INDF;MASC;SG
rock	الصخرة	rock	صُخرَة	N;SG	N;NOM;DEF;SG
rock	صخرة	rock	صُخرَة	N;SG	N;NOM;INDF;SG
paaie	الطرق	paaie	طَرِيقَة	N;PL	N;NOM;DEF;PL
paaie	طرق	paaie	طَرِيقَة	N;PL	N;NOM;INDF;PL
paaie	الطرقات	paaie	طَرِيق	N;PL	N;NOM;DEF;PL
paaie	مسارات	paaie	مَسَار	N;PL	N;NOM;INDF;PL
paaie	المسارات	paaie	مَسَار	N;PL	N;NOM;DEF;PL
kommentaar	الوظيفة	kommentaar	وَظِيفَة	N;SG	N;NOM;DEF;SG
kommentaar	الدالة	kommentaar	دَالَة	N;SG	N;NOM;DEF;SG
kommentaar	دالة	kommentaar	دَالَة	N;SG	N;NOM;INDF;SG
kommentaar	وظيفة	kommentaar	وَظِيفَة	N;SG	N;NOM;INDF;SG
kommentaar	التعليق	kommentaar	تَعلِيق	N;SG	N;NOM;DEF;SG
kommentaar	تعليق	kommentaar	تَعلِيق	N;SG	N;NOM;INDF;SG
kommentaar	امر	kommentaar	أَمر	N;SG	N;NOM;INDF;SG
kommentaar	قيادة	kommentaar	قِيَادَة	N;SG	N;NOM;INDF;SG
kommentaar	القيادة	kommentaar	قِيَادَة	N;SG	N;NOM;DEF;SG
insekte	الحشرات	insek	حَشَرَة	N;PL	N;NOM;DEF;PL
vuur	النار	vuur	نَار	N;SG	N;NOM;DEF;SG
vuur	نار	vuur	نَار	N;SG	N;NOM;INDF;SG
vuur	حريق	vuur	حَرِيق	N;SG	N;NOM;INDF;SG
gevolge	النتائج	gevolg	نَتِيجَة	N;PL	N;NOM;DEF;PL
gevolge	العواقب	gevolg	عَاقِبَة	N;PL	N;NOM;DEF;PL
gevolge	التبعات	gevolg	تَبَعُّس	N;PL	N;NOM;DEF;PL
gevolge	عواقب	gevolg	عَاقِبَة	N;PL	N;NOM;INDF;PL
storie	بكرة	storie	بَكرَة	N;SG	N;NOM;INDF;SG
vleis	اللحم	vleis	لَحم	N;SG	N;NOM;DEF;SG
vleis	لحم	vleis	لَحم	N;SG	N;NOM;INDF;SG
kere	اوقات	kere	وَقت	N;PL	N;NOM;INDF;PL
kere	المرات	kere	مَرَّة	N;PL	N;NOM;DEF;PL
kere	مرات	kere	مَرَّة	N;PL	N;NOM;INDF;PL
kere	الاوقات	kere	وَقت	N;PL	N;NOM;DEF;PL
toernooi	البطولة	toernooi	بُطُولَة	N;SG	N;NOM;DEF;SG
toernooi	بطولة	toernooi	بُطُولَة	N;SG	N;NOM;INDF;SG
owerhede	سلطات	owerheid	سُلطَة	N;PL	N;NOM;INDF;PL
owerhede	السلطات	owerheid	سُلطَة	N;PL	N;NOM;DEF;PL
wag	انتظروا	wag	اِنتَظَر	V;PRS	V;PFV;MASC;PL;3;ACT
ingang	المدخل	ingang	مَدخَل	N;SG	N;NOM;DEF;SG
ingang	مدخل	ingang	مدخل	N;SG	N;NOM;INDF;SG
skaal	مقياس	skaal	مِقيَاس	N;SG	N;NOM;INDF;SG
skaal	المقياس	skaal	مِقيَاس	N;SG	N;NOM;DEF;SG
gesig	الوجه	gesig	وَجه	N;SG	N;NOM;DEF;SG
kamp	يخيم	kamp	خَيم	V;PRS	V;IPFV;MASC;IND;SG;3;FIN;ACT
seksuele	جنسي	seksueel	جِنسِيّ	ADJ;NOM	ADJ;NOM;INDF;MASC;SG
