категория	類別	категория	類別	N;INAN;NOM;FEM;SG	N
библиотеки	圖書	библиотека	圖書	N;INAN;NOM;FEM;PL	N
муж	丈夫	муж	丈夫	N;ANIM;NOM;MASC;SG	N
обязанности	義務	обязанность	義務	N;INAN;NOM;FEM;PL	N
обязанности	責任	обязанность	責任	N;INAN;NOM;FEM;PL	N
обязанности	職責	обязанность	職責	N;INAN;NOM;FEM;PL	N
давление	壓力	давление	壓力	N;INAN;NOM;NEUT;SG	N
давление	氣壓	давление	氣壓	N;INAN;NOM;NEUT;SG	N
запрос	查詢	запрос	查詢	N;INAN;NOM;MASC;SG	N
отметить	慶祝	отметить	慶祝	V;PFV;NFIN;ACT	V
отметить	標示	отметить	標示	V;PFV;NFIN;ACT	V
известность	名望	известность	名望	N;INAN;NOM;FEM;SG	N
известность	名氣	известность	名氣	N;INAN;NOM;FEM;SG	N
сестра	妹妹	сестра	妹妹	N;ANIM;NOM;FEM;SG	N
сестра	姐姐	сестра	姐姐	N;ANIM;NOM;FEM;SG	N
сестра	姐妹	сестра	姐妹	N;ANIM;NOM;FEM;SG	N
сестра	姊妹	сестра	姊妹	N;ANIM;NOM;FEM;SG	N
сестра	姊姊	сестра	姊姊	N;ANIM;NOM;FEM;SG	N
сестра	護士	сестра	護士	N;ANIM;NOM;FEM;SG	N
режим	模式	режим	模式	N;INAN;NOM;MASC;SG	N
режим	政權	режим	政權	N;INAN;NOM;MASC;SG	N
режим	制度	режим	制度	N;INAN;NOM;MASC;SG	N
птиц	鳥類	птица	鳥類	N;ANIM;GEN;FEM;PL	N
птиц	鳥	птица	鳥	N;ANIM;GEN;FEM;PL	N
птиц	鳥兒	птица	鳥兒	N;ANIM;GEN;FEM;PL	N
аниме	動畫	аним	動畫	N;INAN;NOM;NEUT;SG	N
принцип	原則	принцип	原則	N;INAN;NOM;MASC;SG	N
принцип	原理	принцип	原理	N;INAN;NOM;MASC;SG	N
учреждения	機構	учреждение	機構	N;INAN;NOM;NEUT;PL	N
блок	區塊	блок	區塊	N;INAN;NOM;MASC;SG	N
максим	格言	максим	格言	N;ANIM;NOM;MASC;SG	N
предприятие	企業	предприятие	企業	N;INAN;NOM;NEUT;SG	N
лидер	領袖	лидер	領袖	N;ANIM;NOM;MASC;SG	N
выбор	甄選	выбор	甄選	N;INAN;NOM;MASC;SG	N
редко	極少	редко	極少	ADV	ADV
меры	動作	мера	動作	N;INAN;NOM;FEM;PL	N
меры	行動	мера	行動	N;INAN;NOM;FEM;PL	N
меры	措施	мера	措施	N;INAN;NOM;FEM;PL	N
меры	行動	мера	行動	N;INAN;NOM;FEM;PL	N
специалистов	專業	специалист	專業	N;ANIM;GEN;MASC;PL	N
характеристики	特徵	характеристика	特徵	N;INAN;NOM;FEM;PL	N
характеристики	特性	характеристика	特性	N;INAN;NOM;FEM;PL	N
характеристики	特點	характеристика	特點	N;INAN;NOM;FEM;PL	N
даты	日期	дата	日期	N;INAN;NOM;FEM;PL	N
прошлом	過往	прошлое	過往	N;INAN;ESS;NEUT;SG	N
прошлом	過去	прошлое	過去	N;INAN;ESS;NEUT;SG	N
справочник	手冊	справочник	手冊	N;INAN;NOM;MASC;SG	N
специалист	專家	специалист	專家	N;ANIM;NOM;MASC;SG	N
каждая	每個	каждый	每個	DET;NOM;FEM;SG	DET
каждая	每	каждый	每	DET;NOM;FEM;SG	DET
каждая	每個	каждый	每個	DET;NOM;FEM;SG	DET
зданий	建築	здание	建築	N;INAN;GEN;NEUT;PL	N
побережье	沿海	побережье	沿海	N;INAN;NOM;NEUT;SG	N
побережье	沿岸	побережье	沿岸	N;INAN;NOM;NEUT;SG	N
побережье	海岸	побережье	海岸	N;INAN;NOM;NEUT;SG	N
побережье	海岸	побережье	海岸	N;INAN;NOM;NEUT;SG	N
причин	起因	причина	起因	N;INAN;GEN;FEM;PL	N
формула	公式	формула	公式	N;INAN;NOM;FEM;SG	N
формула	方程	формула	方程	N;INAN;NOM;FEM;SG	N
формула	配方	формула	配方	N;INAN;NOM;FEM;SG	N
среды	週	среда	週	N;INAN;GEN;FEM;SG	N
среды	星期	среда	星期	N;INAN;GEN;FEM;SG	N
назвать	命名	назвать	命名	V;PFV;NFIN;ACT	V
врач	內科	врач	內科	N;ANIM;NOM;MASC;SG	N
врач	醫師	врач	醫師	N;ANIM;NOM;MASC;SG	N
врач	醫生	врач	醫生	N;ANIM;NOM;MASC;SG	N
врач	博士	врач	博士	N;ANIM;NOM;MASC;SG	N
певец	歌手	певец	歌手	N;ANIM;NOM;MASC;SG	N
образований	實體	образование	實體	N;INAN;GEN;NEUT;PL	N
устройства	裝置	устройство	裝置	N;INAN;NOM;NEUT;PL	N
устройства	裝置	устройство	裝置	N;INAN;NOM;NEUT;PL	N
святых	聖人	святой	聖人	N;ANIM;GEN;MASC;PL	N
святых	聖徒	святой	聖徒	N;ANIM;GEN;MASC;PL	N
лицо	臉	лицо	臉	N;INAN;NOM;NEUT;SG	N
лицо	臉部	лицо	臉部	N;INAN;NOM;NEUT;SG	N
брак	婚姻	брак	婚姻	N;INAN;NOM;MASC;SG	N
сотрудник	僱員	сотрудник	僱員	N;ANIM;NOM;MASC;SG	N
сотрудник	員工	сотрудник	員工	N;ANIM;NOM;MASC;SG	N
сотрудник	職工	сотрудник	職工	N;ANIM;NOM;MASC;SG	N
приказ	秩序	приказ	秩序	N;INAN;NOM;MASC;SG	N
приказ	順序	приказ	順序	N;INAN;NOM;MASC;SG	N
стены	牆壁	стена	牆壁	N;INAN;NOM;FEM;PL	N
стены	城牆	стена	城牆	N;INAN;NOM;FEM;PL	N
стены	牆	стена	牆	N;INAN;NOM;FEM;PL	N
банка	銀行	банк	銀行	N;INAN;GEN;MASC;SG	N
пары	夫妻	пара	夫妻	N;INAN;NOM;FEM;PL	N
пары	情侶	пара	情侶	N;INAN;NOM;FEM;PL	N
пары	夫婦	пара	夫婦	N;INAN;NOM;FEM;PL	N
архив	檔案	архив	檔案	N;INAN;NOM;MASC;SG	N
архив	歸檔	архив	歸檔	N;INAN;NOM;MASC;SG	N
архив	檔案	архив	檔案	N;INAN;NOM;MASC;SG	N
показывает	顯示	показывать	顯示	V;IPFV;IND;SG;3;PRS;FIN;ACT	V
ошибки	錯誤	ошибка	錯誤	N;INAN;NOM;FEM;PL	N
ошибки	失誤	ошибка	失誤	N;INAN;NOM;FEM;PL	N
ошибки	蟲子	ошибка	蟲子	N;INAN;NOM;FEM;PL	N
ошибки	臭蟲	ошибка	臭蟲	N;INAN;NOM;FEM;PL	N
технологий	技術	технология	技術	N;INAN;GEN;FEM;PL	N
земель	土地	земля	土地	N;INAN;GEN;FEM;PL	N
установки	設施	установка	設施	N;INAN;NOM;FEM;PL	N
установки	裝置	установка	裝置	N;INAN;NOM;FEM;PL	N
учёные	科學	ученый	科學	N;ANIM;NOM;MASC;PL	N
администратора	署長	администратор	署長	N;ANIM;ACC;MASC;SG	N
районах	各區	район	各區	N;INAN;ESS;MASC;PL	N
установлена	安裝	установить	安裝	V;PFV;FEM;SG;PST;V.PTCP;PASS	V
сопротивление	阻力	сопротивление	阻力	N;INAN;NOM;NEUT;SG	N
сопротивление	電阻	сопротивление	電阻	N;INAN;NOM;NEUT;SG	N
пространства	空格	пространство	空格	N;INAN;NOM;NEUT;PL	N
пространства	空間	пространство	空間	N;INAN;NOM;NEUT;PL	N
народ	人	народ	人	N;INAN;NOM;MASC;SG	N
народ	人民	народ	人民	N;INAN;NOM;MASC;SG	N
королевства	王國	королевство	王國	N;INAN;NOM;NEUT;PL	N
продукт	商品	продукт	商品	N;INAN;NOM;MASC;SG	N
продукт	產品	продукт	產品	N;INAN;NOM;MASC;SG	N
продукт	產物	продукт	產物	N;INAN;NOM;MASC;SG	N
гимназии	體育	гимназия	體育	N;INAN;NOM;FEM;PL	N
торговли	貿易	торговля	貿易	N;INAN;GEN;FEM;SG	N
тираж	環流	тираж	環流	N;INAN;NOM;MASC;SG	N
тираж	迴圈	тираж	迴圈	N;INAN;NOM;MASC;SG	N
проспект	前景	проспект	前景	N;INAN;NOM;MASC;SG	N
проспект	大街	проспект	大街	N;INAN;NOM;MASC;SG	N
проспект	大道	проспект	大道	N;INAN;NOM;MASC;SG	N
вернуться	返回	вернуться	返回	V;PFV;NFIN;MID	V
вернуться	回歸	вернуться	回歸	V;PFV;NFIN;MID	V
газа	氣	газ	氣	N;INAN;GEN;MASC;SG	N
газа	汽油	газ	汽油	N;INAN;GEN;MASC;SG	N
газа	氣體	газ	氣體	N;INAN;GEN;MASC;SG	N
создавать	創建	создавать	創建	V;IPFV;NFIN;ACT	V
варианты	變體	вариант	變體	N;INAN;NOM;MASC;PL	N
варианты	選項	вариант	選項	N;INAN;NOM;MASC;PL	N
муниципалитеты	市	муниципалитет	市	N;INAN;NOM;MASC;PL	N
муниципалитеты	市鎮	муниципалитет	市鎮	N;INAN;NOM;MASC;PL	N
наследия	遺產	наследие	遺產	N;INAN;NOM;NEUT;SG	N
королевство	王國	королевство	王國	N;INAN;NOM;NEUT;SG	N
королевство	國度	королевство	國度	N;INAN;NOM;NEUT;SG	N
вооружение	武裝	вооружение	武裝	N;INAN;NOM;NEUT;SG	N
вооружение	軍備	вооружение	軍備	N;INAN;NOM;NEUT;SG	N
вооружение	軍備	вооружение	軍備	N;INAN;NOM;NEUT;SG	N
бизнес	企業	бизнес	企業	N;INAN;NOM;MASC;SG	N
бизнес	業務	бизнес	業務	N;INAN;NOM;MASC;SG	N
бизнес	商業	бизнес	商業	N;INAN;NOM;MASC;SG	N
бизнес	商務	бизнес	商務	N;INAN;NOM;MASC;SG	N
автомобиль	車	автомобиль	車	N;INAN;NOM;MASC;SG	N
автомобиль	汽車	автомобиль	汽車	N;INAN;NOM;MASC;SG	N
автомобиль	車輛	автомобиль	車輛	N;INAN;NOM;MASC;SG	N
возраст	年紀	возраст	年紀	N;INAN;NOM;MASC;SG	N
возраст	年齡	возраст	年齡	N;INAN;NOM;MASC;SG	N
возраст	年齡	возраст	年齡	N;INAN;NOM;MASC;SG	N
мощность	電力	мощность	電力	N;INAN;NOM;FEM;SG	N
мощность	電源	мощность	電源	N;INAN;NOM;FEM;SG	N
мощность	動力	мощность	動力	N;INAN;NOM;FEM;SG	N
мощность	權力	мощность	權力	N;INAN;NOM;FEM;SG	N
дорог	公路	дорога	公路	N;INAN;GEN;FEM;SG	N
дорог	道路	дорога	道路	N;INAN;GEN;FEM;SG	N
десять	十	десять	十	NUM;NOM	NUM
десять	十	десять	十	NUM;NOM	NUM
базы	基地	база	基地	N;INAN;NOM;FEM;PL	N
экипаж	船員	экипаж	船員	N;INAN;NOM;MASC;SG	N
прибыл	抵達	прибыть	抵達	V;PFV;MASC;IND;SG;PST;FIN;ACT	V
прибыл	到	прибыть	到	V;PFV;MASC;IND;SG;PST;FIN;ACT	V
дивизион	組織	дивизион	組織	N;INAN;NOM;MASC;SG	N
основы	地基	основа	地基	N;INAN;NOM;FEM;PL	N
основы	基金	основа	基金	N;INAN;NOM;FEM;PL	N
выставки	展覽	выставка	展覽	N;INAN;NOM;FEM;PL	N
выставки	展覽	выставка	展覽	N;INAN;NOM;FEM;PL	N
выставки	展覽	выставка	展覽	N;INAN;NOM;FEM;PL	N
выставки	展品	выставка	展品	N;INAN;NOM;FEM;PL	N
выставки	展覽	выставка	展覽	N;INAN;NOM;FEM;PL	N
выставки	展	выставка	展	N;INAN;NOM;FEM;PL	N
выставки	展覽	выставка	展覽	N;INAN;NOM;FEM;PL	N
офицер	官	офицер	官	N;ANIM;NOM;MASC;SG	N
офицер	軍官	офицер	軍官	N;ANIM;NOM;MASC;SG	N
необходимость	必要	необходимость	必要	N;INAN;NOM;FEM;SG	N
банк	銀行	банк	銀行	N;INAN;NOM;MASC;SG	N
буквы	信	буква	信	N;INAN;NOM;FEM;PL	N
буквы	字母	буква	字母	N;INAN;NOM;FEM;PL	N
буквы	信件	буква	信件	N;INAN;NOM;FEM;PL	N
девушка	女友	девушка	女友	N;ANIM;NOM;FEM;SG	N
девушка	女	девушка	女	N;ANIM;NOM;FEM;SG	N
девушка	女生	девушка	女生	N;ANIM;NOM;FEM;SG	N
девушка	姑娘	девушка	姑娘	N;ANIM;NOM;FEM;SG	N
девушка	女孩	девушка	女孩	N;ANIM;NOM;FEM;SG	N
концерт	音樂	концерт	音樂	N;INAN;NOM;MASC;SG	N
применяется	套用	применяться	套用	V;IPFV;IND;SG;3;PRS;FIN;PASS	V
конституции	憲法	конституция	憲法	N;INAN;NOM;FEM;PL	N
творчество	創意	творчество	創意	N;INAN;NOM;NEUT;SG	N
единица	股	единица	股	N;INAN;NOM;FEM;SG	N
единица	單元	единица	單元	N;INAN;NOM;FEM;SG	N
единица	單位	единица	單位	N;INAN;NOM;FEM;SG	N
поход	遠足	поход	遠足	N;INAN;NOM;MASC;SG	N
поход	徒步	поход	徒步	N;INAN;NOM;MASC;SG	N
поход	遠足	поход	遠足	N;INAN;NOM;MASC;SG	N
поход	登山	поход	登山	N;INAN;NOM;MASC;SG	N
поход	野營	поход	野營	N;INAN;NOM;MASC;SG	N
независимость	獨立	независимость	獨立	N;INAN;NOM;FEM;SG	N
цикл	環	цикл	環	N;INAN;NOM;MASC;SG	N
цикл	迴圈	цикл	迴圈	N;INAN;NOM;MASC;SG	N
цикл	週期	цикл	週期	N;INAN;NOM;MASC;SG	N
цикл	迴圈	цикл	迴圈	N;INAN;NOM;MASC;SG	N
зрителей	觀眾	зритель	觀眾	N;ANIM;GEN;MASC;PL	N
зрителей	觀眾	зритель	觀眾	N;ANIM;GEN;MASC;PL	N
школ	學校	школа	學校	N;INAN;GEN;FEM;PL	N
стоимость	費用	стоимость	費用	N;INAN;NOM;FEM;SG	N
стоимость	成本	стоимость	成本	N;INAN;NOM;FEM;SG	N
стоимость	價值	стоимость	價值	N;INAN;NOM;FEM;SG	N
стоимость	數值	стоимость	數值	N;INAN;NOM;FEM;SG	N
стоимость	值	стоимость	值	N;INAN;NOM;FEM;SG	N
структуры	結構	структура	結構	N;INAN;NOM;FEM;PL	N
оборудования	裝備	оборудование	裝備	N;INAN;NOM;NEUT;SG	N
колледж	學院	колледж	學院	N;INAN;NOM;MASC;SG	N
колледж	書院	колледж	書院	N;INAN;NOM;MASC;SG	N
колледж	大學	колледж	大學	N;INAN;NOM;MASC;SG	N
экономика	經濟	экономика	經濟	N;INAN;NOM;FEM;SG	N
экономика	經濟	экономика	經濟	N;INAN;NOM;FEM;SG	N
экономика	經濟	экономика	經濟	N;INAN;NOM;FEM;SG	N
двигателя	引擎	двигатель	引擎	N;INAN;GEN;MASC;SG	N
разрешение	決議	разрешение	決議	N;INAN;NOM;NEUT;SG	N
разрешение	授權	разрешение	授權	N;INAN;NOM;NEUT;SG	N
зона	區	зона	區	N;INAN;NOM;FEM;SG	N
зона	區域	зона	區域	N;INAN;NOM;FEM;SG	N
рассказ	動態	рассказ	動態	N;INAN;NOM;MASC;SG	N
рассказ	故事	рассказ	故事	N;INAN;NOM;MASC;SG	N
креста	十字	крест	十字	N;INAN;GEN;MASC;SG	N
креста	十字	крест	十字	N;INAN;GEN;MASC;SG	N
креста	交叉	крест	交叉	N;INAN;GEN;MASC;SG	N
дон	天亮	дон	天亮	N;INAN;NOM;MASC;SG	N
повесть	中篇	повесть	中篇	N;INAN;NOM;FEM;SG	N
бои	格鬥	бой	格鬥	N;INAN;NOM;MASC;PL	N
бои	打架	бой	打架	N;INAN;NOM;MASC;PL	N
бои	戰鬥	бой	戰鬥	N;INAN;NOM;MASC;PL	N
убийство	凶	убийство	凶	N;INAN;NOM;NEUT;SG	N
убийство	凶	убийство	凶	N;INAN;NOM;NEUT;SG	N
убийство	暗殺	убийство	暗殺	N;INAN;NOM;NEUT;SG	N
убийство	殺戮	убийство	殺戮	N;INAN;NOM;NEUT;SG	N
вода	水	вода	水	N;INAN;NOM;FEM;SG	N
галерея	畫廊	галерея	畫廊	N;INAN;NOM;FEM;SG	N
луны	衛星	луна	衛星	N;INAN;GEN;FEM;SG	N
атаки	襲擊	атака	襲擊	N;INAN;NOM;FEM;PL	N
успеха	成功	успех	成功	N;INAN;GEN;MASC;SG	N
курсы	課程	курс	課程	N;INAN;NOM;MASC;PL	N
берег	岸	берег	岸	N;INAN;NOM;MASC;SG	N
берег	岸邊	берег	岸邊	N;INAN;NOM;MASC;SG	N
берег	海岸	берег	海岸	N;INAN;NOM;MASC;SG	N
берег	沿海	берег	沿海	N;INAN;NOM;MASC;SG	N
берег	沿岸	берег	沿岸	N;INAN;NOM;MASC;SG	N
берег	海岸	берег	海岸	N;INAN;NOM;MASC;SG	N
берег	海岸	берег	海岸	N;INAN;NOM;MASC;SG	N
реакции	反應	реакция	反應	N;INAN;NOM;FEM;PL	N
реакции	心情	реакция	心情	N;INAN;NOM;FEM;PL	N
реакции	反應	реакция	反應	N;INAN;NOM;FEM;PL	N
престол	王座	престол	王座	N;ANIM;NOM;MASC;SG	N
престол	王位	престол	王位	N;ANIM;NOM;MASC;SG	N
престол	寶座	престол	寶座	N;ANIM;NOM;MASC;SG	N
пару	夫妻	пара	夫妻	N;INAN;ACC;FEM;SG	N
пару	情侶	пара	情侶	N;INAN;ACC;FEM;SG	N
пару	夫婦	пара	夫婦	N;INAN;ACC;FEM;SG	N
кислоты	酸	кислота	酸	N;INAN;NOM;FEM;PL	N
кислоты	酸性	кислота	酸性	N;INAN;NOM;FEM;PL	N
ход	動	ход	動	N;INAN;NOM;MASC;SG	N
целей	目標	цель	目標	N;INAN;GEN;FEM;PL	N
океана	大洋	океан	大洋	N;INAN;GEN;MASC;SG	N
океана	洋	океан	洋	N;INAN;GEN;MASC;SG	N
океана	海洋	океан	海洋	N;INAN;GEN;MASC;SG	N
океана	海	океан	海	N;INAN;GEN;MASC;SG	N
телевидения	電視	телевидение	電視	N;INAN;NOM;NEUT;PL	N
телевидения	電視	телевидение	電視	N;INAN;NOM;NEUT;PL	N
телевидения	電視	телевидение	電視	N;INAN;NOM;NEUT;PL	N
встречи	會議	встреча	會議	N;INAN;NOM;FEM;PL	N
убийства	殺戮	убийство	殺戮	N;INAN;NOM;NEUT;PL	N
историки	歷史	историк	歷史	N;ANIM;NOM;MASC;PL	N
коллеги	同事	коллега	同事	N;ANIM;NOM;MASC;PL	N
провести	花費	провести	花費	V;PFV;NFIN;ACT	V
подразделения	單元	подразделение	單元	N;INAN;NOM;NEUT;PL	N
подразделения	單位	подразделение	單位	N;INAN;NOM;NEUT;PL	N
поведение	行為	поведение	行為	N;INAN;NOM;NEUT;SG	N
поведение	行為	поведение	行為	N;INAN;NOM;NEUT;SG	N
поведение	行為	поведение	行為	N;INAN;NOM;NEUT;SG	N
печати	印刷	печать	印刷	N;INAN;NOM;FEM;PL	N
сделано	完成	делать	完成	V;PFV;NEUT;SG;PST;V.PTCP;PASS	V
убрать	刪除	убрать	刪除	V;PFV;NFIN;ACT	V
убрать	移除	убрать	移除	V;PFV;NFIN;ACT	V
советник	顧問	советник	顧問	N;ANIM;NOM;MASC;SG	N
советник	議員	советник	議員	N;ANIM;NOM;MASC;SG	N
принц	王子	принц	王子	N;ANIM;NOM;MASC;SG	N
принц	太子	принц	太子	N;ANIM;NOM;MASC;SG	N
принц	親王	принц	親王	N;ANIM;NOM;MASC;SG	N
нередко	時常	нередко	時常	ADV	ADV
нередко	常常	нередко	常常	ADV	ADV
нередко	經常	нередко	經常	ADV	ADV
ранен	受傷	ранить	受傷	V;PFV;MASC;SG;PST;V.PTCP;PASS	V
администратор	署長	администратор	署長	N;ANIM;NOM;MASC;SG	N
выглядит	看	выглядеть	看	V;IPFV;IND;SG;3;PRS;FIN;ACT	V
используя	使用	использовать	使用	V;IPFV;PRS;V.CVB;ACT	V
биографии	傳記	биография	傳記	N;INAN;NOM;FEM;PL	N
биографии	傳記	биография	傳記	N;INAN;NOM;FEM;PL	N
биографии	自傳	биография	自傳	N;INAN;NOM;FEM;PL	N
танков	坦克	танк	坦克	N;INAN;GEN;MASC;PL	N
произведение	商品	произведение	商品	N;INAN;NOM;NEUT;SG	N
