この	ini	この	ini	DET	DET
モンスター	monster	モンスター	monster	N	N
供給	memasok	供給	menpasok	V	V;SG;ACT
アカウント	rekening	アカウント	rekening	N	N;SG
アカウント	akun	アカウント	akun	N	N;SG
アカウント	rekening	アカウント	rekening	N	N;SG
アカウント	akun	アカウント	akun	N	N;SG
フィルム	film	フィルム	film	N	N;SG
ロケット	roket	ロケット	roket	N	N;SG
低い	rendah	低い	rendah	ADJ	ADJ;SG
兵器	senjata	兵器	senjata	N	N;SG
引用	kutip	引用	kutip	V	V;SG;ACT
サイド	sisi	サイド	sisi	N	N;SG
サイド	samping	サイド	samping	N	N;SG
ラブ	rpp	ラブ	rpp	N	N;SG
ラブ	cinta	ラブ	cinta	N	N;SG
株式	saham	株式	saham	N	N;SG
株式	bursa	株式	bursa	N	N;SG
株式	saham	株式	saham	N	N;SG
株式	stok	株式	stok	N	N;SG
信頼	percaya	信頼	percaya	V	V;SG;ACT
信頼	mempercayai	信頼	menpercayai	V	V;SG;ACT
信頼	dipercaya	信頼	dipercaya	V	V;SG;PASS
分析	menganalisis	分析	menanalisis	V	V;SG;ACT
分析	menganalisis	分析	menanalisis	V	V;SG;ACT
分析	menganalisa	分析	menanalisa	V	V;SG;ACT
収入	pendapatan	収入	pendapatan	N	N;SG
収入	pendapatan	収入	pendapatan	N	N;SG
収入	penghasilan	収入	penhasilan	N	N;SG
収入	pemasukan	収入	penpasukan	N	N;SG
流れる	mengalir	流れる	menalir	V	V;SG;ACT
惑星	planet	惑星	planet	N	N;SG
惑星	planet	惑星	planet	N	N;SG
同時	simultan	同時	simultan	N	N;SG
目標	gol	目標	gol	N	N;SG
目標	tujuan	目標	tujuan	N	N;SG
しばしば	seringkali	しばしば	seringkali	ADV	ADV
しばしば	sering	しばしば	sering	ADV	ADV
裁判所	sidang	裁判所	sidang	N	N;SG
裁判所	pengadilan	裁判所	penadilan	N	N;SG
裁判所	mahkamah	裁判所	mahkamah	N	N;SG
裁判所	pengadilan	裁判所	penadilan	N	N;SG
計算	perhitungkan	計算	perhitungkan	V	V;SG;ACT
自治	otonomi	自治	otonomi	N	N;SG
テスト	ujian	テスト	ujian	N	N;SG
テスト	pengujian	テスト	penujian	N	N;SG
テスト	tes	テスト	tes	N	N;SG
テスト	pengujian	テスト	penujian	N	N;SG
テスト	tes	テスト	tes	N	N;SG
テスト	pengujian	テスト	penujian	N	N;SG
物質	materi	物質	materi	N	N;SG
物質	zat	物質	zat	N	N;SG
物質	substansi	物質	substansi	N	N;SG
回復	memulihkan	回復	menpulihkan	V	V;SG;ACT
回復	pulihkan	回復	pulihkan	V	V;SG;ACT
回復	memulihkan	回復	menpulihkan	V	V;SG;ACT
画家	pelukis	画家	penlukis	N	N;SG
画家	pelukis	画家	penlukis	N	N;SG
中止	batalkan	中止	batalkan	V	V;SG;ACT
拡張	diperluas	拡張	diperluas	V	V;SG;PASS
拡張	diperpanjang	拡張	diperpanjang	V	V;SG;PASS
書籍	pembukuan	書籍	penbukuan	N	N;SG
書籍	buku	書籍	buku	N	N;SG
大きい	besar	大きい	besar	ADJ	ADJ;SG
大きい	besar	大きい	besar	ADJ	ADJ;SG
ハート	hati	ハート	hati	N	N;SG
ハート	jantung	ハート	jantung	N	N;SG
メン	pria	メン	pria	N	N;SG
治療	terapi	治療	terapi	N	N;SG
治療	pengobatan	治療	penobatan	N	N;SG
治療	perawatan	治療	penrawatan	N	N;SG
固定	diperbaiki	固定	diperbaiki	V	V;SG;PASS
観客	pemirsa	観客	penpirsa	N	N;SG
観客	penonton	観客	pentonton	N	N;SG
観客	pemirsa	観客	penpirsa	N	N;SG
免許	lisensi	免許	lisensi	N	N;SG
装甲	armor	装甲	armor	N	N
装甲	zirah	装甲	zirah	N	N
装甲	zirah	装甲	zirah	N	N
装甲	armor	装甲	armor	N	N
寺院	kuil	寺院	kuil	N	N;SG
寺院	kuil	寺院	kuil	N	N;SG
占領	ditempati	占領	ditempati	V	V;SG;PASS
占領	diduduki	占領	diduduki	V	V;SG;PASS
青春	pemuda	青春	pemuda	N	N;SG
背景	background	背景	background	N	N
背景	latar	背景	latar	N	N;SG
準備	menyiapkan	準備	mensiapkan	V	V;SG;ACT
準備	mempersiapkan	準備	menpersiapkan	V	V;SG;ACT
準備	mempersiapkan	準備	menpersiapkan	V	V;SG;ACT
準備	siapkan	準備	siapkan	V	V;SG;ACT
準備	persiapkan	準備	persiapkan	V	V;SG;ACT
アート	seni	アート	seni	N	N;SG
アート	kesenian	アート	kesenian	N	N;SG
形状	bentuk	形状	bentuk	N	N;SG
形状	bentuk	形状	bentuk	N	N;SG
シアター	teater	シアター	teater	N	N
シアター	bioskop	シアター	bioskop	N	N
崩壊	tumbang	崩壊	tumbang	V	V;SG;ACT
最新	terkini	最新	terkini	N	N;SG
キリスト	kekristenan	キリスト	kekristenan	N	N;SG
交渉	bernegosiasi	交渉	bernegosiasi	V	V;SG;ACT
マスター	guru	マスター	guru	N	N;SG
最近	terkini	最近	terkini	N	N;SG
最近	belakangan	最近	belakangan	N	N;SG
整理	membersihkan	整理	menbersihkan	V	V;SG;ACT
付属	dibundel	付属	dibundel	V	V;SG;PASS
スクール	sekolah	スクール	sekolah	N	N;SG
吸収	menyerap	吸収	menserap	V	V;SG;ACT
大佐	kolonel	大佐	kolonel	N	N;SG
ブック	kitab	ブック	kitab	N	N;SG
ブック	buku	ブック	buku	N	N;SG
軍団	kesatuan	軍団	kesatuan	N	N
軍団	korps	軍団	korps	N	N
遺跡	reruntuhan	遺跡	reruntuhan	N	N
遺跡	puing	遺跡	puing	N	N;SG
中間	perantara	中間	perantara	N	N;SG
中間	menengah	中間	menengah	N	N;SG
アクション	tindakan	アクション	tindakan	N	N;SG
アクション	aksi	アクション	aksi	N	N;SG
アクション	tindakan	アクション	tindakan	N	N;SG
アクション	aksi	アクション	aksi	N	N;SG
検証	memverifikasi	検証	menverifikasi	V	V;SG;ACT
検証	memvalidasi	検証	menvalidasi	V	V;SG;ACT
逮捕	ditahan	逮捕	ditahan	V	V;SG;PASS
逮捕	ditangkap	逮捕	ditangkap	V	V;SG;PASS
オフ	nonaktif	オフ	nonaktif		
金属	logam	金属	logam	N	N;SG
金属	metal	金属	metal	N	N
金属	logam	金属	logam	N	N;SG
バラ	mawar	バラ	mawar	N	N;SG
バラ	mawar	バラ	mawar	N	N;SG
拒否	menolak	拒否	mentolak	V	V;SG;ACT
拒否	mendustakan	拒否	mendustakan	V	V;SG;ACT
拒否	menyangkal	拒否	mensangkal	V	V;SG;ACT
拒否	menolak	拒否	mentolak	V	V;SG;ACT
拒否	mendustakan	拒否	mendustakan	V	V;SG;ACT
戦略	strategi	戦略	strategi	N	N;SG
戦略	strategi	戦略	strategi	N	N;SG
ゴールデン	emas	ゴールデン	emas	N	N;SG
ゴールデン	keemasan	ゴールデン	keemasan	N	N;SG
クロス	lintas	クロス	lintas	N	N;SG;ACT
クロス	palang	クロス	palang	N	N;SG;ACT
関数	fungsi	関数	fungsi	N	N;SG
関数	fungsi	関数	fungsi	N	N;SG
負傷	terluka	負傷	terluka	V	V;SG;PASS
ガール	gadis	ガール	gadis	N	N;SG
職員	karyawan	職員	karyawan	N	N;MASC;SG
職員	personil	職員	personil	N	N;SG
職員	personalia	職員	personalia	N	N;SG
職員	personel	職員	personel	N	N;SG
ポート	pelabuhan	ポート	penlabuhan	N	N;SG
ポート	dermaga	ポート	dermaga	N	N;SG
ポート	pelabuhan	ポート	penlabuhan	N	N;SG
検査	pemeriksaan	検査	penperiksaan	N	N;SG
検査	inspeksi	検査	inspeksi	N	N
ミックス	campuran	ミックス	campuran	N	N;SG
ミックス	campur	ミックス	campur	N	N;SG;ACT
ミックス	campuran	ミックス	campuran	N	N;SG
ミックス	campur	ミックス	campur	N	N;SG;ACT
資金	dana	資金	dana	N	N;SG
演劇	teater	演劇	teater	N	N
演劇	bioskop	演劇	bioskop	N	N
演劇	teater	演劇	teater	N	N
演劇	bioskop	演劇	bioskop	N	N
言及	menyebutkan	言及	mensebutkan	V	V;SG;ACT
言及	menyebutkan	言及	mensebutkan	V	V;SG;ACT
言及	sebut	言及	sebut	V	V;SG;ACT
言及	sebutkan	言及	sebutkan	V	V;SG;ACT
言及	disebut	言及	disebut	V	V;SG;PASS
言及	disebutkan	言及	disebutkan	V	V;SG;PASS
金曜日	jumat	金曜日	jumat	N	N;SG
金曜日	jumat	金曜日	jumat	N	N;SG
ライフ	kehidupan	ライフ	kehidupan	N	N;SG
ライフ	hidup	ライフ	hidup	N	N;SG
否定	mendustakan	否定	mendustakan	V	V;SG;ACT
否定	menyangkal	否定	mensangkal	V	V;SG;ACT
大使	duta	大使	duta	N	N;SG
大使	duta	大使	duta	N	N;SG
広場	persegi	広場	persegi	N	N;SG
広場	kuadrat	広場	kuadrat	N	N;SG
ヤング	mudanya	ヤング	muda	N	N;SG
常に	selalu	常に	selalu	ADV	ADV
売上	penjualan	売上	penjualan	N	N;SG
重	duplikat	重	duplikat	N	N
重	duplikat	重	duplikat	N	N
重	duplikasi	重	duplikasi	N	N
概念	konsep	概念	konsep	N	N;SG
概念	konsep	概念	konsep	N	N;SG
パート	bagian	パート	bagian	N	N;SG
危機	krisis	危機	krisis	N	N;SG
危機	krisis	危機	krisis	N	N;SG
ドライバー	pengemudi	ドライバー	pengemudi	N	N;SG
ドライバー	supir	ドライバー	supir	N	N
ドライバー	sopir	ドライバー	sopir	N	N
ドライバー	penggerak	ドライバー	pengerak	N	N;SG
ドライバー	pengemudi	ドライバー	pengemudi	N	N;SG
トーナメント	turnamen	トーナメント	turnamen	N	N;SG
アクセス	diakses	アクセス	diakses	V	V;SG;PASS
調整	menyesuaikan	調整	mensesuaikan	V	V;SG;ACT
調整	sesuaikan	調整	sesuaikan	V	V;SG;ACT
募集	merekrut	募集	menrekrut	V	V;SG;ACT
ホームページ	homepage	ホームページ	homepage	N	N
プレイ	mainkan	プレイ	mainkan	V	V;SG;ACT
プレイ	bermain	プレイ	bermain	V	V;SG;ACT
日曜日	minggu	日曜日	minggu	N	N;SG
日曜日	minggu	日曜日	minggu	N	N;SG
注目	diunggulkan	注目	diunggulkan	V	V;SG;PASS
注目	ditampilkan	注目	ditampilkan	V	V;SG;PASS
パス	jalur	パス	jalur	N	N;SG
ミュージシャン	pemusik	ミュージシャン	penmusik	N	N;SG
ミュージシャン	musisi	ミュージシャン	musisi	N	N
ミュージシャン	musisi	ミュージシャン	musisi	N	N
リーダー	pembaca	リーダー	penbaca	N	N;SG
リーダー	pemimpin	リーダー	penpimpin	N	N;SG
リーダー	pembaca	リーダー	penbaca	N	N;SG
与える	memberi	与える	menberi	V	V;SG;ACT
与える	berikan	与える	berrikan	V	V;SG;ACT
与える	beri	与える	beri	V	V;SG;ACT
与える	memberikan	与える	menberikan	V	V;SG;ACT
高度	ketinggian	高度	ketinggian	N	N;SG
テニス	tenis	テニス	tenis	N	N;SG
結合	ikatan	結合	ikatan	N	N;SG
結合	obligasi	結合	obligasi	N	N;SG
知識	pengetahuan	知識	pengetahuan	N	N;SG
ライセンス	lisensi	ライセンス	lisensi	N	N;SG
ライセンス	lisensi	ライセンス	lisensi	N	N;SG
ライセンス	lisensi	ライセンス	lisensi	N	N;SG
メール	surat	メール	surat	N	N;SG
メール	surel	メール	surel	N	N
メール	surel	メール	surel	N	N
メール	email	メール	email	N	N
メール	surel	メール	surel	N	N
メール	email	メール	email	N	N
赤い	merah	赤い	merah	ADJ	ADJ;SG
実績	pencapaian	実績	pencapaian	N	N;SG
実績	prestasi	実績	prestasi	N	N;SG
実績	pencapaian	実績	pencapaian	N	N;SG
実績	prestasi	実績	prestasi	N	N;SG
バスケット	basket	バスケット	basket	N	N
新規	baru	新規	baru	ADJ	ADJ;SG
閲覧	menjelajah	閲覧	menjelajah	V	V;SG;ACT
閲覧	menjelajahi	閲覧	menjelajahi	V	V;SG;ACT
土曜日	sabtu	土曜日	sabtu	N	N;SG
土曜日	sabtu	土曜日	sabtu	N	N;SG
端末	terminal	端末	terminal	N	N
端末	terminal	端末	terminal	N	N
上昇	bangkit	上昇	bangkit	V	V;SG;ACT
上昇	bangkitlah	上昇	bangkit	V	V;SG;ACT
都道府県	negara	都道府県	negara	N	N;SG
都道府県	keadaan	都道府県	keadaan	N	N;SG
隊長	kapten	隊長	kapten	N	N
悪魔	siluman	悪魔	siluman	N	N;SG
規制	diatur	規制	diatur	V	V;SG;PASS
判決	penghakiman	判決	penhakiman	N	N;SG
駐車	parkiran	駐車	parkiran	N	N;SG
駐車	parkir	駐車	parkir	N	N;SG;ACT
ローズ	mawar	ローズ	mawar	N	N;SG
数字	bilangan	数字	bilangan	N	N;SG
数字	nomor	数字	nomor	N	N;SG
数字	angka	数字	angka	N	N;SG
提示	menyajikan	提示	mensajikan	V	V;SG;ACT
提示	disajikan	提示	disajikan	V	V;SG;PASS
提示	dihadirkan	提示	dihadirkan	V	V;SG;PASS
国旗	bendera	国旗	bendera	N	N;SG
国旗	bendera	国旗	bendera	N	N;SG
人類	kemanusiaan	人類	kemanusiaan	N	N;SG
現象	fenomena	現象	fenomena	N	N;SG
現象	fenomena	現象	fenomena	N	N;SG
二	dua	二	dua	NUM	NUM
証明	buktikan	証明	buktikan	V	V;SG;ACT
祭り	festival	祭り	festival	N	N
祭り	festival	祭り	festival	N	N
応援	bersorak	応援	bersorak	V	V;SG;ACT
ゴールド	emas	ゴールド	emas	N	N;SG
社員	karyawan	社員	karyawan	N	N;MASC;SG
社員	karyawan	社員	karyawan	N	N;MASC;SG
原子力	nuklir	原子力	nuklir	N	N;SG
ボタン	kancing	ボタン	kancing	N	N;SG
ボタン	tombol	ボタン	tombol	N	N;SG
ボタン	kancing	ボタン	kancing	N	N;SG
ボタン	tombol	ボタン	tombol	N	N;SG
プロフィール	profil	プロフィール	profil	N	N;SG
プロフィール	profil	プロフィール	profil	N	N;SG
仏教	buddhisme	仏教	buddhisme	N	N
仏教	buddhis	仏教	buddhis	N	N
仏教	buddhisme	仏教	buddhisme	N	N
ストリート	jalanan	ストリート	jalanan	N	N;SG
ストリート	street	ストリート	street	N	N
ストリート	jalanan	ストリート	jalanan	N	N;SG
強制	wajib	強制	wajib		
サウンド	bunyi	サウンド	bunyi	N	N;SG
サウンド	kedengarannya	サウンド	kedengaran	N	N;SG
サウンド	bunyinya	サウンド	bunyi	N	N;SG
生成	menghasilkan	生成	menhasilkan	V	V;SG;ACT
生成	ciptakan	生成	ciptakan	V	V;SG;ACT
生成	hasilkan	生成	hasilkan	V	V;SG;ACT
ローカル	lokal	ローカル	lokal	ADJ	ADJ;SG
ローカル	lokal	ローカル	lokal	ADJ	ADJ;SG
境界	batas	境界	batas	N	N;SG
続ける	lanjutkan	続ける	lanjutkan	V	V;SG;ACT
蒸気	uap	蒸気	uap	N	N;SG
蒸気	uap	蒸気	uap	N	N;SG
巡洋艦	cruiser	巡洋艦	cruiser	N	N
インチ	inci	インチ	inci	N	N;SG
インチ	inchi	インチ	inchi	N	N;SG;ACT
インチ	inchi	インチ	inchi	N	N;SG;ACT
インチ	inci	インチ	inci	N	N;SG
ブレーキ	pengereman	ブレーキ	penkereman	N	N;SG
兵士	tentara	兵士	tentara	N	N;SG
兵士	prajurit	兵士	prajurit	N	N;SG
兵士	serdadu	兵士	serdadu	N	N;SG
兵士	tentara	兵士	tentara	N	N;SG
兵士	prajurit	兵士	prajurit	N	N;SG
兵士	serdadu	兵士	serdadu	N	N;SG
石油	oli	石油	oli	N	N
石油	minyak	石油	minyak	N	N;SG
バレーボール	voli	バレーボール	voli	N	N;SG
リード	prospek	リード	prospek	N	N;SG
シート	lembaran	シート	lembaran	N	N;SG
シート	sheet	シート	sheet	N	N
シート	lembar	シート	lembar	N	N;SG
シート	lembaran	シート	lembaran	N	N;SG
シート	sprei	シート	sprei	N	N;SG
シート	seprai	シート	seprai	N	N;SG
シート	lembar	シート	lembar	N	N;SG
ミッション	misi	ミッション	misi	N	N;SG
ミッション	misi	ミッション	misi	N	N;SG
組み合わせ	gabungkan	組み合わせる	gabungkan	V	V;SG;ACT
組み合わせ	menggabungkan	組み合わせる	mengabungkan	V	V;SG;ACT
準決勝	semifinal	準決勝	semifinal	N	N;SG
人形	boneka	人形	boneka	N	N;SG
人形	boneka	人形	boneka	N	N;SG
ミュージカル	musikal	ミュージカル	musikal	N	N
ミュージカル	musik	ミュージカル	musik	N	N;SG
ミュージカル	musikal	ミュージカル	musikal	N	N
現場	adegan	現場	adegan	N	N;SG
現場	scene	現場	scene	N	N
趣味	hobi	趣味	hobi	N	N;SG
趣味	hobby	趣味	hobby	N	N;SG
趣味	hobi	趣味	hobi	N	N;SG
趣味	hoby	趣味	hoby	N	N;SG
授業	pelajaran	授業	pelajaran	N	N;SG
授業	pelajaran	授業	pelajaran	N	N;SG
料金	ongkos	料金	ongkos	N	N;SG
料金	biaya	料金	biaya	N	N;SG
料金	biayanya	料金	biaya	N	N;SG
身体	bodi	身体	bodi	N	N;SG
身体	tubuh	身体	tubuh	N	N;SG
身体	badan	身体	badan	N	N;SG
作者	pengarang	作者	penarang	N	N;SG
作者	penulis	作者	pentulis	N	N;SG
作者	pengarang	作者	penarang	N	N;SG
作者	penulis	作者	pentulis	N	N;SG
作者	pembuat	作者	penbuat	N	N;SG
地理	geografi	地理	geografi	N	N;SG
ダブルス	ganda	ダブルス	ganda	N	N;SG
百万	juta	百万	juta	NUM	NUM
百万	sejuta	百万	sejuta	NUM	NUM
表面	permukaan	表面	permukaan	N	N;SG
訪問	mengunjungi	訪問	menkunjungi	V	V;SG;ACT
訪問	berkunjung	訪問	berkunjung	V	V;SG;ACT
訪問	kunjungi	訪問	kunjungi	V	V;SG;ACT
訪問	mengunjungi	訪問	menkunjungi	V	V;SG;ACT
訪問	berkunjung	訪問	berkunjung	V	V;SG;ACT
合格	berlalu	合格	berlalu	V	V;SG;ACT
合格	dilewati	合格	dilewati	V	V;SG;PASS
合格	lulus	合格	lulus	V	V;SG
パイロット	pilot	パイロット	pilot	N	N;SG
パイロット	pilot	パイロット	pilot	N	N;SG
ディスク	cakram	ディスク	cakram	N	N;SG
ディスク	cakram	ディスク	cakram	N	N;SG
続き	dilanjutkan	続く	dilanjutkan	V	V;SG;PASS
続き	berkelanjutan	続く	berkelanjutan	V	V;SG;ACT
国勢調査	sensus	国勢調査	sensus	N	N;SG
次元	dimensi	次元	dimensi	N	N;SG
パーソナリティ	kepribadian	パーソナリティ	kepribadian	N	N;SG
国籍	kewarganegaraan	国籍	kewarganegaraan	N	N;SG
国籍	kebangsaan	国籍	kebangsaan	N	N;SG
国籍	kewarganegaraan	国籍	kewarganegaraan	N	N;SG
国籍	kebangsaan	国籍	kebangsaan	N	N;SG
称号	gelar	称号	gelar	N	N;SG;ACT
称号	titel	称号	titel	N	N;SG
称号	gelar	称号	gelar	N	N;SG;ACT
称号	jabatan	称号	jabatan	N	N;SG
称号	judul	称号	judul	N	N;SG
敗北	mengalahkan	敗北	menkalahkan	V	V;SG;ACT
敗北	kalahkan	敗北	kalahkan	V	V;SG;ACT
規則	peraturan	規則	peraturan	N	N;SG
規則	aturan	規則	aturan	N	N;SG
クラシック	klasik	クラシック	klasik	N	N;SG
クラシック	klasik	クラシック	klasik	N	N;SG
機会	peluang	機会	peluang	N	N;SG
機会	kesempatan	機会	kesempatan	N	N;SG
機会	peluang	機会	peluang	N	N;SG
機会	kesempatan	機会	kesempatan	N	N;SG
大隊	batalyon	大隊	batalyon	N	N
大隊	batalion	大隊	batalion	N	N
スカイ	langit	スカイ	langit	N	N;SG
スカイ	angkasa	スカイ	angkasa	N	N;SG
ドリーム	impian	ドリーム	impian	N	N;SG
ドリーム	mimpi	ドリーム	mimpi	N	N;SG
ロゴ	logo	ロゴ	logo	N	N;SG
ロゴ	logo	ロゴ	logo	N	N;SG
学期	semester	学期	semester	N	N
古典	klasik	古典	klasik	N	N;SG
古典	klasik	古典	klasik	N	N;SG
古典	klasik	古典	klasik	N	N;SG
海岸	pesisir	海岸	pesisir	N	N
ボックス	boks	ボックス	boks	N	N;SG
ボックス	kotak	ボックス	kotak	N	N;SG
ボックス	kotak	ボックス	kotak	N	N;SG
神話	mitos	神話	mitos	N	N
神話	mitologi	神話	mitologi	N	N
神話	mitos	神話	mitos	N	N
フィギュア	figur	フィギュア	figur	N	N;SG
フィギュア	angka	フィギュア	angka	N	N;SG
フィギュア	tokoh	フィギュア	tokoh	N	N;SG
フィギュア	figur	フィギュア	figur	N	N;SG
フィギュア	tokoh	フィギュア	tokoh	N	N;SG
フィギュア	sosok	フィギュア	sosok	N	N
柔道	judo	柔道	judo	N	N
柔道	judoka	柔道	judoka	N	N
支部	cabang	支部	cabang	N	N;SG
支部	ranting	支部	ranting	N	N;SG
支部	dahan	支部	dahan	N	N;SG
貿易	perdagangan	貿易	perdagangan	N	N;SG
挿入	masukkan	挿入	masukkan	V	V;SG;ACT
挿入	sisipkan	挿入	sisipkan	V	V;SG;ACT
挿入	menyisipkan	挿入	mensisipkan	V	V;SG;ACT
敷地	situs	敷地	situs	N	N;SG
マッチ	kecocokan	マッチ	kecocokan	N	N;SG
マッチ	pertandingan	マッチ	pertandingan	N	N;SG
マッチ	korek	マッチ	korek	N	N;SG;ACT
マッチ	pertandingan	マッチ	pertandingan	N	N;SG
マッチ	kecocokan	マッチ	kecocokan	N	N;SG
空気	udara	空気	udara	N	N;SG
空気	air	空気	air	N	N;SG
譲渡	mentransfer	譲渡	mentransfer	V	V;SG;ACT
ピン	peniti	ピン	peniti	N	N
両親	orangtua	両親	orangtua	N	N;SG
投資	investasi	投資	investasi	N	N;SG
投資	investasi	投資	investasi	N	N;SG
投資	investasi	投資	investasi	N	N;SG
芸人	penghibur	芸人	penhibur	N	N;SG
ミステリー	misteri	ミステリー	misteri	N	N;SG
経過	berlalu	経過	berlalu	V	V;SG;ACT
ゲート	gerbang	ゲート	gerbang	N	N;SG
恋人	sayang	恋人	sayang	N	N;SG
恋人	pecinta	恋人	pecinta	N	N;SG
恋人	pencinta	恋人	pencinta	N	N;SG
恋人	pecinta	恋人	pecinta	N	N;SG
恋人	kekasih	恋人	kekasih	N	N;SG
別名	alias	別名	alias	N	N;SG
話題	topik	話題	topik	N	N;SG
水曜	rabu	水曜	rabu	N	N;SG
水曜	rabu	水曜	rabu	N	N;SG
本体	bodi	本体	bodi	N	N;SG
本体	tubuh	本体	tubuh	N	N;SG
本体	badan	本体	badan	N	N;SG
怪獣	rakasa	怪獣	rakasa	N	N;SG
怪獣	monster	怪獣	monster	N	N
反乱	pemberontakan	反乱	penberontakan	N	N;SG
反乱	pemberontakan	反乱	penberontakan	N	N;SG
反乱	pemberontakan	反乱	penberontakan	N	N;SG
反乱	pemberontak	反乱	penberontak	N	N;SG
不可能	mustahil	不可能	mustahil	ADJ	ADJ;SG
利益	laba	利益	laba	N	N;SG
利益	keuntungan	利益	keuntungan	N	N;SG
利益	manfaatnya	利益	manfaat	N	N;SG
利益	manfaat	利益	manfaat	N	N;SG
文芸	sastra	文芸	sastra	N	N
側面	aspek	側面	aspek	N	N;SG
側面	aspek	側面	aspek	N	N;SG
患者	pasien	患者	pasien	N	N;SG
患者	pasien	患者	pasien	N	N;SG
カット	potong	カット	potong	N	N;SG;ACT
メタル	logam	メタル	logam	N	N;SG
メタル	metal	メタル	metal	N	N
相互	mutual	相互	mutual	N	N
業界	industri	業界	industri	N	N;SG
白い	putih	白い	putih	ADJ	ADJ;SG
場面	adegan	場面	adegan	N	N;SG
場面	adegan	場面	adegan	N	N;SG
場面	scene	場面	scene	N	N
書く	menulis	書く	mentulis	V	V;SG;ACT
書く	tulislah	書く	tulis	V	V;SG;ACT
警視	pengawas	警視	penawas	N	N;SG
警視	inspektur	警視	inspektur	N	N
ジム	gimnasium	ジム	gimnasium	N	N;SG
メッセージ	pesan	メッセージ	pesan	N	N;SG
メッセージ	pesan	メッセージ	pesan	N	N;SG
詩人	penyair	詩人	penyair	N	N
詩人	pujangga	詩人	pujangga	N	N
詩人	penyair	詩人	penyair	N	N
詩人	pujangga	詩人	pujangga	N	N
顧問	penasihat	顧問	penasihat	N	N;SG
