partigiani	partisaner	partigiano	partisan	N;MASC;PL	N;INDF;MASC+FEM;PL
assegnazione	fordeling	assegnazione	fordeling	N;FEM;SG	N;INDF;MASC+FEM;SG
assegnazione	allokering	assegnazione	allokering	N;FEM;SG	N;INDF;MASC+FEM;SG
assegnazione	tildeling	assegnazione	tildeling	N;FEM;SG	N;INDF;MASC+FEM;SG
assegnazione	overdragelse	assegnazione	overdragelse	N;FEM;SG	N;INDF;MASC+FEM;SG
assegnazione	opgave	assegnazione	opgave	N;FEM;SG	N;INDF;MASC+FEM;SG
sfruttamento	udnyttelse	sfruttamento	udnyttelse	N;MASC;SG	N;INDF;MASC+FEM;SG
bond	obligation	bond	obligation	N	N;INDF;MASC+FEM;SG
sviluppati	udviklede	sviluppato	udvikle	V;MASC;PL;PST;V.PTCP	V;PL;PST;V.PTCP
rap	rap	rap	rap	N;MASC	N;INDF;NEUT;SG
sparta	sparta	spartare	sparta	N;FEM;SG	N;INDF;NEUT;SG
baroni	baroner	barono	baron	N;MASC;PL	N;INDF;MASC+FEM;PL
persiano	persisk	persiano	persisk	ADJ;MASC;SG	ADJ;INDF;SG
generare	genererer	generare	generere	V;NFIN	V;IND;PRS;FIN;ACT
generare	genererer	generare	generere	V;NFIN	V;IND;PRS;FIN;ACT
generare	generere	generare	generere	V;NFIN	V;NFIN;ACT
valvole	ventiler	valvola	ventil	N;FEM;PL	N;INDF;MASC+FEM;PL
acquistare	købe	acquistare	købe	V;NFIN	V;NFIN;ACT
acquistare	købes	acquistare	købe	V;NFIN	V;IND;PRS;NFIN;PASS
acquistare	køber	acquistare	købe	V;NFIN	V;IND;PRS;FIN;ACT
decima	tiende	decimare	tiende	ADJ;FEM;SG	ADJ
trascorso	tilbragt	trascorrere	tilbringe	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
trascorso	brugte	trascorrere	bruge	V;MASC;SG;PST;V.PTCP	V;IND;PST;FIN;ACT
trascorso	brugt	trascorrere	bruge	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
parodia	parodi	parodia	parodi	N;FEM;SG	N;INDF;MASC+FEM;SG
risposto	svarede	rispondere	svare	V;MASC;SG;PST;V.PTCP	V;IND;PST;FIN;ACT
risposto	besvaret	rispondere	besvar	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
risposto	besvaret	rispondere	besvar	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
pasqua	påsken	pasqua	påsk	N;FEM;SG	N;DEF;MASC+FEM;SG
pasqua	påske	pasqua	påsk	N;FEM;SG	N;INDF;MASC+FEM;SG
ordina	sortere	ordinare	sortere	V;IND;SG;3;PRS;FIN	V;NFIN;ACT
marketing	marketing	marketing	marketing	N;MASC	N;INDF;MASC+FEM;SG
marketing	markedsføring	marketing	markedsføring	N;MASC	N;INDF;MASC+FEM;SG
marketing	afsætning	marketing	afsætning	N;MASC	N;INDF;MASC+FEM;SG
etica	etik	etica	etik	N;FEM;SG	N;INDF;MASC+FEM;SG
convoglio	konvojen	convoglio	konvoj	N;MASC;SG	N;INDF;MASC+FEM;SG
convoglio	konvoj	convoglio	konvoj	N;MASC;SG	N;INDF;MASC+FEM;SG
turni	forskydninger	turno	forskydning	N;MASC;PL	N;INDF;MASC+FEM;PL
cole	cole	cole	cole	N;MASC;SG	N;INDF;MASC+FEM;SG
dinamica	dynamisk	dinamica	dynamisk	ADJ;FEM;SG	ADJ;INDF;SG
trampolino	springbræt	trampolino	springbræt	N;MASC;SG	N;INDF;NEUT;SG
trampolino	trampolin	trampolino	trampolin	N;MASC;SG	N;INDF;MASC+FEM;SG
emi	emi	eme	emi	N;FEM;SG	N;INDF;NEUT;SG
montato	monteret	montare	monter	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
plastica	plastik	plastica	plastik	N;FEM;SG	N;INDF;MASC+FEM;SG
plastica	plast	plastica	plast	N;FEM;SG	N;INDF;MASC+FEM;SG
plastica	plastic	plastica	plastic	N;FEM;SG	N;INDF;MASC+FEM;SG
plastica	plastic	plastica	plastic	N;FEM;SG	N;INDF;MASC+FEM;SG
plastica	plast	plastica	plast	N;FEM;SG	N;INDF;MASC+FEM;SG
plastica	plastik	plastica	plastik	N;FEM;SG	N;INDF;MASC+FEM;SG
vantaggi	fordele	vantaggio	fordel	N;MASC;PL	N;INDF;MASC+FEM;PL
vantaggi	ydelserne	vantaggio	ydelse	N;MASC;PL	N;DEF;MASC+FEM;PL
vantaggi	ydelser	vantaggio	ydelse	N;MASC;PL	N;INDF;MASC+FEM;PL
vantaggi	fordele	vantaggio	fordel	N;MASC;PL	N;INDF;MASC+FEM;PL
risolto	løst	risolvere	løse	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
risolto	løst	risolvere	løse	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
risolto	opklaret	risolvere	opklar	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
risolto	fastsat	risolvere	fastsætte	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
risolto	fikseret	risolvere	fiksere	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
gun	gevær	gun	gevær	N	N;INDF;NEUT;SG
gun	pistol	gun	pistol	N	N;INDF;MASC+FEM;SG
gun	våben	gun	våben	N	N;INDF;NEUT;PL
adottare	adoptere	adottare	adopter	V;NFIN	V;NFIN;ACT
adottare	vedtage	adottare	vedtage	V;NFIN	V;NFIN;ACT
adottare	vedtager	adottare	vedtage	V;NFIN	V;IND;PRS;FIN;ACT
narrazione	indtaling	narrazione	indtaling	N;FEM;SG	N;INDF;MASC+FEM;SG
narrazione	storytelling	narrazione	storytelling	N;FEM;SG	N;INDF;MASC+FEM;SG
narrazione	fortælling	narrazione	fortælling	N;FEM;SG	N;INDF;MASC+FEM;SG
osservatore	observatøren	osservatore	observatør	N;MASC;SG	N;DEF;MASC+FEM;SG
osservatore	observatør	osservatore	observatør	N;MASC;SG	N;INDF;MASC+FEM;SG
osservatore	iagttager	osservatore	iagttage	N;MASC;SG	N;INDF;MASC+FEM;SG
osservatore	watcher	osservatore	watcher	N;MASC;SG	N;INDF;MASC+FEM;SG
osservatore	iagttager	osservatore	iagttage	N;MASC;SG	N;INDF;MASC+FEM;SG
diamante	diamant	diamante	diamant	N;MASC;SG	N;INDF;MASC+FEM;SG
diamante	diamanten	diamante	diamant	N;MASC;SG	N;DEF;MASC+FEM;SG
coinvolgimento	inddragelse	coinvolgimento	inddragelse	N;MASC;SG	N;INDF;MASC+FEM;SG
coinvolgimento	involvering	coinvolgimento	involvering	N;MASC;SG	N;INDF;MASC+FEM;SG
coinvolgimento	engagement	coinvolgimento	engagement	N;MASC;SG	N;INDF;NEUT;SG
quote	kvoter	quota	kvote	N;FEM;PL	N;INDF;MASC+FEM;PL
quote	kontingenter	quota	kontingent	N;FEM;PL	N;INDF;MASC+FEM;PL
divino	guddommelig	divino	guddommelig	ADJ;MASC;SG	ADJ;INDF;MASC+FEM;SG
caos	kaos	caos	kaos	N;MASC	N;INDF;NEUT;SG
ripeto	gentager	ripetere	gentage	V;IND;SG;1;PRS;FIN	V;IND;PRS;FIN;ACT
divorzio	skilsmissen	divorzio	skilsmisse	N;MASC;SG	N;DEF;MASC+FEM;SG
divorzio	skilsmisse	divorzio	skilsmisse	N;MASC;SG	N;INDF;MASC+FEM;SG
planet	planet	planet	plan	N;MASC	N;DEF;NEUT;SG
planet	planeten	planet	plan	N;MASC	N;DEF;MASC+FEM;SG
imperatori	kejsere	imperatore	kejser	N;MASC;PL	N;INDF;MASC+FEM;PL
globe	kloden	globa	klode	N;MASC	N;DEF;MASC+FEM;SG
globe	klode	globa	klod	N;MASC	N;INDF;MASC+FEM;SG
volontario	frivillighed	volontario	frivillighed	N;MASC;SG	N;INDF;MASC+FEM;SG
hughes	hughes	hughes	hughe	N;MASC	N;INDF;MASC+FEM;SG
linux	linux	linux	linux	N;MASC	N;INDF;MASC+FEM;SG
riservata	forbeholdt	riservare	forbeholde	V;FEM;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
riservata	afsat	riservare	afsætte	V;FEM;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
riservata	reserveret	riservare	reservere	V;FEM;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
funzionale	funktionel	funzionale	funktionel	ADJ;SG	ADJ;INDF;MASC+FEM;SG
funzionale	funktionelt	funzionale	funktionelt	ADJ;SG	ADJ;INDF;NEUT;SG
misteriosa	mystisk	misterioso	mystisk	ADJ;FEM;SG	ADJ;INDF;SG
alaska	alaska	alaskare	alaska	N;MASC	N;INDF;MASC+FEM;SG
tradurre	oversætter	tradurre	oversætte	V;NFIN	V;IND;PRS;FIN;ACT
tradurre	oversætte	tradurre	oversætte	V;NFIN	V;NFIN;ACT
attribuzione	tilskrivning	attribuzione	tilskrivning	N;FEM;SG	N;INDF;MASC+FEM;SG
attendere	venter	attendere	vente	V;NFIN	V;IND;PRS;FIN;ACT
attendere	afventer	attendere	afvente	V;NFIN	V;IND;PRS;FIN;ACT
attendere	vente	attendere	vente	V;NFIN	V;NFIN;ACT
nunzio	nuntius	nunzio	nuntius	N;MASC;SG	N;INDF;MASC+FEM;SG
riti	ritualer	rito	ritual	N;MASC;PL	N;INDF;NEUT;PL
tipografia	typografi	tipografia	typografi	N;FEM;SG	N;INDF;MASC+FEM;SG
impiegata	ansat	impiegare	ansætte	V;FEM;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
affermazioni	påstande	affermazione	påstande	N;FEM;PL	N;INDF;MASC+FEM;PL
curata	kureret	curare	kurere	V;FEM;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
curata	helbredt	curare	helbredt	V;FEM;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
curata	organiseret	curare	organisere	V;FEM;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
curata	kurateret	curare	kurater	V;FEM;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
adesione	friktion	adesione	friktion	N;FEM;SG	N;INDF;MASC+FEM;SG
adesione	tiltrædelsen	adesione	tiltrædelse	N;FEM;SG	N;DEF;MASC+FEM;SG
adesione	tiltrædelse	adesione	tiltrædelse	N;FEM;SG	N;INDF;MASC+FEM;SG
reich	riget	reich	rige	N;MASC	N;DEF;NEUT;SG
doctor	lægen	doctor	læge	N;MASC	N;DEF;MASC+FEM;SG
doctor	læge	doctor	læge	N;MASC	N;INDF;MASC+FEM;SG
doctor	doktor	doctor	doktor	N;MASC	N;INDF;MASC+FEM;SG
applicato	anvendt	applicare	anvende	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
applicato	ansøgt	applicare	ansøge	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
applicato	ansøgte	applicare	ansøge	V;MASC;SG;PST;V.PTCP	V;IND;PST;FIN;ACT
cara	kære	caro	kære	ADJ;FEM;SG	ADJ;DEF;SG
esegue	præsterer	eseguire	præstere	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
esegue	udfører	eseguire	udføre	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
causata	forårsaget	causare	forårsage	V;FEM;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
causata	forårsagede	causare	forårsage	V;FEM;SG;PST;V.PTCP	V;IND;PST;FIN;ACT
ovunque	overalt	ovunque	overalt	ADV	ADV
processore	processor	processore	processor	N;MASC;SG	N;INDF;MASC+FEM;SG
ricostruire	genopbygger	ricostruire	genopbygger	V;NFIN	V;IND;PRS;FIN;ACT
ricostruire	genopbygger	ricostruire	genopbygger	V;NFIN	V;IND;PRS;FIN;ACT
ricostruire	genopbygge	ricostruire	genopbygge	V;NFIN	V;NFIN;ACT
mann	mann	mann	mann	N;MASC	N;INDF;MASC+FEM;SG
proteste	protester	protesta	protest	N;FEM;PL	N;INDF;MASC+FEM;PL
proteste	protesterne	protesta	protest	N;FEM;PL	N;DEF;MASC+FEM;PL
proteste	protester	protesta	protest	N;FEM;PL	N;INDF;MASC+FEM;PL
proteste	demonstrationer	protesta	demonstration	N;FEM;PL	N;INDF;MASC+FEM;PL
membrana	membran	membrana	membran	N;FEM;SG	N;INDF;MASC+FEM;SG
banche	bankerne	banca	bank	N;FEM;PL	N;DEF;MASC+FEM;PL
banche	banker	banca	bank	N;FEM;PL	N;INDF;MASC+FEM;PL
banche	bankers	banca	bank	N;FEM;PL	N;GEN;INDF;MASC+FEM;PL
validi	gyldige	valido	gyldig	ADJ;MASC;PL	ADJ;PL
piombo	føring	piombo	føring	N;MASC;SG	N;INDF;MASC+FEM;SG
piombo	bly	piombo	bly	N;MASC;SG	N;INDF;NEUT;SG
ripristino	restaurering	ripristino	restaurering	N;MASC;SG	N;INDF;MASC+FEM;SG
ripristino	genopretning	ripristino	genopretning	N;MASC;SG	N;INDF;MASC+FEM;SG
ripristino	genskabelse	ripristino	genskabelse	N;MASC;SG	N;INDF;MASC+FEM;SG
ripristino	genoprettelse	ripristino	genoprettelse	N;MASC;SG	N;INDF;MASC+FEM;SG
gustav	gustav	gustav	gustav	N;MASC;SG	N;INDF;MASC+FEM;SG
nazisti	nazisterne	nazista	nazist	N;MASC;PL	N;DEF;MASC+FEM;PL
nazisti	nazister	nazista	nazist	N;MASC;PL	N;INDF;MASC+FEM;PL
faro	fyr	faro	fyr	N;MASC;SG	N;INDF;MASC+FEM;SG
faro	fyrtårn	faro	fyrtårn	N;MASC;SG	N;INDF;NEUT;SG
hood	hætte	hood	hætte	N	N;INDF;MASC+FEM;SG
hood	hætten	hood	hæt	N	N;DEF;MASC+FEM;SG
hood	hood	hood	hood	N	N;INDF;MASC+FEM;SG
cripta	krypt	cripta	krypt	N;FEM;SG	N;INDF;MASC+FEM;SG
uovo	ægget	uovo	ægge	N;MASC;SG	N;DEF;NEUT;SG
entrate	indtægter	entrata	indtægte	N;FEM;PL	N;INDF;MASC+FEM;PL
entrate	indtægter	entrata	indtægte	N;FEM;PL	N;INDF;MASC+FEM;PL
entrate	indtægterne	entrata	indtægt	N;FEM;PL	N;DEF;MASC+FEM;PL
cancelliere	forbundskansler	cancelliere	forbundskansel	N;MASC;SG	N;INDF;MASC+FEM;SG
cancelliere	kansler	cancelliere	kansel	N;MASC;SG	N;INDF;MASC+FEM;SG
cancelliere	kansleren	cancelliere	kansler	N;MASC;SG	N;DEF;MASC+FEM;SG
cancelliere	justitssekretær	cancelliere	justitssekretær	N;MASC;SG	N;INDF;MASC+FEM;SG
incidenti	ulykker	incidente	ulykke	N;MASC;PL	N;INDF;MASC+FEM;PL
incidenti	hændelser	incidente	hændelse	N;MASC;PL	N;INDF;MASC+FEM;PL
sonda	sonde	sonda	sonde	N;FEM;SG	N;INDF;MASC+FEM;SG
sonda	sonden	sonda	sond	N;FEM;SG	N;DEF;MASC+FEM;SG
applicare	ansøge	applicare	ansøge	V;NFIN	V;NFIN;ACT
applicare	anvend	applicare	anvende	V;NFIN	V;IMP
finanze	finanser	finanza	finanser	N;FEM;PL	N;INDF;MASC+FEM;PL
finanze	finanser	finanza	finanser	N;FEM;PL	N;INDF;MASC+FEM;PL
grasso	fedtstof	grasso	fedtstof	N;MASC;SG	N;INDF;NEUT;SG
annuncio	meddelelse	annuncio	meddelelse	N;MASC;SG	N;INDF;MASC+FEM;SG
annuncio	bekendtgørelse	annuncio	bekendtgørelse	N;MASC;SG	N;INDF;MASC+FEM;SG
annuncio	udmelding	annuncio	udmelding	N;MASC;SG	N;INDF;MASC+FEM;SG
annuncio	annoncering	annuncio	annoncering	N;MASC;SG	N;INDF;MASC+FEM;SG
innumerevoli	utallige	innumerevole	utallig	ADJ;PL	ADJ;PL
innumerevoli	utallige	innumerevole	utallig	ADJ;PL	ADJ;PL
consacrato	salvet	consacrare	salv	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
consacrato	indviet	consacrare	indvie	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
collettivo	kollektiv	collettivo	kollektiv	ADJ;MASC;SG	ADJ;INDF;SG
febbre	feber	febbre	feber	N;FEM;SG	N;INDF;MASC+FEM;SG
sella	sadel	sella	sadel	N;FEM;SG	N;INDF;MASC+FEM;SG
sella	saddel	sella	saddel	N;FEM;SG	N;INDF;MASC+FEM;SG
sella	sadlen	sella	sadle	N;FEM;SG	N;DEF;MASC+FEM;SG
cacciatore	jæger	cacciatore	jæge	N;MASC;SG	N;INDF;MASC+FEM;SG
cacciatore	jægeren	cacciatore	jæger	N;MASC;SG	N;DEF;MASC+FEM;SG
cacciatore	jæger	cacciatore	jæge	N;MASC;SG	N;INDF;MASC+FEM;SG
mattoni	klodser	mattone	klods	N;MASC;PL	N;INDF;MASC+FEM;PL
seta	silke	seta	silke	N;FEM;SG	N;INDF;MASC+FEM;SG
ideali	ideelle	ideale	ideelle	ADJ;PL	ADJ;PL
primera	primera	primera	primera	N;FEM;SG	N;INDF;MASC+FEM;SG
sonno	sleep	sonno	sleep	N;MASC;SG	N;INDF;MASC+FEM;SG
sonno	søvn	sonno	søvn	N;MASC;SG	N;INDF;MASC+FEM;SG
shadow	skygge	shadow	skygge	N	N;INDF;MASC+FEM;SG
shadow	skyggen	shadow	skygge	N	N;DEF;MASC+FEM;SG
occupare	besætter	occupare	besætte	V;NFIN	V;IND;PRS;FIN;ACT
occupare	besætte	occupare	besætte	V;NFIN	V;NFIN;ACT
occupare	besætte	occupare	besætte	V;NFIN	V;NFIN;ACT
occupare	besætter	occupare	besætte	V;NFIN	V;IND;PRS;FIN;ACT
eccezionale	udestående	eccezionale	udestående	ADJ;SG	ADJ
eccezionale	ekstraordinær	eccezionale	ekstraordinær	ADJ;SG	ADJ;INDF;MASC+FEM;SG
progressivo	progressiv	progressivo	progressiv	ADJ;MASC;SG	ADJ;INDF;MASC+FEM;SG
progressivo	fremadskridende	progressivo	fremadskridende	ADJ;MASC;SG	ADJ
rischi	risici	rischio	risiko	N;MASC;PL	N;INDF;MASC+FEM;PL
rischi	farerne	rischio	far	N;MASC;PL	N;DEF;MASC+FEM;PL
rischi	risici	rischio	risiko	N;MASC;PL	N;INDF;MASC+FEM;PL
rischi	risici	rischio	risiko	N;MASC;PL	N;INDF;MASC+FEM;PL
fusto	fustage	fusto	fustage	N;MASC;SG	N;INDF;MASC+FEM;SG
rumore	støj	rumore	støj	N;MASC;SG	N;INDF;MASC+FEM;SG
rumore	larm	rumore	larm	N;MASC;SG	N;INDF;MASC+FEM;SG
cedere	afhænde	cedere	afhænde	V;NFIN	V;NFIN;ACT
palestina	palæstina	palestina	palæstina	N;FEM;SG	N;INDF;MASC+FEM;SG
rinascita	genfødsel	rinascita	genfødsel	N;FEM;SG	N;INDF;MASC+FEM;SG
rinascita	genoplivning	rinascita	genoplivning	N;FEM;SG	N;INDF;MASC+FEM;SG
kyle	kyle	kyle	kyle	N	N;INDF;MASC+FEM;SG
sciatore	skiløber	sciatore	skiløber	N;MASC;SG	N;INDF;MASC+FEM;SG
scout	scout	scout	scout	N;MASC	N;INDF;MASC+FEM;SG
scout	spejder	scout	spejde	N;MASC	N;INDF;MASC+FEM;SG
scout	spejderne	scout	spejde	N;MASC	N;DEF;MASC+FEM;PL
scout	spejdere	scout	spejder	N;MASC	N;INDF;MASC+FEM;PL
arabia	arabien	arabia	arabi	N;FEM;SG	N;DEF;MASC+FEM;SG
eccessiva	overdrevet	eccessivo	overdreve	ADJ;FEM;SG	ADJ;INDF;SG
eccessiva	overdreven	eccessivo	overdrevet	ADJ;FEM;SG	ADJ;INDF;MASC+FEM;SG
osservata	observeret	osservare	observere	V;FEM;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
osservata	iagttaget	osservare	iagttage	V;FEM;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
attrazione	tiltrækning	attrazione	tiltrækning	N;FEM;SG	N;INDF;MASC+FEM;SG
divieto	ban	divieto	ban	N;MASC;SG	N;INDF;NEUT;SG
divieto	forbud	divieto	forbud	N;MASC;SG	N;INDF;NEUT;SG
divieto	forbud	divieto	forbud	N;MASC;SG	N;INDF;NEUT;SG
earl	jarl	earl	jarl	N;MASC	N;INDF;MASC+FEM;SG
intelligente	klog	intelligente	klog	ADJ;SG	ADJ;INDF;MASC+FEM;SG
intelligente	smart	intelligente	smart	ADJ;SG	ADJ;INDF;SG
intelligente	intelligent	intelligente	intelligent	ADJ;SG	ADJ;INDF;SG
intelligente	kvik	intelligente	kvik	ADJ;SG	ADJ;INDF;MASC+FEM;SG
intelligente	klog	intelligente	klog	ADJ;SG	ADJ;INDF;MASC+FEM;SG
intelligente	smart	intelligente	smart	ADJ;SG	ADJ;INDF;SG
minoranza	mindretallet	minoranza	mindretal	N;FEM;SG	N;DEF;NEUT;SG
minoranza	minoritet	minoranza	minoritet	N;FEM;SG	N;INDF;MASC+FEM;SG
minoranza	mindretal	minoranza	mindretal	N;FEM;SG	N;INDF;NEUT;SG
abraham	abraham	abraham	abraham	N;MASC;SG	N;INDF;MASC+FEM;SG
meriti	fortrin	merito	fortrin	N;MASC;PL	N;INDF;NEUT;PL
meriti	fortjenester	merito	fortjenester	N;MASC;PL	N;INDF;MASC+FEM;PL
michelle	michelle	michella	michel	N;FEM;SG	N;INDF;MASC+FEM;SG
molecola	molekyle	molecola	molekyl	N;FEM;SG	N;INDF;NEUT;SG
square	firkant	square	firkant	N;MASC	N;INDF;MASC+FEM;SG
square	kvadrat	square	kvadrat	N;MASC	N;INDF;NEUT;SG
square	torv	square	torv	N;MASC	N;INDF;NEUT;SG
anversa	antwerpen	anversare	antwerp	N;MASC;SG	N;INDF;MASC+FEM;SG
steel	stål	steel	stål	N	N;INDF;MASC+FEM;SG
magica	magisk	magico	magisk	ADJ;FEM;SG	ADJ;INDF;SG
magica	magisk	magico	magisk	ADJ;FEM;SG	ADJ;INDF;SG
significative	betydelige	significativo	betydelig	ADJ;FEM;PL	ADJ;PL
significative	betydende	significativo	betydende	ADJ;FEM;PL	ADJ
bacio	kys	bacio	kys	N;MASC;SG	N;INDF;NEUT;SG
spara	skyde	sparare	skyde	V;IND;SG;3;PRS;FIN	V;NFIN;ACT
spara	skyder	sparare	skyde	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
spara	skyder	sparare	skyde	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
elisa	elisa	elisa	elisa	N;FEM;SG	N;INDF;MASC+FEM;SG
rispose	svarede	rispondere	svare	V;IND;SG;3;PST;FIN	V;IND;PST;FIN;ACT
rispose	besvaret	rispondere	besvar	V;IND;SG;3;PST;FIN	V;INDF;SG;PST;V.PTCP
supergigante	superkæmpe	supergigante	superkæmpe	N;MASC;SG	N;INDF;MASC+FEM;SG
sensibile	følsom	sensibile	følsom	ADJ;SG	ADJ;INDF;MASC+FEM;SG
sensibile	følsomt	sensibile	følsom	ADJ;SG	ADJ;INDF;NEUT;SG
cartoni	kartoner	cartone	karton	N;MASC;PL	N;INDF;MASC+FEM;PL
guarnigione	garrison	guarnigione	garrison	N;FEM;SG	N;INDF;MASC+FEM;SG
coll	sml	coll	sml	N	N;INDF;NEUT;SG
incantesimo	fortryllelse	incantesimo	fortryllelse	N;MASC;SG	N;INDF;MASC+FEM;SG
incantesimo	besværgelse	incantesimo	besværgelse	N;MASC;SG	N;INDF;MASC+FEM;SG
incantesimo	trylleformular	incantesimo	trylleformular	N;MASC;SG	N;INDF;MASC+FEM;SG
incantesimo	besværgelse	incantesimo	besværgelse	N;MASC;SG	N;INDF;MASC+FEM;SG
incantesimo	fortryllelse	incantesimo	fortryllelse	N;MASC;SG	N;INDF;MASC+FEM;SG
senna	vod	senno	vod	N;FEM;SG	N;INDF;NEUT;SG
senna	seine	senno	seine	N;FEM;SG	N;INDF;MASC+FEM;SG
bureau	præsidium	bureau	præsidium	N;MASC;SG	N;INDF;NEUT;SG
bureau	præsidiet	bureau	præsidi	N;MASC;SG	N;DEF;NEUT;SG
bureau	bureau	bureau	bureau	N;MASC;SG	N;INDF;NEUT;SG
bureau	bureauet	bureau	bureau	N;MASC;SG	N;DEF;NEUT;SG
medievali	middelalderlige	medievale	middelalderlig	ADJ;PL	ADJ;PL
diamond	diamant	diamond	diamant	N;MASC;SG	N;INDF;MASC+FEM;SG
diamond	diamanten	diamond	diamant	N;MASC;SG	N;DEF;MASC+FEM;SG
soccer	fodbold	soccere	fodbold	N;MASC	N;INDF;MASC+FEM;SG
chang	chang	chang	chang	N;MASC;SG	N;INDF;NEUT;SG
miniera	mine	miniera	mine	N;FEM;SG	N;INDF;MASC+FEM;SG
battute	vittigheder	battuta	vittighed	N;FEM;PL	N;INDF;MASC+FEM;PL
battute	jokes	battuta	jokes	N;FEM;PL	N;GEN;INDF;MASC+FEM;PL
battute	vitser	battuta	vitse	N;FEM;PL	N;INDF;MASC+FEM;PL
determina	bestemmer	determinare	bestemme	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
determina	fastslår	determinare	fastslå	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
determina	afgør	determinare	afgøre	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
determina	bestemme	determinare	bestemme	V;IND;SG;3;PRS;FIN	V;NFIN;ACT
determina	afgør	determinare	afgøre	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
trovate	finde	trovare	finde	V;IND;PL;2;PRS;FIN	V;NFIN;ACT
trovate	finder	trovare	finde	V;IND;PL;2;PRS;FIN	V;IND;PRS;FIN;ACT
selezionato	valgt	selezionato	vælge	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
selezionato	valgte	selezionato	vælge	V;MASC;SG;PST;V.PTCP	V;IND;PST;FIN;ACT
selezionato	udvalgt	selezionato	udvælge	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
selezionato	markeret	selezionato	markere	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
nido	nest	nido	nest	N;MASC;SG	N;INDF;MASC+FEM;SG
nido	reden	nido	red	N;MASC;SG	N;DEF;MASC+FEM;SG
nido	rede	nido	rede	N;MASC;SG	N
pubblicamente	offentligt	pubblicamente	offentligt	ADV	ADV
ordinaria	ordinært	ordinario	ordinær	ADJ;FEM;SG	ADJ;INDF;NEUT;SG
ordinaria	ordinær	ordinario	ordinær	ADJ;FEM;SG	ADJ;INDF;MASC+FEM;SG
belli	smukke	bello	smukke	ADJ;MASC;PL	ADJ;PL
belli	smukkeste	bello	smuk	ADJ;MASC;PL	ADJ;DEF;RL
bundesliga	bundesliga	bundesliga	bundesliga	N;FEM;SG	N;INDF;MASC+FEM;SG
riso	ris	riso	ris	N;MASC;SG	N;INDF;MASC+FEM;SG
player	player	player	play	N;MASC	N;INDF;MASC+FEM;PL
player	spilleren	player	spiller	N;MASC	N;DEF;MASC+FEM;SG
player	afspiller	player	afspille	N;MASC	N;INDF;MASC+FEM;SG
volpe	ræv	volpe	ræv	N;FEM;SG	N;INDF;MASC+FEM;SG
volpe	ræven	volpe	ræv	N;FEM;SG	N;DEF;MASC+FEM;SG
poker	poker	poker	poke	N;MASC	N;INDF;MASC+FEM;PL
mortale	dødelig	mortale	dødelig	ADJ;SG	ADJ;INDF;MASC+FEM;SG
mortale	dødeligt	mortale	dødelig	ADJ;SG	ADJ;INDF;NEUT;SG
mortale	dødelig	mortale	dødelig	ADJ;SG	ADJ;INDF;MASC+FEM;SG
mortale	fatalt	mortale	fatale	ADJ;SG	ADJ;INDF;NEUT;SG
