dan	un	dan	un	CONJ	CONJ
peran	loma	peran	loma	N;SG	N;NOM;FEM;SG
peran	lomu	peran	loma	N;SG	N;ACC;FEM;SG
kuat	stiprs	kuat	stiprs	ADJ;SG	ADJ;NOM;MASC;SG
kuat	spēcīgs	kuat	spēcīgs	ADJ;SG	ADJ;NOM;MASC;SG
kuat	stipra	kuat	stiprs	ADJ;SG	ADJ;NOM;FEM;SG
kuat	spēcīga	kuat	spēcīga	ADJ;SG	ADJ;NOM;FEM;SG
kuat	spēcīgs	kuat	spēcīgs	ADJ;SG	ADJ;NOM;MASC;SG
award	apbalvošana	award	apbalvošana	N	N;NOM;FEM;SG
award	balva	award	balva	N	N;NOM;FEM;SG
award	piešķiršana	award	piešķiršana	N	N;NOM;FEM;SG
award	piešķiršanas	award	piešķiršana	N	N;NOM;FEM;PL
tradisional	tradicionāls	tradisional	tradicionāls	ADJ;SG	ADJ;NOM;MASC;SG
tradisional	tradicionālais	tradisional	tradicionāls	ADJ;SG	ADJ;NOM;MASC;SG
tradisional	tradicionālā	tradisional	tradicionāla	ADJ;SG	ADJ;NOM;FEM;SG
tradisional	tradicionālo	tradisional	tradicionālo	ADJ;SG	ADJ;ACC;MASC;SG
meter	metru	meter	metrs	N;SG	N;ACC;MASC;SG
meter	mērītājs	meter	mērītājs	N;SG	N;NOM;MASC;SG
proyek	projekta	proyek	projekts	N;SG	N;GEN;MASC;SG
proyek	projekts	proyek	projekts	N;SG	N;NOM;MASC;SG
teori	teorija	teori	teorija	N;SG	N;NOM;FEM;SG
saudara	brālim	saudara	brālis	N;SG	N;DAT;MASC;SG
saudara	brālis	saudara	brālis	N;SG	N;NOM;MASC;SG
saudara	brāli	saudara	brālis	N;SG	N;ACC;MASC;SG
saudara	brāļa	saudara	brālis	N;SG	N;GEN;MASC;SG
panas	karsts	panas	karsts	ADJ;SG	ADJ;NOM;MASC;SG
jarak	distance	jarak	distance	N;SG	N;NOM;FEM;SG
jarak	attālums	jarak	attālums	N;SG	N;NOM;MASC;SG
jarak	atstatums	jarak	atstatums	N;SG	N;NOM;MASC;SG
jarak	atstarpe	jarak	atstarpe	N;SG	N;NOM;FEM;SG
kisah	stāsts	kisah	stāsts	N;SG	N;NOM;MASC;SG
tanda	zīme	tanda	zīme	N;SG	N;NOM;FEM;SG
tanda	zīme	tanda	zīme	N;SG	N;NOM;FEM;SG
alasan	pamatojums	alasan	pamatojums	N;SG	N;NOM;MASC;SG
alasan	iemesls	alasan	iemesls	N;SG	N;NOM;MASC;SG
arah	virziens	arah	virziens	N;SG	N;NOM;MASC;SG
pribadi	personiska	pribadi	personiska	ADJ;SG	ADJ;NOM;FEM;SG
pribadi	personīgais	pribadi	personīgs	ADJ;SG	ADJ;NOM;MASC;SG
pribadi	personīgā	pribadi	personīga	ADJ;SG	ADJ;NOM;FEM;SG
pribadi	personīga	pribadi	personīga	ADJ;SG	ADJ;NOM;FEM;SG
pribadi	privāta	pribadi	privāts	ADJ;SG	ADJ;NOM;FEM;SG
pribadi	privātais	pribadi	privāts	ADJ;SG	ADJ;NOM;MASC;SG
pribadi	privāts	pribadi	privāts	ADJ;SG	ADJ;NOM;MASC;SG
penelitian	pētniecība	pentelitian	pētniecība	N;SG	N;NOM;FEM;SG
penelitian	izpēte	pentelitian	izpēte	N;SG	N;NOM;FEM;SG
divisi	divīzija	divisi	divīzija	N;SG	N;NOM;FEM;SG
divisi	rajons	divisi	rajons	N;SG	N;NOM;MASC;SG
divisi	dalīšana	divisi	dalīšana	N;SG	N;NOM;FEM;SG
divisi	iedalījums	divisi	iedalījums	N;SG	N;NOM;MASC;SG
menit	protokols	menit	protokols	N;SG	N;NOM;MASC;SG
menit	minūte	menit	minūte	N;SG	N;NOM;FEM;SG
menit	minūti	menit	minūte	N;SG	N;ACC;FEM;SG
uang	naudu	uang	nauda	N;SG	N;ACC;FEM;SG
uang	nauda	uang	nauda	N;SG	N;NOM;FEM;SG
pohon	koku	pohon	koks	N;SG	N;ACC;MASC;SG
pohon	koks	pohon	koks	N;SG	N;NOM;MASC;SG
pohon	kokā	pohon	koks	N;SG	N;ESS;MASC;SG
kemampuan	spēja	kemampuan	spēja	N;SG	N;NOM;FEM;SG
kemampuan	spēju	kemampuan	spēja	N;SG	N;ACC;FEM;SG
kemampuan	spēja	kemampuan	spēja	N;SG	N;NOM;FEM;SG
kemampuan	prasme	kemampuan	prasme	N;SG	N;NOM;FEM;SG
keadaan	valsts	keadaan	valsts	N;SG	N;NOM;FEM;SG
keadaan	štats	keadaan	štats	N;SG	N;NOM;MASC;SG
dusun	ciema	dusun	ciems	N;SG	N;GEN;MASC;SG
dusun	ciemata	dusun	ciemats	N;SG	N;GEN;MASC;SG
dusun	ciems	dusun	ciems	N;SG	N;NOM;MASC;SG
dusun	ciematu	dusun	ciemats	N;SG	N;ACC;MASC;SG
dusun	ciemu	dusun	ciems	N;SG	N;ACC;MASC;SG
dusun	ciemats	dusun	ciemats	N;SG	N;NOM;MASC;SG
medan	apvidus	medan	apvidus	N;SG	N;NOM;MASC;SG
medan	reljefa	medan	reljefa	N;SG	N;GEN;MASC;SG
medan	lauks	medan	lauks	N;SG	N;NOM;MASC;SG
medan	lauka	medan	lauks	N;SG	N;GEN;MASC;SG
file	faila	file	faila	N;SG	N;NOM;MASC;SG
file	fails	file	fails	N;SG	N;NOM;MASC;SG
file	failu	file	fails	N;SG	N;ACC;MASC;SG
keputusan	lēmums	keputusan	lēmums	N;SG	N;NOM;MASC;SG
kematian	nāve	kematian	nāve	N;SG	N;NOM;FEM;SG
kematian	nāves	kematian	nāve	N;SG	N;NOM;FEM;SG
berat	smags	berat	smags	ADJ;SG	ADJ;NOM;MASC;SG
berat	smaga	berat	smaga	ADJ;SG	ADJ;NOM;FEM;SG
berat	smagais	berat	smags	ADJ;SG	ADJ;NOM;MASC;SG
berat	smago	berat	smags	ADJ;SG	ADJ;ACC;MASC;SG
lokal	vietējā	lokal	vietējs	ADJ;SG	ADJ;NOM;FEM;SG
lokal	vietējais	lokal	vietējs	ADJ;SG	ADJ;NOM;MASC;SG
lokal	lokāla	lokal	lokāls	ADJ;SG	ADJ;NOM;FEM;SG
lokal	lokālā	lokal	lokāls	ADJ;SG	ADJ;NOM;FEM;SG
memberi	sniedzot	menberi	sniegt	V;SG;ACT	V;V.CVB
memberi	iedot	menberi	iedot	V;SG;ACT	V;POS;NFIN
memberi	dod	menberi	dot	V;SG;ACT	V;FH;IND;3;POS;PRS;FIN;ACT
memberi	dot	menberi	dot	V;SG;ACT	V;POS;NFIN
batas	robeža	batas	robeža	N;SG	N;NOM;FEM;SG
batas	robeža	batas	robeža	N;SG	N;NOM;FEM;SG
batas	limits	batas	limits	N;SG	N;NOM;MASC;SG
batas	ierobežojums	batas	ierobežojums	N;SG	N;NOM;MASC;SG
batas	robeža	batas	robeža	N;SG	N;NOM;FEM;SG
berita	stāsts	berita	stāsts	N;SG	N;NOM;MASC;SG
ayat	dzejā	ayat	dzeja	N;SG	N;ESS;FEM;SG
perangkat	ierīce	perangkat	ierīce	N;SG	N;NOM;FEM;SG
meninggalkan	atstāt	mentinggalkan	atstāt	V;SG;ACT	V;POS;NFIN
meninggalkan	atstājot	mentinggalkan	atstāt	V;SG;ACT	V;V.CVB
kondisi	nosacījums	kondisi	nosacījums	N;SG	N;NOM;MASC;SG
kondisi	stāvoklis	kondisi	stāvoklis	N;SG	N;NOM;MASC;SG
senjata	ieroča	senjata	ierocis	N;SG	N;NOM;MASC;SG
senjata	ieroci	senjata	ieroce	N;SG	N;ACC;FEM;SG
mudah	viegla	mudah	viegla	ADJ;SG	ADJ;NOM;FEM;SG
mudah	viegls	mudah	viegls	ADJ;SG	ADJ;NOM;MASC;SG
fungsi	amats	fungsi	amats	N;SG	N;NOM;MASC;SG
fungsi	funkcija	fungsi	funkcija	N;SG	N;NOM;FEM;SG
berdiri	stāv	berdiri	stāvēt	V;SG;ACT	V;FH;IND;3;POS;PRS;FIN;ACT
berdiri	stāvot	berdiri	stāvot	V;SG;ACT	V;V.CVB
berdiri	stāvēt	berdiri	stāvēt	V;SG;ACT	V;POS;NFIN
aktris	aktrise	aktris	aktrise	N;SG	N;NOM;FEM;SG
berlangsung	turpinās	berlangsung	turpināt	V;SG;ACT	V;FH;IND;3;POS;FUT;FIN;ACT
berlangsung	ilgst	berlangsung	ilgt	V;SG;ACT	V;FH;IND;3;POS;PRS;FIN;ACT
membangun	celta	menbangun	celt	V;SG;ACT	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
membangun	būvēts	menbangun	būvēt	V;SG;ACT	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
membangun	uzbūvēts	menbangun	uzbūvēt	V;SG;ACT	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
membangun	veidots	menbangun	veidot	V;SG;ACT	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
membangun	būvēta	menbangun	būvēt	V;SG;ACT	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
membangun	būvēt	menbangun	būvēt	V;SG;ACT	V;POS;NFIN
membangun	veidot	menbangun	veidot	V;SG;ACT	V;POS;NFIN
membangun	būvē	menbangun	būve	V;SG;ACT	V;FH;IND;3;POS;PRS;FIN;ACT
rasa	garšu	rasa	garša	N;SG	N;ACC;FEM;SG
rasa	gaume	rasa	gaume	N;SG	N;NOM;FEM;SG
rasa	garša	rasa	garša	N;SG	N;NOM;FEM;SG
rasa	rasa	rasa	rasīt	N;SG	N;NOM;FEM;SG
layanan	serviss	layanan	serviss	N;SG	N;NOM;MASC;SG
layanan	apkalpošana	layanan	apkalpošana	N;SG	N;NOM;FEM;SG
layanan	pakalpojumu	layanan	pakalpojums	N;SG	N;ACC;MASC;SG
layanan	dienests	layanan	dienests	N;SG	N;NOM;MASC;SG
layanan	pakalpojums	layanan	pakalpojums	N;SG	N;NOM;MASC;SG
pindah	pārvietojas	pindah	pārvietoties	V;SG;ACT	V;FH;IND;3;POS;REFL;PRS;FIN;ACT
pindah	pārvietot	pindah	pārvietot	V;SG;ACT	V;POS;NFIN
pindah	pārvietoties	pindah	pārvietoties	V;SG;ACT	V;POS;REFL;NFIN
kimia	ķīmija	kimia	ķīmija	N;SG	N;NOM;FEM;SG
perlu	vajag	perlu	vajadzēt	V;SG;ACT	V;FH;IND;3;POS;PRS;FIN;ACT
naskah	manuskriptu	naskah	manuskripts	N;SG	N;ACC;FEM;SG
naskah	skriptu	naskah	skripts	N;SG	N;ACC;MASC;SG
naskah	skripts	naskah	skripts	N;SG	N;NOM;MASC;SG
barang	preci	barang	prece	N;SG	N;ACC;FEM;SG
barang	postenis	barang	postenis	N;SG	N;NOM;MASC;SG
majalah	žurnāls	majalah	žurnāls	N;SG	N;NOM;MASC;SG
enam	sešus	enam	seši	NUM	NUM;ACC;MASC;PL
enam	seši	enam	seši	NUM	NUM;NOM;MASC;PL
enam	sešas	enam	sešas	NUM	NUM;NOM;FEM;PL
suci	kautrīgais	suci	kautrīgs	ADJ;SG	ADJ;NOM;MASC;SG
suci	svētais	suci	svēts	ADJ;SG	ADJ;NOM;MASC;SG
suci	svēta	suci	svēta	ADJ;SG	ADJ;NOM;FEM;SG
populasi	populācija	populasi	populācija	N;SG	N;NOM;FEM;SG
ayah	tētis	ayah	tētis	N;SG	N;NOM;MASC;SG
ayah	tēti	ayah	tētis	N;SG	N;ACC;MASC;SG
ayah	tētis	ayah	tētis	N;SG	N;NOM;MASC;SG
ayah	tēti	ayah	tētis	N;SG	N;ACC;MASC;SG
ayah	tēvam	ayah	tēvs	N;SG	N;DAT;MASC;SG
ayah	tēva	ayah	tēvs	N;SG	N;GEN;MASC;SG
ayah	tēvs	ayah	tēvs	N;SG	N;NOM;MASC;SG
peringkat	reitingu	peringkat	reitings	N;SG	N;ACC;MASC;SG
peringkat	novērtējums	peringkat	novērtējums	N;SG	N;NOM;MASC;SG
peringkat	vērtējums	peringkat	vērtējums	N;SG	N;NOM;MASC;SG
peringkat	reitings	peringkat	reitings	N;SG	N;NOM;MASC;SG
jatuh	krīt	jatuh	krist	V;SG;ACT	V;FH;IND;3;POS;PRS;FIN;ACT
jatuh	nokrīt	jatuh	nokrist	V;SG;ACT	V;FH;IND;3;POS;PRS;FIN;ACT
jatuh	krīt	jatuh	krist	V;SG;ACT	V;FH;IND;3;POS;PRS;FIN;ACT
jatuh	iekrīt	jatuh	iekrist	V;SG;ACT	V;FH;IND;3;POS;PRS;FIN;ACT
jatuh	samazinājies	jatuh	samazināties	V;SG;ACT	V;PFV;NOM;INDF;MASC;SG;REFL;PST;V.PTCP
jatuh	krist	jatuh	krist	V;SG;ACT	V;POS;NFIN
jatuh	krīt	jatuh	krist	V;SG;ACT	V;FH;IND;3;POS;PRS;FIN;ACT
penuh	pilnu	penuh	pilna	ADJ;SG	ADJ;ACC;MASC;SG
penuh	pilns	penuh	pilns	ADJ;SG	ADJ;NOM;MASC;SG
penuh	pilnā	penuh	pilns	ADJ;SG	ADJ;NOM;FEM;SG
penuh	pilna	penuh	pilna	ADJ;SG	ADJ;NOM;FEM;SG
penyakit	slimība	pensakit	slimība	N;SG	N;NOM;FEM;SG
penyakit	slimība	pensakit	slimība	N;SG	N;NOM;FEM;SG
penyakit	slimība	pensakit	slimība	N;SG	N;NOM;FEM;SG
komunitas	kopienu	komunitas	kopiena	N;SG	N;ACC;MASC;SG
komunitas	kopiena	komunitas	kopiena	N;SG	N;NOM;FEM;SG
kasus	gadījums	kasus	gadījums	N;SG	N;NOM;MASC;SG
kasus	lieta	kasus	lieta	N;SG	N;NOM;FEM;SG
nationalyears	nationalyears	nationalyears	nationalyears	N	N;NOM;MASC;SG
populer	populāra	populer	populāra	ADJ;SG	ADJ;NOM;FEM;SG
populer	populārs	populer	populārs	ADJ;SG	ADJ;NOM;MASC;SG
komunikasi	komunikācija	komunikasi	komunikācija	N;SG	N;NOM;FEM;SG
komunikasi	paziņojums	komunikasi	paziņojums	N;SG	N;NOM;MASC;SG
komunikasi	saziņa	komunikasi	saziņa	N;SG	N;NOM;FEM;SG
komunikasi	komunikācija	komunikasi	komunikācija	N;SG	N;NOM;FEM;SG
komunikasi	saziņa	komunikasi	saziņa	N;SG	N;NOM;FEM;SG
komunikasi	komunikāciju	komunikasi	komunikācija	N;SG	N;ACC;FEM;SG
tambahan	papildu	tambahan	papildu	N;SG	N
tambahan	papildu	tambahan	papildu	N;SG	N
tambahan	pievienošana	tambahan	pievienošana	N;SG	N;NOM;FEM;SG
memperoleh	iegādāties	menperoleh	iegādāties	V;SG;ACT	V;POS;REFL;NFIN
memperoleh	iegūt	menperoleh	iegūt	V;SG;ACT	V;POS;NFIN
istri	sieva	istri	sieva	N;SG	N;NOM;FEM;SG
judul	virsraksts	judul	virsraksts	N;SG	N;NOM;MASC;SG
judul	virsraksts	judul	virsraksts	N;SG	N;NOM;MASC;SG
judul	tituls	judul	tituls	N;SG	N;NOM;MASC;SG
bebas	brīva	bebas	brīva	ADJ;SG	ADJ;NOM;FEM;SG
bebas	brīvs	bebas	brīvs	ADJ;SG	ADJ;NOM;MASC;SG
wisata	tūrisms	wisata	tūrisms	N;SG	N;NOM;MASC;SG
wisata	tūrismā	wisata	tūrisms	N;SG	N;ESS;MASC;SG
wisata	ceļošana	wisata	ceļošana	N;SG	N;NOM;FEM;SG
wisata	ekskursija	wisata	ekskursija	N;SG	N;NOM;FEM;SG
wisata	tūre	wisata	tūre	N;SG	N;NOM;FEM;SG
bantuan	palīdzība	bantuan	palīdzība	N;SG	N;NOM;FEM;SG
bantuan	palīgā	bantuan	palīgs	N;SG	N;ESS;MASC;SG
bantuan	palīdzība	bantuan	palīdzība	N;SG	N;NOM;FEM;SG
bandara	lidosta	bandara	lidosta	N;SG	N;NOM;FEM;SG
bandara	lidostā	bandara	lidosta	N;SG	N;ESS;FEM;SG
emas	zeltā	emas	zelts	N;SG	N;ESS;MASC;SG
emas	zelts	emas	zelts	N;SG	N;NOM;MASC;SG
olahraga	treniņš	olahraga	treniņš	N;SG	N;NOM;MASC;SG
olahraga	sporta	olahraga	sports	N;SG	N;GEN;MASC;SG
olahraga	sports	olahraga	sports	N;SG	N;NOM;MASC;SG
olahraga	sporta	olahraga	sports	N;SG	N;GEN;MASC;SG
olahraga	sports	olahraga	sports	N;SG	N;NOM;MASC;SG
bisnis	bizness	bisnis	bizness	N;SG	N;NOM;MASC;SG
bisnis	uzņēmējdarbība	bisnis	uzņēmējdarbība	N;SG	N;NOM;FEM;SG
titik	punkts	titik	punkts	N;SG	N;NOM;MASC;SG
unsur	elementa	unsur	elementa	N;SG	N;GEN;MASC;SG
unsur	elements	unsur	elements	N;SG	N;NOM;MASC;SG
unsur	elementam	unsur	elements	N;SG	N;DAT;MASC;SG
unsur	elementā	unsur	elements	N;SG	N;ESS;MASC;SG
pria	cilvēks	pria	cilvēks	N;SG	N;NOM;MASC;SG
pria	vīrietis	pria	vīrietis	N;SG	N;NOM;MASC;SG
lapangan	lauks	lapangan	lauks	N;SG	N;NOM;MASC;SG
lapangan	lauka	lapangan	lauks	N;SG	N;GEN;MASC;SG
lapangan	piķis	lapangan	piķis	N;SG	N;NOM;MASC;SG
mendukung	atbalstīšana	mendukung	atbalstīšana	N;SG;ACT	N;NOM;FEM;SG
mendukung	atbalstu	mendukung	atbalsts	N;SG;ACT	N;ACC;MASC;SG
mendukung	atbalsts	mendukung	atbalsts	N;SG;ACT	N;NOM;MASC;SG
kebijakan	politika	kebijakan	politika	N;SG	N;NOM;FEM;SG
kebijakan	politikā	kebijakan	politika	N;SG	N;ESS;FEM;SG
kebijakan	politika	kebijakan	politika	N;SG	N;NOM;FEM;SG
struktur	struktūra	struktur	struktūra	N;SG	N;NOM;FEM;SG
struktur	uzbūve	struktur	uzbūve	N;SG	N;NOM;FEM;SG
terpilih	ievēlēta	terpilih	ievēlēt	V;SG;PASS	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
terpilih	ievēlēts	terpilih	ievēlēt	V;SG;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
terpilih	izvēlētais	terpilih	izvēlēt	V;SG;PASS	V;PFV;NOM;DEF;MASC;SG;PST;V.PTCP
terpilih	izraudzīts	terpilih	izraudzīt	V;SG;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
terpilih	izvēlēts	terpilih	izvēlēt	V;SG;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
terpilih	izvēlēta	terpilih	izvēlēt	V;SG;PASS	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
terlihat	redzams	terlihat	redzēt	V;SG;PASS	V;NOM;INDF;MASC;SG;PRS;V.PTCP;PASS
terlihat	pamanāma	terlihat	pamanīt	V;SG;PASS	V;NOM;INDF;FEM;SG;PRS;V.PTCP;PASS
terlihat	redzamais	terlihat	redzēt	V;SG;PASS	V;NOM;DEF;MASC;SG;PRS;V.PTCP;PASS
terlihat	redzama	terlihat	redzēt	V;SG;PASS	V;NOM;INDF;FEM;SG;PRS;V.PTCP;PASS
oksigen	skābeklis	oksigen	skābeklis	N;SG	N;NOM;MASC;SG
oksigen	skābekli	oksigen	skābeklis	N;SG	N;ACC;MASC;SG
oksigen	skābekļa	oksigen	skābeklis	N;SG	N;GEN;MASC;SG
terbuka	atklāts	terbuka	atklāt	V;SG	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
terbuka	atvērts	terbuka	atvērts	V;SG	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
terbuka	atvērta	terbuka	atvērt	V;SG	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
terbuka	atvērt	terbuka	atvērt	V;SG	V;POS;NFIN
terbuka	atver	terbuka	atvērt	V;SG	V;IMP;SG;2;POS;FIN;ACT
memutuskan	lemt	menputuskan	lemt	V;SG;ACT	V;POS;NFIN
memutuskan	izlēma	menputuskan	izlemt	V;SG;ACT	V;FH;IND;3;POS;PST;FIN;ACT
memutuskan	nolēma	menputuskan	nolemt	V;SG;ACT	V;FH;IND;3;POS;PST;FIN;ACT
memutuskan	nolēmusi	menputuskan	nolemt	V;SG;ACT	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
memutuskan	izlemts	menputuskan	izlemt	V;SG;ACT	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
memutuskan	nolemts	menputuskan	nolemt	V;SG;ACT	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
memutuskan	nolemt	menputuskan	nolemt	V;SG;ACT	V;POS;NFIN
memutuskan	lemt	menputuskan	lemt	V;SG;ACT	V;POS;NFIN
memutuskan	izlemj	menputuskan	izlemt	V;SG;ACT	V;FH;IND;3;POS;PRS;FIN;ACT
memutuskan	lemj	menputuskan	lemt	V;SG;ACT	V;FH;IND;3;POS;PRS;FIN;ACT
memutuskan	izlemt	menputuskan	izlemt	V;SG;ACT	V;POS;NFIN
memutuskan	izlemj	menputuskan	izlemt	V;SG;ACT	V;FH;IND;3;POS;PRS;FIN;ACT
memutuskan	lemj	menputuskan	lemt	V;SG;ACT	V;FH;IND;3;POS;PRS;FIN;ACT
memutuskan	nolemj	menputuskan	nolemt	V;SG;ACT	V;FH;IND;3;POS;PRS;FIN;ACT
bertemu	satiekas	bertemu	satikties	V;SG;ACT	V;FH;IND;3;POS;REFL;PRS;FIN;ACT
bertemu	tiekas	bertemu	tikties	V;SG;ACT	V;FH;IND;3;POS;REFL;PRS;FIN;ACT
bertemu	sanāk	bertemu	sanākt	V;SG;ACT	V;FH;IND;3;POS;PRS;FIN;ACT
bertemu	satikās	bertemu	satikties	V;SG;ACT	V;FH;IND;3;POS;REFL;PST;FIN;ACT
bertemu	sanāk	bertemu	sanākt	V;SG;ACT	V;FH;IND;3;POS;PRS;FIN;ACT
sastra	literatūras	sastra	literatūra	N	N;NOM;FEM;PL
sastra	literatūra	sastra	literatūra	N	N;NOM;FEM;SG
sastra	literatūrā	sastra	literatūra	N	N;ESS;FEM;SG
sastra	literatūras	sastra	literatūra	N	N;NOM;FEM;PL
digital	ciparu	digital	cipars	N;SG	N;ACC;MASC;SG
ibukota	galvaspilsētu	ibukota	galvaspilsēta	N;SG	N;ACC;FEM;SG
ibukota	kapitāls	ibukota	kapitāls	N;SG	N;NOM;MASC;SG
ibukota	galvaspilsēta	ibukota	galvaspilsēta	N;SG	N;NOM;FEM;SG
edisi	izdevums	edisi	izdevums	N;SG	N;NOM;MASC;SG
laboratorium	laboratorijā	laboratorium	laboratorija	N	N;ESS;FEM;SG
laboratorium	laboratorija	laboratorium	laboratorija	N	N;NOM;FEM;SG
laboratorium	laboratoriju	laboratorium	laboratorija	N	N;ACC;FEM;SG
laboratorium	laboratorijā	laboratorium	laboratorija	N	N;ESS;FEM;SG
laboratorium	laboratorija	laboratorium	laboratorija	N	N;NOM;FEM;SG
laboratorium	laboratorijām	laboratorium	laboratorija	N	N;DAT;FEM;PL
laboratorium	laboratorijas	laboratorium	laboratorija	N	N;NOM;FEM;PL
diambil	ņemta	diambil	ņemt	V;SG;PASS	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
diambil	ņemts	diambil	ņemt	V;SG;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
peserta	dalībnieks	peserta	dalībnieks	N;SG	N;NOM;MASC;SG
peserta	dalībnieks	peserta	dalībnieks	N;SG	N;NOM;MASC;SG
cabang	zars	cabang	zars	N;SG	N;NOM;MASC;SG
cabang	zaru	cabang	zars	N;SG	N;ACC;MASC;SG
cabang	filiāle	cabang	filiāle	N;SG	N;NOM;FEM;SG
cabang	zara	cabang	zars	N;SG	N;NOM;FEM;SG
hotel	viesnīcā	hotel	viesnīca	N;SG	N;ESS;FEM;SG
hotel	viesnīca	hotel	viesnīca	N;SG	N;NOM;FEM;SG
hotel	viesnīcu	hotel	viesnīca	N;SG	N;ACC;FEM;SG
segera	tūlīt	segera	tūlīt	ADV	ADV
segera	uzreiz	segera	uzreiz	ADV	ADV
segera	drīz	segera	drīz	ADV	ADV
novel	romāns	novel	romāns	N	N;NOM;MASC;SG
novel	romānos	novel	romāns	N	N;ESS;MASC;PL
sifat	īpašvārds	sifat	īpašvārds	N;SG	N;NOM;MASC;SG
sifat	īpašība	sifat	īpašība	N;SG	N;NOM;FEM;SG
tulisan	rakstīšana	tulisan	rakstīšana	N;SG	N;NOM;FEM;SG
diadakan	turēts	diadakan	turēt	V;SG;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
listrik	elektroenerģija	listrik	elektroenerģija	N;SG	N;NOM;FEM;SG
listrik	elektrība	listrik	elektrība	N;SG	N;NOM;FEM;SG
studio	studijā	studio	studija	N;SG	N;ESS;FEM;SG
studio	studija	studio	studija	N;SG	N;NOM;FEM;SG
khas	tipiska	khas	tipiska	ADJ;SG	ADJ;NOM;FEM;SG
khas	raksturīgs	khas	raksturīgs	ADJ;SG	ADJ;NOM;MASC;SG
khas	tipisks	khas	tipisks	ADJ;SG	ADJ;NOM;MASC;SG
maskapai	aviokompānija	maskapai	aviokompānija	N	N;NOM;FEM;SG
maskapai	aviosabiedrība	maskapai	aviosabiedrība	N	N;NOM;FEM;SG
maskapai	aviokompāniju	maskapai	aviokompānija	N	N;ACC;FEM;SG
perdagangan	tirdzniecība	perdagangan	tirdzniecība	N;SG	N;NOM;FEM;SG
perdagangan	tirdzniecība	perdagangan	tirdzniecība	N;SG	N;NOM;FEM;SG
tradisi	tradīcija	tradisi	tradīcija	N;SG	N;NOM;FEM;SG
tradisi	tradīciju	tradisi	tradīcija	N;SG	N;ACC;FEM;SG
diproduksi	ražota	diproduksi	ražot	V;SG;PASS	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
diproduksi	saražots	diproduksi	saražot	V;SG;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
diproduksi	ražots	diproduksi	ražot	V;SG;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
diproduksi	izgatavota	diproduksi	izgatavot	V;SG;PASS	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
diproduksi	izgatavots	diproduksi	izgatavot	V;SG;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
diproduksi	ražots	diproduksi	ražot	V;SG;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
pos	pos	pos	pos	N;SG;ACT	N
meminta	pieprasīta	menpinta	pieprasīt	V;SG;ACT	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
meminta	prasīts	menpinta	prasīt	V;SG;ACT	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
meminta	pieprasījis	menpinta	pieprasīt	V;SG;ACT	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
meminta	pieprasīts	menpinta	pieprasīt	V;SG;ACT	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
meminta	pieprasītais	menpinta	pieprasīt	V;SG;ACT	V;PFV;NOM;DEF;MASC;SG;PST;V.PTCP
meminta	lūdz	menpinta	lūgt	V;SG;ACT	V;FH;IND;3;POS;PRS;FIN;ACT
meminta	pieprasa	menpinta	pieprasīt	V;SG;ACT	V;FH;IND;3;POS;PRS;FIN;ACT
energi	enerģētika	energi	enerģētika	N;SG	N;NOM;FEM;SG
energi	enerģija	energi	enerģija	N;SG	N;NOM;FEM;SG
meningkatkan	palielināt	mentingkatkan	palielināt	V;SG;ACT	V;POS;NFIN
meningkatkan	uzlabo	mentingkatkan	uzlabot	V;SG;ACT	V;IMP;SG;2;POS;FIN;ACT
meningkatkan	pieaug	mentingkatkan	pieaugt	V;SG;ACT	V;FH;IND;3;POS;PRS;FIN;ACT
