den	den	den	den	PRO;DEF;MASC+FEM;SG	PRO;ACC;MASC+FEM;SG;3
fjärde	fjerde	fyra	fjerde	ADJ;NOM	ADJ
club	klub	club	klub	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;SG
club	club	club	club	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;SG
club	natklub	club	natklub	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;SG
club	kølle	club	kølle	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;SG
bestod	omfattede	bestå	omfatte	V;IND;PST;FIN;ACT	V;IND;PST;FIN;ACT
bestod	bestod	bestå	bestå	V;IND;PST;FIN;ACT	V;IND;PST;FIN;ACT
borde	skulle	böra	skulle	V;IND;PST;FIN;ACT	V;IND;PST;FIN;ACT
borde	burde	böra	burde	V;IND;PST;FIN;ACT	V;IND;PST;FIN;ACT
tidigt	tidligt	tidig	tidligt	ADV	ADV
konstnär	maler	konstnär	male	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
konstnär	kunstner	konstnär	kunstner	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
konstnär	artist	konstnär	artist	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
stil	stil	stil	stil	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
troligen	formentlig	troligen	formentlig	ADV	ADV
troligen	sikkert	troligen	sikkert	ADV	ADV
troligen	formodentlig	troligen	formodentlig	ADV	ADV
troligen	sandsynligvis	troligen	sandsynligvis	ADV	ADV
troligen	sandsynligvis	troligen	sandsynligvis	ADV	ADV
senaste	seneste	sen	sen	ADJ;NOM;DEF;RL	ADJ;DEF;RL
senaste	seneste	sen	sen	ADJ;NOM;DEF;RL	ADJ;DEF;RL
ändå	stadig	ändå	stadig	ADV	ADV
ändå	stadigvæk	ändå	stadigvæk	ADV	ADV
ändå	endnu	ändå	endnu	ADV	ADV
ändå	alligevel	ändå	alligevel	ADV	ADV
brazzaville	brazzaville	brazzaville	brazzaville	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
tidningen	avisen	tidning	avis	N;NOM;DEF;MASC+FEM;SG	N;DEF;MASC+FEM;SG
tidningen	dagbladet	tidning	dagblad	N;NOM;DEF;MASC+FEM;SG	N;DEF;NEUT;SG
tidningen	bladet	tidning	blad	N;NOM;DEF;MASC+FEM;SG	N;DEF;NEUT;SG
gräs	gryde	gräs	gryde	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;SG
gräs	krukke	gräs	krukke	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;SG
gräs	potte	gräs	potte	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;SG
gräs	græs	gräs	græs	N;NOM;INDF;NEUT;SG	N;INDF;NEUT;SG
gräs	ukrudt	gräs	ukrudt	N;NOM;INDF;NEUT;SG	N;INDF;NEUT;SG
gräs	hash	gräs	hash	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;SG
gräs	græs	gräs	græs	N;NOM;INDF;NEUT;SG	N;INDF;NEUT;SG
port	portvin	port	portvin	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;SG
port	havn	port	havn	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;SG
mine	mine	man	mine	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;SG
ledare	ledere	ledare	leder	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;PL
ledare	ledere	ledare	leder	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;PL
material	materiale	material	materiale	N;NOM;INDF;NEUT;SG	N;INDF;NEUT;SG
material	materiel	material	materiel	N;NOM;INDF;NEUT;SG	N;INDF;NEUT;SG
material	materiale	material	materiale	N;NOM;INDF;NEUT;SG	N;INDF;NEUT;SG
norska	norsk	norska	norsk	N;NOM;INDF;MASC+FEM;SG	N;INDF;NEUT;SG
folk	mennesker	folk	menneske	N;NOM;INDF;NEUT;PL	N;INDF;NEUT;PL
folk	personer	folk	person	N;NOM;INDF;NEUT;PL	N;INDF;MASC+FEM;PL
folk	folk	folk	folk	N;NOM;INDF;NEUT;PL	N;INDF;NEUT;PL
nästa	næste	nästa	næste	ADJ;NOM	ADJ
skogar	skove	skoga	skov	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;PL
skogar	skove	skoga	skov	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;PL
cup	kop	cup	kop	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;SG
cup	cup	cup	cup	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;SG
historiska	historiske	historisk	historisk	ADJ;NOM;PL	ADJ;PL
historiska	historiske	historisk	historisk	ADJ;NOM;PL	ADJ;PL
längd	varighed	längd	varighed	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
längd	løbetid	längd	løbetid	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
längd	længde	längd	længde	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
längd	højde	längd	højde	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
kungen	kongen	kung	konge	N;NOM;DEF;MASC+FEM;SG	N;DEF;MASC+FEM;SG
skillnad	forskel	skillnad	forskel	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
togs	indtaget	ta	indtage	V;IND;PST;FIN;PASS	V;INDF;SG;PST;V.PTCP
togs	udtaget	ta	udtage	V;IND;PST;FIN;PASS	V;INDF;SG;PST;V.PTCP
togs	taget	ta	tage	V;IND;PST;FIN;PASS	V;INDF;SG;PST;V.PTCP
omfattande	omfattende	omfattande	omfattende	ADJ;NOM;PRS;V.PTCP	ADJ
omfattande	omfattende	omfattande	omfattende	ADJ;NOM;PRS;V.PTCP	ADJ
omfattande	ekstensiv	omfattande	ekstensiv	ADJ;NOM;PRS;V.PTCP	ADJ;INDF;SG
karta	landkort	karta	landkort	N;NOM;INDF;NEUT;SG	N;INDF;NEUT;SG
insekter	insekter	insekt	insekt	N;NOM;INDF;MASC+FEM;PL	N;INDF;NEUT;PL
insekter	insekter	insekt	insekt	N;NOM;INDF;MASC+FEM;PL	N;INDF;NEUT;PL
möjligt	muligt	möjlig	mulig	ADJ;NOM;INDF;NEUT;SG	ADJ;INDF;NEUT;SG
möjligt	mulig	möjlig	mulig	ADJ;NOM;INDF;NEUT;SG	ADJ;INDF;MASC+FEM;SG
grekiska	græske	grekisk	græsk	ADJ;NOM;PL	ADJ;PL
snabbt	hurtigt	snabb	hurtigt	ADV	ADV
snabbt	hurtigt	snabb	hurtigt	ADV	ADV
snabbt	hurtigt	snabb	hurtigt	ADV	ADV
armén	hæren	arm	hær	N;NOM;DEF;MASC+FEM;SG	N;DEF;MASC+FEM;SG
program	program	program	program	N;NOM;INDF;NEUT;SG	N;INDF;NEUT;SG
program	arbejdsprogram	program	arbejdsprogram	N;NOM;INDF;NEUT;SG	N;INDF;NEUT;SG
program	program	program	program	N;NOM;INDF;NEUT;SG	N;INDF;NEUT;SG
egentligen	faktisk	egentligen	faktisk	ADV	ADV
programmet	programmet	program	program	N;NOM;DEF;NEUT;SG	N;DEF;NEUT;SG
visade	viste	visa	vise	V;IND;PST;FIN;ACT	V;IND;PST;FIN;ACT
visade	viste	visa	vise	V;IND;PST;FIN;ACT	V;IND;PST;FIN;ACT
visade	udstillet	visa	udstille	V;IND;PST;FIN;ACT	V;INDF;SG;PST;V.PTCP
visade	vist	visa	vise	V;IND;PST;FIN;ACT	V;INDF;SG;PST;V.PTCP
visade	udvalgte	visa	udvælge	V;IND;PST;FIN;ACT	V;PL;PST;V.PTCP
visade	udvalgt	visa	udvælge	V;IND;PST;FIN;ACT	V;INDF;SG;PST;V.PTCP
visade	set	visa	se	V;IND;PST;FIN;ACT	V;INDF;SG;PST;V.PTCP
svårt	svært	svår	svær	ADJ;NOM;INDF;NEUT;SG	ADJ;INDF;NEUT;SG
svårt	hård	svår	hård	ADJ;NOM;INDF;NEUT;SG	ADJ;INDF;MASC+FEM;SG
svårt	hårdt	svår	hård	ADJ;NOM;INDF;NEUT;SG	ADJ;INDF;NEUT;SG
svårt	svær	svår	svær	ADJ;NOM;INDF;NEUT;SG	ADJ;INDF;MASC+FEM;SG
svårt	svært	svår	svær	ADJ;NOM;INDF;NEUT;SG	ADJ;INDF;NEUT;SG
svårt	vanskelig	svår	vanskelig	ADJ;NOM;INDF;NEUT;SG	ADJ;INDF;MASC+FEM;SG
svårt	vanskeligt	svår	vanskeligt	ADJ;NOM;INDF;NEUT;SG	ADJ;INDF;NEUT;SG
svårt	svær	svår	svær	ADJ;NOM;INDF;NEUT;SG	ADJ;INDF;MASC+FEM;SG
mera	mere	mycket	mere	ADV;CMPR	ADV;CMPR
sporsäcksvampar	sæksvampe	sporsäcksvamp	sæksvampe	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;PL
star	stjerne	star	stjer	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
mor	mor	mor	mor	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
mor	moder	mor	moder	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
heller	heller	heller	heller	ADV	ADV
klippa	skære	klippa	skære	V;IMP;FIN;ACT	V;NFIN;ACT
klippa	skåret	klippa	skære	V;IMP;FIN;ACT	V;INDF;SG;PST;V.PTCP
klippa	klippe	klippa	klippe	V;IMP;FIN;ACT	V;NFIN;ACT
klippa	klippe	klippa	klippe	V;IMP;FIN;ACT	V;NFIN;ACT
klippa	rokke	klippa	rokke	V;IMP;FIN;ACT	V;NFIN;ACT
röda	røde	röd	rød	ADJ;NOM;PL	ADJ;PL
röda	røde	röd	rød	ADJ;NOM;PL	ADJ;PL
king	konge	king	konge	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
beach	strand	beach	strand	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;SG
aktiva	aktive	aktiv	aktiv	ADJ;NOM;PL	ADJ;PL
max	max	max	max	N;NOM;INDF;MASC+FEM;SG	N;INDF;NEUT;SG
list	liste	list	liste	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
list	list	list	list	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
hösten	efteråret	höst	efterår	N;NOM;DEF;MASC+FEM;SG	N;DEF;NEUT;SG
lärare	lærere	lärare	lærer	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;PL
lärare	undervisere	lärare	undervisere	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;PL
samhället	samfundet	samhälle	samfund	N;NOM;DEF;NEUT;SG	N;DEF;NEUT;SG
goals	mål	goal	mål	N;NOM;INDF;MASC+FEM;SG	N;INDF;NEUT;SG
https	https	httpa	https	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
brons	bronze	brons	bronze	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;SG
säger	siger	säga	sige	V;IND;PRS;FIN;ACT	V;IND;PRS;FIN;ACT
säger	siger	säga	sige	V;IND;PRS;FIN;ACT	V;IND;PRS;FIN;ACT
skrivit	skriftlig	skriva	skriftlig	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	ADJ;INDF;MASC+FEM;SG
känt	kendt	känd	kendt	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	ADJ;INDF;SG
lagen	lov	lag	lov	N;NOM;DEF;MASC+FEM;SG	N
svart	sort	svart	sort	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;INDF;SG
städer	byer	stad	by	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;PL
städer	storbyer	stad	storby	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;PL
städer	byer	stad	by	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;PL
lövfällande	løvfældende	lövfällande	løvfældende	ADJ;NOM;PRS;V.PTCP	ADJ
val	udvælgelse	val	udvælgelse	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;SG
val	markering	val	markering	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;SG
val	valg	val	valg	N;NOM;INDF;NEUT;SG	N;INDF;NEUT;SG
val	udvalg	val	udvalg	N;NOM;INDF;NEUT;SG	N;INDF;NEUT;SG
val	val	val	vælle	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;SG
val	valg	val	valg	N;NOM;INDF;NEUT;SG	N;INDF;NEUT;SG
val	valg	val	valg	N;NOM;INDF;NEUT;SG	N;INDF;NEUT;SG
val	valg	val	valg	N;NOM;INDF;NEUT;SG	N;INDF;NEUT;SG
val	hval	val	hval	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;SG
sten	smæk	sten	smæk	N;NOM;INDF;MASC+FEM;SG	N;INDF;NEUT;SG
sten	sten	sten	sten	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
sten	sten	sten	sten	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
sten	sten	sten	sten	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
sten	rock	sten	rock	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
mängd	beløb	mängd	beløb	N;NOM;INDF;MASC+FEM;SG	N;INDF;NEUT;SG
mängd	mængde	mängd	mængde	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
mängd	kvantitet	mängd	kvantitet	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
mängd	mængde	mängd	mængde	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
växte	vokset	växa	vokse	V;IND;PST;FIN;ACT	V;INDF;SG;PST;V.PTCP
växte	voksede	växa	vokse	V;IND;PST;FIN;ACT	V;IND;PST;FIN;ACT
nederländerna	nederlandene	nederland	nederland	N;NOM;DEF;MASC+FEM;PL	N;DEF;NEUT;PL
månader	måneder	månad	måned	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;PL
moderna	moderne	modern	moderne	ADJ;NOM;PL	ADJ
hålla	hold	hålla	holde	V;NFIN;ACT	V;IMP
skriver	skriver	skriva	skrive	V;IND;PRS;FIN;ACT	V;IND;PRS;FIN;ACT
skriver	skrive	skriva	skrive	V;IND;PRS;FIN;ACT	V;NFIN;ACT
skriver	skriver	skriva	skrive	V;IND;PRS;FIN;ACT	V;IND;PRS;FIN;ACT
finalen	finalen	final	finale	N;NOM;DEF;MASC+FEM;SG	N;DEF;MASC+FEM;SG
ursprungliga	oprindelige	ursprunglig	oprindelig	ADJ;NOM;PL	ADJ;PL
ursprungliga	originale	ursprunglig	original	ADJ;NOM;PL	ADJ;PL
vanligt	fælles	vanlig	fælles	ADJ;NOM;INDF;NEUT;SG	ADJ
vanligt	almindelig	vanlig	almindelig	ADJ;NOM;INDF;NEUT;SG	ADJ;INDF;MASC+FEM;SG
vanligt	sædvanlig	vanlig	sædvanlig	ADJ;NOM;INDF;NEUT;SG	ADJ;INDF;MASC+FEM;SG
vanliga	almindelige	vanlig	almindelig	ADJ;NOM;PL	ADJ;PL
vanliga	fælles	vanlig	fælles	ADJ;NOM;PL	ADJ
vanliga	sædvanlige	vanlig	sædvanlig	ADJ;NOM;PL	ADJ;PL
kronor	kroner	krona	krone	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;PL
viktig	vigtig	viktig	vigtig	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;INDF;MASC+FEM;SG
viktig	vigtigt	viktig	vigtig	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;INDF;NEUT;SG
dig	dig	du	du	PRO;ACC;DEF;MASC+FEM;SG	PRO;ACC;MASC+FEM;SG;2
match	kamp	match	kamp	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
match	spil	match	spil	N;NOM;INDF;MASC+FEM;SG	N;INDF;NEUT;SG
match	leg	match	leg	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
match	match	match	match	N;NOM;INDF;MASC+FEM;SG	N;INDF;NEUT;SG
föreningen	foreningen	förening	forening	N;NOM;DEF;MASC+FEM;SG	N;DEF;MASC+FEM;SG
kompositör	komponist	kompositör	komponist	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
livet	livet	liv	liv	N;NOM;DEF;NEUT;SG	N;DEF;NEUT;SG
regional	regional	regional	regional	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
datum	date	datum	date	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;SG
datum	dato	datum	dato	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;SG
tekniska	tekniske	teknisk	teknisk	ADJ;NOM;PL	ADJ;PL
djup	dybde	djup	dybde	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
castle	slot	castle	slå	N;NOM;INDF;NEUT;SG	N;INDF;NEUT;SG
castle	borg	castle	borg	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;SG
castle	castle	castle	castle	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;SG
österbotten	österbotten	österbott	psterbotte	N;NOM;DEF;MASC+FEM;SG	N;DEF;MASC+FEM;SG
medeltida	middelalderlige	medeltida	middelalderlig	ADJ;NOM	ADJ;PL
medeltida	middelalderlige	medeltida	middelalderlig	ADJ;NOM	ADJ;PL
höga	høje	hög	høj	ADJ;NOM;PL	ADJ;PL
villa	villa	villa	villa	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
lätt	nemt	lätt	nemt	ADJ;NOM;INDF;NEUT;SG	ADJ;INDF;NEUT;SG
lätt	nem	lätt	nem	ADJ;NOM;INDF;NEUT;SG	ADJ;INDF;MASC+FEM;SG
lätt	let	lätt	let	ADJ;NOM;INDF;NEUT;SG	ADJ;INDF;SG
lätt	rolig	lätt	rolig	ADJ;NOM;INDF;NEUT;SG	ADJ;INDF;MASC+FEM;SG
lätt	nemt	lätt	nemt	ADJ;NOM;INDF;NEUT;SG	ADJ;INDF;NEUT;SG
lätt	let	lätt	let	ADJ;NOM;INDF;NEUT;SG	ADJ;INDF;SG
titel	betegnelse	titel	betegnelse	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
titel	overskrift	titel	overskrift	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
titel	titel	titel	titel	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
titel	afsnit	titel	afsnit	N;NOM;INDF;MASC+FEM;SG	N;INDF;NEUT;SG
flygplats	airport	flygpla	airport	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
flygplats	lufthavn	flygpla	lufthavn	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
flygplats	flyveplads	flygpla	flyveplads	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
köping	köping	köping	köping	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
krig	krig	krig	krig	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;SG
krig	wars	krig	wars	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;SG
skog	skov	skog	skov	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
skog	skov	skog	skov	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
skog	skov	skog	skov	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
beroende	afhængige	beroende	afhængig	ADJ;NOM;PRS;V.PTCP	ADJ;PL
beroende	afhængig	beroende	afhængig	ADJ;NOM;PRS;V.PTCP	ADJ;INDF;MASC+FEM;SG
beroende	afhængige	beroende	afhængig	ADJ;NOM;PRS;V.PTCP	ADJ;PL
beroende	afhængig	beroende	afhængig	ADJ;NOM;PRS;V.PTCP	ADJ;INDF;MASC+FEM;SG
bygga	byg	bygga	byg	V;IMP;FIN;ACT	V;IMP
bygga	bygge	bygga	bygge	V;IMP;FIN;ACT	V;NFIN;ACT
leder	fører	leda	føre	V;IND;PRS;FIN;ACT	V;IND;PRS;FIN;ACT
bayern	bayern	bay	bay	N;NOM;DEF;MASC+FEM;SG	N;DEF;MASC+FEM;SG
bayern	bayern	bay	bay	N;NOM;DEF;MASC+FEM;SG	N;DEF;MASC+FEM;SG
texten	teksten	text	tekst	N;NOM;DEF;MASC+FEM;SG	N;DEF;MASC+FEM;SG
utveckling	udvikling	utveckling	udvikling	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
utveckling	evolution	utveckling	evolution	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
utveckling	udvikling	utveckling	udvikling	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
spanska	spansk	spanska	spansk	N;NOM;INDF;MASC+FEM;SG	N;INDF;NEUT;SG
historik	historik	historik	historik	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
historik	historie	historik	historie	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
nedan	nedenfor	nedan	nedenfor	ADV	ADV
nedan	under	nedan	under	ADV	ADV
nedan	nedenunder	nedan	nedenunder	ADV	ADV
lägga	put	lägga	put	V;IMP;FIN;ACT	V;IMP
lägga	sætte	lägga	sætte	V;IMP;FIN;ACT	V;NFIN;ACT
music	musik	music	musik	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
dagen	dagen	dag	dag	N;NOM;DEF;MASC+FEM;SG	N;DEF;MASC+FEM;SG
pris	pris	pris	pris	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;SG
pris	price	pris	price	N;NOM;INDF;NEUT;SG	N;INDF;NEUT;SG
pris	præmie	pris	præmie	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;SG
centre	centrum	cena	centrum	N;NOM;INDF;NEUT;SG	N;INDF;NEUT;SG
centre	centre	cena	centre	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;SG
centre	center	cena	center	N;NOM;INDF;NEUT;SG	N;INDF;NEUT;SG
öarna	øer	öare	øe	N;NOM;INDF;MASC+FEM;PL	N;INDF;NEUT;PL
nusa	nusa	nusa	nusa	N	N;INDF;NEUT;SG
arkitekt	arkitekt	arkitekt	arkitekt	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
tack	tak	tack	tak	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;SG
final	finale	final	finale	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
final	finale	final	finale	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
fjärilar	sommerfugle	fjäril	sommerfugle	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;PL
gård	gård	gård	gård	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
sidor	sider	sida	side	N;NOM;INDF;MASC+FEM;PL	N;INDF;MASC+FEM;PL
jorden	jorden	jord	jord	N;NOM;DEF;MASC+FEM;SG	N;DEF;MASC+FEM;SG
yngre	yngre	ung	ung	ADJ;NOM;CMPR	ADJ;CMPR
såg	spottet	se	spottet	V;IMP;FIN;ACT	V;INDF;SG;PST;V.PTCP
såg	plettet	se	plet	V;IMP;FIN;ACT	V;INDF;SG;PST;V.PTCP
såg	opdaget	se	opdage	V;IMP;FIN;ACT	V;INDF;SG;PST;V.PTCP
såg	set	se	se	V;IMP;FIN;ACT	V;INDF;SG;PST;V.PTCP
såg	overvågede	se	overvåget	V;IMP;FIN;ACT	V;PL;PST;V.PTCP
såg	set	se	se	V;IMP;FIN;ACT	V;INDF;SG;PST;V.PTCP
såg	overvåget	se	overvåge	V;IMP;FIN;ACT	V;INDF;SG;PST;V.PTCP
producent	producent	producent	producent	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
producent	producer	producent	producer	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
drottning	dronning	drottning	dronning	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
ägde	ejede	ägde	eje	V;IND;PST;FIN;ACT	V;IND;PST;FIN;ACT
ägde	ejet	ägde	eje	V;IND;PST;FIN;ACT	V;INDF;SG;PST;V.PTCP
utbildning	træning	utbildning	træning	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
utbildning	uddannelse	utbildning	uddannelse	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
utbildning	oplæring	utbildning	oplæring	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
utbildning	uddannelse	utbildning	uddannelse	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
utbildning	undervisning	utbildning	undervisning	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
ses	ses	se	se	V;NFIN;PASS	V;NFIN;PASS
konst	kunst	konst	kunst	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
konst	art	konst	art	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
konst	kunst	konst	kunst	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
hall	sal	hall	sal	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
valde	valgte	välja	vælge	V;IND;PST;FIN;ACT	V;IND;PST;FIN;ACT
valde	valgte	välja	vælge	V;IND;PST;FIN;ACT	V;IND;PST;FIN;ACT
italienska	italienske	italiensk	italiensk	ADJ;NOM;PL	ADJ;PL
hör	hører	höra	høre	V;IND;PRS;FIN;ACT	V;IND;PRS;FIN;ACT
hör	høre	höra	høre	V;IND;PRS;FIN;ACT	V;NFIN;ACT
landskap	landskab	landskap	landskab	N;NOM;INDF;NEUT;SG	N;INDF;NEUT;SG
allmänna	generelle	allmän	generel	ADJ;NOM;PL	ADJ;PL
återvände	returneret	återvände	returnere	V;IND;PST;FIN;ACT	V;INDF;SG;PST;V.PTCP
återvände	returnerede	återvände	returnere	V;IND;PST;FIN;ACT	V;IND;PST;FIN;ACT
mästare	mester	mäst	mester	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
mästare	herre	mäst	herre	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
mästare	mester	mäst	mester	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
mästare	champion	mäst	champion	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
mästare	champions	mäst	champions	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
emellertid	dog	emellertid	dog	ADV	ADV
emellertid	imidlertid	emellertid	imidlertid	ADV	ADV
station	station	station	station	N;NOM;INDF;NEUT;SG	N;INDF;MASC+FEM;SG
fågel	fugl	fågel	fugl	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
minuter	minutter	minut	minut	N;NOM;INDF;MASC+FEM;PL	N;INDF;NEUT;PL
sports	sport	sport	sport	N;NOM;INDF;MASC+FEM;SG	N;INDF;MASC+FEM;SG
kungariket	kongeriget	kungarik	kongerig	N;NOM;DEF;NEUT;SG	N;DEF;NEUT;SG
bildade	stiftet	bilda	stift	V;IND;PST;FIN;ACT	V;INDF;SG;PST;V.PTCP
