من	från	مِن	från	ADP	ADP
سلام	peace	سَلَام	peace	N;NOM;INDF;SG	N;NOM;INDF;NEUT;SG
سلام	fred	سَلَام	fred	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
سلام	salam	سَلَام	salam	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
تفسير	förklaring	تَفسِير	förklaring	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
تفسير	tolkning	تَفسِير	tolkning	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
متوسط	genomsnittligt	مُتَوَسِّط	genomsnittlig	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;INDF;NEUT;SG
متوسط	genomsnittlig	مُتَوَسِّط	genomsnittlig	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
متوسط	medelhög	مُتَوَسِّط	medelhög	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
متوسط	medellång	مُتَوَسِّط	medellång	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
متوسط	medelstor	مُتَوَسِّط	medelstor	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
نص	text	نَصّ	text	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
نص	manus	نَصّ	manus	N;NOM;INDF;SG	N;NOM;INDF;NEUT;SG
نص	skript	نَصّ	skript	N;NOM;INDF;SG	N;NOM;INDF;NEUT;SG
الزواج	äktenskapet	زَوَاج	äktenskap	N;NOM;DEF;SG	N;NOM;DEF;NEUT;SG
معاهدة	fördrag	مُعَاهَدَة	fördrag	N;NOM;INDF;SG	N;NOM;INDF;NEUT;SG
المتحف	museet	مَتحَف	museet	N;NOM;DEF;SG	N;NOM;DEF;NEUT;SG
مساعد	biträdande	مُسَاعِد	biträdande	N;NOM;INDF;SG	N;NOM;INDF;NEUT;SG
مساعد	assistent	مُسَاعِد	assistent	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
مساعد	hjälpreda	مُسَاعِد	hjälpreda	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
اثنين	två	اِثنَان	två	NUM;NOM;INDF;MASC	NUM;NOM
مقاومة	motstånd	مُقَاوَمَة	motstånd	N;NOM;INDF;SG	N;NOM;INDF;NEUT;SG
مقاومة	motståndskraft	مُقَاوَمَة	motståndskraft	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
مقاومة	resistens	مُقَاوَمَة	resist	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
مقاومة	beständighet	مُقَاوَمَة	beständighet	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
قضية	case	قَضِيَّة	case	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
قضية	fodral	قَضِيَّة	fodral	N;NOM;INDF;SG	N;NOM;INDF;NEUT;SG
قضية	fall	قَضِيَّة	fall	N;NOM;INDF;SG	N;NOM;INDF;NEUT;SG
مجمع	förening	مَجمَع	förening	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
شاعر	poet	شَاعِر	poet	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
بطولات	turneringar	بُطُولَة	turnering	N;NOM;INDF;PL	N;NOM;INDF;MASC+FEM;PL
صندوق	låda	صُندُوق	låda	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
صندوق	box	صُندُوق	box	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
صندوق	fond	صُندُوق	fond	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
حجر	sten	حَجَر	sten	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
كتلة	massa	كُتلَة	massa	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
كتلة	mässa	كُتلَة	mässa	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
كتلة	mass	كُتلَة	mass	N;NOM;INDF;SG	N;NOM;INDF;NEUT;SG
كتلة	blockering	كُتلَة	blockering	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
كتلة	block	كُتلَة	block	N;NOM;INDF;SG	N;NOM;INDF;NEUT;SG
منزل	hem	مَنزِل	hem	N;NOM;INDF;SG	N;NOM;INDF;NEUT;SG
منزل	home	مَنزِل	home	N;NOM;INDF;SG	N;NOM;INDF;NEUT;SG
منزل	house	مَنزِل	house	N;NOM;INDF;SG	N;NOM;INDF;NEUT;SG
منزل	hus	مَنزِل	hus	N;NOM;INDF;SG	N;NOM;INDF;NEUT;SG
معنى	innebörd	مَعنَى	innebörd	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
معنى	betydelse	مَعنَى	betydelse	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
معنى	mening	مَعنَى	mening	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
بمعنى	innebörd	بمعنى	innebörd	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
بمعنى	betydelse	بمعنى	betydelse	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
بمعنى	mening	بمعنى	mening	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
حاول	testa	حَاوَل	testa	V;MASC;IMP;SG;FIN	V;IMP;FIN;ACT
حاول	prova	حَاوَل	prova	V;MASC;IMP;SG;FIN	V;IMP;FIN;ACT
حاول	pröva	حَاوَل	pröva	V;MASC;IMP;SG;FIN	V;IMP;FIN;ACT
موسوعة	uppslagsbok	مَوسُوع	uppslagsbok	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
انتهت	avslutade	اِنتَهَى	avsluta	V;PFV;FEM;SG;3;ACT	V;IND;PST;FIN;ACT
الجبهة	pannan	جَبهَة	pannan	N;NOM;DEF;SG	N;NOM;DEF;MASC+FEM;SG
الجبهة	framsidan	جَبهَة	framsida	N;NOM;DEF;SG	N;NOM;DEF;MASC+FEM;SG
محل	butik	مَحَلّ	butik	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
مواضيع	teman	مَوضُوع	teman	N;NOM;INDF;PL	N;NOM;INDF;NEUT;PL
مواضيع	ämnen	مَوضُوع	ämne	N;NOM;INDF;PL	N;NOM;INDF;NEUT;PL
مواضيع	försökspersoner	مَوضُوع	försöksperson	N;NOM;INDF;PL	N;NOM;INDF;MASC+FEM;PL
مواضيع	ämnen	مَوضُوع	ämne	N;NOM;INDF;PL	N;NOM;INDF;NEUT;PL
مواضيع	undersåtar	مَوضُوع	undersåte	N;NOM;INDF;PL	N;NOM;INDF;MASC+FEM;PL
رؤية	syn	رُؤيَة	syn	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
رؤية	vision	رُؤيَة	vision	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
الخامسة	femte	خَامِس	fem	ADJ;NOM;DEF;FEM;SG	ADJ;NOM
حديقة	park	حَدِيقَة	park	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
حديقة	trädgård	حَدِيقَة	trädgård	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
ميناء	hamn	مِينَاء	hamn	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
ميناء	portvin	مِينَاء	portvin	N;NOM;INDF;SG	N;NOM;INDF;NEUT;SG
ميناء	port	مِينَاء	port	N;NOM;INDF;SG	N;NOM;INDF;NEUT;SG
ميناء	babord	مِينَاء	babord	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
الحرية	friheten	حُرِّيَّة	frihet	N;NOM;DEF;SG	N;NOM;DEF;MASC+FEM;SG
البرية	vildmarken	بَرِّيّ	vildmark	N;NOM;DEF;SG	N;NOM;DEF;MASC+FEM;SG
الدقيقة	minuten	دَقِيقَة	minut	N;NOM;DEF;SG	N;NOM;DEF;MASC+FEM;SG
النصف	hälften	نِصف	hälft	N;NOM;DEF;SG	N;NOM;DEF;MASC+FEM;SG
المجاورة	angränsande	مُجَاوِر	angränsande	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;PRS;V.PTCP
المجاورة	angränsande	مُجَاوِر	angränsande	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;PRS;V.PTCP
شاركت	deltog	شَارَك	delta	V;PFV;FEM;SG;3;ACT	V;IND;PST;FIN;ACT
حكام	guvernörer	حَاكِم	guvernör	N;NOM;INDF;PL	N;NOM;INDF;MASC+FEM;PL
حكام	härskare	حَاكِم	härskare	N;NOM;INDF;PL	N;NOM;INDF;MASC+FEM;PL
تجارية	kommersiellt	تِجَارِيّ	kommersiell	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;INDF;NEUT;SG
معروفة	känd	مَعرُوف	känd	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
معروفة	känt	مَعرُوف	känd	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
مشاكل	problem	مُشكِلَة	problem	N;NOM;INDF;PL	N;NOM;INDF;NEUT;PL
مشاكل	problem	مُشكِلَة	problem	N;NOM;INDF;PL	N;NOM;INDF;NEUT;PL
سلاح	vapen	سِلَاح	vapen	N;NOM;INDF;SG	N;NOM;INDF;NEUT;SG
تدخل	ingripande	تَدَخُّل	ingripande	N;NOM;INDF;SG	N;NOM;INDF;NEUT;SG
تدخل	intervention	تَدَخُّل	intervention	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
ذهب	åkt	ذَهَب	åkt	V;PFV;MASC;SG;3;ACT	V;V.CVB;ACT
ذهب	gått	ذَهَب	gå	V;PFV;MASC;SG;3;ACT	V;V.CVB;ACT
الداخلي	inre	دَاخِلِيّ	inre	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;CMPR
الداخلي	inre	دَاخِلِيّ	inre	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;CMPR
مدرج	landningsbana	مُدَرِّج	landningsbana	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
مدرج	bana	مُدَرِّج	bana	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
تقول	säger	قَال	säga	V;IPFV;FEM;IND;SG;3;FIN;ACT	V;IND;PRS;FIN;ACT
تكوين	sammansättning	تَكوِين	sammansättning	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
موسيقية	musikalisk	مُوسِيقِيّ	musikalisk	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
النهضة	renässansen	نَهضَة	renässans	N;NOM;DEF;SG	N;NOM;DEF;MASC+FEM;SG
الرياضة	sporten	رِيَاضَة	sport	N;NOM;DEF;SG	N;NOM;DEF;MASC+FEM;SG
الرياضة	idrotten	رِيَاضَة	idrott	N;NOM;DEF;SG	N;NOM;DEF;MASC+FEM;SG
ملاحظة	not	مُلَاحِظَة	not	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
ملاحظة	obs	مُلَاحِظَة	obs	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
ملاحظة	anteckning	مُلَاحِظَة	anteckning	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
ملاحظة	anmärkning	مُلَاحِظَة	anmärkning	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
ملاحظة	iakttagelse	مُلَاحِظَة	iakttagelse	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
ملاحظة	observation	مُلَاحِظَة	observation	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
الجامع	moskén	جَامِع	moskén	N;NOM;DEF;SG	N;NOM;DEF;MASC+FEM;SG
طبية	medicinsk	طِبِّيّ	medicinsk	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
طبية	medicinskt	طِبِّيّ	medicinsk	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;INDF;NEUT;SG
جسم	body	جَسم	body	N;NOM;INDF;SG	N
جسم	kropp	جَسم	kropp	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
جسم	kropps	جَسم	kropp	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
جسم	objekt	جَسم	objekt	N;NOM;INDF;SG	N;NOM;INDF;NEUT;SG
جسم	föremål	جَسم	föremål	N;NOM;INDF;SG	N;NOM;INDF;NEUT;SG
حب	kärlek	حُبّ	kärlek	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
حب	love	حُبّ	love	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
استعمال	användning	اِستِعمَال	användning	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
صنع	gör	صَنَع	göra	V;PFV;MASC;SG;3;ACT	V;IMP;FIN;ACT
صنع	göra	صَنَع	göra	V;PFV;MASC;SG;3;ACT	V;IMP;FIN;ACT
الحروب	krigen	حَرب	krig	N;NOM;DEF;PL	N;NOM;DEF;NEUT;PL
محددة	specifik	مُحَدَّد	specifik	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
محددة	specificerat	مُحَدَّد	specificerad	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
محددة	angiven	مُحَدَّد	ange	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
محددة	specificerad	مُحَدَّد	specificerad	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
محددة	angivet	مُحَدَّد	ange	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
الحملة	kampanjen	حَملَة	kampanj	N;NOM;DEF;SG	N;NOM;DEF;MASC+FEM;SG
تفاعل	reaktion	تَفَاعُل	reaktion	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
تفاعل	samspel	تَفَاعُل	samspel	N;NOM;INDF;SG	N;NOM;INDF;NEUT;SG
تفاعل	interaktion	تَفَاعُل	interaktion	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
تفاعل	växelverkan	تَفَاعُل	växelverkan	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
تفاعل	samverkan	تَفَاعُل	samverkan	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
الليل	natten	لَيل	natt	N;NOM;DEF;SG	N;NOM;DEF;MASC+FEM;SG
طبيعية	naturlig	طَبِيعِيّ	naturlig	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
طبيعية	naturligt	طَبِيعِيّ	naturlig	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;INDF;NEUT;SG
رسمية	officiell	رَسمِيّ	officiell	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
رسمية	officiellt	رَسمِيّ	officiell	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;INDF;NEUT;SG
رسمية	formell	رَسمِيّ	formell	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
رسمية	formellt	رَسمِيّ	formell	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;INDF;NEUT;SG
ينبغي	borde	اِنبَغَى	böra	V;IPFV;MASC;IND;SG;3;FIN;ACT	V;IND;PST;FIN;ACT
مدار	bana	مَدَار	bana	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
قدر	öde	قَدر	öd	N;NOM;INDF;SG	N;NOM;INDF;NEUT;SG
النهر	floden	نَهر	flyd	N;NOM;DEF;SG	N;NOM;DEF;MASC+FEM;SG
السيدة	damen	سَيِّدَة	dam	N;NOM;DEF;SG	N;NOM;DEF;MASC+FEM;SG
محرك	motor	مُحَرَّك	motor	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
محرك	motor	مُحَرَّك	motor	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
الطبعة	utgåvan	طَبعَة	utgåva	N;NOM;DEF;SG	N;NOM;DEF;MASC+FEM;SG
الطبعة	upplagan	طَبعَة	upplaga	N;NOM;DEF;SG	N;NOM;DEF;MASC+FEM;SG
تقويم	almanacka	تَقوِيم	almanacka	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
الذاكرة	minnet	الذاكرة	minn	N;NOM;DEF;SG	N;NOM;DEF;NEUT;SG
مقدمة	introduktion	مُقَدِّمَة	introduktion	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
مقدمة	inledning	مُقَدِّمَة	inledning	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
مقدمة	införande	مُقَدِّمَة	införande	N;NOM;INDF;SG	N;NOM;INDF;NEUT;SG
مقدمة	införsel	مُقَدِّمَة	införsel	N;NOM;INDF;SG	N;NOM;INDF;NEUT;SG
مقدمة	introduktion	مُقَدِّمَة	introduktion	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
مقدمة	intro	مُقَدِّمَة	intro	N;NOM;INDF;SG	N;NOM;INDF;NEUT;SG
مقدمة	förord	مُقَدِّمَة	förord	N;NOM;INDF;SG	N;NOM;INDF;NEUT;SG
سبعة	sju	سَبعَة	sju	NUM;NOM;INDF;MASC	NUM;NOM
قوية	stark	قَوِيّ	stark	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
قوية	kraftfull	قَوِيّ	kraftfull	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
قوية	mäktig	قَوِيّ	mäktig	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
قوية	mäktigt	قَوِيّ	mäktig	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;INDF;NEUT;SG
اتفاقية	konvent	اِتِّفَاقِيَّة	konvent	N;NOM;INDF;SG	N;NOM;INDF;NEUT;SG
اتفاقية	konvention	اِتِّفَاقِيَّة	konvention	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
رئيسية	huvudsaklig	رَئِيسِيّ	huvudsaklig	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
جسر	bridge	جِسر	bridge	N;NOM;INDF;SG	N;NOM;INDF;NEUT;SG
جسر	bro	جِسر	bro	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
جسر	brygga	جِسر	brygga	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
نجوم	stjärnor	نَجم	stjärna	N;NOM;INDF;PL	N;NOM;INDF;MASC+FEM;PL
التمثيل	representationen	تَمثِيل	representation	N;NOM;DEF;SG	N;NOM;DEF;MASC+FEM;SG
عمارة	arkitektur	عِمَارَة	arkitektur	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
عمارة	amara	عِمَارَة	amara	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
غرفة	rum	غُرفَة	rum	N;NOM;INDF;SG	N;NOM;INDF;NEUT;SG
الفلسفة	filosofin	فَلسَفَة	filosofi	N;NOM;DEF;SG	N;NOM;DEF;MASC+FEM;SG
وجهة	destination	وِجهَة	destination	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
وجهة	resmål	وِجهَة	resmål	N;NOM;INDF;SG	N;NOM;INDF;NEUT;SG
متلازمة	syndrom	مُتَلَازِم	syndrom	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
ساحة	yard	سَاحَة	yard	N;NOM;INDF;SG	N;NOM;INDF;NEUT;SG
القالب	mallen	قَالِب	mall	N;NOM;DEF;SG	N;NOM;DEF;MASC+FEM;SG
الجو	vädret	جَوّ	vädre	N;NOM;DEF;SG	N;NOM;DEF;NEUT;SG
المكتب	presidiet	مَكتَب	presidium	N;NOM;DEF;SG	N;NOM;DEF;NEUT;SG
المكتب	kontoret	مَكتَب	kontor	N;NOM;DEF;SG	N;NOM;DEF;NEUT;SG
الباب	dörren	بَاب	dörr	N;NOM;DEF;SG	N;NOM;DEF;MASC+FEM;SG
توفر	tillhandahåller	وَفَّر	tillhandahålla	V;IPFV;FEM;IND;SG;3;FIN;ACT	V;IND;PRS;FIN;ACT
حرف	brev	حَرف	brev	N;NOM;INDF;SG	N;NOM;INDF;NEUT;SG
حرف	bokstav	حَرف	bokstav	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
حرف	skrivelse	حَرف	skrivelse	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
حرف	hantverk	حَرف	hantverk	N;NOM;INDF;SG	N;NOM;INDF;NEUT;SG
تشغيل	pjäs	تَشغِيل	pjäs	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
تشغيل	play	تَشغِيل	play	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
تشغيل	run	تَشغِيل	run	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
تشغيل	spring	تَشغِيل	spring	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
تشغيل	running	تَشغِيل	running	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
تشغيل	löpning	تَشغِيل	löpning	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
اختبار	test	اِختِبَار	test	N;NOM;INDF;SG	N;NOM;INDF;NEUT;SG
اختبار	provning	اِختِبَار	provning	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
اختبار	test	اِختِبَار	test	N;NOM;INDF;SG	N;NOM;INDF;NEUT;SG
اختبار	testning	اِختِبَار	testning	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
اختبار	provning	اِختِبَار	provning	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
الجمعة	fre	جُمعَة	fre	N;NOM;DEF;SG	N
القطاع	sektorn	قِطَاع	sektor	N;NOM;DEF;SG	N;NOM;DEF;MASC+FEM;SG
تحسين	förbättring	تَحسِين	förbättring	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
تحسين	optimering	تَحسِين	optimering	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
تحسين	förbättring	تَحسِين	förbättring	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
عرفت	visste	عَرَف	veta	V;PFV;FEM;SG;3;ACT	V;IMP;FIN;ACT
عرفت	kände	عَرَف	känna	V;PFV;FEM;SG;3;ACT	V;IND;PST;FIN;ACT
عرفت	viste	عَرَف	viste	V;PFV;FEM;SG;3;ACT	V;IMP;FIN;ACT
المشكلة	problemet	مُشكِلَة	problem	N;NOM;DEF;SG	N;NOM;DEF;NEUT;SG
طلاب	studenter	طَالِب	student	N;NOM;INDF;PL	N;NOM;INDF;MASC+FEM;PL
طلاب	elever	طَالِب	elev	N;NOM;INDF;PL	N;NOM;INDF;MASC+FEM;PL
التلفزيون	televisionen	تِلفِزيُون	television	N;NOM;DEF;SG	N;NOM;DEF;MASC+FEM;SG
مشاركة	delning	مُشَارَكَة	delning	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
حذف	stryka	حَذف	stryka	V;PFV;MASC;SG;3;ACT	V;IMP;FIN;ACT
حذف	stryk	حَذف	stryk	V;PFV;MASC;SG;3;ACT	V;IMP;FIN;ACT
حذف	radera	حَذف	radera	V;PFV;MASC;SG;3;ACT	V;IMP;FIN;ACT
القلعة	borgen	قَلعَة	borgen	N;NOM;DEF;SG	N;NOM;DEF;MASC+FEM;SG
القلعة	slottet	قَلعَة	slott	N;NOM;DEF;SG	N;NOM;DEF;NEUT;SG
القلعة	fästningen	قَلعَة	fästning	N;NOM;DEF;SG	N;NOM;DEF;MASC+FEM;SG
مستويات	nivåer	مُستَوَى	nivå	N;NOM;INDF;PL	N;NOM;INDF;MASC+FEM;PL
صباح	godmorgon	صَبَاح	godmorgon	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
صباح	morgon	صَبَاح	morgon	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
صباح	morning	صَبَاح	morning	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
الكلام	talet	كَلَام	tal	N;NOM;DEF;SG	N;NOM;DEF;NEUT;SG
الخارجي	yttre	خَارِجِيّ	yttre	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;CMPR
النتيجة	resultatet	نَتِيجَة	resultat	N;NOM;DEF;SG	N;NOM;DEF;NEUT;SG
المنتجات	produkterna	مُنتَج	produkt	N;NOM;DEF;PL	N;NOM;DEF;MASC+FEM;PL
مقال	uppsats	مَقَال	uppsats	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
مقال	artikel	مَقَال	artikel	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
ابنة	dotter	اِبنَة	dott	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
الصراع	konflikten	صِرَاع	konflikt	N;NOM;DEF;SG	N;NOM;DEF;MASC+FEM;SG
شهدت	vittnade	شَهِد	vittna	V;PFV;FEM;SG;3;ACT	V;IND;PST;FIN;ACT
تسمح	tillåter	سَمَح	tillåta	V;IPFV;FEM;IND;SG;3;FIN;ACT	V;IND;PRS;FIN;ACT
تسمح	möjliggör	سَمَح	möjliggöra	V;IPFV;FEM;IND;SG;3;FIN;ACT	V;IND;PRS;FIN;ACT
اللواء	brigaden	لِوَاء	brigad	N;NOM;DEF;SG	N;NOM;DEF;MASC+FEM;SG
العقد	kontraktet	عَقد	kontrakt	N;NOM;DEF;SG	N;NOM;DEF;NEUT;SG
قمة	topp	قِمَّة	topp	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
قمة	toppmöte	قِمَّة	toppmöt	N;NOM;INDF;SG	N;NOM;INDF;NEUT;SG
قمة	peak	قِمَّة	peak	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
قمة	topp	قِمَّة	topp	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
المسلمون	muslimerna	مُسلِم	muslim	N;NOM;DEF;PL	N;NOM;DEF;MASC+FEM;PL
الخارج	utsidan	خَارِج	utsida	N;NOM;DEF;SG	N;NOM;DEF;MASC+FEM;SG
مسافة	avstånd	مَسَافَة	avstånd	N;NOM;INDF;SG	N;NOM;INDF;NEUT;SG
مسافة	distans	مَسَافَة	distans	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
محطات	stationer	مَحَطَّة	station	N;NOM;INDF;PL	N;NOM;INDF;MASC+FEM;PL
ساعات	timmar	سَاعَة	timme	N;NOM;INDF;PL	N;NOM;INDF;MASC+FEM;PL
ساعات	öppettider	سَاعَة	öppettid	N;NOM;INDF;PL	N;NOM;INDF;MASC+FEM;PL
ساعات	klockor	سَاعَة	klocka	N;NOM;INDF;PL	N;NOM;INDF;MASC+FEM;PL
قليل	liten	قَلِيل	liten	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
جدول	bord	جَدوَل	bord	N;NOM;INDF;SG	N;NOM;INDF;NEUT;SG
جدول	tabell	جَدوَل	tabell	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
جدول	tidsplan	جَدوَل	tidsplan	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
جدول	tidtabell	جَدوَل	tidtabell	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;SG
جدول	schema	جَدوَل	schema	N;NOM;INDF;SG	N;NOM;INDF;NEUT;SG
