dan	y	dan	y	CONJ	CONJ
pekerjaan	trabajo	pekerjaan	trabajo	N;SG	N;MASC;SG
pekerjaan	jobs	pekerjaan	jobs	N;SG	N;MASC;SG
pekerjaan	empleo	pekerjaan	empleo	N;SG	N;MASC;SG
kementerian	cancillería	kementerian	cancillería	N;SG	N;FEM;SG
kementerian	ministerio	kementerian	ministerio	N;SG	N;MASC;SG
rencana	plano	rencana	plano	N;SG	N;MASC;SG
rencana	plan	rencana	plan	N;SG	N;MASC;SG
menyerap	absorber	menserap	absorber	V;SG;ACT	V;NFIN
menyerap	absorbiendo	menserap	absorber	V;SG;ACT	V;V.MSDR
menyerap	absorber	menserap	absorber	V;SG;ACT	V;NFIN
menyerap	absorbe	menserap	absorber	V;SG;ACT	V;IND;SG;3;PRS;FIN
menyerap	absorbe	menserap	absorber	V;SG;ACT	V;IND;SG;3;PRS;FIN
tipe	type	tipe	type	N;SG	N
tipe	tipo	tipe	tipo	N;SG	N;MASC;SG
menyerang	atacó	menserang	atacar	V;SG;ACT	V;IND;SG;3;PST;FIN
menyerang	ataca	menserang	atacar	V;SG;ACT	V;IND;SG;3;PRS;FIN
menyerang	atacar	menserang	atacar	V;SG;ACT	V;NFIN
menyerang	ataca	menserang	atacar	V;SG;ACT	V;IND;SG;3;PRS;FIN
menyerang	atacar	menserang	atacar	V;SG;ACT	V;NFIN
menyerang	atacando	menserang	atacar	V;SG;ACT	V;V.MSDR
global	mundial	global	mundial	ADJ	ADJ;SG
global	global	global	global	ADJ	ADJ;SG
global	globales	global	global	ADJ	ADJ;PL
terlalu	también	terlalu	también	ADV	ADV
terlalu	demasiado	terlalu	demasiado	ADV	ADV
aliran	stream	aliran	stream	N;SG	N
aliran	arroyo	aliran	arroyo	N;SG	N;MASC;SG
aliran	caudal	aliran	caudal	N;SG	N;MASC;SG
aliran	flow	aliran	flow	N;SG	N
aliran	flujo	aliran	flujo	N;SG	N;MASC;SG
berjalan	caminar	berjalan	caminar	V;SG;ACT	V;NFIN
berjalan	caminando	berjalan	caminar	V;SG;ACT	V;V.MSDR
berjalan	pasear	berjalan	pasear	V;SG;ACT	V;NFIN
berjalan	paseando	berjalan	pasear	V;SG;ACT	V;V.MSDR
berjalan	camina	berjalan	camina	V;SG;ACT	V;IND;SG;3;PRS;FIN
berjalan	ejecutando	berjalan	ejecutar	V;SG;ACT	V;V.MSDR
berjalan	corriendo	berjalan	correr	V;SG;ACT	V;V.MSDR
berjalan	correr	berjalan	correr	V;SG;ACT	V;NFIN
berjalan	caminar	berjalan	caminar	V;SG;ACT	V;NFIN
berjalan	camina	berjalan	camina	V;SG;ACT	V;IND;SG;3;PRS;FIN
teks	text	teks	text	N;SG	N
teks	texto	teks	texto	N;SG	N;MASC;SG
tujuh	siete	tujuh	siete	NUM	NUM;PL
penumpang	pasajero	pentumpang	pasajero	N;SG	N;MASC;SG
minyak	aceite	minyak	aceite	N;SG	N;MASC;SG
minyak	petroleo	minyak	petroleo	N;SG	N;MASC;SG
minyak	óleo	minyak	óleo	N;SG	N;MASC;SG
minyak	petróleo	minyak	petróleo	N;SG	N;MASC;SG
upacara	ceremonia	upacara	ceremonia	N;SG	N;FEM;SG
manajemen	gerencia	manajemen	gerencia	N;SG	N;FEM;SG
manajemen	gestión	manajemen	gestión	N;SG	N;FEM;SG
manajemen	dirección	manajemen	dirección	N;SG	N;FEM;SG
manajemen	administración	manajemen	administración	N;SG	N;FEM;SG
murid	alumna	murid	alumna	N;SG	N;FEM;SG
murid	alumno	murid	alumno	N;SG	N;MASC;SG
murid	estudiante	murid	estudiante	N;SG	N;SG
murid	discípulo	murid	discípulo	N;SG	N;MASC;SG
dibandingkan	comparó	dibandingkan	comparar	V;SG;PASS	V;IND;SG;3;PST;FIN
gas	gasolina	gas	gasolina	N;SG	N;FEM;SG
gas	gas	gas	gas	N;SG	N;MASC;SG
tumbuhan	planta	tumbuhan	planta	N;SG	N;FEM;SG
tumbuhan	planta	tumbuhan	planta	N;SG	N;FEM;SG
generasi	generación	generasi	generación	N;SG	N;FEM;SG
generasi	generación	generasi	generación	N;SG	N;FEM;SG
ternyata	aparentemente	ternyata	aparentemente	ADV;RL;SG	ADV
mengandung	contiene	menkandung	contener	V;SG;ACT	V;IND;SG;3;PRS;FIN
mengandung	contenga	menkandung	contener	V;SG;ACT	V;SBJV;SG;3;PRS;FIN
mengandung	contener	menkandung	contener	V;SG;ACT	V;NFIN
mengandung	contenga	menkandung	contener	V;SG;ACT	V;SBJV;SG;3;PRS;FIN
saluran	canal	saluran	canal	N;SG	N;MASC;SG
saluran	channel	saluran	channel	N;SG	N;SG
vokal	vocalista	vokal	vocalista	N;SG	N;SG
akademi	academy	akademi	academy	N;SG	N
akademi	academia	akademi	academia	N;SG	N;FEM;SG
khususnya	especialmente	khususnya	especialmente	ADV	ADV
khususnya	específicamente	khususnya	específicamente	ADV	ADV
khususnya	concretamente	khususnya	concretamente	ADV	ADV
khususnya	especialmente	khususnya	especialmente	ADV	ADV
pinjaman	préstamo	pinjaman	préstamo	N;SG	N;MASC;SG
metode	método	metode	método	N;SG	N;MASC;SG
predator	depredadores	predator	depredador	N	N;MASC;PL
predator	predadores	predator	predador	N	N;MASC;PL
peraturan	reglamento	peraturan	reglamento	N;SG	N;MASC;SG
peraturan	reglamento	peraturan	reglamento	N;SG	N;MASC;SG
peraturan	normativa	peraturan	normativa	N;SG	N;FEM;SG
peraturan	reglamentación	peraturan	reglamentación	N;SG	N;FEM;SG
peraturan	reglamentación	peraturan	reglamentación	N;SG	N;FEM;SG
peraturan	reglamento	peraturan	reglamento	N;SG	N;MASC;SG
peraturan	regulación	peraturan	regulación	N;SG	N;FEM;SG
peraturan	regla	peraturan	regla	N;SG	N;FEM;SG
pemenang	ganador	penmenang	ganador	N;SG	N;MASC;SG
pemenang	vencedor	penmenang	vencedor	N;SG	N;MASC;SG
cahaya	light	cahaya	light	N;SG	N
cahaya	luz	cahaya	luz	N;SG	N;FEM;SG
bergerak	mover	bergerak	mover	V;SG;ACT	V;NFIN
bergerak	muévete	bergerak	muévete	V;SG;ACT	V;IND;SG;2;PRS;FIN
bergerak	moviendo	bergerak	mover	V;SG;ACT	V;V.MSDR
tionghoa	mandarina	tionghoa	mandarino	N	N;FEM;SG
tionghoa	mandarín	tionghoa	mandarín	N	N;MASC;SG
tionghoa	chinos	tionghoa	chino	N	N;MASC;PL
tionghoa	chino	tionghoa	chino	N	N;MASC;SG
skor	puntuación	skor	puntuación	N;SG	N;FEM;SG
skor	puntuación	skor	puntuación	N;SG	N;FEM;SG
skor	partitura	skor	partitura	N;SG	N;FEM;SG
skor	puntuación	skor	puntuación	N;SG	N;FEM;SG
pengaruh	influencia	pengaruh	influencia	N;SG	N;FEM;SG
kanan	derecho	kanan	derecho	N;SG	N;MASC;SG
kanan	derecha	kanan	derecha	N;SG	N;FEM;SG
airlines	airlines	airlines	airlín	N	N;MASC;PL
airlines	aerolíneas	airlines	aerolínea	N	N;FEM;PL
kompetisi	concurso	kompetisi	concurso	N;SG	N;MASC;SG
kompetisi	competición	kompetisi	competición	N;SG	N;FEM;SG
kompetisi	competencia	kompetisi	competencia	N;SG	N;FEM;SG
polisi	policía	polisi	policía	N;SG	N;SG
polisi	policia	polisi	policia	N;SG	N;FEM;SG
polisi	poli	polisi	poli	N;SG	N;MASC;SG
polisi	policía	polisi	policía	N;SG	N;SG
polisi	police	polisi	police	N;SG	N
polisi	policia	polisi	policia	N;SG	N;FEM;SG
hijau	verde	hijau	verde	ADJ;SG	ADJ;SG
kecepatan	velocidad	kecepatan	velocidad	N;SG	N;FEM;SG
kecepatan	rapidez	kecepatan	rapidez	N;SG	N;FEM;SG
kecepatan	celeridad	kecepatan	celeridad	N;SG	N;FEM;SG
kecepatan	speed	kecepatan	speed	N;SG	N
kecepatan	velocidad	kecepatan	velocidad	N;SG	N;FEM;SG
mengetahui	sabiendo	menketahui	saber	V;SG;ACT	V;V.MSDR
mengetahui	conociendo	menketahui	conocer	V;SG;ACT	V;V.MSDR
mencoba	intenta	mencoba	intentar	V;SG;ACT	V;IND;SG;3;PRS;FIN
mencoba	intentando	mencoba	intentar	V;SG;ACT	V;V.MSDR
mencoba	probando	mencoba	probar	V;SG;ACT	V;V.MSDR
mencoba	tratando	mencoba	tratar	V;SG;ACT	V;V.MSDR
mencoba	intenté	mencoba	intentar	V;SG;ACT	V;IND;SG;1;PST;FIN
penguasa	regla	penkuasa	regla	N;SG	N;FEM;SG
penguasa	gobernante	penkuasa	gobernante	N;SG	N;SG
tewas	asesinada	tewas	asesinado	ADJ;SG	ADJ;FEM;SG;V.PTCP
tewas	asesinado	tewas	asesinado	ADJ;SG	ADJ;MASC;SG;V.PTCP
tewas	matado	tewas	matar	ADJ;SG	ADJ;MASC;SG;V.PTCP
tewas	muerta	tewas	muerto	ADJ;SG	ADJ;FEM;SG;V.PTCP
tewas	muerto	tewas	muerto	ADJ;SG	ADJ;MASC;SG;V.PTCP
pasangan	pareja	pasangan	pareja	N;SG	N;FEM;SG
pasangan	compañero	pasangan	compañero	N;SG	N;MASC;SG
pasangan	pareja	pasangan	pareja	N;SG	N;FEM;SG
pasangan	socio	pasangan	socio	N;SG	N;MASC;SG
pasangan	partner	pasangan	partner	N;SG	N;MASC;SG
pasangan	socia	pasangan	socia	N;SG	N;FEM;SG
pasangan	cónyuge	pasangan	cónyuge	N;SG	N;SG
pasangan	par	pasangan	par	N;SG	N;MASC;SG
pasangan	pareja	pasangan	pareja	N;SG	N;FEM;SG
menolak	rechazar	mentolak	rechazar	V;SG;ACT	V;NFIN
menolak	niego	mentolak	negar	V;SG;ACT	V;IND;SG;1;PRS;FIN
menolak	negarse	mentolak	negarse	V;SG;ACT	V;SBJV;SG;3;PRS;FIN
menolak	denegar	mentolak	denegar	V;SG;ACT	V;NFIN
menolak	negarse	mentolak	negarse	V;SG;ACT	V;SBJV;SG;3;PRS;FIN
menolak	rechazando	mentolak	rechazar	V;SG;ACT	V;V.MSDR
menolak	declinó	mentolak	declinar	V;SG;ACT	V;IND;SG;3;PST;FIN
menolak	rechazar	mentolak	rechazar	V;SG;ACT	V;NFIN
menolak	disminuyendo	mentolak	disminuir	V;SG;ACT	V;V.MSDR
mengubah	transformando	menubah	transformar	V;SG;ACT	V;V.MSDR
mengubah	transformarse	menubah	transformar	V;SG;ACT	V;SBJV;SG;3;PRS;FIN
mengubah	transformar	menubah	transformar	V;SG;ACT	V;NFIN
mengubah	transforma	menubah	transformar	V;SG;ACT	V;IND;SG;3;PRS;FIN
mengubah	cambiar	menubah	cambiar	V;SG;ACT	V;NFIN
mengubah	cambiando	menubah	cambiar	V;SG;ACT	V;V.MSDR
mengubah	cambia	menubah	cambiar	V;SG;ACT	V;IND;SG;3;PRS;FIN
mengubah	cambiar	menubah	cambiar	V;SG;ACT	V;NFIN
mengubah	cambia	menubah	cambiar	V;SG;ACT	V;IND;SG;3;PRS;FIN
korban	víctima	korban	víctima	N;SG	N;FEM;SG
korban	victima	korban	victima	N;SG	N;FEM;SG
pelabuhan	harbor	penlabuhan	harbor	N;SG	N;MASC;SG
pelabuhan	puerto	penlabuhan	puerto	N;SG	N;MASC;SG
pelabuhan	harbour	penlabuhan	harbour	N;SG	N;MASC;SG
pelabuhan	puerto	penlabuhan	puerto	N;SG	N;MASC;SG
pelabuhan	babor	penlabuhan	babor	N;SG	N;MASC;SG
pelabuhan	oporto	penlabuhan	oporto	N;SG	N;MASC;SG
agresif	agresiva	agresif	agresivo	ADJ;SG	ADJ;FEM;SG
agresif	agresivo	agresif	agresivo	ADJ;SG	ADJ;MASC;SG
agresif	agresiva	agresif	agresivo	ADJ;SG	ADJ;FEM;SG
genre	género	genre	género	N	N;MASC;SG
genre	genero	genre	genero	N	N;MASC;SG
genre	géneros	genre	género	N	N;MASC;PL
jembatan	bridge	jembatan	bridge	N;SG	N;MASC;SG
jembatan	puente	jembatan	puente	N;SG	N;MASC;SG
jembatan	bridges	jembatan	bridge	N;SG	N
yayasan	fundación	yayasan	fundación	N;SG	N;FEM;SG
keamanan	seguridad	keamanan	seguridad	N;SG	N;FEM;SG
keamanan	inocuidad	keamanan	inocuidad	N;SG	N;FEM;SG
keamanan	seguridad	keamanan	seguridad	N;SG	N;FEM;SG
pendiri	fundador	pendiri	fundador	N;SG	N;MASC;SG
adat	adat	adat	adat	N;SG	N;FEM;SG
gagal	fracasar	gagal	fracasar	V;SG	V;NFIN
gagal	fallar	gagal	fallar	V;SG	V;NFIN
gagal	falló	gagal	fallar	V;SG	V;IND;SG;3;PST;FIN
perbedaan	distinción	perbedaan	distinción	N;SG	N;FEM;SG
perbedaan	diferencia	perbedaan	diferencia	N;SG	N;FEM;SG
perbedaan	discrepancia	perbedaan	discrepancia	N;SG	N;FEM;SG
pintu	puerta	pintu	puerta	N;SG	N;FEM;SG
pintu	doors	pintu	door	N;SG	N
pembuat	autor	penbuat	autor	N;SG	N;MASC;SG
pembuat	autora	penbuat	autora	N;SG	N;FEM;SG
pembuat	creador	penbuat	creador	N;SG	N;MASC;SG
pembuat	hacedor	penbuat	hacedor	N;SG	N;MASC;SG
pembuat	maker	penbuat	maker	N;SG	N;SG
pembuat	creador	penbuat	creador	N;SG	N;MASC;SG
tepat	exacto	tepat	exacto	ADJ;SG	ADJ;MASC;SG
kiri	izquierda	kiri	izquierda	N;SG	N;FEM;SG
tumbuh	crecer	tumbuh	crecer	V;SG;ACT	V;NFIN
tumbuh	creciendo	tumbuh	crecer	V;SG;ACT	V;V.MSDR
tumbuh	crecer	tumbuh	crecer	V;SG;ACT	V;NFIN
tumbuh	crece	tumbuh	crecer	V;SG;ACT	V;IND;SG;3;PRS;FIN
tumbuh	crece	tumbuh	crecer	V;SG;ACT	V;IND;SG;3;PRS;FIN
menciptakan	crear	menciptakan	crear	V;SG;ACT	V;NFIN
menciptakan	creando	menciptakan	crear	V;SG;ACT	V;V.MSDR
menciptakan	crea	menciptakan	creer	V;SG;ACT	V;SBJV;SG;3;FIN
teluk	golfo	teluk	golfo	N;SG	N;MASC;SG
teluk	abismo	teluk	abismo	N;SG	N;MASC;SG
teluk	bahía	teluk	bahía	N;SG	N;FEM;SG
difusi	difusión	difusi	difusión	N;SG	N;FEM;SG
vietnam	vietnam	vietnam	vietnam	N	N;FEM;SG
vietnam	vietnamitas	vietnam	vietnamita	N	N;PL
jasa	servicio	jasa	servicio	N;SG	N;MASC;SG
membuka	abre	menbuka	abrir	V;SG;ACT	V;IND;SG;3;PRS;FIN
membuka	abriendo	menbuka	abrir	V;SG;ACT	V;V.MSDR
membuka	abrir	menbuka	abrir	V;SG;ACT	V;NFIN
swasta	privado	swasta	privado	ADJ;SG	ADJ;MASC;SG;V.PTCP
swasta	privada	swasta	privado	ADJ;SG	ADJ;FEM;SG;V.PTCP
bakar	burns	bakar	burn	N;SG;ACT	N;MASC;SG
bakar	burn	bakar	burn	N;SG;ACT	N
bakar	quemadura	bakar	quemadura	N;SG;ACT	N;FEM;SG
pegunungan	montaña	pegunungan	montaña	N;SG	N;FEM;SG
pegunungan	altiplano	pegunungan	altiplano	N;SG	N;MASC;SG
pegunungan	montaña	pegunungan	montaña	N;SG	N;FEM;SG
kelahiran	natividad	kelahiran	natividad	N;SG	N;FEM;SG
kelahiran	natalidad	kelahiran	natalidad	N;SG	N;FEM;SG
kelahiran	nacimiento	kelahiran	nacimiento	N;SG	N;MASC;SG
kelahiran	parto	kelahiran	parto	N;SG	N;MASC;SG
bendera	flag	bendera	flag	N;SG	N;SG
bendera	bandera	bendera	bandera	N;SG	N;FEM;SG
pelayanan	servicio	penlayanan	servicio	N;SG	N;MASC;SG
pelayanan	cancillería	penlayanan	cancillería	N;SG	N;FEM;SG
pelayanan	ministerio	penlayanan	ministerio	N;SG	N;MASC;SG
memimpin	liderando	menpimpin	liderar	V;SG;ACT	V;V.MSDR
memimpin	liderar	menpimpin	liderar	V;SG;ACT	V;NFIN
memimpin	liderar	menpimpin	liderar	V;SG;ACT	V;NFIN
fitur	característica	fitur	característica	N;SG	N;FEM;SG
fitur	rasgo	fitur	rasgo	N;SG	N;MASC;SG
fitur	largometraje	fitur	largometraje	N;SG	N;MASC;SG
aplikasi	aplicacion	aplikasi	aplicacion	N;SG	N;FEM;SG
aplikasi	solicitud	aplikasi	solicitud	N;SG	N;FEM;SG
aplikasi	aplicación	aplikasi	aplicación	N;SG	N;FEM;SG
aplikasi	app	aplikasi	app	N;SG	N;FEM;SG
aplikasi	aplicación	aplikasi	aplicación	N;SG	N;FEM;SG
tersedia	disponible	tersedia	disponible	ADJ;SG	ADJ;SG
kemenangan	victory	kemenangan	victory	N;SG	N;MASC;SG
kemenangan	triunfo	kemenangan	triunfo	N;SG	N;MASC;SG
sipil	civil	sipil	civil	ADJ;SG	ADJ;SG
sipil	civil	sipil	civil	ADJ;SG	ADJ;SG
sipil	civil	sipil	civil	ADJ;SG	ADJ;SG
sipil	cívico	sipil	cívico	ADJ;SG	ADJ;MASC;SG
sipil	cívica	sipil	cívico	ADJ;SG	ADJ;FEM;SG
misi	mision	misi	mision	N;SG	N;FEM;SG
misi	mission	misi	mission	N;SG	N
misi	misión	misi	misión	N;SG	N;FEM;SG
satelit	satélite	satelit	satélite	N;SG	N;MASC;SG
kejadian	ocurrencia	kejadian	ocurrencia	N;SG	N;FEM;SG
kejadian	incidente	kejadian	incidente	N;SG	N;SG
sukses	exitoso	sukses	exitoso	ADJ;SG	ADJ;MASC;SG
sukses	exitosa	sukses	exitoso	ADJ;SG	ADJ;FEM;SG
massa	mafia	massa	mafia	N	N;FEM;SG
massa	turba	massa	turba	N	N;FEM;SG
massa	masas	massa	masa	N	N;FEM;PL
massa	misas	massa	misa	N	N;FEM;PL
massa	masas	massa	masa	N	N;FEM;PL
massa	misas	massa	misa	N	N;FEM;PL
massa	mass	massa	mass	N	N
massa	masa	massa	masa	N	N;FEM;SG
massa	misa	massa	misa	N	N;FEM;SG
melanjutkan	continuar	menlanjutkan	continuar	V;SG;ACT	V;NFIN
melanjutkan	continuando	menlanjutkan	continuar	V;SG;ACT	V;V.MSDR
jawab	respuesta	jawab	respuesta	N;SG;ACT	N;FEM;SG
ditayangkan	emitirse	ditayangkan	emitir	V;SG;PASS	V;SBJV;SG;3;IPFV;FIN
ditayangkan	transmitirse	ditayangkan	transmitirse	V;SG;PASS	V;SBJV;SG;3;IPFV;FIN
petani	campesino	petani	campesino	N;SG	N;MASC;SG
petani	campesino	petani	campesino	N;SG	N;MASC;SG
petani	agricultor	petani	agricultor	N;SG	N;MASC;SG
petani	granjero	petani	granjero	N;SG	N;MASC;SG
bar	barras	bar	barra	N	N;FEM;PL
bar	rejas	bar	rejo	N	N;FEM;PL
bar	bares	bar	bar	N	N;MASC;PL
bar	barra	bar	barra	N	N;FEM;SG
bar	bar	bar	bar	N	N;MASC;SG
bar	bares	bar	bar	N	N;MASC;PL
membunuh	matar	menbunuh	matar	V;SG;ACT	V;NFIN
membunuh	matar	menbunuh	matar	V;SG;ACT	V;NFIN
membunuh	mata	menbunuh	matar	V;SG;ACT	V;IND;SG;3;PRS;FIN
membunuh	matando	menbunuh	matar	V;SG;ACT	V;V.MSDR
membunuh	matar	menbunuh	matar	V;SG;ACT	V;NFIN
berkata	diciendo	berkata	decir	V;SG;ACT	V;V.MSDR
berkata	dijo	berkata	decir	V;SG;ACT	V;IND;SG;3;PST;FIN
berkata	dice	berkata	decir	V;SG;ACT	V;IND;SG;3;PRS;FIN
nominasi	candidatura	nominasi	candidatura	N;SG	N;FEM;SG
nominasi	nominación	nominasi	nominación	N;SG	N;FEM;SG
nominasi	nombramiento	nominasi	nombramiento	N;SG	N;MASC;SG
desain	concepción	desain	concepción	N;SG	N;FEM;SG
desain	diseño	desain	diseño	N;SG	N;MASC;SG
dibuka	abrió	dibuka	abrir	V;SG;PASS	V;IND;SG;3;PST;FIN
dibuka	abre	dibuka	abrir	V;SG;PASS	V;IND;SG;3;PRS;FIN
puncak	cima	puncak	cima	N;SG	N;FEM;SG
puncak	pico	puncak	pico	N;SG	N;MASC;SG
insting	instinto	insting	instinto	N;SG	N;MASC;SG
insting	instinto	insting	instinto	N;SG	N;MASC;SG
profil	perfil	profil	perfil	N;SG	N;MASC;SG
system	system	system	system	N	N
system	sistema	system	sistema	N	N;MASC;SG
pembagian	division	penbagian	division	N;SG	N;FEM;SG
pembagian	división	penbagian	división	N;SG	N;FEM;SG
tindakan	action	tindakan	action	N;SG	N;SG
tindakan	acción	tindakan	acción	N;SG	N;FEM;SG
tindakan	accion	tindakan	accionar	N;SG	N;FEM;SG
sekretaris	secretaria	sekretaris	secretaria	N;SG	N;FEM;SG
sekretaris	secretaría	sekretaris	secretaría	N;SG	N;FEM;SG
sekretaris	secretario	sekretaris	secretario	N;SG	N;MASC;SG
biru	blue	biru	blue	N;SG	N
gadis	chica	gadis	chica	N;SG	N;FEM;SG
gadis	niña	gadis	niña	N;SG	N;FEM;SG
gadis	muchacha	gadis	muchacha	N;SG	N;FEM;SG
gadis	girls	gadis	girls	N;SG	N
entertainment	entretenimiento	entertainment	entretenimiento	N	N;MASC;SG
entertainment	espectáculos	entertainment	espectáculo	N	N;MASC;PL
fifa	fifa	fifa	fifa	N	N;FEM;SG
olimpiade	olympic	olimpiade	olympic	N;SG	N;MASC;SG
penampilan	aspecto	pentampilan	aspecto	N;SG	N;MASC;SG
penampilan	aparición	pentampilan	aparición	N;SG	N;FEM;SG
penampilan	comparecencia	pentampilan	comparecencia	N;SG	N;FEM;SG
penampilan	apariencia	pentampilan	apariencia	N;SG	N;FEM;SG
satuan	unit	satuan	unit	N;SG	N
satuan	unidad	satuan	unidad	N;SG	N;FEM;SG
efek	efecto	efek	efecto	N;SG	N;MASC;SG
calon	candidata	calon	candidata	N;SG	N;FEM;SG
calon	candidato	calon	candidato	N;SG	N;MASC;SG
merujuk	referir	menrujuk	referir	V;SG;ACT	V;NFIN
merujuk	refiriendo	menrujuk	referir	V;SG;ACT	V;V.MSDR
merujuk	refiriéndose	menrujuk	refiriéndose	V;SG;ACT	V;SBJV;SG;3;PRS;FIN
merujuk	referir	menrujuk	referir	V;SG;ACT	V;NFIN
merujuk	referirse	menrujuk	referir	V;SG;ACT	V;SBJV;SG;3;IPFV;FIN
upaya	tentativa	upaya	tentativa	N;SG	N;FEM;SG
upaya	esfuerzo	upaya	esfuerzo	N;SG	N;MASC;SG
pembuatan	creación	penbuatan	creación	N;SG	N;FEM;SG
ajaran	doctrina	ajaran	doctrina	N;SG	N;FEM;SG
uskup	alfil	uskup	alfil	N;SG	N;MASC;SG
uskup	bishop	uskup	bishop	N;SG	N;MASC;SG
uskup	obispo	uskup	obispo	N;SG	N;MASC;SG
harga	precio	harga	precio	N;SG	N;MASC;SG
harga	price	harga	price	N;SG	N
harga	precio	harga	precio	N;SG	N;MASC;SG
drs	drs	drs	drs	N	N;MASC;SG
kebutuhan	need	kebutuhan	need	N;SG	N
kebutuhan	necesidad	kebutuhan	necesidad	N;SG	N;FEM;SG
kebutuhan	necesidad	kebutuhan	necesidad	N;SG	N;FEM;SG
menyediakan	proveer	mensediakan	proveer	V;SG;ACT	V;NFIN
menyediakan	proporcionar	mensediakan	proporcionar	V;SG;ACT	V;NFIN
menyediakan	proporcione	mensediakan	proporcionar	V;SG;ACT	V;IMP;SG;3;FIN
menyediakan	proporcionando	mensediakan	proporcionar	V;SG;ACT	V;V.MSDR
menyediakan	proveer	mensediakan	proveer	V;SG;ACT	V;NFIN
menyediakan	proporcionar	mensediakan	proporcionar	V;SG;ACT	V;NFIN
menyediakan	proporciona	mensediakan	proporcionar	V;SG;ACT	V;IND;SG;3;PRS;FIN
menyediakan	provee	mensediakan	proveer	V;SG;ACT	V;IND;SG;3;PRS;FIN
remaja	teen	remaja	tener	N;SG	N
remaja	adolescente	remaja	adolescente	N;SG	N;SG
remaja	adolescente	remaja	adolescente	N;SG	N;SG
remaja	adolescencia	remaja	adolescencia	N;SG	N;FEM;SG
remaja	adolescencia	remaja	adolescencia	N;SG	N;FEM;SG
terminal	terminales	terminal	terminal	N	N;PL
terminal	terminales	terminal	terminal	N	N;PL
biaya	cuota	biaya	cuota	N;SG	N;FEM;SG
biaya	tasa	biaya	tasa	N;SG	N;FEM;SG
biaya	coste	biaya	coste	N;SG	N;MASC;SG
biaya	costo	biaya	costo	N;SG	N;MASC;SG
biaya	cargo	biaya	cargo	N;SG	N;MASC;SG
biaya	carga	biaya	carga	N;SG	N;FEM;SG
biaya	coste	biaya	coste	N;SG	N;MASC;SG
biaya	costo	biaya	costo	N;SG	N;MASC;SG
artis	artista	artis	artista	N;SG	N;SG
memenuhi	cumpla	menpenuhi	cumplir	V;SG;ACT	V;SBJV;SG;3;PRS;FIN
memenuhi	cumplirse	menpenuhi	cumplir	V;SG;ACT	V;SBJV;SG;3;PRS;FIN
memenuhi	cumplir	menpenuhi	cumplir	V;SG;ACT	V;NFIN
rekaman	metraje	rekaman	metraje	N;SG	N;MASC;SG
rekaman	grabación	rekaman	grabación	N;SG	N;FEM;SG
rekaman	cinta	rekaman	cinta	N;SG	N;FEM;SG
tahap	etapa	tahap	etapa	N;SG	N;FEM;SG
tahap	escenario	tahap	escenario	N;SG	N;MASC;SG
tahap	stage	tahap	stage	N;SG	N
game	juego	game	juego	N;SG	N;MASC;SG
game	juego	game	juego	N;SG	N;MASC;SG
pertemuan	reunión	pertemuan	reunión	N;SG	N;FEM;SG
pertemuan	encuentro	pertemuan	encuentro	N;SG	N;MASC;SG
administrasi	administración	administrasi	administración	N;SG	N;FEM;SG
langit	cielo	langit	cielo	N;SG	N;MASC;SG
langit	cielo	langit	cielo	N;SG	N;MASC;SG
langit	sky	langit	sky	N;SG	N
indah	hermoso	indah	hermoso	ADJ;SG	ADJ;MASC;SG
indah	guapa	indah	guapo	ADJ;SG	ADJ;FEM;SG
indah	hermosa	indah	hermoso	ADJ;SG	ADJ;FEM;SG
indah	precioso	indah	precioso	ADJ;SG	ADJ;MASC;SG
indah	encantadora	indah	encantador	ADJ;SG	ADJ;FEM;SG
indah	adorable	indah	adorable	ADJ;SG	ADJ;SG
indah	preciosa	indah	precioso	ADJ;SG	ADJ;FEM;SG
indah	maravilloso	indah	maravilloso	ADJ;SG	ADJ;MASC;SG
indah	maravillosa	indah	maravilloso	ADJ;SG	ADJ;FEM;SG
indah	exquisita	indah	exquisitar	ADJ;SG	ADJ;FEM;SG
indah	exquisito	indah	exquisito	ADJ;SG	ADJ;MASC;SG
mencakup	abarca	mencakup	abarcar	V;SG;ACT	V;IND;SG;3;PRS;FIN
mencakup	incluye	mencakup	incluir	V;SG;ACT	V;IND;SG;3;PRS;FIN
dibawah	bajo	dibawah	bajo	ADP;SG;PASS	ADP
debut	debut	debut	debut	N;SG	N;MASC;SG
perwakilan	representación	perwakilan	representación	N;SG	N;FEM;SG
perwakilan	representatividad	perwakilan	representatividad	N;SG	N;FEM;SG
perwakilan	representante	perwakilan	representante	N;SG	N;SG
pagi	morning	pagi	morning	N;SG	N
percaya	creer	percaya	creer	V;SG;ACT	V;NFIN
percaya	confía	percaya	confiar	V;SG;ACT	V;IND;SG;3;PRS;FIN
percaya	creyendo	percaya	creer	V;SG;ACT	V;V.MSDR
percaya	creer	percaya	creer	V;SG;ACT	V;NFIN
percaya	creer	percaya	creer	V;SG;ACT	V;NFIN
lengkap	completado	lengkap	completado	ADJ;SG	ADJ;MASC;SG;V.PTCP
lengkap	completa	lengkap	completo	ADJ;SG	ADJ;FEM;SG
lengkap	completo	lengkap	completo	ADJ;SG	ADJ;MASC;SG
meski	aunque	meski	aunque	CONJ	CONJ
volume	volumen	volume	volumen	N;SG	N;MASC;SG
tari	baile	tari	baile	N;SG	N;MASC;SG
