kategória	categoria	kategória	categoria	N;NOM;FEM;SG	N;FEM;SG
plochy	superfícies	plocha	superfície	N;NOM;FEM;PL	N;FEM;PL
plochy	áreas	plocha	área	N;NOM;FEM;PL	N;FEM;PL
plochy	ecrãs	plocha	ecrã	N;NOM;FEM;PL	N;MASC;PL
schopnosť	capacidade	schopnosť	capacidade	N;NOM;FEM;SG	N;FEM;SG
schopnosť	habilidade	schopnosť	habilidade	N;NOM;FEM;SG	N;FEM;SG
schopnosť	capacidade	schopnosť	capacidade	N;NOM;FEM;SG	N;FEM;SG
končí	termina	končiť	terminar	V;IPFV;IND;SG;3;POS;PRS;FIN	V;IND;SG;3;PRS;FIN
svetlo	light	svetlo	light	N;NOM;NEUT;SG	N;MASC;SG
svetlo	luz	svetlo	luz	N;NOM;NEUT;SG	N;FEM;SG
doba	periodo	doba	periodo	N;NOM;FEM;SG	N;MASC;SG
doba	período	doba	período	N;NOM;FEM;SG	N;MASC;SG
doba	hora	doba	hora	N;NOM;FEM;SG	N;FEM;SG
doba	horário	doba	horário	N;NOM;FEM;SG	N;MASC;SG
doba	tempo	doba	tempo	N;NOM;FEM;SG	N;MASC;SG
doba	time	doba	time	N;NOM;FEM;SG	N;MASC;SG
medzinárodný	internacional	medzinárodný	internacional	ADJ;INAN;NOM;MASC;SG	ADJ;MASC;SG
budov	edifícios	budova	edifício	N;GEN;FEM;PL	N;MASC;PL
budov	imóveis	budova	imóvel	N;GEN;FEM;PL	N;MASC;PL
budov	prédios	budova	prédio	N;GEN;FEM;PL	N;MASC;PL
vnútri	inside	vnútro	insidir	N;NOM;NEUT;SG	N;MASC;SG
vnútri	intra	vnútro	intrar	N;NOM;NEUT;SG	N;MASC;SG
príklad	exemplo	príklad	exemplo	N;INAN;NOM;MASC;SG	N;MASC;SG
futbal	soccer	futbať	soccer	N;INAN;NOM;MASC;SG	N;MASC;SG
futbal	futebol	futbať	futebol	N;INAN;NOM;MASC;SG	N;MASC;SG
futbal	football	futbať	football	N;INAN;NOM;MASC;SG	N;MASC;SG
futbal	futebol	futbať	futebol	N;INAN;NOM;MASC;SG	N;MASC;SG
galéria	galeria	galéria	galeria	N;NOM;FEM;SG	N;FEM;SG
potreby	necessidades	potreba	necessidade	N;NOM;FEM;PL	N;FEM;PL
osoba	pessoa	osoba	pessoa	N;NOM;FEM;SG	N;FEM;SG
osady	assentamentos	osada	assentamento	N;NOM;FEM;PL	N;MASC;PL
kanade	canadá	kanada	canadá	N;NOM;FEM;SG	N;MASC;SG
kanade	canada	kanada	canada	N;NOM;FEM;SG	N;FEM;SG
mohla	poderia	môcť	poder	V;IPFV;FEM;SG;POS;PST;V.PTCP	V;COND;SG;3;FIN
astronómia	astronomia	astronómia	astronomia	N;NOM;FEM;SG	N;FEM;SG
hrala	jogado	hrať	jogar	V;IPFV;FEM;SG;POS;PST;V.PTCP	V;MASC;SG;V.PTCP
hrala	jogou	hrať	jogar	V;IPFV;FEM;SG;POS;PST;V.PTCP	V;IND;SG;3;PST;FIN
hrala	tocou	hrať	tocar	V;IPFV;FEM;SG;POS;PST;V.PTCP	V;IND;SG;3;PST;FIN
hrala	joguei	hrať	joguar	V;IPFV;FEM;SG;POS;PST;V.PTCP	V;IND;SG;1;PST;FIN
vlastný	próprio	vlastný	próprio	ADJ;ANIM;NOM;MASC;SG	ADJ;MASC;SG
názor	opinião	názor	opinião	N;INAN;NOM;MASC;SG	N;FEM;SG
názor	parecer	názor	parecer	N;INAN;NOM;MASC;SG	N;MASC;SG
postava	carácter	postava	carácter	N;NOM;FEM;SG	N;MASC;SG
postava	caractere	postava	caractere	N;NOM;FEM;SG	N;MASC;SG
postava	personagem	postava	personagem	N;NOM;FEM;SG	N;MASC;SG
postava	caracter	postava	caracter	N;NOM;FEM;SG	N;MASC;SG
postava	caráter	postava	caráter	N;NOM;FEM;SG	N;MASC;SG
vytvorili	criadas	vytvoriť	criar	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	V;FEM;PL;V.PTCP
vytvorili	criados	vytvoriť	criar	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	V;MASC;PL;V.PTCP
škoda	piedade	škoda	piedade	N;NOM;FEM;SG	N;FEM;SG
škoda	pena	škoda	pena	N;NOM;FEM;SG	N;FEM;SG
škoda	vergonha	škoda	vergonha	N;NOM;FEM;SG	N;FEM;SG
škoda	pena	škoda	pena	N;NOM;FEM;SG	N;FEM;SG
škoda	škoda	škoda	škoda	N;NOM;FEM;SG	N;MASC;SG
autora	autor	autor	autor	N;ANIM;ACC;MASC;SG	N;MASC;SG
autora	autora	autor	autora	N;ANIM;ACC;MASC;SG	N;FEM;SG
pohára	xícara	pohár	xícara	N;INAN;GEN;MASC;SG	N;FEM;SG
pohára	copa	pohár	copa	N;INAN;GEN;MASC;SG	N;FEM;SG
pohára	taça	pohár	taça	N;INAN;GEN;MASC;SG	N;FEM;SG
pohára	chávena	pohár	cháveno	N;INAN;GEN;MASC;SG	N;FEM;SG
pohára	copo	pohár	copo	N;INAN;GEN;MASC;SG	N;MASC;SG
gólov	objectivos	gól	objectivo	N;INAN;GEN;MASC;PL	N;MASC;PL
gólov	gols	gól	gol	N;INAN;GEN;MASC;PL	N;MASC;PL
gólov	metas	gól	meta	N;INAN;GEN;MASC;PL	N;FEM;PL
gólov	golos	gól	golo	N;INAN;GEN;MASC;PL	N;MASC;PL
gólov	objetivos	gól	objetivo	N;INAN;GEN;MASC;PL	N;MASC;PL
fakulty	faculdades	fakulta	faculdade	N;NOM;FEM;PL	N;FEM;PL
trate	linhas	triata	linha	N;NOM;FEM;PL	N;FEM;PL
trate	trilhas	triata	trilha	N;NOM;FEM;PL	N;FEM;PL
trate	trilhos	triata	trilho	N;NOM;FEM;PL	N;MASC;PL
trate	faixas	triata	faixa	N;NOM;FEM;PL	N;FEM;PL
znaky	caracteres	znak	caracter	N;INAN;NOM;MASC;PL	N;MASC;PL
znaky	carateres	znak	carater	N;INAN;NOM;MASC;PL	N;MASC;PL
znaky	personagens	znak	personagem	N;INAN;NOM;MASC;PL	N;MASC;PL
znaky	sinais	znak	sinal	N;INAN;NOM;MASC;PL	N;MASC;PL
znaky	signos	znak	signo	N;INAN;NOM;MASC;PL	N;MASC;PL
čierny	negro	čierny	negro	ADJ;ANIM;NOM;MASC;SG	ADJ;MASC;SG
post	publicação	post	publicação	N;INAN;NOM;MASC;SG	N;FEM;SG
post	pós	post	pós	N;INAN;NOM;MASC;SG	N;MASC;SG
post	post	post	post	N;INAN;NOM;MASC;SG	N;MASC;SG
objavila	descoberto	objaviť	descobrir	V;PFV;FEM;SG;POS;PST;V.PTCP	V;MASC;SG;V.PTCP
objavila	compareceu	objaviť	comparecer	V;PFV;FEM;SG;POS;PST;V.PTCP	V;IND;SG;3;PST;FIN
objavila	apareceu	objaviť	aparecer	V;PFV;FEM;SG;POS;PST;V.PTCP	V;IND;SG;3;PST;FIN
pracuje	funciona	pracovať	funcionar	V;IPFV;IND;SG;3;POS;PRS;FIN	V;IND;SG;3;PRS;FIN
pracuje	trabalha	pracovať	trabalhar	V;IPFV;IND;SG;3;POS;PRS;FIN	V;IND;SG;3;PRS;FIN
pracuje	trabalhando	pracovať	trabalhar	V;IPFV;IND;SG;3;POS;PRS;FIN	V;V.MSDR
pracuje	trabalhar	pracovať	trabalhar	V;IPFV;IND;SG;3;POS;PRS;FIN	V;NFIN
pracuje	funcionando	pracovať	funcionar	V;IPFV;IND;SG;3;POS;PRS;FIN	V;V.MSDR
väčší	maior	veľký	grande	ADJ;ANIM;NOM;CMPR;MASC;SG	ADJ;MASC;SG
väčší	maior	veľký	grande	ADJ;ANIM;NOM;CMPR;MASC;SG	ADJ;MASC;SG
väčší	maior	veľký	grande	ADJ;ANIM;NOM;CMPR;MASC;SG	ADJ;MASC;SG
plocha	area	plocha	area	N;NOM;FEM;SG	N;FEM;SG
plocha	área	plocha	área	N;NOM;FEM;SG	N;FEM;SG
plocha	ecrã	plocha	ecrã	N;NOM;FEM;SG	N;MASC;SG
plocha	desktop	plocha	desktop	N;NOM;FEM;SG	N;MASC;SG
zbierka	angariação	zbierka	angariação	N;NOM;FEM;SG	N;FEM;SG
zbierka	recolha	zbierka	recolha	N;NOM;FEM;SG	N;FEM;SG
zbierka	colecção	zbierka	colecção	N;NOM;FEM;SG	N;FEM;SG
zbierka	coleção	zbierka	coleção	N;NOM;FEM;SG	N;FEM;SG
vstup	entrada	vstup	entrada	N;INAN;NOM;MASC;SG	N;FEM;SG
vstup	input	vstup	input	N;INAN;NOM;MASC;SG	N;MASC;SG
vstup	entrada	vstup	entrada	N;INAN;NOM;MASC;SG	N;FEM;SG
vstup	entrada	vstup	entrada	N;INAN;NOM;MASC;SG	N;FEM;SG
povstania	levantes	povstanie	levante	N;NOM;NEUT;PL	N;MASC;PL
povstania	revoltas	povstanie	revolta	N;NOM;NEUT;PL	N;FEM;PL
hodiny	horas	hodina	hora	N;NOM;FEM;PL	N;FEM;PL
hodiny	relógios	hodina	relógio	N;NOM;FEM;PL	N;MASC;PL
roussillon	roussillon	roussillon	roussillon	N;NOM;NEUT;SG	N;MASC;SG
múzea	museus	múzeum	museu	N;NOM;NEUT;PL	N;MASC;PL
múzea	museus	múzeum	museu	N;NOM;NEUT;PL	N;MASC;PL
pôvodné	original	pôvodný	original	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
languedoc	languedoc	languedoc	languedoc	N;INAN;NOM;MASC;SG	N;MASC;SG
hrali	jogaram	hrať	jogar	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP	V;IND;PL;3;FIN
chrámu	temple	chrám	temple	N;INAN;GEN;MASC;SG	N;MASC;SG
chrámu	templo	chrám	templo	N;INAN;GEN;MASC;SG	N;MASC;SG
novín	jornais	noviny	jornal	N;GEN;FEM;PL	N;MASC;PL
novín	jornais	noviny	jornal	N;GEN;FEM;PL	N;MASC;PL
rieke	rio	rieka	rio	N;DAT;FEM;SG	N;MASC;SG
parlamentu	parlamento	parlament	parlamento	N;INAN;GEN;MASC;SG	N;MASC;SG
hranicu	borda	hranica	borda	N;ACC;FEM;SG	N;FEM;SG
hranicu	fronteira	hranica	fronteira	N;ACC;FEM;SG	N;FEM;SG
hranicu	contorno	hranica	contorno	N;ACC;FEM;SG	N;MASC;SG
podujatia	eventos	podujatie	evento	N;NOM;NEUT;PL	N;MASC;PL
podujatia	acontecimentos	podujatie	acontecimento	N;NOM;NEUT;PL	N;MASC;PL
ústavu	constituição	ústav	constituição	N;INAN;GEN;MASC;SG	N;FEM;SG
kardinál	cardeal	kardinál	cardeal	N;ANIM;NOM;MASC;SG	N;MASC;SG
kardinál	cardinal	kardinál	cardinal	N;ANIM;NOM;MASC;SG	N;MASC;SG
majstrov	mestres	majster	mestre	N;INAN;NOM;MASC;PL	N;MASC;PL
majstrov	campeões	majster	campeão	N;INAN;NOM;MASC;PL	N;MASC;PL
mesiace	meses	mesiac	mês	N;INAN;NOM;MASC;PL	N;MASC;PL
mesiace	luas	mesiac	lua	N;INAN;NOM;MASC;PL	N;FEM;PL
dramatik	dramaturgo	dramatik	dramaturgo	N;ANIM;NOM;MASC;SG	N;MASC;SG
výšky	alturas	výška	altura	N;NOM;FEM;PL	N;FEM;PL
zmena	modificação	zmena	modificação	N;NOM;FEM;SG	N;FEM;SG
zmena	mudança	zmena	mudança	N;NOM;FEM;SG	N;FEM;SG
zmena	troco	zmena	troco	N;NOM;FEM;SG	N;MASC;SG
úroveň	nivel	úroveň	nivel	N;NOM;FEM;SG	N;MASC;SG
úroveň	nível	úroveň	nível	N;NOM;FEM;SG	N;MASC;SG
úroveň	level	úroveň	level	N;NOM;FEM;SG	N;MASC;SG
chce	quer	chcieť	querer	V;IPFV;IND;SG;3;POS;PRS;FIN	V;IND;SG;3;PRS;FIN
county	condado	count	condar	N;NOM;MASC;SG	N;MASC;SG
britská	britânico	britský	britânico	ADJ;NOM;FEM;SG	ADJ;MASC;SG
súd	julgamento	súd	julgamento	N;INAN;NOM;MASC;SG	N;MASC;SG
súd	tribunal	súd	tribunal	N;INAN;NOM;MASC;SG	N;MASC;SG
súd	corte	súd	corte	N;INAN;NOM;MASC;SG	N;MASC;SG
súd	tribunal	súd	tribunal	N;INAN;NOM;MASC;SG	N;MASC;SG
ročník	vintage	ročník	vintage	N;INAN;NOM;MASC;SG	N;MASC;SG
ročník	safra	ročník	safra	N;INAN;NOM;MASC;SG	N;FEM;SG
prostredie	ambiente	prostredie	ambiente	N;NOM;NEUT;SG	N;MASC;SG
rýchlosti	velocidades	rýchlosť	velocidade	N;NOM;FEM;PL	N;FEM;PL
dedina	vila	dedina	vila	N;NOM;FEM;SG	N;FEM;SG
dedina	aldeia	dedina	aldeia	N;NOM;FEM;SG	N;FEM;SG
jar	spring	jar	spring	N;NOM;FEM;SG	N;MASC;SG
jar	primavera	jar	primavera	N;NOM;FEM;SG	N;FEM;SG
jar	mola	jar	mola	N;NOM;FEM;SG	N;FEM;SG
dvaja	duas	dva	dois	NUM;ANIM;NOM;MASC;PL	NUM
dvaja	dois	dva	dois	NUM;ANIM;NOM;MASC;PL	NUM
dáta	dados	dát	dado	N;INAN;NOM;MASC;PL	N;MASC;PL
podstate	essência	podstata	essência	N;DAT;FEM;SG	N;FEM;SG
značka	brand	značka	brand	N;NOM;FEM;SG	N;MASC;SG
značka	marca	značka	marca	N;NOM;FEM;SG	N;FEM;SG
značka	mark	značka	mark	N;NOM;FEM;SG	N;MASC;SG
značka	marca	značka	marca	N;NOM;FEM;SG	N;FEM;SG
značka	marca	značka	marca	N;NOM;FEM;SG	N;FEM;SG
značka	etiqueta	značka	etiqueta	N;NOM;FEM;SG	N;FEM;SG
značka	tag	značka	tag	N;NOM;FEM;SG	N;FEM;SG
ľahko	facilmente	ľahko	facilmente	ADV	ADV
zbrane	armas	zbraň	arma	N;NOM;FEM;PL	N;FEM;PL
zbrane	pistolas	zbraň	pistola	N;NOM;FEM;PL	N;FEM;PL
zbrane	armas	zbraň	arma	N;NOM;FEM;PL	N;FEM;PL
zbrane	braços	zbraň	braço	N;NOM;FEM;PL	N;MASC;PL
toky	riachos	tok	riacho	N;INAN;NOM;MASC;PL	N;MASC;PL
toky	fluxos	tok	fluxo	N;INAN;NOM;MASC;PL	N;MASC;PL
toky	fluxos	tok	fluxo	N;INAN;NOM;MASC;PL	N;MASC;PL
nemal	tive	mať	ter	V;ANIM;IPFV;MASC;SG;NEG;PST;V.PTCP	V;IND;SG;1;PST;FIN
nemal	teve	mať	ter	V;ANIM;IPFV;MASC;SG;NEG;PST;V.PTCP	V;IND;SG;3;PST;FIN
pravidelne	regularmente	pravidelne	regularmente	ADV	ADV
pravidelne	periodicamente	pravidelne	periodicamente	ADV	ADV
motorov	motores	motor	motor	N;INAN;GEN;MASC;PL	N;MASC;PL
kráľovná	queen	kráľovná	queen	N;NOM;FEM;SG	N;MASC;SG
kráľovná	rainha	kráľovná	rainha	N;NOM;FEM;SG	N;FEM;SG
dát	dados	dát	dado	N;GEN;FEM;PL	N;MASC;PL
hlavy	cabeças	hlava	cabeça	N;NOM;FEM;PL	N;FEM;PL
hlavy	chefes	hlava	chefe	N;NOM;FEM;PL	N;MASC;PL
autori	roteiristas	autori	roteirista	N;ANIM;NOM;MASC;PL	N;MASC;PL
autori	escritores	autori	escritor	N;ANIM;NOM;MASC;PL	N;MASC;PL
autori	autores	autori	autor	N;ANIM;NOM;MASC;PL	N;MASC;PL
pravidlá	regras	pravidlo	regra	N;NOM;NEUT;PL	N;FEM;PL
vzdelanie	educação	vzdelanie	educação	N;NOM;NEUT;SG	N;FEM;SG
vzdelanie	ensino	vzdelanie	ensino	N;NOM;NEUT;SG	N;MASC;SG
kozmonaut	cosmonauta	kozmonaut	cosmonauta	N;ANIM;NOM;MASC;SG	N;MASC;SG
fotografie	fotografias	fotografia	fotografia	N;NOM;FEM;PL	N;FEM;PL
fotografie	fotografias	fotografia	fotografia	N;NOM;FEM;PL	N;FEM;PL
fotografie	fotos	fotografia	foto	N;NOM;FEM;PL	N;FEM;PL
vojsko	militar	vojsko	militar	N;NOM;NEUT;SG	N;MASC;SG
vojsko	tropa	vojsko	tropa	N;NOM;NEUT;SG	N;FEM;SG
vojsko	exército	vojsko	exército	N;NOM;NEUT;SG	N;MASC;SG
vojsko	tropa	vojsko	tropa	N;NOM;NEUT;SG	N;FEM;SG
vojsko	army	vojsko	army	N;NOM;NEUT;SG	N;MASC;SG
island	islândia	island	islândia	N;ANIM;NOM;MASC;SG	N;FEM;SG
navrhol	sugerida	navrhnúť	sugerir	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;FEM;SG;V.PTCP
navrhol	sugerido	navrhnúť	sugerir	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;MASC;SG;V.PTCP
navrhol	sugeriu	navrhnúť	sugerir	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;IND;SG;3;PST;FIN
mier	paz	mier	paz	N;INAN;NOM;MASC;SG	N;FEM;SG
opis	descrição	opis	descrição	N;INAN;NOM;MASC;SG	N;FEM;SG
patrila	pertenceu	patriť	pertencer	V;IPFV;FEM;SG;POS;PST;V.PTCP	V;IND;SG;3;PST;FIN
preteky	raças	preteky	raça	N;INAN;NOM;MASC;PL	N;FEM;PL
preteky	corridas	preteky	corrida	N;INAN;NOM;MASC;PL	N;FEM;PL
preteky	corridas	preteky	corrida	N;INAN;NOM;MASC;PL	N;FEM;PL
tlak	pressão	tlak	pressão	N;INAN;NOM;MASC;SG	N;FEM;SG
poitou	poitou	poit	poitar	N;ANIM;NOM;MASC;SG	N;MASC;SG
vosges	vosges	vosges	vosge	N;NOM;MASC;SG	N;MASC;SG
stroj	máquina	stroj	máquina	N;INAN;NOM;MASC;SG	N;FEM;SG
stroj	maquina	stroj	maquina	N;INAN;NOM;MASC;SG	N;FEM;SG
konal	atuou	konať	atuar	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP	V;IND;SG;3;PST;FIN
konal	agiu	konať	agir	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP	V;IND;SG;3;PST;FIN
filozofi	filósofos	filozofi	filósofo	N;ANIM;NOM;MASC;PL	N;MASC;PL
štít	escudo	štít	escudo	N;INAN;NOM;MASC;SG	N;MASC;SG
štít	shield	štít	shield	N;INAN;NOM;MASC;SG	N;MASC;SG
stroje	máquinas	stroj	máquina	N;INAN;NOM;MASC;PL	N;FEM;PL
stroje	máquinas	stroj	máquina	N;INAN;NOM;MASC;PL	N;FEM;PL
stroje	maquinas	stroj	maquina	N;INAN;NOM;MASC;PL	N;FEM;PL
chemik	químico	chemik	químico	N;ANIM;NOM;MASC;SG	N;MASC;SG
budúcnosti	futuro	budúcnosť	futuro	N;DAT;FEM;SG	N;MASC;SG
budúcnosti	future	budúcnosť	future	N;DAT;FEM;SG	N;MASC;SG
budúcnosti	futura	budúcnosť	futuro	N;DAT;FEM;SG	N;FEM;SG
ťažko	dificilmente	ťažko	dificilmente	ADV	ADV
štruktúra	textura	štruktúra	textura	N;NOM;FEM;SG	N;FEM;SG
štruktúra	estrutura	štruktúra	estrutura	N;NOM;FEM;SG	N;FEM;SG
budapešti	budapeste	budapešť	budapeste	N;NOM;FEM;SG	N;MASC;SG
priebeh	progress	priebeh	progress	N;INAN;NOM;MASC;SG	N;MASC;SG
priebeh	andamento	priebeh	andamento	N;INAN;NOM;MASC;SG	N;MASC;SG
priebeh	progresso	priebeh	progresso	N;INAN;NOM;MASC;SG	N;MASC;SG
publicista	publicitário	publicista	publicitário	N;ANIM;NOM;MASC;SG	N;MASC;SG
publicista	publicitária	publicista	publicitário	N;ANIM;NOM;MASC;SG	N;FEM;SG
princíp	princípio	princíp	princípio	N;INAN;NOM;MASC;SG	N;MASC;SG
princíp	principio	princíp	principio	N;INAN;NOM;MASC;SG	N;MASC;SG
používali	utilizados	používať	utilizar	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP	V;MASC;PL;V.PTCP
používali	usados	používať	usar	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP	V;MASC;PL;V.PTCP
operácie	operações	operácia	operação	N;NOM;FEM;PL	N;FEM;PL
operácie	cirurgias	operácia	cirurgia	N;NOM;FEM;PL	N;FEM;PL
ryby	peixes	ryba	peixe	N;NOM;FEM;PL	N;MASC;PL
ryby	peixes	ryba	peixe	N;NOM;FEM;PL	N;MASC;PL
ryby	peixes	ryba	peixe	N;NOM;FEM;PL	N;MASC;PL
semifinále	semifinais	semifinál	semifinal	N;INAN;NOM;MASC;PL	N;MASC;PL
inžinier	engenheira	inžinker	engenheira	N;ANIM;NOM;MASC;SG	N;FEM;SG
inžinier	engenheiro	inžinker	engenheiro	N;ANIM;NOM;MASC;SG	N;MASC;SG
súčasnej	contemporâneo	súčasný	contemporâneo	ADJ;GEN;FEM;SG	ADJ;MASC;SG
vedúci	gerenciador	vedúci	gerenciador	N;ANIM;NOM;MASC;SG	N;MASC;SG
vedúci	gerente	vedúci	gerente	N;ANIM;NOM;MASC;SG	N;MASC;SG
vedúci	gestor	vedúci	gestor	N;ANIM;NOM;MASC;SG	N;MASC;SG
vedúci	chumbo	vedúci	chumbo	N;ANIM;NOM;MASC;SG	N;MASC;SG
vedúci	lead	vedúci	lead	N;ANIM;NOM;MASC;SG	N;MASC;SG
afrike	áfrica	afrika	áfrico	N;DAT;FEM;SG	N;FEM;SG
muž	macho	muž	macho	N;ANIM;NOM;MASC;SG	N;MASC;SG
muž	masculino	muž	masculino	N;ANIM;NOM;MASC;SG	N;MASC;SG
muž	man	muž	man	N;ANIM;NOM;MASC;SG	N;MASC;SG
muž	pá	muž	pá	N;ANIM;NOM;MASC;SG	N;FEM;SG
muž	cara	muž	cara	N;ANIM;NOM;MASC;SG	N;FEM;SG
muž	homem	muž	homem	N;ANIM;NOM;MASC;SG	N;MASC;SG
marek	marek	marek	marek	N;ANIM;NOM;MASC;SG	N;MASC;SG
mix	mistura	mix	mistura	N;INAN;NOM;MASC;SG	N;FEM;SG
mix	mix	mix	mix	N;INAN;NOM;MASC;SG	N;MASC;SG
mix	mixagem	mix	mixagem	N;INAN;NOM;MASC;SG	N;FEM;SG
gitarista	guitarrista	gitarista	guitarrista	N;ANIM;NOM;MASC;SG	N;MASC;SG
žiline	žilina	žilina	žilina	N;DAT;FEM;SG	N;FEM;SG
kameň	stone	kameň	stone	N;INAN;NOM;MASC;SG	N;MASC;SG
kameň	pedra	kameň	pedra	N;INAN;NOM;MASC;SG	N;FEM;SG
kameň	rochedo	kameň	rochedo	N;INAN;NOM;MASC;SG	N;MASC;SG
kameň	rocha	kameň	rocha	N;INAN;NOM;MASC;SG	N;FEM;SG
kameň	pedra	kameň	pedra	N;INAN;NOM;MASC;SG	N;FEM;SG
kameň	rock	kameň	rock	N;INAN;NOM;MASC;SG	N;MASC;SG
prešiel	passou	prejsť	passar	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;IND;SG;3;PST;FIN
pôdy	solos	pôda	solo	N;NOM;FEM;PL	N;MASC;PL
pôdy	terrenos	pôda	terreno	N;NOM;FEM;PL	N;MASC;PL
pôdy	terras	pôda	terra	N;NOM;FEM;PL	N;FEM;PL
pôdy	solos	pôda	solo	N;NOM;FEM;PL	N;MASC;PL
správu	recado	správa	recado	N;ACC;FEM;SG	N;MASC;SG
správu	mensagem	správa	mensagem	N;ACC;FEM;SG	N;FEM;SG
stanislav	stanislav	stanislav	stanislav	N;ANIM;NOM;MASC;SG	N;MASC;SG
vhodné	adequado	vhodný	adequado	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
vhodné	adequado	vhodný	adequado	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
vhodné	adequada	vhodný	adequado	ADJ;NOM;NEUT;SG	ADJ;FEM;SG
gymnázium	gramática	gymnázium	gramático	N;NOM;NEUT;SG	N;FEM;SG
gymnázium	ginásio	gymnázium	ginásio	N;NOM;NEUT;SG	N;MASC;SG
dobré	boa	dobrý	bom	ADJ;NOM;NEUT;SG	ADJ;FEM;SG
dobré	bom	dobrý	bom	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
systémov	sistemas	systém	sistema	N;INAN;GEN;MASC;PL	N;MASC;PL
zmluva	contrato	zmluva	contrato	N;NOM;FEM;SG	N;MASC;SG
dlhá	longa	dlhý	longo	ADJ;NOM;FEM;SG	ADJ;FEM;SG
zvyšok	resíduo	zvyšok	resíduo	N;INAN;NOM;MASC;SG	N;MASC;SG
zvyšok	restante	zvyšok	restante	N;INAN;NOM;MASC;SG	N;MASC;SG
zvyšok	repouso	zvyšok	repouso	N;INAN;NOM;MASC;SG	N;MASC;SG
zvyšok	resto	zvyšok	resto	N;INAN;NOM;MASC;SG	N;MASC;SG
zvyšok	descanso	zvyšok	descanso	N;INAN;NOM;MASC;SG	N;MASC;SG
úlohy	atribuições	úloha	atribuição	N;NOM;FEM;PL	N;FEM;PL
úlohy	tarefas	úloha	tarefa	N;NOM;FEM;PL	N;FEM;PL
úlohy	cargos	úloha	cargo	N;NOM;FEM;PL	N;MASC;PL
úlohy	papeis	úloha	papel	N;NOM;FEM;PL	N;MASC;PL
úlohy	funções	úloha	função	N;NOM;FEM;PL	N;FEM;PL
úlohy	papéis	úloha	papel	N;NOM;FEM;PL	N;MASC;PL
úlohy	atribuições	úloha	atribuição	N;NOM;FEM;PL	N;FEM;PL
klávesy	chaves	kláves	chave	N;INAN;NOM;MASC;PL	N;MASC;PL
klávesy	teclas	kláves	tecla	N;INAN;NOM;MASC;PL	N;FEM;PL
klávesy	teclados	kláves	teclado	N;INAN;NOM;MASC;PL	N;MASC;PL
novinár	jornalista	novinár	jornalista	N;ANIM;NOM;MASC;SG	N;MASC;SG
trhu	mercado	trh	mercado	N;INAN;GEN;MASC;SG	N;MASC;SG
trhu	marketplace	trh	marketplace	N;INAN;GEN;MASC;SG	N;MASC;SG
trhu	mercado	trh	mercado	N;INAN;GEN;MASC;SG	N;MASC;SG
údajne	pretensamente	údajne	pretensamente	ADV	ADV
údajne	supostamente	údajne	supostamente	ADV	ADV
údajne	supostamente	údajne	supostamente	ADV	ADV
údajne	pretensamente	údajne	pretensamente	ADV	ADV
údajne	alegadamente	údajne	alegadamente	ADV	ADV
linky	linhas	linka	linha	N;NOM;FEM;PL	N;FEM;PL
linky	ligações	linka	ligação	N;NOM;FEM;PL	N;FEM;PL
linky	links	linka	link	N;NOM;FEM;PL	N;MASC;PL
diaľnica	autoestrada	diaľnica	autoestrada	N;NOM;FEM;SG	N;FEM;SG
diaľnica	highway	diaľnica	highway	N;NOM;FEM;SG	N;MASC;SG
diaľnica	rodovia	diaľnica	rodovia	N;NOM;FEM;SG	N;FEM;SG
diaľnica	autoestrada	diaľnica	autoestrada	N;NOM;FEM;SG	N;FEM;SG
diaľnica	estrada	diaľnica	estrada	N;NOM;FEM;SG	N;FEM;SG
schopný	capaz	schopný	capaz	ADJ;ANIM;NOM;MASC;SG	ADJ;MASC;SG
schopný	capaz	schopný	capaz	ADJ;ANIM;NOM;MASC;SG	ADJ;MASC;SG
trh	mercado	trh	mercado	N;INAN;NOM;MASC;SG	N;MASC;SG
prevádzky	operações	prevádzka	operação	N;NOM;FEM;PL	N;FEM;PL
prevádzky	estabelecimentos	prevádzka	estabelecimento	N;NOM;FEM;PL	N;MASC;PL
prevádzky	instalações	prevádzka	instalação	N;NOM;FEM;PL	N;FEM;PL
láska	amor	láska	amor	N;NOM;FEM;SG	N;MASC;SG
láska	love	láska	love	N;NOM;FEM;SG	N;MASC;SG
hotel	hotel	hotel	hotel	N;INAN;NOM;MASC;SG	N;MASC;SG
index	index	index	index	N;INAN;NOM;MASC;SG	N;MASC;SG
