dari	از	dari	از	ADP	ADP
konflik	ناسازگاری	konflik	ناسازگاری	N;SG	N;SG
konflik	درگیری	konflik	درگیری	N;SG	N;SG
konflik	منازعه	konflik	منازعه	N;SG	N;SG
konflik	کشمکش	konflik	کشمکش	N;SG	N;SG
konflik	نزاع	konflik	نزاع	N;SG	N;SG
konflik	ناسازگاری	konflik	ناسازگاری	N;SG	N;SG
sarjana	ادیب	sarjana	ادیب	N	N;SG
sarjana	پژوهشگر	sarjana	پژوهشگر	N	N;SG
sarjana	لیسانس	sarjana	لیسانس	N	N;SG
sarjana	مجرد	sarjana	مجرد	N	N;SG
sarjana	عالمان	sarjana	عالم	N	N;PL
sarjana	دانشمندان	sarjana	دانشمند	N	N;PL
sarjana	علمای	sarjana	عالم	N	N;PL
sarjana	محققان	sarjana	محقق	N	N;PL
institut	موسسه	institut	None	N	N;SG
institut	مؤسسه	institut	مؤسسه	N	N;SG
institut	انستیتو	institut	انستیتو	N	N;SG
peningkatan	بهبودی	pentingkatan	بهبودی	N;SG	N;SG
peningkatan	بهبود	pentingkatan	بهبود	N;SG	N;SG
peningkatan	افزایش	pentingkatan	افزایش	N;SG	N;SG
peningkatan	تقویت	pentingkatan	تقویت	N;SG	N;SG
peningkatan	نمو	pentingkatan	نمو	N;SG	N;SG
penjualan	فروش	penjualan	فروش	N;SG	N;SG
penjualan	فروش	penjualan	فروش	N;SG	N;SG
penjualan	حراج	penjualan	حراج	N;SG	N;SG
pesisir	ساحلی	pesisir	ساحلی	N	N;SG
pesisir	کوست	pesisir	کوست	N	N;SG
urutan	نظم	urutan	نظم	N;SG	N;SG
urutan	فرمان	urutan	فرمان	N;SG	N;SG
urutan	دستور	urutan	دستور	N;SG	N;SG
urutan	سفارش	urutan	None	N;SG	N;SG
urutan	ترتیب	urutan	ترتیب	N;SG	N;SG
urutan	دنباله	urutan	دنباله	N;SG	N;SG
hadiah	هدیه	hadiah	هدیه	N;SG	N;SG
hadiah	اجر	hadiah	None	N;SG	N;SG
hadiah	پاداش	hadiah	پاداش	N;SG	N;SG
hadiah	هدیه	hadiah	هدیه	N;SG	N;SG
hadiah	کادو	hadiah	کادو	N;SG	N;SG
tekanan	فشار	tekanan	فشار	N;SG	N;SG
tekanan	فشاری	tekanan	فشاری	N;SG	N;SG
prinsip	اصل	prinsip	اصل	N;SG	N;SG
line	خط	line	خط	N	N;SG
bulu	پر	bulu	پر	N;SG	N;SG
bulu	پر	bulu	پر	N;SG	N;SG
bulu	پرم	bulu	پرم	N;SG	N;SG
bulu	خز	bulu	خز	N;SG	N;SG
terjemahan	ترجمه	terjemahan	ترجمه	N;SG	N;SG
sisa	باقیمانده	sisa	باقیمانده	N;SG	N;SG
kamu	تو	kamu	تو	PRO;SG;2;INFM	PRO;SG;2
angkasa	آسمان	angkasa	آسمان	N;SG	N;SG
angkasa	اسکای	angkasa	اسکا	N;SG	N;SG
angkasa	فضای	angkasa	فضا	N;SG	N;SG
angkasa	فضا	angkasa	فضا	N;SG	N;SG
angkasa	فضایی	angkasa	فضا	N;SG	N;SG
angkasa	فاصله	angkasa	فاصله	N;SG	N;SG
pemilik	مالک	penmilik	مالک	N;SG	N;SG
pemilik	صاحب	penmilik	صاحب	N;SG	N;SG
pemilik	صاحبش	penmilik	صاحبش	N;SG	N;SG
argentina	آرژانتین	argentina	آرژانتین	N;SG	N;SG
argentina	آرژانتینی	argentina	آرژانتینی	N;SG	N;SG
argentina	آرژانتین	argentina	آرژانتین	N;SG	N;SG
argentina	آرژانتینی	argentina	آرژانتینی	N;SG	N;SG
pelajaran	درس	pelajaran	درس	N;SG	N;SG
pelajaran	درس	pelajaran	درس	N;SG	N;SG
pelajaran	درسی	pelajaran	درسی	N;SG	N;SG
html	html	html	html	N;SG	N;SG
lintas	صلیب	lintas	صلیب	N;SG;ACT	N;SG
lintas	کراس	lintas	کراس	N;SG;ACT	N;SG
lintas	عبور	lintas	عبور	N;SG;ACT	N;SG
bacaan	خواندن	bacaan	خواندن	N;SG	N;SG
bacaan	قرائت	bacaan	قرائت	N;SG	N;SG
angin	نسیم	angin	نسیم	N;SG	N;SG
angin	باد	angin	باد	N;SG	N;SG
angin	بادی	angin	بادی	N;SG	N;SG
poin	امتیاز	poin	امتیاز	N;SG	N;SG
poin	نکته	poin	نکته	N;SG	N;SG
poin	نقطه	poin	نقطه	N;SG	N;SG
poin	پوینت	poin	پوینت	N;SG	N;SG
mayoritas	اکثریت	mayoritas	اکثریت	N;SG	N;SG
english	انگلیسی	english	انگلیسی	N	N;SG
english	english	english	english	N	N;SG
kuda	اسب	kuda	اسب	N;SG	N;SG
kuda	اسب	kuda	اسب	N;SG	N;SG
armada	ناوگان	armada	ناوه	N;SG	N;SG
armada	ناوگان	armada	ناوه	N;SG	N;SG
aksara	نویسه	aksara	نویسه	N;SG	N;SG
harapan	امیدی	harapan	امیدی	N;SG	N;SG
harapan	هوپ	harapan	هوپ	N;SG	N;SG
harapan	hope	harapan	hope	N;SG	N;SG
harapan	امید	harapan	امید	N;SG	N;SG
perhatian	توجه	perhatian	توجه	N;SG	N;SG
plat	پلاک	plat	None	N	N;SG
plat	بشقاب	plat	بشقاب	N	N;SG
plat	بشقاب	plat	بشقاب	N	N;SG
kartu	ورق	kartu	ورق	N;SG	N;SG
kartu	کارت	kartu	کارت	N;SG	N;SG
kartu	ورق	kartu	ورق	N;SG	N;SG
majelis	مجلس	majelis	مجلس	N;SG	N;SG
majelis	مجمع	majelis	مجمع	N;SG	N;SG
majelis	محفل	majelis	محفل	N;SG	N;SG
majelis	شورای	majelis	شورا	N;SG	N;SG
majelis	شورا	majelis	شورا	N;SG	N;SG
majelis	انجمن	majelis	انجمن	N;SG	N;SG
kualitas	کیفیتی	kualitas	کیفیت	N;SG	N;SG
kualitas	کیفیت	kualitas	کیفیت	N;SG	N;SG
wasit	داور	wasit	داور	N;SG	N;SG
suhu	دما	suhu	دما	N;SG	N;SG
suhu	دما	suhu	دما	N;SG	N;SG
ulama	روحانیت	ulama	روحانیت	N;SG	N;SG
tuan	آقا	tuan	آقا	N;SG	N;SG
tuan	اقا	tuan	اقا	N;SG	N;SG
tuan	قربان	tuan	قربان	N;SG	N;SG
harian	دیلی	harian	دیلی	N;SG	N;SG
nektar	شهد	nektar	کرد#کن	N;SG	N;SG
uefa	یوفا	uefa	یوفا	N	N;SG
puisi	شعری	puisi	شعر	N	N;SG
puisi	شعر	puisi	شعر	N	N;SG
puisi	شعر	puisi	شعر	N	N;SG
puisi	شعری	puisi	شعر	N	N;SG
puisi	شعرهای	puisi	None	N	N;PL
puisi	شعر	puisi	شعر	N	N;SG
tertua	قدیمیترین	tertua	قدیمیترین	ADJ;RL;SG	ADJ;RL
besi	آهن	besi	آهن	N;SG	N;SG
simbol	نماد	simbol	نماد	N;SG	N;SG
simbol	نماد	simbol	نماد	N;SG	N;SG
samping	پهلو	samping	پهلو	N;SG	N;SG
samping	طرف	samping	طرف	N;SG	N;SG
kepercayaan	توکل	kepercayaan	None	N;SG	N;SG
kepercayaan	اعتماد	kepercayaan	اعتماد	N;SG	N;SG
kepercayaan	اعتقاد	kepercayaan	اعتقاد	N;SG	N;SG
patung	مجسمه	patung	مجسمه	N;SG	N;SG
patung	مجسمه	patung	مجسمه	N;SG	N;SG
patung	تندیس	patung	None	N;SG	N;SG
patung	مجسمه	patung	مجسمه	N;SG	N;SG
patung	تندیس	patung	None	N;SG	N;SG
dibawa	گرفته	dibawa	گرفت#گیر	V;SG;PASS	V;SG;3;V.PTCP
dibawa	آورده	dibawa	آورد#آور	V;SG;PASS	V;SG;3;V.PTCP
perpustakaan	کتابخانه	perpustakaan	کتابخانه	N;SG	N;SG
prajurit	سرباز	prajurit	سرباز	N;SG	N;SG
prajurit	سربازی	prajurit	سربازی	N;SG	N;SG
prajurit	مبارز	prajurit	مبارز	N;SG	N;SG
prajurit	سلحشور	prajurit	None	N;SG	N;SG
prajurit	جنگجوی	prajurit	جنگجوی	N;SG	N;SG
campuran	مخلوط	campuran	مخلوط	N;SG	N;SG
campuran	مختلط	campuran	مختلط	N;SG	N;SG
campuran	اختلاط	campuran	اختلاط	N;SG	N;SG
campuran	مخلوط	campuran	مخلوط	N;SG	N;SG
campuran	میکس	campuran	میکس	N;SG	N;SG
campuran	مخلوطی	campuran	مخلوطی	N;SG	N;SG
komunis	کمونیست	komunis	None	N;SG	N;SG
komunis	کمونیستی	komunis	None	N;SG	N;SG
karang	کورال	karang	کورال	N;SG	N;SG
karang	مرجان	karang	مرجان	N;SG	N;SG
karang	مرجانی	karang	مرجانی	N;SG	N;SG
karang	آبسنگ	karang	آبسنگ	N;SG	N;SG
ide	ide	ide	ide	N;SG	N;SG
ide	ایده	ide	ایده	N;SG	N;SG
ide	ایده	ide	ایده	N;SG	N;SG
hakim	داوری	hakim	داوری	N;SG	N;SG
hakim	قاضی	hakim	قاضی	N;SG	N;SG
hakim	حکیم	hakim	حکیم	N;SG	N;SG
hakim	دادرس	hakim	دادرس	N;SG	N;SG
istrinya	زن	istri	زن	N;SG	N;SG
istrinya	همسر	istri	همسر	N;SG	N;SG
istrinya	عیال	istri	عیال	N;SG	N;SG
logam	متال	logam	متال	N;SG	N;SG
logam	فلز	logam	فلز	N;SG	N;SG
logam	فلزی	logam	فلزی	N;SG	N;SG
logam	قلیایی	logam	قلیایی	N;SG	N;SG
logam	فلز	logam	فلز	N;SG	N;SG
logam	فلزی	logam	فلزی	N;SG	N;SG
peringatan	هشدار	peringatan	هشدار	N;SG	N;SG
peringatan	اخطار	peringatan	خطر	N;SG	N;SG
peringatan	هشدار	peringatan	هشدار	N;SG	N;SG
pendapat	نظر	pendapat	نظر	N;SG	N;SG
pendapat	پندار	pendapat	پندار	N;SG	N;SG
pendapat	گمان	pendapat	گمان	N;SG	N;SG
pendapat	عقیده	pendapat	عقیده	N;SG	N;SG
lukisan	نقاشی	lukisan	نقاشی	N;SG	N;SG
semuanya	همه	semua	همه	PRO	PRO
kecelakaan	حادثه	kecelakaan	حادثه	N;SG	N;SG
kecelakaan	تصادفی	kecelakaan	None	N;SG	N;SG
kecelakaan	تصادف	kecelakaan	None	N;SG	N;SG
kecelakaan	سقوط	kecelakaan	سقوط	N;SG	N;SG
kecelakaan	کراش	kecelakaan	کراش	N;SG	N;SG
kecelakaan	فروپاشی	kecelakaan	فروپاشی	N;SG	N;SG
perjuangan	جهاد	perjuangan	جهاد	N;SG	N;SG
perjuangan	کشمکش	perjuangan	کشمکش	N;SG	N;SG
keberadaan	وجود	keberadaan	وجود	N;SG	N;SG
klasik	کلاسیک	klasik	کلاسیک	N;SG	N;SG
klasik	کلاسیک	klasik	کلاسیک	N;SG	N;SG
klasik	classic	klasik	classic	N;SG	N;SG
lirik	شعر	lirik	شعر	N;SG;ACT	N;SG
saham	سهم	saham	سهم	N;SG	N;SG
saham	اشتراک	saham	اشتراک	N;SG	N;SG
saham	موجودی	saham	None	N;SG	N;SG
adik	خواهر	adik	None	N;SG	N;SG
adik	خواهری	adik	خواهر	N;SG	N;SG
adik	خواهرش	adik	خواهرش	N;SG	N;SG
pengalaman	تجربه	pengalaman	تجربه	N;SG	N;SG
pengalaman	تجربه	pengalaman	تجربه	N;SG	N;SG
bapak	پدری	bapak	پدر	N;SG	N;SG
bapak	پدر	bapak	پدر	N;SG	N;SG
seringkali	اغلب	seringkali	اغلب	ADV	ADV
membaca	بخوان	menbaca	None	V;SG;ACT	V;IMP;SG;2
membaca	خوانده	menbaca	خواند#خوان	V;SG;ACT	V;SG;3;V.PTCP
senyawa	مرکب	senyawa	None	N;SG	N;SG
senyawa	ترکیب	senyawa	ترکیب	N;SG	N;SG
tulang	استخوان	tulang	استخوان	N;SG	N;SG
tulang	بونز	tulang	بونز	N;SG	N;SG
tulang	استخوان	tulang	استخوان	N;SG	N;SG
pakaian	لباس	pakaian	لباس	N;SG	N;SG
pakaian	پوشاک	pakaian	None	N;SG	N;SG
pakaian	همسفر	pakaian	همسفر	N;SG	N;SG
pakaian	پوشاک	pakaian	None	N;SG	N;SG
pakaian	لباس	pakaian	لباس	N;SG	N;SG
blok	تشکل	blok	تشکل	N;SG	N;SG
blok	بلوک	blok	بلوک	N;SG	N;SG
blok	بلوکهای	blok	بلوک	N;SG	N;SG
blok	بلوک	blok	بلوک	N;SG	N;SG
blok	بلاک	blok	بلاک	N;SG	N;SG
meningkat	افزود	mentingkat	افزود#افزا	V;SG;ACT	V;SG;3;PST
perwira	افسر	perwira	None	N;SG	N;SG
perwira	سرکار	perwira	سرکار	N;SG	N;SG
makhluk	موجودی	makhluk	None	N;SG	N;SG
makhluk	مخلوق	makhluk	مخلوق	N;SG	N;SG
makhluk	جانوری	makhluk	None	N;SG	N;SG
sepuluh	ده	sepuluh	ده	NUM	NUM
pustaka	کتابخانه	pustaka	کتابخانه	N	N;SG
lapisan	لایه	lapisan	لایه	N;SG	N;SG
ringan	روشن	ringan	روشن	ADJ;SG	ADJ
kapten	کاپیتان	kapten	کاپیت	N	N;SG
kapten	سروان	kapten	سروان	N	N;SG
kapten	ناخدا	kapten	ناخدا	N	N;SG
binatang	جانور	binatang	None	N;SG	N;SG
binatang	دلبر	binatang	دلبر	N;SG	N;SG
binatang	حیوان	binatang	None	N;SG	N;SG
binatang	حیوانی	binatang	حیوانی	N;SG	N;SG
binatang	حیوان	binatang	None	N;SG	N;SG
street	استریت	street	استریت	N	N;SG
street	خیابانی	street	خیابانی	N	N;SG
street	خیابان	street	خیابان	N	N;SG
street	خیابون	street	خیابون	N	N;SG
riwayat	تاریخچه	riwayat	تاریخچه	N	N;SG
riwayat	تاریخ	riwayat	تاریخ	N	N;SG
dokumen	سند	dokumen	سند	N;SG	N;SG
dokumen	نوشتار	dokumen	نوشتار	N;SG	N;SG
zona	منطقه	zona	منطقه	N;SG	N;SG
zona	زون	zona	زون	N;SG	N;SG
opsional	اختیاری	opsional	اختیار	N	N;SG
iklan	آگهی	iklan	آگه	N;SG	N;SG
iklan	تبلیغ	iklan	تبلیغ	N;SG	N;SG
iklan	تبلیغاتی	iklan	تبلیغ	N;SG	N;SG
iklan	آگهی	iklan	آگه	N;SG	N;SG
tempur	رزمنده	tempur	رزمنده	N;SG	N;SG
tempur	جنگنده	tempur	جنگنده	N;SG	N;SG
tempur	مبارز	tempur	مبارز	N;SG	N;SG
tempur	مقابله	tempur	مقابله	N;SG	N;SG
tempur	نبرد	tempur	None	N;SG	N;SG
ular	ماره	ular	ماره	N;SG	N;SG
ular	مار	ular	مار	N;SG	N;SG
wafat	مرحوم	wafat	مرحوم	N	N;SG
sektor	بخش	sektor	بخش	N;SG	N;SG
sektor	سکتور	sektor	سکتور	N;SG	N;SG
pekerja	کارگری	pekerja	کارگر	N;SG	N;SG
pekerja	کارگر	pekerja	کارگر	N;SG	N;SG
individu	شخصی	individu	شخص	N;SG	N;SG
individu	فرد	individu	فرد	N;SG	N;SG
persatuan	همبستگی	persatuan	همبستگی	N;SG	N;SG
persatuan	وحدت	persatuan	وحدت	N;SG	N;SG
persatuan	اتحاد	persatuan	اتحاد	N;SG	N;SG
rowspan	rowspan	rowspan	rowspan	N	N;SG
matematika	ریاضی	matematika	ریاضی	N;SG	N;SG
matematika	ریاضی	matematika	ریاضی	N;SG	N;SG
matematika	ریاضیات	matematika	ریاضی	N;SG	N;SG
matematika	ریاضیات	matematika	ریاضی	N;SG	N;SG
matematika	ریاضی	matematika	ریاضی	N;SG	N;SG
matematika	ریاضیات	matematika	ریاضی	N;SG	N;SG
matematika	math	matematika	math	N;SG	N;SG
sekutu	متحد	sekutu	None	N;SG	N;SG
sekutu	متحدین	sekutu	None	N;SG	N;SG
kontrak	قرارداد	kontrak	قرارداد	N;SG	N;SG
pelajar	محصل	pelajar	محصل	N;SG	N;SG
pelajar	شاگرد	pelajar	شاگرد	N;SG	N;SG
pelajar	دانشجو	pelajar	دانشجو	N;SG	N;SG
tamu	مهمان	tamu	مهمان	N;SG	N;SG
elektronik	الکترونیک	elektronik	None	N;SG	N;SG
elektronik	electronic	elektronik	electronic	N;SG	N;SG
elektronik	الکترونیکی	elektronik	None	N;SG	N;SG
elektronik	الکترونیک	elektronik	None	N;SG	N;SG
jarang	ندرت	jarang	ندرت	ADV	ADV
jarang	بندرت	jarang	بندرت	ADV	ADV
jarang	ندرت	jarang	ندرت	ADV	ADV
jarang	بندرت	jarang	بندرت	ADV	ADV
pengusaha	کارآفرین	penusaha	کارآفرین	N;SG	N;SG
pengusaha	کارآفرین	penusaha	کارآفرین	N;SG	N;SG
pengusaha	کاسب	penusaha	کاسب	N;SG	N;SG
balapan	نژاد	balapan	نژاد	N;SG	N;SG
balapan	مسابقه	balapan	مسابقه	N;SG	N;SG
balapan	مسابقه	balapan	مسابقه	N;SG	N;SG
ikatan	انگیختن	ikatan	انگیختن	N;SG	N;SG
ikatan	باند	ikatan	باند	N;SG	N;SG
ikatan	پیوند	ikatan	پیوند	N;SG	N;SG
kaya	غنی	kaya	غنی	ADJ;SG	ADJ
pelaksanaan	اعدام	penlaksanaan	None	N;SG	N;SG
pelaksanaan	اعدامی	penlaksanaan	اعدامی	N;SG	N;SG
pelaksanaan	اجرا	penlaksanaan	اجرا	N;SG	N;SG
pelaksanaan	اجرای	penlaksanaan	اجرا	N;SG	N;SG
pelaksanaan	اعدامش	penlaksanaan	اعدامش	N;SG	N;SG
dataran	دشتی	dataran	دشتی	N;SG	N;SG
bilangan	عدد	bilangan	عدد	N;SG	N;SG
bilangan	شمارۀ	bilangan	شمارۀ	N;SG	N;SG
bilangan	شماره	bilangan	شماره	N;SG	N;SG
bilangan	عدد	bilangan	عدد	N;SG	N;SG
anime	انیمه	anime	انیمه	N	N;SG
kedokteran	دارو	kedokteran	دارو	N;SG	N;SG
kedokteran	طب	kedokteran	طب	N;SG	N;SG
kedokteran	پزشکی	kedokteran	پزشکی	N;SG	N;SG
kedokteran	طبی	kedokteran	طبی	N;SG	N;SG
kedokteran	medical	kedokteran	medical	N;SG	N;SG
kedokteran	پزشکی	kedokteran	پزشکی	N;SG	N;SG
pola	الگو	pola	الگو	N;SG	N;SG
perkebunan	ملک	perkebunan	ملک	N;SG	N;SG
perkebunan	مزرعه	perkebunan	None	N;SG	N;SG
perkebunan	فارم	perkebunan	فارم	N;SG	N;SG
aturan	قاعده	aturan	قاعده	N;SG	N;SG
aturan	قانون	aturan	قانون	N;SG	N;SG
gempa	زلزله	gempa	زلزله	N;SG	N;SG
peralatan	ابزار	peralatan	ابزار	N;SG	N;SG
langkah	گام	langkah	گام	N;SG	N;SG
langkah	مرحله	langkah	مرحله	N;SG	N;SG
langkah	قدم	langkah	قدم	N;SG	N;SG
diskusi	بحثش	diskusi	بحثش	N;SG	N;SG
diskusi	بحث	diskusi	بحث	N;SG	N;SG
pembawa	فروز	penbawa	فروز	N;SG	N;SG
pembawa	حامل	penbawa	حامل	N;SG	N;SG
kesenian	arts	kesenian	arts	N;SG	N;SG
kesenian	هنر	kesenian	هنر	N;SG	N;SG
kesenian	art	kesenian	art	N;SG	N;SG
kesenian	هنر	kesenian	هنر	N;SG	N;SG
kesenian	آرت	kesenian	آرت	N;SG	N;SG
kesenian	صنع	kesenian	None	N;SG	N;SG
medali	مدال	medali	مدال	N;SG	N;SG
medali	مدال	medali	مدال	N;SG	N;SG
pahlawan	قهرمان	pahlawan	قهرمان	N;SG	N;SG
pahlawan	پهلوان	pahlawan	None	N;SG	N;SG
syarat	شرط	syarat	شرط	N;SG	N;SG
ayam	مرغی	ayam	مرغی	N;SG	N;SG
ayam	مرغ	ayam	مرغ	N;SG	N;SG
ayam	جوجه	ayam	جوجه	N;SG	N;SG
tampak	نمایان	tampak	نمایان	ADJ;SG	ADJ
buruh	کارگری	buruh	کارگر	N;SG	N;SG
buruh	کارگر	buruh	کارگر	N;SG	N;SG
buruh	کارگری	buruh	کارگر	N;SG	N;SG
buruh	کارگر	buruh	کارگر	N;SG	N;SG
buruh	زایمان	buruh	زایمان	N;SG	N;SG
kontes	مسابقه	kontes	مسابقه	N;SG	N;SG
kabinet	کابینه	kabinet	کابینه	N;SG	N;SG
kabinet	کابینت	kabinet	کابینت	N;SG	N;SG
sekitarnya	اطراف	sekitar	اطراف	N	N;PL
sekitarnya	احاطه	sekitar	احاطه	N	N;SG
arsitektur	architecture	arsitektur	architecture	N;SG	N;SG
arsitektur	معماری	arsitektur	معماری	N;SG	N;SG
sub	ساب	sub	ساب	N	N;SG
sub	فرعی	sub	فرعی	N	N;SG
sensus	سرشماری	sensus	سرشماری	N;SG	N;SG
lomba	نژاد	lomba	نژاد	N;SG	N;SG
lomba	مسابقه	lomba	مسابقه	N;SG	N;SG
lomba	مسابقه	lomba	مسابقه	N;SG	N;SG
lomba	رقابت	lomba	رقابت	N;SG	N;SG
panggung	مرحله	panggung	مرحله	N;SG	N;SG
panggung	صحنه	panggung	صحنه	N;SG	N;SG
panggung	استیج	panggung	استیج	N;SG	N;SG
praktik	تمرین	praktik	تمرین	N;SG	N;SG
tepi	لبه	tepi	لبه	N;SG	N;SG
tepi	اج	tepi	اج	N;SG	N;SG
tepi	لبۀ	tepi	لبۀ	N;SG	N;SG
tepi	لبه	tepi	لبه	N;SG	N;SG
tepi	مرزی	tepi	مرز	N;SG	N;SG
tepi	مرز	tepi	مرز	N;SG	N;SG
tepi	لبۀ	tepi	لبۀ	N;SG	N;SG
panglima	فرمانروا	panglima	فرمانروا	N;SG	N;SG
gigi	دندانی	gigi	دندانی	N;SG	N;SG
gigi	دندان	gigi	دندان	N;SG	N;SG
gigi	دندون	gigi	دندون	N;SG	N;SG
gigi	دندون	gigi	دندون	N;SG	N;SG
gigi	دندان	gigi	دندان	N;SG	N;SG
contohnya	مثالهای	contohnya	مثال	N	N;PL
kualifikasi	صلاحیت	kualifikasi	صلاحیت	N;SG	N;SG
singkat	کوتاه	singkat	کوتاه	ADJ;SG	ADJ
kelapa	نارگیل	kelapa	نارگیل	N;SG	N;SG
kelapa	نارگیل	kelapa	نارگیل	N;SG	N;SG
lantai	طبقه	lantai	طبقه	N;SG	N;SG
lantai	کف	lantai	کف	N;SG	N;SG
lantai	کفپوش	lantai	کفپوش	N;SG	N;SG
lantai	طبقه	lantai	طبقه	N;SG	N;SG
masakan	آشپزی	masakan	آشپزی	N;SG	N;SG
masakan	پختن	masakan	پختن	N;SG	N;SG
masakan	پخت	masakan	پخت	N;SG	N;SG
masakan	آشپزی	masakan	آشپزی	N;SG	N;SG
telur	تخم	telur	تخم	N;SG	N;SG
telur	تخمک	telur	تخمک	N;SG	N;SG
telur	تخم	telur	تخم	N;SG	N;SG
filsafat	فلسفه	filsafat	فلسفه	N	N;SG
federal	فدرال	federal	فدرال	N;SG	N;SG
federal	فدرال	federal	فدرال	N;SG	N;SG
biologi	زیستی	biologi	زیست	N;SG	N;SG
biologi	زیست	biologi	زیست	N;SG	N;SG
biologi	بیولوژی	biologi	بیولوژی	N;SG	N;SG
pelatihan	آموزش	penlatihan	آموزش	N;SG	N;SG
pelatihan	تمرین	penlatihan	تمرین	N;SG	N;SG
pelatihan	تعلیم	penlatihan	تعلیم	N;SG	N;SG
pelatihan	اموزش	penlatihan	اموزش	N;SG	N;SG
membeli	بخرم	menbeli	خرم	V;SG;ACT	V;SBJV;SG;1;PRS
membeli	خریدم	menbeli	خریدم	V;SG;ACT	V;SG;1;PST
membeli	خریدی	menbeli	خرید#خر	V;SG;ACT	V;SG;2;PST
membeli	خریده	menbeli	None	V;SG;ACT	V;SG;3;V.PTCP
sudut	گوشه	sudut	گوشه	N;SG	N;SG
sudut	زاویۀ	sudut	زاویۀ	N;SG	N;SG
sudut	زاویه	sudut	زاویه	N;SG	N;SG
kapasitas	ظرفیت	kapasitas	ظرفیت	N;SG	N;SG
kapasitas	گنجایش	kapasitas	گنجایش	N;SG	N;SG
rahasia	راز	rahasia	راز	N;SG	N;SG
rahasia	رازی	rahasia	راز	N;SG	N;SG
rahasia	راز	rahasia	راز	N;SG	N;SG
rahasia	مخفی	rahasia	مخفی	N;SG	N;SG
tol	تول	tol	تول	N;SG	N;SG
kongres	کنگره	kongres	کنگره	N;SG	N;SG
pariwisata	گردشگری	pariwisata	گردشگری	N;SG	N;SG
pariwisata	جلبک	pariwisata	جلبک	N;SG	N;SG
komite	کمیته	komite	کمیته	N;SG	N;SG
komite	کمیته	komite	کمیته	N;SG	N;SG
komite	کمیسیون	komite	کمیسیون	N;SG	N;SG
ekor	تیل	ekor	تیل	N;SG	N;SG
ekor	دم	ekor	دم	N;SG	N;SG
ekor	دمش	ekor	دمش	N;SG	N;SG
pernyataan	بیانیه	pernyataan	بیانیه	N;SG	N;SG
level	سطح	level	سطح	N	N;SG
level	سطوح	level	سطح	N	N;PL
level	تراز	level	تراز	N	N;SG
level	لول	level	None	N	N;SG
level	سطح	level	سطح	N	N;SG
ukraina	اوکراین	ukraina	None	N;SG	N;SG
ukraina	اوکراینی	ukraina	اوکراینی	N;SG	N;SG
gerbang	دروازه	gerbang	دروازه	N;SG	N;SG
gerbang	گیت	gerbang	گرفت#گیر	N;SG	N;SG
gerbang	دری	gerbang	دری	N;SG	N;SG
gerbang	دروازه	gerbang	دروازه	N;SG	N;SG
gerbang	گیت	gerbang	گرفت#گیر	N;SG	N;SG
gerbang	گیتس	gerbang	گیتس	N;SG	N;SG
kertas	کاغذ	kertas	کاغذ	N;SG	N;SG
kertas	کاغذ	kertas	کاغذ	N;SG	N;SG
prasasti	حکاکی	prasasti	حکاکی	N	N;SG
prasasti	کتیبه	prasasti	کتیبه	N	N;SG
kebun	باغچه	kebun	باغچه	N;SG	N;SG
kebun	باغ	kebun	باغ	N;SG	N;SG
kebun	گاردن	kebun	گاردن	N;SG	N;SG
kebun	بهشت	kebun	بهشت	N;SG	N;SG
kebun	باغ	kebun	باغ	N;SG	N;SG
kebun	بوستان	kebun	بوستان	N;SG	N;SG
luka	جراحت	luka	جراحت	N;SG	N;SG
luka	زخم	luka	زخم	N;SG	N;SG
luka	لوکا	luka	لوکا	N;SG	N;SG
persen	درصد	persen	درصد	N;SG	N;SG
aslinya	اصالتا	asli	اصالتا	N;SG	N;SG
buruk	بد	buruk	بد	ADJ;SG	ADJ
anjing	سگ	anjing	سگ	N;SG	N;SG
anjing	سگی	anjing	سگی	N;SG	N;SG
anjing	سگا	anjing	سگا	N;SG	N;SG
serupa	مشابه	serupa	مشابه	ADJ;SG	ADJ
kampanye	لشکرکشی	kampanye	لشکرکشی	N;SG	N;SG
kampanye	کمپین	kampanye	کمپین	N;SG	N;SG
kilometer	کیلومتر	kilometer	کیلومتر	N	N;SG
kilometer	کیلومتر	kilometer	کیلومتر	N	N;SG
kilometer	کیلومتر	kilometer	کیلومتر	N	N;SG
kilometer	کیلومتر	kilometer	کیلومتر	N	N;SG
alami	طبیعی	alami	طبیعی	ADJ;SG	ADJ
lembah	دره	lembah	دره	N;SG	N;SG
dinding	دیواری	dinding	دیواری	N;SG	N;SG
dinding	دیوار	dinding	دیوار	N;SG	N;SG
dinding	دیوار	dinding	دیوار	N;SG	N;SG
umur	عصر	umur	عصر	N;SG	N;SG
umur	سنی	umur	سنی	N;SG	N;SG
umur	سن	umur	سن	N;SG	N;SG
daratan	خشکی	daratan	خشکی	N;SG	N;SG
daratan	land	daratan	land	N;SG	N;SG
daratan	سرزمین	daratan	سرزمین	N;SG	N;SG
pertanyaan	پرس	pertanyaan	پرس	N;SG	N;SG
pertanyaan	سؤال	pertanyaan	سؤال	N;SG	N;SG
pertanyaan	سوال	pertanyaan	None	N;SG	N;SG
