על	despre	על	despre	ADP	ADP;ACC
השפעה	impactul	השפעה	impact	N;FEM;SG	N;DEF;MASC;SG
השפעה	influența	השפעה	influență	N;FEM;SG	N;DEF;FEM;SG
השפעה	influență	השפעה	influență	N;FEM;SG	N;INDF;FEM;SG
השפעה	influenta	השפעה	influenta	N;FEM;SG	N;DEF;FEM;SG
השפעה	efect	השפעה	efect	N;FEM;SG	N;INDF;MASC;SG
השפעה	efectul	השפעה	efect	N;FEM;SG	N;DEF;MASC;SG
יצירות	lucrări	יצירה	lucrare	N;FEM;PL	N;INDF;FEM;PL
יצירות	lucrari	יצירה	lucrar	N;FEM;PL	N;INDF;FEM;PL
יצירות	compoziții	יצירה	compoziție	N;FEM;PL	N;INDF;FEM;PL
מכון	institut	מכון	institut	N;MASC;SG	N;INDF;MASC;SG
מכון	institutul	מכון	institut	N;MASC;SG	N;DEF;MASC;SG
כוכבים	planete	כוכב	planetă	N;MASC;PL	N;INDF;FEM;PL
כוכבים	planetelor	כוכב	planetă	N;MASC;PL	N;DEF;FEM;PL
כוכבים	planetele	כוכב	planetă	N;MASC;PL	N;DEF;FEM;PL
כוכבים	staruri	כוכב	star	N;MASC;PL	N;INDF;FEM;PL
כוכבים	stelele	כוכב	stea	N;MASC;PL	N;DEF;FEM;PL
כוכבים	stele	כוכב	stea	N;MASC;PL	N;INDF;FEM;PL
תוצאות	rezultate	תוצאה	rezultat	N;FEM;PL	N;INDF;FEM;PL
תוצאות	rezultatele	תוצאה	rezultat	N;FEM;PL	N;DEF;FEM;PL
תחרות	competitie	תחרות	competitie	N;FEM;SG	N;INDF;FEM;SG
תחרות	concurs	תחרות	concurs	N;FEM;SG	N;INDF;MASC;SG
תחרות	concurență	תחרות	concurență	N;FEM;SG	N;INDF;FEM;SG
תחרות	concurența	תחרות	concurență	N;FEM;SG	N;DEF;FEM;SG
תחרות	concurs	תחרות	concurs	N;FEM;SG	N;INDF;MASC;SG
כותב	scriind	כתב	scrie	V;MASC;SG;V.PTCP;ACT	V;V.MSDR
שירה	shira	שירה	shira		
שירה	cantand	שירה	cantand		
צפיפות	densitate	צפיפות	densitate	N;FEM;SG	N;INDF;FEM;SG
צפיפות	densitatea	צפיפות	densitate	N;FEM;SG	N;DEF;FEM;SG
נובל	noble	נובל	noble	N;MASC;SG	N;INDF;MASC;SG
נובל	nobel	נובל	nobel	N;MASC;SG	N;INDF;MASC;SG
רשמית	formal	רשמית	formal	ADV	ADV
בשביל	pentru	בשביל	pentru	ADP	ADP;ACC
רבנים	rabini	רב	rabină	N;MASC;PL	N;INDF;MASC;PL
ארוך	lung	ארוך	lung	ADJ;MASC;SG	ADJ;INDF;MASC;SG
ארוך	lungă	ארוך	lung	ADJ;MASC;SG	ADJ;INDF;FEM;SG
עסק	business	עסק	business	N;MASC;SG	N;INDF;MASC;SG
עסק	afacere	עסק	afacere	N;MASC;SG	N;INDF;FEM;SG
עסק	afacerea	עסק	afacere	N;MASC;SG	N;DEF;FEM;SG
עונות	anotimpurile	עונה	anotimp	N;FEM;PL	N;DEF;FEM;PL
עונות	sezoane	עונה	sezon	N;FEM;PL	N;INDF;FEM;PL
עונות	anotimpuri	עונה	anotimp	N;FEM;PL	N;INDF;FEM;PL
באר	barr	באר	barr	N;FEM;SG	N;INDF;MASC;SG
באר	barul	באר	bar	N;FEM;SG	N;DEF;MASC;SG
באר	bar	באר	bar	N;FEM;SG	N;INDF;MASC;SG
חג	vacanta	חג	vacanta	N;MASC;SG	N;DEF;FEM;SG
חג	vacanță	חג	vacanță	N;MASC;SG	N;INDF;FEM;SG
חג	sărbătoare	חג	sărbător	N;MASC;SG	N;INDF;FEM;SG
לפעול	acționează	פעל	acționa	V;NFIN;ACT	V;IND;3;PRS;FIN
דת	religie	דת	religie	N;FEM;SG	N;INDF;FEM;SG
דת	religia	דת	religie	N;FEM;SG	N;DEF;FEM;SG
מראה	aspectul	מראה	aspect	N;MASC;SG	N;DEF;MASC;SG
מראה	aspect	מראה	aspect	N;MASC;SG	N;INDF;MASC;SG
מראה	oglinda	מראה	oglindă	N;MASC;SG	N;DEF;FEM;SG
מראה	oglindă	מראה	oglindă	N;MASC;SG	N;INDF;FEM;SG
ניצחון	victorie	ניצחון	victorie	N;MASC;SG	N;INDF;FEM;SG
ניצחון	triumful	ניצחון	triumf	N;MASC;SG	N;DEF;MASC;SG
ניצחון	triumf	ניצחון	triumf	N;MASC;SG	N;INDF;MASC;SG
עריכה	editare	עריכה	editare	N;FEM;SG	N;INDF;FEM;SG
עריכה	montajul	עריכה	montaj	N;FEM;SG	N;DEF;MASC;SG
עריכה	editare	עריכה	editare	N;FEM;SG	N;INDF;FEM;SG
עריכה	editarea	עריכה	editare	N;FEM;SG	N;DEF;FEM;SG
משמעותי	semnificativă	משמעותי	semnificativ	ADJ;MASC;SG	ADJ;INDF;FEM;SG
עין	ochiul	עין	ochi	N;FEM;SG	N;DEF;MASC;SG
עין	ochi	עין	ochi	N;FEM;SG	N;INDF;MASC
עין	ein	עין	ein	N;FEM;SG	N;INDF;MASC;SG
עשה	făcut	עשה	face	V;MASC;SG;3;PST;ACT	V;MASC;SG;V.PTCP
תחום	domeniu	תחום	domeniu	N;MASC;SG	N;INDF;MASC;SG
תחום	domeniul	תחום	domeniu	N;MASC;SG	N;DEF;MASC;SG
נוער	tineret	נוער	tineret	N;MASC;SG	N;INDF;MASC;SG
נוער	tineretul	נוער	tineret	N;MASC;SG	N;DEF;MASC;SG
נוער	teen	נוער	teen	N;MASC;SG	N;INDF;MASC;SG
נוער	adolescent	נוער	adolescent	N;MASC;SG	N;INDF;MASC;SG
סגן	locotenent	סגן	locotenent	N;MASC;SG	N;INDF;MASC;SG
רוח	spiritul	רוח	spirit	N;FEM;SG	N;DEF;MASC;SG
רוח	spirit	רוח	spirit	N;FEM;SG	N;INDF;MASC;SG
רוח	vantul	רוח	vant	N;FEM;SG	N;DEF;MASC;SG
רוח	vânt	רוח	vânt	N;FEM;SG	N;INDF;MASC;SG
רוח	vântul	רוח	vânt	N;FEM;SG	N;DEF;MASC;SG
לעולם	niciodată	לעולם	niciodată	ADV	ADV
הצבעה	vot	הצבעה	vot	N;FEM;SG	N;INDF;MASC;SG
הצבעה	votare	הצבעה	votare	N;FEM;SG	N;INDF;FEM;SG
הצבעה	votul	הצבעה	vot	N;FEM;SG	N;DEF;MASC;SG
הצבעה	votarea	הצבעה	votare	N;FEM;SG	N;DEF;FEM;SG
גישה	access	גישה	access	N;FEM;SG	N;INDF;MASC;SG
גישה	acces	גישה	acces	N;FEM;SG	N;INDF;MASC;SG
גישה	accesul	גישה	acces	N;FEM;SG	N;DEF;MASC;SG
גישה	atitudinea	גישה	atitudine	N;FEM;SG	N;DEF;FEM;SG
גישה	atitudine	גישה	atitudine	N;FEM;SG	N;INDF;FEM;SG
גישה	accesarea	גישה	accesare	N;FEM;SG	N;DEF;FEM;SG
גישה	abordarea	גישה	abordare	N;FEM;SG	N;DEF;FEM;SG
גישה	abordare	גישה	abordare	N;FEM;SG	N;INDF;FEM;SG
מועדון	club	מועדון	club	N;MASC;SG	N;INDF;MASC;SG
מועדון	clubul	מועדון	club	N;MASC;SG	N;DEF;MASC;SG
חוזה	contractul	חוזה	contract	N;MASC;SG	N;DEF;MASC;SG
חוזה	contract	חוזה	contract	N;MASC;SG	N;INDF;MASC;SG
חוזה	contractului	חוזה	contract	N;MASC;SG	N;DEF;MASC;SG
פרויקט	project	פרויקט	project	N;MASC;SG	N;INDF;MASC;SG
פרויקט	proiectului	פרויקט	proiect	N;MASC;SG	N;DEF;MASC;SG
פרויקט	proiectul	פרויקט	proiect	N;MASC;SG	N;DEF;MASC;SG
פרויקט	proiect	פרויקט	proiect	N;MASC;SG	N;INDF;MASC;SG
מינים	specii	מין	specie	N;MASC;PL	N;INDF;FEM;PL
צבע	culoare	צבע	culoare	N;MASC;SG	N;INDF;FEM;SG
צבע	culoarea	צבע	culoare	N;MASC;SG	N;DEF;FEM;SG
צבע	vopsea	צבע	vopsi	N;MASC;SG	N;DEF;FEM;SG
צבע	culoare	צבע	culoare	N;MASC;SG	N;INDF;FEM;SG
צבע	culoarea	צבע	culoare	N;MASC;SG	N;DEF;FEM;SG
תוצאה	consecinta	תוצאה	consecinta	N;FEM;SG	N;DEF;FEM;SG
תוצאה	consecință	תוצאה	consecință	N;FEM;SG	N;INDF;FEM;SG
תוצאה	rezultatul	תוצאה	rezultat	N;FEM;SG	N;DEF;MASC;SG
תוצאה	rezultat	תוצאה	rezultat	N;FEM;SG	N;INDF;MASC;SG
נמוך	scăzută	נמוך	scăzut	ADJ;MASC;SG	ADJ;INDF;FEM;SG
נמוך	scăzut	נמוך	scăzut	ADJ;MASC;SG	ADJ;INDF;MASC;SG
סיטי	city	סיטי	city	N;FEM;SG	N;INDF;MASC;SG
סיטי	oras	סיטי	oras	N;FEM;SG	N;INDF;MASC;SG
סיטי	oraș	סיטי	oraș	N;FEM;SG	N;INDF;MASC;SG
סיטי	oraş	סיטי	oraş	N;FEM;SG	N;INDF;MASC;SG
סיטי	oraşul	סיטי	orac	N;FEM;SG	N;DEF;MASC;SG
סיטי	orașul	סיטי	oraș	N;FEM;SG	N;DEF;MASC;SG
תיאור	descriere	תיאור	descriere	N;MASC;SG	N;INDF;FEM;SG
תיאור	descrierea	תיאור	descriere	N;MASC;SG	N;DEF;FEM;SG
כתבה	articolul	כתבה	articol	N;FEM;SG	N;DEF;MASC;SG
כתבה	articol	כתבה	articol	N;FEM;SG	N;INDF;MASC;SG
עובדים	lucrători	עובד	lucrător	N;MASC;PL	N;INDF;MASC;PL
עובדים	muncitori	עובד	muncitor	N;MASC;PL	N;INDF;MASC;PL
עובדים	muncitorii	עובד	muncitor	N;MASC;PL	N;DEF;MASC;PL
עובדים	lucrătorii	עובד	lucrător	N;MASC;PL	N;DEF;MASC;PL
עובדים	lucrătorilor	עובד	lucrător	N;MASC;PL	N;DEF;MASC;PL
עובדים	angajații	עובד	angajație	N;MASC;PL	N;DEF;MASC;PL
גמר	finală	גמר	finală	N;MASC;SG	N;INDF;FEM;SG
גמר	final	גמר	final	N;MASC;SG	N;INDF;MASC;SG
גמר	finala	גמר	finală	N;MASC;SG	N;DEF;FEM;SG
גמר	finala	גמר	finală	N;MASC;SG	N;DEF;FEM;SG
רצח	omucidere	רצח	omucidere	N;MASC;SG	N;INDF;FEM;SG
רצח	crimă	רצח	crimă	N;MASC;SG	N;INDF;FEM;SG
רצח	crima	רצח	crimă	N;MASC;SG	N;DEF;FEM;SG
מטוס	avion	מטוס	avion	N;MASC;SG	N;INDF;MASC;SG
מטוס	avionul	מטוס	avion	N;MASC;SG	N;DEF;MASC;SG
מטוס	avion	מטוס	avion	N;MASC;SG	N;INDF;MASC;SG
מטוס	aeronavă	מטוס	aeronavă	N;MASC;SG	N;INDF;FEM;SG
מלחמות	războaiele	מלחמה	război	N;FEM;PL	N;DEF;FEM;PL
מלחמות	războaie	מלחמה	război	N;FEM;PL	N;INDF;FEM;PL
לחץ	presiunea	לחץ	presiune	N;MASC;SG	N;DEF;FEM;SG
לחץ	presiune	לחץ	presiune	N;MASC;SG	N;INDF;FEM;SG
לחץ	stres	לחץ	stres	N;MASC;SG	N;INDF;MASC;SG
לחץ	stress	לחץ	stress	N;MASC;SG	N;INDF;MASC;SG
לחץ	stresul	לחץ	stres	N;MASC;SG	N;DEF;MASC;SG
לחץ	click	לחץ	click	N;MASC;SG	N;INDF;MASC;SG
אמו	amo	אמו	amo		
ניסה	încercat	ניסה	încerca	V;MASC;SG;3;PST;ACT	V;MASC;SG;V.PTCP
גרמני	germana	גרמני	germană	N;MASC;SG	N;DEF;FEM;SG
גרמני	germană	גרמני	germană	N;MASC;SG	N;INDF;FEM;SG
שלב	faza	שלב	fază	N;MASC;SG	N;DEF;FEM;SG
שלב	fază	שלב	fază	N;MASC;SG	N;INDF;FEM;SG
שלב	pas	שלב	pas	N;MASC;SG	N;INDF;MASC;SG
שלב	pasul	שלב	pas	N;MASC;SG	N;DEF;MASC;SG
שלב	etapa	שלב	etapă	N;MASC;SG	N;DEF;FEM;SG
שלב	etapă	שלב	etapă	N;MASC;SG	N;INDF;FEM;SG
שלב	stadiul	שלב	stadiu	N;MASC;SG	N;DEF;MASC;SG
המונח	termenul	המונח	termen	N;MASC;SG	N;DEF;MASC;SG
המונח	termen	המונח	termen	N;MASC;SG	N;INDF;MASC;SG
המונח	mențiune	המונח	mențiune	N;MASC;SG	N;INDF;FEM;SG
לבנות	construieste	בנה	construi	V;NFIN;ACT	V;IND;SG;3;PRS;FIN
לבנות	construi	בנה	construi	V;NFIN;ACT	V;IND;SG;3;PRS;FIN
לבנות	construiesc	בנה	construi	V;NFIN;ACT	V;IND;PL;3;PRS;FIN
עושה	făcând	עשה	face	V;MASC;SG;V.PTCP;ACT	V;V.MSDR
רשות	autoritate	רשות	autoritate	N;FEM;SG	N;INDF;FEM;SG
רשות	autoritatea	רשות	autoritate	N;FEM;SG	N;DEF;FEM;SG
רשות	permisiune	רשות	permisiune	N;FEM;SG	N;INDF;FEM;SG
רשות	permisiunea	רשות	permisiune	N;FEM;SG	N;DEF;FEM;SG
שאלה	întrebare	שאלה	întrebare	N;FEM;SG	N;INDF;FEM;SG
שאלה	întrebarea	שאלה	întrebare	N;FEM;SG	N;DEF;FEM;SG
שאלה	intrebare	שאלה	intrebare	N;FEM;SG	N;INDF;FEM;SG
מטוסים	avioane	מטוס	avion	N;MASC;PL	N;INDF;FEM;PL
מטוסים	avioane	מטוס	avion	N;MASC;PL	N;INDF;FEM;PL
רכבת	train	רכבת	train	N;FEM;SG	N;INDF;MASC;SG
רכבת	trenul	רכבת	tren	N;FEM;SG	N;DEF;MASC;SG
רכבת	tren	רכבת	tren	N;FEM;SG	N;INDF;MASC;SG
ישנה	bătrân	ישן	bătrân	ADJ;FEM;SG	ADJ;INDF;MASC;SG
ישנה	vechi	ישן	vechi	ADJ;FEM;SG	ADJ;INDF;MASC;SG
ישנה	veche	ישן	vechi	ADJ;FEM;SG	ADJ;INDF;FEM;SG
ישנה	dormit	ישן	dormi	ADJ;FEM;SG	ADJ;INDF;MASC;SG
מפעל	fabrică	מפעל	fabrică	N;MASC;SG	N;INDF;FEM;SG
מפעל	fabrica	מפעל	fabrică	N;MASC;SG	N;DEF;FEM;SG
הרכב	maşină	הרכב	maşină	N;MASC;SG	N;INDF;FEM;SG
הרכב	mașină	הרכב	mașină	N;MASC;SG	N;INDF;FEM;SG
הרכב	maşina	הרכב	mașină	N;MASC;SG	N;DEF;FEM;SG
הרכב	mașina	הרכב	mașină	N;MASC;SG	N;DEF;FEM;SG
הרכב	masina	הרכב	masină	N;MASC;SG	N;DEF;FEM;SG
הרכב	vehiculul	הרכב	vehicul	N;MASC;SG	N;DEF;MASC;SG
הרכב	vehicul	הרכב	vehicul	N;MASC;SG	N;INDF;MASC;SG
הוציא	emise	הוציא	emite	V;MASC;SG;3;PST;ACT	V;IND;SG;3;PST;FIN
רשימה	lista	רשימה	listă	N;FEM;SG	N;DEF;FEM;SG
רשימה	listă	רשימה	listă	N;FEM;SG	N;INDF;FEM;SG
ספינות	navele	ספינות	navă	N;FEM;PL	N;DEF;FEM;PL
ספינות	nave	ספינות	navă	N;FEM;PL	N;INDF;FEM;PL
ספינות	vapoare	ספינות	vapor	N;FEM;PL	N;INDF;FEM;PL
ספינות	corăbii	ספינות	corabie	N;FEM;PL	N;INDF;FEM;PL
עובר	trecând	עבר	trece	V;MASC;SG;V.PTCP;ACT	V;V.MSDR
גשר	pod	גשר	pod	N;MASC;SG	N;INDF;MASC;SG
גשר	podul	גשר	pod	N;MASC;SG	N;DEF;MASC;SG
גשר	punte	גשר	punte	N;MASC;SG	N;INDF;FEM;SG
גשר	puntea	גשר	puntea	N;MASC;SG	N;DEF;FEM;SG
אחוז	procent	אחוז	procent	N;MASC;SG	N;INDF;MASC;SG
אחוז	procentajul	אחוז	procentaj	N;MASC;SG	N;DEF;MASC;SG
אחוז	procentul	אחוז	procent	N;MASC;SG	N;DEF;MASC;SG
אחוז	procentaj	אחוז	procentaj	N;MASC;SG	N;INDF;MASC;SG
אחוז	procent	אחוז	procent	N;MASC;SG	N;INDF;MASC;SG
עמוד	stand	עמוד	sta		
גרמנים	germanii	גרמני	german	N;MASC;PL	N;DEF;MASC;PL
גרמנים	germani	גרמני	german	N;MASC;PL	N;INDF;MASC;PL
מתאר	descriind	תיאר	descrie	V;MASC;SG;V.PTCP;ACT	V;V.MSDR
לחלק	divide	חילק	divid	V;NFIN;ACT	V;IND;SG;3;PRS;FIN
פרטים	detaliile	פרט	detaliu	N;MASC;PL	N;DEF;FEM;PL
פרטים	detalii	פרט	detaliu	N;MASC;PL	N;INDF;FEM;PL
זיכרון	memorie	זיכרון	memorie	N;MASC;SG	N;INDF;FEM;SG
זיכרון	memoria	זיכרון	memorie	N;MASC;SG	N;DEF;FEM;SG
זיכרון	amintirea	זיכרון	amintire	N;MASC;SG	N;DEF;FEM;SG
זיכרון	amintire	זיכרון	amintire	N;MASC;SG	N;INDF;FEM;SG
מבלי	fără	מבלי	fără	ADP	ADP;ACC
מורשת	mostenire	מורשת	mostenire	N;FEM;SG	N;INDF;FEM;SG
מורשת	moștenire	מורשת	moștenire	N;FEM;SG	N;INDF;FEM;SG
מורשת	moștenirea	מורשת	moștenire	N;FEM;SG	N;DEF;FEM;SG
מורשת	patrimoniu	מורשת	patrimoniu	N;FEM;SG	N;INDF;MASC;SG
מורשת	patrimoniului	מורשת	patrimoniu	N;FEM;SG	N;DEF;MASC;SG
מורשת	patrimoniul	מורשת	patrimoniu	N;FEM;SG	N;DEF;MASC;SG
סופרים	scriitorii	סופר	scriitor	N;MASC;PL	N;DEF;MASC;PL
סופרים	scriitorilor	סופר	scriitor	N;MASC;PL	N;DEF;MASC;PL
סופרים	scriitori	סופר	scriitor	N;MASC;PL	N;INDF;MASC;PL
סופרים	autori	סופר	autor	N;MASC;PL	N;INDF;MASC;PL
סופרים	autorilor	סופר	autor	N;MASC;PL	N;DEF;MASC;PL
סופרים	autorii	סופר	autor	N;MASC;PL	N;DEF;MASC;PL
לציין	precizează	ציין	preciza	V;NFIN;ACT	V;IND;3;PRS;FIN
לציין	specifică	ציין	specifica	V;NFIN;ACT	V;IND;SG;3;PST;FIN
לציין	precizați	ציין	preciza	V;NFIN;ACT	V;IND;PL;2;IPFV;FIN
לציין	specificați	ציין	specifica	V;NFIN;ACT	V;IND;PL;2;IPFV;FIN
להבין	înțelege	הבין	înțelege	V;NFIN;ACT	V;IND;SG;3;PRS;FIN
להבין	intelege	הבין	intelege	V;NFIN;ACT	V;IND;SG;3;PRS;FIN
אישה	femeie	איש	femeie	N;FEM;SG	N;INDF;FEM;SG
אישה	sotie	איש	sotie	N;FEM;SG	N;INDF;FEM;SG
אישה	soția	איש	soție	N;FEM;SG	N;DEF;FEM;SG
אישה	soţia	איש	soţia	N;FEM;SG	N;DEF;FEM;SG
אישה	soție	איש	soție	N;FEM;SG	N;INDF;FEM;SG
אישה	nevasta	איש	nevastă	N;FEM;SG	N;DEF;FEM;SG
מחשב	calculator	מחשב	calculator	N;MASC;SG	N;INDF;MASC;SG
מחשב	computer	מחשב	computer	N;MASC;SG	N;INDF;MASC;SG
מחשב	calculatorul	מחשב	calculator	N;MASC;SG	N;DEF;MASC;SG
מציע	oferind	הציע	oferi	V;MASC;SG;V.PTCP;ACT	V;V.MSDR
מציע	sugerând	הציע	sugera	V;MASC;SG;V.PTCP;ACT	V;V.MSDR
מסלול	pista	מסלול	pistă	N;MASC;SG	N;DEF;FEM;SG
מסלול	pistă	מסלול	pistă	N;MASC;SG	N;INDF;FEM;SG
מסלול	cursul	מסלול	curs	N;MASC;SG	N;DEF;MASC;SG
מסלול	curs	מסלול	curs	N;MASC;SG	N;INDF;MASC;SG
מסלול	orbită	מסלול	orbită	N;MASC;SG	N;INDF;FEM;SG
מסלול	orbita	מסלול	orbită	N;MASC;SG	N;DEF;FEM;SG
שפות	limbi	שפה	limbă	N;FEM;PL	N;INDF;FEM;PL
שפות	limbile	שפה	limbă	N;FEM;PL	N;DEF;FEM;PL
שידור	transmisie	שידור	transmisie	N;MASC;SG	N;INDF;FEM;SG
שידור	transmisiune	שידור	transmisiune	N;MASC;SG	N;INDF;FEM;SG
שידור	difuzare	שידור	difuzare	N;MASC;SG	N;INDF;FEM;SG
שידור	transmitere	שידור	transmitere	N;MASC;SG	N;INDF;FEM;SG
שידור	transmisie	שידור	transmisie	N;MASC;SG	N;INDF;FEM;SG
שידור	transmiterea	שידור	transmitere	N;MASC;SG	N;DEF;FEM;SG
שידור	transmisiune	שידור	transmisiune	N;MASC;SG	N;INDF;FEM;SG
שידור	radiodifuziune	שידור	radiodifuziune	N;MASC;SG	N;INDF;FEM;SG
תקווה	speranta	תקווה	sperant	N;FEM;SG	N;DEF;FEM;SG
תקווה	speranța	תקווה	speranță	N;FEM;SG	N;DEF;FEM;SG
תקווה	speranță	תקווה	speranță	N;FEM;SG	N;INDF;FEM;SG
אב	tata	אב	tată	N;MASC;SG	N;DEF;MASC;SG
גורמים	factori	גורם	factor	N;MASC;PL	N;INDF;MASC;PL
גורמים	factorii	גורם	factor	N;MASC;PL	N;DEF;MASC;PL
סימן	semn	סימן	semn	N;MASC;SG	N;INDF;MASC;SG
סימן	semnul	סימן	semn	N;MASC;SG	N;DEF;MASC;SG
סגנון	stil	סגנון	stil	N;MASC;SG	N;INDF;MASC;SG
סגנון	stilul	סגנון	stil	N;MASC;SG	N;DEF;MASC;SG
סדרות	seturi	סדרה	setur	N;FEM;PL	N;INDF;FEM;PL
יוצר	generând	יצר	genera	V;MASC;SG;V.PTCP;ACT	V;V.MSDR
יוצר	creând	יצר	crea	V;MASC;SG;V.PTCP;ACT	V;V.MSDR
בנות	doamnelor	בת	doamnă	N;FEM;PL	N;DEF;FEM;PL
בנות	doamnele	בת	domn	N;FEM;PL	N;DEF;FEM;PL
בנות	fetele	בת	fată	N;FEM;PL	N;DEF;FEM;PL
בנות	fete	בת	fată	N;FEM;PL	N;INDF;FEM;PL
בנות	fetelor	בת	fată	N;FEM;PL	N;DEF;FEM;PL
מהירות	viteză	מהירות	viteză	N;FEM;SG	N;INDF;FEM;SG
מהירות	viteza	מהירות	viteză	N;FEM;SG	N;DEF;FEM;SG
מהירות	speed	מהירות	speed	N;FEM;SG	N;INDF;MASC;SG
מהירות	turația	מהירות	turație	N;FEM;SG	N;DEF;FEM;SG
לאפשר	permite	אפשר	permite	V;NFIN;ACT	V;IND;SG;3;PRS;FIN
לאפשר	permit	אפשר	permite	V;NFIN;ACT	V;IND;PL;3;PRS;FIN
להפוך	devin	הפך	deveni	V;NFIN;ACT	V;IND;PL;3;PRS;FIN
מאמר	articolul	מאמר	articol	N;MASC;SG	N;DEF;MASC;SG
מאמר	articol	מאמר	articol	N;MASC;SG	N;INDF;MASC;SG
לימוד	predare	לימוד	predare	N;MASC;SG	N;INDF;FEM;SG
לימוד	studiul	לימוד	studiu	N;MASC;SG	N;DEF;MASC;SG
לימוד	studiu	לימוד	studiu	N;MASC;SG	N;INDF;MASC;SG
לימוד	învățare	לימוד	învățare	N;MASC;SG	N;INDF;FEM;SG
קצין	ofițer	קצין	ofițer	N;MASC;SG	N;INDF;MASC;SG
קצין	ofiţer	קצין	ofiţer	N;MASC;SG	N;INDF;MASC;SG
קצין	ofiter	קצין	ofiter	N;MASC;SG	N;INDF;MASC;SG
מגלה	descoperind	גילה	descoperi	V;MASC;SG;V.PTCP	V;V.MSDR
גידול	tumora	גידול	tumoră	N;MASC;SG	N;DEF;FEM;SG
גידול	tumoare	גידול	tumoare	N;MASC;SG	N;INDF;FEM;SG
גידול	tumoră	גידול	tumoră	N;MASC;SG	N;INDF;FEM;SG
גידול	tumoare	גידול	tumoare	N;MASC;SG	N;INDF;FEM;SG
גידול	tumorii	גידול	tumoare	N;MASC;SG	N;DEF;FEM;SG
גידול	tumoră	גידול	tumoră	N;MASC;SG	N;INDF;FEM;SG
רכב	maşină	רכב	maşină	N;MASC;SG	N;INDF;FEM;SG
רכב	mașină	רכב	mașină	N;MASC;SG	N;INDF;FEM;SG
רכב	maşina	רכב	mașină	N;MASC;SG	N;DEF;FEM;SG
רכב	mașina	רכב	mașină	N;MASC;SG	N;DEF;FEM;SG
רכב	masina	רכב	masină	N;MASC;SG	N;DEF;FEM;SG
רכב	automobil	רכב	automobil	N;MASC;SG	N;INDF;MASC;SG
רכב	automobilul	רכב	automobil	N;MASC;SG	N;DEF;MASC;SG
רכב	vehiculul	רכב	vehicul	N;MASC;SG	N;DEF;MASC;SG
רכב	vehicul	רכב	vehicul	N;MASC;SG	N;INDF;MASC;SG
משמעותית	semnificativ	משמעותי	semnificativ	ADV	ADV
משמעותית	semnificativ	משמעותי	semnificativ	ADV	ADV
משמעותית	semnificativ	משמעותי	semnificativ	ADV	ADV
קבלת	primirea	קבלה	primire	N;FEM;SG	N;DEF;FEM;SG
קבלת	acceptarea	קבלה	acceptare	N;FEM;SG	N;DEF;FEM;SG
קילומטרים	kilometri	קילומטר	kilometru	N;MASC;PL	N;INDF;MASC;PL
קילומטרים	kilometri	קילומטר	kilometru	N;MASC;PL	N;INDF;MASC;PL
קילומטרים	kilometrii	קילומטר	kilometru	N;MASC;PL	N;DEF;MASC;PL
ראוי	adecvată	ראוי	adecvat	ADJ;MASC;SG	ADJ;INDF;FEM;SG
ראוי	corespunzătoare	ראוי	corespunzător	ADJ;MASC;SG	ADJ;INDF;FEM
ראוי	corespunzător	ראוי	corespunzător	ADJ;MASC;SG	ADJ;INDF;MASC;SG
ראוי	adecvat	ראוי	adecvat	ADJ;MASC;SG	ADJ;INDF;MASC;SG
ראוי	demn	ראוי	demn	ADJ;MASC;SG	ADJ;INDF;MASC;SG
ראוי	vrednic	ראוי	vrednic	ADJ;MASC;SG	ADJ;INDF;MASC;SG
התפתחות	dezvoltarea	התפתחות	dezvoltare	N;FEM;SG	N;DEF;FEM;SG
התפתחות	elaborare	התפתחות	elaborare	N;FEM;SG	N;INDF;FEM;SG
התפתחות	dezvoltare	התפתחות	dezvoltare	N;FEM;SG	N;INDF;FEM;SG
ביצוע	efectuarea	ביצוע	efectuare	N;MASC;SG	N;DEF;FEM;SG
ביצוע	performanta	ביצוע	performant	N;MASC;SG	N;DEF;FEM;SG
ביצוע	performanța	ביצוע	performanță	N;MASC;SG	N;DEF;FEM;SG
ביצוע	performanță	ביצוע	performanță	N;MASC;SG	N;INDF;FEM;SG
ביצוע	execuție	ביצוע	execuție	N;MASC;SG	N;INDF;FEM;SG
ביצוע	executare	ביצוע	executare	N;MASC;SG	N;INDF;FEM;SG
ביצוע	executie	ביצוע	executie	N;MASC;SG	N;INDF;FEM;SG
ביצוע	executarea	ביצוע	executare	N;MASC;SG	N;DEF;FEM;SG
ביצוע	efectuarea	ביצוע	efectuare	N;MASC;SG	N;DEF;FEM;SG
ביצוע	luare	ביצוע	luare	N;MASC;SG	N;INDF;FEM;SG
גנרל	generalul	גנרל	general	N;MASC;SG	N;DEF;MASC;SG
הביא	adus	הביא	aduce	V;MASC;SG;3;PST;ACT	V;MASC;SG;V.PTCP
משפחות	familiile	משפחה	familie	N;FEM;PL	N;DEF;FEM;PL
משפחות	familii	משפחה	familie	N;FEM;PL	N;INDF;FEM;PL
סיבה	motivul	סיבה	motiv	N;FEM;SG	N;DEF;MASC;SG
סיבה	motiv	סיבה	motiv	N;FEM;SG	N;INDF;MASC;SG
סיבה	cauză	סיבה	cauză	N;FEM;SG	N;INDF;FEM;SG
סיבה	cauza	סיבה	cauză	N;FEM;SG	N;DEF;FEM;SG
גודל	dimensiune	גודל	dimensiune	N;MASC;SG	N;INDF;FEM;SG
