ve	un	ve	un	CONJ	CONJ
çalışmak	pēta	çalış	pēta	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;FH;IND;3;POS;PRS;FIN;ACT
çalışmak	strādāt	çalış	strādāt	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;POS;NFIN
çalışmak	strādājam	çalış	strādāt	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;FH;IND;PL;1;POS;PRS;FIN;ACT
çalışmak	strādā	çalış	strādāt	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;FH;IND;3;POS;PRS;FIN;ACT
gitmek	braucam	git	braukt	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;FH;IND;PL;1;POS;PRS;FIN;ACT
gitmek	atstājot	git	atstāt	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;V.CVB
ruslar	krievi	rus	krievs	N;NOM;PL;3	N;NOM;MASC;PL
çıkarıldı	izņemts	çıkar	izņemt	V;PFV;IND;SG;3;POS;PST;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
çıkarıldı	noņemts	çıkar	noņemt	V;PFV;IND;SG;3;POS;PST;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
töreni	ceremonija	tören	ceremonija	N;NOM;SG;3	N;NOM;FEM;SG
güneybatı	dienvidrietumu	güneybatı	dienvidrietums	N;ACC;SG;3	N;ACC;MASC;SG
doğrusal	lineāro	doğrusal	lineārs	ADJ	ADJ;ACC;MASC;SG
doğrusal	lineārās	doğrusal	lineāra	ADJ	ADJ;NOM;FEM;PL
doğrusal	lineārā	doğrusal	lineārs	ADJ	ADJ;ESS;FEM;SG
türler	sugas	tür	suga	N;NOM;PL;3	N;NOM;FEM;PL
türler	tipi	tür	tips	N;NOM;PL;3	N;NOM;MASC;PL
türler	veidi	tür	veids	N;NOM;PL;3	N;NOM;MASC;PL
başarılar	sasniegumi	başarı	sasniegums	N;NOM;PL;3	N;NOM;MASC;PL
başarılar	panākumi	başarı	panākums	N;NOM;PL;3	N;NOM;MASC;PL
başarılar	veiksmes	başarı	veiksme	N;NOM;PL;3	N;NOM;FEM;PL
başarılar	panākumi	başarı	panākums	N;NOM;PL;3	N;NOM;MASC;PL
politikaları	politikas	politika	politika	N;NOM;PL;3	N;NOM;FEM;PL
uyumlu	saderīgs	uyumlu	saderīgs	ADJ	ADJ;NOM;MASC;SG
lakers	lakers	lakers	lakers	N;NOM;SG;3	N;NOM;MASC;SG
corporation	korporācija	corporation	korporācija	N;NOM;SG;3	N;NOM;FEM;SG
corporation	corporation	corporation	corporation	N;NOM;SG;3	N;NOM;MASC
araçlar	transportlīdzekļi	araç	transportlīdzeklis	N;NOM;PL;3	N;NOM;MASC;PL
araçlar	rīki	araç	rīki	N;NOM;PL;3	N;NOM;MASC;PL
araçlar	instrumenti	araç	instruments	N;NOM;PL;3	N;NOM;MASC;PL
araçlar	darbarīki	araç	darbarīki	N;NOM;PL;3	N;NOM;MASC;PL
otel	viesnīca	otel	viesnīca	N;NOM;SG;3	N;NOM;FEM;SG
tanımı	definēšana	tanım	definēšana	N;NOM;SG;3	N;NOM;FEM;SG
tanımı	definīcija	tanım	definīcija	N;NOM;SG;3	N;NOM;FEM;SG
gerçekleştirdi	veikts	gerçekleş	veikt	V;PFV;IND;SG;3;POS;PST;CAUS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
dağlar	kalni	dağ	kalns	N;NOM;PL;3	N;NOM;MASC;PL
dağlar	pakalni	dağ	pakalns	N;NOM;PL;3	N;NOM;MASC;PL
örümcek	zirneklis	örü	zirneklis	N;NOM;SG;3	N;NOM;MASC;SG
davranış	uzvedība	davranış	uzvedība	N;NOM;SG;3	N;NOM;FEM;SG
davranış	izturēšanās	davranış	izturēšanās	N;NOM;SG;3	N;NOM;FEM;SG
davranış	attieksme	davranış	attieksme	N;NOM;SG;3	N;NOM;FEM;SG
davranış	uzvedība	davranış	uzvedība	N;NOM;SG;3	N;NOM;FEM;SG
davranış	izturēšanās	davranış	izturēšanās	N;NOM;SG;3	N;NOM;FEM;SG
akımı	straume	akım	straume	N;NOM;SG;3	N;NOM;FEM;SG
kütüphane	bibliotēka	kütüphane	bibliotēka	N;NOM;SG;3	N;NOM;FEM;SG
hastalıkları	slimības	hastalık	slimība	N;NOM;PL;3	N;NOM;FEM;PL
karakterleri	rakstzīmes	karakter	rakstzīme	N;NOM;PL;3	N;NOM;FEM;PL
karakterleri	zīmes	karakter	zīme	N;NOM;PL;3	N;NOM;FEM;PL
sürüldü	izsūtīts	sür	izsūtīt	V;PFV;IND;SG;3;POS;PST;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
hazırlanmış	sagatavota	hazırla	sagatavot	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
hazırlanmış	sagatavots	hazırla	sagatavot	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
hazırlanmış	sagatavoti	hazırla	sagatavot	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
tutuklandı	arestēts	tutukla	arestēt	V;PFV;IND;SG;3;POS;PST;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
tutuklandı	apcietināts	tutukla	apcietināt	V;PFV;IND;SG;3;POS;PST;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
romalılar	romieši	romalı	romietis	N;NOM;PL;3	N;NOM;MASC;PL
organizasyon	organizācija	organizasyon	organizācija	N;NOM;SG;3	N;NOM;FEM;SG
organizasyon	organizācija	organizasyon	organizācija	N;NOM;SG;3	N;NOM;FEM;SG
yükseklik	augstums	yükseklik	augstums	N;NOM;SG;3	N;NOM;MASC;SG
yükseklik	pacēlums	yükseklik	pacēlums	N;NOM;SG;3	N;NOM;MASC;SG
yükseklik	augums	yükseklik	augums	N;NOM;SG;3	N;NOM;MASC;SG
yükseklik	augstums	yükseklik	augstums	N;NOM;SG;3	N;NOM;MASC;SG
istenen	vēlamā	iste	vēlēt	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;NOM;DEF;FEM;SG;PRS;V.PTCP;PASS
geçirmek	pavadīt	geçir	pavadīt	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;POS;NFIN
geçirmek	tērēt	geçir	tērēt	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;POS;NFIN
geçirmek	pavadām	geçir	pavadīt	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;FH;IND;PL;1;POS;PRS;FIN;ACT
etkinlik	aktivitāte	etkinlik	aktivitāte	N;NOM;SG;3	N;NOM;FEM;SG
etkinlik	darbība	etkinlik	darbība	N;NOM;SG;3	N;NOM;FEM;SG
etkinlik	notikums	etkinlik	notikums	N;NOM;SG;3	N;NOM;MASC;SG
merak	brīnums	merak	brīnums	N;NOM;SG;3	N;NOM;MASC;SG
sunuldu	uzrādīts	sun	uzrādīt	V;PFV;IND;SG;3;POS;PST;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
devriye	patruļa	devri	patrult	N;NOM;SG;3	N;NOM;FEM;SG
açısı	leņķis	açı	leņķis	N;NOM;SG;3	N;NOM;MASC;SG
sunucusu	serveris	sunucu	serveris	N;NOM;SG;3	N;NOM;MASC;SG
alışveriş	veikals	alışveriş	veikals	N;NOM;SG;3	N;NOM;MASC;SG
alışveriş	iegāde	alışveriş	iegāde	N;NOM;SG;3	N;NOM;FEM;SG
alışveriş	pirkums	alışveriş	pirkums	N;NOM;SG;3	N;NOM;MASC;SG
alışveriş	pirkšana	alışveriş	pirkšana	N;NOM;SG;3	N;NOM;FEM;SG
alışveriş	iepirkšanās	alışveriş	iepirkšanās	N;NOM;SG;3	N;NOM;FEM;SG
alışveriş	iegāde	alışveriş	iegāde	N;NOM;SG;3	N;NOM;FEM;SG
uygulamalar	lietojumprogrammas	uygulama	lietojumprogramma	N;NOM;PL;3	N;NOM;FEM;PL
uygulamalar	pieteikumi	uygulama	pieteikums	N;NOM;PL;3	N;NOM;MASC;PL
uygulamalar	lietojumi	uygulama	lietojums	N;NOM;PL;3	N;NOM;MASC;PL
uygulamalar	lietotnes	uygulama	lietotne	N;NOM;PL;3	N;NOM;FEM;PL
uygulamalar	aplikācijas	uygulama	aplikācija	N;NOM;PL;3	N;NOM;FEM;PL
sistemler	sistēmas	sistem	sistēma	N;NOM;PL;3	N;NOM;FEM;PL
güvenliği	drošums	güvenlik	drošums	N;NOM;SG;3	N;NOM;MASC;SG
güvenliği	drošība	güvenlik	drošība	N;NOM;SG;3	N;NOM;FEM;SG
topraklar	augsnes	toprak	augsne	N;NOM;PL;3	N;NOM;FEM;PL
romantik	romantika	romantik	romantika	N;NOM;SG;3	N;NOM;FEM;SG
bahçesi	dārzs	bahçe	dārzs	N;NOM;SG;3	N;NOM;MASC;SG
bahçesi	dārziņš	bahçe	dārziņš	N;NOM;SG;3	N;NOM;MASC;SG
merkezleri	centrus	merkez	centrs	N;ACC;PL;3	N;ACC;MASC;PL
bakanlar	ministri	bakan	ministrs	N;NOM;PL;3	N;NOM;MASC;PL
otobüs	autobuss	otobüs	autobuss	N;NOM;SG;3	N;NOM;MASC;SG
oluşturulmuş	radīts	oluş	radīt	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
atıldı	izmests	at	izmest	V;PFV;IND;SG;3;POS;PST;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
atıldı	izraidīt	at	izraidīt	V;PFV;IND;SG;3;POS;PST;PASS	V;POS;NFIN
yeteneği	spēja	yetenek	spēja	N;NOM;SG;3	N;NOM;FEM;SG
yatırım	ieguldīšana	yatırım	ieguldīšana	N;NOM;SG;3	N;NOM;FEM;SG
yatırım	ieguldījums	yatırım	ieguldījums	N;NOM;SG;3	N;NOM;MASC;SG
kurallar	noteikumi	kural	noteikums	N;NOM;PL;3	N;NOM;MASC;PL
kurallar	pamatnostādnes	kural	pamatnostādne	N;NOM;PL;3	N;NOM;FEM;PL
kurallar	vadlīnijas	kural	vadlīnija	N;NOM;PL;3	N;NOM;FEM;PL
duygusal	emocionālā	duygusal	emocionāla	ADJ	ADJ;NOM;FEM;SG
duygusal	emocionāls	duygusal	emocionāls	ADJ	ADJ;NOM;MASC;SG
duygusal	emocionālo	duygusal	emocionāla	ADJ	ADJ;ACC;MASC;SG
haberleri	jaunumi	haber	jaunums	N;NOM;PL;3	N;NOM;MASC;PL
haberleri	ziņas	haber	ziņa	N;NOM;PL;3	N;NOM;FEM;PL
girişimi	mēģinājums	girişim	mēģinājums	N;NOM;SG;3	N;NOM;MASC;SG
girişimi	iniciatīva	girişim	iniciatīva	N;NOM;SG;3	N;NOM;FEM;SG
dostluk	draudzība	dostluk	draudzība	N;NOM;SG;3	N;NOM;FEM;SG
moon	mēness	moon	mēness	N;NOM;SG;3	N;NOM;MASC;SG
moon	pavadonis	moon	pavadonis	N;NOM;SG;3	N;NOM;MASC;SG
beklenen	paredzamais	bekle	paredzēt	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;NOM;DEF;MASC;SG;PRS;V.PTCP;PASS
beklenen	paredzamo	bekle	paredzēt	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;ACC;DEF;MASC;SG;PRS;V.PTCP;PASS
beklenen	paredzamais	bekle	paredzēt	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;NOM;DEF;MASC;SG;PRS;V.PTCP;PASS
teori	teorija	teori	teorija	N;NOM;SG;3	N;NOM;FEM;SG
direniş	pretošanās	direniş	pretošanās	N;NOM;SG;3	N;NOM;FEM;SG
direniş	rezistence	direniş	rezistence	N;NOM;SG;3	N;NOM;FEM;SG
direniş	izturība	direniş	izturība	N;NOM;SG;3	N;NOM;FEM;SG
direniş	pretestība	direniş	pretestība	N;NOM;SG;3	N;NOM;FEM;SG
filosu	flote	filo	flote	N;NOM;SG;3	N;NOM;FEM;SG
fotoğrafları	fotoattēli	fotoğraf	fotoattēls	N;NOM;PL;3	N;NOM;MASC;PL
fotoğrafları	attēli	fotoğraf	attēls	N;NOM;PL;3	N;NOM;MASC;PL
fotoğrafları	fotogrāfijas	fotoğraf	fotogrāfija	N;NOM;PL;3	N;NOM;FEM;PL
fotoğrafları	bildes	fotoğraf	bilde	N;NOM;PL;3	N;NOM;FEM;PL
sahnesi	skatuve	sahne	skatuve	N;NOM;SG;3	N;NOM;FEM;SG
bahçe	dārzs	bahçe	dārzs	N;NOM;SG;3	N;NOM;MASC;SG
bahçe	dārziņš	bahçe	dārziņš	N;NOM;SG;3	N;NOM;MASC;SG
oluşturuldu	radīta	oluş	radīt	V;PFV;IND;SG;3;POS;PST;PASS	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
oluşturuldu	radīts	oluş	radīt	V;PFV;IND;SG;3;POS;PST;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
oluşturuldu	izveidots	oluş	izveidot	V;PFV;IND;SG;3;POS;PST;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
oluşturuldu	izveidota	oluş	izveidot	V;PFV;IND;SG;3;POS;PST;PASS	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
oluşturuldu	radīts	oluş	radīt	V;PFV;IND;SG;3;POS;PST;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
sözler	citāti	söz	citāte	N;NOM;PL;3	N;NOM;MASC;PL
sözler	solījumi	söz	solījums	N;NOM;PL;3	N;NOM;MASC;PL
sözler	vārdi	söz	vārds	N;NOM;PL;3	N;NOM;MASC;PL
sözler	teksti	söz	teksts	N;NOM;PL;3	N;NOM;MASC;PL
finansal	finansiālā	finansal	finansiāla	ADJ	ADJ;NOM;FEM;SG
finansal	finansiālais	finansal	finansiāls	ADJ	ADJ;NOM;MASC;SG
finansal	finansiāls	finansal	finansiāls	ADJ	ADJ;NOM;MASC;SG
filipinler	filipīnas	filip	filipīna	N;NOM;PL;3	N;NOM;FEM;PL
çocukluk	bērnība	çocukluk	bērnība	N;NOM;SG;3	N;NOM;FEM;SG
yaylası	plato	yayla	platot	N;NOM;SG;3	N
değerlendirme	pārskatīt	değerlen	pārskatīt	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS	V;POS;NFIN
aileler	vecāki	aile	vecāks	N;NOM;PL;3	N;NOM;MASC;PL
aileler	ģimenes	aile	ģimene	N;NOM;PL;3	N;NOM;FEM;PL
yöntemleri	metodes	yöntem	metode	N;NOM;PL;3	N;NOM;FEM;PL
salon	sedana	salon	sedana	N;NOM;SG;3	N;NOM;FEM;SG
salon	salons	salon	salons	N;NOM;SG;3	N;NOM;MASC;SG
ejderha	pūķis	ejderha	pūķis	N;NOM;SG;3	N;NOM;MASC;SG
ülkelere	valstīm	ülke	valsts	N;DAT;PL;3	N;DAT;FEM;PL
bellek	atmiņa	bellek	atmiņa	N;NOM;SG;3	N;NOM;FEM;SG
torunu	mazmeita	torun	mazmeita	N;NOM;SG;3	N;NOM;FEM;SG
torunu	mazdēls	torun	mazdēls	N;NOM;SG;3	N;NOM;MASC;SG
olasılık	iespējamība	olasılık	iespējamība	N;NOM;SG;3	N;NOM;FEM;SG
olasılık	varbūtība	olasılık	varbūtība	N;NOM;SG;3	N;NOM;FEM;SG
olasılık	iespēja	olasılık	iespēja	N;NOM;SG;3	N;NOM;FEM;SG
bağlantıları	saites	bağlantı	saite	N;NOM;PL;3	N;NOM;FEM;PL
bağlantıları	savienojumi	bağlantı	savienojums	N;NOM;PL;3	N;NOM;MASC;PL
dersler	nodarbības	ders	nodarbība	N;NOM;PL;3	N;NOM;FEM;PL
dersler	lekcijas	ders	lekcija	N;NOM;PL;3	N;NOM;FEM;PL
dersler	kursi	ders	kurss	N;NOM;PL;3	N;NOM;MASC;PL
dersler	nodarbības	ders	nodarbība	N;NOM;PL;3	N;NOM;FEM;PL
dersler	klases	ders	klase	N;NOM;PL;3	N;NOM;FEM;PL
yapıyor	dara	yap	darīt	V;PROG;IND;SG;3;POS;INFM;PRS	V;FH;IND;3;POS;PRS;FIN;ACT
satranç	šaha	satranç	šahs	N;NOM;SG;3	N;NOM;MASC;SG
belirten	precizējot	belir	precizēt	V;PFV;IND;POS;PRS;V.PTCP;CAUS	V;V.CVB
düzensiz	neregulāras	düzensiz	neregulāra	ADJ	ADJ;NOM;FEM;PL
düzensiz	neregulāra	düzensiz	neregulāra	ADJ	ADJ;NOM;FEM;SG
tedavisi	terapija	tedavi	terapija	N;NOM;SG;3	N;NOM;FEM;SG
tedavisi	ārstēšana	tedavi	ārstēšana	N;NOM;SG;3	N;NOM;FEM;SG
tedavisi	apstrāde	tedavi	apstrāde	N;NOM;SG;3	N;NOM;FEM;SG
bateri	tvertne	bateri	tvertne	N;NOM;SG;3	N;NOM;FEM;SG
meryem	marija	meryem	marija	N;NOM;SG;3	N;NOM;FEM;SG
meryem	mērija	meryem	mērija	N;NOM;SG;3	N;NOM;FEM;SG
savaşlar	kari	savaş	karš	N;NOM;PL;3	N;NOM;MASC;PL
savaşlar	cīņas	savaş	cīņa	N;NOM;PL;3	N;NOM;FEM;PL
geliştirmek	uzlabot	geliş	uzlabot	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS	V;POS;NFIN
matematikçi	matemātiķis	matematikçi	matemātiķis	N;NOM;SG;3	N;NOM;MASC;SG
adalar	salas	ada	sala	N;NOM;PL;3	N;NOM;FEM;PL
misafir	viesis	misafir	viesis	N;NOM;SG;3	N;NOM;MASC;SG
genişliği	platums	genişlik	platums	N;NOM;SG;3	N;NOM;MASC;SG
katılmak	pievienoties	kat	pievienoties	V;PFV;NOM;IND;POS;PRS;V.MSDR;PASS	V;POS;REFL;NFIN
katılmak	piedalīties	kat	piedalīties	V;PFV;NOM;IND;POS;PRS;V.MSDR;PASS	V;POS;REFL;NFIN
hediye	dāvana	hedi	dāvana	N;NOM;SG;3	N;NOM;FEM;SG
doğmuş	dzimis	doğ	dzimt	V;PFV;NFH;IND;SG;3;POS;PST	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
doğmuş	dzimusi	doğ	dzimt	V;PFV;NFH;IND;SG;3;POS;PST	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
şiirler	dzejoļi	şiir	dzejolis	N;NOM;PL;3	N;NOM;MASC;PL
şiirler	dzejas	şiir	dzeja	N;NOM;PL;3	N;NOM;FEM;PL
renkleri	krāsas	renk	krāsa	N;NOM;PL;3	N;NOM;FEM;PL
renkleri	krāsvielas	renk	krāsviela	N;NOM;PL;3	N;NOM;FEM;PL
renkleri	krāsas	renk	krāsa	N;NOM;PL;3	N;NOM;FEM;PL
mesajı	ziņu	mesaj	ziņa	N;ACC;SG;3	N;ACC;FEM;SG
frekans	biežums	frekans	biežums	N;NOM;SG;3	N;NOM;MASC;SG
frekans	frekvence	frekans	frekvence	N;NOM;SG;3	N;NOM;FEM;SG
modelleri	modeļi	model	modelis	N;NOM;PL;3	N;NOM;MASC;PL
modelleri	paraugi	model	paraugs	N;NOM;PL;3	N;NOM;MASC;PL
modelleri	modeles	model	modele	N;NOM;PL;3	N;NOM;FEM;PL
ulaşmak	sasniedzot	ulaş	sasniegt	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;V.CVB
ulaşmak	sasniedz	ulaş	sasniegt	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;FH;IND;3;POS;PRS;FIN;ACT
tüfek	šautene	tüfek	šautene	N;NOM;SG;3	N;NOM;FEM;SG
birlikler	mērvienības	birlik	mērvienība	N;NOM;PL;3	N;NOM;FEM;PL
birlikler	vienības	birlik	vienība	N;NOM;PL;3	N;NOM;FEM;PL
sözlüğü	vārdnīca	sözlük	vārdnīca	N;NOM;SG;3	N;NOM;FEM;SG
tasarlanmış	projektēta	tasarla	projektēt	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
tasarlanmış	projektēts	tasarla	projektēt	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
tasarlanmış	konstruēti	tasarla	konstruēti	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
evler	mājas	ev	māja	N;NOM;PL;3	N;NOM;FEM;PL
evler	mājas	ev	māja	N;NOM;PL;3	N;NOM;FEM;PL
evler	mājiņas	ev	mājiņa	N;NOM;PL;3	N;NOM;FEM;PL
oluşumu	veidošanos	oluş	veidošanās	N;ACC;SG;3	N;ACC;FEM;SG
yazmak	raksta	yaz	rakstīt	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;FH;IND;3;POS;PRS;FIN;ACT
yazmak	rakstot	yaz	rakstīt	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;V.CVB
point	punkts	point	punkts	N;NOM;SG;3	N;NOM;MASC;SG
bitti	pabeigts	bit	pabeigt	V;PFV;IND;SG;3;POS;PST	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
bitti	pabeigta	bit	pabeigt	V;PFV;IND;SG;3;POS;PST	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
bitti	paveikts	bit	paveikt	V;PFV;IND;SG;3;POS;PST	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
bitti	darīts	bit	darīt	V;PFV;IND;SG;3;POS;PST	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
bitti	izdarīts	bit	izdarīt	V;PFV;IND;SG;3;POS;PST	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
yemekler	ēdienreizes	yemek	ēdienreize	N;NOM;PL;3	N;NOM;FEM;PL
yemekler	maltītes	yemek	maltīte	N;NOM;PL;3	N;NOM;FEM;PL
yemekler	ēdieni	yemek	ēdiens	N;NOM;PL;3	N;NOM;MASC;PL
yemekler	ēdieni	yemek	ēdiens	N;NOM;PL;3	N;NOM;MASC;PL
durumlar	situācijas	durum	situācija	N;NOM;PL;3	N;NOM;FEM;PL
atlet	sportists	atlet	sportists	N;NOM;SG;3	N;NOM;MASC;SG
elverişli	ērts	elverişli	ērts	ADJ	ADJ;NOM;MASC;SG
elverişli	ērta	elverişli	ērta	ADJ	ADJ;NOM;FEM;SG
elverişli	labvēlīgs	elverişli	labvēlīgs	ADJ	ADJ;NOM;MASC;SG
elverişli	labvēlīga	elverişli	labvēlīga	ADJ	ADJ;NOM;FEM;SG
banka	banka	banka	banka	N;NOM;SG;3	N;NOM;FEM;SG
tamamlandı	pabeigts	tamamla	pabeigt	V;PFV;IND;SG;3;POS;PST;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
tamamlandı	pabeigta	tamamla	pabeigt	V;PFV;IND;SG;3;POS;PST;PASS	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
tamamlandı	pabeigts	tamamla	pabeigt	V;PFV;IND;SG;3;POS;PST;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
tamamlandı	pabeigta	tamamla	pabeigt	V;PFV;IND;SG;3;POS;PST;PASS	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
tamamlandı	aizpildīt	tamamla	aizpildīt	V;PFV;IND;SG;3;POS;PST;PASS	V;POS;NFIN
tamamlandı	pabeigt	tamamla	pabeigt	V;PFV;IND;SG;3;POS;PST;PASS	V;POS;NFIN
tamamlandı	pabeigts	tamamla	pabeigt	V;PFV;IND;SG;3;POS;PST;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
tamamlandı	pabeigta	tamamla	pabeigt	V;PFV;IND;SG;3;POS;PST;PASS	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
oynuyor	spēlē	oyna	spēlēt	V;PROG;IND;SG;3;POS;INFM;PRS	V;FH;IND;3;POS;PRS;FIN;ACT
oynuyor	spēlējas	oyna	spēlēties	V;PROG;IND;SG;3;POS;INFM;PRS	V;FH;IND;3;POS;REFL;PRS;FIN;ACT
oynuyor	spēlējot	oyna	spēlēt	V;PROG;IND;SG;3;POS;INFM;PRS	V;V.CVB
dinamik	dinamiskais	dinamik	dinamisks	ADJ	ADJ;NOM;MASC;SG
dinamik	dinamiskā	dinamik	dinamiska	ADJ	ADJ;NOM;FEM;SG
dinamik	dinamiska	dinamik	dinamiska	ADJ	ADJ;NOM;FEM;SG
dinamik	dinamisks	dinamik	dinamisks	ADJ	ADJ;NOM;MASC;SG
şarap	vīns	şarap	vīns	N;NOM;SG;3	N;NOM;MASC;SG
ateşi	drudzis	ateşi	drudzis	N;NOM;SG;3	N;NOM;MASC;SG
berabere	kaklasaite	beraber	kaklasaite	N;NOM;SG;3	N;NOM;FEM;SG
yazıldı	uzrakstīts	yaz	uzrakstīt	V;PFV;IND;SG;3;POS;PST;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
mimarisi	arhitektūra	mimari	arhitektūra	N;NOM;SG;3	N;NOM;FEM;SG
kazananlar	ieguvēji	kazanan	ieguvēt	N;NOM;PL;3	N;NOM;MASC;PL
kazananlar	uzvarētāji	kazanan	uzvarētājs	N;NOM;PL;3	N;NOM;MASC;PL
partiler	puses	parti	puse	N;NOM;PL;3	N;NOM;FEM;PL
semt	apkārtne	semt	apkārtne	N;NOM;SG;3	N;NOM;FEM;SG
semt	rajons	semt	rajons	N;NOM;SG;3	N;NOM;MASC;SG
semt	apgabals	semt	apgabals	N;NOM;SG;3	N;NOM;MASC;SG
semt	apvidus	semt	apvidus	N;NOM;SG;3	N;NOM;MASC;SG
dayanışma	solidaritāte	dayanışma	solidaritāte	N;NOM;SG;3	N;NOM;FEM;SG
gerçekleştirildi	veikts	gerçekleş	veikt	V;PFV;IND;SG;3;POS;PST;PASS	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
kahve	kafija	kahve	kafija	N;NOM;SG;3	N;NOM;FEM;SG
görünüyor	izskatās	görün	izskatīties	V;PROG;IND;SG;3;POS;INFM;PRS	V;FH;IND;3;POS;REFL;PRS;FIN;ACT
görünüyor	rādās	görün	rādīties	V;PROG;IND;SG;3;POS;INFM;PRS	V;FH;IND;3;POS;REFL;PRS;FIN;ACT
adaylığı	izvirzīšana	adaylık	izvirzīšana	N;NOM;SG;3	N;NOM;FEM;SG
kendileri	paši	kendi	pats	PRO;NOM;PL;3;REFL	PRO;NOM;MASC;PL
diyor	saka	de	sacīt	V;PROG;IND;SG;3;POS;INFM;PRS	V;FH;IND;3;POS;PRS;FIN;ACT
çevirisi	tulkošana	çevir	tulkošana	N;NOM;SG;3	N;NOM;FEM;SG
çevirisi	tulkojums	çevir	tulkojums	N;NOM;SG;3	N;NOM;MASC;SG
gel	nāc	gel	nākt	V;PFV;IMP;SG;2;POS;PRS	V;IMP;SG;2;POS;FIN;ACT
kategorisi	kategorija	kategori	kategorija	N;NOM;SG;3	N;NOM;FEM;SG
seçimler	vēlēšanas	seçim	vēlēšanas	N;NOM;PL;3	N;NOM;FEM;PL
seçimler	izvēles	seçim	izvēle	N;NOM;PL;3	N;NOM;FEM;PL
seçimler	vēlēšanas	seçim	vēlēšanas	N;NOM;PL;3	N;NOM;FEM;PL
görevler	uzdevumi	görev	uzdevums	N;NOM;PL;3	N;NOM;MASC;PL
görevler	darbi	görev	darbs	N;NOM;PL;3	N;NOM;MASC;PL
görevler	darbavietas	görev	darbavieta	N;NOM;PL;3	N;NOM;FEM;PL
görevler	misijas	görev	misija	N;NOM;PL;3	N;NOM;FEM;PL
görevler	lomas	görev	loma	N;NOM;PL;3	N;NOM;FEM;PL
